,Concept_ID,kn,os
538,Morgen::N,ಮುಂಜಾನೆ,райсом
539,Mittag::N,ನಡುಹಗಲು,æмбисбон
540,Abend::N,ಸಂಜೆ,изӕр
541,Nacht::N,ರಾತ್ರಿ,ӕхсӕв
542,Woche::N,ವಾರ,къуыри
543,Monat::N,ತಿಂಗಳು,мӕй
544,Jahr::N,ಸಂವತ್ಸರ,аз
545,Jahr::N,ಸಂವತ್ಸರ,афӕдз
546,Frühling::N,ವಸಂತ,уалдзæг
547,Sommer::N,ಬಿಸಿಲುಕಾಲ,сӕрд
548,Herbst::N,ಶರತ್ಕಾಲ,фæззæг
549,Winter::N,ಚಳಿಗಾಲ,зымӕг
550,Januar::N,ನಾಲ್ಚಳಿ,январь
551,Februar::N,ಅಯ್ಚಳಿ,февраль
552,März::N,ಮೊಬ್ಬೇಸಿಗೆ,мартъи
553,April::N,ಇಬ್ಬೇಸಿಗೆ,апрель
554,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,май
555,Juni::N,ಮೊಮ್ಮಳೆ,июнь
556,Juli::N,ಇಮ್ಮಳೆ,июль
557,August::N,ಮುಮ್ಮಳೆ,август
558,September::N,ನಾಲ್ಮಳೆ,сентябрь
559,Oktober::N,ಮೊಚ್ಚಳಿ,октябрь
560,November::N,ಇಚ್ಚಳಿ,ноябрь
561,Dezember::N,ಮುಚ್ಚಳಿ,декабрь
562,Montag::N,ಸೋಮುವಾರ,къуырисæр
563,Dienstag::N,ಮಂಗಳವಾರ,дыццæг
564,Mittwoch::N,ಬುಧವಾರ,æртыццæг
565,Donnerstag::N,ಗುರುವಾರ,цыппæрæм
566,Freitag::N,ಶುಕ್ರವಾರ,майрæмбон
567,Samstag::N,ಶನಿವಾರ,сабат
568,Sonntag::N,ಭಾನುವಾರ,хуыцаубон
569,groß::A,ದೊಡ್ಡ,дынджыр
570,klein::A,ಪುಟ್ಟ,гыццыл
571,lang::A,ದೀರ್ಘ,даргъ
572,kurz::A,ಚಕ್ಕ,цыбыр
573,breit::A,ಅಗಲವಾದ,фӕтӕн
574,schmal::A,ಇಕ್ಕಟ್ಟಾದ,нарӕг
575,schmal::A,ಇಕ್ಕಟ್ಟಾದ,уынгӕг
576,dicht::A,ದಟ್ಟ,бæзджын
577,dicht::A,ದಟ್ಟ,тар
578,dick[Gegenstand]::A,ದಟ್ಟ,сӕвджын
579,dünn::A,ತೆಳು,тæнæг
580,fein::A,ಕೋಮಲ,лыстӕг
581,fest::A,ಘನ,фидар
582,fest::A,ಘನ,хъӕддых
583,flach::A,ಚಪ್ಪಟೆ,тъӕпӕн
584,glatt::A,ನಯ,лӕгъз
585,hart::A,ಗಟ್ಟಿ,хъӕбӕр
586,weich::A,ಮೃದುವಾದ,фӕлмӕн
587,rund::A,ವರ್ತುಳ,тымбыл
588,spitz::A,ಮೊನಚಾದ,цыргъбырынкъ
589,spitz::A,ಮೊನಚಾದ,цыргъфындз
590,scharf::A,ತೀಕ್ಷ್ಣ,цыргъ
591,stumpf::A,ಮೊಂಡು,къуымых
592,schwer::A,ಭಾರಿ,уӕззау
593,schön::A,ಸುಂದರ,аив
594,schön::A,ಸುಂದರ,рӕсугъд
595,heiß::A,ಬಿಸಿ,тӕвд
596,warm::A,ಬಿಸಿ,хъарм
597,kalt::A,ತಣ್ಣನೆಯ,уазал
598,kühl::A,ತಂಪಾದ,сатæг
599,kühl::A,ತಂಪಾದ,уазалгомау
600,frisch::A,ನಿರ್ಮಲ,сатæг
601,feucht::A,ಒದ್ದೆಯಾದ,уымӕл
602,nass::A,ಒದ್ದೆಯಾದ,хуылыдз
603,trocken::A,ಶುಷ್ಕ,хус
604,voll::A,ತುಂಬಿದ,дзаг
605,voll::A,ತುಂಬಿದ,йедзаг 
606,leer::A,ಖಾಲಿ,афтид
607,offen::A,ಮುಚ್ಚಲ್ಲದ,гом
608,geschlossen::A,ಮುಚ್ಚಿದ,æхгæд
609,sauber::A,ಶುದ್ಧ,сыгъдæг
610,schmutzig::A,ಅಶುದ್ಧ,чъиллон
611,roh::A,ಹಸಿ,хом
612,reif::A,ಹಣ್ಣಾದ,рӕгъӕд
613,lecker::A,ಗುಚಿಕರ,хӕрзад
614,süß::A,ಸಿಹಿ,адджын
615,bitter::A,ಕಹಿ,судзаг
616,sauer::A,ಹುಳಿಯಾದ,туаг
617,hell::A,ಹೊಳೆಯುವ,рухс
618,dunkel::A,ಮಬ್ಬಾದ,талынг
619,schwarz::A,ಕಪ್ಪು,сау
620,weiß::A,ಬಿಳಿಯ,урс
621,rot::A,ಕೆಂಪು,сырх
622,gelb::A,ಹಳದಯ,бур
623,blau::A,ನೀಲ,цъӕх
624,grün::A,ಕಾಯಾದ,цъӕх
625,grün::A,ಕಾಯಾದ,кӕрдӕгхуыз
626,grau::A,ಬೂದುಬಣ್ಣದ,цъӕх
627,grau::A,ಬೂದುಬಣ್ಣದ,фӕныкхуыз
628,bunt::A,ವರ್ಣರಂಜಿತ,хъулон
629,bunt::A,ವರ್ಣರಂಜಿತ,гæрæм
630,billig::A,ಅಗ್ಗ,аслам
631,teuer::A,ದುಬಾರಿಯಾದ,зынаргъ
632,wertvoll::A,ಅಮೂಲ್ಯ,зынаргъ
633,blind::A,ಅಂಧ,куырм
634,taub::A,ಕಿವುಡಾದ,къуырма
635,kräftig::A,ಪ್ರಬಲ,домбай
636,kräftig::A,ಪ್ರಬಲ,тыхджын
637,stark::A,ಶಕ್ತಿವಂತ,тыхджын
638,schwach::A,ದುರ್ಬಲ,ӕнӕбон
639,fett::A,ಕೊಬ್ಬಿದ,нард
640,schlank::A,ತೆಳ್ಳಗಿನ,гуырвидыц
641,schlank::A,ತೆಳ್ಳಗಿನ,хæрзконд
642,schlank::A,ತೆಳ್ಳಗಿನ,рæхснæг
643,schlank::A,ತೆಳ್ಳಗಿನ,сагамад
644,hübsch::A,ಅಂದವಾದ,аив
645,hübsch::A,ಅಂದವಾದ,рӕсугъд
646,böse::A,ಕೆಟ್ಟ,фыдзӕрдӕ
647,dumm::A,ಮಂದ,ӕдылы
648,faul::A,ಆಲಸ,зивӕг
649,faul::A,ಆಲಸ,зивӕггӕнаг
650,fleißig::A,ಕಡಗುವ,æнæзивæг
651,fleißig::A,ಕಡಗುವ,æнувыд
652,geizig::A,ಜುಗ್ಗ,чъынды
653,geizig::A,ಜುಗ್ಗ,æлгъин
654,geizig::A,ಜುಗ್ಗ,мæрддзæст
655,klug::A,ಚತುರ,зондджын
656,geschickt::A,ದಕ್ಷ,хӕрзарӕхст
657,lieb::A,ಪ್ರಿಯ,уарзон
658,lustig::A,ಖುಷಿಯಾದ,хъӕлдзӕг
659,sanft::A,ಸೌಮ್ಯ,мынчын
660,hungrig::A,ಹಸಿದ,ӕххормаг
661,krank::A,ಅಸ್ವಸ್ಥ,нӕфӕразгӕ
662,nackt::A,ನಗ್ನ,бӕгънӕг
663,traurig::A,ದುಃಖಿತ,ӕрхӕндӕг
664,lebendig::A,ಜೀವಂತ,цардӕгас
665,gut::A,ಒಳ್ಳೆಯ,хорз
666,schlecht::A,ದುಷ್ಟ,цауд
667,richtig::A,ಸರಿ,раст
668,schlimm::A,ಅಸಹ್ಯ,ӕвзӕр
669,wahr::A,ನಿಜ,ӕцӕг
670,alt::A,ಮುದಿ,зӕронд
671,neu::A,ಹೊಸ,ног
672,ehemalig::A,ಮಾಜೀ,раздӕры
673,alt[Lebewesen]::A,ವೃದ್ಧ,ацӕргӕ
674,jung::A,ಎಳ,ӕрыгон
675,arm::A,ಬಡ,мӕгуыр
676,reich::A,ಶ್ರೀಮಂತ,хъӕздыг
677,bekannt::A,ಅಪ್ತ,зонгӕ
678,berühmt::A,ಪ್ರಸಿದ್ಧ,номдзыд
679,fremd::A,ಪರಕೀಯ,æцæгæлон
680,verschieden::A,ಬೇರೆ,æндæр æмæ æндæр
681,verschieden::A,ಬೇರೆ,алы
682,verschieden::A,ಬೇರೆ,алыхуызон
683,nah::A,ಹತ್ತಿರವಾದ,хӕстӕг
684,fern::A,ದೂರದ,дард
685,fern::A,ದೂರದ,дӕрддаг
686,linker::A,ಎಡ,галиу
687,rechter::A,ಬಲ,рахиз
688,anderer::A,ಇತರ,иннӕ
689,anderer::A,ಇತರ,ӕндӕр
690,erster::A,ಪ್ರಥಮ,фыццаг
691,erster::A,ಪ್ರಥಮ,фыццӕгӕм
692,zweiter::A,ದ್ವಿತೀಯ,дыккаг
693,zweiter::A,ದ್ವಿತೀಯ,дыккæгæм
694,dritter::A,ಮೂರನೆಯಜಗತ್ತು,æртыккаг
695,dritter::A,ಮೂರನೆಯಜಗತ್ತು,æртыккæгæм
696,letzter::A,ಅಂತ್ಯ,фӕстаг
697,allein::ADV,ಒಬ್ಬನೇ,иунæг
698,auf einmal::ADV,ಒಡನೆ,уайтагъд
699,auf einmal::ADV,ಒಡನೆ,æвиппайды
700,auf einmal::ADV,ಒಡನೆ,æваст
701,zusammen::ADV,ಒಟ್ಟಿಗೆ,иумӕ
702,lange::ADV,ದೀರ್ಘ,бирæ рæстæг
703,plötzlich::ADV,ಅನಾಮತ್ತು,æвиппайды
704,plötzlich::ADV,ಅನಾಮತ್ತು,æваст
705,sofort::ADV,ಜಾಗ್ರತೆ,уыцы сахат
706,sofort::ADV,ಜಾಗ್ರತೆ,уайтагъд
707,später::ADV,ತರುವಾಯ,фæстæдæр
708,jetzt::ADV,ಈಗ,ныр
709,heute::ADV,ಇಂದು,абон
710,morgen::ADV,ನಾಳೆ,райсом
711,bald::ADV,ಬೇಗ,тагъд
712,bald::ADV,ಬೇಗ,рæхджы
713,dann::ADV,ಆಗ,стæй
714,gestern::ADV,ನಿನ್ನೆ,знон
715,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,кӕддӕр
716,damals::ADV,ಆಗ,уæд
717,danach::ADV,ಆಮೇಲೆ,стæй
718,danach::ADV,ಆಮೇಲೆ,уый фæстæ
719,vorher::ADV,ಮುಂಚೆ,раздæр
720,zuerst::ADV,ಮೊದಲಿಗೆ,фыццаг
721,einmal::ADV,ಒಮ್ಮೆ,иу хатт
722,manchmal::ADV,ಆಗಾಗ,хатт
723,oft::ADV,ಅನೇಕಸಲ,арæх
724,immer::ADV,ಯಾವಾಗಲೂ,ӕдзух
725,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,никуы
726,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,никæд
727,hier::ADV,ಇಲ್ಲಿ,ам
728,hierhin::ADV,ಇತ್ತ,ардӕм
729,von hier::ADV,ಇಲ್ಲಿಂದ,ардыгæй
730,dort::ADV,ಅಲ್ಲಿ,уым
731,dorthin::ADV,ಅಲ್ಲಿಗೆ,уырдӕм
732,geradeaus::ADV,ಸೀದಾ,æргом
733,vorwärts::ADV,ಮುನ್ನೆಡೆವ,размӕ
734,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,фӕстӕмӕ
735,zurück::ADV,ಹಿಂದಕ್ಕೆ,фӕстӕмӕ
736,unten::ADV,ಕೆಳಗೆ,дæлæ
737,unten::ADV,ಕೆಳಗೆ,дæлейы
738,unten::ADV,ಕೆಳಗೆ,бынæй
739,hinab::ADV,ಕೆಳಕ್ಕೆ,дӕлӕмӕ
740,hinab::ADV,ಕೆಳಕ್ಕೆ,уырдыгмӕ
741,oben::ADV,ಮೇಲೆ,уӕле
742,hinauf::ADV,ಮೇಲಕ್ಕೆ,уӕлӕмӕ
743,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,алыран
744,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,алкæм
745,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,кæмдæриддæр
746,nicht::ADV,ಇಲ್ಲ,нӕ
747,nicht::ADV,ಅಲ್ಲ,нӕ
748,ein wenig::ADV,ತುಸು,чысыл
749,kaum::ADV,ಕಠಿನವಾಗಿ,цъус
750,sehr::ADV,ಬಹು,тынг
751,sehr::ADV,ಬಹು,иттӕг
752,so::ADV,ಅಷ್ಟು,афтӕ
753,noch::ADV,ಇನ್ನು,ма
754,nur::ADV,ಕೇವಲ,канд
755,nur::ADV,ಕೇವಲ,ӕрмӕст
756,schon::ADV,ಆಗಲೇ,нырид
757,wieder::ADV,ಪುನಃ,ногӕй
758,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,дзæгъæлы
759,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,уæгъды
760,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,æнæхъуаджы
761,vor::PRP,ಮುಂದೆ,разы
762,hinter::PRP,ಹಿಂದ,фӕстӕ
763,unter::PRP,ಕೆಳ,бын
764,durch::PRP,ನೇರವಾಗಿ,æхсæнты
765,neben::PRP,ಅಧರ ಬಲಿಕ,цур
766,zwischen::PRP,ನಡುವೆ,астӕу
767,wegen::PRP,ಅಧಕ್ಕಗಿ,тыххай
768,dies::PRN,ಈ,ай
769,das::PRN,ಅದು,уый
770,alles::PRN,ಎಲ್ಲ,алцы
771,alles::PRN,ಎಲ್ಲ,æппæтдæр
772,alles::PRN,ಎಲ್ಲ,иууылдӕр
773,ich::PRN,ನಾನು,æз
774,du::PRN,ನೀನು,ды
775,er::PRN,ಅವನು,уый
776,er::PRN,ಇವನು,уый
777,wir::PRN,ನಾವು,мах
778,ihr::PRN,ನೀವು,сымах
779,sie::PRN,ಅವರು,уыдон
780,was::FPRN,ಏನು,цы
781,wer::FPRN,ಯಾರಿಗೆ,чи
782,wo::FADV,ಎಲ್ಲಿ,кӕм
783,wohin::FADV,ಎಲ್ಲಿಗೆ,кӕдӕм
784,wie::FADV,ಹೇಗೆ,куыд
785,warum::FADV,ಏಕೆ,цӕмӕн
786,wieviel::FNUM,ಎಷ್ಟು,цал
787,eins::NUM,ಒಂದು,иу
788,zwei::NUM,ಎರಡು,дыууӕ
789,drei::NUM,ಮೂರು,ӕртӕ
790,vier::NUM,ನಾಲ್ಕು,цыппар
791,fünf::NUM,ಅಯ್ದು,фондз
792,sechs::NUM,ಆರು,ӕхсӕз
793,sieben::NUM,ಏಳು,авд
794,acht::NUM,ಎಂಟು,аст
795,neun::NUM,ಒಂಭಬತ್ತು,фараст
796,zehn::NUM,ಹತ್ತು,дӕс
797,elf::NUM,ಹನ್ನೊಂದು,иуæндæс
798,zwölf::NUM,ಹನ್ನೆರಡು,дыууадæс
799,zwanzig::NUM,ಇಪ್ಪತ್ತು,дыууын
800,dreißig::NUM,ಮೂವತ್ತು,æртын
801,dreißig::NUM,ಮೂವತ್ತು,дæсæмæссæдз
802,vierzig::NUM,ನಲವತ್ತು,цыппор
803,vierzig::NUM,ನಲವತ್ತು,цыппур
804,vierzig::NUM,ನಲವತ್ತು,дыууиссæдзы
805,fünfzig::NUM,ಐವತ್ತು,фӕндзай
806,sechzig::NUM,ಅರುವತ್ತು,æхсай
807,sechzig::NUM,ಅರುವತ್ತು,æртиссæдзы
808,siebzig::NUM,ಎಪ್ಪತ್ತು,æвдай
809,siebzig::NUM,ಎಪ್ಪತ್ತು,дæс æмæ æртиссæдзы
810,achtzig::NUM,ಎಂಬತ್ತು,цыппарыссæдзы
811,achtzig::NUM,ಎಂಬತ್ತು,æстай
812,neunzig::NUM,ತೊಂಬತ್ತು,нæуæдз
813,neunzig::NUM,ತೊಂಬತ್ತು,дæс æмæ цыппарыссæдзы
814,hundert::NUM,ನೂರು,сӕдӕ
815,tausend::NUM,ಸಾವಿರ,мин
816,und::CNJ,ಮತ್ತು,ӕмӕ
817,oder::CNJ,ಅಥವಾ,кӕнӕ
818,stehen::V,ನಿಲ್ಲು,лӕууын
819,sitzen::V,ಕುಳ್ಳಿರು,бадын
820,liegen::V,ಮಲಗಿಕೊ,хуыссын
821,hängen::V,ಇಳಿಯಬಿಡು,ауыгъд уын
822,werden::V,ಆಗು,суӕвын
823,passieren::V,ಆಗು,æрцæуын
824,beginnen::V,ಆರಂಭಿಸು,райдайын
825,enden::V,ಕೊನೆಗಾಣು,фæуын
826,wechseln::V,ಮಾರ್ಪಡಿಸು,ивын
827,aufgehen[Sonne]::V,ಮೂಡು,скæсын
828,untergehen[Sonne]::V,ಮುಳುಗು, аныгуылын
829,scheinen[Sonne]::V,ಹೊಳೆ,рухс кӕнын
830,donnern::V,ಗುಡುಗಾಗು,нæрын
831,wehen::V,ತೀಡು,дымын
832,strömen::V,ಹರಿ,кӕлын
833,fließen::V,ಹರಿ,цæуын
834,fließen::V,ಹರಿ,уайын
835,fließen::V,ಹರಿ,кæлын
836,sich drehen::V,ಸುತ್ತು,зилын
837,schwanken::V,ಓಲಾಡು,æнкъуысын
838,schwingen::V,ತೂಗು,æнкъуысын
839,schwingen::V,ತೂಗು,змæлын
840,fallen::V,ಉದುರು,хауын
841,brennen::V,ಉರಿ,судзын
842,rauchen::V,ಹೊಗೆಬಿಡು,фæздæг кæнын
843,regnen::V,ಸುರಿ,уарын
844,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,сӕлын
845,tauen::V,ಬೆಚ್ಚಗಾಗು,стайын
846,schmelzen::V,ಕರಗು,тайын
847,trocknen::V,ಒಣಗು,хус кæнын
848,sieden::V,ಕುದಿ,фыцын
849,faulen::V,ಕೊಳೆ,ӕмбийын
850,verfaulen::V,ನಶಿಸು,бамбийын
851,reißen::V,ಒಡೆ,скъуийын
852,versinken::V,ಮುಳುಗು,дӕлдон_кӕнын
853,vergehen::V,ಸಾಗು,аивгъуийын
854,erscheinen::V,ತೋರು,разынын
855,verschwinden::V,ಮಾಯವಾಗು,фæтары уын
856,verschwinden::V,ಮಾಯವಾಗು,фæдæлдзæх уын
857,verschwinden::V,ಮಾಯವಾಗು,фесæфын
858,verschwinden::V,ಮಾಯವಾಗು,æрбайсæфын
859,sinken::V,ಕುಸಿ,дæлæмæ æрхауын
860,abnehmen::V,ತಗ್ಗು,фæкъаддæр уын
861,abnehmen::V,ತಗ್ಗು,фæцух уын
862,zunehmen::V,ಬೆಳೆ,фæфылдæр уын
863,zunehmen::V,ಬೆಳೆ,сбирæ уын
864,zunehmen::V,ಬೆಳೆ,сахадын
865,steigen::V,ಉಬ್ಬು,сыстын
866,wachsen::V,ಬೆಳೆ,рӕзын
867,glänzen::V,ಮಿರುಗು,ӕрттивын
868,funkeln::V,ಮಿನುಗು,тыбар-тыбур_кӕнын
869,lärmen::V,ಶಬ್ದ ಮಾಡಲು,хъæлæба кæнын
870,läuten::V,ಬಾರಿಸು,цæгъдын
871,klingeln::V,ಅನುರಣಿಸು,цæгъдын
872,klirren::V,ಕಿಣಿಕಿಣಿಸು,дзыгъал-мыгъул кæнын
873,klirren::V,ಕಿಣಿಕಿಣಿಸು,дзæгъ-дзæгъ кæнын
874,brausen::V,ಅಬ್ಬರಿಸು,абухын
875,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,
876,klingen::V,ಉಸಿರು,зæлын
877,klingen::V,ಉಸಿರು,азæлын
878,klingen::V,ಉಸಿರು,хъуысын
879,bellen::V,ಬಗುಳು,рæйын
880,heulen::V,ಅರಚು,ниуын
881,blasen::V,ಗಾಳಿ ಊದು,фу кӕнын
882,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,æхситт кæнын
883,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,къуыззитт кæнын
884,schreien::V,ಕರೆ,хъӕр кӕнын
885,stöhnen::V,ನರಳು,хъæрзын
886,stöhnen::V,ನರಳು,дзыназын
887,zittern::V,ನಡುಗು,ризын
888,leben::V,ಇರು,цӕрын
889,geboren werden::V,ಉಂಟಾಗು,райгуырын
890,atmen::V,ಉಸಿರು,улӕфын
891,trinken::V,ಕುಡಿ,нуазын
892,essen::V,ತಿನ್ನು,хӕрын
893,schlucken::V,ನುಂಗು,ныхъуырын
894,müde werden::V,ಬಳಲು,бафæллайын
895,müde werden::V,ಬಳಲು,бафæлмæцын
896,müde werden::V,ಬಳಲು,сфæлмæцын
897,einschlafen::V,ನಿದ್ಧೆಹೋಗು,бафынæй уын
898,schlafen::V,ನಿದ್ರಿಸು,хуыссын
899,schlafen::V,ನಿದ್ರಿಸು,фынӕй кӕнын
900,aufwachen::V,ಏಳು,райхъал уын
901,aufstehen::V,ಏಳು,стын
902,sich erholen::V,ಸುಧಾರಿಸು,фæллад уадзын
903,sich erholen::V,ಸುಧಾರಿಸು,улæфын
904,krank werden::V,ಬೇನೆಬೀಳು,фӕрынчын уын
905,krank sein::V,ಕೆಟ್ಟ ಎಂದು,сӕйын
906,schmerzen::V,ಕಚ್ಚು,риссын
907,husten::V,ಕೆಮ್ಮು,хуыфын
908,genesen::V,ಮತ್ತೆಹೊದಿಸು,сдзæбæх уын
909,genesen::V,ಮತ್ತೆಹೊದಿಸು,рандидзын
910,genesen::V,ಮತ್ತೆಹೊದಿಸು,сæндидзын
911,sterben::V,ಮೃತಪಡು,мӕлын
912,umkommen::V,ಹಾಳಾಗು,фесæфын
913,umkommen::V,ಹಾಳಾಗು,байсæфын
914,umkommen::V,ಹಾಳಾಗು,бабын уын
915,umkommen::V,ಹಾಳಾಗು,мард фæуын
916,sich bewegen::V,ಚಲಿಸು,тæлфын
917,sich bewegen::V,ಚಲಿಸು,цæуын
918,sich rühren::V,ಕದಲು,змӕлын
919,sich erheben::V,ಏಳು,стын
920,sich setzen::V,ಕೂರು,сбадын
921,hinfallen::V,ಬೀಳು,ӕрхауын
922,laufen::V,ನಡೆ,цӕуын
923,laufen::V,ನಡೆ,рацу-бацу_кӕнын
924,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,къахдзæф кæнын
925,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,санчъех кæнын
926,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,цæуын
927,spazierengehen::V,ವಿಹರಿಸು,озер кæнын
928,spazierengehen::V,ವಿಹರಿಸು,тезгъо кæнын
929,eilen::V,ಮುನ್ನುಗ್ಗು,тагъд кæнын
930,eilen::V,ಮುನ್ನುಗ್ಗು,тындзын
931,sich beeilen::V,ಆತುರಪಡು,тагъд кæнын
932,sich beeilen::V,ಆತುರಪಡು,тындзын
933,sausen::V,ಒಗೆ,уайын
934,sausen::V,ಒಗೆ,тæхын
935,rennen::V,ಓಡು,згъорын
936,springen::V,ಜಿಗಿ,гæпп кæнын
937,springen::V,ಜಿಗಿ,сæррæтт кæнын
938,springen::V,ಜಿಗಿ,лиуырын
939,klettern::V,ಏರು,хилын
940,schaukeln::V,ತೂಗು,хецъро кæнын
941,schaukeln::V,ತೂಗು,херыйыл бадын
942,kriechen::V,ತೆವಳು,бырын
943,schwimmen::V,ಈಜು,ленк кӕнын
944,tauchen::V,ಕೆಳಗಿಳಿ,ныгъуылын
945,rudern::V,ಸಾಗಿಸು,бæлæгъ тæрын
946,rudern::V,ಸಾಗಿಸು,чема тæрын
947,fahren::V,ನಡೆಸು,цӕуын
948,fliegen::V,ಹಾರು,тӕхын
949,gehen::V,ಹೋಗು,цӕуын
950,weggehen::V,ಹೊರಡು,ацӕуын
951,abfahren::V,ತೆರಳು,араст уын
952,anhalten::V,ನಿಲ್ಲು,æрлæууын
953,hineingehen::V,ಒಳಹೊಗು,мидæмæ цæуын
954,eintreten::V,ಒಳಹೊಗು,бацӕуын
955,kommen::V,ಬರು,æрцæуын
956,ankommen::V,ಬರು,æрцæуын
957,zurückkommen::V,ಹಿಂದಿರುಗು,раздæхын
958,zurückkommen::V,ಹಿಂದಿರುಗು,фæстæмæ_раздæхын
959,zurückkommen::V,ಹಿಂದಿರುಗು,æрбаздæхын
960,zurückkommen::V,ಹಿಂದಿರುಗು,аздæхын
961,bleiben::V,ಇರು,лӕууын
962,warten::V,ಇರು,ӕнхъӕлмӕ кӕсын
963,erwarten::V,ನಿರೀಕ್ಷಿಸು,ӕнхъӕлмӕ кӕсын
964,suchen::V,ಹುಡುಕು,агурын
965,finden::V,ಕಂಡುಕೊ,ссарын
966,versuchen::V,ಪ್ರಯತ್ನಿಸು,фӕлварын
967,vorbereiten::V,ಸಿದ್ಧವಾಗು,бацаттæ кæнын
968,vorbereiten::V,ಸಿದ್ಧವಾಗು,æрæввонг кæнын
969,lieben::V,ಪ್ರೀತಿಸು,уарзын
970,mögen::V,ಇಷ್ಟಪಡು,зæрдæмæ цæуын
971,lachen::V,ನಗು,худын
972,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,зæрдæ суынгæг кæнын
973,weinen::V,ಅಳು,кӕуын
974,schimpfen::V,ಗೊಣಗು,æлгъитын
975,sich ärgern::V,ಗಣಗಾಡು,мæсты кæнын
976,sich fürchten::V,ನಡುಗು,тæрсын
977,fürchten::V,ಹೆದರು,тæрсын
978,fliehen::V,ಓಡಿಹೋಗು,лидзын
979,flüchten::V,ಪಾರಾಗು,алидзын
980,sehen::V,ಕಾಣು,уынын
981,anschauen::V,ನೋಡು,акӕсын
982,ansehen::V,ನಿರೀಕ್ಷಿಸು,кӕсын
983,hören::V,ಕೇಳು,хъусын
984,zuhören::V,ಆಲಿಸು,хъусын
985,probieren::V,ರುಚಿ ನೋಡು,уынын
986,probieren::V,ರುಚಿ ನೋಡು,аходын
987,riechen::V,ಮೂಸು,смудын
988,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,ӕнкъарын
989,scheinen::V,ತೋರು,зынын
990,zu sehen sein::V,ಕಾಣಿಸು,зынын
991,vernehmen::V,ಕೇಳು,фехъусын
992,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,сийын
993,tun::V,ಮಾಡು,кӕнын
994,können::V,ಮಾಡಬಲ್ಲ,фӕразын
995,wollen::V,ಬಯಸು,фӕндын
996,anfangen::V,ಪ್ರಾರಂಭಿಸು,райдайын
997,beenden::V,ನಿಲ್ಲಿಸು,фӕуын
998,aufhören::V,ಮುಗಿಸು,банцайын
999,aufhören::V,ಮುಗಿಸು,фенцайын
1000,gelingen::V,ಯಶಸ್ವಿಯಾಗು,бантысын
1001,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,разынын
1002,öffnen::V,ತೆರೆ,гом кӕнын
1003,schließen::V,ಮುಚ್ಚು,ӕхгӕнын
1004,stellen::V,ಇಕ್ಕು,ӕвӕрын
1005,setzen::V,ಇಡು,сбадын кӕнын
1006,legen::V,ಇಡು,ӕрӕвӕрын
1007,berühren::V,ತಾಕು,агайын
1008,verbinden::V,ಕೂಡಿಸು,бӕттын
1009,bedecken::V,ಮುಚ್ಚು,ӕмбӕрзын
1010,aufhängen::V,ತೂಗುಹಾಕು,ауындзын
1011,anzünden::V,ಹತ್ತಿಸು,ссудзын
1012,aufheben::V,ಆಯಿ,сисын
1013,zurücklassen::V,ಬಿಡು,ныууадзын
1014,verlieren::V,ಕಳೆ,фесафын
1015,fallen lassen::V,ಬೀಳಿಸು,ӕрӕппарын
1016,fallen lassen::V,ಬೀಳಿಸು,къухтӕй феуӕгъд кӕнын
1017,machen::V,ಮಾಡು,саразын
1018,herstellen::V,ತಯಾರಿಸು,сцæттæ кæнын
1019,herstellen::V,ತಯಾರಿಸು,саразын
1020,bauen::V,ಕಟ್ಟು,амайын
1021,reparieren::V,ಸರಿಪಡಿಸು,æмпъузын
1022,reparieren::V,ಸರಿಪಡಿಸು,цалцæг кæнын
1023,verbessern::V,ತಿದ್ದು,фæхуыздæр кæнын
1024,ändern::V,ಬದಲಾಯಿಸು,аивын
1025,graben::V,ಅಗೆ,къахын
1026,beugen::V,ಬಗ್ಗಿಸು,æркъæдз кæнын
1027,beugen::V,ಬಗ್ಗಿಸು,æртасын кæнын
1028,biegen::V,ಬಗ್ಗಿಸು,тасын кӕнын
1029,drehen::V,ತಿರುಗು,здухын
1030,wenden::V,ತಿರುಗು,афæлдахын
