,Concept_ID,es,hu
846,nicht::ADV,no,nem
847,ein wenig::ADV,un poco,egy kicsit
848,kaum::ADV,apenas,alig
849,sehr::ADV,muy,nagyon
850,sehr::ADV,mucho,nagyon
851,so::ADV,tan,úgy
852,noch::ADV,aún,még
853,noch::ADV,todavía,még
854,nur::ADV,solamente,csak
855,nur::ADV,solamente,csupán
856,schon::ADV,ya,már
857,wieder::ADV,de nuevo,ismét
858,wieder::ADV,de nuevo,megint
859,vergebens::ADV,en vano,hiába
860,vor::PRP,antes de,előtt
861,vor::PRP,delante de,előtt
862,hinter::PRP,tras,mögött
863,hinter::PRP,detrás de,mögött
864,unter::PRP,bajo,alatt
865,unter::PRP,debajo de,alatt
866,durch::PRP,por,át
867,durch::PRP,por,keresztül
868,durch::PRP,a través de,át
869,durch::PRP,a través de,keresztül
870,neben::PRP,al lado de,mellett
871,zwischen::PRP,entre,között
872,wegen::PRP,por,miatt
873,wegen::PRP,por,végett
874,wegen::PRP,a causa de,miatt
875,wegen::PRP,a causa de,végett
876,dies::PRN,esto,ez
877,das::PRN,eso,az
878,das::PRN,esto,az
879,alles::PRN,todo,minden
880,ich::PRN,yo,én
881,du::PRN,tú,te
882,er::PRN,él,ő
883,wir::PRN,nosotros,mi
884,ihr::PRN,vosotros,ti
885,sie::PRN,ellos,ők
886,was::FPRN,qué,mi
887,wer::FPRN,quién,ki
888,wo::FADV,dónde,hol
889,wohin::FADV,adónde,hova
890,wohin::FADV,hacia dónde,hova
891,wie::FADV,cómo,hogy
892,wie::FADV,cómo,hogyan
893,warum::FADV,por qué,miért
894,wieviel::FNUM,cuánto,hány
895,wieviel::FNUM,cuánto,mennyi
896,eins::NUM,uno,egy
897,zwei::NUM,dos,kettő
898,drei::NUM,tres,három
899,vier::NUM,cuatro,négy
900,fünf::NUM,cinco,öt
901,sechs::NUM,seis,hat
902,sieben::NUM,siete,hét
903,acht::NUM,ocho,nyolc
904,neun::NUM,nueve,kilenc
905,zehn::NUM,diez,tíz
906,elf::NUM,once,tizenegy
907,zwölf::NUM,doce,tizenkettő
908,zwanzig::NUM,veinte,húsz
909,dreißig::NUM,treinta,harminc
910,vierzig::NUM,cuarenta,negyven
911,fünfzig::NUM,cincuenta,ötven
912,sechzig::NUM,sesenta,hatvan
913,siebzig::NUM,setenta,hetven
914,achtzig::NUM,ochenta,nyolcvan
915,neunzig::NUM,noventa,kilencven
916,hundert::NUM,cien,száz
917,hundert::NUM,ciento,száz
918,tausend::NUM,mil,ezer
919,und::CNJ,y,és
920,und::CNJ,y,meg
921,oder::CNJ,o,vagy
922,stehen::V,estar de pie,áll
923,sitzen::V,estar sentado,ül
924,liegen::V,yacer,fekszik
925,liegen::V,estar acostado,fekszik
926,hängen::V,pender,függ
927,werden::V,hacerse,lesz
928,passieren::V,suceder,történik
929,beginnen::V,iniciarse,kezdődik
930,beginnen::V,principiar,kezdődik
931,enden::V,acabar,végződik
932,enden::V,acabar,befejeződik
933,enden::V,terminar,végződik
934,enden::V,terminar,befejeződik
935,wechseln::V,variar,változik
936,wechseln::V,alternar,változik
937,aufgehen[Sonne]::V,salir,kel
938,untergehen[Sonne]::V,ponerse,lemegy
939,untergehen[Sonne]::V,descender,lemegy
940,scheinen[Sonne]::V,brillar,süt
941,donnern::V,tronar,dörög
942,wehen::V,soplar,fúj
943,strömen::V,afluir,áramlik
944,fließen::V,fluir,folyik
945,fließen::V,correr,folyik
946,sich drehen::V,girar,forog
947,schwanken::V,vacilar,inog
948,schwanken::V,vacilar,ingadozik
949,schwingen::V,oscilar,leng
950,fallen::V,caer,esik
951,brennen::V,arder,ég
952,brennen::V,quemar,ég
953,rauchen::V,humear,füstöl
954,rauchen::V,echar humo,füstöl
955,regnen::V,llover,esik
956,gefrieren::V,helarse,megfagy
957,tauen::V,deshelarse,olvad
958,schmelzen::V,fundirse,olvad
959,schmelzen::V,fundirse,elolvad
960,schmelzen::V,derretirse,olvad
961,schmelzen::V,derretirse,elolvad
962,trocknen::V,secarse,szárad
963,sieden::V,hervir,forr
964,faulen::V,pudrirse,rothad
965,verfaulen::V,pudrirse,elrothad
966,verfaulen::V,pudrirse,megrothad
967,reißen::V,romperse,szakad
968,versinken::V,hundirse,süllyed
969,versinken::V,hundirse,elsüllyed
970,vergehen::V,pasar,múlik
971,vergehen::V,pasar,elmúlik
972,erscheinen::V,aparecer,feltűnik
973,erscheinen::V,aparecer,megjelenik
974,verschwinden::V,desaparecer,letűnik
975,sinken::V,bajar,süllyed
976,abnehmen::V,decrecer,apad
977,abnehmen::V,decrecer,csökken
978,abnehmen::V,disminuir,apad
979,abnehmen::V,disminuir,csökken
980,zunehmen::V,crecer,növekszik
981,zunehmen::V,crecer,gyarapszik
982,zunehmen::V,aumentar,növekszik
983,zunehmen::V,aumentar,gyarapszik
984,steigen::V,subir,emelkedik
985,steigen::V,ascender,emelkedik
986,wachsen::V,crecer,nő
987,wachsen::V,crecer,terem
988,wachsen::V,crecer,növekszik
989,glänzen::V,brillar,ragyog
990,glänzen::V,brillar,fénylik
991,glänzen::V,resplandecer,ragyog
992,glänzen::V,resplandecer,fénylik
993,funkeln::V,chispear,csillog
994,funkeln::V,chispear,tündöklik
995,lärmen::V,hacer ruido,lármázik
996,läuten::V,sonar,cseng
997,läuten::V,repicar,cseng
998,klingeln::V,tocar el timbre,csenget
999,klirren::V,tintinear,csörömpöl
1000,brausen::V,zumbar,zúg
1001,brausen::V,zumbar,morajlik
1002,rauschen::V,murmurar,zúg
1003,klingen::V,sonar,hangzik
1004,bellen::V,ladrar,ugat
1005,heulen::V,ulular,bőg
1006,heulen::V,ulular,üvölt
1007,blasen::V,soplar,fúj
1008,pfeifen::V,silbar,fütyül
1009,schreien::V,gritar,kiált
1010,schreien::V,gritar,kiabál
1011,stöhnen::V,gemir,nyög
1012,zittern::V,temblar,remeg
1013,zittern::V,temblar,reszket
1014,leben::V,vivir,él
1015,geboren werden::V,nacer,születik
1016,atmen::V,respirar,lélegzik
1017,trinken::V,beber,iszik
1018,essen::V,comer,eszik
1019,schlucken::V,tragar,nyel
1020,müde werden::V,cansarse,elfárad
1021,müde werden::V,cansarse,kifárad
1022,müde werden::V,fatigarse,elfárad
1023,müde werden::V,fatigarse,kifárad
1024,einschlafen::V,dormirse,elalszik
1025,schlafen::V,dormir,alszik
1026,aufwachen::V,despertarse,felébred
1027,aufstehen::V,levantarse,felkel
1028,sich erholen::V,reposar,pihen
1029,sich erholen::V,descansar,pihen
1030,krank werden::V,caer enfermo,megbetegedik
1031,krank werden::V,caer enfermo,belebetegszik
1032,krank sein::V,estar enfermo,betegeskedik
1033,schmerzen::V,doler,fáj
1034,husten::V,toser,köhög
1035,genesen::V,convalecer,meggyógyul
1036,genesen::V,restablecerse,meggyógyul
1037,sterben::V,morir,hal
1038,umkommen::V,perecer,elpusztul
1039,sich bewegen::V,moverse,mozog
1040,sich rühren::V,rebullir,mozdul
1041,sich erheben::V,levantarse,feláll
1042,sich erheben::V,levantarse,felemelkedik
1043,sich setzen::V,sentarse,ül
1044,sich setzen::V,sentarse,leül
1045,hinfallen::V,caerse,bukik
1046,hinfallen::V,caerse,elesik
1047,laufen::V,andar,jár
1048,schreiten::V,proceder,lép
1049,spazierengehen::V,pasear,sétál
1050,spazierengehen::V,pasearse,sétál
1051,eilen::V,correr prisa,siet
1052,sich beeilen::V,darse prisa,siet
1053,sausen::V,correr,robog
1054,rennen::V,correr,fut
1055,rennen::V,correr,szalad
1056,springen::V,saltar,ugrik
1057,klettern::V,trepar,kúszik
1058,klettern::V,escalar,kúszik
1059,schaukeln::V,bambolearse,hintázik
1060,kriechen::V,reptar,kúszik
1061,kriechen::V,arrastrarse,kúszik
1062,schwimmen::V,nadar,úszik
1063,tauchen::V,bucear,merül
1064,tauchen::V,sumergirse,merül
1065,rudern::V,remar,evez
1066,fahren::V,ir,jár
1067,fahren::V,ir,megy
1068,fahren::V,ir,utazik
1069,fliegen::V,volar,száll
1070,gehen::V,ir,megy
1071,gehen::V,andar,megy
1072,weggehen::V,irse,elmegy
1073,weggehen::V,marcharse,elmegy
1074,abfahren::V,salir,indul
1075,abfahren::V,partir,indul
1076,anhalten::V,parar,megáll
1077,anhalten::V,pararse,megáll
1078,hineingehen::V,entrar,bemegy
1079,eintreten::V,entrar,belép
1080,kommen::V,venir,jön
1081,ankommen::V,llegar,érkezik
1082,ankommen::V,llegar,megérkezik
1083,zurückkommen::V,volver,visszajön
1084,zurückkommen::V,regresar,visszajön
1085,bleiben::V,quedarse,marad
1086,bleiben::V,quedarse,megmarad
1087,warten::V,esperar,vár
1088,warten::V,esperar,várakozik
1089,erwarten::V,esperar,vár
1090,erwarten::V,esperar,megvár
1091,suchen::V,buscar,kutat
1092,finden::V,hallar,talál
1093,finden::V,encontrar,talál
1094,versuchen::V,intentar,megpróbál
1095,versuchen::V,intentar,megkísérel
1096,vorbereiten::V,preparar,előkészít
1097,lieben::V,amar,szeret
1098,lieben::V,querer,szeret
1099,mögen::V,querer,szeret
1100,lachen::V,reír,nevet
1101,rühren::V,conmover,mozdít
1102,weinen::V,llorar,sír
1103,schimpfen::V,regañar,szid
1104,schimpfen::V,regañar,szitkozódik
1105,sich ärgern::V,enfadarse,mérgelődik
1106,sich ärgern::V,enfadarse,bosszankodik
1107,sich fürchten::V,tener miedo,fél
1108,sich fürchten::V,tener miedo,retteg
1109,fürchten::V,temer,fél
1110,fürchten::V,tener miedo a,fél
1111,fliehen::V,huir,menekül
1112,flüchten::V,escaparse,elmenekül
1113,sehen::V,ver,néz
1114,anschauen::V,mirar,megnéz
1115,ansehen::V,mirar,néz
1116,ansehen::V,mirar,ránéz
1117,ansehen::V,mirar,megnéz
1118,hören::V,oír,hall
1119,zuhören::V,escuchar,hallgat
1120,zuhören::V,escuchar,meghallgat
1121,probieren::V,probar,kóstol
1122,probieren::V,probar,megkóstol
1123,probieren::V,degustar,kóstol
1124,probieren::V,degustar,megkóstol
1125,riechen::V,oler,szagol
1126,fühlen::V,sentir,érez
1127,scheinen::V,parecer,tűnik
1128,scheinen::V,parecer,látszik
1129,zu sehen sein::V,poder verse,mutatkozik
1130,vernehmen::V,oír,hall
1131,vernehmen::V,percibir,hall
1132,frieren::V,tener frío,fázik
1133,tun::V,hacer,csinál
1134,tun::V,hacer,cselekszik
1135,können::V,poder,tud
1136,wollen::V,querer,akar
1137,anfangen::V,iniciar,kezd
1138,beenden::V,acabar,befejez
1139,beenden::V,terminar,befejez
1140,aufhören::V,cesar,megszűnik
1141,gelingen::V,salir bien,sikerül
1142,geraten::V,salir,kerül
1143,geraten::V,salir,jut
1144,geraten::V,dar resultado,kerül
1145,geraten::V,dar resultado,jut
1146,öffnen::V,abrir,nyit
1147,öffnen::V,abrir,kinyit
1148,schließen::V,cerrar,csuk
1149,schließen::V,cerrar,becsuk
1150,stellen::V,poner,állít
1151,stellen::V,poner,helyez
1152,stellen::V,colocar,állít
1153,stellen::V,colocar,helyez
1154,setzen::V,poner,ültet
1155,setzen::V,poner,helyez
1156,setzen::V,colocar,ültet
1157,setzen::V,colocar,helyez
1158,legen::V,poner,tesz
1159,legen::V,poner,fektet
1160,berühren::V,tocar,érint
1161,verbinden::V,unir,beköt
1162,verbinden::V,unir,összeköt
1163,verbinden::V,juntar,beköt
1164,verbinden::V,juntar,összeköt
1165,bedecken::V,tapar,betakar
1166,bedecken::V,tapar,beborít
1167,bedecken::V,cubrir,betakar
1168,bedecken::V,cubrir,beborít
1169,aufhängen::V,colgar,felakaszt
1170,anzünden::V,encender,gyújt
1171,anzünden::V,encender,meggyújt
1172,aufheben::V,recoger,felemel
1173,zurücklassen::V,dejar,hátrahagy
1174,verlieren::V,perder,veszít
1175,verlieren::V,perder,elveszít
1176,fallen lassen::V,dejar caer,elejt
1177,machen::V,hacer,tesz
1178,machen::V,hacer,csinál
1179,herstellen::V,fabricar,gyárt
1180,herstellen::V,fabricar,előállít
1181,bauen::V,construir,épít
1182,reparieren::V,reparar,javít
1183,reparieren::V,reparar,kijavít
1184,reparieren::V,reparar,megjavít
1185,verbessern::V,mejorar,megjavít
1186,ändern::V,mudar,változtat
1187,ändern::V,mudar,megváltoztat
1188,ändern::V,modificar,változtat
1189,ändern::V,modificar,megváltoztat
1190,graben::V,cavar,ás
1191,beugen::V,doblar,meghajt
1192,beugen::V,inclinar,meghajt
1193,biegen::V,doblar,hajlít
1194,drehen::V,volver,forgat
1195,drehen::V,hacer girar,forgat
1196,wenden::V,volver,fordít
1197,wenden::V,volver,megfordít
1198,umdrehen::V,revolver,megfordít
1199,umdrehen::V,revolver,megforgat
1200,heben::V,levantar,emel
1201,hochheben::V,alzar,felemel
1202,ergreifen::V,coger,megfog
1203,halten::V,tener,tart
1204,drücken::V,apretar,nyom
1205,drücken::V,apretar,megnyom
1206,schieben::V,empujar,tol
1207,kratzen::V,rascar,vakar
1208,lecken::V,lamer,nyal
1209,beißen::V,morder,harap
1210,abreißen::V,arrancar,letép
1211,abschneiden::V,cortar,levág
1212,binden::V,atar,köt
1213,binden::V,atar,kötöz
1214,stecken::V,meter,dug
1215,brechen::V,romper,tör
1216,brechen::V,romper,eltör
1217,brechen::V,quebrar,tör
1218,brechen::V,quebrar,eltör
1219,klopfen::V,golpear,kopogtat
1220,hauen::V,pegar,vág
1221,hauen::V,pegar,levág
1222,kleben::V,pegar,tapaszt
1223,kleben::V,encolar,tapaszt
1224,reiben::V,frotar,dörzsöl
1225,reiben::V,frotar,súrol
1226,streichen::V,untar,simít
1227,streichen::V,recubrir,simít
1228,schleifen::V,afilar,fen
1229,schleifen::V,afilar,csiszol
1230,schleifen::V,afilar,köszörül
1231,schneiden::V,cortar,vág
1232,schneiden::V,cortar,szel
1233,schneiden::V,cortar,metsz
1234,rütteln::V,agitar,ráz
1235,schütteln::V,agitar,ráz
1236,schütteln::V,agitar,megráz
1237,schütteln::V,sacudir,ráz
1238,schütteln::V,sacudir,megráz
1239,schwenken::V,menear,lóbál
1240,schwenken::V,menear,lobogtat
1241,schütten::V,verter,önt
1242,füllen::V,llenar,tölt
1243,füllen::V,llenar,megtölt
1244,einwickeln::V,envolver,becsavar
1245,tragen::V,llevar,hord
1246,schleppen::V,arrastrar,vonszol
1247,ziehen::V,tirar,húz
1248,aufbewahren::V,conservar,megőriz
1249,werfen::V,echar,dob
1250,werfen::V,echar,hajít
1251,werfen::V,lanzar,dob
1252,werfen::V,lanzar,hajít
1253,fangen::V,coger,fog
1254,packen::V,agarrar,megragad
1255,verstecken::V,esconder,eldug
1256,verstecken::V,esconder,elrejt
1257,teilen::V,partir,oszt
1258,teilen::V,partir,megoszt
1259,teilen::V,dividir,oszt
1260,teilen::V,dividir,megoszt
1261,schicken::V,enviar,küld
1262,bringen::V,traer,hoz
1263,bringen::V,traer,visz
1264,hinzufügen::V,añadir,hozzáad
1265,bekommen::V,obtener,kap
1266,bekommen::V,obtener,megkap
1267,bekommen::V,conseguir,kap
1268,bekommen::V,conseguir,megkap
1269,erhalten::V,recibir,kap
1270,erhalten::V,recibir,megkap
1271,nehmen::V,tomar,vesz
1272,wählen::V,elegir,választ
1273,auswählen::V,escoger,kiválaszt
1274,auswählen::V,seleccionar,kiválaszt
1275,bewahren::V,guardar,megtart
1276,bewahren::V,preservar,megtart
1277,behindern::V,estorbar,akadályoz
1278,behindern::V,estorbar,gátol
1279,behindern::V,obstaculizar,akadályoz
1280,behindern::V,obstaculizar,gátol
1281,verderben::V,estropear,elront
1282,beschädigen::V,deteriorar,rongál
1283,zerbrechen::V,romper,eltör
1284,zerbrechen::V,romper,széttör
1285,zerbrechen::V,romper,kettétör
1286,zerbrechen::V,quebrar,eltör
1287,zerbrechen::V,quebrar,széttör
1288,zerbrechen::V,quebrar,kettétör
1289,zerreißen::V,desgarrar,eltép
1290,zerreißen::V,desgarrar,széttép
1291,zerreißen::V,despedazar,eltép
1292,zerreißen::V,despedazar,széttép
1293,zerstören::V,destruir,elpusztít
1294,zerstören::V,destrozar,elpusztít
1295,verbrennen::V,quemar,éget
1296,verbrennen::V,quemar,eléget
1297,geben::V,dar,ad
1298,reichen::V,pasar,nyújt
1299,schenken::V,regalar,ajándékoz
1300,versprechen::V,prometer,ígér
1301,wünschen::V,desear,kíván
1302,loben::V,alabar,dicsér
1303,küssen::V,besar,csókol
1304,wiegen::V,mecer,ringat
1305,zudecken::V,tapar,betakar
1306,zudecken::V,cubrir,betakar
1307,wecken::V,despertar,kelt
1308,wecken::V,despertar,ébreszt
1309,zeigen::V,mostrar,mutat
1310,führen::V,guiar,visz
1311,führen::V,guiar,vezet
1312,führen::V,conducir,visz
1313,führen::V,conducir,vezet
1314,lehren::V,enseñar,tanít
1315,lehren::V,instruir,tanít
1316,unterrichten::V,enseñar,tanít
1317,aufziehen::V,criar,felnevel
1318,leiten::V,guiar,vezet
1319,leiten::V,guiar,vezérel
1320,leiten::V,dirigir,vezet
1321,leiten::V,dirigir,vezérel
1322,antreiben::V,impeler,hajt
1323,antreiben::V,impulsar,hajt
1324,lassen::V,hacer,-tat
1325,lassen::V,hacer,-at
1326,einladen::V,invitar,meghív
1327,vereinigen::V,unir,egyesít
1328,besuchen::V,visitar,látogat
1329,besuchen::V,ir a ver,látogat
1330,treffen::V,encontrar,talál
1331,sich versammeln::V,reunirse,gyülekezik
1332,sich versammeln::V,reunirse,összegyűlik
1333,sich versammeln::V,congregarse,gyülekezik
1334,sich versammeln::V,congregarse,összegyűlik
1335,spielen::V,jugar,játszik
1336,singen::V,cantar,énekel
1337,tanzen::V,bailar,táncol
1338,sich trennen::V,separarse,elválik
1339,verlassen::V,dejar,elhagy
1340,verlassen::V,abandonar,elhagy
1341,retten::V,salvar,ment
1342,bewachen::V,vigilar,őriz
1343,schützen::V,proteger,óv
1344,schützen::V,proteger,véd
1345,verteidigen::V,defender,véd
1346,sich schlagen::V,batirse,verekszik
1347,schießen::V,tirar,lő
1348,schießen::V,disparar,lő
1349,siegen::V,vencer,győz
1350,ärgern::V,enojar,bosszant
1351,ärgern::V,enfadar,bosszant
1352,schlagen::V,pegar,üt
1353,schlagen::V,pegar,ver
1354,schlagen::V,golpear,üt
1355,schlagen::V,golpear,ver
1356,treten::V,dar una patada a,rúg
1357,stechen::V,pinchar,döf
1358,stechen::V,pinchar,szúr
1359,stoßen::V,empujar,lök
1360,stehlen::V,robar,lop
1361,stehlen::V,hurtar,lop
1362,stören::V,molestar,zavar
1363,belästigen::V,molestar,zaklat
1364,belästigen::V,importunar,zaklat
1365,verbergen::V,ocultar,rejt
1366,verbergen::V,ocultar,elrejt
1367,verbergen::V,esconder,rejt
1368,verbergen::V,esconder,elrejt
1369,täuschen::V,engañar,megtéveszt
1370,betrügen::V,engañar,csal
1371,töten::V,matar,öl
1372,wohnen::V,vivir,lakik
1373,wohnen::V,habitar,lakik
1374,arbeiten::V,trabajar,dolgozik
1375,sammeln::V,recoger,szed
1376,sammeln::V,recoger,gyűjt
1377,sammeln::V,coleccionar,szed
1378,sammeln::V,coleccionar,gyűjt
1379,pflücken::V,coger,szed
1380,jagen::V,cazar,vadászik
1381,fischen::V,pescar,halászik
1382,fassen::V,atrapar,fog
1383,fassen::V,capturar,fog
1384,hüten::V,guardar,őriz
1385,hüten::V,guardar,legeltet
1386,treiben::V,aballar,hajt
1387,anbinden::V,atar,köt
1388,füttern::V,echar de comer,etet
1389,melken::V,ordeñar,fej
1390,hacken::V,picar,vág
1391,hacken::V,cortar,vág
1392,gießen::V,regar,öntöz
1393,reifen::V,madurar,érik
1394,zubereiten::V,preparar,elkészít
1395,kochen::V,cocer,főz
1396,kochen::V,guisar,főz
1397,backen::V,hornear,süt
1398,backen::V,cocer al horno,süt
1399,braten::V,asar,süt
1400,braten::V,freír,süt
1401,umrühren::V,remover,megkever
1402,stricken::V,hacer punto,köt
1403,stricken::V,hacer calceta,köt
1404,nähen::V,coser,varr
1405,färben::V,teñir,fest
1406,färben::V,colorear,fest
1407,reinigen::V,limpiar,tisztít
1408,waschen::V,lavar,mos
1409,abwischen::V,fregar,letöröl
1410,abwischen::V,limpiar,letöröl
1411,spülen::V,aclarar,mosogat
1412,spülen::V,enjuagar,mosogat
1413,fegen::V,barrer,söpör
1414,fegen::V,pasar la escoba,söpör
1415,kehren::V,barrer,söpör
1416,baden::V,bañarse,fürdik
1417,sich waschen::V,lavarse,mosdik
1418,sich waschen::V,lavarse,mosakszik
1419,ausziehen::V,quitar,levesz
1420,ausziehen::V,quitarse,levesz
1421,anziehen::V,ponerse,felölt
1422,anziehen::V,ponerse,felvesz
1423,sich anziehen::V,vestirse,öltözik
1424,sich anziehen::V,vestirse,felöltözik
1425,kämmen::V,peinar,fésül
1426,schmücken::V,adornar,díszít
1427,sagen::V,decir,mond
1428,sprechen::V,hablar,beszél
1429,reden::V,hablar,beszél
1430,reden::V,conversar,beszél
1431,sich unterhalten::V,charlar,beszélget
1432,sich unterhalten::V,conversar,beszélget
1433,fragen::V,preguntar,kérdez
1434,bitten::V,rogar,kér
1435,erzählen::V,contar,mesél
1436,erzählen::V,contar,elbeszél
1437,mitteilen::V,comunicar,közöl
1438,mitteilen::V,participar,közöl
1439,nennen::V,llamar,hív
1440,nennen::V,llamar,nevez
1441,nennen::V,nombrar,hív
1442,nennen::V,nombrar,nevez
1443,rufen::V,llamar,hív
1444,prahlen::V,jactarse,dicsekszik
1445,übersetzen::V,traducir,fordít
1446,denken::V,pensar,gondol
1447,glauben::V,creer,hisz
1448,bemerken::V,notar,észrevesz
1449,erkennen::V,reconocer,ráismer
1450,erkennen::V,reconocer,felismer
1451,begreifen::V,concebir,felfog
1452,verstehen::V,entender,ért
1453,verstehen::V,entender,megért
1454,verstehen::V,comprender,ért
1455,verstehen::V,comprender,megért
1456,lernen::V,aprender,tanul
1457,lernen::V,aprender,megtanul
1458,wissen::V,saber,tud
1459,sich erinnern an::V,recordar,emlékszik
1460,sich erinnern an::V,acordarse de,emlékszik
1461,vergessen::V,olvidar,felejt
1462,vergessen::V,olvidar,elfelejt
1463,messen::V,medir,mér
1464,messen::V,medir,megmér
1465,zählen::V,contar,számol
1466,zählen::V,contar,megszámol
1467,rechnen::V,contar,számít
1468,rechnen::V,calcular,számít
1469,lesen::V,leer,olvas
1470,malen::V,pintar,fest
1471,zeichnen::V,dibujar,rajzol
1472,schreiben::V,escribir,ír
1473,besitzen::V,poseer,birtokol
1474,kaufen::V,comprar,vesz
1475,kaufen::V,comprar,megvesz
1476,verkaufen::V,vender,elad
1477,bezahlen::V,pagar,fizet
1478,bezahlen::V,pagar,kifizet
1479,zahlen::V,pagar,fizet
1480,zahlen::V,pagar,megfizet
1481,beherrschen::V,dominar,ural
1482,ertragen::V,soportar,elbír
1483,ertragen::V,soportar,elvisel
