,Concept_ID,nl,hi
1102,einmal::ADV,eenmaal,एक दफ़ा
1103,manchmal::ADV,soms,कभी कभी
1104,oft::ADV,vaak,अक्सर
1105,oft::ADV,dikwijls,अक्सर
1106,immer::ADV,altijd,सदा
1107,immer::ADV,altijd,हमेशा
1108,niemals::ADV,nooit,कभी नहीं
1109,niemals::ADV,nooit,कदापि नहीं
1110,hier::ADV,hier,इधर
1111,hier::ADV,hier,यहाँ
1112,hierhin::ADV,hierheen,इधर को
1113,hierhin::ADV,hierheen,यहाँ को
1114,von hier::ADV,van hier,यहाँ से
1115,von hier::ADV,hiervandaan,यहाँ से
1116,dort::ADV,daar,उधर
1117,dort::ADV,daar,वहाँ
1118,dort::ADV,ginds,उधर
1119,dort::ADV,ginds,वहाँ
1120,dorthin::ADV,daarheen,उधर को
1121,dorthin::ADV,daarheen,वहाँ को
1122,geradeaus::ADV,rechtuit,सीधे
1123,geradeaus::ADV,rechtdoor,सीधे
1124,vorwärts::ADV,vooruit,आगे
1125,vorwärts::ADV,vooruit,आगे को
1126,vorwärts::ADV,voorwaarts,आगे
1127,vorwärts::ADV,voorwaarts,आगे को
1128,rückwärts::ADV,achteruit,पीछे को
1129,rückwärts::ADV,achterwaarts,पीछे को
1130,zurück::ADV,terug,वापस
1131,unten::ADV,beneden,नीचे
1132,unten::ADV,onderaan,नीचे
1133,hinab::ADV,omlaag,नीचे को
1134,hinab::ADV,naar beneden,नीचे को
1135,oben::ADV,boven,ऊपर
1136,hinauf::ADV,omhoog,ऊपर को
1137,hinauf::ADV,naar boven,ऊपर को
1138,überall::ADV,alom,हर जगह
1139,überall::ADV,alom,हर स्थान
1140,überall::ADV,overal,हर जगह
1141,überall::ADV,overal,हर स्थान
1142,nicht::ADV,niet,न
1143,nicht::ADV,niet,नहीं
1144,ein wenig::ADV,wat,कुछ
1145,ein wenig::ADV,wat,ज़रा
1146,ein wenig::ADV,wat,थोड़ा
1147,kaum::ADV,amper,लगभग नहीं
1148,kaum::ADV,amper,बराबर नहीं
1149,kaum::ADV,nauwelijks,लगभग नहीं
1150,kaum::ADV,nauwelijks,बराबर नहीं
1151,sehr::ADV,erg,बहुत
1152,sehr::ADV,zeer,बहुत
1153,so::ADV,zo,ऐसा
1154,noch::ADV,nog,अभी तक
1155,nur::ADV,maar,केवल
1156,nur::ADV,maar,सिर्फ़
1157,nur::ADV,alleen,केवल
1158,nur::ADV,alleen,सिर्फ़
1159,schon::ADV,al,चुकना
1160,schon::ADV,reeds,चुकना
1161,wieder::ADV,weer,फिर
1162,wieder::ADV,weer,दुबारा
1163,wieder::ADV,terug,फिर
1164,wieder::ADV,terug,दुबारा
1165,vergebens::ADV,vergeefs,व्यर्थ
1166,vergebens::ADV,tevergeefs,व्यर्थ
1167,vor::PRP,voor,के आगे
1168,vor::PRP,voor,के सामने
1169,hinter::PRP,achter,के पीछे
1170,unter::PRP,onder,के तले
1171,unter::PRP,onder,के नीचे
1172,unter::PRP,beneden,के तले
1173,unter::PRP,beneden,के नीचे
1174,durch::PRP,door,के पार
1175,neben::PRP,naast,के पास
1176,neben::PRP,naast,की बग़ल में
1177,zwischen::PRP,tussen,के बीच
1178,wegen::PRP,wegens,के कारण
1179,wegen::PRP,wegens,की वजह से
1180,wegen::PRP,vanwege,के कारण
1181,wegen::PRP,vanwege,की वजह से
1182,dies::PRN,dit,यह
1183,das::PRN,dat,वह
1184,alles::PRN,alles,सब
1185,alles::PRN,alles,सब कुछ
1186,ich::PRN,ik,मैं
1187,du::PRN,je,तू
1188,du::PRN,jij,तू
1189,er::PRN,hij,यह
1190,wir::PRN,we,हम
1191,wir::PRN,wij,हम
1192,ihr::PRN,jullie,तुम
1193,sie::PRN,ze,ये
1194,sie::PRN,zij,ये
1195,was::FPRN,wat,क्या
1196,wer::FPRN,wie,कौन
1197,wo::FADV,waar,किधर
1198,wohin::FADV,waarheen,किधर
1199,wie::FADV,hoe,कैसे
1200,warum::FADV,waarom,क्यों
1201,wieviel::FNUM,hoeveel,कितना
1202,eins::NUM,één,एक
1203,zwei::NUM,twee,दो
1204,drei::NUM,drie,तीन
1205,vier::NUM,vier,चार
1206,fünf::NUM,vijf,पाँच
1207,sechs::NUM,zes,छह
1208,sieben::NUM,zeven,सात
1209,acht::NUM,acht,आठ
1210,neun::NUM,negen,नौ
1211,zehn::NUM,tien,दस
1212,elf::NUM,elf,ग्यारह
1213,zwölf::NUM,twaalf,बारह
1214,zwanzig::NUM,twintig,बीस
1215,dreißig::NUM,dertig,तीस
1216,vierzig::NUM,veertig,चालीस
1217,fünfzig::NUM,vijftig,पचास
1218,sechzig::NUM,zestig,साठ
1219,siebzig::NUM,zeventig,सत्तर
1220,achtzig::NUM,tachtig,अस्सी
1221,neunzig::NUM,negentig,नव्वे
1222,hundert::NUM,honderd,सौ
1223,tausend::NUM,duizend,हज़ार
1224,und::CNJ,en,और
1225,oder::CNJ,of,या
1226,stehen::V,staan,खड़ा होना
1227,sitzen::V,zitten,बैठना
1228,liegen::V,liggen,लेटना
1229,hängen::V,hangen,लटकना
1230,werden::V,worden,बनना
1231,passieren::V,gebeuren,होना
1232,beginnen::V,beginnen,आरंभ होना
1233,beginnen::V,beginnen,प्रारंभ होना
1234,enden::V,eindigen,अंत होना
1235,enden::V,eindigen,ख़तम होना
1236,wechseln::V,wijzigen,बदलना
1237,wechseln::V,veranderen,बदलना
1238,aufgehen[Sonne]::V,opgaan,चढ़ना
1239,aufgehen[Sonne]::V,opgaan,उदित होना
1240,untergehen[Sonne]::V,ondergaan,अस्त हो जाना
1241,scheinen[Sonne]::V,schijnen,रोशनी देना
1242,donnern::V,donderen,गरजना
1243,wehen::V,waaien,चलना
1244,strömen::V,stromen,बहना
1245,strömen::V,stromen,प्रवाहित होना
1246,fließen::V,vloeien,बहना
1247,fließen::V,vloeien,प्रवाहित होना
1248,sich drehen::V,draaien,घूमना
1249,sich drehen::V,zich draaien,घूमना
1250,schwanken::V,wankelen,हिलना
1251,schwingen::V,zwieren,हिलना
1252,fallen::V,vallen,गिरना
1253,brennen::V,branden,जलना
1254,rauchen::V,roken,धुआँ उड़ाना
1255,regnen::V,regenen,बरसना
1256,gefrieren::V,bevriezen,जमना
1257,tauen::V,dooien,गलना
1258,tauen::V,dooien,पिघलना
1259,schmelzen::V,smelten,गलना
1260,schmelzen::V,smelten,पिघलना
1261,trocknen::V,drogen,सूखना
1262,sieden::V,koken,उबलना
1263,sieden::V,zieden,उबलना
1264,faulen::V,rotten,गलना
1265,faulen::V,rotten,सड़ना
1266,verfaulen::V,verrotten,गलना
1267,verfaulen::V,verrotten,सड़ना
1268,reißen::V,scheuren,फटना
1269,versinken::V,verzinken,डूबना
1270,vergehen::V,vergaan,बीतना
1271,vergehen::V,vergaan,गुज़रना
1272,erscheinen::V,opdagen,दिखाई देना
1273,erscheinen::V,verschijnen,दिखाई देना
1274,verschwinden::V,verdwijnen,ग़ायब होना
1275,sinken::V,zinken,घटना
1276,sinken::V,zinken,उतरना
1277,abnehmen::V,afnemen,घटना
1278,abnehmen::V,verminderen,घटना
1279,zunehmen::V,toenemen,बढ़ना
1280,steigen::V,stijgen,बढ़ना
1281,steigen::V,omhooggaan,बढ़ना
1282,wachsen::V,groeien,उगना
1283,glänzen::V,glanzen,चमकना
1284,glänzen::V,schitteren,चमकना
1285,funkeln::V,fonkelen,जगमगाना
1286,funkeln::V,fonkelen,टिमटिमाना
1287,lärmen::V,lawaai maken,शोर मचाना
1288,läuten::V,luiden,बजना
1289,klingeln::V,bellen,बजना
1290,klirren::V,rinkelen,झनझनाना
1291,brausen::V,bruisen,साँय-साँय करना
1292,rauschen::V,ruisen,सरसराना
1293,klingen::V,klinken,बजना
1294,bellen::V,blaffen,भौंकना
1295,heulen::V,huilen,गुर्राना
1296,blasen::V,blazen,फूँकना
1297,pfeifen::V,fluiten,सीटी देना
1298,schreien::V,gillen,चिल्लाना
1299,schreien::V,schreeuwen,चिल्लाना
1300,stöhnen::V,steunen,कराहना
1301,stöhnen::V,steunen,आहें भरना
1302,zittern::V,beven,काँपना
1303,zittern::V,sidderen,काँपना
1304,leben::V,leven,जीना
1305,geboren werden::V,geboren worden,पैदा होना
1306,atmen::V,ademen,साँस लेना
1307,trinken::V,drinken,पीना
1308,essen::V,eten,खाना
1309,schlucken::V,slikken,निगलना
1310,müde werden::V,moe worden,थकना
1311,müde werden::V,moe worden,उकताना
1312,einschlafen::V,inslapen,सो जाना
1313,schlafen::V,slapen,सोना
1314,aufwachen::V,ontwaken,जागना
1315,aufwachen::V,wakker worden,जागना
1316,aufstehen::V,opstaan,उठना
1317,sich erholen::V,zich ontspannen,सुस्ताना
1318,sich erholen::V,zich ontspannen,आराम करना
1319,krank werden::V,ziek worden,बीमार पड़ना
1320,krank sein::V,ziek zijn,बीमार होना
1321,schmerzen::V,pijn doen,दुखना
1322,schmerzen::V,pijn doen,दर्द करना
1323,husten::V,hoesten,खाँसना
1324,genesen::V,genezen,ठीक हो जाना
1325,genesen::V,genezen,स्वस्थ हो जाना
1326,sterben::V,sterven,मरना
1327,sterben::V,overlijden,मरना
1328,umkommen::V,omkomen,मरना
1329,sich bewegen::V,zich bewegen,चलना
1330,sich bewegen::V,zich bewegen,हिलना
1331,sich rühren::V,zich verroeren,हिलना
1332,sich erheben::V,oprijzen,उठना
1333,sich erheben::V,verrijzen,उठना
1334,sich setzen::V,gaan zitten,बैठना
1335,hinfallen::V,vallen,गिरना
1336,hinfallen::V,neervallen,गिरना
1337,laufen::V,lopen,चलना
1338,schreiten::V,stappen,क़दम जाना
1339,schreiten::V,schrijden,क़दम जाना
1340,spazierengehen::V,gaan wandelen,सैर करना
1341,eilen::V,ijlen,तेज़ी से जाना
1342,eilen::V,ijlen,शीघ्रता से चलना
1343,eilen::V,haasten,तेज़ी से जाना
1344,eilen::V,haasten,शीघ्रता से चलना
1345,sich beeilen::V,zich haasten,जल्दी करना
1346,sich beeilen::V,zich haasten,शीघ्रता करना
1347,sausen::V,stuiven,बड़ी तेज़ी से चलना
1348,rennen::V,rennen,भागना
1349,rennen::V,rennen,दौड़ना
1350,springen::V,springen,उछलना
1351,klettern::V,klimmen,चढ़ना
1352,klettern::V,klauteren,चढ़ना
1353,schaukeln::V,schommelen,झूलना
1354,kriechen::V,kruipen,रेंगना
1355,schwimmen::V,zwemmen,तैरना
1356,tauchen::V,duiken,डूबना
1357,rudern::V,roeien,खेना
1358,rudern::V,roeien,चप्पू चलाना
1359,fahren::V,rijden,चलना
1360,fahren::V,rijden,यात्रा करना
1361,fliegen::V,vliegen,उड़ना
1362,gehen::V,gaan,जाना
1363,weggehen::V,weggaan,चला जाना
1364,weggehen::V,weggaan,बाहर जाना
1365,abfahren::V,vertrekken,छूटना
1366,abfahren::V,vertrekken,रवाना होना
1367,anhalten::V,stoppen,रुकना
1368,anhalten::V,stoppen,खड़ा होना
1369,anhalten::V,stilhouden,रुकना
1370,anhalten::V,stilhouden,खड़ा होना
1371,hineingehen::V,ingaan,घुसना
1372,hineingehen::V,ingaan,अंदर जाना
1373,hineingehen::V,binnengaan,घुसना
1374,hineingehen::V,binnengaan,अंदर जाना
1375,eintreten::V,binnenkomen,प्रवेश करना
1376,kommen::V,komen,आना
1377,ankommen::V,aankomen,पहुँचना
1378,zurückkommen::V,terugkomen,लौटना
1379,zurückkommen::V,terugkomen,वापस आना
1380,bleiben::V,blijven,रहना
1381,bleiben::V,blijven,रुकना
1382,warten::V,wachten,इंतज़ार करना
1383,erwarten::V,verwachten,प्रतीक्षा करना
1384,suchen::V,zoeken,ढूँढ़ना
1385,finden::V,vinden,पाना
1386,finden::V,vinden,ढूँढ़ निकालना
1387,versuchen::V,proberen,कोशिश करना
1388,versuchen::V,beproeven,कोशिश करना
1389,vorbereiten::V,voorbereiden,तैयार करना
1390,lieben::V,houden van,प्यार करना
1391,mögen::V,lusten,पसंद होना
1392,mögen::V,houden van,पसंद होना
1393,lachen::V,lachen,हँसना
1394,rühren::V,roeren,छूना
1395,weinen::V,huilen,रोना
1396,weinen::V,schreien,रोना
1397,schimpfen::V,kijven,गाली देना
1398,schimpfen::V,schelden,गाली देना
1399,sich ärgern::V,zich ergeren,चिढ़ना
1400,sich ärgern::V,zich ergeren,नाराज़ होना
1401,sich fürchten::V,bang zijn,डरना
1402,sich fürchten::V,bang zijn,भय खाना
1403,fürchten::V,vrezen,डरना से
1404,fürchten::V,vrezen,भय खाना से
1405,fliehen::V,vluchten,भागना
1406,flüchten::V,ontsnappen,निकल भागना
1407,flüchten::V,ontkomen,निकल भागना
1408,sehen::V,zien,देखना
1409,anschauen::V,aankijken,देखना
1410,ansehen::V,aanzien,दृष्टि डालना पर
1411,ansehen::V,bekijken,दृष्टि डालना पर
1412,hören::V,horen,सुनना
1413,zuhören::V,luisteren,सुनना
1414,probieren::V,proeven,चखना
1415,riechen::V,ruiken,सूँघना
1416,fühlen::V,voelen,महसूस करना
1417,scheinen::V,lijken,लगना
1418,zu sehen sein::V,te zien zijn,दिखाई देना
1419,vernehmen::V,vernemen,सुनना
1420,frieren::V,het koud hebben,ठंड लगना
1421,frieren::V,het koud hebben,सर्दी लगना
1422,tun::V,doen,करना
1423,können::V,kunnen,सकना
1424,können::V,kunnen,जानना
1425,wollen::V,willen,चाहना
1426,anfangen::V,beginnen,शुरू करना
1427,anfangen::V,aanvangen,शुरू करना
1428,beenden::V,beëindigen,ख़त्म करना
1429,beenden::V,beëindigen,समाप्त करना
1430,aufhören::V,ophouden,बंद जाना
1431,aufhören::V,ophouden,समाप्त जाना
1432,gelingen::V,lukken,बनना
1433,gelingen::V,lukken,अच्छा होना
1434,gelingen::V,gelukken,बनना
1435,gelingen::V,gelukken,अच्छा होना
1436,geraten::V,uitvallen,बन पड़ना
1437,öffnen::V,openen,खोलना
1438,öffnen::V,opendoen,खोलना
1439,schließen::V,sluiten,बंद करना
1440,schließen::V,dichtdoen,बंद करना
1441,stellen::V,stellen,रखना
1442,stellen::V,plaatsen,रखना
1443,setzen::V,zetten,रखना
1444,setzen::V,zetten,बिठाना
1445,setzen::V,plaatsen,रखना
1446,setzen::V,plaatsen,बिठाना
1447,legen::V,leggen,रखना
1448,legen::V,leggen,लिटाना
1449,berühren::V,aanraken,छूना
1450,berühren::V,aanraken,स्पर्श करना
1451,verbinden::V,verbinden,बाँधना
1452,bedecken::V,bedekken,ढकना
1453,aufhängen::V,ophangen,लटकाना
1454,anzünden::V,aansteken,जलाना
1455,aufheben::V,oprapen,उठाना
1456,zurücklassen::V,achterlaten,पीछे छोड़ना
1457,verlieren::V,verliezen,खोना
1458,verlieren::V,verliezen,गँवाना
1459,fallen lassen::V,laten vallen,गिराना
1460,machen::V,maken,करना
1461,machen::V,maken,बनाना
1462,herstellen::V,produceren,बनाना
1463,herstellen::V,produceren,तैयार करना
1464,herstellen::V,voortbrengen,बनाना
1465,herstellen::V,voortbrengen,तैयार करना
1466,bauen::V,bouwen,बनाना
1467,bauen::V,bouwen,निर्माण करना
1468,reparieren::V,repareren,मरम्मत करना
1469,reparieren::V,herstellen,मरम्मत करना
1470,verbessern::V,verbeteren,सुधारना
1471,ändern::V,wijzigen,बदलना
1472,ändern::V,wijzigen,परीवर्तन करना
1473,ändern::V,veranderen,बदलना
1474,ändern::V,veranderen,परीवर्तन करना
1475,graben::V,graven,खोदना
1476,beugen::V,buigen,झुकाना
1477,biegen::V,buigen,झुकाना
1478,drehen::V,draaien,फेरना
1479,drehen::V,draaien,घुमाना
1480,wenden::V,keren,पलटना
1481,wenden::V,keren,मोड़ना
1482,wenden::V,wenden,पलटना
1483,wenden::V,wenden,मोड़ना
1484,umdrehen::V,omdraaien,घुमाना
1485,heben::V,heffen,उठाना
1486,heben::V,heffen,ऊँचा करना
1487,heben::V,optillen,उठाना
1488,heben::V,optillen,ऊँचा करना
1489,hochheben::V,tillen,उठाना
1490,hochheben::V,tillen,ऊपर को उठाना
1491,ergreifen::V,pakken,पकड़ना
1492,ergreifen::V,pakken,हाथ में लेना
1493,ergreifen::V,grijpen,पकड़ना
1494,ergreifen::V,grijpen,हाथ में लेना
1495,halten::V,houden,धरना
1496,halten::V,houden,पकड़ना
1497,drücken::V,drukken,दबाना
1498,schieben::V,duwen,सरकाना
1499,schieben::V,duwen,खिसकाना
1500,schieben::V,schuiven,सरकाना
1501,schieben::V,schuiven,खिसकाना
1502,kratzen::V,krassen,खुरचना
1503,kratzen::V,krassen,खुजलाना
1504,lecken::V,likken,चाटना
1505,beißen::V,bijten,काटना
1506,abreißen::V,afrukken,तोड़ना
1507,abreißen::V,afscheuren,तोड़ना
1508,abschneiden::V,afsnijden,काट करना
1509,binden::V,binden,बाँधना
1510,stecken::V,steken,खोंसना
1511,brechen::V,breken,तोड़ना
1512,klopfen::V,kloppen,खटखटाना
1513,hauen::V,houwen,ठोकना
1514,kleben::V,plakken,चिपकाना
1515,reiben::V,wrijven,घिसना
1516,reiben::V,wrijven,रगड़ना
1517,streichen::V,smeren,लगाना
1518,schleifen::V,slijpen,तेज़ करना
1519,schneiden::V,snijden,कतरना
1520,rütteln::V,schudden,झकझोरना
1521,schütteln::V,schudden,हिलाना
1522,schwenken::V,wuiven,घुमाना
1523,schwenken::V,zwaaien,घुमाना
1524,schütten::V,gieten,उँडेलना
1525,schütten::V,storten,उँडेलना
1526,füllen::V,vullen,भरना
1527,füllen::V,vullen,ठूसना
1528,einwickeln::V,inwikkelen,लपेटना
1529,tragen::V,dragen,ढोना
1530,schleppen::V,slepen,घसीटना
1531,ziehen::V,trekken,खींचना
1532,aufbewahren::V,bewaren,रखना
1533,werfen::V,gooien,फेंकना
1534,fangen::V,vangen,पकड़ना
1535,packen::V,pakken,पकड़ना
1536,packen::V,vastpakken,पकड़ना
1537,verstecken::V,verstoppen,छिपाना
1538,teilen::V,delen,बाँटना
1539,schicken::V,sturen,भेजना
1540,bringen::V,brengen,लाना
1541,hinzufügen::V,toevoegen,जोड़ना
1542,bekommen::V,verkrijgen,पाना
1543,erhalten::V,krijgen,पाना
1544,erhalten::V,krijgen,मिलना
1545,nehmen::V,nemen,लेना
1546,wählen::V,kiezen,चुनना
1547,wählen::V,verkiezen,चुनना
1548,auswählen::V,uitkiezen,चुनना
1549,bewahren::V,bewaren,बनाए रखना
1550,behindern::V,hinderen,रोकना
1551,verderben::V,bederven,ख़राब करना
1552,beschädigen::V,beschadigen,नुक़सान पहुँचाना
1553,zerbrechen::V,breken,तोड़ना
1554,zerbrechen::V,stukbreken,तोड़ना
1555,zerreißen::V,scheuren,तोड़ना
1556,zerreißen::V,verscheuren,तोड़ना
1557,zerstören::V,vernielen,नष्ट करना
1558,zerstören::V,vernielen,बरबाद करना
1559,verbrennen::V,branden,जलाना
1560,verbrennen::V,verbranden,जलाना
1561,geben::V,geven,देना
1562,reichen::V,reiken,थमाना
1563,reichen::V,aanreiken,थमाना
1564,schenken::V,schenken,भेंट देना
1565,versprechen::V,beloven,वादा करना
1566,wünschen::V,wensen,कामना करना
1567,loben::V,loven,तारीफ़ करना
1568,loben::V,prijzen,तारीफ़ करना
1569,küssen::V,kussen,चूमना
1570,wiegen::V,wiegen,झुलाना
1571,zudecken::V,toedekken,ढकना
1572,wecken::V,wekken,जगाना
1573,zeigen::V,tonen,दिखाना
1574,zeigen::V,wijzen,दिखाना
1575,führen::V,voeren,रास्ता दिखाना
1576,lehren::V,leren,पढ़ाना
1577,unterrichten::V,onderwijzen,सिखाना
1578,aufziehen::V,grootbrengen,पालना
1579,leiten::V,leiden,संचालन करना
1580,antreiben::V,aandrijven,हड़बड़ाना
1581,lassen::V,laten,-आना
1582,lassen::V,laten,कराना
1583,einladen::V,uitnodigen,बुलाना
1584,vereinigen::V,verenigen,मिलाना
1585,vereinigen::V,verenigen,संयुक्त करना
1586,besuchen::V,bezoeken,मिलना से
1587,besuchen::V,bezoeken,मिलने जाना से
1588,treffen::V,treffen,मिलना
1589,treffen::V,ontmoeten,मिलना
1590,sich versammeln::V,zich verzamelen,इकट्ठा होना
1591,spielen::V,spelen,खेलना
1592,singen::V,zingen,गाना
1593,tanzen::V,dansen,नाचना
1594,sich trennen::V,van elkaar gaan,अलग होना
1595,verlassen::V,verlaten,छोड़ना
1596,retten::V,redden,बचाना
1597,bewachen::V,bewaken,आँख रखना पर
1598,schützen::V,beschermen,रक्षा करना
1599,verteidigen::V,verdedigen,रक्षा करना
1600,sich schlagen::V,knokken,हाथापाई करना
1601,schießen::V,schieten,गोली मारना
1602,siegen::V,overwinnen,जीतना
1603,siegen::V,overwinnen,विजय पाना
1604,ärgern::V,ergeren,चिढ़ाना
1605,schlagen::V,slaan,मारना
1606,treten::V,trappen,ठोकर मारना
1607,treten::V,schoppen,ठोकर मारना
1608,stechen::V,steken,भेदना
1609,stechen::V,steken,भोंकना
1610,stechen::V,prikken,भेदना
1611,stechen::V,prikken,भोंकना
1612,stoßen::V,stoten,धक्का देना
1613,stoßen::V,stoten,झटका देना
1614,stehlen::V,stelen,चोरी करना
1615,stören::V,storen,बुरा लगना
1616,stören::V,verstoren,बुरा लगना
1617,belästigen::V,lastig vallen,तंग करना
1618,verbergen::V,verbergen,लुकाना
1619,täuschen::V,misleiden,धोखा देना
1620,betrügen::V,bedriegen,धोखा देना
1621,töten::V,doden,मारना
1622,töten::V,doden,मार डालना
1623,wohnen::V,wonen,रहना
1624,arbeiten::V,werken,काम करना
1625,sammeln::V,inzamelen,जमा करना
1626,sammeln::V,verzamelen,जमा करना
1627,pflücken::V,plukken,चुनना
1628,pflücken::V,plukken,तोड़ना
1629,jagen::V,jagen,आखेट करना
1630,jagen::V,jagen,शिकार करना
1631,fischen::V,vissen,मछली पकड़ना
1632,fassen::V,vangen,पकड़ना
1633,hüten::V,hoeden,चराना
1634,treiben::V,drijven,हाँकना
1635,anbinden::V,vastbinden,बाँधना
1636,füttern::V,voeren,खिलाना
1637,melken::V,melken,दुहना
1638,hacken::V,hakken,काटना
1639,gießen::V,gieten,सींचना
1640,reifen::V,rijpen,पकना
1641,zubereiten::V,klaarmaken,पकाना
1642,zubereiten::V,toebereiden,पकाना
1643,kochen::V,koken,पकाना
1644,kochen::V,koken,राँधना
1645,backen::V,bakken,पकाना
1646,braten::V,braden,तलना
1647,braten::V,braden,भूनना
1648,umrühren::V,omroeren,फेंटना
1649,stricken::V,breien,बुनना
1650,nähen::V,naaien,सीना
1651,färben::V,verven,रँगना
1652,färben::V,kleuren,रँगना
1653,reinigen::V,reinigen,साफ़ करना
1654,reinigen::V,reinigen,शुद्ध करना
1655,waschen::V,wassen,धोना
1656,abwischen::V,afvegen,पोंछ्ना
1657,spülen::V,spoelen,माँजना
1658,spülen::V,spoelen,खँगालना
1659,spülen::V,afwassen,माँजना
1660,spülen::V,afwassen,खँगालना
1661,fegen::V,vegen,बुहारना
1662,kehren::V,vegen,झाड़ना
1663,baden::V,baden,स्नान करना
1664,sich waschen::V,zich wassen,नहाना
1665,sich waschen::V,zich wassen,हाथ-मुँह धोना
1666,ausziehen::V,uittrekken,उतारना
1667,anziehen::V,aantrekken,पहनना
1668,sich anziehen::V,zich aankleden,कपड़े पहनना
1669,kämmen::V,kammen,कंघी करना
1670,schmücken::V,tooien,सजाना
1671,schmücken::V,tooien,सँवारना
1672,sagen::V,zeggen,कहना
1673,sagen::V,zeggen,बताना
1674,sprechen::V,spreken,बोलना
1675,reden::V,praten,बोलना
1676,reden::V,praten,बात करना
1677,sich unterhalten::V,zich onderhouden,बात करना
1678,sich unterhalten::V,zich onderhouden,बातचीत करना
1679,fragen::V,vragen,पूछ्ना
1680,fragen::V,vragen,प्रश्न करना
1681,bitten::V,vragen,माँगना से
1682,bitten::V,verzoeken,माँगना से
1683,erzählen::V,vertellen,बताना
1684,mitteilen::V,meedelen,ख़बर देना
1685,mitteilen::V,meedelen,सूचना देना
1686,nennen::V,noemen,नाम देना
1687,rufen::V,roepen,बुलाना
1688,prahlen::V,pralen,शेख़ी बघारना
1689,übersetzen::V,vertalen,अनुवाद करना
1690,denken::V,denken,सोचना
1691,glauben::V,geloven,विश्वास करना
1692,bemerken::V,bemerken,ध्यान देना पर
1693,erkennen::V,herkennen,पहचानना
1694,begreifen::V,begrijpen,समझना
1695,verstehen::V,verstaan,सुनना
1696,lernen::V,leren,पढ़ना
1697,wissen::V,weten,जानना
1698,wissen::V,weten,मालूम होना
1699,sich erinnern an::V,zich herinneren aan,याद करना
1700,vergessen::V,vergeten,भूलना
1701,vergessen::V,vergeten,बिसारना
1702,messen::V,meten,नापना
1703,zählen::V,tellen,गिनना
1704,rechnen::V,rekenen,गणना करना
1705,rechnen::V,rekenen,हिसाब करना
1706,lesen::V,lezen,पढ़ना
1707,malen::V,schilderen,कींचना
1708,zeichnen::V,tekenen,चित्र कींचना
1709,schreiben::V,schrijven,लिखना
1710,besitzen::V,bezitten,मालिक होना
1711,besitzen::V,bezitten,स्वामी होना
1712,kaufen::V,kopen,ख़रीदना
1713,verkaufen::V,verkopen,बेचना
1714,bezahlen::V,betalen,चुकाना
1715,bezahlen::V,betalen,अदा करना
1716,zahlen::V,betalen,अदा करना
1717,beherrschen::V,beheersen,शासन करना पर
1718,ertragen::V,verdragen,सहना
