,Concept_ID,kk,tt
794,lebendig::A,жанды,тере
795,gut::A,жақсы,яхшы
796,schlecht::A,жаман,начар
797,richtig::A,дұрыс,дөрес
798,schlimm::A,жаман,әшәкә
799,wahr::A,нағыз,чып-чын
800,alt::A,ескі,иске
801,neu::A,жаңа,яңа
802,ehemalig::A,өткен,элекке
803,ehemalig::A,бұрынғы,элекке
804,alt[Lebewesen]::A,кексе,карт
805,jung::A,науша,яшь
806,arm::A,кедей,фәкыйрь
807,arm::A,дәулетсіз,фәкыйрь
808,reich::A,малды,бай
809,bekannt::A,таныс,таныш
810,bekannt::A,көзтаныс,таныш
811,berühmt::A,атақты,атаклы
812,fremd::A,бөтен,ят
813,verschieden::A,түрлі,төрле
814,nah::A,жуық,якын
815,nah::A,етене,якын
816,fern::A,алыс,ерак
817,fern::A,алыстағы,ерак
818,linker::A,сол,сул
819,linker::A,солшыл,сул
820,rechter::A,оң,уң
821,anderer::A,өзге,бүтән
822,anderer::A,былайғы,бүтән
823,erster::A,алғашқы,беренче
824,zweiter::A,екінші,икенче
825,dritter::A,үшінші,өченче
826,letzter::A,артқы,ахыргы
827,letzter::A,кейінгі,ахыргы
828,allein::ADV,серіксіз,ялгыз
829,auf einmal::ADV,бірден,бердән
830,zusammen::ADV,бірлесіп,бергә
831,lange::ADV,ұзақ,озак
832,plötzlich::ADV,кенет,искәрмәстән
833,sofort::ADV,әне-міне дегенше,хәзер
834,später::ADV,артынан,соңрак
835,jetzt::ADV,енді,хәзер
836,jetzt::ADV,қазір,хәзер
837,heute::ADV,бүгін,бүген
838,morgen::ADV,ертең,иртәгә
839,bald::ADV,тез,тиздән
840,dann::ADV,онан соң,аннары
841,dann::ADV,сонан соң,аннары
842,gestern::ADV,кеше,кичә
843,einst::ADV,бірде,берчак
844,einst::ADV,бір кезде,берчак
845,damals::ADV,анада,ул вакытта
846,damals::ADV,анада,ул чакта
847,danach::ADV,онан соң,да
848,danach::ADV,сонан соң,да
849,vorher::ADV,бұрын,элек
850,zuerst::ADV,әуелі,башта
851,zuerst::ADV,алдымен,башта
852,einmal::ADV,бір жолы,бер
853,einmal::ADV,бір жолы,бер мәртәбә
854,manchmal::ADV,кейде,кайчакта
855,oft::ADV,ылғи,еш
856,immer::ADV,өнебойы,һәркайчан
857,niemals::ADV,ешуақытта,hичбер вакыт
858,hier::ADV,бұнда,монда
859,hier::ADV,бұнда,биредә
860,hier::ADV,осында,монда
861,hier::ADV,осында,биредә
862,hierhin::ADV,бермен,монда
863,von hier::ADV,бер жақтан,моннан
864,dort::ADV,анда,анда
865,dorthin::ADV,әрі,тегеләй
866,geradeaus::ADV,тура,турыдан-туры
867,vorwärts::ADV,ілгері,алга
868,rückwärts::ADV,артқа,кире
869,zurück::ADV,кейін қарай,кире
870,unten::ADV,төменде,түбәндә
871,hinab::ADV,астына,аска
872,hinab::ADV,төмен,аска
873,oben::ADV,жоғарыда,өстә
874,oben::ADV,жоғарыда,югарыда
875,hinauf::ADV,өрге,өскә
876,überall::ADV,әрқайда,hәркайда
877,nicht::ADV,емес,түгел
878,ein wenig::ADV,азырақ,бераз
879,ein wenig::ADV,аздаған,бераз
880,ein wenig::ADV,азғантай,бераз
881,kaum::ADV,зорға,көчкә
882,sehr::ADV,орасан,бик
883,so::ADV,бұлай,алай
884,so::ADV,былайша,алай
885,noch::ADV,әлі,янә
886,noch::ADV,әлі,тагын
887,nur::ADV,ғана,фәкать
888,schon::ADV,түге,инде
889,wieder::ADV,жаңа,янә
890,wieder::ADV,жаңа,тагын
891,wieder::ADV,қайта,янә
892,wieder::ADV,қайта,тагын
893,wieder::ADV,жаңадан,янә
894,wieder::ADV,жаңадан,тагын
895,vergebens::ADV,бекер,юкка
896,vor::PRP,алды,алдыннан
897,hinter::PRP,артынан,арттан
898,unter::PRP,түп,астында
899,unter::PRP,маңында,астында
900,durch::PRP,арқылы,аша
901,neben::PRP,іргеде,тирәсендә
902,neben::PRP,жанында,тирәсендә
903,zwischen::PRP,арада,арасында
904,wegen::PRP,үшін,сәбәпле
905,dies::PRN,бұ,бу
906,dies::PRN,осы,бу
907,das::PRN,сол,ул
908,alles::PRN,дүйім,һәммә
909,alles::PRN,күллі,һәммә
910,ich::PRN,мен,мин
911,du::PRN,сен,син
912,er::PRN,ол,ул
913,wir::PRN,біз,без
914,ihr::PRN,сіз,сез
915,sie::PRN,олар,ул
916,was::FPRN,не,ни
917,was::FPRN,не,нәрсә
918,wer::FPRN,кім,кем
919,wo::FADV,кәні,кайда
920,wo::FADV,қайда,кайда
921,wohin::FADV,қайда,кая
922,wie::FADV,калай,ничек
923,warum::FADV,неғып,нигә
924,wieviel::FNUM,неше,ничә
925,wieviel::FNUM,қанша,ничә
926,eins::NUM,бір,бер
927,zwei::NUM,екі,ике
928,drei::NUM,үш,өч
929,vier::NUM,төрт,дүрт
930,fünf::NUM,бес,биш
931,sechs::NUM,алты,алты
932,sieben::NUM,жеті,җиде
933,acht::NUM,сегіз,сигез
934,neun::NUM,тоғыз,тугыз
935,zehn::NUM,он,ун
936,elf::NUM,он бір,унбер
937,zwölf::NUM,он екі,унике
938,zwanzig::NUM,жиырма,егерме
939,dreißig::NUM,отыз,утыз
940,vierzig::NUM,қырық,кырык
941,fünfzig::NUM,елу,илле
942,sechzig::NUM,алпыс,алтмыш
943,siebzig::NUM,жетпіс,җитмеш
944,achtzig::NUM,сексен,сиксән
945,neunzig::NUM,тоқсан,туксан
946,hundert::NUM,жүз,йөз
947,tausend::NUM,мың,мең
948,und::CNJ,та,вә
949,oder::CNJ,әлде,яки
950,oder::CNJ,әлде,яисә
951,oder::CNJ,немесе,яки
952,oder::CNJ,немесе,яисә
953,stehen::V,тұру,тору
954,sitzen::V,отыру,утыру
955,liegen::V,жату,яту
956,hängen::V,ілу,эленү
957,werden::V,болу,булу
958,werden::V,түрегелу,булу
959,passieren::V,болу,булу
960,beginnen::V,басталу,башлану
961,enden::V,ада болу,бетү
962,wechseln::V,құбылу,үзгәртү
963,wechseln::V,өзгеру,үзгәртү
964,aufgehen[Sonne]::V,шығу,чыгу
965,untergehen[Sonne]::V,батыру,бату
966,scheinen[Sonne]::V,жылтырау,яктырту
967,donnern::V,күркіреу,күкрәү
968,wehen::V,огып тур,исү
969,strömen::V,сорғалау,агу
970,fließen::V,ағу,агу
971,sich drehen::V,айналу,бөтерелү
972,schwanken::V,толықсу,икеләнү
973,schwingen::V,тербелу,тирбәлү
974,fallen::V,құлау,егылу
975,fallen::V,жығылу,егылу
976,fallen::V,төмендеу,егылу
977,brennen::V,жану,яну
978,rauchen::V,түтету,төтәү
979,rauchen::V,түтету,төтенләү
980,regnen::V,жауу,яву
981,gefrieren::V,мұздай қату,кату
982,gefrieren::V,мұз боп қату,кату
983,tauen::V,жібу,эрү
984,tauen::V,жібу,эретү
985,schmelzen::V,еру,эрү
986,schmelzen::V,еру,эретү
987,trocknen::V,курау,кибү
988,sieden::V,қайнау,ургылу
989,faulen::V,иістену,черү
990,verfaulen::V,шіру,черү
991,reißen::V,жыртылу,өзелү
992,versinken::V,малтығу,бату
993,vergehen::V,өту,авышу
994,erscheinen::V,көріну,пәйда булу
995,erscheinen::V,көрініп қалу,пәйда булу
996,verschwinden::V,ғайып_болу,югалу
997,verschwinden::V,ғайып_болу,юк булу
998,sinken::V,ылдилау,кимү
999,sinken::V,ылдилау,кайту
1000,sinken::V,төмендеу,кимү
1001,sinken::V,төмендеу,кайту
1002,abnehmen::V,кемітілу,азаю
1003,zunehmen::V,көбею,арту
1004,zunehmen::V,көбею,күбәю
1005,zunehmen::V,көбею,ишәю
1006,steigen::V,қобу,үсү
1007,steigen::V,көтерілу,үсү
1008,steigen::V,жоғарылау,үсү
1009,wachsen::V,өсу,үсү
1010,glänzen::V,жалтырау,ялкылдау
1011,funkeln::V,жарқырау,ялтырау
1012,funkeln::V,нұрлану,ялтырау
1013,funkeln::V,жылтылдау,ялтырау
1014,lärmen::V,шулау,шаулау
1015,lärmen::V,шуылдау,шаулау
1016,läuten::V,қоңыраулату,шалтырату
1017,klingeln::V,дыңғырлау,шалтырату
1018,klirren::V,дыңылдату,чылтырау
1019,brausen::V,тасу,давыллау
1020,brausen::V,тасу,дулау
1021,rauschen::V,сусылдау,кыштырдау
1022,rauschen::V,сыбдырлау,кыштырдау
1023,klingen::V,дыбыс шығару,ишетелү
1024,bellen::V,үру,өрү
1025,heulen::V,ұлу,улау
1026,blasen::V,үру,өрү
1027,pfeifen::V,ысқыру,сызгырту
1028,schreien::V,шыңғыру,кычкыру
1029,schreien::V,айғайлау,кычкыру
1030,schreien::V,байбайлау,кычкыру
1031,schreien::V,бажалақтау,кычкыру
1032,stöhnen::V,ыңырсу,ыңгырашу
1033,stöhnen::V,ыңкылдау,ыңгырашу
1034,zittern::V,қалш,калтырау
1035,zittern::V,қалш,калтырану
1036,zittern::V,қалшылдату,калтырау
1037,zittern::V,қалшылдату,калтырану
1038,leben::V,жасау,яшәү
1039,leben::V,жасау,гомер итү
1040,leben::V,күнелту,яшәү
1041,leben::V,күнелту,гомер итү
1042,leben::V,күн көру,яшәү
1043,leben::V,күн көру,гомер итү
1044,leben::V,тіршілік ету,яшәү
1045,leben::V,тіршілік ету,гомер итү
1046,geboren werden::V,туу,туу
1047,atmen::V,дем алу,сулау
1048,atmen::V,ауа жұту,сулау
1049,trinken::V,ішу,эчү
1050,trinken::V,ұрттау,эчү
1051,essen::V,жеу,ашау
1052,essen::V,тамақтану,ашау
1053,schlucken::V,жұту,йоту
1054,müde werden::V,болдыру,ялыгу
1055,müde werden::V,болдыру,йөгенү
1056,einschlafen::V,үйыктап калу,йокыга китү
1057,schlafen::V,ұйықтау,йоклау
1058,aufwachen::V,ояну,уяну
1059,aufstehen::V,ояну,тору
1060,sich erholen::V,тынығу,ял алу
1061,sich erholen::V,тынығу,истирахәт итү
1062,krank werden::V,кеселдену,чирләү
1063,krank werden::V,сырқаттану,чирләү
1064,krank werden::V,ауырып қалу,чирләү
1065,krank werden::V,ауыра бастау,чирләү
1066,krank werden::V,кеселге ұшырау,чирләү
1067,krank werden::V,сырқаттанып қалу,чирләү
1068,krank sein::V,ауыру,чирләү
1069,krank sein::V,сырқаттану,чирләү
1070,schmerzen::V,ауырады,авырту
1071,husten::V,жөтелу,ютәлләү
1072,genesen::V,айығу,савыгу
1073,genesen::V,айығу,сәламәтләнү
1074,sterben::V,өлу,үлү
1075,sterben::V,өлу,дөнья кую
1076,sterben::V,өлу,вафат булу
1077,sterben::V,қайтыс,үлү
1078,sterben::V,қайтыс,дөнья кую
1079,sterben::V,қайтыс,вафат булу
1080,sterben::V,жантапсыру,үлү
1081,sterben::V,жантапсыру,дөнья кую
1082,sterben::V,жантапсыру,вафат булу
1083,umkommen::V,өлу,үлү
1084,umkommen::V,қаза табу,үлү
1085,sich bewegen::V,жылжу,йөрү
1086,sich rühren::V,қыбырлау,кыймылдау
1087,sich erheben::V,тұру,басу
1088,sich setzen::V,отыру,утыру
1089,hinfallen::V,жығылу,егылу
1090,laufen::V,жояу жүру,җәяүләү
1091,schreiten::V,кадамдау,атлау
1092,spazierengehen::V,қыдыру,йөрү
1093,spazierengehen::V,қыдыру,йөргенү
1094,eilen::V,асығу,ашыгу
1095,eilen::V,жеделдену,ашыгу
1096,eilen::V,жедепдеу,ашыгу
1097,sich beeilen::V,асығу,ашыгу
1098,sich beeilen::V,асығу,кызулау
1099,sich beeilen::V,жеделдену,ашыгу
1100,sich beeilen::V,жеделдену,кызулау
1101,sausen::V,заулау,җилдерү
1102,rennen::V,жүгіру,йөгерү
1103,springen::V,секіру,сикерү
1104,klettern::V,өрмелеп шығу,үрмәләү
1105,schaukeln::V,тербелу,атыну
1106,kriechen::V,еңбектеу,шуышу
1107,kriechen::V,еңбектеу,үрмәләү
1108,schwimmen::V,жүзу,йөзү
1109,schwimmen::V,малту,йөзү
1110,schwimmen::V,қалықтау,йөзү
1111,tauchen::V,сүңгу,чуму
1112,rudern::V,есу,ишү
1113,fahren::V,бару,бару
1114,fliegen::V,ұшу,очу
1115,gehen::V,бару,йөрү
1116,weggehen::V,кету,китү
1117,abfahren::V,жөнелу,кузгалу
1118,anhalten::V,тоқтау,тукталу
1119,hineingehen::V,кіру,инү
1120,eintreten::V,ену,инү
1121,kommen::V,жету,килү
1122,ankommen::V,келу,бару
1123,zurückkommen::V,қайту,кире кайту
1124,bleiben::V,қалу,калу
1125,warten::V,тосу,көтү
1126,erwarten::V,күту,көтү
1127,suchen::V,іздеу,эзләү
1128,finden::V,табу,табу
1129,versuchen::V,талпыну,маташу
1130,vorbereiten::V,әзірлеу,хәзерләү
1131,lieben::V,сүю,сөю
1132,lieben::V,сүю,ярату
1133,mögen::V,жарату,өнәү
1134,mögen::V,жақсы_көру,өнәү
1135,lachen::V,күлу,көлү
1136,lachen::V,күлісу,көлү
1137,rühren::V,көңілін бұзу,дулкынландыру
1138,weinen::V,жылау,елау
1139,schimpfen::V,ақырып-бақыру,сүгү
1140,schimpfen::V,ақырып-бақыру,сүгенү
1141,sich ärgern::V,ашулану,ачулану
1142,sich fürchten::V,сескену,курку
1143,fürchten::V,қауіптену,калтырау
1144,fürchten::V,қауіптену,калтырану
1145,fürchten::V,сақсыну,калтырау
1146,fürchten::V,сақсыну,калтырану
1147,fliehen::V,қашу,арка бирү
1148,fliehen::V,қашып кету,арка бирү
1149,flüchten::V,қашу,качу
1150,flüchten::V,қашып кету,качу
1151,sehen::V,көру,күрү
1152,anschauen::V,назар салу,карау
1153,ansehen::V,тамашалау,карау
1154,ansehen::V,тамашалау,күзәтү
1155,hören::V,есту,ишетү
1156,zuhören::V,тыңдау,тыңлау
1157,zuhören::V,құлақ қою,тыңлау
1158,probieren::V,тату,тату
1159,probieren::V,дәм тату,тату
1160,riechen::V,иіскеу,иснәү
1161,fühlen::V,сезу,тою
1162,fühlen::V,сезу,сизү
1163,fühlen::V,сезіну,тою
1164,fühlen::V,сезіну,сизү
1165,scheinen::V,болып көріну,күренү
1166,zu sehen sein::V,көріну,күренү
1167,vernehmen::V,есту,ишетү
1168,vernehmen::V,есітіп қалу,ишетү
1169,frieren::V,тоңу,өшү
1170,frieren::V,тоңу,күшегү
1171,frieren::V,жаурау,өшү
1172,frieren::V,жаурау,күшегү
1173,tun::V,ету,итү
1174,tun::V,істеу,итү
1175,können::V,білу,алу
1176,wollen::V,қалау,теләү
1177,anfangen::V,бастау,керешү
1178,beenden::V,бітіру,бетерү
1179,beenden::V,бітіру,тәмамлау
1180,beenden::V,адақтау,бетерү
1181,beenden::V,адақтау,тәмамлау
1182,beenden::V,тамамдау,бетерү
1183,beenden::V,тамамдау,тәмамлау
1184,beenden::V,аяқтап шығу,бетерү
1185,beenden::V,аяқтап шығу,тәмамлау
1186,aufhören::V,доғару,бетү
1187,gelingen::V,жолы түсу,уңу
1188,geraten::V,калу,сабышу
1189,öffnen::V,ашу,ачу
1190,öffnen::V,ашып қою,ачу
1191,schließen::V,жабу,ябу
1192,stellen::V,қою,кую
1193,stellen::V,қойдыру,кую
1194,setzen::V,отырғызу,утырту
1195,legen::V,салу,яткыру
1196,legen::V,калау,яткыру
1197,berühren::V,тию,тию
1198,verbinden::V,байлап алу,ялгау
1199,verbinden::V,сабақтастыру,ялгау
1200,bedecken::V,бүркеу,өрту
1201,bedecken::V,бүркеу,каплау
1202,bedecken::V,бүркеу,томалау
1203,aufhängen::V,ілу,асу
1204,aufhängen::V,асып қою,асу
1205,anzünden::V,тұтату,кабызу
1206,aufheben::V,көтеру,күтәрү
1207,zurücklassen::V,қалдыру,калдыру
1208,verlieren::V,жоғалту,югалту
1209,fallen lassen::V,құлатып алу,төшерү
1210,fallen lassen::V,қолдан түсіріп алу,төшерү
1211,machen::V,ету,ясау
1212,machen::V,ету,эшләү
1213,machen::V,жасау,ясау
1214,machen::V,жасау,эшләү
1215,machen::V,жасап шығару,ясау
1216,machen::V,жасап шығару,эшләү
1217,herstellen::V,жасап шығару,ясау
1218,bauen::V,тұрғызу,кору
1219,reparieren::V,оңдау,төзәтү
1220,verbessern::V,дұрыстау,яхшырту
1221,ändern::V,өзгерту,үзгәртү
1222,graben::V,үңгу,казу
1223,beugen::V,буғу,ию
1224,biegen::V,ию,бөгү
1225,biegen::V,майыстыру,бөгү
1226,drehen::V,айналдыру,бору
1227,drehen::V,айналдыру,бөтерү
1228,wenden::V,екінші жағын айналдыру,бору
1229,umdrehen::V,бұру,түнтәрү
1230,heben::V,көтеру,күтәрү
1231,hochheben::V,жоғарылату,күтәрү
1232,hochheben::V,көтеру,күтәрү
1233,ergreifen::V,бас_салу,эләктерү
1234,ergreifen::V,шап_беріп_ұстап_алу,эләктерү
1235,ergreifen::V,шап_беру,эләктерү
1236,ergreifen::V,шап_ете_түсу,эләктерү
1237,halten::V,тұту,тоту
1238,halten::V,ұстау,тоту
1239,drücken::V,басу,кысу
1240,schieben::V,итеру,кузгату
1241,kratzen::V,қыру,тырнау
1242,lecken::V,жалау,ялау
1243,beißen::V,қабу,тешләү
1244,beißen::V,тістеу,тешләү
1245,beißen::V,қауып алу,тешләү
1246,abreißen::V,үзу,өзү
1247,abschneiden::V,қырқу,кыю
1248,abschneiden::V,қырқу,кисү
1249,binden::V,байланыстыру,бәйләү
1250,binden::V,байлап_алу,бәйләү
1251,binden::V,байластыру,бәйләү
1252,binden::V,байлау,бәйләү
1253,binden::V,буу,бәйләү
1254,binden::V,матау,бәйләү
1255,binden::V,сабақтастыру,бәйләү
1256,binden::V,ұштастыру,бәйләү
1257,stecken::V,сұғу,төртү
1258,stecken::V,сұғу,тыгу
1259,brechen::V,сындыру,сындыру
1260,klopfen::V,қағу,шаку
1261,klopfen::V,қағу,шакылдау
1262,hauen::V,соғу,кыйнау
1263,kleben::V,желімдеу,ябыштыру
1264,reiben::V,үйкеу,ышку
1265,streichen::V,сүйкеу,ягу
1266,schleifen::V,егеу,кайрау
1267,schleifen::V,қайрау,кайрау
1268,schleifen::V,егеулеу,кайрау
1269,schneiden::V,кесу,кисү
1270,rütteln::V,қозғау,селкетү
1271,rütteln::V,жұлмалау,селкетү
1272,schütteln::V,дірілдету,селкетү
1273,schütteln::V,селкілдету,селкетү
1274,schwenken::V,бұлғау,болгау
1275,schwenken::V,сермеу,болгау
1276,schütten::V,құю,кою
1277,füllen::V,толтыру,тутыру
1278,einwickeln::V,орау,төрү
1279,tragen::V,алып жүру,ташу
1280,schleppen::V,тарту,сөйрәү
1281,schleppen::V,тарту,өстерәү
1282,ziehen::V,тарту,тарту
1283,aufbewahren::V,сақтау,саклау
1284,werfen::V,лақтыру,ыргыту
1285,fangen::V,қармау,тоту
1286,fangen::V,қағып алу,тоту
1287,packen::V,шап беру,эләктерү
1288,packen::V,шап ете түсу,эләктерү
1289,packen::V,шап беріп ұстап алу,эләктерү
1290,verstecken::V,тығу,яшерү
1291,verstecken::V,жасыру,яшерү
1292,teilen::V,бөлу,бүлү
1293,schicken::V,жіберу,җибәрү
1294,bringen::V,әкелу,китерү
1295,bringen::V,алып келу,китерү
1296,hinzufügen::V,қосу,өстәү
1297,hinzufügen::V,үстеу,өстәү
1298,bekommen::V,алу,алу
1299,erhalten::V,алмақ,алу
1300,nehmen::V,алу,алу
1301,nehmen::V,алмақ,алу
1302,wählen::V,таңдау,сайлау
1303,auswählen::V,екшеу,сайлау
1304,auswählen::V,саралау,сайлау
1305,auswählen::V,сұрыптау,сайлау
1306,auswählen::V,сайлап алу,сайлау
1307,bewahren::V,сақтау,саклау
1308,behindern::V,оралғы болу,комачаулау
1309,verderben::V,бүлдіру,бозу
1310,beschädigen::V,бұзу,бозу
1311,zerbrechen::V,уату,вату
1312,zerreißen::V,жырту,өзү
1313,zerreißen::V,жырту,ерту
1314,zerstören::V,қирату,җимерү
1315,zerstören::V,талқандау,җимерү
1316,verbrennen::V,өртеу,яндыру
1317,verbrennen::V,өртеу,көйдерү
1318,verbrennen::V,жандыру,яндыру
1319,verbrennen::V,жандыру,көйдерү
1320,verbrennen::V,өртеп жіберу,яндыру
1321,verbrennen::V,өртеп жіберу,көйдерү
1322,verbrennen::V,жандырып жіберу,яндыру
1323,verbrennen::V,жандырып жіберу,көйдерү
1324,geben::V,беру,бирү
1325,reichen::V,беру,тапшыру
1326,schenken::V,тарту,бүләкләү
1327,versprechen::V,уәде беру,вәгъдә бирү
1328,wünschen::V,тілеу,котлау
1329,loben::V,мақтау,мактау
1330,loben::V,дәріптеу,мактау
1331,küssen::V,сүю,үбү
1332,wiegen::V,тербеу,тирбәтү
1333,zudecken::V,бүркеу,ябу
1334,zudecken::V,бүркеу,бөркәү
1335,wecken::V,ояту,уяту
1336,zeigen::V,көрсету,күрсәтү
1337,führen::V,ерту,йөртү
1338,führen::V,жетектеу,йөртү
1339,lehren::V,оқыту,өйрәтү
1340,unterrichten::V,оқыту,укыту
1341,aufziehen::V,бағу,асрау
1342,leiten::V,басқару,җитәкләү
1343,leiten::V,жетекшілік ету,җитәкләү
1344,antreiben::V,асықтыру,куалау
1345,antreiben::V,асықтыру,әйдәләү
1346,antreiben::V,асықтыру,ашыктыру
1347,lassen::V,-ткізу,мәҗбүр итү
1348,lassen::V,мәжбүр ету,мәҗбүр итү
1349,einladen::V,шақыру,чакыру
1350,vereinigen::V,біріктіру,берләштерү
1351,vereinigen::V,біріктіріп қою,берләштерү
1352,besuchen::V,кіріп шығу,керешү
1353,besuchen::V,барып шығу,керешү
1354,treffen::V,кездесу,очрату
1355,sich versammeln::V,топталу,җыелышу
1356,spielen::V,ойнау,уйнау
1357,singen::V,сайрау,җырлау
1358,tanzen::V,билеу,бию
1359,sich trennen::V,айрылысу,аерылу
1360,sich trennen::V,айрылысу,ташлашу
1361,verlassen::V,тастау,ташлау
1362,verlassen::V,тастау,калдыру
1363,retten::V,құтқару,коткару
1364,bewachen::V,күзету,каравыллау
1365,schützen::V,жақтау,ышыклау
1366,schützen::V,жақтасу,ышыклау
1367,verteidigen::V,қорғау,яклау
1368,verteidigen::V,қорғау,саклау
1369,sich schlagen::V,алысу,сугышу
1370,schießen::V,ату,ату
1371,siegen::V,жеңу,җиңү
1372,ärgern::V,ашуландыру,ачуландыру
1373,schlagen::V,ұру,ору
1374,schlagen::V,ұру,бәрү
1375,schlagen::V,ұру,тукмау
1376,treten::V,тебу,тибү
1377,stechen::V,шаншу,кадау
1378,stoßen::V,түрту,этү
1379,stehlen::V,ұрлау,урлау
1380,stören::V,кесірлен,комачаулау
1381,belästigen::V,мазасын алу,борчу
1382,belästigen::V,мазасын алу,билмазалау
1383,verbergen::V,сездірмеу,яшерү
1384,täuschen::V,жалған айту,алдату
1385,betrügen::V,алдау,хәрәмләшү
1386,betrügen::V,алдап кету,хәрәмләшү
1387,betrügen::V,ақымақ қылу,хәрәмләшү
1388,töten::V,құрту,үтерү
1389,töten::V,өлтіру,үтерү
1390,wohnen::V,мекендеу,яшәү
1391,wohnen::V,өмір сүру,яшәү
1392,arbeiten::V,істеу,эшләү
1393,arbeiten::V,еңбектену,эшләү
1394,sammeln::V,жыю,туплау
1395,pflücken::V,жұлу,өзү
1396,jagen::V,аулау,аулау
1397,fischen::V,балык_аулау,балык тоту
1398,fassen::V,ұстау,тоту
1399,hüten::V,жаю,көтү
1400,hüten::V,бағу,көтү
1401,treiben::V,айдау,куалау
1402,anbinden::V,байлау,бәйләү
1403,füttern::V,ас ішкізу,туйдыру
1404,füttern::V,азықтандыру,туйдыру
1405,füttern::V,қоректендіру,туйдыру
1406,melken::V,сауу,саву
1407,hacken::V,турау,чабу
1408,gießen::V,суару,сугару
1409,reifen::V,жетілу,җитешү
1410,zubereiten::V,даяр ету,пешеренү
1411,kochen::V,асу,пешерү
1412,kochen::V,асу,кайнату
1413,backen::V,пісіру,пешерү
1414,braten::V,қуыру,куыру
1415,braten::V,қуыру,кыздыру
1416,umrühren::V,былғалау,бутау
1417,umrühren::V,былғалау,болгату
1418,umrühren::V,сапырылыстыру,бутау
1419,umrühren::V,сапырылыстыру,болгату
1420,stricken::V,торлау,бәйләү
1421,stricken::V,тоқу,бәйләү
1422,nähen::V,тігу,тегү
1423,färben::V,бояу,ману
1424,färben::V,сырлау,ману
1425,reinigen::V,аршу,чистарту
1426,reinigen::V,тазалау,чистарту
1427,waschen::V,жуу,юу
1428,abwischen::V,сүрту,сөртү
1429,spülen::V,шаю,чайкау
1430,fegen::V,сыпыру,себерү
1431,kehren::V,сыпыру,себерү
1432,baden::V,шомылу,коену
1433,sich waschen::V,жуыну,юыну
1434,ausziehen::V,шешу,чишенү
1435,anziehen::V,кигізу,кию
1436,sich anziehen::V,киіну,киенү
1437,kämmen::V,тарау,тарау
1438,schmücken::V,әсемдеу,бизәү
1439,schmücken::V,әсемдеу,бизәкләү
1440,schmücken::V,мәнерлеу,бизәү
1441,schmücken::V,мәнерлеу,бизәкләү
1442,schmücken::V,көріктендіру,бизәү
1443,schmücken::V,көріктендіру,бизәкләү
1444,sagen::V,деу,дию
1445,sagen::V,деу,әйтү
1446,sagen::V,айту,дию
1447,sagen::V,айту,әйтү
1448,sprechen::V,деу,сөйләү
1449,sprechen::V,деу,сөйләшү
1450,sprechen::V,айту,сөйләү
1451,sprechen::V,айту,сөйләшү
1452,reden::V,сөйлеу,сөйләү
1453,reden::V,сөйлесу,сөйләү
1454,reden::V,тіл қатысу,сөйләү
1455,sich unterhalten::V,сұхбаттасу,сөйләшү
1456,fragen::V,сұрау,сорау
1457,fragen::V,сұрау,сорашу
1458,bitten::V,өтіну,үтенү
1459,bitten::V,жалыну,үтенү
1460,erzählen::V,айту,сөйләү
1461,mitteilen::V,білдіру,белдерү
1462,nennen::V,атау,дию
1463,rufen::V,шақыру,дәшү
1464,prahlen::V,бөсу,мактану
1465,prahlen::V,бөсу,шапырыну
1466,übersetzen::V,аудару,күчерү
1467,denken::V,ойлау,уйлау
1468,glauben::V,нану,инану
1469,glauben::V,илану,инану
1470,bemerken::V,аңғару,искәрү
1471,erkennen::V,тану,тану
1472,begreifen::V,ұғу,аңлау
1473,begreifen::V,ұғу,төшенү
1474,begreifen::V,аңғарып алу,аңлау
1475,begreifen::V,аңғарып алу,төшенү
1476,verstehen::V,пайым,аңлау
1477,verstehen::V,пайым,төшенү
1478,verstehen::V,түсіну,аңлау
1479,verstehen::V,түсіну,төшенү
1480,lernen::V,оқу,уку
1481,lernen::V,оқу,өйрәнү
1482,wissen::V,хабардар болу,белү
1483,sich erinnern an::V,еске түсіру,хәтерләү
1484,vergessen::V,ұмыту,оныту
1485,messen::V,өлшеу,үлчәү
1486,zählen::V,санау,санау
1487,rechnen::V,санап шығару,исәпләү
1488,rechnen::V,санап шығу,исәпләү
1489,rechnen::V,санау,исәпләү
1490,lesen::V,оқу,уку
1491,malen::V,сурет салу,рәсем ясау
1492,malen::V,сурет салу,сурәт ясау
1493,malen::V,сурет салу,сурәтләү
1494,zeichnen::V,сурет салу,язу-сызу
1495,zeichnen::V,сурет салу,сурәт ясау
1496,schreiben::V,жазу,язу
1497,besitzen::V,болу,биләү
1498,kaufen::V,алу,алу
1499,kaufen::V,әперу,алу
1500,verkaufen::V,сату,сату
1501,bezahlen::V,төлеу,түләү
1502,bezahlen::V,ақы беру,түләү
1503,bezahlen::V,ақы төлеу,түләү
1504,zahlen::V,төлеу,түләү
1505,beherrschen::V,билеу,ия булу
1506,ertragen::V,төзу,чыдау
1507,ertragen::V,шыдау,чыдау
