,Concept_ID,ku,fa
803,oben::ADV,banî,بالا
804,hinauf::ADV,banî,به بالا
805,überall::ADV,li her derê,همه‌جا
806,nicht::ADV,ne,نه
807,nicht::ADV,nîn,نه
808,nicht::ADV,tine,نه
809,ein wenig::ADV,hebkî,کمی
810,kaum::ADV,tema,به سختی
811,kaum::ADV,himangi,به سختی
812,sehr::ADV,gelek,خیلی
813,sehr::ADV,gelek,بسیار
814,so::ADV,weha,چنین
815,so::ADV,weha,اینطور
816,noch::ADV,hêj,هنوز
817,noch::ADV,dîsa,هنوز
818,nur::ADV,tenê,فقط
819,nur::ADV,tenê,تنها
820,nur::ADV,bes,فقط
821,nur::ADV,bes,تنها
822,schon::ADV,hew,قبلاً
823,schon::ADV,hew,به این زودی
824,wieder::ADV,jar din,باز
825,wieder::ADV,jar din,دوباره
826,wieder::ADV,dîsa,باز
827,wieder::ADV,dîsa,دوباره
828,vergebens::ADV,deya çun,بیهوده
829,vergebens::ADV,îfleh bûn,بیهوده
830,vor::PRP,li ber,در جلوی
831,hinter::PRP,li pişt,پشت
832,unter::PRP,li bin,تحت
833,durch::PRP,kura,از وسط
834,durch::PRP,kura,از ميان
835,neben::PRP,li ba,کنار
836,neben::PRP,li ba,پهلوی
837,zwischen::PRP,nabeyne,بین
838,zwischen::PRP,nabeyne,میان
839,zwischen::PRP,di nav...da,بین
840,zwischen::PRP,di nav...da,میان
841,wegen::PRP,ji bo,برای
842,wegen::PRP,ji bo,بخاطر
843,wegen::PRP,ji ber,برای
844,wegen::PRP,ji ber,بخاطر
845,dies::PRN,ev,این
846,das::PRN,ev,آن
847,alles::PRN,hemû,تمام
848,alles::PRN,hemû,همه‌چیر
849,ich::PRN,ez,من
850,du::PRN,tu,تو
851,er::PRN,wî,او
852,wir::PRN,êm,ما
853,ihr::PRN,hûn,شما
854,sie::PRN,we,آنها
855,was::FPRN,çi,چه
856,wer::FPRN,ki,کی
857,wo::FADV,li ku dere,کجا
858,wohin::FADV,li ku dere,بکجا
859,wie::FADV,çawa,چطور
860,wie::FADV,çawa,چگونه
861,warum::FADV,çima,چرا
862,warum::FADV,çima,برای چه
863,wieviel::FNUM,çend,چند
864,wieviel::FNUM,çend,چقدر
865,eins::NUM,yek,یک
866,zwei::NUM,didu,دو
867,drei::NUM,sisê,سه
868,vier::NUM,çar,چهار
869,fünf::NUM,penç,پنج
870,sechs::NUM,şeş,شش
871,sieben::NUM,heft,هفت
872,acht::NUM,heşt,هشت
873,neun::NUM,neh,نه
874,zehn::NUM,deh,ده
875,elf::NUM,yazdeh,یازده
876,zwölf::NUM,diwazdeh,دوازده
877,zwanzig::NUM,bîst,بیست
878,dreißig::NUM,sih,سی
879,vierzig::NUM,çil,چهل
880,fünfzig::NUM,pençi,پنجاه
881,sechzig::NUM,şêst,شصت
882,siebzig::NUM,heftê,هفتاد
883,achtzig::NUM,heştê,هشتاد
884,neunzig::NUM,nod,نود
885,hundert::NUM,sêd,صد
886,tausend::NUM,hezar,هزار
887,und::CNJ,û,و
888,oder::CNJ,an,یا
889,oder::CNJ,yan,یا
890,stehen::V,sekinîn,ایستادن
891,sitzen::V,rûniştin,نشستن
892,liegen::V,paldan,خوابیدن
893,liegen::V,paldan,دراز کشیدن
894,hängen::V,darve kirin,آویزان بودن
895,werden::V,bûn,شدن
896,passieren::V,hatin holê,گذشتن
897,passieren::V,hatin holê,اتفاق افتادن
898,passieren::V,hatin serê kesî,گذشتن
899,passieren::V,hatin serê kesî,اتفاق افتادن
900,beginnen::V,li dest pêkirin,شروع شدن
901,enden::V,xalas bû,تمام شدن
902,wechseln::V,guherandin,عوض شدن
903,wechseln::V,dêgiş kirin,عوض شدن
904,aufgehen[Sonne]::V,hilatin,برآمدن
905,aufgehen[Sonne]::V,hilatin,طلوع کردن
906,untergehen[Sonne]::V,çun ava,غروب کردن
907,scheinen[Sonne]::V,şewk de,تابیدن
908,donnern::V,gire-gir,رعد زدن
909,wehen::V,ba le de,دمیدن
910,strömen::V,xwe girtin,روان شدن
911,fließen::V,herikîn,روان شدن
912,sich drehen::V,xwe zivirandin,چرخیدن
913,schwanken::V,hejandin,خم و راست شدن
914,schwingen::V,libakirin,تاب خوردن
915,schwingen::V,libakirin,نوسان کردن
916,fallen::V,ketin,افتادن
917,fallen::V,ketin,سقوط کردن
918,brennen::V,şewitîn,سوزاندن
919,rauchen::V,kişandin,دود کردن
920,regnen::V,bahran tê,باران آمدن
921,gefrieren::V,qefilandin,یخ بستن
922,tauen::V,helandin,آب شدن
923,schmelzen::V,helandin,آب شدن
924,trocknen::V,zuwabûn,خشک شدن
925,sieden::V,kelîn,جوشیدن
926,faulen::V,xerabûn,فاسد شدن
927,verfaulen::V,xerabûn,پوسیدن
928,reißen::V,jêkirin,پاره شدن
929,versinken::V,xerq bûn,غرق شدن
930,vergehen::V,derbas bûn,گذشتن
931,erscheinen::V,peyda bûn,ظاهر شدن
932,verschwinden::V,wendabûn,گم شدن
933,verschwinden::V,wendabûn,از بین رفتن
934,sinken::V,noq bûn,پایین آمدن
935,abnehmen::V,kêm bûn,کم شدن
936,zunehmen::V,qelew bûn,زیاد شدن
937,steigen::V,hildan,بالا رفتن
938,wachsen::V,mezin bûn,قد کشیدن
939,glänzen::V,biriqîn,برق زدن
940,funkeln::V,çikisîn,جرقه زدن
941,lärmen::V,guşîn,شلوغ کردن
942,läuten::V,lê de,زنگ زدن
943,klingeln::V,sîl dan,زنگ زدن
944,klingeln::V,ringerin,زنگ زدن
945,klirren::V,zingzing hat,جرنگ جرنگ صدا کردن
946,brausen::V,guşîn,طوفانی بودن
947,rauschen::V,guşîn,خش‌خش کردن
948,klingen::V,deng pe ketin,صدا دادن
949,bellen::V,kewtîn,عوعو کردن
950,heulen::V,ûrîn,زوزه کشیدن
951,blasen::V,puf kirin,فوت کردن
952,pfeifen::V,fîkandin,سوت زدن
953,schreien::V,qîrîn,فریاد زدن
954,stöhnen::V,nalîn,نالیدن
955,zittern::V,hejîn,لرزیدن
956,leben::V,jihîn,زیستن
957,leben::V,jihîn,زندگی کردن
958,geboren werden::V,hatin dinyê,متولد شدن
959,geboren werden::V,bûn,متولد شدن
960,atmen::V,hilmijîn,تنفس کردن
961,trinken::V,vexwarin,نوشیدن
962,essen::V,xwarin,خوردن
963,schlucken::V,daqulbandin,بلعیدن
964,schlucken::V,daqulbandin,قورت دادن
965,müde werden::V,betilîln,خسته شدن
966,müde werden::V,qerimîn,خسته شدن
967,einschlafen::V,razan,خواب رفتن
968,schlafen::V,razan,خوابیدن
969,schlafen::V,razandin,خوابیدن
970,aufwachen::V,şiyarbûn,از خواب بیدار شدن
971,aufstehen::V,rabûn,بیدار شدن
972,sich erholen::V,baş bûn,استراحت کردن
973,krank werden::V,nexweş kêt,مریض شدن
974,krank sein::V,nexweş bû,بیمار بودن
975,schmerzen::V,êşandin,درد کردن
976,husten::V,kuxin,سرفه کردن
977,genesen::V,baş bûn,بهبود یافتن
978,sterben::V,mirin,مردن
979,umkommen::V,mirin,کشته شدن
980,sich bewegen::V,leqîn,حرکت کردن
981,sich rühren::V,leqîn,تکان خوردن
982,sich erheben::V,rabûn,برخواستن
983,sich setzen::V,runiştin,نشستن
984,hinfallen::V,kêtin,زمین خوردن
985,laufen::V,meşîn,پیاده رفتن
986,schreiten::V,meşkirin,قدم زدن
987,spazierengehen::V,gerandin,گردش رفتن
988,eilen::V,lezandin,شتاب کردن
989,sich beeilen::V,zûkirin,عجله کردن
990,sausen::V,fîzîn,صفیر کشیدن
991,rennen::V,baz dan,دویدن
992,springen::V,hilpekîn,پریدن
993,klettern::V,hilperikîn,بالا رفتن
994,schaukeln::V,lorandin,تاب خوردن
995,kriechen::V,xuşandin,خزیدن
996,schwimmen::V,avjenîn,شنا کردن
997,tauchen::V,qutxuyardin,غواصی کردن
998,tauchen::V,noqîn,غواصی کردن
999,rudern::V,qaîq ajotin,پارو زدن
1000,fahren::V,ajotin,سواره رفتن
1001,fliegen::V,firîn,پریدن
1002,gehen::V,çûn,رفتن
1003,weggehen::V,çûn,رفتن
1004,abfahren::V,çûyin,حرکت کردن
1005,anhalten::V,rawestîn,ایست کردن
1006,hineingehen::V,ketin hundir,داخل شدن
1007,eintreten::V,têketin,وارد شدن
1008,kommen::V,hatin,آمدن
1009,ankommen::V,gihan,رسیدن
1010,ankommen::V,gihîştin,رسیدن
1011,zurückkommen::V,vegerandin,برگشتن
1012,bleiben::V,sekinîn,ماندن
1013,warten::V,payîn,منتظر بودن
1014,erwarten::V,payîn,انتظار داشتن
1015,suchen::V,lêgerîn,جستجو کردن
1016,finden::V,peyda kirin,یافتن
1017,finden::V,peyda kirin,پیدا کردن
1018,versuchen::V,çeribandin,سعی کردن
1019,versuchen::V,çeribandin,کوشش کردن
1020,vorbereiten::V,amade kirin,آماده کردن
1021,lieben::V,hez kirin,عاشق بودن
1022,mögen::V,dil kirin,میل داشتن
1023,mögen::V,dil kirin,دوست داشتن
1024,lachen::V,kenîn,خندیدن
1025,rühren::V,hêjan,به رقت آوردن
1026,weinen::V,girîn,گریه کردن
1027,schimpfen::V,pevçûn,فحاشی کردن
1028,sich ärgern::V,enirîn,ناراحت شدن
1029,sich fürchten::V,tirsîn,واهمه کردن
1030,fürchten::V,tirsin,ترسیدن
1031,fliehen::V,bazdan,گریختن
1032,flüchten::V,revîn,فرار کردن
1033,sehen::V,dîtin,دیدن
1034,anschauen::V,sêr kirin,نگاه کردن
1035,ansehen::V,hesibandin,تماشا کردن
1036,hören::V,guhdar jirin,شنیدن
1037,zuhören::V,guhdarî kirin,گوش دادن
1038,probieren::V,tehm kirin,چشیدن
1039,riechen::V,bihn kirin,بوییدن
1040,riechen::V,bihn kirin,بو کردن
1041,fühlen::V,hîs kirin,احساس کردن
1042,scheinen::V,xoyer kir,بنظر آمدن
1043,zu sehen sein::V,diyar bûn,دیده شدن
1044,vernehmen::V,bihîstin,شنیدن
1045,frieren::V,qerişîn,سرد بودن
1046,tun::V,kirin,کردن
1047,können::V,karin,توانستن
1048,wollen::V,xwestîn,خواستن
1049,anfangen::V,dest pêkirin,شروع کردن
1050,beenden::V,xelas kirin,تمام کردن
1051,beenden::V,xelas kirin,پایان دادن
1052,aufhören::V,xelas kirin,دست کشیدن
1053,gelingen::V,çe bûn,موفق شدن
1054,geraten::V,qewîmîn,نتیجه دادن
1055,öffnen::V,vekirin,گشودن
1056,öffnen::V,vekirin,باز کردن
1057,schließen::V,girtin,بستن
1058,schließen::V,girtin,قفل کردن
1059,stellen::V,danîn,گذاردن
1060,setzen::V,rûniştin,نشاندن
1061,legen::V,danîn,گذاشتن
1062,legen::V,razandin,گذاشتن
1063,berühren::V,lêketin,دست زدن
1064,berühren::V,lêketin,لمس کردن
1065,verbinden::V,anîn pê,وصل کردن
1066,bedecken::V,sergirtin,پوشاندن
1067,aufhängen::V,aliqandin,آویختن
1068,anzünden::V,pêxistin,سوزاندن
1069,aufheben::V,hildan,برداشتن
1070,aufheben::V,hildan,بلند کردن
1071,zurücklassen::V,hiştin,گذاشتن
1072,zurücklassen::V,vehiştin,گذاشتن
1073,verlieren::V,wendakirin,گم کردن
1074,fallen lassen::V,xistin bixe,انداختن
1075,fallen lassen::V,xistin,انداختن
1076,machen::V,kirin,کردن
1077,machen::V,kirin,ساختن
1078,machen::V,çêkirin,کردن
1079,machen::V,çêkirin,ساختن
1080,herstellen::V,çê kirin,ساختن
1081,herstellen::V,çê kirin,تولید کردن
1082,herstellen::V,peyda kirin,ساختن
1083,herstellen::V,peyda kirin,تولید کردن
1084,bauen::V,lêkirin,ساختن
1085,bauen::V,lêkirin,بنا کردن
1086,reparieren::V,veherînerîn,درست کردن
1087,reparieren::V,veherînerîn,تعمیر کردن
1088,verbessern::V,sererastkirin,بهتر کردن
1089,ändern::V,degiş kirin,تغییر دادن
1090,graben::V,kolandin,کندن
1091,graben::V,kolandin,گود کردن
1092,beugen::V,tewîn,کج کردن
1093,beugen::V,xwar kirin,کج کردن
1094,biegen::V,tewandin,خم کردن
1095,biegen::V,xwarkirin,خم کردن
1096,drehen::V,fitilandin,چرخاندن
1097,wenden::V,zivîrin,برگرداندن
1098,umdrehen::V,vegerandin,برگرداندن
1099,heben::V,hildan,برداشتن
1100,hochheben::V,hildan,برآوردن
1101,hochheben::V,hildan,بلند کردن
1102,ergreifen::V,dest avêtin,گرفتن
1103,halten::V,hîştin,نگاه داشتن
1104,halten::V,sekinîn,نگاه داشتن
1105,drücken::V,pêl kirin,فشار دادن
1106,drücken::V,pêl kirin,فشار آوردن
1107,schieben::V,damdan,هل دادن
1108,kratzen::V,xurandin,خاریدن
1109,lecken::V,alastin,لیسیدن
1110,beißen::V,gez kirin,گاز زدن
1111,abreißen::V,hilşandin,پاره کردن
1112,abschneiden::V,jêkirin,بریدن
1113,abschneiden::V,jêkirin,قطع کردن
1114,binden::V,girêdan,بستن
1115,stecken::V,têxistin,فرو کردن
1116,brechen::V,şikandin,شکستن
1117,klopfen::V,kutandin,کوبیدن
1118,hauen::V,li dan,زدن
1119,kleben::V,zeliqîn,چسباندن
1120,kleben::V,şirêz kirin,چسباندن
1121,reiben::V,firikandin,مالش دادن
1122,streichen::V,bax dan,مالیدن
1123,schleifen::V,çarkirin,تیز کردن
1124,schneiden::V,jêkirin,چیدن
1125,schneiden::V,jêkirin,بریدن
1126,rütteln::V,hejandin,لرزاندن
1127,rütteln::V,hejandin,تکان دادن
1128,schütteln::V,daweşîn,تکان دادن
1129,schwenken::V,têwdan,تاب دادن
1130,schütten::V,rijandin,ریختن
1131,füllen::V,dagirtin,پر کردن
1132,einwickeln::V,pêçandin,پیچیدن
1133,tragen::V,kişandin,بردن
1134,tragen::V,kişandin,حمل کردن
1135,tragen::V,rajtin,بردن
1136,tragen::V,rajtin,حمل کردن
1137,schleppen::V,kişandin,کشیدن
1138,ziehen::V,kişandin,کشیدن
1139,aufbewahren::V,hilandin,نگهداری کردن
1140,werfen::V,avêtin,انداختن
1141,werfen::V,avêtin,پرتاب کردن
1142,fangen::V,sem kirin,گرفتن
1143,fangen::V,girtin,گرفتن
1144,packen::V,pê girtin,گرفتن
1145,verstecken::V,hîlanin,قایم کردن
1146,verstecken::V,hîlanin,پنهان کردن
1147,teilen::V,parvekirin,قسمت کردن
1148,teilen::V,parvekirin,تقسیم کردن
1149,schicken::V,şandin,فرستادن
1150,schicken::V,şandin,ارسال کردن
1151,bringen::V,anîn,آوردن
1152,bringen::V,birin,آوردن
1153,hinzufügen::V,dan ser,افزودن
1154,hinzufügen::V,dan ser,اضافه کردن
1155,hinzufügen::V,li tiştekî zêde kirin,افزودن
1156,hinzufügen::V,li tiştekî zêde kirin,اضافه کردن
1157,bekommen::V,standin,گرفتن
1158,erhalten::V,standin,دریافت کردن
1159,nehmen::V,girtin,گرفتن
1160,nehmen::V,girtin,برداشتن
1161,wählen::V,ray dan,انتخاب کردن
1162,auswählen::V,bijartin,برگزیدن
1163,bewahren::V,rê li ber girtin,حفظ کردن
1164,bewahren::V,rê li ber girtin,حفاظت کردن
1165,bewahren::V,lê xwedî derketin,حفظ کردن
1166,bewahren::V,lê xwedî derketin,حفاظت کردن
1167,behindern::V,bara wi,مانع بودن
1168,verderben::V,heram bûn,از بین بردن
1169,beschädigen::V,xerab kirin,صدمه زدن
1170,zerbrechen::V,şikênandin,شکستن
1171,zerbrechen::V,perçe kirin,شکستن
1172,zerreißen::V,qelişandin,دریدن
1173,zerreißen::V,qelişandin,پاره کردن
1174,zerstören::V,hilşandin,خراب کردن
1175,zerstören::V,hilşandin,ویران کردن
1176,verbrennen::V,şewitandin,سوزاندن
1177,geben::V,dan,دادن
1178,geben::V,dayin,دادن
1179,reichen::V,besbûn,دادن
1180,reichen::V,têrkirin,دادن
1181,schenken::V,diyarî kirin,هدیه دادن
1182,versprechen::V,soz dan,قول دادن
1183,versprechen::V,soz dan,وعده دادن
1184,wünschen::V,dil kirin,آرزو کردن
1185,loben::V,pesinandin,ستایش کردن
1186,küssen::V,maçkirin,بوسیدن
1187,wiegen::V,lorandin,نوسان کردن
1188,wiegen::V,wezinandin,نوسان کردن
1189,zudecken::V,nixumandin,پوشاندن
1190,wecken::V,bixwe hesandin,بیدار کردن
1191,zeigen::V,şanîdan,نشان دادن
1192,führen::V,raber kirin,رهنمائی کردن
1193,lehren::V,hîn kirin,آموختن
1194,lehren::V,hîn kirin,یاد دادن
1195,unterrichten::V,ders dan,درس دادن
1196,unterrichten::V,ders dan,تدریس کردن
1197,aufziehen::V,mesinkirin,تربیت کردن
1198,leiten::V,rêberî kirin,اداره کردن
1199,antreiben::V,bezandin,عجله دادن
1200,lassen::V,berdan,وادار کردن
1201,lassen::V,hiştin,وادار کردن
1202,einladen::V,dawet kirin,دعوت کردن
1203,einladen::V,dawet kirin,مهمان کردن
1204,vereinigen::V,bi yek kirin,یکی کردن
1205,vereinigen::V,bi yek kirin,متحد کردن
1206,besuchen::V,mêvan bûn,دیدار کردن
1207,treffen::V,rast hatin,ملاقات کردن
1208,sich versammeln::V,li hev çivîn,جمع شدن
1209,spielen::V,listin,بازی کردن
1210,singen::V,stran,آواز خواندن
1211,tanzen::V,reqisîn,رقصیدن
1212,sich trennen::V,hew berdan,جدا شدن
1213,verlassen::V,tanê hişt,ترک کردن
1214,verlassen::V,bêkes,ترک کردن
1215,retten::V,rihakirin,نجات دادن
1216,bewachen::V,raçavkirin,حراست کردن
1217,schützen::V,hemet kirin,حفظ کردن
1218,verteidigen::V,paraztin,دفاع کردن
1219,sich schlagen::V,li hev bezîn,کتک‌کاری کردن
1220,schießen::V,agir kirin,تیر زدن
1221,siegen::V,biser ketin,پیروز شدن
1222,ärgern::V,xeyirandin,ناراحت کردن
1223,schlagen::V,lêdan,زدن
1224,schlagen::V,lêdan,کوبیدن
1225,schlagen::V,lêxistin,زدن
1226,schlagen::V,lêxistin,کوبیدن
1227,treten::V,têlekirin,لگد زدن
1228,stechen::V,têrekirin,چاقو زدن
1229,stoßen::V,lêketin,هل دادن
1230,stehlen::V,dizîn,دزدیدن
1231,stehlen::V,dizî birin,دزدیدن
1232,stören::V,aciz kirin,مزاحم شدن
1233,belästigen::V,li tela yeki ketin,زحمت دادن
1234,verbergen::V,veşartin,پنهان کردن
1235,verbergen::V,kemîndanîn,پنهان کردن
1236,täuschen::V,xapandin,گول زدن
1237,täuschen::V,xapandin,فریب دادن
1238,täuschen::V,lê zexeli kirin,گول زدن
1239,täuschen::V,lê zexeli kirin,فریب دادن
1240,betrügen::V,xapandin,گول زدن
1241,betrügen::V,xapandin,فریب دادن
1242,töten::V,kûştin,کشتن
1243,wohnen::V,rûniştin,منزل داشتن
1244,wohnen::V,rûniştin,سکونت داشتن
1245,arbeiten::V,kar kirin,کار کردن
1246,arbeiten::V,şêxulin,کار کردن
1247,sammeln::V,komkirin,جمع کردن
1248,pflücken::V,çinîn,چیدن
1249,jagen::V,nêçîr kirin,شکار کردن
1250,fischen::V,masî girtin,صید کردن
1251,fischen::V,masî girtin,ماهی‌گیری کردن
1252,fassen::V,pê girtin,گرفتن
1253,fassen::V,sêm kirin,گرفتن
1254,hüten::V,hei jê man,چراندن
1255,hüten::V,hei jê man,مراقبت کردن
1256,treiben::V,bêherandin,راندن
1257,anbinden::V,tewilandin,متصل کردن
1258,füttern::V,xwarine dan lê,غذا دادن
1259,melken::V,dotin,دوشیدن
1260,hacken::V,kolandin,خرد کردن
1261,gießen::V,av dan,ریختن
1262,reifen::V,kemilîn,رسیدن
1263,zubereiten::V,çe kirin,طبخ کردن
1264,zubereiten::V,çe kirin,آماده کردن
1265,kochen::V,xwarin çe kirin,پختن
1266,kochen::V,xwarin çe kirin,آشپزی کردن
1267,kochen::V,kelandin,پختن
1268,kochen::V,kelandin,آشپزی کردن
1269,backen::V,pijandin,پختن
1270,braten::V,qelandin,سرخ کردن
1271,braten::V,sor kirin,سرخ کردن
1272,umrühren::V,têvdan,هم زدن
1273,stricken::V,hûnan,بافتن
1274,nähen::V,kêl kirin,دوختن
1275,färben::V,boyax kirin,رنگ زدن
1276,reinigen::V,paqijkirin,پاک کردن
1277,reinigen::V,paqijkirin,تمیز کردن
1278,waschen::V,şuştin,شستن
1279,abwischen::V,pakîj kirin,زدودن
1280,spülen::V,şuştin,شستن
1281,fegen::V,maliştin,جارو کردن
1282,kehren::V,maliştin,جارو کردن
1283,baden::V,serîşûştin,شنا کردن
1284,baden::V,serîşûştin,حمام کردن
1285,sich waschen::V,serîşûştin,شستشو کردن
1286,ausziehen::V,jê kirin,درآوردن
1287,anziehen::V,pê kirin,پوشیدن
1288,sich anziehen::V,xwe kirin,لباس پوشیدن
1289,kämmen::V,şeh kirin,شانه زدن
1290,schmücken::V,xemilandin,زینت دادن
1291,sagen::V,gotin,گفتن
1292,sagen::V,peyivîn,گفتن
1293,sprechen::V,peyivîn,حرف زدن
1294,sprechen::V,peyivîn,صحبت کردن
1295,reden::V,axaftin,حرف زدن
1296,reden::V,axaftin,صحبت کردن
1297,sich unterhalten::V,hev biştaxilin,گپ زدن
1298,fragen::V,pirsîn,پرسیدن
1299,fragen::V,pirsîn,سؤال کردن
1300,fragen::V,pirs kirin,پرسیدن
1301,fragen::V,pirs kirin,سؤال کردن
1302,bitten::V,tika kirin,خواهش کردن
1303,bitten::V,tika kirin,درخواست کردن
1304,erzählen::V,behs kirin,نقل کردن
1305,erzählen::V,behs kirin,حکایت کردن
1306,mitteilen::V,vegotin,خبر دادن
1307,nennen::V,bi nav kirin,نامیدن
1308,rufen::V,bakirin,صدا کردن
1309,prahlen::V,pesnê xwe dan,پز آمدن
1310,übersetzen::V,qulibandin,ترجمه کردن
1311,übersetzen::V,derbas kirin,ترجمه کردن
1312,denken::V,fikirîn,فکر کردن
1313,glauben::V,bawer bûn,باور کردن
1314,glauben::V,bawer bûn,عقیده داشتن
1315,bemerken::V,bala xwe dan,متوجه شدن
1316,bemerken::V,çac lê ketin,متوجه شدن
1317,erkennen::V,pêhesîn,شناختن
1318,erkennen::V,pêhesîn,تشخیص دادن
1319,begreifen::V,fêmkirin,فهمیدن
1320,begreifen::V,fêmkirin,درک کردن
1321,verstehen::V,fêmkirin,فهمیدن
1322,lernen::V,halmandin,آموختن
1323,lernen::V,halmandin,یاد گرفتن
1324,lernen::V,fêrbun,آموختن
1325,lernen::V,fêrbun,یاد گرفتن
1326,wissen::V,zanîn,دانستن
1327,sich erinnern an::V,bir bûn,به یاد آوردن
1328,vergessen::V,ji bir kirin,فراموش کردن
1329,messen::V,pê kanîn,اندازه گرفتن
1330,zählen::V,hejmardin,شمردن
1331,rechnen::V,hesibandin,حساب کردن
1332,lesen::V,xwendin,خواندن
1333,malen::V,rengandin,نقاشی کردن
1334,malen::V,boyax kirin,نقاشی کردن
1335,zeichnen::V,işaret kirin,کشیدن
1336,zeichnen::V,işaret kirin,رسم کردن
1337,schreiben::V,nivîsandin,نوشتن
1338,besitzen::V,hebûn,داشتن
1339,kaufen::V,kirîn,خریدن
1340,kaufen::V,kirîn,خرید کردن
1341,verkaufen::V,firotin,فروختن
1342,bezahlen::V,pere dan,پرداختن
1343,zahlen::V,pere dan,پرداخت کردن
1344,zahlen::V,dayin,پرداخت کردن
1345,beherrschen::V,zebt kirin,مسلط بودن
1346,beherrschen::V,hukim kirin,مسلط بودن
1347,ertragen::V,bihêzkirin,تحمل کردن
