,Concept_ID,xal,xal
766,allein::ADV,һанцарн,һанцарн
767,auf einmal::ADV,нег дәкҗ,нег дәкҗ
768,zusammen::ADV,хамдан,хамдан
769,lange::ADV,удан,удан
770,plötzlich::ADV,генткн,генткн
771,sofort::ADV,дарунь,дарунь
772,später::ADV,сүүлд,сүүлд
773,jetzt::ADV,ода,ода
774,heute::ADV,эндр,эндр
775,morgen::ADV,маңһдур,маңһдур
776,bald::ADV,дарунь,дарунь
777,dann::ADV,дәкәд,дәкәд
778,gestern::ADV,өцклдүр,өцклдүр
779,einst::ADV,нег саамд,нег саамд
780,damals::ADV,тиигхд,тиигхд
781,danach::ADV,тегәд,тегәд
782,vorher::ADV,урд,урд
783,zuerst::ADV,түрүләд,түрүләд
784,einmal::ADV,нег дәкҗ,нег дәкҗ
785,manchmal::ADV,зәрмдән,зәрмдән
786,oft::ADV,хара биш,хара биш
787,oft::ADV,хара биш,хатяр биш
788,oft::ADV,хара биш,дару-дарунь
789,oft::ADV,хатяр биш,хара биш
790,oft::ADV,хатяр биш,хатяр биш
791,oft::ADV,хатяр биш,дару-дарунь
792,oft::ADV,дару-дарунь,хара биш
793,oft::ADV,дару-дарунь,хатяр биш
794,oft::ADV,дару-дарунь,дару-дарунь
795,immer::ADV,оньдинд,оньдинд
796,niemals::ADV,кезә чмгн биш,кезә чмгн биш
797,hier::ADV,энд,энд
798,hier::ADV,энд,энүнд
799,hier::ADV,энүнд,энд
800,hier::ADV,энүнд,энүнд
801,hierhin::ADV,нааран,нааран
802,von hier::ADV,эндәс,эндәс
803,dort::ADV,тенд,тенд
804,dorthin::ADV,тиигән,тиигән
805,geradeaus::ADV,шуд,шуд
806,vorwärts::ADV,уралан,уралан
807,rückwärts::ADV,гедргән,гедргән
808,zurück::ADV,хәрү,хәрү
809,unten::ADV,дор,дор
810,hinab::ADV,дор,дор
811,hinab::ADV,дор,доракшан
812,hinab::ADV,доракшан,дор
813,hinab::ADV,доракшан,доракшан
814,oben::ADV,деер,деер
815,hinauf::ADV,өөдән,өөдән
816,hinauf::ADV,өөдән,деер
817,hinauf::ADV,деер,өөдән
818,hinauf::ADV,деер,деер
819,überall::ADV,альд болв чигн,альд болв чигн
820,nicht::ADV,эс,эс
821,nicht::ADV,эс,биш
822,nicht::ADV,эс,бичә
823,nicht::ADV,биш,эс
824,nicht::ADV,биш,биш
825,nicht::ADV,биш,бичә
826,nicht::ADV,бичә,эс
827,nicht::ADV,бичә,биш
828,nicht::ADV,бичә,бичә
829,ein wenig::ADV,баахн,баахн
830,ein wenig::ADV,баахн,баахнар
831,ein wenig::ADV,баахнар,баахн
832,ein wenig::ADV,баахнар,баахнар
833,kaum::ADV,әрә,әрә
834,sehr::ADV,йир,йир
835,so::ADV,иигҗ,иигҗ
836,noch::ADV,ода чигн,ода чигн
837,nur::ADV,һанцхн,һанцхн
838,schon::ADV,одх,одх
839,wieder::ADV,бас,бас
840,vergebens::ADV,киидән,киидән
841,vor::PRP,урд,урд
842,hinter::PRP,ца,ца
843,unter::PRP,дор,дор
844,durch::PRP,ивт,ивт
845,durch::PRP,ивт,дундаһур
846,durch::PRP,дундаһур,ивт
847,durch::PRP,дундаһур,дундаһур
848,neben::PRP,хаҗуд,хаҗуд
849,zwischen::PRP,хоорнд,хоорнд
850,wegen::PRP,көлтә,көлтә
851,wegen::PRP,көлтә,деерәс
852,wegen::PRP,деерәс,көлтә
853,wegen::PRP,деерәс,деерәс
854,dies::PRN,эн,эн
855,das::PRN,тер,тер
856,alles::PRN,цуһар,цуһар
857,ich::PRN,би,би
858,du::PRN,чи,чи
859,er::PRN,тер,тер
860,wir::PRN,мадн,мадн
861,ihr::PRN,та,та
862,sie::PRN,тедн,тедн
863,was::FPRN,юн,юн
864,wer::FPRN,кен,кен
865,wo::FADV,хама,хама
866,wohin::FADV,хамаран,хамаран
867,wie::FADV,яһҗ,яһҗ
868,wie::FADV,яһҗ,яһад
869,wie::FADV,яһад,яһҗ
870,wie::FADV,яһад,яһад
871,warum::FADV,юңгад,юңгад
872,wieviel::FNUM,кедү,кедү
873,eins::NUM,негн,негн
874,zwei::NUM,хойр,хойр
875,drei::NUM,һурвн,һурвн
876,vier::NUM,дөрвн,дөрвн
877,fünf::NUM,тавн,тавн
878,sechs::NUM,зурһан,зурһан
879,sieben::NUM,долан,долан
880,acht::NUM,нәәмн,нәәмн
881,neun::NUM,йисн,йисн
882,zehn::NUM,арвн,арвн
883,elf::NUM,арвн негн,арвн негн
884,zwölf::NUM,арвн хойр,арвн хойр
885,zwanzig::NUM,хөрн,хөрн
886,dreißig::NUM,һучн,һучн
887,vierzig::NUM,дөчн,дөчн
888,fünfzig::NUM,тәвн,тәвн
889,sechzig::NUM,җирн,җирн
890,siebzig::NUM,далн,далн
891,achtzig::NUM,найн,найн
892,neunzig::NUM,йирн,йирн
893,hundert::NUM,зун,зун
894,tausend::NUM,миңһн,миңһн
895,und::CNJ,болн,болн
896,oder::CNJ,эс гиҗ,эс гиҗ
897,oder::CNJ,эс гиҗ,эс гихлә
898,oder::CNJ,эс гихлә,эс гиҗ
899,oder::CNJ,эс гихлә,эс гихлә
900,stehen::V,зогсх,зогсх
901,sitzen::V,суух,суух
902,liegen::V,кевтх,кевтх
903,hängen::V,өлгәтә бәәх,өлгәтә бәәх
904,werden::V,болх,болх
905,passieren::V,болх,болх
906,beginnen::V,эклх,эклх
907,enden::V,төгсх,төгсх
908,wechseln::V,хүврх,хүврх
909,aufgehen[Sonne]::V,һарх,һарх
910,untergehen[Sonne]::V,орх,орх
911,untergehen[Sonne]::V,орх,сүүрлх
912,untergehen[Sonne]::V,сүүрлх,орх
913,untergehen[Sonne]::V,сүүрлх,сүүрлх
914,scheinen[Sonne]::V,герлтх,герлтх
915,donnern::V,күрҗңнх,күрҗңнх
916,wehen::V,сальклх,сальклх
917,strömen::V,һооҗх,һооҗх
918,fließen::V,урсх,урсх
919,sich drehen::V,эргх,эргх
920,schwanken::V,дәәвлх,дәәвлх
921,schwingen::V,нәәхлх,нәәхлх
922,fallen::V,унх,унх
923,fallen::V,унх,киисх
924,fallen::V,киисх,унх
925,fallen::V,киисх,киисх
926,brennen::V,шатх,шатх
927,rauchen::V,ута һарһх,ута һарһх
928,regnen::V,орх,орх
929,gefrieren::V,мөстх,мөстх
930,tauen::V,хәәлх,хәәлх
931,schmelzen::V,хәәлх,хәәлх
932,schmelzen::V,хәәлх,хәәлгдх
933,schmelzen::V,хәәлгдх,хәәлх
934,schmelzen::V,хәәлгдх,хәәлгдх
935,trocknen::V,эврх,эврх
936,sieden::V,буслх,буслх
937,faulen::V,үмкәрх,үмкәрх
938,verfaulen::V,илҗрх,илҗрх
939,reißen::V,тасрх,тасрх
940,versinken::V,чивх,чивх
941,vergehen::V,болх,болх
942,erscheinen::V,һарх,һарх
943,verschwinden::V,уга болх,уга болх
944,sinken::V,татгдх,татгдх
945,abnehmen::V,хасгдх,хасгдх
946,zunehmen::V,өсх,өсх
947,steigen::V,немх,немх
948,wachsen::V,өсх,өсх
949,wachsen::V,өсх,урһх
950,wachsen::V,урһх,өсх
951,wachsen::V,урһх,урһх
952,glänzen::V,гилвкх,гилвкх
953,funkeln::V,цәклх,цәклх
954,lärmen::V,шууглдх,шууглдх
955,läuten::V,хоңх,хоңх
956,klingeln::V,җиңнулх,җиңнулх
957,klirren::V,җиңнх,җиңнх
958,brausen::V,догшрхх,догшрхх
959,rauschen::V,сарҗңнх,сарҗңнх
960,klingen::V,ә һарх,ә һарх
961,bellen::V,хуцх,хуцх
962,heulen::V,уульх,уульх
963,blasen::V,үләх,үләх
964,pfeifen::V,ишкрх,ишкрх
965,schreien::V,хәәкрх,хәәкрх
966,stöhnen::V,түңшх,түңшх
967,zittern::V,дагҗннх,дагҗннх
968,leben::V,бәәх,бәәх
969,geboren werden::V,төрх,төрх
970,atmen::V,әмсхлх,әмсхлх
971,trinken::V,уух,уух
972,essen::V,идх,идх
973,schlucken::V,зальгх,зальгх
974,müde werden::V,көшх,көшх
975,einschlafen::V,унтх,унтх
976,schlafen::V,нөөрсх,нөөрсх
977,aufwachen::V,серх,серх
978,aufstehen::V,босх,босх
979,sich erholen::V,амрх,амрх
980,krank werden::V,гемтх,гемтх
981,krank sein::V,шалтглх,шалтглх
982,schmerzen::V,өвдх,өвдх
983,husten::V,ханях,ханях
984,genesen::V,эдгх,эдгх
985,sterben::V,үкх,үкх
986,sterben::V,үкх,өңгрх
987,sterben::V,өңгрх,үкх
988,sterben::V,өңгрх,өңгрх
989,umkommen::V,үкх,үкх
990,sich bewegen::V,көдлх,көдлх
991,sich bewegen::V,көдлх,көндрх
992,sich bewegen::V,көндрх,көдлх
993,sich bewegen::V,көндрх,көндрх
994,sich rühren::V,көндрх,көндрх
995,sich erheben::V,босх,босх
996,sich setzen::V,суух,суух
997,hinfallen::V,унх,унх
998,hinfallen::V,унх,киисх
999,hinfallen::V,киисх,унх
1000,hinfallen::V,киисх,киисх
1001,laufen::V,йовх,йовх
1002,schreiten::V,алхх,алхх
1003,spazierengehen::V,сергҗ йовх,сергҗ йовх
1004,eilen::V,шулудх,шулудх
1005,sich beeilen::V,адһх,адһх
1006,sich beeilen::V,адһх,шамдх
1007,sich beeilen::V,шамдх,адһх
1008,sich beeilen::V,шамдх,шамдх
1009,sausen::V,хурдлх,хурдлх
1010,sausen::V,хурдлх,йир_хурдар_гүүх
1011,sausen::V,хурдлх,йир_хурдар_йовх
1012,sausen::V,йир_хурдар_гүүх,хурдлх
1013,sausen::V,йир_хурдар_гүүх,йир_хурдар_гүүх
1014,sausen::V,йир_хурдар_гүүх,йир_хурдар_йовх
1015,sausen::V,йир_хурдар_йовх,хурдлх
1016,sausen::V,йир_хурдар_йовх,йир_хурдар_гүүх
1017,sausen::V,йир_хурдар_йовх,йир_хурдар_йовх
1018,rennen::V,гүүх,гүүх
1019,springen::V,һәрәдх,һәрәдх
1020,klettern::V,давшх,давшх
1021,schaukeln::V,дүүдңндх,дүүдңндх
1022,kriechen::V,мөлкх,мөлкх
1023,schwimmen::V,усчх,усчх
1024,tauchen::V,булхх,булхх
1025,rudern::V,хәәвдх,хәәвдх
1026,fahren::V,йовх,йовх
1027,fliegen::V,нисх,нисх
1028,gehen::V,йовх,йовх
1029,weggehen::V,йовх,йовх
1030,weggehen::V,йовх,одх
1031,weggehen::V,йовх,һарх
1032,weggehen::V,йовх,мөрлх
1033,weggehen::V,одх,йовх
1034,weggehen::V,одх,одх
1035,weggehen::V,одх,һарх
1036,weggehen::V,одх,мөрлх
1037,weggehen::V,һарх,йовх
1038,weggehen::V,һарх,одх
1039,weggehen::V,һарх,һарх
1040,weggehen::V,һарх,мөрлх
1041,weggehen::V,мөрлх,йовх
1042,weggehen::V,мөрлх,одх
1043,weggehen::V,мөрлх,һарх
1044,weggehen::V,мөрлх,мөрлх
1045,abfahren::V,мордх,мордх
1046,anhalten::V,зогсх,зогсх
1047,hineingehen::V,орх,орх
1048,eintreten::V,орх,орх
1049,kommen::V,ирх,ирх
1050,ankommen::V,ирх,ирх
1051,zurückkommen::V,орх,орх
1052,bleiben::V,бәәх,бәәх
1053,warten::V,күләх,күләх
1054,erwarten::V,күләх,күләх
1055,suchen::V,хәәх,хәәх
1056,finden::V,олх,олх
1057,versuchen::V,седх,седх
1058,vorbereiten::V,белдх,белдх
1059,lieben::V,дурлх,дурлх
1060,mögen::V,таассгдх,таассгдх
1061,lachen::V,инәх,инәх
1062,rühren::V,уйрах,уйрах
1063,weinen::V,уульх,уульх
1064,schimpfen::V,харах,харах
1065,sich ärgern::V,уурлх,уурлх
1066,sich fürchten::V,әәх,әәх
1067,fürchten::V,әәх,әәх
1068,fürchten::V,әәх,сүрдх
1069,fürchten::V,сүрдх,әәх
1070,fürchten::V,сүрдх,сүрдх
1071,fliehen::V,зулх,зулх
1072,flüchten::V,орһх,орһх
1073,flüchten::V,орһх,зулх
1074,flüchten::V,зулх,орһх
1075,flüchten::V,зулх,зулх
1076,sehen::V,үзх,үзх
1077,anschauen::V,харх,харх
1078,ansehen::V,хәләх,хәләх
1079,ansehen::V,хәләх,үзх
1080,ansehen::V,үзх,хәләх
1081,ansehen::V,үзх,үзх
1082,hören::V,соңсх,соңсх
1083,zuhören::V,соңсх,соңсх
1084,probieren::V,амсх,амсх
1085,riechen::V,үнрчлх,үнрчлх
1086,fühlen::V,медх,медх
1087,scheinen::V,болҗ медгдх,болҗ медгдх
1088,scheinen::V,болҗ медгдх,миниһәр болхла
1089,scheinen::V,болҗ медгдх,болад бәәх
1090,scheinen::V,миниһәр болхла,болҗ медгдх
1091,scheinen::V,миниһәр болхла,миниһәр болхла
1092,scheinen::V,миниһәр болхла,болад бәәх
1093,scheinen::V,болад бәәх,болҗ медгдх
1094,scheinen::V,болад бәәх,миниһәр болхла
1095,scheinen::V,болад бәәх,болад бәәх
1096,zu sehen sein::V,үзгдх,үзгдх
1097,vernehmen::V,соңсх,соңсх
1098,frieren::V,даарх,даарх
1099,tun::V,кех,кех
1100,können::V,чадх,чадх
1101,wollen::V,дурлх,дурлх
1102,anfangen::V,эклх,эклх
1103,beenden::V,дуусх,дуусх
1104,aufhören::V,уурх,уурх
1105,gelingen::V,бүтх,бүтх
1106,gelingen::V,бүтх,күцәх
1107,gelingen::V,күцәх,бүтх
1108,gelingen::V,күцәх,күцәх
1109,geraten::V,болх,болх
1110,öffnen::V,секх,секх
1111,schließen::V,хаах,хаах
1112,stellen::V,тәвх,тәвх
1113,setzen::V,суулһх,суулһх
1114,legen::V,тәвх,тәвх
1115,berühren::V,көндәх,көндәх
1116,verbinden::V,боох,боох
1117,bedecken::V,хучх,хучх
1118,bedecken::V,хучх,бүркх
1119,bedecken::V,бүркх,хучх
1120,bedecken::V,бүркх,бүркх
1121,aufhängen::V,өлгх,өлгх
1122,anzünden::V,асах,асах
1123,anzünden::V,асах,шатах
1124,anzünden::V,шатах,асах
1125,anzünden::V,шатах,шатах
1126,aufheben::V,өөдән өргх,өөдән өргх
1127,zurücklassen::V,үлдәх,үлдәх
1128,verlieren::V,геех,геех
1129,fallen lassen::V,алдх,алдх
1130,machen::V,кех,кех
1131,herstellen::V,кех,кех
1132,bauen::V,тосхх,тосхх
1133,reparieren::V,ясх,ясх
1134,verbessern::V,сәәрүлх,сәәрүлх
1135,ändern::V,хүврәх,хүврәх
1136,graben::V,малтх,малтх
1137,beugen::V,нуһлх,нуһлх
1138,biegen::V,матилһх,матилһх
1139,drehen::V,эргүлх,эргүлх
1140,wenden::V,көмрх,көмрх
1141,wenden::V,көмрх,эргүлх
1142,wenden::V,эргүлх,көмрх
1143,wenden::V,эргүлх,эргүлх
1144,umdrehen::V,эргүлх,эргүлх
1145,heben::V,өргх,өргх
1146,heben::V,өргх,деер өргх
1147,heben::V,деер өргх,өргх
1148,heben::V,деер өргх,деер өргх
1149,hochheben::V,өргх,өргх
1150,ergreifen::V,бәрх,бәрх
1151,halten::V,бәрх,бәрх
1152,drücken::V,шахх,шахх
1153,schieben::V,түлкх,түлкх
1154,kratzen::V,мааҗх,мааҗх
1155,lecken::V,долах,долах
1156,beißen::V,хазх,хазх
1157,abreißen::V,таслх,таслх
1158,abschneiden::V,тәәрх,тәәрх
1159,binden::V,боох,боох
1160,stecken::V,шаах,шаах
1161,stecken::V,шаах,хатхх
1162,stecken::V,хатхх,шаах
1163,stecken::V,хатхх,хатхх
1164,brechen::V,хамхлх,хамхлх
1165,klopfen::V,цокх,цокх
1166,hauen::V,цокх,цокх
1167,kleben::V,наах,наах
1168,reiben::V,зүлгх,зүлгх
1169,streichen::V,наах,наах
1170,streichen::V,наах,лашх
1171,streichen::V,наах,түркх
1172,streichen::V,лашх,наах
1173,streichen::V,лашх,лашх
1174,streichen::V,лашх,түркх
1175,streichen::V,түркх,наах
1176,streichen::V,түркх,лашх
1177,streichen::V,түркх,түркх
1178,schleifen::V,хурцлх,хурцлх
1179,schneiden::V,хәәчлх,хәәчлх
1180,rütteln::V,дәәвлүлх,дәәвлүлх
1181,schütteln::V,сегсрх,сегсрх
1182,schwenken::V,дайлх,дайлх
1183,schütten::V,кех,кех
1184,füllen::V,дүүргх,дүүргх
1185,einwickeln::V,орах,орах
1186,tragen::V,зөөх,зөөх
1187,schleppen::V,чирх,чирх
1188,ziehen::V,татх,татх
1189,aufbewahren::V,хадһлх,хадһлх
1190,werfen::V,хайх,хайх
1191,fangen::V,бәрх,бәрх
1192,fangen::V,бәрх,хавлх
1193,fangen::V,хавлх,бәрх
1194,fangen::V,хавлх,хавлх
1195,packen::V,бәрх,бәрх
1196,verstecken::V,дүрх,дүрх
1197,verstecken::V,дүрх,бултулх
1198,verstecken::V,бултулх,дүрх
1199,verstecken::V,бултулх,бултулх
1200,teilen::V,хувах,хувах
1201,schicken::V,илгәх,илгәх
1202,bringen::V,авч ирх,авч ирх
1203,hinzufügen::V,немх,немх
1204,bekommen::V,авх,авх
1205,erhalten::V,авх ,авх 
1206,nehmen::V,авх,авх
1207,wählen::V,шүүх,шүүх
1208,auswählen::V,шүүх,шүүх
1209,bewahren::V,хадһлх,хадһлх
1210,bewahren::V,хадһлх,кевтнь үлдәх
1211,bewahren::V,хадһлх,кевтнь бәәлһх
1212,bewahren::V,кевтнь үлдәх,хадһлх
1213,bewahren::V,кевтнь үлдәх,кевтнь үлдәх
1214,bewahren::V,кевтнь үлдәх,кевтнь бәәлһх
1215,bewahren::V,кевтнь бәәлһх,хадһлх
1216,bewahren::V,кевтнь бәәлһх,кевтнь үлдәх
1217,bewahren::V,кевтнь бәәлһх,кевтнь бәәлһх
1218,behindern::V,харшлх,харшлх
1219,verderben::V,үрәх,үрәх
1220,beschädigen::V,эвдх,эвдх
1221,zerbrechen::V,күүлх,күүлх
1222,zerbrechen::V,күүлх,хамхлх
1223,zerbrechen::V,хамхлх,күүлх
1224,zerbrechen::V,хамхлх,хамхлх
1225,zerreißen::V,шуучх,шуучх
1226,zerstören::V,эвдх,эвдх
1227,verbrennen::V,шатах,шатах
1228,geben::V,өгх,өгх
1229,reichen::V,өгх,өгх
1230,schenken::V,белглх,белглх
1231,versprechen::V,амлх,амлх
1232,wünschen::V,сә хәәх,сә хәәх
1233,loben::V,магтх,магтх
1234,küssen::V,үмсх,үмсх
1235,wiegen::V,саатулх,саатулх
1236,zudecken::V,бүркх,бүркх
1237,wecken::V,серүлх,серүлх
1238,zeigen::V,үзүлх,үзүлх
1239,führen::V,көтлх,көтлх
1240,lehren::V,заах,заах
1241,lehren::V,заах,сурһх
1242,lehren::V,сурһх,заах
1243,lehren::V,сурһх,сурһх
1244,unterrichten::V,сурһх,сурһх
1245,unterrichten::V,сурһх,багшлх
1246,unterrichten::V,багшлх,сурһх
1247,unterrichten::V,багшлх,багшлх
1248,aufziehen::V,өскәх,өскәх
1249,leiten::V,һардх,һардх
1250,leiten::V,һардх,толһалх
1251,leiten::V,толһалх,һардх
1252,leiten::V,толһалх,толһалх
1253,antreiben::V,шамдах,шамдах
1254,lassen::V,күч үзүлх,күч үзүлх
1255,einladen::V,үрх,үрх
1256,vereinigen::V,хамцулх,хамцулх
1257,besuchen::V,одх,одх
1258,treffen::V,харһх,харһх
1259,sich versammeln::V,цуглрх,цуглрх
1260,sich versammeln::V,цуглрх,хурх
1261,sich versammeln::V,хурх,цуглрх
1262,sich versammeln::V,хурх,хурх
1263,spielen::V,наадх,наадх
1264,singen::V,дуулх,дуулх
1265,tanzen::V,биилх,биилх
1266,sich trennen::V,хаһцх,хаһцх
1267,verlassen::V,хайх,хайх
1268,retten::V,әм аврх,әм аврх
1269,retten::V,әм аврх,әәмшгәс харсх
1270,retten::V,әәмшгәс харсх,әм аврх
1271,retten::V,әәмшгәс харсх,әәмшгәс харсх
1272,bewachen::V,харх,харх
1273,bewachen::V,харх,манх
1274,bewachen::V,манх,харх
1275,bewachen::V,манх,манх
1276,schützen::V,харсх,харсх
1277,verteidigen::V,харсх,харсх
1278,sich schlagen::V,гүвдлдх,гүвдлдх
1279,schießen::V,хах,хах
1280,siegen::V,диилх,диилх
1281,ärgern::V,уурлулх,уурлулх
1282,schlagen::V,цокх,цокх
1283,schlagen::V,цокх,гүвдх
1284,schlagen::V,гүвдх,цокх
1285,schlagen::V,гүвдх,гүвдх
1286,stechen::V,хатхх,хатхх
1287,stoßen::V,түлкчкх,түлкчкх
1288,stehlen::V,хулхалх,хулхалх
1289,stören::V,һә болх,һә болх
1290,belästigen::V,амр эс өгх,амр эс өгх
1291,verbergen::V,нуух,нуух
1292,verbergen::V,нуух,бултулх
1293,verbergen::V,бултулх,нуух
1294,verbergen::V,бултулх,бултулх
1295,täuschen::V,меклх,меклх
1296,betrügen::V,меклх,меклх
1297,betrügen::V,меклх,мек һарһх
1298,betrügen::V,мек һарһх,меклх
1299,betrügen::V,мек һарһх,мек һарһх
1300,töten::V,алх,алх
1301,wohnen::V,бәәх,бәәх
1302,arbeiten::V,көдлх,көдлх
1303,sammeln::V,түүх,түүх
1304,pflücken::V,түүх,түүх
1305,pflücken::V,түүх,хурах
1306,pflücken::V,хурах,түүх
1307,pflücken::V,хурах,хурах
1308,jagen::V,аңнх,аңнх
1309,jagen::V,аңнх,аңһучлх
1310,jagen::V,аңһучлх,аңнх
1311,jagen::V,аңһучлх,аңһучлх
1312,fischen::V,заһс аңнх,заһс аңнх
1313,fassen::V,бәрх,бәрх
1314,hüten::V,хәрүлх,хәрүлх
1315,treiben::V,туух,туух
1316,anbinden::V,уйх,уйх
1317,füttern::V,теҗәх,теҗәх
1318,melken::V,саах,саах
1319,hacken::V,чавчх,чавчх
1320,gießen::V,услх,услх
1321,reifen::V,болх,болх
1322,reifen::V,болх,болвсрх
1323,reifen::V,болвсрх,болх
1324,reifen::V,болвсрх,болвсрх
1325,zubereiten::V,белдх,белдх
1326,kochen::V,чанх,чанх
1327,kochen::V,чанх,болһх
1328,kochen::V,болһх,чанх
1329,kochen::V,болһх,болһх
1330,backen::V,болһх,болһх
1331,braten::V,хуурх,хуурх
1332,umrühren::V,самрх,самрх
1333,stricken::V,өлгх,өлгх
1334,nähen::V,уйх,уйх
1335,färben::V,будх,будх
1336,reinigen::V,цеврлх,цеврлх
1337,waschen::V,уһах,уһах
1338,abwischen::V,арчх,арчх
1339,spülen::V,зәәлх,зәәлх
1340,fegen::V,сәвүрдх,сәвүрдх
1341,kehren::V,сәвүрдх,сәвүрдх
1342,baden::V,өөмх,өөмх
1343,sich waschen::V,уһах,уһах
1344,sich waschen::V,уһах,бийән уһаҗ
1345,sich waschen::V,бийән уһаҗ,уһах
1346,sich waschen::V,бийән уһаҗ,бийән уһаҗ
1347,ausziehen::V,тәәлх,тәәлх
1348,anziehen::V,өмсх,өмсх
1349,sich anziehen::V,хувцлх,хувцлх
1350,kämmen::V,самлх,самлх
1351,schmücken::V,чимх,чимх
1352,schmücken::V,чимх,кеерүлх
1353,schmücken::V,кеерүлх,чимх
1354,schmücken::V,кеерүлх,кеерүлх
1355,sagen::V,келх,келх
1356,sprechen::V,келх,келх
1357,reden::V,күүндх,күүндх
1358,reden::V,күүндх,күр_кех
1359,reden::V,күр_кех,күүндх
1360,reden::V,күр_кех,күр_кех
1361,sich unterhalten::V,күүндх,күүндх
1362,fragen::V,сурх,сурх
1363,bitten::V,эрх,эрх
1364,erzählen::V,келх,келх
1365,erzählen::V,келх,келҗ өгх
1366,erzählen::V,келҗ өгх,келх
1367,erzählen::V,келҗ өгх,келҗ өгх
1368,mitteilen::V,медүлх,медүлх
1369,nennen::V,нерәдх,нерәдх
1370,nennen::V,нерәдх,нер өгх
1371,nennen::V,нер өгх,нерәдх
1372,nennen::V,нер өгх,нер өгх
1373,rufen::V,дуудх,дуудх
1374,prahlen::V,көөрх,көөрх
1375,übersetzen::V,орчулх,орчулх
1376,denken::V,санх,санх
1377,glauben::V,шүтх,шүтх
1378,glauben::V,шүтх,нәәлх
1379,glauben::V,нәәлх,шүтх
1380,glauben::V,нәәлх,нәәлх
1381,bemerken::V,темдглх,темдглх
1382,erkennen::V,таньх,таньх
1383,erkennen::V,таньх,медх
1384,erkennen::V,медх,таньх
1385,erkennen::V,медх,медх
1386,begreifen::V,медх,медх
1387,verstehen::V,соңсх,соңсх
1388,lernen::V,сурх,сурх
1389,wissen::V,медх,медх
1390,sich erinnern an::V,санх,санх
1391,vergessen::V,мартх,мартх
1392,messen::V,кемҗәлх,кемҗәлх
1393,zählen::V,тоолх,тоолх
1394,rechnen::V,тоолх,тоолх
1395,lesen::V,умшх,умшх
1396,malen::V,зурх,зурх
1397,zeichnen::V,зурх,зурх
1398,schreiben::V,бичх,бичх
1399,besitzen::V,эзлх,эзлх
1400,kaufen::V,хулдҗ авх,хулдҗ авх
1401,verkaufen::V,хулдх,хулдх
1402,verkaufen::V,хулдх,гүүлгх
1403,verkaufen::V,гүүлгх,хулдх
1404,verkaufen::V,гүүлгх,гүүлгх
1405,bezahlen::V,өгх,өгх
1406,zahlen::V,өгх,өгх
1407,beherrschen::V,эзлх,эзлх
1408,ertragen::V,даах,даах
