,Concept_ID,av,ba
708,damals::ADV,гьебмехалъ,ул саҡта
709,damals::ADV,гьебмехалда,ул саҡта
710,danach::ADV,цинги,һуңынан
711,danach::ADV,хадуса,һуңынан
712,vorher::ADV,цебе,элек
713,zuerst::ADV,тӏоцебе,башта
714,einmal::ADV,цинцӏул,бер
715,einmal::ADV,цихӏин,бер
716,einmal::ADV,цоцӏул,бер
717,manchmal::ADV,олоцӏул,ҡайһы берҙә
718,oft::ADV,гӏемерго,йыш
719,immer::ADV,кидаго,һәр ҡасан
720,niemals::ADV,киданиги,бер ҡасан да
721,niemals::ADV,киданиги,бер ваҡытта ла
722,hier::ADV,аниб,бында
723,hierhin::ADV,анибехун,бында
724,von hier::ADV,гьаниса,бынан
725,von hier::ADV,гьаниса,ошонан
726,dort::ADV,гьениб,шунда
727,dort::ADV,гьениб,тегендә
728,dorthin::ADV,гьадаба,шунда
729,dorthin::ADV,гьадаба,тегеләй
730,geradeaus::ADV,битӏутӏа,тура
731,vorwärts::ADV,цебехун,алға
732,rückwärts::ADV,нахъ-нахъ,кирегә
733,zurück::ADV,нахъе,кирегә
734,unten::ADV,ахакь,түбәндә
735,unten::ADV,гъоркь,түбәндә
736,hinab::ADV,эхебе,түбәнгә
737,oben::ADV,тӏад,юғарыла
738,oben::ADV,тӏадехун,юғарыла
739,hinauf::ADV,эхеде,юғарыға
740,überall::ADV,кибго,бөтә урында
741,ein wenig::ADV,дагьабго,аҙ
742,kaum::ADV,хӏалалъ,көскә
743,kaum::ADV,хӏалалъ,саҡ-саҡ
744,sehr::ADV,кутакалда,ифат
745,so::ADV,гьедин,шулай
746,noch::ADV,жеги,йәнә
747,nur::ADV,гӏӣцӏго,бары
748,wieder::ADV,на́хъеги,тағы
749,vergebens::ADV,чӏалгӏаде,бушҡа
750,vor::PRP,цебе,алдында
751,hinter::PRP,хадуса,артында
752,unter::PRP,ахакь,аҫтында
753,unter::PRP,гъоркь,аҫтында
754,neben::PRP,аскӏо,эргәһендә
755,zwischen::PRP,гьоркьоб,араһында
756,wegen::PRP,гьелда,өсөн
757,wegen::PRP,гьелда,сәбәпле
758,dies::PRN,гьаб,был
759,dies::PRN,гьаб,ошо
760,dies::PRN,гьеб,был
761,dies::PRN,гьеб,ошо
762,das::PRN,доб,ул
763,ich::PRN,дун,мин
764,du::PRN,дуца,һин
765,er::PRN,доб,ул
766,wir::PRN,ниж,беҙ
767,ihr::PRN,нуж,һеҙ
768,sie::PRN,дол,улар
769,sie::PRN,эл,улар
770,was::FPRN,щиб,ә
771,was::FPRN,щиб,ни
772,was::FPRN,щиб,нәмә
773,wer::FPRN,щиб,ҡем
774,wo::FADV,киб,ҡайҙа
775,wo::FADV,кибехун,ҡайҙа
776,wohin::FADV,кибехун,ҡайҙа
777,wie::FADV,кин,инидәй
778,warum::FADV,щай,ин өсөн
779,wieviel::FNUM,кигӏан,күпме
780,eins::NUM,цо,бер
781,zwei::NUM,кӏиго,ике
782,zwei::NUM,кӏиго,икәү
783,drei::NUM,лъабго,өс
784,vier::NUM,ункъо,дүрт
785,fünf::NUM,щуго,биш
786,sechs::NUM,анлъго,алты
787,sieben::NUM,анкьго,ете
788,acht::NUM,микьго,һигеҙ
789,neun::NUM,ичӏго,туғыҙ
790,zehn::NUM,анцӏго,ун
791,elf::NUM,анцӏила цо,ун бер
792,zwölf::NUM,кӏиго-анцӏила,ун ике
793,zwanzig::NUM,къого,егерме
794,dreißig::NUM,лъеберго,утыҙ
795,vierzig::NUM,кӏикъого,ҡырҡ
796,fünfzig::NUM,кӏикъо́ялда анцӏго,илле
797,sechzig::NUM,лъабкъого,алтмыш
798,siebzig::NUM,лъабкъо́ялда анцӏго,етмеш
799,achtzig::NUM,ункъого,һикһән
800,neunzig::NUM,ункъоялда а́нцӏила,туҡһан
801,hundert::NUM,нусго,йөҙ
802,tausend::NUM,азарго,мең
803,und::CNJ,ва,да
804,und::CNJ,-ги,да
805,oder::CNJ,ялъуни,йәки
806,stehen::V,бахъунчӏезе,тороу
807,sitzen::V,гӏодов чӏезе,ултырыу
808,liegen::V,бегизе,ятыу
809,hängen::V,базе,аҫылынып тороу
810,werden::V,бахъине,булыу
811,passieren::V,лъугьине,булыу
812,passieren::V,лъугьа-бахъине,булыу
813,beginnen::V,байбихьизе,башлау
814,enden::V,лъугӏизе,бөтөү
815,enden::V,лъугӏизе,тамамланыү
816,wechseln::V,хиса-басизе,үҙгәреү
817,wechseln::V,хисизе,үҙгәреү
818,aufgehen[Sonne]::V,баккизе,ҡалҡыу
819,untergehen[Sonne]::V,щинкӏизе,байыу
820,scheinen[Sonne]::V,къалъ-къалъизе,яҡтыртып тороу
821,donnern::V,гъугъазе,күкрәү
822,wehen::V,пуйзе,иҫеү
823,strömen::V,чвахизе,ташыу
824,fließen::V,чвахизе,ағыу
825,sich drehen::V,сверизе,әйләнеү
826,schwanken::V,хьвагӏезе,тирбәлеү
827,schwanken::V,багъа-бачаризе,тирбәлеү
828,schwingen::V,щвартӏезе,бәүетеү
829,fallen::V,бортизе,йығылыу
830,brennen::V,рекӏине,яныу
831,rauchen::V,кӏкӏуй буризе,төтәү
832,regnen::V,базе,ямғыр яуа
833,gefrieren::V,гӏу́низе,туңыү
834,tauen::V,биаризе,иреү
835,schmelzen::V,биине,иреү
836,trocknen::V,бакъвазе,кибеү
837,sieden::V,гьалдезе,ҡайнау
838,faulen::V,махӏцине,сереу
839,verfaulen::V,туризе,сереу
840,reißen::V,бихъизе,өҙөү
841,reißen::V,бихъизе,йыртылыу
842,versinken::V,гъанкъизе,батыу
843,vergehen::V,базе,үтеү
844,vergehen::V,бахъизе,үтеү
845,vergehen::V,ине,үтеү
846,erscheinen::V,баккизе,килеп сығыу
847,verschwinden::V,къине,юғалыу
848,verschwinden::V,билизе,юғалыу
849,sinken::V,гӏодо́бе ккезе,түбәнәйеү
850,abnehmen::V,тӏаса камизе,кәметеү
851,zunehmen::V,гӏемерлъизе,артыу
852,steigen::V,бахине,күтәрелеү
853,wachsen::V,кӏодолъизе,үҫеү
854,glänzen::V,цӏвакизе,ялтырау
855,funkeln::V,паркъезе,баҙлау
856,lärmen::V,хъудизе,шаулау
857,lärmen::V,чӏиргъдизе,шаулау
858,läuten::V,кьабизе,ҡағыу
859,klingeln::V,кьабизе,ҡағыу
860,klingeln::V,кьабизе,шылтыратыу
861,klirren::V,зваргъизе,шылтыратыу
862,brausen::V,гьалаглъизе,ҡотороноу
863,rauschen::V,шуршудизе,шыптырлау
864,klingen::V,бахъине,яңғырау
865,bellen::V,гъанчдезе,өрөү
866,heulen::V,рурудизе,олоу
867,blasen::V,гьохьизе,өрөү
868,pfeifen::V,гьещтӏезе,һызғырып ебәреү
869,schreien::V,ахӏизе,ҡысҡырыу
870,schreien::V,ахӏдезе,ҡысҡырыу
871,stöhnen::V,зигардизе,уңғырашыу
872,zittern::V,дарран,ҡалтырау
873,zittern::V,гьаргьадизе,ҡалтырау
874,leben::V,бетӏербахъизе,йәшәү
875,geboren werden::V,лъугьине,тыуыу
876,atmen::V,хӏухьел биччазе,тын алыү
877,trinken::V,гьекъезе,эсеү
878,essen::V,квине,ашау
879,essen::V,кваназе,ашау
880,schlucken::V,кӏкӏвине,йотоу
881,schlucken::V,къулчӏизе,йотоу
882,müde werden::V,сваказе,арыу
883,einschlafen::V,кьижизе,йоҡлап китеү
884,einschlafen::V,гъапуллъизе,йоҡлап китеү
885,schlafen::V,кьижизе,йоҡлау
886,aufwachen::V,бигьине,уяныу
887,aufstehen::V,бахъине,тороу
888,aufstehen::V,тӏадебахъине,тороу
889,sich erholen::V,хьи бахъизе,ял итеү
890,sich erholen::V,хӏалхьи гьабизе,ял итеү
891,krank werden::V,унтизе,сирләү
892,krank sein::V,унтизе,сирләү
893,schmerzen::V,унтизе,ауыртыу
894,husten::V,хъегӏизе,йүтәлләү
895,genesen::V,лъилъизе,һауығыу
896,sterben::V,хвезе,үлеү
897,umkommen::V,гьалаглъизе,һәләк булыу
898,sich bewegen::V,багъаризе,хәрәкәт итеү
899,sich bewegen::V,багъаргъизе,хәрәкәт итеү
900,sich rühren::V,багъаризе,ҡуҙғалыу
901,sich erheben::V,тӏадебахъине,тороу
902,sich erheben::V,бахъине,тороу
903,sich setzen::V,гӏодов чӏезе,ултырыу
904,hinfallen::V,щапизе,ҡолау
905,laufen::V,хьвадизе,йөрөү
906,schreiten::V,чӏезе,атлау
907,spazierengehen::V,тира-сверизе,ял итеп йороү
908,eilen::V,ракӏхӏалакине,ашығыу
909,eilen::V,ракӏхӏалакине,ҡабаланыу
910,eilen::V,дуризе,ашығыу
911,eilen::V,дуризе,ҡабаланыу
912,sich beeilen::V,дуризе,ашығыу
913,sich beeilen::V,дуризе,ҡабаланыу
914,sich beeilen::V,гӏедегӏизе,ашығыу
915,sich beeilen::V,гӏедегӏизе,ҡабаланыу
916,sausen::V,тӏуризе,елеү
917,rennen::V,бекеризе,йүгеп йөрөү
918,springen::V,кӏанцӏизе,һикереү
919,klettern::V,хархадизе,үрмәләү
920,klettern::V,хархадизе,үрмәләп менеү
921,schaukeln::V,гьерщезе,сайҡалыу
922,kriechen::V,хъурщизе,шыуышыу
923,schwimmen::V,лъедезе,йоҙөү
924,tauchen::V,букъардизе,сумыу
925,rudern::V,хазе,ишеү
926,fahren::V,ине,йөрөү
927,fliegen::V,боржине,осоу
928,gehen::V,ине,барыу
929,weggehen::V,ине,китеү
930,abfahren::V,къокъине,сығыу
931,anhalten::V,чӏезе,тукталыу
932,anhalten::V,тархъизе,тукталыу
933,anhalten::V,лъалхъизе,тукталыу
934,hineingehen::V,тӏаделъугьине,инеү
935,eintreten::V,лъугьине,инеү
936,kommen::V,бачӏине,килеү
937,ankommen::V,щвезе,килеү
938,ankommen::V,тӏадебачӏине,килеү
939,zurückkommen::V,тадбуссине,ҡайтыу
940,zurückkommen::V,тӏадбуссине,ҡайтыу
941,bleiben::V,чӏезе,ҡалыу
942,bleiben::V,хутӏизе,ҡалыу
943,warten::V,чӏезе,көтөп тороу
944,erwarten::V,балагьизе,көтөү
945,suchen::V,балагьизе,эҙләү
946,finden::V,батизе,табыу
947,versuchen::V,хӏалбихьизе,тырышып ҡарау
948,vorbereiten::V,хӏадурлъизабизе,әҙерләү
949,lieben::V,балай бегьизе,яратыу
950,mögen::V,бокьизе,һөйөү
951,mögen::V,бокьизе,яратыу
952,lachen::V,белъизе,көлөү
953,weinen::V,гӏодизе,илау
954,schimpfen::V,гъанчдезе,һүгенеү
955,schimpfen::V,гъанчдезе,тиргәнеү
956,schimpfen::V,гъанчдезе,һуҡраныу
957,sich ärgern::V,вагъизе,асыуланыу
958,sich ärgern::V,ццида́хине,асыуланыу
959,sich fürchten::V,хӏинкъизе,ҡурҡыу
960,fürchten::V,беркъазе,ҡурҡыу
961,fürchten::V,хӏинкъа-къазе,ҡурҡыу
962,fliehen::V,лъутизе,ҡасыу
963,flüchten::V,лъутизе,ҡасыу
964,sehen::V,бихьизе,күреү
965,anschauen::V,бертӏамизе,ҡарау
966,anschauen::V,балагьизе,ҡарау
967,ansehen::V,бала-гъалагьизе,ҡарау
968,ansehen::V,бала-гъалагьизе,тикшереү
969,hören::V,рагӏизе,ишетеү
970,zuhören::V,гӏенеккизе,тыңлау
971,probieren::V,кӏалдиб хъва́зе,татыу
972,probieren::V,чӏамизе,татыу
973,riechen::V,су́нтӏизе,еҫкәү
974,fühlen::V,чӏвазе,тойоу
975,zu sehen sein::V,бихьизе,күренеү
976,vernehmen::V,рагӏизе,ишетеү
977,frieren::V,цӏорозе,туңыү
978,tun::V,гьабизе,яһау
979,tun::V,гьабизе,әшләү
980,können::V,кӏвезе,алыу
981,können::V,кӏвезе,мөмкин булыу
982,können::V,лъазе,алыу
983,können::V,лъазе,мөмкин булыу
984,wollen::V,бокьизе,теләү
985,anfangen::V,байбихьизе,башлау
986,beenden::V,тӏубазабизе,бөтөрөү
987,beenden::V,тӏубазабизе,тамамлау
988,beenden::V,лъугӏизабизе,бөтөрөү
989,beenden::V,лъугӏизабизе,тамамлау
990,aufhören::V,бахъизе,туктау
991,gelingen::V,бахъизе,уңышлы булыу
992,geraten::V,бахъизе,булып сығыу
993,öffnen::V,рагьизе,асыу
994,schließen::V,къазе,йомоу
995,stellen::V,чӏвазе,ҡуйыу
996,setzen::V,рекӏинабизе,урынлаштырыу
997,setzen::V,гӏодор чӏезаризе,урынлаштырыу
998,legen::V,лъезе,һалыу
999,berühren::V,хъвазе,тейеү
1000,berühren::V,хъвазе,ҡағылыу
1001,verbinden::V,хьухьине,ҡушыу
1002,verbinden::V,хьухьине,бәйләү
1003,verbinden::V,бухьине,ҡушыу
1004,verbinden::V,бухьине,бәйләү
1005,bedecken::V,кквезе,ҡаплау
1006,aufhängen::V,базе,элеү
1007,anzünden::V,бакизе,тоҡандырыу
1008,anzünden::V,рекӏинабизе,тоҡандырыу
1009,zurücklassen::V,тезе,ҡалдырыу
1010,verlieren::V,билизабизе,юғалтыу
1011,fallen lassen::V,бортизабизе,төшөрөп ебәреү
1012,machen::V,гьабизе,яһау
1013,machen::V,гьабизе,эшләү
1014,herstellen::V,гьабизе,эшләп сығарыу
1015,herstellen::V,хӏадурлъизабизе,эшләп сығарыу
1016,bauen::V,базе,төҙөү
1017,bauen::V,гьабизе,төҙөү
1018,reparieren::V,къачӏазе,төҙәтеү
1019,verbessern::V,лъикӏлъизабизе,яҡшыртыу
1020,ändern::V,хисизабизе,үҙгәртеү
1021,graben::V,бухъизе,ҡаҙыу
1022,beugen::V,хьетӏизабизе,бөгөү
1023,biegen::V,гьетӏизабизе,бөгөү
1024,drehen::V,тиризабизе,өйрөлтөү
1025,drehen::V,тиризабизе,әйләндереү
1026,drehen::V,свердизабизе,өйрөлтөү
1027,drehen::V,свердизабизе,әйләндереү
1028,wenden::V,бегизе,әйләндереү
1029,umdrehen::V,бегизе,түңкәреү
1030,umdrehen::V,бега-битӏизе,түңкәреү
1031,heben::V,борхизе,күтәреү
1032,heben::V,борхизе,мендереү
1033,hochheben::V,борхалъизабизе,күтәреү
1034,hochheben::V,борхизе,күтәреү
1035,ergreifen::V,кквезе,тотоп алыу
1036,halten::V,кквезе,тотоу
1037,drücken::V,къазе,ҡыҫыу
1038,drücken::V,къанцӏу́зе,ҡыҫыу
1039,drücken::V,къвал ба́зе,ҡыҫыу
1040,schieben::V,хъилдизе,этеү
1041,schieben::V,хъилдизе,төртөү
1042,kratzen::V,хачазе,ҡырыу
1043,lecken::V,чӏикӏизе,ялау
1044,beißen::V,хӏанчӏизе,тешләү
1045,beißen::V,хӏанчӏизабизе,тешләү
1046,abreißen::V,тӏезе,өҙөү
1047,abreißen::V,тӏезабизе,өҙөү
1048,abschneiden::V,къотӏизе,ҡырҡыу
1049,binden::V,бухьине,бәйләү
1050,stecken::V,къазабизе,ҡаҙау
1051,brechen::V,бекизе,боҙоу
1052,klopfen::V,дванкезе,шаҡылдау
1053,hauen::V,базе,туҡмау
1054,kleben::V,бацӏцӏине,йәбештереү
1055,reiben::V,хачазе,ыуыу
1056,reiben::V,хачазе,ышҡыу
1057,streichen::V,бахине,яғыу
1058,streichen::V,жужазе,яғыу
1059,schleifen::V,лъухьизе,үткерләү
1060,schneiden::V,къотӏизе,ҡырҡыу
1061,rütteln::V,багъа-бачаризабизе,һелкетеү
1062,schütteln::V,кӏобокӏизе,һелкетеү
1063,schwenken::V,гьесадизе,болғау
1064,schwenken::V,хьвагӏезабизе,болғау
1065,schütten::V,тӏезе,ҡойоу
1066,füllen::V,цӏезабизе,тултырыу
1067,einwickeln::V,жемизе,төрөү
1068,tragen::V,баччизе,алып барыу
1069,schleppen::V,бехъерхъизе,һөйрәү
1070,ziehen::V,цӏазе,тартыу
1071,aufbewahren::V,цӏунизе,һаҡлау
1072,werfen::V,рехизе,ырғытыу
1073,fangen::V,кквезе,тотоу
1074,packen::V,кквезе,етеү
1075,packen::V,кквезе,тотоп алыу
1076,verstecken::V,бахчизе,йәшереү
1077,teilen::V,бикьизе,бүлеү
1078,schicken::V,битӏизе,ебәреү
1079,bringen::V,баччизе,килтереү
1080,hinzufügen::V,жубазе,өтәү
1081,bekommen::V,щвезе,алыу
1082,erhalten::V,щвезе,алыу
1083,erhalten::V,босизе,алыу
1084,nehmen::V,босизе,алыу
1085,wählen::V,бищизе,һайлаү
1086,auswählen::V,тӏасабищизе,һайлап алыу
1087,bewahren::V,цӏунизе,һаҡлау
1088,behindern::V,квекӏен гьабизе,тотҡарлыҡ яһау
1089,verderben::V,хвезабизе,боҙоу
1090,beschädigen::V,галгъазабизе,боҙоу
1091,zerbrechen::V,щущазабизе,ҡыйратыу
1092,zerreißen::V,бихъизе,йыртыу
1093,zerstören::V,биххизабизе,емереү
1094,verbrennen::V,бухӏизе,үртәү
1095,geben::V,кьезе,биреү
1096,reichen::V,кьезе,биреү
1097,schenken::V,кьезе,бүләк итеү
1098,versprechen::V,назру гьабизе,вәғәҙә биреү
1099,wünschen::V,бокьизе,теләу
1100,loben::V,беццизе,маҡтау
1101,loben::V,бецца-бекъизе,маҡтау
1102,küssen::V,баизе,үбеү
1103,wiegen::V,чӏучӏадизабизе,бәүетеү
1104,wiegen::V,чӏучӏадизабизе,тирбәтеү
1105,zudecken::V,тӏадбигъине,ҡаплау
1106,wecken::V,бигьинабизе,уятыу
1107,zeigen::V,бихьизабизе,күрһәтеү
1108,führen::V,бачине,етәкләү
1109,lehren::V,малъизе,уҡытыу
1110,lehren::V,малъизе,өйрәтеү
1111,lehren::V,цӏализабизе,уҡытыу
1112,lehren::V,цӏализабизе,өйрәтеү
1113,unterrichten::V,цӏализабизе,уҡытыу
1114,aufziehen::V,гӏезабизе,тәрбиәле
1115,leiten::V,нухмалъи гьабизе,етәкләү
1116,leiten::V,нухмалъи гьабизе,етәкселек итеү
1117,antreiben::V,гӏедегӏизабизе,ашыҡтырыу
1118,einladen::V,ахӏизе,саҡырыу
1119,einladen::V,тӏадеахӏизе,саҡырыу
1120,vereinigen::V,цолъизабизе,берләштереү
1121,besuchen::V,баккизе,килеп сығыу
1122,besuchen::V,хьвадизе,килеп сығыу
1123,treffen::V,дандчӏвазе,тойоү
1124,treffen::V,дандчӏвазе,осратыу
1125,treffen::V,дандчӏвазе,ҡаршылау
1126,sich versammeln::V,данделъизе,йыйылыу
1127,sich versammeln::V,бакӏаризе,йыйылыу
1128,spielen::V,басандизе,тартыу
1129,singen::V,ахӏизе,йырлау
1130,tanzen::V,кьурдизе,бейеү
1131,sich trennen::V,батӏалъизе,айырылышыу
1132,verlassen::V,тезе,ташлау
1133,verlassen::V,тезе,ташлап китеү
1134,verlassen::V,рехунтезе,ташлау
1135,verlassen::V,рехунтезе,ташлап китеү
1136,retten::V,хвасар гьабизе,ҡотҡарыу
1137,retten::V,хвасарлъизабизе,ҡотҡарыу
1138,bewachen::V,цӏунизе,һаҡлау
1139,schützen::V,цӏунизе,һаҡлау
1140,verteidigen::V,цӏунизе,яҡлау
1141,sich schlagen::V,багъизе,һуғышыу
1142,schießen::V,речӏчӏизе,атыу
1143,siegen::V,бергьине,еңеү
1144,ärgern::V,вагъизавизе,асыуландырыу
1145,schlagen::V,кьабизе,бәреү
1146,schlagen::V,кьабизе,туҡмау
1147,treten::V,мал тункизе,тибеү
1148,treten::V,мал тункизе,типкеләү
1149,stechen::V,къазабизе,сәнсеү
1150,stoßen::V,тункизе,этеү
1151,stoßen::V,тункизе,төртөү
1152,stoßen::V,хъилдизе,этеү
1153,stoßen::V,хъилдизе,төртөү
1154,stehlen::V,щинкӏизабизе,урлау
1155,stören::V,квекӏен гьабизе,ҡамасаулау
1156,stören::V,татубахъи гьабизе,ҡамасаулау
1157,belästigen::V,рахӏатхвезабизе,бимазалау
1158,belästigen::V,рахӏатхвезабизе,ҡамасаулау
1159,verbergen::V,бахчизе,йәшереү
1160,verbergen::V,балъго тезе,йәшереү
1161,täuschen::V,божуда рекӏкӏ гьабизе,ултыртыу
1162,täuschen::V,гуккизе,ултыртыу
1163,betrügen::V,хӏилла гьабизе,алдау
1164,betrügen::V,сандирахълъи гьабизе,алдау
1165,töten::V,чӏвазе,үлтереү
1166,wohnen::V,яшав гьабизе,йәшәү
1167,arbeiten::V,хӏалтӏизе,эшләү
1168,sammeln::V,бакӏаризе,йыйыу
1169,pflücken::V,бетӏизе,өҙөү
1170,jagen::V,чан гьабизе,аулау
1171,fischen::V,ччугӏа кквезе,аулау
1172,fassen::V,кквезе,тотоу
1173,hüten::V,кваназабизе,көтөү
1174,treiben::V,гъезе,ҡыуыу
1175,anbinden::V,бухьине,бәйләү
1176,füttern::V,кваназабизе,ашатыу
1177,melken::V,бечӏчӏизе,һауыү
1178,hacken::V,чӏвазе,турау
1179,hacken::V,чӏвазе,тапау
1180,gießen::V,лъалъазе,ҡойоу
1181,reifen::V,барщизе,өлғөрөү
1182,zubereiten::V,бежа-белъине,бешереү
1183,kochen::V,белъине,бешереү
1184,backen::V,базе,бешереү
1185,braten::V,бежизе,ҡурыу
1186,umrühren::V,багъаризе,ҡатнаштырыу
1187,stricken::V,хьухьине,бәйләү
1188,nähen::V,букъизе,тегеү
1189,färben::V,кьер гьабизе,буяу
1190,reinigen::V,бацӏцӏине,таҙартыу
1191,waschen::V,чуризе,йыуыу
1192,abwischen::V,бацӏцӏине,һөртөү
1193,spülen::V,хулизе,сайҡау
1194,fegen::V,лъухьизе,һепереү
1195,kehren::V,лъухьизе,һепереү
1196,baden::V,чордезе,һыу инеү
1197,ausziehen::V,бахъизе,сисеү
1198,anziehen::V,ретӏине,кейеү
1199,sich anziehen::V,ретӏине,кейенеү
1200,kämmen::V,хазе,тарау
1201,schmücken::V,чӏухӏизабизе,биҙәү
1202,sagen::V,бицине,әйтеү
1203,sprechen::V,бицине,әйтеү
1204,sprechen::V,бицине,һөйләшеү
1205,reden::V,гаргадизе,һөйләшеү
1206,sich unterhalten::V,гаргадизе,әңгәмәләшеү
1207,fragen::V,цӏехезе,һорау
1208,fragen::V,гьикъизе,һорау
1209,bitten::V,гьаризе,үтенеү
1210,erzählen::V,бицине,һөйләү
1211,mitteilen::V,лъазабизе,әйтеү
1212,nennen::V,цӏар лъезе,атау
1213,nennen::V,цӏар лъезе,исемләү
1214,rufen::V,ахӏизе,саҡырыу
1215,prahlen::V,беццаризе,маҡтаныу
1216,prahlen::V,беццаризе,шапырыныу
1217,übersetzen::V,буссинабизе,тәржемә итеү
1218,denken::V,ургъизе,уйлау
1219,glauben::V,божизе,ышаныу
1220,bemerken::V,берречӏчӏизе,күреү
1221,erkennen::V,лъазе,таныу
1222,erkennen::V,батӏаго бахъизе,таныу
1223,begreifen::V,бичӏчӏизе,аңлау
1224,lernen::V,цӏализе,өйрәнеү
1225,wissen::V,лъазе,белеү
1226,sich erinnern an::V,ракӏалде щвезе,хәтергә алыу
1227,vergessen::V,кӏочене,онотоу
1228,messen::V,борцине,үлсәү
1229,zählen::V,рикӏкӏине,һанау
1230,rechnen::V,рикӏкӏине,һанау
1231,lesen::V,цӏализе,уҡыу
1232,malen::V,бахъизе,һүрәт яһау
1233,malen::V,бахъизе,рәсем төшөрөү
1234,zeichnen::V,бахъизе,һүрәт яһау
1235,zeichnen::V,бахъизе,рәсем төшөрөү
1236,schreiben::V,хъвазе,яҙыу
1237,besitzen::V,щвезе,биләү
1238,besitzen::V,бу́кӏине,биләү
1239,kaufen::V,босизе,һатып алыу
1240,verkaufen::V,бичизе,һатыу
1241,bezahlen::V,кьезе,түләү
1242,zahlen::V,кьезе,түләү
1243,ertragen::V,баччизе,түҙеү
1244,Auge::N,,күҙ
1245,Sehne::N,,һеңер
1246,Sehne::N,,тарамыш
1247,Funke::N,,осҡон
1248,Moor::N,,һаҙ
1249,Elch::N,,мышы
1250,Beere::N,,еләк
1251,Gedächtnis::N,,хәтер
1252,Ton::N,,яңғырау
1253,Winkel::N,,мөйөш
1254,Menge::N,,һан
1255,Stütze::N,,терәк
1256,Figur::N,,һын
1257,Schuh::N,,туфли
1258,Schnur::N,,бау
1259,Leine::N,,бау
1260,Geschäft::N,,эш
1261,voll::A,,тулы
1262,lange::ADV,,оҙаҡ
1263,später::ADV,,һуңыраҡ
1264,nicht::ADV,,тугел
1265,schon::ADV,,инде
1266,durch::PRP,,үтә
1267,alles::PRN,,бөтә
1268,rühren::V,,ҡағылыу
1269,scheinen::V,,кеүек күренеү
1270,scheinen::V,,тойолоу
1271,aufheben::V,,мендереү
1272,lassen::V,,мәжбүр итеү
1273,sich waschen::V,,йыуыныу
1274,verstehen::V,,аңлау
1275,beherrschen::V,,биләү
