,Concept_ID,cv,hi
108,Mond::N,уйӑх,चाँद
109,Mond::N,уйӑх,चंद्र
110,Stern::N,ҫӑлтӑр,तारा
111,Stern::N,ҫӑлтӑр,सितारा
112,Luft::N,сывлӑш,हवा
113,Luft::N,сывлӑш,वायु
114,Wind::N,ҫил,पाद
115,Welle::N,хум,लहर
116,Welle::N,хум,तरंग
117,Wasser::N,шыв,जल
118,Wasser::N,шыв,पानी
119,Wasser::N,шыв-шур,जल
120,Wasser::N,шыв-шур,पानी
121,Stein::N,чул,पत्थर
122,Boden::N,тӑпра,मिट्टी
123,Erde::N,ҫӗр,भूमि
124,Erde::N,ҫӗр,ज़मीन
125,Staub::N,тусан,धूल
126,Rauch::N,тӗтӗм,धूआँ
127,Rauch::N,тӗтӗм,धुम्र
128,Funke::N,хӗм,चिनगारी
129,Funke::N,хӗм,स्फुलिंग
130,Feuer::N,вут,आग
131,Feuer::N,вут,आतिश
132,Feuer::N,вут,अग्नि
133,Feuer::N,ҫулӑм,आग
134,Feuer::N,ҫулӑм,आतिश
135,Feuer::N,ҫулӑм,अग्नि
136,Licht::N,ҫутӑ,रोशनी
137,Licht::N,ҫутӑ,प्रकाश
138,Schatten::N,сулхӑн,छाया
139,Schatten::N,сулхӑн,परछाई
140,Wetter::N,ҫанталӑк,ऋतु
141,Wetter::N,ҫанталӑк,मौसम
142,Nebel::N,тӗтре,धुँध
143,Nebel::N,тӗтре,कुहरा
144,Wolke::N,пӗлӗт,मेघ
145,Wolke::N,пӗлӗт,अभ्र
146,Regen::N,ҫумӑр,मेंह
147,Regen::N,ҫумӑр,बारिश
148,Schnee::N,юр,हिम
149,Schnee::N,юр,बर्फ़
150,Eis::N,пӑр,हिम
151,Eis::N,пӑр,बर्फ़
152,Frost::N,сивӗ,ठंड
153,Kälte::N,сивӗ,सर्दी
154,Kälte::N,сивӗ,शीतलता
155,Hitze::N,вӗри,ताप
156,Hitze::N,вӗри,गरमी
157,Hitze::N,шӑрӑх,ताप
158,Hitze::N,шӑрӑх,गरमी
159,Raureif::N,пас,पाला
160,Regenbogen::N,асамат кӗперӗ,इंद्र-धनुष
161,Donner::N,аслати,गरज
162,Donner::N,аслати,मेघ-गर्जन
163,Strömung::N,юхӑ,बहाव
164,Strömung::N,юхӑ,प्रवाह
165,Tropfen::N,тумлам,बूँद
166,Schaum::N,кӑпӑк,झाग
167,Schmutz::N,пылчӑк,गंद
168,Schmutz::N,пылчӑк,कीचड़
169,See::N,кӳлӗ,झील
170,See::N,кӳлӗ,सरोवर
171,Sumpf::N,шур,दलदल
172,Sumpf::N,шур,धँसान
173,Sumpf::N,шурлӑх,दलदल
174,Sumpf::N,шурлӑх,धँसान
175,Moor::N,торфлӑ шурлӑх,झाबर
176,Moor::N,торфлӑ шурлӑх,धँसान
177,Wiese::N,улӑх,घास-स्थल
178,Wiese::N,ҫаран,घास-स्थल
179,Wald::N,вӑрман,जंगल
180,Hügel::N,сӑрт,टीला
181,Hügel::N,сӑрт,पहाड़
182,Hügel::N,тӗмеске,टीला
183,Hügel::N,тӗмеске,पहाड़
184,Anhöhe::N,сӑрт,टीला
185,Anhöhe::N,сӑрт,पहाड़ी
186,Berg::N,ту,पहाड़
187,Gipfel::N,тӳпе,शिखर
188,Höhle::N,ҫӗр хӑвӑлӗ,गुहा
189,Höhle::N,ҫӗр хӑвӑлӗ,गुफ़ा
190,Abhang::N,тӑвайкки,ढाल
191,Abhang::N,тӑвайкки,ढलान
192,Quelle::N,ҫӑл куҫ,चश्मा
193,Bach::N,пӗчӗк шыв,सोता
194,Bach::N,пӗчӗк шыв,नदिका
195,Fluss::N,юхан шыв,नदी
196,Fluss::N,юхан шыв,सरिता
197,Ufer::N,ҫыран,तट
198,Ufer::N,ҫыран,किनारा
199,Küste::N,тинӗс ҫыранӗ,समुद्र-तट
200,Festland::N,тип ҫӗр,महाद्वीप
201,Meer::N,тинӗс,सागर
202,Meer::N,тинӗс,समुद्र
203,Bucht::N,тинӗс кукӑрӗ,खाड़ी
204,Insel::N,утрав,टापू
205,Insel::N,утрав,द्वीप
206,Blume::N,чечек,फूल
207,Blume::N,чечек,पुष्प
208,Gras::N,курӑк,घास
209,Wurzel::N,тымар,मूल
210,Baum::N,йывӑҫ,पेड़
211,Baum::N,йывӑҫ,वृक्ष
212,Stamm::N,вулӑ,धड़
213,Rinde::N,хуйӑр,छाल
214,Rinde::N,хуйӑр,वल्कल
215,Ast::N,турат,डाल
216,Ast::N,турат,शाखा
217,Zweig::N,турат,टहनी
218,Blatt::N,ҫулҫӑ,पत्र
219,Blatt::N,ҫулҫӑ,पत्ता
220,Birke::N,хурӑн,भूर्ज
221,Kiefer[Baum]::N,хыр,पाइन-वृक्ष
222,Weide[Baum]::N,хӑва,बेंत
223,Tanne::N,чӑрӑш,फ़र
224,Horn::N,мӑйрака,सींग
225,Horn::N,мӑйрака,विषाण
226,Feder::N,тӗк,पर
227,Feder::N,тӗк,पंख
228,Fell::N,ҫӑм,खाल
229,Fell::N,ҫӑм,पशु-चर्म
230,Flügel::N,ҫунат,पंख
231,Flügel::N,ҫунат,डैना
232,Klaue::N,чӗрне,पंजा
233,Kralle::N,ура,पंजा
234,Kralle::N,ура,नाख़ून
235,Schwanz::N,хӳре,पूँछ
236,Ei::N,ҫӑмарта,अंडा
237,Nest::N,йӑва,नीड़
238,Nest::N,йӑва,घोंसला
239,Bau::N,йӗнӗ,बिल
240,Bau::N,йӗнӗ,माँद
241,Tier::N,выльӑх,पशु
242,Tier::N,выльӑх,जानवर
243,Herde::N,кӗтӳ,गल्ला
244,Kuh::N,ӗне,गौ
245,Kuh::N,ӗне,गाय
246,Bulle::N,вӑкӑр,साँड़
247,Pferd::N,лаша,अश्व
248,Pferd::N,лаша,घोड़ा
249,Schaf::N,сурӑх,भेड़
250,Schwein::N,сысна,शूकर
251,Hund::N,йытӑ,श्वान
252,Hund::N,йытӑ,कुत्ता
253,Katze::N,кушак,बिल्ली
254,Bär::N,упа,रीछ
255,Bär::N,упа,भालू
256,Eichhörnchen::N,пакша,गिलहरी
257,Elch::N,пӑши,एल्क
258,Fuchs::N,тилӗ,लोमड़ी
259,Hase::N,куян,खरहा
260,Hase::N,куян,ख़रगोश
261,Hase::N,мулкач,खरहा
262,Hase::N,мулкач,ख़रगोश
263,Maus::N,шӑши,मूष
264,Maus::N,шӑши,चूहा
265,Wolf::N,кашкӑр,वृक
266,Wolf::N,кашкӑр,भेड़िया
267,Vogel::N,кайӑк,पक्षी
268,Vogel::N,кайӑк,चिड़िया
269,Vogel::N,вӗҫен кайӑк,पक्षी
270,Vogel::N,вӗҫен кайӑк,चिड़िया
271,Schwarm::N,ушкӑн,झुंड
272,Huhn::N,чӑх,मुर्ग़ी
273,Huhn::N,чӑхӑ,मुर्ग़ी
274,Hahn::N,автан,मुर्ग़ा
275,Gans::N,хур,हंस
276,Gans::N,хур,हंसिनी
277,Adler::N,ӑмӑрт кайӑк,उक़ाब
278,Ente::N,кӑвакал,बतख़
279,Ente::N,кӑвакал,बत्तक
280,Eule::N,тӑмана,उल्लू
281,Kranich::N,тӑрна,सारस
282,Kranich::N,тӑрна,क्रौंंच
283,Krähe::N,ула курак,काक
284,Kuckuck::N,куккук,कोयल
285,Kuckuck::N,куккук,कोकिल
286,Schwan::N,акӑш,हंस
287,Schwan::N,акӑш,मराल
288,Fisch::N,пулӑ,मछली
289,Fisch::N,пулӑ,मत्स्य
290,Barsch::N,уланкӑ,पर्च
291,Hecht::N,ҫӑрттан,पाइक
292,Schlange[Tier]::N,ҫӗлен,सर्प
293,Wurm::N,ӑман,कृमि
294,Wurm::N,ӑман,कीड़ा
295,Spinne::N,эрешмен,लूता
296,Spinne::N,эрешмен,मकड़ी
297,Ameise::N,кӑткӑ,चींटी
298,Laus::N,пыйтӑ,जूँ
299,Mücke::N,вӑрӑм туна,डाँस
300,Fliege::N,шӑна,मक्खी
301,Fliege::N,шӑна,मक्षिका
302,Schmetterling::N,лӗпӗш,तितली
303,Beere::N,ҫырла,बेरी
304,Apfel::N,улма,सेब
305,Apfel::N,пан улми,सेब
306,Pilz::N,кӑмпа,खुंबी
307,Zwiebel::N,сухан,प्याज़
308,Saat::N,вӑрӑ,बीज
309,Korn::N,тӗшӗ,दाना
310,Korn::N,пӗрчӗ,दाना
311,Heu::N,утӑ,मूखी घास
312,Schale::N,хупӑ,बकला
313,Schale::N,хупӑ,छिलका
314,Grube::N,шӑтӑк,गड्ढा
315,Falle::N,тапӑ,जाल
316,Falle::N,тапӑ,फँदा
317,Falle::N,капкӑн,जाल
318,Falle::N,капкӑн,फँदा
319,Schlinge::N,йӑлӑ,फँदा
320,Spur::N,йӗр,सुराग़
321,Spur::N,йӗр,पद-चिह्न
322,Asche::N,кӗл,राख
323,Dreck::N,пылчӑк,मैल
324,Dreck::N,пылчӑк,गंदगी
325,Eisen::N,тимӗр,लोहा
326,Gold::N,ылтӑн,सोना
327,Gold::N,ылтӑн,स्वर्ण
328,Silber::N,кӗмӗл,रजत
329,Silber::N,кӗмӗл,चाँदी
330,Kohle::N,кӑмрӑк,कोयला
331,Glas::N,кӗленче,काँच
332,Lehm::N,тӑм,चिकनी मिट्टी
333,Sand::N,хӑйӑр,रेत
334,Sand::N,хӑйӑр,बालू
335,Mensch::N,ҫын,मानव
336,Mensch::N,ҫын,इनसान
337,Mensch::N,ҫын,मनुष्य
338,Mensch::N,этем,मानव
339,Mensch::N,этем,इनसान
340,Mensch::N,этем,मनुष्य
341,Mann::N,ар,आदमी
342,Mann::N,ар,पुरुष
343,Frau::N,хӗрарӑм,औरत
344,Frau::N,хӗрарӑм,महिला
345,Frau::N,хӗрарӑм,स्त्री
346,Kind::N,ача,बाल
347,Kind::N,ача,बच्चा
348,Junge::N,ача,लड़का
349,Junge::N,ар ҫын ача,लड़का
350,Mädchen::N,хӗр ача,लड़की
351,Mädchen::N,хӗр ача,कुमारी
352,Familie::N,ҫемье,परिवार
353,Familie::N,кил-йыш,परिवार
354,Großvater::N,кукаҫи,दादा
355,Großmutter::N,кукамай,नानी
356,Eltern::N,аҫа-ама,माँ-बाप
357,Eltern::N,аҫа-ама,माता-पिता
358,Vater::N,атте,बाप
359,Vater::N,атте,पिता
360,Mutter::N,анне,माँ
361,Mutter::N,анне,माता
362,Sohn::N,ывӑл,बेटा
363,Sohn::N,ывӑл,पुत्र
364,Tochter::N,хӗр,बेटी
365,Tochter::N,хӗр,पुत्री
366,Bruder::N,ар тӑван,भाई
367,Bruder::N,ар тӑван,भ्राता
368,Schwester::N,аппа,बहन
369,Schwester::N,аппа,भगिनी
370,Schwester::N,йӑмӑк,बहन
371,Schwester::N,йӑмӑк,भगिनी
372,Onkel::N,мучи,ताऊ
373,Onkel::N,мучи,काका
374,Onkel::N,пичче,ताऊ
375,Onkel::N,пичче,काका
376,Tante::N,аппа,बूआ
377,Tante::N,аппа,फूफी
378,Tante::N,аппа,ख़ाला
379,Ehemann::N,упӑшка,पति
380,Ehemann::N,упӑшка,शौहर
381,Ehefrau::N,арӑм,बीवी
382,Freude::N,савӑнӑҫ,आनंद
383,Freude::N,савӑнӑҫ,प्रसन्नता
384,Freude::N,хаваслӑх,आनंद
385,Freude::N,хаваслӑх,प्रसन्नता
386,Gelächter::N,кулӑ,हँसी
387,Gelächter::N,кулӑ,क़हक़हा
388,Glück::N,телей,आनंद
389,Glück::N,телей,ख़ुशी
390,Glück::N,ӑраскал,आनंद
391,Glück::N,ӑраскал,ख़ुशी
392,Kummer::N,хурлӑх,शोक
393,Kummer::N,хурлӑх,दुःख
394,Wunsch::N,ӗмӗт,इच्छा
395,Wunsch::N,ӗмӗт,अभिलाषा
396,Wunsch::N,кӑмӑл,इच्छा
397,Wunsch::N,кӑмӑл,अभिलाषा
398,Lust::N,кӑмӑл,चाह
399,Lust::N,кӑмӑл,कामना
400,Geist::N,чун-чӗм,जान
401,Geist::N,чун-чӗм,प्राण
402,Geist::N,ыр-усал,जान
403,Geist::N,ыр-усал,प्राण
404,Geist::N,чун хавалӗ,जान
405,Geist::N,чун хавалӗ,प्राण
406,Gedanke::N,шухӑш,विचार
407,Gedächtnis::N,ас,याददाश्त
408,Gedächtnis::N,ас,स्मरण-शक्ति
409,Verstand::N,ӑс,समझ
410,Verstand::N,ӑс,अक़्ल
411,Verstand::N,ӑс,बुद्धि
412,Verstand::N,ӑс-тӑн,समझ
413,Verstand::N,ӑс-тӑн,अक़्ल
414,Verstand::N,ӑс-тӑн,बुद्धि
415,Verstand::N,ӑс-хакӑл,समझ
416,Verstand::N,ӑс-хакӑл,अक़्ल
417,Verstand::N,ӑс-хакӑл,बुद्धि
418,Sinn::N,тупсӑм,अर्थ
419,Sinn::N,пӗлтерӗш,अर्थ
420,Grund::N,сӑлтав,वजह
421,Grund::N,сӑлтав,कारण
422,Wahrheit::N,чӑнлӑх,सत्य
423,Wahrheit::N,чӑнлӑх,सच्चाई
424,Gespräch::N,калаҫу,चर्चा
425,Gespräch::N,калаҫу,वार्ता
426,Gespräch::N,калаҫу,बात-चीत
427,Märchen::N,юмах,क़िस्सा
428,Erzählung::N,акалав,कथा
429,Erzählung::N,акалав,कहानी
430,Erzählung::N,каласа пани,कथा
431,Erzählung::N,каласа пани,कहानी
432,Nachricht::N,хыпар,सूचना
433,Nachricht::N,хыпар,समाचार
434,Neuigkeit::N,ҫӗнӗ хыпар,ख़बर
435,Neuigkeit::N,ҫӗнӗ хыпар,समाचार
436,Name::N,ят,नाम
437,Rätsel::N,сутмалли юмах,पहेली
438,Rede::N,сӑмах,वचन
439,Rede::N,сӑмах,भाषण
440,Sprache::N,чӗлхе,भाषा
441,Sprache::N,чӗлхе,ज़बान
442,Stimme::N,сасӑ,स्वर
443,Stimme::N,сасӑ,आवाज़
444,Wort::N,сӑмах,शब्द
445,Wort::N,сӑмах,लफ़्ज़
446,Zeichen::N,паллӑ,निशान
447,Ruf::N,йыхрав,पुकार
448,Ruf::N,йыхрав,आह्वान
449,Ruf::N,чӗнӳ,पुकार
450,Ruf::N,чӗнӳ,आह्वान
451,Lärm::N,шав,शोर
452,Lärm::N,шав,हुल्लड़
453,Laut::N,сасӑ,स्वर
454,Laut::N,сасӑ,ध्वनि
455,Ton::N,сасӑ,सुर
456,Ton::N,сасӑ,स्वर
457,Lied::N,юрӑ,गीत
458,Ruhe::N,канӑҫлӑх,आराम
459,Ruhe::N,канӑҫлӑх,ख़ामोशी
460,Ruhe::N,лӑпкӑлӑх,आराम
461,Ruhe::N,лӑпкӑлӑх,ख़ामोशी
462,Leute::N,ҫамрӑксем,लोग
463,Leute::N,ҫамрӑк ҫынсем,लोग
464,Volk::N,халӑх,क़ौम
465,Volk::N,халӑх,प्रजा
466,Arbeit::N,ӗҫхӗл,काम
467,Arbeit::N,ӗҫлев,काम
468,Gast::N,хӑна,अतिथि
469,Gast::N,хӑна,मेहमान
470,Geschenk::N,парне,उपहार
471,Geschenk::N,парне,तोहफ़ा
472,Geschenk::N,кучченеҫ,उपहार
473,Geschenk::N,кучченеҫ,तोहफ़ा
474,Spiel::N,вӑйӑ,खेल
475,Spiel::N,вӑйӑ,क्रीड़ा
476,Gesellschaft::N,общество,साथ
477,Hilfe::N,пулӑшу,मदद
478,Hilfe::N,пулӑшу,सहायता
479,Freund::N,тус,मित्र
480,Kamerad::N,юлташ,साथी
481,Kamerad::N,юлташ,कामरेड
482,Kamerad::N,тус,साथी
483,Kamerad::N,тус,कामरेड
484,Angelegenheit::N,ӗҫ,बात
485,Angelegenheit::N,ӗҫ,मामला
486,Anzahl::N,йыш,तादाद
487,Anzahl::N,йыш,संख्या
488,Anzahl::N,хисеп,तादाद
489,Anzahl::N,хисеп,संख्या
490,Art::N,тӗс,तरह
491,Art::N,тӗс,क़िस्म
492,Stück::N,татӑк,फाँक
493,Stück::N,татӑк,टुकड़ा
494,Teil::N,пай,भाग
495,Teil::N,пай,हिस्सा
496,Hälfte::N,ҫурӑ,अर्धभाग
497,Kreis::N,ункӑ,चक्कर
498,Kreis::N,ҫавракӑш,चक्कर
499,Kreuz::N,хӗрес,सलीब
500,Kreuz::N,хӗрес,क्रूस
501,Linie::N,йӗр,लाइन
502,Strich::N,йӗр,लकीर
503,Abstand::N,хушӑ,अंतर
504,Abstand::N,хушӑ,फ़ासला
505,Entfernung::N,хушӑ,दूरी
506,Entfernung::N,хушӑ,फ़ासला
507,Gegend::N,вырӑн,इलाक़ा
508,Platz::N,хутлӑх,जगह
509,Platz::N,хутлӑх,स्थान
510,Ort::N,вырӑн,स्थल
511,Ort::N,вырӑн,स्थान
512,Seite::N,ен,ओर
513,Seite::N,ен,तरफ़
514,Seite::N,аяк,ओर
515,Seite::N,аяк,तरफ़
516,Seite::N,айӑк,ओर
517,Seite::N,айӑк,तरफ़
518,Mitte::N,варӑ,बीच
519,Mitte::N,варӑ,मध्य
520,Gegenstand::N,япала,चीज़
521,Gegenstand::N,япала,पदार्थ
522,Sache::N,япала,चीज़
523,Sache::N,япала,वस्तु
524,Rand::N,вӗҫ,छोर
525,Rand::N,вӗҫ,उपांत
526,Rand::N,хӗрӗ,छोर
527,Rand::N,хӗрӗ,उपांत
528,Rand::N,хӗрри,छोर
529,Rand::N,хӗрри,उपांत
530,Kante::N,хайкача,कोर
531,Kante::N,хайкача,किनारा
532,Kante::N,хысак,कोर
533,Kante::N,хысак,किनारा
534,Ecke::N,кӗтес,कोना
535,Ecke::N,кӗтес,नुक्कड़
536,Spitze::N,вӗҫ,नोक
537,Ende::N,вӗҫ,छोर
538,Ende::N,вӗҫ,सिरा
539,Loch::N,шӑтӑк,छेद
540,Loch::N,шӑтӑк,सूराख़
541,Winkel::N,кӗтес,कोण
542,Winkel::N,кӗтес,कोना
543,Muster::N,эреш,नमूना
544,Muster::N,эреш,डिज़ाइन
545,Größe::N,пысӑкӑш,परिमाण
546,Größe::N,пысӑкӑш,विस्तार
547,Länge::N,вӑрӑмӑш,लंबाई
548,Höhe::N,ҫӳллӗш,ऊँचाई
549,Höhe::N,ҫӳллӗш,उच्चता
550,Gewicht::N,виҫе,भार
551,Gewicht::N,виҫе,वज़न
552,Gewicht::N,йывӑрӑш,भार
553,Gewicht::N,йывӑрӑш,वज़न
554,Menge::N,йыш,मात्रा
555,Haufen::N,купа,ढेर
556,Haufen::N,купа,अंबार
557,Reihe::N,рет,क़तार
558,Reihe::N,рет,पंक्ति
559,Boot::N,кимӗ,नाव
560,Boot::N,кимӗ,नौका
561,Ruder::N,кӗсмен,चप्पू
562,Schlitten::N,ҫуна,बर्फ़-गाड़ी
563,Ski::N,йӗлтӗр,स्की
564,Lagerfeuer::N,вут,अलाव
565,Lagerfeuer::N,вут,कैंप-फ़ायर
566,Lagerfeuer::N,кӑвайт,अलाव
567,Lagerfeuer::N,кӑвайт,कैंप-फ़ायर
568,Last::N,сулмаклӑх,भार
569,Last::N,йывӑр япала,भार
570,Gang::N,куҫӑм,चाल
571,Schritt::N,утӑм,डग
572,Schritt::N,утӑм,क़दम
573,Schritt::N,пусӑм,डग
574,Schritt::N,пусӑм,क़दम
575,Norden::N,ҫурҫӗр,उत्तर
576,Süden::N,кӑнтӑр,दक्खिन
577,Westen::N,анӑҫ,पश्चिम
578,Westen::N,хӗвел анӑҫ,पश्चिम
579,Osten::N,хӗвел тухӑҫ,पूरब
580,Holz::N,йывӑҫ,काठ
581,Holz::N,йывӑҫ,काष्ठ
582,Brett::N,хӑма,पटरा
583,Brett::N,хӑма,तख़्ता
584,Platte::N,плита,फलक
585,Platte::N,плита,तख़्ता
586,Stütze::N,ура,टेक
587,Stütze::N,ура,थूनी
588,Stange::N,шерте,छड़
589,Stange::N,шерте,बाँस
590,Stock::N,патак,लाठी
591,Stab::N,шӑчӑ,लग्गा
592,Rohr::N,пӑрӑх,नल
593,Haus::N,ҫурт,घर
594,Haus::N,ҫурт,मकान
595,Heim::N,кил,घर
596,Heim::N,кил,गृह
597,Ofen::N,кӑмака,चूल्हा
598,Fußboden::N,урай,फ़र्श
599,Tisch::N,сӗтел,मेज़
600,Stuhl::N,пукан,कुरसी
601,Wiege::N,сӑпка,पालना
602,Wiege::N,сӑпка,हिंडोला
603,Bett::N,кравать,खाट
604,Bett::N,кравать,पलंग
605,Regal::N,ҫӳлӗк,शेल्फ़
606,Regal::N,сентре,शेल्फ़
607,Kiste::N,ещӗк,पेटी
608,Kiste::N,ещӗк,डिब्बा
609,Kiste::N,сунтӑх,पेटी
610,Kiste::N,сунтӑх,डिब्बा
611,Fenster::N,чӳрече,खिड़की
612,Tür::N,алӑк,द्वार
613,Tür::N,алӑк,दरवाज़ा
614,Tor::N,хапха,फाटक
615,Zaun::N,хӳме,बाड़ा
616,Dach::N,тӑрӑ,छत
617,Dach::N,тӑрӑ,छप्पर
618,Leiter::N,пусма,सीढ़ी
619,Besen::N,шӑпӑр,झाड़ू
620,Besen::N,шӑпӑр,बुहारी
621,Spaten::N,кӗреҫе,कुदाल
622,Schaufel::N,кӗреҫе,बेलचा
623,Schaufel::N,кӗреҫе,फावड़ा
624,Gabel::N,вилка,काँटा
625,Löffel::N,кашӑк,चम्मच
626,Messer::N,ҫӗҫӗ,छुरा
627,Messer::N,ҫӗҫӗ,चाक़ू
628,Nagel::N,пӑта,कील
629,Nagel::N,пӑта,मेख़
630,Netz::N,тетел,जाल
631,Haken::N,йӑрхах,अंकुश
632,Haken::N,ҫекӗл,अंकुश
633,Griff::N,хӑлӑп,मूठ
634,Griff::N,хӑлӑп,हत्था
635,Schloss::N,ҫӑра,ताला
636,Bild::N,сӑн,चित्र
637,Bild::N,сӑнлӑх,चित्र
638,Bild::N,картина,चित्र
639,Figur::N,кӗлетке,मूर्ति
640,Puppe::N,пукане,पुतली
641,Puppe::N,пукане,गुड़िया
642,Beutel::N,михӗ,झोला
643,Bündel::N,ҫыхӑ,पुलिंदा
644,Bündel::N,тӗрке,पुलिंदा
645,Tasche::N,сумка,बेग
646,Tasche::N,сумка,बस्ता
647,Eimer::N,витре,बाल्टी
648,Deckel::N,хупӑ,ढक्कन
649,Geschirr::N,савӑт-сапа,बरतन-भाँड़े
650,Sack::N,михӗ,बोरा
651,Tasse::N,курка,प्याला
652,Topf::N,кастрюль,देग़चा
653,Kessel::N,хуран,देग़
654,Kessel::N,хуран,बटलोई
655,Essen::N,апат,खाना
656,Nahrung::N,апат-ҫимӗс,भोजन
657,Speise::N,апат,खाना
658,Speise::N,апат,व्यंजन
659,Speise::N,ҫимӗҫ,खाना
660,Speise::N,ҫимӗҫ,व्यंजन
661,Fleisch::N,аш,मांस
662,Fleisch::N,аш,गोश्त
663,Fleisch::N,какай,मांस
664,Fleisch::N,какай,गोश्त
665,Getreide::N,тырӑ,अनाज
666,Brei::N,пӑтӑ,भरता
667,Brei::N,пӑтӑ,दलिया
668,Brot::N,ҫӑкӑр,रोटी
669,Scheibe::N,чӗлӗ,कतला
670,Scheibe::N,касӑк,कतला
671,Fett::N,ҫу,वसा
672,Fett::N,ҫу,चरबी
673,Butter::N,ҫу,मक्खन
674,Öl::N,ҫу,तेल
675,Salz::N,тӑвар,नमक
676,Suppe::N,яшка,सूप
677,Suppe::N,яшка,शोरबा
678,Honig::N,пыл,शहद
679,Milch::N,сӗт,दूध
680,Tee::N,чей,चाय
681,Leder::N,сӑран,चमड़ा
682,Wolle::N,ҫӑм,ऊन
