,Concept_ID,cy,fa
794,fremd::A,estron,خارجی
795,fremd::A,estron,بیگانه
796,verschieden::A,gwahanol,مختلف
797,verschieden::A,gwahanol,متفاوت
798,nah::A,agos,نزدیک
799,fern::A,pell,دور
800,linker::A,aswy,چپ
801,linker::A,chwith,چپ
802,rechter::A,de,راست
803,rechter::A,deau,راست
804,anderer::A,arall,دیگر
805,erster::A,cyntaf,اول
806,zweiter::A,ail,دوم
807,dritter::A,trydydd,سوم
808,letzter::A,olaf,آخر
809,allein::ADV,unig,تنها
810,allein::ADV,ar ei ben ei hun,تنها
811,auf einmal::ADV,ar yr un pryd,همزمان
812,zusammen::ADV,ynghyd,باهم
813,zusammen::ADV,gyda'i gilydd,باهم
814,lange::ADV,amser hir,مدت‌ها
815,lange::ADV,amser hir,مدت زیادی
816,plötzlich::ADV,yn sydyn,ناگهان
817,sofort::ADV,ar unwaith,فوراً
818,später::ADV,yn ddiweddarach,بعدها
819,jetzt::ADV,yn awr,حالا
820,jetzt::ADV,yn awr,اکنون
821,heute::ADV,heddiw,امروز
822,morgen::ADV,yfory,فردا
823,bald::ADV,yn fuan,زود
824,bald::ADV,yn fuan,بزودی
825,bald::ADV,gyda hyn,زود
826,bald::ADV,gyda hyn,بزودی
827,dann::ADV,yna,سپس
828,dann::ADV,yna,آنوقت
829,dann::ADV,y pryd hwnnw,سپس
830,dann::ADV,y pryd hwnnw,آنوقت
831,gestern::ADV,ddoe,دیروز
832,einst::ADV,gynt,وقتی
833,einst::ADV,gynt,زمانی
834,damals::ADV,ar y pryd,آنوقت
835,damals::ADV,ar y pryd,آنزمان
836,damals::ADV,bryd hynny,آنوقت
837,damals::ADV,bryd hynny,آنزمان
838,danach::ADV,wedyn,بعد
839,vorher::ADV,o'r blaen,قبلاً
840,zuerst::ADV,yn gyntaf,اول
841,zuerst::ADV,yn gyntaf,ابتداء
842,einmal::ADV,unwaith,یکدفعه
843,manchmal::ADV,weithiau,گاهی
844,manchmal::ADV,weithiau,بعضی اوقات
845,manchmal::ADV,ar brydiau,گاهی
846,manchmal::ADV,ar brydiau,بعضی اوقات
847,oft::ADV,yn aml,اغلب
848,oft::ADV,yn fynych,اغلب
849,immer::ADV,bob amser,همیشه
850,niemals::ADV,ni ... byth,هرگز
851,niemals::ADV,ni ... erioed,هرگز
852,hier::ADV,yma,اینجا
853,hierhin::ADV,hyd yma,به اینجا
854,von hier::ADV,oddi yma,از اینجا
855,dort::ADV,acw,آنجا
856,dorthin::ADV,tuag yno,به آنجا
857,geradeaus::ADV,syth ymlaen,راست
858,vorwärts::ADV,ymlaen,جلو
859,vorwärts::ADV,ymlaen,به پیش
860,rückwärts::ADV,yn ôl,عقب
861,zurück::ADV,yn ôl,پس
862,zurück::ADV,yn ôl,عقب
863,zurück::ADV,yn ôl,بالعکس
864,unten::ADV,isod,زیر
865,unten::ADV,isod,پایین
866,unten::ADV,oddi tanodd,زیر
867,unten::ADV,oddi tanodd,پایین
868,hinab::ADV,i lawr,به پایین
869,hinab::ADV,i waered,به پایین
870,oben::ADV,fry,بالا
871,hinauf::ADV,i fyny,به بالا
872,hinauf::ADV,i'r lan,به بالا
873,überall::ADV,ym mhobman,همه‌جا
874,nicht::ADV,ni,نه
875,nicht::ADV,nid,نه
876,ein wenig::ADV,tipyn,کمی
877,ein wenig::ADV,ychydig,کمی
878,kaum::ADV,prin,به سختی
879,sehr::ADV,iawn,خیلی
880,sehr::ADV,iawn,بسیار
881,so::ADV,fel,چنین
882,so::ADV,fel,اینطور
883,so::ADV,felly,چنین
884,so::ADV,felly,اینطور
885,noch::ADV,eto,هنوز
886,nur::ADV,yn unig,فقط
887,nur::ADV,yn unig,تنها
888,schon::ADV,eisoes,قبلاً
889,schon::ADV,eisoes,به این زودی
890,schon::ADV,yn barod,قبلاً
891,schon::ADV,yn barod,به این زودی
892,wieder::ADV,drachefn,باز
893,wieder::ADV,drachefn,دوباره
894,vergebens::ADV,yn ofer,بیهوده
895,vor::PRP,o flaen,در جلوی
896,hinter::PRP,ar ôl,پشت
897,unter::PRP,islaw,تحت
898,durch::PRP,trwy,از وسط
899,durch::PRP,trwy,از ميان
900,neben::PRP,ar bwys,کنار
901,neben::PRP,ar bwys,پهلوی
902,zwischen::PRP,rhwng,بین
903,zwischen::PRP,rhwng,میان
904,zwischen::PRP,cydrhwng,بین
905,zwischen::PRP,cydrhwng,میان
906,wegen::PRP,o achos,برای
907,wegen::PRP,o achos,بخاطر
908,wegen::PRP,oherwydd,برای
909,wegen::PRP,oherwydd,بخاطر
910,dies::PRN,hyn,این
911,das::PRN,hynny,آن
912,alles::PRN,popeth,تمام
913,alles::PRN,popeth,همه‌چیر
914,ich::PRN,fi,من
915,du::PRN,ti,تو
916,er::PRN,fe,او
917,wir::PRN,ni,ما
918,ihr::PRN,chi,شما
919,sie::PRN,hwy,آنها
920,was::FPRN,pa beth,چه
921,wer::FPRN,pwy,کی
922,wo::FADV,ble,کجا
923,wo::FADV,ym mha le,کجا
924,wohin::FADV,i ble,بکجا
925,wohin::FADV,i ba le,بکجا
926,wie::FADV,sut,چطور
927,wie::FADV,sut,چگونه
928,warum::FADV,pam,چرا
929,warum::FADV,pam,برای چه
930,wieviel::FNUM,faint,چند
931,wieviel::FNUM,faint,چقدر
932,eins::NUM,un,یک
933,zwei::NUM,dau,دو
934,drei::NUM,tri,سه
935,vier::NUM,pedwar,چهار
936,fünf::NUM,pump,پنج
937,sechs::NUM,chwech,شش
938,sieben::NUM,saith,هفت
939,acht::NUM,wyth,هشت
940,neun::NUM,naw,نه
941,zehn::NUM,deg,ده
942,elf::NUM,un ar ddeg,یازده
943,zwölf::NUM,deuddeg,دوازده
944,zwölf::NUM,un deg dau,دوازده
945,zwanzig::NUM,ugain,بیست
946,dreißig::NUM,tri deg,سی
947,dreißig::NUM,deg ar hugain,سی
948,vierzig::NUM,deugain,چهل
949,fünfzig::NUM,hanner cant,پنجاه
950,sechzig::NUM,chwe deg,شصت
951,siebzig::NUM,saith deg,هفتاد
952,siebzig::NUM,deg a thrigain,هفتاد
953,achtzig::NUM,wyth deg,هشتاد
954,achtzig::NUM,pedar ugain,هشتاد
955,neunzig::NUM,naw deg,نود
956,neunzig::NUM,deg a phedwar ugain,نود
957,hundert::NUM,cant,صد
958,tausend::NUM,mil,هزار
959,und::CNJ,a,و
960,oder::CNJ,neu,یا
961,stehen::V,sefyll,ایستادن
962,sitzen::V,eistedd,نشستن
963,liegen::V,gorwedd,خوابیدن
964,liegen::V,gorwedd,دراز کشیدن
965,hängen::V,hongian,آویزان بودن
966,werden::V,dod yn,شدن
967,werden::V,mynd yn,شدن
968,passieren::V,digwydd,گذشتن
969,passieren::V,digwydd,اتفاق افتادن
970,beginnen::V,cychwyn,شروع شدن
971,enden::V,gorffen,تمام شدن
972,wechseln::V,newid,عوض شدن
973,aufgehen[Sonne]::V,codi,برآمدن
974,aufgehen[Sonne]::V,codi,طلوع کردن
975,untergehen[Sonne]::V,machlud,غروب کردن
976,scheinen[Sonne]::V,tywynnu,تابیدن
977,donnern::V,taranu,رعد زدن
978,wehen::V,chwythu,دمیدن
979,strömen::V,ffrydio,روان شدن
980,fließen::V,llifo,روان شدن
981,sich drehen::V,troi,چرخیدن
982,sich drehen::V,cylchdroi,چرخیدن
983,schwanken::V,siglo,خم و راست شدن
984,schwingen::V,siglo,تاب خوردن
985,schwingen::V,siglo,نوسان کردن
986,fallen::V,cwympo,افتادن
987,fallen::V,cwympo,سقوط کردن
988,brennen::V,llosgi,سوزاندن
989,rauchen::V,mygu,دود کردن
990,regnen::V,glawio,باران آمدن
991,gefrieren::V,rhewi,یخ بستن
992,tauen::V,toddi,آب شدن
993,tauen::V,meirioli,آب شدن
994,schmelzen::V,toddi,آب شدن
995,trocknen::V,sychu,خشک شدن
996,sieden::V,berwi,جوشیدن
997,faulen::V,pydru,فاسد شدن
998,faulen::V,braenu,فاسد شدن
999,verfaulen::V,pydru,پوسیدن
1000,verfaulen::V,dadfeilio,پوسیدن
1001,reißen::V,clecian,پاره شدن
1002,reißen::V,torri'n glats,پاره شدن
1003,versinken::V,suddo,غرق شدن
1004,vergehen::V,myned heibio,گذشتن
1005,vergehen::V,pasio,گذشتن
1006,erscheinen::V,ymddangos,ظاهر شدن
1007,verschwinden::V,diflannu,گم شدن
1008,verschwinden::V,diflannu,از بین رفتن
1009,sinken::V,syrthio,پایین آمدن
1010,abnehmen::V,lleihau,کم شدن
1011,zunehmen::V,cynyddu,زیاد شدن
1012,steigen::V,codi,بالا رفتن
1013,wachsen::V,tyfu,قد کشیدن
1014,glänzen::V,disgleirio,برق زدن
1015,funkeln::V,pefrio,جرقه زدن
1016,lärmen::V,cadw sŵn,شلوغ کردن
1017,lärmen::V,gwneud twrw,شلوغ کردن
1018,läuten::V,canu,زنگ زدن
1019,klingeln::V,canu,زنگ زدن
1020,klingeln::V,seinio,زنگ زدن
1021,klirren::V,tincian,جرنگ جرنگ صدا کردن
1022,brausen::V,rhuo,طوفانی بودن
1023,rauschen::V,siffrwd,خش‌خش کردن
1024,rauschen::V,chwithrwd,خش‌خش کردن
1025,klingen::V,seinio,صدا دادن
1026,bellen::V,cyfarth,عوعو کردن
1027,heulen::V,udo,زوزه کشیدن
1028,heulen::V,oernadu,زوزه کشیدن
1029,blasen::V,chwythu,فوت کردن
1030,pfeifen::V,chwibanu,سوت زدن
1031,schreien::V,gweiddi,فریاد زدن
1032,schreien::V,bloeddio,فریاد زدن
1033,stöhnen::V,griddfan,نالیدن
1034,zittern::V,crynu,لرزیدن
1035,leben::V,byw,زیستن
1036,leben::V,byw,زندگی کردن
1037,geboren werden::V,cael eich geni,متولد شدن
1038,atmen::V,anadlu,تنفس کردن
1039,trinken::V,yfed,نوشیدن
1040,essen::V,bwyta,خوردن
1041,schlucken::V,llyncu,بلعیدن
1042,schlucken::V,llyncu,قورت دادن
1043,müde werden::V,blino,خسته شدن
1044,einschlafen::V,mynd i gysgu,خواب رفتن
1045,einschlafen::V,syrthio i gysgu,خواب رفتن
1046,schlafen::V,huno,خوابیدن
1047,schlafen::V,cysgu,خوابیدن
1048,aufwachen::V,dihuno,از خواب بیدار شدن
1049,aufstehen::V,codi,بیدار شدن
1050,sich erholen::V,ymlacio,استراحت کردن
1051,sich erholen::V,dadflino,استراحت کردن
1052,krank werden::V,mynd yn sâl,مریض شدن
1053,krank werden::V,mynd yn wael,مریض شدن
1054,krank sein::V,gwaelu,بیمار بودن
1055,schmerzen::V,brifo,درد کردن
1056,husten::V,pesychu,سرفه کردن
1057,genesen::V,gwella,بهبود یافتن
1058,genesen::V,cael yn ôl,بهبود یافتن
1059,sterben::V,marw,مردن
1060,umkommen::V,trengi,کشته شدن
1061,sich bewegen::V,symud,حرکت کردن
1062,sich rühren::V,syflyd,تکان خوردن
1063,sich erheben::V,codi,برخواستن
1064,sich setzen::V,eistedd,نشستن
1065,hinfallen::V,cwympo,زمین خوردن
1066,laufen::V,cerdded,پیاده رفتن
1067,schreiten::V,camu,قدم زدن
1068,spazierengehen::V,mynd am dro,گردش رفتن
1069,eilen::V,rhuthro,شتاب کردن
1070,sich beeilen::V,brysio,عجله کردن
1071,sausen::V,rhuthro,صفیر کشیدن
1072,rennen::V,rhedeg,دویدن
1073,springen::V,llamu,پریدن
1074,springen::V,neidio,پریدن
1075,klettern::V,dringo,بالا رفتن
1076,schaukeln::V,siglo,تاب خوردن
1077,kriechen::V,cropian,خزیدن
1078,schwimmen::V,nofio,شنا کردن
1079,tauchen::V,plymio,غواصی کردن
1080,tauchen::V,ymsuddo,غواصی کردن
1081,rudern::V,rhwyfo,پارو زدن
1082,fahren::V,gyrru,سواره رفتن
1083,fahren::V,dreifio,سواره رفتن
1084,fliegen::V,hedfan,پریدن
1085,gehen::V,mynd,رفتن
1086,weggehen::V,mynd,رفتن
1087,weggehen::V,ymadael,رفتن
1088,abfahren::V,ymadael,حرکت کردن
1089,anhalten::V,stopio,ایست کردن
1090,hineingehen::V,mynd i mewn,داخل شدن
1091,eintreten::V,mynd i,وارد شدن
1092,kommen::V,dod,آمدن
1093,ankommen::V,cyrraedd,رسیدن
1094,zurückkommen::V,dychwelyd,برگشتن
1095,bleiben::V,aros,ماندن
1096,bleiben::V,sefyll,ماندن
1097,warten::V,aros,منتظر بودن
1098,warten::V,disgwyl,منتظر بودن
1099,erwarten::V,disgwyl,انتظار داشتن
1100,suchen::V,chwilio am,جستجو کردن
1101,finden::V,darganfod,یافتن
1102,finden::V,darganfod,پیدا کردن
1103,versuchen::V,profi,سعی کردن
1104,versuchen::V,profi,کوشش کردن
1105,versuchen::V,ceisio,سعی کردن
1106,versuchen::V,ceisio,کوشش کردن
1107,vorbereiten::V,paratoi,آماده کردن
1108,lieben::V,caru,عاشق بودن
1109,mögen::V,hoffi,میل داشتن
1110,mögen::V,hoffi,دوست داشتن
1111,lachen::V,chwerthin,خندیدن
1112,rühren::V,cynhyrfu,به رقت آوردن
1113,weinen::V,wylo,گریه کردن
1114,weinen::V,llefain,گریه کردن
1115,schimpfen::V,grwgnach,فحاشی کردن
1116,sich ärgern::V,gofidio,ناراحت شدن
1117,sich fürchten::V,ofni,واهمه کردن
1118,fürchten::V,arswydo,ترسیدن
1119,fliehen::V,ffoi,گریختن
1120,flüchten::V,dianc,فرار کردن
1121,sehen::V,gweld,دیدن
1122,anschauen::V,syllu,نگاه کردن
1123,anschauen::V,edrych,نگاه کردن
1124,ansehen::V,gwylio,تماشا کردن
1125,hören::V,clywed,شنیدن
1126,zuhören::V,gwrando,گوش دادن
1127,probieren::V,profi,چشیدن
1128,riechen::V,arogli,بوییدن
1129,riechen::V,arogli,بو کردن
1130,fühlen::V,teimlo,احساس کردن
1131,fühlen::V,clywed,احساس کردن
1132,scheinen::V,ymddangos,بنظر آمدن
1133,zu sehen sein::V,dod i'r golwg,دیده شدن
1134,vernehmen::V,clywed sôn am,شنیدن
1135,frieren::V,bod yn oer,سرد بودن
1136,tun::V,gwneud,کردن
1137,können::V,gallu,توانستن
1138,wollen::V,bod mewn angen,خواستن
1139,anfangen::V,dechrau,شروع کردن
1140,beenden::V,darfod,تمام کردن
1141,beenden::V,darfod,پایان دادن
1142,beenden::V,gorffen,تمام کردن
1143,beenden::V,gorffen,پایان دادن
1144,aufhören::V,peidio,دست کشیدن
1145,gelingen::V,llwyddo,موفق شدن
1146,geraten::V,diweddu,نتیجه دادن
1147,öffnen::V,agor,گشودن
1148,öffnen::V,agor,باز کردن
1149,schließen::V,cau,بستن
1150,schließen::V,cau,قفل کردن
1151,stellen::V,gosod,گذاردن
1152,setzen::V,gosod,نشاندن
1153,legen::V,gosod,گذاشتن
1154,berühren::V,cyffwrdd,دست زدن
1155,berühren::V,cyffwrdd,لمس کردن
1156,verbinden::V,cysylltu,وصل کردن
1157,bedecken::V,gorchuddio,پوشاندن
1158,aufhängen::V,crogi,آویختن
1159,aufhängen::V,hongian,آویختن
1160,anzünden::V,cynnau,سوزاندن
1161,aufheben::V,codi,برداشتن
1162,aufheben::V,codi,بلند کردن
1163,zurücklassen::V,gadael,گذاشتن
1164,verlieren::V,colli,گم کردن
1165,fallen lassen::V,gollwng,انداختن
1166,machen::V,gwneud,کردن
1167,machen::V,gwneud,ساختن
1168,herstellen::V,cynhyrchu,ساختن
1169,herstellen::V,cynhyrchu,تولید کردن
1170,bauen::V,adeiladu,ساختن
1171,bauen::V,adeiladu,بنا کردن
1172,reparieren::V,trwsio,درست کردن
1173,reparieren::V,trwsio,تعمیر کردن
1174,reparieren::V,atgyweirio,درست کردن
1175,reparieren::V,atgyweirio,تعمیر کردن
1176,verbessern::V,diwygio,بهتر کردن
1177,ändern::V,altro,تغییر دادن
1178,graben::V,palu,کندن
1179,graben::V,palu,گود کردن
1180,graben::V,cloddio,کندن
1181,graben::V,cloddio,گود کردن
1182,beugen::V,plygu,کج کردن
1183,biegen::V,plygu,خم کردن
1184,drehen::V,troelli,چرخاندن
1185,wenden::V,troi,برگرداندن
1186,umdrehen::V,troi,برگرداندن
1187,heben::V,codi,برداشتن
1188,hochheben::V,dyrchafu,برآوردن
1189,hochheben::V,dyrchafu,بلند کردن
1190,ergreifen::V,gafael,گرفتن
1191,halten::V,dal,نگاه داشتن
1192,drücken::V,pwyso,فشار دادن
1193,drücken::V,pwyso,فشار آوردن
1194,drücken::V,gwasgu,فشار دادن
1195,drücken::V,gwasgu,فشار آوردن
1196,schieben::V,gwthio,هل دادن
1197,kratzen::V,crafu,خاریدن
1198,lecken::V,llyfu,لیسیدن
1199,beißen::V,cnoi,گاز زدن
1200,beißen::V,brathu,گاز زدن
1201,abreißen::V,tynnu ymaith,پاره کردن
1202,abschneiden::V,torri,بریدن
1203,abschneiden::V,torri,قطع کردن
1204,binden::V,clymu,بستن
1205,stecken::V,plannu,فرو کردن
1206,brechen::V,torri,شکستن
1207,klopfen::V,taro,کوبیدن
1208,hauen::V,taro,زدن
1209,kleben::V,gludio,چسباندن
1210,reiben::V,rhwbio,مالش دادن
1211,streichen::V,taenu,مالیدن
1212,schleifen::V,hogi,تیز کردن
1213,schneiden::V,torri,چیدن
1214,schneiden::V,torri,بریدن
1215,rütteln::V,ysgytio,لرزاندن
1216,rütteln::V,ysgytio,تکان دادن
1217,schütteln::V,siglo,تکان دادن
1218,schütteln::V,ysgwyd,تکان دادن
1219,schwenken::V,siglo,تاب دادن
1220,schütten::V,tywallt,ریختن
1221,füllen::V,llenwi,پر کردن
1222,einwickeln::V,lapio,پیچیدن
1223,tragen::V,cludo,بردن
1224,tragen::V,cludo,حمل کردن
1225,schleppen::V,llusgo,کشیدن
1226,ziehen::V,tynnu,کشیدن
1227,aufbewahren::V,cadw,نگهداری کردن
1228,werfen::V,taflu,انداختن
1229,werfen::V,taflu,پرتاب کردن
1230,fangen::V,dal,گرفتن
1231,packen::V,cipio,گرفتن
1232,packen::V,crafangu,گرفتن
1233,verstecken::V,celu,قایم کردن
1234,verstecken::V,celu,پنهان کردن
1235,verstecken::V,cuddio,قایم کردن
1236,verstecken::V,cuddio,پنهان کردن
1237,teilen::V,rhannu,قسمت کردن
1238,teilen::V,rhannu,تقسیم کردن
1239,schicken::V,anfon,فرستادن
1240,schicken::V,anfon,ارسال کردن
1241,bringen::V,dod â,آوردن
1242,hinzufügen::V,chwanegu,افزودن
1243,hinzufügen::V,chwanegu,اضافه کردن
1244,bekommen::V,cael,گرفتن
1245,erhalten::V,derbyn,دریافت کردن
1246,nehmen::V,cymryd,گرفتن
1247,nehmen::V,cymryd,برداشتن
1248,wählen::V,dewis,انتخاب کردن
1249,auswählen::V,dethol,برگزیدن
1250,bewahren::V,cadw,حفظ کردن
1251,bewahren::V,cadw,حفاظت کردن
1252,behindern::V,atal,مانع بودن
1253,behindern::V,rhwystro,مانع بودن
1254,verderben::V,difetha,از بین بردن
1255,beschädigen::V,niweidio,صدمه زدن
1256,zerbrechen::V,torri,شکستن
1257,zerreißen::V,rhwygo,دریدن
1258,zerreißen::V,rhwygo,پاره کردن
1259,zerstören::V,dinistrio,خراب کردن
1260,zerstören::V,dinistrio,ویران کردن
1261,verbrennen::V,llosgi,سوزاندن
1262,geben::V,rhoi,دادن
1263,reichen::V,estyn,دادن
1264,schenken::V,rhoddi,هدیه دادن
1265,versprechen::V,addo,قول دادن
1266,versprechen::V,addo,وعده دادن
1267,wünschen::V,dymuno,آرزو کردن
1268,loben::V,canmol,ستایش کردن
1269,küssen::V,cusanu,بوسیدن
1270,wiegen::V,siglo,نوسان کردن
1271,zudecken::V,gorchuddio,پوشاندن
1272,wecken::V,deffro,بیدار کردن
1273,zeigen::V,dangos,نشان دادن
1274,führen::V,arwain,رهنمائی کردن
1275,lehren::V,dysgu,آموختن
1276,lehren::V,dysgu,یاد دادن
1277,unterrichten::V,hyfforddi,درس دادن
1278,unterrichten::V,hyfforddi,تدریس کردن
1279,aufziehen::V,dod i fyny,تربیت کردن
1280,leiten::V,arwain,اداره کردن
1281,antreiben::V,annog,عجله دادن
1282,lassen::V,gadael,وادار کردن
1283,einladen::V,gwahodd,دعوت کردن
1284,einladen::V,gwahodd,مهمان کردن
1285,vereinigen::V,uno,یکی کردن
1286,vereinigen::V,uno,متحد کردن
1287,vereinigen::V,cyfuno,یکی کردن
1288,vereinigen::V,cyfuno,متحد کردن
1289,besuchen::V,ymweld â,دیدار کردن
1290,treffen::V,cwrdd,ملاقات کردن
1291,treffen::V,cyfarfod,ملاقات کردن
1292,sich versammeln::V,casglu,جمع شدن
1293,sich versammeln::V,cynnull,جمع شدن
1294,spielen::V,chwarae,بازی کردن
1295,singen::V,canu,آواز خواندن
1296,tanzen::V,dawnsio,رقصیدن
1297,sich trennen::V,ymwahanu,جدا شدن
1298,verlassen::V,gadael,ترک کردن
1299,retten::V,achub,نجات دادن
1300,bewachen::V,gwarchod,حراست کردن
1301,schützen::V,noddi,حفظ کردن
1302,verteidigen::V,amddiffyn,دفاع کردن
1303,sich schlagen::V,ffraeo,کتک‌کاری کردن
1304,sich schlagen::V,terfysgu,کتک‌کاری کردن
1305,schießen::V,saethu,تیر زدن
1306,siegen::V,ennill,پیروز شدن
1307,ärgern::V,cythruddo,ناراحت کردن
1308,schlagen::V,curo,زدن
1309,schlagen::V,curo,کوبیدن
1310,treten::V,cicio,لگد زدن
1311,stechen::V,pigo,چاقو زدن
1312,stoßen::V,gwthio,هل دادن
1313,stehlen::V,dwyn,دزدیدن
1314,stehlen::V,lladrata,دزدیدن
1315,stören::V,aflonyddu,مزاحم شدن
1316,belästigen::V,trafferthu,زحمت دادن
1317,verbergen::V,cuddio,پنهان کردن
1318,täuschen::V,twyllo,گول زدن
1319,täuschen::V,twyllo,فریب دادن
1320,betrügen::V,hocedu,گول زدن
1321,betrügen::V,hocedu,فریب دادن
1322,töten::V,lladd,کشتن
1323,wohnen::V,byw,منزل داشتن
1324,wohnen::V,byw,سکونت داشتن
1325,arbeiten::V,gweithio,کار کردن
1326,sammeln::V,casglu,جمع کردن
1327,pflücken::V,casglu,چیدن
1328,jagen::V,hela,شکار کردن
1329,fischen::V,pysgota,صید کردن
1330,fischen::V,pysgota,ماهی‌گیری کردن
1331,fassen::V,dal,گرفتن
1332,hüten::V,bugeilio,چراندن
1333,hüten::V,bugeilio,مراقبت کردن
1334,treiben::V,gyrru,راندن
1335,anbinden::V,clymu,متصل کردن
1336,füttern::V,porthi,غذا دادن
1337,melken::V,godro,دوشیدن
1338,hacken::V,torri,خرد کردن
1339,gießen::V,dyfrhau,ریختن
1340,reifen::V,aeddfedu,رسیدن
1341,zubereiten::V,coginio,طبخ کردن
1342,zubereiten::V,coginio,آماده کردن
1343,kochen::V,berwi,پختن
1344,kochen::V,berwi,آشپزی کردن
1345,backen::V,pobi,پختن
1346,backen::V,crasu,پختن
1347,braten::V,ffrio,سرخ کردن
1348,umrühren::V,cyffroi,هم زدن
1349,stricken::V,gwau,بافتن
1350,nähen::V,gwnïo,دوختن
1351,färben::V,lliwio,رنگ زدن
1352,reinigen::V,glanhau,پاک کردن
1353,reinigen::V,glanhau,تمیز کردن
1354,waschen::V,golchi,شستن
1355,abwischen::V,sychu,زدودن
1356,spülen::V,streulio,شستن
1357,fegen::V,ysgubo,جارو کردن
1358,kehren::V,ysgubo,جارو کردن
1359,baden::V,cael bath,شنا کردن
1360,baden::V,cael bath,حمام کردن
1361,sich waschen::V,ymolchi,شستشو کردن
1362,ausziehen::V,tynnu,درآوردن
1363,anziehen::V,gwisgo,پوشیدن
1364,sich anziehen::V,ymwisgo,لباس پوشیدن
1365,kämmen::V,cribo,شانه زدن
1366,schmücken::V,harddu,زینت دادن
1367,schmücken::V,addurno,زینت دادن
1368,sagen::V,dweud,گفتن
1369,sprechen::V,llefaru,حرف زدن
1370,sprechen::V,llefaru,صحبت کردن
1371,reden::V,siarad,حرف زدن
1372,reden::V,siarad,صحبت کردن
1373,sich unterhalten::V,sgwrsio,گپ زدن
1374,fragen::V,gofyn,پرسیدن
1375,fragen::V,gofyn,سؤال کردن
1376,bitten::V,gofyn am,خواهش کردن
1377,bitten::V,gofyn am,درخواست کردن
1378,erzählen::V,dweud,نقل کردن
1379,erzählen::V,dweud,حکایت کردن
1380,mitteilen::V,cyfleu,خبر دادن
1381,nennen::V,enwi,نامیدن
1382,rufen::V,galw,صدا کردن
1383,prahlen::V,brolio,پز آمدن
1384,prahlen::V,ymffrostio,پز آمدن
1385,übersetzen::V,cyfieithu,ترجمه کردن
1386,denken::V,meddwl,فکر کردن
1387,glauben::V,credu,باور کردن
1388,glauben::V,credu,عقیده داشتن
1389,glauben::V,coelio,باور کردن
1390,glauben::V,coelio,عقیده داشتن
1391,bemerken::V,sylwi,متوجه شدن
1392,erkennen::V,adnabod,شناختن
1393,erkennen::V,adnabod,تشخیص دادن
1394,begreifen::V,amgyffred,فهمیدن
1395,begreifen::V,amgyffred,درک کردن
1396,verstehen::V,deall,فهمیدن
1397,lernen::V,dysgu,آموختن
1398,lernen::V,dysgu,یاد گرفتن
1399,wissen::V,gwybod,دانستن
1400,sich erinnern an::V,cofio,به یاد آوردن
1401,vergessen::V,anghofio,فراموش کردن
1402,messen::V,mesur,اندازه گرفتن
1403,zählen::V,cyfrif,شمردن
1404,rechnen::V,cyfrifo,حساب کردن
1405,lesen::V,darllen,خواندن
1406,malen::V,peintio,نقاشی کردن
1407,zeichnen::V,tynnu,کشیدن
1408,zeichnen::V,tynnu,رسم کردن
1409,schreiben::V,ysgrifennu,نوشتن
1410,besitzen::V,meddu,داشتن
1411,kaufen::V,prynu,خریدن
1412,kaufen::V,prynu,خرید کردن
1413,verkaufen::V,gwerthu,فروختن
1414,bezahlen::V,talu am,پرداختن
1415,zahlen::V,talu,پرداخت کردن
1416,beherrschen::V,rheoli,مسلط بودن
1417,beherrschen::V,llywodraethu,مسلط بودن
1418,ertragen::V,dioddef,تحمل کردن
