,Concept_ID,vep,fa
809,immer::ADV,kaiken,همیشه
810,niemals::ADV,ei nikonz,هرگز
811,hier::ADV,täs,اینجا
812,hier::ADV,tägä,اینجا
813,hierhin::ADV,tänna,به اینجا
814,von hier::ADV,täspäi,از اینجا
815,von hier::ADV,sid'päi,از اینجا
816,dort::ADV,sigä,آنجا
817,dorthin::ADV,sinna,به آنجا
818,dorthin::ADV,nakkale,به آنجا
819,geradeaus::ADV,kohtha,راست
820,vorwärts::ADV,edehe,جلو
821,vorwärts::ADV,edehe,به پیش
822,rückwärts::ADV,sel'gin,عقب
823,zurück::ADV,tagaze,پس
824,zurück::ADV,tagaze,عقب
825,zurück::ADV,tagaze,بالعکس
826,unten::ADV,alahan,زیر
827,unten::ADV,alahan,پایین
828,hinab::ADV,alaz,به پایین
829,hinab::ADV,alahaks,به پایین
830,oben::ADV,ülähän,بالا
831,hinauf::ADV,ülez,به بالا
832,hinauf::ADV,ülähäks,به بالا
833,überall::ADV,kaikjal,همه‌جا
834,nicht::ADV,ei,نه
835,ein wenig::ADV,vähän,کمی
836,kaum::ADV,habi,به سختی
837,sehr::ADV,lujas,خیلی
838,sehr::ADV,lujas,بسیار
839,so::ADV,muga,چنین
840,so::ADV,muga,اینطور
841,so::ADV,ninga,چنین
842,so::ADV,ninga,اینطور
843,noch::ADV,völ,هنوز
844,nur::ADV,järg,فقط
845,nur::ADV,järg,تنها
846,nur::ADV,vaiše,فقط
847,nur::ADV,vaiše,تنها
848,schon::ADV,jo,قبلاً
849,schon::ADV,jo,به این زودی
850,wieder::ADV,möst,باز
851,wieder::ADV,möst,دوباره
852,vergebens::ADV,uhtei,بیهوده
853,vor::PRP,edes,در جلوی
854,hinter::PRP,taga,پشت
855,unter::PRP,al,تحت
856,durch::PRP,läbi,از وسط
857,durch::PRP,läbi,از ميان
858,durch::PRP,kal't,از وسط
859,durch::PRP,kal't,از ميان
860,neben::PRP,rindal,کنار
861,neben::PRP,rindal,پهلوی
862,zwischen::PRP,keskes,بین
863,zwischen::PRP,keskes,میان
864,wegen::PRP,tagut,برای
865,wegen::PRP,tagut,بخاطر
866,dies::PRN,nece,این
867,das::PRN,se,آن
868,alles::PRN,kaik,تمام
869,alles::PRN,kaik,همه‌چیر
870,ich::PRN,minä,من
871,du::PRN,sinä,تو
872,er::PRN,hän,او
873,wir::PRN,mö,ما
874,ihr::PRN,tö,شما
875,sie::PRN,hö,آنها
876,was::FPRN,mi,چه
877,wer::FPRN,ken,کی
878,wo::FADV,kus,کجا
879,wohin::FADV,kuna,بکجا
880,wie::FADV,kut,چطور
881,wie::FADV,kut,چگونه
882,wie::FADV,mit',چطور
883,wie::FADV,mit',چگونه
884,warum::FADV,mikš,چرا
885,warum::FADV,mikš,برای چه
886,wieviel::FNUM,äjak,چند
887,wieviel::FNUM,äjak,چقدر
888,wieviel::FNUM,kuverz',چند
889,wieviel::FNUM,kuverz',چقدر
890,eins::NUM,üks',یک
891,zwei::NUM,kaks',دو
892,drei::NUM,koume,سه
893,vier::NUM,nel'l',چهار
894,fünf::NUM,viž,پنج
895,sechs::NUM,kuz',شش
896,sieben::NUM,seičeme,هفت
897,acht::NUM,kahesa,هشت
898,neun::NUM,ühesa,نه
899,zehn::NUM,kümne,ده
900,elf::NUM,üks'toštkümne,یازده
901,zwölf::NUM,kaks'toštkümne,دوازده
902,zwanzig::NUM,kaks'kümne,بیست
903,dreißig::NUM,koumekümne,سی
904,vierzig::NUM,nel'l'kümne,چهل
905,fünfzig::NUM,vižkümne,پنجاه
906,sechzig::NUM,kuz'kümne,شصت
907,siebzig::NUM,seičemekümne,هفتاد
908,achtzig::NUM,kahesakümne,هشتاد
909,neunzig::NUM,ühesakümne,نود
910,hundert::NUM,sada,صد
911,tausend::NUM,tuha,هزار
912,und::CNJ,i,و
913,und::CNJ,da,و
914,oder::CNJ,vai,یا
915,stehen::V,seišta,ایستادن
916,sitzen::V,ištta,نشستن
917,liegen::V,venuda,خوابیدن
918,liegen::V,venuda,دراز کشیدن
919,hängen::V,ripta,آویزان بودن
920,werden::V,lindä,شدن
921,werden::V,tehtas,شدن
922,passieren::V,ozaitas,گذشتن
923,passieren::V,ozaitas,اتفاق افتادن
924,beginnen::V,augotadas,شروع شدن
925,enden::V,loptas,تمام شدن
926,wechseln::V,vajehtadas,عوض شدن
927,aufgehen[Sonne]::V,nousta,برآمدن
928,aufgehen[Sonne]::V,nousta,طلوع کردن
929,untergehen[Sonne]::V,lasktas,غروب کردن
930,scheinen[Sonne]::V,paštta,تابیدن
931,donnern::V,juraita,رعد زدن
932,wehen::V,dölta,دمیدن
933,wehen::V,puhuda,دمیدن
934,strömen::V,valadas,روان شدن
935,fließen::V,valuda,روان شدن
936,sich drehen::V,punotas,چرخیدن
937,schwanken::V,čibuda,خم و راست شدن
938,schwingen::V,čibuda,تاب خوردن
939,schwingen::V,čibuda,نوسان کردن
940,fallen::V,langeta,افتادن
941,fallen::V,langeta,سقوط کردن
942,brennen::V,pallada,سوزاندن
943,rauchen::V,savustada,دود کردن
944,regnen::V,vihmda,باران آمدن
945,gefrieren::V,jäduda,یخ بستن
946,gefrieren::V,kül'mdä,یخ بستن
947,tauen::V,sulada,آب شدن
948,schmelzen::V,sulada,آب شدن
949,trocknen::V,kuida,خشک شدن
950,trocknen::V,kuivehtuda,خشک شدن
951,sieden::V,kehuda,جوشیدن
952,faulen::V,hapata,فاسد شدن
953,faulen::V,traudäs,فاسد شدن
954,verfaulen::V,hapata,پوسیدن
955,reißen::V,rebita,پاره شدن
956,versinken::V,upota,غرق شدن
957,vergehen::V,mända,گذشتن
958,erscheinen::V,ozutadas,ظاهر شدن
959,verschwinden::V,hajeta,گم شدن
960,verschwinden::V,hajeta,از بین رفتن
961,sinken::V,väheta,پایین آمدن
962,sinken::V,lasktas,پایین آمدن
963,abnehmen::V,peneta,کم شدن
964,zunehmen::V,ližaduda,زیاد شدن
965,steigen::V,nousta,بالا رفتن
966,wachsen::V,kazda,قد کشیدن
967,glänzen::V,loštta,برق زدن
968,funkeln::V,hoštta,جرقه زدن
969,lärmen::V,robaita,شلوغ کردن
970,läuten::V,judaita,زنگ زدن
971,klingeln::V,kelotada,زنگ زدن
972,klirren::V,biraita,جرنگ جرنگ صدا کردن
973,brausen::V,bruncta,طوفانی بودن
974,rauschen::V,šobaita,خش‌خش کردن
975,klingen::V,heläita,صدا دادن
976,bellen::V,nutta,عوعو کردن
977,heulen::V,ulaita,زوزه کشیدن
978,blasen::V,puhuda,فوت کردن
979,pfeifen::V,pistta,سوت زدن
980,pfeifen::V,vihelta,سوت زدن
981,schreien::V,kirkta,فریاد زدن
982,schreien::V,kidastada,فریاد زدن
983,stöhnen::V,ohkta,نالیدن
984,stöhnen::V,voivotada,نالیدن
985,zittern::V,säraita,لرزیدن
986,leben::V,eläda,زیستن
987,leben::V,eläda,زندگی کردن
988,geboren werden::V,sünduda,متولد شدن
989,atmen::V,henktä,تنفس کردن
990,trinken::V,joda,نوشیدن
991,essen::V,söda,خوردن
992,schlucken::V,lainata,بلعیدن
993,schlucken::V,lainata,قورت دادن
994,müde werden::V,väzuda,خسته شدن
995,müde werden::V,šuštuda,خسته شدن
996,einschlafen::V,uinota,خواب رفتن
997,schlafen::V,magata,خوابیدن
998,schlafen::V,nukkuda,خوابیدن
999,aufwachen::V,heraštuda,از خواب بیدار شدن
1000,aufstehen::V,nousta,بیدار شدن
1001,sich erholen::V,lebaitas,استراحت کردن
1002,krank werden::V,läžegata,مریض شدن
1003,krank sein::V,läžuda,بیمار بودن
1004,schmerzen::V,kibištada,درد کردن
1005,husten::V,rügda,سرفه کردن
1006,genesen::V,tervehtuda,بهبود یافتن
1007,sterben::V,kolda,مردن
1008,umkommen::V,kolda,کشته شدن
1009,sich bewegen::V,likkuda,حرکت کردن
1010,sich rühren::V,likahtada,تکان خوردن
1011,sich rühren::V,kubahtada,تکان خوردن
1012,sich erheben::V,nousta,برخواستن
1013,sich setzen::V,išttas,نشستن
1014,hinfallen::V,langeta,زمین خوردن
1015,laufen::V,kävuda,پیاده رفتن
1016,schreiten::V,astta,قدم زدن
1017,schreiten::V,haškta,قدم زدن
1018,spazierengehen::V,kävelta,گردش رفتن
1019,eilen::V,kiruhtada,شتاب کردن
1020,sich beeilen::V,kiruhtada,عجله کردن
1021,sausen::V,fun'urta,صفیر کشیدن
1022,rennen::V,joksta,دویدن
1023,springen::V,hüptä,پریدن
1024,klettern::V,libuda,بالا رفتن
1025,schaukeln::V,čibuda,تاب خوردن
1026,kriechen::V,ličtas,خزیدن
1027,schwimmen::V,ujuda,شنا کردن
1028,tauchen::V,čukautas,غواصی کردن
1029,rudern::V,souta,پارو زدن
1030,fahren::V,ajada,سواره رفتن
1031,fahren::V,ajelda,سواره رفتن
1032,fliegen::V,leta,پریدن
1033,gehen::V,mända,رفتن
1034,gehen::V,kävuda,رفتن
1035,weggehen::V,päzda,رفتن
1036,weggehen::V,lähtta,رفتن
1037,abfahren::V,tönduda,حرکت کردن
1038,anhalten::V,seižutadas,ایست کردن
1039,hineingehen::V,mända südäimehe,داخل شدن
1040,eintreten::V,tulda,وارد شدن
1041,kommen::V,tulda,آمدن
1042,ankommen::V,tulda,رسیدن
1043,zurückkommen::V,pörtas,برگشتن
1044,bleiben::V,jäda,ماندن
1045,warten::V,varastada,منتظر بودن
1046,erwarten::V,varastada,انتظار داشتن
1047,suchen::V,ectä,جستجو کردن
1048,finden::V,löuta,یافتن
1049,finden::V,löuta,پیدا کردن
1050,versuchen::V,ladida,سعی کردن
1051,versuchen::V,ladida,کوشش کردن
1052,versuchen::V,rohkaita,سعی کردن
1053,versuchen::V,rohkaita,کوشش کردن
1054,vorbereiten::V,vaumita,آماده کردن
1055,lieben::V,armastada,عاشق بودن
1056,mögen::V,navedida,میل داشتن
1057,mögen::V,navedida,دوست داشتن
1058,lachen::V,nagrda,خندیدن
1059,rühren::V,likutada,به رقت آوردن
1060,weinen::V,itkta,گریه کردن
1061,schimpfen::V,laidas,فحاشی کردن
1062,schimpfen::V,pačatada,فحاشی کردن
1063,sich ärgern::V,rändüda,ناراحت شدن
1064,sich fürchten::V,varaita,واهمه کردن
1065,fürchten::V,varaita,ترسیدن
1066,fliehen::V,pageta,گریختن
1067,flüchten::V,pageta,فرار کردن
1068,flüchten::V,joksta,فرار کردن
1069,sehen::V,nähta,دیدن
1070,anschauen::V,kacta,نگاه کردن
1071,ansehen::V,kacta,تماشا کردن
1072,hören::V,kulda,شنیدن
1073,zuhören::V,kundeltas,گوش دادن
1074,probieren::V,mujada,چشیدن
1075,riechen::V,rižada,بوییدن
1076,riechen::V,rižada,بو کردن
1077,fühlen::V,mujada,احساس کردن
1078,scheinen::V,näguda,بنظر آمدن
1079,zu sehen sein::V,näguda,دیده شدن
1080,vernehmen::V,kulištada,شنیدن
1081,frieren::V,kül'mdä,سرد بودن
1082,tun::V,tehta,کردن
1083,können::V,voida,توانستن
1084,können::V,mahtta,توانستن
1085,wollen::V,himoita,خواستن
1086,wollen::V,tahtoida,خواستن
1087,anfangen::V,zavottä,شروع کردن
1088,anfangen::V,augotada,شروع کردن
1089,beenden::V,loptä,تمام کردن
1090,beenden::V,loptä,پایان دادن
1091,aufhören::V,loptas,دست کشیدن
1092,gelingen::V,lähtta,موفق شدن
1093,gelingen::V,tehtas,موفق شدن
1094,geraten::V,tulda,نتیجه دادن
1095,öffnen::V,avaita,گشودن
1096,öffnen::V,avaita,باز کردن
1097,schließen::V,saubata,بستن
1098,schließen::V,saubata,قفل کردن
1099,stellen::V,panda,گذاردن
1100,stellen::V,seižutada,گذاردن
1101,setzen::V,ištutada,نشاندن
1102,legen::V,panda,گذاشتن
1103,berühren::V,koskta,دست زدن
1104,berühren::V,koskta,لمس کردن
1105,berühren::V,käziduda,دست زدن
1106,berühren::V,käziduda,لمس کردن
1107,verbinden::V,ühtenzoitta,وصل کردن
1108,bedecken::V,katta,پوشاندن
1109,bedecken::V,peitta,پوشاندن
1110,aufhängen::V,riputada,آویختن
1111,anzünden::V,sütutada,سوزاندن
1112,aufheben::V,leta,برداشتن
1113,aufheben::V,leta,بلند کردن
1114,zurücklassen::V,jätta,گذاشتن
1115,verlieren::V,kadotada,گم کردن
1116,fallen lassen::V,kirbotada,انداختن
1117,machen::V,säta,کردن
1118,machen::V,säta,ساختن
1119,machen::V,tehta,کردن
1120,machen::V,tehta,ساختن
1121,herstellen::V,tehta,ساختن
1122,herstellen::V,tehta,تولید کردن
1123,bauen::V,leta,ساختن
1124,bauen::V,leta,بنا کردن
1125,bauen::V,sauda,ساختن
1126,bauen::V,sauda,بنا کردن
1127,reparieren::V,koheta,درست کردن
1128,reparieren::V,koheta,تعمیر کردن
1129,verbessern::V,paremboita,بهتر کردن
1130,ändern::V,vajehtada,تغییر دادن
1131,graben::V,kaida,کندن
1132,graben::V,kaida,گود کردن
1133,graben::V,čongoida,کندن
1134,graben::V,čongoida,گود کردن
1135,beugen::V,koverta,کج کردن
1136,biegen::V,painda,خم کردن
1137,drehen::V,punotada,چرخاندن
1138,wenden::V,käta,برگرداندن
1139,wenden::V,kärauta,برگرداندن
1140,umdrehen::V,käta,برگرداندن
1141,heben::V,leta,برداشتن
1142,hochheben::V,libutada,برآوردن
1143,hochheben::V,libutada,بلند کردن
1144,ergreifen::V,tabata,گرفتن
1145,halten::V,pidada,نگاه داشتن
1146,drücken::V,painda,فشار دادن
1147,drücken::V,painda,فشار آوردن
1148,schieben::V,žigutada,هل دادن
1149,kratzen::V,künstä,خاریدن
1150,lecken::V,nolda,لیسیدن
1151,beißen::V,purda,گاز زدن
1152,beißen::V,hambastada,گاز زدن
1153,abreißen::V,ratketa,پاره کردن
1154,abschneiden::V,čapata,بریدن
1155,abschneiden::V,čapata,قطع کردن
1156,abschneiden::V,leikata,بریدن
1157,abschneiden::V,leikata,قطع کردن
1158,binden::V,sidoda,بستن
1159,stecken::V,čokaita,فرو کردن
1160,brechen::V,katkaita,شکستن
1161,klopfen::V,kolkotada,کوبیدن
1162,hauen::V,löda,زدن
1163,kleben::V,klejata,چسباندن
1164,reiben::V,hosta,مالش دادن
1165,reiben::V,törkita,مالش دادن
1166,reiben::V,jorotada,مالش دادن
1167,streichen::V,voita,مالیدن
1168,schleifen::V,hijoida,تیز کردن
1169,schleifen::V,teravzoitta,تیز کردن
1170,schneiden::V,leikata,چیدن
1171,schneiden::V,leikata,بریدن
1172,rütteln::V,heilutada,لرزاندن
1173,rütteln::V,heilutada,تکان دادن
1174,schütteln::V,pudištada,تکان دادن
1175,schwenken::V,maihutada,تاب دادن
1176,schütten::V,valada,ریختن
1177,füllen::V,täutta,پر کردن
1178,einwickeln::V,kärdä,پیچیدن
1179,tragen::V,kantta,بردن
1180,tragen::V,kantta,حمل کردن
1181,tragen::V,kandišta,بردن
1182,tragen::V,kandišta,حمل کردن
1183,schleppen::V,vedätada,کشیدن
1184,ziehen::V,vedada,کشیدن
1185,aufbewahren::V,kaita,نگهداری کردن
1186,werfen::V,čuta,انداختن
1187,werfen::V,čuta,پرتاب کردن
1188,werfen::V,tactä,انداختن
1189,werfen::V,tactä,پرتاب کردن
1190,fangen::V,püta,گرفتن
1191,packen::V,tabata,گرفتن
1192,verstecken::V,peitta,قایم کردن
1193,verstecken::V,peitta,پنهان کردن
1194,teilen::V,jagada,قسمت کردن
1195,teilen::V,jagada,تقسیم کردن
1196,schicken::V,oigeta,فرستادن
1197,schicken::V,oigeta,ارسال کردن
1198,bringen::V,veda,آوردن
1199,hinzufügen::V,ližata,افزودن
1200,hinzufügen::V,ližata,اضافه کردن
1201,bekommen::V,sada,گرفتن
1202,erhalten::V,sada,دریافت کردن
1203,nehmen::V,otta,گرفتن
1204,nehmen::V,otta,برداشتن
1205,wählen::V,valita,انتخاب کردن
1206,auswählen::V,valita,برگزیدن
1207,bewahren::V,kaita,حفظ کردن
1208,bewahren::V,kaita,حفاظت کردن
1209,behindern::V,telustada,مانع بودن
1210,verderben::V,travida,از بین بردن
1211,beschädigen::V,satatada,صدمه زدن
1212,zerbrechen::V,mureta,شکستن
1213,zerreißen::V,rebitada,دریدن
1214,zerreißen::V,rebitada,پاره کردن
1215,zerstören::V,mureta,خراب کردن
1216,zerstören::V,mureta,ویران کردن
1217,verbrennen::V,poltta,سوزاندن
1218,geben::V,antta,دادن
1219,reichen::V,antta,دادن
1220,schenken::V,lahjoita,هدیه دادن
1221,versprechen::V,toivotada,قول دادن
1222,versprechen::V,toivotada,وعده دادن
1223,wünschen::V,toivotada,آرزو کردن
1224,loben::V,kitta,ستایش کردن
1225,küssen::V,tervehtada,بوسیدن
1226,wiegen::V,likutada,نوسان کردن
1227,zudecken::V,katta,پوشاندن
1228,wecken::V,noustatada,بیدار کردن
1229,zeigen::V,ozutada,نشان دادن
1230,führen::V,astutada,رهنمائی کردن
1231,lehren::V,opeta,آموختن
1232,lehren::V,opeta,یاد دادن
1233,unterrichten::V,opeta,درس دادن
1234,unterrichten::V,opeta,تدریس کردن
1235,aufziehen::V,kazvatada,تربیت کردن
1236,leiten::V,ohjata,اداره کردن
1237,antreiben::V,rigehtoitta,عجله دادن
1238,lassen::V,käskta,وادار کردن
1239,einladen::V,kucta,دعوت کردن
1240,einladen::V,kucta,مهمان کردن
1241,vereinigen::V,ühtenzoitta,یکی کردن
1242,vereinigen::V,ühtenzoitta,متحد کردن
1243,besuchen::V,rižada,دیدار کردن
1244,treffen::V,vastata,ملاقات کردن
1245,sich versammeln::V,kägeta,جمع شدن
1246,sich versammeln::V,sätas,جمع شدن
1247,spielen::V,väta,بازی کردن
1248,singen::V,pajatada,آواز خواندن
1249,tanzen::V,kargaita,رقصیدن
1250,sich trennen::V,erigata,جدا شدن
1251,verlassen::V,jätta,ترک کردن
1252,retten::V,päzutada,نجات دادن
1253,bewachen::V,varjoita,حراست کردن
1254,schützen::V,kaita,حفظ کردن
1255,verteidigen::V,kaita,دفاع کردن
1256,sich schlagen::V,torata,کتک‌کاری کردن
1257,schießen::V,ampta,تیر زدن
1258,siegen::V,vägestada,پیروز شدن
1259,ärgern::V,verdutada,ناراحت کردن
1260,ärgern::V,rändütada,ناراحت کردن
1261,schlagen::V,löda,زدن
1262,schlagen::V,löda,کوبیدن
1263,schlagen::V,iškta,زدن
1264,schlagen::V,iškta,کوبیدن
1265,treten::V,peksta,لگد زدن
1266,treten::V,topsta,لگد زدن
1267,stechen::V,pystiä,چاقو زدن
1268,stoßen::V,iškta,هل دادن
1269,stoßen::V,pudištada,هل دادن
1270,stehlen::V,vargastada,دزدیدن
1271,stören::V,keskustada,مزاحم شدن
1272,belästigen::V,tartuteldas,زحمت دادن
1273,verbergen::V,katelda,پنهان کردن
1274,täuschen::V,manitada,گول زدن
1275,täuschen::V,manitada,فریب دادن
1276,betrügen::V,manitada,گول زدن
1277,betrügen::V,manitada,فریب دادن
1278,töten::V,rikta,کشتن
1279,töten::V,surmita,کشتن
1280,wohnen::V,eläda,منزل داشتن
1281,wohnen::V,eläda,سکونت داشتن
1282,arbeiten::V,rata,کار کردن
1283,sammeln::V,kogota,جمع کردن
1284,pflücken::V,poimda,چیدن
1285,jagen::V,mecata,شکار کردن
1286,fischen::V,kalatada,صید کردن
1287,fischen::V,kalatada,ماهی‌گیری کردن
1288,fassen::V,tabata,گرفتن
1289,hüten::V,paimeta,چراندن
1290,hüten::V,paimeta,مراقبت کردن
1291,treiben::V,ajada,راندن
1292,anbinden::V,küttestada,متصل کردن
1293,anbinden::V,sidoda,متصل کردن
1294,füttern::V,sötta,غذا دادن
1295,melken::V,lüpsta,دوشیدن
1296,hacken::V,sauda,خرد کردن
1297,gießen::V,valada,ریختن
1298,reifen::V,küpseta,رسیدن
1299,zubereiten::V,vaumištada,طبخ کردن
1300,zubereiten::V,vaumištada,آماده کردن
1301,kochen::V,keitta,پختن
1302,kochen::V,keitta,آشپزی کردن
1303,backen::V,paštta,پختن
1304,braten::V,žarda,سرخ کردن
1305,umrühren::V,segoitada,هم زدن
1306,stricken::V,kudoda,بافتن
1307,nähen::V,ombelta,دوختن
1308,färben::V,mujutada,رنگ زدن
1309,reinigen::V,puhtastada,پاک کردن
1310,reinigen::V,puhtastada,تمیز کردن
1311,waschen::V,pesta,شستن
1312,abwischen::V,pühktä,زدودن
1313,spülen::V,huhtoida,شستن
1314,fegen::V,pühkta,جارو کردن
1315,kehren::V,uhoita,جارو کردن
1316,baden::V,kül'ptäs,شنا کردن
1317,baden::V,kül'ptäs,حمام کردن
1318,sich waschen::V,pestas,شستشو کردن
1319,ausziehen::V,riičta,درآوردن
1320,ausziehen::V,rušta,درآوردن
1321,anziehen::V,panda päle,پوشیدن
1322,anziehen::V,panda kädehe,پوشیدن
1323,anziehen::V,panda jaugha,پوشیدن
1324,sich anziehen::V,sobdas,لباس پوشیدن
1325,kämmen::V,harjata,شانه زدن
1326,schmücken::V,čomitada,زینت دادن
1327,sagen::V,sanuda,گفتن
1328,sprechen::V,pagišta,حرف زدن
1329,sprechen::V,pagišta,صحبت کردن
1330,reden::V,pagišta,حرف زدن
1331,reden::V,pagišta,صحبت کردن
1332,sich unterhalten::V,lodaita,گپ زدن
1333,fragen::V,küzuda,پرسیدن
1334,fragen::V,küzuda,سؤال کردن
1335,bitten::V,pakita,خواهش کردن
1336,bitten::V,pakita,درخواست کردن
1337,erzählen::V,sanuda,نقل کردن
1338,erzählen::V,sanuda,حکایت کردن
1339,erzählen::V,starinoita,نقل کردن
1340,erzählen::V,starinoita,حکایت کردن
1341,mitteilen::V,tedotada,خبر دادن
1342,nennen::V,nimitada,نامیدن
1343,rufen::V,kucta,صدا کردن
1344,prahlen::V,kittäs,پز آمدن
1345,übersetzen::V,käta,ترجمه کردن
1346,denken::V,meletada,فکر کردن
1347,glauben::V,uskta,باور کردن
1348,glauben::V,uskta,عقیده داشتن
1349,bemerken::V,homaita,متوجه شدن
1350,erkennen::V,tundištada,شناختن
1351,erkennen::V,tundištada,تشخیص دادن
1352,begreifen::V,tabata,فهمیدن
1353,begreifen::V,tabata,درک کردن
1354,verstehen::V,el'geta,فهمیدن
1355,verstehen::V,toimetada,فهمیدن
1356,lernen::V,opetas,آموختن
1357,lernen::V,opetas,یاد گرفتن
1358,wissen::V,teta,دانستن
1359,sich erinnern an::V,johtutada,به یاد آوردن
1360,vergessen::V,unohtada,فراموش کردن
1361,messen::V,märita,اندازه گرفتن
1362,zählen::V,lugeda,شمردن
1363,rechnen::V,lugeda,حساب کردن
1364,lesen::V,lugeda,خواندن
1365,malen::V,pirta,نقاشی کردن
1366,zeichnen::V,pirta,کشیدن
1367,zeichnen::V,pirta,رسم کردن
1368,schreiben::V,kirjutada,نوشتن
1369,besitzen::V,omištada,داشتن
1370,kaufen::V,ostta,خریدن
1371,kaufen::V,ostta,خرید کردن
1372,verkaufen::V,möda,فروختن
1373,bezahlen::V,maksta,پرداختن
1374,zahlen::V,maksta,پرداخت کردن
1375,beherrschen::V,valdoita,مسلط بودن
1376,ertragen::V,tirpta,تحمل کردن
