,Concept_ID,sv,hy
780,oben::ADV,ovanpå,վերեւում
781,hinauf::ADV,upp,վերեւ
782,hinauf::ADV,uppåt,վերեւ
783,überall::ADV,överallt,ամենուր
784,nicht::ADV,ej,չէ
785,nicht::ADV,inte,չէ
786,ein wenig::ADV,litet,մի քիչ
787,kaum::ADV,knappt,հազիվ
788,kaum::ADV,knappast,հազիվ
789,sehr::ADV,mycket,շատ
790,so::ADV,så,այդպես
791,noch::ADV,än,դեռ
792,noch::ADV,ännu,դեռ
793,nur::ADV,bara,միայն
794,nur::ADV,endast,միայն
795,schon::ADV,redan,արդեն
796,wieder::ADV,åter,նորից
797,wieder::ADV,åter,դարձյալ
798,vergebens::ADV,förgäves,իզուր
799,vor::PRP,utanför,դիմացը
800,hinter::PRP,bakom,ետեւը
801,unter::PRP,under,տակ
802,durch::PRP,genom,միջով
803,durch::PRP,igenom,միջով
804,neben::PRP,bredvid,քովը
805,neben::PRP,vid sidan av,քովը
806,zwischen::PRP,mellan,միջեւ
807,wegen::PRP,på grund av,պատճառով
808,wegen::PRP,på grund av,շնորհից
809,dies::PRN,detta,սա
810,dies::PRN,detta,այս
811,das::PRN,det,դա
812,das::PRN,det,այդ
813,alles::PRN,allt,ամեն ինչ
814,ich::PRN,jag,ես
815,du::PRN,du,դու
816,er::PRN,han,նա
817,wir::PRN,vi,մենք
818,ihr::PRN,ni,դուք
819,sie::PRN,de,նրանք
820,was::FPRN,vad,ինչ
821,wer::FPRN,vem,ով
822,wo::FADV,var,ուր
823,wo::FADV,var,որտեղ
824,wohin::FADV,vart,դեպի ուր
825,wie::FADV,hur,ինչպես
826,warum::FADV,varför,ինչու
827,wieviel::FNUM,hur mycket,որչափ
828,eins::NUM,en,մեկ
829,eins::NUM,ett,մեկ
830,zwei::NUM,två,երկու
831,drei::NUM,tre,երեք
832,vier::NUM,fyra,չորս
833,fünf::NUM,fem,հինգ
834,sechs::NUM,sex,վեց
835,sieben::NUM,sju,յոթ
836,acht::NUM,åtta,ութ
837,neun::NUM,nio,ինը
838,zehn::NUM,tio,տասը
839,elf::NUM,elva,տասնմեկ
840,zwölf::NUM,tolv,տասներկու
841,zwanzig::NUM,tjugo,քսան
842,dreißig::NUM,trettio,երեսուն
843,vierzig::NUM,fyrtio,քառասուն
844,fünfzig::NUM,femtio,հիսուն
845,sechzig::NUM,sextio,վաթսուն
846,siebzig::NUM,sjuttio,յոթանասուն
847,achtzig::NUM,åttio,ութսուն
848,neunzig::NUM,nittio,իննսուն
849,hundert::NUM,hundra,հարյուր
850,tausend::NUM,tusen,հազար
851,und::CNJ,och,ու
852,oder::CNJ,eller,կամ
853,stehen::V,stå,կանգնել
854,sitzen::V,sitta,նստել
855,liegen::V,ligga,ստել
856,hängen::V,hänga,կախվել
857,werden::V,bli,դառնալ
858,passieren::V,ske,պատահել
859,passieren::V,hända,պատահել
860,beginnen::V,börja,սկսվել
861,enden::V,ända,վերջանալ
862,wechseln::V,växla,փոխվել
863,aufgehen[Sonne]::V,gå upp,բարձրանալ
864,aufgehen[Sonne]::V,gå upp,ելնել 
865,untergehen[Sonne]::V,gå ned,մտնել
866,scheinen[Sonne]::V,skina,շողալ
867,scheinen[Sonne]::V,skina,փայլել
868,donnern::V,dundra,որոտալ
869,wehen::V,blåsa,փչել
870,strömen::V,forsa,հոսել
871,strömen::V,strömma,հոսել
872,fließen::V,flyta,հոսել
873,sich drehen::V,snurra,պտտվել
874,schwanken::V,vackla,տատանվել
875,schwingen::V,svinga,ճոճվել
876,fallen::V,falla,ընկնել
877,brennen::V,brinna,այրվել
878,rauchen::V,ryka,ծխել
879,regnen::V,regna,անձրեւ գալ
880,gefrieren::V,frysa,սառչել
881,tauen::V,töa,լկիլ
882,schmelzen::V,smälta,հալիլ
883,trocknen::V,torka,չորանալ
884,sieden::V,koka,եռալ
885,sieden::V,sjuda,եռալ
886,faulen::V,ruttna,փտել
887,verfaulen::V,ruttna,նեխել
888,reißen::V,brista,պատռվել
889,reißen::V,brista,ճղվել
890,versinken::V,sjunka,սուզվել
891,vergehen::V,förgå,անցնել 
892,erscheinen::V,synas,հայտնվել
893,erscheinen::V,synas,երեւալ
894,erscheinen::V,visa sig,հայտնվել
895,erscheinen::V,visa sig,երեւալ
896,verschwinden::V,försvinna,անհետանալ
897,sinken::V,sjunka,ընկնել
898,abnehmen::V,avta,փոքրանալ
899,abnehmen::V,minskas,փոքրանալ
900,zunehmen::V,tilltaga,մեծանալ
901,steigen::V,stiga,բարձրանալ
902,wachsen::V,växa,աճել
903,glänzen::V,glimma,նշուլել
904,glänzen::V,glimma,փայլիլ
905,funkeln::V,tindra,փայլատակել
906,funkeln::V,gnistra,փայլատակել
907,lärmen::V,bråka,աղմուկ հանել
908,lärmen::V,väsnas,աղմուկ հանել
909,läuten::V,ringa,զնգալ
910,klingeln::V,ringa,զնգալ
911,klirren::V,klirra,զնգզնգալ
912,brausen::V,brusa,մոլեգնել
913,rauschen::V,susa,սոսափել
914,klingen::V,låta,հնչել
915,klingen::V,klinga,հնչել
916,bellen::V,skälla,հաչել
917,heulen::V,yla,ոռնալ 
918,heulen::V,tjuta,ոռնալ 
919,blasen::V,blåsa,փչել 
920,pfeifen::V,vissla,սուլել
921,schreien::V,skrika,գոռալ 
922,stöhnen::V,stöna,տնքալ
923,zittern::V,darra,դողալ
924,zittern::V,skälva,դողալ
925,leben::V,leva,ապրել
926,geboren werden::V,födas,ծնվել
927,atmen::V,andas,շնչել
928,trinken::V,dricka,խմել
929,essen::V,äta,ուտել
930,schlucken::V,svälja,կլանել
931,schlucken::V,svälja,կուլ տալ
932,müde werden::V,tröttna,հոգնել
933,einschlafen::V,somna,քուն մտնել
934,schlafen::V,sova,քնել
935,aufwachen::V,vakna,արթննալ
936,aufstehen::V,stiga upp,ելլել
937,sich erholen::V,repa sig,հանգստանալ
938,sich erholen::V,hämta sig,հանգստանալ
939,krank werden::V,insjukna,հիւանդանալ
940,krank sein::V,vara sjuk,հիվանդ լինել
941,schmerzen::V,smärta,ցավել
942,schmerzen::V,göra ont,ցավել
943,husten::V,hosta,հազալ
944,genesen::V,tillfriskna,ապաքինվել
945,sterben::V,dö,մեռնել
946,sterben::V,dö,վախճանվել
947,umkommen::V,omkomma,կործանվել
948,sich bewegen::V,röra sig,ընթանալ
949,sich rühren::V,röra på sig,շարժվել
950,sich erheben::V,resa sig,կանգնել
951,sich erheben::V,resa sig,վեր կենալ
952,sich setzen::V,sätta sig,նստել
953,hinfallen::V,falla omkull,ընկնել
954,laufen::V,löpa,քայլել
955,schreiten::V,skrida,ճեմել
956,spazierengehen::V,promenera,շրջագայել
957,eilen::V,ila,շտապել
958,sich beeilen::V,skynda sig,շտապել 
959,sausen::V,susa,սլանալ
960,rennen::V,löpa,վազել
961,rennen::V,springa,վազել
962,springen::V,hoppa,ցատկել
963,klettern::V,klättra,մագլցել
964,schaukeln::V,gunga,ճոճվել
965,schaukeln::V,gunga,օրորվել
966,kriechen::V,kräla,սողալ
967,schwimmen::V,simma,լողալ
968,tauchen::V,dyka,սուզվել
969,rudern::V,ro,թիավարել
970,fahren::V,köra,ընթանալ
971,fliegen::V,flyga,թռչել
972,gehen::V,gå,գնալ
973,weggehen::V,gå bort,հեռանալ
974,abfahren::V,resa,ճանապարհվել
975,abfahren::V,avresa,ճանապարհվել
976,anhalten::V,stanna,կանգնել
977,hineingehen::V,gå in,մտնել
978,eintreten::V,träda in,մտնել
979,kommen::V,komma,գալ
980,ankommen::V,ankomma,ժամանել
981,zurückkommen::V,återkomma,վերադառնալ
982,bleiben::V,bli,մնալ
983,bleiben::V,förbli,մնալ
984,warten::V,vänta,սպասել
985,erwarten::V,vänta,սպասել
986,suchen::V,leta,որոնել
987,finden::V,finna,գտնել
988,versuchen::V,försöka,փորձել
989,vorbereiten::V,förbereda,պատրաստել
990,lieben::V,älska,սիրել
991,mögen::V,tycka om,հավանել
992,mögen::V,tycka om,սիրել
993,lachen::V,skratta,ծիծաղել
994,rühren::V,röra,հուզել
995,weinen::V,gråta,լալ
996,schimpfen::V,skälla,տրտնջալ
997,schimpfen::V,skälla,քրթմնջել
998,sich ärgern::V,förargas,զայրանալ
999,sich fürchten::V,vara rädd,վախնալ
1000,fürchten::V,frukta,վախենալ
1001,fliehen::V,fly,փախչել
1002,fliehen::V,rymma,փախչել
1003,flüchten::V,fly,փախչել
1004,sehen::V,se,տեսնել
1005,anschauen::V,se på,դիտել
1006,anschauen::V,betrakta,դիտել
1007,ansehen::V,åse,նայել
1008,hören::V,höra,լսել
1009,zuhören::V,höra på,ունկնդրել
1010,zuhören::V,lyssna till,ունկնդրել
1011,probieren::V,smaka,համը տեսել
1012,probieren::V,smaka på,համը տեսել
1013,riechen::V,lukta,հոտ առնել
1014,fühlen::V,känna,զգալ
1015,scheinen::V,verka,երեւալ
1016,scheinen::V,tyckas,երեւալ
1017,zu sehen sein::V,synas,երեւալ
1018,zu sehen sein::V,kunna ses,երեւալ
1019,vernehmen::V,få veta,իմանալ 
1020,vernehmen::V,förnimma,իմանալ 
1021,frieren::V,frysa,մրսել
1022,tun::V,göra,անել
1023,können::V,kunna,կարողանալ
1024,wollen::V,vilja,ուզել
1025,wollen::V,vilja,ցանկանալ
1026,anfangen::V,börja,սկսել
1027,beenden::V,avsluta,վերջացնել
1028,aufhören::V,sluta,դադարել
1029,aufhören::V,upphöra,դադարել
1030,gelingen::V,lyckas,հաջողվել
1031,gelingen::V,lyckas,գլուխ գալ
1032,geraten::V,bli,ստացվել
1033,öffnen::V,öppna,բաց անել
1034,schließen::V,låsa,փակել 
1035,schließen::V,stänga,փակել 
1036,stellen::V,ställa,դնել
1037,setzen::V,sätta,նստեցնել
1038,legen::V,lägga,դնել
1039,berühren::V,beröra,դիպչել
1040,berühren::V,beröra,շոշափել
1041,verbinden::V,förbinda,շաղկապել
1042,bedecken::V,täcka,ծածկել
1043,bedecken::V,betäcka,ծածկել
1044,aufhängen::V,hänga,կախել
1045,aufhängen::V,hänga upp,կախել
1046,anzünden::V,tända,վառել
1047,anzünden::V,antända,վառել
1048,anzünden::V,tända på,վառել
1049,aufheben::V,lyfta,վերցնել
1050,zurücklassen::V,lämna,թողնել
1051,zurücklassen::V,efterlämna,թողնել
1052,verlieren::V,mista,կորցնել
1053,verlieren::V,förlora,կորցնել
1054,fallen lassen::V,tappa,գցել
1055,fallen lassen::V,släppa,գցել
1056,machen::V,göra,անել
1057,herstellen::V,tillverka,արտադրել
1058,herstellen::V,framställa,արտադրել
1059,bauen::V,bygga,կառուցել
1060,reparieren::V,reparera,նորոգել
1061,verbessern::V,rätta,բարելավել
1062,verbessern::V,förbättra,բարելավել
1063,ändern::V,ändra,փոխել
1064,ändern::V,förändra,փոխել
1065,graben::V,gräva,փորել
1066,beugen::V,böja,ծռել
1067,biegen::V,böja,թեքել
1068,biegen::V,kröka,թեքել
1069,drehen::V,vrida,ոլորել
1070,wenden::V,vända,պտտել
1071,umdrehen::V,vrida om,շրջել
1072,heben::V,häva,բարձրացնել
1073,hochheben::V,lyfta,բարձրացնել
1074,ergreifen::V,gripa,վարակվել
1075,halten::V,hålla,բռնել
1076,drücken::V,trycka,ճնշել
1077,schieben::V,skjuta,հրել
1078,kratzen::V,riva,քերել
1079,kratzen::V,skrapa,քերել
1080,lecken::V,slicka,լիզել
1081,beißen::V,bita,կծել
1082,abreißen::V,slita_av,պոկել
1083,abreißen::V,riva_av,պոկել
1084,abschneiden::V,skära av,կտրել 
1085,binden::V,binda,կապել
1086,stecken::V,sticka,խրել
1087,brechen::V,bryta,կոտրել 
1088,brechen::V,brista,կոտրել 
1089,klopfen::V,banka,թակել
1090,klopfen::V,klappa,թակել
1091,hauen::V,hugga,ծեծել
1092,kleben::V,klistra,կպցնել
1093,reiben::V,gnida,շփել
1094,streichen::V,smörja,վրան քսել
1095,schleifen::V,slipa,սրել 
1096,schneiden::V,skära,կտրել
1097,schneiden::V,klippa,կտրել
1098,rütteln::V,skaka,ցնցել
1099,schütteln::V,rista,թափահարել
1100,schwenken::V,svänga,ճոճել
1101,schütten::V,hälla,լցնել
1102,füllen::V,fylla,լիքը լցնել
1103,einwickeln::V,slå in,փաթաթել
1104,einwickeln::V,veckla in,փաթաթել
1105,tragen::V,bära,կրել
1106,tragen::V,bära,տանել
1107,schleppen::V,släpa,քաշել
1108,ziehen::V,dra,ձգել
1109,ziehen::V,dra,քաշել
1110,aufbewahren::V,förvara,պահել 
1111,aufbewahren::V,ta vara på,պահել 
1112,werfen::V,kasta,նետել
1113,fangen::V,fånga,
1114,packen::V,gripa,հափշտակել
1115,packen::V,gripa tag,հափշտակել
1116,verstecken::V,gömma,ծածկել
1117,teilen::V,dela,բաժանել
1118,schicken::V,skicka,ուղարկել
1119,bringen::V,bringa,բերել
1120,hinzufügen::V,tillägga,ավելացնել
1121,bekommen::V,få,հայթայթել
1122,bekommen::V,erhålla,հայթայթել
1123,erhalten::V,få,ստանալ
1124,erhalten::V,erhålla,ստանալ
1125,nehmen::V,ta,վերցնել
1126,nehmen::V,taga,վերցնել
1127,wählen::V,välja,ընտրել
1128,auswählen::V,utvälja,գերադասել
1129,bewahren::V,bevara,պահպանել
1130,behindern::V,hindra,խոչընդոտել
1131,behindern::V,förhindra,խոչընդոտել
1132,verderben::V,förstöra,փչացնել
1133,beschädigen::V,skada,վնասել
1134,zerbrechen::V,bryta isär,ջարդել
1135,zerbrechen::V,bryta isär,կոտրել
1136,zerbrechen::V,bryta sönder,ջարդել
1137,zerbrechen::V,bryta sönder,կոտրել
1138,zerreißen::V,riva sönder,պատռել
1139,zerreißen::V,slita sönder,պատռել
1140,zerstören::V,förstöra,քանդել
1141,verbrennen::V,bränna,այրել
1142,verbrennen::V,bränna upp,այրել
1143,geben::V,ge,տալ
1144,reichen::V,räcka,հանձնել
1145,schenken::V,skänka,նվիրել
1146,versprechen::V,lova,խոստանալ
1147,wünschen::V,önska,մաղթել
1148,loben::V,lova,գովել
1149,loben::V,beröma,գովել
1150,küssen::V,pussa,համբուրել
1151,wiegen::V,vagga,օրորել
1152,zudecken::V,täcka,վրան գցել
1153,wecken::V,väcka,զարթնեցնել
1154,zeigen::V,visa,ցույց տալ
1155,führen::V,föra,ուղեկցել
1156,lehren::V,lära,սովորեցնել
1157,unterrichten::V,undervisa,ավանդել
1158,aufziehen::V,uppfostra,դաստիարակել
1159,leiten::V,leda,ղեկավարել
1160,leiten::V,leda,կառավարել
1161,antreiben::V,driva på,շտապեցնել
1162,lassen::V,få att,ստիպել
1163,einladen::V,bjuda,հրավիրել
1164,einladen::V,inbjuda,հրավիրել
1165,vereinigen::V,förena,միացնել
1166,besuchen::V,besöka,այցելել
1167,treffen::V,möta,հանդիպել
1168,treffen::V,träffa,հանդիպել
1169,sich versammeln::V,församla sig,հավաքվել
1170,spielen::V,leka,խաղալ
1171,spielen::V,spela,խաղալ
1172,singen::V,sjunga,երգել
1173,tanzen::V,dansa,պարել
1174,sich trennen::V,skiljas,ցրվել
1175,verlassen::V,lämna,լքել
1176,verlassen::V,överge,լքել
1177,retten::V,rädda,փրկել
1178,bewachen::V,bevaka,պահել
1179,schützen::V,skydda,պաշտպանել
1180,schützen::V,beskydda,պաշտպանել
1181,verteidigen::V,försvara,պաշտպանել
1182,sich schlagen::V,slåss,կռվել
1183,schießen::V,skjuta,կրակել
1184,siegen::V,segra,հաղթել
1185,ärgern::V,förarga,ձանձրացնել
1186,schlagen::V,slå,խփել
1187,treten::V,sparka,քացի տալ
1188,stechen::V,sticka,խայթել
1189,stoßen::V,stöta,մղել
1190,stehlen::V,stjäla,գողանալ
1191,stören::V,störa,խանգարել
1192,belästigen::V,genera,անհանգստացնել
1193,belästigen::V,besvära,անհանգստացնել
1194,verbergen::V,dölja,թաքցնել
1195,täuschen::V,vilseleda,խաբել
1196,betrügen::V,bedra,խաբել
1197,töten::V,döda,սպանել 
1198,wohnen::V,bo,բնակվել
1199,arbeiten::V,arbeta,աշխատել
1200,sammeln::V,samla,հավաքել
1201,pflücken::V,plocka,քաղել
1202,jagen::V,jaga,որս անել
1203,fischen::V,fiska,ձուկ բռնել
1204,fassen::V,fånga,բռնել
1205,hüten::V,vakta,արածեցնել
1206,treiben::V,driva,հովուել
1207,anbinden::V,binda fast,չուանել
1208,füttern::V,fodra,կերակրել
1209,melken::V,mjölka,կթել
1210,hacken::V,hacka,կոտորել
1211,gießen::V,hälla,ջրել
1212,gießen::V,vattna,ջրել
1213,reifen::V,mogna,հասունանալ 
1214,zubereiten::V,tillaga,պատրաստել
1215,zubereiten::V,tillreda,պատրաստել
1216,kochen::V,koka,եփել
1217,backen::V,baka,թխել
1218,braten::V,steka,տապակել
1219,umrühren::V,röra om,խառնել
1220,stricken::V,sticka,գործել
1221,nähen::V,sy,կարել
1222,färben::V,färga,ներկել
1223,reinigen::V,rensa,մաքրել
1224,reinigen::V,rengöra,մաքրել
1225,waschen::V,tvätta,լվանալ
1226,abwischen::V,torka av,սրբել
1227,spülen::V,spola,ողողել
1228,spülen::V,spola,պարզաջրել
1229,spülen::V,skölja,ողողել
1230,spülen::V,skölja,պարզաջրել
1231,fegen::V,feja,ավլել
1232,kehren::V,sopa,ավլել
1233,baden::V,bada,լողանալ
1234,sich waschen::V,tvätta sig,լվացվել
1235,ausziehen::V,ta av,հանել
1236,anziehen::V,ta på,հագնել
1237,sich anziehen::V,klä på sig,հագնվել
1238,kämmen::V,kamma,սանրել
1239,schmücken::V,pynta,զարդարել
1240,schmücken::V,smycka,զարդարել
1241,sagen::V,säga,ասել
1242,sprechen::V,tala,խոսել
1243,reden::V,tala,զրուցել
1244,reden::V,prata,զրուցել
1245,sich unterhalten::V,prata,խոսակցել
1246,fragen::V,fråga,հարցնել
1247,fragen::V,spörja,հարցնել
1248,bitten::V,be,խնդրել
1249,erzählen::V,berätta,պատմել
1250,mitteilen::V,meddela,հաղորդել
1251,nennen::V,kalla,անվանել
1252,rufen::V,ropa,կանչել
1253,prahlen::V,pråla,պարծենալ
1254,prahlen::V,skryta,պարծենալ
1255,übersetzen::V,tolka,թարգմանել
1256,übersetzen::V,översätta,թարգմանել
1257,denken::V,tänka,մտածել
1258,glauben::V,tro,հավատալ
1259,bemerken::V,uppmärksamma,նկատել
1260,bemerken::V,lägga märke till,նկատել
1261,erkennen::V,känna igen,ճանաչել
1262,begreifen::V,begripa,հասկանալ
1263,verstehen::V,förstå,ըմբռնել
1264,lernen::V,lära sig,սովորել
1265,wissen::V,veta,իմանալ
1266,sich erinnern an::V,minnas,հիշել
1267,sich erinnern an::V,minnas,մտաբերել
1268,sich erinnern an::V,komma ihåg,հիշել
1269,sich erinnern an::V,komma ihåg,մտաբերել
1270,vergessen::V,glömma,մոռանալ
1271,messen::V,mäta,չափել
1272,zählen::V,räkna,թվել
1273,zählen::V,räkna,հաշվել
1274,rechnen::V,räkna,հաշվել
1275,rechnen::V,räkna,հաշվարկել
1276,lesen::V,läsa,կարդալ
1277,malen::V,måla,նկարել
1278,zeichnen::V,teckna,գծել
1279,schreiben::V,skriva,գրել
1280,besitzen::V,äga,ունենալ
1281,besitzen::V,äga,տեր լինել
1282,besitzen::V,besitta,ունենալ
1283,besitzen::V,besitta,տեր լինել
1284,kaufen::V,köpa,գնել
1285,verkaufen::V,sälja,վաճառել
1286,bezahlen::V,betala,վճարել
1287,zahlen::V,betala,վճարել
1288,beherrschen::V,behärska,ղեկավարել
1289,ertragen::V,tåla,դիմանալ
1290,ertragen::V,uthärda,դիմանալ
