,Concept_ID,kl,la
745,überall::ADV,tamaginni,ubique
746,überall::ADV,tamani tamaani,ubique
747,kaum::ADV,qaqutigorsuaq,vix
748,kaum::ADV,qaqutigorsuaq,aegre
749,sehr::ADV,assut,valde
750,sehr::ADV,assut,magnopere
751,noch::ADV,qeratavoq,etiam
752,schon::ADV,taava-una,iam
753,wieder::ADV,kingumut,rursus
754,vergebens::ADV,angiluk,frustra
755,dies::PRN,manna,hoc
756,dies::PRN,matuma,hoc
757,das::PRN,ua,id
758,ich::PRN,uanga,ego
759,du::PRN,illit,tu
760,er::PRN,una,is
761,er::PRN,una,ille
762,wir::PRN,uagut,nos
763,ihr::PRN,ilissi,vos
764,sie::PRN,uku,ii
765,sie::PRN,uku,illi
766,was::FPRN,aat?,quid
767,wer::FPRN,kikkut,quis
768,wo::FADV,sumi,ubi
769,wohin::FADV,sumut,quo
770,wie::FADV,qanoq,quomodo
771,warum::FADV,sooq,cur
772,wieviel::FNUM,qassit,quantum
773,wieviel::FNUM,qanoq atsigisumik?,quantum
774,eins::NUM,ataaseq,unus
775,zwei::NUM,marluk,duo
776,drei::NUM,pingasut,tres
777,vier::NUM,sisamat,quattuor
778,vier::NUM,qajuusat,quattuor
779,fünf::NUM,tallimat,quinque
780,sechs::NUM,arfineq,sex
781,sechs::NUM,arfinillit,sex
782,sieben::NUM,arfineq-marluk,septem
783,acht::NUM,arfineq pingasut,octo
784,neun::NUM,qulingiluat,novem
785,neun::NUM,arfineq sisamat,novem
786,zehn::NUM,qulit,decem
787,elf::NUM,aqqaneq,undecim
788,zwölf::NUM,aqqaneq-marluk,duodecim
789,zwanzig::NUM,tyve,viginti
790,dreißig::NUM,tredive,triginta
791,dreißig::NUM,pingasunik qulillit,triginta
792,vierzig::NUM,fyrre,quadraginta
793,fünfzig::NUM,halvtreds,quinquaginta
794,fünfzig::NUM,tallimanik qulillit,quinquaginta
795,sechzig::NUM,tres,sexaginta
796,siebzig::NUM,halvfjerds,septuaginta
797,achtzig::NUM,firs,octoginta
798,neunzig::NUM,halvfems,nonaginta
799,hundert::NUM,et hundrede,centum
800,tausend::NUM,et tusinde,mille
801,und::CNJ,aamma,et
802,und::CNJ,aamma,-que
803,oder::CNJ,imalluunnit,vel
804,stehen::V,sikingavoq,stare
805,sitzen::V,ingippoq,sedere
806,liegen::V,nalavoq,iacere
807,liegen::V,aqupivoq,iacere
808,hängen::V,nivinngarpaa,pendere
809,werden::V,pinngorpoq,fieri
810,passieren::V,pivoq,accidere
811,beginnen::V,aallarnerpaa,incipere
812,enden::V,naggaserpaa,finem habere
813,wechseln::V,immikkut ilivoq,mutari
814,untergehen[Sonne]::V,ilioqqaasoq,occidere
815,scheinen[Sonne]::V,qinnorpoq,lucere
816,scheinen[Sonne]::V,qinngorpoq,lucere
817,donnern::V,kalleq,tonare
818,wehen::V,timmivoq,flare
819,sich drehen::V,ipippaa,torqueri
820,schwanken::V,aalavoq,vacillare
821,schwingen::V,issakajaat or issakatsiaarut,vibrare
822,fallen::V,quasivaa,cadere
823,brennen::V,seerpoq,ardere
824,brennen::V,uuppaa,ardere
825,rauchen::V,pujoorpoq,fumare
826,regnen::V,siallerpoq,pluere
827,gefrieren::V,qiulerpoq,congelari
828,tauen::V,aappoq,rorare
829,schmelzen::V,aappoq,liquescere
830,schmelzen::V,aatsippaa,liquescere
831,trocknen::V,panerserpaa,arescere
832,sieden::V,qalappoq,fervere
833,reißen::V,qulli,scindi
834,reißen::V,alittorpaa,scindi
835,reißen::V,kimillanneq,scindi
836,versinken::V,kivivaa,mergi
837,versinken::V,apparpoq,mergi
838,vergehen::V,qaangerpaa,praeterire
839,vergehen::V,sarsuppoq,praeterire
840,erscheinen::V,takutippoq,apparere
841,sinken::V,kivivaa,labi
842,sinken::V,apparpoq,labi
843,abnehmen::V,ikillipput,deminui
844,zunehmen::V,allisippaa,augeri
845,steigen::V,allisippaa,augescere
846,wachsen::V,allivoq,crescere
847,glänzen::V,qinngorpoq,splendere
848,glänzen::V,qinnorpoq,splendere
849,funkeln::V,uisorilavoq,micare
850,läuten::V,avilualaarpoq,sonare
851,klingeln::V,aviluarpoq,tinnire
852,klingeln::V,aviluarpaluppoq,tinnire
853,brausen::V,ittuk,saevire
854,brausen::V,ittuppoq,saevire
855,brausen::V,ittuppaluppoq,saevire
856,bellen::V,qiluppoq,latrare
857,heulen::V,maarpoq,ululare
858,heulen::V,maalavoq,ululare
859,heulen::V,miaggoorpoq,ululare
860,blasen::V,aporneq,flare
861,pfeifen::V,siggartartitsivoq,sibilare
862,pfeifen::V,siorsulavoq,sibilare
863,schreien::V,suaarpoq,clamare
864,stöhnen::V,nipiliorpoq,gemere
865,stöhnen::V,nipilliorpoq,gemere
866,zittern::V,qarsulivik,tremere
867,zittern::V,qarsulivik,trepidare
868,leben::V,inuuvoq,vivere
869,geboren werden::V,inuuvoq,nasci
870,geboren werden::V,inunngorpoq,nasci
871,atmen::V,anersaarpoq,spirare
872,trinken::V,imerpoq,bibere
873,essen::V,tamorpoq,edere
874,schlucken::V,tuluarnaq,devorare
875,einschlafen::V,sinippoq,obdormiscere
876,schlafen::V,sinik,dormire
877,aufwachen::V,iterpoq,expergisci
878,aufwachen::V,eqqumavoq,expergisci
879,aufstehen::V,makippoq,exsurgere
880,sich erholen::V,qasuerserpoq,se reficere
881,schmerzen::V,anneraa,dolere
882,schmerzen::V,annernarpoq,dolere
883,husten::V,quersorpoq,tussire
884,genesen::V,ajunngissivoq,convalescere
885,genesen::V,ilisimmarpoq,convalescere
886,genesen::V,ilorrippoq,convalescere
887,sterben::V,toquvoq,mori
888,sich bewegen::V,ingerlavoq,se movere
889,sich setzen::V,ingippoq,considere
890,laufen::V,arpappoq,vadere
891,schreiten::V,ingerlavoq,gradi
892,spazierengehen::V,utertakajaarpoq,ambulare
893,spazierengehen::V,utertakattajaarpoq,ambulare
894,eilen::V,qaa qaa,properare
895,eilen::V,qiilasaarpoq,properare
896,eilen::V,ingerlasaarpaa,properare
897,sich beeilen::V,tuaviorpoq,festinare
898,sausen::V,uiguut,currere
899,rennen::V,igivoq,currere
900,springen::V,upernassaq,salire
901,klettern::V,pilaakkeerpoq,niti
902,schaukeln::V,aalavoq,oscillare
903,schwimmen::V,naluppoq,nare
904,schwimmen::V,naluppoq,natare
905,tauchen::V,allorpoq,mergere
906,rudern::V,ipuppaa,remigare
907,fahren::V,qimusserpoq,vehi
908,fliegen::V,timmivoq,volare
909,weggehen::V,piiarpoq,abire
910,weggehen::V,piiarpoq,discedere
911,anhalten::V,unitsippaa,consistere
912,hineingehen::V,timaappaa,inire
913,hineingehen::V,timaappaa,ingredi
914,eintreten::V,allattorpaa,intrare
915,kommen::V,qaa-,venire
916,kommen::V,pivaa,venire
917,ankommen::V,tikippoq,advenire
918,zurückkommen::V,angerlarpoq,revenire
919,bleiben::V,uninngavoq,manere
920,warten::V,paavoq,opperiri
921,warten::V,utaqqivoq,opperiri
922,suchen::V,nivivaa,quaerere
923,finden::V,nanivaa,reperire
924,versuchen::V,uuppaa,conari
925,versuchen::V,uuppaa,temptare
926,versuchen::V,ussersarpaa,conari
927,versuchen::V,ussersarpaa,temptare
928,vorbereiten::V,piareersarpaa,parare
929,lieben::V,asavaa,amare
930,mögen::V,akaaraa,amare
931,rühren::V,qeerlerpaa,commovere
932,weinen::V,qiavoq,flere
933,schimpfen::V,qatimaarpoq,increpare
934,sich ärgern::V,ugguutigaa,indignari
935,sich fürchten::V,eqqanaarpoq,vereri
936,fürchten::V,ersigaa,timere
937,fliehen::V,qimaavoq,fugere
938,flüchten::V,allikarfigaa,effugere
939,sehen::V,isigaa,videre
940,ansehen::V,alaatsinaappaa,spectare
941,hören::V,tusarpaa,audire
942,zuhören::V,naalappoq,auscultare
943,riechen::V,tipippoq,olfacere
944,fühlen::V,misigaa,sentire
945,scheinen::V,takutippoq,videri
946,frieren::V,qiiavoq,algere
947,tun::V,iliorpoq,facere
948,wollen::V,piumavaa,velle
949,anfangen::V,pilerpoq,incipere
950,beenden::V,naggaserpaa,finire
951,aufhören::V,naammatsippaa,desistere
952,öffnen::V,ammarpaa,aperire
953,schließen::V,matuaa,claudere
954,stellen::V,ilivaa,sistere
955,stellen::V,iliorarpai,sistere
956,stellen::V,ilioqqarpai,sistere
957,setzen::V,iliorarpai,ponere
958,setzen::V,ilioqqarpai,ponere
959,legen::V,ilivaa,ponere
960,berühren::V,attorpaa,tangere
961,verbinden::V,taperserpaa,iungere
962,bedecken::V,iikkerpaa,tegere
963,bedecken::V,iikkerpaa,operire
964,bedecken::V,iikkersorpaa,tegere
965,bedecken::V,iikkersorpaa,operire
966,aufhängen::V,inivaa,suspendere
967,aufhängen::V,iniorarpai,suspendere
968,anzünden::V,saggaavoq,accendere
969,anzünden::V,saggaavoq,inflammare
970,aufheben::V,allisippaa,tollere
971,zurücklassen::V,aallarpoq,relinquere
972,verlieren::V,annaavaa,perdere
973,verlieren::V,annaavaa,amittere
974,fallen lassen::V,nakkaavaa,dimittere
975,machen::V,iliorpoq,facere
976,herstellen::V,anillatsippaa,fabricare
977,bauen::V,marrarterpaa,construere
978,reparieren::V,iluarsaappaa,reparare
979,verbessern::V,naqqippaa,emendare
980,graben::V,assappaa,fodere
981,beugen::V,qappappoq,flectere
982,biegen::V,qappappoq,curvare
983,wenden::V,assappaa,vertere
984,wenden::V,assakarpoq,vertere
985,umdrehen::V,assakartippaa,convertere
986,heben::V,kivippaa,tollere
987,hochheben::V,kissumiarpaa,levare
988,ergreifen::V,isaappaa,capessere
989,ergreifen::V,isaguppaa,capessere
990,halten::V,minarpaa,tenere
991,drücken::V,naqittaat,premere
992,kratzen::V,qitsuppaa,radere
993,lecken::V,aluppaa,lambere
994,beißen::V,kiivaa,mordere
995,abreißen::V,aqqarpaa,avellere
996,abreißen::V,isaterpaa,avellere
997,abschneiden::V,kipivaa,desecare
998,binden::V,kakkersarpaa,ligare
999,stecken::V,kussunneq,inserere
1000,brechen::V,nallorpaa,rumpere
1001,klopfen::V,pattappaa,pultare
1002,hauen::V,aqivaa,ferire
1003,kleben::V,qaappoq,agglutinare
1004,reiben::V,tagiarpaa,terere
1005,reiben::V,tangiarpaa,terere
1006,streichen::V,erlerpoq,oblinere
1007,schleifen::V,sequppaa,acuere
1008,schneiden::V,uullivoq,secare
1009,schütteln::V,aalavoq,quatere
1010,schwenken::V,issarpoq,ventilare
1011,füllen::V,immerpaa,complere
1012,einwickeln::V,immoqquserpaa,involvere
1013,tragen::V,maqippaa,ferre
1014,tragen::V,maqippaa,portare
1015,tragen::V,assartorpoq,ferre
1016,tragen::V,assartorpoq,portare
1017,schleppen::V,assartorpoq,pertrahere
1018,ziehen::V,kalippaa,trahere
1019,ziehen::V,kalissarpoq,trahere
1020,aufbewahren::V,toqqorpaa,asservare
1021,werfen::V,kuivaa,iacere
1022,fangen::V,anguaa,capere
1023,verstecken::V,anngigaa,abdere
1024,teilen::V,agguut,partiri
1025,teilen::V,agguut,dividere
1026,teilen::V,agguusersorpaa,partiri
1027,teilen::V,agguusersorpaa,dividere
1028,schicken::V,nassiuppaa,mittere
1029,bringen::V,aggiuppaa,apportare
1030,bringen::V,nassataraa,apportare
1031,bekommen::V,tiguaa,adipisci
1032,erhalten::V,tiguaa,accipere
1033,nehmen::V,pivoq,sumere
1034,nehmen::V,tiguaa,sumere
1035,bewahren::V,sukkunik simerserpaa,conservare
1036,verderben::V,asiutippaa,corrumpere
1037,verderben::V,piuneerunnerit,corrumpere
1038,zerbrechen::V,ukuvoq,rumpere
1039,zerbrechen::V,ukuvoq,frangere
1040,zerreißen::V,tisavaa,discindere
1041,zerreißen::V,alittorpaa,discindere
1042,zerstören::V,aserorpaa,delere
1043,verbrennen::V,seerpoq,urere
1044,verbrennen::V,seerpoq,cremare
1045,geben::V,pivoq,dare
1046,versprechen::V,neriorsorpaa,polliceri
1047,versprechen::V,neriorsorpaa,promittere
1048,wünschen::V,kissaat,
1049,loben::V,nersorpaa,laudare
1050,loben::V,nersornaat,laudare
1051,küssen::V,kunippaa,osculari
1052,küssen::V,kunissorpaa,osculari
1053,zudecken::V,majorpaa,tegere
1054,wecken::V,itersarpaa,excitare
1055,zeigen::V,tikkuuppaa,monstrare
1056,führen::V,tasissiuppaa,ducere
1057,führen::V,ilitsersorpaa,ducere
1058,führen::V,tasissersuuppaa,ducere
1059,lehren::V,ilinniartippaa,docere
1060,unterrichten::V,ajoqerpaa,instituere
1061,unterrichten::V,ajoqersorpaa,instituere
1062,unterrichten::V,ilinniartitsivoq,instituere
1063,aufziehen::V,inororsarpaa,nutrire
1064,leiten::V,iluatsippaa,ducere
1065,antreiben::V,ikusimmippaa,incitare
1066,einladen::V,qaaqquaa,invitare
1067,einladen::V,qaasarpaa,invitare
1068,vereinigen::V,taperserpaa,coniungere
1069,besuchen::V,tikeraarpaa,visere
1070,treffen::V,aporappaa,convenire
1071,sich versammeln::V,majorpoq,convenire
1072,spielen::V,pinnguarpoq,ludere
1073,singen::V,erinarsorpoq,cantare
1074,tanzen::V,qitippoq,saltare
1075,sich trennen::V,immikkoortippaa,digredi
1076,sich trennen::V,immikkoortippaa,discedere
1077,retten::V,annaappaa,servare
1078,schützen::V,eriagaa,tueri
1079,schützen::V,eriagaa,tutari
1080,schützen::V,pineqartaalivaa,tueri
1081,schützen::V,pineqartaalivaa,tutari
1082,schießen::V,aallaavaa,iaculari
1083,schießen::V,piseriuppaa,iaculari
1084,ärgern::V,ninngassarpaa,irritare
1085,ärgern::V,ninngassaarpaa,irritare
1086,schlagen::V,unatarpaa,ferire
1087,treten::V,tukerpoq,calcare
1088,stechen::V,iguppaa,pungere
1089,stechen::V,qasilippoq,pungere
1090,stoßen::V,ikuserpaa,tundere
1091,stoßen::V,ikusimmippaa,tundere
1092,stehlen::V,tillippaa,furari
1093,stören::V,akornuserpaa,turbare
1094,verbergen::V,anngigaa,celare
1095,verbergen::V,anngigaa,occultare
1096,betrügen::V,peqquserluttuliorfigaa,fraudare
1097,töten::V,maappaa,necare
1098,töten::V,maappaa,caedere
1099,töten::V,toquppaa,necare
1100,töten::V,toquppaa,caedere
1101,wohnen::V,najugaqarpoq,habitare
1102,arbeiten::V,sulivoq,laborare
1103,sammeln::V,katersorpai,colligere
1104,jagen::V,piniarpoq,venari
1105,fischen::V,aalisarpoq,piscari
1106,anbinden::V,qilerut,alligare
1107,anbinden::V,qilersorpaa,alligare
1108,anbinden::V,ungerlatserpaa,alligare
1109,füttern::V,nerlerpaa,nutrire
1110,gießen::V,imerterpaa,rigare
1111,kochen::V,igavoq,coquere
1112,braten::V,siappaa,torrere
1113,umrühren::V,qeerlerpaa,commovere
1114,färben::V,misuppaa,tingere
1115,reinigen::V,sanniarpaa,purgare
1116,waschen::V,asappaa,lavare
1117,abwischen::V,saligarpaa,abstergere
1118,abwischen::V,saligartorpaa,abstergere
1119,fegen::V,sanngiarpaa,verrere
1120,baden::V,uffarpoq,lavari
1121,sich waschen::V,uffarpoq,lavari
1122,ausziehen::V,annoraajarpaa,exuere
1123,anziehen::V,ativaa,induere
1124,anziehen::V,atitippaa,induere
1125,sich anziehen::V,atisalersorpoq,vestiri
1126,sagen::V,oqarpoq,dicere
1127,sprechen::V,oqaluttarpoq,fari
1128,reden::V,oqaluppoq,loqui
1129,fragen::V,aperaa,rogare
1130,fragen::V,aperaa,quaerere
1131,bitten::V,aperaa,orare
1132,bitten::V,aperaa,rogare
1133,bitten::V,qinnuigaa,orare
1134,bitten::V,qinnuigaa,rogare
1135,erzählen::V,oqaluttuaraa,narrare
1136,mitteilen::V,oqalualaarpoq,communicare
1137,rufen::V,qaaqquaa,vocare
1138,prahlen::V,oqqartuvoq,gloriari
1139,prahlen::V,oqallortuvoq,gloriari
1140,übersetzen::V,ikaarpoq,vertere
1141,übersetzen::V,nutserpaa,vertere
1142,denken::V,isumaqarpoq,cogitare
1143,glauben::V,upperaa,credere
1144,glauben::V,isumaqarpoq,credere
1145,erkennen::V,ilisaraa,cognoscere
1146,verstehen::V,paasivaa,intellegere
1147,lernen::V,ilinniarpoq,discere
1148,wissen::V,nalunngilaa,scire
1149,sich erinnern an::V,eqqaavaa,meminisse
1150,vergessen::V,puiorpaa,oblivisci
1151,messen::V,ussersarpaa,metiri
1152,zählen::V,kisitsivoq,numerare
1153,rechnen::V,kisitsivoq,reri
1154,rechnen::V,kisitsivoq,calculare
1155,lesen::V,atuarpoq,legere
1156,malen::V,qalipappaa,pingere
1157,schreiben::V,allappoq,scribere
1158,kaufen::V,pisiaraa,emere
1159,verkaufen::V,akigaa,vendere
1160,bezahlen::V,akilerpaa,pendere
1161,beherrschen::V,inappaa,regere
1162,beherrschen::V,inappaa,imperare
1163,ertragen::V,ernertaaraa,tolerare
1164,ertragen::V,ernertaaraa,sustinere
1165,Nase::N,,nasus
1166,Schnurrbart::N,,barba labri superioris
1167,Fuß::N,,pes
1168,Schlaf::N,,somnus
1169,Strömung::N,,fluctus
1170,Moor::N,,palus
1171,Wald::N,,silva
1172,Anhöhe::N,,specula
1173,Gipfel::N,,vertex
1174,Quelle::N,,fons
1175,Festland::N,,continens
1176,Kiefer[Baum]::N,,pinus
1177,Pferd::N,,equus
1178,Elch::N,,alces
1179,Schwarm::N,,examen
1180,Ente::N,,anas
1181,Barsch::N,,perca
1182,Hecht::N,,esox
1183,Wurm::N,,vermis
1184,Heu::N,,faenum
1185,Kummer::N,,aegritudo
1186,Gespräch::N,,sermo
1187,Spiel::N,,ludus
1188,Gesellschaft::N,,societas
1189,Angelegenheit::N,,res
1190,Anzahl::N,,numerus
1191,Strich::N,,lineamentum
1192,Gegenstand::N,,res
1193,Höhe::N,,altitudo
1194,Lagerfeuer::N,,ignis
1195,Gang::N,,cursus
1196,Heim::N,,domicilium
1197,Beutel::N,,sacculus
1198,Eimer::N,,situla
1199,Sack::N,,saccus
1200,Brei::N,,puls
1201,Leder::N,,corium
1202,Gott::N,,deus
1203,Reichtum::N,,opes
1204,Reichtum::N,,divitiae
1205,Staat::N,,res publica
1206,Gewalt::N,,vis
1207,Bogen[Waffe]::N,,arcus
1208,Lüge::N,,mendacium
1209,Schaden::N,,damnum
1210,Schaden::N,,detrimentum
1211,April::N,,Aprilis
1212,frisch::A,,recens
1213,lecker::A,,delicatus
1214,sauer::A,,acidus
1215,bunt::A,,varius
1216,teuer::A,,carus
1217,geschickt::A,,sollers
1218,nackt::A,,nudus
1219,ehemalig::A,,pristinus
1220,bekannt::A,,notus
1221,anderer::A,,alius
1222,zuerst::ADV,,primo
1223,niemals::ADV,,numquam
1224,von hier::ADV,,hinc
1225,dort::ADV,,ibi
1226,oben::ADV,,supra
1227,hinauf::ADV,,sursum
1228,nicht::ADV,,non
1229,ein wenig::ADV,,paulum
1230,so::ADV,,ita
1231,nur::ADV,,solum
1232,nur::ADV,,tantum
1233,vor::PRP,,ante
1234,hinter::PRP,,post
1235,unter::PRP,,sub
1236,durch::PRP,,per
1237,neben::PRP,,iuxta
1238,zwischen::PRP,,inter
1239,wegen::PRP,,propter
1240,alles::PRN,,omnia
1241,aufgehen[Sonne]::V,,oriri
1242,strömen::V,,fluere
1243,fließen::V,,manare
1244,faulen::V,,putescere
1245,verfaulen::V,,putescere
1246,verschwinden::V,,discedere
1247,lärmen::V,,strepere
1248,klirren::V,,crepare
1249,rauschen::V,,crepare
1250,klingen::V,,sonare
1251,müde werden::V,,fatigari
1252,krank werden::V,,aegrescere
1253,krank sein::V,,aegrotare
1254,umkommen::V,,perire
1255,sich rühren::V,,micare
1256,sich erheben::V,,surgere
1257,hinfallen::V,,cadere
1258,kriechen::V,,repere
1259,kriechen::V,,serpere
1260,gehen::V,,ire
1261,gehen::V,,vadere
1262,abfahren::V,,proficisci
1263,erwarten::V,,opperiri
1264,erwarten::V,,expectare
1265,lachen::V,,ridere
1266,anschauen::V,,aspectare
1267,probieren::V,,gustare
1268,zu sehen sein::V,,conspici
1269,vernehmen::V,,comperire
1270,können::V,,posse
1271,gelingen::V,,contingere
1272,geraten::V,,evenire
1273,ändern::V,,mutare
1274,drehen::V,,torquere
1275,schieben::V,,promovere
1276,rütteln::V,,quassare
1277,schütten::V,,fundere
1278,packen::V,,capessere
1279,hinzufügen::V,,addere
1280,wählen::V,,eligere
1281,auswählen::V,,deligere
1282,behindern::V,,impedire
1283,beschädigen::V,,laedere
1284,reichen::V,,praebere
1285,schenken::V,,donare
1286,schenken::V,,largiri
1287,lassen::V,,iubere
1288,verlassen::V,,deserere
1289,verlassen::V,,relinquere
1290,bewachen::V,,custodire
1291,verteidigen::V,,defendere
1292,sich schlagen::V,,luctari
1293,siegen::V,,vincere
1294,belästigen::V,,obtundere
1295,täuschen::V,,fallere
1296,pflücken::V,,carpere
1297,fassen::V,,capere
1298,hüten::V,,custodire
1299,treiben::V,,agere
1300,melken::V,,mulgere
1301,hacken::V,,findere
1302,reifen::V,,maturescere
1303,zubereiten::V,,apparare
1304,backen::V,,coquere
1305,stricken::V,,texere
1306,nähen::V,,suere
1307,spülen::V,,perluere
1308,kehren::V,,purgare
1309,kämmen::V,,pectere
1310,schmücken::V,,ornare
1311,schmücken::V,,decorare
1312,sich unterhalten::V,,colloqui
1313,sich unterhalten::V,,disputare
1314,nennen::V,,appellare
1315,bemerken::V,,animadvertere
1316,begreifen::V,,comprehendere
1317,zeichnen::V,,scribere
1318,besitzen::V,,possidere
1319,zahlen::V,,solvere
