,Concept_ID,tr,nl
842,jetzt::ADV,şimdi,nou
843,jetzt::ADV,şimdi,thans
844,heute::ADV,bugün,heden
845,heute::ADV,bugün,vandaag
846,morgen::ADV,yarın,morgen
847,bald::ADV,yakında,gauw
848,bald::ADV,yakında,weldra
849,dann::ADV,sonra,dan
850,dann::ADV,sonra,toen
851,gestern::ADV,dün,gisteren
852,einst::ADV,eskiden,eens
853,damals::ADV,o zamanlar,toen
854,damals::ADV,o zamanlar,destijds
855,danach::ADV,sonradan,daarna
856,danach::ADV,ondan sonra,daarna
857,vorher::ADV,önce,vooraf
858,vorher::ADV,önce,van tevoren
859,vorher::ADV,önceden,vooraf
860,vorher::ADV,önceden,van tevoren
861,zuerst::ADV,ilk önce,eerst
862,zuerst::ADV,ilk önce,het eerst
863,einmal::ADV,bir defa,eens
864,einmal::ADV,bir defa,eenmaal
865,manchmal::ADV,bazan,soms
866,oft::ADV,sık sık,vaak
867,oft::ADV,sık sık,dikwijls
868,oft::ADV,çok defa,vaak
869,oft::ADV,çok defa,dikwijls
870,immer::ADV,daima,altijd
871,immer::ADV,her zaman,altijd
872,niemals::ADV,asla değil,nooit
873,niemals::ADV,hiçbir zaman,nooit
874,hier::ADV,burada,hier
875,hierhin::ADV,buraya,hierheen
876,von hier::ADV,buradan,van hier
877,von hier::ADV,buradan,hiervandaan
878,dort::ADV,orada,daar
879,dort::ADV,orada,ginds
880,dort::ADV,şurada,daar
881,dort::ADV,şurada,ginds
882,dorthin::ADV,oraya,daarheen
883,dorthin::ADV,şuraya,daarheen
884,geradeaus::ADV,doğru,rechtuit
885,geradeaus::ADV,doğru,rechtdoor
886,vorwärts::ADV,ileri,vooruit
887,vorwärts::ADV,ileri,voorwaarts
888,rückwärts::ADV,geri,achteruit
889,rückwärts::ADV,geri,achterwaarts
890,zurück::ADV,geriye,terug
891,unten::ADV,aşağıda,beneden
892,unten::ADV,aşağıda,onderaan
893,hinab::ADV,aşağıya,omlaag
894,hinab::ADV,aşağıya,naar beneden
895,oben::ADV,yukarıda,boven
896,hinauf::ADV,yukarı,omhoog
897,hinauf::ADV,yukarı,naar boven
898,hinauf::ADV,yukarıya,omhoog
899,hinauf::ADV,yukarıya,naar boven
900,überall::ADV,her yerde,alom
901,überall::ADV,her yerde,overal
902,nicht::ADV,-mi-,niet
903,nicht::ADV,değil,niet
904,ein wenig::ADV,biraz,wat
905,kaum::ADV,dar,amper
906,kaum::ADV,dar,nauwelijks
907,kaum::ADV,hemen hemen değil,amper
908,kaum::ADV,hemen hemen değil,nauwelijks
909,sehr::ADV,pek,erg
910,sehr::ADV,pek,zeer
911,sehr::ADV,gayet,erg
912,sehr::ADV,gayet,zeer
913,so::ADV,öyle,zo
914,so::ADV,böyle,zo
915,noch::ADV,hâlâ,nog
916,noch::ADV,henüz,nog
917,nur::ADV,ancak,maar
918,nur::ADV,ancak,alleen
919,nur::ADV,yalnız,maar
920,nur::ADV,yalnız,alleen
921,schon::ADV,çoktan,al
922,schon::ADV,çoktan,reeds
923,wieder::ADV,tekrar,weer
924,wieder::ADV,tekrar,terug
925,wieder::ADV,yeniden,weer
926,wieder::ADV,yeniden,terug
927,vergebens::ADV,boşuna,vergeefs
928,vergebens::ADV,boşuna,tevergeefs
929,vor::PRP,önünde,voor
930,hinter::PRP,arkasında,achter
931,unter::PRP,altında,onder
932,unter::PRP,altında,beneden
933,durch::PRP,sayesinde,door
934,durch::PRP,ortasından,door
935,neben::PRP,yanında,naast
936,zwischen::PRP,arasında,tussen
937,wegen::PRP,dolayı,wegens
938,wegen::PRP,dolayı,vanwege
939,dies::PRN,bu,dit
940,das::PRN,o,dat
941,das::PRN,şu,dat
942,alles::PRN,hepsi,alles
943,alles::PRN,her şey,alles
944,ich::PRN,ben,ik
945,du::PRN,sen,je
946,du::PRN,sen,jij
947,er::PRN,o,hij
948,wir::PRN,biz,we
949,wir::PRN,biz,wij
950,ihr::PRN,siz,jullie
951,sie::PRN,onlar,ze
952,sie::PRN,onlar,zij
953,was::FPRN,ne,wat
954,wer::FPRN,kim,wie
955,wo::FADV,nerede,waar
956,wohin::FADV,nereye,waarheen
957,wie::FADV,nasıl,hoe
958,warum::FADV,neden,waarom
959,wieviel::FNUM,kaç,hoeveel
960,wieviel::FNUM,ne kadar,hoeveel
961,eins::NUM,bir,één
962,zwei::NUM,iki,twee
963,drei::NUM,üç,drie
964,vier::NUM,dört,vier
965,fünf::NUM,beş,vijf
966,sechs::NUM,altı,zes
967,sieben::NUM,yedi,zeven
968,acht::NUM,sekiz,acht
969,neun::NUM,dokuz,negen
970,zehn::NUM,on,tien
971,elf::NUM,on bir,elf
972,zwölf::NUM,on iki,twaalf
973,zwanzig::NUM,yirmi,twintig
974,dreißig::NUM,otuz,dertig
975,vierzig::NUM,kırk,veertig
976,fünfzig::NUM,elli,vijftig
977,sechzig::NUM,altmış,zestig
978,siebzig::NUM,yetmiş,zeventig
979,achtzig::NUM,seksen,tachtig
980,neunzig::NUM,doksan,negentig
981,hundert::NUM,yüz,honderd
982,tausend::NUM,bin,duizend
983,und::CNJ,ve,en
984,und::CNJ,ile,en
985,oder::CNJ,ya,of
986,oder::CNJ,yahut,of
987,stehen::V,durmak,staan
988,sitzen::V,oturmak,zitten
989,liegen::V,yatmak,liggen
990,hängen::V,asılı olmak,hangen
991,werden::V,olmak,worden
992,werden::V,olunmak,worden
993,passieren::V,olmak,gebeuren
994,beginnen::V,başlamak,beginnen
995,enden::V,bitmek,eindigen
996,enden::V,sona ermek,eindigen
997,wechseln::V,değişmek,wijzigen
998,wechseln::V,değişmek,veranderen
999,aufgehen[Sonne]::V,doğmak,opgaan
1000,untergehen[Sonne]::V,batmak,ondergaan
1001,scheinen[Sonne]::V,parlamak,schijnen
1002,donnern::V,gök gürlemek,donderen
1003,wehen::V,esmek,waaien
1004,strömen::V,akmak,stromen
1005,fließen::V,akmak,vloeien
1006,sich drehen::V,dönmek,draaien
1007,sich drehen::V,dönmek,zich draaien
1008,schwanken::V,sallanmak,wankelen
1009,schwingen::V,titremek,zwieren
1010,fallen::V,düşmek,vallen
1011,brennen::V,yanmak,branden
1012,rauchen::V,tütmek,roken
1013,regnen::V,yağmak,regenen
1014,gefrieren::V,donmak,bevriezen
1015,tauen::V,erimek,dooien
1016,schmelzen::V,erimek,smelten
1017,trocknen::V,kurumak,drogen
1018,sieden::V,kaynamak,koken
1019,sieden::V,kaynamak,zieden
1020,faulen::V,çürümek,rotten
1021,verfaulen::V,çürümek,verrotten
1022,reißen::V,yırtılmak,scheuren
1023,versinken::V,batmak,verzinken
1024,vergehen::V,geçmek,vergaan
1025,erscheinen::V,görünmek,opdagen
1026,erscheinen::V,görünmek,verschijnen
1027,verschwinden::V,kaybolmak,verdwijnen
1028,sinken::V,inmek,zinken
1029,abnehmen::V,azalmak,afnemen
1030,abnehmen::V,azalmak,verminderen
1031,zunehmen::V,artmak,toenemen
1032,zunehmen::V,çoğalmak,toenemen
1033,steigen::V,artmak,stijgen
1034,steigen::V,artmak,omhooggaan
1035,steigen::V,yükselmek,stijgen
1036,steigen::V,yükselmek,omhooggaan
1037,wachsen::V,büyümek,groeien
1038,wachsen::V,gelişmek,groeien
1039,glänzen::V,parlamak,glanzen
1040,glänzen::V,parlamak,schitteren
1041,funkeln::V,parıldamak,fonkelen
1042,lärmen::V,gürültü yapmak,lawaai maken
1043,läuten::V,çalmak,luiden
1044,klingeln::V,zil çalmak,bellen
1045,klirren::V,şakırdamak,rinkelen
1046,klirren::V,zangırdamak,rinkelen
1047,brausen::V,köpürmek,bruisen
1048,brausen::V,kükremek,bruisen
1049,rauschen::V,fışırdamak,ruisen
1050,klingen::V,tınlamak,klinken
1051,bellen::V,havlamak,blaffen
1052,heulen::V,ulumak,huilen
1053,blasen::V,üflemek,blazen
1054,pfeifen::V,düdük çalmak,fluiten
1055,schreien::V,bağırmak,gillen
1056,schreien::V,bağırmak,schreeuwen
1057,schreien::V,haykırmak,gillen
1058,schreien::V,haykırmak,schreeuwen
1059,stöhnen::V,inlemek,steunen
1060,zittern::V,titremek,beven
1061,zittern::V,titremek,sidderen
1062,leben::V,yaşamak,leven
1063,leben::V,hayatta olmak,leven
1064,geboren werden::V,doğmak,geboren worden
1065,atmen::V,solunmak,ademen
1066,atmen::V,nefes almak,ademen
1067,trinken::V,içmek,drinken
1068,essen::V,yemek,eten
1069,schlucken::V,yutmak,slikken
1070,müde werden::V,yorulmak,moe worden
1071,einschlafen::V,uykuya dalmak,inslapen
1072,schlafen::V,uyumak,slapen
1073,aufwachen::V,uyanmak,ontwaken
1074,aufwachen::V,uyanmak,wakker worden
1075,aufstehen::V,kalkmak,opstaan
1076,aufstehen::V,yataktan kalkmak,opstaan
1077,sich erholen::V,dinlenmek,zich ontspannen
1078,krank werden::V,hastalanmak,ziek worden
1079,krank sein::V,hasta olmak,ziek zijn
1080,schmerzen::V,ağrımak,pijn doen
1081,husten::V,öksürmek,hoesten
1082,genesen::V,şifa bulmak,genezen
1083,sterben::V,ölmek,sterven
1084,sterben::V,ölmek,overlijden
1085,sterben::V,vefat etmek,sterven
1086,sterben::V,vefat etmek,overlijden
1087,umkommen::V,ölmek,omkomen
1088,sich bewegen::V,hareket etmek,zich bewegen
1089,sich rühren::V,kımıldanmak,zich verroeren
1090,sich erheben::V,kalkmak,oprijzen
1091,sich erheben::V,kalkmak,verrijzen
1092,sich erheben::V,ayağa kalkmak,oprijzen
1093,sich erheben::V,ayağa kalkmak,verrijzen
1094,sich setzen::V,oturmak,gaan zitten
1095,hinfallen::V,yere düşmek,vallen
1096,hinfallen::V,yere düşmek,neervallen
1097,laufen::V,yürümek,lopen
1098,schreiten::V,yürümek,stappen
1099,schreiten::V,yürümek,schrijden
1100,schreiten::V,adım atmak,stappen
1101,schreiten::V,adım atmak,schrijden
1102,spazierengehen::V,gezmek,gaan wandelen
1103,spazierengehen::V,dolaşmak,gaan wandelen
1104,eilen::V,seğirtmek,ijlen
1105,eilen::V,seğirtmek,haasten
1106,sich beeilen::V,acele etmek,zich haasten
1107,sausen::V,hızla gitmek,stuiven
1108,rennen::V,koşmak,rennen
1109,springen::V,atlamak,springen
1110,springen::V,sıçramak,springen
1111,klettern::V,tırmanmak,klimmen
1112,klettern::V,tırmanmak,klauteren
1113,schaukeln::V,sallanmak,schommelen
1114,kriechen::V,sürünmek,kruipen
1115,schwimmen::V,yüzmek,zwemmen
1116,tauchen::V,dalmak,duiken
1117,rudern::V,kürek çekmek,roeien
1118,fahren::V,gitmek,rijden
1119,fliegen::V,uçmak,vliegen
1120,gehen::V,gitmek,gaan
1121,weggehen::V,gitmek,weggaan
1122,abfahren::V,kalkmak,vertrekken
1123,anhalten::V,durmak,stoppen
1124,anhalten::V,durmak,stilhouden
1125,hineingehen::V,içeri girmek,ingaan
1126,hineingehen::V,içeri girmek,binnengaan
1127,eintreten::V,girmek,binnenkomen
1128,kommen::V,gelmek,komen
1129,ankommen::V,varmak,aankomen
1130,zurückkommen::V,dönmek,terugkomen
1131,bleiben::V,kalmak,blijven
1132,warten::V,beklemek,wachten
1133,erwarten::V,beklemek,verwachten
1134,suchen::V,aramak,zoeken
1135,finden::V,bulmak,vinden
1136,versuchen::V,denemek,proberen
1137,versuchen::V,denemek,beproeven
1138,vorbereiten::V,hazırlamak,voorbereiden
1139,lieben::V,sevmek,houden van
1140,mögen::V,beğenmek,lusten
1141,mögen::V,beğenmek,houden van
1142,lachen::V,gülmek,lachen
1143,rühren::V,dokunmak,roeren
1144,rühren::V,duygulandırmak,roeren
1145,weinen::V,ağlamak,huilen
1146,weinen::V,ağlamak,schreien
1147,schimpfen::V,küfretmek,kijven
1148,schimpfen::V,küfretmek,schelden
1149,sich ärgern::V,kızmak,zich ergeren
1150,sich fürchten::V,korkmak,bang zijn
1151,fürchten::V,korkmak,vrezen
1152,fliehen::V,kaçmak,vluchten
1153,flüchten::V,kaçmak,ontsnappen
1154,flüchten::V,kaçmak,ontkomen
1155,sehen::V,görmek,zien
1156,anschauen::V,seyretmek,aankijken
1157,ansehen::V,bakmak,aanzien
1158,ansehen::V,bakmak,bekijken
1159,hören::V,duymak,horen
1160,hören::V,işitmek,horen
1161,zuhören::V,dinlemek,luisteren
1162,probieren::V,denemek,proeven
1163,probieren::V,tadına bakmak,proeven
1164,riechen::V,kokusunu almak,ruiken
1165,fühlen::V,duymak,voelen
1166,fühlen::V,hissetmek,voelen
1167,scheinen::V,görünmek,lijken
1168,zu sehen sein::V,görünmek,te zien zijn
1169,vernehmen::V,haber almak,vernemen
1170,frieren::V,üşümek,het koud hebben
1171,tun::V,etmek,doen
1172,tun::V,yapmak,doen
1173,können::V,bilmek,kunnen
1174,wollen::V,istemek,willen
1175,anfangen::V,başlamak,beginnen
1176,anfangen::V,başlamak,aanvangen
1177,beenden::V,bitirmek,beëindigen
1178,aufhören::V,bitmek,ophouden
1179,gelingen::V,başarmak,lukken
1180,gelingen::V,başarmak,gelukken
1181,geraten::V,düşmek,uitvallen
1182,öffnen::V,açmak,openen
1183,öffnen::V,açmak,opendoen
1184,schließen::V,kapamak,sluiten
1185,schließen::V,kapamak,dichtdoen
1186,stellen::V,koymak,stellen
1187,stellen::V,koymak,plaatsen
1188,setzen::V,koymak,zetten
1189,setzen::V,koymak,plaatsen
1190,setzen::V,oturtmak,zetten
1191,setzen::V,oturtmak,plaatsen
1192,legen::V,koymak,leggen
1193,legen::V,yatırmak,leggen
1194,berühren::V,dokunmak,aanraken
1195,verbinden::V,bağlamak,verbinden
1196,verbinden::V,birleştirmek,verbinden
1197,bedecken::V,örtmek,bedekken
1198,bedecken::V,kaplamak,bedekken
1199,aufhängen::V,asmak,ophangen
1200,anzünden::V,yakmak,aansteken
1201,anzünden::V,ateşlemek,aansteken
1202,aufheben::V,kaldırmak,oprapen
1203,zurücklassen::V,geride bırakmak,achterlaten
1204,verlieren::V,yitirmek,verliezen
1205,verlieren::V,kaybetmek,verliezen
1206,fallen lassen::V,düşürmek,laten vallen
1207,machen::V,yapmak,maken
1208,herstellen::V,yapmak,produceren
1209,herstellen::V,yapmak,voortbrengen
1210,herstellen::V,imal etmek,produceren
1211,herstellen::V,imal etmek,voortbrengen
1212,bauen::V,kurmak,bouwen
1213,bauen::V,inşa etmek,bouwen
1214,reparieren::V,onarmak,repareren
1215,reparieren::V,onarmak,herstellen
1216,reparieren::V,tamir etmek,repareren
1217,reparieren::V,tamir etmek,herstellen
1218,verbessern::V,düzeltmek,verbeteren
1219,ändern::V,değiştirmek,wijzigen
1220,ändern::V,değiştirmek,veranderen
1221,graben::V,kazmak,graven
1222,beugen::V,eğmek,buigen
1223,biegen::V,bükmek,buigen
1224,drehen::V,çevirmek,draaien
1225,drehen::V,döndürmek,draaien
1226,wenden::V,çevirmek,keren
1227,wenden::V,çevirmek,wenden
1228,umdrehen::V,çevirmek,omdraaien
1229,heben::V,kaldırmak,heffen
1230,heben::V,kaldırmak,optillen
1231,hochheben::V,yukarı kaldırmak,tillen
1232,ergreifen::V,tutmak,pakken
1233,ergreifen::V,tutmak,grijpen
1234,ergreifen::V,yakalamak,pakken
1235,ergreifen::V,yakalamak,grijpen
1236,halten::V,tutmak,houden
1237,drücken::V,sıkmak,drukken
1238,schieben::V,itmek,duwen
1239,schieben::V,itmek,schuiven
1240,schieben::V,sürmek,duwen
1241,schieben::V,sürmek,schuiven
1242,kratzen::V,kaşımak,krassen
1243,lecken::V,yalamak,likken
1244,beißen::V,ısırmak,bijten
1245,abreißen::V,koparmak,afrukken
1246,abreißen::V,koparmak,afscheuren
1247,abschneiden::V,keserek ayırmak,afsnijden
1248,binden::V,bağlamak,binden
1249,stecken::V,sokmak,steken
1250,brechen::V,kırmak,breken
1251,klopfen::V,çalmak,kloppen
1252,hauen::V,vurmak,houwen
1253,kleben::V,yapıştırmak,plakken
1254,reiben::V,ovmak,wrijven
1255,reiben::V,sürtmek,wrijven
1256,streichen::V,sürmek,smeren
1257,schleifen::V,bilemek,slijpen
1258,schneiden::V,kesmek,snijden
1259,rütteln::V,sallamak,schudden
1260,schütteln::V,sarsmak,schudden
1261,schütteln::V,çalkamak,schudden
1262,schwenken::V,sallamak,wuiven
1263,schwenken::V,sallamak,zwaaien
1264,schütten::V,dökmek,gieten
1265,schütten::V,dökmek,storten
1266,schütten::V,akıtmak,gieten
1267,schütten::V,akıtmak,storten
1268,füllen::V,doldurmak,vullen
1269,einwickeln::V,sarmak,inwikkelen
1270,tragen::V,taşımak,dragen
1271,schleppen::V,sürüklemek,slepen
1272,ziehen::V,çekmek,trekken
1273,aufbewahren::V,saklamak,bewaren
1274,werfen::V,atmak,gooien
1275,fangen::V,tutmak,vangen
1276,fangen::V,yakalamak,vangen
1277,packen::V,tutmak,pakken
1278,packen::V,tutmak,vastpakken
1279,packen::V,yakalamak,pakken
1280,packen::V,yakalamak,vastpakken
1281,verstecken::V,saklamak,verstoppen
1282,teilen::V,bölmek,delen
1283,teilen::V,ayırmak,delen
1284,schicken::V,yollamak,sturen
1285,schicken::V,göndermek,sturen
1286,bringen::V,getirmek,brengen
1287,hinzufügen::V,katmak,toevoegen
1288,hinzufügen::V,eklemek,toevoegen
1289,bekommen::V,almak,verkrijgen
1290,bekommen::V,eline geçmek,verkrijgen
1291,erhalten::V,almak,krijgen
1292,nehmen::V,almak,nemen
1293,wählen::V,seçmek,kiezen
1294,wählen::V,seçmek,verkiezen
1295,auswählen::V,seçmek,uitkiezen
1296,auswählen::V,ayırmak,uitkiezen
1297,bewahren::V,korumak,bewaren
1298,behindern::V,engellemek,hinderen
1299,verderben::V,bozmak,bederven
1300,beschädigen::V,zedelemek,beschadigen
1301,beschädigen::V,ziyan vermek,beschadigen
1302,zerbrechen::V,kırmak,breken
1303,zerbrechen::V,kırmak,stukbreken
1304,zerreißen::V,yırtmak,scheuren
1305,zerreißen::V,yırtmak,verscheuren
1306,zerstören::V,yıkmak,vernielen
1307,zerstören::V,tahrip etmek,vernielen
1308,verbrennen::V,yakmak,branden
1309,verbrennen::V,yakmak,verbranden
1310,geben::V,vermek,geven
1311,reichen::V,uzatmak,reiken
1312,reichen::V,uzatmak,aanreiken
1313,schenken::V,hediye etmek,schenken
1314,versprechen::V,vaat etmek,beloven
1315,wünschen::V,kutlamak,wensen
1316,loben::V,övmek,loven
1317,loben::V,övmek,prijzen
1318,küssen::V,öpmek,kussen
1319,wiegen::V,sallamak,wiegen
1320,zudecken::V,örtmek,toedekken
1321,wecken::V,uyandırmak,wekken
1322,zeigen::V,göstermek,tonen
1323,zeigen::V,göstermek,wijzen
1324,führen::V,gezdirmek,voeren
1325,führen::V,yol göstermek,voeren
1326,lehren::V,okutmak,leren
1327,lehren::V,öğretmek,leren
1328,unterrichten::V,öğretmek,onderwijzen
1329,aufziehen::V,yetiştirmek,grootbrengen
1330,leiten::V,yönetmek,leiden
1331,leiten::V,idare etmek,leiden
1332,antreiben::V,teşvik etmek,aandrijven
1333,lassen::V,-tırmak,laten
1334,einladen::V,davet etmek,uitnodigen
1335,vereinigen::V,birleştirmek,verenigen
1336,besuchen::V,uğramak,bezoeken
1337,besuchen::V,ziyaret etmek,bezoeken
1338,besuchen::V,görmeye gitmek,bezoeken
1339,treffen::V,rastlamak,treffen
1340,treffen::V,rastlamak,ontmoeten
1341,treffen::V,isabet etmek,treffen
1342,treffen::V,isabet etmek,ontmoeten
1343,sich versammeln::V,toplanmak,zich verzamelen
1344,spielen::V,oynamak,spelen
1345,singen::V,söylemek,zingen
1346,singen::V,şarkı söylemek,zingen
1347,tanzen::V,oynamak,dansen
1348,tanzen::V,dans etmek,dansen
1349,sich trennen::V,ayrılmak,van elkaar gaan
1350,verlassen::V,bırakmak,verlaten
1351,verlassen::V,terk etmek,verlaten
1352,retten::V,kurtarmak,redden
1353,bewachen::V,gözetmek,bewaken
1354,schützen::V,korumak,beschermen
1355,verteidigen::V,savunmak,verdedigen
1356,sich schlagen::V,dövüşmek,knokken
1357,schießen::V,ateş etmek,schieten
1358,siegen::V,yenmek,overwinnen
1359,ärgern::V,kızdırmak,ergeren
1360,schlagen::V,dövmek,slaan
1361,treten::V,tepmek,trappen
1362,treten::V,tepmek,schoppen
1363,stechen::V,sokmak,steken
1364,stechen::V,sokmak,prikken
1365,stechen::V,batırmak,steken
1366,stechen::V,batırmak,prikken
1367,stoßen::V,itmek,stoten
1368,stehlen::V,çalmak,stelen
1369,stören::V,bozmak,storen
1370,stören::V,bozmak,verstoren
1371,stören::V,etkilemek,storen
1372,stören::V,etkilemek,verstoren
1373,belästigen::V,rahatsız etmek,lastig vallen
1374,verbergen::V,saklamak,verbergen
1375,täuschen::V,aldatmak,misleiden
1376,betrügen::V,aldatmak,bedriegen
1377,betrügen::V,dolandırmak,bedriegen
1378,töten::V,öldürmek,doden
1379,wohnen::V,oturmak,wonen
1380,arbeiten::V,çalışmak,werken
1381,sammeln::V,toplamak,inzamelen
1382,sammeln::V,toplamak,verzamelen
1383,pflücken::V,koparmak,plukken
1384,jagen::V,avlanmak,jagen
1385,fischen::V,balık tutmak,vissen
1386,fassen::V,tutmak,vangen
1387,fassen::V,yakalamak,vangen
1388,hüten::V,otlatmak,hoeden
1389,treiben::V,gütmek,drijven
1390,anbinden::V,bağlamak,vastbinden
1391,füttern::V,beslemek,voeren
1392,melken::V,sağmak,melken
1393,hacken::V,yarmak,hakken
1394,gießen::V,sulamak,gieten
1395,reifen::V,olgunlaşmak,rijpen
1396,zubereiten::V,hazırlamak,klaarmaken
1397,zubereiten::V,hazırlamak,toebereiden
1398,kochen::V,pişirmek,koken
1399,kochen::V,kaynatmak,koken
1400,backen::V,pişirmek,bakken
1401,backen::V,fırında pişirmek,bakken
1402,braten::V,kızartmak,braden
1403,umrühren::V,karıştırmak,omroeren
1404,stricken::V,örmek,breien
1405,nähen::V,dikmek,naaien
1406,färben::V,boyamak,verven
1407,färben::V,boyamak,kleuren
1408,reinigen::V,temizlemek,reinigen
1409,waschen::V,yıkamak,wassen
1410,abwischen::V,silmek,afvegen
1411,spülen::V,çalkamak,spoelen
1412,spülen::V,çalkamak,afwassen
1413,fegen::V,süpürmek,vegen
1414,kehren::V,süpürmek,vegen
1415,baden::V,yıkanmak,baden
1416,baden::V,banyo yapmak,baden
1417,sich waschen::V,yıkanmak,zich wassen
1418,ausziehen::V,çıkarmak,uittrekken
1419,anziehen::V,giymek,aantrekken
1420,sich anziehen::V,giyinmek,zich aankleden
1421,kämmen::V,taramak,kammen
1422,schmücken::V,süslemek,tooien
1423,sagen::V,demek,zeggen
1424,sagen::V,söylemek,zeggen
1425,sprechen::V,konuşmak,spreken
1426,reden::V,konuşmak,praten
1427,sich unterhalten::V,sohbet etmek,zich onderhouden
1428,fragen::V,sormak,vragen
1429,bitten::V,dilemek,vragen
1430,bitten::V,dilemek,verzoeken
1431,bitten::V,rica etmek,vragen
1432,bitten::V,rica etmek,verzoeken
1433,erzählen::V,bahsetmek,vertellen
1434,erzählen::V,hikâye etmek,vertellen
1435,mitteilen::V,bildirmek,meedelen
1436,nennen::V,adlandırmak,noemen
1437,rufen::V,çağırmak,roepen
1438,prahlen::V,övünmek,pralen
1439,übersetzen::V,çevirmek,vertalen
1440,übersetzen::V,tercüme etmek,vertalen
1441,denken::V,düşünmek,denken
1442,glauben::V,inanmak,geloven
1443,glauben::V,zannetmek,geloven
1444,bemerken::V,farkına varmak,bemerken
1445,erkennen::V,tanımak,herkennen
1446,begreifen::V,anlamak,begrijpen
1447,begreifen::V,kavramak,begrijpen
1448,verstehen::V,duymak,verstaan
1449,verstehen::V,anlamak,verstaan
1450,lernen::V,öğrenmek,leren
1451,wissen::V,bilmek,weten
1452,sich erinnern an::V,hatırlamak,zich herinneren aan
1453,vergessen::V,unutmak,vergeten
1454,messen::V,ölçmek,meten
1455,zählen::V,saymak,tellen
1456,rechnen::V,hesap etmek,rekenen
1457,lesen::V,okumak,lezen
1458,malen::V,resmini yapmak,schilderen
1459,zeichnen::V,çizmek,tekenen
1460,schreiben::V,yazmak,schrijven
1461,besitzen::V,haiz olmak,bezitten
1462,besitzen::V,sahip olmak,bezitten
1463,kaufen::V,almak,kopen
1464,verkaufen::V,satmak,verkopen
1465,bezahlen::V,ödemek,betalen
1466,zahlen::V,ödemek,betalen
1467,beherrschen::V,hâkim olmak,beheersen
1468,ertragen::V,dayanmak,verdragen
1469,ertragen::V,katlanmak,verdragen
