,Concept_ID,ka,bn
649,krank::A,სნეული,অসুস্থ
650,krank::A,ავადმყოფი,অসুস্থ
651,nackt::A,ტიტველი,উলঙ্গ
652,traurig::A,მწუხარე,দুঃখিত
653,traurig::A,სევდიანი,দুঃখিত
654,lebendig::A,ცოცხალი,জীবিত
655,gut::A,კარგი,ভালো
656,schlecht::A,უხეირო,মন্দ
657,richtig::A,ნამდვილი,ঠিক
658,schlimm::A,ცუდი,কদর্য
659,wahr::A,სწორი,বাস্তব
660,wahr::A,ჭეშმარიტი,বাস্তব
661,alt::A,ძველი,পুরাতন
662,neu::A,ახალი,নব
663,neu::A,ახალი,নূতন
664,ehemalig::A,ყოფილი,পূর্বকালীন
665,alt[Lebewesen]::A,ბებერი,বৃদ্ধ
666,jung::A,ნორჩი,তরুণ
667,jung::A,ახალგაზრდა,তরুণ
668,arm::A,ღარიბი,ক্ষুদ্র
669,reich::A,მდიდარი,ধনবান্
670,bekannt::A,ცნობილი,সুপরিচিত
671,berühmt::A,გამოჩენილი,বিখ্যাত
672,fremd::A,უცხო,বিদেশি
673,fremd::A,გარეშე,বিদেশি
674,verschieden::A,სხვაგვარი,বিসদৃশ
675,nah::A,ახლო,নিকটবতী
676,fern::A,შორი,দুরবতী
677,fern::A,შორეული,দুরবতী
678,linker::A,მარცხენა,বাম
679,rechter::A,მარჯვენა,ডান
680,rechter::A,მარჯვენა,ডাইন
681,anderer::A,სხვა,অন্যতর
682,erster::A,პირველი,প্রথম
683,zweiter::A,მეორე,দ্বিতীয়
684,dritter::A,მესამე,তৃতীয়
685,letzter::A,ბოლო,সর্বশেষ
686,letzter::A,უკანასკნელი,সর্বশেষ
687,allein::ADV,მარტო,একক
688,auf einmal::ADV,ერთდროულად,জলদি
689,zusammen::ADV,ერთად,একসঙ্গে
690,lange::ADV,დიდხანს,লম্বা
691,plötzlich::ADV,მოულოდნელად,হঠাৎ
692,sofort::ADV,ახლავე,মুহ্ণর্তমধ্যে
693,später::ADV,მოგვიანებით,পশ্চাতে
694,jetzt::ADV,ახლა,এখন
695,heute::ADV,დღეს,আজ
696,morgen::ADV,ხვალ,আগামিকাল
697,bald::ADV,მალე,অস্পকালমধ্যে
698,dann::ADV,მერე,তখন
699,gestern::ADV,გუშინ,গতকাল
700,einst::ADV,ოდესღაც,একবার মাত্র
701,damals::ADV,მაშინ,তখন
702,danach::ADV,მერმე,পরে
703,danach::ADV,შემდეგ,পরে
704,vorher::ADV,ადრე,আগে
705,vorher::ADV,წინათ,আগে
706,zuerst::ADV,ჯერ,আগে
707,einmal::ADV,ერთხელ,একবার
708,manchmal::ADV,ხან,কখনও কখনও
709,manchmal::ADV,ზოგჯერ,কখনও কখনও
710,oft::ADV,ხშირად,ঘনঘন
711,immer::ADV,მუდამ,সর্বদা
712,immer::ADV,ყოველთვის,সর্বদা
713,niemals::ADV,არასდროს,কখলও নহে
714,hier::ADV,აქ,এখানে
715,hierhin::ADV,აქეთ,এখানে
716,von hier::ADV,აქედან,ত্রই স্তান হইতে
717,dort::ADV,იქ,ওখানে
718,dorthin::ADV,იქით,ওখানে
719,geradeaus::ADV,პირდაპირ,অগ্রগামী
720,vorwärts::ADV,წინ,সন্মুখিকে
721,rückwärts::ADV,უკან,খিরিয়া
722,zurück::ADV,უკანვე,পিঠ
723,unten::ADV,დაბლა,নীচে
724,unten::ADV,ქვევით,নীচে
725,hinab::ADV,ძირს,নিম্নগামী
726,oben::ADV,ზემოთ,উপরে
727,hinauf::ADV,ზევით,উচ্চতর অংশে
728,überall::ADV,ყველგან,সর্বত্র
729,nicht::ADV,არ,না
730,ein wenig::ADV,ცოტა,অল্প
731,kaum::ADV,ძლივს,কষ্টসহকাবে
732,sehr::ADV,მეტად,খুব
733,sehr::ADV,ძალიან,খুব
734,so::ADV,ისე,তত
735,noch::ADV,ჯერ,এখন পর্যস্ত
736,nur::ADV,მხოლოდ,শুধু
737,schon::ADV,უკვე,ইতঃপুর্বে
738,wieder::ADV,ისევ,আবার
739,wieder::ADV,კიდევ,আবার
740,vergebens::ADV,ამაოდ,বিফলে
741,vergebens::ADV,ტყუილად,বিফলে
742,vor::PRP,წინ,সম্মুখে
743,hinter::PRP,უკან,পশ্চাতে
744,hinter::PRP,მიღმა,পশ্চাতে
745,unter::PRP,ქვეშ,নীচে
746,unter::PRP,ქვევით,নীচে
747,durch::PRP,გავლით,দ্বারা
748,neben::PRP,გვერდით,কাছে
749,zwischen::PRP,შუა,মধ্যে
750,zwischen::PRP,შორის,মধ্যে
751,wegen::PRP,გამო,জন্য
752,wegen::PRP,შედეგად,জন্য
753,dies::PRN,ეს,এটা
754,das::PRN,ეგ,ওটা
755,alles::PRN,ყველაფერი,সব
756,ich::PRN,მე,আমি
757,du::PRN,შენ,তুমি
758,er::PRN,ის,উনি
759,er::PRN,იგი,উনি
760,wir::PRN,ჩვენ,আমরা
761,ihr::PRN,თქვენ,তোমরা
762,sie::PRN,ისინი,তারা
763,was::FPRN,რა,কি
764,wer::FPRN,ვინ,কে
765,wo::FADV,სად,কোথায়
766,wohin::FADV,საით,কোথায়
767,wie::FADV,როგორ,কেমন
768,warum::FADV,რაზე,কেন
769,warum::FADV,რატომ,কেন
770,wieviel::FNUM,რამდენი,কত
771,eins::NUM,ერთი,অক
772,zwei::NUM,ორი,দুই
773,drei::NUM,სამი,তিন
774,vier::NUM,ოთხი,চার
775,fünf::NUM,ხუთი,পাঁচ
776,sechs::NUM,ექვსი,ছয়
777,sieben::NUM,შვიდი,সাত
778,acht::NUM,რვა,আট
779,neun::NUM,ცხრა,নয়
780,zehn::NUM,ათი,দশ
781,elf::NUM,თერთმეტი,এগারো
782,zwölf::NUM,თორმეტი,দ্বাদশ
783,zwanzig::NUM,ოცი,বিশ
784,dreißig::NUM,ოცდაათი,ত্রিশ
785,vierzig::NUM,ორმოცი,চল্লিশ
786,fünfzig::NUM,ორმოცდაათი,পঞ্চাশ
787,sechzig::NUM,სამოცი,ষাট
788,siebzig::NUM,სამოცდაათი,সত্তর
789,achtzig::NUM,ოთხმოცი,আশি
790,neunzig::NUM,ოთხმოცდაათი,নব্বুই
791,hundert::NUM,ასი,শত
792,tausend::NUM,ათასი,হাজার
793,und::CNJ,და,আর
794,und::CNJ,და,এবং
795,oder::CNJ,ან,বা
796,stehen::V,დგას,দাঁড়ানো
797,sitzen::V,ზის,বসা
798,liegen::V,აწევს,শোয়া
799,hängen::V,კიდია,ঝোলা
800,werden::V,გახდება,হইয়া উঠা
801,passieren::V,მოხდება,ঘটা
802,beginnen::V,იწყება,আরম্ভ হওয়া
803,enden::V,გათავდება,শেষ হওয়া
804,wechseln::V,იცვლება,রূপাস্তর করা
805,aufgehen[Sonne]::V,ამოდის,উদিত হওয়া
806,untergehen[Sonne]::V,ჩადის,অস্ত যাওয়া
807,scheinen[Sonne]::V,ანათებს,আলো দেওয়া
808,donnern::V,ქუხს,বজ্রধ্বনি করা
809,wehen::V,ქრის,প্রবাহিত হওয়া
810,wehen::V,დაუბერავს,প্রবাহিত হওয়া
811,strömen::V,იღვრება,প্রবাহিত হওয়া
812,fließen::V,დის,ছুটা
813,fließen::V,მიედინება,ছুটা
814,sich drehen::V,ტრიალებს,পাক খাওয়া
815,schwanken::V,ირხევა,দোলা
816,schwingen::V,ირხევა,দোলা
817,fallen::V,დავარდება,পড়া
818,brennen::V,იწვის,সেঁকা
819,rauchen::V,ბოლავს,ধোঁয়া ছড়ান
820,rauchen::V,აბოლებს,ধোঁয়া ছড়ান
821,regnen::V,წვიმს,বর্ষণ_করা
822,gefrieren::V,იყინება,হিমায়িত হওয়া
823,tauen::V,დნება,গলা
824,schmelzen::V,დნება,গলা
825,trocknen::V,გაშრება,শুষ্ক করা
826,sieden::V,დუღს,ফোঁড়া
827,faulen::V,ლპება,ক্ষয় হওয়া
828,verfaulen::V,ლპება,ক্ষয় হওয়া 
829,reißen::V,დაიხევა,ছিঁড়া
830,versinken::V,ეფლობა,ডুবা
831,versinken::V,ჩაიძირება,ডুবা
832,vergehen::V,გადის,যাওয়া
833,erscheinen::V,გამოჩნდება,আসা
834,verschwinden::V,გააქრება,অদৃশ্য হওয়া
835,verschwinden::V,დაიკარგება,অদৃশ্য হওয়া
836,sinken::V,დაიწევს,হ্রাস হওয়া
837,abnehmen::V,შემცირდება,হ্রাস হওয়া
838,zunehmen::V,გასუქდება,বৃদ্ধি পাওয়া
839,steigen::V,მოიმატებს,ওঠা
840,wachsen::V,იზრდება,বড় হওয়া
841,wachsen::V,მრავლდება,বড় হওয়া
842,glänzen::V,ბრწყინავს,জ্বলা
843,funkeln::V,კაშკაშებს,জ্বল্জ্বল করা
844,lärmen::V,ხმაურობს,
845,läuten::V,დარეკავს,রুসুঝুসু করা
846,klingeln::V,დარეკავს,বাজা
847,klirren::V,დააწკარუნებს,টুংটাং-শব্দ করা
848,brausen::V,ბობოქრობს,গর্জন করা
849,rauschen::V,შრიალებს,মর্মরধ্বনি করা
850,klingen::V,ხმას გამოსცემს,শব্দ করা
851,bellen::V,უყეფს,ঘেউ ঘেউ করা
852,heulen::V,ღმუის,গর্জন করা
853,blasen::V,დაუბერავს,ফুঁ দেওয়া
854,pfeifen::V,უსტვენს,শিস্ দেওয়া
855,schreien::V,ყვირის,চিৎকার করা
856,stöhnen::V,კვნესის,গোঁ-গো করা
857,zittern::V,აძაგძაგებს,কাঁপা
858,leben::V,ცოცხლობს,বাঁচা
859,geboren werden::V,იშვება,জন্মানো
860,geboren werden::V,იბადება,জন্মানো
861,atmen::V,სუნთქავს,শ্বাস ফেলা
862,trinken::V,სვამს,পান করা
863,trinken::V,დალევს,পান করা
864,essen::V,შეჭამს,ভক্ষণ করা
865,schlucken::V,ყლაპავს,গেলা
866,müde werden::V,დაიქანცება,পরিশ্রান্ত হওয়া
867,einschlafen::V,დაიძინებს,নিদ্রামগ্ন হওয়া
868,schlafen::V,სძინავს,নিদ্রা যাওয়া
869,aufwachen::V,გაიღვიძებს,জাগা
870,aufstehen::V,ადგება,জাগা
871,sich erholen::V,დაისვენებს,আরাম করা
872,krank werden::V,ავად გახდება,অসুস্থ হত্তয়া
873,krank sein::V,ავადმყოფობს,রূগ্ণ হত্তয়া
874,schmerzen::V,სტკივა,কন্কন করা
875,husten::V,ახველებს,কাশা
876,genesen::V,მორჩება,আরোগ্য হওয়া
877,sterben::V,კვდება,মারা যাওয়া
878,umkommen::V,დაიღუპება,মারা যাওয়া
879,sich bewegen::V,იძვრის,চলা
880,sich bewegen::V,მოძრაობს,চলা
881,sich rühren::V,გაინძრევა,নড়া
882,sich erheben::V,ადგება,উদিত হওয়া
883,sich setzen::V,დაჯდება,বসা
884,hinfallen::V,დაეცემა,পড়া
885,laufen::V,დადის,হাঁটা
886,schreiten::V,აბიჯებს,হাঁটা
887,spazierengehen::V,დასეირნობს,পায়চারি করা
888,eilen::V,მიიჩქარის,ত্বরাম্বিত করা
889,sich beeilen::V,აჩქარდება,ত্বরাম্বিত করা
890,sausen::V,მიქრის,ধেয়ে যাওয়া
891,rennen::V,დარბის,চলা
892,springen::V,ხტის,লাফানো
893,klettern::V,ძვრება,আরোহণ করা
894,schaukeln::V,ქანაობს,দোলা
895,kriechen::V,დაბობღავს,হামাগুড়ি দেওয়া
896,schwimmen::V,ცურავს,সাঁতার কাটা
897,tauchen::V,ჩაიძირება,ডোবা
898,rudern::V,ნიჩაბს უსვამს,দাঁড় টানা
899,fahren::V,დადის,চালান
900,fahren::V,მგზავრობს,চালান
901,fliegen::V,იფრენს,ওড়া
902,fliegen::V,გაფრინდება,ওড়া
903,gehen::V,მიდის,যাওয়া
904,weggehen::V,წამოდის,প্রস্থান করা
905,abfahren::V,მიემგზავრება,প্রস্থান করা
906,anhalten::V,ჩერდება,থামা
907,hineingehen::V,შედის,ঢোকা
908,eintreten::V,შედის,ঢোকা
909,kommen::V,მოდის,আসা
910,ankommen::V,ჩადის,আসা
911,zurückkommen::V,დაბრუნდება,ফিরা
912,bleiben::V,დარჩება,থাকা
913,warten::V,ელოდება,অপেক্ষা করা
914,erwarten::V,ელის,অপেক্ষা করা
915,erwarten::V,დაიცდის,অপেক্ষা করা
916,suchen::V,ეძებს,খোঁজ করা
917,suchen::V,მოძებნის,খোঁজ করা
918,finden::V,მიაგნებს,পাওয়া
919,finden::V,გამოძებნის,পাওয়া
920,versuchen::V,ცდის,পরখ করা
921,versuchen::V,ცდილობს,পরখ করা
922,vorbereiten::V,მოამზადებს,প্রস্তুত করা
923,lieben::V,უყვარს,ভালবাসা
924,mögen::V,ეტრფის,পছন্দ করা
925,lachen::V,იცინის,হাসা
926,rühren::V,გულს აუჩუყებს,হৃদয়ম্পর্শ করা
927,weinen::V,ტირის,কাঁদা
928,schimpfen::V,შეიგინება,নালিশ করা
929,sich ärgern::V,გაბრაზობს,রাগ হত্তয়া
930,sich fürchten::V,შიშობს,ভয় করা
931,fürchten::V,ფრთხილობს,ডরা
932,fliehen::V,გაიქცევა,পালানো
933,flüchten::V,გაიქცევა,পালানো
934,sehen::V,ხედავს,দেখা
935,anschauen::V,ნახავს,দেখা
936,ansehen::V,უყურებს,দেখা
937,hören::V,ისმენს,শোনা
938,zuhören::V,მოისმენს,শোনা
939,probieren::V,გასინჯავს,পরখ করা
940,riechen::V,ყნოსავს,শুঁকা
941,fühlen::V,გრძნობს,অনুভব করা
942,scheinen::V,ეჩვენება,মনে হত্তয়া
943,zu sehen sein::V,მოჩანს,দেখা দেত্তয়া
944,vernehmen::V,გაიგებს,শোনা
945,frieren::V,იყინება,শীত লাগা
946,tun::V,აკეთებს,করা
947,können::V,შეიძლება,পারা
948,wollen::V,უნდა,ইচ্ছা করা
949,anfangen::V,დაიწყებს,আরম্ভ করা
950,beenden::V,ამთავრებს,শেষ করা
951,aufhören::V,შეწყვეტს,থামা
952,gelingen::V,მოახერხებს,সিদ্ধিলাভ করা
953,geraten::V,გამოდის,পরিণত হত্তয়া
954,öffnen::V,გახსნის,খোলা
955,schließen::V,ხურავს,বন্ধ করা
956,schließen::V,დაკეტავს,বন্ধ করা
957,stellen::V,დადგამს,স্থাপন করা
958,setzen::V,დასვამს,স্থাপন করা
959,legen::V,დადებს,স্থাপন করা
960,berühren::V,შეახებს,স্পর্শ করা
961,berühren::V,მიაკარებს,স্পর্শ করা
962,verbinden::V,შეაერთებს,সংযুক্ত করা
963,bedecken::V,გადააფარებს,ঢাকা
964,aufhängen::V,დაკიდებს,ঝুলানো
965,anzünden::V,დაანთებს,জ্বালান
966,anzünden::V,მოუკიდებს,জ্বালান
967,aufheben::V,აიღებს,কুড়াইয়া তোলা
968,aufheben::V,აიყვანს,কুড়াইয়া তোলা
969,zurücklassen::V,დატოვებს,পরিত্যাগ করা
970,verlieren::V,დაკარგავს,হারান
971,fallen lassen::V,გაუვარდება,ফেলা
972,machen::V,გააკეთებს,গঠন করা
973,machen::V,გამოიწვევს,গঠন করা
974,herstellen::V,დაამზადებს,সৃষ্টি করা
975,bauen::V,ააშენებს,নির্মাণ করা
976,reparieren::V,შეაკეთებს,মেরামত করা
977,reparieren::V,გაარემონტებს,মেরামত করা
978,verbessern::V,გამოაკეთებს,উন্নতিলাভ করা
979,verbessern::V,გააუმჯობესებს,উন্নতিলাভ করা
980,ändern::V,შეცვლის,পরিবর্তিত করা
981,graben::V,თხრის,খনন করা
982,beugen::V,ხრის,নোয়া
983,biegen::V,გაღუნავს,নোয়া
984,drehen::V,ატრიალებს,ঘোরান
985,wenden::V,მოაბრუნებს,উলটাইয়া দেত্তয়া
986,umdrehen::V,შეატრიალებს,উলটানো
987,heben::V,ასწევს,উত্তোলন করা
988,hochheben::V,აიყვანს,উঁচু করা
989,ergreifen::V,სტაცებს,দখল করা
990,halten::V,უჭირავს,ধরা
991,drücken::V,დააწვება,টেপা
992,schieben::V,მისწევს,ঠেলা
993,kratzen::V,მოფხანს,চাঁচা
994,lecken::V,ლოკავს,চাটা
995,beißen::V,უკბენს,দংশন করা
996,abreißen::V,გლეჯს,বিচ্ছিন্ন করা
997,abreißen::V,მოწყვეტს,বিচ্ছিন্ন করা
998,abschneiden::V,გაჭრის,বিচ্ছিন্ন করা
999,binden::V,შეკრავს,বন্ধন করা
1000,binden::V,გადააბამს,বন্ধন করা
1001,stecken::V,ჩაასობს,বিদ্ধ করা
1002,brechen::V,მოიტეხს,ভাঙা
1003,klopfen::V,აკაკუნებს,আঘাত করা
1004,hauen::V,ლეწავს,আঘাত করা
1005,kleben::V,წებავს,সাঁটা
1006,kleben::V,დააწებებს,সাঁটা
1007,reiben::V,დაზელს,ঘষা
1008,streichen::V,უსვამს,ছড়াইয়া
1009,schleifen::V,ლესავს,ধার দেওয়া
1010,schneiden::V,გაჭრის,কাটা
1011,rütteln::V,არხევს,নাড়ান
1012,schütteln::V,არყევს,নড়া
1013,schütteln::V,ანძრევს,নড়া
1014,schwenken::V,აქნევს,দোলা
1015,schütten::V,ღვრის,বর্ষণ করা
1016,schütten::V,დააქცევს,বর্ষণ করা
1017,füllen::V,გაავსებს,পরিপূর্ণ করা
1018,einwickeln::V,შეახვევს,মুড়া
1019,tragen::V,მიიტანს,বহন করা
1020,schleppen::V,მიათრევს,টানা
1021,ziehen::V,წევს,টানা
1022,ziehen::V,ათრევს,টানা
1023,aufbewahren::V,შეინახავს,রাখা
1024,werfen::V,ისვრის,ছুড়া
1025,fangen::V,დაიჭერს,লোফা
1026,packen::V,სტაცებს,ধরা
1027,verstecken::V,მალავს,গোপন করা
1028,teilen::V,დაყოფს,বিভক্ত করা
1029,schicken::V,გაგზავნის,প্রেরণ করা
1030,bringen::V,მოიტანს,আনা
1031,hinzufügen::V,დაამატებს,একত্র করা
1032,bekommen::V,ამოიღებს,পাওয়া
1033,erhalten::V,იღებს,পাওয়া
1034,nehmen::V,აიღებს,নেওয়া
1035,wählen::V,გადაარჩევს,বাছা
1036,auswählen::V,ამოარჩევს,বাছা
1037,bewahren::V,ინარჩუნებს,বাঁচাইয়া রাখা
1038,behindern::V,აბრკოლებს,বাধা দেওয়া
1039,behindern::V,გააძნელებს,বাধা দেওয়া
1040,verderben::V,გააფუჭებს,নষ্ট করা
1041,beschädigen::V,დააზიანებს,ক্ষতি করা
1042,zerbrechen::V,დაამტვრევს,ভাঙ্গিয়া যাওয়া
1043,zerreißen::V,გახევს,ছিঁড়া
1044,zerstören::V,მოსპობს,বিনাশ করা
1045,zerstören::V,დაანგრევს,বিনাশ করা
1046,verbrennen::V,დაწვავს,দহন করা
1047,geben::V,აძლევს,দেওয়া
1048,reichen::V,მიაწოდებს,দেওয়া
1049,schenken::V,აჩუქებს,উপহার দেত্তয়া
1050,versprechen::V,აღუთქვამს,প্রতিশ্রুতি দেওয়া
1051,wünschen::V,უსურვებს,আকাঙ্ক্ষা করা
1052,loben::V,აქებს,প্রশংসা করা
1053,loben::V,ამკობს,প্রশংসা করা
1054,küssen::V,აკოცებს,চুম্বন করা
1055,wiegen::V,არხევს,দুলানো
1056,zudecken::V,გადახურავს,ঢাকা
1057,wecken::V,გააღვიძებს,জাগানো
1058,zeigen::V,დაანახვებს,দেখানো
1059,führen::V,მიჰყავს,পথ দেখানো
1060,lehren::V,ასწავლის,শেখানো
1061,unterrichten::V,ასწავლის,শিক্ষা দেওয়া
1062,aufziehen::V,აღზრდის,পালন করা
1063,leiten::V,აწარმოებს,পরিচালনা করা
1064,leiten::V,ხელმძღვანელობს,পরিচালনা করা
1065,antreiben::V,დააჩქარებს,চালনা করা
1066,lassen::V,ა--ინებს,অনুমতি দেওয়া
1067,einladen::V,მოიპატიჟებს,নিমন্ত্রণ করা
1068,vereinigen::V,შეაერთებს,এক করা
1069,besuchen::V,სანახავად მიდის,দেখিতে যাওয়া
1070,treffen::V,შეხვდება,সন্মুখীন হওয়া
1071,sich versammeln::V,შეიკრიბება,জড়ো হওয়া
1072,spielen::V,ეთამაშება,খেলা
1073,singen::V,მღერის,গাওয়া
1074,tanzen::V,ცეკვავს,নাচা
1075,sich trennen::V,მოშორდება,পৃথক করা
1076,verlassen::V,მიატოვებს,পরিত্যাগ করা
1077,retten::V,იხსნის,উদ্ধার করা
1078,retten::V,გადაარჩენს,উদ্ধার করা
1079,bewachen::V,დარაჯობს,পাহারা দেওয়া
1080,bewachen::V,უთვალთვალებს,পাহারা দেওয়া
1081,schützen::V,დაიფარავს,রক্ষা করা
1082,verteidigen::V,დაიცავს,রক্ষা করা
1083,sich schlagen::V,იჩხუბებს,লড়াই করা
1084,schießen::V,ისვრის,তীরবেগে ছোটা
1085,siegen::V,გაიმარჯვებს,জেতা
1086,ärgern::V,აჯავრებს,বিরক্ত করা
1087,schlagen::V,ცემს,আঘাত করা
1088,treten::V,პანღურს ამოჰკრავს,লাথি মারা
1089,stechen::V,სჩხვლეტს,দংশন করা
1090,stoßen::V,დაეჯახება,ঠেলা
1091,stehlen::V,ქურდობს,অপহরণ করা
1092,stehlen::V,მოიპარავს,অপহরণ করা
1093,stören::V,შეაწუხებს,ঘাঁটান
1094,belästigen::V,მობეზრდება,বিরক্ত করা
1095,verbergen::V,დამალავს,গোপন করা
1096,täuschen::V,შეცდებს,প্রবঞ্চনা করা
1097,betrügen::V,მოატყუებს,প্রতারণা করা
1098,töten::V,მოკლავს,হত্যা করা
1099,wohnen::V,ცხოვრობს,বাস করা
1100,wohnen::V,ბინადრობს,বাস করা
1101,arbeiten::V,მუშაობს,কাজ করা
1102,sammeln::V,შეკრებს,সংগ্রহ করা
1103,pflücken::V,კრეფს,চয়ন করা
1104,jagen::V,ნადირობს,শিকার করা
1105,fischen::V,თევზაობს,মাছ ধরা
1106,fassen::V,დააჭერს,ধরা
1107,hüten::V,მწყემსავს,যুথভুক্ত করা
1108,treiben::V,მიერეკება,চালনা করা
1109,anbinden::V,მიაბამს,বন্ধন করা
1110,füttern::V,აჭმევს,ভোজন করানো
1111,melken::V,წველის,দুগ্ধ দোহন করা
1112,hacken::V,კეპავს,কাটা
1113,gießen::V,რწყავს,বর্ষণ করা
1114,reifen::V,მწიფდება,পাকা
1115,zubereiten::V,მოამზადებს,রন্ধন করা
1116,kochen::V,მოხარშავს,রন্ধন করা
1117,backen::V,გამოაცხობს,সেকা
1118,braten::V,შეწვავს,ভাজা
1119,umrühren::V,შეურევს,নড়ানো
1120,umrühren::V,გათქვეფს,নড়ানো
1121,stricken::V,ქსოვს,বোনা
1122,nähen::V,გაკერავს,সেলাই করা
1123,färben::V,შეღებავს,রঞ্জিত করা
1124,reinigen::V,გაწმენდს,পরিষ্কার করা
1125,reinigen::V,გასუფთავებს,পরিষ্কার করা
1126,waschen::V,გარეცხავს,পরিষ্কার করা
1127,abwischen::V,წაშლის,মুছা
1128,spülen::V,გაავლებს,পরিষ্কার করা
1129,fegen::V,დაბლანდავს,ঝাঁট দেওয়া
1130,kehren::V,დაგვის,ঝাঁট দেওয়া
1131,baden::V,ბანაობს,অবগাহন করা
1132,sich waschen::V,იბანება,ধোয়া
1133,ausziehen::V,გაიხდის,খুলা
1134,anziehen::V,ჩაიცვამს,গায়ে দেত্তয়া
1135,sich anziehen::V,ჩაიცვამს,পোশাক পরা
1136,kämmen::V,დავარცხნის,আঁচড়ানো
1137,schmücken::V,მორთავს,সাজান করা
1138,sagen::V,იტყვის,উচ্চারণ করা
1139,sprechen::V,ლაპარაკობს,বলা
1140,reden::V,საუბრობს,আলাপ করা
1141,sich unterhalten::V,ბაასობს,আড্ডা দেওয়া
1142,sich unterhalten::V,მუსაიფობს,আড্ডা দেওয়া
1143,fragen::V,ჰკითხავს,জিজ্ঞাসা করা
1144,bitten::V,სთხოვს,প্রার্থনা করা
1145,erzählen::V,მოუთხრობს,বর্ণনা করা
1146,mitteilen::V,აუწყებს,বলা
1147,mitteilen::V,აცნობებს,বলা
1148,nennen::V,უწოდებს,নাম দেওয়া
1149,rufen::V,დაუძახებს,আমন্ত্রণ করা
1150,prahlen::V,ტრაბახობს,বড়াই করা
1151,übersetzen::V,გადათარგმნის,ভাষাস্তরিত করা
1152,denken::V,ფიქრობს,ভাবা
1153,denken::V,აზროვნებს,ভাবা
1154,glauben::V,სჯერა,বিশ্বাস করা
1155,bemerken::V,შენიშვნავს,লক্ষ্য করা
1156,erkennen::V,გამოიცნობს,চিনিতে পারা
1157,begreifen::V,გაიგებს,উপলব্ধি করা
1158,verstehen::V,გაიგონებს,উপলব্ধি করা
1159,lernen::V,ისწავლის,শেখা
1160,wissen::V,ეცოდინება,জানা
1161,sich erinnern an::V,მოიგონებს,মনে করা
1162,sich erinnern an::V,გაიხსენებს,মনে করা
1163,vergessen::V,ივიწყებს,বিস্মৃত হওয়া
1164,messen::V,ზომავს,মাপা
1165,zählen::V,ითვლის,গণনা করা
1166,rechnen::V,გაიანგარიშებს,হিসাব করা
1167,lesen::V,კითხულობს,পাঠ করা
1168,malen::V,ხატავს,আঁকা
1169,zeichnen::V,ხაზავს,ছকা
1170,schreiben::V,დაწერს,লেখা
1171,besitzen::V,ექნება,অধিকার করা
1172,kaufen::V,ყიდულობს,ক্রয় করা
1173,verkaufen::V,გაყიდის,বেচা
1174,bezahlen::V,გადაიხდის,প্রদান করা
1175,zahlen::V,გადაიხდის,প্রদান করা
1176,beherrschen::V,ფლობს,শাসন করা
1177,ertragen::V,მოითმენს,বহন করা
