,Concept_ID,az,hr
1123,mögen::V,xoşlamaq,voljeti
1124,lachen::V,gülmək,smijati se
1125,rühren::V,həyəcanlandırmaq,taknuti
1126,weinen::V,ağlamaq,plakati
1127,schimpfen::V,küfr etmək,psovati
1128,sich ärgern::V,acıqlanmaq,ljutiti se
1129,sich fürchten::V,qorxmaq,bojati se
1130,fürchten::V,qorxmaq,bojati se
1131,fliehen::V,qaçmaq,pobjeći
1132,flüchten::V,qaçmaq,utjeći
1133,sehen::V,görmək,vidjeti
1134,anschauen::V,baxmaq,ogledati
1135,ansehen::V,baxmaq,gledati
1136,hören::V,duymaq,čuti
1137,hören::V,eşitmək,čuti
1138,zuhören::V,dinləmək,slušati
1139,probieren::V,dadına baxmaq,probati
1140,riechen::V,qoxlamaq,osjećati miris
1141,fühlen::V,duymaq,osjećati
1142,scheinen::V,görünmək,činiti se
1143,zu sehen sein::V,görünmək,biti vidljiv
1144,vernehmen::V,eşitmək,saznati
1145,frieren::V,üşümək,zima je
1146,tun::V,etmək,raditi
1147,können::V,bilmək,moći
1148,können::V,bacarmaq,moći
1149,wollen::V,istəmək,htjeti
1150,anfangen::V,başlamaq,početi
1151,beenden::V,bitirmək,svršiti
1152,beenden::V,bitirmək,dovršiti
1153,aufhören::V,bitmək,prestati
1154,aufhören::V,qurtarmaq,prestati
1155,gelingen::V,müvəffəq olmaq,uspjeti
1156,geraten::V,düşmək,desiti se
1157,öffnen::V,açmaq,otvoriti
1158,schließen::V,qapamaq,zatvoriti
1159,stellen::V,qoymaq,metnuti
1160,stellen::V,qoymaq,postaviti
1161,setzen::V,oturtmaq,posaditi
1162,legen::V,qoymaq,polagati
1163,berühren::V,toxunmaq,doticati
1164,berühren::V,toxunmaq,dodirivati
1165,verbinden::V,bağlamaq,spojiti
1166,verbinden::V,bağlamaq,zavezati
1167,bedecken::V,örtmək,pokriti
1168,aufhängen::V,asmaq,objesiti
1169,anzünden::V,yandırmaq,upaliti
1170,anzünden::V,yandırmaq,zapaliti
1171,aufheben::V,qaldırmaq,podići
1172,aufheben::V,qaldırmaq,podignuti
1173,zurücklassen::V,buraxmaq,ostaviti
1174,zurücklassen::V,buraxmaq,pustiti natrag
1175,verlieren::V,itirmək,izgubiti
1176,fallen lassen::V,düşürmək,ispustiti
1177,machen::V,etmək,uraditi
1178,machen::V,etmək,načiniti
1179,machen::V,etmək,napraviti
1180,herstellen::V,istehsal etmək,proizvesti
1181,bauen::V,tikmək,graditi
1182,reparieren::V,təmir etmək,popraviti
1183,verbessern::V,düzəltmək,poboljšati
1184,ändern::V,dəyişdirmək,promijeniti
1185,graben::V,qazımaq,kopati
1186,graben::V,qazımaq,kopkati
1187,beugen::V,əymək,saviti
1188,biegen::V,bükmək,saviti
1189,biegen::V,bükmək,sagnuti
1190,drehen::V,döndərmək,vrtjeti
1191,wenden::V,çevirmək,obrnuti
1192,umdrehen::V,çevirmək,okrenuti
1193,umdrehen::V,çevirmək,prevŕnuti
1194,heben::V,qaldırmaq,dizati
1195,hochheben::V,qaldırmaq,dignuti
1196,ergreifen::V,tutmaq,uhvatiti
1197,ergreifen::V,tutmaq,prihvatiti
1198,halten::V,saxlamaq,držati
1199,drücken::V,sıxmaq,pritiskivati
1200,schieben::V,sürmək,gurati
1201,kratzen::V,qaşımaq,česati
1202,kratzen::V,qaşımaq,grepsti
1203,lecken::V,yalamaq,lizati
1204,beißen::V,dişləmək,ujesti
1205,beißen::V,dişləmək,gristi
1206,abreißen::V,qoparmaq,otkinuti
1207,abschneiden::V,ayırmaq,odrezati
1208,binden::V,bağlamaq,vezati
1209,stecken::V,soxmaq,turiti
1210,brechen::V,qırmaq,slomiti
1211,klopfen::V,sındırmaq,lupati
1212,klopfen::V,sındırmaq,kucati
1213,hauen::V,vurmaq,tući
1214,hauen::V,vurmaq,udarati
1215,kleben::V,apışdırmaq,lijepiti
1216,reiben::V,ovmaq,trti
1217,streichen::V,sürtmək,namazati
1218,schleifen::V,bülövləmək,brusiti
1219,schneiden::V,kəsmək,rezati
1220,rütteln::V,sirkələmək,drmati
1221,schütteln::V,çalxalamaq,tresti
1222,schwenken::V,yelləmək,mahati
1223,schütten::V,tökmək,sipati
1224,schütten::V,tökmək,lijevati
1225,füllen::V,doldurmaq,napuniti
1226,einwickeln::V,sarımaq,umotati
1227,einwickeln::V,sarımaq,zamotati
1228,tragen::V,daşımaq,nositi
1229,schleppen::V,sürükləmək,tegliti
1230,ziehen::V,çəkmək,vući
1231,aufbewahren::V,gizlətmək,čuvati
1232,werfen::V,atmaq,bacati
1233,fangen::V,tutmaq,loviti
1234,fangen::V,tutmaq,hvatati
1235,packen::V,yaxalamaq,ščepati
1236,packen::V,yaxalamaq,zgrabiti
1237,verstecken::V,gizlətmək,sakriti
1238,teilen::V,bölmək,podijeliti
1239,schicken::V,yollamaq,slati
1240,schicken::V,göndərmək,slati
1241,bringen::V,gətirmək,donijeti
1242,hinzufügen::V,əlavə etmək,dodati
1243,hinzufügen::V,əlavə etmək,pridati
1244,bekommen::V,almaq,dobiti
1245,bekommen::V,əldə etmək,dobiti
1246,erhalten::V,almaq,primiti
1247,nehmen::V,almaq,uzeti
1248,wählen::V,seçmək,izabrati
1249,auswählen::V,arımaq,odabrati
1250,bewahren::V,qorumaq,sačuvati
1251,behindern::V,mane olmaq,smetati
1252,verderben::V,pozmaq,pokvariti
1253,beschädigen::V,zədələmək,oštetiti
1254,zerbrechen::V,qırmaq,razbiti
1255,zerbrechen::V,qırmaq,prelomiti
1256,zerbrechen::V,sındırmaq,razbiti
1257,zerbrechen::V,sındırmaq,prelomiti
1258,zerreißen::V,yırtmaq,poderati
1259,zerreißen::V,yırtmaq,rastrgnuti
1260,zerstören::V,dağıtmaq,razoriti
1261,zerstören::V,dağıtmaq,razrušiti
1262,verbrennen::V,yandırmaq,spaliti
1263,verbrennen::V,yandırmaq,sagorjeti
1264,geben::V,vermək,dati
1265,reichen::V,uzatmaq,pružiti
1266,schenken::V,vermək,darivati
1267,versprechen::V,vəd vermək,obećati
1268,wünschen::V,arzulamaq,željeti
1269,loben::V,tərifləmək,hvaliti
1270,küssen::V,öpmək,ljubiti
1271,wiegen::V,tərpətmək,njihati
1272,wiegen::V,tərpətmək,ljuljati
1273,zudecken::V,örtmək,pokriti
1274,wecken::V,oyatmaq,probuditi
1275,zeigen::V,göstərmək,pokazati
1276,führen::V,rəhbərlik etmək,voditi
1277,lehren::V,öyrətmək,učiti
1278,unterrichten::V,öyrətmək,poučiti
1279,unterrichten::V,dərs vermək,poučiti
1280,aufziehen::V,tərbiyə etmək,uzgajati
1281,leiten::V,idarə etmək,upravljati
1282,antreiben::V,bizləmək,natjeravati
1283,lassen::V,-tırmaq,dati
1284,einladen::V,dəvət etmək,pozvati
1285,vereinigen::V,birləşdirmək,ujediniti
1286,besuchen::V,baş çəkmək,posjetiti
1287,besuchen::V,ziyarət etmək,posjetiti
1288,treffen::V,rastlaşmaq,sresti
1289,treffen::V,rast gəlmək,sresti
1290,sich versammeln::V,toplanmaq,okupiti se
1291,spielen::V,oynamaq,igrati se
1292,singen::V,oxumaq,pjevati
1293,tanzen::V,oynamaq,plesati
1294,tanzen::V,rəqs etmək,plesati
1295,sich trennen::V,ayrılmaq,razići se
1296,verlassen::V,tərk etmək,ostaviti
1297,verlassen::V,tərk etmək,napustiti
1298,retten::V,xilas etmək,spasiti
1299,bewachen::V,gözətmək,čuvati
1300,bewachen::V,gözətmək,stražariti
1301,schützen::V,qorumaq,čuvati
1302,verteidigen::V,qorumaq,obraniti
1303,sich schlagen::V,döyüşmək,biti se
1304,sich schlagen::V,döyüşmək,udariti se
1305,schießen::V,atmaq,pucati
1306,schießen::V,atmaq,strijeljati
1307,schießen::V,atəş açmaq,pucati
1308,schießen::V,atəş açmaq,strijeljati
1309,siegen::V,yenmək,pobijediti
1310,ärgern::V,acışdırmaq,ljutiti
1311,schlagen::V,döymək,biti
1312,schlagen::V,döymək,udariti
1313,treten::V,təpmək,šutnuti
1314,stechen::V,soxmaq,ubosti
1315,stoßen::V,itələmək,gurnuti
1316,stehlen::V,çalmaq,ukrasti
1317,stehlen::V,oğurlamaq,ukrasti
1318,stören::V,pozmaq,smetati
1319,belästigen::V,narahat etmək,smetati
1320,belästigen::V,narahat etmək,dosaditi
1321,verbergen::V,gizləmək,skriti
1322,täuschen::V,aldatmaq,obmanuti
1323,betrügen::V,aldatmaq,prevarati
1324,töten::V,öldürmək,ubiti
1325,wohnen::V,yaşamaq,stanovati
1326,arbeiten::V,işləmək,raditi
1327,arbeiten::V,çalışmaq,raditi
1328,sammeln::V,yığmaq,sabrati
1329,sammeln::V,toplamaq,sabrati
1330,pflücken::V,qoparmaq,ubrati
1331,jagen::V,ovlamaq,loviti
1332,fischen::V,balıq tutmaq,ribati
1333,fischen::V,balıq tutmaq,loviti ribu
1334,fassen::V,tutmaq,uloviti
1335,hüten::V,güdmək,pasti
1336,treiben::V,haylamaq,goniti
1337,anbinden::V,bağlamaq,privezati
1338,füttern::V,bəsləmək,hraniti
1339,melken::V,sağmaq,musti
1340,hacken::V,yarmaq,sjeckati
1341,gießen::V,sulamaq,politi
1342,reifen::V,dəymək,sazreti
1343,zubereiten::V,bişirmək,prigotoviti
1344,kochen::V,qaynatmaq,kuhati
1345,backen::V,bişirmək,peći
1346,braten::V,qızartmaq,peći
1347,braten::V,qızartmaq,pržiti
1348,umrühren::V,qarışdırmaq,promiješati
1349,stricken::V,hörmək,plesti
1350,nähen::V,tikmək,šiti
1351,färben::V,boyamaq,obojiti
1352,reinigen::V,təmizləmək,očistiti
1353,reinigen::V,təmizləmək,počistiti
1354,waschen::V,yumaq,prati
1355,abwischen::V,silmək,otrti
1356,spülen::V,çalxamaq,isprati
1357,spülen::V,çalxamaq,oplakati
1358,fegen::V,süpürmək,mesti
1359,fegen::V,süpürmək,pomesti
1360,kehren::V,süpürmək,mesti
1361,baden::V,çimmək,kupati se
1362,sich waschen::V,yuyunmaq,umiti se
1363,sich waschen::V,yuyunmaq,prati se
1364,ausziehen::V,soyunmaq,svući
1365,anziehen::V,geymək,obući
1366,sich anziehen::V,geyinmək,obući se
1367,kämmen::V,daramaq,češljati
1368,schmücken::V,bəzəmək,uresiti
1369,schmücken::V,bəzəmək,nakititi
1370,sagen::V,demək,reći
1371,sagen::V,demək,kazati
1372,sagen::V,söymek,reći
1373,sagen::V,söymek,kazati
1374,sprechen::V,danışmaq,govoriti
1375,reden::V,danışmaq,govoriti
1376,reden::V,danışmaq,besjediti
1377,sich unterhalten::V,söhbət etmək,razgovarati se
1378,fragen::V,soruşmaq,pitati
1379,bitten::V,diləmək,moliti
1380,bitten::V,xahiş etmək,moliti
1381,erzählen::V,bəhs etmək,ispričati
1382,erzählen::V,bəhs etmək,pripovjediti
1383,mitteilen::V,bildirmək,saopćiti
1384,nennen::V,adlandırmaq,nazvati
1385,rufen::V,çağırmaq,zvati
1386,rufen::V,çağırmaq,dozvati
1387,prahlen::V,öyünmək,hvalisati se
1388,übersetzen::V,tərcümə etmək,prevesti
1389,denken::V,düşünmək,misliti
1390,denken::V,fikirləşmək,misliti
1391,glauben::V,inanmaq,vjerovati
1392,bemerken::V,qeyd etmək,zapaziti
1393,bemerken::V,qeyd etmək,primijetiti
1394,erkennen::V,tanımaq,prepoznati
1395,begreifen::V,anlamaq,pojmiti
1396,begreifen::V,anlamaq,shvatiti
1397,verstehen::V,duymaq,razabrati
1398,lernen::V,öyrənmək,učiti se
1399,wissen::V,bilmək,znati
1400,sich erinnern an::V,xatırlamaq,sjetiti se
1401,vergessen::V,unutmaq,zaboraviti
1402,messen::V,ölçmək,mjeriti
1403,zählen::V,saymaq,brojiti
1404,rechnen::V,hesablamaq,računati
1405,lesen::V,oxumaq,čitati
1406,malen::V,şəkil çəkmək,slikati
1407,zeichnen::V,cızmaq,crtati
1408,schreiben::V,yazmaq,pisati
1409,besitzen::V,yiyələnmək,imati
1410,besitzen::V,yiyələnmək,posjedovati
1411,besitzen::V,malik olmaq,imati
1412,besitzen::V,malik olmaq,posjedovati
1413,kaufen::V,satın almaq,kupiti
1414,verkaufen::V,satmaq,prodati
1415,verkaufen::V,satmaq,raspačati
1416,bezahlen::V,ödəmək,platiti
1417,zahlen::V,ödəmək,plaćati
1418,beherrschen::V,idarə etmək,vladati
1419,beherrschen::V,idarə etmək,gospodariti
1420,ertragen::V,dözmək,trpjeti
1421,ertragen::V,dözmək,podnijeti
