,Concept_ID,lv,ku
104,Haut::N,āda,çerm
105,Blut::N,вир,xwîn
106,Blut::N,asins,xwîn
107,Ader::N,сӧн,reh
108,Ader::N,asinsvads,reh
109,Sehne::N,вез,reh
110,Sehne::N,dzīsla,reh
111,Knochen::N,лы,hestî
112,Knochen::N,kauls,hestî
113,Gehirn::N,вем,mêjî
114,Gehirn::N,smadzenes,mêjî
115,Herz::N,сьӧлӧм,dil
116,Herz::N,sirds,dil
117,Magen::N,кынӧм,navêş
118,Magen::N,kuņģis,navêş
119,Leber::N,мус,kezeb
120,Leber::N,aknas,kezeb
121,Atem::N,лов,hilm
122,Atem::N,elpa,hilm
123,Hunger::N,тшыг,birçîtî
124,Hunger::N,bads,birçîtî
125,Hunger::N,izsalkums,birçîtî
126,Träne::N,синва,hêstir
127,Träne::N,asara,hêstir
128,Geschmack::N,кӧр,tam
129,Geschmack::N,чӧсмӧс,tam
130,Geschmack::N,garša,tam
131,Geruch::N,зын,bêhn
132,Geruch::N,дук,bêhn
133,Geruch::N,smaka,bêhn
134,Schlaf::N,узьӧм,xew
135,Schlaf::N,miegs,xew
136,Traum::N,вӧт,xewn
137,Traum::N,вӧтасьӧм,xewn
138,Traum::N,sapnis,xewn
139,Himmel::N,енэж,ezman
140,Himmel::N,debess,ezman
141,Sonne::N,шонді,roj
142,Sonne::N,saule,roj
143,Mond::N,тӧлысь,heyv
144,Mond::N,mēness,heyv
145,Stern::N,кодзув,stêrk
146,Stern::N,zvaigzne,stêrk
147,Luft::N,сынӧд,ba
148,Luft::N,gaiss,ba
149,Wind::N,тӧв,ba
150,Wind::N,vējš,ba
151,Welle::N,гы,şewl
152,Welle::N,vilnis,şewl
153,Wasser::N,ва,av
154,Wasser::N,ūdens,av
155,Stein::N,из,kevir
156,Stein::N,akmens,kevir
157,Boden::N,му,herd
158,Boden::N,augsne,herd
159,Erde::N,му,ax
160,Erde::N,му-ва,ax
161,Erde::N,zeme,ax
162,Staub::N,бус,toz
163,Staub::N,putekļi,toz
164,Rauch::N,тшын,dû
165,Rauch::N,dūmi,dû
166,Funke::N,кинь,çirûşk
167,Funke::N,би кинь,çirûşk
168,Funke::N,dzirkstele,çirûşk
169,Feuer::N,би,agir
170,Feuer::N,uguns,agir
171,Licht::N,югӧр,ronahî
172,Licht::N,gaisma,ronahî
173,Schatten::N,вуджӧр,sî
174,Schatten::N,ēna,sî
175,Wetter::N,поводдя,hewa
176,Wetter::N,laiks,hewa
177,Nebel::N,ру,mij
178,Nebel::N,онь,mij
179,Nebel::N,migla,mij
180,Wolke::N,кымӧр,ewr
181,Wolke::N,mākonis,ewr
182,Regen::N,зэр,baran
183,Regen::N,lietus,baran
184,Schnee::N,лым,berf
185,Schnee::N,sniegs,berf
186,Eis::N,йи,qeşa
187,Eis::N,ledus,qeşa
188,Frost::N,кӧдзыд,xûsik
189,Frost::N,sals,xûsik
190,Kälte::N,кӧдзыд,serma
191,Kälte::N,saltums,serma
192,Kälte::N,aukstums,serma
193,Hitze::N,пӧсь,germayî
194,Hitze::N,гожӧд,germayî
195,Hitze::N,karstums,germayî
196,Raureif::N,пуж,şext
197,Raureif::N,гыӧр,şext
198,Raureif::N,sarma,şext
199,Regenbogen::N,ӧшкамӧшка,heftreng
200,Regenbogen::N,varavīksne,heftreng
201,Donner::N,гым,gire-gir
202,Donner::N,pērkons,gire-gir
203,Strömung::N,ва ныр,şewl
204,Strömung::N,визувтӧм,şewl
205,Strömung::N,straume,şewl
206,Strömung::N,strāvojums,şewl
207,Tropfen::N,войт,dilop
208,Tropfen::N,lāse,dilop
209,Schaum::N,быг,kef
210,Schaum::N,быгзьӧм,kef
211,Schaum::N,putas,kef
212,Schmutz::N,няйт,gemar
213,Schmutz::N,dubļi,gemar
214,See::N,ты,gol
215,See::N,ezers,gol
216,Sumpf::N,гыбад,hezek
217,Sumpf::N,кад,hezek
218,Sumpf::N,dumbrājs,hezek
219,Sumpf::N,staignājs,hezek
220,Moor::N,нюр,mafêl
221,Moor::N,purvs,mafêl
222,Moor::N,muklājs,mafêl
223,Wiese::N,видз,sûrik
224,Wiese::N,pļava,sûrik
225,Wald::N,вӧр,çiya
226,Wald::N,вӧр,daristan
227,Wald::N,mežs,çiya
228,Wald::N,mežs,daristan
229,Hügel::N,дзиб,gir
230,Hügel::N,мыльк,gir
231,Hügel::N,нӧрыс,gir
232,Hügel::N,paugurs,gir
233,Anhöhe::N,мыльк,sere gir
234,Anhöhe::N,нӧрыс,sere gir
235,Anhöhe::N,paugurs,sere gir
236,Berg::N,чой,kaş
237,Berg::N,керӧс,kaş
238,Berg::N,kalns,kaş
239,Gipfel::N,чук,sere gir
240,Gipfel::N,virsotne,sere gir
241,Höhle::N,рудӧг,şikeft
242,Höhle::N,ala,şikeft
243,Abhang::N,ньывк,kaş
244,Abhang::N,бокша,kaş
245,Abhang::N,nogāze,kaş
246,Quelle::N,ӧшмӧс,kanî
247,Quelle::N,avots,kanî
248,Bach::N,шор,çem
249,Bach::N,urga,çem
250,Bach::N,strauts,çem
251,Fluss::N,ю,çem
252,Fluss::N,ю,rûbar
253,Fluss::N,upe,çem
254,Fluss::N,upe,rûbar
255,Ufer::N,вадор,kevî
256,Ufer::N,krasts,kevî
257,Küste::N,вадор,berav
258,Küste::N,piekraste,berav
259,Festland::N,му,bejahî
260,Festland::N,sauszeme,bejahî
261,Meer::N,саридз,behr
262,Meer::N,jūra,behr
263,Bucht::N,куръя,derav
264,Bucht::N,līcis,derav
265,Insel::N,ді,girav
266,Insel::N,sala,girav
267,Blume::N,дзоридз,kulînk
268,Blume::N,puķe,kulînk
269,Blume::N,zieds,kulînk
270,Gras::N,турун,giha
271,Gras::N,zāle,giha
272,Wurzel::N,вуж,reh
273,Wurzel::N,sakne,reh
274,Baum::N,пу,dar
275,Baum::N,koks,dar
276,Stamm::N,пучер,bavik
277,Stamm::N,stumbrs,bavik
278,Rinde::N,кырсь,qaqil
279,Rinde::N,miza,qaqil
280,Ast::N,ув,gulî
281,Ast::N,zars,gulî
282,Zweig::N,вож,şax
283,Zweig::N,nozare,şax
284,Blatt::N,кор,pel
285,Blatt::N,lapa,pel
286,Birke::N,кыдз,dara sipî
287,Birke::N,bērzs,dara sipî
288,Kiefer[Baum]::N,пожӧм,dara bî
289,Kiefer[Baum]::N,priede,dara bî
290,Weide[Baum]::N,бадь,dara belalûk
291,Weide[Baum]::N,kārkls,dara belalûk
292,Tanne::N,коз,merx
293,Tanne::N,egle,merx
294,Horn::N,сюр,strô
295,Horn::N,rags,strô
296,Feder::N,гӧн,pîrtîk
297,Feder::N,тывборд,pîrtîk
298,Feder::N,spalva,pîrtîk
299,Fell::N,ку,heyar
300,Fell::N,āda,heyar
301,Flügel::N,борд,per
302,Flügel::N,spārns,per
303,Klaue::N,гыж,napîk
304,Klaue::N,nags,napîk
305,Kralle::N,гыж,dinik
306,Kralle::N,гыж,dirnax
307,Kralle::N,nags,dinik
308,Kralle::N,nags,dirnax
309,Schwanz::N,бӧж,dûv
310,Schwanz::N,ļipa,dûv
311,Ei::N,кольк,hêk
312,Ei::N,ola,hêk
313,Nest::N,поз,hêlîn
314,Nest::N,ligzda,hêlîn
315,Bau::N,горс,avahî
316,Bau::N,пырмӧс,avahî
317,Bau::N,гу,avahî
318,Bau::N,ala,avahî
319,Tier::N,пемӧс,heywan
320,Tier::N,dzīvnieks,heywan
321,Herde::N,стада,hoz
322,Herde::N,кельӧб,hoz
323,Herde::N,ganāmpulks,hoz
324,Kuh::N,мӧс,çêlek
325,Kuh::N,govs,çêlek
326,Bulle::N,ӧш,ga
327,Bulle::N,bullis,ga
328,Pferd::N,вӧв,hesp
329,Pferd::N,zirgs,hesp
330,Schaf::N,ыж,mîh
331,Schaf::N,aita,mîh
332,Schwein::N,порсь,beraz
333,Schwein::N,cūka,beraz
334,Hund::N,пон,seh
335,Hund::N,suns,seh
336,Katze::N,кань,pişîk
337,Katze::N,kaķis,pişîk
338,Bär::N,ош,hirç
339,Bär::N,lācis,hirç
340,Eichhörnchen::N,ур,pilûr
341,Eichhörnchen::N,vāvere,pilûr
342,Elch::N,йӧра,pazkovî
343,Elch::N,alnis,pazkovî
344,Fuchs::N,руч,rovî
345,Fuchs::N,lapsa,rovî
346,Hase::N,кӧч,kîroşk
347,Hase::N,zaķis,kîroşk
348,Maus::N,шыр,mişk
349,Maus::N,pele,mişk
350,Wolf::N,кӧин,gur
351,Wolf::N,vilks,gur
352,Vogel::N,кай,çûk
353,Vogel::N,лэбач,çûk
354,Vogel::N,putns,çûk
355,Schwarm::N,чукӧр,lufik
356,Schwarm::N,spiets,lufik
357,Huhn::N,курӧг,mirîşk
358,Huhn::N,vista,mirîşk
359,Hahn::N,петук,dîk
360,Hahn::N,gailis,dîk
361,Gans::N,дзодзӧг,qaz
362,Gans::N,zoss,qaz
363,Adler::N,кутш,eylo
364,Adler::N,ērglis,eylo
365,Ente::N,утка,werdek
366,Ente::N,pīle,werdek
367,Eule::N,сюзь,bûm
368,Eule::N,сюзь,kund
369,Eule::N,pūce,bûm
370,Eule::N,pūce,kund
371,Kranich::N,тури,quling
372,Kranich::N,dzērve,quling
373,Krähe::N,рака,qijik
374,Krähe::N,vārna,qijik
375,Kuckuck::N,кӧк,pepûk
376,Kuckuck::N,dzeguze,pepûk
377,Schwan::N,юсь,qû
378,Schwan::N,gulbis,qû
379,Fisch::N,чери,masî
380,Fisch::N,zivs,masî
381,Barsch::N,ёкыш,okûn
382,Barsch::N,asaris,okûn
383,Hecht::N,сир,mesîyê lûf
384,Hecht::N,līdaka,mesîyê lûf
385,Schlange[Tier]::N,кый,mar
386,Schlange[Tier]::N,čūska,mar
387,Wurm::N,номыр,kurm
388,Wurm::N,tārps,kurm
389,Spinne::N,черань,pîrê
390,Spinne::N,zirneklis,pîrê
391,Ameise::N,кодзувкот,mîro
392,Ameise::N,кодзувкот,gêrîk
393,Ameise::N,skudra,mîro
394,Ameise::N,skudra,gêrîk
395,Laus::N,той,spi
396,Laus::N,uts,spi
397,Mücke::N,ном,mêş
398,Mücke::N,ods,mêş
399,Fliege::N,гут,mêş
400,Fliege::N,muša,mêş
401,Schmetterling::N,бобув,perperîk
402,Schmetterling::N,tauriņš,perperîk
403,Beere::N,тусь,hirç
404,Beere::N,вотӧс,hirç
405,Beere::N,oga,hirç
406,Apfel::N,яблӧг,sêv
407,Apfel::N,ābols,sêv
408,Pilz::N,тшак,bîrov
409,Pilz::N,sēne,bîrov
410,Zwiebel::N,луккок,pîvaz
411,Zwiebel::N,йӧнгыль,pîvaz
412,Zwiebel::N,sīpols,pîvaz
413,Saat::N,тусь,tov
414,Saat::N,кӧйдыс,tov
415,Saat::N,sēkla,tov
416,Korn::N,тусь,dexl
417,Korn::N,grauds,dexl
418,Heu::N,турун,sap
419,Heu::N,siens,sap
420,Schale::N,кор,qaşik
421,Schale::N,čaula,qaşik
422,Schale::N,čaumala,qaşik
423,Grube::N,гу,çahl
424,Grube::N,bedre,çahl
425,Falle::N,лэч,dafik
426,Falle::N,slazds,dafik
427,Falle::N,lamatas,dafik
428,Schlinge::N,лэч,dahf
429,Schlinge::N,cilpa,dahf
430,Spur::N,туй,rêç
431,Spur::N,pēda,rêç
432,Asche::N,пӧм,xweli
433,Asche::N,pelni,xweli
434,Dreck::N,няйт,gemarî
435,Dreck::N,dubļi,gemarî
436,Eisen::N,кӧрт,hesing
437,Eisen::N,dzelzs,hesing
438,Gold::N,зарни,zêr
439,Gold::N,zelts,zêr
440,Silber::N,эзысь,zîv
441,Silber::N,sudrabs,zîv
442,Kohle::N,шом,komir
443,Kohle::N,ogle,komir
444,Glas::N,стеклӧ,qedeh
445,Glas::N,stikls,qedeh
446,Lehm::N,сёй,kelpîç
447,Lehm::N,māls,kelpîç
448,Sand::N,лыа,qûm
449,Sand::N,smiltis,qûm
450,Mensch::N,морт,mirov
451,Mensch::N,cilvēks,mirov
452,Mann::N,аймӧрт,mêr
453,Mann::N,мужичӧй,mêr
454,Mann::N,vīrietis,mêr
455,Frau::N,ань,jin
456,Frau::N,нывбаба,jin
457,Frau::N,sieviete,jin
458,Kind::N,кага,zarok
459,Kind::N,bērns,zarok
460,Junge::N,пи,kur
461,Junge::N,zēns,kur
462,Junge::N,puika,kur
463,Junge::N,puisis,kur
464,Mädchen::N,ныв,keç
465,Mädchen::N,ныв,keçik
466,Mädchen::N,meiča,keç
467,Mädchen::N,meiča,keçik
468,Mädchen::N,skuķis,keç
469,Mädchen::N,skuķis,keçik
470,Mädchen::N,meitene,keç
471,Mädchen::N,meitene,keçik
472,Familie::N,семья,malbat
473,Familie::N,ģimene,malbat
474,Großvater::N,пӧль,bapîr
475,Großvater::N,vecaistēvs,bapîr
476,Großmutter::N,баб,pîrik
477,Großmutter::N,vecāmāte,pîrik
478,Eltern::N,ай-мам,bavudê
479,Eltern::N,бать-мам,bavudê
480,Eltern::N,vecāki,bavudê
481,Vater::N,бать,bav
482,Vater::N,ай,bav
483,Vater::N,tēvs,bav
484,Mutter::N,мам,dê
485,Mutter::N,мам,dayik
486,Mutter::N,māte,dê
487,Mutter::N,māte,dayik
488,Sohn::N,пи,kur
489,Sohn::N,dēls,kur
490,Tochter::N,ныв,keç
491,Tochter::N,meita,keç
492,Bruder::N,вок,bira
493,Bruder::N,brālis,bira
494,Schwester::N,чой,xweh
495,Schwester::N,māsa,xweh
496,Onkel::N,дядь,am
497,Onkel::N,дядь,xal
498,Onkel::N,tēvocis,am
499,Onkel::N,tēvocis,xal
500,Tante::N,тьӧт,metik
501,Tante::N,тьӧт,xaltîk
502,Tante::N,tante,metik
503,Tante::N,tante,xaltîk
504,Ehemann::N,верӧс,mêr
505,Ehemann::N,vīrs,mêr
506,Ehefrau::N,гӧтыр,kulfet
507,Ehefrau::N,sieva,kulfet
508,Freude::N,радлун,kêfxweşî
509,Freude::N,prieks,kêfxweşî
510,Gelächter::N,серам,pîrqînî
511,Gelächter::N,smiekli,pîrqînî
512,Glück::N,шуд,bext
513,Glück::N,laime,bext
514,Kummer::N,шог,derd
515,Kummer::N,bēdas,derd
516,Kummer::N,raizes,derd
517,Wunsch::N,кӧсйӧм,daxwaz
518,Wunsch::N,кӧсйӧм,xwestek
519,Wunsch::N,vēlme,daxwaz
520,Wunsch::N,vēlme,xwestek
521,Wunsch::N,vēlējums,daxwaz
522,Wunsch::N,vēlējums,xwestek
523,Lust::N,кыскӧм,şewq
524,Lust::N,радейтӧм,şewq
525,Lust::N,kāre,şewq
526,Geist::N,лов,aqil
527,Geist::N,gars,aqil
528,Gedanke::N,мӧвп,fikir
529,Gedanke::N,doma,fikir
530,Gedächtnis::N,паметь,aqil
531,Gedächtnis::N,atmiņa,aqil
532,Verstand::N,вежӧр,fêm
533,Verstand::N,prāts,fêm
534,Sinn::N,мог,aqil
535,Sinn::N,вежӧртас,aqil
536,Sinn::N,nozīme,aqil
537,Grund::N,помка,asas
538,Grund::N,pamats,asas
539,Grund::N,iemesls,asas
540,Wahrheit::N,збыль,rastî
541,Wahrheit::N,збыльтор,rastî
542,Wahrheit::N,taisnība,rastî
543,Wahrheit::N,patiesība,rastî
544,Gespräch::N,сёрни,guftûgo
545,Gespräch::N,saruna,guftûgo
546,Märchen::N,мойд,çirok
547,Märchen::N,pasaka,çirok
548,Erzählung::N,висьт,çirok
549,Erzählung::N,висьт,vegotin
550,Erzählung::N,stāsts,çirok
551,Erzählung::N,stāsts,vegotin
552,Erzählung::N,nostāsts,çirok
553,Erzählung::N,nostāsts,vegotin
554,Nachricht::N,юӧртӧм,nûçe
555,Nachricht::N,ziņa,nûçe
556,Neuigkeit::N,выльтор,hewal
557,Neuigkeit::N,jaunums,hewal
558,Name::N,ним,nav
559,Name::N,ним,paşnav
560,Name::N,vārds,nav
561,Name::N,vārds,paşnav
562,Rätsel::N,нӧдкыв,tiştonek
563,Rätsel::N,mīkla,tiştonek
564,Rede::N,сёрни,gotar
565,Rede::N,сёрни,axavtin
566,Rede::N,runa,gotar
567,Rede::N,runa,axavtin
568,Sprache::N,кыв,ziman
569,Sprache::N,valoda,ziman
570,Stimme::N,гӧлӧс,pejn
571,Stimme::N,вом шы,pejn
572,Stimme::N,balss,pejn
573,Wort::N,кыв,gotin
574,Wort::N,vārds,gotin
575,Zeichen::N,пас,şanek
576,Zeichen::N,zīme,şanek
577,Ruf::N,чукӧстчӧм,hawar
578,Ruf::N,корӧм,hawar
579,Ruf::N,sauciens,hawar
580,Lärm::N,шы,xarbalix
581,Lärm::N,зык,xarbalix
582,Lärm::N,зычитӧм,xarbalix
583,Lärm::N,troksnis,xarbalix
584,Laut::N,шы,deng
585,Laut::N,шы,hês
586,Laut::N,skaņa,deng
587,Laut::N,skaņa,hês
588,Ton::N,шы,awaz
589,Ton::N,tonis,awaz
590,Lied::N,сьылан,sitran
591,Lied::N,сьыланкыв,sitran
592,Lied::N,dziesma,sitran
593,Ruhe::N,чӧв,rihetî
594,Ruhe::N,miers,rihetî
595,Leute::N,йӧз,xelk
596,Leute::N,войтыр,xelk
597,Leute::N,ļaudis,xelk
598,Leute::N,cilvēki,xelk
599,Volk::N,йӧз,xelk
600,Volk::N,войтыр,xelk
601,Volk::N,tauta,xelk
602,Arbeit::N,удж,xebat
603,Arbeit::N,darbs,xebat
604,Gast::N,гӧсть,mêvan
605,Gast::N,viešņa,mêvan
606,Gast::N,ciemiņš,mêvan
607,Geschenk::N,козин,diyarî
608,Geschenk::N,dāvana,diyarî
609,Spiel::N,ворсан,lîstik
610,Spiel::N,rotaļa,lîstik
611,Gesellschaft::N,котыр,komal
612,Gesellschaft::N,biedrība,komal
613,Gesellschaft::N,kompānija,komal
614,Hilfe::N,отсӧг,alîkarî
615,Hilfe::N,palīdzība,alîkarî
616,Freund::N,ёрт,heval
617,Freund::N,draugs,heval
618,Kamerad::N,ёрт,heval
619,Kamerad::N,biedrs,heval
620,Angelegenheit::N,мог,pirsgirêk
621,Angelegenheit::N,делӧ,pirsgirêk
622,Angelegenheit::N,darīšana,pirsgirêk
623,Anzahl::N,лыд,çend
624,Anzahl::N,тшӧт,çend
625,Anzahl::N,skaits,çend
626,Anzahl::N,daudzums,çend
627,Art::N,сикас,çeh
628,Art::N,suga,çeh
629,Art::N,šķira,çeh
630,Stück::N,тор,lib
631,Stück::N,тор,parçe
632,Stück::N,gabals,lib
633,Stück::N,gabals,parçe
634,Teil::N,юкӧн,parçe
635,Teil::N,daļa,parçe
636,Hälfte::N,пӧв,nîvî
637,Hälfte::N,джын,nîvî
638,Hälfte::N,puse,nîvî
639,Kreis::N,кытш,çemil
640,Kreis::N,aplis,çemil
641,Kreis::N,riņķis,çemil
642,Kreuz::N,перна,xaç
643,Kreuz::N,крест,xaç
644,Kreuz::N,krusts,xaç
645,Linie::N,визь,xezik
646,Linie::N,līnija,xezik
647,Strich::N,визь,xezik
648,Strich::N,svītra,xezik
649,Abstand::N,кост,dûrahî
650,Abstand::N,коласт,dûrahî
651,Abstand::N,atstarpe,dûrahî
652,Entfernung::N,ылна,dûrahî
653,Entfernung::N,attālums,dûrahî
654,Entfernung::N,atstatums,dûrahî
655,Gegend::N,му-ва,dever
656,Gegend::N,apvidus,dever
657,Gegend::N,apgabals,dever
658,Platz::N,ылдӧс,çih
659,Platz::N,йир,çih
660,Platz::N,гӧгӧртас,çih
661,Platz::N,vieta,çih
662,Ort::N,ин,dever
663,Ort::N,места,dever
664,Ort::N,vieta,dever
665,Seite::N,бок,rûpel
666,Seite::N,ӧтарладор,rûpel
667,Seite::N,sāns,rûpel
668,Mitte::N,шӧр,nav
669,Mitte::N,шӧр,nabênê
670,Mitte::N,vidus,nav
671,Mitte::N,vidus,nabênê
672,Gegenstand::N,кӧлуй,tişt
673,Gegenstand::N,priekšmets,tişt
674,Sache::N,добра,tişt
675,Sache::N,lieta,tişt
676,Rand::N,дор,kevî
677,Rand::N,mala,kevî
678,Rand::N,apmale,kevî
679,Kante::N,дор,kevî
680,Kante::N,šķautne,kevî
681,Ecke::N,пельӧс,qunç
682,Ecke::N,kakts,qunç
683,Ecke::N,stūris,qunç
684,Spitze::N,йыв,derzî
685,Spitze::N,smaile,derzî
686,Spitze::N,galotne,derzî
687,Ende::N,пом,talî
688,Ende::N,gals,talî
689,Ende::N,uzgalis,talî
690,Loch::N,розь,qul
691,Loch::N,caurums,qul
692,Winkel::N,пельӧс,kurnîşk
693,Winkel::N,leņķis,kurnîşk
694,Muster::N,сер,desen
695,Muster::N,piemērs,desen
696,Größe::N,ыджда,mezinî
697,Größe::N,lielums,mezinî
698,Länge::N,кузьта,dirêjahî
699,Länge::N,garums,dirêjahî
700,Höhe::N,джуджда,bilindayî
701,Höhe::N,augstums,bilindayî
702,Gewicht::N,сьӧкта,giranî
703,Gewicht::N,сьӧкталун,giranî
704,Gewicht::N,svars,giranî
705,Gewicht::N,smagums,giranî
706,Menge::N,лун,qas
707,Menge::N,числӧ,qas
708,Menge::N,masa,qas
709,Menge::N,daudzums,qas
710,Haufen::N,чукӧр,lod
711,Haufen::N,čupa,lod
712,Haufen::N,grēda,lod
713,Haufen::N,kaudze,lod
714,Reihe::N,рад,rêz
715,Reihe::N,rinda,rêz
716,Reihe::N,virkne,rêz
717,Boot::N,пыж,kelek
718,Boot::N,laiva,kelek
719,Ruder::N,пелыс,bêrik
720,Ruder::N,ӧпаснӧй,bêrik
721,Ruder::N,airis,bêrik
722,Ruder::N,irklis,bêrik
723,Schlitten::N,дадь,xîjik
724,Schlitten::N,ragavas,xîjik
725,Ski::N,лызь,lakan
726,Ski::N,slēpe,lakan
727,Lagerfeuer::N,бипур,agir
728,Lagerfeuer::N,ugunskurs,agir
729,Last::N,сьӧкыдтор,bar
730,Last::N,krava,bar
731,Gang::N,мунӧм,fîtêz
732,Gang::N,ветлӧм,fîtêz
733,Gang::N,eja,fîtêz
734,Gang::N,gājums,fîtêz
735,Schritt::N,воськов,gav
736,Schritt::N,воськовтӧм,gav
737,Schritt::N,solis,gav
738,Norden::N,войвыв,bakur
739,Norden::N,ziemeļi,bakur
740,Süden::N,лунвыв,başur
741,Süden::N,dienvidi,başur
742,Westen::N,рытыв,rojava
743,Westen::N,rietumi,rojava
744,Osten::N,асыв,rojhilat
745,Osten::N,austrumi,rojhilat
746,Holz::N,пу,dep
747,Holz::N,koks,dep
748,Holz::N,koksne,dep
749,Brett::N,пӧв,dep
750,Brett::N,dēlis,dep
751,Platte::N,плита,dep
752,Platte::N,plate,dep
753,Platte::N,plāksne,dep
754,Stütze::N,пыкӧд,destek
755,Stütze::N,мыджӧд,destek
756,Stütze::N,balsts,destek
757,Stütze::N,atspaids,destek
758,Stange::N,потш,sing
759,Stange::N,maikste,sing
760,Stock::N,бедь,çam
761,Stock::N,boze,çam
762,Stock::N,spieķis,çam
763,Stab::N,зир,qat
764,Stab::N,zizlis,qat
765,Rohr::N,труба,borî
766,Rohr::N,caurule,borî
767,Haus::N,керка,mal
768,Haus::N,керка,xanî
769,Haus::N,māja,mal
770,Haus::N,māja,xanî
771,Heim::N,горт,mal
772,Heim::N,mājas,mal
773,Ofen::N,пач,sobe
774,Ofen::N,krāsns,sobe
775,Fußboden::N,джодж,binpê
776,Fußboden::N,grīda,binpê
777,Tisch::N,пызан,mase
778,Tisch::N,galds,mase
779,Stuhl::N,улӧс,kursî
780,Stuhl::N,krēsls,kursî
781,Wiege::N,зыбка,derguş
782,Wiege::N,šūpulis,derguş
783,Bett::N,вольпась,qerewêle
784,Bett::N,gulta,qerewêle
785,Regal::N,джадж,rêbaz
786,Regal::N,plaukts,rêbaz
787,Kiste::N,куд,sindoq
788,Kiste::N,ящик,sindoq
789,Kiste::N,kaste,sindoq
790,Kiste::N,šķirsts,sindoq
791,Fenster::N,ӧшинь,çam
792,Fenster::N,ӧшинь,şibeke
793,Fenster::N,logs,çam
794,Fenster::N,logs,şibeke
795,Tür::N,ӧдзӧс,derî
796,Tür::N,durvis,derî
797,Tor::N,дзиръя,derge
798,Tor::N,vārti,derge
799,Zaun::N,потшӧс,hejik
800,Zaun::N,žogs,hejik
801,Dach::N,вевт,sere xanî
802,Dach::N,jumts,sere xanî
