,Concept_ID,is,uk
826,achtzig::NUM,áttatíu,вісімдесят
827,neunzig::NUM,níutíu,дев’яносто
828,hundert::NUM,hundrað,сто
829,tausend::NUM,þúsund,тисяча
830,und::CNJ,og,і
831,oder::CNJ,eða,або
832,stehen::V,standa,стояти
833,sitzen::V,sitja,сидіти
834,liegen::V,liggja,лежати
835,hängen::V,hanga,висіти
836,werden::V,verða,стати
837,werden::V,verða,робитися
838,passieren::V,gerast,трапитися
839,beginnen::V,byrja,початися
840,enden::V,enda,кінчитися
841,enden::V,lykta,кінчитися
842,wechseln::V,skipta,мінятися
843,aufgehen[Sonne]::V,koma upp,зійти
844,untergehen[Sonne]::V,ganga til viðar,зайти
845,scheinen[Sonne]::V,skína,світити
846,donnern::V,þruma,гриміти
847,wehen::V,blása,віяти
848,strömen::V,streyma,литися
849,fließen::V,fljóta,текти
850,sich drehen::V,snúast,обертатися
851,schwanken::V,riða,коливатися
852,schwanken::V,rugga,коливатися
853,schwingen::V,sveiflast,хитатися
854,schwingen::V,sveiflast,гойдатися
855,fallen::V,falla,падати
856,brennen::V,brenna,горіти
857,rauchen::V,reykja,диміти
858,regnen::V,rigna,дощити
859,gefrieren::V,frjósa,змерзнути
860,tauen::V,þiðna,танути
861,schmelzen::V,bráðna,плавитися
862,trocknen::V,þorna,сохнути
863,sieden::V,sjóða,кипіти
864,faulen::V,rotna,гнити
865,verfaulen::V,rotna,згнити
866,reißen::V,rifna,рватися
867,versinken::V,sökkva,тонути
868,vergehen::V,líða,проходити
869,erscheinen::V,birtast,з’явитися
870,verschwinden::V,hverfa,щезнути
871,verschwinden::V,hverfa,зникнути
872,sinken::V,síga,спадати
873,abnehmen::V,lækka,поменшитися
874,abnehmen::V,minnka,поменшитися
875,zunehmen::V,aukast,збільшуватися
876,steigen::V,stíga,підніматися
877,wachsen::V,vaxa,рости
878,glänzen::V,glóa,блищати
879,glänzen::V,glampa,блищати
880,funkeln::V,leiftra,блискати
881,lärmen::V,hafa hátt,шуміти
882,läuten::V,hringja,дзвонити
883,klingeln::V,hringja,дзвонити
884,klirren::V,glamra,дзвякати
885,klirren::V,skrölta,дзвякати
886,brausen::V,ólga,бушувати
887,rauschen::V,suða,шелестіти
888,klingen::V,hljóma,лунати
889,klingen::V,hljóma,звучати
890,bellen::V,gelta,гавкати
891,heulen::V,væla,вити
892,heulen::V,ýlfra,вити
893,blasen::V,blása,дунути
894,pfeifen::V,blístra,свистіти
895,schreien::V,æpa,кричати
896,stöhnen::V,stynja,стогнати
897,zittern::V,titra,тремтіти
898,zittern::V,skjálfa,тремтіти
899,leben::V,lifa,жити
900,geboren werden::V,fæðast,народитися
901,atmen::V,anda,дихати
902,atmen::V,draga andann,дихати
903,trinken::V,drekka,пити
904,essen::V,borða,їсти
905,schlucken::V,kingja,ковтати
906,müde werden::V,þreytast,втомитися
907,einschlafen::V,sofna,заснути
908,schlafen::V,sofa,спати
909,aufwachen::V,vakna,прокинутися
910,aufstehen::V,fara á fætur,встати
911,sich erholen::V,hvíla sig,відпочивати
912,krank werden::V,veikjast,захворіти
913,krank werden::V,verða veikur,захворіти
914,krank sein::V,vera veikur,хворіти
915,schmerzen::V,kenna til,боліти
916,husten::V,hósta,кашляти
917,genesen::V,batna,одужати
918,genesen::V,batna,видужати
919,genesen::V,frískast,одужати
920,genesen::V,frískast,видужати
921,sterben::V,deyja,померти
922,umkommen::V,farast,згинути
923,sich bewegen::V,bifast,рухатися
924,sich rühren::V,hreyfast,ворушитися
925,sich erheben::V,standa upp,встати
926,sich setzen::V,setjast,сісти
927,hinfallen::V,detta,упасти
928,laufen::V,labba,ходити
929,schreiten::V,ganga,крокувати
930,spazierengehen::V,ganga sér til skemmtunar,гуляти
931,eilen::V,fara hratt,спішити
932,sich beeilen::V,flýta sér,поспішати
933,sausen::V,þjóta,мчатися
934,rennen::V,hlaupa,бігати
935,springen::V,stökkva,скакати
936,springen::V,stökkva,стрибати
937,klettern::V,klifra,лазити
938,schaukeln::V,róla,гойдатися
939,schaukeln::V,rugga,гойдатися
940,kriechen::V,skríða,повзати
941,schwimmen::V,synda,пливти
942,schwimmen::V,synda,плавати
943,tauchen::V,kafa,пірнати
944,rudern::V,róa,гребти
945,rudern::V,róa,веслувати
946,fahren::V,aka,їхати
947,fahren::V,fara,їхати
948,fliegen::V,fljúga,літати
949,gehen::V,fara,іти
950,gehen::V,ganga,іти
951,weggehen::V,fara burt,піти
952,weggehen::V,ganga burt,піти
953,abfahren::V,aka burt,від’їхати
954,abfahren::V,aka burt,відправитися
955,anhalten::V,stöðva,зупинитися
956,hineingehen::V,ganga inn,входити
957,eintreten::V,koma inn,увійти
958,eintreten::V,ganga inn,увійти
959,kommen::V,koma,прийти
960,ankommen::V,koma til,прибути
961,zurückkommen::V,koma til baka,повернутися
962,bleiben::V,haldast,залишитися
963,bleiben::V,vera kyrr,залишитися
964,warten::V,bíða,чекати
965,erwarten::V,búast við,чекати
966,erwarten::V,eiga von á,чекати
967,suchen::V,leita,шукати
968,finden::V,finna,знайти
969,versuchen::V,reyna,випробовувати
970,vorbereiten::V,undirbúa,підготувати
971,lieben::V,elska,любити
972,mögen::V,þykja gott,любити
973,mögen::V,þykja gott,подобатися
974,mögen::V,falla í geð,любити
975,mögen::V,falla í geð,подобатися
976,lachen::V,hlæja,сміятися
977,rühren::V,snerta,розчулити
978,weinen::V,gráta,плакати
979,schimpfen::V,skammast,лаятися
980,sich ärgern::V,sárna,сердитися
981,sich ärgern::V,gremjast,сердитися
982,sich fürchten::V,óttast,боятися
983,fürchten::V,óttast,боятися
984,fliehen::V,flýja,тікати
985,flüchten::V,strjúka,утекти
986,sehen::V,sjá,бачити
987,anschauen::V,horfa á,поглянути
988,ansehen::V,líta á,дивитися на
989,hören::V,heyra,чути
990,zuhören::V,hlusta,слухати
991,probieren::V,smakka,покуштувати
992,riechen::V,þefa,нюхати
993,fühlen::V,finna til,відчувати
994,scheinen::V,virðast,здаватися
995,zu sehen sein::V,vera að sjá,виднітися
996,vernehmen::V,heyra,почути
997,vernehmen::V,greina,почути
998,frieren::V,frjósa,мерзнути
999,tun::V,gera,робити
1000,können::V,geta,могти
1001,wollen::V,ætla,хотіти
1002,wollen::V,vilja,хотіти
1003,anfangen::V,hefja,почати
1004,beenden::V,enda,закінчити
1005,beenden::V,ljúka,закінчити
1006,aufhören::V,lykta,перестати
1007,gelingen::V,heppnast,вдатися
1008,geraten::V,lukkast,опинитися
1009,öffnen::V,opna,відкрити
1010,schließen::V,loka,закрити
1011,stellen::V,láta,поставити
1012,stellen::V,setja,поставити
1013,setzen::V,láta,посадити
1014,setzen::V,setja,посадити
1015,legen::V,láta,класти
1016,legen::V,leggja,класти
1017,berühren::V,koma við,чіпати
1018,verbinden::V,sameina,зв’язати
1019,bedecken::V,hylja,покрити
1020,aufhängen::V,hengja,повісити
1021,aufhängen::V,hengja upp,повісити
1022,anzünden::V,kveikja í,запалити
1023,aufheben::V,taka upp,підняти
1024,aufheben::V,lyfta upp,підняти
1025,zurücklassen::V,skilja eftir,залишити
1026,verlieren::V,týna,загубити
1027,verlieren::V,glata,загубити
1028,fallen lassen::V,missa,упустити
1029,machen::V,búa til,зробити
1030,herstellen::V,framleiða,виготовити
1031,bauen::V,smíða,будувати
1032,bauen::V,byggja,будувати
1033,reparieren::V,gera við,лагодити
1034,verbessern::V,bæta,поліпшити
1035,ändern::V,breyta,змінити
1036,graben::V,grafa,копати
1037,beugen::V,beygja,зігнути
1038,biegen::V,sveigja,погнути
1039,drehen::V,snúa,вертіти
1040,wenden::V,snúa,повернути
1041,wenden::V,venda,повернути
1042,umdrehen::V,venda,перевернути
1043,umdrehen::V,snúa við,перевернути
1044,heben::V,hefja,піднімати
1045,hochheben::V,lyfta upp,підняти
1046,ergreifen::V,grípa,схопити
1047,halten::V,rúma,тримати
1048,halten::V,halda,тримати
1049,drücken::V,þjá,натискати
1050,drücken::V,þrýsta,натискати
1051,schieben::V,ýta,пхати
1052,schieben::V,ýta,штовхати
1053,kratzen::V,klóra,шкребти
1054,lecken::V,sleikja,лизати
1055,beißen::V,bíta,кусати
1056,abreißen::V,rífa af,відірвати
1057,abreißen::V,rífa frá,відірвати
1058,abschneiden::V,skera af,відрізати
1059,abschneiden::V,klippa af,відрізати
1060,binden::V,binda,в’язати
1061,stecken::V,stinga,увіткнути
1062,brechen::V,brjóta,зламати
1063,klopfen::V,berja,стукати
1064,klopfen::V,klappa,стукати
1065,hauen::V,berja,бити
1066,hauen::V,höggva,бити
1067,kleben::V,líma,клеїти
1068,reiben::V,núa,терти
1069,streichen::V,smyrja,намазати
1070,schleifen::V,slípa,точити
1071,schneiden::V,skera,різати
1072,schneiden::V,klippa,різати
1073,rütteln::V,skaka,хитати
1074,schütteln::V,hrista,трясти
1075,schwenken::V,sveifla,махати
1076,schütten::V,hella,налити
1077,füllen::V,fylla,наповнити
1078,einwickeln::V,vefja inn í,загорнути
1079,tragen::V,bera,нести
1080,schleppen::V,draga,тягти
1081,ziehen::V,toga,тягнути
1082,ziehen::V,draga,тягнути
1083,aufbewahren::V,geyma,зберігати
1084,werfen::V,kasta,кидати
1085,fangen::V,grípa,ловити
1086,packen::V,þrífa í,схопити
1087,verstecken::V,fela,сховати
1088,teilen::V,deila,розділити
1089,schicken::V,senda,посилати
1090,bringen::V,færa,принести
1091,bringen::V,flytja,принести
1092,hinzufügen::V,bæta við,додати
1093,bekommen::V,hljóta,дістати
1094,bekommen::V,ná,дістати
1095,erhalten::V,fá,одержати
1096,nehmen::V,taka,взяти
1097,wählen::V,velja,вибрати
1098,auswählen::V,velja úr,відібрати
1099,bewahren::V,gæta,зберегти
1100,bewahren::V,vernda,зберегти
1101,behindern::V,varna,перешкоджати
1102,verderben::V,spilla,зіпсувати
1103,beschädigen::V,skemma,зашкодити
1104,zerbrechen::V,brjóta,розбити
1105,zerreißen::V,rífa,розірвати
1106,zerreißen::V,rífa sundur,розірвати
1107,zerstören::V,rífa niður,зруйнувати
1108,verbrennen::V,brenna,спалити
1109,geben::V,gefa,дати
1110,reichen::V,rétta,передати
1111,schenken::V,gefa,дарувати
1112,versprechen::V,lofa,обіцяти
1113,versprechen::V,heita,обіцяти
1114,wünschen::V,óska,бажати
1115,loben::V,lofa,хвалити
1116,loben::V,hrósa,хвалити
1117,küssen::V,kyssa,цілувати
1118,wiegen::V,rugga,качати
1119,zudecken::V,þekja,накрити
1120,zudecken::V,breiða yfir,накрити
1121,wecken::V,vekja,розбудити
1122,zeigen::V,sýna,показати
1123,führen::V,leiða,вести
1124,lehren::V,kenna,вчити
1125,unterrichten::V,fræða,викладати
1126,aufziehen::V,ala upp,виховати
1127,leiten::V,stjórna,керувати
1128,antreiben::V,hvetja,підганяти
1129,lassen::V,láta,змусити
1130,einladen::V,bjóða heim,запросити
1131,vereinigen::V,sameina,об’єднати
1132,besuchen::V,heimsækja,завітати
1133,besuchen::V,heimsækja,відвідати
1134,treffen::V,hitta,зустріти
1135,sich versammeln::V,safnast saman,зібратися
1136,spielen::V,leika sér,грати
1137,singen::V,syngja,співати
1138,tanzen::V,dansa,танцювати
1139,sich trennen::V,skiljast,розлучитися
1140,verlassen::V,yfirgefa,покинути
1141,retten::V,bjarga,врятувати
1142,bewachen::V,gæta,охороняти
1143,bewachen::V,hafa vörð á,охороняти
1144,schützen::V,vernda,уберігати
1145,verteidigen::V,verja,захистити
1146,sich schlagen::V,slást,битися
1147,sich schlagen::V,slást,дратися
1148,sich schlagen::V,berjast,битися
1149,sich schlagen::V,berjast,дратися
1150,schießen::V,skjóta,стріляти
1151,siegen::V,sigra,перемогти
1152,ärgern::V,ergja,сердити
1153,ärgern::V,skaprauna,сердити
1154,schlagen::V,slá,ударити
1155,schlagen::V,lemja,ударити
1156,treten::V,sparka,штовхати
1157,stechen::V,stinga,вколоти
1158,stoßen::V,hrinda,штовхнути
1159,stehlen::V,stela,украсти
1160,stören::V,trufla,перешкодити
1161,belästigen::V,ónáða,докучати
1162,verbergen::V,leyna,сховати
1163,täuschen::V,gabba,обдурити
1164,täuschen::V,blekkja,обдурити
1165,betrügen::V,svíkja,зшахраювати
1166,betrügen::V,blekkja,зшахраювати
1167,töten::V,drepa,убити
1168,wohnen::V,búa,жити
1169,wohnen::V,búa,мешкати
1170,arbeiten::V,vinna,працювати
1171,sammeln::V,safna,зібрати
1172,pflücken::V,tína,зривати
1173,pflücken::V,reyta,зривати
1174,jagen::V,veiða,полювати
1175,fischen::V,fiska,рибалити
1176,fassen::V,veiða,піймати
1177,hüten::V,gæta,пасти
1178,hüten::V,vakta,пасти
1179,treiben::V,reka,гнати
1180,anbinden::V,binda við,прив’язати
1181,anbinden::V,binda fast,прив’язати
1182,füttern::V,fóðra,годувати
1183,füttern::V,fóðra,харчувати
1184,melken::V,mjólka,доїти
1185,hacken::V,höggva,рубати
1186,gießen::V,hella,полити
1187,reifen::V,þroskast,дозріти
1188,zubereiten::V,elda,зготовити
1189,zubereiten::V,elda,приготувати
1190,zubereiten::V,tilbúa,зготовити
1191,zubereiten::V,tilbúa,приготувати
1192,kochen::V,sjóða,варити
1193,kochen::V,sjóða,готувати
1194,backen::V,baka,пекти
1195,braten::V,steikja,смажити
1196,umrühren::V,hræra í,переміщати
1197,stricken::V,prjóna,в’язати
1198,nähen::V,sauma,шити
1199,färben::V,lita,пофарбувати
1200,reinigen::V,hreinsa,очистити
1201,waschen::V,þvo,мити
1202,abwischen::V,þerra,витерти
1203,spülen::V,skola,полоскати
1204,spülen::V,þvo upp,полоскати
1205,fegen::V,sópa,підмітати
1206,fegen::V,hreinsa,підмітати
1207,kehren::V,sópa,мести
1208,baden::V,baða sig,купатися
1209,sich waschen::V,þvo sér,митися
1210,ausziehen::V,fara úr,зняти
1211,anziehen::V,fara í,надіти
1212,sich anziehen::V,klæðast,одягтися
1213,sich anziehen::V,klæðast,одягнутися
1214,kämmen::V,greiða,зачесати
1215,schmücken::V,prýða,оздобити
1216,schmücken::V,skreyta,оздобити
1217,sagen::V,segja,сказати
1218,sprechen::V,tala,говорити
1219,reden::V,ræða,розмовляти
1220,sich unterhalten::V,spjalla,бесідувати
1221,sich unterhalten::V,ræðast við,бесідувати
1222,fragen::V,spyrja,запитати
1223,bitten::V,biðja,просити
1224,erzählen::V,segja frá,розповісти
1225,mitteilen::V,tilkynna,повідомити
1226,nennen::V,nefna,назвати
1227,rufen::V,kalla,кликати
1228,prahlen::V,gorta,хвалитися
1229,übersetzen::V,þýða,перекласти
1230,denken::V,hugsa,думати
1231,denken::V,hugsa,мислити
1232,glauben::V,trúa,вірити
1233,bemerken::V,taka eftir,помітити
1234,erkennen::V,þekkja,пізнати
1235,begreifen::V,skilja,осягнути
1236,verstehen::V,skilja,почути
1237,lernen::V,læra,навчатися
1238,wissen::V,vita,знати
1239,sich erinnern an::V,minnast,пам’ятати
1240,vergessen::V,gleyma,забути
1241,messen::V,mæla,міряти
1242,zählen::V,telja,лічити
1243,rechnen::V,reikna,рахувати
1244,lesen::V,lesa,читати
1245,malen::V,mála,малювати
1246,zeichnen::V,teikna,рисувати
1247,schreiben::V,skrifa,писати
1248,besitzen::V,hafa,мати
1249,kaufen::V,kaupa,купити
1250,verkaufen::V,selja,продати
1251,bezahlen::V,borga,заплатити
1252,zahlen::V,borga,платити
1253,beherrschen::V,hafa á valdi sínu,володіти
1254,ertragen::V,þola,витерпіти
