,Concept_ID,ko,lv
535,Märchen::N,동화,pasaka
536,Erzählung::N,이야기,висьт
537,Erzählung::N,이야기,stāsts
538,Erzählung::N,이야기,nostāsts
539,Neuigkeit::N,뉴스,выльтор
540,Neuigkeit::N,뉴스,jaunums
541,Name::N,이름,ним
542,Name::N,이름,vārds
543,Rätsel::N,수수께끼,нӧдкыв
544,Rätsel::N,수수께끼,mīkla
545,Rede::N,연설,сёрни
546,Rede::N,연설,runa
547,Sprache::N,말,кыв
548,Sprache::N,말,valoda
549,Stimme::N,목소리,гӧлӧс
550,Stimme::N,목소리,вом шы
551,Stimme::N,목소리,balss
552,Wort::N,낱말,кыв
553,Wort::N,낱말,vārds
554,Zeichen::N,신호,пас
555,Zeichen::N,신호,zīme
556,Ruf::N,부름,чукӧстчӧм
557,Ruf::N,부름,корӧм
558,Ruf::N,부름,sauciens
559,Lärm::N,소동,шы
560,Lärm::N,소동,зык
561,Lärm::N,소동,зычитӧм
562,Lärm::N,소동,troksnis
563,Laut::N,음성,шы
564,Laut::N,음성,skaņa
565,Ton::N,목소리,шы
566,Ton::N,목소리,tonis
567,Lied::N,노래,сьылан
568,Lied::N,노래,сьыланкыв
569,Lied::N,노래,dziesma
570,Ruhe::N,쉼,чӧв
571,Ruhe::N,쉼,miers
572,Leute::N,사람들,йӧз
573,Leute::N,사람들,войтыр
574,Leute::N,사람들,ļaudis
575,Leute::N,사람들,cilvēki
576,Volk::N,국중,йӧз
577,Volk::N,국중,войтыр
578,Volk::N,국중,tauta
579,Arbeit::N,근로,удж
580,Arbeit::N,근로,darbs
581,Arbeit::N,너무,удж
582,Arbeit::N,너무,darbs
583,Gast::N,손님,гӧсть
584,Gast::N,손님,viešņa
585,Gast::N,손님,ciemiņš
586,Geschenk::N,행하,козин
587,Geschenk::N,행하,dāvana
588,Spiel::N,무리,ворсан
589,Spiel::N,무리,rotaļa
590,Gesellschaft::N,교제,котыр
591,Gesellschaft::N,교제,biedrība
592,Gesellschaft::N,교제,kompānija
593,Hilfe::N,거들음,отсӧг
594,Hilfe::N,거들음,palīdzība
595,Hilfe::N,보좌,отсӧг
596,Hilfe::N,보좌,palīdzība
597,Freund::N,친구,ёрт
598,Freund::N,친구,draugs
599,Kamerad::N,동실자,ёрт
600,Kamerad::N,동실자,biedrs
601,Angelegenheit::N,용무,мог
602,Angelegenheit::N,용무,делӧ
603,Angelegenheit::N,용무,darīšana
604,Anzahl::N,어떤,лыд
605,Anzahl::N,어떤,тшӧт
606,Anzahl::N,어떤,skaits
607,Anzahl::N,어떤,daudzums
608,Anzahl::N,수,лыд
609,Anzahl::N,수,тшӧт
610,Anzahl::N,수,skaits
611,Anzahl::N,수,daudzums
612,Art::N,정류,сикас
613,Art::N,정류,suga
614,Art::N,정류,šķira
615,Stück::N,일부분,тор
616,Stück::N,일부분,gabals
617,Teil::N,몱,юкӧн
618,Teil::N,몱,daļa
619,Teil::N,구훠,юкӧн
620,Teil::N,구훠,daļa
621,Hälfte::N,2분의,пӧв
622,Hälfte::N,2분의,джын
623,Hälfte::N,2분의,puse
624,Kreis::N,고리,кытш
625,Kreis::N,고리,aplis
626,Kreis::N,고리,riņķis
627,Kreuz::N,열십자,перна
628,Kreuz::N,열십자,крест
629,Kreuz::N,열십자,krusts
630,Linie::N,선,визь
631,Linie::N,선,līnija
632,Strich::N,스침,визь
633,Strich::N,스침,svītra
634,Abstand::N,거리,кост
635,Abstand::N,거리,коласт
636,Abstand::N,거리,atstarpe
637,Entfernung::N,거리,ылна
638,Entfernung::N,거리,attālums
639,Entfernung::N,거리,atstatums
640,Gegend::N,곳,му-ва
641,Gegend::N,곳,apvidus
642,Gegend::N,곳,apgabals
643,Gegend::N,부금,му-ва
644,Gegend::N,부금,apvidus
645,Gegend::N,부금,apgabals
646,Platz::N,장소,ылдӧс
647,Platz::N,장소,йир
648,Platz::N,장소,гӧгӧртас
649,Platz::N,장소,vieta
650,Ort::N,장소,ин
651,Ort::N,장소,места
652,Ort::N,장소,vieta
653,Seite::N,옆면,бок
654,Seite::N,옆면,ӧтарладор
655,Seite::N,옆면,sāns
656,Mitte::N,궁간,шӧр
657,Mitte::N,궁간,vidus
658,Gegenstand::N,항목,кӧлуй
659,Gegenstand::N,항목,priekšmets
660,Sache::N,뭉에,добра
661,Sache::N,뭉에,lieta
662,Rand::N,가,дор
663,Rand::N,가,mala
664,Rand::N,가,apmale
665,Kante::N,귀퉁,дор
666,Kante::N,귀퉁,šķautne
667,Ecke::N,구석,пельӧс
668,Ecke::N,구석,kakts
669,Ecke::N,구석,stūris
670,Spitze::N,끝,йыв
671,Spitze::N,끝,smaile
672,Spitze::N,끝,galotne
673,Spitze::N,참단,йыв
674,Spitze::N,참단,smaile
675,Spitze::N,참단,galotne
676,Ende::N,말당,пом
677,Ende::N,말당,gals
678,Ende::N,말당,uzgalis
679,Loch::N,빙옷,розь
680,Loch::N,빙옷,caurums
681,Winkel::N,각도,пельӧс
682,Winkel::N,각도,leņķis
683,Muster::N,본,сер
684,Muster::N,본,piemērs
685,Muster::N,견복,сер
686,Muster::N,견복,piemērs
687,Größe::N,신장,ыджда
688,Größe::N,신장,lielums
689,Länge::N,길이긺,кузьта
690,Länge::N,길이긺,garums
691,Höhe::N,높이,джуджда
692,Höhe::N,높이,augstums
693,Gewicht::N,추,сьӧкта
694,Gewicht::N,추,сьӧкталун
695,Gewicht::N,추,svars
696,Gewicht::N,추,smagums
697,Menge::N,수양,лун
698,Menge::N,수양,числӧ
699,Menge::N,수양,masa
700,Menge::N,수양,daudzums
701,Haufen::N,퇴적,чукӧр
702,Haufen::N,퇴적,čupa
703,Haufen::N,퇴적,grēda
704,Haufen::N,퇴적,kaudze
705,Reihe::N,열,рад
706,Reihe::N,열,rinda
707,Reihe::N,열,virkne
708,Boot::N,보트,пыж
709,Boot::N,보트,laiva
710,Ruder::N,노,пелыс
711,Ruder::N,노,ӧпаснӧй
712,Ruder::N,노,airis
713,Ruder::N,노,irklis
714,Schlitten::N,썰매,дадь
715,Schlitten::N,썰매,ragavas
716,Ski::N,스키,лызь
717,Ski::N,스키,slēpe
718,Lagerfeuer::N,캠프의 모닥불,бипур
719,Lagerfeuer::N,캠프의 모닥불,ugunskurs
720,Last::N,무거운짐,сьӧкыдтор
721,Last::N,무거운짐,krava
722,Gang::N,걸음,мунӧм
723,Gang::N,걸음,ветлӧм
724,Gang::N,걸음,eja
725,Gang::N,걸음,gājums
726,Schritt::N,보조,воськов
727,Schritt::N,보조,воськовтӧм
728,Schritt::N,보조,solis
729,Norden::N,북쪽 ,войвыв
730,Norden::N,북쪽 ,ziemeļi
731,Süden::N,남쪽,лунвыв
732,Süden::N,남쪽,dienvidi
733,Westen::N,서쪽,рытыв
734,Westen::N,서쪽,rietumi
735,Osten::N,동쪽,асыв
736,Osten::N,동쪽,austrumi
737,Holz::N,목재,пу
738,Holz::N,목재,koks
739,Holz::N,목재,koksne
740,Brett::N,마루널,пӧв
741,Brett::N,마루널,dēlis
742,Platte::N,탤,плита
743,Platte::N,탤,plate
744,Platte::N,탤,plāksne
745,Platte::N,금속판,плита
746,Platte::N,금속판,plate
747,Platte::N,금속판,plāksne
748,Stütze::N,버팀목,пыкӧд
749,Stütze::N,버팀목,мыджӧд
750,Stütze::N,버팀목,balsts
751,Stütze::N,버팀목,atspaids
752,Stange::N,장대,потш
753,Stange::N,장대,maikste
754,Stock::N,막대기,бедь
755,Stock::N,막대기,boze
756,Stock::N,막대기,spieķis
757,Stab::N,작대기,зир
758,Stab::N,작대기,zizlis
759,Rohr::N,갈대,труба
760,Rohr::N,갈대,caurule
761,Haus::N,집,керка
762,Haus::N,집,māja
763,Heim::N,집,горт
764,Heim::N,집,mājas
765,Ofen::N,아궁이,пач
766,Ofen::N,아궁이,krāsns
767,Fußboden::N,마루,джодж
768,Fußboden::N,마루,grīda
769,Tisch::N,탁자,пызан
770,Tisch::N,탁자,galds
771,Stuhl::N,의자,улӧс
772,Stuhl::N,의자,krēsls
773,Wiege::N,발상지,зыбка
774,Wiege::N,발상지,šūpulis
775,Bett::N,침대,вольпась
776,Bett::N,침대,gulta
777,Regal::N,서가,джадж
778,Regal::N,서가,plaukts
779,Kiste::N,짐궤,куд
780,Kiste::N,짐궤,ящик
781,Kiste::N,짐궤,kaste
782,Kiste::N,짐궤,šķirsts
783,Fenster::N,눔,ӧшинь
784,Fenster::N,눔,logs
785,Tür::N,문,ӧдзӧс
786,Tür::N,문,durvis
787,Tor::N,대문,дзиръя
788,Tor::N,대문,vārti
789,Zaun::N,담장,потшӧс
790,Zaun::N,담장,žogs
791,Dach::N,지붕,вевт
792,Dach::N,지붕,jumts
793,Leiter::N,사닥다리,пос
794,Leiter::N,사닥다리,kāpnes
795,Leiter::N,사닥다리,redeles
796,Besen::N,비,рос
797,Besen::N,비,slota
798,Spaten::N,가래,зыр
799,Spaten::N,가래,lāpsta
800,Schaufel::N,삽,тэльӧб
801,Schaufel::N,삽,liekšķere
802,Gabel::N,갈래,вилки
803,Gabel::N,갈래,dakšiņa
804,Löffel::N,숟가락,пань
805,Löffel::N,숟가락,karote
806,Messer::N,나이프,пурт
807,Messer::N,나이프,nazis
808,Nagel::N,발툽,тув
809,Nagel::N,발툽,кӧрт тув
810,Nagel::N,발툽,nagla
811,Netz::N,그물,тыв
812,Netz::N,그물,tīkls
813,Haken::N,갈고리,крук
814,Haken::N,갈고리,āķis
815,Haken::N,갈고리,kāsis
816,Haken::N,갈고리,krampis
817,Griff::N,움켜쥠,нуд
818,Griff::N,움켜쥠,kāts
819,Griff::N,움켜쥠,rokturis
820,Schloss::N,자물쇠,томан
821,Schloss::N,자물쇠,aizslēgs
822,Bild::N,그림,серпас
823,Bild::N,그림,glezna
