,Concept_ID,kn,nl
578,offen::A,ಮುಚ್ಚಲ್ಲದ,open
579,geschlossen::A,ಮುಚ್ಚಿದ,gesloten
580,sauber::A,ಶುದ್ಧ,net
581,sauber::A,ಶುದ್ಧ,schoon
582,schmutzig::A,ಅಶುದ್ಧ,vuil
583,roh::A,ಹಸಿ,rauw
584,reif::A,ಹಣ್ಣಾದ,rijp
585,lecker::A,ಗುಚಿಕರ,lekker
586,süß::A,ಸಿಹಿ,zoet
587,bitter::A,ಕಹಿ,bitter
588,sauer::A,ಹುಳಿಯಾದ,zuur
589,hell::A,ಹೊಳೆಯುವ,licht
590,hell::A,ಹೊಳೆಯುವ,helder
591,dunkel::A,ಮಬ್ಬಾದ,donker
592,schwarz::A,ಕಪ್ಪು,zwart
593,weiß::A,ಬಿಳಿಯ,wit
594,rot::A,ಕೆಂಪು,rood
595,gelb::A,ಹಳದಯ,geel
596,blau::A,ನೀಲ,blauw
597,grün::A,ಕಾಯಾದ,groen
598,grau::A,ಬೂದುಬಣ್ಣದ,grijs
599,bunt::A,ವರ್ಣರಂಜಿತ,bont
600,billig::A,ಅಗ್ಗ,goedkoop
601,teuer::A,ದುಬಾರಿಯಾದ,duur
602,wertvoll::A,ಅಮೂಲ್ಯ,kostbaar
603,wertvoll::A,ಅಮೂಲ್ಯ,waardevol
604,blind::A,ಅಂಧ,blind
605,taub::A,ಕಿವುಡಾದ,doof
606,kräftig::A,ಪ್ರಬಲ,krachtig
607,stark::A,ಶಕ್ತಿವಂತ,sterk
608,schwach::A,ದುರ್ಬಲ,zwak
609,fett::A,ಕೊಬ್ಬಿದ,vet
610,schlank::A,ತೆಳ್ಳಗಿನ,slank
611,hübsch::A,ಅಂದವಾದ,leuk
612,böse::A,ಕೆಟ್ಟ,kwaad
613,dumm::A,ಮಂದ,dom
614,faul::A,ಆಲಸ,lui
615,fleißig::A,ಕಡಗುವ,vlijtig
616,geizig::A,ಜುಗ್ಗ,gierig
617,klug::A,ಚತುರ,slim
618,klug::A,ಚತುರ,schrander
619,klug::A,ಚತುರ,verstandig
620,geschickt::A,ದಕ್ಷ,handig
621,geschickt::A,ದಕ್ಷ,vaardig
622,lieb::A,ಪ್ರಿಯ,lief
623,lustig::A,ಖುಷಿಯಾದ,vrolijk
624,sanft::A,ಸೌಮ್ಯ,zacht
625,hungrig::A,ಹಸಿದ,hongerig
626,krank::A,ಅಸ್ವಸ್ಥ,ziek
627,nackt::A,ನಗ್ನ,naakt
628,traurig::A,ದುಃಖಿತ,treurig
629,traurig::A,ದುಃಖಿತ,bedroefd
630,lebendig::A,ಜೀವಂತ,levend
631,gut::A,ಒಳ್ಳೆಯ,goed
632,schlecht::A,ದುಷ್ಟ,slecht
633,richtig::A,ಸರಿ,juist
634,schlimm::A,ಅಸಹ್ಯ,erg
635,schlimm::A,ಅಸಹ್ಯ,kwaad
636,wahr::A,ನಿಜ,waar
637,alt::A,ಮುದಿ,oud
638,neu::A,ಹೊಸ,nieuw
639,ehemalig::A,ಮಾಜೀ,voormalig
640,alt[Lebewesen]::A,ವೃದ್ಧ,oud
641,jung::A,ಎಳ,jong
642,arm::A,ಬಡ,arm
643,reich::A,ಶ್ರೀಮಂತ,rijk
644,bekannt::A,ಅಪ್ತ,bekend
645,berühmt::A,ಪ್ರಸಿದ್ಧ,beroemd
646,fremd::A,ಪರಕೀಯ,vreemd
647,verschieden::A,ಬೇರೆ,verscheiden
648,verschieden::A,ಬೇರೆ,verschillend
649,nah::A,ಹತ್ತಿರವಾದ,nabij
650,nah::A,ಹತ್ತಿರವಾದ,nabijgelegen
651,fern::A,ದೂರದ,ver
652,linker::A,ಎಡ,linker
653,rechter::A,ಬಲ,rechter
654,anderer::A,ಇತರ,andere
655,erster::A,ಪ್ರಥಮ,eerste
656,zweiter::A,ದ್ವಿತೀಯ,tweede
657,dritter::A,ಮೂರನೆಯಜಗತ್ತು,derde
658,letzter::A,ಅಂತ್ಯ,laatste
659,allein::ADV,ಒಬ್ಬನೇ,alleen
660,auf einmal::ADV,ಒಡನೆ,ineens
661,auf einmal::ADV,ಒಡನೆ,tegelijk
662,zusammen::ADV,ಒಟ್ಟಿಗೆ,samen
663,zusammen::ADV,ಒಟ್ಟಿಗೆ,bijeen
664,lange::ADV,ದೀರ್ಘ,lang
665,plötzlich::ADV,ಅನಾಮತ್ತು,eensklaps
666,plötzlich::ADV,ಅನಾಮತ್ತು,plotsklaps
667,sofort::ADV,ಜಾಗ್ರತೆ,terstond
668,sofort::ADV,ಜಾಗ್ರತೆ,aanstonds
669,sofort::ADV,ಜಾಗ್ರತೆ,onmiddelijk
670,später::ADV,ತರುವಾಯ,later
671,jetzt::ADV,ಈಗ,nu
672,jetzt::ADV,ಈಗ,nou
673,jetzt::ADV,ಈಗ,thans
674,heute::ADV,ಇಂದು,heden
675,heute::ADV,ಇಂದು,vandaag
676,morgen::ADV,ನಾಳೆ,morgen
677,bald::ADV,ಬೇಗ,gauw
678,bald::ADV,ಬೇಗ,weldra
679,dann::ADV,ಆಗ,dan
680,dann::ADV,ಆಗ,toen
681,gestern::ADV,ನಿನ್ನೆ,gisteren
682,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,eens
683,damals::ADV,ಆಗ,toen
684,damals::ADV,ಆಗ,destijds
685,danach::ADV,ಆಮೇಲೆ,daarna
686,vorher::ADV,ಮುಂಚೆ,vooraf
687,vorher::ADV,ಮುಂಚೆ,van tevoren
688,zuerst::ADV,ಮೊದಲಿಗೆ,eerst
689,zuerst::ADV,ಮೊದಲಿಗೆ,het eerst
690,einmal::ADV,ಒಮ್ಮೆ,eens
691,einmal::ADV,ಒಮ್ಮೆ,eenmaal
692,manchmal::ADV,ಆಗಾಗ,soms
693,oft::ADV,ಅನೇಕಸಲ,vaak
694,oft::ADV,ಅನೇಕಸಲ,dikwijls
695,immer::ADV,ಯಾವಾಗಲೂ,altijd
696,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nooit
697,hier::ADV,ಇಲ್ಲಿ,hier
698,hierhin::ADV,ಇತ್ತ,hierheen
699,von hier::ADV,ಇಲ್ಲಿಂದ,van hier
700,von hier::ADV,ಇಲ್ಲಿಂದ,hiervandaan
701,dort::ADV,ಅಲ್ಲಿ,daar
702,dort::ADV,ಅಲ್ಲಿ,ginds
703,dorthin::ADV,ಅಲ್ಲಿಗೆ,daarheen
704,geradeaus::ADV,ಸೀದಾ,rechtuit
705,geradeaus::ADV,ಸೀದಾ,rechtdoor
706,vorwärts::ADV,ಮುನ್ನೆಡೆವ,vooruit
707,vorwärts::ADV,ಮುನ್ನೆಡೆವ,voorwaarts
708,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,achteruit
709,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,achterwaarts
710,zurück::ADV,ಹಿಂದಕ್ಕೆ,terug
711,unten::ADV,ಕೆಳಗೆ,beneden
712,unten::ADV,ಕೆಳಗೆ,onderaan
713,hinab::ADV,ಕೆಳಕ್ಕೆ,omlaag
714,hinab::ADV,ಕೆಳಕ್ಕೆ,naar beneden
715,oben::ADV,ಮೇಲೆ,boven
716,hinauf::ADV,ಮೇಲಕ್ಕೆ,omhoog
717,hinauf::ADV,ಮೇಲಕ್ಕೆ,naar boven
718,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,alom
719,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,overal
720,nicht::ADV,ಇಲ್ಲ,niet
721,nicht::ADV,ಅಲ್ಲ,niet
722,ein wenig::ADV,ತುಸು,wat
723,kaum::ADV,ಕಠಿನವಾಗಿ,amper
724,kaum::ADV,ಕಠಿನವಾಗಿ,nauwelijks
725,sehr::ADV,ಬಹು,erg
726,sehr::ADV,ಬಹು,zeer
727,so::ADV,ಅಷ್ಟು,zo
728,noch::ADV,ಇನ್ನು,nog
729,nur::ADV,ಕೇವಲ,maar
730,nur::ADV,ಕೇವಲ,alleen
731,schon::ADV,ಆಗಲೇ,al
732,schon::ADV,ಆಗಲೇ,reeds
733,wieder::ADV,ಪುನಃ,weer
734,wieder::ADV,ಪುನಃ,terug
735,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,vergeefs
736,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,tevergeefs
737,vor::PRP,ಮುಂದೆ,voor
738,hinter::PRP,ಹಿಂದ,achter
739,unter::PRP,ಕೆಳ,onder
740,unter::PRP,ಕೆಳ,beneden
741,durch::PRP,ನೇರವಾಗಿ,door
742,neben::PRP,ಅಧರ ಬಲಿಕ,naast
743,zwischen::PRP,ನಡುವೆ,tussen
744,wegen::PRP,ಅಧಕ್ಕಗಿ,wegens
745,wegen::PRP,ಅಧಕ್ಕಗಿ,vanwege
746,dies::PRN,ಈ,dit
747,das::PRN,ಅದು,dat
748,alles::PRN,ಎಲ್ಲ,alles
749,ich::PRN,ನಾನು,ik
750,du::PRN,ನೀನು,je
751,du::PRN,ನೀನು,jij
752,er::PRN,ಅವನು,hij
753,er::PRN,ಇವನು,hij
754,wir::PRN,ನಾವು,we
755,wir::PRN,ನಾವು,wij
756,ihr::PRN,ನೀವು,jullie
757,sie::PRN,ಅವರು,ze
758,sie::PRN,ಅವರು,zij
759,was::FPRN,ಏನು,wat
760,wer::FPRN,ಯಾರಿಗೆ,wie
761,wo::FADV,ಎಲ್ಲಿ,waar
762,wohin::FADV,ಎಲ್ಲಿಗೆ,waarheen
763,wie::FADV,ಹೇಗೆ,hoe
764,warum::FADV,ಏಕೆ,waarom
765,wieviel::FNUM,ಎಷ್ಟು,hoeveel
766,eins::NUM,ಒಂದು,één
767,zwei::NUM,ಎರಡು,twee
768,drei::NUM,ಮೂರು,drie
769,vier::NUM,ನಾಲ್ಕು,vier
770,fünf::NUM,ಅಯ್ದು,vijf
771,sechs::NUM,ಆರು,zes
772,sieben::NUM,ಏಳು,zeven
773,acht::NUM,ಎಂಟು,acht
774,neun::NUM,ಒಂಭಬತ್ತು,negen
775,zehn::NUM,ಹತ್ತು,tien
776,elf::NUM,ಹನ್ನೊಂದು,elf
777,zwölf::NUM,ಹನ್ನೆರಡು,twaalf
778,zwanzig::NUM,ಇಪ್ಪತ್ತು,twintig
779,dreißig::NUM,ಮೂವತ್ತು,dertig
780,vierzig::NUM,ನಲವತ್ತು,veertig
781,fünfzig::NUM,ಐವತ್ತು,vijftig
782,sechzig::NUM,ಅರುವತ್ತು,zestig
783,siebzig::NUM,ಎಪ್ಪತ್ತು,zeventig
784,achtzig::NUM,ಎಂಬತ್ತು,tachtig
785,neunzig::NUM,ತೊಂಬತ್ತು,negentig
786,hundert::NUM,ನೂರು,honderd
787,tausend::NUM,ಸಾವಿರ,duizend
788,und::CNJ,ಮತ್ತು,en
789,oder::CNJ,ಅಥವಾ,of
790,stehen::V,ನಿಲ್ಲು,staan
791,sitzen::V,ಕುಳ್ಳಿರು,zitten
792,liegen::V,ಮಲಗಿಕೊ,liggen
793,hängen::V,ಇಳಿಯಬಿಡು,hangen
794,werden::V,ಆಗು,worden
795,passieren::V,ಆಗು,gebeuren
796,beginnen::V,ಆರಂಭಿಸು,beginnen
797,enden::V,ಕೊನೆಗಾಣು,eindigen
798,wechseln::V,ಮಾರ್ಪಡಿಸು,wijzigen
799,wechseln::V,ಮಾರ್ಪಡಿಸು,veranderen
800,aufgehen[Sonne]::V,ಮೂಡು,opgaan
801,untergehen[Sonne]::V,ಮುಳುಗು,ondergaan
802,scheinen[Sonne]::V,ಹೊಳೆ,schijnen
803,donnern::V,ಗುಡುಗಾಗು,donderen
804,wehen::V,ತೀಡು,waaien
805,strömen::V,ಹರಿ,stromen
806,fließen::V,ಹರಿ,vloeien
807,sich drehen::V,ಸುತ್ತು,draaien
808,sich drehen::V,ಸುತ್ತು,zich draaien
809,schwanken::V,ಓಲಾಡು,wankelen
810,schwingen::V,ತೂಗು,zwieren
811,fallen::V,ಉದುರು,vallen
812,brennen::V,ಉರಿ,branden
813,rauchen::V,ಹೊಗೆಬಿಡು,roken
814,regnen::V,ಸುರಿ,regenen
815,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,bevriezen
816,tauen::V,ಬೆಚ್ಚಗಾಗು,dooien
817,schmelzen::V,ಕರಗು,smelten
818,trocknen::V,ಒಣಗು,drogen
819,sieden::V,ಕುದಿ,koken
820,sieden::V,ಕುದಿ,zieden
821,faulen::V,ಕೊಳೆ,rotten
822,verfaulen::V,ನಶಿಸು,verrotten
823,reißen::V,ಒಡೆ,scheuren
824,versinken::V,ಮುಳುಗು,verzinken
825,vergehen::V,ಸಾಗು,vergaan
826,erscheinen::V,ತೋರು,opdagen
827,erscheinen::V,ತೋರು,verschijnen
828,verschwinden::V,ಮಾಯವಾಗು,verdwijnen
829,sinken::V,ಕುಸಿ,zinken
830,abnehmen::V,ತಗ್ಗು,afnemen
831,abnehmen::V,ತಗ್ಗು,verminderen
832,zunehmen::V,ಬೆಳೆ,toenemen
833,steigen::V,ಉಬ್ಬು,stijgen
834,steigen::V,ಉಬ್ಬು,omhooggaan
835,wachsen::V,ಬೆಳೆ,groeien
836,glänzen::V,ಮಿರುಗು,glanzen
837,glänzen::V,ಮಿರುಗು,schitteren
838,funkeln::V,ಮಿನುಗು,fonkelen
839,lärmen::V,ಶಬ್ದ ಮಾಡಲು,lawaai maken
840,läuten::V,ಬಾರಿಸು,luiden
841,klingeln::V,ಅನುರಣಿಸು,bellen
842,klirren::V,ಕಿಣಿಕಿಣಿಸು,rinkelen
843,brausen::V,ಅಬ್ಬರಿಸು,bruisen
844,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,ruisen
845,klingen::V,ಉಸಿರು,klinken
846,bellen::V,ಬಗುಳು,blaffen
847,heulen::V,ಅರಚು,huilen
848,blasen::V,ಗಾಳಿ ಊದು,blazen
849,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,fluiten
850,schreien::V,ಕರೆ,gillen
851,schreien::V,ಕರೆ,schreeuwen
852,stöhnen::V,ನರಳು,steunen
853,zittern::V,ನಡುಗು,beven
854,zittern::V,ನಡುಗು,sidderen
855,leben::V,ಇರು,leven
856,geboren werden::V,ಉಂಟಾಗು,geboren worden
857,atmen::V,ಉಸಿರು,ademen
858,trinken::V,ಕುಡಿ,drinken
859,essen::V,ತಿನ್ನು,eten
860,schlucken::V,ನುಂಗು,slikken
861,müde werden::V,ಬಳಲು,moe worden
862,einschlafen::V,ನಿದ್ಧೆಹೋಗು,inslapen
863,schlafen::V,ನಿದ್ರಿಸು,slapen
864,aufwachen::V,ಏಳು,ontwaken
865,aufwachen::V,ಏಳು,wakker worden
866,aufstehen::V,ಏಳು,opstaan
867,sich erholen::V,ಸುಧಾರಿಸು,zich ontspannen
868,krank werden::V,ಬೇನೆಬೀಳು,ziek worden
869,krank sein::V,ಕೆಟ್ಟ ಎಂದು,ziek zijn
870,schmerzen::V,ಕಚ್ಚು,pijn doen
871,husten::V,ಕೆಮ್ಮು,hoesten
872,genesen::V,ಮತ್ತೆಹೊದಿಸು,genezen
873,sterben::V,ಮೃತಪಡು,sterven
874,sterben::V,ಮೃತಪಡು,overlijden
875,umkommen::V,ಹಾಳಾಗು,omkomen
876,sich bewegen::V,ಚಲಿಸು,zich bewegen
877,sich rühren::V,ಕದಲು,zich verroeren
878,sich erheben::V,ಏಳು,oprijzen
879,sich erheben::V,ಏಳು,verrijzen
880,sich setzen::V,ಕೂರು,gaan zitten
881,hinfallen::V,ಬೀಳು,vallen
882,hinfallen::V,ಬೀಳು,neervallen
883,laufen::V,ನಡೆ,lopen
884,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,stappen
885,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,schrijden
886,spazierengehen::V,ವಿಹರಿಸು,gaan wandelen
887,eilen::V,ಮುನ್ನುಗ್ಗು,ijlen
888,eilen::V,ಮುನ್ನುಗ್ಗು,haasten
889,sich beeilen::V,ಆತುರಪಡು,zich haasten
890,sausen::V,ಒಗೆ,stuiven
891,rennen::V,ಓಡು,rennen
892,springen::V,ಜಿಗಿ,springen
893,klettern::V,ಏರು,klimmen
894,klettern::V,ಏರು,klauteren
895,schaukeln::V,ತೂಗು,schommelen
896,kriechen::V,ತೆವಳು,kruipen
897,schwimmen::V,ಈಜು,zwemmen
898,tauchen::V,ಕೆಳಗಿಳಿ,duiken
899,rudern::V,ಸಾಗಿಸು,roeien
900,fahren::V,ನಡೆಸು,rijden
901,fliegen::V,ಹಾರು,vliegen
902,gehen::V,ಹೋಗು,gaan
903,weggehen::V,ಹೊರಡು,weggaan
904,abfahren::V,ತೆರಳು,vertrekken
905,anhalten::V,ನಿಲ್ಲು,stoppen
906,anhalten::V,ನಿಲ್ಲು,stilhouden
907,hineingehen::V,ಒಳಹೊಗು,ingaan
908,hineingehen::V,ಒಳಹೊಗು,binnengaan
909,eintreten::V,ಒಳಹೊಗು,binnenkomen
910,kommen::V,ಬರು,komen
911,ankommen::V,ಬರು,aankomen
912,zurückkommen::V,ಹಿಂದಿರುಗು,terugkomen
913,bleiben::V,ಇರು,blijven
914,warten::V,ಇರು,wachten
915,erwarten::V,ನಿರೀಕ್ಷಿಸು,verwachten
916,suchen::V,ಹುಡುಕು,zoeken
917,finden::V,ಕಂಡುಕೊ,vinden
918,versuchen::V,ಪ್ರಯತ್ನಿಸು,proberen
919,versuchen::V,ಪ್ರಯತ್ನಿಸು,beproeven
920,vorbereiten::V,ಸಿದ್ಧವಾಗು,voorbereiden
921,lieben::V,ಪ್ರೀತಿಸು,houden van
922,mögen::V,ಇಷ್ಟಪಡು,lusten
923,mögen::V,ಇಷ್ಟಪಡು,houden van
924,lachen::V,ನಗು,lachen
925,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,roeren
926,weinen::V,ಅಳು,huilen
927,weinen::V,ಅಳು,schreien
928,schimpfen::V,ಗೊಣಗು,kijven
929,schimpfen::V,ಗೊಣಗು,schelden
930,sich ärgern::V,ಗಣಗಾಡು,zich ergeren
931,sich fürchten::V,ನಡುಗು,bang zijn
932,fürchten::V,ಹೆದರು,vrezen
933,fliehen::V,ಓಡಿಹೋಗು,vluchten
934,flüchten::V,ಪಾರಾಗು,ontsnappen
935,flüchten::V,ಪಾರಾಗು,ontkomen
936,sehen::V,ಕಾಣು,zien
937,anschauen::V,ನೋಡು,aankijken
938,ansehen::V,ನಿರೀಕ್ಷಿಸು,aanzien
939,ansehen::V,ನಿರೀಕ್ಷಿಸು,bekijken
940,hören::V,ಕೇಳು,horen
941,zuhören::V,ಆಲಿಸು,luisteren
942,probieren::V,ರುಚಿ ನೋಡು,proeven
943,riechen::V,ಮೂಸು,ruiken
944,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,voelen
945,scheinen::V,ತೋರು,lijken
946,zu sehen sein::V,ಕಾಣಿಸು,te zien zijn
947,vernehmen::V,ಕೇಳು,vernemen
948,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,het koud hebben
949,tun::V,ಮಾಡು,doen
950,können::V,ಮಾಡಬಲ್ಲ,kunnen
951,wollen::V,ಬಯಸು,willen
952,anfangen::V,ಪ್ರಾರಂಭಿಸು,beginnen
953,anfangen::V,ಪ್ರಾರಂಭಿಸು,aanvangen
954,beenden::V,ನಿಲ್ಲಿಸು,beëindigen
955,aufhören::V,ಮುಗಿಸು,ophouden
956,gelingen::V,ಯಶಸ್ವಿಯಾಗು,lukken
957,gelingen::V,ಯಶಸ್ವಿಯಾಗು,gelukken
958,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,uitvallen
959,öffnen::V,ತೆರೆ,openen
960,öffnen::V,ತೆರೆ,opendoen
961,schließen::V,ಮುಚ್ಚು,sluiten
962,schließen::V,ಮುಚ್ಚು,dichtdoen
963,stellen::V,ಇಕ್ಕು,stellen
964,stellen::V,ಇಕ್ಕು,plaatsen
965,setzen::V,ಇಡು,zetten
966,setzen::V,ಇಡು,plaatsen
967,legen::V,ಇಡು,leggen
968,berühren::V,ತಾಕು,aanraken
969,verbinden::V,ಕೂಡಿಸು,verbinden
970,bedecken::V,ಮುಚ್ಚು,bedekken
971,aufhängen::V,ತೂಗುಹಾಕು,ophangen
972,anzünden::V,ಹತ್ತಿಸು,aansteken
973,aufheben::V,ಆಯಿ,oprapen
974,zurücklassen::V,ಬಿಡು,achterlaten
975,verlieren::V,ಕಳೆ,verliezen
976,fallen lassen::V,ಬೀಳಿಸು,laten vallen
977,machen::V,ಮಾಡು,maken
978,herstellen::V,ತಯಾರಿಸು,produceren
979,herstellen::V,ತಯಾರಿಸು,voortbrengen
980,bauen::V,ಕಟ್ಟು,bouwen
981,reparieren::V,ಸರಿಪಡಿಸು,repareren
982,reparieren::V,ಸರಿಪಡಿಸು,herstellen
983,verbessern::V,ತಿದ್ದು,verbeteren
984,ändern::V,ಬದಲಾಯಿಸು,wijzigen
985,ändern::V,ಬದಲಾಯಿಸು,veranderen
986,graben::V,ಅಗೆ,graven
987,beugen::V,ಬಗ್ಗಿಸು,buigen
988,biegen::V,ಬಗ್ಗಿಸು,buigen
989,drehen::V,ತಿರುಗು,draaien
990,wenden::V,ತಿರುಗು,keren
991,wenden::V,ತಿರುಗು,wenden
992,umdrehen::V,ತಿರುಗಿಸು,omdraaien
993,heben::V,ಎತ್ತು,heffen
994,heben::V,ಎತ್ತು,optillen
995,hochheben::V,ಎತ್ತು,tillen
996,ergreifen::V,ಆಕ್ರಮಿಸು,pakken
997,ergreifen::V,ಆಕ್ರಮಿಸು,grijpen
998,halten::V,ಹಿಡಿ,houden
999,drücken::V,ಒತ್ತು,drukken
1000,schieben::V,ನೂಕು,duwen
1001,schieben::V,ನೂಕು,schuiven
1002,kratzen::V,ತರಚಿಕೊಳ್ಳು,krassen
1003,lecken::V,ನೆಕ್ಕು,likken
1004,beißen::V,ಕಚ್ಚು,bijten
1005,abreißen::V,ಹರಿ,afrukken
1006,abreißen::V,ಹರಿ,afscheuren
1007,abschneiden::V,ಕತ್ತರಿಸು,afsnijden
1008,binden::V,ಕಟ್ಟು,binden
1009,stecken::V,ಸಿಕ್ಕಿಸು,steken
1010,brechen::V,ಮುರಿ,breken
1011,klopfen::V,ತಟ್ಟು,kloppen
1012,hauen::V,ಹೊಡೆ,houwen
1013,kleben::V,ಅಂಟಿಸು,plakken
1014,reiben::V,ಉಜ್ಜು,wrijven
1015,streichen::V,ಹರಡು,smeren
1016,schleifen::V,ಮಸೆ,slijpen
1017,schneiden::V,ಕತ್ತರಿಸು,snijden
1018,rütteln::V,ಕುಲುಕಿಸು,schudden
1019,schütteln::V,ಅಲುಗಿಸು,schudden
1020,schwenken::V,ತೂಗಾಡು,wuiven
1021,schwenken::V,ತೂಗಾಡು,zwaaien
1022,schütten::V,ಎರೆ,gieten
1023,schütten::V,ಎರೆ,storten
1024,füllen::V,ತುಂಬಿಸು,vullen
1025,einwickeln::V,ಹೊದಿಸು,inwikkelen
1026,tragen::V,ಹೊರು,dragen
1027,schleppen::V,ಜಗ್ಗು,slepen
1028,ziehen::V,ಎಳೆ,trekken
1029,aufbewahren::V,ಇಟ್ಟುಕೊ,bewaren
1030,werfen::V,ಎಸೆ,gooien
1031,fangen::V,ಹಿಡಿ,vangen
1032,packen::V,ಸೆಳೆ,pakken
1033,packen::V,ಸೆಳೆ,vastpakken
1034,verstecken::V,ಮುಚ್ಚಿಡು,verstoppen
1035,teilen::V,ವಿಭಜಿಸು,delen
1036,schicken::V,ಕಳುಹಿಸು,sturen
1037,bringen::V,ತರು,brengen
1038,hinzufügen::V,ಕೂಡಿಸು,toevoegen
1039,bekommen::V,ಸಂಪಾದಿಸು,verkrijgen
1040,erhalten::V,ಪಡೆ,krijgen
1041,nehmen::V,ಹಿಡಿ,nemen
1042,wählen::V,ಆರಿಸು,kiezen
1043,wählen::V,ಆರಿಸು,verkiezen
1044,auswählen::V,ಆಯಿ,uitkiezen
1045,bewahren::V,ರಕ್ಷಿಸಿಡು,bewaren
1046,behindern::V,ಅಡ್ಡಿಮಾಡು,hinderen
1047,verderben::V,ಕೆಡಿಸು,bederven
1048,beschädigen::V,ಹಾಳುಮಾಡು,beschadigen
1049,zerbrechen::V,ಮುರಿ,breken
1050,zerbrechen::V,ಮುರಿ,stukbreken
1051,zerreißen::V,ಸೀಳು,scheuren
1052,zerreißen::V,ಸೀಳು,verscheuren
1053,zerstören::V,ಅಳಿಸು,vernielen
1054,verbrennen::V,ಸುಡು,branden
1055,verbrennen::V,ಸುಡು,verbranden
1056,geben::V,ಕೊಡು,geven
1057,reichen::V,ಕೊಡು,reiken
1058,reichen::V,ಕೊಡು,aanreiken
1059,schenken::V,ಅರ್ಪಿಸು,schenken
1060,versprechen::V,ವಾಗ್ದಾನಮಾಡು,beloven
1061,wünschen::V,ಬಯಸು,wensen
1062,loben::V,ಹೊಗಳು,loven
1063,loben::V,ಹೊಗಳು,prijzen
1064,küssen::V,ಚುಂಬಿಸು,kussen
1065,wiegen::V,ತೂಗು,wiegen
1066,zudecken::V,ಹಾಸು,toedekken
1067,wecken::V,ಎಬ್ಬಿಸು,wekken
1068,zeigen::V,ತೋರಿಸು,tonen
1069,zeigen::V,ತೋರಿಸು,wijzen
1070,führen::V,ದಾರಿತೋರಿಸು,voeren
1071,lehren::V,ಕಲಿಸು,leren
1072,unterrichten::V,ಬೋಧಿಸು,onderwijzen
1073,aufziehen::V,ಸಲಹು,grootbrengen
1074,leiten::V,ಮುಂದಾಳಾಗಿರು ,leiden
1075,antreiben::V,ಓಡಿಸು,aandrijven
1076,lassen::V,ಮಾಡಲುಬಿಡು,laten
1077,einladen::V,ಆಹ್ವಾನಿಸು,uitnodigen
1078,vereinigen::V,ಒಂದಾಗು,verenigen
1079,besuchen::V,ಭೇಟಿಯಾಗು,bezoeken
1080,treffen::V,ಸಂಧಿಸು,treffen
1081,treffen::V,ಸಂಧಿಸು,ontmoeten
1082,sich versammeln::V,ನೆರೆ,zich verzamelen
1083,spielen::V,ಆಡು,spelen
1084,singen::V,ಹಾಡು,zingen
1085,tanzen::V,ಕುಣಿ,dansen
1086,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,van elkaar gaan
1087,verlassen::V,ಕಳೆ,verlaten
1088,retten::V,ರಕ್ಷಿಸು,redden
1089,bewachen::V,ಕಾಪಾಡು,bewaken
1090,schützen::V,ಸಂರಕ್ಷಿಸು,beschermen
1091,verteidigen::V,ಕಾಪಿಡು,verdedigen
1092,sich schlagen::V,ಕಿತ್ತಾಟ,knokken
1093,schießen::V,ಎಸೆ,schieten
1094,siegen::V,ಗೆಲ್ಲು,overwinnen
1095,ärgern::V,ರೇಗಿಸು,ergeren
1096,schlagen::V,ಹೊಡೆ,slaan
1097,treten::V,ಒದೆ,trappen
1098,treten::V,ಒದೆ,schoppen
1099,stechen::V,ಚುಚ್ಚು,steken
1100,stechen::V,ಚುಚ್ಚು,prikken
1101,stoßen::V,ತಳ್ಳು,stoten
1102,stehlen::V,ಕದಿ,stelen
1103,stören::V,ಕತಕು,storen
1104,stören::V,ಕತಕು,verstoren
1105,belästigen::V,ತೊಂದರೆ,lastig vallen
1106,verbergen::V,ಮರೆಮಾಜು,verbergen
1107,täuschen::V,ಠಕ್ಕಿಸು,misleiden
1108,betrügen::V,ವಂಚಿಸು,bedriegen
1109,töten::V,ಕೊಲ್ಲು,doden
1110,wohnen::V,ವಾಸಿಸು,wonen
1111,arbeiten::V,ಕೆಲಸ ಮಾಡು,werken
1112,sammeln::V,ಸಂಚಯಿಸು,inzamelen
1113,sammeln::V,ಸಂಚಯಿಸು,verzamelen
1114,pflücken::V,ಬಿಡಿಸು,plukken
1115,jagen::V,ಬೇಟೆಯಾಡು,jagen
