,Concept_ID,lt,la
228,Mann::N,vyriškis,vir
229,Frau::N,moteris,mulier
230,Kind::N,vaikas,puer
231,Kind::N,vaikas,infans
232,Junge::N,vaikinas,puer
233,Junge::N,berniukas,puer
234,Mädchen::N,mergytė,puella
235,Mädchen::N,mergaitė,puella
236,Familie::N,šeima,familia
237,Großvater::N,senelis,avus
238,Großmutter::N,senelė,avia
239,Eltern::N,tėvai,parentes
240,Vater::N,tėvas,pater
241,Mutter::N,motina,mater
242,Sohn::N,sūnus,filius
243,Tochter::N,duktė,filia
244,Bruder::N,brolis,frater
245,Schwester::N,sesuo,soror
246,Onkel::N,dėdė,patruus
247,Onkel::N,dėdė,avunculus
248,Tante::N,teta,amita
249,Ehemann::N,vyras,maritus
250,Ehefrau::N,žmona,uxor
251,Freude::N,džiaugsmas,gaudium
252,Freude::N,džiaugsmas,laetitia
253,Gelächter::N,juokas,risus
254,Glück::N,laimė,felicitas
255,Kummer::N,vargas,aegritudo
256,Kummer::N,rūpestis,aegritudo
257,Wunsch::N,troškimas,voluntas
258,Wunsch::N,troškimas,desiderium
259,Wunsch::N,pageidavimas,voluntas
260,Wunsch::N,pageidavimas,desiderium
261,Lust::N,noras,libido
262,Lust::N,noras,voluptas
263,Lust::N,geidulys,libido
264,Lust::N,geidulys,voluptas
265,Geist::N,dvasia,mens
266,Geist::N,dvasia,animus
267,Gedanke::N,mintis,sententia
268,Gedächtnis::N,atmintis,memoria
269,Verstand::N,protas,ratio
270,Verstand::N,protas,ingenium
271,Sinn::N,prasmė,sensus
272,Grund::N,priežastis,causa
273,Wahrheit::N,tiesa,veritas
274,Wahrheit::N,teisybė,veritas
275,Gespräch::N,pokalbis,sermo
276,Märchen::N,pasaka,fabula
277,Erzählung::N,apsakymas,fabula
278,Erzählung::N,apsakymas,narratio
279,Erzählung::N,pasakojimas,fabula
280,Erzählung::N,pasakojimas,narratio
281,Nachricht::N,žinia,nuntius
282,Neuigkeit::N,naujiena,novitas
283,Name::N,vardas,nomen
284,Rätsel::N,mįslė,aenigma
285,Rede::N,kalba,oratio
286,Sprache::N,kalba,lingua
287,Stimme::N,balsas,vox
288,Wort::N,žodis,verbum
289,Wort::N,žodis,vocabulum
290,Zeichen::N,žymė,signum
291,Zeichen::N,ženklas,signum
292,Ruf::N,šauksmas,clamor
293,Lärm::N,triukšmas,strepitus
294,Laut::N,garsas,sonus
295,Ton::N,tonas,sonus
296,Ton::N,garsas,sonus
297,Lied::N,daina,carmen
298,Lied::N,giesmė,carmen
299,Ruhe::N,ramybė,quies
300,Ruhe::N,ramumas,quies
301,Leute::N,žmonės,homines
302,Volk::N,tauta,populus
303,Arbeit::N,darbas,labor
304,Arbeit::N,triūsas,labor
305,Gast::N,svečias,hospes
306,Gast::N,svečias,conviva
307,Geschenk::N,dovana,munus
308,Spiel::N,žaismas,ludus
309,Spiel::N,žaidimas,ludus
310,Gesellschaft::N,draugija,societas
311,Gesellschaft::N,kompanija,societas
312,Hilfe::N,pagalba,auxilium
313,Hilfe::N,pagalba,subsidium
314,Freund::N,draugas,amicus
315,Freund::N,bičiulis,amicus
316,Kamerad::N,draugas,socius
317,Angelegenheit::N,dalykas,res
318,Angelegenheit::N,reikalas,res
319,Anzahl::N,kiekis,numerus
320,Anzahl::N,skaičius,numerus
321,Art::N,rūšis,genus
322,Stück::N,gabalas,frustum
323,Stück::N,gabalas,fragmentum
324,Teil::N,dalis,pars
325,Hälfte::N,pusė,dimidium
326,Kreis::N,ratas,orbis
327,Kreis::N,ratas,circus
328,Kreis::N,apskritis,orbis
329,Kreis::N,apskritis,circus
330,Kreis::N,apskritimas,orbis
331,Kreis::N,apskritimas,circus
332,Kreuz::N,kryžius,crux
333,Linie::N,linija,linea
334,Strich::N,brėžis,lineamentum
335,Strich::N,brūkšnys,lineamentum
336,Abstand::N,atstumas,intervallum
337,Entfernung::N,atstumas,spatium
338,Gegend::N,vietovė,loca
339,Gegend::N,vietovė,regio
340,Platz::N,vieta,locus
341,Ort::N,vieta,locus
342,Ort::N,vietovė,locus
343,Seite::N,pusė,latus
344,Seite::N,šonas,latus
345,Mitte::N,vidurys,medium
346,Gegenstand::N,dalykas,res
347,Sache::N,daiktas,res
348,Rand::N,kraštas,margo
349,Rand::N,pakraštys,margo
350,Kante::N,kraštas,angulus
351,Ecke::N,kertė,angulus
352,Ecke::N,kampas,angulus
353,Spitze::N,priekis,cacumen
354,Spitze::N,priešakys,cacumen
355,Ende::N,galas,caput
356,Loch::N,skylė,foramen
357,Winkel::N,kampas,angulus
358,Winkel::N,kampelis,angulus
359,Muster::N,raštas,exemplum
360,Größe::N,dydis,magnitudo
361,Größe::N,didumas,magnitudo
362,Länge::N,ilgis,longitudo
363,Länge::N,ilgumas,longitudo
364,Höhe::N,aukštis,altitudo
365,Höhe::N,aukštuma,altitudo
366,Gewicht::N,svoris,pondus
367,Gewicht::N,svarstis,pondus
368,Menge::N,kiekis,copia
369,Menge::N,daugybė,copia
370,Haufen::N,krūva,acervus
371,Haufen::N,šūsnis,acervus
372,Reihe::N,greta,ordo
373,Boot::N,valtis,navicula
374,Boot::N,laivelis,navicula
375,Ruder::N,irklas,remus
376,Schlitten::N,rogės,sclodia
377,Schlitten::N,rogutės,sclodia
378,Ski::N,slidė,narta
379,Lagerfeuer::N,laužas,ignis
380,Last::N,našta,onus
381,Last::N,nešulys,onus
382,Gang::N,eisena,cursus
383,Schritt::N,žingsnis,gradus
384,Norden::N,šiaurė,septentriones
385,Norden::N,žiemiai,septentriones
386,Süden::N,pietūs,meridies
387,Westen::N,vakarai,occidens
388,Osten::N,rytai,oriens
389,Holz::N,mediena,lignum
390,Brett::N,lenta,tabula
391,Platte::N,plokštė,lamina
392,Stütze::N,atrama,adminiculum
393,Stütze::N,atspara,adminiculum
394,Stange::N,lazda,pertica
395,Stange::N,kartis,pertica
396,Stock::N,lazda,baculum
397,Stab::N,kartis,scipio
398,Rohr::N,vamzdis,tubus
399,Haus::N,namas,aedes
400,Heim::N,namai,domicilium
401,Ofen::N,krosnis,fornax
402,Fußboden::N,grindys,solum
403,Tisch::N,stalas,mensa
404,Stuhl::N,kėdė,sella
405,Wiege::N,lopšys,cunae
406,Bett::N,lova,lectus
407,Bett::N,patalai,lectus
408,Regal::N,lentyna,foruli
409,Kiste::N,dėžė,cista
410,Fenster::N,langas,fenestra
411,Tür::N,durys,ianua
412,Tor::N,vartai,porta
413,Zaun::N,tvora,saepes
414,Dach::N,stogas,tectum
415,Leiter::N,kopėčios,scalae
416,Besen::N,šluota,scopae
417,Spaten::N,lopeta,pala
418,Spaten::N,kastuvas,pala
419,Schaufel::N,semtuvas,pala
420,Gabel::N,šakutė,fuscinula
421,Löffel::N,šaukštas,coclear
422,Messer::N,peilis,culter
423,Nagel::N,vinis,clavus
424,Netz::N,tinklas,rete
425,Haken::N,vagis,hamus
426,Haken::N,kablys,hamus
427,Griff::N,kotas,manubrium
428,Griff::N,rankena,manubrium
429,Schloss::N,spyna,claustra
430,Schloss::N,užraktas,claustra
431,Bild::N,paveikslas,tabula
432,Bild::N,paveikslas,pictura
433,Figur::N,figūra,statunculum
434,Puppe::N,lėlė,pupa
435,Beutel::N,krepšys,sacculus
436,Beutel::N,maišelis,sacculus
437,Bündel::N,ryšulys,fascis
438,Tasche::N,krepšelis,sacculus
439,Eimer::N,kibiras,situla
440,Deckel::N,dangtis,operculum
441,Geschirr::N,indai,vasa
442,Sack::N,maišas,saccus
443,Tasse::N,puodukas,pocillum
444,Topf::N,puodas,olla
445,Kessel::N,katilas,aenum
446,Essen::N,valgis,cena
447,Nahrung::N,penas,cibus
448,Nahrung::N,penas,alimenta
449,Nahrung::N,maistas,cibus
450,Nahrung::N,maistas,alimenta
451,Speise::N,patiekalas,cibus
452,Fleisch::N,mėsa,caro
453,Getreide::N,javai,frumentum
454,Brei::N,košė,puls
455,Brot::N,duona,panis
456,Scheibe::N,riekė,frustum
457,Fett::N,taukai,pingue
458,Fett::N,riebalai,pingue
459,Butter::N,sviestas,butȳrum
460,Öl::N,aliejus,oleum
461,Salz::N,druska,sal
462,Suppe::N,sriuba,ius
463,Honig::N,medus,mel
464,Milch::N,pienas,lac
465,Tee::N,arbata,thea
466,Leder::N,oda,corium
467,Wolle::N,vilna,lana
468,Stoff::N,audeklas,textum
469,Nadel::N,adata,acus
470,Faden::N,gija,filum
471,Faden::N,siūlas,filum
472,Knopf::N,saga,bulla
473,Knoten::N,mazgas,nodus
474,Farbe::N,dažai,pigmentum
475,Kleidung::N,rūbai,vestimenta
476,Kleidung::N,drabužiai,vestimenta
477,Hemd::N,marškiniai,tunica
478,Kragen::N,apykaklė,collare
479,Ärmel::N,rankovė,manica
480,Hose::N,kelnės,bracae
481,Gürtel::N,juosta,cingulum
482,Gürtel::N,diržas,cingulum
483,Mütze::N,kepurė,pilleus
484,Schuh::N,batas,calceus
485,Stiefel::N,auliniai batai,pero
486,Stiefel::N,auliniai batai,caliga
487,Ring::N,žiedas,anulus
488,Band::N,kaspinas,redimiculum
489,Kamm::N,šukos,pecten
490,Spiegel::N,veidrodis,speculum
491,Riemen::N,diržas,lorum
492,Schnur::N,virvė,linum
493,Leine::N,pavadėlis,retinaculum
494,Decke::N,antklodė,lodix
495,Kissen::N,pagalvė,pulvinus
496,Kissen::N,priegalvis,pulvinus
497,Tuch::N,skarelė,velum
498,Handtuch::N,rankšluostis,mantele
499,Kraft::N,jėga,vis
500,Stärke::N,stiprumas,robur
501,Gesundheit::N,sveikata,valetudo
502,Krankheit::N,liga,morbus
503,Schmerz::N,skausmas,dolor
504,Wunde::N,žaizda,vulnus
505,Fieber::N,karštis,febris
506,Arznei::N,vaistas,remedium
507,Brücke::N,tiltas,pons
508,Brunnen::N,šulinys,puteus
509,Weide::N,ganykla,pascua
510,Weide::N,gluosnis,pascua
511,Pfad::N,takas,semita
512,Weg::N,kelias,iter
513,Straße::N,gatvė,via
514,Dorf::N,kaimas,vicus
515,Dorf::N,sodžius,vicus
516,Stadt::N,miestas,urbs
517,Stadt::N,miestas,oppidum
518,Brief::N,laiškas,epistula
519,Buch::N,knyga,liber
520,Buchstabe::N,raidė,littera
521,Zeitung::N,laikraštis,diurnum
522,Leben::N,gyvybė,vita
523,Leben::N,gyvenimas,vita
524,Tod::N,mirtis,mors
525,Grab::N,kapas,sepulcrum
526,Kirche::N,bažnyčia,ecclesia
527,Sünde::N,nuodėmė,peccatum
528,Sünde::N,nusidėjimas,peccatum
529,Gott::N,dievas,deus
530,Arbeiter::N,darbininkas,operarius
531,Chef::N,šefas,praefectus
532,Chef::N,vadovas,praefectus
533,Chef::N,viršininkas,praefectus
534,Meister::N,meistras,magister
535,Arzt::N,gydytojas,medicus
536,Lehrer::N,mokytojas,magister
537,Geld::N,pinigai,aes
538,Geld::N,pinigai,pecunia
539,Geschäft::N,biznis,negotium
540,Laden::N,krautuvė,taberna
541,Laden::N,parduotuvė,taberna
542,Preis::N,kaina,pretium
543,Ware::N,prekė,merx
544,Nutzen::N,nauda,utilitas
545,Nutzen::N,pelnas,utilitas
546,Reichtum::N,turtas,opes
547,Reichtum::N,turtas,divitiae
548,Welt::N,pasaulis,mundus
549,Land::N,žemė,terra
550,Land::N,šalis,terra
551,Staat::N,valstija,res publica
552,König::N,karalius,rex
553,Macht::N,galia,potestas
554,Macht::N,valdžia,potestas
555,Grenze::N,riba,limes
556,Grenze::N,siena,limes
557,Krieg::N,karas,bellum
558,Feind::N,priešas,inimicus
559,Gewalt::N,jėga,vis
560,Gewalt::N,smurtas,vis
561,Gewalt::N,prievarta,vis
562,Kampf::N,kova,pugna
563,Bogen[Waffe]::N,lankas,arcus
564,Pfeil::N,strėlė,sagitta
565,Gewehr::N,šautuvas,sclopetum
566,Fehler::N,klaida,error
567,Lüge::N,melas,mendacium
568,Schaden::N,nuostolis,damnum
569,Schaden::N,nuostolis,detrimentum
570,Schaden::N,apgadinimas,damnum
571,Schaden::N,apgadinimas,detrimentum
572,Unglück::N,nelaimė,miseria
573,Unglück::N,nelaimė,calamitas
574,Schuld::N,kaltė,culpa
575,Alter::N,amžius,aetas
576,Schluss::N,pabaiga,finis
577,Zeit::N,laikas,tempus
578,Tag::N,diena,dies
579,Morgen::N,rytas,mane
580,Mittag::N,vidurdienis,meridies
581,Abend::N,vakaras,vesper
582,Nacht::N,naktis,nox
583,Woche::N,savaitė,septimana
584,Monat::N,mėnuo,mensis
585,Jahr::N,metai,annus
586,Frühling::N,pavasaris,ver
587,Sommer::N,vasara,aestas
588,Herbst::N,ruduo,autumnus
589,Winter::N,žiema,hiems
590,Januar::N,sausis,Ianuarius
591,Februar::N,vasaris,Februarius
592,März::N,kovas,Martius
593,April::N,balandis,Aprilis
594,Mai::N,gegužė,Maius
595,Juni::N,birželis,Iunius
596,Juli::N,liepa,Iulius
597,August::N,rugpjūtis,Augustus
598,September::N,rugsėjis,September
599,Oktober::N,spalis,Octobris
600,November::N,lapkritis,Novembris
601,Dezember::N,gruodis,December
602,Montag::N,pirmadienis,dies lunae
603,Dienstag::N,antradienis,dies Martis 
604,Mittwoch::N,trečiadienis,dies Mercurii
605,Donnerstag::N,ketvirtadienis,dies Iovis
606,Freitag::N,penktadienis,dies Veneris
607,Samstag::N,šeštadienis,dies Saturni
608,Sonntag::N,sekmadienis,dominicus
609,Sonntag::N,sekmadienis,dies solis
610,groß::A,didis,magnus
611,groß::A,didelis,magnus
612,klein::A,mažas,parvus
613,lang::A,ilgas,longus
614,kurz::A,trumpas,brevis
615,breit::A,platus,latus
616,schmal::A,smulkus,angustus
617,dicht::A,tankus,densus
618,dick[Gegenstand]::A,storas,crassus
619,dünn::A,plonas,tenuis
620,fein::A,smulkus,subtilis
621,fest::A,kietas,solidus
622,fest::A,kietas,stabilis
623,fest::A,tvirtas,solidus
624,fest::A,tvirtas,stabilis
625,flach::A,lėkštas,planus
626,flach::A,plokščias,planus
627,glatt::A,slidus,levis
628,hart::A,kietas,durus
629,weich::A,minkštas,mollis
630,rund::A,apvalus,rotundus
631,rund::A,apskritas,rotundus
632,spitz::A,aštrus,acutus
633,spitz::A,smailus,acutus
634,scharf::A,aštrus,acer
635,stumpf::A,bukas,hebes
636,stumpf::A,atšipęs,hebes
637,schwer::A,sunkus,gravis
638,schön::A,gražus,pulcher
639,schön::A,gražus,formosus
640,heiß::A,karštas,fervidus
641,warm::A,šiltas,calidus
642,kalt::A,šaltas,frigidus
643,kühl::A,vėsus,frigidus
644,kühl::A,bejausmis,frigidus
645,frisch::A,šviežias,recens
646,feucht::A,drėgnas,umidus
647,nass::A,šlapias,madidus
648,trocken::A,sausas,aridus
649,voll::A,pilnas,plenus
650,leer::A,tuščias,vacuus
651,offen::A,atviras,apertus
652,geschlossen::A,uždaras,clausus
653,geschlossen::A,uždarytas,clausus
654,sauber::A,švarus,lautus
655,schmutzig::A,nešvarus,sordidus
656,schmutzig::A,purvinas,sordidus
657,roh::A,žalias,crudus
658,reif::A,prinokęs,maturus
659,reif::A,pribrendęs,maturus
660,lecker::A,gardus,delicatus
661,süß::A,saldus,dulcis
662,bitter::A,kartus,amarus
663,bitter::A,kartus,acerbus
664,sauer::A,gižus,acidus
665,sauer::A,rūgštus,acidus
666,hell::A,šviesus,clarus
667,hell::A,skaistus,clarus
668,dunkel::A,tamsus,obscurus
669,schwarz::A,juodas,niger
670,weiß::A,baltas,albus
671,rot::A,raudonas,ruber
672,gelb::A,geltonas,flavus
673,blau::A,mėlynas,caeruleus
674,grün::A,žalias,viridis
675,grau::A,pilkas,canus
676,bunt::A,margas,varius
677,bunt::A,spalvotas,varius
678,billig::A,pigus,vilis
679,teuer::A,brangus,carus
680,wertvoll::A,vertingas,pretiosus
681,blind::A,aklas,caecus
682,taub::A,kurčias,surdus
683,kräftig::A,stiprus,robustus
684,stark::A,stiprus,firmus
685,stark::A,stiprus,validus
686,schwach::A,silpnas,debilis
687,schwach::A,silpnas,infirmus
688,fett::A,riebus,crassus
689,schlank::A,laibas,procerus
690,schlank::A,lieknas,procerus
691,hübsch::A,gražus,pulcher
692,böse::A,blogas,improbus
693,dumm::A,paikas,stultus
694,dumm::A,paikas,stupidus
695,dumm::A,kvailas,stultus
696,dumm::A,kvailas,stupidus
697,faul::A,tingus,piger
698,fleißig::A,stropus,sedulus
699,fleißig::A,kruopštus,sedulus
700,geizig::A,šykštus,avarus
701,klug::A,sumanus,prudens
702,klug::A,protingas,prudens
703,geschickt::A,apsukrus,sollers
704,lieb::A,mielas,carus
705,lustig::A,smagus,iocosus
706,lustig::A,linksmas,iocosus
707,sanft::A,švelnus,clemens
708,sanft::A,minkštas,clemens
709,hungrig::A,alkanas,impastus
710,krank::A,ligotas,aeger
711,krank::A,sergantis,aeger
712,nackt::A,nuogas,nudus
713,traurig::A,liūdnas,maestus
714,lebendig::A,gyvas,vivus
715,gut::A,geras,bonus
716,schlecht::A,blogas,malus
717,schlecht::A,prastas,malus
718,richtig::A,tikras,rectus
719,richtig::A,teisingas,rectus
720,schlimm::A,blogas,malus
721,schlimm::A,prastas,malus
722,wahr::A,tikras,verus
723,alt::A,senas,antiquus
724,neu::A,naujas,novus
725,ehemalig::A,buvęs,pristinus
726,alt[Lebewesen]::A,pagyvenęs,vetus
727,jung::A,jaunas,iuvenis
728,arm::A,neturtingas,pauper
729,reich::A,turtingas,dives
730,bekannt::A,žinomas,notus
731,bekannt::A,pažįstamas,notus
732,berühmt::A,žymus,celeber
733,berühmt::A,žymus,illustris
734,berühmt::A,garsus,celeber
735,berühmt::A,garsus,illustris
736,fremd::A,svetimas,peregrinus
737,verschieden::A,įvairus,varius
738,nah::A,artimas,propinquus
739,fern::A,tolimas,longinquus
740,linker::A,kairys,sinister
741,rechter::A,dešinys,dexter
742,anderer::A,kitas,alius
743,erster::A,pirmas,primus
744,zweiter::A,antras,secundus
745,dritter::A,trečias,tertius
746,letzter::A,paskutinis,ultimus
747,allein::ADV,vienas,solum
748,auf einmal::ADV,iš karto,simul
749,zusammen::ADV,kartu,una
750,zusammen::ADV,drauge,una
751,lange::ADV,ilgai,diu
752,plötzlich::ADV,staiga,subito
753,plötzlich::ADV,staiga,repente
754,sofort::ADV,tuojau,statim
755,später::ADV,vėliau,postea
756,später::ADV,paskiau,postea
757,jetzt::ADV,dabãr,nunc
758,heute::ADV,šiandien,hodie
759,morgen::ADV,rytoj,cras
760,bald::ADV,greitai,mox
761,bald::ADV,netrukus,mox
762,dann::ADV,po to,deinde
763,gestern::ADV,vakar,heri
764,einst::ADV,kadaise,olim
765,einst::ADV,kitą kartą,olim
766,damals::ADV,anuomet,tum
767,damals::ADV,anuokart,tum
768,danach::ADV,po to,postea
769,danach::ADV,paskui,postea
770,vorher::ADV,anksčiau,antea
771,zuerst::ADV,pirma,primo
772,zuerst::ADV,iš pradžių̃,primo
773,einmal::ADV,kartą,semel
774,einmal::ADV,vieną kartą,semel
775,manchmal::ADV,kai kada,interdum
776,oft::ADV,dažnai,saepe
777,immer::ADV,visada,semper
778,immer::ADV,visuomet,semper
779,niemals::ADV,niekada,numquam
780,niemals::ADV,niekuomet,numquam
781,hier::ADV,čia,hic
782,hierhin::ADV,šen,huc
783,hierhin::ADV,čionai,huc
784,von hier::ADV,iš čia,hinc
785,dort::ADV,ten,ibi
786,dort::ADV,tenai,ibi
787,dorthin::ADV,ten,eo
788,dorthin::ADV,ten link,eo
789,geradeaus::ADV,tiesiai,recte
790,vorwärts::ADV,pirmyn,porro
791,rückwärts::ADV,atbulai,retro
792,zurück::ADV,atgal,retro
793,unten::ADV,žemai,infra
794,unten::ADV,apačioje,infra
795,hinab::ADV,žemyn,pessum
796,oben::ADV,viršuj,supra
797,hinauf::ADV,aukštyn,sursum
798,hinauf::ADV,į viršų,sursum
799,überall::ADV,visur,ubique
800,nicht::ADV,ne,non
801,ein wenig::ADV,truputį,paulum
802,kaum::ADV,vos,vix
803,kaum::ADV,vos,aegre
804,sehr::ADV,labai,valde
805,sehr::ADV,labai,magnopere
806,sehr::ADV,baisiai,valde
807,sehr::ADV,baisiai,magnopere
808,so::ADV,taip,ita
809,noch::ADV,dar,etiam
810,nur::ADV,tik,solum
811,nur::ADV,tik,tantum
812,nur::ADV,vien,solum
813,nur::ADV,vien,tantum
814,schon::ADV,jau,iam
815,wieder::ADV,vėl,rursus
816,wieder::ADV,iš naujo,rursus
817,vergebens::ADV,veltui,frustra
818,vergebens::ADV,bergždžiai,frustra
819,vor::PRP,prieš,ante
820,hinter::PRP,už,post
821,unter::PRP,po,sub
822,durch::PRP,pro,per
823,durch::PRP,per,per
824,neben::PRP,prie,iuxta
825,neben::PRP,šalia,iuxta
826,zwischen::PRP,tarp,inter
827,wegen::PRP,dėl,propter
828,wegen::PRP,dėlei,propter
829,dies::PRN,šis,hoc
830,dies::PRN,šitas,hoc
831,das::PRN,tat,id
832,alles::PRN,visas,omnia
833,ich::PRN,aš,ego
834,du::PRN,tu,tu
835,er::PRN,jis,is
836,er::PRN,jis,ille
837,wir::PRN,mes,nos
838,ihr::PRN,jūs,vos
839,sie::PRN,ji,ii
840,sie::PRN,ji,illi
841,sie::PRN,jos,ii
842,sie::PRN,jos,illi
843,was::FPRN,kas,quid
844,wer::FPRN,kas,quis
845,wo::FADV,kur,ubi
846,wohin::FADV,kur,quo
847,wohin::FADV,kur link,quo
848,wie::FADV,kaip,quomodo
849,warum::FADV,kod̃ėl,cur
850,warum::FADV,dėl ko,cur
851,wieviel::FNUM,kiek,quantum
852,eins::NUM,vienas,unus
853,zwei::NUM,du,duo
854,drei::NUM,trys,tres
855,vier::NUM,keturi,quattuor
856,fünf::NUM,penki,quinque
857,sechs::NUM,šeši,sex
858,sieben::NUM,septyni,septem
859,acht::NUM,aštuoni,octo
860,neun::NUM,devyni,novem
861,zehn::NUM,dešimt,decem
862,elf::NUM,vienuolika,undecim
863,zwölf::NUM,dvylika,duodecim
864,zwanzig::NUM,dvidešimt,viginti
865,dreißig::NUM,trisdešimt,triginta
866,vierzig::NUM,keturiasdešimt,quadraginta
867,fünfzig::NUM,penkiasdešimt,quinquaginta
868,sechzig::NUM,šešiasdešimt,sexaginta
869,siebzig::NUM,septyniasdešimt,septuaginta
870,achtzig::NUM,aštuoniasdešimt,octoginta
871,neunzig::NUM,devyniasdešimt,nonaginta
872,hundert::NUM,šimtas,centum
873,tausend::NUM,tūkstantis,mille
874,und::CNJ,ĩr,et
875,und::CNJ,ĩr,-que
876,oder::CNJ,ar,vel
877,oder::CNJ,arba,vel
878,stehen::V,stovėti,stare
879,sitzen::V,sėdėti,sedere
880,liegen::V,gulėti,iacere
881,hängen::V,kyboti,pendere
882,hängen::V,kabėti,pendere
883,werden::V,taptis,fieri
884,werden::V,darytis,fieri
885,passieren::V,atsitikti,accidere
886,passieren::V,pasitaikyti,accidere
887,beginnen::V,prasid́ėti,incipere
888,enden::V,baigtis,finem habere
889,wechseln::V,keistis,mutari
890,wechseln::V,pasikeisti,mutari
891,aufgehen[Sonne]::V,tekėti,oriri
892,aufgehen[Sonne]::V,patekėti,oriri
893,untergehen[Sonne]::V,leistis,occidere
894,untergehen[Sonne]::V,nusileisti,occidere
895,scheinen[Sonne]::V,šviesti,lucere
896,donnern::V,griausti,tonare
897,donnern::V,griaudėti,tonare
898,wehen::V,pūsti,flare
899,strömen::V,lietis,fluere
900,strömen::V,plūsti,fluere
901,fließen::V,tekėti,manare
902,sich drehen::V,suktis,torqueri
903,sich drehen::V,pasisukti,torqueri
904,schwanken::V,svyruoti,vacillare
905,schwingen::V,suptis,vibrare
906,fallen::V,pulti,cadere
907,fallen::V,kristi,cadere
