,Concept_ID,nl,hu
850,hinauf::ADV,naar boven,felfelé
851,überall::ADV,alom,mindenütt
852,überall::ADV,overal,mindenütt
853,nicht::ADV,niet,nem
854,ein wenig::ADV,wat,egy kicsit
855,kaum::ADV,amper,alig
856,kaum::ADV,nauwelijks,alig
857,sehr::ADV,erg,nagyon
858,sehr::ADV,zeer,nagyon
859,so::ADV,zo,úgy
860,noch::ADV,nog,még
861,nur::ADV,maar,csak
862,nur::ADV,maar,csupán
863,nur::ADV,alleen,csak
864,nur::ADV,alleen,csupán
865,schon::ADV,al,már
866,schon::ADV,reeds,már
867,wieder::ADV,weer,ismét
868,wieder::ADV,weer,megint
869,wieder::ADV,terug,ismét
870,wieder::ADV,terug,megint
871,vergebens::ADV,vergeefs,hiába
872,vergebens::ADV,tevergeefs,hiába
873,vor::PRP,voor,előtt
874,hinter::PRP,achter,mögött
875,unter::PRP,onder,alatt
876,unter::PRP,beneden,alatt
877,durch::PRP,door,át
878,durch::PRP,door,keresztül
879,neben::PRP,naast,mellett
880,zwischen::PRP,tussen,között
881,wegen::PRP,wegens,miatt
882,wegen::PRP,wegens,végett
883,wegen::PRP,vanwege,miatt
884,wegen::PRP,vanwege,végett
885,dies::PRN,dit,ez
886,das::PRN,dat,az
887,alles::PRN,alles,minden
888,ich::PRN,ik,én
889,du::PRN,je,te
890,du::PRN,jij,te
891,er::PRN,hij,ő
892,wir::PRN,we,mi
893,wir::PRN,wij,mi
894,ihr::PRN,jullie,ti
895,sie::PRN,ze,ők
896,sie::PRN,zij,ők
897,was::FPRN,wat,mi
898,wer::FPRN,wie,ki
899,wo::FADV,waar,hol
900,wohin::FADV,waarheen,hova
901,wie::FADV,hoe,hogy
902,wie::FADV,hoe,hogyan
903,warum::FADV,waarom,miért
904,wieviel::FNUM,hoeveel,hány
905,wieviel::FNUM,hoeveel,mennyi
906,eins::NUM,één,egy
907,zwei::NUM,twee,kettő
908,drei::NUM,drie,három
909,vier::NUM,vier,négy
910,fünf::NUM,vijf,öt
911,sechs::NUM,zes,hat
912,sieben::NUM,zeven,hét
913,acht::NUM,acht,nyolc
914,neun::NUM,negen,kilenc
915,zehn::NUM,tien,tíz
916,elf::NUM,elf,tizenegy
917,zwölf::NUM,twaalf,tizenkettő
918,zwanzig::NUM,twintig,húsz
919,dreißig::NUM,dertig,harminc
920,vierzig::NUM,veertig,negyven
921,fünfzig::NUM,vijftig,ötven
922,sechzig::NUM,zestig,hatvan
923,siebzig::NUM,zeventig,hetven
924,achtzig::NUM,tachtig,nyolcvan
925,neunzig::NUM,negentig,kilencven
926,hundert::NUM,honderd,száz
927,tausend::NUM,duizend,ezer
928,und::CNJ,en,és
929,und::CNJ,en,meg
930,oder::CNJ,of,vagy
931,stehen::V,staan,áll
932,sitzen::V,zitten,ül
933,liegen::V,liggen,fekszik
934,hängen::V,hangen,függ
935,werden::V,worden,lesz
936,passieren::V,gebeuren,történik
937,beginnen::V,beginnen,kezdődik
938,enden::V,eindigen,végződik
939,enden::V,eindigen,befejeződik
940,wechseln::V,wijzigen,változik
941,wechseln::V,veranderen,változik
942,aufgehen[Sonne]::V,opgaan,kel
943,untergehen[Sonne]::V,ondergaan,lemegy
944,scheinen[Sonne]::V,schijnen,süt
945,donnern::V,donderen,dörög
946,wehen::V,waaien,fúj
947,strömen::V,stromen,áramlik
948,fließen::V,vloeien,folyik
949,sich drehen::V,draaien,forog
950,sich drehen::V,zich draaien,forog
951,schwanken::V,wankelen,inog
952,schwanken::V,wankelen,ingadozik
953,schwingen::V,zwieren,leng
954,fallen::V,vallen,esik
955,brennen::V,branden,ég
956,rauchen::V,roken,füstöl
957,regnen::V,regenen,esik
958,gefrieren::V,bevriezen,megfagy
959,tauen::V,dooien,olvad
960,schmelzen::V,smelten,olvad
961,schmelzen::V,smelten,elolvad
962,trocknen::V,drogen,szárad
963,sieden::V,koken,forr
964,sieden::V,zieden,forr
965,faulen::V,rotten,rothad
966,verfaulen::V,verrotten,elrothad
967,verfaulen::V,verrotten,megrothad
968,reißen::V,scheuren,szakad
969,versinken::V,verzinken,süllyed
970,versinken::V,verzinken,elsüllyed
971,vergehen::V,vergaan,múlik
972,vergehen::V,vergaan,elmúlik
973,erscheinen::V,opdagen,feltűnik
974,erscheinen::V,opdagen,megjelenik
975,erscheinen::V,verschijnen,feltűnik
976,erscheinen::V,verschijnen,megjelenik
977,verschwinden::V,verdwijnen,letűnik
978,sinken::V,zinken,süllyed
979,abnehmen::V,afnemen,apad
980,abnehmen::V,afnemen,csökken
981,abnehmen::V,verminderen,apad
982,abnehmen::V,verminderen,csökken
983,zunehmen::V,toenemen,növekszik
984,zunehmen::V,toenemen,gyarapszik
985,steigen::V,stijgen,emelkedik
986,steigen::V,omhooggaan,emelkedik
987,wachsen::V,groeien,nő
988,wachsen::V,groeien,terem
989,wachsen::V,groeien,növekszik
990,glänzen::V,glanzen,ragyog
991,glänzen::V,glanzen,fénylik
992,glänzen::V,schitteren,ragyog
993,glänzen::V,schitteren,fénylik
994,funkeln::V,fonkelen,csillog
995,funkeln::V,fonkelen,tündöklik
996,lärmen::V,lawaai maken,lármázik
997,läuten::V,luiden,cseng
998,klingeln::V,bellen,csenget
999,klirren::V,rinkelen,csörömpöl
1000,brausen::V,bruisen,zúg
1001,brausen::V,bruisen,morajlik
1002,rauschen::V,ruisen,zúg
1003,klingen::V,klinken,hangzik
1004,bellen::V,blaffen,ugat
1005,heulen::V,huilen,bőg
1006,heulen::V,huilen,üvölt
1007,blasen::V,blazen,fúj
1008,pfeifen::V,fluiten,fütyül
1009,schreien::V,gillen,kiált
1010,schreien::V,gillen,kiabál
1011,schreien::V,schreeuwen,kiált
1012,schreien::V,schreeuwen,kiabál
1013,stöhnen::V,steunen,nyög
1014,zittern::V,beven,remeg
1015,zittern::V,beven,reszket
1016,zittern::V,sidderen,remeg
1017,zittern::V,sidderen,reszket
1018,leben::V,leven,él
1019,geboren werden::V,geboren worden,születik
1020,atmen::V,ademen,lélegzik
1021,trinken::V,drinken,iszik
1022,essen::V,eten,eszik
1023,schlucken::V,slikken,nyel
1024,müde werden::V,moe worden,elfárad
1025,müde werden::V,moe worden,kifárad
1026,einschlafen::V,inslapen,elalszik
1027,schlafen::V,slapen,alszik
1028,aufwachen::V,ontwaken,felébred
1029,aufwachen::V,wakker worden,felébred
1030,aufstehen::V,opstaan,felkel
1031,sich erholen::V,zich ontspannen,pihen
1032,krank werden::V,ziek worden,megbetegedik
1033,krank werden::V,ziek worden,belebetegszik
1034,krank sein::V,ziek zijn,betegeskedik
1035,schmerzen::V,pijn doen,fáj
1036,husten::V,hoesten,köhög
1037,genesen::V,genezen,meggyógyul
1038,sterben::V,sterven,hal
1039,sterben::V,overlijden,hal
1040,umkommen::V,omkomen,elpusztul
1041,sich bewegen::V,zich bewegen,mozog
1042,sich rühren::V,zich verroeren,mozdul
1043,sich erheben::V,oprijzen,feláll
1044,sich erheben::V,oprijzen,felemelkedik
1045,sich erheben::V,verrijzen,feláll
1046,sich erheben::V,verrijzen,felemelkedik
1047,sich setzen::V,gaan zitten,ül
1048,sich setzen::V,gaan zitten,leül
1049,hinfallen::V,vallen,bukik
1050,hinfallen::V,vallen,elesik
1051,hinfallen::V,neervallen,bukik
1052,hinfallen::V,neervallen,elesik
1053,laufen::V,lopen,jár
1054,schreiten::V,stappen,lép
1055,schreiten::V,schrijden,lép
1056,spazierengehen::V,gaan wandelen,sétál
1057,eilen::V,ijlen,siet
1058,eilen::V,haasten,siet
1059,sich beeilen::V,zich haasten,siet
1060,sausen::V,stuiven,robog
1061,rennen::V,rennen,fut
1062,rennen::V,rennen,szalad
1063,springen::V,springen,ugrik
1064,klettern::V,klimmen,kúszik
1065,klettern::V,klauteren,kúszik
1066,schaukeln::V,schommelen,hintázik
1067,kriechen::V,kruipen,kúszik
1068,schwimmen::V,zwemmen,úszik
1069,tauchen::V,duiken,merül
1070,rudern::V,roeien,evez
1071,fahren::V,rijden,jár
1072,fahren::V,rijden,megy
1073,fahren::V,rijden,utazik
1074,fliegen::V,vliegen,száll
1075,gehen::V,gaan,megy
1076,weggehen::V,weggaan,elmegy
1077,abfahren::V,vertrekken,indul
1078,anhalten::V,stoppen,megáll
1079,anhalten::V,stilhouden,megáll
1080,hineingehen::V,ingaan,bemegy
1081,hineingehen::V,binnengaan,bemegy
1082,eintreten::V,binnenkomen,belép
1083,kommen::V,komen,jön
1084,ankommen::V,aankomen,érkezik
1085,ankommen::V,aankomen,megérkezik
1086,zurückkommen::V,terugkomen,visszajön
1087,bleiben::V,blijven,marad
1088,bleiben::V,blijven,megmarad
1089,warten::V,wachten,vár
1090,warten::V,wachten,várakozik
1091,erwarten::V,verwachten,vár
1092,erwarten::V,verwachten,megvár
1093,suchen::V,zoeken,kutat
1094,finden::V,vinden,talál
1095,versuchen::V,proberen,megpróbál
1096,versuchen::V,proberen,megkísérel
1097,versuchen::V,beproeven,megpróbál
1098,versuchen::V,beproeven,megkísérel
1099,vorbereiten::V,voorbereiden,előkészít
1100,lieben::V,houden van,szeret
1101,mögen::V,lusten,szeret
1102,mögen::V,houden van,szeret
1103,lachen::V,lachen,nevet
1104,rühren::V,roeren,mozdít
1105,weinen::V,huilen,sír
1106,weinen::V,schreien,sír
1107,schimpfen::V,kijven,szid
1108,schimpfen::V,kijven,szitkozódik
1109,schimpfen::V,schelden,szid
1110,schimpfen::V,schelden,szitkozódik
1111,sich ärgern::V,zich ergeren,mérgelődik
1112,sich ärgern::V,zich ergeren,bosszankodik
1113,sich fürchten::V,bang zijn,fél
1114,sich fürchten::V,bang zijn,retteg
1115,fürchten::V,vrezen,fél
1116,fliehen::V,vluchten,menekül
1117,flüchten::V,ontsnappen,elmenekül
1118,flüchten::V,ontkomen,elmenekül
1119,sehen::V,zien,néz
1120,anschauen::V,aankijken,megnéz
1121,ansehen::V,aanzien,néz
1122,ansehen::V,aanzien,ránéz
1123,ansehen::V,aanzien,megnéz
1124,ansehen::V,bekijken,néz
1125,ansehen::V,bekijken,ránéz
1126,ansehen::V,bekijken,megnéz
1127,hören::V,horen,hall
1128,zuhören::V,luisteren,hallgat
1129,zuhören::V,luisteren,meghallgat
1130,probieren::V,proeven,kóstol
1131,probieren::V,proeven,megkóstol
1132,riechen::V,ruiken,szagol
1133,fühlen::V,voelen,érez
1134,scheinen::V,lijken,tűnik
1135,scheinen::V,lijken,látszik
1136,zu sehen sein::V,te zien zijn,mutatkozik
1137,vernehmen::V,vernemen,hall
1138,frieren::V,het koud hebben,fázik
1139,tun::V,doen,csinál
1140,tun::V,doen,cselekszik
1141,können::V,kunnen,tud
1142,wollen::V,willen,akar
1143,anfangen::V,beginnen,kezd
1144,anfangen::V,aanvangen,kezd
1145,beenden::V,beëindigen,befejez
1146,aufhören::V,ophouden,megszűnik
1147,gelingen::V,lukken,sikerül
1148,gelingen::V,gelukken,sikerül
1149,geraten::V,uitvallen,kerül
1150,geraten::V,uitvallen,jut
1151,öffnen::V,openen,nyit
1152,öffnen::V,openen,kinyit
1153,öffnen::V,opendoen,nyit
1154,öffnen::V,opendoen,kinyit
1155,schließen::V,sluiten,csuk
1156,schließen::V,sluiten,becsuk
1157,schließen::V,dichtdoen,csuk
1158,schließen::V,dichtdoen,becsuk
1159,stellen::V,stellen,állít
1160,stellen::V,stellen,helyez
1161,stellen::V,plaatsen,állít
1162,stellen::V,plaatsen,helyez
1163,setzen::V,zetten,ültet
1164,setzen::V,zetten,helyez
1165,setzen::V,plaatsen,ültet
1166,setzen::V,plaatsen,helyez
1167,legen::V,leggen,tesz
1168,legen::V,leggen,fektet
1169,berühren::V,aanraken,érint
1170,verbinden::V,verbinden,beköt
1171,verbinden::V,verbinden,összeköt
1172,bedecken::V,bedekken,betakar
1173,bedecken::V,bedekken,beborít
1174,aufhängen::V,ophangen,felakaszt
1175,anzünden::V,aansteken,gyújt
1176,anzünden::V,aansteken,meggyújt
1177,aufheben::V,oprapen,felemel
1178,zurücklassen::V,achterlaten,hátrahagy
1179,verlieren::V,verliezen,veszít
1180,verlieren::V,verliezen,elveszít
1181,fallen lassen::V,laten vallen,elejt
1182,machen::V,maken,tesz
1183,machen::V,maken,csinál
1184,herstellen::V,produceren,gyárt
1185,herstellen::V,produceren,előállít
1186,herstellen::V,voortbrengen,gyárt
1187,herstellen::V,voortbrengen,előállít
1188,bauen::V,bouwen,épít
1189,reparieren::V,repareren,javít
1190,reparieren::V,repareren,kijavít
1191,reparieren::V,repareren,megjavít
1192,reparieren::V,herstellen,javít
1193,reparieren::V,herstellen,kijavít
1194,reparieren::V,herstellen,megjavít
1195,verbessern::V,verbeteren,megjavít
1196,ändern::V,wijzigen,változtat
1197,ändern::V,wijzigen,megváltoztat
1198,ändern::V,veranderen,változtat
1199,ändern::V,veranderen,megváltoztat
1200,graben::V,graven,ás
1201,beugen::V,buigen,meghajt
1202,biegen::V,buigen,hajlít
1203,drehen::V,draaien,forgat
1204,wenden::V,keren,fordít
1205,wenden::V,keren,megfordít
1206,wenden::V,wenden,fordít
1207,wenden::V,wenden,megfordít
1208,umdrehen::V,omdraaien,megfordít
1209,umdrehen::V,omdraaien,megforgat
1210,heben::V,heffen,emel
1211,heben::V,optillen,emel
1212,hochheben::V,tillen,felemel
1213,ergreifen::V,pakken,megfog
1214,ergreifen::V,grijpen,megfog
1215,halten::V,houden,tart
1216,drücken::V,drukken,nyom
1217,drücken::V,drukken,megnyom
1218,schieben::V,duwen,tol
1219,schieben::V,schuiven,tol
1220,kratzen::V,krassen,vakar
1221,lecken::V,likken,nyal
1222,beißen::V,bijten,harap
1223,abreißen::V,afrukken,letép
1224,abreißen::V,afscheuren,letép
1225,abschneiden::V,afsnijden,levág
1226,binden::V,binden,köt
1227,binden::V,binden,kötöz
1228,stecken::V,steken,dug
1229,brechen::V,breken,tör
1230,brechen::V,breken,eltör
1231,klopfen::V,kloppen,kopogtat
1232,hauen::V,houwen,vág
1233,hauen::V,houwen,levág
1234,kleben::V,plakken,tapaszt
1235,reiben::V,wrijven,dörzsöl
1236,reiben::V,wrijven,súrol
1237,streichen::V,smeren,simít
1238,schleifen::V,slijpen,fen
1239,schleifen::V,slijpen,csiszol
1240,schleifen::V,slijpen,köszörül
1241,schneiden::V,snijden,vág
1242,schneiden::V,snijden,szel
1243,schneiden::V,snijden,metsz
1244,rütteln::V,schudden,ráz
1245,schütteln::V,schudden,ráz
1246,schütteln::V,schudden,megráz
1247,schwenken::V,wuiven,lóbál
1248,schwenken::V,wuiven,lobogtat
1249,schwenken::V,zwaaien,lóbál
1250,schwenken::V,zwaaien,lobogtat
1251,schütten::V,gieten,önt
1252,schütten::V,storten,önt
1253,füllen::V,vullen,tölt
1254,füllen::V,vullen,megtölt
1255,einwickeln::V,inwikkelen,becsavar
1256,tragen::V,dragen,hord
1257,schleppen::V,slepen,vonszol
1258,ziehen::V,trekken,húz
1259,aufbewahren::V,bewaren,megőriz
1260,werfen::V,gooien,dob
1261,werfen::V,gooien,hajít
1262,fangen::V,vangen,fog
1263,packen::V,pakken,megragad
1264,packen::V,vastpakken,megragad
1265,verstecken::V,verstoppen,eldug
1266,verstecken::V,verstoppen,elrejt
1267,teilen::V,delen,oszt
1268,teilen::V,delen,megoszt
1269,schicken::V,sturen,küld
1270,bringen::V,brengen,hoz
1271,bringen::V,brengen,visz
1272,hinzufügen::V,toevoegen,hozzáad
1273,bekommen::V,verkrijgen,kap
1274,bekommen::V,verkrijgen,megkap
1275,erhalten::V,krijgen,kap
1276,erhalten::V,krijgen,megkap
1277,nehmen::V,nemen,vesz
1278,wählen::V,kiezen,választ
1279,wählen::V,verkiezen,választ
1280,auswählen::V,uitkiezen,kiválaszt
1281,bewahren::V,bewaren,megtart
1282,behindern::V,hinderen,akadályoz
1283,behindern::V,hinderen,gátol
1284,verderben::V,bederven,elront
1285,beschädigen::V,beschadigen,rongál
1286,zerbrechen::V,breken,eltör
1287,zerbrechen::V,breken,széttör
1288,zerbrechen::V,breken,kettétör
1289,zerbrechen::V,stukbreken,eltör
1290,zerbrechen::V,stukbreken,széttör
1291,zerbrechen::V,stukbreken,kettétör
1292,zerreißen::V,scheuren,eltép
1293,zerreißen::V,scheuren,széttép
1294,zerreißen::V,verscheuren,eltép
1295,zerreißen::V,verscheuren,széttép
1296,zerstören::V,vernielen,elpusztít
1297,verbrennen::V,branden,éget
1298,verbrennen::V,branden,eléget
1299,verbrennen::V,verbranden,éget
1300,verbrennen::V,verbranden,eléget
1301,geben::V,geven,ad
1302,reichen::V,reiken,nyújt
1303,reichen::V,aanreiken,nyújt
1304,schenken::V,schenken,ajándékoz
1305,versprechen::V,beloven,ígér
1306,wünschen::V,wensen,kíván
1307,loben::V,loven,dicsér
1308,loben::V,prijzen,dicsér
1309,küssen::V,kussen,csókol
1310,wiegen::V,wiegen,ringat
1311,zudecken::V,toedekken,betakar
1312,wecken::V,wekken,kelt
1313,wecken::V,wekken,ébreszt
1314,zeigen::V,tonen,mutat
1315,zeigen::V,wijzen,mutat
1316,führen::V,voeren,visz
1317,führen::V,voeren,vezet
1318,lehren::V,leren,tanít
1319,unterrichten::V,onderwijzen,tanít
1320,aufziehen::V,grootbrengen,felnevel
1321,leiten::V,leiden,vezet
1322,leiten::V,leiden,vezérel
1323,antreiben::V,aandrijven,hajt
1324,lassen::V,laten,-tat
1325,lassen::V,laten,-at
1326,einladen::V,uitnodigen,meghív
1327,vereinigen::V,verenigen,egyesít
1328,besuchen::V,bezoeken,látogat
1329,treffen::V,treffen,talál
1330,treffen::V,ontmoeten,talál
1331,sich versammeln::V,zich verzamelen,gyülekezik
1332,sich versammeln::V,zich verzamelen,összegyűlik
1333,spielen::V,spelen,játszik
1334,singen::V,zingen,énekel
1335,tanzen::V,dansen,táncol
1336,sich trennen::V,van elkaar gaan,elválik
1337,verlassen::V,verlaten,elhagy
1338,retten::V,redden,ment
1339,bewachen::V,bewaken,őriz
1340,schützen::V,beschermen,óv
1341,schützen::V,beschermen,véd
1342,verteidigen::V,verdedigen,véd
1343,sich schlagen::V,knokken,verekszik
1344,schießen::V,schieten,lő
1345,siegen::V,overwinnen,győz
1346,ärgern::V,ergeren,bosszant
1347,schlagen::V,slaan,üt
1348,schlagen::V,slaan,ver
1349,treten::V,trappen,rúg
1350,treten::V,schoppen,rúg
1351,stechen::V,steken,döf
1352,stechen::V,steken,szúr
1353,stechen::V,prikken,döf
1354,stechen::V,prikken,szúr
1355,stoßen::V,stoten,lök
1356,stehlen::V,stelen,lop
1357,stören::V,storen,zavar
1358,stören::V,verstoren,zavar
1359,belästigen::V,lastig vallen,zaklat
1360,verbergen::V,verbergen,rejt
1361,verbergen::V,verbergen,elrejt
1362,täuschen::V,misleiden,megtéveszt
1363,betrügen::V,bedriegen,csal
1364,töten::V,doden,öl
1365,wohnen::V,wonen,lakik
1366,arbeiten::V,werken,dolgozik
1367,sammeln::V,inzamelen,szed
1368,sammeln::V,inzamelen,gyűjt
1369,sammeln::V,verzamelen,szed
1370,sammeln::V,verzamelen,gyűjt
1371,pflücken::V,plukken,szed
1372,jagen::V,jagen,vadászik
1373,fischen::V,vissen,halászik
1374,fassen::V,vangen,fog
1375,hüten::V,hoeden,őriz
1376,hüten::V,hoeden,legeltet
1377,treiben::V,drijven,hajt
1378,anbinden::V,vastbinden,köt
1379,füttern::V,voeren,etet
1380,melken::V,melken,fej
1381,hacken::V,hakken,vág
1382,gießen::V,gieten,öntöz
1383,reifen::V,rijpen,érik
1384,zubereiten::V,klaarmaken,elkészít
1385,zubereiten::V,toebereiden,elkészít
1386,kochen::V,koken,főz
1387,backen::V,bakken,süt
1388,braten::V,braden,süt
1389,umrühren::V,omroeren,megkever
1390,stricken::V,breien,köt
1391,nähen::V,naaien,varr
1392,färben::V,verven,fest
1393,färben::V,kleuren,fest
1394,reinigen::V,reinigen,tisztít
1395,waschen::V,wassen,mos
1396,abwischen::V,afvegen,letöröl
1397,spülen::V,spoelen,mosogat
1398,spülen::V,afwassen,mosogat
1399,fegen::V,vegen,söpör
1400,kehren::V,vegen,söpör
1401,baden::V,baden,fürdik
1402,sich waschen::V,zich wassen,mosdik
1403,sich waschen::V,zich wassen,mosakszik
1404,ausziehen::V,uittrekken,levesz
1405,anziehen::V,aantrekken,felölt
1406,anziehen::V,aantrekken,felvesz
1407,sich anziehen::V,zich aankleden,öltözik
1408,sich anziehen::V,zich aankleden,felöltözik
1409,kämmen::V,kammen,fésül
1410,schmücken::V,tooien,díszít
1411,sagen::V,zeggen,mond
1412,sprechen::V,spreken,beszél
1413,reden::V,praten,beszél
1414,sich unterhalten::V,zich onderhouden,beszélget
1415,fragen::V,vragen,kérdez
1416,bitten::V,vragen,kér
1417,bitten::V,verzoeken,kér
1418,erzählen::V,vertellen,mesél
1419,erzählen::V,vertellen,elbeszél
1420,mitteilen::V,meedelen,közöl
1421,nennen::V,noemen,hív
1422,nennen::V,noemen,nevez
1423,rufen::V,roepen,hív
1424,prahlen::V,pralen,dicsekszik
1425,übersetzen::V,vertalen,fordít
1426,denken::V,denken,gondol
1427,glauben::V,geloven,hisz
1428,bemerken::V,bemerken,észrevesz
1429,erkennen::V,herkennen,ráismer
1430,erkennen::V,herkennen,felismer
1431,begreifen::V,begrijpen,felfog
1432,verstehen::V,verstaan,ért
1433,verstehen::V,verstaan,megért
1434,lernen::V,leren,tanul
1435,lernen::V,leren,megtanul
1436,wissen::V,weten,tud
1437,sich erinnern an::V,zich herinneren aan,emlékszik
1438,vergessen::V,vergeten,felejt
1439,vergessen::V,vergeten,elfelejt
1440,messen::V,meten,mér
1441,messen::V,meten,megmér
1442,zählen::V,tellen,számol
1443,zählen::V,tellen,megszámol
1444,rechnen::V,rekenen,számít
1445,lesen::V,lezen,olvas
1446,malen::V,schilderen,fest
1447,zeichnen::V,tekenen,rajzol
1448,schreiben::V,schrijven,ír
1449,besitzen::V,bezitten,birtokol
1450,kaufen::V,kopen,vesz
1451,kaufen::V,kopen,megvesz
1452,verkaufen::V,verkopen,elad
1453,bezahlen::V,betalen,fizet
1454,bezahlen::V,betalen,kifizet
1455,zahlen::V,betalen,fizet
1456,zahlen::V,betalen,megfizet
1457,beherrschen::V,beheersen,ural
1458,ertragen::V,verdragen,elbír
1459,ertragen::V,verdragen,elvisel
