,Concept_ID,kk,en
852,achtzig::NUM,сексен,eighty
853,neunzig::NUM,тоқсан,ninety
854,hundert::NUM,жүз,a hundred
855,tausend::NUM,мың,a thousand
856,und::CNJ,та,and
857,oder::CNJ,әлде,or
858,oder::CNJ,немесе,or
859,stehen::V,тұру,stand
860,sitzen::V,отыру,sit
861,liegen::V,жату,lie
862,hängen::V,ілу,hang
863,werden::V,болу,become
864,werden::V,түрегелу,become
865,passieren::V,болу,happen
866,beginnen::V,басталу,begin
867,enden::V,ада болу,end
868,wechseln::V,құбылу,change
869,wechseln::V,өзгеру,change
870,aufgehen[Sonne]::V,шығу,rise
871,untergehen[Sonne]::V,батыру,set
872,scheinen[Sonne]::V,жылтырау,shine
873,donnern::V,күркіреу,thunder
874,wehen::V,огып тур,blow
875,strömen::V,сорғалау,stream
876,fließen::V,ағу,flow
877,sich drehen::V,айналу,revolve
878,schwanken::V,толықсу,sway
879,schwingen::V,тербелу,swing
880,fallen::V,құлау,fall
881,fallen::V,жығылу,fall
882,fallen::V,төмендеу,fall
883,brennen::V,жану,burn
884,rauchen::V,түтету,smoke
885,regnen::V,жауу,rain
886,gefrieren::V,мұздай қату,freeze
887,gefrieren::V,мұз боп қату,freeze
888,tauen::V,жібу,thaw
889,schmelzen::V,еру,melt
890,trocknen::V,курау,dry
891,sieden::V,қайнау,boil
892,faulen::V,иістену,rot
893,verfaulen::V,шіру,decay
894,reißen::V,жыртылу,snap
895,versinken::V,малтығу,sink
896,vergehen::V,өту,pass
897,erscheinen::V,көріну,appear
898,erscheinen::V,көрініп қалу,appear
899,verschwinden::V,ғайып_болу,disappear
900,sinken::V,ылдилау,drop
901,sinken::V,төмендеу,drop
902,abnehmen::V,кемітілу,decrease
903,zunehmen::V,көбею,increase
904,steigen::V,қобу,rise
905,steigen::V,көтерілу,rise
906,steigen::V,жоғарылау,rise
907,wachsen::V,өсу,grow
908,glänzen::V,жалтырау,shine
909,funkeln::V,жарқырау,sparkle
910,funkeln::V,нұрлану,sparkle
911,funkeln::V,жылтылдау,sparkle
912,lärmen::V,шулау,be noisy
913,lärmen::V,шуылдау,be noisy
914,läuten::V,қоңыраулату,chime
915,klingeln::V,дыңғырлау,ring
916,klirren::V,дыңылдату,tinkle
917,brausen::V,тасу,roar
918,rauschen::V,сусылдау,rustle
919,rauschen::V,сыбдырлау,rustle
920,klingen::V,дыбыс шығару,sound
921,bellen::V,үру,bark
922,heulen::V,ұлу,howl
923,blasen::V,үру,blow
924,pfeifen::V,ысқыру,whistle
925,schreien::V,шыңғыру,shout
926,schreien::V,айғайлау,shout
927,schreien::V,байбайлау,shout
928,schreien::V,бажалақтау,shout
929,stöhnen::V,ыңырсу,groan
930,stöhnen::V,ыңкылдау,groan
931,zittern::V,қалш,tremble
932,zittern::V,қалшылдату,tremble
933,leben::V,жасау,be alive
934,leben::V,күнелту,be alive
935,leben::V,күн көру,be alive
936,leben::V,тіршілік ету,be alive
937,geboren werden::V,туу,be born
938,atmen::V,дем алу,breathe
939,atmen::V,ауа жұту,breathe
940,trinken::V,ішу,drink
941,trinken::V,ұрттау,drink
942,essen::V,жеу,eat
943,essen::V,тамақтану,eat
944,schlucken::V,жұту,swallow
945,müde werden::V,болдыру,get tired
946,einschlafen::V,үйыктап калу,fall asleep
947,schlafen::V,ұйықтау,sleep
948,aufwachen::V,ояну,wake up
949,aufstehen::V,ояну,get up
950,sich erholen::V,тынығу,relax
951,krank werden::V,кеселдену,fall ill
952,krank werden::V,сырқаттану,fall ill
953,krank werden::V,ауырып қалу,fall ill
954,krank werden::V,ауыра бастау,fall ill
955,krank werden::V,кеселге ұшырау,fall ill
956,krank werden::V,сырқаттанып қалу,fall ill
957,krank sein::V,ауыру,be ill
958,krank sein::V,сырқаттану,be ill
959,schmerzen::V,ауырады,ache
960,husten::V,жөтелу,cough
961,genesen::V,айығу,recover
962,sterben::V,өлу,die
963,sterben::V,қайтыс,die
964,sterben::V,жантапсыру,die
965,umkommen::V,өлу,perish
966,umkommen::V,қаза табу,perish
967,sich bewegen::V,жылжу,move
968,sich rühren::V,қыбырлау,budge
969,sich erheben::V,тұру,stand up
970,sich setzen::V,отыру,sit down
971,hinfallen::V,жығылу,tumble
972,laufen::V,жояу жүру,walk
973,schreiten::V,кадамдау,pace
974,spazierengehen::V,қыдыру,go for a walk
975,eilen::V,асығу,rush
976,eilen::V,жеделдену,rush
977,eilen::V,жедепдеу,rush
978,sich beeilen::V,асығу,hurry
979,sich beeilen::V,жеделдену,hurry
980,sausen::V,заулау,dash
981,rennen::V,жүгіру,run
982,springen::V,секіру,jump
983,klettern::V,өрмелеп шығу,climb
984,schaukeln::V,тербелу,seesaw
985,kriechen::V,еңбектеу,creep
986,schwimmen::V,жүзу,swim
987,schwimmen::V,малту,swim
988,schwimmen::V,қалықтау,swim
989,tauchen::V,сүңгу,dive
990,rudern::V,есу,row
991,fahren::V,бару,drive
992,fliegen::V,ұшу,fly
993,gehen::V,бару,go
994,weggehen::V,кету,go away
995,abfahren::V,жөнелу,depart
996,anhalten::V,тоқтау,stop
997,hineingehen::V,кіру,go in
998,eintreten::V,ену,enter
999,kommen::V,жету,come
1000,ankommen::V,келу,arrive
1001,zurückkommen::V,қайту,come back
1002,bleiben::V,қалу,stay
1003,warten::V,тосу,wait
1004,erwarten::V,күту,wait for
1005,suchen::V,іздеу,seek
1006,suchen::V,іздеу,look for
1007,finden::V,табу,find
1008,versuchen::V,талпыну,try
1009,vorbereiten::V,әзірлеу,prepare
1010,lieben::V,сүю,love
1011,mögen::V,жарату,like
1012,mögen::V,жақсы_көру,like
1013,lachen::V,күлу,laugh
1014,lachen::V,күлісу,laugh
1015,rühren::V,көңілін бұзу,move
1016,weinen::V,жылау,weep
1017,schimpfen::V,ақырып-бақыру,grumble
1018,sich ärgern::V,ашулану,be annoyed
1019,sich fürchten::V,сескену,be afraid
1020,fürchten::V,қауіптену,be afraid of
1021,fürchten::V,сақсыну,be afraid of
1022,fliehen::V,қашу,flee
1023,fliehen::V,қашып кету,flee
1024,flüchten::V,қашу,escape
1025,flüchten::V,қашып кету,escape
1026,sehen::V,көру,see
1027,anschauen::V,назар салу,look at
1028,ansehen::V,тамашалау,watch
1029,hören::V,есту,hear
1030,zuhören::V,тыңдау,listen
1031,zuhören::V,құлақ қою,listen
1032,probieren::V,тату,taste
1033,probieren::V,дәм тату,taste
1034,riechen::V,иіскеу,smell
1035,fühlen::V,сезу,feel
1036,fühlen::V,сезіну,feel
1037,scheinen::V,болып көріну,seem
1038,zu sehen sein::V,көріну,show
1039,vernehmen::V,есту,hear
1040,vernehmen::V,есітіп қалу,hear
1041,frieren::V,тоңу,be cold
1042,frieren::V,жаурау,be cold
1043,tun::V,ету,do
1044,tun::V,істеу,do
1045,können::V,білу,can
1046,wollen::V,қалау,want
1047,anfangen::V,бастау,start
1048,beenden::V,бітіру,finish
1049,beenden::V,адақтау,finish
1050,beenden::V,тамамдау,finish
1051,beenden::V,аяқтап шығу,finish
1052,aufhören::V,доғару,stop
1053,gelingen::V,жолы түсу,succeed
1054,geraten::V,калу,turn out
1055,öffnen::V,ашу,open
1056,öffnen::V,ашып қою,open
1057,schließen::V,жабу,close
1058,stellen::V,қою,put
1059,stellen::V,қойдыру,put
1060,setzen::V,отырғызу,place
1061,legen::V,салу,lay
1062,legen::V,калау,lay
1063,berühren::V,тию,touch
1064,verbinden::V,байлап алу,connect
1065,verbinden::V,сабақтастыру,connect
1066,bedecken::V,бүркеу,cover
1067,aufhängen::V,ілу,hang up
1068,aufhängen::V,асып қою,hang up
1069,anzünden::V,тұтату,light
1070,aufheben::V,көтеру,pick up
1071,zurücklassen::V,қалдыру,leave
1072,verlieren::V,жоғалту,lose
1073,fallen lassen::V,құлатып алу,drop
1074,fallen lassen::V,қолдан түсіріп алу,drop
1075,machen::V,ету,make
1076,machen::V,жасау,make
1077,machen::V,жасап шығару,make
1078,herstellen::V,жасап шығару,produce
1079,bauen::V,тұрғызу,build
1080,reparieren::V,оңдау,mend
1081,verbessern::V,дұрыстау,improve
1082,ändern::V,өзгерту,alter
1083,graben::V,үңгу,dig
1084,beugen::V,буғу,bow
1085,biegen::V,ию,bend
1086,biegen::V,майыстыру,bend
1087,drehen::V,айналдыру,spin
1088,wenden::V,екінші жағын айналдыру,turn
1089,umdrehen::V,бұру,turn around
1090,heben::V,көтеру,raise
1091,hochheben::V,жоғарылату,lift
1092,hochheben::V,көтеру,lift
1093,ergreifen::V,бас_салу,seize
1094,ergreifen::V,шап_беріп_ұстап_алу,seize
1095,ergreifen::V,шап_беру,seize
1096,ergreifen::V,шап_ете_түсу,seize
1097,halten::V,тұту,hold
1098,halten::V,ұстау,hold
1099,drücken::V,басу,press
1100,schieben::V,итеру,push
1101,kratzen::V,қыру,scrape
1102,lecken::V,жалау,lick
1103,beißen::V,қабу,bite
1104,beißen::V,тістеу,bite
1105,beißen::V,қауып алу,bite
1106,abreißen::V,үзу,tear off
1107,abschneiden::V,қырқу,cut off
1108,binden::V,байланыстыру,tie
1109,binden::V,байлап_алу,tie
1110,binden::V,байластыру,tie
1111,binden::V,байлау,tie
1112,binden::V,буу,tie
1113,binden::V,матау,tie
1114,binden::V,сабақтастыру,tie
1115,binden::V,ұштастыру,tie
1116,stecken::V,сұғу,stick
1117,brechen::V,сындыру,break
1118,klopfen::V,қағу,knock
1119,hauen::V,соғу,hit
1120,kleben::V,желімдеу,glue
1121,reiben::V,үйкеу,rub
1122,streichen::V,сүйкеу,spread
1123,schleifen::V,егеу,grind
1124,schleifen::V,қайрау,grind
1125,schleifen::V,егеулеу,grind
1126,schneiden::V,кесу,cut
1127,rütteln::V,қозғау,jolt
1128,rütteln::V,жұлмалау,jolt
1129,schütteln::V,дірілдету,shake
1130,schütteln::V,селкілдету,shake
1131,schwenken::V,бұлғау,swing
1132,schwenken::V,сермеу,swing
1133,schütten::V,құю,pour
1134,füllen::V,толтыру,fill
1135,einwickeln::V,орау,wrap
1136,tragen::V,алып жүру,carry
1137,schleppen::V,тарту,drag
1138,ziehen::V,тарту,pull
1139,aufbewahren::V,сақтау,keep
1140,werfen::V,лақтыру,throw
1141,fangen::V,қармау,catch
1142,fangen::V,қағып алу,catch
1143,packen::V,шап беру,grab
1144,packen::V,шап ете түсу,grab
1145,packen::V,шап беріп ұстап алу,grab
1146,verstecken::V,тығу,hide
1147,verstecken::V,жасыру,hide
1148,teilen::V,бөлу,divide
1149,schicken::V,жіберу,send
1150,bringen::V,әкелу,bring
1151,bringen::V,алып келу,bring
1152,hinzufügen::V,қосу,add
1153,hinzufügen::V,үстеу,add
1154,bekommen::V,алу,get
1155,erhalten::V,алмақ,receive
1156,nehmen::V,алу,take
1157,nehmen::V,алмақ,take
1158,wählen::V,таңдау,choose
1159,auswählen::V,екшеу,select
1160,auswählen::V,саралау,select
1161,auswählen::V,сұрыптау,select
1162,auswählen::V,сайлап алу,select
1163,bewahren::V,сақтау,preserve
1164,behindern::V,оралғы болу,hinder
1165,verderben::V,бүлдіру,spoil
1166,beschädigen::V,бұзу,damage
1167,zerbrechen::V,уату,break
1168,zerreißen::V,жырту,tear
1169,zerstören::V,қирату,destroy
1170,zerstören::V,талқандау,destroy
1171,verbrennen::V,өртеу,burn
1172,verbrennen::V,жандыру,burn
1173,verbrennen::V,өртеп жіберу,burn
1174,verbrennen::V,жандырып жіберу,burn
1175,geben::V,беру,give
1176,reichen::V,беру,hand
1177,schenken::V,тарту,give
1178,versprechen::V,уәде беру,promise
1179,wünschen::V,тілеу,wish
1180,loben::V,мақтау,praise
1181,loben::V,дәріптеу,praise
1182,küssen::V,сүю,kiss
1183,wiegen::V,тербеу,rock
1184,zudecken::V,бүркеу,cover
1185,wecken::V,ояту,wake
1186,zeigen::V,көрсету,show
1187,führen::V,ерту,guide
1188,führen::V,жетектеу,guide
1189,lehren::V,оқыту,teach
1190,unterrichten::V,оқыту,instruct
1191,aufziehen::V,бағу,bring up
1192,leiten::V,басқару,lead
1193,leiten::V,жетекшілік ету,lead
1194,antreiben::V,асықтыру,urge
1195,lassen::V,-ткізу,let
1196,lassen::V,мәжбүр ету,let
1197,einladen::V,шақыру,invite
1198,vereinigen::V,біріктіру,unite
1199,vereinigen::V,біріктіріп қою,unite
1200,besuchen::V,кіріп шығу,visit
1201,besuchen::V,барып шығу,visit
1202,treffen::V,кездесу,meet
1203,sich versammeln::V,топталу,assemble
1204,spielen::V,ойнау,play
1205,singen::V,сайрау,sing
1206,tanzen::V,билеу,dance
1207,sich trennen::V,айрылысу,separate
1208,verlassen::V,тастау,leave
1209,retten::V,құтқару,rescue
1210,bewachen::V,күзету,guard
1211,schützen::V,жақтау,protect
1212,schützen::V,жақтасу,protect
1213,verteidigen::V,қорғау,defend
1214,sich schlagen::V,алысу,brawl
1215,schießen::V,ату,shoot
1216,siegen::V,жеңу,win
1217,ärgern::V,ашуландыру,annoy
1218,schlagen::V,ұру,beat
1219,treten::V,тебу,kick
1220,stechen::V,шаншу,sting
1221,stoßen::V,түрту,shove
1222,stehlen::V,ұрлау,steal
1223,stören::V,кесірлен,disturb
1224,belästigen::V,мазасын алу,bother
1225,verbergen::V,сездірмеу,conceal
1226,täuschen::V,жалған айту,deceive
1227,betrügen::V,алдау,cheat
1228,betrügen::V,алдап кету,cheat
1229,betrügen::V,ақымақ қылу,cheat
1230,töten::V,құрту,kill
1231,töten::V,өлтіру,kill
1232,wohnen::V,мекендеу,dwell
1233,wohnen::V,өмір сүру,dwell
1234,arbeiten::V,істеу,work
1235,arbeiten::V,еңбектену,work
1236,sammeln::V,жыю,gather
1237,pflücken::V,жұлу,pick
1238,jagen::V,аулау,hunt
1239,fischen::V,балык_аулау,fish
1240,fassen::V,ұстау,catch
1241,hüten::V,жаю,herd
1242,hüten::V,бағу,herd
1243,treiben::V,айдау,drive
1244,anbinden::V,байлау,tie up
1245,füttern::V,ас ішкізу,feed
1246,füttern::V,азықтандыру,feed
1247,füttern::V,қоректендіру,feed
1248,melken::V,сауу,milk
1249,hacken::V,турау,chop
1250,gießen::V,суару,water
1251,reifen::V,жетілу,ripen
1252,zubereiten::V,даяр ету,cook
1253,kochen::V,асу,boil
1254,backen::V,пісіру,bake
1255,braten::V,қуыру,fry
1256,umrühren::V,былғалау,stir
1257,umrühren::V,сапырылыстыру,stir
1258,stricken::V,торлау,knit
1259,stricken::V,тоқу,knit
1260,nähen::V,тігу,sew
1261,färben::V,бояу,dye
1262,färben::V,сырлау,dye
1263,reinigen::V,аршу,clean
1264,reinigen::V,тазалау,clean
1265,waschen::V,жуу,wash
1266,abwischen::V,сүрту,wipe
1267,spülen::V,шаю,rinse
1268,fegen::V,сыпыру,sweep
1269,kehren::V,сыпыру,sweep
1270,baden::V,шомылу,bath
1271,sich waschen::V,жуыну,wash
1272,ausziehen::V,шешу,take off
1273,anziehen::V,кигізу,put on
1274,sich anziehen::V,киіну,get dressed
1275,kämmen::V,тарау,comb
1276,schmücken::V,әсемдеу,decorate
1277,schmücken::V,мәнерлеу,decorate
1278,schmücken::V,көріктендіру,decorate
1279,sagen::V,деу,say
1280,sagen::V,айту,say
1281,sprechen::V,деу,speak
1282,sprechen::V,айту,speak
1283,reden::V,сөйлеу,talk
1284,reden::V,сөйлесу,talk
1285,reden::V,тіл қатысу,talk
1286,sich unterhalten::V,сұхбаттасу,chat
1287,fragen::V,сұрау,ask
1288,bitten::V,өтіну,request
1289,bitten::V,жалыну,request
1290,erzählen::V,айту,tell
1291,mitteilen::V,білдіру,convey
1292,nennen::V,атау,name
1293,rufen::V,шақыру,call
1294,prahlen::V,бөсу,brag
1295,übersetzen::V,аудару,translate
1296,denken::V,ойлау,think
1297,glauben::V,нану,believe
1298,glauben::V,илану,believe
1299,bemerken::V,аңғару,notice
1300,erkennen::V,тану,recognize
1301,begreifen::V,ұғу,grasp
1302,begreifen::V,аңғарып алу,grasp
1303,verstehen::V,пайым,understand
1304,verstehen::V,түсіну,understand
1305,lernen::V,оқу,learn
1306,wissen::V,хабардар болу,know
1307,sich erinnern an::V,еске түсіру,remember
1308,vergessen::V,ұмыту,forget
1309,messen::V,өлшеу,measure
1310,zählen::V,санау,count
1311,rechnen::V,санап шығару,calculate
1312,rechnen::V,санап шығу,calculate
1313,rechnen::V,санау,calculate
1314,lesen::V,оқу,read
1315,malen::V,сурет салу,paint
1316,zeichnen::V,сурет салу,draw
1317,schreiben::V,жазу,write
1318,besitzen::V,болу,own
1319,kaufen::V,алу,buy
1320,kaufen::V,әперу,buy
1321,verkaufen::V,сату,sell
1322,bezahlen::V,төлеу,pay for
1323,bezahlen::V,ақы беру,pay for
1324,bezahlen::V,ақы төлеу,pay for
1325,zahlen::V,төлеу,pay
1326,beherrschen::V,билеу,rule
1327,ertragen::V,төзу,endure
1328,ertragen::V,шыдау,endure
