,Concept_ID,ga,tr
821,stark::A,láidir,güçlü
822,stark::A,láidir,kuvvetli
823,schwach::A,lag,zayıf
824,schwach::A,lag,güçsüz
825,schwach::A,fann,zayıf
826,schwach::A,fann,güçsüz
827,fett::A,ramhar,şişman
828,schlank::A,caol,narin
829,schlank::A,seang,narin
830,hübsch::A,álainn,güzel
831,hübsch::A,álainn,sevimli
832,hübsch::A,dathúil,güzel
833,hübsch::A,dathúil,sevimli
834,böse::A,olc,kötü
835,dumm::A,dúr,aptal
836,dumm::A,amaideach,aptal
837,faul::A,falsa,tembel
838,faul::A,leisciúil,tembel
839,fleißig::A,dícheallach,çalışkan
840,geizig::A,barainneach,cimri
841,geizig::A,sprionlaithe,cimri
842,klug::A,cliste,zekî
843,klug::A,cliste,akıllı
844,geschickt::A,oilte,becerikli
845,geschickt::A,ealaíonta,becerikli
846,lieb::A,dil,sevimli
847,lieb::A,dílis,sevimli
848,lustig::A,aerach,neşeli
849,lustig::A,meidhreach,neşeli
850,sanft::A,bog,nazik
851,sanft::A,séimh,nazik
852,hungrig::A,ocrach,aç
853,krank::A,tinn,hasta
854,krank::A,tinn,rahatsız
855,krank::A,breoite,hasta
856,krank::A,breoite,rahatsız
857,nackt::A,nocht,çıplak
858,traurig::A,brónach,kederli
859,traurig::A,brónach,üzüntülü
860,lebendig::A,beo,canlı
861,gut::A,maith,iyi
862,schlecht::A,dona,kötü
863,schlecht::A,droch-,kötü
864,richtig::A,ceart,doğru
865,schlimm::A,gránna,kötü
866,schlimm::A,tubaisteach,kötü
867,wahr::A,fíor,doğru
868,wahr::A,fíor,gerçek
869,alt::A,sean,eski
870,neu::A,úr,yeni
871,neu::A,nua,yeni
872,ehemalig::A,iar-,önceki
873,ehemalig::A,sean-,önceki
874,alt[Lebewesen]::A,sean,yaşlı
875,alt[Lebewesen]::A,aosta,yaşlı
876,jung::A,óg,genç
877,arm::A,bocht,fakir
878,reich::A,saibhir,zengin
879,reich::A,rachmasach,zengin
880,bekannt::A,atá eolas air,bilinen
881,berühmt::A,cailiúil,ünlü
882,berühmt::A,cailiúil,meşhur
883,berühmt::A,clúiteach,ünlü
884,berühmt::A,clúiteach,meşhur
885,fremd::A,coimhthíoch,yabancı
886,verschieden::A,éagsúil,ayrı
887,verschieden::A,éagsúil,farklı
888,verschieden::A,difriúil,ayrı
889,verschieden::A,difriúil,farklı
890,nah::A,gar,yakın
891,nah::A,gar,bitişik
892,nah::A,deas,yakın
893,nah::A,deas,bitişik
894,fern::A,i bhfad uainn,uzak
895,fern::A,i bhfad i gcéin,uzak
896,linker::A,clé,sol
897,rechter::A,deas,sağ
898,anderer::A,eile,diğer
899,erster::A,céad,ilk
900,erster::A,céad,birinci
901,zweiter::A,dóú,ikinci
902,zweiter::A,dara,ikinci
903,dritter::A,tríú,üçüncü
904,dritter::A,treas,üçüncü
905,letzter::A,déanach,son
906,letzter::A,déanach,sonuncu
907,letzter::A,deireanach,son
908,letzter::A,deireanach,sonuncu
909,allein::ADV,i d'aonar,yalnız
910,allein::ADV,i d'aonar,tek başına
911,auf einmal::ADV,ag an am céanna,birden
912,zusammen::ADV,le chéile,beraber
913,zusammen::ADV,le chéile,birlikte
914,zusammen::ADV,in eineacht,beraber
915,zusammen::ADV,in eineacht,birlikte
916,lange::ADV,fada,çok
917,lange::ADV,fada,uzun
918,plötzlich::ADV,go tobann,ansızın
919,plötzlich::ADV,go tobann,birdenbire
920,plötzlich::ADV,i dtobainne,ansızın
921,plötzlich::ADV,i dtobainne,birdenbire
922,sofort::ADV,ar an toirt,hemen
923,sofort::ADV,ar an toirt,derhal
924,sofort::ADV,ar an bpointe,hemen
925,sofort::ADV,ar an bpointe,derhal
926,später::ADV,níos déanaí,daha sonra
927,jetzt::ADV,anois,şimdi
928,heute::ADV,inniu,bugün
929,morgen::ADV,amárach,yarın
930,bald::ADV,go luath,yakında
931,bald::ADV,gan mhoill,yakında
932,dann::ADV,ansin,sonra
933,gestern::ADV,inné,dün
934,einst::ADV,tráth,eskiden
935,einst::ADV,uair amháin,eskiden
936,damals::ADV,ag an am,o zamanlar
937,damals::ADV,an t-am sin,o zamanlar
938,danach::ADV,ina dhiaidh sin,sonradan
939,danach::ADV,ina dhiaidh sin,ondan sonra
940,vorher::ADV,cheana,önce
941,vorher::ADV,cheana,önceden
942,vorher::ADV,roimhe sin,önce
943,vorher::ADV,roimhe sin,önceden
944,zuerst::ADV,ar dtús,ilk önce
945,einmal::ADV,uair amháin,bir defa
946,manchmal::ADV,uaireanta,bazan
947,oft::ADV,minic,sık sık
948,oft::ADV,minic,çok defa
949,immer::ADV,i gcónaí,daima
950,immer::ADV,i gcónaí,her zaman
951,niemals::ADV,riamh,asla değil
952,niemals::ADV,riamh,hiçbir zaman
953,hier::ADV,anseo,burada
954,hierhin::ADV,anseo,buraya
955,von hier::ADV,an áit seo,buradan
956,dort::ADV,ann,orada
957,dort::ADV,ann,şurada
958,dort::ADV,ansin,orada
959,dort::ADV,ansin,şurada
960,dorthin::ADV,ann,oraya
961,dorthin::ADV,ann,şuraya
962,dorthin::ADV,ansin,oraya
963,dorthin::ADV,ansin,şuraya
964,geradeaus::ADV,ar aghaidh,doğru
965,rückwärts::ADV,siar,geri
966,zurück::ADV,ar ais,geriye
967,unten::ADV,thíos,aşağıda
968,hinab::ADV,síos,aşağıya
969,oben::ADV,thuas,yukarıda
970,hinauf::ADV,suas,yukarı
971,hinauf::ADV,suas,yukarıya
972,überall::ADV,i ngach áit,her yerde
973,überall::ADV,ar fud na háite,her yerde
974,nicht::ADV,ní,-mi-
975,nicht::ADV,ní,değil
976,nicht::ADV,cha,-mi-
977,nicht::ADV,cha,değil
978,ein wenig::ADV,beagán,biraz
979,kaum::ADV,ar éigean,dar
980,kaum::ADV,ar éigean,hemen hemen değil
981,sehr::ADV,an-,pek
982,sehr::ADV,an-,gayet
983,so::ADV,chomh,öyle
984,so::ADV,chomh,böyle
985,so::ADV,mar sin,öyle
986,so::ADV,mar sin,böyle
987,noch::ADV,fós,hâlâ
988,noch::ADV,fós,henüz
989,noch::ADV,go fóill,hâlâ
990,noch::ADV,go fóill,henüz
991,nur::ADV,amháin,ancak
992,nur::ADV,amháin,yalnız
993,nur::ADV,níl ach,ancak
994,nur::ADV,níl ach,yalnız
995,schon::ADV,cheana,çoktan
996,schon::ADV,cheana féin,çoktan
997,wieder::ADV,arís,tekrar
998,wieder::ADV,arís,yeniden
999,wieder::ADV,athuair,tekrar
1000,wieder::ADV,athuair,yeniden
1001,vergebens::ADV,amú,boşuna
1002,vergebens::ADV,in aisce,boşuna
1003,vor::PRP,ar thosach,önünde
1004,hinter::PRP,laistiar de,arkasında
1005,hinter::PRP,taobh thiar de,arkasında
1006,unter::PRP,faoi,altında
1007,durch::PRP,trí,sayesinde
1008,durch::PRP,trí,ortasından
1009,neben::PRP,taobh le,yanında
1010,neben::PRP,in aice le,yanında
1011,zwischen::PRP,idir,arasında
1012,wegen::PRP,de bharr,dolayı
1013,wegen::PRP,mar gheall ar,dolayı
1014,dies::PRN,seo,bu
1015,das::PRN,sin,o
1016,das::PRN,sin,şu
1017,alles::PRN,gach rud,hepsi
1018,alles::PRN,gach rud,her şey
1019,ich::PRN,mé,ben
1020,ich::PRN,mise,ben
1021,du::PRN,tú,sen
1022,du::PRN,tusa,sen
1023,er::PRN,sé,o
1024,er::PRN,seisean,o
1025,wir::PRN,sinn,biz
1026,ihr::PRN,sibh,siz
1027,ihr::PRN,sibhse,siz
1028,sie::PRN,siad,onlar
1029,sie::PRN,siadsan,onlar
1030,was::FPRN,cad,ne
1031,was::FPRN,céard,ne
1032,wer::FPRN,cé,kim
1033,wo::FADV,cá,nerede
1034,wo::FADV,cén áit,nerede
1035,wohin::FADV,cá,nereye
1036,wohin::FADV,cén áit,nereye
1037,wie::FADV,conas,nasıl
1038,wie::FADV,cén chaoi,nasıl
1039,warum::FADV,cén fáth,neden
1040,warum::FADV,cad chuige,neden
1041,wieviel::FNUM,cá mhéad,kaç
1042,wieviel::FNUM,cá mhéad,ne kadar
1043,eins::NUM,aon,bir
1044,zwei::NUM,dhá,iki
1045,drei::NUM,trí,üç
1046,vier::NUM,ceathair,dört
1047,fünf::NUM,cúig,beş
1048,sechs::NUM,sé,altı
1049,sieben::NUM,seacht,yedi
1050,acht::NUM,ocht,sekiz
1051,neun::NUM,naoi,dokuz
1052,zehn::NUM,deich,on
1053,elf::NUM,aon déag,on bir
1054,zwölf::NUM,dó dhéag,on iki
1055,zwanzig::NUM,fiche,yirmi
1056,dreißig::NUM,tríocha,otuz
1057,vierzig::NUM,daichead,kırk
1058,vierzig::NUM,ceathracha,kırk
1059,fünfzig::NUM,caoga,elli
1060,sechzig::NUM,seasca,altmış
1061,siebzig::NUM,seachtó,yetmiş
1062,achtzig::NUM,ochtó,seksen
1063,neunzig::NUM,nócha,doksan
1064,hundert::NUM,céad,yüz
1065,tausend::NUM,míle,bin
1066,und::CNJ,agus,ve
1067,und::CNJ,agus,ile
1068,oder::CNJ,nó,ya
1069,oder::CNJ,nó,yahut
1070,stehen::V,seas,durmak
1071,sitzen::V,suigh,oturmak
1072,liegen::V,luigh,yatmak
1073,hängen::V,tá crochta,asılı olmak
1074,werden::V,éirigh,olmak
1075,werden::V,éirigh,olunmak
1076,passieren::V,tarlaigh,olmak
1077,beginnen::V,tosaigh,başlamak
1078,enden::V,críochnaigh,bitmek
1079,enden::V,críochnaigh,sona ermek
1080,wechseln::V,athraigh,değişmek
1081,aufgehen[Sonne]::V,éirigh,doğmak
1082,untergehen[Sonne]::V,fuin,batmak
1083,untergehen[Sonne]::V,téigh faoi,batmak
1084,scheinen[Sonne]::V,taitin,parlamak
1085,scheinen[Sonne]::V,soilsigh,parlamak
1086,donnern::V,tá toirneach ann,gök gürlemek
1087,wehen::V,séid,esmek
1088,strömen::V,sil,akmak
1089,fließen::V,rith,akmak
1090,fließen::V,snigh,akmak
1091,sich drehen::V,cas,dönmek
1092,sich drehen::V,imrothlaigh,dönmek
1093,schwanken::V,luasc,sallanmak
1094,schwingen::V,luasc,titremek
1095,fallen::V,tit,düşmek
1096,brennen::V,dóigh,yanmak
1097,rauchen::V,plúch toite,tütmek
1098,regnen::V,báistigh,yağmak
1099,regnen::V,tá ag cur báistí,yağmak
1100,gefrieren::V,sioc,donmak
1101,gefrieren::V,reoigh,donmak
1102,tauen::V,leáigh,erimek
1103,tauen::V,coscair,erimek
1104,schmelzen::V,leáigh,erimek
1105,trocknen::V,triomaigh,kurumak
1106,sieden::V,fiuch,kaynamak
1107,sieden::V,beirigh,kaynamak
1108,faulen::V,lobh,çürümek
1109,faulen::V,dreoigh,çürümek
1110,verfaulen::V,lobh,çürümek
1111,verfaulen::V,feoigh,çürümek
1112,reißen::V,bris,yırtılmak
1113,versinken::V,téigh síos,batmak
1114,vergehen::V,téigh thart,geçmek
1115,erscheinen::V,tar,görünmek
1116,verschwinden::V,imigh,kaybolmak
1117,sinken::V,tit,inmek
1118,sinken::V,ísligh,inmek
1119,abnehmen::V,maolaigh,azalmak
1120,abnehmen::V,laghdaigh,azalmak
1121,zunehmen::V,méadaigh,artmak
1122,zunehmen::V,méadaigh,çoğalmak
1123,steigen::V,éirigh,artmak
1124,steigen::V,éirigh,yükselmek
1125,wachsen::V,fás,büyümek
1126,wachsen::V,fás,gelişmek
1127,glänzen::V,lonraigh,parlamak
1128,funkeln::V,drithligh,parıldamak
1129,lärmen::V,tóg callán,gürültü yapmak
1130,läuten::V,buail,çalmak
1131,klingeln::V,buail,zil çalmak
1132,klirren::V,cling,şakırdamak
1133,klirren::V,cling,zangırdamak
1134,brausen::V,búir,köpürmek
1135,brausen::V,búir,kükremek
1136,rauschen::V,tá ag siosarnach,fışırdamak
1137,klingen::V,tá glór ag,tınlamak
1138,bellen::V,amhastraigh,havlamak
1139,heulen::V,glam,ulumak
1140,blasen::V,séid,üflemek
1141,pfeifen::V,lig fead,düdük çalmak
1142,schreien::V,béic,bağırmak
1143,schreien::V,béic,haykırmak
1144,schreien::V,glaoigh,bağırmak
1145,schreien::V,glaoigh,haykırmak
1146,stöhnen::V,lig cnead,inlemek
1147,zittern::V,crith,titremek
1148,zittern::V,creathnaigh,titremek
1149,leben::V,mair,yaşamak
1150,leben::V,mair,hayatta olmak
1151,geboren werden::V,rugadh,doğmak
1152,atmen::V,análaigh,solunmak
1153,atmen::V,análaigh,nefes almak
1154,trinken::V,ól,içmek
1155,essen::V,ith,yemek
1156,schlucken::V,slog,yutmak
1157,müde werden::V,tuirsigh,yorulmak
1158,einschlafen::V,tit ina chodladh,uykuya dalmak
1159,schlafen::V,codail,uyumak
1160,aufwachen::V,múscail,uyanmak
1161,aufstehen::V,éirigh,kalkmak
1162,aufstehen::V,éirigh,yataktan kalkmak
1163,sich erholen::V,lig scíth,dinlenmek
1164,krank werden::V,éirigh tinn,hastalanmak
1165,krank sein::V,tá tinn,hasta olmak
1166,schmerzen::V,tá pian i,ağrımak
1167,husten::V,déan casacht,öksürmek
1168,genesen::V,téarnaigh,şifa bulmak
1169,sterben::V,éag,ölmek
1170,sterben::V,éag,vefat etmek
1171,sterben::V,faigh bás,ölmek
1172,sterben::V,faigh bás,vefat etmek
1173,umkommen::V,caill,ölmek
1174,sich bewegen::V,bog,hareket etmek
1175,sich bewegen::V,gluais,hareket etmek
1176,sich rühren::V,corraigh,kımıldanmak
1177,sich erheben::V,seas suas,kalkmak
1178,sich erheben::V,seas suas,ayağa kalkmak
1179,sich setzen::V,suigh,oturmak
1180,hinfallen::V,tit,yere düşmek
1181,laufen::V,siúil,yürümek
1182,schreiten::V,siúil,yürümek
1183,schreiten::V,siúil,adım atmak
1184,spazierengehen::V,téigh ag spaisteoireacht,gezmek
1185,spazierengehen::V,téigh ag spaisteoireacht,dolaşmak
1186,eilen::V,deifrigh,seğirtmek
1187,eilen::V,brostaigh,seğirtmek
1188,sich beeilen::V,deifrigh,acele etmek
1189,sich beeilen::V,déan deifir,acele etmek
1190,sausen::V,luathaigh,hızla gitmek
1191,rennen::V,rith,koşmak
1192,springen::V,léim,atlamak
1193,springen::V,léim,sıçramak
1194,klettern::V,dreap,tırmanmak
1195,schaukeln::V,téigh ar an maide corrach,sallanmak
1196,kriechen::V,snámh,sürünmek
1197,schwimmen::V,snámh,yüzmek
1198,tauchen::V,tum,dalmak
1199,rudern::V,iomair,kürek çekmek
1200,rudern::V,rámhaigh,kürek çekmek
1201,fahren::V,tiomáin,gitmek
1202,fliegen::V,eitil,uçmak
1203,gehen::V,téigh,gitmek
1204,weggehen::V,imigh,gitmek
1205,abfahren::V,imigh,kalkmak
1206,anhalten::V,stad,durmak
1207,hineingehen::V,téigh isteach,içeri girmek
1208,eintreten::V,téigh isteach,girmek
1209,kommen::V,tar,gelmek
1210,ankommen::V,tar,varmak
1211,zurückkommen::V,fill,dönmek
1212,bleiben::V,fan,kalmak
1213,warten::V,fan,beklemek
1214,erwarten::V,tá ag súil le,beklemek
1215,erwarten::V,tá ag dréim le,beklemek
1216,suchen::V,lorg,aramak
1217,finden::V,faigh,bulmak
1218,finden::V,aimsigh,bulmak
1219,versuchen::V,triail,denemek
1220,vorbereiten::V,réitigh,hazırlamak
1221,lieben::V,gráigh,sevmek
1222,mögen::V,taitin le,beğenmek
1223,mögen::V,is maith le,beğenmek
1224,lachen::V,gáir,gülmek
1225,rühren::V,téigh i bhfeidhm ar,dokunmak
1226,rühren::V,téigh i bhfeidhm ar,duygulandırmak
1227,weinen::V,goil,ağlamak
1228,weinen::V,caoin,ağlamak
1229,schimpfen::V,tá ag clamhsán,küfretmek
1230,sich ärgern::V,tá corraithe,kızmak
1231,sich fürchten::V,tá eagla ar,korkmak
1232,fürchten::V,tá eagla ar,korkmak
1233,fliehen::V,teith,kaçmak
1234,flüchten::V,éalaigh,kaçmak
1235,sehen::V,feic,görmek
1236,anschauen::V,dearc,seyretmek
1237,anschauen::V,féach ar,seyretmek
1238,ansehen::V,breathnaigh,bakmak
1239,hören::V,cluin,duymak
1240,hören::V,cluin,işitmek
1241,zuhören::V,éist,dinlemek
1242,probieren::V,bliais,denemek
1243,probieren::V,bliais,tadına bakmak
1244,riechen::V,bolaigh,kokusunu almak
1245,fühlen::V,braith,duymak
1246,fühlen::V,braith,hissetmek
1247,fühlen::V,mothaigh,duymak
1248,fühlen::V,mothaigh,hissetmek
1249,scheinen::V,tá an chuma ar,görünmek
1250,zu sehen sein::V,tá le feiceáil,görünmek
1251,vernehmen::V,clois,haber almak
1252,frieren::V,tá fuar,üşümek
1253,tun::V,déan,etmek
1254,tun::V,déan,yapmak
1255,können::V,féad,bilmek
1256,können::V,is féidir le,bilmek
1257,wollen::V,tá ag iarraidh,istemek
1258,anfangen::V,tosaigh,başlamak
1259,anfangen::V,cuir tús le,başlamak
1260,beenden::V,críochnaigh,bitirmek
1261,beenden::V,cuir deireadh le,bitirmek
1262,aufhören::V,stad,bitmek
1263,gelingen::V,éirigh le,başarmak
1264,geraten::V,tá deireadh ar,düşmek
1265,öffnen::V,oscail,açmak
1266,schließen::V,dún,kapamak
1267,schließen::V,iaigh,kapamak
1268,stellen::V,cuir,koymak
1269,setzen::V,cuir,koymak
1270,setzen::V,cuir,oturtmak
1271,setzen::V,socraigh,koymak
1272,setzen::V,socraigh,oturtmak
1273,legen::V,cuir,koymak
1274,legen::V,cuir,yatırmak
1275,berühren::V,teagmhaigh le,dokunmak
1276,verbinden::V,ceangail,bağlamak
1277,verbinden::V,ceangail,birleştirmek
1278,bedecken::V,clúdaigh,örtmek
1279,bedecken::V,clúdaigh,kaplamak
1280,bedecken::V,cumhdaigh,örtmek
1281,bedecken::V,cumhdaigh,kaplamak
1282,aufhängen::V,croch,asmak
1283,anzünden::V,las,yakmak
1284,anzünden::V,las,ateşlemek
1285,anzünden::V,adhain,yakmak
1286,anzünden::V,adhain,ateşlemek
1287,aufheben::V,tóg,kaldırmak
1288,aufheben::V,ardaigh,kaldırmak
1289,zurücklassen::V,fág,geride bırakmak
1290,verlieren::V,caill,yitirmek
1291,verlieren::V,caill,kaybetmek
1292,fallen lassen::V,lig uait,düşürmek
1293,fallen lassen::V,caith uait,düşürmek
1294,machen::V,déan,yapmak
1295,machen::V,réitigh,yapmak
1296,herstellen::V,táirg,yapmak
1297,herstellen::V,táirg,imal etmek
1298,bauen::V,tóg,kurmak
1299,bauen::V,tóg,inşa etmek
1300,reparieren::V,deisigh,onarmak
1301,reparieren::V,deisigh,tamir etmek
1302,verbessern::V,feabhsaigh,düzeltmek
1303,ändern::V,athraigh,değiştirmek
1304,graben::V,tochail,kazmak
1305,beugen::V,crom,eğmek
1306,biegen::V,lúb,bükmek
1307,drehen::V,cas,çevirmek
1308,drehen::V,cas,döndürmek
1309,wenden::V,tiontaigh,çevirmek
1310,umdrehen::V,iompaigh,çevirmek
1311,umdrehen::V,tiontaigh,çevirmek
1312,heben::V,ardaigh,kaldırmak
1313,hochheben::V,tóg,yukarı kaldırmak
1314,ergreifen::V,beir ar,tutmak
1315,ergreifen::V,beir ar,yakalamak
1316,halten::V,coimeád,tutmak
1317,halten::V,coinnigh,tutmak
1318,drücken::V,brúigh,sıkmak
1319,schieben::V,brúigh,itmek
1320,schieben::V,brúigh,sürmek
1321,kratzen::V,scríob,kaşımak
1322,lecken::V,ligh,yalamak
1323,lecken::V,leadhb,yalamak
1324,beißen::V,bain greim as,ısırmak
1325,abreißen::V,stróic,koparmak
1326,abreißen::V,tarraing,koparmak
1327,abschneiden::V,scoith,keserek ayırmak
1328,binden::V,ceangail,bağlamak
1329,stecken::V,sáigh,sokmak
1330,brechen::V,bris,kırmak
1331,klopfen::V,cnag,çalmak
1332,hauen::V,buail,vurmak
1333,kleben::V,gliúáil,yapıştırmak
1334,reiben::V,cuimil,ovmak
1335,reiben::V,cuimil,sürtmek
1336,streichen::V,leath,sürmek
1337,schleifen::V,líomh,bilemek
1338,schneiden::V,gearr,kesmek
1339,rütteln::V,croith,sallamak
1340,schütteln::V,croith,sarsmak
1341,schütteln::V,croith,çalkamak
1342,schwenken::V,luasc,sallamak
1343,schütten::V,doirt,dökmek
1344,schütten::V,doirt,akıtmak
1345,füllen::V,líon,doldurmak
1346,einwickeln::V,cuach,sarmak
1347,einwickeln::V,clúdaigh,sarmak
1348,tragen::V,iompair,taşımak
1349,schleppen::V,tarraing,sürüklemek
1350,ziehen::V,tarraing,çekmek
1351,aufbewahren::V,coinnigh,saklamak
1352,werfen::V,caith,atmak
1353,fangen::V,ceap,tutmak
1354,fangen::V,ceap,yakalamak
1355,packen::V,beir ar,tutmak
1356,packen::V,beir ar,yakalamak
1357,verstecken::V,folaigh,saklamak
1358,verstecken::V,cuir i bhfolach,saklamak
1359,teilen::V,roinn,bölmek
1360,teilen::V,roinn,ayırmak
1361,schicken::V,seol,yollamak
1362,schicken::V,seol,göndermek
1363,bringen::V,beir,getirmek
1364,bringen::V,tabhair,getirmek
1365,hinzufügen::V,cuir le,katmak
1366,hinzufügen::V,cuir le,eklemek
1367,bekommen::V,faigh,almak
1368,bekommen::V,faigh,eline geçmek
1369,erhalten::V,faigh,almak
1370,nehmen::V,tóg,almak
1371,nehmen::V,glac,almak
1372,wählen::V,pioc,seçmek
1373,wählen::V,roghnaigh,seçmek
1374,auswählen::V,roghnaigh,seçmek
1375,auswählen::V,roghnaigh,ayırmak
1376,bewahren::V,caomhnaigh,korumak
1377,behindern::V,cuir bac ar,engellemek
1378,verderben::V,mill,bozmak
1379,beschädigen::V,loit,zedelemek
1380,beschädigen::V,loit,ziyan vermek
1381,beschädigen::V,déan damáiste do,zedelemek
1382,beschädigen::V,déan damáiste do,ziyan vermek
1383,zerbrechen::V,bris,kırmak
1384,zerreißen::V,stiall,yırtmak
1385,zerstören::V,mill,yıkmak
1386,zerstören::V,mill,tahrip etmek
1387,zerstören::V,scrios,yıkmak
1388,zerstören::V,scrios,tahrip etmek
1389,verbrennen::V,las,yakmak
1390,verbrennen::V,dóigh,yakmak
1391,geben::V,tabhair,vermek
1392,reichen::V,sín,uzatmak
1393,reichen::V,cuir,uzatmak
1394,schenken::V,bronn,hediye etmek
1395,schenken::V,tabhair,hediye etmek
1396,versprechen::V,geall,vaat etmek
1397,wünschen::V,guigh,kutlamak
1398,loben::V,mol,övmek
1399,küssen::V,póg,öpmek
1400,wiegen::V,bog,sallamak
1401,wiegen::V,luasc,sallamak
1402,zudecken::V,clúdaigh,örtmek
1403,wecken::V,dúisigh,uyandırmak
1404,zeigen::V,taispeáin,göstermek
1405,führen::V,treoraigh,gezdirmek
1406,führen::V,treoraigh,yol göstermek
1407,lehren::V,múin,okutmak
1408,lehren::V,múin,öğretmek
1409,lehren::V,teagasc,okutmak
1410,lehren::V,teagasc,öğretmek
1411,unterrichten::V,múin,öğretmek
1412,unterrichten::V,teagasc,öğretmek
1413,aufziehen::V,tóg,yetiştirmek
1414,leiten::V,tá i gceannas ar,yönetmek
1415,leiten::V,tá i gceannas ar,idare etmek
1416,antreiben::V,gríosaigh,teşvik etmek
1417,lassen::V,cuir ag,-tırmak
1418,einladen::V,cuir cuireadh ar,davet etmek
1419,vereinigen::V,aontaigh,birleştirmek
1420,besuchen::V,tabhair cuairt ar,uğramak
1421,besuchen::V,tabhair cuairt ar,ziyaret etmek
1422,besuchen::V,tabhair cuairt ar,görmeye gitmek
1423,treffen::V,cas ar,rastlamak
1424,treffen::V,cas ar,isabet etmek
1425,treffen::V,buail le,rastlamak
1426,treffen::V,buail le,isabet etmek
1427,sich versammeln::V,bailigh,toplanmak
1428,sich versammeln::V,cruinnigh,toplanmak
1429,spielen::V,imir,oynamak
1430,spielen::V,tá ag spraoi,oynamak
1431,singen::V,can,söylemek
1432,singen::V,can,şarkı söylemek
1433,tanzen::V,rinc,oynamak
1434,tanzen::V,rinc,dans etmek
1435,tanzen::V,damhsaigh,oynamak
1436,tanzen::V,damhsaigh,dans etmek
1437,sich trennen::V,scar,ayrılmak
1438,verlassen::V,fág,bırakmak
1439,verlassen::V,fág,terk etmek
1440,retten::V,tarrtháil,kurtarmak
1441,bewachen::V,cosain,gözetmek
1442,bewachen::V,gardáil,gözetmek
1443,schützen::V,cosain,korumak
1444,verteidigen::V,cosain,savunmak
1445,sich schlagen::V,tá ag bruíon,dövüşmek
1446,schießen::V,caith,ateş etmek
1447,schießen::V,scaoil,ateş etmek
1448,siegen::V,bain,yenmek
1449,siegen::V,buaigh,yenmek
1450,ärgern::V,cuir isteach ar,kızdırmak
1451,schlagen::V,buail,dövmek
1452,treten::V,ciceáil,tepmek
1453,stechen::V,sáigh,sokmak
1454,stechen::V,sáigh,batırmak
1455,stoßen::V,brúigh,itmek
1456,stoßen::V,soncáil,itmek
1457,stehlen::V,goid,çalmak
1458,stören::V,cuir isteach ar,bozmak
1459,stören::V,cuir isteach ar,etkilemek
1460,belästigen::V,cuir as do,rahatsız etmek
1461,verbergen::V,ceil,saklamak
1462,täuschen::V,cuir dallamullóg ar,aldatmak
1463,betrügen::V,déan calaois ar,aldatmak
1464,betrügen::V,déan calaois ar,dolandırmak
1465,töten::V,maraigh,öldürmek
1466,wohnen::V,cuir faoi,oturmak
1467,wohnen::V,tá ina chónaí,oturmak
1468,arbeiten::V,oibrigh,çalışmak
1469,sammeln::V,bailigh,toplamak
1470,sammeln::V,cruinnigh,toplamak
1471,pflücken::V,pioc,koparmak
1472,jagen::V,seilg,avlanmak
1473,fischen::V,iasc,balık tutmak
1474,fassen::V,beir ar,tutmak
1475,fassen::V,beir ar,yakalamak
1476,hüten::V,aoirigh,otlatmak
1477,treiben::V,seol,gütmek
1478,treiben::V,tiomáin,gütmek
1479,anbinden::V,ceangail,bağlamak
1480,füttern::V,cothaigh,beslemek
1481,füttern::V,beathaigh,beslemek
1482,melken::V,bligh,sağmak
1483,melken::V,crúigh,sağmak
1484,hacken::V,gearr,yarmak
1485,gießen::V,uiscigh,sulamak
1486,reifen::V,aibigh,olgunlaşmak
1487,zubereiten::V,cócaráil,hazırlamak
1488,kochen::V,bruith,pişirmek
1489,kochen::V,bruith,kaynatmak
1490,kochen::V,beirigh,pişirmek
1491,kochen::V,beirigh,kaynatmak
1492,backen::V,bácáil,pişirmek
1493,backen::V,bácáil,fırında pişirmek
1494,braten::V,róst,kızartmak
1495,braten::V,frioch,kızartmak
1496,umrühren::V,measc,karıştırmak
1497,stricken::V,cniotáil,örmek
1498,nähen::V,fuaigh,dikmek
1499,färben::V,dathaigh,boyamak
1500,reinigen::V,glan,temizlemek
1501,waschen::V,nigh,yıkamak
1502,abwischen::V,glan,silmek
1503,spülen::V,sruthlaigh,çalkamak
1504,fegen::V,scuab,süpürmek
1505,kehren::V,scuab,süpürmek
1506,baden::V,folc,yıkanmak
1507,baden::V,folc,banyo yapmak
1508,sich waschen::V,nigh é féin,yıkanmak
1509,ausziehen::V,bain de,çıkarmak
1510,anziehen::V,cuir ar,giymek
1511,sich anziehen::V,gléas é féin,giyinmek
1512,kämmen::V,cíor,taramak
1513,schmücken::V,maisigh,süslemek
1514,sagen::V,abair,demek
1515,sagen::V,abair,söylemek
1516,sprechen::V,labhair,konuşmak
1517,reden::V,caintigh,konuşmak
1518,sich unterhalten::V,caintigh,sohbet etmek
1519,sich unterhalten::V,tá ag comhrá,sohbet etmek
1520,fragen::V,fiafraigh,sormak
1521,fragen::V,cuir ceist,sormak
1522,bitten::V,iarr,dilemek
1523,bitten::V,iarr,rica etmek
1524,erzählen::V,inis,bahsetmek
1525,erzählen::V,inis,hikâye etmek
1526,erzählen::V,eachtraigh,bahsetmek
1527,erzählen::V,eachtraigh,hikâye etmek
1528,mitteilen::V,aithris,bildirmek
1529,mitteilen::V,cuir in iúl,bildirmek
1530,nennen::V,ainmnigh,adlandırmak
