,Concept_ID,it,ba
776,allein::ADV,solo,яңғыҙ
777,allein::ADV,da solo,бер үҙе
778,allein::ADV,da solo,яңғыҙ
779,auf einmal::ADV,insieme,бер юлы
780,zusammen::ADV,insieme,бергә
781,lange::ADV,a lungo,оҙаҡ
782,plötzlich::ADV,all'improvviso,ҡапыл
783,sofort::ADV,sùbito,шунда уҡ
784,sofort::ADV,all'istante,шунда уҡ
785,später::ADV,più tardi,һуңыраҡ
786,jetzt::ADV,ora,хәҙер
787,jetzt::ADV,adesso,хәҙер
788,heute::ADV,oggi,бөгөн
789,morgen::ADV,domani,иртәгә
790,bald::ADV,presto,тиҙҙән
791,bald::ADV,tra poco,тиҙҙән
792,dann::ADV,allora,һуңынан
793,gestern::ADV,ieri,кисә
794,einst::ADV,prima,ҡасандыр
795,einst::ADV,prima,бер баҡыт
796,einst::ADV,un tempo,ҡасандыр
797,einst::ADV,un tempo,бер баҡыт
798,damals::ADV,allora,ул саҡта
799,danach::ADV,poi,һуңынан
800,danach::ADV,dopo,һуңынан
801,vorher::ADV,prima,элек
802,zuerst::ADV,prima,башта
803,zuerst::ADV,dapprima,башта
804,einmal::ADV,una volta,бер
805,manchmal::ADV,talvolta,ҡайһы берҙә
806,manchmal::ADV,qualche volta,ҡайһы берҙә
807,oft::ADV,spesso,йыш
808,immer::ADV,sempre,һәр ҡасан
809,niemals::ADV,non mai,бер ҡасан да
810,niemals::ADV,non mai,бер ваҡытта ла
811,hier::ADV,qua,бында
812,hierhin::ADV,qua,бында
813,von hier::ADV,ne,бынан
814,von hier::ADV,ne,ошонан
815,von hier::ADV,da qui,бынан
816,von hier::ADV,da qui,ошонан
817,dort::ADV,lì,шунда
818,dort::ADV,lì,тегендә
819,dorthin::ADV,là,шунда
820,dorthin::ADV,là,тегеләй
821,geradeaus::ADV,diritto,тура
822,vorwärts::ADV,avanti,алға
823,rückwärts::ADV,all'indietro,кирегә
824,zurück::ADV,di indietro,кирегә
825,unten::ADV,giù,түбәндә
826,unten::ADV,sotto,түбәндә
827,hinab::ADV,giù,түбәнгә
828,hinab::ADV,in giù,түбәнгә
829,oben::ADV,su,юғарыла
830,oben::ADV,sopra,юғарыла
831,hinauf::ADV,in sù,юғарыға
832,hinauf::ADV,in alto,юғарыға
833,überall::ADV,dappertutto,бөтә урында
834,nicht::ADV,non,тугел
835,ein wenig::ADV,un po',аҙ
836,ein wenig::ADV,un poco,аҙ
837,kaum::ADV,a appena,көскә
838,kaum::ADV,a appena,саҡ-саҡ
839,sehr::ADV,molto,ифат
840,so::ADV,così,шулай
841,so::ADV,tanto,шулай
842,noch::ADV,ancora,йәнә
843,nur::ADV,solo,бары
844,nur::ADV,soltanto,бары
845,schon::ADV,già,инде
846,wieder::ADV,di nuovo,тағы
847,vergebens::ADV,invano,бушҡа
848,vor::PRP,davanti a,алдында
849,hinter::PRP,dietro,артында
850,unter::PRP,sotto,аҫтында
851,durch::PRP,per,үтә
852,durch::PRP,attraverso,үтә
853,neben::PRP,a accanto a,эргәһендә
854,zwischen::PRP,fra,араһында
855,wegen::PRP,a causa di,өсөн
856,wegen::PRP,a causa di,сәбәпле
857,dies::PRN,ciò,был
858,dies::PRN,ciò,ошо
859,dies::PRN,questo,был
860,dies::PRN,questo,ошо
861,das::PRN,ciò,ул
862,das::PRN,quello,ул
863,alles::PRN,tutto,бөтә
864,ich::PRN,ìo,мин
865,du::PRN,tu,һин
866,er::PRN,lui,ул
867,er::PRN,egli,ул
868,wir::PRN,noi,беҙ
869,ihr::PRN,voi,һеҙ
870,sie::PRN,loro,улар
871,was::FPRN,che,ә
872,was::FPRN,che,ни
873,was::FPRN,che,нәмә
874,was::FPRN,che cosa,ә
875,was::FPRN,che cosa,ни
876,was::FPRN,che cosa,нәмә
877,wer::FPRN,chi,ҡем
878,wo::FADV,dove,ҡайҙа
879,wohin::FADV,dove,ҡайҙа
880,wie::FADV,come,инидәй
881,warum::FADV,perche,ин өсөн
882,wieviel::FNUM,quanto,күпме
883,eins::NUM,uno,бер
884,zwei::NUM,due,ике
885,zwei::NUM,due,икәү
886,drei::NUM,tre,өс
887,vier::NUM,quattro,дүрт
888,fünf::NUM,cinque,биш
889,sechs::NUM,sei,алты
890,sieben::NUM,sette,ете
891,acht::NUM,otto,һигеҙ
892,neun::NUM,nove,туғыҙ
893,zehn::NUM,dieci,ун
894,elf::NUM,ùndici,ун бер
895,zwölf::NUM,dodici,ун ике
896,zwanzig::NUM,venti,егерме
897,dreißig::NUM,trenta,утыҙ
898,vierzig::NUM,quaranta,ҡырҡ
899,fünfzig::NUM,cinquanta,илле
900,sechzig::NUM,sessanta,алтмыш
901,siebzig::NUM,settanta,етмеш
902,achtzig::NUM,ottanta,һикһән
903,neunzig::NUM,novanta,туҡһан
904,hundert::NUM,cento,йөҙ
905,tausend::NUM,mille,мең
906,und::CNJ,e,да
907,oder::CNJ,o,йәки
908,stehen::V,stare in piedi,тороу
909,sitzen::V,sedere,ултырыу
910,sitzen::V,stare seduto,ултырыу
911,liegen::V,giacere,ятыу
912,hängen::V,pèndere,аҫылынып тороу
913,hängen::V,èssere appeso,аҫылынып тороу
914,werden::V,farsi,булыу
915,werden::V,diventare,булыу
916,passieren::V,succèdere,булыу
917,beginnen::V,cominciare,башлау
918,enden::V,finire,бөтөү
919,enden::V,finire,тамамланыү
920,enden::V,terminare,бөтөү
921,enden::V,terminare,тамамланыү
922,wechseln::V,variare,үҙгәреү
923,wechseln::V,cambiare,үҙгәреү
924,aufgehen[Sonne]::V,sòrgere,ҡалҡыу
925,aufgehen[Sonne]::V,spuntare,ҡалҡыу
926,untergehen[Sonne]::V,tramontare,байыу
927,scheinen[Sonne]::V,splèndere,яҡтыртып тороу
928,donnern::V,tonare,күкрәү
929,wehen::V,soffiare,иҫеү
930,strömen::V,fluire,ташыу
931,fließen::V,fluire,ағыу
932,fließen::V,scorrere,ағыу
933,sich drehen::V,girarsi,әйләнеү
934,schwanken::V,oscillare,тирбәлеү
935,schwanken::V,barcollare,тирбәлеү
936,schwingen::V,vibrare,бәүетеү
937,schwingen::V,oscillare,бәүетеү
938,fallen::V,cadere,йығылыу
939,brennen::V,àrdere,яныу
940,brennen::V,bruciare,яныу
941,rauchen::V,fumare,төтәү
942,regnen::V,piòvere,ямғыр яуа
943,gefrieren::V,gelarsi,туңыү
944,gefrieren::V,congelarsi,туңыү
945,tauen::V,sciògliersi,иреү
946,schmelzen::V,fòndere,иреү
947,schmelzen::V,sciògliersi,иреү
948,trocknen::V,asciugarsi,кибеү
949,sieden::V,bollire,ҡайнау
950,faulen::V,marcire,сереу
951,verfaulen::V,imputridire,сереу
952,reißen::V,strapparsi,өҙөү
953,reißen::V,strapparsi,йыртылыу
954,versinken::V,affondare,батыу
955,vergehen::V,passare,үтеү
956,erscheinen::V,apparire,килеп сығыу
957,erscheinen::V,comparire,килеп сығыу
958,verschwinden::V,sparire,юғалыу
959,verschwinden::V,scomparire,юғалыу
960,sinken::V,calare,түбәнәйеү
961,sinken::V,scendere,түбәнәйеү
962,abnehmen::V,diminuire,кәметеү
963,zunehmen::V,aumentare,артыу
964,steigen::V,salire,күтәрелеү
965,steigen::V,montare,күтәрелеү
966,wachsen::V,crescere,үҫеү
967,glänzen::V,splèndere,ялтырау
968,funkeln::V,brillare,баҙлау
969,funkeln::V,scintillare,баҙлау
970,lärmen::V,strepitare,шаулау
971,lärmen::V,fare chiasso,шаулау
972,läuten::V,suonare,ҡағыу
973,klingeln::V,suonare,ҡағыу
974,klingeln::V,suonare,шылтыратыу
975,klirren::V,tintinnare,шылтыратыу
976,brausen::V,rombare,ҡотороноу
977,brausen::V,rumoreggiare,ҡотороноу
978,rauschen::V,frusciare,шыптырлау
979,klingen::V,suonare,яңғырау
980,bellen::V,latrare,өрөү
981,bellen::V,abbaiare,өрөү
982,heulen::V,urlare,олоу
983,heulen::V,ululare,олоу
984,blasen::V,soffiare,өрөү
985,pfeifen::V,fischiare,һызғырып ебәреү
986,schreien::V,gridare,ҡысҡырыу
987,stöhnen::V,gèmere,уңғырашыу
988,zittern::V,tremare,ҡалтырау
989,leben::V,vìvere,йәшәү
990,geboren werden::V,nàscere,тыуыу
991,atmen::V,respirare,тын алыү
992,trinken::V,bere,эсеү
993,essen::V,mangiare,ашау
994,schlucken::V,inghiottire,йотоу
995,müde werden::V,stancarsi,арыу
996,einschlafen::V,addormentarsi,йоҡлап китеү
997,schlafen::V,dormire,йоҡлау
998,aufwachen::V,svegliarsi,уяныу
999,aufstehen::V,levarsi,тороу
1000,sich erholen::V,riposarsi,ял итеү
1001,krank werden::V,ammalarsi,сирләү
1002,krank sein::V,èssere malato,сирләү
1003,schmerzen::V,dolere,ауыртыу
1004,husten::V,tossire,йүтәлләү
1005,genesen::V,guarire,һауығыу
1006,sterben::V,morire,үлеү
1007,umkommen::V,perire,һәләк булыу
1008,sich bewegen::V,agitarsi,хәрәкәт итеү
1009,sich rühren::V,muòversi,ҡуҙғалыу
1010,sich erheben::V,alzarsi,тороу
1011,sich setzen::V,sedersi,ултырыу
1012,hinfallen::V,cadere,ҡолау
1013,laufen::V,camminare,йөрөү
1014,laufen::V,andare a piedi,йөрөү
1015,schreiten::V,andare,атлау
1016,schreiten::V,procedere,атлау
1017,spazierengehen::V,passeggiare,ял итеп йороү
1018,spazierengehen::V,andare a passeggio,ял итеп йороү
1019,eilen::V,andare in fretta,ашығыу
1020,eilen::V,andare in fretta,ҡабаланыу
1021,sich beeilen::V,affrettarsi,ашығыу
1022,sich beeilen::V,affrettarsi,ҡабаланыу
1023,sausen::V,volare,елеү
1024,sausen::V,correre,елеү
1025,rennen::V,correre,йүгеп йөрөү
1026,springen::V,saltare,һикереү
1027,klettern::V,arrampicarsi,үрмәләү
1028,klettern::V,arrampicarsi,үрмәләп менеү
1029,schaukeln::V,fare l'altalena,сайҡалыу
1030,kriechen::V,strisciare,шыуышыу
1031,schwimmen::V,nuotare,йоҙөү
1032,tauchen::V,tuffarsi,сумыу
1033,tauchen::V,immèrgersi,сумыу
1034,rudern::V,remare,ишеү
1035,fahren::V,andare,йөрөү
1036,fahren::V,viaggiare,йөрөү
1037,fliegen::V,volare,осоу
1038,gehen::V,andare,барыу
1039,weggehen::V,andàrsene,китеү
1040,weggehen::V,andare via,китеү
1041,abfahren::V,partire,сығыу
1042,anhalten::V,fermarsi,тукталыу
1043,hineingehen::V,entrare,инеү
1044,eintreten::V,entrare,инеү
1045,kommen::V,venire,килеү
1046,ankommen::V,arrivare,килеү
1047,zurückkommen::V,ritornare,ҡайтыу
1048,bleiben::V,restare,ҡалыу
1049,bleiben::V,rimanere,ҡалыу
1050,warten::V,aspettare,көтөп тороу
1051,erwarten::V,attèndere,көтөү
1052,suchen::V,cercare,эҙләү
1053,finden::V,trovare,табыу
1054,versuchen::V,tentare,тырышып ҡарау
1055,vorbereiten::V,preparare,әҙерләү
1056,lieben::V,amare,яратыу
1057,mögen::V,piacere a,һөйөү
1058,mögen::V,piacere a,яратыу
1059,mögen::V,volere bene a,һөйөү
1060,mögen::V,volere bene a,яратыу
1061,lachen::V,rìdere,көлөү
1062,rühren::V,commuòvere,ҡағылыу
1063,weinen::V,piàngere,илау
1064,schimpfen::V,imprecare,һүгенеү
1065,schimpfen::V,imprecare,тиргәнеү
1066,schimpfen::V,imprecare,һуҡраныу
1067,sich ärgern::V,stizzirsi,асыуланыу
1068,sich ärgern::V,arrabbiarsi,асыуланыу
1069,sich fürchten::V,avere paura,ҡурҡыу
1070,fürchten::V,temere,ҡурҡыу
1071,fliehen::V,fuggire,ҡасыу
1072,flüchten::V,sfuggire,ҡасыу
1073,sehen::V,vedere,күреү
1074,anschauen::V,guardare,ҡарау
1075,ansehen::V,guardare,ҡарау
1076,ansehen::V,guardare,тикшереү
1077,hören::V,udire,ишетеү
1078,hören::V,sentire,ишетеү
1079,zuhören::V,ascoltare,тыңлау
1080,probieren::V,degustare,татыу
1081,probieren::V,assaggiare,татыу
1082,riechen::V,sentire,еҫкәү
1083,fühlen::V,sentire,тойоу
1084,scheinen::V,parere,кеүек күренеү
1085,scheinen::V,parere,тойолоу
1086,scheinen::V,sembrare,кеүек күренеү
1087,scheinen::V,sembrare,тойолоу
1088,zu sehen sein::V,vedersi,күренеү
1089,vernehmen::V,sentire,ишетеү
1090,vernehmen::V,percepire,ишетеү
1091,frieren::V,aver freddo,туңыү
1092,tun::V,fare,яһау
1093,tun::V,fare,әшләү
1094,können::V,sapere,алыу
1095,können::V,sapere,мөмкин булыу
1096,wollen::V,volere,теләү
1097,anfangen::V,iniziare,башлау
1098,anfangen::V,cominciare,башлау
1099,beenden::V,finire,бөтөрөү
1100,beenden::V,finire,тамамлау
1101,beenden::V,terminare,бөтөрөү
1102,beenden::V,terminare,тамамлау
1103,aufhören::V,finire,туктау
1104,aufhören::V,cessare,туктау
1105,gelingen::V,riuscire,уңышлы булыу
1106,geraten::V,stare,булып сығыу
1107,öffnen::V,aprire,асыу
1108,schließen::V,chiùdere,йомоу
1109,stellen::V,porre,ҡуйыу
1110,stellen::V,mettere,ҡуйыу
1111,setzen::V,porre,урынлаштырыу
1112,setzen::V,mettere,урынлаштырыу
1113,legen::V,posare,һалыу
1114,legen::V,mettere,һалыу
1115,berühren::V,toccare,тейеү
1116,berühren::V,toccare,ҡағылыу
1117,verbinden::V,unire,ҡушыу
1118,verbinden::V,unire,бәйләү
1119,verbinden::V,congiùngere,ҡушыу
1120,verbinden::V,congiùngere,бәйләү
1121,bedecken::V,coprire,ҡаплау
1122,bedecken::V,ricoprire,ҡаплау
1123,aufhängen::V,attaccare,элеү
1124,anzünden::V,accèndere,тоҡандырыу
1125,anzünden::V,incendiare,тоҡандырыу
1126,aufheben::V,raccògliere,мендереү
1127,zurücklassen::V,lasciare,ҡалдырыу
1128,zurücklassen::V,lasciare indietro,ҡалдырыу
1129,verlieren::V,pèrdere,юғалтыу
1130,fallen lassen::V,lasciare cadere,төшөрөп ебәреү
1131,machen::V,fare,яһау
1132,machen::V,fare,эшләү
1133,herstellen::V,produrre,эшләп сығарыу
1134,herstellen::V,fabbricare,эшләп сығарыу
1135,bauen::V,costruire,төҙөү
1136,reparieren::V,riparare,төҙәтеү
1137,verbessern::V,migliorare,яҡшыртыу
1138,ändern::V,mutare,үҙгәртеү
1139,ändern::V,cambiare,үҙгәртеү
1140,graben::V,scavare,ҡаҙыу
1141,beugen::V,chinare,бөгөү
1142,beugen::V,flettere,бөгөү
1143,biegen::V,tòrcere,бөгөү
1144,drehen::V,girare,өйрөлтөү
1145,drehen::V,girare,әйләндереү
1146,wenden::V,girare,әйләндереү
1147,wenden::V,voltare,әйләндереү
1148,umdrehen::V,rivoltare,түңкәреү
1149,heben::V,levare,күтәреү
1150,heben::V,levare,мендереү
1151,hochheben::V,levare,күтәреү
1152,hochheben::V,sollevare,күтәреү
1153,ergreifen::V,afferrare,тотоп алыу
1154,halten::V,tenere,тотоу
1155,drücken::V,premere,ҡыҫыу
1156,schieben::V,spìngere,этеү
1157,schieben::V,spìngere,төртөү
1158,kratzen::V,grattare,ҡырыу
1159,kratzen::V,graffiare,ҡырыу
1160,lecken::V,leccare,ялау
1161,beißen::V,mòrdere,тешләү
1162,abreißen::V,staccarsi,өҙөү
1163,abreißen::V,strapparsi,өҙөү
1164,abschneiden::V,tagliare,ҡырҡыу
1165,binden::V,legare,бәйләү
1166,binden::V,bendare,бәйләү
1167,stecken::V,ficcare,ҡаҙау
1168,brechen::V,rompere,боҙоу
1169,klopfen::V,bàttere,шаҡылдау
1170,hauen::V,picchiare,туҡмау
1171,kleben::V,incollare,йәбештереү
1172,reiben::V,fregare,ыуыу
1173,reiben::V,fregare,ышҡыу
1174,streichen::V,spalmare,яғыу
1175,schleifen::V,arrotare,үткерләү
1176,schneiden::V,tagliare,ҡырҡыу
1177,rütteln::V,scuòtere,һелкетеү
1178,schütteln::V,agitare,һелкетеү
1179,schütteln::V,scuòtere,һелкетеү
1180,schwenken::V,agitare,болғау
1181,schwenken::V,sventolare,болғау
1182,schütten::V,versare,ҡойоу
1183,füllen::V,riempire,тултырыу
1184,einwickeln::V,involtare,төрөү
1185,tragen::V,portare,алып барыу
1186,schleppen::V,trainare,һөйрәү
1187,schleppen::V,trascinare,һөйрәү
1188,ziehen::V,tirare,тартыу
1189,aufbewahren::V,custodire,һаҡлау
1190,aufbewahren::V,conservare,һаҡлау
1191,werfen::V,gettare,ырғытыу
1192,werfen::V,lanciare,ырғытыу
1193,fangen::V,prèndere,тотоу
1194,fangen::V,acchiappare,тотоу
1195,packen::V,pigliare,етеү
1196,packen::V,pigliare,тотоп алыу
1197,packen::V,afferrare,етеү
1198,packen::V,afferrare,тотоп алыу
1199,verstecken::V,nascondere,йәшереү
1200,teilen::V,divìdere,бүлеү
1201,schicken::V,inviare,ебәреү
1202,bringen::V,portare,килтереү
1203,bringen::V,apportare,килтереү
1204,hinzufügen::V,aggiùngere,өтәү
1205,bekommen::V,ricevere,алыу
1206,erhalten::V,ricevere,алыу
1207,nehmen::V,prèndere,алыу
1208,wählen::V,elèggere,һайлаү
1209,wählen::V,scegliere,һайлаү
1210,auswählen::V,scegliere,һайлап алыу
1211,bewahren::V,conservare,һаҡлау
1212,behindern::V,impedire,тотҡарлыҡ яһау
1213,verderben::V,guastare,боҙоу
1214,beschädigen::V,danneggiare,боҙоу
1215,zerbrechen::V,rompere,ҡыйратыу
1216,zerbrechen::V,spezzare,ҡыйратыу
1217,zerreißen::V,stracciare,йыртыу
1218,zerstören::V,distrùggere,емереү
1219,verbrennen::V,bruciare,үртәү
1220,geben::V,dare,биреү
1221,reichen::V,pòrgere,биреү
1222,schenken::V,regalare,бүләк итеү
1223,versprechen::V,promettere,вәғәҙә биреү
1224,wünschen::V,augurare,теләу
1225,loben::V,lodare,маҡтау
1226,küssen::V,baciare,үбеү
1227,wiegen::V,cullare,бәүетеү
1228,wiegen::V,cullare,тирбәтеү
1229,wiegen::V,dondolare,бәүетеү
1230,wiegen::V,dondolare,тирбәтеү
1231,zudecken::V,coprire,ҡаплау
1232,wecken::V,svegliare,уятыу
1233,zeigen::V,indicare,күрһәтеү
1234,führen::V,guidare,етәкләү
1235,führen::V,condurre,етәкләү
1236,lehren::V,insegnare,уҡытыу
1237,lehren::V,insegnare,өйрәтеү
1238,unterrichten::V,istruire,уҡытыу
1239,unterrichten::V,insegnare,уҡытыу
1240,aufziehen::V,allevare,тәрбиәле
1241,leiten::V,avviare,етәкләү
1242,leiten::V,avviare,етәкселек итеү
1243,leiten::V,dirìgere,етәкләү
1244,leiten::V,dirìgere,етәкселек итеү
1245,antreiben::V,incitare,ашыҡтырыу
1246,lassen::V,fare,мәжбүр итеү
1247,einladen::V,invitare,саҡырыу
1248,vereinigen::V,unire,берләштереү
1249,besuchen::V,visitare,килеп сығыу
1250,besuchen::V,far vìsita a,килеп сығыу
1251,treffen::V,incontrare,тойоү
1252,treffen::V,incontrare,осратыу
1253,treffen::V,incontrare,ҡаршылау
1254,sich versammeln::V,rinunirsi,йыйылыу
1255,spielen::V,giocare,тартыу
1256,singen::V,cantare,йырлау
1257,tanzen::V,danzare,бейеү
1258,sich trennen::V,separarsi,айырылышыу
1259,verlassen::V,lasciare,ташлау
1260,verlassen::V,lasciare,ташлап китеү
1261,verlassen::V,abbandonare,ташлау
1262,verlassen::V,abbandonare,ташлап китеү
1263,retten::V,salvare,ҡотҡарыу
1264,bewachen::V,custodire,һаҡлау
1265,schützen::V,protèggere,һаҡлау
1266,verteidigen::V,difèndere,яҡлау
1267,sich schlagen::V,bàttersi,һуғышыу
1268,schießen::V,sparare,атыу
1269,siegen::V,vìncere,еңеү
1270,ärgern::V,stizzire,асыуландырыу
1271,schlagen::V,bàttere,бәреү
1272,schlagen::V,bàttere,туҡмау
1273,treten::V,calciare,тибеү
1274,treten::V,calciare,типкеләү
1275,stechen::V,pùngere,сәнсеү
1276,stoßen::V,urtare,этеү
1277,stoßen::V,urtare,төртөү
1278,stoßen::V,spìngere,этеү
1279,stoßen::V,spìngere,төртөү
1280,stehlen::V,rubare,урлау
1281,stören::V,disturbare,ҡамасаулау
1282,belästigen::V,molestare,бимазалау
1283,belästigen::V,molestare,ҡамасаулау
1284,belästigen::V,importunare,бимазалау
1285,belästigen::V,importunare,ҡамасаулау
1286,verbergen::V,celare,йәшереү
1287,verbergen::V,nascondere,йәшереү
1288,täuschen::V,ingannare,ултыртыу
1289,betrügen::V,frodare,алдау
1290,betrügen::V,truffare,алдау
1291,töten::V,uccìdere,үлтереү
1292,wohnen::V,abitare,йәшәү
1293,arbeiten::V,lavorare,эшләү
1294,sammeln::V,raccògliere,йыйыу
1295,sammeln::V,collezionare,йыйыу
1296,pflücken::V,cògliere,өҙөү
1297,jagen::V,cacciare,аулау
1298,fischen::V,pescare,аулау
1299,fassen::V,catturare,тотоу
1300,fassen::V,acchiappare,тотоу
1301,hüten::V,pascolare,көтөү
1302,treiben::V,spìngere,ҡыуыу
1303,anbinden::V,legare,бәйләү
1304,anbinden::V,attaccare,бәйләү
1305,füttern::V,dar da mangiare a,ашатыу
1306,melken::V,mùngere,һауыү
1307,hacken::V,tritare,турау
1308,hacken::V,tritare,тапау
1309,hacken::V,spaccare,турау
1310,hacken::V,spaccare,тапау
1311,gießen::V,annaffiare,ҡойоу
1312,reifen::V,maturare,өлғөрөү
1313,zubereiten::V,preparare,бешереү
1314,kochen::V,cuòcere,бешереү
1315,backen::V,cuòcere,бешереү
1316,backen::V,cuòcere al forno,бешереү
1317,braten::V,frìggere,ҡурыу
1318,braten::V,arrostire,ҡурыу
1319,umrühren::V,mescolare,ҡатнаштырыу
1320,stricken::V,llavorare a maglia,бәйләү
1321,nähen::V,cucire,тегеү
1322,färben::V,tìngere,буяу
1323,reinigen::V,pulire,таҙартыу
1324,reinigen::V,nettare,таҙартыу
1325,waschen::V,lavare,йыуыу
1326,abwischen::V,asciugare,һөртөү
1327,spülen::V,lavare,сайҡау
1328,spülen::V,sciacquare,сайҡау
1329,fegen::V,spazzare,һепереү
1330,kehren::V,spazzare,һепереү
1331,baden::V,bagnarsi,һыу инеү
1332,baden::V,fare il bagno,һыу инеү
1333,sich waschen::V,lavarsi,йыуыныу
1334,ausziehen::V,tògliersi,сисеү
1335,anziehen::V,mettersi,кейеү
1336,anziehen::V,indossare,кейеү
1337,sich anziehen::V,vestirsi,кейенеү
1338,kämmen::V,pettinare,тарау
1339,schmücken::V,ornare,биҙәү
1340,schmücken::V,decorare,биҙәү
1341,sagen::V,dire,әйтеү
1342,sprechen::V,parlare,әйтеү
1343,sprechen::V,parlare,һөйләшеү
1344,reden::V,parlare,һөйләшеү
1345,sich unterhalten::V,conversare,әңгәмәләшеү
1346,fragen::V,chièdere,һорау
1347,fragen::V,domandare,һорау
1348,bitten::V,pregare,үтенеү
1349,erzählen::V,narrare,һөйләү
1350,erzählen::V,raccontare,һөйләү
1351,mitteilen::V,comunicare,әйтеү
1352,nennen::V,nominare,атау
1353,nennen::V,nominare,исемләү
1354,rufen::V,chiamare,саҡырыу
1355,prahlen::V,vantarsi,маҡтаныу
1356,prahlen::V,vantarsi,шапырыныу
1357,übersetzen::V,tradurre,тәржемә итеү
1358,denken::V,pensare,уйлау
1359,glauben::V,credere,ышаныу
1360,bemerken::V,notare,күреү
1361,bemerken::V,osservare,күреү
1362,erkennen::V,riconoscere,таныу
1363,begreifen::V,capire,аңлау
1364,begreifen::V,comprèndere,аңлау
1365,verstehen::V,intèndere,аңлау
1366,verstehen::V,comprèndere,аңлау
1367,lernen::V,imparare,өйрәнеү
1368,lernen::V,apprèndere,өйрәнеү
1369,wissen::V,sapere,белеү
1370,sich erinnern an::V,ricordare,хәтергә алыу
1371,sich erinnern an::V,ricordarsi di,хәтергә алыу
1372,vergessen::V,dimenticare,онотоу
1373,messen::V,misurare,үлсәү
1374,zählen::V,contare,һанау
1375,rechnen::V,contare,һанау
1376,rechnen::V,calcolare,һанау
1377,lesen::V,lèggere,уҡыу
1378,malen::V,dipìngere,һүрәт яһау
1379,malen::V,dipìngere,рәсем төшөрөү
1380,zeichnen::V,disegnare,һүрәт яһау
1381,zeichnen::V,disegnare,рәсем төшөрөү
1382,schreiben::V,scrìvere,яҙыу
1383,besitzen::V,possedere,биләү
1384,kaufen::V,comprare,һатып алыу
1385,kaufen::V,acquistare,һатып алыу
1386,verkaufen::V,vendere,һатыу
1387,bezahlen::V,pagare,түләү
1388,zahlen::V,pagare,түләү
1389,beherrschen::V,dominare,биләү
1390,ertragen::V,sopportare,түҙеү
