,Concept_ID,az,sl
801,zwischen::PRP,arasında,izmed
802,wegen::PRP,üçün,zarádi
803,wegen::PRP,ötəri,zarádi
804,dies::PRN,bu,tó
805,das::PRN,o,tó
806,alles::PRN,hər şey,vsè
807,ich::PRN,mən,jàz
808,du::PRN,sən,tí
809,er::PRN,o,òn
810,wir::PRN,biz,mí
811,ihr::PRN,siz,ví
812,sie::PRN,onlar,ôni
813,was::FPRN,nə,káj
814,wer::FPRN,kim,kdó
815,wo::FADV,harada,kjé
816,wohin::FADV,haraya,kám
817,wie::FADV,necə,kakó
818,warum::FADV,niyə,zakáj
819,warum::FADV,nə üçün,zakáj
820,wieviel::FNUM,neçə,kóliko
821,wieviel::FNUM,nə qədər,kóliko
822,eins::NUM,bir,êden
823,zwei::NUM,iki,dvá
824,drei::NUM,üç,trí
825,vier::NUM,dörd,štíri
826,fünf::NUM,beş,pét
827,sechs::NUM,altı,šést
828,sieben::NUM,yeddi,sédem
829,acht::NUM,səkkiz,ósem
830,neun::NUM,doqquz,devét
831,zehn::NUM,on,desét
832,elf::NUM,on bir,enájst
833,zwölf::NUM,on iki,dvánajst
834,zwanzig::NUM,iyirmi,dvájset
835,dreißig::NUM,otuz,trídeset
836,vierzig::NUM,qırx,štírideset
837,fünfzig::NUM,əlli,pétdeset
838,sechzig::NUM,altmış,šéstdeset
839,siebzig::NUM,yetmiş,sédemdeset
840,achtzig::NUM,səksən,ósemdeset
841,neunzig::NUM,doxsan,devétdeset
842,hundert::NUM,yüz,stó
843,tausend::NUM,min,tísoč
844,und::CNJ,və,in
845,oder::CNJ,ya,áli
846,stehen::V,durmaq,státi
847,sitzen::V,oturmaq,sedéti
848,liegen::V,uzanmaq,ležáti
849,hängen::V,asılmaq,viséti
850,werden::V,olmaq,postáti
851,passieren::V,olmaq,zgodíti se
852,passieren::V,baş vermək,zgodíti se
853,beginnen::V,başlamaq,začéti se
854,enden::V,bitmək,končáti se
855,wechseln::V,dəyişmək,ménjati se
856,aufgehen[Sonne]::V,doğmaq,vzíti
857,untergehen[Sonne]::V,batmaq,zaíti
858,scheinen[Sonne]::V,parlamaq,sijáti
859,donnern::V,guruldamaq,grméti
860,wehen::V,əsmək,píhati
861,strömen::V,axmaq,líti
862,fließen::V,axmaq,têči
863,sich drehen::V,dönmək,vrtéti se
864,schwanken::V,yellənmək,kolébati
865,schwingen::V,yellənmək,níhati
866,fallen::V,düşmek,pádati
867,brennen::V,yanmaq,goréti
868,rauchen::V,tüstüləmək,kadíti se
869,regnen::V,yağmaq,deževáti
870,gefrieren::V,donmaq,zmŕzniti
871,tauen::V,ərimək,tájati
872,schmelzen::V,ərimək,kopnéti
873,trocknen::V,qurumaq,sušíti se
874,sieden::V,qaynamaq,kipéti
875,faulen::V,çürümək,gníti
876,verfaulen::V,çürümək,zgníti
877,reißen::V,yırtılmaq,tŕgati se
878,versinken::V,batmaq,pogrézniti se
879,vergehen::V,ötmək,miníti
880,erscheinen::V,görünmək,pojáviti se
881,verschwinden::V,yox olmaq,izgíniti
882,sinken::V,enmək,péšati
883,abnehmen::V,azalmaq,pojémati
884,zunehmen::V,artmaq,véčati se
885,zunehmen::V,artmaq,množíti se
886,steigen::V,yüksəlmək,dvígati se
887,wachsen::V,böyümək,rásti
888,glänzen::V,parlamaq,sijáti
889,funkeln::V,parıldamaq,ískriti se
890,lärmen::V,səs-küy etmək,ropotáti
891,lärmen::V,səs-küy etmək,razgrájati
892,läuten::V,çalmaq,zvoníti
893,klingeln::V,zəng etmək,zvončkljáti
894,klirren::V,cingildəmək,žvenketáti
895,brausen::V,gurlamaq,šuméti
896,rauschen::V,xışıldamaq,šuštéti
897,rauschen::V,xışıldamaq,šelestéti
898,klingen::V,səslənmək,zvenéti
899,bellen::V,hürmək,lájati
900,heulen::V,ulamaq,zavíjati
901,blasen::V,üfləmək,píhniti
902,pfeifen::V,fit vermek,pískati
903,pfeifen::V,fit vermek,žvížgati
904,schreien::V,bağırmaq,kričáti
905,schreien::V,qışqırmaq,kričáti
906,stöhnen::V,inləmək,stókati
907,zittern::V,titrəmək,drgetáti
908,leben::V,yaşamaq,živéti
909,geboren werden::V,doğmaq,rodíti se
910,atmen::V,nəfəs almaq,díhati
911,trinken::V,içmek,píti
912,essen::V,yemək,jésti
913,schlucken::V,udmaq,požírati
914,müde werden::V,yorulmaq,péšati
915,müde werden::V,yorulmaq,utrúditi se
916,einschlafen::V,yuxuya getmək,zaspáti
917,schlafen::V,uyumaq,spáti
918,aufwachen::V,oyanmaq,zbudíti se
919,aufstehen::V,yuxudan durmaq,vstáti
920,sich erholen::V,dincəlmək,oddahníti se
921,krank werden::V,xəstə olmaq,oboléti
922,krank sein::V,azarlanmaq,bíti bolán
923,krank sein::V,xəstələnmək,bíti bolán
924,schmerzen::V,ağrimaq,boléti
925,husten::V,öksürmək,kášljati
926,genesen::V,sağalmaq,okrévati
927,sterben::V,ölmək,umréti
928,sterben::V,vəfat etmək,umréti
929,umkommen::V,həlak olmaq,pogíniti
930,sich bewegen::V,hərəkət etmək,zganíti se
931,sich rühren::V,tərpənmək,premakníti se
932,sich erheben::V,qalxmaq,vstájati
933,sich erheben::V,qalxmaq,vzdígniti se
934,sich setzen::V,oturmaq,sésti
935,hinfallen::V,yıxılmaq,pásti dôl
936,laufen::V,yerimək,hodíti
937,schreiten::V,addım atmaq,stópati
938,spazierengehen::V,gəzmək,na sprehòd íti
939,eilen::V,atılmaq,drvéti
940,sich beeilen::V,tələsmək,hitéti
941,sausen::V,çırpmaq,dírkati
942,rennen::V,qaçmaq,dírjati
943,springen::V,sıçramaq,skákati
944,klettern::V,dırmanmaq,plézati
945,schaukeln::V,sallanmaq,kolébati
946,kriechen::V,sürünmək,pláziti se
947,schwimmen::V,üzmek,plávati
948,tauchen::V,dalmaq,potápljati se
949,rudern::V,avarlamaq,vesláti
950,fahren::V,sürmək,vozíti se
951,fahren::V,sürmək,peljáti se
952,fliegen::V,uçmaq,létati
953,gehen::V,getmək,íti
954,weggehen::V,getmək,odíti
955,abfahren::V,yola düşmək,odpeljáti se
956,anhalten::V,saxlamaq,ustáviti se
957,hineingehen::V,girmək,íti nóter
958,eintreten::V,girmək,vstopíti
959,eintreten::V,daxil olmaq,vstopíti
960,kommen::V,gəlmək,príti
961,ankommen::V,gəlib çatmaq,prispéti
962,ankommen::V,gəlib çatmaq,prihájati
963,zurückkommen::V,qayıtmaq,vrníti se
964,bleiben::V,qalmaq,ostáti
965,warten::V,gözləmək,čákati
966,erwarten::V,bəkləmək,pričakováti
967,suchen::V,aramaq,iskáti
968,suchen::V,axtarmaq,iskáti
969,finden::V,tapmaq,nájti
970,versuchen::V,çalışmaq,poskúšati
971,vorbereiten::V,hazırlamaq,pripráviti
972,lieben::V,sevmək,ljubíti
973,mögen::V,xoşlamaq,márati
974,lachen::V,gülmək,smejáti se
975,rühren::V,həyəcanlandırmaq,ganíti
976,weinen::V,ağlamaq,jókati
977,weinen::V,ağlamaq,plákati
978,schimpfen::V,küfr etmək,psováti
979,schimpfen::V,küfr etmək,zmérjati
980,sich ärgern::V,acıqlanmaq,jezíti se
981,sich fürchten::V,qorxmaq,báti se
982,fürchten::V,qorxmaq,báti se
983,fliehen::V,qaçmaq,bežáti
984,flüchten::V,qaçmaq,pobégniti
985,sehen::V,görmək,vídeti
986,anschauen::V,baxmaq,oglédati
987,ansehen::V,baxmaq,glédati
988,hören::V,duymaq,slíšati
989,hören::V,eşitmək,slíšati
990,zuhören::V,dinləmək,poslúšati
991,probieren::V,dadına baxmaq,poskúšati
992,riechen::V,qoxlamaq,dúhati
993,fühlen::V,duymaq,čutíti
994,scheinen::V,görünmək,zdéti se
995,zu sehen sein::V,görünmək,vídeti se
996,vernehmen::V,eşitmək,čúti
997,frieren::V,üşümək,zébsti
998,tun::V,etmək,délati
999,können::V,bilmək,môči
1000,können::V,bacarmaq,môči
1001,wollen::V,istəmək,hotéti
1002,anfangen::V,başlamaq,začéti
1003,beenden::V,bitirmək,dokončáti
1004,aufhören::V,bitmək,prenéhati
1005,aufhören::V,qurtarmaq,prenéhati
1006,gelingen::V,müvəffəq olmaq,uspéti
1007,gelingen::V,müvəffəq olmaq,posréčiti se
1008,geraten::V,düşmək,obnêsti se
1009,öffnen::V,açmaq,odpréti
1010,schließen::V,qapamaq,zapréti
1011,stellen::V,qoymaq,postáviti
1012,setzen::V,oturtmaq,posadíti
1013,legen::V,qoymaq,položíti
1014,berühren::V,toxunmaq,dotíkati se
1015,verbinden::V,bağlamaq,obvézati
1016,bedecken::V,örtmək,pokríti
1017,aufhängen::V,asmaq,obésiti
1018,anzünden::V,yandırmaq,zažgáti
1019,aufheben::V,qaldırmaq,vzdígniti
1020,zurücklassen::V,buraxmaq,zapustíti
1021,verlieren::V,itirmək,izgubíti
1022,fallen lassen::V,düşürmək,navréči
1023,machen::V,etmək,naredíti
1024,machen::V,etmək,napráviti
1025,herstellen::V,istehsal etmək,izdélati
1026,bauen::V,tikmək,gradíti
1027,reparieren::V,təmir etmək,popráviti
1028,verbessern::V,düzəltmək,izbóljšati
1029,ändern::V,dəyişdirmək,spremeníti
1030,graben::V,qazımaq,kopáti
1031,graben::V,qazımaq,grêbsti
1032,beugen::V,əymək,upogníti
1033,biegen::V,bükmək,zavíjati
1034,drehen::V,döndərmək,vrtéti
1035,wenden::V,çevirmək,obrníti
1036,umdrehen::V,çevirmək,zasúkati
1037,heben::V,qaldırmaq,dvígati
1038,hochheben::V,qaldırmaq,privzdígniti
1039,ergreifen::V,tutmaq,zgrábiti
1040,halten::V,saxlamaq,držáti
1041,drücken::V,sıxmaq,tiščáti
1042,schieben::V,sürmək,ríniti
1043,kratzen::V,qaşımaq,práskati
1044,lecken::V,yalamaq,lízati
1045,beißen::V,dişləmək,grísti
1046,abreißen::V,qoparmaq,odtŕgati
1047,abschneiden::V,ayırmaq,odrézati
1048,binden::V,bağlamaq,vézati
1049,stecken::V,soxmaq,vtakníti
1050,brechen::V,qırmaq,lomíti
1051,klopfen::V,sındırmaq,tólči
1052,hauen::V,vurmaq,séči
1053,kleben::V,apışdırmaq,lépiti
1054,reiben::V,ovmaq,tréti
1055,reiben::V,ovmaq,dŕgniti
1056,streichen::V,sürtmək,namázati
1057,schleifen::V,bülövləmək,brúsiti
1058,schneiden::V,kəsmək,rézati
1059,rütteln::V,sirkələmək,strésti
1060,schütteln::V,çalxalamaq,majáti
1061,schwenken::V,yelləmək,obrníti
1062,schütten::V,tökmək,sípati
1063,füllen::V,doldurmaq,napolníti
1064,einwickeln::V,sarımaq,zavíti
1065,tragen::V,daşımaq,nêsti
1066,schleppen::V,sürükləmək,vláčiti
1067,ziehen::V,çəkmək,vléči
1068,aufbewahren::V,gizlətmək,shranjeváti
1069,werfen::V,atmaq,lúčati
1070,fangen::V,tutmaq,ujéti
1071,packen::V,yaxalamaq,prijéti
1072,verstecken::V,gizlətmək,skríti
1073,teilen::V,bölmək,razdelíti
1074,schicken::V,yollamaq,pošíljati
1075,schicken::V,göndərmək,pošíljati
1076,bringen::V,gətirmək,prinêsti
1077,hinzufügen::V,əlavə etmək,pristáviti
1078,bekommen::V,almaq,dobíti
1079,bekommen::V,əldə etmək,dobíti
1080,erhalten::V,almaq,prejéti
1081,nehmen::V,almaq,vzéti
1082,wählen::V,seçmək,izbírati
1083,auswählen::V,arımaq,izbráti
1084,bewahren::V,qorumaq,ohraníti
1085,behindern::V,mane olmaq,ovírati
1086,verderben::V,pozmaq,pokváriti
1087,beschädigen::V,zədələmək,poškodováti
1088,zerbrechen::V,qırmaq,razlomíti
1089,zerbrechen::V,sındırmaq,razlomíti
1090,zerreißen::V,yırtmaq,raztŕgati
1091,zerstören::V,dağıtmaq,razrúšiti
1092,verbrennen::V,yandırmaq,sežgáti
1093,geben::V,vermək,dáti
1094,reichen::V,uzatmaq,séči
1095,reichen::V,uzatmaq,molíti
1096,schenken::V,vermək,podáriti
1097,versprechen::V,vəd vermək,obljubíti
1098,wünschen::V,arzulamaq,vóščiti
1099,loben::V,tərifləmək,hváliti
1100,küssen::V,öpmək,poljubováti
1101,wiegen::V,tərpətmək,zíbati
1102,zudecken::V,örtmək,pokríti
1103,wecken::V,oyatmaq,zbudíti
1104,zeigen::V,göstərmək,pokázati
1105,führen::V,rəhbərlik etmək,vêsti
1106,lehren::V,öyrətmək,učíti
1107,unterrichten::V,öyrətmək,poučeváti
1108,unterrichten::V,dərs vermək,poučeváti
1109,aufziehen::V,tərbiyə etmək,vzgojíti
1110,leiten::V,idarə etmək,uprávljati
1111,antreiben::V,bizləmək,goníti
1112,lassen::V,-tırmaq,povzročíti
1113,einladen::V,dəvət etmək,povábiti
1114,vereinigen::V,birləşdirmək,zdrúžiti
1115,besuchen::V,baş çəkmək,obiskáti
1116,besuchen::V,ziyarət etmək,obiskáti
1117,treffen::V,rastlaşmaq,pogodíti
1118,treffen::V,rast gəlmək,pogodíti
1119,sich versammeln::V,toplanmaq,zbráti se
1120,spielen::V,oynamaq,igráti se
1121,singen::V,oxumaq,péti
1122,tanzen::V,oynamaq,plésati
1123,tanzen::V,rəqs etmək,plésati
1124,sich trennen::V,ayrılmaq,ločíti se
1125,verlassen::V,tərk etmək,zapustíti
1126,retten::V,xilas etmək,réšiti
1127,bewachen::V,gözətmək,strážiti
1128,schützen::V,qorumaq,sčítiti
1129,verteidigen::V,qorumaq,braníti
1130,sich schlagen::V,döyüşmək,têpsti se
1131,schießen::V,atmaq,stréljati
1132,schießen::V,atəş açmaq,stréljati
1133,siegen::V,yenmək,zmágati
1134,ärgern::V,acışdırmaq,jezíti
1135,ärgern::V,acışdırmaq,razbúriti
1136,schlagen::V,döymək,têpsti
1137,schlagen::V,döymək,udáriti
1138,treten::V,təpmək,teptáti
1139,stechen::V,soxmaq,ubôsti
1140,stoßen::V,itələmək,peháti
1141,stoßen::V,itələmək,drégniti
1142,stehlen::V,çalmaq,ukrásti
1143,stehlen::V,çalmaq,pokrásti
1144,stehlen::V,oğurlamaq,ukrásti
1145,stehlen::V,oğurlamaq,pokrásti
1146,stören::V,pozmaq,motíti
1147,belästigen::V,narahat etmək,nadlegováti
1148,verbergen::V,gizləmək,skríti
1149,täuschen::V,aldatmaq,slepíti
1150,betrügen::V,aldatmaq,várati
1151,betrügen::V,aldatmaq,ogoljufáti
1152,töten::V,öldürmək,ubíti
1153,wohnen::V,yaşamaq,prebívati
1154,arbeiten::V,işləmək,délati
1155,arbeiten::V,çalışmaq,délati
1156,sammeln::V,yığmaq,zbráti
1157,sammeln::V,toplamaq,zbráti
1158,pflücken::V,qoparmaq,obráti
1159,jagen::V,ovlamaq,lovíti
1160,fischen::V,balıq tutmaq,ribáriti
1161,fassen::V,tutmaq,zajéti
1162,hüten::V,güdmək,pásti
1163,treiben::V,haylamaq,pogánjati
1164,anbinden::V,bağlamaq,privézati
1165,füttern::V,bəsləmək,kŕmiti
1166,melken::V,sağmaq,mólsti
1167,hacken::V,yarmaq,sékati
1168,gießen::V,sulamaq,ulíti
1169,reifen::V,dəymək,zoréti
1170,zubereiten::V,bişirmək,pripráviti
1171,kochen::V,qaynatmaq,kúhati
1172,backen::V,bişirmək,cvréti
1173,braten::V,qızartmaq,pêči
1174,umrühren::V,qarışdırmaq,preméšati
1175,stricken::V,hörmək,plêsti
1176,nähen::V,tikmək,šívati
1177,färben::V,boyamaq,bárvati
1178,reinigen::V,təmizləmək,očístiti
1179,waschen::V,yumaq,opráti
1180,abwischen::V,silmək,obrísati
1181,spülen::V,çalxamaq,splakováti
1182,fegen::V,süpürmək,pométati
1183,kehren::V,süpürmək,mésti
1184,baden::V,çimmək,kópati se
1185,sich waschen::V,yuyunmaq,umíti se
1186,ausziehen::V,soyunmaq,izvléči
1187,anziehen::V,geymək,obléči
1188,sich anziehen::V,geyinmək,obléči se
1189,kämmen::V,daramaq,česáti
1190,schmücken::V,bəzəmək,okrasíti
1191,sagen::V,demək,dejáti
1192,sagen::V,söymek,dejáti
1193,sprechen::V,danışmaq,govoríti
1194,reden::V,danışmaq,rêči
1195,sich unterhalten::V,söhbət etmək,razgovárjati se
1196,fragen::V,soruşmaq,vprášati
1197,bitten::V,diləmək,prosíti
1198,bitten::V,xahiş etmək,prosíti
1199,erzählen::V,bəhs etmək,práviti
1200,mitteilen::V,bildirmək,naznániti
1201,nennen::V,adlandırmaq,imenováti
1202,rufen::V,çağırmaq,klícati
1203,prahlen::V,öyünmək,baháti se
1204,übersetzen::V,tərcümə etmək,prevêsti
1205,denken::V,düşünmək,mísliti
1206,denken::V,fikirləşmək,mísliti
1207,glauben::V,inanmaq,verjéti
1208,bemerken::V,qeyd etmək,opáziti
1209,erkennen::V,tanımaq,spoznáti
1210,begreifen::V,anlamaq,pôjmiti
1211,verstehen::V,duymaq,razuméti
1212,lernen::V,öyrənmək,učíti se
1213,wissen::V,bilmək,znáti
1214,wissen::V,bilmək,védeti
1215,sich erinnern an::V,xatırlamaq,spómniti se
1216,vergessen::V,unutmaq,pozábiti
1217,messen::V,ölçmək,mériti
1218,zählen::V,saymaq,štéti
1219,rechnen::V,hesablamaq,račúnati
1220,lesen::V,oxumaq,bráti
1221,lesen::V,oxumaq,čítati
1222,malen::V,şəkil çəkmək,slíkati
1223,zeichnen::V,cızmaq,rísati
1224,schreiben::V,yazmaq,písati
1225,besitzen::V,yiyələnmək,iméti
1226,besitzen::V,malik olmaq,iméti
1227,kaufen::V,satın almaq,kupíti
1228,verkaufen::V,satmaq,prodáti
1229,bezahlen::V,ödəmək,pláčati
1230,zahlen::V,ödəmək,plačeváti
1231,beherrschen::V,idarə etmək,obvládati
1232,ertragen::V,dözmək,prenêsti
