,Concept_ID,lt,myv
789,lange::ADV,ilgai,кувать
790,plötzlich::ADV,staiga,апак учо
791,sofort::ADV,tuojau,курок
792,sofort::ADV,tuojau,нейке
793,später::ADV,vėliau,мейле
794,später::ADV,paskiau,мейле
795,jetzt::ADV,dabãr,ней
796,heute::ADV,šiandien,течи
797,morgen::ADV,rytoj,ванды
798,bald::ADV,greitai,курок
799,bald::ADV,netrukus,курок
800,dann::ADV,po to,мейле
801,dann::ADV,po to,седе мейле
802,gestern::ADV,vakar,исяк
803,einst::ADV,kadaise,весть
804,einst::ADV,kadaise,зярдо-бути
805,einst::ADV,kitą kartą,весть
806,einst::ADV,kitą kartą,зярдо-бути
807,damals::ADV,anuomet,сестэ
808,damals::ADV,anuokart,сестэ
809,danach::ADV,po to,мейле
810,danach::ADV,po to,седе мейле
811,danach::ADV,paskui,мейле
812,danach::ADV,paskui,седе мейле
813,vorher::ADV,anksčiau,васняяк
814,zuerst::ADV,pirma,васня
815,zuerst::ADV,iš pradžių̃,васня
816,einmal::ADV,kartą,весть
817,einmal::ADV,vieną kartą,весть
818,manchmal::ADV,kai kada,лиясто
819,oft::ADV,dažnai,сеетьстэ
820,immer::ADV,visada,свал
821,immer::ADV,visuomet,свал
822,niemals::ADV,niekada,а зярдояк
823,niemals::ADV,niekuomet,а зярдояк
824,hier::ADV,čia,тесэ
825,hierhin::ADV,šen,тей
826,hierhin::ADV,čionai,тей
827,von hier::ADV,iš čia,тестэ
828,dort::ADV,ten,тосо
829,dort::ADV,tenai,тосо
830,dorthin::ADV,ten,тов
831,dorthin::ADV,ten link,тов
832,geradeaus::ADV,tiesiai,витьстэ
833,vorwärts::ADV,pirmyn,икелев
834,rückwärts::ADV,atbulai,мекев
835,zurück::ADV,atgal,мекев
836,unten::ADV,žemai,ало
837,unten::ADV,apačioje,ало
838,hinab::ADV,žemyn,алов
839,oben::ADV,viršuj,вере
840,hinauf::ADV,aukštyn,верев
841,hinauf::ADV,į viršų,верев
842,überall::ADV,visur,эрьва косо
843,nicht::ADV,ne,а
844,ein wenig::ADV,truputį,аламошка
845,kaum::ADV,vos,ансяк
846,sehr::ADV,labai,пек
847,sehr::ADV,labai,вельть
848,sehr::ADV,baisiai,пек
849,sehr::ADV,baisiai,вельть
850,so::ADV,taip,истя
851,noch::ADV,dar,таго
852,nur::ADV,tik,ансяк
853,nur::ADV,vien,ансяк
854,schon::ADV,jau,уш
855,wieder::ADV,vėl,таго
856,wieder::ADV,iš naujo,таго
857,vergebens::ADV,veltui,стяко
858,vergebens::ADV,bergždžiai,стяко
859,vor::PRP,prieš,икеле
860,hinter::PRP,už,вельде
861,unter::PRP,po,ало
862,durch::PRP,pro,пачк
863,durch::PRP,per,пачк
864,neben::PRP,prie,вакссо
865,neben::PRP,šalia,вакссо
866,zwischen::PRP,tarp,ютксо
867,wegen::PRP,dėl,кис
868,wegen::PRP,dėl,коряс
869,wegen::PRP,dėl,кувалт
870,wegen::PRP,dėlei,кис
871,wegen::PRP,dėlei,коряс
872,wegen::PRP,dėlei,кувалт
873,dies::PRN,šis,те
874,dies::PRN,šitas,те
875,das::PRN,tat,те
876,das::PRN,tat,тона
877,alles::PRN,visas,весе
878,alles::PRN,visas,весемесь
879,ich::PRN,aš,мон
880,du::PRN,tu,тон
881,er::PRN,jis,сон
882,wir::PRN,mes,минь
883,ihr::PRN,jūs,тынь
884,sie::PRN,ji,сынь
885,sie::PRN,jos,сынь
886,was::FPRN,kas,мезе
887,wer::FPRN,kas,ки
888,wo::FADV,kur,косо
889,wohin::FADV,kur,ков
890,wohin::FADV,kur,козо
891,wohin::FADV,kur link,ков
892,wohin::FADV,kur link,козо
893,wie::FADV,kaip,кода
894,warum::FADV,kod̃ėl,мекс
895,warum::FADV,dėl ko,мекс
896,wieviel::FNUM,kiek,зяро
897,eins::NUM,vienas,вейке
898,zwei::NUM,du,кавто
899,drei::NUM,trys,колмо
900,vier::NUM,keturi,ниле
901,fünf::NUM,penki,вете
902,sechs::NUM,šeši,кото
903,sieben::NUM,septyni,сисем
904,acht::NUM,aštuoni,кавксо
905,neun::NUM,devyni,вейксэ
906,zehn::NUM,dešimt,кемень
907,elf::NUM,vienuolika,кевейкее
908,zwölf::NUM,dvylika,кемгавтово
909,zwanzig::NUM,dvidešimt,комсь
910,dreißig::NUM,trisdešimt,колоньгемень
911,vierzig::NUM,keturiasdešimt,ниленьгемень
912,fünfzig::NUM,penkiasdešimt,ведьгемень
913,sechzig::NUM,šešiasdešimt,кодгемень
914,siebzig::NUM,septyniasdešimt,сизьгемень
915,achtzig::NUM,aštuoniasdešimt,кавксоньгемень
916,neunzig::NUM,devyniasdešimt,вейксэньгемень
917,hundert::NUM,šimtas,сядо
918,tausend::NUM,tūkstantis,тыща
919,und::CNJ,ĩr,ды
920,oder::CNJ,ar,или
921,oder::CNJ,arba,или
922,stehen::V,stovėti,аштемс стядо
923,sitzen::V,sėdėti,аштемс озадо
924,liegen::V,gulėti,мадезь аштемс
925,hängen::V,kyboti,нурьгемс
926,hängen::V,kabėti,нурьгемс
927,werden::V,taptis,арамс
928,werden::V,darytis,арамс
929,passieren::V,atsitikti,лисэмс
930,passieren::V,pasitaikyti,лисэмс
931,beginnen::V,prasid́ėti,ушодомс
932,enden::V,baigtis,лоткамс
933,wechseln::V,keistis,полавтнемс
934,wechseln::V,pasikeisti,полавтнемс
935,aufgehen[Sonne]::V,tekėti,лисемс
936,aufgehen[Sonne]::V,tekėti,стямс
937,aufgehen[Sonne]::V,patekėti,лисемс
938,aufgehen[Sonne]::V,patekėti,стямс
939,untergehen[Sonne]::V,leistis,валгомс
940,untergehen[Sonne]::V,nusileisti,валгомс
941,scheinen[Sonne]::V,šviesti,валдомтомс
942,donnern::V,griausti,цярномс
943,donnern::V,griausti,галдордомс
944,donnern::V,griaudėti,цярномс
945,donnern::V,griaudėti,галдордомс
946,wehen::V,pūsti,пувамс
947,strömen::V,lietis,чудемс
948,strömen::V,plūsti,чудемс
949,fließen::V,tekėti,чудемс
950,sich drehen::V,suktis,велямс
951,sich drehen::V,pasisukti,велямс
952,schwanken::V,svyruoti,лыкамс
953,schwanken::V,svyruoti,якамс
954,schwingen::V,suptis,нурсемс
955,schwingen::V,suptis,лыкамс
956,fallen::V,pulti,прамс
957,fallen::V,pulti,сяворемс
958,fallen::V,kristi,прамс
959,fallen::V,kristi,сяворемс
960,brennen::V,degti,паломс
961,rauchen::V,rūkyti,качадомс
962,regnen::V,lyti,пиземс
963,gefrieren::V,užšalti,кельмемс
964,tauen::V,tirpti,соламс
965,schmelzen::V,lydytis,соламс
966,trocknen::V,džiūti,коськемс
967,sieden::V,virti,лакамс
968,sieden::V,virti,пиксемс
969,faulen::V,pūti,наксадомс
970,verfaulen::V,švinkti,наксадомс
971,reißen::V,plyšti,сезневемс
972,reißen::V,trūkti,сезневемс
973,versinken::V,skę̃sti,ваямс
974,versinken::V,grimzti,ваямс
975,vergehen::V,praeiti,ютамс
976,erscheinen::V,pasirodyti,лисемс
977,verschwinden::V,dingti,ёмамс
978,verschwinden::V,išnykti,ёмамс
979,verschwinden::V,pranykti,ёмамс
980,sinken::V,kristi,явамс
981,abnehmen::V,mažėti,киремемс
982,abnehmen::V,silpnėti,киремемс
983,zunehmen::V,didėti,ламолгадомс
984,zunehmen::V,didėti,раштамс
985,zunehmen::V,padaugėti,ламолгадомс
986,zunehmen::V,padaugėti,раштамс
987,steigen::V,kilti,куземс
988,steigen::V,kilti,кепсевемс
989,wachsen::V,augti,касомс
990,glänzen::V,blizgėti,цитнемс
991,funkeln::V,žibėti,пиндолдомс
992,funkeln::V,žibėti,цивтёрдомс
993,lärmen::V,triukšmauti,шалномс
994,läuten::V,skambinti,гайгезевемс
995,klingeln::V,skambinti,чавомс баягас
996,klirren::V,žvangėti,калдордомс
997,klirren::V,žvangėti,кальцяемс
998,brausen::V,šniokšti,лакамс
999,rauschen::V,ošti,лажномс
1000,rauschen::V,šlamėti,лажномс
1001,klingen::V,skardėti,гайгемс
1002,bellen::V,loti,онгомс
1003,heulen::V,kaukti,урномс
1004,heulen::V,staugti,урномс
1005,blasen::V,pūsti,пувамс
1006,pfeifen::V,švilpti,вешкемс
1007,pfeifen::V,švilpauti,вешкемс
1008,schreien::V,šaukti,пижнемс
1009,stöhnen::V,dejuoti,кувсемс
1010,stöhnen::V,aimanuoti,кувсемс
1011,zittern::V,virpėti,тарномс
1012,leben::V,gyventi,эрямс
1013,geboren werden::V,gimti,чачомс
1014,atmen::V,alsuoti,лексемс
1015,atmen::V,kvėpuoti,лексемс
1016,trinken::V,gerti,симемс
1017,essen::V,valgyti,ярсамс
1018,schlucken::V,praryti,нилемс
1019,schlucken::V,praryti,порнемс
1020,müde werden::V,nuvargti,сиземс
1021,müde werden::V,privargti,сиземс
1022,einschlafen::V,užmigti,матедевемс
1023,schlafen::V,miegoti,удомс
1024,aufwachen::V,pabusti,сыргоземс
1025,aufstehen::V,keltis,стямс
1026,aufstehen::V,atsikelti,стямс
1027,sich erholen::V,pailsėti,оймсемс
1028,sich erholen::V,poilsiauti,оймсемс
1029,krank werden::V,susirgti,сэредезевемс
1030,krank sein::V,sirgti,сэредемс
1031,schmerzen::V,sopėti,сэредемс
1032,schmerzen::V,skaudėti,сэредемс
1033,husten::V,kosėti,козомс
1034,genesen::V,sveikti,пичкамс
1035,genesen::V,taisytis,пичкамс
1036,sterben::V,mirti,куломс
1037,sterben::V,numirti,куломс
1038,umkommen::V,žūti,чавовомс
1039,umkommen::V,žūti,ёмамс
1040,sich bewegen::V,judėti,шаштомс
1041,sich bewegen::V,pasijudinti,шаштомс
1042,sich rühren::V,krutėti,сыргамс
1043,sich erheben::V,pakilti,куземс
1044,sich erheben::V,atsikelti,куземс
1045,sich setzen::V,sėstis,озамс
1046,sich setzen::V,atsisėsti,озамс
1047,hinfallen::V,parkristi,прамс
1048,hinfallen::V,parkristi,сяворемс
1049,hinfallen::V,pargriūti,прамс
1050,hinfallen::V,pargriūti,сяворемс
1051,laufen::V,eiti,якамс
1052,schreiten::V,žengti,эскелямс
1053,schreiten::V,žengti,молемс
1054,schreiten::V,žingsniuoti,эскелямс
1055,schreiten::V,žingsniuoti,молемс
1056,spazierengehen::V,pasivaikščioti,якамс
1057,eilen::V,skubėti,эрзкалемс
1058,eilen::V,skubėti,капшамс
1059,sich beeilen::V,paskub́ėti,капшамс
1060,sich beeilen::V,pasiskubinti,капшамс
1061,sausen::V,dumti,ливтямс
1062,sausen::V,lėkti,ливтямс
1063,rennen::V,bėgti,чийнемс
1064,rennen::V,bėgti,ардтнемс
1065,springen::V,šokti,кирнявтнемс
1066,klettern::V,kopti,куземс
1067,schaukeln::V,supti,нурямс
1068,schaukeln::V,linguoti,нурямс
1069,kriechen::V,ropoti,ёзмолдомс
1070,kriechen::V,šliaužti,ёзмолдомс
1071,schwimmen::V,plaukti,уемс
1072,tauchen::V,nerti,чопавтомс
1073,tauchen::V,nerti,чопавтнемс
1074,rudern::V,irtis,миледемс
1075,rudern::V,irkluoti,миледемс
1076,fahren::V,važiuoti,ардомс
1077,fahren::V,važinėti,ардомс
1078,fliegen::V,lėkti,ливтямс
1079,fliegen::V,skristi,ливтямс
1080,gehen::V,eiti,туемс
1081,gehen::V,eiti,молемс
1082,weggehen::V,išeiti,туемс
1083,abfahren::V,išvykti,туемс
1084,abfahren::V,išvažiuoti,туемс
1085,anhalten::V,sustoti,лоткамс
1086,hineingehen::V,įeiti,совамс
1087,eintreten::V,įžengti,совамс
1088,eintreten::V,įžengti,эскельдямс
1089,kommen::V,ateiti,самс
1090,ankommen::V,ateiti,самс
1091,ankommen::V,ateiti,пачкодемс
1092,zurückkommen::V,grį̃žti,велявтомс
1093,zurückkommen::V,sugrį̃žti,велявтомс
1094,bleiben::V,likti,кадовомс
1095,bleiben::V,pasilikti,кадовомс
1096,warten::V,laukti,учомс
1097,erwarten::V,laukti,учомс
1098,suchen::V,ieškoti,вешнемс
1099,finden::V,rasti,муемс
1100,finden::V,surasti,муемс
1101,versuchen::V,mėginti,варштамс
1102,vorbereiten::V,rengti,анокстамс
1103,lieben::V,myĺėti,вечкемс
1104,mögen::V,ḿėgti,вечкемс
1105,mögen::V,patikti,вечкемс
1106,lachen::V,juoktis,пейдемс
1107,rühren::V,jaudinti,токамс седейс
1108,rühren::V,graudinti,токамс седейс
1109,weinen::V,verkti,авардемс
1110,schimpfen::V,bartis,сёвномс
1111,sich ärgern::V,pykti,кежиявтнемс
1112,sich ärgern::V,apmaudauti,кежиявтнемс
1113,sich fürchten::V,bijoti,пелемс
1114,sich fürchten::V,baimintis,пелемс
1115,fürchten::V,bijoti,пелемс
1116,fürchten::V,baimintis,пелемс
1117,fliehen::V,bėgti,оргодемс
1118,fliehen::V,sprukti,оргодемс
1119,flüchten::V,pabėgti,ворьгодемс
1120,flüchten::V,pabėgti,чадомс
1121,sehen::V,žiūŕėti,неемс
1122,anschauen::V,žiūŕėti,ваномс
1123,ansehen::V,žiūrėti į,ваномс
1124,ansehen::V,pažiūrėti į,ваномс
1125,hören::V,girdėti,марямс
1126,zuhören::V,klausytis,кунсоломс
1127,probieren::V,ragauti,варшамс
1128,probieren::V,paragauti,варшамс
1129,riechen::V,uosti,никсемс
1130,riechen::V,užuosti,никсемс
1131,fühlen::V,justi,марямс
1132,fühlen::V,jausti,марямс
1133,fühlen::V,pajusti,марямс
1134,scheinen::V,rodytis,марявомс
1135,scheinen::V,atrodyti,марявомс
1136,zu sehen sein::V,pasirodyti,неявомс
1137,vernehmen::V,išgirsti,марямс
1138,frieren::V,šalti,кельмемс
1139,tun::V,daryti,теемс
1140,können::V,galėti,маштомс
1141,können::V,pajėgti,маштомс
1142,wollen::V,norėti,бажамс
1143,anfangen::V,pradėti,кармамс
1144,anfangen::V,prasid́ėti,кармамс
1145,beenden::V,baigti,прядомс
1146,beenden::V,užbaigti,прядомс
1147,aufhören::V,liautis,лоткамс
1148,gelingen::V,pavykti,удаламс
1149,gelingen::V,pasisekti,удаламс
1150,geraten::V,nusisekti,лисемс
1151,öffnen::V,atverti,панжомс
1152,öffnen::V,atidaryti,панжомс
1153,schließen::V,uždaryti,пекстамс
1154,schließen::V,uždaryti,сёлгомс
1155,schließen::V,uždaryti,конямс
1156,stellen::V,statyti,аравтомс
1157,stellen::V,pastatyti,аравтомс
1158,setzen::V,sodinti,ойсевтемс
1159,setzen::V,sodinti,озавтнемс
1160,setzen::V,pasodinti,ойсевтемс
1161,setzen::V,pasodinti,озавтнемс
1162,legen::V,dėti,путомс
1163,legen::V,pad́ėti,путомс
1164,berühren::V,liesti,токамс
1165,berühren::V,paliesti,токамс
1166,verbinden::V,jungti,содомс
1167,verbinden::V,surišti,содомс
1168,bedecken::V,uždengti,вельтямс
1169,aufhängen::V,pakarti,понгавтомс
1170,aufhängen::V,pakabinti,понгавтомс
1171,anzünden::V,padegti,кирвастемс
1172,aufheben::V,pakelti,кепедемс
1173,zurücklassen::V,palikti,кадомс
1174,verlieren::V,pamesti,ёмавтомс
1175,fallen lassen::V,atsisakyti,правтомс
1176,machen::V,dirbti,теемс
1177,herstellen::V,gaminti,анокстамс
1178,bauen::V,statyti,путомс
1179,bauen::V,pastatyti,путомс
1180,reparieren::V,taisyti,витемс
1181,reparieren::V,remontuoti,витемс
1182,verbessern::V,gerinti,паролгавтомс
1183,verbessern::V,gerinti,вадрялгавтомс
1184,verbessern::V,ištaisyti,паролгавтомс
1185,verbessern::V,ištaisyti,вадрялгавтомс
1186,ändern::V,keisti,полавтомс
1187,ändern::V,pakeisti,полавтомс
1188,graben::V,kasti,чувомс
1189,graben::V,kasti,таргамс
1190,beugen::V,lenkti,мендемс
1191,beugen::V,palenkti,мендемс
1192,biegen::V,lenkti,комавтомс
1193,biegen::V,palenkti,комавтомс
1194,drehen::V,sukti,чаравтомс
1195,drehen::V,sukti,велявтнемс
1196,wenden::V,kreipti,велявтомс
1197,wenden::V,pakreipti,велявтомс
1198,umdrehen::V,sukti,велявтомс
1199,umdrehen::V,apversti,велявтомс
1200,heben::V,kelti,кепедемс
1201,heben::V,pakelti,кепедемс
1202,hochheben::V,pakelti,кепедемс
1203,ergreifen::V,čiupti,кундамс
1204,ergreifen::V,griebti,кундамс
1205,halten::V,laikyti,кирдемс
1206,halten::V,palaikyti,кирдемс
1207,drücken::V,spausti,нуемс
1208,schieben::V,stumti,шаштомс
1209,kratzen::V,kasyti,ангордамс
1210,kratzen::V,grandyti,ангордамс
1211,lecken::V,laižyti,нолсемс
1212,beißen::V,kandžioti,сускомс
1213,abreißen::V,nuplėšti,сеземс
1214,abschneiden::V,atpjauti,печкемс
1215,abschneiden::V,atkirpti,печкемс
1216,binden::V,rišti,кодамс
1217,binden::V,rišti,сюлмамс
1218,binden::V,surišti,кодамс
1219,binden::V,surišti,сюлмамс
1220,stecken::V,kišti,сялгомс
1221,stecken::V,įkišti,сялгомс
1222,brechen::V,lūžti,синдемс
1223,brechen::V,lūžti,калавтомс
1224,brechen::V,laužyti,синдемс
1225,brechen::V,laužyti,калавтомс
1226,klopfen::V,belsti,калтаямс
1227,klopfen::V,barbenti,калтаямс
1228,hauen::V,mušti,чавомс
1229,kleben::V,lipdyti,педявтнемс
1230,kleben::V,klijuoti,педявтнемс
1231,reiben::V,trinti,ёзамс
1232,reiben::V,tarkuoti,ёзамс
1233,streichen::V,tepti,вадемс
1234,streichen::V,užtepti,вадемс
1235,schleifen::V,galą́sti,човамс
1236,schneiden::V,pjauti,керямс
1237,schneiden::V,kirpti,керямс
1238,rütteln::V,purtyti,чукамс
1239,rütteln::V,purtyti,лыкавтомс
1240,schütteln::V,purtyti,чукамс
1241,schwenken::V,mojuoti,яхолемс
1242,schütten::V,pilti,каямс
1243,schütten::V,berti,каямс
1244,füllen::V,pildyti,пештямс
1245,füllen::V,pripildyti,пештямс
1246,einwickeln::V,įvynioti,тапарямс
1247,einwickeln::V,suvynioti,тапарямс
1248,tragen::V,nešti,кандомс
1249,tragen::V,nešioti,кандомс
1250,schleppen::V,vilkti,ускомс
1251,ziehen::V,tempti,ускомс
1252,aufbewahren::V,laikyti,ванстомс
1253,werfen::V,mesti,ёртомс
1254,werfen::V,sviesti,ёртомс
1255,fangen::V,sugauti,кундамс
1256,packen::V,čiupti,кундамс
1257,packen::V,griebti,кундамс
1258,verstecken::V,slėpti,кекшемс
1259,verstecken::V,slapstyti,кекшемс
1260,teilen::V,dalyti,явомс
1261,teilen::V,padalyti,явомс
1262,schicken::V,sių̃sti,кучомс
1263,schicken::V,pasių̃sti,кучомс
1264,bringen::V,atnešti,кандомс
1265,hinzufügen::V,pridėti,путомс
1266,hinzufügen::V,pridėti,максомс
1267,bekommen::V,gauti,саемс
1268,erhalten::V,gauti,саемс
1269,nehmen::V,paimti,саемс
1270,wählen::V,rinkti,кочкамс
1271,wählen::V,išsirinkti,кочкамс
1272,auswählen::V,išrinkti,кочкамс
1273,bewahren::V,išsaugoti,ванстомс
1274,behindern::V,trukdyti,кирдемс
1275,verderben::V,sugadinti,коламс
1276,beschädigen::V,žaloti,теемс зыян
1277,beschädigen::V,gadinti,теемс зыян
1278,zerbrechen::V,sukulti,коламс
1279,zerbrechen::V,sudaužyti,коламс
1280,zerreißen::V,perplėšti,сеземс
1281,zerreißen::V,suplėšyti,сеземс
1282,zerstören::V,suardyti,калавтомс
1283,zerstören::V,sugriauti,калавтомс
1284,verbrennen::V,deginti,пултамс
1285,verbrennen::V,sudeginti,пултамс
1286,geben::V,duoti,максомс
1287,geben::V,paduoti,максомс
1288,reichen::V,paduoti,максомс
1289,schenken::V,dovanoti,каземс
1290,versprechen::V,žadėti,алтамс
1291,versprechen::V,pažadėti,алтамс
1292,wünschen::V,norėti,арсемс
1293,wünschen::V,linḱėti,арсемс
1294,loben::V,girti,шнамс
1295,loben::V,pagirti,шнамс
1296,küssen::V,bučiuoti,палсемс
1297,wiegen::V,supti,нурсемс
1298,zudecken::V,užkloti,тавадомс
1299,zudecken::V,užkloti,вельтямс
1300,zudecken::V,uždengti,тавадомс
1301,zudecken::V,uždengti,вельтямс
1302,wecken::V,žadinti,стявтомс
1303,zeigen::V,rodyti,невтемс
1304,führen::V,vesti,ветямс
1305,führen::V,vadovauti,ветямс
1306,lehren::V,mokyti,тонавтомс
1307,lehren::V,išmokyti,тонавтомс
1308,unterrichten::V,dėstyti,тонавтомс
1309,aufziehen::V,išauginti,трямс
1310,aufziehen::V,išauginti,кастомс
1311,leiten::V,valdyti,ветямс
1312,leiten::V,valdyti,азоркстамс
1313,leiten::V,vadovauti,ветямс
1314,leiten::V,vadovauti,азоркстамс
1315,antreiben::V,uiti,ветямс
1316,antreiben::V,raginti,ветямс
1317,antreiben::V,skubinti,ветямс
1318,lassen::V,paliepti,кармавтомс
1319,einladen::V,kviesti,тердемс
1320,einladen::V,pakviesti,тердемс
1321,vereinigen::V,sujungti,вейсэндямс
1322,vereinigen::V,sujungti,вейс путомс
1323,vereinigen::V,sujungti,вейс пурнамс
1324,vereinigen::V,suvienyti,вейсэндямс
1325,vereinigen::V,suvienyti,вейс путомс
1326,vereinigen::V,suvienyti,вейс пурнамс
1327,besuchen::V,lankyti,варштамс
1328,besuchen::V,aplankyti,варштамс
1329,treffen::V,sutikti,вастомс
1330,treffen::V,pasitikti,вастомс
1331,sich versammeln::V,susirinkti,промокшномс
1332,spielen::V,groti,налксемс
1333,spielen::V,žaisti,налксемс
1334,singen::V,dainuoti,морамс
1335,tanzen::V,šokti,киштемс
1336,sich trennen::V,skirtis,явомс
1337,sich trennen::V,išsiskirti,явомс
1338,verlassen::V,palikti,кадомс
1339,retten::V,gelbėti,идемс
1340,bewachen::V,sergėti,ванстомс
1341,schützen::V,ginti,аштемс
1342,schützen::V,apginti,аштемс
1343,verteidigen::V,ginti,ваномс
1344,verteidigen::V,apginti,ваномс
1345,sich schlagen::V,muštis,тюремс
1346,schießen::V,šauti,ледемс
1347,schießen::V,šaudyti,ледемс
1348,siegen::V,nugalėti,изнямс
1349,ärgern::V,pykinti,кежейгавтомс
1350,schlagen::V,mušti,токамс
1351,schlagen::V,smogti,токамс
1352,schlagen::V,trenkti,токамс
1353,treten::V,mygti,тапамс
1354,stechen::V,gelti,пупамс
1355,stechen::V,smeigti,пупамс
1356,stoßen::V,stumti,тулкадемс
1357,stoßen::V,pastumti,тулкадемс
1358,stehlen::V,vogti,саламс
1359,stören::V,trikdyti,пирямс ки
1360,belästigen::V,apsunkinti,а максомс
1361,belästigen::V,apsunkinti,а кадомс оймамо
1362,verbergen::V,slėpti,сёпомс
1363,verbergen::V,slėpti,кекшемс
1364,verbergen::V,paslėpti,сёпомс
1365,verbergen::V,paslėpti,кекшемс
1366,täuschen::V,klaidinti,манямс
1367,betrügen::V,apgauti,манчемс
1368,töten::V,žudyti,чавномс
1369,töten::V,žudyti,маштнемс
1370,töten::V,nužudyti,чавномс
1371,töten::V,nužudyti,маштнемс
1372,wohnen::V,gyventi,эрямс
1373,arbeiten::V,dirbti,важодемс
1374,arbeiten::V,triūsti,важодемс
1375,sammeln::V,rinkti,пурнамс
1376,pflücken::V,skinti,ноцковтнемс
1377,pflücken::V,raškyti,ноцковтнемс
1378,jagen::V,medžioti,кундамс
1379,fischen::V,žvejoti,калонь кундамс
1380,fassen::V,sučiupti,кундамс
1381,hüten::V,ganyti,ваномс
1382,treiben::V,ginti,панемс
1383,anbinden::V,pririšti,сюлмамс
1384,füttern::V,šerti,андомс
1385,melken::V,melžti,потявтомс
1386,hacken::V,kapoti,лазномс
1387,gießen::V,lieti,валомс
1388,gießen::V,laistyti,валомс
1389,reifen::V,nokti,кенеремс
1390,reifen::V,sirpti,кенеремс
1391,zubereiten::V,ruošti,анокстамс
1392,zubereiten::V,gaminti,анокстамс
1393,kochen::V,virti,пидемс
1394,kochen::V,virinti,пидемс
1395,backen::V,kepti,пидемс
1396,braten::V,kepti,пуштамс
1397,braten::V,kepinti,пуштамс
1398,umrühren::V,maišyti,човорямс
1399,umrühren::V,pamaišyti,човорямс
1400,stricken::V,megzti,кодамс
1401,nähen::V,siūti,стамс
1402,färben::V,dažyti,артомс
1403,färben::V,nudažyti,артомс
1404,reinigen::V,valyti,урядамс
1405,reinigen::V,švarinti,урядамс
1406,waschen::V,plauti,муськемс
1407,waschen::V,mazgoti,муськемс
1408,waschen::V,skalbti,муськемс
1409,abwischen::V,nušluostyti,нардамс
1410,spülen::V,plauti,ёрвалдомс
1411,spülen::V,skalauti,ёрвалдомс
1412,fegen::V,šluoti,тенсемс
1413,kehren::V,šluoti,тенсемс
1414,baden::V,maudytis,экшелямс
1415,sich waschen::V,praustis,шлямс
1416,ausziehen::V,numauti,кайсевтемс
1417,ausziehen::V,nuvilkti,кайсевтемс
1418,anziehen::V,mauti,оршамс
1419,anziehen::V,apsivilkti,оршамс
1420,sich anziehen::V,rengtis,оршамс
1421,sich anziehen::V,apsirengti,оршамс
1422,kämmen::V,šukuoti,судрямс
1423,schmücken::V,puošti,мазылгавтомс
1424,schmücken::V,puošti,наряжамс
1425,schmücken::V,dabinti,мазылгавтомс
1426,schmücken::V,dabinti,наряжамс
1427,schmücken::V,gražinti,мазылгавтомс
1428,schmücken::V,gražinti,наряжамс
1429,sagen::V,tarti,меремс
1430,sprechen::V,kalbėti,кортамс
1431,reden::V,šnekėti,кортамс
1432,sich unterhalten::V,kalbėtis,кортнемс
1433,sich unterhalten::V,šnekučiuotis,кортнемс
1434,fragen::V,klausti,кевкстемс
1435,bitten::V,prašyti,вешемс
1436,erzählen::V,pasakoti,ёвтнемс
1437,mitteilen::V,skelbti,ёвтамс
1438,mitteilen::V,pranešti,ёвтамс
1439,nennen::V,vadinti,лемдемс
1440,nennen::V,vadinti,путомс лем
1441,nennen::V,vardyti,лемдемс
1442,nennen::V,vardyti,путомс лем
1443,rufen::V,šaukti,тердемс
1444,rufen::V,šaukti,серьгедемс
1445,rufen::V,kviesti,тердемс
1446,rufen::V,kviesti,серьгедемс
1447,prahlen::V,girtis,шнамс пря
1448,übersetzen::V,versti,ютавтомс
1449,übersetzen::V,išversti,ютавтомс
1450,denken::V,galvoti,арсемс
1451,glauben::V,manyti,кемемс
1452,glauben::V,tikėti,кемемс
1453,bemerken::V,pamatyti,неемс
1454,bemerken::V,pastebėti,неемс
1455,erkennen::V,pažinti,содамс
1456,erkennen::V,atpažinti,содамс
1457,begreifen::V,suvokti,пачкодемс
1458,verstehen::V,suprasti,чарькодемс
1459,lernen::V,mokytis,тонавтнемс
1460,wissen::V,žinoti,содамс
1461,sich erinnern an::V,prisiminti,ледстямс
1462,vergessen::V,užmiršti,стувтомс
1463,messen::V,matuoti,онкстнемс
1464,zählen::V,skaičiuoti,ловомс
1465,rechnen::V,skaičiuoti,ловомс
1466,lesen::V,skaityti,ловномс
1467,malen::V,tapyti,рисовамс
1468,zeichnen::V,piešti,рисовамс
1469,zeichnen::V,žymėti,рисовамс
1470,zeichnen::V,braižyti,рисовамс
1471,schreiben::V,rašyti,сёрмадомс
1472,besitzen::V,turėti,улемс
1473,besitzen::V,turėti,улемс азорокс
1474,kaufen::V,pirkti,рамамс
1475,verkaufen::V,parduoti,миемс
1476,bezahlen::V,apmokėti,пандомс
1477,zahlen::V,mokėti,пандомс
1478,beherrschen::V,valdyti,азоркстамс
1479,ertragen::V,kę̃sti,кирдемс
1480,ertragen::V,pakelti,кирдемс
1481,ertragen::V,iškę̃sti,кирдемс
