,Concept_ID,it,is
824,bald::ADV,tra poco,brátt
825,bald::ADV,tra poco,bráðum
826,dann::ADV,allora,svo
827,dann::ADV,allora,síðan
828,gestern::ADV,ieri,í gær
829,einst::ADV,prima,forðum
830,einst::ADV,un tempo,forðum
831,damals::ADV,allora,þá
832,damals::ADV,allora,á þeim tímum
833,danach::ADV,poi,á eftir því
834,danach::ADV,dopo,á eftir því
835,vorher::ADV,prima,áður
836,zuerst::ADV,prima,fyrst
837,zuerst::ADV,dapprima,fyrst
838,einmal::ADV,una volta,einu sinni
839,manchmal::ADV,talvolta,stundum
840,manchmal::ADV,qualche volta,stundum
841,oft::ADV,spesso,oft
842,immer::ADV,sempre,alltaf
843,immer::ADV,sempre,sífellt
844,niemals::ADV,non mai,aldrei
845,hier::ADV,qua,hér
846,hierhin::ADV,qua,hingað
847,von hier::ADV,ne,héðan
848,von hier::ADV,da qui,héðan
849,dort::ADV,lì,þar
850,dort::ADV,lì,þarna
851,dorthin::ADV,là,þangað
852,geradeaus::ADV,diritto,beint áfram
853,vorwärts::ADV,avanti,áfram
854,rückwärts::ADV,all'indietro,aftur á bak
855,zurück::ADV,di indietro,aftur
856,zurück::ADV,di indietro,til baka
857,unten::ADV,giù,niðri
858,unten::ADV,giù,fyrir neðan
859,unten::ADV,sotto,niðri
860,unten::ADV,sotto,fyrir neðan
861,hinab::ADV,giù,niður
862,hinab::ADV,giù,niður eftir
863,hinab::ADV,in giù,niður
864,hinab::ADV,in giù,niður eftir
865,oben::ADV,su,uppi
866,oben::ADV,sopra,uppi
867,hinauf::ADV,in sù,upp
868,hinauf::ADV,in sù,upp eftir
869,hinauf::ADV,in alto,upp
870,hinauf::ADV,in alto,upp eftir
871,überall::ADV,dappertutto,alls staðar
872,nicht::ADV,non,ekki
873,ein wenig::ADV,un po',dálítið
874,ein wenig::ADV,un poco,dálítið
875,kaum::ADV,a appena,varla
876,kaum::ADV,a appena,tæplega
877,sehr::ADV,molto,mjög
878,so::ADV,così,svo
879,so::ADV,così,þannig
880,so::ADV,tanto,svo
881,so::ADV,tanto,þannig
882,noch::ADV,ancora,enn
883,noch::ADV,ancora,ennþá
884,nur::ADV,solo,bara
885,nur::ADV,solo,aðeins
886,nur::ADV,soltanto,bara
887,nur::ADV,soltanto,aðeins
888,schon::ADV,già,nú þegar
889,wieder::ADV,di nuovo,aftur
890,wieder::ADV,di nuovo,að nýju
891,vergebens::ADV,invano,árangurslaust
892,vor::PRP,davanti a,fyrir
893,hinter::PRP,dietro,bak við
894,hinter::PRP,dietro,aftur fyrir
895,unter::PRP,sotto,undir
896,durch::PRP,per,gegnum
897,durch::PRP,attraverso,gegnum
898,neben::PRP,a accanto a,hjá
899,neben::PRP,a accanto a,við hliðina á
900,zwischen::PRP,fra,milli
901,zwischen::PRP,fra,á milli
902,wegen::PRP,a causa di,vegna
903,dies::PRN,ciò,þetta
904,dies::PRN,questo,þetta
905,das::PRN,ciò,það
906,das::PRN,quello,það
907,alles::PRN,tutto,allt
908,ich::PRN,ìo,ég
909,du::PRN,tu,þú
910,er::PRN,lui,hann
911,er::PRN,egli,hann
912,wir::PRN,noi,við
913,ihr::PRN,voi,þið
914,sie::PRN,loro,þær
915,sie::PRN,loro,þeir
916,was::FPRN,che,hvað
917,was::FPRN,che cosa,hvað
918,wer::FPRN,chi,hver
919,wo::FADV,dove,hvar
920,wohin::FADV,dove,hvert
921,wie::FADV,come,hvernig
922,warum::FADV,perche,hvers vegna
923,wieviel::FNUM,quanto,hve mikill
924,eins::NUM,uno,einn
925,zwei::NUM,due,tveir
926,drei::NUM,tre,þrír
927,vier::NUM,quattro,fjórir
928,fünf::NUM,cinque,fimm
929,sechs::NUM,sei,sex
930,sieben::NUM,sette,sjö
931,acht::NUM,otto,átta
932,neun::NUM,nove,níu
933,zehn::NUM,dieci,tíu
934,elf::NUM,ùndici,ellefu
935,zwölf::NUM,dodici,tólf
936,zwanzig::NUM,venti,tuttugu
937,dreißig::NUM,trenta,þrjátíu
938,vierzig::NUM,quaranta,fjörutíu
939,fünfzig::NUM,cinquanta,fimmtíu
940,sechzig::NUM,sessanta,sextíu
941,siebzig::NUM,settanta,sjötíu
942,achtzig::NUM,ottanta,áttatíu
943,neunzig::NUM,novanta,níutíu
944,hundert::NUM,cento,hundrað
945,tausend::NUM,mille,þúsund
946,und::CNJ,e,og
947,oder::CNJ,o,eða
948,stehen::V,stare in piedi,standa
949,sitzen::V,sedere,sitja
950,sitzen::V,stare seduto,sitja
951,liegen::V,giacere,liggja
952,hängen::V,pèndere,hanga
953,hängen::V,èssere appeso,hanga
954,werden::V,farsi,verða
955,werden::V,diventare,verða
956,passieren::V,succèdere,gerast
957,beginnen::V,cominciare,byrja
958,enden::V,finire,enda
959,enden::V,finire,lykta
960,enden::V,terminare,enda
961,enden::V,terminare,lykta
962,wechseln::V,variare,skipta
963,wechseln::V,cambiare,skipta
964,aufgehen[Sonne]::V,sòrgere,koma upp
965,aufgehen[Sonne]::V,spuntare,koma upp
966,untergehen[Sonne]::V,tramontare,ganga til viðar
967,scheinen[Sonne]::V,splèndere,skína
968,donnern::V,tonare,þruma
969,wehen::V,soffiare,blása
970,strömen::V,fluire,streyma
971,fließen::V,fluire,fljóta
972,fließen::V,scorrere,fljóta
973,sich drehen::V,girarsi,snúast
974,schwanken::V,oscillare,riða
975,schwanken::V,oscillare,rugga
976,schwanken::V,barcollare,riða
977,schwanken::V,barcollare,rugga
978,schwingen::V,vibrare,sveiflast
979,schwingen::V,oscillare,sveiflast
980,fallen::V,cadere,falla
981,brennen::V,àrdere,brenna
982,brennen::V,bruciare,brenna
983,rauchen::V,fumare,reykja
984,regnen::V,piòvere,rigna
985,gefrieren::V,gelarsi,frjósa
986,gefrieren::V,congelarsi,frjósa
987,tauen::V,sciògliersi,þiðna
988,schmelzen::V,fòndere,bráðna
989,schmelzen::V,sciògliersi,bráðna
990,trocknen::V,asciugarsi,þorna
991,sieden::V,bollire,sjóða
992,faulen::V,marcire,rotna
993,verfaulen::V,imputridire,rotna
994,reißen::V,strapparsi,rifna
995,versinken::V,affondare,sökkva
996,vergehen::V,passare,líða
997,erscheinen::V,apparire,birtast
998,erscheinen::V,comparire,birtast
999,verschwinden::V,sparire,hverfa
1000,verschwinden::V,scomparire,hverfa
1001,sinken::V,calare,síga
1002,sinken::V,scendere,síga
1003,abnehmen::V,diminuire,lækka
1004,abnehmen::V,diminuire,minnka
1005,zunehmen::V,aumentare,aukast
1006,steigen::V,salire,stíga
1007,steigen::V,montare,stíga
1008,wachsen::V,crescere,vaxa
1009,glänzen::V,splèndere,glóa
1010,glänzen::V,splèndere,glampa
1011,funkeln::V,brillare,leiftra
1012,funkeln::V,scintillare,leiftra
1013,lärmen::V,strepitare,hafa hátt
1014,lärmen::V,fare chiasso,hafa hátt
1015,läuten::V,suonare,hringja
1016,klingeln::V,suonare,hringja
1017,klirren::V,tintinnare,glamra
1018,klirren::V,tintinnare,skrölta
1019,brausen::V,rombare,ólga
1020,brausen::V,rumoreggiare,ólga
1021,rauschen::V,frusciare,suða
1022,klingen::V,suonare,hljóma
1023,bellen::V,latrare,gelta
1024,bellen::V,abbaiare,gelta
1025,heulen::V,urlare,væla
1026,heulen::V,urlare,ýlfra
1027,heulen::V,ululare,væla
1028,heulen::V,ululare,ýlfra
1029,blasen::V,soffiare,blása
1030,pfeifen::V,fischiare,blístra
1031,schreien::V,gridare,æpa
1032,stöhnen::V,gèmere,stynja
1033,zittern::V,tremare,titra
1034,zittern::V,tremare,skjálfa
1035,leben::V,vìvere,lifa
1036,geboren werden::V,nàscere,fæðast
1037,atmen::V,respirare,anda
1038,atmen::V,respirare,draga andann
1039,trinken::V,bere,drekka
1040,essen::V,mangiare,borða
1041,schlucken::V,inghiottire,kingja
1042,müde werden::V,stancarsi,þreytast
1043,einschlafen::V,addormentarsi,sofna
1044,schlafen::V,dormire,sofa
1045,aufwachen::V,svegliarsi,vakna
1046,aufstehen::V,levarsi,fara á fætur
1047,sich erholen::V,riposarsi,hvíla sig
1048,krank werden::V,ammalarsi,veikjast
1049,krank werden::V,ammalarsi,verða veikur
1050,krank sein::V,èssere malato,vera veikur
1051,schmerzen::V,dolere,kenna til
1052,husten::V,tossire,hósta
1053,genesen::V,guarire,batna
1054,genesen::V,guarire,frískast
1055,sterben::V,morire,deyja
1056,umkommen::V,perire,farast
1057,sich bewegen::V,agitarsi,bifast
1058,sich rühren::V,muòversi,hreyfast
1059,sich erheben::V,alzarsi,standa upp
1060,sich setzen::V,sedersi,setjast
1061,hinfallen::V,cadere,detta
1062,laufen::V,camminare,labba
1063,laufen::V,andare a piedi,labba
1064,schreiten::V,andare,ganga
1065,schreiten::V,procedere,ganga
1066,spazierengehen::V,passeggiare,ganga sér til skemmtunar
1067,spazierengehen::V,andare a passeggio,ganga sér til skemmtunar
1068,eilen::V,andare in fretta,fara hratt
1069,sich beeilen::V,affrettarsi,flýta sér
1070,sausen::V,volare,þjóta
1071,sausen::V,correre,þjóta
1072,rennen::V,correre,hlaupa
1073,springen::V,saltare,stökkva
1074,klettern::V,arrampicarsi,klifra
1075,schaukeln::V,fare l'altalena,róla
1076,schaukeln::V,fare l'altalena,rugga
1077,kriechen::V,strisciare,skríða
1078,schwimmen::V,nuotare,synda
1079,tauchen::V,tuffarsi,kafa
1080,tauchen::V,immèrgersi,kafa
1081,rudern::V,remare,róa
1082,fahren::V,andare,aka
1083,fahren::V,andare,fara
1084,fahren::V,viaggiare,aka
1085,fahren::V,viaggiare,fara
1086,fliegen::V,volare,fljúga
1087,gehen::V,andare,fara
1088,gehen::V,andare,ganga
1089,weggehen::V,andàrsene,fara burt
1090,weggehen::V,andàrsene,ganga burt
1091,weggehen::V,andare via,fara burt
1092,weggehen::V,andare via,ganga burt
1093,abfahren::V,partire,aka burt
1094,anhalten::V,fermarsi,stöðva
1095,hineingehen::V,entrare,ganga inn
1096,eintreten::V,entrare,koma inn
1097,eintreten::V,entrare,ganga inn
1098,kommen::V,venire,koma
1099,ankommen::V,arrivare,koma til
1100,zurückkommen::V,ritornare,koma til baka
1101,bleiben::V,restare,haldast
1102,bleiben::V,restare,vera kyrr
1103,bleiben::V,rimanere,haldast
1104,bleiben::V,rimanere,vera kyrr
1105,warten::V,aspettare,bíða
1106,erwarten::V,attèndere,búast við
1107,erwarten::V,attèndere,eiga von á
1108,suchen::V,cercare,leita
1109,finden::V,trovare,finna
1110,versuchen::V,tentare,reyna
1111,vorbereiten::V,preparare,undirbúa
1112,lieben::V,amare,elska
1113,mögen::V,piacere a,þykja gott
1114,mögen::V,piacere a,falla í geð
1115,mögen::V,volere bene a,þykja gott
1116,mögen::V,volere bene a,falla í geð
1117,lachen::V,rìdere,hlæja
1118,rühren::V,commuòvere,snerta
1119,weinen::V,piàngere,gráta
1120,schimpfen::V,imprecare,skammast
1121,sich ärgern::V,stizzirsi,sárna
1122,sich ärgern::V,stizzirsi,gremjast
1123,sich ärgern::V,arrabbiarsi,sárna
1124,sich ärgern::V,arrabbiarsi,gremjast
1125,sich fürchten::V,avere paura,óttast
1126,fürchten::V,temere,óttast
1127,fliehen::V,fuggire,flýja
1128,flüchten::V,sfuggire,strjúka
1129,sehen::V,vedere,sjá
1130,anschauen::V,guardare,horfa á
1131,ansehen::V,guardare,líta á
1132,hören::V,udire,heyra
1133,hören::V,sentire,heyra
1134,zuhören::V,ascoltare,hlusta
1135,probieren::V,degustare,smakka
1136,probieren::V,assaggiare,smakka
1137,riechen::V,sentire,þefa
1138,fühlen::V,sentire,finna til
1139,scheinen::V,parere,virðast
1140,scheinen::V,sembrare,virðast
1141,zu sehen sein::V,vedersi,vera að sjá
1142,vernehmen::V,sentire,heyra
1143,vernehmen::V,sentire,greina
1144,vernehmen::V,percepire,heyra
1145,vernehmen::V,percepire,greina
1146,frieren::V,aver freddo,frjósa
1147,tun::V,fare,gera
1148,können::V,sapere,geta
1149,wollen::V,volere,ætla
1150,wollen::V,volere,vilja
1151,anfangen::V,iniziare,hefja
1152,anfangen::V,cominciare,hefja
1153,beenden::V,finire,enda
1154,beenden::V,finire,ljúka
1155,beenden::V,terminare,enda
1156,beenden::V,terminare,ljúka
1157,aufhören::V,finire,lykta
1158,aufhören::V,cessare,lykta
1159,gelingen::V,riuscire,heppnast
1160,geraten::V,stare,lukkast
1161,öffnen::V,aprire,opna
1162,schließen::V,chiùdere,loka
1163,stellen::V,porre,láta
1164,stellen::V,porre,setja
1165,stellen::V,mettere,láta
1166,stellen::V,mettere,setja
1167,setzen::V,porre,láta
1168,setzen::V,porre,setja
1169,setzen::V,mettere,láta
1170,setzen::V,mettere,setja
1171,legen::V,posare,láta
1172,legen::V,posare,leggja
1173,legen::V,mettere,láta
1174,legen::V,mettere,leggja
1175,berühren::V,toccare,koma við
1176,verbinden::V,unire,sameina
1177,verbinden::V,congiùngere,sameina
1178,bedecken::V,coprire,hylja
1179,bedecken::V,ricoprire,hylja
1180,aufhängen::V,attaccare,hengja
1181,aufhängen::V,attaccare,hengja upp
1182,anzünden::V,accèndere,kveikja í
1183,anzünden::V,incendiare,kveikja í
1184,aufheben::V,raccògliere,taka upp
1185,aufheben::V,raccògliere,lyfta upp
1186,zurücklassen::V,lasciare,skilja eftir
1187,zurücklassen::V,lasciare indietro,skilja eftir
1188,verlieren::V,pèrdere,týna
1189,verlieren::V,pèrdere,glata
1190,fallen lassen::V,lasciare cadere,missa
1191,machen::V,fare,búa til
1192,herstellen::V,produrre,framleiða
1193,herstellen::V,fabbricare,framleiða
1194,bauen::V,costruire,smíða
1195,bauen::V,costruire,byggja
1196,reparieren::V,riparare,gera við
1197,verbessern::V,migliorare,bæta
1198,ändern::V,mutare,breyta
1199,ändern::V,cambiare,breyta
1200,graben::V,scavare,grafa
1201,beugen::V,chinare,beygja
1202,beugen::V,flettere,beygja
1203,biegen::V,tòrcere,sveigja
1204,drehen::V,girare,snúa
1205,wenden::V,girare,snúa
1206,wenden::V,girare,venda
1207,wenden::V,voltare,snúa
1208,wenden::V,voltare,venda
1209,umdrehen::V,rivoltare,venda
1210,umdrehen::V,rivoltare,snúa við
1211,heben::V,levare,hefja
1212,hochheben::V,levare,lyfta upp
1213,hochheben::V,sollevare,lyfta upp
1214,ergreifen::V,afferrare,grípa
1215,halten::V,tenere,rúma
1216,halten::V,tenere,halda
1217,drücken::V,premere,þjá
1218,drücken::V,premere,þrýsta
1219,schieben::V,spìngere,ýta
1220,kratzen::V,grattare,klóra
1221,kratzen::V,graffiare,klóra
1222,lecken::V,leccare,sleikja
1223,beißen::V,mòrdere,bíta
1224,abreißen::V,staccarsi,rífa af
1225,abreißen::V,staccarsi,rífa frá
1226,abreißen::V,strapparsi,rífa af
1227,abreißen::V,strapparsi,rífa frá
1228,abschneiden::V,tagliare,skera af
1229,abschneiden::V,tagliare,klippa af
1230,binden::V,legare,binda
1231,binden::V,bendare,binda
1232,stecken::V,ficcare,stinga
1233,brechen::V,rompere,brjóta
1234,klopfen::V,bàttere,berja
1235,klopfen::V,bàttere,klappa
1236,hauen::V,picchiare,berja
1237,hauen::V,picchiare,höggva
1238,kleben::V,incollare,líma
1239,reiben::V,fregare,núa
1240,streichen::V,spalmare,smyrja
1241,schleifen::V,arrotare,slípa
1242,schneiden::V,tagliare,skera
1243,schneiden::V,tagliare,klippa
1244,rütteln::V,scuòtere,skaka
1245,schütteln::V,agitare,hrista
1246,schütteln::V,scuòtere,hrista
1247,schwenken::V,agitare,sveifla
1248,schwenken::V,sventolare,sveifla
1249,schütten::V,versare,hella
1250,füllen::V,riempire,fylla
1251,einwickeln::V,involtare,vefja inn í
1252,tragen::V,portare,bera
1253,schleppen::V,trainare,draga
1254,schleppen::V,trascinare,draga
1255,ziehen::V,tirare,toga
1256,ziehen::V,tirare,draga
1257,aufbewahren::V,custodire,geyma
1258,aufbewahren::V,conservare,geyma
1259,werfen::V,gettare,kasta
1260,werfen::V,lanciare,kasta
1261,fangen::V,prèndere,grípa
1262,fangen::V,acchiappare,grípa
1263,packen::V,pigliare,þrífa í
1264,packen::V,afferrare,þrífa í
1265,verstecken::V,nascondere,fela
1266,teilen::V,divìdere,deila
1267,schicken::V,inviare,senda
1268,bringen::V,portare,færa
1269,bringen::V,portare,flytja
1270,bringen::V,apportare,færa
1271,bringen::V,apportare,flytja
1272,hinzufügen::V,aggiùngere,bæta við
1273,bekommen::V,ricevere,hljóta
1274,bekommen::V,ricevere,ná
1275,erhalten::V,ricevere,fá
1276,nehmen::V,prèndere,taka
1277,wählen::V,elèggere,velja
1278,wählen::V,scegliere,velja
1279,auswählen::V,scegliere,velja úr
1280,bewahren::V,conservare,gæta
1281,bewahren::V,conservare,vernda
1282,behindern::V,impedire,varna
1283,verderben::V,guastare,spilla
1284,beschädigen::V,danneggiare,skemma
1285,zerbrechen::V,rompere,brjóta
1286,zerbrechen::V,spezzare,brjóta
1287,zerreißen::V,stracciare,rífa
1288,zerreißen::V,stracciare,rífa sundur
1289,zerstören::V,distrùggere,rífa niður
1290,verbrennen::V,bruciare,brenna
1291,geben::V,dare,gefa
1292,reichen::V,pòrgere,rétta
1293,schenken::V,regalare,gefa
1294,versprechen::V,promettere,lofa
1295,versprechen::V,promettere,heita
1296,wünschen::V,augurare,óska
1297,loben::V,lodare,lofa
1298,loben::V,lodare,hrósa
1299,küssen::V,baciare,kyssa
1300,wiegen::V,cullare,rugga
1301,wiegen::V,dondolare,rugga
1302,zudecken::V,coprire,þekja
1303,zudecken::V,coprire,breiða yfir
1304,wecken::V,svegliare,vekja
1305,zeigen::V,indicare,sýna
1306,führen::V,guidare,leiða
1307,führen::V,condurre,leiða
1308,lehren::V,insegnare,kenna
1309,unterrichten::V,istruire,fræða
1310,unterrichten::V,insegnare,fræða
1311,aufziehen::V,allevare,ala upp
1312,leiten::V,avviare,stjórna
1313,leiten::V,dirìgere,stjórna
1314,antreiben::V,incitare,hvetja
1315,lassen::V,fare,láta
1316,einladen::V,invitare,bjóða heim
1317,vereinigen::V,unire,sameina
1318,besuchen::V,visitare,heimsækja
1319,besuchen::V,far vìsita a,heimsækja
1320,treffen::V,incontrare,hitta
1321,sich versammeln::V,rinunirsi,safnast saman
1322,spielen::V,giocare,leika sér
1323,singen::V,cantare,syngja
1324,tanzen::V,danzare,dansa
1325,sich trennen::V,separarsi,skiljast
1326,verlassen::V,lasciare,yfirgefa
1327,verlassen::V,abbandonare,yfirgefa
1328,retten::V,salvare,bjarga
1329,bewachen::V,custodire,gæta
1330,bewachen::V,custodire,hafa vörð á
1331,schützen::V,protèggere,vernda
1332,verteidigen::V,difèndere,verja
1333,sich schlagen::V,bàttersi,slást
1334,sich schlagen::V,bàttersi,berjast
1335,schießen::V,sparare,skjóta
1336,siegen::V,vìncere,sigra
1337,ärgern::V,stizzire,ergja
1338,ärgern::V,stizzire,skaprauna
1339,schlagen::V,bàttere,slá
1340,schlagen::V,bàttere,lemja
1341,treten::V,calciare,sparka
1342,stechen::V,pùngere,stinga
1343,stoßen::V,urtare,hrinda
1344,stoßen::V,spìngere,hrinda
1345,stehlen::V,rubare,stela
1346,stören::V,disturbare,trufla
1347,belästigen::V,molestare,ónáða
1348,belästigen::V,importunare,ónáða
1349,verbergen::V,celare,leyna
1350,verbergen::V,nascondere,leyna
1351,täuschen::V,ingannare,gabba
1352,täuschen::V,ingannare,blekkja
1353,betrügen::V,frodare,svíkja
1354,betrügen::V,frodare,blekkja
1355,betrügen::V,truffare,svíkja
1356,betrügen::V,truffare,blekkja
1357,töten::V,uccìdere,drepa
1358,wohnen::V,abitare,búa
1359,arbeiten::V,lavorare,vinna
1360,sammeln::V,raccògliere,safna
1361,sammeln::V,collezionare,safna
1362,pflücken::V,cògliere,tína
1363,pflücken::V,cògliere,reyta
1364,jagen::V,cacciare,veiða
1365,fischen::V,pescare,fiska
1366,fassen::V,catturare,veiða
1367,fassen::V,acchiappare,veiða
1368,hüten::V,pascolare,gæta
1369,hüten::V,pascolare,vakta
1370,treiben::V,spìngere,reka
1371,anbinden::V,legare,binda við
1372,anbinden::V,legare,binda fast
1373,anbinden::V,attaccare,binda við
1374,anbinden::V,attaccare,binda fast
1375,füttern::V,dar da mangiare a,fóðra
1376,melken::V,mùngere,mjólka
1377,hacken::V,tritare,höggva
1378,hacken::V,spaccare,höggva
1379,gießen::V,annaffiare,hella
1380,reifen::V,maturare,þroskast
1381,zubereiten::V,preparare,elda
1382,zubereiten::V,preparare,tilbúa
1383,kochen::V,cuòcere,sjóða
1384,backen::V,cuòcere,baka
1385,backen::V,cuòcere al forno,baka
1386,braten::V,frìggere,steikja
1387,braten::V,arrostire,steikja
1388,umrühren::V,mescolare,hræra í
1389,stricken::V,llavorare a maglia,prjóna
1390,nähen::V,cucire,sauma
1391,färben::V,tìngere,lita
1392,reinigen::V,pulire,hreinsa
1393,reinigen::V,nettare,hreinsa
1394,waschen::V,lavare,þvo
1395,abwischen::V,asciugare,þerra
1396,spülen::V,lavare,skola
1397,spülen::V,lavare,þvo upp
1398,spülen::V,sciacquare,skola
1399,spülen::V,sciacquare,þvo upp
1400,fegen::V,spazzare,sópa
1401,fegen::V,spazzare,hreinsa
1402,kehren::V,spazzare,sópa
1403,baden::V,bagnarsi,baða sig
1404,baden::V,fare il bagno,baða sig
1405,sich waschen::V,lavarsi,þvo sér
1406,ausziehen::V,tògliersi,fara úr
1407,anziehen::V,mettersi,fara í
1408,anziehen::V,indossare,fara í
1409,sich anziehen::V,vestirsi,klæðast
1410,kämmen::V,pettinare,greiða
1411,schmücken::V,ornare,prýða
1412,schmücken::V,ornare,skreyta
1413,schmücken::V,decorare,prýða
1414,schmücken::V,decorare,skreyta
1415,sagen::V,dire,segja
1416,sprechen::V,parlare,tala
1417,reden::V,parlare,ræða
1418,sich unterhalten::V,conversare,spjalla
1419,sich unterhalten::V,conversare,ræðast við
1420,fragen::V,chièdere,spyrja
1421,fragen::V,domandare,spyrja
1422,bitten::V,pregare,biðja
1423,erzählen::V,narrare,segja frá
1424,erzählen::V,raccontare,segja frá
1425,mitteilen::V,comunicare,tilkynna
1426,nennen::V,nominare,nefna
1427,rufen::V,chiamare,kalla
1428,prahlen::V,vantarsi,gorta
1429,übersetzen::V,tradurre,þýða
1430,denken::V,pensare,hugsa
1431,glauben::V,credere,trúa
1432,bemerken::V,notare,taka eftir
1433,bemerken::V,osservare,taka eftir
1434,erkennen::V,riconoscere,þekkja
1435,begreifen::V,capire,skilja
1436,begreifen::V,comprèndere,skilja
1437,verstehen::V,intèndere,skilja
1438,verstehen::V,comprèndere,skilja
1439,lernen::V,imparare,læra
1440,lernen::V,apprèndere,læra
1441,wissen::V,sapere,vita
1442,sich erinnern an::V,ricordare,minnast
1443,sich erinnern an::V,ricordarsi di,minnast
1444,vergessen::V,dimenticare,gleyma
1445,messen::V,misurare,mæla
1446,zählen::V,contare,telja
1447,rechnen::V,contare,reikna
1448,rechnen::V,calcolare,reikna
1449,lesen::V,lèggere,lesa
1450,malen::V,dipìngere,mála
1451,zeichnen::V,disegnare,teikna
1452,schreiben::V,scrìvere,skrifa
1453,besitzen::V,possedere,hafa
1454,kaufen::V,comprare,kaupa
1455,kaufen::V,acquistare,kaupa
1456,verkaufen::V,vendere,selja
1457,bezahlen::V,pagare,borga
1458,zahlen::V,pagare,borga
1459,beherrschen::V,dominare,hafa á valdi sínu
1460,ertragen::V,sopportare,þola
