,Concept_ID,kv,eu
195,Kuckuck::N,кӧк,kuku
196,Schwan::N,юсь,beltxarga
197,Fisch::N,чери,arrain
198,Barsch::N,ёкыш,perka
199,Hecht::N,сирпинь,lutxo
200,Schlange[Tier]::N,змей,suge
201,Wurm::N,номыр,har
202,Spinne::N,черань,armiarma
203,Ameise::N,кӧдзывкар,inurri
204,Laus::N,ляпа той,zorri
205,Mücke::N,ном,eltxo
206,Fliege::N,гут,euli
207,Schmetterling::N,бабыв,pinpirin
208,Schmetterling::N,бабыв,tximeleta
209,Beere::N,ягӧд,baia
210,Apfel::N,яблоко,sagar
211,Pilz::N,тшак,onddo
212,Pilz::N,тшак,perretxiko
213,Zwiebel::N,грез,tipula
214,Saat::N,кӧдзыс,haziak
215,Korn::N,сю,ale
216,Korn::N,сю,pikor
217,Heu::N,турун,belar ondu
218,Schale::N,кыш,azal
219,Schale::N,киль,azal
220,Grube::N,яма,hobi
221,Falle::N,нальк,harrapagailu
222,Falle::N,кляпча,harrapagailu
223,Schlinge::N,лӧч,bilur
224,Schlinge::N,лӧч,xedera
225,Spur::N,туй,lorratz
226,Asche::N,пӧим,errauts
227,Dreck::N,нять,satsukeria
228,Eisen::N,кӧрт,burdina
229,Gold::N,зарни,urre
230,Gold::N,зарни,urregorri
231,Silber::N,язісь,zilar
232,Silber::N,язісь,urrezuri
233,Kohle::N,шом,ikatz
234,Kohle::N,уголь,ikatz
235,Glas::N,стекло,beira
236,Lehm::N,сёй,buztin
237,Sand::N,лыа,harea
238,Sand::N,лыа,hondar
239,Mensch::N,морт,gizaki
240,Mann::N,мужик,gizon
241,Frau::N,инька,andere
242,Frau::N,инька,emakume
243,Kind::N,кага,haur
244,Junge::N,зонка,mutil
245,Mädchen::N,нывкаок,neska
246,Familie::N,семья,sendi
247,Familie::N,семья,familia
248,Großvater::N,дед,aitona
249,Großvater::N,дед,aitatxi
250,Großmutter::N,баб,amona
251,Großmutter::N,баб,amatxi
252,Eltern::N,ай-мам,gurasoak
253,Vater::N,ай,aita
254,Mutter::N,мам,ama
255,Sohn::N,зон,seme
256,Tochter::N,ныв,alaba
257,Bruder::N,вон,neba
258,Bruder::N,вон,anaia
259,Schwester::N,сой,ahizpa
260,Onkel::N,дядь,osaba
261,Tante::N,айӧлӧн сой,izeba
262,Tante::N,ичинь,izeba
263,Ehemann::N,жӧник,senar
264,Ehefrau::N,инь,emazte
265,Freude::N,гаж,poz
266,Freude::N,гаж,pozkari
267,Freude::N,радъялӧм,poz
268,Freude::N,радъялӧм,pozkari
269,Gelächter::N,сералӧм,barre
270,Gelächter::N,сералӧм,karkara
271,Glück::N,мичлун,zori
272,Kummer::N,шог,xangrin
273,Kummer::N,шог,atsekabe
274,Wunsch::N,мӧдӧм,nahi
275,Wunsch::N,мӧдӧм,nahikunde
276,Wunsch::N,охотитӧм,nahi
277,Wunsch::N,охотитӧм,nahikunde
278,Lust::N,охота,gogo
279,Geist::N,лов,gogo
280,Gedanke::N,дума,gogoeta
281,Gedächtnis::N,тӧдвыв,oroimen
282,Gedächtnis::N,тӧдвыв,gogoramen
283,Verstand::N,вежӧр,adimen
284,Verstand::N,вежӧр,ulermen
285,Sinn::N,ылӧс,zentzu
286,Grund::N,мог,zergati
287,Wahrheit::N,правда,egia
288,Gespräch::N,сёрни,hizketa
289,Gespräch::N,сёрни,elkarrizketa
290,Märchen::N,сказка,ipuin
291,Erzählung::N,висьт,edesti
292,Erzählung::N,висьт,kontakizun
293,Nachricht::N,юӧр,albiste
294,Nachricht::N,висьталӧм,albiste
295,Neuigkeit::N,новость,berri
296,Name::N,ним,izen
297,Rätsel::N,загадка,asmakizun
298,Rede::N,сёрни,hitzaldi
299,Rede::N,сёрни,mintzaldi
300,Sprache::N,кыв,hizkuntza
301,Stimme::N,голос,ahots
302,Wort::N,кыв,hitz
303,Zeichen::N,пас,agerbide
304,Zeichen::N,пас,agergarri
305,Ruf::N,чуксӧм,dei
306,Ruf::N,чукӧстӧм,dei
307,Lärm::N,шум,zarata
308,Lärm::N,шум,harrabots
309,Laut::N,шы,hots
310,Ton::N,гор,tonu
311,Ton::N,гор,soinu
312,Lied::N,сьыланкыв,abesti
313,Ruhe::N,спокой,nasaitasun
314,Leute::N,йӧз,jende
315,Volk::N,йӧз,herri
316,Volk::N,йӧз,populu
317,Volk::N,народ,herri
318,Volk::N,народ,populu
319,Arbeit::N,удж,lan
320,Gast::N,гӧсь,arrotz
321,Gast::N,гӧсь,apopilo
322,Geschenk::N,гӧснеч,opari
323,Geschenk::N,подарок,opari
324,Spiel::N,орсӧм,jolas
325,Gesellschaft::N,компания,gizarte
326,Hilfe::N,отсӧт,helpide
327,Hilfe::N,отсӧт,laguntza
328,Freund::N,модз,lagun
329,Freund::N,дружок,lagun
330,Kamerad::N,тӧдса,adiskide
331,Kamerad::N,тӧдса,lagunkide
332,Angelegenheit::N,дело,afera
333,Anzahl::N,лыд,kopuru
334,Art::N,пӧлӧс,mota
335,Stück::N,тор,puska
336,Teil::N,юкӧм,atal
337,Hälfte::N,джын,erdi
338,Kreis::N,круг,biribilki
339,Kreuz::N,перна,gurutze
340,Linie::N,визь,linea
341,Strich::N,кырӧв,marra
342,Abstand::N,колас,tarte
343,Entfernung::N,ылына,urrunera
344,Gegend::N,места,alderdi
345,Gegend::N,места,eskualde
346,Platz::N,места,leku
347,Ort::N,места,toki
348,Seite::N,ладор,albo
349,Mitte::N,шӧр,erdi
350,Gegenstand::N,тор,gauzaki
351,Sache::N,тор,gauza
352,Rand::N,дор,ertz
353,Kante::N,ордлы,ertz
354,Ecke::N,пельӧс,kantoi
355,Spitze::N,йыв,punta
356,Ende::N,йыв,buru
357,Ende::N,йыв,mutur
358,Loch::N,осьта,zulo
359,Winkel::N,пельӧс,zoko
360,Winkel::N,пельӧс,bazter
361,Muster::N,сер,eredu
362,Muster::N,сер,marrazki
363,Größe::N,ыжда,kaizu
364,Größe::N,ыжда,tamaina
365,Länge::N,кузя,luzera
366,Höhe::N,сувда,goiera
367,Höhe::N,сувда,garaiera
368,Höhe::N,вылына,goiera
369,Höhe::N,вылына,garaiera
370,Gewicht::N,сьӧкта,hazta
371,Haufen::N,куча,pila
372,Haufen::N,куча,mendoi
373,Reihe::N,лёдз,ilara
374,Reihe::N,лёдз,errenkada
375,Boot::N,пыж,potin
376,Boot::N,пыж,txalupa
377,Ruder::N,пелыс,arraun
378,Schlitten::N,додь,lera
379,Schlitten::N,додь,narra
380,Ski::N,лямпа,eski
381,Lagerfeuer::N,бипур,su
382,Last::N,тягота,zama
383,Last::N,тягота,karga
384,Gang::N,мунӧм,ibilera
385,Schritt::N,вожмӧв,pauso
386,Schritt::N,вожмӧв,urrats
387,Norden::N,ой,ipar
388,Norden::N,ой,iparralde
389,Süden::N,лун,hego
390,Süden::N,лун,hegoalde
391,Westen::N,рытвыв,sartalde
392,Westen::N,рытвыв,mendebalde
393,Osten::N,асыв,ekialde
394,Osten::N,асыв,sortalde
395,Holz::N,пу,zur
396,Brett::N,пӧв,ohol
397,Platte::N,плита,lauza
398,Stütze::N,пика,irozgarri
399,Stütze::N,пика,bermagailu
400,Stange::N,зор,haga
401,Stange::N,потш,haga
402,Stock::N,бедь,makila
403,Stab::N,шест,makila
404,Rohr::N,труба,hodi
405,Haus::N,керку,etxe
406,Heim::N,керку,etxe
407,Heim::N,керку,etxaleku
408,Ofen::N,пӧжавны,berogailu
409,Fußboden::N,джодж,zoru
410,Tisch::N,пызан,mahai
411,Stuhl::N,стул,aulki
412,Wiege::N,зыбка,kuma
413,Wiege::N,зыбка,sehaska
414,Bett::N,кровать,ohe
415,Bett::N,кровать,ohatze
416,Regal::N,джадж,apalategi
417,Kiste::N,ящик,kutxa
418,Fenster::N,ӧшын,leiho
419,Tür::N,ыбӧс,ate
420,Tor::N,ворота,atari
421,Zaun::N,забор,hesi
422,Dach::N,крыша,teilatu
423,Leiter::N,лиснич,zurubi
424,Besen::N,рос,erratz
425,Spaten::N,зыр,burdinpala
426,Schaufel::N,зыр,pala
427,Gabel::N,вила,sardexka
428,Löffel::N,пань,koilara
429,Messer::N,пурт,aizto
430,Nagel::N,кӧрттув,iltze
431,Netz::N,кыйӧт,sare
432,Haken::N,ем,mako
433,Griff::N,пу,eskutoki
434,Schloss::N,замок,sarraila
435,Bild::N,картина,irudi
436,Figur::N,мыгӧр,figura
437,Puppe::N,акань,panpina
438,Puppe::N,акань,andrakila
439,Beutel::N,мешӧк,zorro
440,Bündel::N,нин,azao
441,Bündel::N,нин,espal
442,Tasche::N,сумка,poltsa
443,Eimer::N,ведра,treska
444,Deckel::N,вевт,tapa
445,Deckel::N,вевт,estalki
446,Geschirr::N,доз,baxera
447,Geschirr::N,доз,ontziteria
448,Geschirr::N,бекӧрпань,baxera
449,Geschirr::N,бекӧрпань,ontziteria
450,Sack::N,мешӧк,zaku
451,Tasse::N,бекӧр,kikara
452,Topf::N,кастрюля,ontzi
453,Topf::N,кастрюля,lapiko
454,Kessel::N,пӧрт,pazia
455,Essen::N,сёйӧм,janaldi
456,Nahrung::N,вердан,jan
457,Speise::N,сёян,jaki
458,Fleisch::N,яй,okela
459,Fleisch::N,яй,haragi
460,Getreide::N,сю,labore
461,Brei::N,каша,ahi
462,Brei::N,каша,pure
463,Brot::N,нянь,ogi
464,Scheibe::N,шӧрӧм,xerra
465,Scheibe::N,шӧрӧм,pirripita
466,Fett::N,гос,urin
467,Fett::N,гос,koipe
468,Butter::N,ви,gurin
469,Öl::N,ви,olio
470,Salz::N,сов,gatz
471,Suppe::N,шыд,zopa
472,Suppe::N,шыд,salda
473,Honig::N,ма,ezti
474,Milch::N,йӧв,esne
475,Tee::N,чай,te
476,Leder::N,кучик,larru
477,Wolle::N,гӧн,artile
478,Stoff::N,дӧра,ehun
479,Nadel::N,ем,orratz
480,Nadel::N,ем,jostorratz
481,Faden::N,сунис,hari
482,Knopf::N,кизь,botoi
483,Knoten::N,узӧв,korapilo
484,Knoten::N,гӧрӧд,korapilo
485,Farbe::N,краска,pintura
486,Kleidung::N,паськӧм,arropa
487,Kleidung::N,паськӧм,jantziak
488,Hemd::N,йӧрнӧс,atorra
489,Hemd::N,йӧрнӧс,alkandora
490,Kragen::N,воротник,idun
491,Ärmel::N,сос,mahuka
492,Hose::N,вешьян,prakak
493,Hose::N,вешьян,galtzak
494,Gürtel::N,йи,gerriko
495,Mütze::N,шапка,txano
496,Mütze::N,шапка,txapel
497,Schuh::N,ботинки,oski
498,Schuh::N,ботинки,oinetako
499,Stiefel::N,сапог,bota
500,Ring::N,чунькытш,uztai
501,Band::N,ленточка,zinta
502,Band::N,ленточка,xingola
503,Kamm::N,сынан,orrazi
504,Spiegel::N,зеркало,mirail
505,Riemen::N,ремень,uhal
506,Schnur::N,гез,lokailu
507,Leine::N,повод,lotura
508,Decke::N,одеяло,burusi
509,Kissen::N,подушка,kuxin
510,Tuch::N,чышьян,zapi
511,Tuch::N,чышьян,oihal
512,Handtuch::N,чышкӧт,eskuzapi
513,Handtuch::N,чышкӧт,eskuoihal
514,Kraft::N,прак,indar
515,Stärke::N,вын,indar
516,Gesundheit::N,здоровье,osasun
517,Krankheit::N,шог,eritasun
518,Krankheit::N,шог,gaixotasun
519,Schmerz::N,зубыт,min
520,Wunde::N,рана,zauri
521,Fieber::N,лёк тресся,sukar
522,Fieber::N,кынтан шогӧт,sukar
523,Arznei::N,лекарство,osagai
524,Arznei::N,лекарство,sendagai
525,Brücke::N,пос,zubi
526,Brunnen::N,колодец ,putzu
527,Weide::N,пода йирсян,alha
528,Weide::N,пода йирсян,bazkaleku
529,Pfad::N,туй,zidor
530,Pfad::N,туй,bidexka
531,Weg::N,туй,bide
532,Straße::N,туй,errepide
533,Dorf::N,деревня,herri
534,Stadt::N,город,hiri
535,Brief::N,гижӧт,gutun
536,Brief::N,гижӧт,eskutitz
537,Buch::N,книга,liburu
538,Buchstabe::N,буква,hizki
539,Zeitung::N,газета,egunkari
540,Leben::N,олан,bizi
541,Leben::N,олан,bizitza
542,Tod::N,кулӧм,herio
543,Tod::N,кулӧм,heriotza
544,Grab::N,гу,hobi
545,Grab::N,гу,hilobi
546,Kirche::N,вичку,eliza
547,Sünde::N,грек,hoben
548,Sünde::N,грек,bekatu
549,Gott::N,ен,jainko
550,Arbeiter::N,уджалiсь,langile
551,Arbeiter::N,уджалiсь,behargin
552,Chef::N,начальник,nagusi
553,Meister::N,мастер,maisu
554,Arzt::N,врач,osagile
555,Arzt::N,врач,sendagile
556,Lehrer::N,велӧтісь,irakasle
557,Geld::N,деньга,diru
558,Geschäft::N,удж,negozio
559,Laden::N,магазин,denda
560,Laden::N,магазин,saltegi
561,Preis::N,дон,prezio
562,Preis::N,дон,salneurri
563,Ware::N,товар,salgai
564,Nutzen::N,путь,onura
565,Nutzen::N,путь,probetxu
566,Reichtum::N,богатство,aberastasun
567,Welt::N,му,ludi
568,Welt::N,му,mundu
569,Land::N,страна,herrialde
570,Staat::N,государство,estatu
571,König::N,кан,errege
572,Macht::N,власть,botere
573,Grenze::N,граница,muga
574,Krieg::N,война,guda
575,Feind::N,враг,etsai
576,Feind::N,враг,arerio
577,Kampf::N,нярасьӧм,gudu
578,Kampf::N,нярасьӧм,auska
579,Kampf::N,вермасьӧм,gudu
580,Kampf::N,вермасьӧм,auska
581,Bogen[Waffe]::N,лук,arku
582,Pfeil::N,ньӧв,gezi
583,Gewehr::N,ружьё,fusil
584,Fehler::N,ошибка,huts
585,Fehler::N,ошибка,hutsegin
586,Lüge::N,ылӧтӧм,gezur
587,Lüge::N,пӧрьялӧм,gezur
588,Schaden::N,лёк,kalte
589,Unglück::N,пик,zoritxar
590,Unglück::N,пик,zorigaitz
591,Unglück::N,оказзё,zoritxar
592,Unglück::N,оказзё,zorigaitz
593,Schuld::N,вина,erru
594,Schluss::N,ком,bukaera
595,Zeit::N,кад,aldi
596,Zeit::N,кад,denbora
597,Tag::N,лун,egun
598,Morgen::N,асыв,goiz
599,Mittag::N,луншӧр кад,eguerdi
600,Abend::N,рыт,arrats
601,Nacht::N,ой,gau
602,Woche::N,неделя,aste
603,Monat::N,тӧлicь,hil
604,Jahr::N,год,urte
605,Frühling::N,тулыс,udalehen
606,Sommer::N,гожум,uda
607,Herbst::N,ар,udazken
608,Herbst::N,ар,neguantz
609,Winter::N,тӧв,negu
610,Januar::N,январ,urtarril
611,Februar::N,февраль,otsail
612,März::N,март,martxo
613,April::N,апрель,apiril
614,Mai::N,май,maiatz
615,Juni::N,юнь,ekain
616,Juli::N,юль,uztail
617,August::N,август,abuztu
618,September::N,сентяб,irail
619,Oktober::N,октяб,urri
620,November::N,нояб,azaro
621,Dezember::N,декаб,abendu
622,Montag::N,вильлун,astelehen
623,Dienstag::N,мӧдӧдзлун,astearte
624,Mittwoch::N,шӧрлун,asteazken
625,Donnerstag::N,нёльӧдзлун,ostegun
626,Freitag::N,витӧдзлун,ostiral
627,Samstag::N,пывсянлун,larunbat
628,Sonntag::N,кресення,igande
629,groß::A,ыджыт,handi
630,klein::A,учӧтик,txiki
631,lang::A,кузь,luze
632,kurz::A,дженыт,labur
633,breit::A,ота,zabal
634,schmal::A,векнит,mehar
635,dicht::A,тшӧк,sarri
636,dicht::A,тшӧк,trinko
637,dick[Gegenstand]::A,кыз,lodi
638,dünn::A,вӧснит,mehe
639,fein::A,вӧснит,fin
640,fest::A,крепыт,tinko
641,flach::A,лапкӧса,lau
642,flach::A,лапкӧса,ordoki
643,glatt::A,волькыт,leun
644,hart::A,чӧрыт,gogor
645,weich::A,небыт,bigun
646,weich::A,небыт,beratz
647,rund::A,гӧгрӧса,biribil
648,spitz::A,ёся,puntadun
649,scharf::A,лэчыт,zorrotz
650,stumpf::A,ныж,kamuts
651,schwer::A,сьӧкыт,astun
652,schwer::A,сьӧкыт,pisutsu
653,schön::A,басӧк,eder
654,heiß::A,жар,bero
655,heiß::A,жар,oso bero
656,warm::A,шоныт,bero
657,kalt::A,кӧдзыт,hotz
658,kühl::A,сайкыт,hotzil
659,frisch::A,виль,fresko
660,frisch::A,виль,hozkirri
661,feucht::A,вакодь,heze
662,nass::A,ва,busti
663,trocken::A,кӧс,siku
664,trocken::A,кӧс,lehor
665,voll::A,тыра,bete
666,leer::A,тыртӧм,huts
667,offen::A,оссьӧм,ireki
668,geschlossen::A,игана,itxita
669,geschlossen::A,пӧдана,itxita
670,sauber::A,сӧдз,xahu
671,sauber::A,сӧдз,garbi
672,sauber::A,сӧстӧм,xahu
673,sauber::A,сӧстӧм,garbi
674,schmutzig::A,нятьӧсь,lohi
675,schmutzig::A,нятьӧсь,zikin
676,roh::A,путӧм,gordin
677,reif::A,кисьмалӧм,umo
678,reif::A,кисьмалӧм,heldu
679,lecker::A,кӧра ,goxo
680,süß::A,чӧскыт,goxo
681,bitter::A,курыт,karmin
682,bitter::A,курыт,garratz
683,sauer::A,шӧма ,mingots
684,hell::A,югыт,argi
685,dunkel::A,пемыт,ilun
686,schwarz::A,сьӧд,beltz
687,weiß::A,чочком,zuri
688,rot::A,гӧрд,gorri
689,gelb::A,веж,hori
690,blau::A,лӧз,urdin
691,grün::A,веж,berde
692,grün::A,веж,musker
693,grau::A,руд,urdin
694,grau::A,руд,urdinabar
695,grau::A,бусӧй,urdin
696,grau::A,бусӧй,urdinabar
697,bunt::A,быдрӧма,koloretsu
698,billig::A,донтӧм,merke
699,teuer::A,дона,garesti
700,wertvoll::A,дона,baliotsu
701,blind::A,синтӧм,itsu
702,taub::A,пельтӧм,gor
703,kräftig::A,вына,kementsu
704,stark::A,вына,bizkor
705,stark::A,вына,indartsu
706,schwach::A,некодя,ahul
707,schwach::A,некодя,indargabe
708,fett::A,госа,gizen
709,schlank::A,статя,lerden
710,hübsch::A,басӧк,polit
711,böse::A,лёк,tzar
712,böse::A,лёк,gaizto
713,dumm::A,бӧбӧв,lelo
714,dumm::A,бӧбӧв,pello
715,dumm::A,вежӧртӧм,lelo
716,dumm::A,вежӧртӧм,pello
717,faul::A,дыш,nagi
718,faul::A,дыш,alfer
719,fleißig::A,уджалicь,maratz
720,fleißig::A,уджалicь,lanzale
721,geizig::A,жикмӧра,zeken
722,geizig::A,жикмӧра,zikoitz
723,geizig::A,горшаліcь,zeken
724,geizig::A,горшаліcь,zikoitz
725,klug::A,авья,zuhur
726,klug::A,вежӧра,zuhur
727,geschickt::A,кипода,trebe
728,geschickt::A,кипода,antzetsu
729,lieb::A,муса,maite
730,lieb::A,муса,laztan
731,lieb::A,дзулиньӧй,maite
732,lieb::A,дзулиньӧй,laztan
733,lustig::A,гажа,alaitsu
734,sanft::A,лебезнӧй,eme
735,sanft::A,лебезнӧй,ezti
736,hungrig::A,тшыг,gose
737,krank::A,шогалiсь,eri
738,krank::A,шогалiсь,gaixo
739,nackt::A,куш,biluzi
740,traurig::A,жугыль,itun
741,traurig::A,жугыль,betilun
742,lebendig::A,ловья,bizirik
743,gut::A,бур,on
744,schlecht::A,умӧль,txar
745,schlimm::A,нештӧм,larri
746,alt::A,важ,zahar
747,neu::A,виль,berri
748,ehemalig::A,вӧвлӧм,lehengo
749,alt[Lebewesen]::A,года,adindun
750,alt[Lebewesen]::A,годдэза,adindun
751,jung::A,том,gazte
752,arm::A,гов,txiro
753,arm::A,гов,behartsu
754,arm::A,беднӧй,txiro
755,arm::A,беднӧй,behartsu
756,reich::A,эма,dirudun
757,bekannt::A,тӧдса,ezagun
758,fremd::A,чужӧй,arrotz
759,verschieden::A,быдкодь,ezberdin
760,verschieden::A,быдкодь,desberdin
761,nah::A,матiсь,hurre
762,nah::A,матiсь,hurbil
763,fern::A,ылicь,urrun
764,linker::A,шульга,ezker
765,rechter::A,веськытланись,eskuin
766,anderer::A,мукӧд,beste
767,erster::A,медодзза,lehen
768,erster::A,медодзза,aurren
769,zweiter::A,кыкӧт,bigarren
770,dritter::A,куимӧт,hirugarren
771,dritter::A,куимӧдз,hirugarren
772,letzter::A,бӧрья,azken
773,letzter::A,бӧрья,hondar
774,letzter::A,мёдбӧрья,azken
775,letzter::A,мёдбӧрья,hondar
776,auf einmal::ADV,тшӧтш,batera
777,zusammen::ADV,ӧтлаын,elkarrekin
778,lange::ADV,дыр,luzaro
779,plötzlich::ADV,друг,bat-batean
780,sofort::ADV,тшӧтш,berehala
781,später::ADV,медбӧрын,gero
782,jetzt::ADV,ӧні,orain
783,heute::ADV,талун,gaur
784,morgen::ADV,ашын,bihar
785,bald::ADV,чожа,aurki
786,bald::ADV,чожа,laster
787,dann::ADV,сыбӧрын,ondoren
788,gestern::ADV,тӧн,atzo
789,einst::ADV,ӧтпыр,antzina
790,damals::ADV,сэк,orduan
791,damals::ADV,сэки,orduan
792,danach::ADV,сэсся,gerora
793,danach::ADV,сэсся,ondoren
794,vorher::ADV,одзжык,lehenago
795,zuerst::ADV,наперво,aurrena
796,zuerst::ADV,наперво,lehenbizi
797,einmal::ADV,ӧтпыр,behin
798,einmal::ADV,ӧтпыр,aldi bat
799,manchmal::ADV,мукӧдпыр,batzuetan
800,manchmal::ADV,мукӧдпыр,zenbaitetan
801,oft::ADV,-лы-,maiz
