,Concept_ID,ka,bg
91,Feuer::N,ცეცხლი,огън
92,Licht::N,შუქი,светлина
93,Licht::N,სინათლე,светлина
94,Schatten::N,ლანდი,сянка
95,Schatten::N,ჩრდილი,сянка
96,Wetter::N,ამინდი,време
97,Nebel::N,ნისლი,мъгла
98,Wolke::N,ღრუბელი,облак
99,Regen::N,წვიმა,дъжд
100,Schnee::N,თოვლი,сняг
101,Eis::N,თოში,лед
102,Eis::N,ყინული,лед
103,Frost::N,ყინვა,мраз
104,Kälte::N,სიცივე,студ
105,Hitze::N,სიცხე,жега
106,Hitze::N,სიცხე,горещина
107,Raureif::N,ჭირხლი,скреж
108,Raureif::N,ჭირხლი,слана
109,Raureif::N,თრთვილი,скреж
110,Raureif::N,თრთვილი,слана
111,Regenbogen::N,ცისარტყელა,дъга
112,Donner::N,ქუხილი,гръм
113,Strömung::N,დინება,течение
114,Tropfen::N,წვეთი,капка
115,Schaum::N,ქაფი,пяна
116,Schaum::N,დორბლი,пяна
117,Schmutz::N,ჭუჭყი,кал
118,Schmutz::N,ჭუჭყი,мръсотия
119,Schmutz::N,ტალახი,кал
120,Schmutz::N,ტალახი,мръсотия
121,See::N,ტბა,езеро
122,Sumpf::N,ჭაობი,блато
123,Moor::N,ტორფნარი,мочурище
124,Wiese::N,ველი,ливада
125,Wiese::N,მდელო,ливада
126,Wald::N,ტყე,гора
127,Hügel::N,ბორცვი,рид
128,Hügel::N,ბორცვი,хълм
129,Anhöhe::N,მაღლობი,могила
130,Anhöhe::N,მაღლობი,възвишение
131,Berg::N,მთა,планина
132,Gipfel::N,მწვერვალი,връх
133,Höhle::N,მღვიმე,пещера
134,Höhle::N,გამოქვებული,пещера
135,Abhang::N,ფერდობი,склон
136,Abhang::N,ფერდობი,стръмнина
137,Quelle::N,წყარო,извор
138,Quelle::N,სათავე,извор
139,Bach::N,რუ,поток
140,Bach::N,ნაკადული,поток
141,Fluss::N,მდინარე,река
142,Ufer::N,კიდე,бряг
143,Ufer::N,ნაპირი,бряг
144,Küste::N,ნაპირი,бряг
145,Küste::N,ნაპირი,крайбрежие
146,Festland::N,ხმელეთი,суша
147,Meer::N,ზღვა,море
148,Bucht::N,ყურე,залив
149,Insel::N,კუნძული,остров
150,Blume::N,ყვავილი,цвете
151,Gras::N,ბალახი,трева
152,Wurzel::N,ძირი,корен
153,Wurzel::N,ფესვი,корен
154,Baum::N,ხე,дърво
155,Stamm::N,ტანი,стъбло
156,Rinde::N,ქერქი,кора
157,Ast::N,ტოტი,клон
158,Zweig::N,შტო,клон
159,Blatt::N,ფოთოლი,лист
160,Birke::N,არყი,бреза
161,Kiefer[Baum]::N,ფიჭვი,бор
162,Weide[Baum]::N,ტირიფი,върба
163,Tanne::N,ნაძვი,ела
164,Horn::N,რქა,рог
165,Feder::N,ფრთა,перо
166,Fell::N,ტყავი,кожа
167,Flügel::N,ფრთა,крило
168,Klaue::N,კლანჭი,нокът
169,Kralle::N,ტორი,нокът
170,Schwanz::N,კუდი,опашка
171,Ei::N,კვერცხი,яйце
172,Nest::N,ბუდე,гнездо
173,Bau::N,სორო,дупка
174,Tier::N,ნადირი,животно
175,Tier::N,ცხოველი,животно
176,Herde::N,ფარა,стадо
177,Kuh::N,ფური,крава
178,Kuh::N,ძროხა,крава
179,Bulle::N,ხარი,бик
180,Pferd::N,რაში,кон
181,Pferd::N,ცხენი,кон
182,Schaf::N,ცხვარი,овца
183,Schwein::N,ღორი,свиня
184,Hund::N,ძაღლი,куче
185,Katze::N,კატა,котка
186,Bär::N,დათვი,мечка
187,Eichhörnchen::N,ციყვი,катерица
188,Elch::N,ცხენ-ირემი,лос
189,Fuchs::N,მელა,лисица
190,Hase::N,კურდღელი,заек
191,Maus::N,თაგვი,мишка
192,Wolf::N,მგელი,вълк
193,Vogel::N,ჩიტი,птица
194,Vogel::N,ფრინველი,птица
195,Schwarm::N,გუნდი,рой
196,Schwarm::N,გუნდი,рояк
197,Huhn::N,დედალი,кокошка
198,Hahn::N,მამალი,петел
199,Gans::N,ბატი,гъска
200,Adler::N,არწივი,орел
201,Ente::N,იხვი,патица
202,Eule::N,ბუ,сова
203,Kranich::N,წერო,жерав
204,Krähe::N,ყვავი,врана
205,Kuckuck::N,გუგული,кукувица
206,Schwan::N,გედი,лебед
207,Fisch::N,თევზი,риба
208,Barsch::N,ქორჭილა,костур
209,Hecht::N,ქარიყლაპია,щука
210,Schlange[Tier]::N,გველი,змия
211,Wurm::N,ჭია,червей
212,Spinne::N,ობობა,паяк
213,Ameise::N,ჭიანჭველა,мравка
214,Laus::N,ტილი,въшка
215,Laus::N,მკბენარი,въшка
216,Mücke::N,კოღო,комар
217,Fliege::N,ბუზი,муха
218,Schmetterling::N,პეპელა,пеперуда
219,Beere::N,კენკრა,плод
220,Apfel::N,ვაშლი,ябълка
221,Pilz::N,სოკო,гъба
222,Zwiebel::N,ხახვი,лук
223,Zwiebel::N,ხახვი,кромид
224,Saat::N,თესლი,семе
225,Korn::N,მარცვალი,зърно
226,Heu::N,თივა,сено
227,Schale::N,ჩენჩო,кора
228,Grube::N,ორმო,яма
229,Grube::N,ორმო,дупка
230,Falle::N,ხაფანგი,примка
231,Schlinge::N,მახე,клуп
232,Spur::N,კვალი,диря
233,Spur::N,კვალი,следа
234,Asche::N,ფერფლი,пепел
235,Dreck::N,ტალახი,кал
236,Dreck::N,სიბინძურე,кал
237,Eisen::N,რკინა,желязо
238,Gold::N,ოქრო,злато
239,Silber::N,ვერცხლი,сребро
240,Kohle::N,ნახშირი,въглища
241,Glas::N,მინა,стъкло
242,Lehm::N,თიხა,глина
243,Sand::N,ქვიშა,пясък
244,Mensch::N,ადამიანი,човек
245,Mann::N,კაცი,мъж
246,Frau::N,ქალი,жена
247,Kind::N,ბავშვი,дете
248,Junge::N,ვაჟი,момче
249,Mädchen::N,გოგო,момиче
250,Familie::N,ოჯახი,фамилия
251,Familie::N,ოჯახი,семейство
252,Großvater::N,პაპა,дядо
253,Großvater::N,ბაბუა,дядо
254,Großmutter::N,ბებია,баба
255,Großmutter::N,დიდედა,баба
256,Eltern::N,მშობლები,родители
257,Vater::N,მამა,баща
258,Mutter::N,დედა,майка
259,Sohn::N,ვაჟიშვილი,син
260,Tochter::N,ქალიშვილი,дъщеря
261,Bruder::N,ძმა,брат
262,Schwester::N,და,сестра
263,Onkel::N,ბიძა,чичо
264,Onkel::N,ბიძა,вуйчо
265,Tante::N,დეიდა,леля
266,Tante::N,მამიდა,леля
267,Ehemann::N,ქმარი,съпруг
268,Ehefrau::N,ცოლი,съпруга
269,Freude::N,სიხარული,радост
270,Gelächter::N,სიცილი,смях
271,Glück::N,ბედნიერება,щастие
272,Kummer::N,მწუხარება,тъга
273,Wunsch::N,წადილი,желание
274,Wunsch::N,სურვილი,желание
275,Lust::N,წადილი,желание
276,Geist::N,სული,дух
277,Gedanke::N,ფიქრი,мисъл
278,Gedächtnis::N,მეხსიერება,памет
279,Verstand::N,ჭკუა,ум
280,Verstand::N,ჭკუა,разум
281,Verstand::N,გონება,ум
282,Verstand::N,გონება,разум
283,Sinn::N,მნიშვნელობა,смисъл
284,Grund::N,მიზეზი,причина
285,Wahrheit::N,სიმართლე,правда
286,Wahrheit::N,ჭეშმარიტება,правда
287,Gespräch::N,ბაასი,разговор
288,Gespräch::N,საუბარი,разговор
289,Märchen::N,არაკი,приказка
290,Märchen::N,ზღაპარი,приказка
291,Erzählung::N,თქმულება,разказ
292,Nachricht::N,ცნობა,вест
293,Nachricht::N,ცნობა,известие
294,Nachricht::N,ამბავი,вест
295,Nachricht::N,ამბავი,известие
296,Neuigkeit::N,სიახლე,новина
297,Name::N,სახელი,име
298,Rätsel::N,გამოცანა,гатанка
299,Rede::N,სიტყვა,реч
300,Rede::N,სიტყვა,слово
301,Sprache::N,ენა,език
302,Stimme::N,ხმა,глас
303,Wort::N,სიტყვა,дума
304,Zeichen::N,ნიშანი,знак
305,Ruf::N,ძახილი,зов
306,Lärm::N,ხმაური,шум
307,Lärm::N,ხმაური,глъчка
308,Laut::N,ხმა,звук
309,Laut::N,ბგერა,звук
310,Ton::N,ტონი,тон
311,Lied::N,სიმღერა,песен
312,Ruhe::N,სიწყნარე,тишина
313,Ruhe::N,სიწყნარე,спокойствие
314,Leute::N,ადამიანები,хора
315,Volk::N,ერი,народ
316,Volk::N,ხალხი,народ
317,Arbeit::N,მუშაობა,труд
318,Arbeit::N,მუშაობა,работа
319,Gast::N,სტუმარი,гост
320,Geschenk::N,საჩუქარი,дар
321,Geschenk::N,საჩუქარი,подарък
322,Spiel::N,თამაში,игра
323,Gesellschaft::N,საზოგადოება,общество
324,Hilfe::N,შველა,помощ
325,Hilfe::N,დახმარება,помощ
326,Freund::N,მეგობარი,приятел
327,Kamerad::N,ამხანაგი,другар
328,Angelegenheit::N,საქმე,работа
329,Anzahl::N,ოდენობა,брой
330,Anzahl::N,ოდენობა,количество
331,Art::N,სახეობა,вид
332,Stück::N,ნატეხი,къс
333,Stück::N,ნატეხი,парче
334,Teil::N,წილი,дял
335,Teil::N,წილი,част
336,Hälfte::N,ნახევარი,половина
337,Kreis::N,წრე,кръг
338,Kreuz::N,ჯვარი,кръст
339,Linie::N,ხაზი,черта
340,Strich::N,შტრიხი,щрих
341,Strich::N,შტრიხი,черта
342,Abstand::N,მანძილი,дистанция
343,Abstand::N,მანძილი,разстояние
344,Entfernung::N,სიშორე,разстояние
345,Gegend::N,არე,местност
346,Gegend::N,მხარე,местност
347,Platz::N,ფართობი,място
348,Ort::N,ადგილი,място
349,Seite::N,მხარე,страна
350,Mitte::N,შუა,среда
351,Gegenstand::N,საგანი,предмет
352,Sache::N,ნივთი,вещ
353,Rand::N,კიდე,ръб
354,Kante::N,ნაწიბული,ръб
355,Kante::N,ნაწიბული,кант
356,Ecke::N,კუთხე,ъгъл
357,Spitze::N,წვეტი,връх
358,Spitze::N,წვეტი,острие
359,Ende::N,ბოლო,край
360,Loch::N,ხვრელი,дупка
361,Winkel::N,კუთხე,кът
362,Winkel::N,კუთხე,ъгъл
363,Muster::N,მოხატულობა,десен
364,Muster::N,მოხატულობა,образец
365,Größe::N,ზომა,големина
366,Größe::N,სიდიდე,големина
367,Länge::N,სიგრძე,дължина
368,Höhe::N,სიმაღლე,висота
369,Höhe::N,სიმაღლე,височина
370,Gewicht::N,წონა,тегло
371,Gewicht::N,წონა,тежест
372,Menge::N,რაოდენობა,количество
373,Haufen::N,გროვა,куп
374,Haufen::N,გროვა,грамада
375,Reihe::N,რიგი,ред
376,Reihe::N,რიგი,редица
377,Reihe::N,წყება,ред
378,Reihe::N,წყება,редица
379,Boot::N,გემი,лодка
380,Ruder::N,ხოფი,весло
381,Ruder::N,ხოფი,гребло
382,Ruder::N,ნიჩაბი,весло
383,Ruder::N,ნიჩაბი,гребло
384,Schlitten::N,მარხილი,шейна
385,Ski::N,თხილამური,ски
386,Lagerfeuer::N,კოცონი,огнище
387,Last::N,ტვირთი,товар
388,Gang::N,სვლა,ход
389,Gang::N,სვლა,вървеж
390,Schritt::N,ბიჯი,стъпка
391,Norden::N,ჩრდილოეთი,север
392,Süden::N,სამხრეთი,юг
393,Westen::N,დასავლეთი,запад
394,Osten::N,აღმოსავლეთი,изток
395,Holz::N,ხე,дърво
396,Brett::N,დაფა,дъска
397,Brett::N,ფიცარი,дъска
398,Platte::N,თლილი ქვა,
399,Stütze::N,საყრდენი,
400,Stange::N,ჭოკი,прът
401,Stange::N,ჭოკი,върлина
402,Stock::N,კეტი,прът
403,Stock::N,კეტი,тояга
404,Stab::N,ლატანი,прът
405,Rohr::N,მილაკი,цев
406,Rohr::N,მილაკი,тръба
407,Haus::N,სახლი,къща
408,Heim::N,ოჯახის კერა,дом
409,Ofen::N,ღუმელი,печка
410,Fußboden::N,იატაკი,под
411,Tisch::N,სუფრა,маса
412,Tisch::N,მაგიდა,маса
413,Stuhl::N,სკამი,стол
414,Wiege::N,აკვანი,люлка
415,Bett::N,საწოლი,легло
416,Bett::N,საწოლი,креват
417,Bett::N,სარეცელი,легло
418,Bett::N,სარეცელი,креват
419,Regal::N,თაროები,рафт
420,Regal::N,თაროები,етажерка
421,Kiste::N,ყუთი,кутия
422,Kiste::N,ყუთი,сандък
423,Kiste::N,სკივრი,кутия
424,Kiste::N,სკივრი,сандък
425,Fenster::N,ფანჯარა,прозорец
426,Fenster::N,სარკმელი,прозорец
427,Tür::N,ბჭე,врата
428,Tür::N,კარი,врата
429,Tor::N,ჭიშკარი,врата
430,Zaun::N,ღობე,ограда
431,Zaun::N,გალავანი,ограда
432,Dach::N,სახურავი,покрив
433,Leiter::N,კიბე,стълба
434,Besen::N,ცოცხი,метла
435,Spaten::N,ნიჩაბი,лопата
436,Schaufel::N,ბარი,лопата
437,Gabel::N,ჩანგალი,вилица
438,Löffel::N,კოვზი,лъжица
439,Messer::N,დანა,нож
440,Nagel::N,ლურსმანი,гвоздей
441,Netz::N,ბადე,мрежа
442,Haken::N,კავი,кука
443,Haken::N,კავი,закачалка
444,Haken::N,კაუჭი,кука
445,Haken::N,კაუჭი,закачалка
446,Griff::N,ტარი,ръчка
447,Griff::N,ტარი,дръжка
448,Schloss::N,კლიტე,брава
449,Schloss::N,კლიტე,ключалка
450,Schloss::N,საკეტი,брава
451,Schloss::N,საკეტი,ключалка
452,Bild::N,სურათი,картина
453,Figur::N,ფიგურა,фигура
454,Puppe::N,თოჯინა,кукла
455,Beutel::N,პარკი,кесия
456,Bündel::N,გალა,връзка
457,Bündel::N,ასხმა,връзка
458,Tasche::N,ჩანთა,чанта
459,Eimer::N,ჩამჩა,кофа
460,Deckel::N,ხუფი,капак
461,Deckel::N,ხუფი,похлупак
462,Deckel::N,სარქველი,капак
463,Deckel::N,სარქველი,похлупак
464,Geschirr::N,ჭურჭელი,съдове
465,Sack::N,ტომარა,чувал
466,Tasse::N,ფინჯანი,чаша
467,Topf::N,ქოთანი,гърне
468,Topf::N,ქოთანი,тенджера
469,Kessel::N,ქვაბი,котел
470,Essen::N,ჭამა,ядене
471,Nahrung::N,საზრდო,храна
472,Nahrung::N,საკვები,храна
473,Speise::N,საჭმელი,ястие
474,Fleisch::N,ხორცი,месо
475,Getreide::N,მარცვლოვანი,зърнено храни
476,Brei::N,ფაფა,каша
477,Brot::N,პური,хляб
478,Scheibe::N,ნაჭერი,резен
479,Fett::N,ქონი,мазнина
480,Fett::N,ცხიმი,мазнина
481,Butter::N,კარაქი,масло
482,Öl::N,ზეთი,олио
483,Öl::N,ზეთი,оливия
484,Salz::N,მარილი,сол
485,Suppe::N,სუფი,супа
486,Honig::N,თაფლი,мед
487,Milch::N,რძე,мляко
488,Tee::N,ჩაი,чай
489,Leder::N,ტყავი,кожа
490,Wolle::N,მატყლი,вълна
491,Stoff::N,ქსოვილი,плат
492,Stoff::N,ქსოვილი,материал
493,Nadel::N,ნემსი,игла
494,Faden::N,ძაფი,конец
495,Faden::N,მკედი,конец
496,Knopf::N,ღილი,копче
497,Knoten::N,ნასკვი,възел
498,Farbe::N,საღებავი,боя
499,Kleidung::N,ტანსაცმელი,дрехи
500,Kleidung::N,ტანსაცმელი,облекло
501,Hemd::N,ხალათი,риза
502,Hemd::N,პერანგი,риза
503,Kragen::N,საყელო,яка
504,Ärmel::N,სახელო,ръкав
505,Hose::N,შარვალი,панталони
506,Gürtel::N,ქამარი,пояс
507,Gürtel::N,ქამარი,колан
508,Mütze::N,ქუდი,каскет
509,Mütze::N,ქუდი,фуражка
510,Schuh::N,ფეხსაცმელი,обувка
511,Stiefel::N,ჩექმა,ботуш
512,Ring::N,ბეჭედი,пръстен
513,Band::N,ბაფთი,лента
514,Band::N,ბაფთი,връзка
515,Kamm::N,სავარცხელი,гребен
516,Spiegel::N,სარკე,огледало
517,Riemen::N,ღვედი,каиш
518,Riemen::N,ღვედი,ремък
519,Schnur::N,ლარი,връв
520,Leine::N,ჯაჭვი,връв
521,Leine::N,ჯაჭვი,въже
522,Decke::N,საბანი,покривка
523,Kissen::N,ბალიში,възглавница
524,Tuch::N,მაუდი,сукно
525,Tuch::N,თავშალი,сукно
526,Handtuch::N,ხელსახოცი,пешкир
527,Handtuch::N,ხელსახოცი,кърпа за лице
528,Kraft::N,ძალა,мощ
529,Kraft::N,ძალა,сила
530,Stärke::N,ღონე,сила
531,Gesundheit::N,ჯანმრთელობა,здраве
532,Krankheit::N,სენი,болест
533,Krankheit::N,ავადმყოფობა,болест
534,Schmerz::N,ტკივილი,болка
535,Wunde::N,იარი,рана
536,Wunde::N,ჭრილობა,рана
537,Fieber::N,ციება,треска
538,Fieber::N,ციება,температура
539,Arznei::N,წამალი,лек
540,Arznei::N,წამალი,лекарство
541,Brücke::N,ხიდი,мост
542,Brunnen::N,ჭა,чешма
543,Brunnen::N,ჭა,кладенец
544,Weide::N,საძოვარი,паша
545,Weide::N,საძოვარი,пасище
546,Pfad::N,ბილიკი,пътека
547,Weg::N,გზა,път
548,Straße::N,შარაგზა,шосе
549,Dorf::N,დაბა,село
550,Dorf::N,სოფელი,село
551,Stadt::N,ქალაქი,град
552,Brief::N,წერილი,писмо
553,Buch::N,წიგნი,книга
554,Buchstabe::N,ასო,буква
555,Zeitung::N,გაზეთი,вестник
556,Leben::N,სიცოცხლე,живот
557,Tod::N,სიკვდილი,смърт
558,Grab::N,სამარე,гроб
559,Grab::N,საფლავი,гроб
560,Kirche::N,ეკლესია,църква
561,Sünde::N,ცოდვა,грях
562,Gott::N,ღმერთი,бог
563,Arbeiter::N,მუშა,работник
564,Chef::N,გამგე,шеф
565,Chef::N,გამგე,началник
566,Meister::N,ოსტატი,майстор
567,Arzt::N,ექიმი,лекар
568,Arzt::N,მკურნალი,лекар
569,Lehrer::N,მასწავლებელი,учител
570,Geld::N,ფული,пари
571,Geschäft::N,საქმე,сделка
572,Geschäft::N,ბიზნესი,сделка
573,Laden::N,დუქანი,дюкян
574,Laden::N,დუქანი,магазин
575,Laden::N,მაღაზია,дюкян
576,Laden::N,მაღაზია,магазин
577,Preis::N,ფასი,цена
578,Ware::N,საქონელი,стока
579,Nutzen::N,ხეირი,полза
580,Nutzen::N,ხეირი,облага
581,Reichtum::N,სიმდიდრე,богатство
582,Welt::N,მსოფლიო,свят
583,Land::N,მხარე,страна
584,Land::N,ქვეყანა,страна
585,Staat::N,სახელმწიფო,щат
586,Staat::N,სახელმწიფო,държава
587,König::N,მეფე,крал
588,Macht::N,ძლიერება,мощ
589,Macht::N,ძლიერება,власт
590,Grenze::N,ზღვარი,граница
591,Krieg::N,ომი,война
592,Feind::N,მტერი,враг
593,Feind::N,მტერი,неприятел
594,Gewalt::N,სისასტიკე,сила
595,Gewalt::N,სისასტიკე,насилие
596,Kampf::N,ბრძოლა,борба
597,Kampf::N,ბრძოლა,сражение
598,Bogen[Waffe]::N,მშვილდი,лък
599,Pfeil::N,ისარი,стрела
600,Pfeil::N,მახვილი,стрела
601,Gewehr::N,თოფი,пушка
602,Gewehr::N,შაშხანა,пушка
603,Fehler::N,შეცდომა,грешка
604,Lüge::N,სიცრუე,лъжа
605,Schaden::N,ვნება,повреда
606,Unglück::N,ხიფათი,нещастие
607,Unglück::N,უბედურება,нещастие
608,Schuld::N,ბრალი,вина
609,Alter::N,ასაკი,възраст
610,Schluss::N,ბოლო,край
611,Schluss::N,დასასრული,край
612,Zeit::N,დრო,време
613,Tag::N,დღე,ден
614,Morgen::N,დილა,утро
615,Morgen::N,დილა,сутрин
616,Mittag::N,შუადღე,обед
617,Mittag::N,შუადღე,пладне
618,Abend::N,საღამო,вечер
619,Nacht::N,ღამე,нощ
620,Woche::N,კვირა,седмица
621,Monat::N,თვე,месец
622,Jahr::N,წელი,година
623,Frühling::N,გაზაფხული,пролет
624,Sommer::N,ზაფხული,лято
625,Herbst::N,შემოდგომა,есен
626,Winter::N,ზამთარი,зима
627,Januar::N,იანვარი,януари
628,Februar::N,თებერვალი,февруари
629,März::N,მარტი,март
630,April::N,აპრილი,април
631,Mai::N,მაისი,май
632,Juni::N,ივნისი,юни
633,Juli::N,ივლისი,юли
634,August::N,აგვისტო,август
635,September::N,სექტემბერი,септември
636,Oktober::N,ოქტომბერი,октомври
637,November::N,ნოემბერი,ноември
638,Dezember::N,დეკემბერი,декември
639,Montag::N,ორშაბათი,понеделник
640,Dienstag::N,სამშაბათი,вторник
641,Mittwoch::N,ოთხშაბათი,сряда
642,Donnerstag::N,ხუთშაბათი,четвъртък
643,Freitag::N,პარასკევი,петък
644,Samstag::N,შაბათი,събота
645,Sonntag::N,კვირა,неделя
646,groß::A,დიდი,едър
647,groß::A,დიდი,голям
648,klein::A,მცირე,малък
649,klein::A,მცირე,дребен
650,klein::A,პატარა,малък
651,klein::A,პატარა,дребен
652,lang::A,გრძელი,дълъг
653,kurz::A,მოკლე,къс
654,breit::A,ფართო,широк
655,breit::A,განიერი,широк
656,schmal::A,ვიწრო,тесен
657,schmal::A,წვრილი,тесен
658,dicht::A,მჭიდრო,гъст
659,dick[Gegenstand]::A,სქელი,дебел
660,dünn::A,წვრილი,тънък
661,fein::A,თხელი,фин
662,fein::A,თხელი,тънък
663,fest::A,მყარი,твърд
664,fest::A,მყარი,плътен
665,flach::A,ბრტყელი,равен
666,flach::A,ბრტყელი,плосък
667,glatt::A,გლუ,гладък
668,hart::A,მაგარი,твърд
669,hart::A,მაგარი,корав
670,weich::A,რბილი,мек
671,rund::A,მრგვალი,кръгъл
672,spitz::A,წვეტიანი,островръх
673,scharf::A,მჭრელი,остър
674,stumpf::A,ბლაგვი,тъп
675,schwer::A,მძიმე,тежък
676,schön::A,ლამაზი,хубав
677,schön::A,ლამაზი,красив
678,heiß::A,ცხელი,жарък
679,warm::A,თბილი,топъл
680,kalt::A,ცივი,студен
681,kühl::A,გრილი,хладен
682,frisch::A,სუფთა,свеж
683,feucht::A,ნოტიო,влажен
684,nass::A,სველი,мокър
685,trocken::A,მშრალი,сух
686,voll::A,სავსე,пълен
687,leer::A,ცარიელი,празен
688,offen::A,ღია,откровен
689,offen::A,გაშლილი,откровен
690,geschlossen::A,დახურული,закрит
691,geschlossen::A,დახურული,затворен
692,sauber::A,სუფთა,чист
693,sauber::A,წმინდა,чист
694,schmutzig::A,ტალახიანი,мръсен
695,roh::A,უმი,суров
696,reif::A,მწიფე,зрял
697,lecker::A,გემრიელი,вкусен
698,süß::A,ტკბილი,сладък
699,bitter::A,მწარე,горчив
700,sauer::A,მჟავე,кисел
701,hell::A,ნათელი,ясен
702,hell::A,ნათელი,светъл
703,dunkel::A,ბნელი,тъмен
704,schwarz::A,შავი,черен
705,weiß::A,თეთრი,бял
706,rot::A,წითელი,червен
707,gelb::A,ყვითელი,жълт
708,blau::A,ლურჯი,син
709,blau::A,ცისფერი,син
710,grün::A,მწვანე,зелен
711,grau::A,რუხი,сив
712,grau::A,ნაცრისფერი,сив
713,bunt::A,ჭრელი,шарен
714,bunt::A,ჭრელი,пъстър
715,bunt::A,ფერადი,шарен
716,bunt::A,ფერადი,пъстър
717,billig::A,იაფი,евтин
718,teuer::A,ძვირი,скъп
719,wertvoll::A,ღირსიანი,ценен
720,blind::A,ბრმა,сляп
721,taub::A,ყრუ,глух
722,kräftig::A,ძალავანი,силен
723,stark::A,ძლიერი,здрав
724,stark::A,ძლიერი,силен
725,stark::A,ღონიერი,здрав
726,stark::A,ღონიერი,силен
727,schwach::A,სუსტი,слаб
728,fett::A,სქელი,тлъст
729,schlank::A,გამხდარი,тънък
730,schlank::A,გამხდარი,строен
731,hübsch::A,ეშხიანი,хубав
732,hübsch::A,მშვენიერი,хубав
733,böse::A,ავი,зъл
734,böse::A,ბოროტი,зъл
735,dumm::A,ბოთე,глупав
736,dumm::A,სულელი,глупав
737,faul::A,ზანტი,ленив
738,faul::A,ზანტი,мързелив
739,faul::A,ზარმაცი,ленив
740,faul::A,ზარმაცი,мързелив
741,fleißig::A,ბეჯითი,прилежен
742,fleißig::A,მუყაითი,прилежен
743,geizig::A,ძუნწი,скъпернически
744,klug::A,ჭკვიანი,умен
745,klug::A,ჭკვიანი,разумен
746,geschickt::A,მარჯვე,умел
747,geschickt::A,მარჯვე,сръчен
748,geschickt::A,გაწაფული,умел
749,geschickt::A,გაწაფული,сръчен
750,lieb::A,სატრფიალო,мил
751,lieb::A,სატრფიალო,драг
752,lustig::A,მხიარული,весел
753,sanft::A,ალერსიანი,нежен
754,sanft::A,ალერსიანი,кротък
