,Concept_ID,bg,it
855,dann::ADV,тогава,allora
856,gestern::ADV,вчера,ieri
857,einst::ADV,някога,prima
858,einst::ADV,някога,un tempo
859,damals::ADV,тогава,allora
860,danach::ADV,после,poi
861,danach::ADV,после,dopo
862,danach::ADV,след това,poi
863,danach::ADV,след това,dopo
864,vorher::ADV,преди,prima
865,vorher::ADV,преди това,prima
866,zuerst::ADV,най-напред,prima
867,zuerst::ADV,най-напред,dapprima
868,einmal::ADV,веднъж,una volta
869,einmal::ADV,един път,una volta
870,manchmal::ADV,понякога,talvolta
871,manchmal::ADV,понякога,qualche volta
872,oft::ADV,често,spesso
873,immer::ADV,винаги,sempre
874,niemals::ADV,никога,non mai
875,hier::ADV,тук,qua
876,hier::ADV,тука,qua
877,hierhin::ADV,насам,qua
878,von hier::ADV,оттук,ne
879,von hier::ADV,оттук,da qui
880,von hier::ADV,оттука,ne
881,von hier::ADV,оттука,da qui
882,dort::ADV,там,lì
883,dorthin::ADV,натам,là
884,dorthin::ADV,нататък,là
885,geradeaus::ADV,направо,diritto
886,vorwärts::ADV,напред,avanti
887,rückwärts::ADV,назад,all'indietro
888,zurück::ADV,обратно,di indietro
889,unten::ADV,долу,giù
890,unten::ADV,долу,sotto
891,hinab::ADV,надолу,giù
892,hinab::ADV,надолу,in giù
893,oben::ADV,горе,su
894,oben::ADV,горе,sopra
895,hinauf::ADV,нагоре,in sù
896,hinauf::ADV,нагоре,in alto
897,überall::ADV,навсякъде,dappertutto
898,nicht::ADV,не,non
899,ein wenig::ADV,малко,un po'
900,ein wenig::ADV,малко,un poco
901,kaum::ADV,едва,a appena
902,kaum::ADV,едвам,a appena
903,sehr::ADV,много,molto
904,sehr::ADV,твърде,molto
905,so::ADV,тъй,così
906,so::ADV,тъй,tanto
907,so::ADV,така,così
908,so::ADV,така,tanto
909,noch::ADV,още,ancora
910,nur::ADV,само,solo
911,nur::ADV,само,soltanto
912,schon::ADV,вече,già
913,wieder::ADV,пак,di nuovo
914,wieder::ADV,отново,di nuovo
915,vergebens::ADV,напразно,invano
916,vor::PRP,пред,davanti a
917,hinter::PRP,зад,dietro
918,unter::PRP,под,sotto
919,durch::PRP,през,per
920,durch::PRP,през,attraverso
921,neben::PRP,до,a accanto a
922,neben::PRP,при,a accanto a
923,zwischen::PRP,между,fra
924,zwischen::PRP,помежду,fra
925,wegen::PRP,заради,a causa di
926,dies::PRN,този,ciò
927,dies::PRN,този,questo
928,das::PRN,туй,ciò
929,das::PRN,туй,quello
930,das::PRN,това,ciò
931,das::PRN,това,quello
932,alles::PRN,всичко,tutto
933,ich::PRN,аз,ìo
934,du::PRN,ти,tu
935,er::PRN,той,lui
936,er::PRN,той,egli
937,wir::PRN,ние,noi
938,ihr::PRN,вие,voi
939,sie::PRN,те,loro
940,was::FPRN,що,che
941,was::FPRN,що,che cosa
942,was::FPRN,какво,che
943,was::FPRN,какво,che cosa
944,wer::FPRN,кой,chi
945,wo::FADV,къде,dove
946,wohin::FADV,накъде,dove
947,wohin::FADV,накъдето,dove
948,wie::FADV,как,come
949,warum::FADV,защо,perche
950,wieviel::FNUM,колко,quanto
951,eins::NUM,един,uno
952,zwei::NUM,два,due
953,drei::NUM,три,tre
954,vier::NUM,четири,quattro
955,fünf::NUM,пет,cinque
956,sechs::NUM,шест,sei
957,sieben::NUM,седем,sette
958,acht::NUM,осем,otto
959,neun::NUM,девет,nove
960,zehn::NUM,десет,dieci
961,elf::NUM,единайсет,ùndici
962,elf::NUM,единадесет,ùndici
963,zwölf::NUM,дванайсет,dodici
964,zwölf::NUM,дванадесет,dodici
965,zwanzig::NUM,двайсет,venti
966,zwanzig::NUM,двадесет,venti
967,dreißig::NUM,тридесет,trenta
968,vierzig::NUM,четиридесет,quaranta
969,fünfzig::NUM,петдесет,cinquanta
970,sechzig::NUM,шестдесет,sessanta
971,siebzig::NUM,седемдесет,settanta
972,achtzig::NUM,осемдесет,ottanta
973,neunzig::NUM,деветдесет,novanta
974,hundert::NUM,сто,cento
975,tausend::NUM,хиляда,mille
976,und::CNJ,а,e
977,und::CNJ,та,e
978,oder::CNJ,или,o
979,stehen::V,стоя,stare in piedi
980,sitzen::V,седя,sedere
981,sitzen::V,седя,stare seduto
982,liegen::V,лежа,giacere
983,hängen::V,вися,pèndere
984,hängen::V,вися,èssere appeso
985,werden::V,бъда,farsi
986,werden::V,бъда,diventare
987,werden::V,стана,farsi
988,werden::V,стана,diventare
989,passieren::V,случа се,succèdere
990,beginnen::V,започна,cominciare
991,enden::V,свърша,finire
992,enden::V,свърша,terminare
993,wechseln::V,променям,variare
994,wechseln::V,променям,cambiare
995,aufgehen[Sonne]::V,изгрея,sòrgere
996,aufgehen[Sonne]::V,изгрея,spuntare
997,untergehen[Sonne]::V,заляза,tramontare
998,scheinen[Sonne]::V,грея,splèndere
999,scheinen[Sonne]::V,светя,splèndere
1000,donnern::V,гърмя,tonare
1001,wehen::V,вея,soffiare
1002,wehen::V,духам,soffiare
1003,strömen::V,тека,fluire
1004,strömen::V,лея се,fluire
1005,fließen::V,тека,fluire
1006,fließen::V,тека,scorrere
1007,sich drehen::V,въртя се,girarsi
1008,schwanken::V,клатя се,oscillare
1009,schwanken::V,клатя се,barcollare
1010,schwingen::V,трептя,vibrare
1011,schwingen::V,трептя,oscillare
1012,fallen::V,падам,cadere
1013,brennen::V,горя,àrdere
1014,brennen::V,горя,bruciare
1015,rauchen::V,димя,fumare
1016,regnen::V,вали дъжд,piòvere
1017,gefrieren::V,замръзна,gelarsi
1018,gefrieren::V,замръзна,congelarsi
1019,tauen::V,топя се,sciògliersi
1020,schmelzen::V,разтопя се,fòndere
1021,schmelzen::V,разтопя се,sciògliersi
1022,trocknen::V,съхна,asciugarsi
1023,sieden::V,вря,bollire
1024,sieden::V,кипя,bollire
1025,faulen::V,гния,marcire
1026,verfaulen::V,изгния,imputridire
1027,reißen::V,напукам се,strapparsi
1028,versinken::V,потъна,affondare
1029,vergehen::V,минавам,passare
1030,erscheinen::V,явя се,apparire
1031,erscheinen::V,явя се,comparire
1032,verschwinden::V,изчезна,sparire
1033,verschwinden::V,изчезна,scomparire
1034,sinken::V,падна,calare
1035,sinken::V,падна,scendere
1036,abnehmen::V,отслабна,diminuire
1037,zunehmen::V,нарасна,aumentare
1038,steigen::V,увелича се,salire
1039,steigen::V,увелича се,montare
1040,steigen::V,покачвам се,salire
1041,steigen::V,покачвам се,montare
1042,wachsen::V,раста,crescere
1043,glänzen::V,лъщя,splèndere
1044,glänzen::V,блестя,splèndere
1045,funkeln::V,искря,brillare
1046,funkeln::V,искря,scintillare
1047,lärmen::V,шумя,strepitare
1048,lärmen::V,шумя,fare chiasso
1049,läuten::V,звъня,suonare
1050,klingeln::V,звъня,suonare
1051,klirren::V,звънтя,tintinnare
1052,klirren::V,дрънкам,tintinnare
1053,brausen::V,буча,rombare
1054,brausen::V,буча,rumoreggiare
1055,rauschen::V,шумя,frusciare
1056,klingen::V,звуча,suonare
1057,bellen::V,лая,latrare
1058,bellen::V,лая,abbaiare
1059,heulen::V,вия,urlare
1060,heulen::V,вия,ululare
1061,heulen::V,рева,urlare
1062,heulen::V,рева,ululare
1063,blasen::V,духна,soffiare
1064,pfeifen::V,свиря,fischiare
1065,schreien::V,крещя,gridare
1066,stöhnen::V,стена,gèmere
1067,stöhnen::V,пъшкам,gèmere
1068,zittern::V,треперя,tremare
1069,leben::V,живея,vìvere
1070,geboren werden::V,родя се,nàscere
1071,atmen::V,дишам,respirare
1072,trinken::V,пия,bere
1073,essen::V,ям,mangiare
1074,schlucken::V,гълтам,inghiottire
1075,müde werden::V,уморя се,stancarsi
1076,einschlafen::V,заспя,addormentarsi
1077,schlafen::V,спя,dormire
1078,aufwachen::V,събудя се,svegliarsi
1079,aufstehen::V,стана,levarsi
1080,sich erholen::V,отдъхвам си,riposarsi
1081,krank werden::V,заболея,ammalarsi
1082,krank sein::V,боледувам,èssere malato
1083,schmerzen::V,боля,dolere
1084,husten::V,кашлям,tossire
1085,genesen::V,оздравея,guarire
1086,sterben::V,умра,morire
1087,umkommen::V,загина,perire
1088,sich bewegen::V,движа се,agitarsi
1089,sich bewegen::V,мърдам се,agitarsi
1090,sich rühren::V,движа се,muòversi
1091,sich erheben::V,стана,alzarsi
1092,sich setzen::V,седна,sedersi
1093,hinfallen::V,падна,cadere
1094,laufen::V,ходя,camminare
1095,laufen::V,ходя,andare a piedi
1096,schreiten::V,крача,andare
1097,schreiten::V,крача,procedere
1098,spazierengehen::V,разхождам се,passeggiare
1099,spazierengehen::V,разхождам се,andare a passeggio
1100,eilen::V,бързам,andare in fretta
1101,sich beeilen::V,побързам,affrettarsi
1102,sausen::V,тичам,volare
1103,sausen::V,тичам,correre
1104,rennen::V,бягам,correre
1105,springen::V,скачам,saltare
1106,klettern::V,катеря се,arrampicarsi
1107,schaukeln::V,люлея се,fare l'altalena
1108,kriechen::V,лазя,strisciare
1109,kriechen::V,пълзя,strisciare
1110,schwimmen::V,плувам,nuotare
1111,tauchen::V,гмуркам се,tuffarsi
1112,tauchen::V,гмуркам се,immèrgersi
1113,rudern::V,греба,remare
1114,fahren::V,пътувам,andare
1115,fahren::V,пътувам,viaggiare
1116,fliegen::V,летя,volare
1117,fliegen::V,хвърча,volare
1118,gehen::V,ида,andare
1119,gehen::V,вървя,andare
1120,weggehen::V,отида си,andàrsene
1121,weggehen::V,отида си,andare via
1122,abfahren::V,отпътувам,partire
1123,anhalten::V,спра се,fermarsi
1124,hineingehen::V,влизам,entrare
1125,eintreten::V,вляза,entrare
1126,kommen::V,ида,venire
1127,kommen::V,дойда,venire
1128,ankommen::V,пристигна,arrivare
1129,zurückkommen::V,върна се,ritornare
1130,bleiben::V,остана,restare
1131,bleiben::V,остана,rimanere
1132,warten::V,чакам,aspettare
1133,erwarten::V,очаквам,attèndere
1134,suchen::V,търся,cercare
1135,finden::V,намеря,trovare
1136,versuchen::V,опитам,tentare
1137,vorbereiten::V,подготвя,preparare
1138,lieben::V,любя,amare
1139,mögen::V,обичам,piacere a
1140,mögen::V,обичам,volere bene a
1141,lachen::V,смея се,rìdere
1142,rühren::V,трогна,commuòvere
1143,weinen::V,плача,piàngere
1144,schimpfen::V,ругая,imprecare
1145,schimpfen::V,псувам,imprecare
1146,sich ärgern::V,ядосам се,stizzirsi
1147,sich ärgern::V,ядосам се,arrabbiarsi
1148,sich fürchten::V,боя се,avere paura
1149,sich fürchten::V,страхувам се,avere paura
1150,fürchten::V,боя се от,temere
1151,fürchten::V,страхувам се от,temere
1152,fliehen::V,бягам,fuggire
1153,flüchten::V,бягам,sfuggire
1154,flüchten::V,избягам,sfuggire
1155,sehen::V,видя,vedere
1156,anschauen::V,гледам,guardare
1157,ansehen::V,поглеждам,guardare
1158,hören::V,чувам,udire
1159,hören::V,чувам,sentire
1160,zuhören::V,слушам,ascoltare
1161,probieren::V,опитам,degustare
1162,probieren::V,опитам,assaggiare
1163,riechen::V,подуша,sentire
1164,fühlen::V,усещам,sentire
1165,fühlen::V,чувствувам,sentire
1166,scheinen::V,изглеждам,parere
1167,scheinen::V,изглеждам,sembrare
1168,zu sehen sein::V,виждам се,vedersi
1169,vernehmen::V,доловя,sentire
1170,vernehmen::V,доловя,percepire
1171,frieren::V,мръзна,aver freddo
1172,tun::V,правя,fare
1173,können::V,мога,sapere
1174,wollen::V,ща,volere
1175,wollen::V,искам,volere
1176,anfangen::V,започна,iniziare
1177,anfangen::V,започна,cominciare
1178,beenden::V,свърша,finire
1179,beenden::V,свърша,terminare
1180,beenden::V,завърша,finire
1181,beenden::V,завърша,terminare
1182,aufhören::V,престана,finire
1183,aufhören::V,престана,cessare
1184,gelingen::V,успея,riuscire
1185,gelingen::V,сполуча,riuscire
1186,geraten::V,удам се,stare
1187,öffnen::V,отворя,aprire
1188,schließen::V,затворя,chiùdere
1189,stellen::V,поставя,porre
1190,stellen::V,поставя,mettere
1191,setzen::V,туря,porre
1192,setzen::V,туря,mettere
1193,legen::V,сложа,posare
1194,legen::V,сложа,mettere
1195,legen::V,слагам,posare
1196,legen::V,слагам,mettere
1197,berühren::V,докосна,toccare
1198,verbinden::V,свържа,unire
1199,verbinden::V,свържа,congiùngere
1200,bedecken::V,покрия,coprire
1201,bedecken::V,покрия,ricoprire
1202,aufhängen::V,закача,attaccare
1203,anzünden::V,запаля,accèndere
1204,anzünden::V,запаля,incendiare
1205,aufheben::V,вдигна,raccògliere
1206,aufheben::V,повдигна,raccògliere
1207,zurücklassen::V,оставя,lasciare
1208,zurücklassen::V,оставя,lasciare indietro
1209,verlieren::V,загубя,pèrdere
1210,fallen lassen::V,изпусна,lasciare cadere
1211,machen::V,направя,fare
1212,herstellen::V,произведа,produrre
1213,herstellen::V,произведа,fabbricare
1214,bauen::V,строя,costruire
1215,reparieren::V,поправя,riparare
1216,verbessern::V,подобря,migliorare
1217,ändern::V,променя,mutare
1218,ändern::V,променя,cambiare
1219,graben::V,копая,scavare
1220,beugen::V,прегъна,chinare
1221,beugen::V,прегъна,flettere
1222,biegen::V,прегъна,tòrcere
1223,drehen::V,въртя,girare
1224,wenden::V,обърна,girare
1225,wenden::V,обърна,voltare
1226,umdrehen::V,обърна,rivoltare
1227,heben::V,вдигам,levare
1228,hochheben::V,издигна,levare
1229,hochheben::V,издигна,sollevare
1230,ergreifen::V,хвана,afferrare
1231,ergreifen::V,обхвана,afferrare
1232,halten::V,държа,tenere
1233,drücken::V,натискам,premere
1234,drücken::V,притискам,premere
1235,schieben::V,тикам,spìngere
1236,kratzen::V,одраскам,grattare
1237,kratzen::V,одраскам,graffiare
1238,lecken::V,лижа,leccare
1239,lecken::V,ближа,leccare
1240,beißen::V,хапя,mòrdere
1241,beißen::V,ухапя,mòrdere
1242,abreißen::V,откъсна,staccarsi
1243,abreißen::V,откъсна,strapparsi
1244,abschneiden::V,отрежа,tagliare
1245,binden::V,вържа,legare
1246,binden::V,вържа,bendare
1247,stecken::V,пъхна,ficcare
1248,brechen::V,троша,rompere
1249,klopfen::V,чукам,bàttere
1250,hauen::V,бия,picchiare
1251,kleben::V,лепя,incollare
1252,kleben::V,залепя,incollare
1253,reiben::V,трия,fregare
1254,reiben::V,търкам,fregare
1255,streichen::V,намажа,spalmare
1256,schleifen::V,остря,arrotare
1257,schneiden::V,режа,tagliare
1258,rütteln::V,разтърсвам,scuòtere
1259,schütteln::V,клатя,agitare
1260,schütteln::V,клатя,scuòtere
1261,schütteln::V,друсам,agitare
1262,schütteln::V,друсам,scuòtere
1263,schwenken::V,размахам,agitare
1264,schwenken::V,размахам,sventolare
1265,schütten::V,сипя,versare
1266,füllen::V,напълня,riempire
1267,einwickeln::V,увия,involtare
1268,einwickeln::V,завия,involtare
1269,tragen::V,нося,portare
1270,schleppen::V,влача,trainare
1271,schleppen::V,влача,trascinare
1272,ziehen::V,тегля,tirare
1273,ziehen::V,дръпна,tirare
1274,aufbewahren::V,съхраня,custodire
1275,aufbewahren::V,съхраня,conservare
1276,werfen::V,хвърля,gettare
1277,werfen::V,хвърля,lanciare
1278,fangen::V,ловя,prèndere
1279,fangen::V,ловя,acchiappare
1280,fangen::V,уловя,prèndere
1281,fangen::V,уловя,acchiappare
1282,packen::V,хвана,pigliare
1283,packen::V,хвана,afferrare
1284,verstecken::V,крия,nascondere
1285,verstecken::V,скрия,nascondere
1286,teilen::V,разделя,divìdere
1287,schicken::V,изпращам,inviare
1288,bringen::V,донеса,portare
1289,bringen::V,донеса,apportare
1290,hinzufügen::V,прибавя,aggiùngere
1291,bekommen::V,сдобия се,ricevere
1292,erhalten::V,получа,ricevere
1293,nehmen::V,взема,prèndere
1294,wählen::V,избирам,elèggere
1295,wählen::V,избирам,scegliere
1296,auswählen::V,избера,scegliere
1297,bewahren::V,пазя,conservare
1298,behindern::V,преча,impedire
1299,behindern::V,спъвам,impedire
1300,verderben::V,разваля,guastare
1301,beschädigen::V,повредя,danneggiare
1302,zerbrechen::V,счупя,rompere
1303,zerbrechen::V,счупя,spezzare
1304,zerreißen::V,скъсам,stracciare
1305,zerstören::V,разруша,distrùggere
1306,verbrennen::V,изгоря,bruciare
1307,geben::V,дам,dare
1308,reichen::V,подам,pòrgere
1309,schenken::V,подаря,regalare
1310,versprechen::V,обещая,promettere
1311,wünschen::V,желая,augurare
1312,loben::V,хваля,lodare
1313,küssen::V,целувам,baciare
1314,wiegen::V,люлея,cullare
1315,wiegen::V,люлея,dondolare
1316,zudecken::V,покрия,coprire
1317,wecken::V,събудя,svegliare
1318,zeigen::V,покажа,indicare
1319,führen::V,водя,guidare
1320,führen::V,водя,condurre
1321,führen::V,заведа,guidare
1322,führen::V,заведа,condurre
1323,lehren::V,уча,insegnare
1324,unterrichten::V,преподавам,istruire
1325,unterrichten::V,преподавам,insegnare
1326,aufziehen::V,отгледам,allevare
1327,leiten::V,ръководя,avviare
1328,leiten::V,ръководя,dirìgere
1329,leiten::V,управлявам,avviare
1330,leiten::V,управлявам,dirìgere
1331,antreiben::V,подкарвам,incitare
1332,lassen::V,накарам,fare
1333,einladen::V,поканя,invitare
1334,vereinigen::V,съединя,unire
1335,besuchen::V,посетя,visitare
1336,besuchen::V,посетя,far vìsita a
1337,treffen::V,срещна,incontrare
1338,sich versammeln::V,събера се,rinunirsi
1339,spielen::V,играя,giocare
1340,singen::V,пея,cantare
1341,tanzen::V,танцувам,danzare
1342,sich trennen::V,разделя се,separarsi
1343,verlassen::V,напусна,lasciare
1344,verlassen::V,напусна,abbandonare
1345,retten::V,спася,salvare
1346,bewachen::V,охранявам,custodire
1347,schützen::V,запазя,protèggere
1348,verteidigen::V,защитя,difèndere
1349,sich schlagen::V,бия се,bàttersi
1350,schießen::V,стрелям,sparare
1351,siegen::V,победя,vìncere
1352,ärgern::V,ядосам,stizzire
1353,schlagen::V,бия,bàttere
1354,schlagen::V,ударя,bàttere
1355,treten::V,ритам,calciare
1356,stechen::V,бодна,pùngere
1357,stoßen::V,бутна,urtare
1358,stoßen::V,бутна,spìngere
1359,stoßen::V,блъсна,urtare
1360,stoßen::V,блъсна,spìngere
1361,stören::V,смутя,disturbare
1362,belästigen::V,отегча,molestare
1363,belästigen::V,отегча,importunare
1364,belästigen::V,безпокоя,molestare
1365,belästigen::V,безпокоя,importunare
1366,verbergen::V,скрия,celare
1367,verbergen::V,скрия,nascondere
1368,täuschen::V,измамя,ingannare
1369,betrügen::V,измамя,frodare
1370,betrügen::V,измамя,truffare
1371,töten::V,убия,uccìdere
1372,töten::V,умъртвя,uccìdere
1373,wohnen::V,живея,abitare
1374,arbeiten::V,работя,lavorare
1375,sammeln::V,събера,raccògliere
1376,sammeln::V,събера,collezionare
1377,pflücken::V,бера,cògliere
1378,pflücken::V,откъсна,cògliere
1379,jagen::V,ловувам,cacciare
1380,fischen::V,ловя риба,pescare
1381,fassen::V,хвана,catturare
1382,fassen::V,хвана,acchiappare
1383,hüten::V,пазя,pascolare
1384,treiben::V,карам,spìngere
1385,anbinden::V,завържа,legare
1386,anbinden::V,завържа,attaccare
1387,füttern::V,храня,dar da mangiare a
1388,melken::V,доя,mùngere
1389,hacken::V,сека,tritare
1390,hacken::V,сека,spaccare
1391,gießen::V,полея,annaffiare
1392,reifen::V,узрея,maturare
1393,zubereiten::V,приготвя,preparare
1394,kochen::V,варя,cuòcere
1395,backen::V,пека,cuòcere
1396,backen::V,пека,cuòcere al forno
1397,braten::V,пържа,frìggere
1398,braten::V,пържа,arrostire
1399,umrühren::V,разбъркам,mescolare
1400,stricken::V,плета,llavorare a maglia
1401,nähen::V,шия,cucire
1402,färben::V,боядисам,tìngere
1403,reinigen::V,почистя,pulire
1404,reinigen::V,почистя,nettare
1405,waschen::V,мия,lavare
1406,waschen::V,пера,lavare
1407,abwischen::V,избърша,asciugare
1408,spülen::V,плакна,lavare
1409,spülen::V,плакна,sciacquare
1410,fegen::V,измета,spazzare
1411,kehren::V,мета,spazzare
1412,baden::V,къпя се,bagnarsi
1413,baden::V,къпя се,fare il bagno
1414,sich waschen::V,мия се,lavarsi
1415,ausziehen::V,съблека,tògliersi
1416,anziehen::V,облека,mettersi
1417,anziehen::V,облека,indossare
1418,sich anziehen::V,облека се,vestirsi
1419,kämmen::V,реша,pettinare
1420,kämmen::V,вчеша,pettinare
1421,schmücken::V,накича,ornare
1422,schmücken::V,накича,decorare
1423,sagen::V,кажа,dire
1424,sprechen::V,говоря,parlare
1425,reden::V,говоря,parlare
1426,sich unterhalten::V,разговарям,conversare
1427,fragen::V,запитам,chièdere
1428,fragen::V,запитам,domandare
1429,bitten::V,моля,pregare
1430,erzählen::V,разкажа,narrare
1431,erzählen::V,разкажа,raccontare
1432,mitteilen::V,съобщя,comunicare
1433,nennen::V,нарека,nominare
1434,rufen::V,викам,chiamare
1435,rufen::V,повикам,chiamare
1436,prahlen::V,хваля се,vantarsi
1437,übersetzen::V,преведа,tradurre
1438,denken::V,мисля,pensare
1439,glauben::V,вярвам,credere
1440,bemerken::V,забележа,notare
1441,bemerken::V,забележа,osservare
1442,erkennen::V,позная,riconoscere
1443,begreifen::V,схвана,capire
1444,begreifen::V,схвана,comprèndere
1445,verstehen::V,разбера,intèndere
1446,verstehen::V,разбера,comprèndere
1447,lernen::V,уча се,imparare
1448,lernen::V,уча се,apprèndere
1449,wissen::V,зная,sapere
1450,sich erinnern an::V,спомня си за,ricordare
1451,sich erinnern an::V,спомня си за,ricordarsi di
1452,vergessen::V,забравя,dimenticare
1453,messen::V,меря,misurare
1454,zählen::V,броя,contare
1455,rechnen::V,сметна,contare
1456,rechnen::V,сметна,calcolare
1457,lesen::V,чета,lèggere
1458,malen::V,рисувам,dipìngere
1459,zeichnen::V,рисувам,disegnare
1460,schreiben::V,пиша,scrìvere
1461,besitzen::V,имам,possedere
1462,besitzen::V,притежавам,possedere
1463,kaufen::V,купя,comprare
1464,kaufen::V,купя,acquistare
1465,kaufen::V,купувам,comprare
1466,kaufen::V,купувам,acquistare
1467,verkaufen::V,продам,vendere
1468,bezahlen::V,заплатя,pagare
1469,zahlen::V,платя,pagare
1470,beherrschen::V,владея,dominare
1471,ertragen::V,понеса,sopportare
1472,Platte::N,,lastra
1473,Platte::N,,piastra
1474,Stütze::N,,supporto
1475,stehlen::V,,rubare
