,Concept_ID,tr,hu
1027,verschwinden::V,kaybolmak,letűnik
1028,sinken::V,inmek,süllyed
1029,abnehmen::V,azalmak,apad
1030,abnehmen::V,azalmak,csökken
1031,zunehmen::V,artmak,növekszik
1032,zunehmen::V,artmak,gyarapszik
1033,zunehmen::V,çoğalmak,növekszik
1034,zunehmen::V,çoğalmak,gyarapszik
1035,steigen::V,artmak,emelkedik
1036,steigen::V,yükselmek,emelkedik
1037,wachsen::V,büyümek,nő
1038,wachsen::V,büyümek,terem
1039,wachsen::V,büyümek,növekszik
1040,wachsen::V,gelişmek,nő
1041,wachsen::V,gelişmek,terem
1042,wachsen::V,gelişmek,növekszik
1043,glänzen::V,parlamak,ragyog
1044,glänzen::V,parlamak,fénylik
1045,funkeln::V,parıldamak,csillog
1046,funkeln::V,parıldamak,tündöklik
1047,lärmen::V,gürültü yapmak,lármázik
1048,läuten::V,çalmak,cseng
1049,klingeln::V,zil çalmak,csenget
1050,klirren::V,şakırdamak,csörömpöl
1051,klirren::V,zangırdamak,csörömpöl
1052,brausen::V,köpürmek,zúg
1053,brausen::V,köpürmek,morajlik
1054,brausen::V,kükremek,zúg
1055,brausen::V,kükremek,morajlik
1056,rauschen::V,fışırdamak,zúg
1057,klingen::V,tınlamak,hangzik
1058,bellen::V,havlamak,ugat
1059,heulen::V,ulumak,bőg
1060,heulen::V,ulumak,üvölt
1061,blasen::V,üflemek,fúj
1062,pfeifen::V,düdük çalmak,fütyül
1063,schreien::V,bağırmak,kiált
1064,schreien::V,bağırmak,kiabál
1065,schreien::V,haykırmak,kiált
1066,schreien::V,haykırmak,kiabál
1067,stöhnen::V,inlemek,nyög
1068,zittern::V,titremek,remeg
1069,zittern::V,titremek,reszket
1070,leben::V,yaşamak,él
1071,leben::V,hayatta olmak,él
1072,geboren werden::V,doğmak,születik
1073,atmen::V,solunmak,lélegzik
1074,atmen::V,nefes almak,lélegzik
1075,trinken::V,içmek,iszik
1076,essen::V,yemek,eszik
1077,schlucken::V,yutmak,nyel
1078,müde werden::V,yorulmak,elfárad
1079,müde werden::V,yorulmak,kifárad
1080,einschlafen::V,uykuya dalmak,elalszik
1081,schlafen::V,uyumak,alszik
1082,aufwachen::V,uyanmak,felébred
1083,aufstehen::V,kalkmak,felkel
1084,aufstehen::V,yataktan kalkmak,felkel
1085,sich erholen::V,dinlenmek,pihen
1086,krank werden::V,hastalanmak,megbetegedik
1087,krank werden::V,hastalanmak,belebetegszik
1088,krank sein::V,hasta olmak,betegeskedik
1089,schmerzen::V,ağrımak,fáj
1090,husten::V,öksürmek,köhög
1091,genesen::V,şifa bulmak,meggyógyul
1092,sterben::V,ölmek,hal
1093,sterben::V,vefat etmek,hal
1094,umkommen::V,ölmek,elpusztul
1095,sich bewegen::V,hareket etmek,mozog
1096,sich rühren::V,kımıldanmak,mozdul
1097,sich erheben::V,kalkmak,feláll
1098,sich erheben::V,kalkmak,felemelkedik
1099,sich erheben::V,ayağa kalkmak,feláll
1100,sich erheben::V,ayağa kalkmak,felemelkedik
1101,sich setzen::V,oturmak,ül
1102,sich setzen::V,oturmak,leül
1103,hinfallen::V,yere düşmek,bukik
1104,hinfallen::V,yere düşmek,elesik
1105,laufen::V,yürümek,jár
1106,schreiten::V,yürümek,lép
1107,schreiten::V,adım atmak,lép
1108,spazierengehen::V,gezmek,sétál
1109,spazierengehen::V,dolaşmak,sétál
1110,eilen::V,seğirtmek,siet
1111,sich beeilen::V,acele etmek,siet
1112,sausen::V,hızla gitmek,robog
1113,rennen::V,koşmak,fut
1114,rennen::V,koşmak,szalad
1115,springen::V,atlamak,ugrik
1116,springen::V,sıçramak,ugrik
1117,klettern::V,tırmanmak,kúszik
1118,schaukeln::V,sallanmak,hintázik
1119,kriechen::V,sürünmek,kúszik
1120,schwimmen::V,yüzmek,úszik
1121,tauchen::V,dalmak,merül
1122,rudern::V,kürek çekmek,evez
1123,fahren::V,gitmek,jár
1124,fahren::V,gitmek,megy
1125,fahren::V,gitmek,utazik
1126,fliegen::V,uçmak,száll
1127,gehen::V,gitmek,megy
1128,weggehen::V,gitmek,elmegy
1129,abfahren::V,kalkmak,indul
1130,anhalten::V,durmak,megáll
1131,hineingehen::V,içeri girmek,bemegy
1132,eintreten::V,girmek,belép
1133,kommen::V,gelmek,jön
1134,ankommen::V,varmak,érkezik
1135,ankommen::V,varmak,megérkezik
1136,zurückkommen::V,dönmek,visszajön
1137,bleiben::V,kalmak,marad
1138,bleiben::V,kalmak,megmarad
1139,warten::V,beklemek,vár
1140,warten::V,beklemek,várakozik
1141,erwarten::V,beklemek,vár
1142,erwarten::V,beklemek,megvár
1143,suchen::V,aramak,kutat
1144,finden::V,bulmak,talál
1145,versuchen::V,denemek,megpróbál
1146,versuchen::V,denemek,megkísérel
1147,vorbereiten::V,hazırlamak,előkészít
1148,lieben::V,sevmek,szeret
1149,mögen::V,beğenmek,szeret
1150,lachen::V,gülmek,nevet
1151,rühren::V,dokunmak,mozdít
1152,rühren::V,duygulandırmak,mozdít
1153,weinen::V,ağlamak,sír
1154,schimpfen::V,küfretmek,szid
1155,schimpfen::V,küfretmek,szitkozódik
1156,sich ärgern::V,kızmak,mérgelődik
1157,sich ärgern::V,kızmak,bosszankodik
1158,sich fürchten::V,korkmak,fél
1159,sich fürchten::V,korkmak,retteg
1160,fürchten::V,korkmak,fél
1161,fliehen::V,kaçmak,menekül
1162,flüchten::V,kaçmak,elmenekül
1163,sehen::V,görmek,néz
1164,anschauen::V,seyretmek,megnéz
1165,ansehen::V,bakmak,néz
1166,ansehen::V,bakmak,ránéz
1167,ansehen::V,bakmak,megnéz
1168,hören::V,duymak,hall
1169,hören::V,işitmek,hall
1170,zuhören::V,dinlemek,hallgat
1171,zuhören::V,dinlemek,meghallgat
1172,probieren::V,denemek,kóstol
1173,probieren::V,denemek,megkóstol
1174,probieren::V,tadına bakmak,kóstol
1175,probieren::V,tadına bakmak,megkóstol
1176,riechen::V,kokusunu almak,szagol
1177,fühlen::V,duymak,érez
1178,fühlen::V,hissetmek,érez
1179,scheinen::V,görünmek,tűnik
1180,scheinen::V,görünmek,látszik
1181,zu sehen sein::V,görünmek,mutatkozik
1182,vernehmen::V,haber almak,hall
1183,frieren::V,üşümek,fázik
1184,tun::V,etmek,csinál
1185,tun::V,etmek,cselekszik
1186,tun::V,yapmak,csinál
1187,tun::V,yapmak,cselekszik
1188,können::V,bilmek,tud
1189,wollen::V,istemek,akar
1190,anfangen::V,başlamak,kezd
1191,beenden::V,bitirmek,befejez
1192,aufhören::V,bitmek,megszűnik
1193,gelingen::V,başarmak,sikerül
1194,geraten::V,düşmek,kerül
1195,geraten::V,düşmek,jut
1196,öffnen::V,açmak,nyit
1197,öffnen::V,açmak,kinyit
1198,schließen::V,kapamak,csuk
1199,schließen::V,kapamak,becsuk
1200,stellen::V,koymak,állít
1201,stellen::V,koymak,helyez
1202,setzen::V,koymak,ültet
1203,setzen::V,koymak,helyez
1204,setzen::V,oturtmak,ültet
1205,setzen::V,oturtmak,helyez
1206,legen::V,koymak,tesz
1207,legen::V,koymak,fektet
1208,legen::V,yatırmak,tesz
1209,legen::V,yatırmak,fektet
1210,berühren::V,dokunmak,érint
1211,verbinden::V,bağlamak,beköt
1212,verbinden::V,bağlamak,összeköt
1213,verbinden::V,birleştirmek,beköt
1214,verbinden::V,birleştirmek,összeköt
1215,bedecken::V,örtmek,betakar
1216,bedecken::V,örtmek,beborít
1217,bedecken::V,kaplamak,betakar
1218,bedecken::V,kaplamak,beborít
1219,aufhängen::V,asmak,felakaszt
1220,anzünden::V,yakmak,gyújt
1221,anzünden::V,yakmak,meggyújt
1222,anzünden::V,ateşlemek,gyújt
1223,anzünden::V,ateşlemek,meggyújt
1224,aufheben::V,kaldırmak,felemel
1225,zurücklassen::V,geride bırakmak,hátrahagy
1226,verlieren::V,yitirmek,veszít
1227,verlieren::V,yitirmek,elveszít
1228,verlieren::V,kaybetmek,veszít
1229,verlieren::V,kaybetmek,elveszít
1230,fallen lassen::V,düşürmek,elejt
1231,machen::V,yapmak,tesz
1232,machen::V,yapmak,csinál
1233,herstellen::V,yapmak,gyárt
1234,herstellen::V,yapmak,előállít
1235,herstellen::V,imal etmek,gyárt
1236,herstellen::V,imal etmek,előállít
1237,bauen::V,kurmak,épít
1238,bauen::V,inşa etmek,épít
1239,reparieren::V,onarmak,javít
1240,reparieren::V,onarmak,kijavít
1241,reparieren::V,onarmak,megjavít
1242,reparieren::V,tamir etmek,javít
1243,reparieren::V,tamir etmek,kijavít
1244,reparieren::V,tamir etmek,megjavít
1245,verbessern::V,düzeltmek,megjavít
1246,ändern::V,değiştirmek,változtat
1247,ändern::V,değiştirmek,megváltoztat
1248,graben::V,kazmak,ás
1249,beugen::V,eğmek,meghajt
1250,biegen::V,bükmek,hajlít
1251,drehen::V,çevirmek,forgat
1252,drehen::V,döndürmek,forgat
1253,wenden::V,çevirmek,fordít
1254,wenden::V,çevirmek,megfordít
1255,umdrehen::V,çevirmek,megfordít
1256,umdrehen::V,çevirmek,megforgat
1257,heben::V,kaldırmak,emel
1258,hochheben::V,yukarı kaldırmak,felemel
1259,ergreifen::V,tutmak,megfog
1260,ergreifen::V,yakalamak,megfog
1261,halten::V,tutmak,tart
1262,drücken::V,sıkmak,nyom
1263,drücken::V,sıkmak,megnyom
1264,schieben::V,itmek,tol
1265,schieben::V,sürmek,tol
1266,kratzen::V,kaşımak,vakar
1267,lecken::V,yalamak,nyal
1268,beißen::V,ısırmak,harap
1269,abreißen::V,koparmak,letép
1270,abschneiden::V,keserek ayırmak,levág
1271,binden::V,bağlamak,köt
1272,binden::V,bağlamak,kötöz
1273,stecken::V,sokmak,dug
1274,brechen::V,kırmak,tör
1275,brechen::V,kırmak,eltör
1276,klopfen::V,çalmak,kopogtat
1277,hauen::V,vurmak,vág
1278,hauen::V,vurmak,levág
1279,kleben::V,yapıştırmak,tapaszt
1280,reiben::V,ovmak,dörzsöl
1281,reiben::V,ovmak,súrol
1282,reiben::V,sürtmek,dörzsöl
1283,reiben::V,sürtmek,súrol
1284,streichen::V,sürmek,simít
1285,schleifen::V,bilemek,fen
1286,schleifen::V,bilemek,csiszol
1287,schleifen::V,bilemek,köszörül
1288,schneiden::V,kesmek,vág
1289,schneiden::V,kesmek,szel
1290,schneiden::V,kesmek,metsz
1291,rütteln::V,sallamak,ráz
1292,schütteln::V,sarsmak,ráz
1293,schütteln::V,sarsmak,megráz
1294,schütteln::V,çalkamak,ráz
1295,schütteln::V,çalkamak,megráz
1296,schwenken::V,sallamak,lóbál
1297,schwenken::V,sallamak,lobogtat
1298,schütten::V,dökmek,önt
1299,schütten::V,akıtmak,önt
1300,füllen::V,doldurmak,tölt
1301,füllen::V,doldurmak,megtölt
1302,einwickeln::V,sarmak,becsavar
1303,tragen::V,taşımak,hord
1304,schleppen::V,sürüklemek,vonszol
1305,ziehen::V,çekmek,húz
1306,aufbewahren::V,saklamak,megőriz
1307,werfen::V,atmak,dob
1308,werfen::V,atmak,hajít
1309,fangen::V,tutmak,fog
1310,fangen::V,yakalamak,fog
1311,packen::V,tutmak,megragad
1312,packen::V,yakalamak,megragad
1313,verstecken::V,saklamak,eldug
1314,verstecken::V,saklamak,elrejt
1315,teilen::V,bölmek,oszt
1316,teilen::V,bölmek,megoszt
1317,teilen::V,ayırmak,oszt
1318,teilen::V,ayırmak,megoszt
1319,schicken::V,yollamak,küld
1320,schicken::V,göndermek,küld
1321,bringen::V,getirmek,hoz
1322,bringen::V,getirmek,visz
1323,hinzufügen::V,katmak,hozzáad
1324,hinzufügen::V,eklemek,hozzáad
1325,bekommen::V,almak,kap
1326,bekommen::V,almak,megkap
1327,bekommen::V,eline geçmek,kap
1328,bekommen::V,eline geçmek,megkap
1329,erhalten::V,almak,kap
1330,erhalten::V,almak,megkap
1331,nehmen::V,almak,vesz
1332,wählen::V,seçmek,választ
1333,auswählen::V,seçmek,kiválaszt
1334,auswählen::V,ayırmak,kiválaszt
1335,bewahren::V,korumak,megtart
1336,behindern::V,engellemek,akadályoz
1337,behindern::V,engellemek,gátol
1338,verderben::V,bozmak,elront
1339,beschädigen::V,zedelemek,rongál
1340,beschädigen::V,ziyan vermek,rongál
1341,zerbrechen::V,kırmak,eltör
1342,zerbrechen::V,kırmak,széttör
1343,zerbrechen::V,kırmak,kettétör
1344,zerreißen::V,yırtmak,eltép
1345,zerreißen::V,yırtmak,széttép
1346,zerstören::V,yıkmak,elpusztít
1347,zerstören::V,tahrip etmek,elpusztít
1348,verbrennen::V,yakmak,éget
1349,verbrennen::V,yakmak,eléget
1350,geben::V,vermek,ad
1351,reichen::V,uzatmak,nyújt
1352,schenken::V,hediye etmek,ajándékoz
1353,versprechen::V,vaat etmek,ígér
1354,wünschen::V,kutlamak,kíván
1355,loben::V,övmek,dicsér
1356,küssen::V,öpmek,csókol
1357,wiegen::V,sallamak,ringat
1358,zudecken::V,örtmek,betakar
1359,wecken::V,uyandırmak,kelt
1360,wecken::V,uyandırmak,ébreszt
1361,zeigen::V,göstermek,mutat
1362,führen::V,gezdirmek,visz
1363,führen::V,gezdirmek,vezet
1364,führen::V,yol göstermek,visz
1365,führen::V,yol göstermek,vezet
1366,lehren::V,okutmak,tanít
1367,lehren::V,öğretmek,tanít
1368,unterrichten::V,öğretmek,tanít
1369,aufziehen::V,yetiştirmek,felnevel
1370,leiten::V,yönetmek,vezet
1371,leiten::V,yönetmek,vezérel
1372,leiten::V,idare etmek,vezet
1373,leiten::V,idare etmek,vezérel
1374,antreiben::V,teşvik etmek,hajt
1375,lassen::V,-tırmak,-tat
1376,lassen::V,-tırmak,-at
1377,einladen::V,davet etmek,meghív
1378,vereinigen::V,birleştirmek,egyesít
1379,besuchen::V,uğramak,látogat
1380,besuchen::V,ziyaret etmek,látogat
1381,besuchen::V,görmeye gitmek,látogat
1382,treffen::V,rastlamak,talál
1383,treffen::V,isabet etmek,talál
1384,sich versammeln::V,toplanmak,gyülekezik
1385,sich versammeln::V,toplanmak,összegyűlik
1386,spielen::V,oynamak,játszik
1387,singen::V,söylemek,énekel
1388,singen::V,şarkı söylemek,énekel
1389,tanzen::V,oynamak,táncol
1390,tanzen::V,dans etmek,táncol
1391,sich trennen::V,ayrılmak,elválik
1392,verlassen::V,bırakmak,elhagy
1393,verlassen::V,terk etmek,elhagy
1394,retten::V,kurtarmak,ment
1395,bewachen::V,gözetmek,őriz
1396,schützen::V,korumak,óv
1397,schützen::V,korumak,véd
1398,verteidigen::V,savunmak,véd
1399,sich schlagen::V,dövüşmek,verekszik
1400,schießen::V,ateş etmek,lő
1401,siegen::V,yenmek,győz
1402,ärgern::V,kızdırmak,bosszant
1403,schlagen::V,dövmek,üt
1404,schlagen::V,dövmek,ver
1405,treten::V,tepmek,rúg
1406,stechen::V,sokmak,döf
1407,stechen::V,sokmak,szúr
1408,stechen::V,batırmak,döf
1409,stechen::V,batırmak,szúr
1410,stoßen::V,itmek,lök
1411,stehlen::V,çalmak,lop
1412,stören::V,bozmak,zavar
1413,stören::V,etkilemek,zavar
1414,belästigen::V,rahatsız etmek,zaklat
1415,verbergen::V,saklamak,rejt
1416,verbergen::V,saklamak,elrejt
1417,täuschen::V,aldatmak,megtéveszt
1418,betrügen::V,aldatmak,csal
1419,betrügen::V,dolandırmak,csal
1420,töten::V,öldürmek,öl
1421,wohnen::V,oturmak,lakik
1422,arbeiten::V,çalışmak,dolgozik
1423,sammeln::V,toplamak,szed
1424,sammeln::V,toplamak,gyűjt
1425,pflücken::V,koparmak,szed
1426,jagen::V,avlanmak,vadászik
1427,fischen::V,balık tutmak,halászik
1428,fassen::V,tutmak,fog
1429,fassen::V,yakalamak,fog
1430,hüten::V,otlatmak,őriz
1431,hüten::V,otlatmak,legeltet
1432,treiben::V,gütmek,hajt
1433,anbinden::V,bağlamak,köt
1434,füttern::V,beslemek,etet
1435,melken::V,sağmak,fej
1436,hacken::V,yarmak,vág
1437,gießen::V,sulamak,öntöz
1438,reifen::V,olgunlaşmak,érik
1439,zubereiten::V,hazırlamak,elkészít
1440,kochen::V,pişirmek,főz
1441,kochen::V,kaynatmak,főz
1442,backen::V,pişirmek,süt
1443,backen::V,fırında pişirmek,süt
1444,braten::V,kızartmak,süt
1445,umrühren::V,karıştırmak,megkever
1446,stricken::V,örmek,köt
1447,nähen::V,dikmek,varr
1448,färben::V,boyamak,fest
1449,reinigen::V,temizlemek,tisztít
1450,waschen::V,yıkamak,mos
1451,abwischen::V,silmek,letöröl
1452,spülen::V,çalkamak,mosogat
1453,fegen::V,süpürmek,söpör
1454,kehren::V,süpürmek,söpör
1455,baden::V,yıkanmak,fürdik
1456,baden::V,banyo yapmak,fürdik
1457,sich waschen::V,yıkanmak,mosdik
1458,sich waschen::V,yıkanmak,mosakszik
1459,ausziehen::V,çıkarmak,levesz
1460,anziehen::V,giymek,felölt
1461,anziehen::V,giymek,felvesz
1462,sich anziehen::V,giyinmek,öltözik
1463,sich anziehen::V,giyinmek,felöltözik
1464,kämmen::V,taramak,fésül
1465,schmücken::V,süslemek,díszít
1466,sagen::V,demek,mond
1467,sagen::V,söylemek,mond
1468,sprechen::V,konuşmak,beszél
1469,reden::V,konuşmak,beszél
1470,sich unterhalten::V,sohbet etmek,beszélget
1471,fragen::V,sormak,kérdez
1472,bitten::V,dilemek,kér
1473,bitten::V,rica etmek,kér
1474,erzählen::V,bahsetmek,mesél
1475,erzählen::V,bahsetmek,elbeszél
1476,erzählen::V,hikâye etmek,mesél
1477,erzählen::V,hikâye etmek,elbeszél
1478,mitteilen::V,bildirmek,közöl
1479,nennen::V,adlandırmak,hív
1480,nennen::V,adlandırmak,nevez
1481,rufen::V,çağırmak,hív
1482,prahlen::V,övünmek,dicsekszik
1483,übersetzen::V,çevirmek,fordít
1484,übersetzen::V,tercüme etmek,fordít
1485,denken::V,düşünmek,gondol
1486,glauben::V,inanmak,hisz
1487,glauben::V,zannetmek,hisz
1488,bemerken::V,farkına varmak,észrevesz
1489,erkennen::V,tanımak,ráismer
1490,erkennen::V,tanımak,felismer
1491,begreifen::V,anlamak,felfog
1492,begreifen::V,kavramak,felfog
1493,verstehen::V,duymak,ért
1494,verstehen::V,duymak,megért
1495,verstehen::V,anlamak,ért
1496,verstehen::V,anlamak,megért
1497,lernen::V,öğrenmek,tanul
1498,lernen::V,öğrenmek,megtanul
1499,wissen::V,bilmek,tud
1500,sich erinnern an::V,hatırlamak,emlékszik
1501,vergessen::V,unutmak,felejt
1502,vergessen::V,unutmak,elfelejt
1503,messen::V,ölçmek,mér
1504,messen::V,ölçmek,megmér
1505,zählen::V,saymak,számol
1506,zählen::V,saymak,megszámol
1507,rechnen::V,hesap etmek,számít
1508,lesen::V,okumak,olvas
1509,malen::V,resmini yapmak,fest
1510,zeichnen::V,çizmek,rajzol
1511,schreiben::V,yazmak,ír
1512,besitzen::V,haiz olmak,birtokol
1513,besitzen::V,sahip olmak,birtokol
1514,kaufen::V,almak,vesz
1515,kaufen::V,almak,megvesz
1516,verkaufen::V,satmak,elad
1517,bezahlen::V,ödemek,fizet
1518,bezahlen::V,ödemek,kifizet
1519,zahlen::V,ödemek,fizet
1520,zahlen::V,ödemek,megfizet
1521,beherrschen::V,hâkim olmak,ural
1522,ertragen::V,dayanmak,elbír
1523,ertragen::V,dayanmak,elvisel
1524,ertragen::V,katlanmak,elbír
1525,ertragen::V,katlanmak,elvisel
