,Concept_ID,de,kl
735,niemals::ADV,niemals,
736,hier::ADV,hier,maani
737,hierhin::ADV,hierhin,maani
738,von hier::ADV,von hier,
739,dort::ADV,dort,
740,dorthin::ADV,dorthin,ikuuna
741,geradeaus::ADV,geradeaus,narlumut
742,vorwärts::ADV,vorwärts,pilangavoc
743,rückwärts::ADV,rückwärts,kingumut
744,rückwärts::ADV,rückwärts,tunumut or tunummut
745,zurück::ADV,zurück,kingumut
746,zurück::ADV,zurück,tunumut or tunummut
747,unten::ADV,unten,kana
748,hinab::ADV,hinab,qiviu
749,oben::ADV,oben,
750,hinauf::ADV,hinauf,
751,überall::ADV,überall,tamaginni
752,überall::ADV,überall,tamani tamaani
753,nicht::ADV,nicht,
754,ein wenig::ADV,ein wenig,
755,kaum::ADV,kaum,qaqutigorsuaq
756,sehr::ADV,sehr,assut
757,so::ADV,so,
758,noch::ADV,noch,qeratavoq
759,nur::ADV,nur,
760,schon::ADV,schon,taava-una
761,wieder::ADV,wieder,kingumut
762,vergebens::ADV,vergebens,angiluk
763,vor::PRP,vor,
764,hinter::PRP,hinter,
765,unter::PRP,unter,
766,durch::PRP,durch,
767,neben::PRP,neben,
768,zwischen::PRP,zwischen,
769,wegen::PRP,wegen,
770,dies::PRN,dies,manna
771,dies::PRN,dies,matuma
772,das::PRN,das,ua
773,alles::PRN,alles,
774,ich::PRN,ich,uanga
775,du::PRN,du,illit
776,er::PRN,er,una
777,wir::PRN,wir,uagut
778,ihr::PRN,ihr,ilissi
779,sie::PRN,sie,uku
780,was::FPRN,was,aat?
781,wer::FPRN,wer,kikkut
782,wo::FADV,wo,sumi
783,wohin::FADV,wohin,sumut
784,wie::FADV,wie,qanoq
785,warum::FADV,warum,sooq
786,wieviel::FNUM,wieviel,qassit
787,wieviel::FNUM,wieviel,qanoq atsigisumik?
788,eins::NUM,eins,ataaseq
789,zwei::NUM,zwei,marluk
790,drei::NUM,drei,pingasut
791,vier::NUM,vier,sisamat
792,vier::NUM,vier,qajuusat
793,fünf::NUM,fünf,tallimat
794,sechs::NUM,sechs,arfineq
795,sechs::NUM,sechs,arfinillit
796,sieben::NUM,sieben,arfineq-marluk
797,acht::NUM,acht,arfineq pingasut
798,neun::NUM,neun,qulingiluat
799,neun::NUM,neun,arfineq sisamat
800,zehn::NUM,zehn,qulit
801,elf::NUM,elf,aqqaneq
802,zwölf::NUM,zwölf,aqqaneq-marluk
803,zwanzig::NUM,zwanzig,tyve
804,dreißig::NUM,dreißig,tredive
805,dreißig::NUM,dreißig,pingasunik qulillit
806,vierzig::NUM,vierzig,fyrre
807,fünfzig::NUM,fünfzig,halvtreds
808,fünfzig::NUM,fünfzig,tallimanik qulillit
809,sechzig::NUM,sechzig,tres
810,siebzig::NUM,siebzig,halvfjerds
811,achtzig::NUM,achtzig,firs
812,neunzig::NUM,neunzig,halvfems
813,hundert::NUM,hundert,et hundrede
814,tausend::NUM,tausend,et tusinde
815,und::CNJ,und,aamma
816,oder::CNJ,oder,imalluunnit
817,stehen::V,stehen,sikingavoq
818,sitzen::V,sitzen,ingippoq
819,liegen::V,liegen,nalavoq
820,liegen::V,liegen,aqupivoq
821,hängen::V,hängen,nivinngarpaa
822,werden::V,werden,pinngorpoq
823,passieren::V,passieren,pivoq
824,beginnen::V,beginnen,aallarnerpaa
825,enden::V,enden,naggaserpaa
826,wechseln::V,wechseln,immikkut ilivoq
827,aufgehen[Sonne]::V,aufgehen,
828,untergehen[Sonne]::V,untergehen,ilioqqaasoq
829,scheinen[Sonne]::V,scheinen,qinnorpoq
830,scheinen[Sonne]::V,scheinen,qinngorpoq
831,donnern::V,donnern,kalleq
832,wehen::V,wehen,timmivoq
833,strömen::V,strömen,
834,fließen::V,fließen,
835,sich drehen::V,sich drehen,ipippaa
836,schwanken::V,schwanken,aalavoq
837,schwingen::V,schwingen,issakajaat or issakatsiaarut
838,fallen::V,fallen,quasivaa
839,brennen::V,brennen,seerpoq
840,brennen::V,brennen,uuppaa
841,rauchen::V,rauchen,pujoorpoq
842,regnen::V,regnen,siallerpoq
843,gefrieren::V,gefrieren,qiulerpoq
844,tauen::V,tauen,aappoq
845,schmelzen::V,schmelzen,aappoq
846,schmelzen::V,schmelzen,aatsippaa
847,trocknen::V,trocknen,panerserpaa
848,sieden::V,sieden,qalappoq
849,faulen::V,faulen,
850,verfaulen::V,verfaulen,
851,reißen::V,reißen,qulli
852,reißen::V,reißen,alittorpaa
853,reißen::V,reißen,kimillanneq
854,versinken::V,versinken,kivivaa
855,versinken::V,versinken,apparpoq
856,vergehen::V,vergehen,qaangerpaa
857,vergehen::V,vergehen,sarsuppoq
858,erscheinen::V,erscheinen,takutippoq
859,verschwinden::V,verschwinden,
860,sinken::V,sinken,kivivaa
861,sinken::V,sinken,apparpoq
862,abnehmen::V,abnehmen,ikillipput
863,zunehmen::V,zunehmen,allisippaa
864,steigen::V,steigen,allisippaa
865,wachsen::V,wachsen,allivoq
866,glänzen::V,glänzen,qinngorpoq
867,glänzen::V,glänzen,qinnorpoq
868,funkeln::V,funkeln,uisorilavoq
869,lärmen::V,lärmen,
870,läuten::V,läuten,avilualaarpoq
871,klingeln::V,klingeln,aviluarpoq
872,klingeln::V,klingeln,aviluarpaluppoq
873,klirren::V,klirren,
874,brausen::V,brausen,ittuk
875,brausen::V,brausen,ittuppoq
876,brausen::V,brausen,ittuppaluppoq
877,rauschen::V,rauschen,
878,klingen::V,klingen,
879,bellen::V,bellen,qiluppoq
880,heulen::V,heulen,maarpoq
881,heulen::V,heulen,maalavoq
882,heulen::V,heulen,miaggoorpoq
883,blasen::V,blasen,aporneq
884,pfeifen::V,pfeifen,siggartartitsivoq
885,pfeifen::V,pfeifen,siorsulavoq
886,schreien::V,schreien,suaarpoq
887,stöhnen::V,stöhnen,nipiliorpoq
888,stöhnen::V,stöhnen,nipilliorpoq
889,zittern::V,zittern,qarsulivik
890,leben::V,leben,inuuvoq
891,geboren werden::V,geboren werden,inuuvoq
892,geboren werden::V,geboren werden,inunngorpoq
893,atmen::V,atmen,anersaarpoq
894,trinken::V,trinken,imerpoq
895,essen::V,essen,tamorpoq
896,schlucken::V,schlucken,tuluarnaq
897,müde werden::V,müde werden,
898,einschlafen::V,einschlafen,sinippoq
899,schlafen::V,schlafen,sinik
900,aufwachen::V,aufwachen,iterpoq
901,aufwachen::V,aufwachen,eqqumavoq
902,aufstehen::V,aufstehen,makippoq
903,sich erholen::V,sich erholen,qasuerserpoq
904,krank werden::V,krank werden,
905,krank sein::V,krank sein,
906,schmerzen::V,schmerzen,anneraa
907,schmerzen::V,schmerzen,annernarpoq
908,husten::V,husten,quersorpoq
909,genesen::V,genesen,ajunngissivoq
910,genesen::V,genesen,ilisimmarpoq
911,genesen::V,genesen,ilorrippoq
912,sterben::V,sterben,toquvoq
913,umkommen::V,umkommen,
914,sich bewegen::V,sich bewegen,ingerlavoq
915,sich rühren::V,sich rühren,
916,sich erheben::V,sich erheben,
917,sich setzen::V,sich setzen,ingippoq
918,hinfallen::V,hinfallen,
919,laufen::V,laufen,arpappoq
920,schreiten::V,schreiten,ingerlavoq
921,spazierengehen::V,spazierengehen,utertakajaarpoq
922,spazierengehen::V,spazierengehen,utertakattajaarpoq
923,eilen::V,eilen,qaa qaa
924,eilen::V,eilen,qiilasaarpoq
925,eilen::V,eilen,ingerlasaarpaa
926,sich beeilen::V,sich beeilen,tuaviorpoq
927,sausen::V,sausen,uiguut
928,rennen::V,rennen,igivoq
929,springen::V,springen,upernassaq
930,klettern::V,klettern,pilaakkeerpoq
931,schaukeln::V,schaukeln,aalavoq
932,kriechen::V,kriechen,
933,schwimmen::V,schwimmen,naluppoq
934,tauchen::V,tauchen,allorpoq
935,rudern::V,rudern,ipuppaa
936,fahren::V,fahren,qimusserpoq
937,fliegen::V,fliegen,timmivoq
938,gehen::V,gehen,
939,weggehen::V,weggehen,piiarpoq
940,abfahren::V,abfahren,
941,anhalten::V,anhalten,unitsippaa
942,hineingehen::V,hineingehen,timaappaa
943,eintreten::V,eintreten,allattorpaa
944,kommen::V,kommen,qaa-
945,kommen::V,kommen,pivaa
946,ankommen::V,ankommen,tikippoq
947,zurückkommen::V,zurückkommen,angerlarpoq
948,bleiben::V,bleiben,uninngavoq
949,warten::V,warten,paavoq
950,warten::V,warten,utaqqivoq
951,erwarten::V,erwarten,
952,suchen::V,suchen,nivivaa
953,finden::V,finden,nanivaa
954,versuchen::V,versuchen,uuppaa
955,versuchen::V,versuchen,ussersarpaa
956,vorbereiten::V,vorbereiten,piareersarpaa
957,lieben::V,lieben,asavaa
958,mögen::V,mögen,akaaraa
959,lachen::V,lachen,
960,rühren::V,rühren,qeerlerpaa
961,weinen::V,weinen,qiavoq
962,schimpfen::V,schimpfen,qatimaarpoq
963,sich ärgern::V,sich ärgern,ugguutigaa
964,sich fürchten::V,sich fürchten,eqqanaarpoq
965,fürchten::V,fürchten,ersigaa
966,fliehen::V,fliehen,qimaavoq
967,flüchten::V,flüchten,allikarfigaa
968,sehen::V,sehen,isigaa
969,anschauen::V,anschauen,
970,ansehen::V,ansehen,alaatsinaappaa
971,hören::V,hören,tusarpaa
972,zuhören::V,zuhören,naalappoq
973,probieren::V,probieren,
974,riechen::V,riechen,tipippoq
975,fühlen::V,fühlen,misigaa
976,scheinen::V,scheinen,takutippoq
977,zu sehen sein::V,zu sehen sein,
978,vernehmen::V,vernehmen,
979,frieren::V,frieren,qiiavoq
980,tun::V,tun,iliorpoq
981,können::V,können,
982,wollen::V,wollen,piumavaa
983,anfangen::V,anfangen,pilerpoq
984,beenden::V,beenden,naggaserpaa
985,aufhören::V,aufhören,naammatsippaa
986,gelingen::V,gelingen,
987,geraten::V,geraten,
988,öffnen::V,öffnen,ammarpaa
989,schließen::V,schließen,matuaa
990,stellen::V,stellen,ilivaa
991,stellen::V,stellen,iliorarpai
992,stellen::V,stellen,ilioqqarpai
993,setzen::V,setzen,iliorarpai
994,setzen::V,setzen,ilioqqarpai
995,legen::V,legen,ilivaa
996,berühren::V,berühren,attorpaa
997,verbinden::V,verbinden,taperserpaa
998,bedecken::V,bedecken,iikkerpaa
999,bedecken::V,bedecken,iikkersorpaa
1000,aufhängen::V,aufhängen,inivaa
1001,aufhängen::V,aufhängen,iniorarpai
1002,anzünden::V,anzünden,saggaavoq
1003,aufheben::V,aufheben,allisippaa
1004,zurücklassen::V,zurücklassen,aallarpoq
1005,verlieren::V,verlieren,annaavaa
1006,fallen lassen::V,fallen lassen,nakkaavaa
1007,machen::V,machen,iliorpoq
1008,herstellen::V,herstellen,anillatsippaa
1009,bauen::V,bauen,marrarterpaa
1010,reparieren::V,reparieren,iluarsaappaa
1011,verbessern::V,verbessern,naqqippaa
1012,ändern::V,ändern,
1013,graben::V,graben,assappaa
1014,beugen::V,beugen,qappappoq
1015,biegen::V,biegen,qappappoq
1016,drehen::V,drehen,
1017,wenden::V,wenden,assappaa
1018,wenden::V,wenden,assakarpoq
1019,umdrehen::V,umdrehen,assakartippaa
1020,heben::V,heben,kivippaa
1021,hochheben::V,hochheben,kissumiarpaa
1022,ergreifen::V,ergreifen,isaappaa
1023,ergreifen::V,ergreifen,isaguppaa
1024,halten::V,halten,minarpaa
1025,drücken::V,drücken,naqittaat
1026,schieben::V,schieben,
1027,kratzen::V,kratzen,qitsuppaa
1028,lecken::V,lecken,aluppaa
1029,beißen::V,beißen,kiivaa
1030,abreißen::V,abreißen,aqqarpaa
1031,abreißen::V,abreißen,isaterpaa
1032,abschneiden::V,abschneiden,kipivaa
1033,binden::V,binden,kakkersarpaa
1034,stecken::V,stecken,kussunneq
1035,brechen::V,brechen,nallorpaa
1036,klopfen::V,klopfen,pattappaa
1037,hauen::V,hauen,aqivaa
1038,kleben::V,kleben,qaappoq
1039,reiben::V,reiben,tagiarpaa
1040,reiben::V,reiben,tangiarpaa
1041,streichen::V,streichen,erlerpoq
1042,schleifen::V,schleifen,sequppaa
1043,schneiden::V,schneiden,uullivoq
1044,rütteln::V,rütteln,
1045,schütteln::V,schütteln,aalavoq
1046,schwenken::V,schwenken,issarpoq
1047,schütten::V,schütten,
1048,füllen::V,füllen,immerpaa
1049,einwickeln::V,einwickeln,immoqquserpaa
1050,tragen::V,tragen,maqippaa
1051,tragen::V,tragen,assartorpoq
1052,schleppen::V,schleppen,assartorpoq
1053,ziehen::V,ziehen,kalippaa
1054,ziehen::V,ziehen,kalissarpoq
1055,aufbewahren::V,aufbewahren,toqqorpaa
1056,werfen::V,werfen,kuivaa
1057,fangen::V,fangen,anguaa
1058,packen::V,packen,
1059,verstecken::V,verstecken,anngigaa
1060,teilen::V,teilen,agguut
1061,teilen::V,teilen,agguusersorpaa
1062,schicken::V,schicken,nassiuppaa
1063,bringen::V,bringen,aggiuppaa
1064,bringen::V,bringen,nassataraa
1065,hinzufügen::V,hinzufügen,
1066,bekommen::V,bekommen,tiguaa
1067,erhalten::V,erhalten,tiguaa
1068,nehmen::V,nehmen,pivoq
1069,nehmen::V,nehmen,tiguaa
1070,wählen::V,wählen,
1071,auswählen::V,auswählen,
1072,bewahren::V,bewahren,sukkunik simerserpaa
1073,behindern::V,behindern,
1074,verderben::V,verderben,asiutippaa
1075,verderben::V,verderben,piuneerunnerit
1076,beschädigen::V,beschädigen,
1077,zerbrechen::V,zerbrechen,ukuvoq
1078,zerreißen::V,zerreißen,tisavaa
1079,zerreißen::V,zerreißen,alittorpaa
1080,zerstören::V,zerstören,aserorpaa
1081,verbrennen::V,verbrennen,seerpoq
1082,geben::V,geben,pivoq
1083,reichen::V,reichen,
1084,schenken::V,schenken,
1085,versprechen::V,versprechen,neriorsorpaa
1086,wünschen::V,wünschen,kissaat
1087,loben::V,loben,nersorpaa
1088,loben::V,loben,nersornaat
1089,küssen::V,küssen,kunippaa
1090,küssen::V,küssen,kunissorpaa
1091,wiegen::V,wiegen,
1092,zudecken::V,zudecken,majorpaa
1093,wecken::V,wecken,itersarpaa
1094,zeigen::V,zeigen,tikkuuppaa
1095,führen::V,führen,tasissiuppaa
1096,führen::V,führen,ilitsersorpaa
1097,führen::V,führen,tasissersuuppaa
1098,lehren::V,lehren,ilinniartippaa
1099,unterrichten::V,unterrichten,ajoqerpaa
1100,unterrichten::V,unterrichten,ajoqersorpaa
1101,unterrichten::V,unterrichten,ilinniartitsivoq
1102,aufziehen::V,aufziehen,inororsarpaa
1103,leiten::V,leiten,iluatsippaa
1104,antreiben::V,antreiben,ikusimmippaa
1105,lassen::V,lassen,
1106,einladen::V,einladen,qaaqquaa
1107,einladen::V,einladen,qaasarpaa
1108,vereinigen::V,vereinigen,taperserpaa
1109,besuchen::V,besuchen,tikeraarpaa
1110,treffen::V,treffen,aporappaa
1111,sich versammeln::V,sich versammeln,majorpoq
1112,spielen::V,spielen,pinnguarpoq
1113,singen::V,singen,erinarsorpoq
1114,tanzen::V,tanzen,qitippoq
1115,sich trennen::V,sich trennen,immikkoortippaa
1116,verlassen::V,verlassen,
1117,retten::V,retten,annaappaa
1118,bewachen::V,bewachen,
1119,schützen::V,schützen,eriagaa
1120,schützen::V,schützen,pineqartaalivaa
1121,verteidigen::V,verteidigen,
1122,sich schlagen::V,sich schlagen,
1123,schießen::V,schießen,aallaavaa
1124,schießen::V,schießen,piseriuppaa
1125,siegen::V,siegen,
1126,ärgern::V,ärgern,ninngassarpaa
1127,ärgern::V,ärgern,ninngassaarpaa
1128,schlagen::V,schlagen,unatarpaa
1129,treten::V,treten,tukerpoq
1130,stechen::V,stechen,iguppaa
1131,stechen::V,stechen,qasilippoq
1132,stoßen::V,stoßen,ikuserpaa
1133,stoßen::V,stoßen,ikusimmippaa
1134,stehlen::V,stehlen,tillippaa
1135,stören::V,stören,akornuserpaa
1136,belästigen::V,belästigen,
1137,verbergen::V,verbergen,anngigaa
1138,täuschen::V,täuschen,
1139,betrügen::V,betrügen,peqquserluttuliorfigaa
1140,töten::V,töten,maappaa
1141,töten::V,töten,toquppaa
1142,wohnen::V,wohnen,najugaqarpoq
1143,arbeiten::V,arbeiten,sulivoq
1144,sammeln::V,sammeln,katersorpai
1145,pflücken::V,pflücken,
1146,jagen::V,jagen,piniarpoq
1147,fischen::V,fischen,aalisarpoq
1148,fassen::V,fassen,
1149,hüten::V,hüten,
1150,treiben::V,treiben,
1151,anbinden::V,anbinden,qilerut
1152,anbinden::V,anbinden,qilersorpaa
1153,anbinden::V,anbinden,ungerlatserpaa
1154,füttern::V,füttern,nerlerpaa
1155,melken::V,melken,
1156,hacken::V,hacken,
1157,gießen::V,gießen,imerterpaa
1158,reifen::V,reifen,
1159,zubereiten::V,zubereiten,
1160,kochen::V,kochen,igavoq
1161,backen::V,backen,
1162,braten::V,braten,siappaa
1163,umrühren::V,umrühren,qeerlerpaa
1164,stricken::V,stricken,
1165,nähen::V,nähen,
1166,färben::V,färben,misuppaa
1167,reinigen::V,reinigen,sanniarpaa
1168,waschen::V,waschen,asappaa
1169,abwischen::V,abwischen,saligarpaa
1170,abwischen::V,abwischen,saligartorpaa
1171,spülen::V,spülen,
1172,fegen::V,fegen,sanngiarpaa
1173,kehren::V,kehren,
1174,baden::V,baden,uffarpoq
1175,sich waschen::V,sich waschen,uffarpoq
1176,ausziehen::V,ausziehen,annoraajarpaa
1177,anziehen::V,anziehen,ativaa
1178,anziehen::V,anziehen,atitippaa
1179,sich anziehen::V,sich anziehen,atisalersorpoq
1180,kämmen::V,kämmen,
1181,schmücken::V,schmücken,
1182,sagen::V,sagen,oqarpoq
1183,sprechen::V,sprechen,oqaluttarpoq
1184,reden::V,reden,oqaluppoq
1185,sich unterhalten::V,sich unterhalten,
1186,fragen::V,fragen,aperaa
1187,bitten::V,bitten,aperaa
1188,bitten::V,bitten,qinnuigaa
1189,erzählen::V,erzählen,oqaluttuaraa
1190,mitteilen::V,mitteilen,oqalualaarpoq
1191,nennen::V,nennen,
1192,rufen::V,rufen,qaaqquaa
1193,prahlen::V,prahlen,oqqartuvoq
1194,prahlen::V,prahlen,oqallortuvoq
1195,übersetzen::V,übersetzen,ikaarpoq
1196,übersetzen::V,übersetzen,nutserpaa
1197,denken::V,denken,isumaqarpoq
1198,glauben::V,glauben,upperaa
1199,glauben::V,glauben,isumaqarpoq
1200,bemerken::V,bemerken,
1201,erkennen::V,erkennen,ilisaraa
1202,begreifen::V,begreifen,
1203,verstehen::V,verstehen,paasivaa
1204,lernen::V,lernen,ilinniarpoq
1205,wissen::V,wissen,nalunngilaa
1206,sich erinnern an::V,sich erinnern an,eqqaavaa
1207,vergessen::V,vergessen,puiorpaa
1208,messen::V,messen,ussersarpaa
1209,zählen::V,zählen,kisitsivoq
1210,rechnen::V,rechnen,kisitsivoq
1211,lesen::V,lesen,atuarpoq
1212,malen::V,malen,qalipappaa
1213,zeichnen::V,zeichnen,
1214,schreiben::V,schreiben,allappoq
1215,besitzen::V,besitzen,
1216,kaufen::V,kaufen,pisiaraa
1217,verkaufen::V,verkaufen,akigaa
1218,bezahlen::V,bezahlen,akilerpaa
1219,zahlen::V,zahlen,
1220,beherrschen::V,beherrschen,inappaa
1221,ertragen::V,ertragen,ernertaaraa
