,Concept_ID,ta,eu
694,lieb::A,அன்புக்குரிய,maite
695,lieb::A,அன்புக்குரிய,laztan
696,lustig::A,களிப்புமிக்க,alaitsu
697,sanft::A,சாதுவான,eme
698,sanft::A,சாதுவான,ezti
699,hungrig::A,பசியுடன்,gose
700,krank::A,நோயுற்று,eri
701,krank::A,நோயுற்று,gaixo
702,nackt::A,ஆடையற்ற,biluzi
703,traurig::A,சோகமான,itun
704,traurig::A,சோகமான,betilun
705,lebendig::A,பிழைப்பு,bizirik
706,gut::A,நல்ல,on
707,schlecht::A,கெட்ட,txar
708,richtig::A,சரியான,zuzen
709,schlimm::A,அருவருப்பான,larri
710,wahr::A,உண்மையான,egiazko
711,alt::A,பழைய,zahar
712,neu::A,புதிய,berri
713,ehemalig::A,முன்நாள்,lehengo
714,alt[Lebewesen]::A,வயதான,adindun
715,jung::A,இளமையான,gazte
716,arm::A,ஏழ்மையான,txiro
717,arm::A,ஏழ்மையான,behartsu
718,reich::A,செல்வம் படைத்த,dirudun
719,bekannt::A,பழக்கப்பட்ட,ezagun
720,berühmt::A,புகழ்பெற்ற,entzun
721,berühmt::A,புகழ்பெற்ற,ospetsu
722,fremd::A,அயல் நாட்டு,arrotz
723,verschieden::A,வித்தியாசமான,ezberdin
724,verschieden::A,வித்தியாசமான,desberdin
725,nah::A,பக்கத்தில் உள்ள,hurre
726,nah::A,பக்கத்தில் உள்ள,hurbil
727,fern::A,தொலை தூரத்தில்,urrun
728,linker::A,மீந்திருக்கும்,ezker
729,rechter::A,வலதுபக்கம்,eskuin
730,anderer::A,மற்ற,beste
731,erster::A,முதனமையான,lehen
732,erster::A,முதனமையான,aurren
733,zweiter::A,இரண்டாவது,bigarren
734,dritter::A,மூன்றாவது,hirugarren
735,letzter::A,கடைசி,azken
736,letzter::A,கடைசி,hondar
737,allein::ADV,தனியாக,bakarrik
738,auf einmal::ADV,தடீரென்று,batera
739,zusammen::ADV,சேர்ந்து,elkarrekin
740,lange::ADV,அதிக நோம்,luzaro
741,plötzlich::ADV,தடீரென்று,bat-batean
742,sofort::ADV,உடனடியாக,berehala
743,später::ADV,பிறகு,gero
744,jetzt::ADV,இப்பொழது,orain
745,heute::ADV,இன்று,gaur
746,morgen::ADV,நாளைக்கு,bihar
747,bald::ADV,சீக்கிரம்,aurki
748,bald::ADV,சீக்கிரம்,laster
749,dann::ADV,அப்பொழுது,ondoren
750,gestern::ADV,நேற்று,atzo
751,einst::ADV,ஒரே முறை,antzina
752,damals::ADV,அப்பொழுது,orduan
753,danach::ADV,பிற்பாடு,gerora
754,danach::ADV,பிற்பாடு,ondoren
755,vorher::ADV,முன்பாக,lehenago
756,zuerst::ADV,முதலில்,aurrena
757,zuerst::ADV,முதலில்,lehenbizi
758,einmal::ADV,ஒரே முறை,behin
759,einmal::ADV,ஒரே முறை,aldi bat
760,manchmal::ADV,சில நேரங்களில்,batzuetan
761,manchmal::ADV,சில நேரங்களில்,zenbaitetan
762,oft::ADV,அடிக்கடி,maiz
763,oft::ADV,அடிக்கடி,askotan
764,immer::ADV,எப்பொழுதும்,beti
765,niemals::ADV,ஒருபோதும் இல்லை,inoiz ez
766,niemals::ADV,ஒருபோதும் இல்லை,sekula ez
767,hier::ADV,இங்கே,hemen
768,hierhin::ADV,இவ்விடத்திற்கு,hona
769,von hier::ADV,இனி,hemendik
770,von hier::ADV,இனி,honetatik
771,dort::ADV,அங்கே,han
772,dorthin::ADV,அவ்விடத்திற்கு,hara
773,geradeaus::ADV,முன்னாலிருக்கும்,artez
774,vorwärts::ADV,முன்புறமாக,aurrera
775,rückwärts::ADV,பின்னோக்கி,atzera
776,rückwärts::ADV,பின்னோக்கி,atzerantz
777,zurück::ADV,பின்பக்கம்,atzera
778,unten::ADV,கீழாக,behean
779,hinab::ADV,கீழ் நோக்கி,behera
780,hinab::ADV,கீழ் நோக்கி,beherantz
781,oben::ADV,மேலே,goian
782,hinauf::ADV,மேலே,gora
783,hinauf::ADV,மேலே,gorantz
784,überall::ADV,எல்லா இடத்திலும்,edonon
785,nicht::ADV,இல்லை,ez
786,ein wenig::ADV,கொஞ்சம்,apur bat
787,ein wenig::ADV,கொஞ்சம்,pixka bat
788,kaum::ADV,அரிதாக,ozta
789,kaum::ADV,அரிதாக,nekez
790,sehr::ADV,மிக்க,oso
791,so::ADV,மிகவும்,hala
792,so::ADV,மிகவும்,honela
793,noch::ADV,இப்பொழுதும்,oraindik
794,nur::ADV,மட்டும்,bakarrik
795,schon::ADV,ஏற்கனவே,ja
796,schon::ADV,ஏற்கனவே,jada
797,wieder::ADV,மறுபடியும்,berriro
798,vergebens::ADV,வீண்,alferrik
799,vor::PRP,முன்,aurrean
800,hinter::PRP,பின்பக்கம்,ostean
801,hinter::PRP,பின்பக்கம்,gibelean
802,unter::PRP,கீழே,pean
803,unter::PRP,கீழே,azpian
804,durch::PRP,ஊடே,zehar
805,neben::PRP,அடுத்து,ondoan
806,neben::PRP,அடுத்து,aldamenean
807,zwischen::PRP,இடையில்,artean
808,wegen::PRP,ஏனெனில்,-gatik
809,dies::PRN,இது,hau
810,das::PRN,அது,hura
811,alles::PRN,ஒவ்வொன்றும்,dena
812,ich::PRN,நான்,ni
813,du::PRN,நீ,zu
814,er::PRN,அவன்,bera
815,wir::PRN,நாம்,gu
816,wir::PRN,நாங்கள்,gu
817,ihr::PRN,நீங்கள்,zuek
818,sie::PRN,அவர்கள்,berak
819,was::FPRN,என்ன,zer
820,wer::FPRN,யார்,nor
821,wo::FADV,எங்கே,non
822,wohin::FADV,எதற்கு,nora
823,wie::FADV,எப்படி,nola
824,wie::FADV,எப்படி,zelan
825,warum::FADV,ஏன்,zeren
826,warum::FADV,ஏன்,zergatik
827,wieviel::FNUM,எவ்வளவு,zenbat
828,eins::NUM,ஒன்று,bat
829,zwei::NUM,இரண்டு,bi
830,zwei::NUM,இரண்டு,biga
831,drei::NUM,மூன்று,hiru
832,vier::NUM,நான்கு,lau
833,fünf::NUM,ஐந்து,bost
834,sechs::NUM,ஆறு,sei
835,sieben::NUM,ஏழு,zazpi
836,acht::NUM,எட்டு,zortzi
837,neun::NUM,ஒன்பது,bederatzi
838,zehn::NUM,பத்து,hamar
839,elf::NUM,பதினொன்று,hamaika
840,zwölf::NUM,பன்னிரண்டு,hamabi
841,zwanzig::NUM,இருபது,hogei
842,dreißig::NUM,முப்பது,hogeita hamar
843,vierzig::NUM,நாற்பது,berrogei
844,fünfzig::NUM,ஐமபது,berrogeita hamar
845,sechzig::NUM,அறுபது,hirurogei
846,siebzig::NUM,எழுபது,hirurogeita hamar
847,achtzig::NUM,எண்பது,laurogei
848,neunzig::NUM,தொன்னூறு,laurogeita hamar
849,hundert::NUM,நூறு,ehun
850,tausend::NUM,ஆயிரம்,mila
851,und::CNJ,மற்றும்,eta
852,oder::CNJ,அல்லது,edo
853,stehen::V,நில்,zutik egon
854,sitzen::V,உட்கார்,eserita egon
855,liegen::V,படு,etzan
856,hängen::V,தொங்கச் செய்,eskegita egon
857,hängen::V,தொங்கச் செய்,zintzilik egon
858,werden::V,ஆகு,bihurtu
859,werden::V,ஆகு,bilakatu
860,passieren::V,நிகழ்,pasatu
861,passieren::V,நிகழ்,gertatu
862,beginnen::V,ஆரம்பி,hasi
863,enden::V,முடி,bukatu
864,wechseln::V,மாற்று,aldatu
865,aufgehen[Sonne]::V,உயர எழு,ilki
866,aufgehen[Sonne]::V,உயர எழு,sortu
867,untergehen[Sonne]::V,பொறுத்து,sartu
868,scheinen[Sonne]::V,பிரகாசி,eguzkia egon
869,donnern::V,இடி,trumoia jo
870,wehen::V,வீசு,haizea ibili
871,strömen::V,பாயதல்,zorrotadaka isuri
872,fließen::V,நீரோட்டம் போக்கில் போ,isuri
873,sich drehen::V,சுழல்,biratu
874,schwanken::V,தள்ளாடு,zabuka ibili
875,schwingen::V,ஆடு,kulunkatu
876,fallen::V,விழு,erori
877,brennen::V,எரி,sutan egon
878,rauchen::V,பகை பிடி,kea bota
879,regnen::V,மழை பெய்,euria ari izan
880,gefrieren::V,உறைந்துவிடு,izoztu
881,gefrieren::V,உறைந்துவிடு,hormatu
882,tauen::V,உருகு,gesaldu
883,schmelzen::V,உருகு,urtu
884,trocknen::V,உலர்த்து,idortu
885,trocknen::V,உலர்த்து,lehortu
886,sieden::V,கொதிக்க வை,irakin
887,faulen::V,அழுகச் செய்,hirotu
888,faulen::V,அழுகச் செய்,usteldu
889,verfaulen::V,அழுகச் செய்,hirotu
890,verfaulen::V,அழுகச் செய்,usteldu
891,reißen::V,திடீரென அறு,eten
892,reißen::V,திடீரென அறு,tarrat egin
893,versinken::V,மூழ்கு,urperatu
894,vergehen::V,கடந்துசெல்,iragan
895,erscheinen::V,தோன்றச்,agertu
896,verschwinden::V,மறைந்து போ,desagertu
897,sinken::V,பதைவுறு,beheititu
898,abnehmen::V,குறை,gutxitu
899,abnehmen::V,குறை,beheratu
900,zunehmen::V,உயர்த்து,gora egin
901,steigen::V,உயர எழு,igo
902,wachsen::V,வளர்,hazi
903,glänzen::V,மிளிர்,distiratu
904,funkeln::V,பிரகாசி,izarniatu
905,lärmen::V,கொம்பு,zarata atera
906,läuten::V,மணியொலியிசை,jo
907,läuten::V,மணியொலியிசை,hots egin
908,klingeln::V,மணி அடி,txirrina jo
909,klirren::V,கிலுங்கு,tintin egin
910,brausen::V,இரைதல்,marru egin
911,rauschen::V,சலசலப்பு,fir-fir egin
912,klingen::V,சிலம்புதல்,soinu egin
913,bellen::V,குரை,zaunkatu
914,heulen::V,ஊளையிடு,ulu egin
915,heulen::V,ஊளையிடு,uhuri egin
916,blasen::V,ஊது,ufa egin
917,blasen::V,ஊது,putz egin
918,pfeifen::V,சீழ்க்கை எழப்பு,txistu egin
919,schreien::V,கூச்சலிடு,oihu egin
920,schreien::V,கூச்சலிடு,garrasi egin
921,stöhnen::V,வேதனை,intziri egin
922,zittern::V,நடுங்கு,ikara egin
923,zittern::V,நடுங்கு,dar-dar egin
924,leben::V,உயிருடனிரு,bizi izan
925,geboren werden::V,பிற,jaio
926,atmen::V,சுவாசி,hats egin
927,atmen::V,சுவாசி,arnasa egin
928,trinken::V,குடி,edan
929,essen::V,சாப்பிடு,jan
930,schlucken::V,முழுங்கு,irentsi
931,müde werden::V,கையயர்தல்,unatu
932,müde werden::V,கையயர்தல்,nekatu
933,einschlafen::V,தூங்க,lokartu
934,schlafen::V,தூங்கு,lo egin
935,aufwachen::V,எழுப்பு,esnatu
936,aufwachen::V,எழுப்பு,atzarri
937,aufstehen::V,எழுந்திரு,jaiki
938,sich erholen::V,இளைப்பாறு,atseden egin
939,krank werden::V,விழுதல்,gaixotu
940,krank sein::V,நருக்கலாயிருக்க,eri izan
941,krank sein::V,நருக்கலாயிருக்க,gaixo izan
942,schmerzen::V,நோவுறு,min egin
943,husten::V,இருமு,eztul egin
944,genesen::V,குணம் அடை,osatu
945,sterben::V,மரணமடை,hil
946,sterben::V,மரணமடை,zendu
947,umkommen::V,நசி,istripuz hil
948,sich bewegen::V,நகர்த்து,higitu
949,sich rühren::V,அசை,zirkin egin
950,sich erheben::V,எழுந்து நில்,zutitu
951,sich erheben::V,எழுந்து நில்,altxatu
952,sich setzen::V,உட்கார்,eseri
953,sich setzen::V,உட்கார்,jesarri
954,hinfallen::V,விழு,erori
955,laufen::V,நட,ibili
956,schreiten::V,கவடுவைத்தல்,oinkatu
957,spazierengehen::V,உலவு,paseatu
958,spazierengehen::V,உலவு,ostera bat egin
959,eilen::V,விரைந்து,lasterkatu
960,sich beeilen::V,அவசரப்படுத்து,lehiatu
961,sausen::V,விரைந்து செல்,ziztu bizian joan
962,rennen::V,ஓடு,lasterka egin
963,springen::V,குதி,jauzi egin
964,klettern::V,ஏறு,igo
965,schaukeln::V,தள்ளாடு,zabu egin
966,schaukeln::V,தள்ளாடு,zanbulu egin
967,kriechen::V,மெதுவாக நடந்து செல்,narras egin
968,schwimmen::V,நீந்து,igerikatu
969,schwimmen::V,நீந்து,igeri egin
970,tauchen::V,மூழ்கி நீச்சலடி,murgildu
971,tauchen::V,மூழ்கி நீச்சலடி,pulunpatu
972,rudern::V,துடுப்புப் போடு,bogatu
973,rudern::V,துடுப்புப் போடு,arraun egin
974,fahren::V,ஓட்டு,joan
975,fliegen::V,பற,hegaldatu
976,fliegen::V,பற,hegan egin
977,gehen::V,போ,joan
978,weggehen::V,விலகிச் செல்,alde egin
979,abfahren::V,புறப்பட்டுச் செல்,abiatu
980,anhalten::V,நின்றுவிடு,geratu
981,anhalten::V,நின்றுவிடு,gelditu
982,hineingehen::V,மறையச் செய்,sartu
983,eintreten::V,நுழை,sartu
984,kommen::V,வா,etorri
985,ankommen::V,வநது சேர்,heldu
986,ankommen::V,வநது சேர்,iritsi
987,zurückkommen::V,திரும்பி வா,itzuli
988,bleiben::V,இரு,gelditu
989,warten::V,தாமதி,itxaron
990,warten::V,தாமதி,zain egon
991,erwarten::V,எதிர்நோக்கு,iguriki
992,suchen::V,தேடு,bilatu
993,finden::V,கண்டுபிடி,idoro
994,finden::V,கண்டுபிடி,aurkitu
995,versuchen::V,முயற்சி செய்,saiatu
996,versuchen::V,முயற்சி செய்,ahalegindu
997,vorbereiten::V,ஆயத்தம் செய்,gertatu
998,lieben::V,அன்பு செலுத்து,maitatu
999,lieben::V,அன்பு செலுத்து,maite izan
1000,mögen::V,விரும்பு,laket izan
1001,mögen::V,விரும்பு,atsegin izan
1002,lachen::V,சிரி,irri egin
1003,lachen::V,சிரி,barre egin
1004,rühren::V,இதயத்தைத் தொடு,hunkitu
1005,weinen::V,அழு,negar egin
1006,schimpfen::V,சாபமிடு,erneguka ari izan
1007,sich ärgern::V,கோப்பபடு,ernegatu
1008,sich ärgern::V,கோப்பபடு,haserretu
1009,sich fürchten::V,பயப்படு,beldur izan
1010,fürchten::V,பயப்படுத்து,beldur izan
1011,fliehen::V,ஓடு,ihes egin
1012,flüchten::V,தப்பிவிடு,ihes egin
1013,sehen::V,பார்,ikusi
1014,anschauen::V,கூர்ந்து கவனி,begietsi
1015,ansehen::V,கவனி,begiratu
1016,hören::V,கேள்,aditu
1017,zuhören::V,சுவைத்துப் பார்,entzun
1018,probieren::V,ருசி,dastatu
1019,riechen::V,முகர்ந்து பார்,usnatu
1020,riechen::V,முகர்ந்து பார்,usaindu
1021,fühlen::V,தொட்டுணர்,sentitu
1022,scheinen::V,காணப்படு,iruditu
1023,scheinen::V,காணப்படு,begitandu
1024,zu sehen sein::V,தோன்றுதல்,azaldu
1025,vernehmen::V,கேள்,aditu
1026,frieren::V,குதுகுதுகு,hotz izan
1027,tun::V,செய்,egin
1028,können::V,இயல்வது,ahal izan
1029,wollen::V,விரும்பு,nahi izan
1030,anfangen::V,தொடங்கு,hasi
1031,beenden::V,முடி,bukatu
1032,aufhören::V,நிறுத்து,utzi
1033,gelingen::V,வெற்றி,lortu
1034,geraten::V,ஏற்படுத்து,heldu
1035,öffnen::V,திற,ireki
1036,öffnen::V,திற,zabaldu
1037,schließen::V,மூடு,itxi
1038,stellen::V,வை,ipini
1039,setzen::V,வை,jesarri
1040,legen::V,பரப்பி வை,jarri
1041,berühren::V,பதி,ukitu
1042,verbinden::V,சேர்,uztartu
1043,bedecken::V,உறைபோடு,estali
1044,aufhängen::V,தொங்கவிடு,eseki
1045,aufhängen::V,தொங்கவிடு,eskegi
1046,anzünden::V,எரியூட்டு,piztu
1047,aufheben::V,பொறுக்கி எடு,jaso
1048,zurücklassen::V,விட்டுச் செல்,atzean utzi
1049,verlieren::V,இழ,galdu
1050,fallen lassen::V,அளவில் குறைவு,erortzen utzi
1051,machen::V,தயார்செய்,egin
1052,herstellen::V,உற்பத்தி செய்,ekoiztu
1053,bauen::V,கட்டு,eraiki
1054,reparieren::V,பழுது பார்,konpondu
1055,verbessern::V,மேம்படுத்து,hobetu
1056,ändern::V,மாற்றி அமை,mudatu
1057,graben::V,குழி வெட்டு,aitzurtu
1058,beugen::V,வனை,makurtu
1059,biegen::V,வனை,malgutu
1060,biegen::V,வனை,makolatu
1061,drehen::V,சுழல்,jiratu
1062,wenden::V,குடைகவிழு,bihurtu
1063,umdrehen::V,சுற்றும் முற்றும் பார்,biratu
1064,umdrehen::V,சுற்றும் முற்றும் பார்,alderantzikatu
1065,heben::V,தூக்கு,jaso
1066,heben::V,தூக்கு,goratu
1067,hochheben::V,தூக்கு,goratu
1068,hochheben::V,தூக்கு,altxatu
1069,ergreifen::V,பறி,oratu
1070,halten::V,பிடித்துக் கொள்,eutsi
1071,drücken::V,அழுத்து,sakatu
1072,schieben::V,தள்ளு,bultzatu
1073,kratzen::V,கீறு,hatz egin
1074,kratzen::V,கீறு,hazka egin
1075,lecken::V,நக்கு,miaztu
1076,lecken::V,நக்கு,lamikatu
1077,beißen::V,கடி,hozka egin
1078,beißen::V,கடி,ausiki egin
1079,abreißen::V,கிழி,kendu
1080,abschneiden::V,வெட்டி எடு,moztu
1081,abschneiden::V,வெட்டி எடு,pikatu
1082,binden::V,கட்டு,lotu
1083,binden::V,கட்டு,estekatu
1084,stecken::V,பதிய வை,sartu
1085,brechen::V,உடை,apurtu
1086,klopfen::V,தட்டு,jo
1087,hauen::V,அடி,jo
1088,kleben::V,ஒட்டு,itsatsi
1089,reiben::V,தேய்,igurtzi
1090,streichen::V,பரவச்செய்,igurtzi
1091,schleifen::V,அரை,zorroztu
1092,schneiden::V,துண்டாக்கு,moztu
1093,rütteln::V,மெல்ல தள்ளு,astindu
1094,rütteln::V,மெல்ல தள்ளு,inarrosi
1095,schütteln::V,குலுக்கு,astindu
1096,schütteln::V,குலுக்கு,inarrosi
1097,schwenken::V,ஊஞ்சலாடு,zabukatu
1098,schütten::V,ஊற்று,isuri
1099,füllen::V,நிரப்பு,bete
1100,einwickeln::V,சுற்று,bildu
1101,tragen::V,எடுத்துச் செல்,eroan
1102,tragen::V,எடுத்துச் செல்,eraman
1103,schleppen::V,இழுத்துச் செல்,narrastu
1104,schleppen::V,இழுத்துச் செல்,herrestatu
1105,ziehen::V,இழு,tira egin
1106,aufbewahren::V,வைத்துக் கொள்,gorde
1107,werfen::V,வீசி எறி,jaurti
1108,werfen::V,வீசி எறி,aurtiki
1109,fangen::V,பிடி,atzeman
1110,packen::V,பிடித்துக்கொள்,heldu
1111,verstecken::V,மறை,ostendu
1112,verstecken::V,மறை,ezkutatu
1113,teilen::V,பாகங்களாகப் பிரி,zatitu
1114,schicken::V,அனுப்பு,bidali
1115,bringen::V,கொண்டு வா,ekarri
1116,hinzufügen::V,சேர்,eratxiki
1117,hinzufügen::V,சேர்,gaineratu
1118,bekommen::V,பெறு,jaso
1119,erhalten::V,பெறு,jaso
1120,nehmen::V,எடு,hartu
1121,wählen::V,தேர்ந்தெடு,hautatu
1122,wählen::V,தேர்ந்தெடு,aukeratu
1123,auswählen::V,தேர்ல்தெடு,hautatu
1124,auswählen::V,தேர்ல்தெடு,aukeratu
1125,bewahren::V,கெடாது பேணு,begiratu
1126,behindern::V,தடங்கல் செய்,oztopatu
1127,verderben::V,நாசமாக்கு,hondatu
1128,beschädigen::V,சேதப்படுத்து,akastu
1129,zerbrechen::V,உடை,apurtu
1130,zerreißen::V,கிழி,zarratatu
1131,zerstören::V,அழி,suntsitu
1132,verbrennen::V,எரியூட்டு,erre
1133,verbrennen::V,எரியூட்டு,kiskali
1134,geben::V,கொடு,eman
1135,reichen::V,வழங்கு,luzatu
1136,reichen::V,வழங்கு,helarazi
1137,schenken::V,மொயத்தல்,oparitu
1138,versprechen::V,உறுதியளி,agindu
1139,wünschen::V,ஆசைப்படு,opatu
1140,wünschen::V,ஆசைப்படு,opetsi
1141,loben::V,புகழ்ச்சி கூறு,laudatu
1142,loben::V,புகழ்ச்சி கூறு,goraipatu
1143,küssen::V,முத்தமிடு,musu eman
1144,wiegen::V,ஆட்டுத்தல்,kulunkatu
1145,zudecken::V,உறைபோடு,estali
1146,wecken::V,எழுப்பு,esnatu
1147,wecken::V,எழுப்பு,iratzartu
1148,zeigen::V,காட்டு,erakutsi
1149,führen::V,வழிகாட்டி,gidatu
1150,lehren::V,சொல்லிக் கொடு,irakatsi
1151,unterrichten::V,அறிவுரை கூறு,eskolak eman
1152,aufziehen::V,வளர்,hazi
1153,leiten::V,அழைத்துச் செல்,arteztu
1154,antreiben::V,தூண்டு,bulkatu
1155,lassen::V,விடு,-arazi
1156,einladen::V,அழை,gonbidatu
1157,vereinigen::V,ஒன்றாகச் சேர்,batu
1158,vereinigen::V,ஒன்றாகச் சேர்,bateratu
1159,besuchen::V,வருகை புரி,ikustatu
1160,treffen::V,சந்தி,topatu
1161,sich versammeln::V,தொகுப்பு,bildu
1162,spielen::V,விளையாடு,jolastu
1163,singen::V,பாடு,abestu
1164,singen::V,பாடு,kantatu
1165,tanzen::V,நடனமாடு,dantzatu
1166,tanzen::V,நடனமாடு,dantzan egin
1167,sich trennen::V,தனிப்படடுத்து,banandu
1168,verlassen::V,கைவிடு,utzietsi
1169,retten::V,காப்பாற்று,salbatu
1170,retten::V,காப்பாற்று,gaizkatu
1171,bewachen::V,காவல் செய்,jagon
1172,bewachen::V,காவல் செய்,zaindu
1173,schützen::V,பாதுகாப்பு செய்,babestu
1174,schützen::V,பாதுகாப்பு செய்,gerizatu
1175,verteidigen::V,எதிர்த்து நில்,aldeztu
1176,sich schlagen::V,பூசலிடு,elkar jo
1177,sich schlagen::V,பூசலிடு,elkar borrokatu
1178,schießen::V,சுட்டுக் கொல்,tiro egin
1179,siegen::V,வெற்றி பெறு,irabazi
1180,ärgern::V,எரிச்சலூட்டு,ernegatu
1181,ärgern::V,எரிச்சலூட்டு,haserretu
1182,schlagen::V,அடி,jo
1183,schlagen::V,அடி,erauntsi
1184,treten::V,உதை,zapaldu
1185,treten::V,உதை,ostiaktu
1186,stechen::V,கொட்டு,sastatu
1187,stoßen::V,நெருக்கு,bultzatu
1188,stehlen::V,திருடு,ostu
1189,stehlen::V,திருடு,lapurtu
1190,stören::V,தொல்லைகொடு,galarazi
1191,belästigen::V,தொல்லை கொடு,gohaindu
1192,belästigen::V,தொல்லை கொடு,alamena eman
1193,verbergen::V,மறை,ezkutatu
1194,täuschen::V,ஏமாற்று,tronpatu
1195,täuschen::V,ஏமாற்று,engainatu
1196,betrügen::V,ஏமாற்று,iruzurtu
1197,töten::V,கொல்,hil
1198,töten::V,கொல்,heriotza eman
1199,wohnen::V,தங்கியிரு,bizi izan
1200,arbeiten::V,வேலை செய்,lan egin
1201,arbeiten::V,வேலை செய்,behar egin
1202,sammeln::V,ஒன்றுசேர்,bildu
1203,sammeln::V,ஒன்றுசேர்,bildumatu
1204,pflücken::V,கொய்து எடு,batu
1205,pflücken::V,கொய்து எடு,bildu
1206,jagen::V,வேட்டையாடு,ehizatu
1207,fischen::V,மீன் பிடி,arrantzatu
1208,fischen::V,மீன் பிடி,arrantza egin
1209,fassen::V,பிடி,harrapatu
1210,hüten::V,காவல் செய்,begiratu
1211,treiben::V,ஓட்டு,bultza egin
1212,anbinden::V,கட்டு,estekatu
1213,füttern::V,உணவளி,bazkatu
1214,melken::V,பால் கற,jetzi
1215,hacken::V,வெட்டி எடு,xehatu
1216,gießen::V,நீர்ப் பாய்ச்சு,isuri
1217,reifen::V,பழு,heldu
1218,reifen::V,பழு,zoritu
1219,zubereiten::V,சமையல் செய்,prestatu
1220,kochen::V,வேகவை,egosi
1221,backen::V,வெப்பத்தில் வாட்டு,labean egin
1222,braten::V,பொரியச் செய்,erregosi
1223,umrühren::V,கலக்கு,eragin
1224,stricken::V,பின்னியிழை,trikotatu
1225,stricken::V,பின்னியிழை,puntu egin
1226,nähen::V,தையல் வேலை செய்,josi
1227,färben::V,வண்ணம் பெறச் செய்,tindatu
1228,reinigen::V,சுத்தம் செய்,ikuzi
1229,reinigen::V,சுத்தம் செய்,garbitu
1230,waschen::V,கழுவு,xahutu
1231,waschen::V,கழுவு,garbitu
1232,abwischen::V,துடை,xukatu
1233,spülen::V,அலசு,irakutzi
1234,fegen::V,பெறுக்கு,erraztatu
1235,kehren::V,பெறுக்கு,isastu
1236,baden::V,குளி,bainatu
1237,baden::V,குளி,bainua hartu
1238,sich waschen::V,கழுவு,burua garbitu
1239,ausziehen::V,கழற்று,erantzi
1240,anziehen::V,புனைதல்,jantzi
1241,sich anziehen::V,உடுத்துதல்,jantzi
1242,kämmen::V,தலை வாரிக் கொள்,orraztu
1243,schmücken::V,அழகுபடுத்து,apaindu
1244,sagen::V,சொல்,esan
1245,sprechen::V,பேசு,mintzatu
1246,sprechen::V,பேசு,hitz egin
1247,reden::V,பெசு,hitz egin
1248,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,solastu
1249,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,solas egin
1250,fragen::V,கேள்,galdetu
1251,bitten::V,வேண்டு,eskatu
1252,bitten::V,வேண்டு,galdegin
1253,erzählen::V,சொல்,edestu
1254,erzählen::V,சொல்,kontatu
1255,mitteilen::V,சொல்,jakinarazi
1256,nennen::V,பெயரிடுதல்,izena eman
1257,rufen::V,கூச்சலிடு,dei egin
1258,prahlen::V,தற்பெருமை பேசு,harrokerian ibili
1259,prahlen::V,தற்பெருமை பேசு,ahoberokeriak esan
1260,übersetzen::V,மொழிபெயர்ப்பு செய்,itzuli
1261,denken::V,யோசி,pentsatu
1262,denken::V,யோசி,gogoeta egin
1263,glauben::V,நம்பு,sinetsi
1264,bemerken::V,கவனி,ohartu
1265,bemerken::V,கவனி,konturatu
1266,erkennen::V,அடையாளம் கண்டுகொள்,ezagutu
1267,erkennen::V,அடையாளம் கண்டுகொள்,antzeman
1268,begreifen::V,பற்றிக்கொள்,ulertu
1269,verstehen::V,புரிந்து கொள்,aditu
1270,lernen::V,கற்றுக்கொள்,ikasi
1271,wissen::V,தெரிந்திரு,jakin
1272,sich erinnern an::V,நினைவு கூர்,gogoratu
1273,sich erinnern an::V,நினைவு கூர்,gogoan izan
1274,vergessen::V,மற,ahaztu
1275,vergessen::V,மற,ahantzi
1276,messen::V,அளவிடு,neurtu
1277,zählen::V,எண்ணு,zenbatu
1278,zählen::V,எண்ணு,kopuratu
1279,rechnen::V,கணக்கிடு,kalkulatu
1280,lesen::V,படி,irakurri
1281,malen::V,வண்ணச்சித்திரம்,margotu
1282,zeichnen::V,வரை,marraztu
1283,schreiben::V,எழுது,idatzi
1284,besitzen::V,உடைமையாகக் கொண்டிரு,ukan
1285,besitzen::V,உடைமையாகக் கொண்டிரு,eduki
1286,kaufen::V,வாங்கு,erosi
1287,verkaufen::V,விற்பனை செய்,saldu
1288,bezahlen::V,இறுத்தல்,ordaindu
1289,zahlen::V,பணம் செலுத்து,ordaindu
1290,beherrschen::V,ஆட்சிசெய்,menpean izan
1291,ertragen::V,தாங்கு,jasan
1292,ertragen::V,தாங்கு,pairatu
