,Concept_ID,el,br
732,ein wenig::ADV,λιγάκι,un tammig
733,kaum::ADV,μόλις,a-boan
734,sehr::ADV,πολύ,-tre
735,sehr::ADV,πολύ,-kenañ
736,so::ADV,έτσι,evel-se
737,noch::ADV,ακόμα,c'hoazh
738,nur::ADV,μόνο,hepken
739,schon::ADV,ήδη,dija
740,schon::ADV,κιόλας,dija
741,wieder::ADV,ξανά,adarre
742,vergebens::ADV,μάταια,
743,vor::PRP,μπροστά σε,dirak
744,vor::PRP,μπροστά από,dirak
745,hinter::PRP,πίσω από ,a-drek
746,hinter::PRP,πίσω από ,a-dreñv
747,unter::PRP,υπό,dindan
748,unter::PRP,κάτω από,dindan
749,durch::PRP,διά,dre
750,durch::PRP,διά μέσου,dre
751,neben::PRP,δίπλα σε,e-kichen
752,zwischen::PRP,μεταξύ,etre
753,zwischen::PRP,ανάμεσα σε,etre
754,wegen::PRP,για,abalamour da
755,wegen::PRP,λόγω,abalamour da
756,dies::PRN,αυτό,hemañ
757,das::PRN,το,se
758,das::PRN,το,hennezh
759,alles::PRN,όλα,pep tra
760,ich::PRN,εγώ,me
761,du::PRN,σύ,te
762,du::PRN,εσύ,te
763,er::PRN,αυτός,eñ
764,wir::PRN,εμείς,ni
765,ihr::PRN,εσείς,c'hwi
766,sie::PRN,αυτοί,int
767,was::FPRN,τι,petra
768,wer::FPRN,ποιος,piv
769,wo::FADV,πού,pelec'h
770,wohin::FADV,πού,da belec'h
771,wohin::FADV,για πού,da belec'h
772,wie::FADV,πώς,penaos
773,warum::FADV,γιατί,perak
774,wieviel::FNUM,πόσος,pet
775,eins::NUM,ένα,unan
776,zwei::NUM,δύο,daou
777,drei::NUM,τρία,tri
778,drei::NUM,τρεις,tri
779,vier::NUM,τέσσερα,pevar
780,vier::NUM,τέσσερις,pevar
781,fünf::NUM,πέντε,pemp
782,sechs::NUM,έξι,c'hwec'h
783,sieben::NUM,εφτά,seizh
784,acht::NUM,οχτώ,eizh
785,neun::NUM,εννιά,nav
786,zehn::NUM,δέκα,dek
787,elf::NUM,έντεκα,unnek
788,zwölf::NUM,δώδεκα,daouzek
789,zwanzig::NUM,είκοσι,ugent
790,dreißig::NUM,τριάντα,tregont
791,vierzig::NUM,σαράντα,daou-ugent
792,fünfzig::NUM,πενήντα,hanter-kant
793,sechzig::NUM,εξήντα,tri-ugent
794,siebzig::NUM,εβδομήντα,dek ha tri-ugent
795,achtzig::NUM,ογδόντα,pevar-ugent
796,neunzig::NUM,ενενήντα,dek ha pevar-ugent
797,hundert::NUM,εκατό,kant
798,tausend::NUM,χίλιοι,mil
799,und::CNJ,και,ha
800,oder::CNJ,ή,pe
801,stehen::V,στέκομαι,bezañ a-sav
802,stehen::V,είμαι όρθιος,bezañ a-sav
803,sitzen::V,κάθομαι,azezañ
804,sitzen::V,κάθομαι,bezañ en e goazez
805,liegen::V,είμαι ξαπλωμένος,bezañ en e c'hourvez
806,hängen::V,κρέμομαι,krougañ
807,werden::V,γίνομαι,dazonet
808,passieren::V,συμβαίνω,c'hoarvezout
809,beginnen::V,αρχίζω,stagañ
810,enden::V,τελειώνω,achuiñ
811,wechseln::V,αλλάζω,cheñch
812,aufgehen[Sonne]::V,βγαίνω,dirouzañ
813,aufgehen[Sonne]::V,ανατέλλω,dirouzañ
814,untergehen[Sonne]::V,δύω,
815,untergehen[Sonne]::V,βασιλεύω,
816,scheinen[Sonne]::V,λάμπω,lugernañ
817,donnern::V,βροντώ,taranal
818,wehen::V,φυσώ,c'hwezhañ
819,strömen::V,ρέω,deredek
820,strömen::V,τρέχω,deredek
821,fließen::V,ρέω,redek
822,sich drehen::V,γυρίζω,troiñ
823,sich drehen::V,στρέφομαι,troiñ
824,schwanken::V,ταλαντεύομαι,trantellat
825,schwingen::V,αιωρούμαι,froumal
826,schwingen::V,ταλαντεύομαι,froumal
827,fallen::V,πέφτω,kouezhañ
828,brennen::V,καίω,deviñ
829,rauchen::V,καπνίζω,divogedañ
830,regnen::V,βρέχω,glavañ
831,gefrieren::V,παγώνω,reviñ
832,tauen::V,λειώνω,diskornañ
833,schmelzen::V,λειώνω,teuziñ
834,trocknen::V,στεγνώνω,sec'hañ
835,sieden::V,βράζω,berviñ
836,faulen::V,σαπίζω,breinañ
837,verfaulen::V,σαπίζω,breinañ
838,reißen::V,σχίζω,darnaouiñ
839,versinken::V,βουλιάζω,sodellañ
840,versinken::V,βυθίζομαι,sodellañ
841,vergehen::V,περνώ,tremen
842,erscheinen::V,εμφανίζομαι,donet war-wel
843,verschwinden::V,χάνομαι,monet diwar wel
844,verschwinden::V,εξαφανίζομαι,monet diwar wel
845,sinken::V,κατεβαίνω,en em izelat
846,abnehmen::V,μειώνομαι ,nebeutaat
847,zunehmen::V,αυξάνω,kreskiñ
848,zunehmen::V,μεγαλώνω,kreskiñ
849,steigen::V,ανεβαίνω,sevel
850,wachsen::V,μεγαλώνω,kreskiñ
851,glänzen::V,γυαλίζω,lugernañ
852,funkeln::V,αστράφτω,elieniñ
853,funkeln::V,σπιθοβολώ,elieniñ
854,lärmen::V,θορυβώ,rabotat
855,läuten::V,χτυπώ ,
856,klingeln::V,κουδουνίζω,
857,klirren::V,κουδουνίζω,diridignat
858,klirren::V,κουδουνίζω,sterlinkañ
859,brausen::V,βουΐζω,gwegal
860,rauschen::V,βουΐζω,trouzal
861,klingen::V,ηχώ,seniñ
862,bellen::V,γαυγίζω,harzhal
863,heulen::V,ουρλιάζω,yudal
864,blasen::V,φυσώ,c'hwezhañ
865,pfeifen::V,σφυρίζω,c'hwitellat
866,schreien::V,κραυγάζω,huchal
867,stöhnen::V,βογγώ,hirvoudiñ
868,zittern::V,τρέμω,krenañ
869,leben::V,ζω,bevañ
870,geboren werden::V,γεννιέμαι,genel
871,atmen::V,αναπνέω,tennañ e anal
872,trinken::V,πίνω,evañ
873,essen::V,τρώω,debriñ
874,schlucken::V,καταπίνω,lonkañ
875,müde werden::V,κουράζομαι,skuizhañ
876,einschlafen::V,αποκοιμιέμαι,menel kousket
877,schlafen::V,κοιμάμαι,kousket
878,aufwachen::V,ξυπνώ,dihuniñ
879,aufstehen::V,σηκώνομαι,sevel
880,sich erholen::V,ξεκουράζομαι,diskuizhañ
881,krank werden::V,αρρωσταίνω,klañviñ
882,krank sein::V,ασθενώ,bezañ klañv
883,schmerzen::V,πονώ,skourjezañ
884,husten::V,βήχω,pasaat
885,husten::V,βήχω,peudal
886,genesen::V,θεραπεύομαι,pareañ
887,sterben::V,πεθαίνω,mervel
888,umkommen::V,πεθαίνω,perisañ
889,sich bewegen::V,κουνιέμαι,bouljal
890,sich rühren::V,σαλεύω,fiñval
891,sich erheben::V,επαναστατώ,sevel
892,sich setzen::V,κάθομαι,azezañ
893,sich setzen::V,κάθομαι,mont en e goazez
894,hinfallen::V,πέφτω κάτω,kouezhañ
895,laufen::V,τρέχω,redek
896,schreiten::V,βαδίζω,kerzhet
897,spazierengehen::V,κάνω βόλτα,pourmen
898,spazierengehen::V,πηγαίνω περίπατο,pourmen
899,eilen::V,σπεύδω,hastañ
900,sich beeilen::V,βιάζομαι,hastañ
901,sausen::V,τρέχω γρήγορα,karzhañ
902,rennen::V,τρέχω,redek
903,springen::V,πηδώ,lammat
904,klettern::V,σκαρφαλώνω,krimpat
905,schaukeln::V,κουνιέμαι,brañsellat
906,kriechen::V,έρπω,skrampañ
907,kriechen::V,σέρνομαι,skrampañ
908,schwimmen::V,κολυμπώ,neuial
909,tauchen::V,βουτώ,splujañ
910,rudern::V,κωπηλατώ,roeñvat
911,fahren::V,πηγαίνω,kas
912,fahren::V,πηγαίνω,bleniañ
913,fliegen::V,πετώ,nijal
914,gehen::V,βαδίζω,mont
915,gehen::V,πηγαίνω,mont
916,weggehen::V,φεύγω,mont kuit
917,abfahren::V,ξεκινώ,mont kuit
918,abfahren::V,αναχωρώ,mont kuit
919,anhalten::V,σταματώ,chom a-sav
920,hineingehen::V,μπαίνω,monet e-barzh
921,eintreten::V,μπαίνω,monet e-barzh
922,eintreten::V,εισέρχομαι,monet e-barzh
923,kommen::V,έρχομαι,dont
924,ankommen::V,φτάνω,erruout
925,zurückkommen::V,επιστρέφω,addonet
926,bleiben::V,μένω,chom
927,warten::V,περιμένω,gortoz
928,erwarten::V,αναμένω,gortoz
929,erwarten::V,περιμένω,gortoz
930,suchen::V,ψάχνω,klask
931,finden::V,βρίσκω,kavout
932,versuchen::V,προσπαθώ,klask
933,vorbereiten::V,προετοιμάζω,aozañ
934,lieben::V,αγαπώ,karout
935,mögen::V,μου αρέσει,karout
936,lachen::V,γελώ,c'hoarzin
937,rühren::V,συγκινώ,tenerañ
938,weinen::V,κλαίω,gouelañ
939,schimpfen::V,βρίζω,krozal
940,sich ärgern::V,θυμώνω,fachañ
941,sich ärgern::V,θυμώνω,en em fachañ
942,sich fürchten::V,φοβάμαι,
943,fürchten::V,φοβάμαι,
944,fliehen::V,φεύγω,tec'het
945,flüchten::V,δραπετεύω,tuzañ
946,sehen::V,βλέπω,gwelet
947,anschauen::V,κοιτάζω,sellout ouzh
948,ansehen::V,βλέπω,sellout ouzh
949,hören::V,ακούω,klevet
950,zuhören::V,ακούω,selaou
951,probieren::V,δοκιμάζω,blasa
952,riechen::V,μυρίζω,klevet
953,riechen::V,οσφραίνομαι,klevet
954,fühlen::V,αισθάνομαι,santout
955,scheinen::V,φαίνομαι,diskouez bezañ
956,zu sehen sein::V,φαίνομαι,bezañ gwelus
957,vernehmen::V,ακούω,merzhañ
958,vernehmen::V,μαθαίνω,merzhañ
959,frieren::V,κρυώνω,anoued
960,tun::V,κάνω,ober
961,können::V,ξέρω,gouzout
962,können::V,μπορώ,gouzout
963,wollen::V,θέλω,fellout da
964,wollen::V,θέλω,kaout c'hoant da
965,anfangen::V,αρχίζω,kregiñ
966,beenden::V,τελειώνω,achuiñ
967,aufhören::V,παύω,paouez
968,gelingen::V,πετυχαίνω,
969,geraten::V,γίνομαι,
970,öffnen::V,ανοίγω,digeriñ
971,schließen::V,κλείνω,serriñ
972,stellen::V,θέτω,lakaat
973,setzen::V,θέτω,lakaat
974,legen::V,θέτω,lakaat
975,berühren::V,εγγίζω,touch
976,verbinden::V,συνδέω,eren
977,bedecken::V,σκεπάζω,goloiñ
978,aufhängen::V,κρεμώ,istribilhañ
979,anzünden::V,ανάβω,alumiñ
980,anzünden::V,ανάβω,c'hwezzañ
981,aufheben::V,σηκώνω,dastum
982,zurücklassen::V,εγκαταλείπω,lezel
983,verlieren::V,χάνω,koll
984,fallen lassen::V,αφήνω να πέσει,laoskel
985,fallen lassen::V,αφήνω να πέσει,lezel da gouezhel
986,machen::V,κάνω,ober
987,machen::V,φτιάχνω,ober
988,herstellen::V,κατασκευάζω,fardañ
989,bauen::V,χτίζω,sevel
990,bauen::V,οικοδομώ,sevel
991,reparieren::V,επισκευάζω,adaozañ
992,reparieren::V,επιδιορθώνω,adaozañ
993,verbessern::V,βελτιώνω,gwellaat
994,verbessern::V,καλυτερεύω,gwellaat
995,ändern::V,αλλάζω,cheñch
996,graben::V,σκάβω,kleuzañ
997,beugen::V,λυγίζω,plegañ
998,biegen::V,κάμπτω,krommañ
999,drehen::V,στρέφω,treiñ
1000,wenden::V,γυρίζω,treiñ
1001,umdrehen::V,γυρίζω,treiñ
1002,heben::V,υψώνω,sevel
1003,heben::V,σηκώνω,sevel
1004,hochheben::V,υψώνω,sevel
1005,hochheben::V,σηκώνω,sevel
1006,ergreifen::V,πιάνω,kemer
1007,ergreifen::V,αρπάζω,kemer
1008,halten::V,βαστώ,dalc'hen
1009,drücken::V,πιέζω,bountañ
1010,schieben::V,σπρώχνω,poulzañ
1011,kratzen::V,γρατσουνίζω,skrabat
1012,lecken::V,γλείφω,lipat
1013,beißen::V,δαγκάνω,kregiñ
1014,abreißen::V,κόβω,diframmañ
1015,abreißen::V,σχίζω,diframmañ
1016,abschneiden::V,αποκόπτω,troc'hañ
1017,binden::V,δένω,stagañ
1018,stecken::V,χώνω,sankañ
1019,brechen::V,σπάζω,darnaouiñ
1020,klopfen::V,χτυπώ,skoiñ
1021,klopfen::V,τινάζω,skoiñ
1022,hauen::V,χτυπώ,dornañ
1023,kleben::V,κολλώ,pegañ
1024,reiben::V,τρίβω,taravat
1025,reiben::V,τρίβω,trekiñ
1026,streichen::V,αλείφω,toazañ
1027,schleifen::V,ακονίζω,lemmañ
1028,schneiden::V,κόβω,troc'hañ
1029,rütteln::V,σείω,tordorosañ
1030,rütteln::V,τινάζω,tordorosañ
1031,schütteln::V,σείω,hejañ
1032,schütteln::V,κουνώ,hejañ
1033,schwenken::V,κουνώ,
1034,schütten::V,χύνω,diskargañ
1035,füllen::V,γεμίζω,kargañ
1036,einwickeln::V,τυλίγω,gronnañ
1037,tragen::V,φέρνω,dougen
1038,schleppen::V,κουβαλώ,stlejal
1039,ziehen::V,τραβώ,sachañ
1040,aufbewahren::V,φυλάω,miret
1041,werfen::V,ρίχνω,teuler
1042,fangen::V,πιάνω,tapañ
1043,packen::V,τσακώνω,krapat
1044,verstecken::V,κρύβω,kuzhat
1045,teilen::V,μερίζω,rannañ
1046,schicken::V,στέλνω,kas
1047,bringen::V,φέρνω,degas
1048,hinzufügen::V,προσθέτω,lakat ouzhpenn
1049,bekommen::V,προσκομίζω,kaout
1050,erhalten::V,παίρνω,kaout
1051,erhalten::V,λαμβάνω,kaout
1052,nehmen::V,πιάνω,kemer
1053,nehmen::V,παίρνω,kemer
1054,wählen::V,εκλέγω,choaz
1055,auswählen::V,διαλέγω,dibab
1056,bewahren::V,διατηρώ,mirout
1057,behindern::V,εμποδίζω,diaezañ
1058,verderben::V,χαλώ,lovrañ
1059,beschädigen::V,ζημιώνω,gwallegañ
1060,zerbrechen::V,σπάζω,torriñ
1061,zerreißen::V,σχίζω,diroegiñ
1062,zerstören::V,καταστρέφω,distrujañ
1063,verbrennen::V,καίω,deviñ
1064,geben::V,δίνω,reiñ
1065,reichen::V,δίνω,
1066,schenken::V,χαρίζω,donezonañ
1067,versprechen::V,υπόσχομαι,prometiñ
1068,wünschen::V,εύχομαι,hetiñ
1069,loben::V,επαινώ,feurmiñ
1070,küssen::V,φιλώ,pokat
1071,wiegen::V,κουνώ,pouezañ
1072,wiegen::V,νανουρίζω,pouezañ
1073,zudecken::V,σκεπάζω,goloiñ
1074,wecken::V,ξυπνώ,dihuniñ
1075,zeigen::V,δείχνω,diskouez
1076,führen::V,οδηγώ,kas
1077,lehren::V,διδάσκω,deskiñ
1078,unterrichten::V,διδάσκω,kelenn
1079,aufziehen::V,ανατρέφω,
1080,leiten::V,ηγούμαι,bleinañ
1081,leiten::V,διευθύνω,bleinañ
1082,antreiben::V,σπρώχνω,poulzañ
1083,antreiben::V,παρακινώ,poulzañ
1084,lassen::V,αφήνω,leuskel
1085,einladen::V,προσκαλώ,pediñ
1086,vereinigen::V,ενώνω,unisañ
1087,besuchen::V,επισκέπτομαι,gweladenniñ
1088,treffen::V,συναντώ,kejal
1089,treffen::V,συναντώ,ankontrañ
1090,sich versammeln::V,μαζεύομαι,bodennañ
1091,spielen::V,παίζω,c'hoari
1092,singen::V,τραγουδώ,kanañ
1093,tanzen::V,χορεύω,dañsal
1094,sich trennen::V,αποχωρίζομαι,dispartiañ
1095,verlassen::V,εγκαταλείπω,lezel
1096,retten::V,σώζω,saveteiñ
1097,bewachen::V,φρουρώ,mesa
1098,schützen::V,προστατεύω,diwall
1099,verteidigen::V,υπερασπίζω,difenn
1100,sich schlagen::V,χτυπιέμαι,lopañ
1101,schießen::V,πυροβολώ,
1102,siegen::V,νικώ,trec'hiñ
1103,ärgern::V,τσαντίζω,hegasiñ
1104,schlagen::V,χτυπώ,skeiñ
1105,treten::V,κλοτσώ,botaouiñ
1106,stechen::V,τρυπώ,pikat
1107,stoßen::V,ωθώ,stokañ
1108,stoßen::V,σπρώχνω,stokañ
1109,stehlen::V,κλέβω,laerezh
1110,stören::V,διαταράσσω,direnkañ
1111,belästigen::V,ενοχλώ,dregasiñ
1112,verbergen::V,κρύβω,skoachañ
1113,täuschen::V,παραπλανώ,tromplañ
1114,betrügen::V,απατώ,lorbañ
1115,töten::V,σκοτώνω,lazhañ
1116,töten::V,θανατώνω,lazhañ
1117,wohnen::V,μένω,bezañ o chom
1118,wohnen::V,κατοικώ,bezañ o chom
1119,arbeiten::V,δουλεύω,labourat
1120,arbeiten::V,εργάζομαι,labourat
1121,sammeln::V,μαζεύω,dastum
1122,sammeln::V,συλλέγω,dastum
1123,pflücken::V,κόβω,kuntuilhañ
1124,jagen::V,κυνηγώ,chaseal
1125,fischen::V,ψαρεύω,pesketa
1126,fassen::V,πιάνω,pakañ
1127,hüten::V,φυλάγω,geota
1128,hüten::V,προσέχω,geota
1129,treiben::V,οδηγώ,
1130,anbinden::V,δένω,stagañ
1131,füttern::V,ταΐζω,boueta
1132,melken::V,αρμέγω,goro
1133,hacken::V,κόβω,difrakal
1134,gießen::V,ποτίζω,dourañ
1135,reifen::V,ωριμάζω,azviñ
1136,zubereiten::V,ετοιμάζω,keginañ
1137,kochen::V,βράζω,poazhañ
1138,backen::V,ψήνω,fritañ
1139,braten::V,τηγανίζω,rostañ
1140,umrühren::V,ανακατεύω,
1141,stricken::V,πλέκω,stammañ
1142,nähen::V,ράβω,gwriat
1143,färben::V,βάφω,livañ
1144,färben::V,χρωματίζω,livañ
1145,reinigen::V,καθαρίζω,naetañ
1146,waschen::V,πλένω,gwalc'hiñ
1147,abwischen::V,σφουγγίζω,torchañ
1148,spülen::V,ξεπλένω,disgwalc'hiñ
1149,fegen::V,σκουπίζω,skubañ
1150,kehren::V,σκουπίζω,skubañ
1151,baden::V,κάνω μπάνιο,kouronkañ
1152,sich waschen::V,πλένομαι,en em walc'hiñ
1153,ausziehen::V,βγάζω,
1154,anziehen::V,φορώ,
1155,sich anziehen::V,ντύνομαι,gwiskañ
1156,kämmen::V,χτενίζω,kribat
1157,schmücken::V,στολίζω,kinklañ
1158,sagen::V,λέω,larêt
1159,sagen::V,λέω,lavaret
1160,sprechen::V,μιλώ,komz
1161,reden::V,μιλώ,kaozeal
1162,reden::V,κουβεντιάζω,kaozeal
1163,sich unterhalten::V,συνομιλώ,balbotal
1164,sich unterhalten::V,κουβεντιάζω,balbotal
1165,fragen::V,ρωτώ,goulenn
1166,bitten::V,ζητώ,goulenn
1167,bitten::V,παρακαλώ,goulenn
1168,erzählen::V,διηγούμαι,kontañ
1169,mitteilen::V,πληροφορώ,kemenn
1170,nennen::V,ονομάζω,anviñ
1171,rufen::V,φωνάζω,gelver
1172,prahlen::V,καυχιέμαι,fougeal
1173,übersetzen::V,μεταφράζω,treiñ
1174,denken::V,σκέφτομαι,soñjal
1175,glauben::V,πιστεύω,krediñ
1176,bemerken::V,παρατηρώ,apresevañ
1177,erkennen::V,αναγνωρίζω,anavout
1178,begreifen::V,καταλαβαίνω,meizañ
1179,verstehen::V,ακούω,kompren
1180,lernen::V,μαθαίνω,deskiñ
1181,wissen::V,ξέρω,gouzout
1182,sich erinnern an::V,θυμάμαι,kaout soñj e
1183,vergessen::V,ξεχνώ,ankouaat
1184,messen::V,μετρώ,muzuliañ
1185,zählen::V,μετρώ,kontañ
1186,rechnen::V,λογαριάζω,jedañ
1187,lesen::V,διαβάζω,lenn
1188,malen::V,ζωγραφίζω,livañ
1189,zeichnen::V,σχεδιάζω,tresañ
1190,schreiben::V,γράφω,skrivañ
1191,besitzen::V,κατέχω,kaout
1192,kaufen::V,αγοράζω,prenañ
1193,verkaufen::V,πουλώ,gwerzhañ
1194,bezahlen::V,πληρώνω,paeañ
1195,zahlen::V,πληρώνω,paeañ
1196,beherrschen::V,κυριαρχώ,mestroniañ
1197,ertragen::V,βαστώ,anduriñ
1198,ertragen::V,αντέχω,anduriñ
