,Concept_ID,fi,sq
804,bald::ADV,pian,së shpejti
805,dann::ADV,sitten,pastaj
806,gestern::ADV,eilen,dje
807,einst::ADV,aikanaan,dikur
808,damals::ADV,silloin,atëherë
809,damals::ADV,siihen aikaan,atëherë
810,danach::ADV,sen jälkeen,mandej
811,vorher::ADV,ennen,më parë
812,zuerst::ADV,ensin,së pari
813,zuerst::ADV,ensiksi,së pari
814,einmal::ADV,kerran,njëherë
815,manchmal::ADV,joskus,nganjëherë
816,oft::ADV,usein,shpesh
817,immer::ADV,aina,përherë
818,immer::ADV,aina,gjithnjë
819,niemals::ADV,ei koskaan,kurrë
820,niemals::ADV,ei koskaan,asnjëherë
821,hier::ADV,tässä,këtu
822,hier::ADV,täällä,këtu
823,hierhin::ADV,tähän,knej
824,von hier::ADV,tästä,që këtej
825,von hier::ADV,tästä,prej këtej
826,von hier::ADV,täältä,që këtej
827,von hier::ADV,täältä,prej këtej
828,dort::ADV,siinä,aty
829,dort::ADV,siinä,atje
830,dort::ADV,siellä,aty
831,dort::ADV,siellä,atje
832,dorthin::ADV,sinne,anej
833,dorthin::ADV,tuonne,anej
834,geradeaus::ADV,suoraan,drejt
835,vorwärts::ADV,eteenpäin,mbroth
836,vorwärts::ADV,eteenpäin,përpara
837,rückwärts::ADV,taaksepäin,mbrapsht
838,zurück::ADV,takaisin,prapa
839,zurück::ADV,takaisin,mbrapsht
840,unten::ADV,alhaalla,poshtë
841,hinab::ADV,alas,përposh
842,oben::ADV,ylhäällä,lart
843,oben::ADV,ylhäällä,sipër
844,hinauf::ADV,ylös,lart
845,hinauf::ADV,ylös,përpjetë
846,überall::ADV,kaikkialla,kudo
847,nicht::ADV,ei,s'
848,nicht::ADV,ei,nuk
849,ein wenig::ADV,vähän,një tis
850,kaum::ADV,tuskin,mezi
851,sehr::ADV,kovin,fort
852,sehr::ADV,kovin,shumë
853,sehr::ADV,oikein,fort
854,sehr::ADV,oikein,shumë
855,so::ADV,näin,ashtu
856,so::ADV,näin,kështu
857,noch::ADV,vielä,ende
858,noch::ADV,vielä,akoma
859,nur::ADV,vain,vetëm
860,nur::ADV,ainoastaan,vetëm
861,schon::ADV,jo,tashmë
862,wieder::ADV,taas,përsëri
863,wieder::ADV,jälleen,përsëri
864,vergebens::ADV,turhaan,kot
865,vor::PRP,edessä,para
866,hinter::PRP,takana,prapa
867,hinter::PRP,takana,mbrapa
868,unter::PRP,alla,nën
869,durch::PRP,läpi,nëpër
870,durch::PRP,kautta,nëpër
871,neben::PRP,vieressä,pranë
872,neben::PRP,vieressä,përbri
873,zwischen::PRP,välillä,midis
874,zwischen::PRP,välillä,ndërmjet
875,wegen::PRP,takia,për
876,wegen::PRP,vuoksi,për
877,dies::PRN,tämä,ky
878,das::PRN,se,ky
879,alles::PRN,kaikki,gjithçka
880,ich::PRN,minä,unë
881,du::PRN,sinä,ti
882,er::PRN,hän,ai
883,wir::PRN,me,ne
884,ihr::PRN,te,ju
885,sie::PRN,he,ata
886,was::FPRN,mikä,ç'
887,was::FPRN,mikä,çfarë
888,wer::FPRN,ken,kush
889,wer::FPRN,kuka,kush
890,wo::FADV,missä,ku
891,wohin::FADV,mihin,për ku
892,wie::FADV,miten,si
893,wie::FADV,kuinka,si
894,warum::FADV,miksi,pse
895,warum::FADV,miksi,përse
896,wieviel::FNUM,paljonko,sa
897,wieviel::FNUM,kuinka paljon,sa
898,eins::NUM,yksi,një
899,zwei::NUM,kaksi,dy
900,drei::NUM,kolme,tre
901,vier::NUM,neljä,katër
902,fünf::NUM,viisi,pesë
903,sechs::NUM,kuusi,gjashtë
904,sieben::NUM,seitsemän,shtatë
905,acht::NUM,kahdeksan,tetë
906,neun::NUM,yhdeksän,nëntë
907,zehn::NUM,kymmenen,dhjetë
908,elf::NUM,yksitoista,njëmbëdhjetë
909,zwölf::NUM,kaksitoista,dymbëdhjetë
910,zwanzig::NUM,kaksikymmentä,njëzet
911,dreißig::NUM,kolmekymmentä,tridhjetë
912,vierzig::NUM,neljäkymmentä,dyzet
913,fünfzig::NUM,viisikymmentä,pesëdhjetë
914,sechzig::NUM,kuusikymmentä,gjashtëdhjetë
915,siebzig::NUM,seitsemänkymmentä,shtatëdhjetë
916,achtzig::NUM,kahdeksankymmentä,tetëdhjetë
917,neunzig::NUM,yhdeksänkymmentä,nëntëdhjetë
918,hundert::NUM,sata,qind
919,tausend::NUM,tuhat,mijë
920,und::CNJ,ja,e
921,und::CNJ,ja,dhe
922,oder::CNJ,tai,a
923,oder::CNJ,tai,apo
924,stehen::V,seisoa,rri
925,sitzen::V,istua,rri
926,liegen::V,maata,rri shtrirë
927,hängen::V,riippua,varem
928,werden::V,tulla,bëhem
929,werden::V,joutua,bëhem
930,passieren::V,sattua,ndodh
931,passieren::V,tapahtua,ndodh
932,beginnen::V,alkaa,filloj
933,enden::V,loppua,përfundoj
934,enden::V,päättyä,përfundoj
935,wechseln::V,vaihtua,ndërroj
936,wechseln::V,vaihdella,ndërroj
937,aufgehen[Sonne]::V,nousta,hapem
938,untergehen[Sonne]::V,laskea,hyj
939,untergehen[Sonne]::V,laskea,perëndoj
940,scheinen[Sonne]::V,paistaa,ndriçoj
941,donnern::V,jyristä,gjëmoj
942,donnern::V,jyristä,bubulloj
943,wehen::V,tuulla,fryj
944,wehen::V,puhaltaa,fryj
945,strömen::V,virrata,derdh
946,fließen::V,valua,rrjedh
947,fließen::V,juosta,rrjedh
948,sich drehen::V,pyöriä,rrotullohem
949,schwanken::V,horjua,dyzoj
950,schwingen::V,heilua,dridhem
951,schwingen::V,värähdellä,dridhem
952,fallen::V,pudota,bie
953,fallen::V,langeta,bie
954,brennen::V,palaa,digjem
955,rauchen::V,savuta,nxjerr tym
956,regnen::V,sataa,bie shi
957,gefrieren::V,jäätyä,ngrij
958,tauen::V,sulaa,shkrij
959,schmelzen::V,sulaa,shkrij
960,trocknen::V,kuivua,thaj
961,sieden::V,kiehua,ziej
962,faulen::V,mädätä,kalbem
963,faulen::V,mädätä,prishem
964,verfaulen::V,mädätä,kalbem
965,verfaulen::V,mädäntyä,kalbem
966,reißen::V,revetä,grisem
967,reißen::V,revetä,shqyhem
968,versinken::V,upota,humboj
969,versinken::V,vajota,humboj
970,vergehen::V,kulua,kaloj
971,erscheinen::V,ilmestyä,dukem
972,verschwinden::V,kadota,zhdukem
973,sinken::V,vajota,ulem
974,abnehmen::V,vähetä,pakësohem
975,abnehmen::V,vähetä,zvogëlohem
976,zunehmen::V,kasvaa,shtohem
977,zunehmen::V,lisääntyä,shtohem
978,steigen::V,nousta,rritem
979,wachsen::V,kasvaa,rritem
980,glänzen::V,kiiltää,vezulloj
981,funkeln::V,kipinöidä,xixoj
982,funkeln::V,kipinöidä,xixëlloj
983,lärmen::V,meluta,oshtij
984,lärmen::V,meluta,zhurmoj
985,läuten::V,soida,bie
986,klingeln::V,soida,i bie ziles
987,klirren::V,kalista,kërcëlloj
988,brausen::V,kohista,gjëmoj
989,rauschen::V,kohista,fëshfërij
990,klingen::V,soida,tingëlloj
991,bellen::V,haukkua,leh
992,heulen::V,ulvoa,ulërij
993,blasen::V,puhaltaa,fryj
994,pfeifen::V,viheltää,fishkëllej
995,schreien::V,kirkua,bërtas
996,stöhnen::V,voihkia,rënkoj
997,zittern::V,vapista,trembem
998,leben::V,elää,rroj
999,leben::V,elää,jetoj
1000,geboren werden::V,syntyä,lind
1001,atmen::V,hengittää,marr frymë
1002,trinken::V,juoda,pi
1003,essen::V,syödä,ha
1004,schlucken::V,niellä,gëlltis
1005,schlucken::V,niellä,kapërdij
1006,müde werden::V,uupua,lodhem
1007,einschlafen::V,uinahtaa,bie të fle
1008,schlafen::V,maata,fle
1009,schlafen::V,nukkua,fle
1010,aufwachen::V,herätä,zgjohem
1011,aufstehen::V,nousta,çohem
1012,aufstehen::V,nousta,ngrihem
1013,aufstehen::V,nousta ylös,çohem
1014,aufstehen::V,nousta ylös,ngrihem
1015,sich erholen::V,levätä,qetësohem
1016,sich erholen::V,levätä,shtendosem
1017,krank werden::V,sairastua,bie i sëmurë
1018,krank sein::V,potea,jam i sëmurë
1019,krank sein::V,sairastaa,jam i sëmurë
1020,schmerzen::V,särkeä,dhemb
1021,schmerzen::V,kivistää,dhemb
1022,husten::V,yskiä,kollitem
1023,genesen::V,toipua,shërohem
1024,sterben::V,kuolla,vdes
1025,umkommen::V,saada surmansa,vdes
1026,umkommen::V,saada surmansa,mbaroj
1027,umkommen::V,kuolla,vdes
1028,umkommen::V,kuolla,mbaroj
1029,sich bewegen::V,liikkua,shkundem
1030,sich rühren::V,liikahtaa,lëviz
1031,sich erheben::V,nousta,ngrihem
1032,sich setzen::V,istuutua,ulem
1033,hinfallen::V,kaatua,gremisem
1034,laufen::V,kävellä,eci
1035,schreiten::V,astua,çapem
1036,schreiten::V,astella,çapem
1037,spazierengehen::V,kävellä,shëtis
1038,eilen::V,kiirehtiä,ngas
1039,sich beeilen::V,kiirehtiä,nxitoj
1040,sich beeilen::V,olla kiireissään,nxitoj
1041,sausen::V,rynnätä,eci shpejt
1042,sausen::V,viilettää,eci shpejt
1043,rennen::V,juosta,vrapoj
1044,springen::V,hypätä,kërcej
1045,klettern::V,kiivetä,hipi
1046,schaukeln::V,kiikkua,kolovitem
1047,kriechen::V,ryömiä,zvarritem
1048,schwimmen::V,uida,notoj
1049,tauchen::V,sukeltaa,zhytem
1050,rudern::V,soutaa,vozis
1051,fahren::V,ajaa,shkoj
1052,fahren::V,kulkea,shkoj
1053,fliegen::V,lentää,fluturoj
1054,gehen::V,käydä,eci
1055,gehen::V,käydä,shkoj
1056,weggehen::V,lähteä,vete
1057,weggehen::V,poistua,vete
1058,abfahren::V,lähteä,nisem
1059,anhalten::V,pysähtyä,ndalem
1060,anhalten::V,seisahtua,ndalem
1061,hineingehen::V,mennä sisään,futem
1062,eintreten::V,astua sisään,hyj
1063,kommen::V,tulla,vij
1064,ankommen::V,saapua,arrij
1065,ankommen::V,saapua,mbërrij
1066,zurückkommen::V,palata,kthehem
1067,bleiben::V,jäädä,mbetem
1068,bleiben::V,jäädä,qëndroj
1069,bleiben::V,viipyä,mbetem
1070,bleiben::V,viipyä,qëndroj
1071,warten::V,odottaa,pres
1072,erwarten::V,odottaa,pres
1073,suchen::V,etsiä,kërkoj
1074,finden::V,löytää,gjej
1075,versuchen::V,yrittää,mundohem
1076,vorbereiten::V,valmistaa,përgatis
1077,lieben::V,pitää,dashuroj
1078,lieben::V,rakastaa,dashuroj
1079,mögen::V,pitää,dua
1080,mögen::V,tykätä,dua
1081,lachen::V,nauraa,qesh
1082,rühren::V,liikuttaa,mallëngjej
1083,weinen::V,itkeä,qaj
1084,schimpfen::V,haukkua,shaj
1085,sich ärgern::V,suuttua,bëhem verem
1086,sich fürchten::V,pelätä,kam frikë
1087,sich fürchten::V,pelätä,frikësohem
1088,fürchten::V,pelätä,kam frikë nga
1089,fliehen::V,paeta,arratisem
1090,flüchten::V,paeta,iki
1091,sehen::V,nähdä,shoh
1092,anschauen::V,katsoa,shikoj
1093,ansehen::V,katsoa,shikoj
1094,hören::V,kuulla,dëgjoj
1095,zuhören::V,kuunnella,veshtoj
1096,probieren::V,maistaa,provoj
1097,riechen::V,haistaa,nuhas
1098,fühlen::V,tuntea,ndiej
1099,scheinen::V,tuntua,ndriçoj
1100,zu sehen sein::V,näkyä,dukem
1101,vernehmen::V,kuulla,dëgjoj
1102,frieren::V,palella,mërdhij
1103,tun::V,tehdä,bëj
1104,können::V,osata,mund
1105,wollen::V,tahtoa,dua
1106,wollen::V,tahtoa,dëshiroj
1107,anfangen::V,ruveta,filloj
1108,anfangen::V,aloittaa,filloj
1109,beenden::V,lopettaa,kryej
1110,beenden::V,lopettaa,mbaroj
1111,aufhören::V,loppua,pushoj
1112,gelingen::V,onnistua,më shkon mbarë
1113,geraten::V,sujua,del
1114,geraten::V,joutua,del
1115,öffnen::V,avata,hap
1116,öffnen::V,aukaista,hap
1117,schließen::V,sulkea,mbyll
1118,stellen::V,panna,vë
1119,stellen::V,asettaa,vë
1120,setzen::V,panna,vë
1121,setzen::V,istuttaa,vë
1122,legen::V,panna,vë
1123,legen::V,asettaa,vë
1124,berühren::V,koskea,rrok
1125,berühren::V,koskettaa,rrok
1126,verbinden::V,liittää,bashkoj
1127,verbinden::V,yhdistää,bashkoj
1128,bedecken::V,kattaa,mbuloj
1129,bedecken::V,peittää,mbuloj
1130,aufhängen::V,ripustaa,var
1131,anzünden::V,sytyttää,ndez
1132,aufheben::V,ylös nostaa,ngre
1133,aufheben::V,nostaa,ngre
1134,zurücklassen::V,jättää,lë pas
1135,verlieren::V,kadottaa,humb
1136,fallen lassen::V,pudottaa,lëshoj
1137,machen::V,tehdä,bëj
1138,herstellen::V,tuottaa,prodhoj
1139,herstellen::V,valmistaa,prodhoj
1140,bauen::V,rakentaa,ndërtoj
1141,reparieren::V,korjata,ndreq
1142,reparieren::V,korjata,meremetoj
1143,verbessern::V,parantaa,përmirësoj
1144,ändern::V,muuttaa,ndërroj
1145,graben::V,kaivaa,gërmoj
1146,beugen::V,taivuttaa,kërrus
1147,biegen::V,taivuttaa,përkul
1148,drehen::V,kääntää,dredh
1149,drehen::V,kääntää,rrotulloj
1150,wenden::V,kääntää,kthej
1151,umdrehen::V,kääntää,kthej
1152,heben::V,nostaa,ngre
1153,heben::V,kohottaa,ngre
1154,hochheben::V,nostaa,ngre
1155,ergreifen::V,tarttua,rrëmbej
1156,halten::V,pitää,mbaj
1157,drücken::V,painaa,shtyp
1158,drücken::V,puristaa,shtyp
1159,schieben::V,työntää,shtyj
1160,kratzen::V,raapia,kruaj
1161,kratzen::V,raapia,gërvisht
1162,lecken::V,nuolla,lëpij
1163,beißen::V,purra,kafshoj
1164,abreißen::V,repiä,shkëpus
1165,abschneiden::V,leikata poikki,cungoj
1166,abschneiden::V,leikata,cungoj
1167,binden::V,sitoa,lidh
1168,stecken::V,pistää,fus
1169,stecken::V,pistää,ngul
1170,brechen::V,murtaa,thyej
1171,klopfen::V,koputtaa,trokas
1172,klopfen::V,kolkuttaa,trokas
1173,hauen::V,lyödä,godas
1174,kleben::V,liimata,ngjis
1175,reiben::V,hieroa,fërkoj
1176,reiben::V,hangata,fërkoj
1177,streichen::V,sivellä,lyej
1178,schleifen::V,hioa,mpreh
1179,schneiden::V,leikata,pres
1180,rütteln::V,ravistaa,shkund
1181,schütteln::V,pudistaa,lëkund
1182,schwenken::V,heiluttaa,valëvit
1183,schütten::V,kaataa,mbush
1184,füllen::V,täyttää,mbush
1185,einwickeln::V,kääriä,mbështjell
1186,tragen::V,kantaa,mbaj
1187,tragen::V,kantaa,mbart
1188,schleppen::V,raahata,heq
1189,schleppen::V,raahata,zhgërryej
1190,ziehen::V,vetää,tërheq
1191,aufbewahren::V,säilyttää,ruaj
1192,werfen::V,viskata,hedh
1193,fangen::V,napata,kap
1194,fangen::V,ottaa kiinni,kap
1195,packen::V,tarttua,rrëmbej
1196,verstecken::V,kätkeä,fsheh
1197,verstecken::V,piilottaa,fsheh
1198,teilen::V,jakaa,ndaj
1199,schicken::V,lähettää,dërgoj
1200,bringen::V,viedä,sjell
1201,hinzufügen::V,lisätä,shtoj
1202,bekommen::V,saada,kap
1203,erhalten::V,saada,marr
1204,nehmen::V,ottaa,marr
1205,wählen::V,valita,zgjedh
1206,auswählen::V,valikoida,përzgjedh
1207,bewahren::V,säilyttää,ruaj
1208,behindern::V,estää,pengoj
1209,verderben::V,pilata,prish
1210,verderben::V,turmella,prish
1211,beschädigen::V,vioittaa,dëmtoj
1212,beschädigen::V,vahingoittaa,dëmtoj
1213,zerbrechen::V,rikkoa,thyej
1214,zerreißen::V,repiä rikki,çjerr
1215,zerreißen::V,repiä rikki,zheloj
1216,zerreißen::V,repiä palasiksi,çjerr
1217,zerreißen::V,repiä palasiksi,zheloj
1218,zerstören::V,hävittää,prish
1219,zerstören::V,hävittää,shkatërroj
1220,verbrennen::V,polttaa,djeg
1221,geben::V,antaa,jap
1222,reichen::V,ojentaa,jap
1223,schenken::V,lahjoittaa,fal
1224,schenken::V,lahjoittaa,dhuroj
1225,versprechen::V,luvata,premtoj
1226,wünschen::V,toivottaa,uroj
1227,loben::V,ylistää,lëvdoj
1228,loben::V,ylistää,lavdëroj
1229,küssen::V,suudella,puth
1230,wiegen::V,tuudittaa,tund
1231,wiegen::V,keinuttaa,tund
1232,zudecken::V,peittää,mbuloj
1233,wecken::V,herättää,zgjoj
1234,zeigen::V,näyttää,dëftej
1235,zeigen::V,osoittaa,dëftej
1236,führen::V,johdattaa,çoj
1237,lehren::V,opettaa,arsej
1238,unterrichten::V,opettaa,arsimoj
1239,aufziehen::V,kasvattaa,rris
1240,leiten::V,johtaa,udhëheq
1241,antreiben::V,hoputtaa,nxis
1242,lassen::V,antaa,detyroj
1243,einladen::V,kutsua,ftoj
1244,vereinigen::V,yhdistää,bashkoj
1245,besuchen::V,vierailla,vizitoj
1246,treffen::V,tavata,ndesh
1247,sich versammeln::V,kokoontua,tubohem
1248,spielen::V,pelata,loz
1249,spielen::V,pelata,luaj
1250,spielen::V,leikkiä,loz
1251,spielen::V,leikkiä,luaj
1252,singen::V,laulaa,këndoj
1253,tanzen::V,tanssia,kërcej
1254,tanzen::V,tanssia,vallëzoj
1255,sich trennen::V,erota,ndahem
1256,verlassen::V,jättää,braktis
1257,retten::V,pelastaa,shpëtoj
1258,bewachen::V,vartioida,ruaj
1259,schützen::V,suojella,ruaj
1260,schützen::V,suojella,mbroj
1261,verteidigen::V,puolustaa,mbroj
1262,sich schlagen::V,tapella,zihem
1263,schießen::V,ampua,shtie
1264,siegen::V,voittaa,fitoj
1265,siegen::V,voittaa,ngadhënjej
1266,ärgern::V,ärsyttää,zemëroj
1267,schlagen::V,lyödä,rrah
1268,schlagen::V,lyödä,godas
1269,treten::V,potkaista,shtyj
1270,treten::V,potkaista,shtyj më këmbë
1271,stechen::V,pistää,ther
1272,stechen::V,pistää,shpoj
1273,stoßen::V,sysätä,shtyj
1274,stoßen::V,työntää,shtyj
1275,stehlen::V,varastaa,vjedh
1276,stören::V,häiritä,pengoj
1277,belästigen::V,häiritä,bezdis
1278,verbergen::V,kätkeä,fsheh
1279,täuschen::V,harhauttaa,mashtroj
1280,betrügen::V,pettää,kobis
1281,betrügen::V,petkuttaa,kobis
1282,töten::V,tappaa,vras
1283,wohnen::V,asua,banoj
1284,arbeiten::V,tehdä työtä,punoj
1285,arbeiten::V,tehdä työtä,vardoj
1286,arbeiten::V,työskennellä,punoj
1287,arbeiten::V,työskennellä,vardoj
1288,sammeln::V,koota,mbledh
1289,sammeln::V,koota,grumbulloj
1290,sammeln::V,kerätä,mbledh
1291,sammeln::V,kerätä,grumbulloj
1292,pflücken::V,poimia,vjel
1293,pflücken::V,poimia,mbledh
1294,jagen::V,metsästää,gjuaj
1295,fischen::V,kalastaa,peshkoj
1296,fischen::V,kalastaa,gjuaj peshk
1297,fassen::V,pyydystää,zë
1298,fassen::V,saalistaa,zë
1299,hüten::V,paimentaa,kullos
1300,treiben::V,ajaa,vë përpara
1301,anbinden::V,kytkeä,lidh
1302,füttern::V,ruokkia,grazhdoj
1303,melken::V,lypsää,mjel
1304,hacken::V,hakata,grij
1305,gießen::V,kastella,ujis
1306,reifen::V,kypsyä,piqem
1307,zubereiten::V,valmistaa,gatuaj
1308,kochen::V,keittää,ziej
1309,backen::V,leipoa,pjek
1310,backen::V,leipoa,furroj
1311,braten::V,paistaa,fërgoj
1312,braten::V,paistaa,tiganis
1313,umrühren::V,hämmentää,trazoj
1314,stricken::V,kutoa,thur
1315,stricken::V,neuloa,thur
1316,nähen::V,ommella,qep
1317,färben::V,värjätä,ngjyej
1318,färben::V,värjätä,bojatis
1319,färben::V,värittää,ngjyej
1320,färben::V,värittää,bojatis
1321,reinigen::V,puhdistaa,qëroj
1322,reinigen::V,puhdistaa,pastroj
1323,waschen::V,pestä,laj
1324,waschen::V,pestä,finjos
1325,abwischen::V,pyyhkiä,fshij
1326,spülen::V,huuhtoa,kulloj
1327,fegen::V,pyyhkäistä,fshij
1328,kehren::V,lakaista,fshij
1329,baden::V,kylpeä,lahem
1330,sich waschen::V,peseytyä,lahem
1331,ausziehen::V,riisua,heq
1332,ausziehen::V,riisua,zbath
1333,anziehen::V,pukea ylleen,vesh
1334,anziehen::V,pukea ylleen,mbath
1335,sich anziehen::V,pukeutua,vishem
1336,kämmen::V,kammata,kreh
1337,schmücken::V,koristaa,hijeshoj
1338,schmücken::V,kaunistaa,hijeshoj
1339,sagen::V,sanoa,them
1340,sprechen::V,puhua,flas
1341,reden::V,keskustella,fjalos
1342,reden::V,keskustella,fjalëtoj
1343,sich unterhalten::V,jutella,bisedoj
1344,fragen::V,kysyä,pyes
1345,bitten::V,pyytää,lus
1346,bitten::V,pyytää,lutem
1347,erzählen::V,kertoa,rrëfej
1348,mitteilen::V,ilmoittaa,kumtoj
1349,nennen::V,kutsua,quaj
1350,nennen::V,nimittää,quaj
1351,rufen::V,kutsua,thërras
1352,prahlen::V,kerskailla,mburrem
1353,prahlen::V,kerskailla,kapardisem
1354,übersetzen::V,kääntää,përkthej
1355,denken::V,miettiä,mendoj
1356,denken::V,ajatella,mendoj
1357,glauben::V,uskoa,besoj
1358,bemerken::V,huomata,vërej
1359,erkennen::V,tunnistaa,njoh
1360,erkennen::V,tunnistaa,shquaj
1361,begreifen::V,ymmärtää,marr vesh
1362,verstehen::V,ymmärtää,marr vesh
1363,lernen::V,oppia,mësoj
1364,wissen::V,tietää,di
1365,sich erinnern an::V,muistaa,kujtoj
1366,vergessen::V,unohtaa,harroj
1367,messen::V,mitata,mas
1368,zählen::V,laskea,njeh
1369,rechnen::V,laskea,llogaris
1370,lesen::V,lukea,lexoj
1371,lesen::V,lukea,këndoj
1372,malen::V,maalata,lyej
1373,zeichnen::V,piirtää,vizatoj
1374,zeichnen::V,piirustaa,vizatoj
1375,schreiben::V,kirjoittaa,shkruaj
1376,besitzen::V,omistaa,kam
1377,kaufen::V,ostaa,blej
1378,verkaufen::V,myydä,shes
1379,bezahlen::V,maksaa,paguaj
1380,zahlen::V,maksaa,paguaj
1381,beherrschen::V,hallita,zotëroj
1382,ertragen::V,kestää,duroj
