,Concept_ID,hy,es
768,lange::ADV,երկար ժամանակ,mucho tiempo
769,plötzlich::ADV,հանկարծ,de repente
770,sofort::ADV,իսկույն,en seguida
771,später::ADV,ավելի ուշ,más tarde
772,später::ADV,հետո,más tarde
773,jetzt::ADV,այժմ,ahora
774,heute::ADV,այսօր,hoy
775,morgen::ADV,վաղը,mañana
776,bald::ADV,շուտով,pronto
777,bald::ADV,շուտով,en breve
778,dann::ADV,ապա,luego
779,dann::ADV,ապա,entonces
780,dann::ADV,հետո,luego
781,dann::ADV,հետո,entonces
782,gestern::ADV,երեկ,ayer
783,einst::ADV,հին ատեն,antaño
784,damals::ADV,ատէնին,entonces
785,danach::ADV,ապա,después
786,danach::ADV,այն ժամանակ,después
787,vorher::ADV,առաջ,antes
788,zuerst::ADV,նախ,primero
789,einmal::ADV,մի անգամ,una vez
790,manchmal::ADV,երբեմն,a veces
791,oft::ADV,հաճախ,a menudo
792,oft::ADV,հաճախ,con frecuencia
793,immer::ADV,միշտ,siempre
794,niemals::ADV,երբեք,jamás
795,hier::ADV,այստեղ,aquí
796,hierhin::ADV,այստեղ,acá
797,von hier::ADV,այդտեղից,desde aquí
798,dort::ADV,այնտեղ,ahí
799,dort::ADV,այնտեղ,allí
800,dorthin::ADV,այնտեղ,allí
801,dorthin::ADV,այնտեղ,hacia allí
802,geradeaus::ADV,ուղիղ,todo derecho
803,vorwärts::ADV,առաջ,adelante
804,rückwärts::ADV,դեպի ետ,hacia atrás
805,zurück::ADV,ետ,atrás
806,unten::ADV,ներքեւում,abajo
807,hinab::ADV,ներքեւ,hacia abajo
808,oben::ADV,վերեւում,arriba
809,hinauf::ADV,վերեւ,hacia arriba
810,überall::ADV,ամենուր,por todas partes
811,nicht::ADV,չէ,no
812,ein wenig::ADV,մի քիչ,un poco
813,kaum::ADV,հազիվ,apenas
814,sehr::ADV,շատ,muy
815,sehr::ADV,շատ,mucho
816,so::ADV,այդպես,tan
817,noch::ADV,դեռ,aún
818,noch::ADV,դեռ,todavía
819,nur::ADV,միայն,solamente
820,schon::ADV,արդեն,ya
821,wieder::ADV,նորից,de nuevo
822,wieder::ADV,դարձյալ,de nuevo
823,vergebens::ADV,իզուր,en vano
824,vor::PRP,դիմացը,antes de
825,vor::PRP,դիմացը,delante de
826,hinter::PRP,ետեւը,tras
827,hinter::PRP,ետեւը,detrás de
828,unter::PRP,տակ,bajo
829,unter::PRP,տակ,debajo de
830,durch::PRP,միջով,por
831,durch::PRP,միջով,a través de
832,neben::PRP,քովը,al lado de
833,zwischen::PRP,միջեւ,entre
834,wegen::PRP,պատճառով,por
835,wegen::PRP,պատճառով,a causa de
836,wegen::PRP,շնորհից,por
837,wegen::PRP,շնորհից,a causa de
838,dies::PRN,սա,esto
839,dies::PRN,այս,esto
840,das::PRN,դա,eso
841,das::PRN,դա,esto
842,das::PRN,այդ,eso
843,das::PRN,այդ,esto
844,alles::PRN,ամեն ինչ,todo
845,ich::PRN,ես,yo
846,du::PRN,դու,tú
847,er::PRN,նա,él
848,wir::PRN,մենք,nosotros
849,ihr::PRN,դուք,vosotros
850,sie::PRN,նրանք,ellos
851,was::FPRN,ինչ,qué
852,wer::FPRN,ով,quién
853,wo::FADV,ուր,dónde
854,wo::FADV,որտեղ,dónde
855,wohin::FADV,դեպի ուր,adónde
856,wohin::FADV,դեպի ուր,hacia dónde
857,wie::FADV,ինչպես,cómo
858,warum::FADV,ինչու,por qué
859,wieviel::FNUM,որչափ,cuánto
860,eins::NUM,մեկ,uno
861,zwei::NUM,երկու,dos
862,drei::NUM,երեք,tres
863,vier::NUM,չորս,cuatro
864,fünf::NUM,հինգ,cinco
865,sechs::NUM,վեց,seis
866,sieben::NUM,յոթ,siete
867,acht::NUM,ութ,ocho
868,neun::NUM,ինը,nueve
869,zehn::NUM,տասը,diez
870,elf::NUM,տասնմեկ,once
871,zwölf::NUM,տասներկու,doce
872,zwanzig::NUM,քսան,veinte
873,dreißig::NUM,երեսուն,treinta
874,vierzig::NUM,քառասուն,cuarenta
875,fünfzig::NUM,հիսուն,cincuenta
876,sechzig::NUM,վաթսուն,sesenta
877,siebzig::NUM,յոթանասուն,setenta
878,achtzig::NUM,ութսուն,ochenta
879,neunzig::NUM,իննսուն,noventa
880,hundert::NUM,հարյուր,cien
881,hundert::NUM,հարյուր,ciento
882,tausend::NUM,հազար,mil
883,und::CNJ,ու,y
884,oder::CNJ,կամ,o
885,stehen::V,կանգնել,estar de pie
886,sitzen::V,նստել,estar sentado
887,liegen::V,ստել,yacer
888,liegen::V,ստել,estar acostado
889,hängen::V,կախվել,pender
890,werden::V,դառնալ,hacerse
891,passieren::V,պատահել,suceder
892,beginnen::V,սկսվել,iniciarse
893,beginnen::V,սկսվել,principiar
894,enden::V,վերջանալ,acabar
895,enden::V,վերջանալ,terminar
896,wechseln::V,փոխվել,variar
897,wechseln::V,փոխվել,alternar
898,aufgehen[Sonne]::V,բարձրանալ,salir
899,aufgehen[Sonne]::V,ելնել ,salir
900,untergehen[Sonne]::V,մտնել,ponerse
901,untergehen[Sonne]::V,մտնել,descender
902,scheinen[Sonne]::V,շողալ,brillar
903,scheinen[Sonne]::V,փայլել,brillar
904,donnern::V,որոտալ,tronar
905,wehen::V,փչել,soplar
906,strömen::V,հոսել,afluir
907,fließen::V,հոսել,fluir
908,fließen::V,հոսել,correr
909,sich drehen::V,պտտվել,girar
910,schwanken::V,տատանվել,vacilar
911,schwingen::V,ճոճվել,oscilar
912,fallen::V,ընկնել,caer
913,brennen::V,այրվել,arder
914,brennen::V,այրվել,quemar
915,rauchen::V,ծխել,humear
916,rauchen::V,ծխել,echar humo
917,regnen::V,անձրեւ գալ,llover
918,gefrieren::V,սառչել,helarse
919,tauen::V,լկիլ,deshelarse
920,schmelzen::V,հալիլ,fundirse
921,schmelzen::V,հալիլ,derretirse
922,trocknen::V,չորանալ,secarse
923,sieden::V,եռալ,hervir
924,faulen::V,փտել,pudrirse
925,verfaulen::V,նեխել,pudrirse
926,reißen::V,պատռվել,romperse
927,reißen::V,ճղվել,romperse
928,versinken::V,սուզվել,hundirse
929,vergehen::V,անցնել ,pasar
930,erscheinen::V,հայտնվել,aparecer
931,erscheinen::V,երեւալ,aparecer
932,verschwinden::V,անհետանալ,desaparecer
933,sinken::V,ընկնել,bajar
934,abnehmen::V,փոքրանալ,decrecer
935,abnehmen::V,փոքրանալ,disminuir
936,zunehmen::V,մեծանալ,crecer
937,zunehmen::V,մեծանալ,aumentar
938,steigen::V,բարձրանալ,subir
939,steigen::V,բարձրանալ,ascender
940,wachsen::V,աճել,crecer
941,glänzen::V,նշուլել,brillar
942,glänzen::V,նշուլել,resplandecer
943,glänzen::V,փայլիլ,brillar
944,glänzen::V,փայլիլ,resplandecer
945,funkeln::V,փայլատակել,chispear
946,lärmen::V,աղմուկ հանել,hacer ruido
947,läuten::V,զնգալ,sonar
948,läuten::V,զնգալ,repicar
949,klingeln::V,զնգալ,tocar el timbre
950,klirren::V,զնգզնգալ,tintinear
951,brausen::V,մոլեգնել,zumbar
952,rauschen::V,սոսափել,murmurar
953,klingen::V,հնչել,sonar
954,bellen::V,հաչել,ladrar
955,heulen::V,ոռնալ ,ulular
956,blasen::V,փչել ,soplar
957,pfeifen::V,սուլել,silbar
958,schreien::V,գոռալ ,gritar
959,stöhnen::V,տնքալ,gemir
960,zittern::V,դողալ,temblar
961,leben::V,ապրել,vivir
962,geboren werden::V,ծնվել,nacer
963,atmen::V,շնչել,respirar
964,trinken::V,խմել,beber
965,essen::V,ուտել,comer
966,schlucken::V,կլանել,tragar
967,schlucken::V,կուլ տալ,tragar
968,müde werden::V,հոգնել,cansarse
969,müde werden::V,հոգնել,fatigarse
970,einschlafen::V,քուն մտնել,dormirse
971,schlafen::V,քնել,dormir
972,aufwachen::V,արթննալ,despertarse
973,aufstehen::V,ելլել,levantarse
974,sich erholen::V,հանգստանալ,reposar
975,sich erholen::V,հանգստանալ,descansar
976,krank werden::V,հիւանդանալ,caer enfermo
977,krank sein::V,հիվանդ լինել,estar enfermo
978,schmerzen::V,ցավել,doler
979,husten::V,հազալ,toser
980,genesen::V,ապաքինվել,convalecer
981,genesen::V,ապաքինվել,restablecerse
982,sterben::V,մեռնել,morir
983,sterben::V,վախճանվել,morir
984,umkommen::V,կործանվել,perecer
985,sich bewegen::V,ընթանալ,moverse
986,sich rühren::V,շարժվել,rebullir
987,sich erheben::V,կանգնել,levantarse
988,sich erheben::V,վեր կենալ,levantarse
989,sich setzen::V,նստել,sentarse
990,hinfallen::V,ընկնել,caerse
991,laufen::V,քայլել,andar
992,schreiten::V,ճեմել,proceder
993,spazierengehen::V,շրջագայել,pasear
994,spazierengehen::V,շրջագայել,pasearse
995,eilen::V,շտապել,correr prisa
996,sich beeilen::V,շտապել ,darse prisa
997,sausen::V,սլանալ,correr
998,rennen::V,վազել,correr
999,springen::V,ցատկել,saltar
1000,klettern::V,մագլցել,trepar
1001,klettern::V,մագլցել,escalar
1002,schaukeln::V,ճոճվել,bambolearse
1003,schaukeln::V,օրորվել,bambolearse
1004,kriechen::V,սողալ,reptar
1005,kriechen::V,սողալ,arrastrarse
1006,schwimmen::V,լողալ,nadar
1007,tauchen::V,սուզվել,bucear
1008,tauchen::V,սուզվել,sumergirse
1009,rudern::V,թիավարել,remar
1010,fahren::V,ընթանալ,ir
1011,fliegen::V,թռչել,volar
1012,gehen::V,գնալ,ir
1013,gehen::V,գնալ,andar
1014,weggehen::V,հեռանալ,irse
1015,weggehen::V,հեռանալ,marcharse
1016,abfahren::V,ճանապարհվել,salir
1017,abfahren::V,ճանապարհվել,partir
1018,anhalten::V,կանգնել,parar
1019,anhalten::V,կանգնել,pararse
1020,hineingehen::V,մտնել,entrar
1021,eintreten::V,մտնել,entrar
1022,kommen::V,գալ,venir
1023,ankommen::V,ժամանել,llegar
1024,zurückkommen::V,վերադառնալ,volver
1025,zurückkommen::V,վերադառնալ,regresar
1026,bleiben::V,մնալ,quedarse
1027,warten::V,սպասել,esperar
1028,erwarten::V,սպասել,esperar
1029,suchen::V,որոնել,buscar
1030,finden::V,գտնել,hallar
1031,finden::V,գտնել,encontrar
1032,versuchen::V,փորձել,intentar
1033,vorbereiten::V,պատրաստել,preparar
1034,lieben::V,սիրել,amar
1035,lieben::V,սիրել,querer
1036,mögen::V,հավանել,querer
1037,mögen::V,սիրել,querer
1038,lachen::V,ծիծաղել,reír
1039,rühren::V,հուզել,conmover
1040,weinen::V,լալ,llorar
1041,schimpfen::V,տրտնջալ,regañar
1042,schimpfen::V,քրթմնջել,regañar
1043,sich ärgern::V,զայրանալ,enfadarse
1044,sich fürchten::V,վախնալ,tener miedo
1045,fürchten::V,վախենալ,temer
1046,fürchten::V,վախենալ,tener miedo a
1047,fliehen::V,փախչել,huir
1048,flüchten::V,փախչել,escaparse
1049,sehen::V,տեսնել,ver
1050,anschauen::V,դիտել,mirar
1051,ansehen::V,նայել,mirar
1052,hören::V,լսել,oír
1053,zuhören::V,ունկնդրել,escuchar
1054,probieren::V,համը տեսել,probar
1055,probieren::V,համը տեսել,degustar
1056,riechen::V,հոտ առնել,oler
1057,fühlen::V,զգալ,sentir
1058,scheinen::V,երեւալ,parecer
1059,zu sehen sein::V,երեւալ,poder verse
1060,vernehmen::V,իմանալ ,oír
1061,vernehmen::V,իմանալ ,percibir
1062,frieren::V,մրսել,tener frío
1063,tun::V,անել,hacer
1064,können::V,կարողանալ,poder
1065,wollen::V,ուզել,querer
1066,wollen::V,ցանկանալ,querer
1067,anfangen::V,սկսել,iniciar
1068,beenden::V,վերջացնել,acabar
1069,beenden::V,վերջացնել,terminar
1070,aufhören::V,դադարել,cesar
1071,gelingen::V,հաջողվել,salir bien
1072,gelingen::V,գլուխ գալ,salir bien
1073,geraten::V,ստացվել,salir
1074,geraten::V,ստացվել,dar resultado
1075,öffnen::V,բաց անել,abrir
1076,schließen::V,փակել ,cerrar
1077,stellen::V,դնել,poner
1078,stellen::V,դնել,colocar
1079,setzen::V,նստեցնել,poner
1080,setzen::V,նստեցնել,colocar
1081,legen::V,դնել,poner
1082,berühren::V,դիպչել,tocar
1083,berühren::V,շոշափել,tocar
1084,verbinden::V,շաղկապել,unir
1085,verbinden::V,շաղկապել,juntar
1086,bedecken::V,ծածկել,tapar
1087,bedecken::V,ծածկել,cubrir
1088,aufhängen::V,կախել,colgar
1089,anzünden::V,վառել,encender
1090,aufheben::V,վերցնել,recoger
1091,zurücklassen::V,թողնել,dejar
1092,verlieren::V,կորցնել,perder
1093,fallen lassen::V,գցել,dejar caer
1094,machen::V,անել,hacer
1095,herstellen::V,արտադրել,fabricar
1096,bauen::V,կառուցել,construir
1097,reparieren::V,նորոգել,reparar
1098,verbessern::V,բարելավել,mejorar
1099,ändern::V,փոխել,mudar
1100,ändern::V,փոխել,modificar
1101,graben::V,փորել,cavar
1102,beugen::V,ծռել,doblar
1103,beugen::V,ծռել,inclinar
1104,biegen::V,թեքել,doblar
1105,drehen::V,ոլորել,volver
1106,drehen::V,ոլորել,hacer girar
1107,wenden::V,պտտել,volver
1108,umdrehen::V,շրջել,revolver
1109,heben::V,բարձրացնել,levantar
1110,hochheben::V,բարձրացնել,alzar
1111,ergreifen::V,վարակվել,coger
1112,halten::V,բռնել,tener
1113,drücken::V,ճնշել,apretar
1114,schieben::V,հրել,empujar
1115,kratzen::V,քերել,rascar
1116,lecken::V,լիզել,lamer
1117,beißen::V,կծել,morder
1118,abreißen::V,պոկել,arrancar
1119,abschneiden::V,կտրել ,cortar
1120,binden::V,կապել,atar
1121,stecken::V,խրել,meter
1122,brechen::V,կոտրել ,romper
1123,brechen::V,կոտրել ,quebrar
1124,klopfen::V,թակել,golpear
1125,hauen::V,ծեծել,pegar
1126,kleben::V,կպցնել,pegar
1127,kleben::V,կպցնել,encolar
1128,reiben::V,շփել,frotar
1129,streichen::V,վրան քսել,untar
1130,streichen::V,վրան քսել,recubrir
1131,schleifen::V,սրել ,afilar
1132,schneiden::V,կտրել,cortar
1133,rütteln::V,ցնցել,agitar
1134,schütteln::V,թափահարել,agitar
1135,schütteln::V,թափահարել,sacudir
1136,schwenken::V,ճոճել,menear
1137,schütten::V,լցնել,verter
1138,füllen::V,լիքը լցնել,llenar
1139,einwickeln::V,փաթաթել,envolver
1140,tragen::V,կրել,llevar
1141,tragen::V,տանել,llevar
1142,schleppen::V,քաշել,arrastrar
1143,ziehen::V,ձգել,tirar
1144,ziehen::V,քաշել,tirar
1145,aufbewahren::V,պահել ,conservar
1146,werfen::V,նետել,echar
1147,werfen::V,նետել,lanzar
1148,packen::V,հափշտակել,agarrar
1149,verstecken::V,ծածկել,esconder
1150,teilen::V,բաժանել,partir
1151,teilen::V,բաժանել,dividir
1152,schicken::V,ուղարկել,enviar
1153,bringen::V,բերել,traer
1154,hinzufügen::V,ավելացնել,añadir
1155,bekommen::V,հայթայթել,obtener
1156,bekommen::V,հայթայթել,conseguir
1157,erhalten::V,ստանալ,recibir
1158,nehmen::V,վերցնել,tomar
1159,wählen::V,ընտրել,elegir
1160,auswählen::V,գերադասել,escoger
1161,auswählen::V,գերադասել,seleccionar
1162,bewahren::V,պահպանել,guardar
1163,bewahren::V,պահպանել,preservar
1164,behindern::V,խոչընդոտել,estorbar
1165,behindern::V,խոչընդոտել,obstaculizar
1166,verderben::V,փչացնել,estropear
1167,beschädigen::V,վնասել,deteriorar
1168,zerbrechen::V,ջարդել,romper
1169,zerbrechen::V,ջարդել,quebrar
1170,zerbrechen::V,կոտրել,romper
1171,zerbrechen::V,կոտրել,quebrar
1172,zerreißen::V,պատռել,desgarrar
1173,zerreißen::V,պատռել,despedazar
1174,zerstören::V,քանդել,destruir
1175,zerstören::V,քանդել,destrozar
1176,verbrennen::V,այրել,quemar
1177,geben::V,տալ,dar
1178,reichen::V,հանձնել,pasar
1179,schenken::V,նվիրել,regalar
1180,versprechen::V,խոստանալ,prometer
1181,wünschen::V,մաղթել,desear
1182,loben::V,գովել,alabar
1183,küssen::V,համբուրել,besar
1184,wiegen::V,օրորել,mecer
1185,zudecken::V,վրան գցել,tapar
1186,zudecken::V,վրան գցել,cubrir
1187,wecken::V,զարթնեցնել,despertar
1188,zeigen::V,ցույց տալ,mostrar
1189,führen::V,ուղեկցել,guiar
1190,führen::V,ուղեկցել,conducir
1191,lehren::V,սովորեցնել,enseñar
1192,lehren::V,սովորեցնել,instruir
1193,unterrichten::V,ավանդել,enseñar
1194,aufziehen::V,դաստիարակել,criar
1195,leiten::V,ղեկավարել,guiar
1196,leiten::V,ղեկավարել,dirigir
1197,leiten::V,կառավարել,guiar
1198,leiten::V,կառավարել,dirigir
1199,antreiben::V,շտապեցնել,impeler
1200,antreiben::V,շտապեցնել,impulsar
1201,lassen::V,ստիպել,hacer
1202,einladen::V,հրավիրել,invitar
1203,vereinigen::V,միացնել,unir
1204,besuchen::V,այցելել,visitar
1205,besuchen::V,այցելել,ir a ver
1206,treffen::V,հանդիպել,encontrar
1207,sich versammeln::V,հավաքվել,reunirse
1208,sich versammeln::V,հավաքվել,congregarse
1209,spielen::V,խաղալ,jugar
1210,singen::V,երգել,cantar
1211,tanzen::V,պարել,bailar
1212,sich trennen::V,ցրվել,separarse
1213,verlassen::V,լքել,dejar
1214,verlassen::V,լքել,abandonar
1215,retten::V,փրկել,salvar
1216,bewachen::V,պահել,vigilar
1217,schützen::V,պաշտպանել,proteger
1218,verteidigen::V,պաշտպանել,defender
1219,sich schlagen::V,կռվել,batirse
1220,schießen::V,կրակել,tirar
1221,schießen::V,կրակել,disparar
1222,siegen::V,հաղթել,vencer
1223,ärgern::V,ձանձրացնել,enojar
1224,ärgern::V,ձանձրացնել,enfadar
1225,schlagen::V,խփել,pegar
1226,schlagen::V,խփել,golpear
1227,treten::V,քացի տալ,dar una patada a
1228,stechen::V,խայթել,pinchar
1229,stoßen::V,մղել,empujar
1230,stehlen::V,գողանալ,robar
1231,stehlen::V,գողանալ,hurtar
1232,stören::V,խանգարել,molestar
1233,belästigen::V,անհանգստացնել,molestar
1234,belästigen::V,անհանգստացնել,importunar
1235,verbergen::V,թաքցնել,ocultar
1236,verbergen::V,թաքցնել,esconder
1237,täuschen::V,խաբել,engañar
1238,betrügen::V,խաբել,engañar
1239,töten::V,սպանել ,matar
1240,wohnen::V,բնակվել,vivir
1241,wohnen::V,բնակվել,habitar
1242,arbeiten::V,աշխատել,trabajar
1243,sammeln::V,հավաքել,recoger
1244,sammeln::V,հավաքել,coleccionar
1245,pflücken::V,քաղել,coger
1246,jagen::V,որս անել,cazar
1247,fischen::V,ձուկ բռնել,pescar
1248,fassen::V,բռնել,atrapar
1249,fassen::V,բռնել,capturar
1250,hüten::V,արածեցնել,guardar
1251,treiben::V,հովուել,aballar
1252,anbinden::V,չուանել,atar
1253,füttern::V,կերակրել,echar de comer
1254,melken::V,կթել,ordeñar
1255,hacken::V,կոտորել,picar
1256,hacken::V,կոտորել,cortar
1257,gießen::V,ջրել,regar
1258,reifen::V,հասունանալ ,madurar
1259,zubereiten::V,պատրաստել,preparar
1260,kochen::V,եփել,cocer
1261,kochen::V,եփել,guisar
1262,backen::V,թխել,hornear
1263,backen::V,թխել,cocer al horno
1264,braten::V,տապակել,asar
1265,braten::V,տապակել,freír
1266,umrühren::V,խառնել,remover
1267,stricken::V,գործել,hacer punto
1268,stricken::V,գործել,hacer calceta
1269,nähen::V,կարել,coser
1270,färben::V,ներկել,teñir
1271,färben::V,ներկել,colorear
1272,reinigen::V,մաքրել,limpiar
1273,waschen::V,լվանալ,lavar
1274,abwischen::V,սրբել,fregar
1275,abwischen::V,սրբել,limpiar
1276,spülen::V,ողողել,aclarar
1277,spülen::V,ողողել,enjuagar
1278,spülen::V,պարզաջրել,aclarar
1279,spülen::V,պարզաջրել,enjuagar
1280,fegen::V,ավլել,barrer
1281,fegen::V,ավլել,pasar la escoba
1282,kehren::V,ավլել,barrer
1283,baden::V,լողանալ,bañarse
1284,sich waschen::V,լվացվել,lavarse
1285,ausziehen::V,հանել,quitar
1286,ausziehen::V,հանել,quitarse
1287,anziehen::V,հագնել,ponerse
1288,sich anziehen::V,հագնվել,vestirse
1289,kämmen::V,սանրել,peinar
1290,schmücken::V,զարդարել,adornar
1291,sagen::V,ասել,decir
1292,sprechen::V,խոսել,hablar
1293,reden::V,զրուցել,hablar
1294,reden::V,զրուցել,conversar
1295,sich unterhalten::V,խոսակցել,charlar
1296,sich unterhalten::V,խոսակցել,conversar
1297,fragen::V,հարցնել,preguntar
1298,bitten::V,խնդրել,rogar
1299,erzählen::V,պատմել,contar
1300,mitteilen::V,հաղորդել,comunicar
1301,mitteilen::V,հաղորդել,participar
1302,nennen::V,անվանել,llamar
1303,nennen::V,անվանել,nombrar
1304,rufen::V,կանչել,llamar
1305,prahlen::V,պարծենալ,jactarse
1306,übersetzen::V,թարգմանել,traducir
1307,denken::V,մտածել,pensar
1308,glauben::V,հավատալ,creer
1309,bemerken::V,նկատել,notar
1310,erkennen::V,ճանաչել,reconocer
1311,begreifen::V,հասկանալ,concebir
1312,verstehen::V,ըմբռնել,entender
1313,verstehen::V,ըմբռնել,comprender
1314,lernen::V,սովորել,aprender
1315,wissen::V,իմանալ,saber
1316,sich erinnern an::V,հիշել,recordar
1317,sich erinnern an::V,հիշել,acordarse de
1318,sich erinnern an::V,մտաբերել,recordar
1319,sich erinnern an::V,մտաբերել,acordarse de
1320,vergessen::V,մոռանալ,olvidar
1321,messen::V,չափել,medir
1322,zählen::V,թվել,contar
1323,zählen::V,հաշվել,contar
1324,rechnen::V,հաշվել,contar
1325,rechnen::V,հաշվել,calcular
1326,rechnen::V,հաշվարկել,contar
1327,rechnen::V,հաշվարկել,calcular
1328,lesen::V,կարդալ,leer
1329,malen::V,նկարել,pintar
1330,zeichnen::V,գծել,dibujar
1331,schreiben::V,գրել,escribir
1332,besitzen::V,ունենալ,poseer
1333,besitzen::V,տեր լինել,poseer
1334,kaufen::V,գնել,comprar
1335,verkaufen::V,վաճառել,vender
1336,bezahlen::V,վճարել,pagar
1337,zahlen::V,վճարել,pagar
1338,beherrschen::V,ղեկավարել,dominar
1339,ertragen::V,դիմանալ,soportar
1340,Horn::N,,asta
1341,Horn::N,,cuerno
1342,fangen::V,,coger
