,Concept_ID,bn,bn
636,einmal::ADV,একবার,একবার
637,manchmal::ADV,কখনও কখনও,কখনও কখনও
638,oft::ADV,ঘনঘন,ঘনঘন
639,immer::ADV,সর্বদা,সর্বদা
640,niemals::ADV,কখলও নহে,কখলও নহে
641,hier::ADV,এখানে,এখানে
642,hierhin::ADV,এখানে,এখানে
643,von hier::ADV,ত্রই স্তান হইতে,ত্রই স্তান হইতে
644,dort::ADV,ওখানে,ওখানে
645,dorthin::ADV,ওখানে,ওখানে
646,geradeaus::ADV,অগ্রগামী,অগ্রগামী
647,vorwärts::ADV,সন্মুখিকে,সন্মুখিকে
648,rückwärts::ADV,খিরিয়া,খিরিয়া
649,zurück::ADV,পিঠ,পিঠ
650,unten::ADV,নীচে,নীচে
651,hinab::ADV,নিম্নগামী,নিম্নগামী
652,oben::ADV,উপরে,উপরে
653,hinauf::ADV,উচ্চতর অংশে,উচ্চতর অংশে
654,überall::ADV,সর্বত্র,সর্বত্র
655,nicht::ADV,না,না
656,ein wenig::ADV,অল্প,অল্প
657,kaum::ADV,কষ্টসহকাবে,কষ্টসহকাবে
658,sehr::ADV,খুব,খুব
659,so::ADV,তত,তত
660,noch::ADV,এখন পর্যস্ত,এখন পর্যস্ত
661,nur::ADV,শুধু,শুধু
662,schon::ADV,ইতঃপুর্বে,ইতঃপুর্বে
663,wieder::ADV,আবার,আবার
664,vergebens::ADV,বিফলে,বিফলে
665,vor::PRP,সম্মুখে,সম্মুখে
666,hinter::PRP,পশ্চাতে,পশ্চাতে
667,unter::PRP,নীচে,নীচে
668,durch::PRP,দ্বারা,দ্বারা
669,neben::PRP,কাছে,কাছে
670,zwischen::PRP,মধ্যে,মধ্যে
671,wegen::PRP,জন্য,জন্য
672,dies::PRN,এটা,এটা
673,das::PRN,ওটা,ওটা
674,alles::PRN,সব,সব
675,ich::PRN,আমি,আমি
676,du::PRN,তুমি,তুমি
677,er::PRN,উনি,উনি
678,wir::PRN,আমরা,আমরা
679,ihr::PRN,তোমরা,তোমরা
680,sie::PRN,তারা,তারা
681,was::FPRN,কি,কি
682,wer::FPRN,কে,কে
683,wo::FADV,কোথায়,কোথায়
684,wohin::FADV,কোথায়,কোথায়
685,wie::FADV,কেমন,কেমন
686,warum::FADV,কেন,কেন
687,wieviel::FNUM,কত,কত
688,eins::NUM,অক,অক
689,zwei::NUM,দুই,দুই
690,drei::NUM,তিন,তিন
691,vier::NUM,চার,চার
692,fünf::NUM,পাঁচ,পাঁচ
693,sechs::NUM,ছয়,ছয়
694,sieben::NUM,সাত,সাত
695,acht::NUM,আট,আট
696,neun::NUM,নয়,নয়
697,zehn::NUM,দশ,দশ
698,elf::NUM,এগারো,এগারো
699,zwölf::NUM,দ্বাদশ,দ্বাদশ
700,zwanzig::NUM,বিশ,বিশ
701,dreißig::NUM,ত্রিশ,ত্রিশ
702,vierzig::NUM,চল্লিশ,চল্লিশ
703,fünfzig::NUM,পঞ্চাশ,পঞ্চাশ
704,sechzig::NUM,ষাট,ষাট
705,siebzig::NUM,সত্তর,সত্তর
706,achtzig::NUM,আশি,আশি
707,neunzig::NUM,নব্বুই,নব্বুই
708,hundert::NUM,শত,শত
709,tausend::NUM,হাজার,হাজার
710,und::CNJ,আর,আর
711,und::CNJ,আর,এবং
712,und::CNJ,এবং,আর
713,und::CNJ,এবং,এবং
714,oder::CNJ,বা,বা
715,stehen::V,দাঁড়ানো,দাঁড়ানো
716,sitzen::V,বসা,বসা
717,liegen::V,শোয়া,শোয়া
718,hängen::V,ঝোলা,ঝোলা
719,werden::V,হইয়া উঠা,হইয়া উঠা
720,passieren::V,ঘটা,ঘটা
721,beginnen::V,আরম্ভ হওয়া,আরম্ভ হওয়া
722,enden::V,শেষ হওয়া,শেষ হওয়া
723,wechseln::V,রূপাস্তর করা,রূপাস্তর করা
724,aufgehen[Sonne]::V,উদিত হওয়া,উদিত হওয়া
725,untergehen[Sonne]::V,অস্ত যাওয়া,অস্ত যাওয়া
726,scheinen[Sonne]::V,আলো দেওয়া,আলো দেওয়া
727,donnern::V,বজ্রধ্বনি করা,বজ্রধ্বনি করা
728,wehen::V,প্রবাহিত হওয়া,প্রবাহিত হওয়া
729,strömen::V,প্রবাহিত হওয়া,প্রবাহিত হওয়া
730,fließen::V,ছুটা,ছুটা
731,sich drehen::V,পাক খাওয়া,পাক খাওয়া
732,schwanken::V,দোলা,দোলা
733,schwingen::V,দোলা,দোলা
734,fallen::V,পড়া,পড়া
735,brennen::V,সেঁকা,সেঁকা
736,rauchen::V,ধোঁয়া ছড়ান,ধোঁয়া ছড়ান
737,regnen::V,বর্ষণ_করা,বর্ষণ_করা
738,gefrieren::V,হিমায়িত হওয়া,হিমায়িত হওয়া
739,tauen::V,গলা,গলা
740,schmelzen::V,গলা,গলা
741,trocknen::V,শুষ্ক করা,শুষ্ক করা
742,sieden::V,ফোঁড়া,ফোঁড়া
743,faulen::V,ক্ষয় হওয়া,ক্ষয় হওয়া
744,verfaulen::V,ক্ষয় হওয়া ,ক্ষয় হওয়া 
745,reißen::V,ছিঁড়া,ছিঁড়া
746,versinken::V,ডুবা,ডুবা
747,vergehen::V,যাওয়া,যাওয়া
748,erscheinen::V,আসা,আসা
749,verschwinden::V,অদৃশ্য হওয়া,অদৃশ্য হওয়া
750,sinken::V,হ্রাস হওয়া,হ্রাস হওয়া
751,abnehmen::V,হ্রাস হওয়া,হ্রাস হওয়া
752,zunehmen::V,বৃদ্ধি পাওয়া,বৃদ্ধি পাওয়া
753,steigen::V,ওঠা,ওঠা
754,wachsen::V,বড় হওয়া,বড় হওয়া
755,glänzen::V,জ্বলা,জ্বলা
756,funkeln::V,জ্বল্জ্বল করা,জ্বল্জ্বল করা
757,läuten::V,রুসুঝুসু করা,রুসুঝুসু করা
758,klingeln::V,বাজা,বাজা
759,klirren::V,টুংটাং-শব্দ করা,টুংটাং-শব্দ করা
760,brausen::V,গর্জন করা,গর্জন করা
761,rauschen::V,মর্মরধ্বনি করা,মর্মরধ্বনি করা
762,klingen::V,শব্দ করা,শব্দ করা
763,bellen::V,ঘেউ ঘেউ করা,ঘেউ ঘেউ করা
764,heulen::V,গর্জন করা,গর্জন করা
765,blasen::V,ফুঁ দেওয়া,ফুঁ দেওয়া
766,pfeifen::V,শিস্ দেওয়া,শিস্ দেওয়া
767,schreien::V,চিৎকার করা,চিৎকার করা
768,stöhnen::V,গোঁ-গো করা,গোঁ-গো করা
769,zittern::V,কাঁপা,কাঁপা
770,leben::V,বাঁচা,বাঁচা
771,geboren werden::V,জন্মানো,জন্মানো
772,atmen::V,শ্বাস ফেলা,শ্বাস ফেলা
773,trinken::V,পান করা,পান করা
774,essen::V,ভক্ষণ করা,ভক্ষণ করা
775,schlucken::V,গেলা,গেলা
776,müde werden::V,পরিশ্রান্ত হওয়া,পরিশ্রান্ত হওয়া
777,einschlafen::V,নিদ্রামগ্ন হওয়া,নিদ্রামগ্ন হওয়া
778,schlafen::V,নিদ্রা যাওয়া,নিদ্রা যাওয়া
779,aufwachen::V,জাগা,জাগা
780,aufstehen::V,জাগা,জাগা
781,sich erholen::V,আরাম করা,আরাম করা
782,krank werden::V,অসুস্থ হত্তয়া,অসুস্থ হত্তয়া
783,krank sein::V,রূগ্ণ হত্তয়া,রূগ্ণ হত্তয়া
784,schmerzen::V,কন্কন করা,কন্কন করা
785,husten::V,কাশা,কাশা
786,genesen::V,আরোগ্য হওয়া,আরোগ্য হওয়া
787,sterben::V,মারা যাওয়া,মারা যাওয়া
788,umkommen::V,মারা যাওয়া,মারা যাওয়া
789,sich bewegen::V,চলা,চলা
790,sich rühren::V,নড়া,নড়া
791,sich erheben::V,উদিত হওয়া,উদিত হওয়া
792,sich setzen::V,বসা,বসা
793,hinfallen::V,পড়া,পড়া
794,laufen::V,হাঁটা,হাঁটা
795,schreiten::V,হাঁটা,হাঁটা
796,spazierengehen::V,পায়চারি করা,পায়চারি করা
797,eilen::V,ত্বরাম্বিত করা,ত্বরাম্বিত করা
798,sich beeilen::V,ত্বরাম্বিত করা,ত্বরাম্বিত করা
799,sausen::V,ধেয়ে যাওয়া,ধেয়ে যাওয়া
800,rennen::V,চলা,চলা
801,springen::V,লাফানো,লাফানো
802,klettern::V,আরোহণ করা,আরোহণ করা
803,schaukeln::V,দোলা,দোলা
804,kriechen::V,হামাগুড়ি দেওয়া,হামাগুড়ি দেওয়া
805,schwimmen::V,সাঁতার কাটা,সাঁতার কাটা
806,tauchen::V,ডোবা,ডোবা
807,rudern::V,দাঁড় টানা,দাঁড় টানা
808,fahren::V,চালান,চালান
809,fliegen::V,ওড়া,ওড়া
810,gehen::V,যাওয়া,যাওয়া
811,weggehen::V,প্রস্থান করা,প্রস্থান করা
812,abfahren::V,প্রস্থান করা,প্রস্থান করা
813,anhalten::V,থামা,থামা
814,hineingehen::V,ঢোকা,ঢোকা
815,eintreten::V,ঢোকা,ঢোকা
816,kommen::V,আসা,আসা
817,ankommen::V,আসা,আসা
818,zurückkommen::V,ফিরা,ফিরা
819,bleiben::V,থাকা,থাকা
820,warten::V,অপেক্ষা করা,অপেক্ষা করা
821,erwarten::V,অপেক্ষা করা,অপেক্ষা করা
822,suchen::V,খোঁজ করা,খোঁজ করা
823,finden::V,পাওয়া,পাওয়া
824,versuchen::V,পরখ করা,পরখ করা
825,vorbereiten::V,প্রস্তুত করা,প্রস্তুত করা
826,lieben::V,ভালবাসা,ভালবাসা
827,mögen::V,পছন্দ করা,পছন্দ করা
828,lachen::V,হাসা,হাসা
829,rühren::V,হৃদয়ম্পর্শ করা,হৃদয়ম্পর্শ করা
830,weinen::V,কাঁদা,কাঁদা
831,schimpfen::V,নালিশ করা,নালিশ করা
832,sich ärgern::V,রাগ হত্তয়া,রাগ হত্তয়া
833,sich fürchten::V,ভয় করা,ভয় করা
834,fürchten::V,ডরা,ডরা
835,fliehen::V,পালানো,পালানো
836,flüchten::V,পালানো,পালানো
837,sehen::V,দেখা,দেখা
838,anschauen::V,দেখা,দেখা
839,ansehen::V,দেখা,দেখা
840,hören::V,শোনা,শোনা
841,zuhören::V,শোনা,শোনা
842,probieren::V,পরখ করা,পরখ করা
843,riechen::V,শুঁকা,শুঁকা
844,fühlen::V,অনুভব করা,অনুভব করা
845,scheinen::V,মনে হত্তয়া,মনে হত্তয়া
846,zu sehen sein::V,দেখা দেত্তয়া,দেখা দেত্তয়া
847,vernehmen::V,শোনা,শোনা
848,frieren::V,শীত লাগা,শীত লাগা
849,tun::V,করা,করা
850,können::V,পারা,পারা
851,wollen::V,ইচ্ছা করা,ইচ্ছা করা
852,anfangen::V,আরম্ভ করা,আরম্ভ করা
853,beenden::V,শেষ করা,শেষ করা
854,aufhören::V,থামা,থামা
855,gelingen::V,সিদ্ধিলাভ করা,সিদ্ধিলাভ করা
856,geraten::V,পরিণত হত্তয়া,পরিণত হত্তয়া
857,öffnen::V,খোলা,খোলা
858,schließen::V,বন্ধ করা,বন্ধ করা
859,stellen::V,স্থাপন করা,স্থাপন করা
860,setzen::V,স্থাপন করা,স্থাপন করা
861,legen::V,স্থাপন করা,স্থাপন করা
862,berühren::V,স্পর্শ করা,স্পর্শ করা
863,verbinden::V,সংযুক্ত করা,সংযুক্ত করা
864,bedecken::V,ঢাকা,ঢাকা
865,aufhängen::V,ঝুলানো,ঝুলানো
866,anzünden::V,জ্বালান,জ্বালান
867,aufheben::V,কুড়াইয়া তোলা,কুড়াইয়া তোলা
868,zurücklassen::V,পরিত্যাগ করা,পরিত্যাগ করা
869,verlieren::V,হারান,হারান
870,fallen lassen::V,ফেলা,ফেলা
871,machen::V,গঠন করা,গঠন করা
872,herstellen::V,সৃষ্টি করা,সৃষ্টি করা
873,bauen::V,নির্মাণ করা,নির্মাণ করা
874,reparieren::V,মেরামত করা,মেরামত করা
875,verbessern::V,উন্নতিলাভ করা,উন্নতিলাভ করা
876,ändern::V,পরিবর্তিত করা,পরিবর্তিত করা
877,graben::V,খনন করা,খনন করা
878,beugen::V,নোয়া,নোয়া
879,biegen::V,নোয়া,নোয়া
880,drehen::V,ঘোরান,ঘোরান
881,wenden::V,উলটাইয়া দেত্তয়া,উলটাইয়া দেত্তয়া
882,umdrehen::V,উলটানো,উলটানো
883,heben::V,উত্তোলন করা,উত্তোলন করা
884,hochheben::V,উঁচু করা,উঁচু করা
885,ergreifen::V,দখল করা,দখল করা
886,halten::V,ধরা,ধরা
887,drücken::V,টেপা,টেপা
888,schieben::V,ঠেলা,ঠেলা
889,kratzen::V,চাঁচা,চাঁচা
890,lecken::V,চাটা,চাটা
891,beißen::V,দংশন করা,দংশন করা
892,abreißen::V,বিচ্ছিন্ন করা,বিচ্ছিন্ন করা
893,abschneiden::V,বিচ্ছিন্ন করা,বিচ্ছিন্ন করা
894,binden::V,বন্ধন করা,বন্ধন করা
895,stecken::V,বিদ্ধ করা,বিদ্ধ করা
896,brechen::V,ভাঙা,ভাঙা
897,klopfen::V,আঘাত করা,আঘাত করা
898,hauen::V,আঘাত করা,আঘাত করা
899,kleben::V,সাঁটা,সাঁটা
900,reiben::V,ঘষা,ঘষা
901,streichen::V,ছড়াইয়া,ছড়াইয়া
902,schleifen::V,ধার দেওয়া,ধার দেওয়া
903,schneiden::V,কাটা,কাটা
904,rütteln::V,নাড়ান,নাড়ান
905,schütteln::V,নড়া,নড়া
906,schwenken::V,দোলা,দোলা
907,schütten::V,বর্ষণ করা,বর্ষণ করা
908,füllen::V,পরিপূর্ণ করা,পরিপূর্ণ করা
909,einwickeln::V,মুড়া,মুড়া
910,tragen::V,বহন করা,বহন করা
911,schleppen::V,টানা,টানা
912,ziehen::V,টানা,টানা
913,aufbewahren::V,রাখা,রাখা
914,werfen::V,ছুড়া,ছুড়া
915,fangen::V,লোফা,লোফা
916,packen::V,ধরা,ধরা
917,verstecken::V,গোপন করা,গোপন করা
918,teilen::V,বিভক্ত করা,বিভক্ত করা
919,schicken::V,প্রেরণ করা,প্রেরণ করা
920,bringen::V,আনা,আনা
921,hinzufügen::V,একত্র করা,একত্র করা
922,bekommen::V,পাওয়া,পাওয়া
923,erhalten::V,পাওয়া,পাওয়া
924,nehmen::V,নেওয়া,নেওয়া
925,wählen::V,বাছা,বাছা
926,auswählen::V,বাছা,বাছা
927,bewahren::V,বাঁচাইয়া রাখা,বাঁচাইয়া রাখা
928,behindern::V,বাধা দেওয়া,বাধা দেওয়া
929,verderben::V,নষ্ট করা,নষ্ট করা
930,beschädigen::V,ক্ষতি করা,ক্ষতি করা
931,zerbrechen::V,ভাঙ্গিয়া যাওয়া,ভাঙ্গিয়া যাওয়া
932,zerreißen::V,ছিঁড়া,ছিঁড়া
933,zerstören::V,বিনাশ করা,বিনাশ করা
934,verbrennen::V,দহন করা,দহন করা
935,geben::V,দেওয়া,দেওয়া
936,reichen::V,দেওয়া,দেওয়া
937,schenken::V,উপহার দেত্তয়া,উপহার দেত্তয়া
938,versprechen::V,প্রতিশ্রুতি দেওয়া,প্রতিশ্রুতি দেওয়া
939,wünschen::V,আকাঙ্ক্ষা করা,আকাঙ্ক্ষা করা
940,loben::V,প্রশংসা করা,প্রশংসা করা
941,küssen::V,চুম্বন করা,চুম্বন করা
942,wiegen::V,দুলানো,দুলানো
943,zudecken::V,ঢাকা,ঢাকা
944,wecken::V,জাগানো,জাগানো
945,zeigen::V,দেখানো,দেখানো
946,führen::V,পথ দেখানো,পথ দেখানো
947,lehren::V,শেখানো,শেখানো
948,unterrichten::V,শিক্ষা দেওয়া,শিক্ষা দেওয়া
949,aufziehen::V,পালন করা,পালন করা
950,leiten::V,পরিচালনা করা,পরিচালনা করা
951,antreiben::V,চালনা করা,চালনা করা
952,lassen::V,অনুমতি দেওয়া,অনুমতি দেওয়া
953,einladen::V,নিমন্ত্রণ করা,নিমন্ত্রণ করা
954,vereinigen::V,এক করা,এক করা
955,besuchen::V,দেখিতে যাওয়া,দেখিতে যাওয়া
956,treffen::V,সন্মুখীন হওয়া,সন্মুখীন হওয়া
957,sich versammeln::V,জড়ো হওয়া,জড়ো হওয়া
958,spielen::V,খেলা,খেলা
959,singen::V,গাওয়া,গাওয়া
960,tanzen::V,নাচা,নাচা
961,sich trennen::V,পৃথক করা,পৃথক করা
962,verlassen::V,পরিত্যাগ করা,পরিত্যাগ করা
963,retten::V,উদ্ধার করা,উদ্ধার করা
964,bewachen::V,পাহারা দেওয়া,পাহারা দেওয়া
965,schützen::V,রক্ষা করা,রক্ষা করা
966,verteidigen::V,রক্ষা করা,রক্ষা করা
967,sich schlagen::V,লড়াই করা,লড়াই করা
968,schießen::V,তীরবেগে ছোটা,তীরবেগে ছোটা
969,siegen::V,জেতা,জেতা
970,ärgern::V,বিরক্ত করা,বিরক্ত করা
971,schlagen::V,আঘাত করা,আঘাত করা
972,treten::V,লাথি মারা,লাথি মারা
973,stechen::V,দংশন করা,দংশন করা
974,stoßen::V,ঠেলা,ঠেলা
975,stehlen::V,অপহরণ করা,অপহরণ করা
976,stören::V,ঘাঁটান,ঘাঁটান
977,belästigen::V,বিরক্ত করা,বিরক্ত করা
978,verbergen::V,গোপন করা,গোপন করা
979,täuschen::V,প্রবঞ্চনা করা,প্রবঞ্চনা করা
980,betrügen::V,প্রতারণা করা,প্রতারণা করা
981,töten::V,হত্যা করা,হত্যা করা
982,wohnen::V,বাস করা,বাস করা
983,arbeiten::V,কাজ করা,কাজ করা
984,sammeln::V,সংগ্রহ করা,সংগ্রহ করা
985,pflücken::V,চয়ন করা,চয়ন করা
986,jagen::V,শিকার করা,শিকার করা
987,fischen::V,মাছ ধরা,মাছ ধরা
988,fassen::V,ধরা,ধরা
989,hüten::V,যুথভুক্ত করা,যুথভুক্ত করা
990,treiben::V,চালনা করা,চালনা করা
991,anbinden::V,বন্ধন করা,বন্ধন করা
992,füttern::V,ভোজন করানো,ভোজন করানো
993,melken::V,দুগ্ধ দোহন করা,দুগ্ধ দোহন করা
994,hacken::V,কাটা,কাটা
995,gießen::V,বর্ষণ করা,বর্ষণ করা
996,reifen::V,পাকা,পাকা
997,zubereiten::V,রন্ধন করা,রন্ধন করা
998,kochen::V,রন্ধন করা,রন্ধন করা
999,backen::V,সেকা,সেকা
1000,braten::V,ভাজা,ভাজা
1001,umrühren::V,নড়ানো,নড়ানো
1002,stricken::V,বোনা,বোনা
1003,nähen::V,সেলাই করা,সেলাই করা
1004,färben::V,রঞ্জিত করা,রঞ্জিত করা
1005,reinigen::V,পরিষ্কার করা,পরিষ্কার করা
1006,waschen::V,পরিষ্কার করা,পরিষ্কার করা
1007,abwischen::V,মুছা,মুছা
1008,spülen::V,পরিষ্কার করা,পরিষ্কার করা
1009,fegen::V,ঝাঁট দেওয়া,ঝাঁট দেওয়া
1010,kehren::V,ঝাঁট দেওয়া,ঝাঁট দেওয়া
1011,baden::V,অবগাহন করা,অবগাহন করা
1012,sich waschen::V,ধোয়া,ধোয়া
1013,ausziehen::V,খুলা,খুলা
1014,anziehen::V,গায়ে দেত্তয়া,গায়ে দেত্তয়া
1015,sich anziehen::V,পোশাক পরা,পোশাক পরা
1016,kämmen::V,আঁচড়ানো,আঁচড়ানো
1017,schmücken::V,সাজান করা,সাজান করা
1018,sagen::V,উচ্চারণ করা,উচ্চারণ করা
1019,sprechen::V,বলা,বলা
1020,reden::V,আলাপ করা,আলাপ করা
1021,sich unterhalten::V,আড্ডা দেওয়া,আড্ডা দেওয়া
1022,fragen::V,জিজ্ঞাসা করা,জিজ্ঞাসা করা
1023,bitten::V,প্রার্থনা করা,প্রার্থনা করা
1024,erzählen::V,বর্ণনা করা,বর্ণনা করা
1025,mitteilen::V,বলা,বলা
1026,nennen::V,নাম দেওয়া,নাম দেওয়া
1027,rufen::V,আমন্ত্রণ করা,আমন্ত্রণ করা
1028,prahlen::V,বড়াই করা,বড়াই করা
1029,übersetzen::V,ভাষাস্তরিত করা,ভাষাস্তরিত করা
1030,denken::V,ভাবা,ভাবা
1031,glauben::V,বিশ্বাস করা,বিশ্বাস করা
1032,bemerken::V,লক্ষ্য করা,লক্ষ্য করা
1033,erkennen::V,চিনিতে পারা,চিনিতে পারা
1034,begreifen::V,উপলব্ধি করা,উপলব্ধি করা
1035,verstehen::V,উপলব্ধি করা,উপলব্ধি করা
1036,lernen::V,শেখা,শেখা
1037,wissen::V,জানা,জানা
1038,sich erinnern an::V,মনে করা,মনে করা
1039,vergessen::V,বিস্মৃত হওয়া,বিস্মৃত হওয়া
1040,messen::V,মাপা,মাপা
1041,zählen::V,গণনা করা,গণনা করা
1042,rechnen::V,হিসাব করা,হিসাব করা
1043,lesen::V,পাঠ করা,পাঠ করা
1044,malen::V,আঁকা,আঁকা
1045,zeichnen::V,ছকা,ছকা
1046,schreiben::V,লেখা,লেখা
1047,besitzen::V,অধিকার করা,অধিকার করা
1048,kaufen::V,ক্রয় করা,ক্রয় করা
1049,verkaufen::V,বেচা,বেচা
1050,bezahlen::V,প্রদান করা,প্রদান করা
1051,zahlen::V,প্রদান করা,প্রদান করা
1052,beherrschen::V,শাসন করা,শাসন করা
1053,ertragen::V,বহন করা,বহন করা
