,Concept_ID,sah,mn
216,Schmetterling::N,үрүмэччи,эрвээхэй
217,Beere::N,отон,жимсгэнэ
218,Apfel::N,яблоко,алим
219,Pilz::N,тэллэй,мөөг
220,Zwiebel::N,луук,сонгино
221,Saat::N,сиэмэ,тариа
222,Korn::N,сиэмэ,үр
223,Korn::N,сиэмэ,мөхлөг
224,Heu::N,от,өвс
225,Schale::N,хах,хальс
226,Grube::N,дьаама,алам
227,Grube::N,дьаама,нүх
228,Falle::N,сохсо,хавх
229,Falle::N,сохсо,занга
230,Schlinge::N,уктаа,урхи
231,Spur::N,суол,мөр
232,Asche::N,күл,үнс
233,Dreck::N,бадараан,хир
234,Eisen::N,тимир,төмөр
235,Gold::N,көмүс,алт
236,Gold::N,кыһыл көмүс,алт
237,Silber::N,көмүс,мөнгө
238,Silber::N,үрүҥ көмүс,мөнгө
239,Kohle::N,чох,нүүрс
240,Glas::N,өстүөкүлэ,шил
241,Lehm::N,туой,шавар
242,Sand::N,кумах,элс
243,Mensch::N,киһи,хүн
244,Mann::N,эр,эр
245,Mann::N,эр,эрэгтэй
246,Frau::N,дьахтар,эмэгтэй
247,Frau::N,дьахтар,хатагтай
248,Kind::N,оҕо,хүүхэд
249,Junge::N,уол,хүү
250,Mädchen::N,кыыс оҕо,охин
251,Mädchen::N,кыыс оҕо,бүсгүй
252,Familie::N,кэргэн,айл
253,Großvater::N,эһэ,өвгөн аав
254,Großmutter::N,эбэ,эмэг эх
255,Großmutter::N,эбэ,эмгээ
256,Eltern::N,аҕа-ийэ,эцэг эх
257,Vater::N,аҕа,аав
258,Vater::N,аҕа,эцэг
259,Mutter::N,ийэ,эх
260,Mutter::N,ийэ,ээж
261,Sohn::N,уол,хүү
262,Tochter::N,кыыс,охин
263,Bruder::N,убай,ах
264,Bruder::N,убай,дүү
265,Bruder::N,быраат,ах
266,Bruder::N,быраат,дүү
267,Schwester::N,аҕас,эгч
268,Schwester::N,аҕас,охин дүү
269,Schwester::N,балыс,эгч
270,Schwester::N,балыс,охин дүү
271,Onkel::N,таай,авга ах
272,Onkel::N,таай,нагац ах
273,Onkel::N,абаҕа,авга ах
274,Onkel::N,абаҕа,нагац ах
275,Tante::N,эдьиий,авга эгч
276,Tante::N,эдьиий,нагац эгч
277,Ehemann::N,эр,нөхөр
278,Ehefrau::N,ойох,эхнэр
279,Ehefrau::N,ойох,гэргий
280,Freude::N,үөрүү,баяр
281,Freude::N,үөрүү,баясгалан
282,Gelächter::N,күлүү,инээдэм
283,Glück::N,дьол,жаргалан
284,Glück::N,соргу,жаргалан
285,Kummer::N,кутурҕан,гаслан
286,Wunsch::N,баҕарыы,ерөөл
287,Lust::N,баҕа,дур
288,Lust::N,баҕа,хүсэл
289,Geist::N,тыын,оюун
290,Gedanke::N,санаа,сэтгэл
291,Gedächtnis::N,өй,ой
292,Gedächtnis::N,өй,цээж
293,Verstand::N,өй,ухаан
294,Sinn::N,суолта,утга
295,Grund::N,төрүөт,учир
296,Wahrheit::N,кырдьык,үнэн
297,Gespräch::N,бэсиэдэ,яриа
298,Gespräch::N,кэпсэтии,яриа
299,Märchen::N,остуоруйа,явган үлгэр
300,Erzählung::N,кэпсээн,тууж
301,Nachricht::N,биллэриллии,мэдээ
302,Neuigkeit::N,сонун,сонин
303,Name::N,аат,нэр
304,Rätsel::N,таабырын,оньсого
305,Rede::N,этии,хэлсэн үг
306,Sprache::N,тыл,хэл
307,Stimme::N,куолас,дуу
308,Wort::N,тыл,үг
309,Zeichen::N,бэлиэ,тамга
310,Zeichen::N,бэлиэ,тэмдэг
311,Ruf::N,ыҥырыы,дуудлага
312,Lärm::N,айдаан,шуугиан
313,Lärm::N,айдаан,чимээ
314,Laut::N,тыас,анир
315,Laut::N,тыас,дуу
316,Ton::N,дорҕоон,авиа
317,Ton::N,дорҕоон,аялгуу
318,Lied::N,ырыа,дуу
319,Ruhe::N,уу чуумпу,энх
320,Ruhe::N,уу чуумпу,тайван
321,Leute::N,дьон,хүмүүс
322,Volk::N,дьон,улс
323,Volk::N,норуот,улс
324,Arbeit::N,үлэ,ажил
325,Arbeit::N,үлэ,хөдөлмөр
326,Gast::N,ыалдьыт,зочин
327,Gast::N,ыалдьыт,айлчин
328,Geschenk::N,бэлэх,бэлэг
329,Spiel::N,оонньуу,наадам
330,Spiel::N,оонньуу,тоглоом
331,Gesellschaft::N,общество,хамт байх
332,Hilfe::N,көмө,тусламж
333,Freund::N,доҕор,найз
334,Freund::N,доҕор,нөхөр
335,Kamerad::N,атас,хань
336,Kamerad::N,атас,нөхөр
337,Angelegenheit::N,дьыала,хэрэг
338,Anzahl::N,ахсаан,тоо
339,Art::N,биис,төрөл
340,Art::N,биис,янз
341,Stück::N,кырбас,хэсэг
342,Teil::N,ирээт,хувь
343,Teil::N,ирээт,хэсэг
344,Hälfte::N,аҥар,хагас
345,Kreis::N,төгүрүк,тойрог
346,Kreis::N,төгүрүк,хүрээ
347,Kreis::N,төгүрүмтэ,тойрог
348,Kreis::N,төгүрүмтэ,хүрээ
349,Kreuz::N,кириэс,загалмай
350,Linie::N,сурааһын,шугам
351,Strich::N,сурааһын,зураас
352,Abstand::N,арыт,зай
353,Entfernung::N,ыраах,зай
354,Entfernung::N,ыраах,хол ойр
355,Gegend::N,сир,хавь
356,Gegend::N,сир,газар
357,Platz::N,арыт,зай
358,Platz::N,арыт,завсар
359,Ort::N,сир,газар
360,Ort::N,сир,байр
361,Seite::N,өрүт,тал
362,Seite::N,өрүт,этгээд
363,Seite::N,сирэй,тал
364,Seite::N,сирэй,этгээд
365,Mitte::N,орто,төв
366,Mitte::N,орто,дунд
367,Gegenstand::N,предмет,юм
368,Sache::N,мал,үйл
369,Sache::N,мал,хэрэг
370,Rand::N,кытыы,зах
371,Rand::N,кытыы,хөвөө
372,Rand::N,ойоҕос,зах
373,Rand::N,ойоҕос,хөвөө
374,Kante::N,кырыы,ирмэг
375,Ecke::N,муннук,өнцөг
376,Spitze::N,чыпчаал,үзүүр
377,Ende::N,төбө,зах
378,Ende::N,төбө,үзүүр
379,Loch::N,тэһэҕэс,цоорхой
380,Loch::N,тэһэҕэс,онгорхой
381,Loch::N,дьөлөҕөс,цоорхой
382,Loch::N,дьөлөҕөс,онгорхой
383,Winkel::N,муннук,өнцөг
384,Muster::N,оһуор,хээ
385,Muster::N,оһуор,угалз
386,Größe::N,кээмэй,хэмжээ
387,Länge::N,уста,урт
388,Höhe::N,үрдүк,өндөр
389,Gewicht::N,ыйааһын,жин
390,Menge::N,ахсаан,тоо
391,Haufen::N,чөмчөх,бөөн
392,Reihe::N,кэккэ,эгнээ
393,Boot::N,оҥочо,завь
394,Ruder::N,эрдии,сэлүүр
395,Schlitten::N,сыарҕа,чарга
396,Ski::N,хайыһар,цана
397,Lagerfeuer::N,кутаа,түүдэг
398,Last::N,ыарахан,ачаа
399,Gang::N,хаамыы,явдал
400,Schritt::N,хардыы,алхам
401,Norden::N,хоту,умар
402,Süden::N,соҕуруу,урд
403,Süden::N,соҕуруу,өмнө
404,Westen::N,арҕаа,өрнө
405,Westen::N,арҕаа,баруун
406,Osten::N,илин,зүүн
407,Osten::N,илин,дорно
408,Holz::N,мас,мод
409,Brett::N,дуоска,банз
410,Brett::N,хаптаһын,банз
411,Platte::N,билиитэ,хавтан
412,Stütze::N,тулааһын,тулгуур
413,Stütze::N,тулааһын,тулга
414,Stange::N,ураҕас,сургааг
415,Stock::N,мас,саваа
416,Stock::N,баалкы,саваа
417,Stab::N,ураҕас,таяг
418,Rohr::N,турба,хоолой
419,Haus::N,дьиэ,гэр
420,Haus::N,дьиэ,байшин
421,Heim::N,дьиэ,гэр
422,Ofen::N,оһох,зуух
423,Ofen::N,оһох,пийшин
424,Fußboden::N,муоста,шал
425,Tisch::N,остуол,ширээ
426,Stuhl::N,устуул,сандал
427,Wiege::N,биһик,өлгий
428,Bett::N,кырабаат,ор
429,Regal::N,долбуур,тавиур
430,Kiste::N,дьааһык,авдар
431,Kiste::N,дьааһык,хайрцаг
432,Fenster::N,түннүк,гэгээвч
433,Tür::N,аан,үүд
434,Tür::N,аан,хаалга
435,Tor::N,аан,хаалга
436,Zaun::N,соппулуот,хашаа
437,Dach::N,кырыыса,дээвэр
438,Leiter::N,кирилиэс,шат
439,Besen::N,миинньик,хамуур
440,Besen::N,миинньик,туужуу
441,Spaten::N,күрдьэх,хүрз
442,Schaufel::N,күрдьэх,хүрз
443,Gabel::N,биилкэ,сэрээ
444,Löffel::N,луоска,халбага
445,Messer::N,быһах,хутга
446,Nagel::N,тоһоҕо,хадаас
447,Netz::N,илим,өөш
448,Netz::N,илим,тор
449,Haken::N,көхө,гох
450,Griff::N,ук,иш
451,Griff::N,ук,сэнж
452,Griff::N,тутаах,иш
453,Griff::N,тутаах,сэнж
454,Schloss::N,күлүүс,цуурга
455,Schloss::N,күлүүс,цоож
456,Bild::N,хартыына,зураг
457,Figur::N,фигура,баримал
458,Puppe::N,куукула,хүүхэлдэй
459,Beutel::N,мөһөөччук,агсаа
460,Beutel::N,мөһөөччук,уут
461,Bündel::N,баайыы,боодол
462,Tasche::N,суумка,цүнх
463,Eimer::N,биэдэрэ,хөнөг
464,Eimer::N,биэдэрэ,хувин
465,Deckel::N,хаппах,таг
466,Deckel::N,хаппах,хавхаг
467,Geschirr::N,иһит,сав суулга
468,Sack::N,куул,шуудай
469,Tasse::N,сэлиэнэй,аяга
470,Topf::N,көстүрүүҥкэ,тогоо
471,Kessel::N,хочуол,тогоо
472,Essen::N,аһылык,идээ
473,Nahrung::N,ас,хүнс
474,Speise::N,аһылык,идээ
475,Fleisch::N,эт,мах
476,Getreide::N,злактар,будаа
477,Brei::N,хааһы,богшмол
478,Brei::N,хааһы,будаа
479,Brot::N,килиэп,талх
480,Scheibe::N,куһуок,зүсэм
481,Scheibe::N,куһуок,хэрчим
482,Fett::N,сыа,өөх
483,Butter::N,арыы,тос
484,Öl::N,арыы,тос
485,Salz::N,туус,давс
486,Suppe::N,мин,шөл
487,Honig::N,мүөт,бал
488,Milch::N,үүт,сүү
489,Tee::N,чэй,цай
490,Leder::N,тирии,арьс
491,Leder::N,тирии,савхи
492,Wolle::N,түү,ноос
493,Wolle::N,түү,унгас
494,Stoff::N,таҥас,бөс
495,Nadel::N,иннэ,зүү
496,Faden::N,сап,боолт
497,Faden::N,сап,утас
498,Knopf::N,тимэх,товч
499,Knoten::N,түмүк,зангилаа
500,Farbe::N,кырааска,будаг
501,Kleidung::N,таҥас,хувцас
502,Hemd::N,ырбаахы,цамц
503,Kragen::N,саҕа,зах заам
504,Ärmel::N,сиэх,ханцуй
505,Hose::N,ыстаан,өмд
506,Hose::N,бүрүүкэ,өмд
507,Gürtel::N,кур,бүс
508,Mütze::N,бэргэһэ,малгай
509,Mütze::N,бэргэһэ,бүрх
510,Schuh::N,бачыыҥка,туфли
511,Stiefel::N,саппыкы,гутал
512,Ring::N,биһилэх,бөгж
513,Band::N,лиэнтэ,тууз
514,Kamm::N,тараах,сам
515,Spiegel::N,сиэркилэ,толь
516,Riemen::N,кур,тасам
517,Riemen::N,кур,сур
518,Schnur::N,быа,татлага
519,Leine::N,тэһиин,оосор
520,Decke::N,суорҕан,хөнжил
521,Decke::N,суорҕан,хучлага
522,Kissen::N,сыттык,дэр
523,Tuch::N,былаат,алчуур
524,Tuch::N,былаат,даавуу
525,Handtuch::N,соттор,алчуур
526,Kraft::N,сыра,чадал
527,Kraft::N,сыра,хүч
528,Stärke::N,күүс,эрч
529,Stärke::N,күүс,тэнхээ
530,Gesundheit::N,доруобуйа,бие
531,Gesundheit::N,доруобуйа,эрүүл мэнд
532,Krankheit::N,ыарыы,эмгэг
533,Schmerz::N,ыарыы,өвчин
534,Wunde::N,баас,шарх
535,Fieber::N,түрүлгэн,халуун
536,Fieber::N,лихорадка,халуун
537,Fieber::N,температура,халуун
538,Arznei::N,эмп,эм
539,Brücke::N,күргэ,гүүр
540,Brunnen::N,холуодьас,худаг
541,Weide::N,мэччирэҥ,бэлчээр
542,Pfad::N,ыллык,жим
543,Pfad::N,ыллык,зөрөг
544,Weg::N,суол,зам
545,Weg::N,суол,харгуй
546,Straße::N,суол,зам
547,Straße::N,суол,харгуй
548,Dorf::N,дэриэбинэ,тосгон
549,Dorf::N,дэриэбинэ,гацаа
550,Stadt::N,куорат,хот
551,Brief::N,сурук,захидал
552,Brief::N,сурук,захиа
553,Buch::N,кинигэ,ном
554,Buch::N,кинигэ,бичиг
555,Buchstabe::N,буква,үсэг
556,Zeitung::N,хаһыат,сонин
557,Leben::N,тыын,амь
558,Leben::N,тыын,амьдрал
559,Tod::N,өлүү,үхэл
560,Grab::N,иин,булш
561,Kirche::N,таҥара дьиэтэ,сүм
562,Sünde::N,айыы,нүгэл
563,Sünde::N,айыы,хилэнц
564,Gott::N,тангара,бурхан
565,Arbeiter::N,үлэһит,ажилчин
566,Arbeiter::N,үлэһит,хөдөлмөрчин
567,Chef::N,баһылык,дарга
568,Chef::N,начальник,дарга
569,Meister::N,уус,дархан
570,Meister::N,маастар,дархан
571,Arzt::N,врач,эмч
572,Lehrer::N,учуутал,багш
573,Geld::N,харчы,цаас
574,Geld::N,харчы,мөнгө
575,Geschäft::N,идэ,наймаа
576,Laden::N,маҕаһыын,дэлгүүр
577,Preis::N,сыана,үнэ
578,Ware::N,табаар,таваар
579,Ware::N,табаар,бараа
580,Nutzen::N,туһа,ашиг
581,Reichtum::N,баай,баялаг
582,Welt::N,аан дойду,дэлхий
583,Welt::N,аан дойду,орчлон
584,Land::N,дойду,улс
585,Land::N,дойду,орон
586,Staat::N,государство,төр
587,Staat::N,государство,гүрэн
588,König::N,король,ван
589,Macht::N,былаас,засаг
590,Grenze::N,кыраныысса,хил
591,Krieg::N,сэрии,дайн
592,Feind::N,өстөөх,дайсан
593,Gewalt::N,күүһүлээһин,хүчирхэх
594,Kampf::N,охсуһуу,тэмцэл
595,Kampf::N,охсуһуу,байлдаан
596,Bogen[Waffe]::N,ох,нум
597,Pfeil::N,ох,годил
598,Pfeil::N,ох,сум
599,Gewehr::N,саа,буу
600,Fehler::N,сыыһа,эндэл
601,Fehler::N,сыыһа,алдаа
602,Lüge::N,сымыйа,худал
603,Schaden::N,хоромньу,хор
604,Schaden::N,хоромньу,хөнөөл
605,Unglück::N,алдьархай,гай
606,Unglück::N,алдьархай,гамшиг
607,Schuld::N,буруй,гэм
608,Schuld::N,буруй,буруу
609,Alter::N,саас,нас
610,Schluss::N,тиһэх,эцэс
611,Schluss::N,тиһэх,төгсгөл
612,Zeit::N,бириэмэ,цаг
613,Tag::N,күн,өдөр
614,Morgen::N,сарсыарда,өглөө
615,Mittag::N,күн ортото,үд
616,Abend::N,киэһэ,үдэш
617,Nacht::N,түүн,шөнө
618,Woche::N,нэдиэлэ,долоо хоног
619,Monat::N,ый,сар
620,Jahr::N,сыл,жил
621,Jahr::N,дьыл,жил
622,Frühling::N,саас,хавар
623,Sommer::N,сайын,зун
624,Herbst::N,күһүн,намар
625,Winter::N,кыһын,өвөл
626,Januar::N,тохсунньу,нэгдүгээр сар
627,Februar::N,олунньу,хоёрдугаар сар
628,März::N,кулун тутар,гуравдугаар сар
629,April::N,муус устар ый,дөрөвдүгээр сар
630,Mai::N,ыам ыйа,тавдугаар сар
631,Juni::N,бэс ыйа,зургаадугаар сар
632,Juli::N,от ыйа,долдугаар сар
633,August::N,атырдьах ыйа,наймдугаар сар
634,September::N,балаҕан ыйа,есдүгээр сар
635,Oktober::N,алтынньы,аравдугаар сар
636,November::N,сэтинньи,арван нэгдүгээр сар
637,Dezember::N,ахсынньы,арван хоёрдугаар сар
638,Montag::N,бэнидиэнньик,даваа
639,Dienstag::N,оптуорунньук,мягмар
640,Mittwoch::N,сэрэдэ,лхагва
641,Donnerstag::N,чэппиэр,пүрэв
642,Freitag::N,бээтинсэ,баасан
643,Samstag::N,субуота,бямба
644,Sonntag::N,баскыһыанньа,ням
645,groß::A,бөдөҥ,их
646,groß::A,бөдөҥ,том
647,groß::A,улахан,их
648,groß::A,улахан,том
649,klein::A,кыр,бага
650,klein::A,кыр,жаахан
651,lang::A,уһун,урт
652,kurz::A,кылгас,охор
653,kurz::A,кылгас,богино
654,breit::A,кэтит,өргөн
655,schmal::A,кыараҕас,уйтан
656,schmal::A,кыараҕас,нарийн
657,dicht::A,хойуу,нягт
658,dicht::A,хойуу,чигжүү
659,dick[Gegenstand]::A,суон,зузаан
660,dick[Gegenstand]::A,хойуу,зузаан
661,dünn::A,чараас,нимгэн
662,fein::A,бытархай,нарийн
663,fein::A,синньигес,нарийн
664,fest::A,бөҕө,бөх
665,fest::A,бөҕө,хатуу
666,fest::A,кытаанах,бөх
667,fest::A,кытаанах,хатуу
668,flach::A,хаптаҕай,хавтгай
669,glatt::A,кылааккай,цагаан
670,hart::A,хатан,хатуу
671,hart::A,кытаанах,хатуу
672,weich::A,сымнаҕас,зөөлөн
673,rund::A,төгүрүк,дугуй
674,rund::A,төгүрүк,дугариг
675,spitz::A,сытыы,шовх
676,spitz::A,сытыы,шовгор
677,spitz::A,уһуктаах,шовх
678,spitz::A,уһуктаах,шовгор
679,scharf::A,сытыы,хурц
680,scharf::A,сытыы,иртэй
681,stumpf::A,сыппах,мохоо
682,schwer::A,ыарахан,хүнд
683,schön::A,кыраһыабай,гуа
684,schön::A,кыраһыабай,сайхан
685,heiß::A,итии,халуун
686,warm::A,ичигэс,дулаан
687,kalt::A,тымныы,хүйтэн
688,kühl::A,сөрүүн,сэрүүн
689,frisch::A,ыраас,эрүүл
690,frisch::A,ыраас,жихүүн
691,frisch::A,сөрүүн,эрүүл
692,frisch::A,сөрүүн,жихүүн
693,frisch::A,тымныы,эрүүл
694,frisch::A,тымныы,жихүүн
695,feucht::A,сииктээх,чийгтэй
696,nass::A,инчэҕэй,нойтон
697,trocken::A,кураан,хатсан
698,voll::A,толору,дүүрэн
699,leer::A,иччитэх,хоосон
700,offen::A,аһаҕас,онгорхой
701,geschlossen::A,бүтэй,битүү
702,geschlossen::A,бүтэй,хаалтай
703,sauber::A,сэбэр,цэвэр
704,sauber::A,сэбэр,хиргүй
705,schmutzig::A,кирдээх,бохир
706,schmutzig::A,кирдээх,хиртэй
707,roh::A,сиикэй,түүхий
708,reif::A,буспут,болсон
709,reif::A,сиппит-хоппут,болсон
710,lecker::A,минньигэс,амттай
711,süß::A,минньигэс,амттай
712,süß::A,минньигэс,чихэрлэг
713,bitter::A,аһыы,гашуун
714,sauer::A,аһыы,эсгэлэн
715,hell::A,сырдык,гэгээн
716,hell::A,сырдык,гэрэлтэй
717,dunkel::A,хараҥа,бараан
718,dunkel::A,хараҥа,харанхуй
719,schwarz::A,хара,хар
720,weiß::A,үрүҥ,цагаан
721,weiß::A,маҥан,цагаан
722,rot::A,кыһыл,улаан
723,gelb::A,саһархай,шар
724,blau::A,күөх,хөх
725,blau::A,күөх,цэнхэр
726,grün::A,күөх,ногоон
727,grün::A,от күөҕэ,ногоон
728,grau::A,сиэрэй,орог
729,grau::A,сиэрэй,саарал
730,bunt::A,эриэн,эрээн
731,billig::A,чэпчэки,хямд
732,teuer::A,сыаналаах,үнэтэй
733,wertvoll::A,сыаналаах,үнэт
734,blind::A,хараҕа суох,сохор
735,taub::A,дьүлэй,чих хатуу
736,kräftig::A,модун,чийрэг
737,stark::A,күүстээх,хүчтэй
738,stark::A,күүстээх,чадалтай
739,schwach::A,мөлтөх,сул
740,fett::A,эмис,тарган
741,fett::A,эмис,голигор
742,schlank::A,дьылҕан,голшиг
743,schlank::A,дьыпсаҕай,голшиг
744,hübsch::A,олус кэрэ,сайхан
745,hübsch::A,олус кэрэ,хөөрхөн
746,hübsch::A,көрүөхтэн үчүгэй,сайхан
747,hübsch::A,көрүөхтэн үчүгэй,хөөрхөн
748,böse::A,өһүөннээх,муу
749,böse::A,өһүөннээх,хортой
