,Concept_ID,kk,it
802,gelb::A,сары,giallo
803,blau::A,көк,blu
804,blau::A,көк,azzurro
805,grün::A,жасыл,verde
806,grau::A,бозамық,grigio
807,bunt::A,алабажак,variopinto
808,billig::A,арзан,a buon prezzo
809,billig::A,арзан,a buon mercato
810,teuer::A,бағалы,caro
811,wertvoll::A,құнды,prezioso
812,wertvoll::A,қымбат,prezioso
813,blind::A,көзсіз,cieco
814,blind::A,көр,cieco
815,blind::A,көр_соқыр,cieco
816,taub::A,керең,sordo
817,taub::A,саңырау,sordo
818,kräftig::A,қуатты,forte
819,kräftig::A,қуатты,robusto
820,kräftig::A,қарымды,forte
821,kräftig::A,қарымды,robusto
822,stark::A,білекті,forte
823,stark::A,білекті,vigoroso
824,schwach::A,әлсіз,dèbole
825,schwach::A,күшсіз,dèbole
826,schwach::A,қайратсыз,dèbole
827,fett::A,семіз,grasso
828,schlank::A,ашаң,snello
829,schlank::A,ашаң,slanciato
830,hübsch::A,ажарлы,bello
831,hübsch::A,ажарлы,carino
832,hübsch::A,шырайлы,bello
833,hübsch::A,шырайлы,carino
834,böse::A,өш,cattivo
835,böse::A,сұм,cattivo
836,böse::A,жауыз,cattivo
837,dumm::A,көкми,stùpido
838,dumm::A,ақымақ,stùpido
839,dumm::A,миы жоқ,stùpido
840,faul::A,жалқау,pigro
841,faul::A,еріншек,pigro
842,fleißig::A,ұқыпты,diligente
843,geizig::A,сараң,avaro
844,klug::A,жетік,intelligente
845,klug::A,ақылды,intelligente
846,geschickt::A,шебер,àbile
847,lieb::A,абзал,caro
848,lieb::A,айналайын,caro
849,lustig::A,көңілді,gaio
850,lustig::A,көңілді,allegro
851,sanft::A,жуас,dolce
852,hungrig::A,аш,affamato
853,krank::A,кеселді,malato
854,krank::A,кеселді,infermo
855,nackt::A,жалаңаш,nudo
856,traurig::A,қапа,triste
857,lebendig::A,тірі,vivo
858,lebendig::A,жанды,vivo
859,gut::A,жақсы,buono
860,schlecht::A,жаман,cattivo
861,richtig::A,дұрыс,giusto
862,schlimm::A,жаман,grave
863,wahr::A,нағыз,vero
864,alt::A,ескі,vecchio
865,neu::A,жаңа,nuovo
866,ehemalig::A,өткен,vecchio
867,ehemalig::A,өткен,d'una_volta
868,ehemalig::A,бұрынғы,vecchio
869,ehemalig::A,бұрынғы,d'una_volta
870,alt[Lebewesen]::A,кексе,anziano
871,jung::A,науша,giovane
872,arm::A,кедей,pòvero
873,arm::A,дәулетсіз,pòvero
874,reich::A,малды,ricco
875,bekannt::A,таныс,noto
876,bekannt::A,таныс,conosciuto
877,bekannt::A,көзтаныс,noto
878,bekannt::A,көзтаныс,conosciuto
879,berühmt::A,атақты,famoso
880,berühmt::A,атақты,cèlebre
881,fremd::A,бөтен,estràneo
882,fremd::A,бөтен,straniero
883,verschieden::A,түрлі,diverso
884,verschieden::A,түрлі,differente
885,nah::A,жуық,vicino
886,nah::A,жуық,propinquo
887,nah::A,етене,vicino
888,nah::A,етене,propinquo
889,fern::A,алыс,lontano
890,fern::A,алыстағы,lontano
891,linker::A,сол,sinistro
892,linker::A,солшыл,sinistro
893,rechter::A,оң,destro
894,anderer::A,өзге,altro
895,anderer::A,былайғы,altro
896,erster::A,алғашқы,primo
897,zweiter::A,екінші,secondo
898,dritter::A,үшінші,terzo
899,letzter::A,артқы,ùltimo
900,letzter::A,кейінгі,ùltimo
901,allein::ADV,серіксіз,solo
902,allein::ADV,серіксіз,da solo
903,auf einmal::ADV,бірден,insieme
904,zusammen::ADV,бірлесіп,insieme
905,lange::ADV,ұзақ,a lungo
906,plötzlich::ADV,кенет,all'improvviso
907,sofort::ADV,әне-міне дегенше,sùbito
908,sofort::ADV,әне-міне дегенше,all'istante
909,später::ADV,артынан,più tardi
910,jetzt::ADV,енді,ora
911,jetzt::ADV,енді,adesso
912,jetzt::ADV,қазір,ora
913,jetzt::ADV,қазір,adesso
914,heute::ADV,бүгін,oggi
915,morgen::ADV,ертең,domani
916,bald::ADV,тез,presto
917,bald::ADV,тез,tra poco
918,dann::ADV,онан соң,allora
919,dann::ADV,сонан соң,allora
920,gestern::ADV,кеше,ieri
921,einst::ADV,бірде,prima
922,einst::ADV,бірде,un tempo
923,einst::ADV,бір кезде,prima
924,einst::ADV,бір кезде,un tempo
925,damals::ADV,анада,allora
926,danach::ADV,онан соң,poi
927,danach::ADV,онан соң,dopo
928,danach::ADV,сонан соң,poi
929,danach::ADV,сонан соң,dopo
930,vorher::ADV,бұрын,prima
931,zuerst::ADV,әуелі,prima
932,zuerst::ADV,әуелі,dapprima
933,zuerst::ADV,алдымен,prima
934,zuerst::ADV,алдымен,dapprima
935,einmal::ADV,бір жолы,una volta
936,manchmal::ADV,кейде,talvolta
937,manchmal::ADV,кейде,qualche volta
938,oft::ADV,ылғи,spesso
939,immer::ADV,өнебойы,sempre
940,niemals::ADV,ешуақытта,non mai
941,hier::ADV,бұнда,qua
942,hier::ADV,осында,qua
943,hierhin::ADV,бермен,qua
944,von hier::ADV,бер жақтан,ne
945,von hier::ADV,бер жақтан,da qui
946,dort::ADV,анда,lì
947,dorthin::ADV,әрі,là
948,geradeaus::ADV,тура,diritto
949,vorwärts::ADV,ілгері,avanti
950,rückwärts::ADV,артқа,all'indietro
951,zurück::ADV,кейін қарай,di indietro
952,unten::ADV,төменде,giù
953,unten::ADV,төменде,sotto
954,hinab::ADV,астына,giù
955,hinab::ADV,астына,in giù
956,hinab::ADV,төмен,giù
957,hinab::ADV,төмен,in giù
958,oben::ADV,жоғарыда,su
959,oben::ADV,жоғарыда,sopra
960,hinauf::ADV,өрге,in sù
961,hinauf::ADV,өрге,in alto
962,überall::ADV,әрқайда,dappertutto
963,nicht::ADV,емес,non
964,ein wenig::ADV,азырақ,un po'
965,ein wenig::ADV,азырақ,un poco
966,ein wenig::ADV,аздаған,un po'
967,ein wenig::ADV,аздаған,un poco
968,ein wenig::ADV,азғантай,un po'
969,ein wenig::ADV,азғантай,un poco
970,kaum::ADV,зорға,a appena
971,sehr::ADV,орасан,molto
972,so::ADV,бұлай,così
973,so::ADV,бұлай,tanto
974,so::ADV,былайша,così
975,so::ADV,былайша,tanto
976,noch::ADV,әлі,ancora
977,nur::ADV,ғана,solo
978,nur::ADV,ғана,soltanto
979,schon::ADV,түге,già
980,wieder::ADV,жаңа,di nuovo
981,wieder::ADV,қайта,di nuovo
982,wieder::ADV,жаңадан,di nuovo
983,vergebens::ADV,бекер,invano
984,vor::PRP,алды,davanti a
985,hinter::PRP,артынан,dietro
986,unter::PRP,түп,sotto
987,unter::PRP,маңында,sotto
988,durch::PRP,арқылы,per
989,durch::PRP,арқылы,attraverso
990,neben::PRP,іргеде,a accanto a
991,neben::PRP,жанында,a accanto a
992,zwischen::PRP,арада,fra
993,wegen::PRP,үшін,a causa di
994,dies::PRN,бұ,ciò
995,dies::PRN,бұ,questo
996,dies::PRN,осы,ciò
997,dies::PRN,осы,questo
998,das::PRN,сол,ciò
999,das::PRN,сол,quello
1000,alles::PRN,дүйім,tutto
1001,alles::PRN,күллі,tutto
1002,ich::PRN,мен,ìo
1003,du::PRN,сен,tu
1004,er::PRN,ол,lui
1005,er::PRN,ол,egli
1006,wir::PRN,біз,noi
1007,ihr::PRN,сіз,voi
1008,sie::PRN,олар,loro
1009,was::FPRN,не,che
1010,was::FPRN,не,che cosa
1011,wer::FPRN,кім,chi
1012,wo::FADV,кәні,dove
1013,wo::FADV,қайда,dove
1014,wohin::FADV,қайда,dove
1015,wie::FADV,калай,come
1016,warum::FADV,неғып,perche
1017,wieviel::FNUM,неше,quanto
1018,wieviel::FNUM,қанша,quanto
1019,eins::NUM,бір,uno
1020,zwei::NUM,екі,due
1021,drei::NUM,үш,tre
1022,vier::NUM,төрт,quattro
1023,fünf::NUM,бес,cinque
1024,sechs::NUM,алты,sei
1025,sieben::NUM,жеті,sette
1026,acht::NUM,сегіз,otto
1027,neun::NUM,тоғыз,nove
1028,zehn::NUM,он,dieci
1029,elf::NUM,он бір,ùndici
1030,zwölf::NUM,он екі,dodici
1031,zwanzig::NUM,жиырма,venti
1032,dreißig::NUM,отыз,trenta
1033,vierzig::NUM,қырық,quaranta
1034,fünfzig::NUM,елу,cinquanta
1035,sechzig::NUM,алпыс,sessanta
1036,siebzig::NUM,жетпіс,settanta
1037,achtzig::NUM,сексен,ottanta
1038,neunzig::NUM,тоқсан,novanta
1039,hundert::NUM,жүз,cento
1040,tausend::NUM,мың,mille
1041,und::CNJ,та,e
1042,oder::CNJ,әлде,o
1043,oder::CNJ,немесе,o
1044,stehen::V,тұру,stare in piedi
1045,sitzen::V,отыру,sedere
1046,sitzen::V,отыру,stare seduto
1047,liegen::V,жату,giacere
1048,hängen::V,ілу,pèndere
1049,hängen::V,ілу,èssere appeso
1050,werden::V,болу,farsi
1051,werden::V,болу,diventare
1052,werden::V,түрегелу,farsi
1053,werden::V,түрегелу,diventare
1054,passieren::V,болу,succèdere
1055,beginnen::V,басталу,cominciare
1056,enden::V,ада болу,finire
1057,enden::V,ада болу,terminare
1058,wechseln::V,құбылу,variare
1059,wechseln::V,құбылу,cambiare
1060,wechseln::V,өзгеру,variare
1061,wechseln::V,өзгеру,cambiare
1062,aufgehen[Sonne]::V,шығу,sòrgere
1063,aufgehen[Sonne]::V,шығу,spuntare
1064,untergehen[Sonne]::V,батыру,tramontare
1065,scheinen[Sonne]::V,жылтырау,splèndere
1066,donnern::V,күркіреу,tonare
1067,wehen::V,огып тур,soffiare
1068,strömen::V,сорғалау,fluire
1069,fließen::V,ағу,fluire
1070,fließen::V,ағу,scorrere
1071,sich drehen::V,айналу,girarsi
1072,schwanken::V,толықсу,oscillare
1073,schwanken::V,толықсу,barcollare
1074,schwingen::V,тербелу,vibrare
1075,schwingen::V,тербелу,oscillare
1076,fallen::V,құлау,cadere
1077,fallen::V,жығылу,cadere
1078,fallen::V,төмендеу,cadere
1079,brennen::V,жану,àrdere
1080,brennen::V,жану,bruciare
1081,rauchen::V,түтету,fumare
1082,regnen::V,жауу,piòvere
1083,gefrieren::V,мұздай қату,gelarsi
1084,gefrieren::V,мұздай қату,congelarsi
1085,gefrieren::V,мұз боп қату,gelarsi
1086,gefrieren::V,мұз боп қату,congelarsi
1087,tauen::V,жібу,sciògliersi
1088,schmelzen::V,еру,fòndere
1089,schmelzen::V,еру,sciògliersi
1090,trocknen::V,курау,asciugarsi
1091,sieden::V,қайнау,bollire
1092,faulen::V,иістену,marcire
1093,verfaulen::V,шіру,imputridire
1094,reißen::V,жыртылу,strapparsi
1095,versinken::V,малтығу,affondare
1096,vergehen::V,өту,passare
1097,erscheinen::V,көріну,apparire
1098,erscheinen::V,көріну,comparire
1099,erscheinen::V,көрініп қалу,apparire
1100,erscheinen::V,көрініп қалу,comparire
1101,verschwinden::V,ғайып_болу,sparire
1102,verschwinden::V,ғайып_болу,scomparire
1103,sinken::V,ылдилау,calare
1104,sinken::V,ылдилау,scendere
1105,sinken::V,төмендеу,calare
1106,sinken::V,төмендеу,scendere
1107,abnehmen::V,кемітілу,diminuire
1108,zunehmen::V,көбею,aumentare
1109,steigen::V,қобу,salire
1110,steigen::V,қобу,montare
1111,steigen::V,көтерілу,salire
1112,steigen::V,көтерілу,montare
1113,steigen::V,жоғарылау,salire
1114,steigen::V,жоғарылау,montare
1115,wachsen::V,өсу,crescere
1116,glänzen::V,жалтырау,splèndere
1117,funkeln::V,жарқырау,brillare
1118,funkeln::V,жарқырау,scintillare
1119,funkeln::V,нұрлану,brillare
1120,funkeln::V,нұрлану,scintillare
1121,funkeln::V,жылтылдау,brillare
1122,funkeln::V,жылтылдау,scintillare
1123,lärmen::V,шулау,strepitare
1124,lärmen::V,шулау,fare chiasso
1125,lärmen::V,шуылдау,strepitare
1126,lärmen::V,шуылдау,fare chiasso
1127,läuten::V,қоңыраулату,suonare
1128,klingeln::V,дыңғырлау,suonare
1129,klirren::V,дыңылдату,tintinnare
1130,brausen::V,тасу,rombare
1131,brausen::V,тасу,rumoreggiare
1132,rauschen::V,сусылдау,frusciare
1133,rauschen::V,сыбдырлау,frusciare
1134,klingen::V,дыбыс шығару,suonare
1135,bellen::V,үру,latrare
1136,bellen::V,үру,abbaiare
1137,heulen::V,ұлу,urlare
1138,heulen::V,ұлу,ululare
1139,blasen::V,үру,soffiare
1140,pfeifen::V,ысқыру,fischiare
1141,schreien::V,шыңғыру,gridare
1142,schreien::V,айғайлау,gridare
1143,schreien::V,байбайлау,gridare
1144,schreien::V,бажалақтау,gridare
1145,stöhnen::V,ыңырсу,gèmere
1146,stöhnen::V,ыңкылдау,gèmere
1147,zittern::V,қалш,tremare
1148,zittern::V,қалшылдату,tremare
1149,leben::V,жасау,vìvere
1150,leben::V,күнелту,vìvere
1151,leben::V,күн көру,vìvere
1152,leben::V,тіршілік ету,vìvere
1153,geboren werden::V,туу,nàscere
1154,atmen::V,дем алу,respirare
1155,atmen::V,ауа жұту,respirare
1156,trinken::V,ішу,bere
1157,trinken::V,ұрттау,bere
1158,essen::V,жеу,mangiare
1159,essen::V,тамақтану,mangiare
1160,schlucken::V,жұту,inghiottire
1161,müde werden::V,болдыру,stancarsi
1162,einschlafen::V,үйыктап калу,addormentarsi
1163,schlafen::V,ұйықтау,dormire
1164,aufwachen::V,ояну,svegliarsi
1165,aufstehen::V,ояну,levarsi
1166,sich erholen::V,тынығу,riposarsi
1167,krank werden::V,кеселдену,ammalarsi
1168,krank werden::V,сырқаттану,ammalarsi
1169,krank werden::V,ауырып қалу,ammalarsi
1170,krank werden::V,ауыра бастау,ammalarsi
1171,krank werden::V,кеселге ұшырау,ammalarsi
1172,krank werden::V,сырқаттанып қалу,ammalarsi
1173,krank sein::V,ауыру,èssere malato
1174,krank sein::V,сырқаттану,èssere malato
1175,schmerzen::V,ауырады,dolere
1176,husten::V,жөтелу,tossire
1177,genesen::V,айығу,guarire
1178,sterben::V,өлу,morire
1179,sterben::V,қайтыс,morire
1180,sterben::V,жантапсыру,morire
1181,umkommen::V,өлу,perire
1182,umkommen::V,қаза табу,perire
1183,sich bewegen::V,жылжу,agitarsi
1184,sich rühren::V,қыбырлау,muòversi
1185,sich erheben::V,тұру,alzarsi
1186,sich setzen::V,отыру,sedersi
1187,hinfallen::V,жығылу,cadere
1188,laufen::V,жояу жүру,camminare
1189,laufen::V,жояу жүру,andare a piedi
1190,schreiten::V,кадамдау,andare
1191,schreiten::V,кадамдау,procedere
1192,spazierengehen::V,қыдыру,passeggiare
1193,spazierengehen::V,қыдыру,andare a passeggio
1194,eilen::V,асығу,andare in fretta
1195,eilen::V,жеделдену,andare in fretta
1196,eilen::V,жедепдеу,andare in fretta
1197,sich beeilen::V,асығу,affrettarsi
1198,sich beeilen::V,жеделдену,affrettarsi
1199,sausen::V,заулау,volare
1200,sausen::V,заулау,correre
1201,rennen::V,жүгіру,correre
1202,springen::V,секіру,saltare
1203,klettern::V,өрмелеп шығу,arrampicarsi
1204,schaukeln::V,тербелу,fare l'altalena
1205,kriechen::V,еңбектеу,strisciare
1206,schwimmen::V,жүзу,nuotare
1207,schwimmen::V,малту,nuotare
1208,schwimmen::V,қалықтау,nuotare
1209,tauchen::V,сүңгу,tuffarsi
1210,tauchen::V,сүңгу,immèrgersi
1211,rudern::V,есу,remare
1212,fahren::V,бару,andare
1213,fahren::V,бару,viaggiare
1214,fliegen::V,ұшу,volare
1215,gehen::V,бару,andare
1216,weggehen::V,кету,andàrsene
1217,weggehen::V,кету,andare via
1218,abfahren::V,жөнелу,partire
1219,anhalten::V,тоқтау,fermarsi
1220,hineingehen::V,кіру,entrare
1221,eintreten::V,ену,entrare
1222,kommen::V,жету,venire
1223,ankommen::V,келу,arrivare
1224,zurückkommen::V,қайту,ritornare
1225,bleiben::V,қалу,restare
1226,bleiben::V,қалу,rimanere
1227,warten::V,тосу,aspettare
1228,erwarten::V,күту,attèndere
1229,suchen::V,іздеу,cercare
1230,finden::V,табу,trovare
1231,versuchen::V,талпыну,tentare
1232,vorbereiten::V,әзірлеу,preparare
1233,lieben::V,сүю,amare
1234,mögen::V,жарату,piacere a
1235,mögen::V,жарату,volere bene a
1236,mögen::V,жақсы_көру,piacere a
1237,mögen::V,жақсы_көру,volere bene a
1238,lachen::V,күлу,rìdere
1239,lachen::V,күлісу,rìdere
1240,rühren::V,көңілін бұзу,commuòvere
1241,weinen::V,жылау,piàngere
1242,schimpfen::V,ақырып-бақыру,imprecare
1243,sich ärgern::V,ашулану,stizzirsi
1244,sich ärgern::V,ашулану,arrabbiarsi
1245,sich fürchten::V,сескену,avere paura
1246,fürchten::V,қауіптену,temere
1247,fürchten::V,сақсыну,temere
1248,fliehen::V,қашу,fuggire
1249,fliehen::V,қашып кету,fuggire
1250,flüchten::V,қашу,sfuggire
1251,flüchten::V,қашып кету,sfuggire
1252,sehen::V,көру,vedere
1253,anschauen::V,назар салу,guardare
1254,ansehen::V,тамашалау,guardare
1255,hören::V,есту,udire
1256,hören::V,есту,sentire
1257,zuhören::V,тыңдау,ascoltare
1258,zuhören::V,құлақ қою,ascoltare
1259,probieren::V,тату,degustare
1260,probieren::V,тату,assaggiare
1261,probieren::V,дәм тату,degustare
1262,probieren::V,дәм тату,assaggiare
1263,riechen::V,иіскеу,sentire
1264,fühlen::V,сезу,sentire
1265,fühlen::V,сезіну,sentire
1266,scheinen::V,болып көріну,parere
1267,scheinen::V,болып көріну,sembrare
1268,zu sehen sein::V,көріну,vedersi
1269,vernehmen::V,есту,sentire
1270,vernehmen::V,есту,percepire
1271,vernehmen::V,есітіп қалу,sentire
1272,vernehmen::V,есітіп қалу,percepire
1273,frieren::V,тоңу,aver freddo
1274,frieren::V,жаурау,aver freddo
1275,tun::V,ету,fare
1276,tun::V,істеу,fare
1277,können::V,білу,sapere
1278,wollen::V,қалау,volere
1279,anfangen::V,бастау,iniziare
1280,anfangen::V,бастау,cominciare
1281,beenden::V,бітіру,finire
1282,beenden::V,бітіру,terminare
1283,beenden::V,адақтау,finire
1284,beenden::V,адақтау,terminare
1285,beenden::V,тамамдау,finire
1286,beenden::V,тамамдау,terminare
1287,beenden::V,аяқтап шығу,finire
1288,beenden::V,аяқтап шығу,terminare
1289,aufhören::V,доғару,finire
1290,aufhören::V,доғару,cessare
1291,gelingen::V,жолы түсу,riuscire
1292,geraten::V,калу,stare
1293,öffnen::V,ашу,aprire
1294,öffnen::V,ашып қою,aprire
1295,schließen::V,жабу,chiùdere
1296,stellen::V,қою,porre
1297,stellen::V,қою,mettere
1298,stellen::V,қойдыру,porre
1299,stellen::V,қойдыру,mettere
1300,setzen::V,отырғызу,porre
1301,setzen::V,отырғызу,mettere
1302,legen::V,салу,posare
1303,legen::V,салу,mettere
1304,legen::V,калау,posare
1305,legen::V,калау,mettere
1306,berühren::V,тию,toccare
1307,verbinden::V,байлап алу,unire
1308,verbinden::V,байлап алу,congiùngere
1309,verbinden::V,сабақтастыру,unire
1310,verbinden::V,сабақтастыру,congiùngere
1311,bedecken::V,бүркеу,coprire
1312,bedecken::V,бүркеу,ricoprire
1313,aufhängen::V,ілу,attaccare
1314,aufhängen::V,асып қою,attaccare
1315,anzünden::V,тұтату,accèndere
1316,anzünden::V,тұтату,incendiare
1317,aufheben::V,көтеру,raccògliere
1318,zurücklassen::V,қалдыру,lasciare
1319,zurücklassen::V,қалдыру,lasciare indietro
1320,verlieren::V,жоғалту,pèrdere
1321,fallen lassen::V,құлатып алу,lasciare cadere
1322,fallen lassen::V,қолдан түсіріп алу,lasciare cadere
1323,machen::V,ету,fare
1324,machen::V,жасау,fare
1325,machen::V,жасап шығару,fare
1326,herstellen::V,жасап шығару,produrre
1327,herstellen::V,жасап шығару,fabbricare
1328,bauen::V,тұрғызу,costruire
1329,reparieren::V,оңдау,riparare
1330,verbessern::V,дұрыстау,migliorare
1331,ändern::V,өзгерту,mutare
1332,ändern::V,өзгерту,cambiare
1333,graben::V,үңгу,scavare
1334,beugen::V,буғу,chinare
1335,beugen::V,буғу,flettere
1336,biegen::V,ию,tòrcere
1337,biegen::V,майыстыру,tòrcere
1338,drehen::V,айналдыру,girare
1339,wenden::V,екінші жағын айналдыру,girare
1340,wenden::V,екінші жағын айналдыру,voltare
1341,umdrehen::V,бұру,rivoltare
1342,heben::V,көтеру,levare
1343,hochheben::V,жоғарылату,levare
1344,hochheben::V,жоғарылату,sollevare
1345,hochheben::V,көтеру,levare
1346,hochheben::V,көтеру,sollevare
1347,ergreifen::V,бас_салу,afferrare
1348,ergreifen::V,шап_беріп_ұстап_алу,afferrare
1349,ergreifen::V,шап_беру,afferrare
1350,ergreifen::V,шап_ете_түсу,afferrare
1351,halten::V,тұту,tenere
1352,halten::V,ұстау,tenere
1353,drücken::V,басу,premere
1354,schieben::V,итеру,spìngere
1355,kratzen::V,қыру,grattare
1356,kratzen::V,қыру,graffiare
1357,lecken::V,жалау,leccare
1358,beißen::V,қабу,mòrdere
1359,beißen::V,тістеу,mòrdere
1360,beißen::V,қауып алу,mòrdere
1361,abreißen::V,үзу,staccarsi
1362,abreißen::V,үзу,strapparsi
1363,abschneiden::V,қырқу,tagliare
1364,binden::V,байланыстыру,legare
1365,binden::V,байланыстыру,bendare
1366,binden::V,байлап_алу,legare
1367,binden::V,байлап_алу,bendare
1368,binden::V,байластыру,legare
1369,binden::V,байластыру,bendare
1370,binden::V,байлау,legare
1371,binden::V,байлау,bendare
1372,binden::V,буу,legare
1373,binden::V,буу,bendare
1374,binden::V,матау,legare
1375,binden::V,матау,bendare
1376,binden::V,сабақтастыру,legare
1377,binden::V,сабақтастыру,bendare
1378,binden::V,ұштастыру,legare
1379,binden::V,ұштастыру,bendare
1380,stecken::V,сұғу,ficcare
1381,brechen::V,сындыру,rompere
1382,klopfen::V,қағу,bàttere
1383,hauen::V,соғу,picchiare
1384,kleben::V,желімдеу,incollare
1385,reiben::V,үйкеу,fregare
1386,streichen::V,сүйкеу,spalmare
1387,schleifen::V,егеу,arrotare
1388,schleifen::V,қайрау,arrotare
1389,schleifen::V,егеулеу,arrotare
1390,schneiden::V,кесу,tagliare
1391,rütteln::V,қозғау,scuòtere
1392,rütteln::V,жұлмалау,scuòtere
1393,schütteln::V,дірілдету,agitare
1394,schütteln::V,дірілдету,scuòtere
1395,schütteln::V,селкілдету,agitare
1396,schütteln::V,селкілдету,scuòtere
1397,schwenken::V,бұлғау,agitare
1398,schwenken::V,бұлғау,sventolare
1399,schwenken::V,сермеу,agitare
1400,schwenken::V,сермеу,sventolare
1401,schütten::V,құю,versare
1402,füllen::V,толтыру,riempire
1403,einwickeln::V,орау,involtare
1404,tragen::V,алып жүру,portare
1405,schleppen::V,тарту,trainare
1406,schleppen::V,тарту,trascinare
1407,ziehen::V,тарту,tirare
1408,aufbewahren::V,сақтау,custodire
1409,aufbewahren::V,сақтау,conservare
1410,werfen::V,лақтыру,gettare
1411,werfen::V,лақтыру,lanciare
1412,fangen::V,қармау,prèndere
1413,fangen::V,қармау,acchiappare
1414,fangen::V,қағып алу,prèndere
1415,fangen::V,қағып алу,acchiappare
1416,packen::V,шап беру,pigliare
1417,packen::V,шап беру,afferrare
1418,packen::V,шап ете түсу,pigliare
1419,packen::V,шап ете түсу,afferrare
1420,packen::V,шап беріп ұстап алу,pigliare
1421,packen::V,шап беріп ұстап алу,afferrare
1422,verstecken::V,тығу,nascondere
1423,verstecken::V,жасыру,nascondere
1424,teilen::V,бөлу,divìdere
1425,schicken::V,жіберу,inviare
1426,bringen::V,әкелу,portare
1427,bringen::V,әкелу,apportare
1428,bringen::V,алып келу,portare
1429,bringen::V,алып келу,apportare
1430,hinzufügen::V,қосу,aggiùngere
1431,hinzufügen::V,үстеу,aggiùngere
1432,bekommen::V,алу,ricevere
1433,erhalten::V,алмақ,ricevere
1434,nehmen::V,алу,prèndere
1435,nehmen::V,алмақ,prèndere
1436,wählen::V,таңдау,elèggere
1437,wählen::V,таңдау,scegliere
1438,auswählen::V,екшеу,scegliere
1439,auswählen::V,саралау,scegliere
1440,auswählen::V,сұрыптау,scegliere
1441,auswählen::V,сайлап алу,scegliere
1442,bewahren::V,сақтау,conservare
1443,behindern::V,оралғы болу,impedire
1444,verderben::V,бүлдіру,guastare
1445,beschädigen::V,бұзу,danneggiare
1446,zerbrechen::V,уату,rompere
1447,zerbrechen::V,уату,spezzare
1448,zerreißen::V,жырту,stracciare
1449,zerstören::V,қирату,distrùggere
1450,zerstören::V,талқандау,distrùggere
1451,verbrennen::V,өртеу,bruciare
1452,verbrennen::V,жандыру,bruciare
1453,verbrennen::V,өртеп жіберу,bruciare
1454,verbrennen::V,жандырып жіберу,bruciare
1455,geben::V,беру,dare
1456,reichen::V,беру,pòrgere
1457,schenken::V,тарту,regalare
1458,versprechen::V,уәде беру,promettere
1459,wünschen::V,тілеу,augurare
1460,loben::V,мақтау,lodare
1461,loben::V,дәріптеу,lodare
1462,küssen::V,сүю,baciare
1463,wiegen::V,тербеу,cullare
1464,wiegen::V,тербеу,dondolare
1465,zudecken::V,бүркеу,coprire
1466,wecken::V,ояту,svegliare
1467,zeigen::V,көрсету,indicare
1468,führen::V,ерту,guidare
1469,führen::V,ерту,condurre
1470,führen::V,жетектеу,guidare
1471,führen::V,жетектеу,condurre
1472,lehren::V,оқыту,insegnare
1473,unterrichten::V,оқыту,istruire
1474,unterrichten::V,оқыту,insegnare
1475,aufziehen::V,бағу,allevare
1476,leiten::V,басқару,avviare
1477,leiten::V,басқару,dirìgere
1478,leiten::V,жетекшілік ету,avviare
1479,leiten::V,жетекшілік ету,dirìgere
1480,antreiben::V,асықтыру,incitare
1481,lassen::V,-ткізу,fare
1482,lassen::V,мәжбүр ету,fare
1483,einladen::V,шақыру,invitare
1484,vereinigen::V,біріктіру,unire
1485,vereinigen::V,біріктіріп қою,unire
1486,besuchen::V,кіріп шығу,visitare
1487,besuchen::V,кіріп шығу,far vìsita a
1488,besuchen::V,барып шығу,visitare
1489,besuchen::V,барып шығу,far vìsita a
1490,treffen::V,кездесу,incontrare
1491,sich versammeln::V,топталу,rinunirsi
1492,spielen::V,ойнау,giocare
1493,singen::V,сайрау,cantare
1494,tanzen::V,билеу,danzare
1495,sich trennen::V,айрылысу,separarsi
1496,verlassen::V,тастау,lasciare
1497,verlassen::V,тастау,abbandonare
1498,retten::V,құтқару,salvare
1499,bewachen::V,күзету,custodire
1500,schützen::V,жақтау,protèggere
1501,schützen::V,жақтасу,protèggere
1502,verteidigen::V,қорғау,difèndere
1503,sich schlagen::V,алысу,bàttersi
1504,schießen::V,ату,sparare
1505,siegen::V,жеңу,vìncere
1506,ärgern::V,ашуландыру,stizzire
1507,schlagen::V,ұру,bàttere
1508,treten::V,тебу,calciare
1509,stechen::V,шаншу,pùngere
1510,stoßen::V,түрту,urtare
1511,stoßen::V,түрту,spìngere
1512,stehlen::V,ұрлау,rubare
1513,stören::V,кесірлен,disturbare
1514,belästigen::V,мазасын алу,molestare
1515,belästigen::V,мазасын алу,importunare
1516,verbergen::V,сездірмеу,celare
1517,verbergen::V,сездірмеу,nascondere
1518,täuschen::V,жалған айту,ingannare
1519,betrügen::V,алдау,frodare
1520,betrügen::V,алдау,truffare
1521,betrügen::V,алдап кету,frodare
1522,betrügen::V,алдап кету,truffare
1523,betrügen::V,ақымақ қылу,frodare
1524,betrügen::V,ақымақ қылу,truffare
1525,töten::V,құрту,uccìdere
1526,töten::V,өлтіру,uccìdere
1527,wohnen::V,мекендеу,abitare
1528,wohnen::V,өмір сүру,abitare
1529,arbeiten::V,істеу,lavorare
1530,arbeiten::V,еңбектену,lavorare
1531,sammeln::V,жыю,raccògliere
1532,sammeln::V,жыю,collezionare
1533,pflücken::V,жұлу,cògliere
1534,jagen::V,аулау,cacciare
1535,fischen::V,балык_аулау,pescare
1536,fassen::V,ұстау,catturare
