,Concept_ID,se,es
98,Kehle::N,čoodd,garganta
99,Kehle::N,чонт,garganta
100,Kehle::N,кэ̄ҏс,garganta
101,Hals::N,tjeapohke,cuello
102,Hals::N,tjiebet,cuello
103,Hals::N,čeabet,cuello
104,Hals::N,čiäppát,cuello
105,Hals::N,čeäppat,cuello
106,Hals::N,ча̄пэх,cuello
107,Genick::N,tjovrese,nuca
108,Genick::N,tjovrese,cerviz
109,Genick::N,nisske,nuca
110,Genick::N,nisske,cerviz
111,Genick::N,niehkki,nuca
112,Genick::N,niehkki,cerviz
113,Genick::N,niski,nuca
114,Genick::N,niski,cerviz
115,Genick::N,niek'ki,nuca
116,Genick::N,niek'ki,cerviz
117,Genick::N,nji´šǩǩmaadd,nuca
118,Genick::N,nji´šǩǩmaadd,cerviz
119,Genick::N,нышшькмоант,nuca
120,Genick::N,нышшькмоант,cerviz
121,Kopf::N,åejjie,cabeza
122,Kopf::N,oajvve,cabeza
123,Kopf::N,oaivi,cabeza
124,Kopf::N,uái'vi,cabeza
125,Kopf::N,vuei´vv,cabeza
126,Kopf::N,вуэййв,cabeza
127,Rücken::N,rudtje,espalda
128,Rücken::N,hárddo,espalda
129,Rücken::N,tjavelk,espalda
130,Rücken::N,sealgi,espalda
131,Rücken::N,selgi,espalda
132,Rücken::N,čielgi,espalda
133,Rücken::N,seä´lǧǧ,espalda
134,Rücken::N,се̄лльк,espalda
135,Bauch::N,tjåejjie,vientre
136,Bauch::N,tjoajvve,vientre
137,Bauch::N,čoavji,vientre
138,Bauch::N,čuáv'ji,vientre
139,Bauch::N,čåu´jj,vientre
140,Bauch::N,чо̄ввьй,vientre
141,Nabel::N,naepie,ombligo
142,Nabel::N,náhpe,ombligo
143,Nabel::N,náhpi,ombligo
144,Nabel::N,nääpi,ombligo
145,Nabel::N,nää´pp,ombligo
146,Nabel::N,на̄бпь,ombligo
147,Busen::N,boenge,pecho
148,Busen::N,bållå,pecho
149,Busen::N,čižži,pecho
150,Busen::N,njamma,pecho
151,Busen::N,njižže,pecho
152,Busen::N,nje´ǯǯ,pecho
153,Busen::N,раннҍт,pecho
154,Brust::N,mïelke,pecho
155,Brust::N,radde,pecho
156,Brust::N,mielgga,pecho
157,Brust::N,raddi,pecho
158,Brust::N,radde,pecho
159,Brust::N,râ´dd,pecho
160,Brust::N,раннҍт,pecho
161,Schulter::N,åelkie,hombro
162,Schulter::N,oalgge,hombro
163,Schulter::N,hárdu,hombro
164,Schulter::N,ärdee,hombro
165,Schulter::N,uál'gi,hombro
166,Schulter::N,a´rddi,hombro
167,Schulter::N,vuä´lǧǧ,hombro
168,Schulter::N,вуэллык,hombro
169,Arm::N,gïete,brazo
170,Arm::N,giehta,brazo
171,Arm::N,giehta,brazo
172,Arm::N,kietâ,brazo
173,Arm::N,kie'tâkaaṿâ,brazo
174,Arm::N,ǩiõtt,brazo
175,Arm::N,кӣдт,brazo
176,Ellenbogen::N,gernjere,codo
177,Ellenbogen::N,garŋŋel,codo
178,Ellenbogen::N,gargŋil,codo
179,Ellenbogen::N,käŋŋir,codo
180,Ellenbogen::N,kõõnjâr,codo
181,Ellenbogen::N,карьнэль,codo
182,Hand::N,gïete,mano
183,Hand::N,giehta,mano
184,Hand::N,giehta,mano
185,Hand::N,kietâ,mano
186,Hand::N,ǩiõtt,mano
187,Hand::N,кӣдт,mano
188,Handfläche::N,gïeten-låapoe,palma
189,Handfläche::N,giehtavuodo,palma
190,Handfläche::N,tjårmmåvuodo,palma
191,Handfläche::N,giehtaloahpu,palma
192,Handfläche::N,kiämád,palma
193,Handfläche::N,kuámmir,palma
194,Handfläche::N,kuä´m'mer,palma
195,Handfläche::N,ǩiõttǩeä´m'men,palma
196,Handfläche::N,ко̄а̄ллдэгк,palma
197,Handfläche::N,кӣдткоалдэгк,palma
198,Finger::N,soerme,dedo
199,Finger::N,tjuvdde,dedo
200,Finger::N,suorbma,dedo
201,Finger::N,čuvde,dedo
202,Finger::N,suor'mâ,dedo
203,Finger::N,suõrmm,dedo
204,Finger::N,це̄ххп,dedo
205,Fingernagel::N,gadtse,uña
206,Fingernagel::N,guehpere,uña
207,Fingernagel::N,gadtsa,uña
208,Fingernagel::N,gazza,uña
209,Fingernagel::N,kozzâ,uña
210,Fingernagel::N,kõʒʒ,uña
211,Fingernagel::N,кэ̄ннц,uña
212,Nagel[Anatomie]::N,gadtse,uña
213,Nagel[Anatomie]::N,guehpere,uña
214,Nagel[Anatomie]::N,gadtsa,uña
215,Nagel[Anatomie]::N,gazza,uña
216,Nagel[Anatomie]::N,kozzâ,uña
217,Nagel[Anatomie]::N,kõʒʒ,uña
218,Nagel[Anatomie]::N,кэ̄ннц,uña
219,Zeh::N,tjiehtjere,dedo del pie
220,Zeh::N,juolggetjuvdde,dedo del pie
221,Zeh::N,juolgesuorbma,dedo del pie
222,Zeh::N,jyel'gisuor'mâ,dedo del pie
223,Zeh::N,jue´lǧǧsuõrmm,dedo del pie
224,Zeh::N,ю̄лльк-це̄һп,dedo del pie
225,Fuß::N,juelkie,pie
226,Fuß::N,juolgge,pie
227,Fuß::N,juolgi,pie
228,Fuß::N,jyel'gi,pie
229,Fuß::N,jue´lǧǧ,pie
230,Fuß::N,ла̄бпь,pie
231,Ferse::N,båetskie,talón
232,Ferse::N,boasske,talón
233,Ferse::N,šušmi,talón
234,Ferse::N,šušme,talón
235,Ferse::N,jue´lǧǧkädd,talón
236,Ferse::N,ка̄ннт,talón
237,Knie::N,boelve,rodilla
238,Knie::N,buolvva,rodilla
239,Knie::N,čibbi,rodilla
240,Knie::N,veaŋki,rodilla
241,Knie::N,iidâ,rodilla
242,Knie::N,puõlvv,rodilla
243,Knie::N,пуллв,rodilla
244,Oberschenkel::N,ruaksja,muslo
245,Oberschenkel::N,tjibbe,muslo
246,Oberschenkel::N,gassaváhkká,muslo
247,Oberschenkel::N,badjeváhkáa,muslo
248,Oberschenkel::N,čuár'bpeeḷi,muslo
249,Oberschenkel::N,če´bb,muslo
250,Oberschenkel::N,чуаррбе̄лль,muslo
251,Bein::N,juelkie,pierna
252,Bein::N,juolgge,pierna
253,Bein::N,juolgi,pierna
254,Bein::N,jyel'gi,pierna
255,Bein::N,jue´lǧǧ,pierna
256,Bein::N,ю̄лльк,pierna
257,Körper::N,kråahpe,cuerpo
258,Körper::N,rumáj,cuerpo
259,Körper::N,rumaš,cuerpo
260,Körper::N,ruumâš,cuerpo
261,Körper::N,rå´pp,cuerpo
262,Körper::N,лышшьк,cuerpo
263,Körper::N,роаӈӈьк,cuerpo
264,Haut::N,njaltja,piel
265,Haut::N,lijkke,piel
266,Haut::N,tjuobma,piel
267,Haut::N,liiki,piel
268,Haut::N,liške,piel
269,Haut::N,le´šǩǩ,piel
270,Haut::N,лышшьк,piel
271,Blut::N,vïrre,sangre
272,Blut::N,maelie,sangre
273,Blut::N,varra,sangre
274,Blut::N,varra,sangre
275,Blut::N,vorrâ,sangre
276,Blut::N,võrr,sangre
277,Blut::N,вэ̄рр,sangre
278,Ader::N,åerie,vena
279,Ader::N,aajroe,vena
280,Ader::N,suodna,vena
281,Ader::N,varrasuotna,vena
282,Ader::N,suoṇâ,vena
283,Ader::N,suõnn,vena
284,Ader::N,сӯнн,vena
285,Sehne::N,soene,tendón
286,Sehne::N,gåårtenje,tendón
287,Sehne::N,suodna,tendón
288,Sehne::N,suotna,tendón
289,Sehne::N,suoṇâ,tendón
290,Sehne::N,suõnn,tendón
291,Sehne::N,сӯнн,tendón
292,Knochen::N,måara,hueso
293,Knochen::N,måaroe,hueso
294,Knochen::N,dákte,hueso
295,Knochen::N,dákti,hueso
296,Knochen::N,tähti,hueso
297,Knochen::N,tä´htt,hueso
298,Knochen::N,та̄ххт,hueso
299,Knochen::N,та̄ффьт,hueso
300,Gehirn::N,aajla,cerebro
301,Gehirn::N,aajla,encéfalo
302,Gehirn::N,vuojŋam,cerebro
303,Gehirn::N,vuojŋam,encéfalo
304,Gehirn::N,vuoigŋašat,cerebro
305,Gehirn::N,vuoigŋašat,encéfalo
306,Gehirn::N,vuoi'ŋâšeh,cerebro
307,Gehirn::N,vuoi'ŋâšeh,encéfalo
308,Gehirn::N,vuo'ivâšneh,cerebro
309,Gehirn::N,vuo'ivâšneh,encéfalo
310,Gehirn::N,vuõivâšn,cerebro
311,Gehirn::N,vuõivâšn,encéfalo
312,Gehirn::N,вуэййвэшна,cerebro
313,Gehirn::N,вуэййвэшна,encéfalo
314,Herz::N,vaajmoe,corazón
315,Herz::N,tsåhke,corazón
316,Herz::N,váibmu,corazón
317,Herz::N,váimu,corazón
318,Herz::N,čââ´đ,corazón
319,Herz::N,кӯттҌк,corazón
320,Magen::N,tjåejjie,estómago
321,Magen::N,tjoajvve,estómago
322,Magen::N,čoavji,estómago
323,Magen::N,čuáv'ji,estómago
324,Magen::N,čåu´jj,estómago
325,Magen::N,чо̄ввьй,estómago
326,Leber::N,mueksie,hígado
327,Leber::N,librre,hígado
328,Leber::N,vuoivvas,hígado
329,Leber::N,vuoivâs,hígado
330,Leber::N,vuõivâs,hígado
331,Leber::N,вуйвас,hígado
332,Atem::N,voejngehtasse,aliento
333,Atem::N,båssånis,aliento
334,Atem::N,vuojŋadahka,aliento
335,Atem::N,vuoiŋŋahat,aliento
336,Atem::N,vuo'iŋâstim,aliento
337,Atem::N,jiõg'g,aliento
338,Atem::N,вӯйнас,aliento
339,Atem::N,вӯййнмушш,aliento
340,Hunger::N,nielkie,hambre
341,Hunger::N,nielgge,hambre
342,Hunger::N,nealgi,hambre
343,Hunger::N,nelgi,hambre
344,Hunger::N,neä´lǧǧ,hambre
345,Hunger::N,не̄лльк,hambre
346,Träne::N,gïknjele,lágrima
347,Träne::N,ganjál,lágrima
348,Träne::N,ganjal,lágrima
349,Träne::N,koonjâl,lágrima
350,Träne::N,kõõnjâl,lágrima
351,Träne::N,кэ̄нял,lágrima
352,Geschmack::N,aelmie,gusto
353,Geschmack::N,muosse,gusto
354,Geschmack::N,smáhkka,gusto
355,Geschmack::N,máhku,gusto
356,Geschmack::N,smáhkka,gusto
357,Geschmack::N,mááhu,gusto
358,Geschmack::N,smakkâ,gusto
359,Geschmack::N,njõõd,gusto
360,Geschmack::N,smääkk,gusto
361,Geschmack::N,ня̄лльк,gusto
362,Geruch::N,haaje,olor
363,Geruch::N,habjja,olor
364,Geruch::N,hádja,olor
365,Geruch::N,opsâ,olor
366,Geruch::N,haajâ,olor
367,Geruch::N,õpss,olor
368,Geruch::N,haajj,olor
369,Geruch::N,апс,olor
370,Geruch::N,лэ̄гк,olor
371,Schlaf::N,nahkerh,sueño
372,Schlaf::N,nager,sueño
373,Schlaf::N,oados,sueño
374,Schlaf::N,nagir,sueño
375,Schlaf::N,naṿer,sueño
376,Schlaf::N,nââ´er,sueño
377,Schlaf::N,нагерь,sueño
378,Traum::N,nahkere,sueño
379,Traum::N,nahkere,ensueño
380,Traum::N,niehko,sueño
381,Traum::N,niehko,ensueño
382,Traum::N,niehku,sueño
383,Traum::N,niehku,ensueño
384,Traum::N,naṿer,sueño
385,Traum::N,naṿer,ensueño
386,Traum::N,nââ´er,sueño
387,Traum::N,nââ´er,ensueño
388,Traum::N,нагерь,sueño
389,Traum::N,нагерь,ensueño
390,Himmel::N,elmie,cielo
391,Himmel::N,almme,cielo
392,Himmel::N,albmi,cielo
393,Himmel::N,alme,cielo
394,Himmel::N,â´lmm,cielo
395,Himmel::N,алльм,cielo
396,Sonne::N,biejjie,sol
397,Sonne::N,bæjvásj,sol
398,Sonne::N,beaivváš,sol
399,Sonne::N,peivi,sol
400,Sonne::N,piäiváš,sol
401,Sonne::N,pei´vv,sol
402,Sonne::N,пе̄ййв,sol
403,Mond::N,aske,luna
404,Mond::N,mánno,luna
405,Mond::N,mánnu,luna
406,Mond::N,máánu,luna
407,Mond::N,mään,luna
408,Mond::N,ма̄нн,luna
409,Stern::N,daasta,estrella
410,Stern::N,naestie,estrella
411,Stern::N,násste,estrella
412,Stern::N,násti,estrella
413,Stern::N,täsni,estrella
414,Stern::N,tä´snn,estrella
415,Stern::N,та̄ссьт,estrella
416,Luft::N,elmie,aire
417,Luft::N,ájmmo,aire
418,Luft::N,áibmu,aire
419,Luft::N,áimu,aire
420,Luft::N,šõŋŋ,aire
421,Luft::N,вӯйнас,aire
422,Wind::N,bïegke,viento
423,Wind::N,biegga,viento
424,Wind::N,biegga,viento
425,Wind::N,pieg'gâ,viento
426,Wind::N,piõg'g,viento
427,Wind::N,пӣӈӈк,viento
428,Welle::N,baaroe,ola
429,Welle::N,baaroe,onda
430,Welle::N,bárro,ola
431,Welle::N,bárro,onda
432,Welle::N,bárru,ola
433,Welle::N,bárru,onda
434,Welle::N,pááṛu,ola
435,Welle::N,pááṛu,onda
436,Welle::N,päärr,ola
437,Welle::N,päärr,onda
438,Welle::N,нэ̄ммп,ola
439,Welle::N,нэ̄ммп,onda
440,Wasser::N,tjaetsie,agua
441,Wasser::N,tjáhtje,agua
442,Wasser::N,čáhci,agua
443,Wasser::N,čääci,agua
444,Wasser::N,čää´cc,agua
445,Wasser::N,ча̄дзь,agua
446,Stein::N,gierkie,piedra
447,Stein::N,giergge,piedra
448,Stein::N,geađgi,piedra
449,Stein::N,keđgi,piedra
450,Stein::N,ǩeä´dǧǧ,piedra
451,Stein::N,ке̄ддҌк,piedra
452,Boden::N,betnie,suelo
453,Boden::N,ednam,suelo
454,Boden::N,bodni,suelo
455,Boden::N,vuođđu,suelo
456,Boden::N,ponne,suelo
457,Boden::N,vuáđ̣u,suelo
458,Boden::N,vuâđđ,suelo
459,Boden::N,лаввьн,suelo
460,Boden::N,е̄ммьне,suelo
461,Erde::N,jåarta,tierra
462,Erde::N,mueltie,tierra
463,Erde::N,ednam,tierra
464,Erde::N,mållde,tierra
465,Erde::N,eana,tierra
466,Erde::N,eennâm,tierra
467,Erde::N,mädd,tierra
468,Erde::N,jânnam,tierra
469,Erde::N,е̄ммьне,tierra
470,Staub::N,heblie,polvo
471,Staub::N,tsumhtsie,polvo
472,Staub::N,dubme,polvo
473,Staub::N,dopmu,polvo
474,Staub::N,kovjâ,polvo
475,Staub::N,põõ´l,polvo
476,Staub::N,кэ̄ббьй,polvo
477,Rauch::N,soeve,humo
478,Rauch::N,suovva,humo
479,Rauch::N,suovva,humo
480,Rauch::N,suoṿâ,humo
481,Rauch::N,suõvv,humo
482,Rauch::N,сӯвв,humo
483,Funke::N,naestie,chispa
484,Funke::N,tjuonam,chispa
485,Funke::N,čuotnan,chispa
486,Funke::N,čuođâlm,chispa
487,Funke::N,iiskâr,chispa
488,Funke::N,čuõzzâm,chispa
489,Funke::N,чӯссэм,chispa
490,Feuer::N,dålle,fuego
491,Feuer::N,dållå,fuego
492,Feuer::N,dolla,fuego
493,Feuer::N,tullâ,fuego
494,Feuer::N,toll,fuego
495,Feuer::N,то̄лл,fuego
496,Licht::N,tjoevke,luz
497,Licht::N,tjuovgga,luz
498,Licht::N,čuovga,luz
499,Licht::N,čuovggas,luz
500,Licht::N,čuoṿâ,luz
501,Licht::N,toll,luz
502,Licht::N,čuõvv,luz
503,Licht::N,то̄лл,luz
504,Schatten::N,skugkie,sombra
505,Schatten::N,soejvene,sombra
506,Schatten::N,irkes,sombra
507,Schatten::N,sieges,sombra
508,Schatten::N,itku,sombra
509,Schatten::N,suoivâ,sombra
510,Schatten::N,õõtt,sombra
511,Schatten::N,ǩeeu´niǩ,sombra
512,Schatten::N,кывьнэхь,sombra
513,Wetter::N,vïerhtse,tiempo
514,Wetter::N,dálkke,tiempo
515,Wetter::N,dálki,tiempo
516,Wetter::N,šoŋŋâ,tiempo
517,Wetter::N,šõŋŋ,tiempo
518,Wetter::N,шэ̄ӈӈ,tiempo
519,Nebel::N,såavla,niebla
520,Nebel::N,mearhka,niebla
521,Nebel::N,murkko,niebla
522,Nebel::N,mierkká,niebla
523,Nebel::N,mierká,niebla
524,Nebel::N,miär'kká,niebla
525,Nebel::N,oṃo,niebla
526,Nebel::N,sue´lnn,niebla
527,Nebel::N,цӣгк,niebla
528,Nebel::N,сулльн,niebla
529,Wolke::N,balve,nube
530,Wolke::N,balvva,nube
531,Wolke::N,balva,nube
532,Wolke::N,polvâ,nube
533,Wolke::N,põlvv,nube
534,Wolke::N,пэллв,nube
535,Regen::N,ebrie,lluvia
536,Regen::N,harvve,lluvia
537,Regen::N,arvi,lluvia
538,Regen::N,arve,lluvia
539,Regen::N,â´brr,lluvia
540,Regen::N,аббьр,lluvia
541,Schnee::N,lopme,nieve
542,Schnee::N,moehtege,nieve
543,Schnee::N,muohta,nieve
544,Schnee::N,muohta,nieve
545,Schnee::N,muotâ,nieve
546,Schnee::N,muõtt,nieve
547,Schnee::N,вэ̄дз,nieve
548,Schnee::N,куэллт,nieve
549,Eis::N,jïenge,hielo
550,Eis::N,jiegŋa,hielo
551,Eis::N,jiekŋa,hielo
552,Eis::N,jieŋ̣â,hielo
553,Eis::N,jiõŋŋ,hielo
554,Eis::N,ӣӈӈ,hielo
555,Frost::N,baajkoe,helada
556,Frost::N,tjoasskem,helada
557,Frost::N,buolaš,helada
558,Frost::N,puolâš,helada
559,Frost::N,puõlâš,helada
560,Frost::N,мӯнь,helada
561,Kälte::N,jueskie,frío
562,Kälte::N,tjåetskeme,frío
563,Kälte::N,tjoasskem,frío
564,Kälte::N,čoaskin,frío
565,Kälte::N,ko'lmâsvuotâ,frío
566,Kälte::N,ijss,frío
567,Kälte::N,čuä´cǩǩem,frío
568,Kälte::N,tuârggnjõs,frío
569,Kälte::N,кэ̄лмас,frío
570,Hitze::N,baahke,calor
571,Hitze::N,báhkka,calor
572,Hitze::N,báhkka,calor
573,Hitze::N,pakkâ,calor
574,Hitze::N,kuṃe,calor
575,Hitze::N,paašt,calor
576,Hitze::N,жоарр,calor
577,Raureif::N,jyjse,escarcha
578,Raureif::N,ridne,escarcha
579,Raureif::N,goarre,escarcha
580,Raureif::N,ritni,escarcha
581,Raureif::N,suhči,escarcha
582,Raureif::N,riṇe,escarcha
583,Raureif::N,ай,escarcha
584,Regenbogen::N,aatjan goengere,arco iris
585,Regenbogen::N,aatjan joekse,arco iris
586,Regenbogen::N,ádjájuoksa,arco iris
587,Regenbogen::N,arvedávgi,arco iris
588,Regenbogen::N,bajándávgi,arco iris
589,Regenbogen::N,äijihtävgi,arco iris
590,Regenbogen::N,teârmmazjohss,arco iris
591,Regenbogen::N,тӣрмесью̄ккс,arco iris
592,Donner::N,raejrie,trueno
593,Donner::N,átjek,trueno
594,Donner::N,átjárájdde,trueno
595,Donner::N,áddjá,trueno
596,Donner::N,baján,trueno
597,Donner::N,juuṛâ,trueno
598,Donner::N,tie´rmes,trueno
599,Donner::N,тӣрмесь,trueno
600,Donner::N,ча̄ркнэгк,trueno
601,Strömung::N,njuvvie,corriente
602,Strömung::N,ájggedáhpe,corriente
603,Strömung::N,rávdnji,corriente
604,Strömung::N,virde,corriente
605,Strömung::N,ve´rdd,corriente
606,Strömung::N,выррьт,corriente
607,Tropfen::N,gåajhkohts,gota
608,Tropfen::N,gåjkudis,gota
609,Tropfen::N,goaikkanas,gota
610,Tropfen::N,čalme,gota
611,Tropfen::N,čâ´lmm,gota
612,Tropfen::N,ча̄лльм,gota
613,Schaum::N,sapte,espuma
614,Schaum::N,såpptå,espuma
615,Schaum::N,sokta,espuma
616,Schaum::N,suptâ,espuma
617,Schaum::N,soptt,espuma
618,Schaum::N,со̄ппт,espuma
619,Schmutz::N,haaskoe,suciedad
620,Schmutz::N,duolvva,suciedad
621,Schmutz::N,duolva,suciedad
622,Schmutz::N,durdi,suciedad
623,Schmutz::N,stänži,suciedad
624,Schmutz::N,sähss,suciedad
625,Schmutz::N,са̄ккьс,suciedad
626,Schmutz::N,не̄шшь,suciedad
627,See::N,jaevrie,lago
628,See::N,jávrre,lago
629,See::N,jávri,lago
630,See::N,jävri,lago
631,See::N,jâu´rr,lago
632,See::N,я̄ввьр,lago
633,Sumpf::N,pluevie,pantano
634,Sumpf::N,áhpe,pantano
635,Sumpf::N,sæmssa,pantano
636,Sumpf::N,jeaggi,pantano
637,Sumpf::N,jeggi,pantano
638,Sumpf::N,jeä´ǧ'ǧ,pantano
639,Sumpf::N,ла̄ммьп,pantano
640,Moor::N,pluevie,turbera
641,Moor::N,jiegge,turbera
642,Moor::N,suotnju,turbera
643,Moor::N,karrii,turbera
644,Moor::N,kä´rev,turbera
645,Moor::N,veättaǩ,turbera
646,Moor::N,ла̄ммьп,turbera
647,Wiese::N,ïentje,prado
648,Wiese::N,ïentje,pradera
649,Wiese::N,giedde,prado
650,Wiese::N,giedde,pradera
651,Wiese::N,gieddi,prado
652,Wiese::N,gieddi,pradera
653,Wiese::N,nijtto,prado
654,Wiese::N,nijtto,pradera
655,Wiese::N,пуэшенҍ,prado
656,Wiese::N,пуэшенҍ,pradera
657,Wald::N,skåake,bosque
658,Wald::N,skåajje,bosque
659,Wald::N,miehtsie,bosque
660,Wald::N,vuovdde,bosque
661,Wald::N,miehttse,bosque
662,Wald::N,vuovdi,bosque
663,Wald::N,meahcci,bosque
664,Wald::N,mecci,bosque
665,Wald::N,vyemi,bosque
666,Wald::N,vue´mm,bosque
667,Wald::N,meä´c'c,bosque
668,Wald::N,ля̄ммт,bosque
669,Hügel::N,deava,colina
670,Hügel::N,dievvá,colina
671,Hügel::N,dievvá,colina
672,Hügel::N,čummâ,colina
673,Hügel::N,pä´rcc,colina
674,Hügel::N,teä´rmm,colina
675,Hügel::N,ка̄ннҌт,colina
676,Anhöhe::N,deava,cerro
677,Anhöhe::N,jalladahke,cerro
678,Anhöhe::N,dievásj,cerro
679,Anhöhe::N,aláš,cerro
680,Anhöhe::N,luohkká,cerro
681,Anhöhe::N,tiävá,cerro
682,Anhöhe::N,poorááš,cerro
683,Anhöhe::N,ču´lpp,cerro
684,Anhöhe::N,škâu´ŋŋ,cerro
685,Anhöhe::N,ка̄ннҌт,cerro
686,Berg::N,bïerje,monte
687,Berg::N,bïerje,montaña
688,Berg::N,várre,monte
689,Berg::N,várre,montaña
690,Berg::N,várri,monte
691,Berg::N,várri,montaña
692,Berg::N,vääṛi,monte
693,Berg::N,vääṛi,montaña
694,Berg::N,vää´rr,monte
695,Berg::N,vää´rr,montaña
696,Berg::N,те̄ррьм,monte
697,Berg::N,те̄ррьм,montaña
698,Gipfel::N,dalvese,cima
699,Gipfel::N,dalvese,cumbre
700,Gipfel::N,tjåhkkå,cima
701,Gipfel::N,tjåhkkå,cumbre
702,Gipfel::N,čohkka,cima
703,Gipfel::N,čohkka,cumbre
704,Gipfel::N,čokke,cima
705,Gipfel::N,čokke,cumbre
706,Gipfel::N,čå´ǩǩ,cima
707,Gipfel::N,čå´ǩǩ,cumbre
708,Gipfel::N,ла̄ддҍв,cima
709,Gipfel::N,ла̄ддҍв,cumbre
710,Höhle::N,beajoe,cueva
711,Höhle::N,beajoe,caverna
712,Höhle::N,rájgge,cueva
713,Höhle::N,rájgge,caverna
714,Höhle::N,sluoggo,cueva
715,Höhle::N,sluoggo,caverna
716,Höhle::N,biedju,cueva
717,Höhle::N,biedju,caverna
718,Höhle::N,kuovđâšm,cueva
719,Höhle::N,kuovđâšm,caverna
720,Höhle::N,skuõrr,cueva
721,Höhle::N,skuõrr,caverna
722,Höhle::N,вуэӈӈк,cueva
723,Höhle::N,вуэӈӈк,caverna
724,Abhang::N,boelte,cuesta
725,Abhang::N,boelte,declive
726,Abhang::N,brijrie,cuesta
727,Abhang::N,brijrie,declive
728,Abhang::N,bállte,cuesta
729,Abhang::N,bállte,declive
730,Abhang::N,vielti,cuesta
731,Abhang::N,vielti,declive
732,Abhang::N,luohkká,cuesta
733,Abhang::N,luohkká,declive
734,Abhang::N,viel'tti,cuesta
735,Abhang::N,viel'tti,declive
736,Abhang::N,vie´ltt,cuesta
737,Abhang::N,vie´ltt,declive
738,Abhang::N,луэххк,cuesta
739,Abhang::N,луэххк,declive
740,Quelle::N,aajege,fuente
741,Quelle::N,aajege,manantial
