,Concept_ID,fr,bn
734,gestern::ADV,hier,গতকাল
735,einst::ADV,jadis,একবার মাত্র
736,einst::ADV,autrefois,একবার মাত্র
737,damals::ADV,alors,তখন
738,damals::ADV,à l'époque,তখন
739,danach::ADV,après,পরে
740,danach::ADV,ensuite,পরে
741,vorher::ADV,auparavant,আগে
742,zuerst::ADV,d'abord,আগে
743,zuerst::ADV,premièrement,আগে
744,einmal::ADV,une fois,একবার
745,manchmal::ADV,parfois,কখনও কখনও
746,manchmal::ADV,quelquefois,কখনও কখনও
747,oft::ADV,souvent,ঘনঘন
748,immer::ADV,toujours,সর্বদা
749,niemals::ADV,ne ... jamais,কখলও নহে
750,hier::ADV,ici,এখানে
751,hierhin::ADV,par ici,এখানে
752,von hier::ADV,d'ici,ত্রই স্তান হইতে
753,dort::ADV,là,ওখানে
754,dort::ADV,là-bas,ওখানে
755,dorthin::ADV,y,ওখানে
756,dorthin::ADV,par là,ওখানে
757,geradeaus::ADV,tout droit,অগ্রগামী
758,vorwärts::ADV,en avant,সন্মুখিকে
759,rückwärts::ADV,en arrière,খিরিয়া
760,zurück::ADV,de retour,পিঠ
761,unten::ADV,en bas,নীচে
762,unten::ADV,au-dessous,নীচে
763,hinab::ADV,en bas,নিম্নগামী
764,hinab::ADV,vers le bas,নিম্নগামী
765,oben::ADV,dessus,উপরে
766,oben::ADV,en haut,উপরে
767,hinauf::ADV,en haut,উচ্চতর অংশে
768,hinauf::ADV,vers le haut,উচ্চতর অংশে
769,überall::ADV,partout,সর্বত্র
770,nicht::ADV,ne ... pas,না
771,ein wenig::ADV,un peu,অল্প
772,kaum::ADV,à peine,কষ্টসহকাবে
773,sehr::ADV,très,খুব
774,so::ADV,si,তত
775,so::ADV,ainsi,তত
776,noch::ADV,encore,এখন পর্যস্ত
777,nur::ADV,seulement,শুধু
778,nur::ADV,ne ... que,শুধু
779,schon::ADV,déjà,ইতঃপুর্বে
780,wieder::ADV,de nouveau,আবার
781,vergebens::ADV,en vain,বিফলে
782,vor::PRP,devant,সম্মুখে
783,hinter::PRP,derrière,পশ্চাতে
784,unter::PRP,sous,নীচে
785,unter::PRP,au-dessous de,নীচে
786,durch::PRP,par,দ্বারা
787,durch::PRP,à travers,দ্বারা
788,neben::PRP,à côté de,কাছে
789,zwischen::PRP,entre,মধ্যে
790,wegen::PRP,à cause de,জন্য
791,dies::PRN,ceci,এটা
792,das::PRN,ce,ওটা
793,das::PRN,cela,ওটা
794,alles::PRN,tout,সব
795,ich::PRN,je,আমি
796,ich::PRN,moi,আমি
797,du::PRN,tu,তুমি
798,du::PRN,toi,তুমি
799,er::PRN,il,উনি
800,er::PRN,lui,উনি
801,wir::PRN,nous,আমরা
802,ihr::PRN,vous,তোমরা
803,sie::PRN,ils,তারা
804,sie::PRN,elles,তারা
805,was::FPRN,que,কি
806,was::FPRN,quoi,কি
807,wer::FPRN,qui,কে
808,wo::FADV,où,কোথায়
809,wohin::FADV,où,কোথায়
810,wie::FADV,comment,কেমন
811,warum::FADV,pourquoi,কেন
812,wieviel::FNUM,combien,কত
813,eins::NUM,un,অক
814,zwei::NUM,deux,দুই
815,drei::NUM,trois,তিন
816,vier::NUM,quatre,চার
817,fünf::NUM,cinq,পাঁচ
818,sechs::NUM,six,ছয়
819,sieben::NUM,sept,সাত
820,acht::NUM,huit,আট
821,neun::NUM,neuf,নয়
822,zehn::NUM,dix,দশ
823,elf::NUM,onze,এগারো
824,zwölf::NUM,douze,দ্বাদশ
825,zwanzig::NUM,vingt,বিশ
826,dreißig::NUM,trente,ত্রিশ
827,vierzig::NUM,quarante,চল্লিশ
828,fünfzig::NUM,cinquante,পঞ্চাশ
829,sechzig::NUM,soixante,ষাট
830,siebzig::NUM,soixante-dix,সত্তর
831,achtzig::NUM,quatre-vingt,আশি
832,neunzig::NUM,quatre-vingt-dix,নব্বুই
833,hundert::NUM,cent,শত
834,tausend::NUM,mille,হাজার
835,und::CNJ,et,আর
836,und::CNJ,et,এবং
837,oder::CNJ,ou,বা
838,stehen::V,être debout,দাঁড়ানো
839,sitzen::V,être assis,বসা
840,liegen::V,être couché,শোয়া
841,hängen::V,pendre,ঝোলা
842,werden::V,devenir,হইয়া উঠা
843,passieren::V,se passer,ঘটা
844,beginnen::V,commencer,আরম্ভ হওয়া
845,enden::V,finir,শেষ হওয়া
846,enden::V,se terminer,শেষ হওয়া
847,wechseln::V,changer,রূপাস্তর করা
848,wechseln::V,alterner,রূপাস্তর করা
849,aufgehen[Sonne]::V,se lever,উদিত হওয়া
850,untergehen[Sonne]::V,se coucher,অস্ত যাওয়া
851,scheinen[Sonne]::V,briller,আলো দেওয়া
852,donnern::V,tonner,বজ্রধ্বনি করা
853,wehen::V,souffler,প্রবাহিত হওয়া
854,strömen::V,affluer,প্রবাহিত হওয়া
855,fließen::V,couler,ছুটা
856,sich drehen::V,tourner,পাক খাওয়া
857,schwanken::V,osciller,দোলা
858,schwanken::V,chanceler,দোলা
859,schwingen::V,vibrer,দোলা
860,schwingen::V,osciller,দোলা
861,fallen::V,tomber,পড়া
862,brennen::V,brûler,সেঁকা
863,brennen::V,flamber,সেঁকা
864,rauchen::V,fumer,ধোঁয়া ছড়ান
865,regnen::V,pleuvoir,বর্ষণ_করা
866,gefrieren::V,geler,হিমায়িত হওয়া
867,tauen::V,dégeler,গলা
868,schmelzen::V,fondre,গলা
869,trocknen::V,sécher,শুষ্ক করা
870,sieden::V,bouillir,ফোঁড়া
871,faulen::V,pourrir,ক্ষয় হওয়া
872,faulen::V,se putréfier,ক্ষয় হওয়া
873,verfaulen::V,pourrir,ক্ষয় হওয়া 
874,reißen::V,rompre,ছিঁড়া
875,reißen::V,se déchirer,ছিঁড়া
876,versinken::V,s'enfoncer,ডুবা
877,vergehen::V,passer,যাওয়া
878,erscheinen::V,apparaître,আসা
879,verschwinden::V,disparaître,অদৃশ্য হওয়া
880,sinken::V,descendre,হ্রাস হওয়া
881,sinken::V,s'abaisser,হ্রাস হওয়া
882,abnehmen::V,diminuer,হ্রাস হওয়া
883,zunehmen::V,augmenter,বৃদ্ধি পাওয়া
884,steigen::V,monter,ওঠা
885,wachsen::V,croître,বড় হওয়া
886,glänzen::V,briller,জ্বলা
887,funkeln::V,étinceler,জ্বল্জ্বল করা
888,lärmen::V,faire du bruit,
889,läuten::V,sonner,রুসুঝুসু করা
890,klingeln::V,sonner,বাজা
891,klirren::V,cliqueter,টুংটাং-শব্দ করা
892,brausen::V,mugir,গর্জন করা
893,rauschen::V,bruire,মর্মরধ্বনি করা
894,klingen::V,sonner,শব্দ করা
895,bellen::V,aboyer,ঘেউ ঘেউ করা
896,heulen::V,hurler,গর্জন করা
897,blasen::V,souffler,ফুঁ দেওয়া
898,pfeifen::V,siffler,শিস্ দেওয়া
899,schreien::V,crier,চিৎকার করা
900,stöhnen::V,gémir,গোঁ-গো করা
901,zittern::V,trembler,কাঁপা
902,leben::V,vivre,বাঁচা
903,geboren werden::V,naître,জন্মানো
904,atmen::V,respirer,শ্বাস ফেলা
905,trinken::V,boire,পান করা
906,essen::V,manger,ভক্ষণ করা
907,schlucken::V,avaler,গেলা
908,müde werden::V,se lasser,পরিশ্রান্ত হওয়া
909,müde werden::V,se fatiguer,পরিশ্রান্ত হওয়া
910,einschlafen::V,s'endormir,নিদ্রামগ্ন হওয়া
911,schlafen::V,dormir,নিদ্রা যাওয়া
912,aufwachen::V,se réveiller,জাগা
913,aufstehen::V,se lever,জাগা
914,sich erholen::V,se reposer,আরাম করা
915,sich erholen::V,se détendre,আরাম করা
916,krank werden::V,tomber malade,অসুস্থ হত্তয়া
917,krank sein::V,être malade,রূগ্ণ হত্তয়া
918,schmerzen::V,faire mal,কন্কন করা
919,husten::V,tousser,কাশা
920,genesen::V,guérir,আরোগ্য হওয়া
921,genesen::V,se remettre,আরোগ্য হওয়া
922,sterben::V,mourir,মারা যাওয়া
923,umkommen::V,périr,মারা যাওয়া
924,sich bewegen::V,bouger,চলা
925,sich rühren::V,broncher,নড়া
926,sich erheben::V,se lever,উদিত হওয়া
927,sich setzen::V,s'asseoir,বসা
928,hinfallen::V,tomber,পড়া
929,laufen::V,marcher,হাঁটা
930,laufen::V,aller à pied,হাঁটা
931,schreiten::V,marcher,হাঁটা
932,spazierengehen::V,se promener,পায়চারি করা
933,eilen::V,courir,ত্বরাম্বিত করা
934,sich beeilen::V,se hâter,ত্বরাম্বিত করা
935,sich beeilen::V,se dépêcher,ত্বরাম্বিত করা
936,sausen::V,filer,ধেয়ে যাওয়া
937,rennen::V,courir,চলা
938,springen::V,sauter,লাফানো
939,klettern::V,grimper,আরোহণ করা
940,schaukeln::V,se balancer,দোলা
941,kriechen::V,ramper,হামাগুড়ি দেওয়া
942,schwimmen::V,nager,সাঁতার কাটা
943,tauchen::V,plonger,ডোবা
944,rudern::V,ramer,দাঁড় টানা
945,fahren::V,aller,চালান
946,fahren::V,rouler,চালান
947,fliegen::V,voler,ওড়া
948,gehen::V,aller,যাওয়া
949,weggehen::V,s'en aller,প্রস্থান করা
950,abfahren::V,partir,প্রস্থান করা
951,anhalten::V,s'arrêter,থামা
952,hineingehen::V,entrer,ঢোকা
953,eintreten::V,entrer,ঢোকা
954,kommen::V,venir,আসা
955,ankommen::V,arriver,আসা
956,zurückkommen::V,revenir,ফিরা
957,bleiben::V,rester,থাকা
958,bleiben::V,demeurer,থাকা
959,warten::V,attendre,অপেক্ষা করা
960,erwarten::V,attendre,অপেক্ষা করা
961,suchen::V,chercher,খোঁজ করা
962,finden::V,trouver,পাওয়া
963,versuchen::V,essayer,পরখ করা
964,vorbereiten::V,préparer,প্রস্তুত করা
965,lieben::V,aimer,ভালবাসা
966,mögen::V,aimer,পছন্দ করা
967,mögen::V,vouloir,পছন্দ করা
968,lachen::V,rire,হাসা
969,rühren::V,toucher,হৃদয়ম্পর্শ করা
970,rühren::V,attendrir,হৃদয়ম্পর্শ করা
971,weinen::V,pleurer,কাঁদা
972,schimpfen::V,gronder,নালিশ করা
973,sich ärgern::V,se fâcher,রাগ হত্তয়া
974,sich fürchten::V,avoir peur,ভয় করা
975,fürchten::V,craindre,ডরা
976,fürchten::V,avoir peur de,ডরা
977,fliehen::V,fuir,পালানো
978,flüchten::V,s'enfuir,পালানো
979,sehen::V,voir,দেখা
980,anschauen::V,regarder,দেখা
981,ansehen::V,regarder,দেখা
982,hören::V,entendre,শোনা
983,zuhören::V,écouter,শোনা
984,probieren::V,goûter,পরখ করা
985,riechen::V,sentir,শুঁকা
986,fühlen::V,sentir,অনুভব করা
987,scheinen::V,sembler,মনে হত্তয়া
988,scheinen::V,paraître,মনে হত্তয়া
989,zu sehen sein::V,se voir,দেখা দেত্তয়া
990,zu sehen sein::V,être visible,দেখা দেত্তয়া
991,vernehmen::V,entendre,শোনা
992,vernehmen::V,percevoir,শোনা
993,frieren::V,avoir froid,শীত লাগা
994,tun::V,faire,করা
995,können::V,savoir,পারা
996,können::V,pouvoir,পারা
997,wollen::V,vouloir,ইচ্ছা করা
998,anfangen::V,commencer,আরম্ভ করা
999,beenden::V,finir,শেষ করা
1000,beenden::V,terminer,শেষ করা
1001,aufhören::V,cesser,থামা
1002,aufhören::V,arrêter,থামা
1003,gelingen::V,réussir,সিদ্ধিলাভ করা
1004,geraten::V,réussir,পরিণত হত্তয়া
1005,öffnen::V,ouvrir,খোলা
1006,schließen::V,fermer,বন্ধ করা
1007,stellen::V,poser,স্থাপন করা
1008,stellen::V,mettre,স্থাপন করা
1009,setzen::V,placer,স্থাপন করা
1010,legen::V,placer,স্থাপন করা
1011,berühren::V,toucher,স্পর্শ করা
1012,verbinden::V,lier,সংযুক্ত করা
1013,bedecken::V,couvrir,ঢাকা
1014,aufhängen::V,accrocher,ঝুলানো
1015,anzünden::V,allumer,জ্বালান
1016,aufheben::V,ramasser,কুড়াইয়া তোলা
1017,zurücklassen::V,laisser,পরিত্যাগ করা
1018,verlieren::V,perdre,হারান
1019,fallen lassen::V,lâcher,ফেলা
1020,fallen lassen::V,laisser tomber,ফেলা
1021,machen::V,faire,গঠন করা
1022,herstellen::V,produire,সৃষ্টি করা
1023,herstellen::V,fabriquer,সৃষ্টি করা
1024,bauen::V,bâtir,নির্মাণ করা
1025,bauen::V,construire,নির্মাণ করা
1026,reparieren::V,réparer,মেরামত করা
1027,verbessern::V,améliorer,উন্নতিলাভ করা
1028,ändern::V,changer,পরিবর্তিত করা
1029,ändern::V,modifier,পরিবর্তিত করা
1030,graben::V,creuser,খনন করা
1031,beugen::V,plier,নোয়া
1032,beugen::V,ployer,নোয়া
1033,biegen::V,courber,নোয়া
1034,drehen::V,tordre,ঘোরান
1035,drehen::V,tourner,ঘোরান
1036,wenden::V,retourner,উলটাইয়া দেত্তয়া
1037,umdrehen::V,tourner,উলটানো
1038,heben::V,soulever,উত্তোলন করা
1039,hochheben::V,lever,উঁচু করা
1040,ergreifen::V,saisir,দখল করা
1041,ergreifen::V,prendre,দখল করা
1042,halten::V,tenir,ধরা
1043,drücken::V,presser,টেপা
1044,schieben::V,pousser,ঠেলা
1045,kratzen::V,gratter,চাঁচা
1046,kratzen::V,égratigner,চাঁচা
1047,lecken::V,lécher,চাটা
1048,beißen::V,mordre,দংশন করা
1049,abreißen::V,arracher,বিচ্ছিন্ন করা
1050,abschneiden::V,couper,বিচ্ছিন্ন করা
1051,binden::V,lier,বন্ধন করা
1052,binden::V,attacher,বন্ধন করা
1053,stecken::V,enfoncer,বিদ্ধ করা
1054,brechen::V,rompre,ভাঙা
1055,klopfen::V,frapper,আঘাত করা
1056,hauen::V,frapper,আঘাত করা
1057,kleben::V,coller,সাঁটা
1058,reiben::V,frotter,ঘষা
1059,streichen::V,empâter,ছড়াইয়া
1060,schleifen::V,affiler,ধার দেওয়া
1061,schleifen::V,aiguiser,ধার দেওয়া
1062,schneiden::V,couper,কাটা
1063,schneiden::V,trancher,কাটা
1064,rütteln::V,cahoter,নাড়ান
1065,schütteln::V,secouer,নড়া
1066,schwenken::V,agiter,দোলা
1067,schütten::V,verser,বর্ষণ করা
1068,füllen::V,remplir,পরিপূর্ণ করা
1069,einwickeln::V,envelopper,মুড়া
1070,tragen::V,porter,বহন করা
1071,schleppen::V,traîner,টানা
1072,ziehen::V,tirer,টানা
1073,aufbewahren::V,garder,রাখা
1074,aufbewahren::V,conserver,রাখা
1075,werfen::V,jeter,ছুড়া
1076,werfen::V,lancer,ছুড়া
1077,fangen::V,attraper,লোফা
1078,packen::V,agripper,ধরা
1079,verstecken::V,cacher,গোপন করা
1080,teilen::V,diviser,বিভক্ত করা
1081,schicken::V,envoyer,প্রেরণ করা
1082,bringen::V,apporter,আনা
1083,hinzufügen::V,ajouter,একত্র করা
1084,bekommen::V,obtenir,পাওয়া
1085,erhalten::V,recevoir,পাওয়া
1086,nehmen::V,prendre,নেওয়া
1087,wählen::V,choisir,বাছা
1088,auswählen::V,choisir,বাছা
1089,auswählen::V,sélectionner,বাছা
1090,bewahren::V,préserver,বাঁচাইয়া রাখা
1091,behindern::V,gêner,বাধা দেওয়া
1092,verderben::V,gâter,নষ্ট করা
1093,verderben::V,corrompre,নষ্ট করা
1094,beschädigen::V,endommager,ক্ষতি করা
1095,zerbrechen::V,casser,ভাঙ্গিয়া যাওয়া
1096,zerreißen::V,déchirer,ছিঁড়া
1097,zerstören::V,détruire,বিনাশ করা
1098,verbrennen::V,brûler,দহন করা
1099,geben::V,donner,দেওয়া
1100,reichen::V,tendre,দেওয়া
1101,schenken::V,offrir,উপহার দেত্তয়া
1102,versprechen::V,promettre,প্রতিশ্রুতি দেওয়া
1103,wünschen::V,souhaiter,আকাঙ্ক্ষা করা
1104,loben::V,louer,প্রশংসা করা
1105,küssen::V,embrasser,চুম্বন করা
1106,wiegen::V,bercer,দুলানো
1107,zudecken::V,couvrir,ঢাকা
1108,wecken::V,éveiller,জাগানো
1109,wecken::V,réveiller,জাগানো
1110,zeigen::V,montrer,দেখানো
1111,zeigen::V,faire voir,দেখানো
1112,führen::V,guider,পথ দেখানো
1113,lehren::V,apprendre,শেখানো
1114,unterrichten::V,instruire,শিক্ষা দেওয়া
1115,aufziehen::V,élever,পালন করা
1116,leiten::V,diriger,পরিচালনা করা
1117,leiten::V,conduire,পরিচালনা করা
1118,antreiben::V,pousser,চালনা করা
1119,lassen::V,faire,অনুমতি দেওয়া
1120,einladen::V,inviter,নিমন্ত্রণ করা
1121,vereinigen::V,unir,এক করা
1122,vereinigen::V,réunir,এক করা
1123,besuchen::V,visiter,দেখিতে যাওয়া
1124,besuchen::V,aller voir,দেখিতে যাওয়া
1125,treffen::V,rencontrer,সন্মুখীন হওয়া
1126,sich versammeln::V,s'assembler,জড়ো হওয়া
1127,spielen::V,jouer,খেলা
1128,singen::V,chanter,গাওয়া
1129,tanzen::V,danser,নাচা
1130,sich trennen::V,se séparer,পৃথক করা
1131,verlassen::V,quitter,পরিত্যাগ করা
1132,retten::V,sauver,উদ্ধার করা
1133,bewachen::V,garder,পাহারা দেওয়া
1134,schützen::V,protéger,রক্ষা করা
1135,verteidigen::V,défendre,রক্ষা করা
1136,sich schlagen::V,se taper,লড়াই করা
1137,schießen::V,tirer,তীরবেগে ছোটা
1138,siegen::V,vaincre,জেতা
1139,ärgern::V,agacer,বিরক্ত করা
1140,schlagen::V,battre,আঘাত করা
1141,schlagen::V,frapper,আঘাত করা
1142,treten::V,botter,লাথি মারা
1143,treten::V,donner un coup de pied à,লাথি মারা
1144,stechen::V,piquer,দংশন করা
1145,stoßen::V,heurter,ঠেলা
1146,stehlen::V,voler,অপহরণ করা
1147,stören::V,gêner,ঘাঁটান
1148,stören::V,déranger,ঘাঁটান
1149,belästigen::V,molester,বিরক্ত করা
1150,belästigen::V,importuner,বিরক্ত করা
1151,verbergen::V,cacher,গোপন করা
1152,verbergen::V,dissimuler,গোপন করা
1153,täuschen::V,abuser,প্রবঞ্চনা করা
1154,täuschen::V,tromper,প্রবঞ্চনা করা
1155,betrügen::V,duper,প্রতারণা করা
1156,betrügen::V,frauder,প্রতারণা করা
1157,töten::V,tuer,হত্যা করা
1158,wohnen::V,habiter,বাস করা
1159,wohnen::V,demeurer,বাস করা
1160,arbeiten::V,travailler,কাজ করা
1161,sammeln::V,collectionner,সংগ্রহ করা
1162,pflücken::V,cueillir,চয়ন করা
1163,jagen::V,chasser,শিকার করা
1164,fischen::V,pêcher,মাছ ধরা
1165,fassen::V,capturer,ধরা
1166,hüten::V,garder,যুথভুক্ত করা
1167,treiben::V,mener,চালনা করা
1168,anbinden::V,attacher,বন্ধন করা
1169,füttern::V,faire manger,ভোজন করানো
1170,melken::V,traire,দুগ্ধ দোহন করা
1171,hacken::V,fendre,কাটা
1172,gießen::V,arroser,বর্ষণ করা
1173,reifen::V,mûrir,পাকা
1174,zubereiten::V,préparer,রন্ধন করা
1175,kochen::V,cuire,রন্ধন করা
1176,backen::V,cuire,সেকা
1177,braten::V,rôtir,ভাজা
1178,umrühren::V,remuer,নড়ানো
1179,stricken::V,tricoter,বোনা
1180,nähen::V,coudre,সেলাই করা
1181,färben::V,teindre,রঞ্জিত করা
1182,reinigen::V,nettoyer,পরিষ্কার করা
1183,waschen::V,laver,পরিষ্কার করা
1184,abwischen::V,essuyer,মুছা
1185,spülen::V,rincer,পরিষ্কার করা
1186,fegen::V,balayer,ঝাঁট দেওয়া
1187,kehren::V,balayer,ঝাঁট দেওয়া
1188,baden::V,se baigner,অবগাহন করা
1189,sich waschen::V,se laver,ধোয়া
1190,ausziehen::V,ôter,খুলা
1191,ausziehen::V,enlever,খুলা
1192,anziehen::V,mettre,গায়ে দেত্তয়া
1193,sich anziehen::V,s'habiller,পোশাক পরা
1194,kämmen::V,peigner,আঁচড়ানো
1195,schmücken::V,orner,সাজান করা
1196,schmücken::V,décorer,সাজান করা
1197,sagen::V,dire,উচ্চারণ করা
1198,sprechen::V,parler,বলা
1199,reden::V,parler,আলাপ করা
1200,sich unterhalten::V,bavarder,আড্ডা দেওয়া
1201,sich unterhalten::V,s'entretenir,আড্ডা দেওয়া
1202,fragen::V,demander,জিজ্ঞাসা করা
1203,bitten::V,prier,প্রার্থনা করা
1204,erzählen::V,raconter,বর্ণনা করা
1205,mitteilen::V,communiquer,বলা
1206,nennen::V,nommer,নাম দেওয়া
1207,nennen::V,appeler,নাম দেওয়া
1208,rufen::V,appeler,আমন্ত্রণ করা
1209,prahlen::V,se vanter,বড়াই করা
1210,übersetzen::V,traduire,ভাষাস্তরিত করা
1211,denken::V,penser,ভাবা
1212,glauben::V,croire,বিশ্বাস করা
1213,bemerken::V,remarquer,লক্ষ্য করা
1214,bemerken::V,apercevoir,লক্ষ্য করা
1215,erkennen::V,reconnaître,চিনিতে পারা
1216,begreifen::V,concevoir,উপলব্ধি করা
1217,verstehen::V,entendre,উপলব্ধি করা
1218,verstehen::V,comprendre,উপলব্ধি করা
1219,lernen::V,apprendre,শেখা
1220,wissen::V,savoir,জানা
1221,sich erinnern an::V,se souvenir de,মনে করা
1222,vergessen::V,oublier,বিস্মৃত হওয়া
1223,messen::V,mesurer,মাপা
1224,zählen::V,compter,গণনা করা
1225,rechnen::V,calculer,হিসাব করা
1226,lesen::V,lire,পাঠ করা
1227,malen::V,peindre,আঁকা
1228,zeichnen::V,dessiner,ছকা
1229,schreiben::V,écrire,লেখা
1230,besitzen::V,posséder,অধিকার করা
1231,kaufen::V,acheter,ক্রয় করা
1232,verkaufen::V,vendre,বেচা
1233,bezahlen::V,payer,প্রদান করা
1234,zahlen::V,payer,প্রদান করা
1235,beherrschen::V,dominer,শাসন করা
1236,beherrschen::V,maîtriser,শাসন করা
1237,ertragen::V,tolérer,বহন করা
1238,ertragen::V,supporter,বহন করা
