,Concept_ID,,ka
183,Hecht::N,,ქარიყლაპია
184,Schlange[Tier]::N,,გველი
185,Wurm::N,,ჭია
186,Spinne::N,,ობობა
187,Ameise::N,,ჭიანჭველა
188,Laus::N,,ტილი
189,Laus::N,,მკბენარი
190,Mücke::N,,კოღო
191,Fliege::N,,ბუზი
192,Schmetterling::N,,პეპელა
193,Beere::N,,კენკრა
194,Apfel::N,,ვაშლი
195,Pilz::N,,სოკო
196,Zwiebel::N,,ხახვი
197,Saat::N,,თესლი
198,Korn::N,,მარცვალი
199,Heu::N,,თივა
200,Schale::N,,ჩენჩო
201,Grube::N,,ორმო
202,Falle::N,,ხაფანგი
203,Schlinge::N,,მახე
204,Spur::N,,კვალი
205,Asche::N,,ფერფლი
206,Dreck::N,,ტალახი
207,Dreck::N,,სიბინძურე
208,Eisen::N,,რკინა
209,Gold::N,,ოქრო
210,Silber::N,,ვერცხლი
211,Kohle::N,,ნახშირი
212,Glas::N,,მინა
213,Lehm::N,,თიხა
214,Sand::N,,ქვიშა
215,Mensch::N,,ადამიანი
216,Mann::N,,კაცი
217,Frau::N,,ქალი
218,Kind::N,,ბავშვი
219,Junge::N,,ვაჟი
220,Mädchen::N,,გოგო
221,Familie::N,,ოჯახი
222,Großvater::N,,პაპა
223,Großvater::N,,ბაბუა
224,Großmutter::N,,ბებია
225,Großmutter::N,,დიდედა
226,Eltern::N,,მშობლები
227,Vater::N,,მამა
228,Mutter::N,,დედა
229,Sohn::N,,ვაჟიშვილი
230,Tochter::N,,ქალიშვილი
231,Bruder::N,,ძმა
232,Schwester::N,,და
233,Onkel::N,,ბიძა
234,Tante::N,,დეიდა
235,Tante::N,,მამიდა
236,Ehemann::N,,ქმარი
237,Ehefrau::N,,ცოლი
238,Freude::N,,სიხარული
239,Gelächter::N,,სიცილი
240,Glück::N,,ბედნიერება
241,Kummer::N,,მწუხარება
242,Wunsch::N,,წადილი
243,Wunsch::N,,სურვილი
244,Lust::N,,წადილი
245,Geist::N,,სული
246,Gedanke::N,,ფიქრი
247,Gedächtnis::N,,მეხსიერება
248,Verstand::N,,ჭკუა
249,Verstand::N,,გონება
250,Sinn::N,,მნიშვნელობა
251,Grund::N,,მიზეზი
252,Wahrheit::N,,სიმართლე
253,Wahrheit::N,,ჭეშმარიტება
254,Gespräch::N,,ბაასი
255,Gespräch::N,,საუბარი
256,Märchen::N,,არაკი
257,Märchen::N,,ზღაპარი
258,Erzählung::N,,თქმულება
259,Nachricht::N,,ცნობა
260,Nachricht::N,,ამბავი
261,Neuigkeit::N,,სიახლე
262,Name::N,,სახელი
263,Rätsel::N,,გამოცანა
264,Rede::N,,სიტყვა
265,Sprache::N,,ენა
266,Stimme::N,,ხმა
267,Wort::N,,სიტყვა
268,Zeichen::N,,ნიშანი
269,Ruf::N,,ძახილი
270,Lärm::N,,ხმაური
271,Laut::N,,ხმა
272,Laut::N,,ბგერა
273,Ton::N,,ტონი
274,Lied::N,,სიმღერა
275,Ruhe::N,,სიწყნარე
276,Leute::N,,ადამიანები
277,Volk::N,,ერი
278,Volk::N,,ხალხი
279,Arbeit::N,,მუშაობა
280,Gast::N,,სტუმარი
281,Geschenk::N,,საჩუქარი
282,Spiel::N,,თამაში
283,Gesellschaft::N,,საზოგადოება
284,Hilfe::N,,შველა
285,Hilfe::N,,დახმარება
286,Freund::N,,მეგობარი
287,Kamerad::N,,ამხანაგი
288,Angelegenheit::N,,საქმე
289,Anzahl::N,,ოდენობა
290,Art::N,,სახეობა
291,Stück::N,,ნატეხი
292,Teil::N,,წილი
293,Hälfte::N,,ნახევარი
294,Kreis::N,,წრე
295,Kreuz::N,,ჯვარი
296,Linie::N,,ხაზი
297,Strich::N,,შტრიხი
298,Abstand::N,,მანძილი
299,Entfernung::N,,სიშორე
300,Gegend::N,,არე
301,Gegend::N,,მხარე
302,Platz::N,,ფართობი
303,Ort::N,,ადგილი
304,Seite::N,,მხარე
305,Mitte::N,,შუა
306,Gegenstand::N,,საგანი
307,Sache::N,,ნივთი
308,Rand::N,,კიდე
309,Kante::N,,ნაწიბული
310,Ecke::N,,კუთხე
311,Spitze::N,,წვეტი
312,Ende::N,,ბოლო
313,Loch::N,,ხვრელი
314,Winkel::N,,კუთხე
315,Muster::N,,მოხატულობა
316,Größe::N,,ზომა
317,Größe::N,,სიდიდე
318,Länge::N,,სიგრძე
319,Höhe::N,,სიმაღლე
320,Gewicht::N,,წონა
321,Menge::N,,რაოდენობა
322,Haufen::N,,გროვა
323,Reihe::N,,რიგი
324,Reihe::N,,წყება
325,Boot::N,,გემი
326,Ruder::N,,ხოფი
327,Ruder::N,,ნიჩაბი
328,Schlitten::N,,მარხილი
329,Ski::N,,თხილამური
330,Lagerfeuer::N,,კოცონი
331,Last::N,,ტვირთი
332,Gang::N,,სვლა
333,Schritt::N,,ბიჯი
334,Norden::N,,ჩრდილოეთი
335,Süden::N,,სამხრეთი
336,Westen::N,,დასავლეთი
337,Osten::N,,აღმოსავლეთი
338,Holz::N,,ხე
339,Brett::N,,დაფა
340,Brett::N,,ფიცარი
341,Platte::N,,თლილი ქვა
342,Stütze::N,,საყრდენი
343,Stange::N,,ჭოკი
344,Stock::N,,კეტი
345,Stab::N,,ლატანი
346,Rohr::N,,მილაკი
347,Haus::N,,სახლი
348,Heim::N,,ოჯახის კერა
349,Ofen::N,,ღუმელი
350,Fußboden::N,,იატაკი
351,Tisch::N,,სუფრა
352,Tisch::N,,მაგიდა
353,Stuhl::N,,სკამი
354,Wiege::N,,აკვანი
355,Bett::N,,საწოლი
356,Bett::N,,სარეცელი
357,Regal::N,,თაროები
358,Kiste::N,,ყუთი
359,Kiste::N,,სკივრი
360,Fenster::N,,ფანჯარა
361,Fenster::N,,სარკმელი
362,Tür::N,,ბჭე
363,Tür::N,,კარი
364,Tor::N,,ჭიშკარი
365,Zaun::N,,ღობე
366,Zaun::N,,გალავანი
367,Dach::N,,სახურავი
368,Leiter::N,,კიბე
369,Besen::N,,ცოცხი
370,Spaten::N,,ნიჩაბი
371,Schaufel::N,,ბარი
372,Gabel::N,,ჩანგალი
373,Löffel::N,,კოვზი
374,Messer::N,,დანა
375,Nagel::N,,ლურსმანი
376,Netz::N,,ბადე
377,Haken::N,,კავი
378,Haken::N,,კაუჭი
379,Griff::N,,ტარი
380,Schloss::N,,კლიტე
381,Schloss::N,,საკეტი
382,Bild::N,,სურათი
383,Figur::N,,ფიგურა
384,Puppe::N,,თოჯინა
385,Beutel::N,,პარკი
386,Bündel::N,,გალა
387,Bündel::N,,ასხმა
388,Tasche::N,,ჩანთა
389,Eimer::N,,ჩამჩა
390,Deckel::N,,ხუფი
391,Deckel::N,,სარქველი
392,Geschirr::N,,ჭურჭელი
393,Sack::N,,ტომარა
394,Tasse::N,,ფინჯანი
395,Topf::N,,ქოთანი
396,Kessel::N,,ქვაბი
397,Essen::N,,ჭამა
398,Nahrung::N,,საზრდო
399,Nahrung::N,,საკვები
400,Speise::N,,საჭმელი
401,Fleisch::N,,ხორცი
402,Getreide::N,,მარცვლოვანი
403,Brei::N,,ფაფა
404,Brot::N,,პური
405,Scheibe::N,,ნაჭერი
406,Fett::N,,ქონი
407,Fett::N,,ცხიმი
408,Butter::N,,კარაქი
409,Öl::N,,ზეთი
410,Salz::N,,მარილი
411,Suppe::N,,სუფი
412,Honig::N,,თაფლი
413,Milch::N,,რძე
414,Tee::N,,ჩაი
415,Leder::N,,ტყავი
416,Wolle::N,,მატყლი
417,Stoff::N,,ქსოვილი
418,Nadel::N,,ნემსი
419,Faden::N,,ძაფი
420,Faden::N,,მკედი
421,Knopf::N,,ღილი
422,Knoten::N,,ნასკვი
423,Farbe::N,,საღებავი
424,Kleidung::N,,ტანსაცმელი
425,Hemd::N,,ხალათი
426,Hemd::N,,პერანგი
427,Kragen::N,,საყელო
428,Ärmel::N,,სახელო
429,Hose::N,,შარვალი
430,Gürtel::N,,ქამარი
431,Mütze::N,,ქუდი
432,Schuh::N,,ფეხსაცმელი
433,Stiefel::N,,ჩექმა
434,Ring::N,,ბეჭედი
435,Band::N,,ბაფთი
436,Kamm::N,,სავარცხელი
437,Spiegel::N,,სარკე
438,Riemen::N,,ღვედი
439,Schnur::N,,ლარი
440,Leine::N,,ჯაჭვი
441,Decke::N,,საბანი
442,Kissen::N,,ბალიში
443,Tuch::N,,მაუდი
444,Tuch::N,,თავშალი
445,Handtuch::N,,ხელსახოცი
446,Kraft::N,,ძალა
447,Stärke::N,,ღონე
448,Gesundheit::N,,ჯანმრთელობა
449,Krankheit::N,,სენი
450,Krankheit::N,,ავადმყოფობა
451,Schmerz::N,,ტკივილი
452,Wunde::N,,იარი
453,Wunde::N,,ჭრილობა
454,Fieber::N,,ციება
455,Arznei::N,,წამალი
456,Brücke::N,,ხიდი
457,Brunnen::N,,ჭა
458,Weide::N,,საძოვარი
459,Pfad::N,,ბილიკი
460,Weg::N,,გზა
461,Straße::N,,შარაგზა
462,Dorf::N,,დაბა
463,Dorf::N,,სოფელი
464,Stadt::N,,ქალაქი
465,Brief::N,,წერილი
466,Buch::N,,წიგნი
467,Buchstabe::N,,ასო
468,Zeitung::N,,გაზეთი
469,Leben::N,,სიცოცხლე
470,Tod::N,,სიკვდილი
471,Grab::N,,სამარე
472,Grab::N,,საფლავი
473,Kirche::N,,ეკლესია
474,Sünde::N,,ცოდვა
475,Gott::N,,ღმერთი
476,Arbeiter::N,,მუშა
477,Chef::N,,გამგე
478,Meister::N,,ოსტატი
479,Arzt::N,,ექიმი
480,Arzt::N,,მკურნალი
481,Lehrer::N,,მასწავლებელი
482,Geld::N,,ფული
483,Geschäft::N,,საქმე
484,Geschäft::N,,ბიზნესი
485,Laden::N,,დუქანი
486,Laden::N,,მაღაზია
487,Preis::N,,ფასი
488,Ware::N,,საქონელი
489,Nutzen::N,,ხეირი
490,Reichtum::N,,სიმდიდრე
491,Welt::N,,მსოფლიო
492,Land::N,,მხარე
493,Land::N,,ქვეყანა
494,Staat::N,,სახელმწიფო
495,König::N,,მეფე
496,Macht::N,,ძლიერება
497,Grenze::N,,ზღვარი
498,Krieg::N,,ომი
499,Feind::N,,მტერი
500,Gewalt::N,,სისასტიკე
501,Kampf::N,,ბრძოლა
502,Bogen[Waffe]::N,,მშვილდი
503,Pfeil::N,,ისარი
504,Pfeil::N,,მახვილი
505,Gewehr::N,,თოფი
506,Gewehr::N,,შაშხანა
507,Fehler::N,,შეცდომა
508,Lüge::N,,სიცრუე
509,Schaden::N,,ვნება
510,Unglück::N,,ხიფათი
511,Unglück::N,,უბედურება
512,Schuld::N,,ბრალი
513,Alter::N,,ასაკი
514,Schluss::N,,ბოლო
515,Schluss::N,,დასასრული
516,Zeit::N,,დრო
517,Tag::N,,დღე
518,Morgen::N,,დილა
519,Mittag::N,,შუადღე
520,Abend::N,,საღამო
521,Nacht::N,,ღამე
522,Woche::N,,კვირა
523,Monat::N,,თვე
524,Jahr::N,,წელი
525,Frühling::N,,გაზაფხული
526,Sommer::N,,ზაფხული
527,Herbst::N,,შემოდგომა
528,Winter::N,,ზამთარი
529,Januar::N,,იანვარი
530,Februar::N,,თებერვალი
531,März::N,,მარტი
532,April::N,,აპრილი
533,Mai::N,,მაისი
534,Juni::N,,ივნისი
535,Juli::N,,ივლისი
536,August::N,,აგვისტო
537,September::N,,სექტემბერი
538,Oktober::N,,ოქტომბერი
539,November::N,,ნოემბერი
540,Dezember::N,,დეკემბერი
541,Montag::N,,ორშაბათი
542,Dienstag::N,,სამშაბათი
543,Mittwoch::N,,ოთხშაბათი
544,Donnerstag::N,,ხუთშაბათი
545,Freitag::N,,პარასკევი
546,Samstag::N,,შაბათი
547,Sonntag::N,,კვირა
548,groß::A,,დიდი
549,klein::A,,მცირე
550,klein::A,,პატარა
551,lang::A,,გრძელი
552,kurz::A,,მოკლე
553,breit::A,,ფართო
554,breit::A,,განიერი
555,schmal::A,,ვიწრო
556,schmal::A,,წვრილი
557,dicht::A,,მჭიდრო
558,dick[Gegenstand]::A,,სქელი
559,dünn::A,,წვრილი
560,fein::A,,თხელი
561,fest::A,,მყარი
562,flach::A,,ბრტყელი
563,glatt::A,,გლუ
564,hart::A,,მაგარი
565,weich::A,,რბილი
566,rund::A,,მრგვალი
567,spitz::A,,წვეტიანი
568,scharf::A,,მჭრელი
569,stumpf::A,,ბლაგვი
570,schwer::A,,მძიმე
571,schön::A,,ლამაზი
572,heiß::A,,ცხელი
573,warm::A,,თბილი
574,kalt::A,,ცივი
575,kühl::A,,გრილი
576,frisch::A,,სუფთა
577,feucht::A,,ნოტიო
578,nass::A,,სველი
579,trocken::A,,მშრალი
580,voll::A,,სავსე
581,leer::A,,ცარიელი
582,offen::A,,ღია
583,offen::A,,გაშლილი
584,geschlossen::A,,დახურული
585,sauber::A,,სუფთა
586,sauber::A,,წმინდა
587,schmutzig::A,,ტალახიანი
588,roh::A,,უმი
589,reif::A,,მწიფე
590,lecker::A,,გემრიელი
591,süß::A,,ტკბილი
592,bitter::A,,მწარე
593,sauer::A,,მჟავე
594,hell::A,,ნათელი
595,dunkel::A,,ბნელი
596,schwarz::A,,შავი
597,weiß::A,,თეთრი
598,rot::A,,წითელი
599,gelb::A,,ყვითელი
600,blau::A,,ლურჯი
601,blau::A,,ცისფერი
602,grün::A,,მწვანე
603,grau::A,,რუხი
604,grau::A,,ნაცრისფერი
605,bunt::A,,ჭრელი
606,bunt::A,,ფერადი
607,billig::A,,იაფი
608,teuer::A,,ძვირი
609,wertvoll::A,,ღირსიანი
610,blind::A,,ბრმა
611,taub::A,,ყრუ
612,kräftig::A,,ძალავანი
613,stark::A,,ძლიერი
614,stark::A,,ღონიერი
615,schwach::A,,სუსტი
616,fett::A,,სქელი
617,schlank::A,,გამხდარი
618,hübsch::A,,ეშხიანი
619,hübsch::A,,მშვენიერი
620,böse::A,,ავი
621,böse::A,,ბოროტი
622,dumm::A,,ბოთე
623,dumm::A,,სულელი
624,faul::A,,ზანტი
625,faul::A,,ზარმაცი
626,fleißig::A,,ბეჯითი
627,fleißig::A,,მუყაითი
628,geizig::A,,ძუნწი
629,klug::A,,ჭკვიანი
630,geschickt::A,,მარჯვე
631,geschickt::A,,გაწაფული
632,lieb::A,,სატრფიალო
633,lustig::A,,მხიარული
634,sanft::A,,ალერსიანი
635,sanft::A,,გრძნობიერი
636,hungrig::A,,მშიერი
637,krank::A,,სნეული
638,krank::A,,ავადმყოფი
639,nackt::A,,ტიტველი
640,traurig::A,,მწუხარე
641,traurig::A,,სევდიანი
642,lebendig::A,,ცოცხალი
643,gut::A,,კარგი
644,schlecht::A,,უხეირო
645,richtig::A,,ნამდვილი
646,schlimm::A,,ცუდი
647,wahr::A,,სწორი
648,wahr::A,,ჭეშმარიტი
649,alt::A,,ძველი
650,neu::A,,ახალი
651,ehemalig::A,,ყოფილი
652,alt[Lebewesen]::A,,ბებერი
653,jung::A,,ნორჩი
654,jung::A,,ახალგაზრდა
655,arm::A,,ღარიბი
656,reich::A,,მდიდარი
657,bekannt::A,,ცნობილი
658,berühmt::A,,გამოჩენილი
659,fremd::A,,უცხო
660,fremd::A,,გარეშე
661,verschieden::A,,სხვაგვარი
662,nah::A,,ახლო
663,fern::A,,შორი
664,fern::A,,შორეული
665,linker::A,,მარცხენა
666,rechter::A,,მარჯვენა
667,anderer::A,,სხვა
668,erster::A,,პირველი
669,zweiter::A,,მეორე
670,dritter::A,,მესამე
671,letzter::A,,ბოლო
672,letzter::A,,უკანასკნელი
673,allein::ADV,,მარტო
674,auf einmal::ADV,,ერთდროულად
675,zusammen::ADV,,ერთად
676,lange::ADV,,დიდხანს
677,plötzlich::ADV,,მოულოდნელად
678,sofort::ADV,,ახლავე
679,später::ADV,,მოგვიანებით
680,jetzt::ADV,,ახლა
681,heute::ADV,,დღეს
682,morgen::ADV,,ხვალ
683,bald::ADV,,მალე
684,dann::ADV,,მერე
685,gestern::ADV,,გუშინ
686,einst::ADV,,ოდესღაც
687,damals::ADV,,მაშინ
688,danach::ADV,,მერმე
689,danach::ADV,,შემდეგ
690,vorher::ADV,,ადრე
691,vorher::ADV,,წინათ
692,zuerst::ADV,,ჯერ
693,einmal::ADV,,ერთხელ
694,manchmal::ADV,,ხან
695,manchmal::ADV,,ზოგჯერ
696,oft::ADV,,ხშირად
697,immer::ADV,,მუდამ
698,immer::ADV,,ყოველთვის
699,niemals::ADV,,არასდროს
700,hier::ADV,,აქ
701,hierhin::ADV,,აქეთ
702,von hier::ADV,,აქედან
703,dort::ADV,,იქ
704,dorthin::ADV,,იქით
705,geradeaus::ADV,,პირდაპირ
706,vorwärts::ADV,,წინ
707,rückwärts::ADV,,უკან
708,zurück::ADV,,უკანვე
709,unten::ADV,,დაბლა
710,unten::ADV,,ქვევით
711,hinab::ADV,,ძირს
712,oben::ADV,,ზემოთ
713,hinauf::ADV,,ზევით
714,überall::ADV,,ყველგან
715,nicht::ADV,,არ
716,ein wenig::ADV,,ცოტა
717,kaum::ADV,,ძლივს
718,sehr::ADV,,მეტად
719,sehr::ADV,,ძალიან
720,so::ADV,,ისე
721,noch::ADV,,ჯერ
722,nur::ADV,,მხოლოდ
723,schon::ADV,,უკვე
724,wieder::ADV,,ისევ
725,wieder::ADV,,კიდევ
726,vergebens::ADV,,ამაოდ
727,vergebens::ADV,,ტყუილად
728,vor::PRP,,წინ
729,hinter::PRP,,უკან
730,hinter::PRP,,მიღმა
731,unter::PRP,,ქვეშ
732,unter::PRP,,ქვევით
733,durch::PRP,,გავლით
734,neben::PRP,,გვერდით
735,zwischen::PRP,,შუა
736,zwischen::PRP,,შორის
737,wegen::PRP,,გამო
738,wegen::PRP,,შედეგად
739,dies::PRN,,ეს
740,das::PRN,,ეგ
741,alles::PRN,,ყველაფერი
742,ich::PRN,,მე
743,du::PRN,,შენ
744,er::PRN,,ის
745,er::PRN,,იგი
746,wir::PRN,,ჩვენ
747,ihr::PRN,,თქვენ
748,sie::PRN,,ისინი
749,was::FPRN,,რა
750,wer::FPRN,,ვინ
751,wo::FADV,,სად
752,wohin::FADV,,საით
753,wie::FADV,,როგორ
754,warum::FADV,,რაზე
755,warum::FADV,,რატომ
756,wieviel::FNUM,,რამდენი
757,eins::NUM,,ერთი
758,zwei::NUM,,ორი
759,drei::NUM,,სამი
760,vier::NUM,,ოთხი
761,fünf::NUM,,ხუთი
762,sechs::NUM,,ექვსი
763,sieben::NUM,,შვიდი
764,acht::NUM,,რვა
765,neun::NUM,,ცხრა
766,zehn::NUM,,ათი
767,elf::NUM,,თერთმეტი
768,zwölf::NUM,,თორმეტი
769,zwanzig::NUM,,ოცი
770,dreißig::NUM,,ოცდაათი
771,vierzig::NUM,,ორმოცი
772,fünfzig::NUM,,ორმოცდაათი
773,sechzig::NUM,,სამოცი
774,siebzig::NUM,,სამოცდაათი
775,achtzig::NUM,,ოთხმოცი
776,neunzig::NUM,,ოთხმოცდაათი
777,hundert::NUM,,ასი
778,tausend::NUM,,ათასი
779,und::CNJ,,და
780,oder::CNJ,,ან
781,stehen::V,,დგას
782,sitzen::V,,ზის
783,liegen::V,,აწევს
784,hängen::V,,კიდია
785,werden::V,,გახდება
786,passieren::V,,მოხდება
787,beginnen::V,,იწყება
788,enden::V,,გათავდება
789,wechseln::V,,იცვლება
790,aufgehen[Sonne]::V,,ამოდის
791,untergehen[Sonne]::V,,ჩადის
792,scheinen[Sonne]::V,,ანათებს
793,donnern::V,,ქუხს
794,wehen::V,,ქრის
795,wehen::V,,დაუბერავს
796,strömen::V,,იღვრება
797,fließen::V,,დის
798,fließen::V,,მიედინება
799,sich drehen::V,,ტრიალებს
800,schwanken::V,,ირხევა
801,schwingen::V,,ირხევა
802,fallen::V,,დავარდება
803,brennen::V,,იწვის
804,rauchen::V,,ბოლავს
805,rauchen::V,,აბოლებს
806,regnen::V,,წვიმს
807,gefrieren::V,,იყინება
808,tauen::V,,დნება
809,schmelzen::V,,დნება
810,trocknen::V,,გაშრება
811,sieden::V,,დუღს
812,faulen::V,,ლპება
813,verfaulen::V,,ლპება
814,reißen::V,,დაიხევა
815,versinken::V,,ეფლობა
816,versinken::V,,ჩაიძირება
817,vergehen::V,,გადის
818,erscheinen::V,,გამოჩნდება
819,verschwinden::V,,გააქრება
820,verschwinden::V,,დაიკარგება
821,sinken::V,,დაიწევს
822,abnehmen::V,,შემცირდება
823,zunehmen::V,,გასუქდება
824,steigen::V,,მოიმატებს
825,wachsen::V,,იზრდება
826,wachsen::V,,მრავლდება
827,glänzen::V,,ბრწყინავს
828,funkeln::V,,კაშკაშებს
829,lärmen::V,,ხმაურობს
830,läuten::V,,დარეკავს
831,klingeln::V,,დარეკავს
832,klirren::V,,დააწკარუნებს
833,brausen::V,,ბობოქრობს
834,rauschen::V,,შრიალებს
835,klingen::V,,ხმას გამოსცემს
836,bellen::V,,უყეფს
837,heulen::V,,ღმუის
838,blasen::V,,დაუბერავს
839,pfeifen::V,,უსტვენს
840,schreien::V,,ყვირის
841,stöhnen::V,,კვნესის
842,zittern::V,,აძაგძაგებს
843,leben::V,,ცოცხლობს
844,geboren werden::V,,იშვება
845,geboren werden::V,,იბადება
846,atmen::V,,სუნთქავს
847,trinken::V,,სვამს
848,trinken::V,,დალევს
849,essen::V,,შეჭამს
850,schlucken::V,,ყლაპავს
851,müde werden::V,,დაიქანცება
852,einschlafen::V,,დაიძინებს
853,schlafen::V,,სძინავს
854,aufwachen::V,,გაიღვიძებს
855,aufstehen::V,,ადგება
856,sich erholen::V,,დაისვენებს
857,krank werden::V,,ავად გახდება
858,krank sein::V,,ავადმყოფობს
859,schmerzen::V,,სტკივა
860,husten::V,,ახველებს
861,genesen::V,,მორჩება
862,sterben::V,,კვდება
863,umkommen::V,,დაიღუპება
864,sich bewegen::V,,იძვრის
865,sich bewegen::V,,მოძრაობს
866,sich rühren::V,,გაინძრევა
867,sich erheben::V,,ადგება
868,sich setzen::V,,დაჯდება
869,hinfallen::V,,დაეცემა
870,laufen::V,,დადის
871,schreiten::V,,აბიჯებს
