,Concept_ID,te,av
651,zweiter::A,రెండన,кӏиабилеб
652,dritter::A,మూడో,лъабабилеб
653,letzter::A,కడపటి,ахирисеб
654,allein::ADV,ఒంటిగా,ялгъузго
655,auf einmal::ADV,హరాత్తుగ,цихӏинтӏаго
656,zusammen::ADV,కలిసి,цойида
657,lange::ADV,బహుకాలము,
658,plötzlich::ADV,హరాత్తుగ,цойидасанго
659,sofort::ADV,తక్షణము,гьебсагӏат
660,später::ADV,ఇటీవలి,
661,jetzt::ADV,ఇప్పుడు,гьанже
662,heute::ADV,నేడు,жакъа
663,morgen::ADV,ఱేపు,метер
664,bald::ADV,శీఘ్రముగ,гьабсагӏаталъ
665,dann::ADV,అప్పుడు,цинги
666,gestern::ADV,నిన్నటి దినము,сон
667,einst::ADV,పూర్వమొకప్పుడు,цин
668,damals::ADV,అప్పుడు,гьебмехалъ
669,damals::ADV,అప్పుడు,гьебмехалда
670,danach::ADV,అప్పుడు,цинги
671,danach::ADV,అప్పుడు,хадуса
672,vorher::ADV,ఎదుట,цебе
673,zuerst::ADV,మొదటిలో,тӏоцебе
674,einmal::ADV,ఒకసారి,цинцӏул
675,einmal::ADV,ఒకసారి,цихӏин
676,einmal::ADV,ఒకసారి,цоцӏул
677,manchmal::ADV,అప్పటప్పటికి,олоцӏул
678,oft::ADV,తఱచుగా,гӏемерго
679,immer::ADV,ఎల్లప్పుడు,кидаго
680,niemals::ADV,ఎప్పుడునులేదు,киданиги
681,hier::ADV,ఇక్కడ,аниб
682,hierhin::ADV,ఇక్కడకు,анибехун
683,von hier::ADV,ఇక్కడనుండి,гьаниса
684,dort::ADV,అక్కడ,гьениб
685,dorthin::ADV,అక్కడికి,гьадаба
686,geradeaus::ADV,సూటిగా,битӏутӏа
687,vorwärts::ADV,ముందుకు,цебехун
688,rückwärts::ADV,వెనుకకు,нахъ-нахъ
689,zurück::ADV,వెనుకభాగము,нахъе
690,unten::ADV,క్రింద,ахакь
691,unten::ADV,క్రింద,гъоркь
692,hinab::ADV,కిందికి,эхебе
693,oben::ADV,మీద,тӏад
694,oben::ADV,మీద,тӏадехун
695,hinauf::ADV,పైకి,эхеде
696,überall::ADV,అంతటా,кибго
697,nicht::ADV,కాదు,
698,ein wenig::ADV,కొంచెము,дагьабго
699,kaum::ADV,చాలిచాలక,хӏалалъ
700,sehr::ADV,చాల,кутакалда
701,so::ADV,ఆలాగున,гьедин
702,noch::ADV,ఇప్పటికిని,жеги
703,nur::ADV,మాత్రము,гӏӣцӏго
704,schon::ADV,ఇదివఱకే,
705,wieder::ADV,తిరిగి,на́хъеги
706,vergebens::ADV,నిష్ఫలముగా,чӏалгӏаде
707,vor::PRP,ముందు,цебе
708,hinter::PRP,వెనుక,хадуса
709,unter::PRP,క్రింద,ахакь
710,unter::PRP,క్రింద,гъоркь
711,durch::PRP,ద్వారా,
712,neben::PRP,దగ్గెర,аскӏо
713,zwischen::PRP,మధ్య,гьоркьоб
714,wegen::PRP,కారణంగా,гьелда
715,dies::PRN,ఇది,гьаб
716,dies::PRN,ఇది,гьеб
717,das::PRN,అది,доб
718,alles::PRN,సకలము,
719,ich::PRN,నేను,дун
720,du::PRN,నీవు,дуца
721,er::PRN,అతడు,доб
722,wir::PRN,మనము,ниж
723,ihr::PRN,మీరు,нуж
724,sie::PRN,వారు,дол
725,sie::PRN,వారు,эл
726,was::FPRN,ఏమి,щиб
727,wer::FPRN,ఎవడు,щиб
728,wo::FADV,ఎక్కడ,киб
729,wo::FADV,ఎక్కడ,кибехун
730,wohin::FADV,ఎందుకు,кибехун
731,wie::FADV,ఎట్టు,кин
732,warum::FADV,ఏల,щай
733,wieviel::FNUM,ఎంత,кигӏан
734,eins::NUM,ఒకటి,цо
735,zwei::NUM,రెండు,кӏиго
736,drei::NUM,మూడు,лъабго
737,vier::NUM,నాలుగు,ункъо
738,fünf::NUM,అయిదు,щуго
739,sechs::NUM,ఆఱు,анлъго
740,sieben::NUM,ఏరు,анкьго
741,acht::NUM,ఎనిమదు,микьго
742,neun::NUM,తొమ్మిది,ичӏго
743,zehn::NUM,పది,анцӏго
744,elf::NUM,పదునొకొండు,анцӏила цо
745,zwölf::NUM,పండ్రండు,кӏиго-анцӏила
746,zwanzig::NUM,ఇరుపది,къого
747,dreißig::NUM,ముప్పది,лъеберго
748,vierzig::NUM,నలువది,кӏикъого
749,fünfzig::NUM,ఏబది,кӏикъо́ялда анцӏго
750,sechzig::NUM,అరుపది,лъабкъого
751,siebzig::NUM,డెబ్బది,лъабкъо́ялда анцӏго
752,achtzig::NUM,ఎనుబది,ункъого
753,neunzig::NUM,తొంబది,ункъоялда а́нцӏила
754,hundert::NUM,నూఱు,нусго
755,tausend::NUM,వేయి,азарго
756,und::CNJ,మఱియు,ва
757,und::CNJ,మఱియు,-ги
758,oder::CNJ,లేక,ялъуни
759,stehen::V,నిలుచు,бахъунчӏезе
760,sitzen::V,కూర్చుండు,гӏодов чӏезе
761,liegen::V,పండుకొనుట,бегизе
762,hängen::V,వ్రేలాడదీయు,базе
763,werden::V,అగు,бахъине
764,passieren::V,సంభవించు,лъугьине
765,passieren::V,సంభవించు,лъугьа-бахъине
766,beginnen::V,ఆరంభించు,байбихьизе
767,enden::V,తీరుట,лъугӏизе
768,wechseln::V,మార్చు,хиса-басизе
769,wechseln::V,మార్చు,хисизе
770,aufgehen[Sonne]::V,ఉదయించు,баккизе
771,untergehen[Sonne]::V,అస్తమించు,щинкӏизе
772,scheinen[Sonne]::V,ప్రకాశించు,къалъ-къалъизе
773,donnern::V,ఉరుముట,гъугъазе
774,wehen::V,దురద్పప్టము,пуйзе
775,strömen::V,పారుట,чвахизе
776,fließen::V,ప్రవహించు,чвахизе
777,sich drehen::V,తిరుగు,сверизе
778,schwanken::V,ఆడించుట,хьвагӏезе
779,schwanken::V,ఆడించుట,багъа-бачаризе
780,schwingen::V,ఊగుట,щвартӏезе
781,fallen::V,పడు,бортизе
782,brennen::V,కాలుట,рекӏине
783,rauchen::V,పొగసుట,кӏкӏуй буризе
784,regnen::V,కురిపించుట,базе
785,gefrieren::V,గడ్డకట్టు,гӏу́низе
786,tauen::V,కరగు,биаризе
787,schmelzen::V,కరగు,биине
788,trocknen::V,యెండుట,бакъвазе
789,sieden::V,ఉడుకు,гьалдезе
790,faulen::V,క్రుళ్లు,махӏцине
791,verfaulen::V,క్షిణించు,туризе
792,reißen::V,చించు,бихъизе
793,versinken::V,మునుగు,гъанкъизе
794,vergehen::V,సంభవించు,базе
795,vergehen::V,సంభవించు,бахъизе
796,vergehen::V,సంభవించు,ине
797,erscheinen::V,కనబడు,баккизе
798,verschwinden::V,అదృశ్యమగు,къине
799,verschwinden::V,అదృశ్యమగు,билизе
800,sinken::V,ముణుగుట,гӏодо́бе ккезе
801,abnehmen::V,తగ్గు,тӏаса камизе
802,zunehmen::V,పెరుగుట,гӏемерлъизе
803,steigen::V,లేచు,бахине
804,wachsen::V,పెరుగు,кӏодолъизе
805,glänzen::V,ప్రకాశించు,цӏвакизе
806,funkeln::V,ప్రకాశించు,паркъезе
807,lärmen::V,అరుచుట,хъудизе
808,lärmen::V,అరుచుట,чӏиргъдизе
809,läuten::V,మేళవించుట,кьабизе
810,klingeln::V,వాయించుట,кьабизе
811,klirren::V,ఘంటానాదము,зваргъизе
812,brausen::V,గర్జించు,гьалаглъизе
813,rauschen::V,చటచటమనుట,шуршудизе
814,klingen::V,ధ్వనించుట,бахъине
815,bellen::V,అఱచు,гъанчдезе
816,heulen::V,కూయు,рурудизе
817,blasen::V,దురద్పప్టము,гьохьизе
818,pfeifen::V,ఈలవేయు,гьещтӏезе
819,schreien::V,అఱచు,ахӏизе
820,schreien::V,అఱచు,ахӏдезе
821,stöhnen::V,మూలుగు,зигардизе
822,zittern::V,వణకు,дарран
823,zittern::V,వణకు,гьаргьадизе
824,leben::V,జీవించుట,бетӏербахъизе
825,geboren werden::V,పుట్టుట,лъугьине
826,atmen::V,ఉపిరి తీయు,хӏухьел биччазе
827,trinken::V,త్రాగు,гьекъезе
828,essen::V,తిను,квине
829,essen::V,తిను,кваназе
830,schlucken::V,మ్రింగు,кӏкӏвине
831,schlucken::V,మ్రింగు,къулчӏизе
832,müde werden::V,అలయు,сваказе
833,einschlafen::V,నిద్రించు,кьижизе
834,einschlafen::V,నిద్రించు,гъапуллъизе
835,schlafen::V,నిద్రురించు,кьижизе
836,aufwachen::V,మేలుకొను,бигьине
837,aufstehen::V,లేచు,бахъине
838,aufstehen::V,లేచు,тӏадебахъине
839,sich erholen::V,నడ్డి వాల్చు,хьи бахъизе
840,sich erholen::V,నడ్డి వాల్చు,хӏалхьи гьабизе
841,krank werden::V,జబ్బుపడు,унтизе
842,krank sein::V,జబ్బు చేయు,унтизе
843,schmerzen::V,నొచ్చుట,унтизе
844,husten::V,దగ్గుట,хъегӏизе
845,genesen::V,కుదురుట,лъилъизе
846,sterben::V,మరణించు,хвезе
847,umkommen::V,నశించు,гьалаглъизе
848,sich bewegen::V,కదలు,багъаризе
849,sich bewegen::V,కదలు,багъаргъизе
850,sich rühren::V,కదలు,багъаризе
851,sich erheben::V,లేచు,тӏадебахъине
852,sich erheben::V,లేచు,бахъине
853,sich setzen::V,కూర్చుణ్డు,гӏодов чӏезе
854,hinfallen::V,దొర్లు,щапизе
855,laufen::V,నడచు,хьвадизе
856,schreiten::V,అడుగుపెట్టుట,чӏезе
857,spazierengehen::V,పచారు చేయు,тира-сверизе
858,eilen::V,తొందరపడు,ракӏхӏалакине
859,eilen::V,తొందరపడు,дуризе
860,sich beeilen::V,త్వరపెట్టు,дуризе
861,sich beeilen::V,త్వరపెట్టు,гӏедегӏизе
862,sausen::V,విసరికొట్టు,тӏуризе
863,rennen::V,పరుగెత్తు,бекеризе
864,springen::V,దుముకు,кӏанцӏизе
865,klettern::V,ఎక్కు,хархадизе
866,schaukeln::V,ఉయ్యాల ఊగు ,гьерщезе
867,kriechen::V,ప్రాకు,хъурщизе
868,schwimmen::V,ఈదు,лъедезе
869,tauchen::V,మునుగు,букъардизе
870,rudern::V,తెడ్లతోఁగడపు,хазе
871,fahren::V,నడపు,ине
872,fliegen::V,ఎగురు,боржине
873,gehen::V,పోవు,ине
874,weggehen::V,బయలుదేరు,ине
875,abfahren::V,విడిచిపోవు,къокъине
876,anhalten::V,నిలుపు,чӏезе
877,anhalten::V,నిలుపు,тархъизе
878,anhalten::V,నిలుపు,лъалхъизе
879,hineingehen::V,ప్రవేశించు,тӏаделъугьине
880,eintreten::V,ప్రవేశించు,лъугьине
881,kommen::V,వచ్చు,бачӏине
882,ankommen::V,వచ్చి చేరు,щвезе
883,ankommen::V,వచ్చి చేరు,тӏадебачӏине
884,zurückkommen::V,తిరిగీవచ్చుట,тадбуссине
885,zurückkommen::V,తిరిగీవచ్చుట,тӏадбуссине
886,bleiben::V,ఉండు,чӏезе
887,bleiben::V,ఉండు,хутӏизе
888,warten::V,కనిపెట్టు,чӏезе
889,erwarten::V,నిరిక్షించు,балагьизе
890,suchen::V,వెదకు,балагьизе
891,finden::V,కనుగొను,батизе
892,versuchen::V,ప్రయత్నించు,хӏалбихьизе
893,vorbereiten::V,తయారుచేయు,хӏадурлъизабизе
894,lieben::V,ప్రేమించు,балай бегьизе
895,mögen::V,ఇష్టపడు,бокьизе
896,lachen::V,నవ్వు,белъизе
897,rühren::V,గుండె తాకు,
898,weinen::V,వీడ్చు,гӏодизе
899,schimpfen::V,గొణుగు,гъанчдезе
900,sich ärgern::V,అలుగు,вагъизе
901,sich ärgern::V,అలుగు,ццида́хине
902,sich fürchten::V,భయపడు,хӏинкъизе
903,fürchten::V,భయపడు,беркъазе
904,fürchten::V,భయపడు,хӏинкъа-къазе
905,fliehen::V,పాఱిపోపు,лъутизе
906,flüchten::V,తప్పించుకొను,лъутизе
907,sehen::V,చూచు,бихьизе
908,anschauen::V,చూచు,бертӏамизе
909,anschauen::V,చూచు,балагьизе
910,ansehen::V,కాచియుండు,бала-гъалагьизе
911,hören::V,విను,рагӏизе
912,zuhören::V,విను,гӏенеккизе
913,probieren::V,చవిచూచుట,кӏалдиб хъва́зе
914,probieren::V,చవిచూచుట,чӏамизе
915,riechen::V,వాసనచూచు,су́нтӏизе
916,fühlen::V,స్పర్శించుట,чӏвазе
917,scheinen::V,కనబడు,
918,zu sehen sein::V,చూవు,бихьизе
919,vernehmen::V,విను,рагӏизе
920,frieren::V,చలికి వడకు,цӏорозе
921,tun::V,చేయు,гьабизе
922,können::V,గల,кӏвезе
923,können::V,గల,лъазе
924,wollen::V,కోరు,бокьизе
925,anfangen::V,ఆరంభించు,байбихьизе
926,beenden::V,ముగించు,тӏубазабизе
927,beenden::V,ముగించు,лъугӏизабизе
928,aufhören::V,నిలుపు,бахъизе
929,gelingen::V,గెలుపాందు,бахъизе
930,geraten::V,వెలువడు,бахъизе
931,öffnen::V,తెఱచు,рагьизе
932,schließen::V,మూయు,къазе
933,stellen::V,ఉంచు,чӏвазе
934,setzen::V,ఉంచు,рекӏинабизе
935,setzen::V,ఉంచు,гӏодор чӏезаризе
936,legen::V,పెట్టు,лъезе
937,berühren::V,తాకు,хъвазе
938,verbinden::V,చేర్చుట,хьухьине
939,verbinden::V,చేర్చుట,бухьине
940,bedecken::V,మూయు,кквезе
941,aufhängen::V,వ్రేలాడదీయు,базе
942,anzünden::V,వెలిగించు,бакизе
943,anzünden::V,వెలిగించు,рекӏинабизе
944,aufheben::V,సేకరించు,
945,zurücklassen::V,విడుచు,тезе
946,verlieren::V,పోగొట్టుకొను,билизабизе
947,fallen lassen::V,జాఱవిడుచు,бортизабизе
948,machen::V,చేయు,гьабизе
949,herstellen::V,ఉత్పత్తిచేయు,гьабизе
950,herstellen::V,ఉత్పత్తిచేయు,хӏадурлъизабизе
951,bauen::V,నిర్మించు,базе
952,bauen::V,నిర్మించు,гьабизе
953,reparieren::V,సరిచేయు,къачӏазе
954,verbessern::V,వృద్ధి చేయు,лъикӏлъизабизе
955,ändern::V,మార్చు,хисизабизе
956,graben::V,త్రవ్వు,бухъизе
957,beugen::V,వంచు,хьетӏизабизе
958,biegen::V,వంచు,гьетӏизабизе
959,drehen::V,నూలువడుకు,тиризабизе
960,drehen::V,నూలువడుకు,свердизабизе
961,wenden::V,త్రిప్పు,бегизе
962,umdrehen::V,త్రిప్పు,бегизе
963,umdrehen::V,త్రిప్పు,бега-битӏизе
964,heben::V,ఎత్తు,борхизе
965,hochheben::V,ఎత్తు,борхалъизабизе
966,hochheben::V,ఎత్తు,борхизе
967,ergreifen::V,వశపఱచుకొను,кквезе
968,halten::V,ఉంచు,кквезе
969,drücken::V,అణచు,къазе
970,drücken::V,అణచు,къанцӏу́зе
971,drücken::V,అణచు,къвал ба́зе
972,schieben::V,నొక్కు,хъилдизе
973,kratzen::V,గోకు,хачазе
974,lecken::V,నాకు,чӏикӏизе
975,beißen::V,కఱచు,хӏанчӏизе
976,beißen::V,కఱచు,хӏанчӏизабизе
977,abreißen::V,తెగతెంచు,тӏезе
978,abreißen::V,తెగతెంచు,тӏезабизе
979,abschneiden::V,తెగకొట్టు,къотӏизе
980,binden::V,కట్టు,бухьине
981,stecken::V,తగులుకొనివుండుట,къазабизе
982,brechen::V,పగులగొట్టు,бекизе
983,klopfen::V,కొట్టు,дванкезе
984,hauen::V,కొట్టు,базе
985,kleben::V,అంటుకొను,бацӏцӏине
986,reiben::V,రాచు,хачазе
987,streichen::V,వ్యాపింపజేయు,бахине
988,streichen::V,వ్యాపింపజేయు,жужазе
989,schleifen::V,రాచు,лъухьизе
990,schneiden::V,కోయు,къотӏизе
991,rütteln::V,కుదిలించుట,багъа-бачаризабизе
992,schütteln::V,కదల్చు,кӏобокӏизе
993,schwenken::V,ఊచుట,гьесадизе
994,schwenken::V,ఊచుట,хьвагӏезабизе
995,schütten::V,పోయు,тӏезе
996,füllen::V,నింపు,цӏезабизе
997,einwickeln::V,చుట్టు,жемизе
998,tragen::V,మోయు,баччизе
999,schleppen::V,ఈడ్చు,бехъерхъизе
1000,ziehen::V,ఈడ్చు,цӏазе
1001,aufbewahren::V,కాపాడు,цӏунизе
1002,werfen::V,విసరు,рехизе
1003,fangen::V,పట్టుకొను,кквезе
1004,packen::V,పట్టుకొను,кквезе
1005,verstecken::V,దాచు,бахчизе
1006,teilen::V,భాగించు,бикьизе
1007,schicken::V,పంపు,битӏизе
1008,bringen::V,తెచ్చు,баччизе
1009,hinzufügen::V,చేర్చు,жубазе
1010,bekommen::V,సంపాదించు,щвезе
1011,erhalten::V,పుచ్చుకొను,щвезе
1012,erhalten::V,పుచ్చుకొను,босизе
1013,nehmen::V,తీసికొను,босизе
1014,wählen::V,ఇష్టపడు,бищизе
1015,auswählen::V,ఏరుకొను,тӏасабищизе
1016,bewahren::V,భద్రపఱుచు,цӏунизе
1017,behindern::V,అడ్డగించుట,квекӏен гьабизе
1018,verderben::V,చెఱచు,хвезабизе
1019,beschädigen::V,చెరుపుట,галгъазабизе
1020,zerbrechen::V,పగులగొట్టు,щущазабизе
1021,zerreißen::V,చించు,бихъизе
1022,zerstören::V,వాశనము చేయు,биххизабизе
1023,verbrennen::V,కాల్చు,бухӏизе
1024,geben::V,ఇచ్చు,кьезе
1025,reichen::V,అందుకొనుట,кьезе
1026,schenken::V,అర్పించు,кьезе
1027,versprechen::V,వాగ్దత్తము చేయు,назру гьабизе
1028,wünschen::V,కోరు,бокьизе
1029,loben::V,స్తుతించు,беццизе
1030,loben::V,స్తుతించు,бецца-бекъизе
1031,küssen::V,ముద్దుపెట్టుకొను,баизе
1032,wiegen::V,ఊచుట,чӏучӏадизабизе
1033,zudecken::V,మూయు,тӏадбигъине
1034,wecken::V,నిద్రపలేపుట,бигьинабизе
1035,zeigen::V,చూవు,бихьизабизе
1036,führen::V,దారిచూపు,бачине
1037,lehren::V,బోధించు,малъизе
1038,lehren::V,బోధించు,цӏализабизе
1039,unterrichten::V,నేర్పు,цӏализабизе
1040,aufziehen::V,పెంచు,гӏезабизе
1041,leiten::V,తీసుకపోవుట,нухмалъи гьабизе
1042,antreiben::V,ప్రేరేపించు,гӏедегӏизабизе
1043,lassen::V,అనుమతించు,
1044,einladen::V,ఆహ్వానించు,ахӏизе
1045,einladen::V,ఆహ్వానించు,тӏадеахӏизе
1046,vereinigen::V,కూడుట,цолъизабизе
1047,besuchen::V,పోయి చూచు,баккизе
1048,besuchen::V,పోయి చూచు,хьвадизе
1049,treffen::V,కలియు,дандчӏвазе
1050,sich versammeln::V,కూర్చు,данделъизе
1051,sich versammeln::V,కూర్చు,бакӏаризе
1052,spielen::V,ఆట లాడు,басандизе
1053,singen::V,పాడు,ахӏизе
1054,tanzen::V,నృత్యముచేయు,кьурдизе
1055,sich trennen::V,ఎడబాయుట,батӏалъизе
1056,verlassen::V,విడుచు,тезе
1057,verlassen::V,విడుచు,рехунтезе
1058,retten::V,తప్పించుట,хвасар гьабизе
1059,retten::V,తప్పించుట,хвасарлъизабизе
1060,bewachen::V,కాపాడు,цӏунизе
1061,schützen::V,రక్షించు,цӏунизе
1062,verteidigen::V,రక్షించు,цӏунизе
1063,sich schlagen::V,జగడమాడు,багъизе
1064,schießen::V,కాల్చు,речӏчӏизе
1065,siegen::V,గెలుచు,бергьине
1066,ärgern::V,పీడించుట,вагъизавизе
1067,schlagen::V,కొట్టు,кьабизе
1068,treten::V,తన్ను,мал тункизе
1069,stechen::V,కుట్టు,къазабизе
1070,stoßen::V,గెంటు,тункизе
1071,stoßen::V,గెంటు,хъилдизе
1072,stehlen::V,దొంగిలించు,щинкӏизабизе
1073,stören::V,కలతపఱచు,квекӏен гьабизе
1074,stören::V,కలతపఱచు,татубахъи гьабизе
1075,belästigen::V,పీడించు,рахӏатхвезабизе
1076,verbergen::V,దాచు,бахчизе
1077,verbergen::V,దాచు,балъго тезе
1078,täuschen::V,మోసము చేయు,божуда рекӏкӏ гьабизе
1079,täuschen::V,మోసము చేయు,гуккизе
1080,betrügen::V,మోసపుచ్చు,хӏилла гьабизе
1081,betrügen::V,మోసపుచ్చు,сандирахълъи гьабизе
1082,töten::V,చంపు,чӏвазе
1083,wohnen::V,నివసించు,яшав гьабизе
1084,arbeiten::V,పనిచేయు,хӏалтӏизе
1085,sammeln::V,ప్రోగుచేయు,бакӏаризе
1086,pflücken::V,యేరుట,бетӏизе
1087,jagen::V,వేటాడు,чан гьабизе
1088,fischen::V,వెదకు,ччугӏа кквезе
1089,fassen::V,పట్టుకొమ,кквезе
1090,hüten::V,మందచేరుట,кваназабизе
1091,treiben::V,నడపు,гъезе
1092,anbinden::V,కట్టు,бухьине
1093,füttern::V,భోజనము పెట్టు,кваназабизе
1094,melken::V,పాలు పితుకు,бечӏчӏизе
1095,hacken::V,నఱకు,чӏвазе
1096,gießen::V,నీళ్ళుకట్టుట,лъалъазе
1097,reifen::V,పండుట,барщизе
1098,zubereiten::V,వండు,бежа-белъине
1099,kochen::V,వండు,белъине
1100,backen::V,రొట్టెకాల్చు,базе
1101,braten::V,వేపు,бежизе
1102,umrühren::V,కదులుట,багъаризе
1103,stricken::V,అల్లు,хьухьине
1104,nähen::V,కుట్టు,букъизе
1105,färben::V,రంగు వేయు,кьер гьабизе
1106,reinigen::V,శుభ్రము చేయు,бацӏцӏине
1107,waschen::V,కడుగు,чуризе
1108,abwischen::V,తుడుచు,бацӏцӏине
1109,spülen::V,నీటిలో జడించు,хулизе
1110,fegen::V,ఊడ్చు,лъухьизе
1111,kehren::V,ఊడ్చు,лъухьизе
1112,baden::V,స్నానము చేయు,чордезе
1113,sich waschen::V,కడుగు,
1114,ausziehen::V,విప్పు,бахъизе
1115,anziehen::V,ధరించు,ретӏине
1116,sich anziehen::V,బట్టలు వేసుకొను,ретӏине
1117,sich anziehen::V,తొడుగుకొను,ретӏине
1118,kämmen::V,దువ్వుట,хазе
1119,schmücken::V,అలంకరించు,чӏухӏизабизе
1120,sagen::V,చెప్పు,бицине
1121,sprechen::V,చెప్పు,бицине
1122,reden::V,మాటలాడు,гаргадизе
1123,sich unterhalten::V,ముచ్చటలాడు,гаргадизе
1124,fragen::V,ప్రశ్నించు,цӏехезе
1125,fragen::V,ప్రశ్నించు,гьикъизе
1126,bitten::V,కోరు,гьаризе
1127,erzählen::V,చెప్పు,бицине
1128,mitteilen::V,తెలియజేయు,лъазабизе
1129,nennen::V,పేరు వెట్టు,цӏар лъезе
1130,rufen::V,పిలుచు,ахӏизе
1131,prahlen::V,జల్లి,беццаризе
1132,übersetzen::V,తర్జుమాచేయు,буссинабизе
1133,denken::V,ఆలోచించు,ургъизе
1134,glauben::V,నమ్ము,божизе
1135,bemerken::V,గుర్తించు,берречӏчӏизе
1136,erkennen::V,గుర్తించు,лъазе
1137,erkennen::V,గుర్తించు,батӏаго бахъизе
1138,begreifen::V,గ్రహించు,бичӏчӏизе
1139,verstehen::V,గ్రహించు,
1140,lernen::V,నేర్చు కొను,цӏализе
1141,wissen::V,తెలిసికొను,лъазе
1142,sich erinnern an::V,జ్ఞాపకముంచుకొను,ракӏалде щвезе
1143,vergessen::V,మఱచిపోవు,кӏочене
1144,messen::V,కొలుచుట,борцине
1145,zählen::V,లెక్కపెట్టు,рикӏкӏине
1146,rechnen::V,లెక్కపెట్టు,рикӏкӏине
1147,lesen::V,చదువు,цӏализе
1148,malen::V,పూనుట,бахъизе
1149,zeichnen::V,వ్రాసుట,бахъизе
1150,schreiben::V,వ్రాయు,хъвазе
1151,besitzen::V,కలిగియుండు,щвезе
1152,besitzen::V,కలిగియుండు,бу́кӏине
1153,kaufen::V,కొను,босизе
1154,verkaufen::V,అమ్ము,бичизе
1155,bezahlen::V,చెల్లించు,кьезе
1156,zahlen::V,చెల్లించు,кьезе
1157,beherrschen::V,ఏలు,
1158,ertragen::V,భరించు,баччизе
