,Concept_ID,ko,sq
821,untergehen[Sonne]::V,지다,perëndoj
822,scheinen[Sonne]::V,빛나다,ndriçoj
823,donnern::V,천둥치다,gjëmoj
824,donnern::V,천둥치다,bubulloj
825,wehen::V,풀다,fryj
826,strömen::V,흐르다,derdh
827,fließen::V,흐르다,rrjedh
828,sich drehen::V,돌다,rrotullohem
829,schwanken::V,동요하다,dyzoj
830,schwingen::V,흔들다,dridhem
831,fallen::V,떨어지다,bie
832,brennen::V,타다,digjem
833,rauchen::V,김이나다,nxjerr tym
834,regnen::V,비가오다,bie shi
835,gefrieren::V,얼다,ngrij
836,tauen::V,녹다,shkrij
837,schmelzen::V,녹다,shkrij
838,trocknen::V,홈치다,thaj
839,sieden::V,끓다,ziej
840,faulen::V,부패하다,kalbem
841,faulen::V,부패하다,prishem
842,verfaulen::V,썩다,kalbem
843,reißen::V,지바찢다,grisem
844,reißen::V,지바찢다,shqyhem
845,versinken::V,가라앉다,humboj
846,vergehen::V,지나가다,kaloj
847,erscheinen::V,나타나다,dukem
848,verschwinden::V,사라지다,zhdukem
849,sinken::V,가라앉다,ulem
850,abnehmen::V,떼어내다,pakësohem
851,abnehmen::V,떼어내다,zvogëlohem
852,zunehmen::V,증가하다,shtohem
853,steigen::V,상승하다,rritem
854,wachsen::V,생기하다,rritem
855,glänzen::V,뛰오나다,vezulloj
856,funkeln::V,불티가잍어나다,xixoj
857,funkeln::V,불티가잍어나다,xixëlloj
858,lärmen::V,떠들다,oshtij
859,lärmen::V,떠들다,zhurmoj
860,läuten::V,울시다,bie
861,klingeln::V,초닌총을울리다,i bie ziles
862,klirren::V,탁탁울리다,kërcëlloj
863,brausen::V,쏴쏴소리내다,gjëmoj
864,rauschen::V,솨솨,fëshfërij
865,klingen::V,반향하다,tingëlloj
866,bellen::V,짖다,leh
867,heulen::V,포효하다,ulërij
868,blasen::V,불다,fryj
869,pfeifen::V,피리를불다,fishkëllej
870,schreien::V,절규하다,bërtas
871,stöhnen::V,신음하다,rënkoj
872,zittern::V,저뉼하다,trembem
873,leben::V,살다,rroj
874,leben::V,살다,jetoj
875,geboren werden::V,태어난,lind
876,atmen::V,숨쉬다,marr frymë
877,trinken::V,마시다,pi
878,essen::V,먹다,ha
879,schlucken::V,들이켜다,gëlltis
880,schlucken::V,들이켜다,kapërdij
881,einschlafen::V,잠들다,bie të fle
882,schlafen::V,자다,fle
883,aufwachen::V,눈트다,zgjohem
884,aufstehen::V,서다,çohem
885,aufstehen::V,서다,ngrihem
886,sich erholen::V,회복하다,qetësohem
887,sich erholen::V,회복하다,shtendosem
888,schmerzen::V,아프다,dhemb
889,husten::V,잔기침하다,kollitem
890,genesen::V,낫다,shërohem
891,sterben::V,죽다,vdes
892,umkommen::V,못쓰게되다,vdes
893,umkommen::V,못쓰게되다,mbaroj
894,sich bewegen::V,움직이다,shkundem
895,sich rühren::V,움직이다,lëviz
896,sich erheben::V,이러서다,ngrihem
897,sich setzen::V,앉히다,ulem
898,hinfallen::V,넘어지다,gremisem
899,laufen::V,걷다,eci
900,schreiten::V,보행하다,çapem
901,spazierengehen::V,산보하다,shëtis
902,eilen::V,서둘다,ngas
903,sich beeilen::V,서둘게하다,nxitoj
904,sausen::V,서들러 떠나다,eci shpejt
905,rennen::V,달리다,vrapoj
906,springen::V,도약하다,kërcej
907,klettern::V,갑겨오르다,hipi
908,schaukeln::V,흔들리게하다,kolovitem
909,kriechen::V,기다,zvarritem
910,schwimmen::V,헤엄치다,notoj
911,tauchen::V,잠기다,zhytem
912,rudern::V,물을헤치다,vozis
913,fahren::V,가다,shkoj
914,fahren::V,나르다,shkoj
915,fliegen::V,날다,fluturoj
916,gehen::V,가다,eci
917,gehen::V,가다,shkoj
918,weggehen::V,팔리다,vete
919,abfahren::V,출발하다,nisem
920,anhalten::V,멈추다,ndalem
921,hineingehen::V,(그리로)가다,futem
922,eintreten::V,들러가다,hyj
923,kommen::V,오다,vij
924,ankommen::V,고챀하다,arrij
925,ankommen::V,고챀하다,mbërrij
926,zurückkommen::V,보기,kthehem
927,bleiben::V,체류,mbetem
928,bleiben::V,체류,qëndroj
929,warten::V,기다리다,pres
930,erwarten::V,기대하다,pres
931,suchen::V,찾다,kërkoj
932,suchen::V,구하다,kërkoj
933,finden::V,찾아내다,gjej
934,versuchen::V,시험하다,mundohem
935,vorbereiten::V,재비하다,përgatis
936,lieben::V,사랑하다,dashuroj
937,mögen::V,줗아하다,dua
938,lachen::V,웃다,qesh
939,rühren::V,건드리다,mallëngjej
940,weinen::V,울다,qaj
941,schimpfen::V,꾸짖다,shaj
942,sich ärgern::V,화를내게 하다,bëhem verem
943,sich fürchten::V,두려원하다,kam frikë
944,sich fürchten::V,두려원하다,frikësohem
945,fürchten::V,두려원하다,kam frikë nga
946,fliehen::V,도망치다,arratisem
947,flüchten::V,도주하다,iki
948,sehen::V,보다,shoh
949,anschauen::V,바라보다,shikoj
950,ansehen::V,바라보다,shikoj
951,hören::V,듣다,dëgjoj
952,zuhören::V,듣다,veshtoj
953,probieren::V,시식하다,provoj
954,riechen::V,내새를맡다,nuhas
955,fühlen::V,느끼다,ndiej
956,scheinen::V,...것같다,ndriçoj
957,zu sehen sein::V,보이는,dukem
958,vernehmen::V,듣다,dëgjoj
959,vernehmen::V,들어서일다,dëgjoj
960,frieren::V,춥다,mërdhij
961,tun::V,하다,bëj
962,können::V,할주릴다,mund
963,wollen::V,바라다,dua
964,wollen::V,바라다,dëshiroj
965,anfangen::V,시작하다,filloj
966,beenden::V,다하다,kryej
967,beenden::V,다하다,mbaroj
968,aufhören::V,그만두다,pushoj
969,gelingen::V,성국하다,më shkon mbarë
970,geraten::V,잘되어가다,del
971,öffnen::V,열다,hap
972,schließen::V,추측하다,mbyll
973,stellen::V,세우다,vë
974,setzen::V,놓다,vë
975,legen::V,눕히다,vë
976,berühren::V,대다,rrok
977,verbinden::V,옝열하다,bashkoj
978,bedecken::V,덮다,mbuloj
979,aufhängen::V,매달다,var
980,anzünden::V,점화하다,ndez
981,aufheben::V,위로올리다,ngre
982,zurücklassen::V,튀에남기다,lë pas
983,verlieren::V,잃다,humb
984,fallen lassen::V,떨어뜨리다,lëshoj
985,machen::V,하다,bëj
986,herstellen::V,제조하다,prodhoj
987,bauen::V,짓다,ndërtoj
988,reparieren::V,수셩자다,ndreq
989,reparieren::V,수셩자다,meremetoj
990,verbessern::V,정정하다,përmirësoj
991,ändern::V,바꾸다,ndërroj
992,graben::V,파다,gërmoj
993,beugen::V,구부리다,kërrus
994,biegen::V,굽히다,përkul
995,drehen::V,회전,dredh
996,drehen::V,회전,rrotulloj
997,wenden::V,회전시키다,kthej
998,umdrehen::V,회전시키다,kthej
999,heben::V,일으아키다,ngre
1000,hochheben::V,틀어올리다,ngre
1001,ergreifen::V,잡다,rrëmbej
1002,halten::V,잡다,mbaj
1003,drücken::V,누르다,shtyp
1004,schieben::V,밀다,shtyj
1005,kratzen::V,긁다,kruaj
1006,kratzen::V,긁다,gërvisht
1007,lecken::V,핥다,lëpij
1008,beißen::V,물다,kafshoj
1009,abschneiden::V,귾어내다,cungoj
1010,binden::V,매다,lidh
1011,stecken::V,찌르다,fus
1012,stecken::V,찌르다,ngul
1013,brechen::V,금,thyej
1014,klopfen::V,치다,trokas
1015,hauen::V,때리다,godas
1016,kleben::V,들러붙다,ngjis
1017,reiben::V,문지르다,fërkoj
1018,streichen::V,쓰다듬다,lyej
1019,schleifen::V,갈다,mpreh
1020,schneiden::V,베다,pres
1021,rütteln::V,흔들다,shkund
1022,schütteln::V,흔들다,lëkund
1023,schwenken::V,흔들다,valëvit
1024,schütten::V,따르다,mbush
1025,füllen::V,담다,mbush
1026,einwickeln::V,싸다,mbështjell
1027,tragen::V,지우다,mbaj
1028,tragen::V,지우다,mbart
1029,schleppen::V,끌다,heq
1030,schleppen::V,끌다,zhgërryej
1031,ziehen::V,당기다,tërheq
1032,aufbewahren::V,간직하다,ruaj
1033,werfen::V,던지다,hedh
1034,fangen::V,밥다,kap
1035,packen::V,쥐다,rrëmbej
1036,verstecken::V,숨기다,fsheh
1037,teilen::V,나누다,ndaj
1038,schicken::V,보내다,dërgoj
1039,bringen::V,가겨,sjell
1040,hinzufügen::V,부가하다,shtoj
1041,bekommen::V,얻다,kap
1042,erhalten::V,지니다,marr
1043,nehmen::V,잡다,marr
1044,wählen::V,선거하다,zgjedh
1045,auswählen::V,선출하다,përzgjedh
1046,bewahren::V,저장보종,ruaj
1047,behindern::V,훼방하다,pengoj
1048,verderben::V,못쓰게 되다,prish
1049,beschädigen::V,상하게하다,dëmtoj
1050,zerbrechen::V,깨뜨리다,thyej
1051,zerreißen::V,잡아쫓다,çjerr
1052,zerreißen::V,잡아쫓다,zheloj
1053,zerstören::V,파괴하다,prish
1054,zerstören::V,파괴하다,shkatërroj
1055,verbrennen::V,소실하다,djeg
1056,geben::V,주다,jap
1057,reichen::V,내일다,jap
1058,schenken::V,주다,fal
1059,schenken::V,주다,dhuroj
1060,versprechen::V,약속하다,premtoj
1061,wünschen::V,바라다,uroj
1062,loben::V,칭찬하다,lëvdoj
1063,loben::V,칭찬하다,lavdëroj
1064,küssen::V,키스하다,puth
1065,wiegen::V,어르다,tund
1066,zudecken::V,뚜꺼을하다,mbuloj
1067,wecken::V,깨우다,zgjoj
1068,zeigen::V,보이다,dëftej
1069,führen::V,가게하다,çoj
1070,lehren::V,가르치다,arsej
1071,unterrichten::V,가르지다,arsimoj
1072,aufziehen::V,사육하다,rris
1073,leiten::V,이끌다,udhëheq
1074,antreiben::V,몰다,nxis
1075,lassen::V,내버려두다,detyroj
1076,einladen::V,초청하다,ftoj
1077,vereinigen::V,하나로하다,bashkoj
1078,besuchen::V,방문하다,vizitoj
1079,treffen::V,만나다,ndesh
1080,sich versammeln::V,조립하다,tubohem
1081,spielen::V,눌다,loz
1082,spielen::V,눌다,luaj
1083,singen::V,노래하다,këndoj
1084,tanzen::V,춤추하다,kërcej
1085,tanzen::V,춤추하다,vallëzoj
1086,sich trennen::V,가르다,ndahem
1087,verlassen::V,버림받은,braktis
1088,retten::V,구조하다,shpëtoj
1089,bewachen::V,치키다,ruaj
1090,schützen::V,보호하다,ruaj
1091,schützen::V,보호하다,mbroj
1092,verteidigen::V,막다,mbroj
1093,sich schlagen::V,치다,zihem
1094,schießen::V,쏘다,shtie
1095,siegen::V,이기다,fitoj
1096,siegen::V,이기다,ngadhënjej
1097,ärgern::V,성을내게하다,zemëroj
1098,schlagen::V,치다,rrah
1099,schlagen::V,치다,godas
1100,treten::V,디디다,shtyj
1101,treten::V,디디다,shtyj më këmbë
1102,stechen::V,찌르다,ther
1103,stechen::V,찌르다,shpoj
1104,stoßen::V,찌르다,shtyj
1105,stehlen::V,훔치다,vjedh
1106,stören::V,움직이다,pengoj
1107,belästigen::V,괴롭히다,bezdis
1108,verbergen::V,숨기다,fsheh
1109,täuschen::V,속이다,mashtroj
1110,betrügen::V,속이다,kobis
1111,töten::V,죽이다,vras
1112,wohnen::V,실다,banoj
1113,arbeiten::V,일하다,punoj
1114,arbeiten::V,일하다,vardoj
1115,sammeln::V,모으다,mbledh
1116,sammeln::V,모으다,grumbulloj
1117,pflücken::V,꿔다,vjel
1118,pflücken::V,꿔다,mbledh
1119,jagen::V,사냥하다,gjuaj
1120,fischen::V,고기를잡다,peshkoj
1121,fischen::V,고기를잡다,gjuaj peshk
1122,fassen::V,움켜쥐다,zë
1123,hüten::V,망보다,kullos
1124,treiben::V,몰아세우다,vë përpara
1125,anbinden::V,묶다,lidh
1126,füttern::V,사료를주다,grazhdoj
1127,melken::V,젖을짜다,mjel
1128,hacken::V,자르다,grij
1129,gießen::V,물을대다,ujis
1130,reifen::V,성숙하다,piqem
1131,zubereiten::V,조제하다,gatuaj
1132,kochen::V,요리하다,ziej
1133,backen::V,쿱다,pjek
1134,backen::V,쿱다,furroj
1135,braten::V,굽다,fërgoj
1136,braten::V,굽다,tiganis
1137,umrühren::V,교반하다,trazoj
1138,stricken::V,뜨개질하다,thur
1139,nähen::V,꿰매다,qep
1140,färben::V,채색하다,ngjyej
1141,färben::V,채색하다,bojatis
1142,reinigen::V,청소하다,qëroj
1143,reinigen::V,청소하다,pastroj
1144,waschen::V,씻다,laj
1145,waschen::V,씻다,finjos
1146,abwischen::V,닦다,fshij
1147,spülen::V,씻다,kulloj
1148,fegen::V,소체하다,fshij
1149,kehren::V,청소하다,fshij
1150,baden::V,감다,lahem
1151,sich waschen::V,모믈 씻다,lahem
1152,ausziehen::V,벗다,heq
1153,ausziehen::V,벗다,zbath
1154,anziehen::V,끌어움직이다,vesh
1155,anziehen::V,끌어움직이다,mbath
1156,kämmen::V,빗다,kreh
1157,schmücken::V,치레하다,hijeshoj
1158,sagen::V,말하다,them
1159,sprechen::V,말하다,flas
1160,reden::V,이야기하다,fjalos
1161,reden::V,이야기하다,fjalëtoj
1162,fragen::V,질문하다,pyes
1163,bitten::V,원하다,lus
1164,bitten::V,원하다,lutem
1165,erzählen::V,이야기하다,rrëfej
1166,mitteilen::V,이야기하다,kumtoj
1167,nennen::V,부르다,quaj
1168,rufen::V,불러내다,thërras
1169,prahlen::V,자랑하다,mburrem
1170,prahlen::V,자랑하다,kapardisem
1171,übersetzen::V,번역하다,përkthej
1172,denken::V,생각하다,mendoj
1173,glauben::V,믿다,besoj
1174,bemerken::V,인자하다,vërej
1175,erkennen::V,인식하다,njoh
1176,erkennen::V,인식하다,shquaj
1177,begreifen::V,파악하다,marr vesh
1178,verstehen::V,이해하다,marr vesh
1179,lernen::V,배우다,mësoj
1180,wissen::V,알다,di
1181,sich erinnern an::V,상기하다,kujtoj
1182,vergessen::V,잊다,harroj
1183,messen::V,측정하다,mas
1184,zählen::V,세다,njeh
1185,rechnen::V,게산하다,llogaris
1186,lesen::V,읽다,lexoj
1187,lesen::V,읽다,këndoj
1188,malen::V,그리다,lyej
1189,zeichnen::V,소묘하다,vizatoj
1190,schreiben::V,쓰다,shkruaj
1191,besitzen::V,소유하다,kam
1192,kaufen::V,사다,blej
1193,verkaufen::V,팔다,shes
1194,bezahlen::V,지불하다,paguaj
1195,zahlen::V,치르다,paguaj
1196,beherrschen::V,지배하다,zotëroj
1197,ertragen::V,참다,duroj
1198,Raureif::N,,cikmë
1199,Grube::N,,gropë
1200,Lust::N,,epsh
1201,Lust::N,,dashuri
1202,Nachricht::N,,lajm
1203,klug::A,,mençur
1204,von hier::ADV,,që këtej
1205,von hier::ADV,,prej këtej
1206,müde werden::V,,lodhem
1207,krank werden::V,,bie i sëmurë
1208,krank sein::V,,jam i sëmurë
1209,abreißen::V,,shkëpus
1210,sich anziehen::V,,vishem
1211,sich unterhalten::V,,bisedoj
