,Concept_ID,lez,is
62,Schlaf::N,ахвар,svefn
63,Traum::N,ахвар,draumur
64,Himmel::N,цав,himinn
65,Sonne::N,рагъ,sól
66,Mond::N,варз,tungl
67,Stern::N,гъед,stjarna
68,Luft::N,гьава,loft
69,Wind::N,гар,vindur
70,Welle::N,лепе,alda
71,Welle::N,лепе,bylgja
72,Wasser::N,яд,vatn
73,Stein::N,къван,steinn
74,Boden::N,накьв,botn
75,Erde::N,ччил,jörð
76,Staub::N,руг,ryk
77,Staub::N,руг,duft
78,Rauch::N,гум,reykur
79,Funke::N,цӏелхем,neisti
80,Feuer::N,цӏай,eldur
81,Licht::N,экв,ljós
82,Schatten::N,серин,skuggi
83,Wetter::N,гьава,veður
84,Nebel::N,ччилин циф,þoka
85,Wolke::N,циф,ský
86,Regen::N,марф,regn
87,Schnee::N,жив,snjór
88,Eis::N,мурк,ís
89,Frost::N,аяз,frost
90,Kälte::N,мекь,kuldi
91,Kälte::N,мекьивал,kuldi
92,Hitze::N,зегьем,hiti
93,Raureif::N,къирав,hrím
94,Regenbogen::N,яргъируш,regnbogi
95,Donner::N,цавун ван,þruma
96,Tropfen::N,стӏал,dropi
97,Schaum::N,каф,froða
98,Schmutz::N,чирк,óhreinindi
99,Schmutz::N,кьуруш,óhreinindi
100,See::N,вир,stöðuvatn
101,Sumpf::N,уьлен,fen
102,Wiese::N,векь,engi
103,Wald::N,там,skógur
104,Hügel::N,кӏунтӏ,hæð
105,Hügel::N,кӏунтӏ,hóll
106,Anhöhe::N,тепе,hæð
107,Anhöhe::N,тепе,hóll
108,Anhöhe::N,гьуьндуьрвал,hæð
109,Anhöhe::N,гьуьндуьрвал,hóll
110,Berg::N,дагъ,fell
111,Berg::N,дагъ,fjall
112,Gipfel::N,кӏукӏ,tindur
113,Höhle::N,кьветӏ,hellir
114,Abhang::N,гуьне,hlíð
115,Abhang::N,гуьне,brekka
116,Quelle::N,чешме,lind
117,Quelle::N,чешме,uppspretta
118,Bach::N,булах,lækur
119,Fluss::N,вацӏ,á
120,Fluss::N,вацӏ,fljót
121,Ufer::N,къерех,árbakki
122,Ufer::N,къерех,sjávarbakki
123,Küste::N,къерех,strönd
124,Festland::N,кьурамат,meginland
125,Meer::N,гьуьл,haf
126,Meer::N,гьуьл,sjór
127,Bucht::N,бухта,vík
128,Insel::N,остров,eyja
129,Blume::N,цуьк,blóm
130,Gras::N,хъач,gras
131,Wurzel::N,дувул,rót
132,Baum::N,ттар,tré
133,Stamm::N,тан,stofn
134,Rinde::N,чкал,börkur
135,Ast::N,тӏур,grein
136,Zweig::N,хел,angi
137,Zweig::N,хел,kvistur
138,Blatt::N,пеш,blað
139,Birke::N,верх,birki
140,Kiefer[Baum]::N,шамагъаж,fura
141,Weide[Baum]::N,цӏвелин ттар,víðir
142,Tanne::N,ель,greni
143,Horn::N,карч,horn
144,Feder::N,цӏакул,fjöður
145,Fell::N,хам,skinn
146,Flügel::N,лув,vængur
147,Klaue::N,къармах,kló
148,Kralle::N,пац,kló
149,Kralle::N,тапас,kló
150,Schwanz::N,ттум,rófa
151,Schwanz::N,ттум,skott
152,Ei::N,кака,egg
153,Nest::N,муг,hreiður
154,Bau::N,тӏеквен,greni
155,Bau::N,тӏеквен,bæli
156,Tier::N,гьайван,dýr
157,Herde::N,суьруь,hjörð
158,Kuh::N,ккал,kýr
159,Bulle::N,яц,boli
160,Bulle::N,бугъа,boli
161,Pferd::N,балкӏан,hestur
162,Schaf::N,хеб,kind
163,Schwein::N,вак,svín
164,Hund::N,кицӏ,hundur
165,Katze::N,кац,köttur
166,Bär::N,сев,björn
167,Eichhörnchen::N,белка,íkorni
168,Elch::N,лось,elgur
169,Fuchs::N,сикӏ,refur
170,Hase::N,къуьр,héri
171,Maus::N,кьиф,mús
172,Wolf::N,жанавур,úlfur
173,Vogel::N,луван ничхир,fugl
174,Schwarm::N,луж,sægur
175,Huhn::N,верч,hæna
176,Hahn::N,кӏек,hani
177,Gans::N,къаз,gæs
178,Adler::N,лекь,örn
179,Ente::N,пӏатӏ,önd
180,Eule::N,тӏиб,uggla
181,Kranich::N,дурна,trana
182,Krähe::N,къаргъа,kráka
183,Kuckuck::N,кукупӏ,gaukur
184,Schwan::N,къугь,svanur
185,Fisch::N,гъед,fiskur
186,Barsch::N,окунь,aborri
187,Hecht::N,щука,gedda
188,Schlange[Tier]::N,илан,naðra
189,Schlange[Tier]::N,гъуьлягъ,naðra
190,Wurm::N,квак,ormur
191,Spinne::N,хуьшрекан,kónguló
192,Ameise::N,цегв,maur
193,Laus::N,нет,lús
194,Mücke::N,ветӏ,mý
195,Mücke::N,ветӏ,mýfluga
196,Fliege::N,тӏветӏ,fluga
197,Schmetterling::N,чепелукь,fiðrildi
198,Beere::N,куьлуь емиш,ber
199,Apfel::N,ич,epli
200,Pilz::N,къарникъуз,sveppur
201,Zwiebel::N,чичӏек,laukur
202,Saat::N,тумар,fræ
203,Saat::N,тумар,útsæði
204,Korn::N,твар,korn
205,Heu::N,векь,hey
206,Heu::N,векьер,hey
207,Schale::N,пириш,hýði
208,Schale::N,хъуьруьш,hýði
209,Grube::N,фур,gryfja
210,Falle::N,ракьар,gildra
211,Schlinge::N,гьалкъа,snara
212,Spur::N,гел,spor
213,Asche::N,руьхъ,aska
214,Dreck::N,чирк,óþverri
215,Dreck::N,кьуруш,óþverri
216,Eisen::N,ракь,járn
217,Gold::N,алтун,gull
218,Silber::N,гимиш,silfur
219,Kohle::N,цӏивин,kol
220,Glas::N,шуьше,gler
221,Lehm::N,ччеб,leir
222,Sand::N,къум,sandur
223,Mensch::N,инсан,maður
224,Mensch::N,инсан,manneskja
225,Mann::N,итим,maður
226,Mann::N,итим,karlmaður
227,Frau::N,паб,kona
228,Frau::N,дишегьли,kona
229,Kind::N,аял,barn
230,Kind::N,аял,krakki
231,Junge::N,гада,drengur
232,Mädchen::N,руш,stelpa
233,Familie::N,хзан,fjölskylda
234,Familie::N,килфет,fjölskylda
235,Großvater::N,чӏехи буба,afi
236,Großmutter::N,чӏехи диде,amma
237,Eltern::N,диде-буба,foreldrar
238,Vater::N,буба,faðir
239,Mutter::N,диде,móðir
240,Sohn::N,хва,sonur
241,Tochter::N,руш,dóttir
242,Bruder::N,стха,bróðir
243,Schwester::N,вах,systir
244,Onkel::N,ими,föðurbróðir
245,Onkel::N,халу,föðurbróðir
246,Tante::N,эме,frænka
247,Tante::N,эме,móðursystir
248,Tante::N,хала,frænka
249,Tante::N,хала,móðursystir
250,Ehemann::N,гъуьл,eiginmaður
251,Ehefrau::N,паб,eiginkona
252,Freude::N,шадвал,gleði
253,Gelächter::N,хъвер,hlátur
254,Glück::N,бахт,gæfa
255,Kummer::N,дерт,sorg
256,Kummer::N,хажалат,sorg
257,Wunsch::N,мурад,ósk
258,Lust::N,гьевес,fýsn
259,Lust::N,гьевес,löngun
260,Geist::N,руьгь,andi
261,Gedanke::N,фикир,hugsun
262,Verstand::N,акьул,vit
263,Sinn::N,мана,merking
264,Grund::N,себеб,ástæða
265,Wahrheit::N,керчек,sannleikur
266,Wahrheit::N,гьакъикъат,sannleikur
267,Gespräch::N,ихтилат,samtal
268,Märchen::N,мах,ævintýri
269,Erzählung::N,кьиса,saga
270,Nachricht::N,хабар,frétt
271,Neuigkeit::N,цӏийи хабар,frétt
272,Name::N,тӏвар,nafn
273,Rätsel::N,мискӏал,gáta
274,Rede::N,рахун,ræða
275,Sprache::N,чӏал,mál
276,Sprache::N,чӏал,tungumál
277,Stimme::N,ван,rödd
278,Wort::N,гаф,orð
279,Zeichen::N,ишара,tákn
280,Zeichen::N,ишара,merki
281,Ruf::N,эвер,kall
282,Lärm::N,ван-сес,hávaði
283,Laut::N,ван,hljóð
284,Laut::N,сес,hljóð
285,Ton::N,ван-сес,tónn
286,Lied::N,мани,ljóð
287,Lied::N,мани,söngur
288,Ruhe::N,ласвал,ró
289,Ruhe::N,ласвал,kyrrð
290,Ruhe::N,фаракъат,ró
291,Ruhe::N,фаракъат,kyrrð
292,Ruhe::N,асайиш,ró
293,Ruhe::N,асайиш,kyrrð
294,Leute::N,инсанар,fólk
295,Volk::N,халкь,þjóð
296,Arbeit::N,кӏвалах,vinna
297,Gast::N,мугьман,gestur
298,Geschenk::N,савкьат,gjöf
299,Spiel::N,къугъун,leikur
300,Gesellschaft::N,жемят,selskapur
301,Gesellschaft::N,общество,selskapur
302,Hilfe::N,куьмек,hjálp
303,Freund::N,дуст,vinur
304,Kamerad::N,яр-дуст,félagi
305,Angelegenheit::N,кар,mál
306,Angelegenheit::N,кар,málefni
307,Anzahl::N,сан,tala
308,Anzahl::N,сан,fjöldi
309,Anzahl::N,кьадар,tala
310,Anzahl::N,кьадар,fjöldi
311,Art::N,жуьре,tegund
312,Stück::N,кӏус,biti
313,Stück::N,кӏус,stykki
314,Teil::N,пай,hluti
315,Teil::N,пай,partur
316,Hälfte::N,зур,helmingur
317,Hälfte::N,зур пай,helmingur
318,Kreis::N,круг,hringur
319,Kreis::N,чкаяр,hringur
320,Kreis::N,элкъвей цӏар,hringur
321,Kreuz::N,хаш,kross
322,Kreuz::N,хаш,krossmark
323,Linie::N,цӏар,lína
324,Strich::N,цӏар,strik
325,Abstand::N,ара,millibil
326,Entfernung::N,мензил,fjarlægð
327,Gegend::N,чка,hérað
328,Platz::N,ара,pláss
329,Ort::N,чка,staður
330,Seite::N,пад,hlið
331,Mitte::N,юкь,miðja
332,Gegenstand::N,затӏ,hlutur
333,Sache::N,шей,mál
334,Sache::N,затӏ,mál
335,Rand::N,къерех,brún
336,Kante::N,син,rönd
337,Ecke::N,пӏипӏ,horn
338,Spitze::N,кӏвенкӏв,oddur
339,Ende::N,кьил,endi
340,Loch::N,тӏеквен,gat
341,Loch::N,тӏеквен,hola
342,Winkel::N,пӏипӏ,skot
343,Winkel::N,пӏипӏ,krókur
344,Muster::N,гишир,munstur
345,Größe::N,кьадар,stærð
346,Länge::N,яргъивал,lengd
347,Höhe::N,кьакьанвал,hæð
348,Gewicht::N,заланвал,vigt
349,Gewicht::N,заланвал,þyngd
350,Menge::N,кьадар,magn
351,Haufen::N,хара,hrúga
352,Haufen::N,хара,haugur
353,Reihe::N,жерге,röð
354,Boot::N,луьткве,bátur
355,Ruder::N,кьусу,ár
356,Schlitten::N,гъелерар,sleði
357,Lagerfeuer::N,цӏай,varðeldur
358,Last::N,заланвал,byrði
359,Last::N,заланвал,farmur
360,Gang::N,ериш,ganga
361,Schritt::N,къадам,skref
362,Norden::N,кефер,norður
363,Norden::N,кефер пад,norður
364,Süden::N,кьибле,suður
365,Westen::N,рагъакӏидай пад,vestur
366,Osten::N,рагъэкъечӏдай пад,austur
367,Holz::N,кӏарас,viður
368,Brett::N,кьул,fjöl
369,Brett::N,тахта,fjöl
370,Stütze::N,даях,stoð
371,Stange::N,юрк,stöng
372,Stock::N,лаш,prik
373,Stock::N,лаш,stafur
374,Stab::N,юрк,prik
375,Stab::N,юрк,stafur
376,Rohr::N,турба,rör
377,Rohr::N,турба,pípa
378,Haus::N,ужагъ,hús
379,Heim::N,кӏвал,heimili
380,Ofen::N,пич,ofn
381,Fußboden::N,кӏвалин ччил,gólf
382,Tisch::N,стол,borð
383,Stuhl::N,стул,stóll
384,Wiege::N,кьеб,vagga
385,Bett::N,тахт,rúm
386,Bett::N,тахт,hvíla
387,Regal::N,кьацӏ,hilla
388,Kiste::N,ящик,kassi
389,Fenster::N,дакӏар,gluggi
390,Tür::N,рак,dyr
391,Tür::N,рак,hurð
392,Tor::N,варар,hlið
393,Zaun::N,пару,girðing
394,Zaun::N,пару,limgarður
395,Dach::N,къав,þak
396,Leiter::N,гурар,stigi
397,Besen::N,таран кул,sópur
398,Spaten::N,ппер,spaði
399,Schaufel::N,хекендаз,skófla
400,Gabel::N,шиш,gaffall
401,Löffel::N,тӏур,skeið
402,Messer::N,чукӏул,hnífur
403,Nagel::N,мих,nögl
404,Netz::N,чил,net
405,Haken::N,къармах,krókur
406,Griff::N,ттум,tak
407,Schloss::N,куьлег,lás
408,Bild::N,шикил,mynd
409,Bild::N,суьрет,mynd
410,Figur::N,фигура,stytta
411,Puppe::N,нини,brúða
412,Beutel::N,тагъар,poki
413,Beutel::N,тагъар,baggi
414,Bündel::N,галгам,böggull
415,Tasche::N,чанта,veski
416,Eimer::N,ведре,fata
417,Deckel::N,кьил,lok
418,Deckel::N,къалпагъ,lok
419,Geschirr::N,къаб-къажах,leirtau
420,Sack::N,чувал,sekkur
421,Tasse::N,сукӏра,bolli
422,Topf::N,къажгъан,pottur
423,Kessel::N,къажгъан,ketill
424,Essen::N,тӏуьн,matur
425,Nahrung::N,тӏуьн,fæða
426,Speise::N,хуьрек,réttur
427,Speise::N,хуьрек,matarréttur
428,Fleisch::N,як,kjöt
429,Getreide::N,техил,korn
430,Brei::N,хапӏа,grautur
431,Brei::N,хешил,grautur
432,Brot::N,фу,brauð
433,Scheibe::N,чӏук,sneið
434,Fett::N,ягълу,fita
435,Butter::N,гъери,smjör
436,Öl::N,ягълу,olía
437,Salz::N,кьел,salt
438,Suppe::N,суп,súpa
439,Suppe::N,шурпа,súpa
440,Honig::N,вирт,hunang
441,Milch::N,нек,mjólk
442,Tee::N,чай,te
443,Leder::N,тумаж,skinn
444,Wolle::N,йис,ull
445,Stoff::N,парча,dúkur
446,Nadel::N,раб,nál
447,Faden::N,гъал,þráður
448,Knopf::N,дуьгме,tala
449,Knopf::N,дуьгме,hnappur
450,Knoten::N,тӏвал,hnútur
451,Farbe::N,ранг,málning
452,Kleidung::N,партал,búningur
453,Kleidung::N,партал,klæðnaður
454,Hemd::N,перем,skyrta
455,Kragen::N,хев,kragi
456,Kragen::N,хев,flibbi
457,Ärmel::N,хел,ermi
458,Hose::N,шалвар,buxur
459,Gürtel::N,чӏул,belti
460,Mütze::N,бармак,húfa
461,Mütze::N,бапӏах,húfa
462,Schuh::N,ботинка,skór
463,Stiefel::N,чекме,stígvél
464,Ring::N,тупӏал,hringur
465,Band::N,тасма,band
466,Kamm::N,регъ,greiða
467,Spiegel::N,гуьзгуь,spegill
468,Riemen::N,къайиш,ól
469,Riemen::N,къайиш,reim
470,Schnur::N,еб,snúra
471,Decke::N,яргъан,teppi
472,Kissen::N,хъуьцуьган,koddi
473,Tuch::N,шал,klútur
474,Handtuch::N,дасмал,þurrka
475,Handtuch::N,дасмал,handklæði
476,Kraft::N,гуж,afl
477,Kraft::N,гуж,kraftur
478,Stärke::N,къуват,styrkur
479,Gesundheit::N,сагъвал,heilsa
480,Gesundheit::N,сагъвал,heilbrigði
481,Krankheit::N,тӏал,sjúkdómur
482,Schmerz::N,тӏал,sársauki
483,Schmerz::N,тӏарвал,sársauki
484,Wunde::N,хер,sár
485,Fieber::N,ифин,hitasótt
486,Arznei::N,дарман,lyf
487,Brücke::N,муьгъ,brú
488,Brunnen::N,къуй,brunnur
489,Weide::N,уьруьш,hagi
490,Pfad::N,рехъ,stígur
491,Weg::N,рехъ,vegur
492,Straße::N,рехъ,gata
493,Straße::N,рехъ,stræti
494,Dorf::N,хуьр,þorp
495,Stadt::N,шегьер,borg
496,Brief::N,кагъаз,bréf
497,Buch::N,улуб,bók
498,Buchstabe::N,гьарф,bókstafur
499,Zeitung::N,газета,dagblað
500,Leben::N,уьмуьр,líf
501,Tod::N,кьиникь,dauði
502,Grab::N,сур,gröf
503,Kirche::N,килиса,kirkja
504,Sünde::N,гунагь,synd
505,Gott::N,аллагь,guð
506,Arbeiter::N,фяле,verkamaður
507,Chef::N,гьаким,yfirmaður
508,Meister::N,устӏар,meistari
509,Arzt::N,доктор,læknir
510,Lehrer::N,муаллим,kennari
511,Geld::N,пул,peningar
512,Laden::N,магазин,búð
513,Laden::N,магазин,verslun
514,Preis::N,къимет,verð
515,Ware::N,мал,vara
516,Ware::N,товар,vara
517,Nutzen::N,хийир,gagn
518,Nutzen::N,менфят,gagn
519,Reichtum::N,девлет,auður
520,Welt::N,дуьнья,veröld
521,Land::N,уьлкве,land
522,Staat::N,пачагьлугъ,ríki
523,Staat::N,государство,ríki
524,König::N,пачагь,konungur
525,Macht::N,власть,vald
526,Grenze::N,сергьят,landamæri
527,Krieg::N,дяве,stríð
528,Feind::N,душман,fjandmaður
529,Gewalt::N,гуж,ofbeldi
530,Kampf::N,женг,bardagi
531,Bogen[Waffe]::N,чӏемерук,bogi
532,Pfeil::N,хьел,ör
533,Gewehr::N,тфенг,byssa
534,Fehler::N,гъалатӏ,villa
535,Lüge::N,ттаб,lygi
536,Schaden::N,зиян,skemmd
537,Schaden::N,зарар,skemmd
538,Unglück::N,бала,óhamingja
539,Unglück::N,бедбахтвал,óhamingja
540,Schuld::N,тахсир,sök
541,Alter::N,яш,aldur
542,Schluss::N,эхир,lok
543,Schluss::N,эхир,endir
544,Zeit::N,вяде,tími
545,Tag::N,югъ,dagur
546,Morgen::N,пакама,morgunn
547,Mittag::N,нисин,hádegi
548,Abend::N,няни,kvöld
549,Nacht::N,йиф,nótt
550,Woche::N,гьафте,vika
551,Monat::N,варз,mánuður
552,Jahr::N,йис,ár
553,Frühling::N,гатфар,vor
554,Sommer::N,гад,sumar
555,Herbst::N,зул,haust
556,Winter::N,кьуьд,vetur
557,Januar::N,январь,janúar
558,Februar::N,февраль,február
559,März::N,март,mars
560,April::N,апрель,apríl
561,Mai::N,май,maí
562,Juni::N,июнь,júní
563,Juli::N,июль,júlí
564,August::N,август,ágúst
565,September::N,сентябрь,september
566,Oktober::N,октябрь,október
567,November::N,ноябрь,nóvember
568,Dezember::N,декабрь,desember
569,Montag::N,ислен,mánudagur
570,Dienstag::N,саласа,þriðjudagur
571,Mittwoch::N,арбе,miðvikudagur
572,Donnerstag::N,хемис югъ,fimmtudagur
573,Freitag::N,жуьмя,föstudagur
574,Freitag::N,жуьмя югъ,föstudagur
575,Samstag::N,киш,laugardagur
576,Sonntag::N,гьяд,sunnudagur
577,groß::A,еке,stór
578,groß::A,чӏехи,stór
579,klein::A,гъвечӏи,lítill
580,lang::A,яргъи,langur
581,kurz::A,куьруь,stuttur
582,breit::A,гьяркьуь,breiður
583,schmal::A,гуьтӏуь,mjór
584,dicht::A,къалин,þéttur
585,dünn::A,кьелечӏ,þunnur
586,fein::A,шуькӏуь,fíngerður
587,fest::A,кӏеви,fastur
588,flach::A,кьулу,flatur
589,glatt::A,цӏалцӏам,háll
590,glatt::A,цӏалцӏам,sléttur
591,hart::A,кӏеви,harður
592,weich::A,хъуьтуьл,mjúkur
593,rund::A,элкъвей,kringlóttur
594,spitz::A,хци,oddhvass
595,scharf::A,хци,beittur
596,stumpf::A,къуьруь,bitlaus
597,schwer::A,залан,þungur
598,schön::A,иер,fagur
599,schön::A,иер,fallegur
600,heiß::A,кудай,heitur
601,warm::A,чими,hlýr
602,warm::A,чими,heitur
603,kalt::A,мекьи,kaldur
604,kühl::A,къайи,svalur
605,frisch::A,таза,frískur
606,frisch::A,михьи,frískur
607,feucht::A,ламу,rakur
608,feucht::A,ламу,þvalur
609,nass::A,кьежей,votur
610,nass::A,кьежей,blautur
611,trocken::A,кьуру,þurr
612,voll::A,ацӏай,fullur
613,leer::A,буш,tómur
614,leer::A,ичӏи,tómur
615,offen::A,ахъа,opinn
616,geschlossen::A,кӏеви,lokaður
617,sauber::A,михьи,þrifinn
618,schmutzig::A,чиркин,óhreinn
619,schmutzig::A,чиркин,sóðalegur
620,schmutzig::A,кьацӏай,óhreinn
621,schmutzig::A,кьацӏай,sóðalegur
622,roh::A,чиг,hrár
623,roh::A,ицӏи,hrár
624,reif::A,дигмиш хьайи,þroskaður
625,lecker::A,дадлу,ljúffengur
626,süß::A,ширин,sætur
627,bitter::A,туькьуьл,beiskur
628,sauer::A,цуру,súr
629,hell::A,экуь,bjartur
630,dunkel::A,мичӏи,dimmur
631,schwarz::A,чӏулав,svartur
632,weiß::A,лацу,hvítur
633,rot::A,яру,rauður
634,gelb::A,хъипи,gulur
635,blau::A,вили,blár
636,grün::A,къацу,grænn
637,grau::A,рехи,grár
638,bunt::A,цӏару,marglitur
639,bunt::A,яру-цӏару,marglitur
640,billig::A,ужуз,ódýr
641,teuer::A,багьа,dýr
642,wertvoll::A,масан,verðmætur
643,blind::A,буьркьуь,blindur
644,taub::A,биши,heyrnarlaus
645,kräftig::A,гужлу,öflugur
646,stark::A,къуватлу,sterkur
647,schwach::A,такьатсуз,veill
648,fett::A,куьк,feitur
649,schlank::A,шумал,grannur
650,schlank::A,шумал,spengilegur
651,hübsch::A,гуьрчег,snotur
652,hübsch::A,гуьрчег,laglegur
653,böse::A,пис,illur
654,böse::A,пис,vondur
655,dumm::A,ахмакь,heimskur
656,faul::A,тенпел,latur
657,fleißig::A,сяй ийидай,iðinn
658,fleißig::A,сяйи ийидай,iðinn
659,geizig::A,мискьи,nískur
660,klug::A,акьуллу,hygginn
661,geschickt::A,магьир,fimur
662,geschickt::A,магьир,laginn
663,lieb::A,играми,kær
664,lieb::A,играми,ljúfur
665,lustig::A,шад,kátur
666,sanft::A,назик,blíður
667,sanft::A,милайим,blíður
668,hungrig::A,гишин,soltinn
669,hungrig::A,гишин,hungraður
670,krank::A,кефсуз,sjúkur
671,nackt::A,кьецӏил,nakinn
672,traurig::A,пашман,dapur
673,traurig::A,пашман,hryggur
674,lebendig::A,ччан алай,lifandi
675,gut::A,хъсан,góður
676,gut::A,вижевай,góður
677,schlecht::A,пис,slæmur
678,schlecht::A,пис,lélegur
679,richtig::A,дуьз,réttur
680,schlimm::A,нифретлу,slæmur
681,wahr::A,гьакъикъи,sannur
682,alt::A,эски,gamall
683,alt::A,куьгьне,gamall
684,neu::A,цӏийи,nýr
685,ehemalig::A,виликан,fyrrverandi
686,alt[Lebewesen]::A,кьуьзуь,gamall
687,jung::A,жегьил,ungur
688,arm::A,кесиб,vesall
689,arm::A,кесиб,fátækur
690,reich::A,девлетлу,ríkur
691,reich::A,девлетлу,auðugur
692,bekannt::A,чидай,kunnugur
693,berühmt::A,машгьур,frægur
694,fremd::A,ччара,framandi
695,fremd::A,ччара,ókunnugur
696,verschieden::A,жуьреба-жуьре,ýmis
697,nah::A,мукьвал,nálægur
698,fern::A,яргъал,fjarri
699,fern::A,яргъал,fjarlægur
700,linker::A,чапла,vinstri
701,rechter::A,эрчӏи,hægri
702,anderer::A,маса,annar
703,anderer::A,муькуь,annar
704,erster::A,сад лагьай,fyrsti
705,zweiter::A,кьвед лагьай,annar
706,dritter::A,пуд лагьай,þriðji
707,letzter::A,эхиримжи,síðasti
708,allein::ADV,кьилди,einn
709,allein::ADV,кьилди,aleinn
710,zusammen::ADV,санал,saman
711,lange::ADV,яргъалди,lengi
712,plötzlich::ADV,садлагьана,skyndilega
713,sofort::ADV,гьасятда,strax
714,sofort::ADV,гьасятда,þegar í stað
715,später::ADV,гуьгъуьнлай,seinna
716,jetzt::ADV,гила,nú
717,jetzt::ADV,гила,núna
718,heute::ADV,къе,í dag
719,morgen::ADV,пака,á morgun
720,bald::ADV,мукьва,brátt
721,bald::ADV,мукьва,bráðum
722,bald::ADV,мукьвара,brátt
723,bald::ADV,мукьвара,bráðum
724,dann::ADV,ахпа,svo
725,dann::ADV,ахпа,síðan
726,gestern::ADV,накь,í gær
727,einst::ADV,садра,forðum
728,damals::ADV,а чӏавуз,þá
729,damals::ADV,а чӏавуз,á þeim tímum
730,danach::ADV,ахпа,á eftir því
731,vorher::ADV,вилик,áður
732,zuerst::ADV,сифте,fyrst
733,einmal::ADV,садра,einu sinni
734,manchmal::ADV,гагь-гагь,stundum
735,oft::ADV,гзаф вахтара,oft
736,immer::ADV,гьамиша,alltaf
737,immer::ADV,гьамиша,sífellt
738,niemals::ADV,са чӏавузни,aldrei
739,niemals::ADV,са вахтундани,aldrei
740,hier::ADV,ина,hér
741,hierhin::ADV,иниз,hingað
742,von hier::ADV,инай,héðan
743,dort::ADV,ана,þar
744,dort::ADV,ана,þarna
745,dorthin::ADV,аниз,þangað
746,geradeaus::ADV,дуьз,beint áfram
747,vorwärts::ADV,вилик,áfram
748,vorwärts::ADV,виликди,áfram
749,rückwärts::ADV,кьулухъ,aftur á bak
750,unten::ADV,агъада,niðri
751,unten::ADV,агъада,fyrir neðan
752,hinab::ADV,агъуз,niður
753,hinab::ADV,агъуз,niður eftir
754,oben::ADV,винел,uppi
755,hinauf::ADV,виниз,upp
756,hinauf::ADV,виниз,upp eftir
757,überall::ADV,вирина,alls staðar
758,nicht::ADV,ваъ,ekki
759,ein wenig::ADV,са тӏимил,dálítið
760,kaum::ADV,жизви,varla
761,kaum::ADV,жизви,tæplega
762,sehr::ADV,лап,mjög
763,so::ADV,икӏ,svo
764,so::ADV,икӏ,þannig
765,noch::ADV,гьеле,enn
766,noch::ADV,гьеле,ennþá
767,nur::ADV,анжах,bara
768,nur::ADV,анжах,aðeins
769,schon::ADV,хъувуна,nú þegar
770,schon::ADV,мадни дардиз,nú þegar
771,schon::ADV,мадни гуьтӏуьз,nú þegar
772,schon::ADV,мадни гуьтӏуь я,nú þegar
773,vergebens::ADV,нагьакь,árangurslaust
774,vergebens::ADV,нагьакьа,árangurslaust
775,vor::PRP,вилик,fyrir
776,hinter::PRP,кьулухъ,bak við
777,hinter::PRP,кьулухъ,aftur fyrir
778,unter::PRP,кӏаник,undir
779,durch::PRP,арадай,gegnum
780,durch::PRP,-кай хкатна,gegnum
781,neben::PRP,патав,hjá
782,neben::PRP,патав,við hliðina á
783,neben::PRP,мукьув,hjá
784,neben::PRP,мукьув,við hliðina á
785,zwischen::PRP,ара,milli
786,zwischen::PRP,ара,á milli
787,zwischen::PRP,арада,milli
