,Concept_ID,es,sk
981,versinken::V,hundirse,potopiť sa
982,vergehen::V,pasar,plynúť
983,erscheinen::V,aparecer,objaviť sa
984,verschwinden::V,desaparecer,zmiznúť
985,sinken::V,bajar,klesať
986,abnehmen::V,decrecer,ubúdať
987,abnehmen::V,disminuir,ubúdať
988,zunehmen::V,crecer,pribúdať
989,zunehmen::V,aumentar,pribúdať
990,steigen::V,subir,stúpať
991,steigen::V,ascender,stúpať
992,wachsen::V,crecer,rásť
993,glänzen::V,brillar,jagať sa
994,glänzen::V,brillar,lesknúť sa
995,glänzen::V,resplandecer,jagať sa
996,glänzen::V,resplandecer,lesknúť sa
997,funkeln::V,chispear,iskriť sa
998,lärmen::V,hacer ruido,lomoziť
999,läuten::V,sonar,cengať
1000,läuten::V,repicar,cengať
1001,klingeln::V,tocar el timbre,zvoniť
1002,klirren::V,tintinear,rinčať
1003,brausen::V,zumbar,hučať
1004,rauschen::V,murmurar,šumieť
1005,klingen::V,sonar,znieť
1006,klingen::V,sonar,zvoniť
1007,bellen::V,ladrar,štekať
1008,bellen::V,ladrar,brechať
1009,heulen::V,ulular,vyť
1010,blasen::V,soplar,duť
1011,blasen::V,soplar,fúkať
1012,pfeifen::V,silbar,pískať
1013,pfeifen::V,silbar,hvízdať
1014,schreien::V,gritar,kričať
1015,stöhnen::V,gemir,stenať
1016,zittern::V,temblar,triasť sa
1017,leben::V,vivir,žiť
1018,geboren werden::V,nacer,narodiť sa
1019,atmen::V,respirar,dýchať
1020,trinken::V,beber,piť
1021,essen::V,comer,jesť
1022,schlucken::V,tragar,zhltnuť
1023,müde werden::V,cansarse,unaviť sa
1024,müde werden::V,fatigarse,unaviť sa
1025,einschlafen::V,dormirse,usnúť
1026,einschlafen::V,dormirse,zaspať
1027,schlafen::V,dormir,spať
1028,aufwachen::V,despertarse,zobudiť sa
1029,aufstehen::V,levantarse,vstať
1030,sich erholen::V,reposar,zotavovať sa
1031,sich erholen::V,reposar,oddýchovať si
1032,sich erholen::V,descansar,zotavovať sa
1033,sich erholen::V,descansar,oddýchovať si
1034,krank werden::V,caer enfermo,ochorieť
1035,krank sein::V,estar enfermo,chorieť
1036,krank sein::V,estar enfermo,byť chorý
1037,schmerzen::V,doler,bolieť
1038,husten::V,toser,kašľať
1039,genesen::V,convalecer,uzdraviť sa
1040,genesen::V,restablecerse,uzdraviť sa
1041,sterben::V,morir,umrieť
1042,sterben::V,morir,zomrieť
1043,umkommen::V,perecer,zahynúť
1044,sich bewegen::V,moverse,pohybovať sa
1045,sich rühren::V,rebullir,hnúť sa
1046,sich erheben::V,levantarse,zdvihnúť sa
1047,sich setzen::V,sentarse,sadnúť si
1048,hinfallen::V,caerse,spadnúť
1049,laufen::V,andar,bežať
1050,schreiten::V,proceder,kráčať
1051,spazierengehen::V,pasear,prechádzať sa
1052,spazierengehen::V,pasearse,prechádzať sa
1053,eilen::V,correr prisa,súriť
1054,sich beeilen::V,darse prisa,ponáhľať sa
1055,sausen::V,correr,hučať
1056,rennen::V,correr,bežať
1057,springen::V,saltar,skákať
1058,klettern::V,trepar,liezť
1059,klettern::V,escalar,liezť
1060,schaukeln::V,bambolearse,húpať
1061,schaukeln::V,bambolearse,hojdať
1062,kriechen::V,reptar,liezť
1063,kriechen::V,reptar,plaziť sa
1064,kriechen::V,arrastrarse,liezť
1065,kriechen::V,arrastrarse,plaziť sa
1066,schwimmen::V,nadar,plávať
1067,tauchen::V,bucear,ponoriť sa
1068,tauchen::V,sumergirse,ponoriť sa
1069,rudern::V,remar,veslovať
1070,fahren::V,ir,ísť
1071,fahren::V,ir,jazdiť
1072,fliegen::V,volar,letieť
1073,gehen::V,ir,ísť
1074,gehen::V,andar,ísť
1075,weggehen::V,irse,odísť
1076,weggehen::V,irse,odchádzať
1077,weggehen::V,marcharse,odísť
1078,weggehen::V,marcharse,odchádzať
1079,abfahren::V,salir,odcestovať
1080,abfahren::V,partir,odcestovať
1081,anhalten::V,parar,zadržať sa
1082,anhalten::V,parar,zastaviť sa
1083,anhalten::V,pararse,zadržať sa
1084,anhalten::V,pararse,zastaviť sa
1085,hineingehen::V,entrar,vchádzať
1086,eintreten::V,entrar,vojsť
1087,eintreten::V,entrar,vstúpiť
1088,kommen::V,venir,prísť
1089,ankommen::V,llegar,prísť
1090,ankommen::V,llegar,doraziť
1091,zurückkommen::V,volver,vrátiť sa
1092,zurückkommen::V,regresar,vrátiť sa
1093,bleiben::V,quedarse,ostať
1094,bleiben::V,quedarse,zostať
1095,warten::V,esperar,čakať
1096,erwarten::V,esperar,očakávať
1097,suchen::V,buscar,hľadať
1098,finden::V,hallar,nájsť
1099,finden::V,encontrar,nájsť
1100,versuchen::V,intentar,skúsiť
1101,versuchen::V,intentar,pokúsiť sa
1102,vorbereiten::V,preparar,pripraviť
1103,lieben::V,amar,ľúbiť
1104,lieben::V,amar,milovať
1105,lieben::V,querer,ľúbiť
1106,lieben::V,querer,milovať
1107,mögen::V,querer,mať rád
1108,lachen::V,reír,smiať sa
1109,rühren::V,conmover,dojať
1110,weinen::V,llorar,plakať
1111,schimpfen::V,regañar,nadávať
1112,sich ärgern::V,enfadarse,hnevať sa
1113,sich ärgern::V,enfadarse,zlostiť sa
1114,sich fürchten::V,tener miedo,báť sa
1115,fürchten::V,temer,báť sa
1116,fürchten::V,tener miedo a,báť sa
1117,fliehen::V,huir,utekať
1118,flüchten::V,escaparse,utiecť
1119,sehen::V,ver,vidieť
1120,anschauen::V,mirar,pozrieť sa na
1121,ansehen::V,mirar,pozrieť
1122,hören::V,oír,počúvať
1123,zuhören::V,escuchar,počúvať
1124,probieren::V,probar,ochutnať
1125,probieren::V,degustar,ochutnať
1126,riechen::V,oler,ňuchať
1127,fühlen::V,sentir,cítiť
1128,fühlen::V,sentir,pociťovať
1129,scheinen::V,parecer,zdať sa
1130,zu sehen sein::V,poder verse,byť vidieť
1131,vernehmen::V,oír,počuť
1132,vernehmen::V,percibir,počuť
1133,frieren::V,tener frío,mrznúť
1134,frieren::V,tener frío,oziabať
1135,tun::V,hacer,robiť
1136,können::V,poder,môcť
1137,wollen::V,querer,chcieť
1138,anfangen::V,iniciar,začať
1139,beenden::V,acabar,skončiť
1140,beenden::V,terminar,skončiť
1141,aufhören::V,cesar,prestať
1142,gelingen::V,salir bien,podariť sa
1143,geraten::V,salir,dariť sa
1144,geraten::V,dar resultado,dariť sa
1145,öffnen::V,abrir,otvoriť
1146,schließen::V,cerrar,zavrieť
1147,stellen::V,poner,postaviť
1148,stellen::V,colocar,postaviť
1149,setzen::V,poner,posadiť
1150,setzen::V,colocar,posadiť
1151,legen::V,poner,klásť
1152,legen::V,poner,položiť
1153,berühren::V,tocar,dotykať sa
1154,verbinden::V,unir,spojiť
1155,verbinden::V,juntar,spojiť
1156,bedecken::V,tapar,pokryť
1157,bedecken::V,cubrir,pokryť
1158,aufhängen::V,colgar,zavesiť
1159,anzünden::V,encender,zapáliť
1160,aufheben::V,recoger,zdvihnúť
1161,zurücklassen::V,dejar,zanechať
1162,verlieren::V,perder,stratiť
1163,fallen lassen::V,dejar caer,pustiť
1164,machen::V,hacer,robiť
1165,herstellen::V,fabricar,vyrobiť
1166,bauen::V,construir,stavať
1167,bauen::V,construir,budovať
1168,reparieren::V,reparar,opraviť
1169,verbessern::V,mejorar,zlepšiť
1170,ändern::V,mudar,zmeniť
1171,ändern::V,mudar,preinačiť
1172,ändern::V,modificar,zmeniť
1173,ändern::V,modificar,preinačiť
1174,graben::V,cavar,ryť
1175,graben::V,cavar,kopať
1176,beugen::V,doblar,ohnúť
1177,beugen::V,inclinar,ohnúť
1178,biegen::V,doblar,ohnúť
1179,drehen::V,volver,točiť
1180,drehen::V,volver,krútiť
1181,drehen::V,hacer girar,točiť
1182,drehen::V,hacer girar,krútiť
1183,wenden::V,volver,obrátiť
1184,wenden::V,volver,prevrátiť
1185,umdrehen::V,revolver,otočiť
1186,umdrehen::V,revolver,obrátiť
1187,heben::V,levantar,dvíhať
1188,heben::V,levantar,povzniesť
1189,hochheben::V,alzar,zdvihnúť
1190,ergreifen::V,coger,uchopiť sa
1191,halten::V,tener,držať
1192,drücken::V,apretar,tisnúť
1193,schieben::V,empujar,posunovať
1194,kratzen::V,rascar,škrabať
1195,lecken::V,lamer,lízať
1196,beißen::V,morder,kúsať
1197,abreißen::V,arrancar,odtrhnúť
1198,abschneiden::V,cortar,odrezať
1199,abschneiden::V,cortar,odkrojiť
1200,binden::V,atar,zaviazať
1201,binden::V,atar,priviazať
1202,stecken::V,meter,strčiť
1203,brechen::V,romper,zlomiť
1204,brechen::V,quebrar,zlomiť
1205,klopfen::V,golpear,tĺcť
1206,klopfen::V,golpear,klopať
1207,hauen::V,pegar,nabiť
1208,kleben::V,pegar,lepiť
1209,kleben::V,pegar,nalepiť
1210,kleben::V,encolar,lepiť
1211,kleben::V,encolar,nalepiť
1212,reiben::V,frotar,trieť
1213,streichen::V,untar,namazať
1214,streichen::V,recubrir,namazať
1215,schleifen::V,afilar,ostríť
1216,schneiden::V,cortar,rezať
1217,schneiden::V,cortar,strihať
1218,rütteln::V,agitar,triasť
1219,rütteln::V,agitar,lomcovať
1220,schütteln::V,agitar,triasť
1221,schütteln::V,agitar,potriasť
1222,schütteln::V,sacudir,triasť
1223,schütteln::V,sacudir,potriasť
1224,schwenken::V,menear,mávať
1225,schütten::V,verter,sypať
1226,füllen::V,llenar,plniť
1227,einwickeln::V,envolver,zabaliť
1228,tragen::V,llevar,niesť
1229,schleppen::V,arrastrar,vliecť
1230,ziehen::V,tirar,ťahať
1231,aufbewahren::V,conservar,uložiť
1232,aufbewahren::V,conservar,uschovať
1233,werfen::V,echar,hodiť
1234,werfen::V,echar,vrhnúť
1235,werfen::V,lanzar,hodiť
1236,werfen::V,lanzar,vrhnúť
1237,fangen::V,coger,chytať
1238,packen::V,agarrar,baliť
1239,packen::V,agarrar,chytiť
1240,verstecken::V,esconder,skryť
1241,verstecken::V,esconder,schovať
1242,teilen::V,partir,podeliť
1243,teilen::V,partir,rozdeliť
1244,teilen::V,dividir,podeliť
1245,teilen::V,dividir,rozdeliť
1246,schicken::V,enviar,posielať
1247,bringen::V,traer,priniesť
1248,hinzufügen::V,añadir,pripojiť
1249,bekommen::V,obtener,dostať
1250,bekommen::V,conseguir,dostať
1251,erhalten::V,recibir,prijať
1252,nehmen::V,tomar,vziať
1253,wählen::V,elegir,voliť
1254,auswählen::V,escoger,vybrať
1255,auswählen::V,escoger,vyvoliť
1256,auswählen::V,seleccionar,vybrať
1257,auswählen::V,seleccionar,vyvoliť
1258,bewahren::V,guardar,zachovať
1259,bewahren::V,preservar,zachovať
1260,behindern::V,estorbar,zavadzať
1261,behindern::V,estorbar,byť v ceste
1262,behindern::V,obstaculizar,zavadzať
1263,behindern::V,obstaculizar,byť v ceste
1264,verderben::V,estropear,skaziť
1265,beschädigen::V,deteriorar,ublížiť
1266,beschädigen::V,deteriorar,poškodiť
1267,zerbrechen::V,romper,rozbiť
1268,zerbrechen::V,romper,prelomiť
1269,zerbrechen::V,quebrar,rozbiť
1270,zerbrechen::V,quebrar,prelomiť
1271,zerreißen::V,desgarrar,pretrhnúť
1272,zerreißen::V,despedazar,pretrhnúť
1273,zerstören::V,destruir,zničiť
1274,zerstören::V,destrozar,zničiť
1275,verbrennen::V,quemar,spáliť
1276,geben::V,dar,dať
1277,reichen::V,pasar,podať
1278,schenken::V,regalar,darovať
1279,versprechen::V,prometer,sľúbiť
1280,wünschen::V,desear,želať
1281,loben::V,alabar,chváliť
1282,küssen::V,besar,bozkať
1283,wiegen::V,mecer,kolísať
1284,zudecken::V,tapar,prikryť
1285,zudecken::V,cubrir,prikryť
1286,wecken::V,despertar,zobudiť
1287,zeigen::V,mostrar,ukázať
1288,führen::V,guiar,viesť
1289,führen::V,conducir,viesť
1290,lehren::V,enseñar,učiť
1291,lehren::V,instruir,učiť
1292,unterrichten::V,enseñar,vyučovať
1293,aufziehen::V,criar,vychovať
1294,leiten::V,guiar,viesť
1295,leiten::V,dirigir,viesť
1296,antreiben::V,impeler,popudiť
1297,antreiben::V,impulsar,popudiť
1298,lassen::V,hacer,dať
1299,einladen::V,invitar,pozvať
1300,einladen::V,invitar,povolať
1301,vereinigen::V,unir,spojiť
1302,vereinigen::V,unir,zjednotiť
1303,besuchen::V,visitar,navštíviť
1304,besuchen::V,ir a ver,navštíviť
1305,treffen::V,encontrar,stretnúť
1306,sich versammeln::V,reunirse,zhromaždiť sa
1307,sich versammeln::V,congregarse,zhromaždiť sa
1308,spielen::V,jugar,hrať
1309,singen::V,cantar,spievať
1310,tanzen::V,bailar,tancovať
1311,sich trennen::V,separarse,rozísť sa
1312,verlassen::V,dejar,opustiť
1313,verlassen::V,abandonar,opustiť
1314,retten::V,salvar,zachrániť
1315,bewachen::V,vigilar,strážiť
1316,schützen::V,proteger,chrániť
1317,verteidigen::V,defender,brániť
1318,sich schlagen::V,batirse,biť sa
1319,schießen::V,tirar,streliť
1320,schießen::V,tirar,strieľať
1321,schießen::V,disparar,streliť
1322,schießen::V,disparar,strieľať
1323,siegen::V,vencer,zvíťaziť
1324,ärgern::V,enojar,hnevať
1325,ärgern::V,enojar,zlostiť
1326,ärgern::V,enfadar,hnevať
1327,ärgern::V,enfadar,zlostiť
1328,schlagen::V,pegar,biť
1329,schlagen::V,pegar,udrieť
1330,schlagen::V,golpear,biť
1331,schlagen::V,golpear,udrieť
1332,treten::V,dar una patada a,kopnúť
1333,stechen::V,pinchar,bodnúť
1334,stechen::V,pinchar,pichnúť
1335,stoßen::V,empujar,udrieť
1336,stehlen::V,robar,kradnúť
1337,stehlen::V,hurtar,kradnúť
1338,stören::V,molestar,vyrušiť
1339,belästigen::V,molestar,obťažovať
1340,belästigen::V,importunar,obťažovať
1341,verbergen::V,ocultar,skryť
1342,verbergen::V,esconder,skryť
1343,täuschen::V,engañar,sklamať
1344,betrügen::V,engañar,klamať
1345,betrügen::V,engañar,podvádzať
1346,töten::V,matar,zabiť
1347,töten::V,matar,usmrtiť
1348,wohnen::V,vivir,bývať
1349,wohnen::V,habitar,bývať
1350,arbeiten::V,trabajar,pracovať
1351,sammeln::V,recoger,zbierať
1352,sammeln::V,coleccionar,zbierať
1353,pflücken::V,coger,trhať
1354,pflücken::V,coger,oberať
1355,jagen::V,cazar,poľovať
1356,fischen::V,pescar,loviť ryby
1357,fischen::V,pescar,chytať ryby
1358,fassen::V,atrapar,uloviť
1359,fassen::V,capturar,uloviť
1360,hüten::V,guardar,pásť
1361,treiben::V,aballar,hnať
1362,anbinden::V,atar,priviazať
1363,füttern::V,echar de comer,kŕmiť
1364,melken::V,ordeñar,dojiť
1365,hacken::V,picar,seknúť
1366,hacken::V,cortar,seknúť
1367,gießen::V,regar,polievať
1368,reifen::V,madurar,dozrieť
1369,zubereiten::V,preparar,pripraviť
1370,kochen::V,cocer,variť
1371,kochen::V,guisar,variť
1372,backen::V,hornear,piecť
1373,backen::V,hornear,smažiť
1374,backen::V,cocer al horno,piecť
1375,backen::V,cocer al horno,smažiť
1376,braten::V,asar,piecť
1377,braten::V,asar,pražiť
1378,braten::V,freír,piecť
1379,braten::V,freír,pražiť
1380,umrühren::V,remover,pomiešať
1381,stricken::V,hacer punto,pliesť
1382,stricken::V,hacer calceta,pliesť
1383,nähen::V,coser,šiť
1384,färben::V,teñir,zafarbiť
1385,färben::V,colorear,zafarbiť
1386,reinigen::V,limpiar,čistiť
1387,waschen::V,lavar,myť
1388,abwischen::V,fregar,utrieť
1389,abwischen::V,limpiar,utrieť
1390,spülen::V,aclarar,vyplachovať
1391,spülen::V,enjuagar,vyplachovať
1392,fegen::V,barrer,zametať
1393,fegen::V,pasar la escoba,zametať
1394,kehren::V,barrer,zametať
1395,baden::V,bañarse,kúpať sa
1396,sich waschen::V,lavarse,umývať sa
1397,ausziehen::V,quitar,zobliecť
1398,ausziehen::V,quitarse,zobliecť
1399,anziehen::V,ponerse,obliecť
1400,sich anziehen::V,vestirse,obliecť sa
1401,kämmen::V,peinar,česať
1402,schmücken::V,adornar,ozdobiť
1403,sagen::V,decir,povedať
1404,sprechen::V,hablar,hovoriť
1405,reden::V,hablar,rozprávať
1406,reden::V,conversar,rozprávať
1407,sich unterhalten::V,charlar,rozprávať sa
1408,sich unterhalten::V,conversar,rozprávať sa
1409,fragen::V,preguntar,spýtať sa
1410,bitten::V,rogar,prosiť
1411,erzählen::V,contar,rozprávať
1412,mitteilen::V,comunicar,oznámiť
1413,mitteilen::V,participar,oznámiť
1414,nennen::V,llamar,nazvať
1415,nennen::V,llamar,menovať
1416,nennen::V,nombrar,nazvať
1417,nennen::V,nombrar,menovať
1418,rufen::V,llamar,volať
1419,rufen::V,llamar,zavolať
1420,prahlen::V,jactarse,vystatovať sa
1421,übersetzen::V,traducir,preložiť
1422,denken::V,pensar,myslieť
1423,glauben::V,creer,veriť
1424,bemerken::V,notar,podotknuť
1425,bemerken::V,notar,spozorovať
1426,erkennen::V,reconocer,poznať
1427,begreifen::V,concebir,pochopiť
1428,begreifen::V,concebir,porozumieť
1429,verstehen::V,entender,rozumieť
1430,verstehen::V,comprender,rozumieť
1431,lernen::V,aprender,učiť sa
1432,wissen::V,saber,vedieť
1433,sich erinnern an::V,recordar,pamätať si na
1434,sich erinnern an::V,acordarse de,pamätať si na
1435,vergessen::V,olvidar,zabudnuť
1436,messen::V,medir,merať
1437,zählen::V,contar,počítať
1438,rechnen::V,contar,rátať
1439,rechnen::V,contar,počítať
1440,rechnen::V,calcular,rátať
1441,rechnen::V,calcular,počítať
1442,lesen::V,leer,čítať
1443,malen::V,pintar,maľovať
1444,zeichnen::V,dibujar,kresliť
1445,schreiben::V,escribir,písať
1446,besitzen::V,poseer,mať
1447,besitzen::V,poseer,vlastniť
1448,kaufen::V,comprar,kúpiť
1449,verkaufen::V,vender,predať
1450,bezahlen::V,pagar,zaplatiť
1451,zahlen::V,pagar,platiť
1452,beherrschen::V,dominar,ovládať
1453,ertragen::V,soportar,znášať
1454,ertragen::V,soportar,vydržať
