,Concept_ID,,pl
74,Rauch::N,,dym
75,Funke::N,,iskra
76,Feuer::N,,ogień
77,Licht::N,,światło
78,Schatten::N,,cień
79,Wetter::N,,pogoda
80,Nebel::N,,mgła
81,Wolke::N,,obłok
82,Wolke::N,,chmura
83,Regen::N,,deszcz
84,Schnee::N,,śnieg
85,Eis::N,,lód
86,Frost::N,,mróz
87,Kälte::N,,chłód
88,Hitze::N,,gorąco
89,Raureif::N,,szron
90,Regenbogen::N,,tęcza
91,Donner::N,,grzmot
92,Strömung::N,,nurt
93,Tropfen::N,,kropla
94,Schaum::N,,piana
95,Schmutz::N,,brud
96,See::N,,jezioro
97,Sumpf::N,,bagno
98,Moor::N,,bagno
99,Wiese::N,,łąka
100,Wald::N,,las
101,Hügel::N,,pagórek
102,Anhöhe::N,,wzgórze
103,Berg::N,,góra
104,Gipfel::N,,szczyt
105,Gipfel::N,,wierzchołek
106,Höhle::N,,pieczara
107,Abhang::N,,stok
108,Abhang::N,,zbocze
109,Quelle::N,,zdrój
110,Quelle::N,,źródło
111,Bach::N,,potok
112,Bach::N,,strumień
113,Fluss::N,,rzeka
114,Ufer::N,,brzeg
115,Küste::N,,wybrzeże
116,Festland::N,,ląd
117,Meer::N,,morze
118,Bucht::N,,zatoka
119,Insel::N,,wyspa
120,Blume::N,,kwiat
121,Gras::N,,trawa
122,Wurzel::N,,korzeń
123,Baum::N,,drzewo
124,Stamm::N,,pień
125,Rinde::N,,kora
126,Ast::N,,gałąź
127,Zweig::N,,gałąź
128,Blatt::N,,liść
129,Birke::N,,brzoza
130,Kiefer[Baum]::N,,sosna
131,Weide[Baum]::N,,wierzba
132,Tanne::N,,jodła
133,Horn::N,,róg
134,Feder::N,,pióro
135,Fell::N,,futro
136,Flügel::N,,skrzydło
137,Klaue::N,,szpon
138,Kralle::N,,pazur
139,Schwanz::N,,ogon
140,Ei::N,,jajko
141,Nest::N,,gniazdo
142,Bau::N,,nora
143,Tier::N,,zwierzę
144,Herde::N,,stado
145,Herde::N,,trzoda
146,Kuh::N,,krowa
147,Bulle::N,,byk
148,Pferd::N,,koń
149,Schaf::N,,owca
150,Schwein::N,,świnia
151,Hund::N,,pies
152,Katze::N,,kot
153,Katze::N,,kotka
154,Bär::N,,niedźwiedż
155,Eichhörnchen::N,,wiewiórka
156,Elch::N,,łóś
157,Fuchs::N,,lis
158,Hase::N,,zając
159,Maus::N,,mysz
160,Wolf::N,,wilk
161,Vogel::N,,ptak
162,Schwarm::N,,stado
163,Huhn::N,,kura
164,Hahn::N,,kogut
165,Gans::N,,gęś
166,Adler::N,,orzeł
167,Ente::N,,kaczka
168,Eule::N,,sowa
169,Kranich::N,,żuraw
170,Krähe::N,,wrona
171,Kuckuck::N,,kukułka
172,Schwan::N,,łabędż
173,Fisch::N,,ryba
174,Barsch::N,,okoń
175,Hecht::N,,szczupak
176,Schlange[Tier]::N,,wąż
177,Schlange[Tier]::N,,żmija
178,Wurm::N,,robak
179,Spinne::N,,pająk
180,Ameise::N,,mrówka
181,Laus::N,,wesz
182,Mücke::N,,komar
183,Fliege::N,,mucha
184,Schmetterling::N,,motyl
185,Beere::N,,jagoda
186,Apfel::N,,jabłko
187,Pilz::N,,grzyb
188,Zwiebel::N,,cebula
189,Saat::N,,siew
190,Korn::N,,ziarno
191,Heu::N,,siano
192,Schale::N,,łupina
193,Grube::N,,dół
194,Grube::N,,jama
195,Falle::N,,pułapka
196,Schlinge::N,,sidła
197,Spur::N,,ślad
198,Asche::N,,popiół
199,Dreck::N,,brud
200,Eisen::N,,żelazo
201,Gold::N,,złoto
202,Silber::N,,srebro
203,Kohle::N,,węgiel
204,Glas::N,,szkło
205,Lehm::N,,glina
206,Sand::N,,piasek
207,Mensch::N,,człowiek
208,Mann::N,,mężczyzna
209,Frau::N,,kobieta
210,Kind::N,,dziecko
211,Junge::N,,chłopak
212,Junge::N,,chłopiec
213,Mädchen::N,,dziewczynka
214,Familie::N,,rodzina
215,Großvater::N,,dziadek
216,Großmutter::N,,babka
217,Eltern::N,,rodzice
218,Vater::N,,ojciec
219,Mutter::N,,matka
220,Sohn::N,,syn
221,Tochter::N,,córka
222,Bruder::N,,brat
223,Schwester::N,,siostra
224,Onkel::N,,wuj
225,Onkel::N,,stryj
226,Tante::N,,ciotka
227,Ehemann::N,,mąż
228,Ehefrau::N,,żona
229,Freude::N,,radość
230,Gelächter::N,,śmiech
231,Glück::N,,szczęście
232,Kummer::N,,zmartwienie
233,Wunsch::N,,życzenie
234,Lust::N,,chęć
235,Lust::N,,ochota
236,Geist::N,,duch
237,Gedanke::N,,myśl
238,Gedächtnis::N,,pamięć
239,Verstand::N,,rozum
240,Sinn::N,,zmysł
241,Grund::N,,powód
242,Wahrheit::N,,prawda
243,Gespräch::N,,rozmowa
244,Märchen::N,,bajka
245,Erzählung::N,,opowiadanie
246,Nachricht::N,,wiadomość
247,Neuigkeit::N,,nowina
248,Name::N,,imię
249,Rätsel::N,,zagadka
250,Rede::N,,mowa
251,Sprache::N,,język
252,Stimme::N,,głos
253,Wort::N,,słowo
254,Zeichen::N,,znak
255,Ruf::N,,wołanie
256,Lärm::N,,hałas
257,Lärm::N,,zgiełk
258,Laut::N,,dźwięk
259,Ton::N,,ton
260,Ton::N,,dźwięk
261,Lied::N,,pieśń
262,Lied::N,,piosenka
263,Ruhe::N,,spokój
264,Leute::N,,ludzie
265,Volk::N,,naród
266,Arbeit::N,,praca
267,Arbeit::N,,robota
268,Gast::N,,gość
269,Geschenk::N,,prezent
270,Geschenk::N,,podarunek
271,Spiel::N,,gra
272,Spiel::N,,zabawa
273,Gesellschaft::N,,towarzystwo
274,Hilfe::N,,pomoc
275,Freund::N,,przyjaciel
276,Kamerad::N,,kolega
277,Angelegenheit::N,,sprawa
278,Anzahl::N,,ilość
279,Art::N,,rodzaj
280,Stück::N,,kawałek
281,Teil::N,,część
282,Hälfte::N,,połowa
283,Kreis::N,,krąg
284,Kreuz::N,,krzyż
285,Linie::N,,linia
286,Strich::N,,kreska
287,Abstand::N,,odstęp
288,Entfernung::N,,odległość
289,Gegend::N,,okolica
290,Platz::N,,miejsce
291,Ort::N,,miejsce
292,Seite::N,,bok
293,Seite::N,,strona
294,Mitte::N,,środek
295,Gegenstand::N,,przedmiot
296,Sache::N,,rzecz
297,Rand::N,,skraj
298,Rand::N,,krawędź
299,Kante::N,,kant
300,Kante::N,,krawędź
301,Ecke::N,,róg
302,Spitze::N,,ostrze
303,Ende::N,,koniec
304,Loch::N,,dziura
305,Winkel::N,,kąt
306,Winkel::N,,kącik
307,Muster::N,,wzór
308,Größe::N,,rozmiar
309,Größe::N,,wielkość
310,Länge::N,,długość
311,Höhe::N,,wysokość
312,Gewicht::N,,ciężar
313,Menge::N,,ilość
314,Haufen::N,,kupa
315,Reihe::N,,rząd
316,Reihe::N,,szereg
317,Boot::N,,łódź
318,Boot::N,,łódka
319,Ruder::N,,wiosło
320,Schlitten::N,,sanki
321,Ski::N,,narta
322,Lagerfeuer::N,,ognisko
323,Last::N,,ciężar
324,Last::N,,brzemię
325,Gang::N,,chód
326,Schritt::N,,krok
327,Norden::N,,północ
328,Süden::N,,południe
329,Westen::N,,zachód
330,Osten::N,,wschód
331,Holz::N,,drzewo
332,Brett::N,,deska
333,Platte::N,,płyta
334,Stütze::N,,podpora
335,Stange::N,,drąg
336,Stange::N,,żerdź
337,Stock::N,,kij
338,Stock::N,,laska
339,Stab::N,,pręt
340,Rohr::N,,rura
341,Haus::N,,dom
342,Heim::N,,dom
343,Ofen::N,,piec
344,Fußboden::N,,podłoga
345,Tisch::N,,stół
346,Stuhl::N,,krzesło
347,Wiege::N,,kołyska
348,Bett::N,,łóżko
349,Bett::N,,pościel
350,Regal::N,,regał
351,Kiste::N,,skrzynia
352,Fenster::N,,okno
353,Tür::N,,drzwi
354,Tor::N,,brama
355,Zaun::N,,płot
356,Zaun::N,,parkan
357,Dach::N,,dach
358,Leiter::N,,drabina
359,Besen::N,,miotła
360,Spaten::N,,rydel
361,Schaufel::N,,łopata
362,Gabel::N,,widelec
363,Löffel::N,,łyżka
364,Messer::N,,nóż
365,Nagel::N,,gwóźdź
366,Netz::N,,sieć
367,Haken::N,,hak
368,Griff::N,,chwyt
369,Schloss::N,,zamek
370,Bild::N,,obraz
371,Figur::N,,figura
372,Puppe::N,,lalka
373,Beutel::N,,torba
374,Bündel::N,,wiązka
375,Tasche::N,,torba
376,Eimer::N,,kubeł
377,Eimer::N,,wiadro
378,Deckel::N,,przykrywka
379,Geschirr::N,,statki
380,Geschirr::N,,naczynia
381,Sack::N,,worek
382,Tasse::N,,filiżanka
383,Topf::N,,garnek
384,Kessel::N,,kocioł
385,Essen::N,,jedzenie
386,Nahrung::N,,pokarm
387,Nahrung::N,,pożywienie
388,Speise::N,,potrawa
389,Speise::N,,jedzenie
390,Fleisch::N,,mięso
391,Getreide::N,,zboże
392,Brei::N,,kasza
393,Brot::N,,chleb
394,Scheibe::N,,kromka
395,Fett::N,,tłuszcz
396,Butter::N,,masło
397,Öl::N,,olej
398,Salz::N,,sól
399,Suppe::N,,zupa
400,Honig::N,,miód
401,Milch::N,,mleko
402,Tee::N,,herbata
403,Leder::N,,skóra
404,Wolle::N,,wełna
405,Stoff::N,,tkanina
406,Stoff::N,,materiał
407,Nadel::N,,igła
408,Faden::N,,nić
409,Faden::N,,nitka
410,Knopf::N,,guzik
411,Knoten::N,,węzeł
412,Farbe::N,,farba
413,Kleidung::N,,odzież
414,Hemd::N,,koszula
415,Kragen::N,,kołnierz
416,Ärmel::N,,rękaw
417,Hose::N,,spodnie
418,Gürtel::N,,pasek
419,Mütze::N,,czapka
420,Schuh::N,,but
421,Schuh::N,,bucik
422,Stiefel::N,,but
423,Stiefel::N,,kozak
424,Ring::N,,pierścień
425,Band::N,,wstęga
426,Kamm::N,,grzebień
427,Spiegel::N,,lustro
428,Riemen::N,,rzemień
429,Schnur::N,,sznur
430,Leine::N,,smycz
431,Decke::N,,kołdra
432,Kissen::N,,poduszka
433,Tuch::N,,chustka
434,Handtuch::N,,ręcznik
435,Kraft::N,,moc
436,Kraft::N,,siła
437,Stärke::N,,moc
438,Stärke::N,,siła
439,Gesundheit::N,,zdrowie
440,Krankheit::N,,choroba
441,Schmerz::N,,ból
442,Wunde::N,,rana
443,Fieber::N,,gorączka
444,Arznei::N,,lekarstwo
445,Brücke::N,,most
446,Brunnen::N,,studnia
447,Weide::N,,pastwisko
448,Pfad::N,,ścieżka
449,Weg::N,,droga
450,Straße::N,,ulica
451,Dorf::N,,wieś
452,Stadt::N,,miasto
453,Brief::N,,list
454,Buch::N,,książka
455,Buchstabe::N,,litera
456,Zeitung::N,,gazeta
457,Zeitung::N,,dziennik
458,Leben::N,,życie
459,Tod::N,,śmierć
460,Grab::N,,grób
461,Kirche::N,,kościół
462,Sünde::N,,grzech
463,Gott::N,,bóg
464,Arbeiter::N,,robotnik
465,Chef::N,,szef
466,Meister::N,,mistrz
467,Meister::N,,majster
468,Arzt::N,,lekarz
469,Lehrer::N,,nauczyciel
470,Geld::N,,pieniądze
471,Geschäft::N,,sprawa
472,Geschäft::N,,interes
473,Laden::N,,sklep
474,Preis::N,,cena
475,Ware::N,,towar
476,Nutzen::N,,pożytek
477,Reichtum::N,,bogactwo
478,Welt::N,,świat
479,Land::N,,kraj
480,Staat::N,,państwo
481,König::N,,król
482,Macht::N,,władza
483,Grenze::N,,granica
484,Krieg::N,,wojna
485,Feind::N,,wróg
486,Gewalt::N,,władza
487,Kampf::N,,bój
488,Kampf::N,,walka
489,Bogen[Waffe]::N,,łuk
490,Pfeil::N,,strzała
491,Gewehr::N,,karabin
492,Fehler::N,,błąd
493,Lüge::N,,kłamstwo
494,Schaden::N,,szkoda
495,Unglück::N,,nieszczęście
496,Schuld::N,,wina
497,Alter::N,,wiek
498,Schluss::N,,koniec
499,Schluss::N,,zakończenie
500,Zeit::N,,czas
501,Tag::N,,dzień
502,Morgen::N,,ranek
503,Morgen::N,,poranek
504,Mittag::N,,południe
505,Abend::N,,wieczór
506,Nacht::N,,noc
507,Woche::N,,tydzień
508,Monat::N,,miesiąc
509,Jahr::N,,rok
510,Frühling::N,,wiosna
511,Sommer::N,,lato
512,Herbst::N,,jesień
513,Winter::N,,zima
514,Januar::N,,styczeń
515,Februar::N,,luty
516,März::N,,marzec
517,April::N,,kwiecień
518,Mai::N,,maj
519,Juni::N,,czerwiec
520,Juli::N,,lipiec
521,August::N,,sierpień
522,September::N,,wrzesień
523,Oktober::N,,październik
524,November::N,,listopad
525,Dezember::N,,grudzień
526,Montag::N,,poniedziałek
527,Dienstag::N,,wtorek
528,Mittwoch::N,,środa
529,Donnerstag::N,,czwartek
530,Freitag::N,,piątek
531,Samstag::N,,sobota
532,Sonntag::N,,niedziela
533,groß::A,,duży
534,groß::A,,wielki
535,klein::A,,mały
536,lang::A,,długi
537,kurz::A,,krótki
538,breit::A,,szeroki
539,schmal::A,,wąski
540,dicht::A,,gęsty
541,dick[Gegenstand]::A,,gruby
542,dünn::A,,cienki
543,fein::A,,drobny
544,fest::A,,mocny
545,fest::A,,twardy
546,flach::A,,płaski
547,glatt::A,,gładki
548,hart::A,,twardy
549,weich::A,,miękki
550,rund::A,,okrągły
551,spitz::A,,spiczasty
552,scharf::A,,ostry
553,stumpf::A,,tępy
554,schwer::A,,ciężki
555,schön::A,,ładny
556,schön::A,,piękny
557,heiß::A,,gorący
558,warm::A,,ciepły
559,kalt::A,,zimny
560,kühl::A,,chłodny
561,frisch::A,,świeży
562,feucht::A,,wilgotny
563,nass::A,,mokry
564,trocken::A,,suchy
565,voll::A,,pełny
566,leer::A,,pusty
567,leer::A,,próżny
568,offen::A,,otwarty
569,geschlossen::A,,zamknięty
570,sauber::A,,czysty
571,schmutzig::A,,brudny
572,roh::A,,surowy
573,reif::A,,dojrzały
574,lecker::A,,smaczny
575,süß::A,,słodki
576,bitter::A,,gorzki
577,sauer::A,,kwaśny
578,hell::A,,jasny
579,dunkel::A,,ciemny
580,schwarz::A,,czarny
581,weiß::A,,biały
582,rot::A,,czerwony
583,gelb::A,,żółty
584,blau::A,,błękitny
585,blau::A,,niebieski
586,grün::A,,zielony
587,grau::A,,szary
588,bunt::A,,barwny
589,billig::A,,tani
590,teuer::A,,drogi
591,wertvoll::A,,cenny
592,blind::A,,ślepy
593,taub::A,,głuchy
594,kräftig::A,,mocny
595,stark::A,,silny
596,schwach::A,,słaby
597,fett::A,,tłusty
598,schlank::A,,smukły
599,hübsch::A,,ładny
600,böse::A,,zły
601,dumm::A,,głupi
602,faul::A,,leniwy
603,fleißig::A,,pilny
604,geizig::A,,skąpy
605,klug::A,,mądry
606,geschickt::A,,zręczny
607,lieb::A,,miły
608,lustig::A,,wesoły
609,sanft::A,,łagodny
610,hungrig::A,,głodny
611,krank::A,,chory
612,nackt::A,,nagi
613,traurig::A,,smutny
614,lebendig::A,,żywy
615,gut::A,,dobry
616,schlecht::A,,zły
617,richtig::A,,słuszny
618,richtig::A,,właściwy
619,schlimm::A,,zły
620,wahr::A,,prawdziwy
621,alt::A,,stary
622,neu::A,,nowy
623,ehemalig::A,,były
624,alt[Lebewesen]::A,,stary
625,jung::A,,młody
626,arm::A,,ubogi
627,arm::A,,biedny
628,reich::A,,bogaty
629,bekannt::A,,znany
630,berühmt::A,,słynny
631,fremd::A,,obcy
632,fremd::A,,cudzy
633,verschieden::A,,różny
634,nah::A,,bliski
635,fern::A,,daleki
636,linker::A,,lewy
637,rechter::A,,prawy
638,anderer::A,,inny
639,erster::A,,pierwszy
640,zweiter::A,,drugi
641,dritter::A,,trzeci
642,letzter::A,,ostatni
643,allein::ADV,,sam
644,auf einmal::ADV,,naraz
645,zusammen::ADV,,razem
646,lange::ADV,,długo
647,plötzlich::ADV,,nagle
648,sofort::ADV,,natychmiast
649,später::ADV,,później
650,jetzt::ADV,,teraz
651,jetzt::ADV,,obecnie
652,heute::ADV,,dziś
653,heute::ADV,,dzisiaj
654,morgen::ADV,,jutro
655,bald::ADV,,wkrótce
656,dann::ADV,,potem
657,gestern::ADV,,wczoraj
658,einst::ADV,,kiedyś
659,einst::ADV,,niegdyś
660,damals::ADV,,wtedy
661,damals::ADV,,wówczas
662,danach::ADV,,następnie
663,vorher::ADV,,przedtem
664,zuerst::ADV,,naprzód
665,zuerst::ADV,,najpierw
666,einmal::ADV,,raz
667,manchmal::ADV,,czasem
668,oft::ADV,,często
669,immer::ADV,,zawsze
670,niemals::ADV,,nigdy
671,hier::ADV,,tu
672,hier::ADV,,tutaj
673,hierhin::ADV,,tu
674,von hier::ADV,,stąd
675,dort::ADV,,tam
676,dorthin::ADV,,tam
677,geradeaus::ADV,,prosto
678,vorwärts::ADV,,naprzód
679,rückwärts::ADV,,wstecz
680,zurück::ADV,,z powrotem
681,unten::ADV,,u dołu
682,unten::ADV,,na dole
683,hinab::ADV,,na_dół
684,hinab::ADV,,w_dół
685,oben::ADV,,w górze
686,oben::ADV,,na górze
687,hinauf::ADV,,w górę
688,hinauf::ADV,,na górę
689,überall::ADV,,wszędzie
690,nicht::ADV,,nie
691,ein wenig::ADV,,trochę
692,kaum::ADV,,ledwie
693,kaum::ADV,,prawie nie
694,sehr::ADV,,bardzo
695,so::ADV,,tak
696,noch::ADV,,jeszcze
697,nur::ADV,,tylko
698,schon::ADV,,już
699,wieder::ADV,,znów
700,wieder::ADV,,znowu
701,vergebens::ADV,,na próżno
702,vor::PRP,,przed
703,hinter::PRP,,za
704,unter::PRP,,pod
705,durch::PRP,,przez
706,neben::PRP,,obok
707,zwischen::PRP,,między
708,wegen::PRP,,z powodu
709,dies::PRN,,to
710,das::PRN,,to
711,alles::PRN,,wszystko
712,ich::PRN,,ja
713,du::PRN,,ty
714,er::PRN,,on
715,wir::PRN,,my
716,ihr::PRN,,wy
717,sie::PRN,,oni
718,was::FPRN,,co
719,wer::FPRN,,kto
720,wo::FADV,,gdzie
721,wohin::FADV,,dokąd
722,wie::FADV,,jak
723,warum::FADV,,dlaczego
724,wieviel::FNUM,,ile
725,eins::NUM,,jeden
726,zwei::NUM,,dwa
727,drei::NUM,,trzy
728,vier::NUM,,cztery
729,fünf::NUM,,pięć
730,sechs::NUM,,sześć
731,sieben::NUM,,siedem
732,acht::NUM,,osiem
733,neun::NUM,,dziewięć
734,zehn::NUM,,dziesięć
735,elf::NUM,,jedenaście
736,zwölf::NUM,,dwanaście
737,zwanzig::NUM,,dwadzieścia
738,dreißig::NUM,,trzydzieści
739,vierzig::NUM,,czterdzieści
740,fünfzig::NUM,,pięćdziesiąt
741,sechzig::NUM,,sześćdziesiąt
742,siebzig::NUM,,siedemdziesiąt
743,achtzig::NUM,,osiemdziesiąt
744,neunzig::NUM,,dziewięćdziesiąt
745,hundert::NUM,,sto
746,tausend::NUM,,tysiąc
747,und::CNJ,,i
748,oder::CNJ,,lub
749,oder::CNJ,,albo
750,stehen::V,,stać
751,sitzen::V,,siedzieć
752,liegen::V,,leżeć
753,hängen::V,,wisieć
754,werden::V,,zostać
755,werden::V,,stać się
756,passieren::V,,dziać się
757,passieren::V,,zdarzyć się
758,beginnen::V,,zacząć się
759,enden::V,,kończyć się
760,wechseln::V,,zmienić się
761,aufgehen[Sonne]::V,,wzejść
762,untergehen[Sonne]::V,,zajść
763,scheinen[Sonne]::V,,świecić
764,donnern::V,,grzmieć
765,wehen::V,,wiać
766,strömen::V,,płynąć
767,strömen::V,,lać się
768,fließen::V,,ciec
769,fließen::V,,płynąć
770,sich drehen::V,,obracać się
771,schwanken::V,,chwiać się
772,schwingen::V,,wahać się
773,fallen::V,,padać
774,brennen::V,,palić się
775,rauchen::V,,dymić
776,rauchen::V,,dymić się
777,regnen::V,,padać
778,gefrieren::V,,zamarznąć
779,tauen::V,,tajać
780,schmelzen::V,,topnieć
781,trocknen::V,,schnąć
782,sieden::V,,wrzeć
783,sieden::V,,kipieć
784,faulen::V,,gnić
785,verfaulen::V,,zgnić
786,reißen::V,,urywać się
787,versinken::V,,tonąć
788,vergehen::V,,przechodzić
789,erscheinen::V,,zjawiać się
790,verschwinden::V,,zniknąć
791,sinken::V,,spadać
792,abnehmen::V,,spadać
793,zunehmen::V,,wzrosnąć
794,steigen::V,,wzrastać
795,wachsen::V,,rosnąć
796,glänzen::V,,błyszczeć
797,funkeln::V,,zabłyszczeć
798,lärmen::V,,hałasować
799,läuten::V,,dzwonić
800,klingeln::V,,dzwonić
801,klirren::V,,brzęczeć
802,brausen::V,,huczeć
803,rauschen::V,,szumieć
804,rauschen::V,,szeleścić
805,klingen::V,,brzmieć
806,klingen::V,,dźwięczeć
807,bellen::V,,szczekać
808,heulen::V,,wyć
809,blasen::V,,dmuchnąć
810,pfeifen::V,,gwizdać
811,schreien::V,,krzyczeć
812,stöhnen::V,,stękać
813,zittern::V,,drżeć
814,leben::V,,żyć
815,geboren werden::V,,urodzić się
816,atmen::V,,oddychać
817,trinken::V,,pić
818,essen::V,,jeść
819,schlucken::V,,połknąć
820,müde werden::V,,zmęczyć się
821,einschlafen::V,,zasnąć
822,schlafen::V,,spać
823,aufwachen::V,,obudzić się
824,aufstehen::V,,wstać
825,sich erholen::V,,wypoczywać
826,krank werden::V,,zachorować
827,krank sein::V,,chorować
828,schmerzen::V,,boleć
829,husten::V,,kaszlać
830,genesen::V,,wyzdrowieć
831,sterben::V,,umrzeć
832,umkommen::V,,zginąć
833,sich bewegen::V,,poruszać się
834,sich rühren::V,,ruszyć się
835,sich erheben::V,,podnieść się
836,sich setzen::V,,usiąść
837,hinfallen::V,,upaść
838,laufen::V,,chodzić
839,schreiten::V,,kroczyć
840,spazierengehen::V,,iść na spacer
841,eilen::V,,pospieszać
842,sich beeilen::V,,pospieszyć się
843,sausen::V,,pędzić
844,rennen::V,,biec
845,rennen::V,,biegać
846,springen::V,,skakać
847,klettern::V,,wspinać się
848,schaukeln::V,,huśtać
849,schaukeln::V,,kołysać
850,kriechen::V,,pełzać
851,kriechen::V,,czołgać się
852,schwimmen::V,,pływać
853,tauchen::V,,zanurzać się
854,rudern::V,,wiosłować
855,fahren::V,,jechać
856,fliegen::V,,latać
857,fliegen::V,,lecieć
858,gehen::V,,iść
859,weggehen::V,,odejść
860,abfahren::V,,odjechać
861,anhalten::V,,zatrzymać się
862,hineingehen::V,,wchodzić
863,eintreten::V,,wejść
864,eintreten::V,,nastąpić
865,kommen::V,,przyjść
866,ankommen::V,,przybyć
867,zurückkommen::V,,wrócić
868,bleiben::V,,zostać
869,warten::V,,czekać
870,erwarten::V,,oczekiwać
871,suchen::V,,szukać
872,finden::V,,znaleźć
873,versuchen::V,,próbować
874,vorbereiten::V,,przygotować
875,lieben::V,,kochać
876,mögen::V,,lubić
877,lachen::V,,śmiać się
878,rühren::V,,wzruszyć
879,weinen::V,,płakać
880,schimpfen::V,,kląć
881,sich ärgern::V,,gniewać się
882,sich fürchten::V,,bać się
883,fürchten::V,,bać się
884,fliehen::V,,uciekać
885,flüchten::V,,uciec
886,sehen::V,,widzieć
887,sehen::V,,zobaczyć
888,anschauen::V,,oglądać
889,ansehen::V,,popatrzeć na
890,hören::V,,słyszeć
891,zuhören::V,,słuchać
892,probieren::V,,kosztować
893,riechen::V,,wąchać
894,fühlen::V,,czuć
895,fühlen::V,,odczuwać
896,scheinen::V,,wydawać się
897,zu sehen sein::V,,widnieć
898,vernehmen::V,,usłyszeć
899,frieren::V,,marznąć
900,tun::V,,czynić
901,können::V,,móc
902,können::V,,umieć
903,wollen::V,,chcieć
904,anfangen::V,,zacząć
905,beenden::V,,zakończyć
906,aufhören::V,,przestać
907,gelingen::V,,udać się
908,geraten::V,,udać się
909,öffnen::V,,otworzyć
910,schließen::V,,zamknąć
911,stellen::V,,postawić
912,setzen::V,,posadzić
913,legen::V,,kłaść
914,berühren::V,,dotykać
915,verbinden::V,,łączyć
916,bedecken::V,,przykryć
917,aufhängen::V,,powiesić
918,anzünden::V,,zapalić
919,aufheben::V,,podnieść
920,zurücklassen::V,,zostawić
921,verlieren::V,,zgubić
922,fallen lassen::V,,upuścić
923,machen::V,,zrobić
924,herstellen::V,,wytworzyć
925,bauen::V,,budować
926,reparieren::V,,naprawiać
927,verbessern::V,,ulepszyć
928,ändern::V,,zmienić
929,graben::V,,kopać
930,beugen::V,,zagiąć
931,biegen::V,,zgiąć
932,drehen::V,,obracać
933,wenden::V,,obrocić
934,umdrehen::V,,obrocić
935,heben::V,,podnosić
936,hochheben::V,,podnieść
937,ergreifen::V,,chwycić
938,halten::V,,trzymać
939,drücken::V,,naciskać
940,schieben::V,,pchać
941,schieben::V,,posuwać
942,kratzen::V,,drapać
943,lecken::V,,lizać
944,beißen::V,,kąsać
945,abreißen::V,,oderwać
946,abschneiden::V,,odciąć
947,binden::V,,wiązać
948,stecken::V,,wetknąć
949,brechen::V,,złamać
950,klopfen::V,,pukać
951,klopfen::V,,stukać
952,hauen::V,,bić
953,kleben::V,,kleić
954,reiben::V,,trzeć
955,streichen::V,,smarować
956,schleifen::V,,ostrzyć
957,schneiden::V,,ciąć
958,schneiden::V,,krajać
959,rütteln::V,,trząść
960,schütteln::V,,trząść
961,schwenken::V,,machać
962,schütten::V,,nasypać
963,füllen::V,,napełnić
964,einwickeln::V,,zawinąć
965,tragen::V,,nieść
966,schleppen::V,,wlec
967,ziehen::V,,ciągnąć
968,aufbewahren::V,,przechowywać
969,werfen::V,,rzucać
970,fangen::V,,łowić
971,packen::V,,chwycić
972,verstecken::V,,ukryć
973,verstecken::V,,schować
974,teilen::V,,podzielić
975,schicken::V,,posyłać
976,bringen::V,,przynieść
977,hinzufügen::V,,dodać
978,bekommen::V,,dostać
979,erhalten::V,,otrzymać
980,nehmen::V,,wziąć
