,Concept_ID,mrj,sah
714,allein::ADV,иктӹт,соҕотох
715,auf einmal::ADV,тöрöк,биирдэ
716,zusammen::ADV,икараш,холбуу
717,zusammen::ADV,цымырын,холбуу
718,lange::ADV,кужын,уһуннук
719,plötzlich::ADV,трӱк,эмискэ
720,sofort::ADV,полт,тута
721,sofort::ADV,тöрöк,тута
722,sofort::ADV,тӹшӓкок,тута
723,später::ADV,вара,хойут
724,heute::ADV,тагачы,бүгүн
725,morgen::ADV,иргод,сарсын
726,morgen::ADV,иргодым,сарсын
727,bald::ADV,чӹнь,өтөр
728,bald::ADV,вӓшке,өтөр
729,bald::ADV,выртышты,өтөр
730,dann::ADV,пакыла,кэнна
731,gestern::ADV,тенгечӹ,бэҕэһээ
732,einst::ADV,икӓнӓ,биир төгүл
733,einst::ADV,икӓнӓ,арай биирдэ
734,damals::ADV,тӹнӓм,оччоҕо
735,danach::ADV,пакыла,аары
736,danach::ADV,пакыла,ол кэнниттэн
737,vorher::ADV,перви,урут
738,zuerst::ADV,андак,маҥнай
739,einmal::ADV,гӓнӓк,биирдэ
740,einmal::ADV,гӓнӓ,биирдэ
741,manchmal::ADV,кынамжы,арыт
742,oft::ADV,чӹчкӹдӹн,чаастатык
743,immer::ADV,со,мэлдьи
744,immer::ADV,соок,мэлдьи
745,niemals::ADV,нинам,хаһан да
746,niemals::ADV,нигынам,хаһан да
747,niemals::ADV,нигынамат,хаһан да
748,hier::ADV,тиштӹ,маныаха
749,hierhin::ADV,тишкӹ,бэттэх
750,von hier::ADV,тишец,мантан
751,von hier::ADV,тишецӹн,мантан
752,dort::ADV,тӹштӹ,онно
753,dorthin::ADV,тӹшкӹ,онно
754,dorthin::ADV,тӹшкӹлӓ,онно
755,geradeaus::ADV,вик,быһа
756,geradeaus::ADV,вик,быһаччы
757,geradeaus::ADV,тура,быһа
758,geradeaus::ADV,тура,быһаччы
759,vorwärts::ADV,анзыкы,инники
760,rückwärts::ADV,мӹнгеш,төттөру
761,zurück::ADV,мӹнгеш,төттөрү
762,unten::ADV,ӱлнӹ,аллара
763,unten::ADV,лӹвӓлнӹ,аллара
764,hinab::ADV,ӱлӹкӹ,аллара
765,hinab::ADV,лӹвӓкӹ,аллара
766,oben::ADV,вӹлнӹ,үөһэ
767,hinauf::ADV,кӱшкӹлӓ,өрө
768,hinauf::ADV,кӱшкӹлӓ,үөһэ
769,hinauf::ADV,кӱш,өрө
770,hinauf::ADV,кӱш,үөһэ
771,überall::ADV,йӹлт,бэйдиэ
772,überall::ADV,цилӓ вӓре,бэйдиэ
773,nicht::ADV,уке,буолбатах
774,ein wenig::ADV,изиш,кыратык
775,ein wenig::ADV,иклаштык,кыратык
776,kaum::ADV,цылик,нэһиилэ
777,kaum::ADV,чучок-чучок,нэһиилэ
778,sehr::ADV,чоте,бэрт
779,sehr::ADV,чоте,наһаа
780,so::ADV,тенге,оччо
781,so::ADV,тенге,оннук
782,so::ADV,тенгелӓ,оччо
783,so::ADV,тенгелӓ,оннук
784,noch::ADV,мол,өссө
785,noch::ADV,моло,өссө
786,nur::ADV,веле,эрэ
787,nur::ADV,веле,сыччах
788,schon::ADV,уже,бэлиэр
789,schon::ADV,ӹнде,бэлиэр
790,wieder::ADV,уэш,эмиэ
791,vergebens::ADV,зря,таак
792,vergebens::ADV,ӹзрӓ,таак
793,vergebens::ADV,ӹзӹрӓ,таак
794,vor::PRP,анзыц,иннигэр
795,vor::PRP,анзыцын,иннигэр
796,hinter::PRP,шайылан,кэлин
797,hinter::PRP,шайылный,кэлин
798,unter::PRP,лӹвӓкӹ,-ҕа
799,unter::PRP,лӹвӓкӹ,оһох түгэҕэ
800,durch::PRP,вашт,курдары
801,neben::PRP,сага,аттыгар
802,zwischen::PRP,лош,ыккардынан
803,zwischen::PRP,лошкы,ыккардынан
804,wegen::PRP,мычыц,уҥуортан
805,dies::PRN,тидӹ,ити
806,dies::PRN,тидӹ,бу
807,dies::PRN,ти,ити
808,dies::PRN,ти,бу
809,das::PRN,тидӹ,били
810,das::PRN,ти,били
811,alles::PRN,цилӓ,барыта
812,ich::PRN,мый,мин
813,du::PRN,тӹнь,эн
814,er::PRN,тӹдӹ,кнни
815,wir::PRN,мӓ,биһиги
816,ihr::PRN,вӓ,эһиги
817,sie::PRN,нӹнӹ,кинилэр
818,was::FPRN,ма,туох
819,wer::FPRN,кӱ,ким
820,wo::FADV,кышан,ханна
821,wo::FADV,кыштакен,ханна
822,wohin::FADV,кышкы,ханна
823,wie::FADV,кыце,хайдах
824,warum::FADV,малын,тоҕо
825,wieviel::FNUM,кынар,төһө
826,wieviel::FNUM,кынары,төһө
827,wieviel::FNUM,кынаркы,төһө
828,eins::NUM,иктӹ,биир
829,eins::NUM,иктӹт,биир
830,zwei::NUM,кок,икки
831,zwei::NUM,кокты,икки
832,drei::NUM,кым,үс
833,drei::NUM,кымыт,үс
834,vier::NUM,нӹл,түөрт
835,fünf::NUM,вӹц,биэс
836,sechs::NUM,куд,алта
837,sechs::NUM,кудытмозн,алта
838,sieben::NUM,шӹм,сэттэ
839,sieben::NUM,шӹмӹт,сэттэ
840,acht::NUM,кӓндӓкш,аҕыс
841,acht::NUM,кӓндӓкшӹ,аҕыс
842,neun::NUM,ӹндекшшӱдӹ,тоҕус
843,zehn::NUM,лу,уон
844,elf::NUM,луатик,уон биир
845,elf::NUM,луатиктӹ,уон биир
846,zwölf::NUM,луаткок,уон икки
847,zwölf::NUM,луаткокты,уон икки
848,zwanzig::NUM,коклы,сүүрбэ
849,dreißig::NUM,кымлы,отут
850,vierzig::NUM,нӹллӹ,түөрт уон
851,fünfzig::NUM,вӹцлӹ,биэс уон
852,sechzig::NUM,кудлу,алта уон
853,siebzig::NUM,шӹмлу,сэттэ уон
854,achtzig::NUM,кӓндӓкшлу,аҕыс уон
855,neunzig::NUM,ӹндекшлу,тоҕус уонус
856,hundert::NUM,шӱдӹ,сүүс
857,tausend::NUM,тӹжем,тыһыынча
858,und::CNJ,дöн,да
859,und::CNJ,дöн,уонна
860,und::CNJ,дöн,итиэннэ
861,oder::CNJ,льывы,эбэтэр
862,stehen::V,шалшаг,тур
863,sitzen::V,шӹнзӓш,олор
864,liegen::V,киӓш,сыт
865,hängen::V,кечӓш,санньылый
866,werden::V,шагалаш,буол
867,passieren::V,ӹштӓ́лтӓш,буол
868,beginnen::V,тӹнгӓлӓлтӓш,саҕалан
869,enden::V,пӹтӓш,бүт
870,wechseln::V,весемӓш,уларый
871,wechseln::V,весемӓлтӓш,уларый
872,aufgehen[Sonne]::V,авараш,ой
873,untergehen[Sonne]::V,шӹ́нзӓш,киир
874,scheinen[Sonne]::V,сотемдӓрӓш,сырдат
875,donnern::V,хӹдӹртӓш,эт
876,wehen::V,ӹфӹлӓш,үр
877,strömen::V,йогащ,кутулун
878,fließen::V,йогащ,сүүр
879,sich drehen::V,пöрдӓш,эргий
880,schwanken::V,лыпшалташ,биэтэҥнээ
881,schwingen::V,кӓчӓйӓш,эйэҥнээ
882,fallen::V,кенвазаш,оҕут
883,fallen::V,шынгалташ,оҕут
884,brennen::V,йылаш,умай
885,rauchen::V,шыпшаш,буруолаа
886,regnen::V,юраш,самыырдаа
887,gefrieren::V,гӓш,тоҥ
888,gefrieren::V,кӹлмаш,тоҥ
889,tauen::V,шылаш,ир
890,schmelzen::V,шӹрӓнӓш,уулун
891,trocknen::V,кошкаш,куур
892,sieden::V,шолаш,оргуй
893,faulen::V,шӱӓш,сытый
894,verfaulen::V,йӓнгӓрӓлтӓш,сытыйан_хаал
895,reißen::V,кышкедӓлтӓш,хайыт
896,reißen::V,кышкедӓлтӓш,быһытталан
897,versinken::V,ва́лаш,тимир
898,versinken::V,ва́лаш,батылын
899,vergehen::V,эртӓш,дьай
900,erscheinen::V,каяш,көһүн
901,verschwinden::V,ямаш,сүт
902,sinken::V,пычаш,намтаа
903,abnehmen::V,чӹдемӓш,аччаа
904,abnehmen::V,кöтӹргӓш,аччаа
905,zunehmen::V,когоэмӓш,элбээ
906,steigen::V,лӱлта́лташ,үрдээ
907,wachsen::V,кушкаш,үүн
908,glänzen::V,йӹлгӹжӓш,кылбай
909,funkeln::V,валгалташ,күлүмнээ
910,funkeln::V,валгалташ,күлүмүрдээ
911,lärmen::V,юкланаш,тыаһаа
912,läuten::V,цоргаш,собуоннаа
913,klingeln::V,цоргаш,линкинээ
914,klirren::V,цонгырталгаш,айгырат
915,brausen::V,ышдымыла́наш,сирилээ
916,rauschen::V,шу́жгаш,суугунаа
917,klingen::V,йо́нгаш,доргуй
918,bellen::V,опташ,үр
919,heulen::V,урмыжаш,улуй
920,blasen::V,ӹфӹлӓш,үр
921,pfeifen::V,ши́шкаш,иһиир
922,schreien::V,уташ,кылан
923,schreien::V,уташ,хаһыытаа
924,schreien::V,саслаш,кылан
925,schreien::V,саслаш,хаһыытаа
926,schreien::V,варгынзаш,кылан
927,schreien::V,варгынзаш,хаһыытаа
928,stöhnen::V,ӹнгӹрӓш,ынчыктаа
929,zittern::V,цӹтӹрӓш,титирээ
930,zittern::V,цӹтӹрӓш,дьигиһий
931,leben::V,ӹлӓш,олор
932,geboren werden::V,шачаш,төрөө
933,atmen::V,шӱлӓш,тыын
934,trinken::V,йӱӓш,ис
935,essen::V,качкаш,аһаа
936,schlucken::V,нелӓш,ыйыһын
937,müde werden::V,янгылаш,сылай
938,einschlafen::V,амален кеӓш,утуйан хаал
939,schlafen::V,амалаш,утуй
940,schlafen::V,амалаш,утуйа сыт
941,aufwachen::V,понгыжалташ,уһугун
942,aufstehen::V,кӹньӹл шагалаш,тур
943,sich erholen::V,кӓнаш,сынньан
944,krank werden::V,церлӓнен вазаш,ыарый
945,krank sein::V,церлӓнӓш,ыарый
946,krank sein::V,церлӓнӓш,ыарыт
947,krank sein::V,ясланаш,ыарый
948,krank sein::V,ясланаш,ыарыт
949,krank sein::V,ясыланаш,ыарый
950,krank sein::V,ясыланаш,ыарыт
951,schmerzen::V,каршташ,ыарыт
952,husten::V,кахыраш,сөтөлүн
953,genesen::V,паремӓш,көн
954,genesen::V,тöрлӓнӓш,көн
955,sterben::V,вазын колаш,өл
956,umkommen::V,пӹтӓш,өл
957,umkommen::V,пӹтӓш,оҕут
958,sich bewegen::V,кашташ,хамсаа
959,sich rühren::V,тӓрвӓнӓш,хамсаа
960,sich erheben::V,кӹньӹлӓш,тур
961,sich setzen::V,шӹнзӓш,олор
962,hinfallen::V,кенвазаш,оҕут
963,hinfallen::V,шынгалташ,оҕут
964,laufen::V,кашташ,хаам
965,schreiten::V,ашкедӓш,атыллаа
966,spazierengehen::V,мадын кашташ,дьаарбай
967,eilen::V,вӓшкӓш,тиэтэй
968,sich beeilen::V,вӓшкӓш,ыксаа
969,sich beeilen::V,талашаш,ыксаа
970,sausen::V,хойхаланаш,элээр
971,sausen::V,хояш,элээр
972,rennen::V,кыргыжаш,сүүрэкэлээ
973,springen::V,тӹршештӓш,ой
974,springen::V,тӹршештӓш,ыстан
975,klettern::V,ку́заш,ытын
976,schaukeln::V,лыпшалташ,эйэҥнээ
977,schaukeln::V,лыпшалташ,биэрэҥнээ
978,kriechen::V,авалянаш,сыыл
979,kriechen::V,ньыжиклӓш,сыыл
980,schwimmen::V,илӓш,уһун
981,schwimmen::V,илӓш,харбаа
982,tauchen::V,цымаш,умус
983,rudern::V,шуалташ,эрт
984,fahren::V,кеӓш,айаннаа
985,fliegen::V,чонгештӓш,көт
986,gehen::V,кеӓш,бар
987,weggehen::V,кеӓш,бар
988,abfahren::V,кеӓш,бар
989,anhalten::V,цӓрнӓш,тохтоо
990,hineingehen::V,пыраш,киир
991,eintreten::V,пыраш,киир
992,kommen::V,толаш,кэл
993,ankommen::V,шоаш,кэл
994,ankommen::V,шоаш,тиий
995,zurückkommen::V,пöртӹлӓш,төнүн
996,bleiben::V,кодаш,хаал
997,warten::V,вычаш,көһүт
998,erwarten::V,вычаш,күүт
999,erwarten::V,вычаш,көһүт
1000,suchen::V,кӹчӓлӓш,ирдээ
1001,suchen::V,кӹчӓлӓш,көрдөө
1002,finden::V,моаш,бул
1003,versuchen::V,путаяш,сорун
1004,versuchen::V,цацаш,сорун
1005,vorbereiten::V,поспейӹктӓш,бэлэмнээ
1006,lieben::V,яраташ,таптаа
1007,mögen::V,яраташ,сөбүл
1008,lachen::V,ваштылаш,күл
1009,rühren::V,тӓрвӓтӓш,долгут
1010,weinen::V,мӓгӹрӓш,ытаа
1011,schimpfen::V,свырседӓлӓш,үөҕүс
1012,sich ärgern::V,шӹдешкӓш,кыыһыр
1013,sich ärgern::V,шӹдешкӓш,кыйахан
1014,sich fürchten::V,лӱдӓш,куттан
1015,sich fürchten::V,лӱдӓш,дьиксин
1016,fürchten::V,лӱдӓш,дьиксин
1017,fürchten::V,лӱдӓш,куттан
1018,fliehen::V,кыргыжаш,күрээ
1019,flüchten::V,кыргыж шӹлӓш,күрээ
1020,sehen::V,ужаш,көр
1021,anschauen::V,анжалаш,көр
1022,ansehen::V,анжаш,көр
1023,hören::V,колаш,бил
1024,hören::V,колаш,иһит
1025,zuhören::V,колышташ,иһит
1026,probieren::V,тотештӓш,боруобалаан көр
1027,probieren::V,тотештӓш,амсайан көр
1028,probieren::V,подыл анжаш,боруобалаан көр
1029,probieren::V,подыл анжаш,амсайан көр
1030,riechen::V,ӱпшӹнзӓш,сытырҕаа
1031,fühlen::V,шижӓш,бил
1032,scheinen::V,каяш,көһүн
1033,zu sehen sein::V,каяш,көһүн
1034,vernehmen::V,колын колташ,иһит
1035,frieren::V,кӹлмаш,тоҥ
1036,frieren::V,кӹлмаш,үлүй
1037,frieren::V,тӹнгӹргӓш,тоҥ
1038,frieren::V,тӹнгӹргӓш,үлүй
1039,tun::V,ӹштӓш,гын
1040,können::V,кердӓш,кыай
1041,wollen::V,жалаяш,баҕар
1042,anfangen::V,тӹнгӓлӓш,саҕалаа
1043,beenden::V,пӹтӓрӓш,бүтэр
1044,aufhören::V,цӓрнӓш,уурай
1045,gelingen::V,цӓш лиӓш,сатан
1046,geraten::V,лиӓш,баар буолан биэр
1047,geraten::V,лиӓш,баар буола тус
1048,geraten::V,лиӓш,буолан таҕыс
1049,öffnen::V,пачаш,ас
1050,schließen::V,чӱчӓш,сап
1051,schließen::V,чӱчӓш,хатаа
1052,stellen::V,шӹндӓш,уур
1053,stellen::V,шӹндӓш,туруор
1054,setzen::V,шӹндӓш,туруор
1055,setzen::V,шӹндӓш,уур
1056,legen::V,опташ,уур
1057,legen::V,пиштӓш,уур
1058,berühren::V,тӹкӓлӓш,тыыт
1059,berühren::V,тӹкӓлӓш,таарый
1060,verbinden::V,пидӓш,кэлгий
1061,bedecken::V,леведӓш,бүрүй
1062,aufhängen::V,сӓкӓш,ыйаа
1063,anzünden::V,чӱктӓш,умат
1064,aufheben::V,кузыкташ,өрө тарт
1065,zurücklassen::V,кодаш,бырах
1066,verlieren::V,ямдаш,сүтэр
1067,fallen lassen::V,кенвацтараш,түһэр
1068,fallen lassen::V,кенвацтараш,мүлчү тут
1069,machen::V,ӹштӓш,оҥор
1070,machen::V,ӹштӓш,оҥоһун
1071,herstellen::V,йӓмдӹлӓш,оҥор
1072,bauen::V,ӹштӓш,тут
1073,reparieren::V,чиняш,абырахтаа
1074,reparieren::V,алалаш,абырахтаа
1075,verbessern::V,яжоэмден шӹндӓш,тупсар
1076,ändern::V,вашталташ,уларыт
1077,graben::V,капаяш,хас
1078,beugen::V,лывырташ,бокут
1079,beugen::V,лывырташ,токурут
1080,beugen::V,лывырташ,бүк баттаа
1081,beugen::V,каклярташ,бокут
1082,beugen::V,каклярташ,токурут
1083,beugen::V,каклярташ,бүк баттаа
1084,biegen::V,лывырташ,иэх
1085,biegen::V,лывырташ,өҕүлүннэр
1086,drehen::V,сӓрӓш,эргит
1087,drehen::V,сӓрӓш,эргичит
1088,drehen::V,сӓрӹкӓлӓш,эргит
1089,drehen::V,сӓрӹкӓлӓш,эргичит
1090,wenden::V,сӓрӓлӓш,эргилин
1091,umdrehen::V,сӓрӓлӓш,түҥнэр
1092,heben::V,лӱктӓш,көтөх
1093,hochheben::V,кузыкташ,таһаар
1094,ergreifen::V,хватяш,тут
1095,halten::V,кычаш,тут
1096,drücken::V,темдӓш,ык
1097,schieben::V,шӹкӓш,ас
1098,kratzen::V,нӹжӓш,кыһыы
1099,lecken::V,нылаш,салаа
1100,beißen::V,пыралаш,ытыр
1101,abreißen::V,кӹрӓш,быһа тарт
1102,abreißen::V,кӹрӓш,туура тарт
1103,abreißen::V,кышкед нӓлӓш,быһа тарт
1104,abreißen::V,кышкед нӓлӓш,туура тарт
1105,abschneiden::V,шулаш,быс
1106,abschneiden::V,шулаш,быһан ыл
1107,abschneiden::V,шулаш,быһа баттаа
1108,abschneiden::V,лаштыклаш,быс
1109,abschneiden::V,лаштыклаш,быһан ыл
1110,abschneiden::V,лаштыклаш,быһа баттаа
1111,binden::V,пидӓш,кэлгий
1112,stecken::V,шыралаш,батары ас
1113,brechen::V,тодылаш,тоһут
1114,brechen::V,пыдырташ,тоһут
1115,klopfen::V,рушткаш,тоҥсуй
1116,hauen::V,шелӹштӓш,оҕус
1117,kleben::V,клейӓш,силимнээ
1118,reiben::V,нӹжӓш,аал
1119,streichen::V,шӹрӓш,сыбаа
1120,schleifen::V,шымаш,чочуй
1121,schneiden::V,пӹчкӓш,быс
1122,rütteln::V,мыльгыкташ,иэҕэҥнэт
1123,schütteln::V,цӹтӹртӓш,сахсый
1124,schütteln::V,мыльгыкташ,сахсый
1125,schwenken::V,машыяш,дайбаа
1126,schütten::V,опталаш,кут
1127,füllen::V,темӓш,толор
1128,einwickeln::V,пӹтӹрӓ́лӓш,суулаа
1129,tragen::V,намалаш,ит
1130,schleppen::V,шӹдӹрӓш,сос
1131,ziehen::V,шыпшаш,тарт
1132,aufbewahren::V,перегӓш,уур
1133,aufbewahren::V,перегӓш,харай
1134,werfen::V,кӹшкӓш,бырах
1135,fangen::V,кычаш,хап
1136,packen::V,хватяш,тут
1137,verstecken::V,шӹлтӓш,саһыар
1138,teilen::V,пайылаш,үллэр
1139,schicken::V,колташ,ыыт
1140,bringen::V,кандаш,аҕал
1141,bekommen::V,лыкташ,ыл
1142,bekommen::V,лыкташ,булун
1143,erhalten::V,получаяш,ыл
1144,nehmen::V,налаш,ыл
1145,wählen::V,айыраш,быыбардаа
1146,auswählen::V,айыраш,тал
1147,bewahren::V,перегӓш,харай
1148,behindern::V,мешӓйӓш,мэһэйдээ
1149,verderben::V,портяш,буорту гын
1150,beschädigen::V,шушырташ,алдьат
1151,zerbrechen::V,пыдырташ,үлтүрүт
1152,zerreißen::V,кӹрӓш,хайыта тарт
1153,zerstören::V,шӓлӓтӓш,алдьат
1154,verbrennen::V,йылаташ,уоттаа
1155,verbrennen::V,йылалташ,уоттаа
1156,geben::V,пуаш,биэр
1157,reichen::V,пуаш,аҕал
1158,schenken::V,подараш,бэлэхтээ
1159,versprechen::V,сöрӓш,эрэннэр
1160,wünschen::V,жалаяш,баҕар
1161,loben::V,хваляш,хайҕаа
1162,küssen::V,шышшалаш,уураа
1163,wiegen::V,лӱнгӓлтӓш,бигээ
1164,zudecken::V,пиштӓш,сап
1165,zudecken::V,пиштӓш,бүрүй
1166,wecken::V,понгыжалтараш,уһугуннар
1167,zeigen::V,анжыкташ,көрдөр
1168,führen::V,видӓш,салай
1169,lehren::V,тымдаш,үөрэт
1170,unterrichten::V,тымдаш,үөрэт
1171,aufziehen::V,кушташ,иит
1172,leiten::V,видӓш,салай
1173,leiten::V,вуйлаташ,салай
1174,leiten::V,вуйлалташ,салай
1175,antreiben::V,талаштараш,кыһай
1176,lassen::V,-ыкт,күһэй
1177,einladen::V,ӱжӓш,ыҥыр
1178,vereinigen::V,иктештӓш,холбоо
1179,vereinigen::V,иктештӓш,түм
1180,besuchen::V,толаш,сырыт
1181,besuchen::V,толаш,билсэ сырыт
1182,treffen::V,вӓшлиӓш,көрүс
1183,treffen::V,вӓшлиӓлтӓш,көрүс
1184,sich versammeln::V,цымыргаш,мүһүн
1185,sich versammeln::V,цымыргаш,түмүс
1186,spielen::V,мадаш,оонньоо
1187,singen::V,мыраш,ыллаа
1188,tanzen::V,кушташ,үҥкүүлээ
1189,sich trennen::V,айырлаш,араҕыс
1190,verlassen::V,шуаш,хааллар
1191,retten::V,ытараш,өрүһүй
1192,bewachen::V,оролаш,араҥаччылаа
1193,schützen::V,перегӓш,көмүскээ
1194,verteidigen::V,перегӓш,көмүскээ
1195,sich schlagen::V,шидӓлӓш,охсус
1196,sich schlagen::V,шиэдӓлӓш,охсус
1197,schießen::V,лӱӓш,ытыалаа
1198,siegen::V,сӹнгӓш,хот
1199,siegen::V,сӹнгӓш,кыай
1200,ärgern::V,шӹдештӓрӓш,кыыһырт
1201,schlagen::V,пӓрен колташ,оҕус
1202,schlagen::V,хӹрӹктен колташ,оҕус
1203,treten::V,чымаш,тэп
1204,stechen::V,пышкылаш,кэй
1205,stoßen::V,шыркедӓш,кэп
1206,stoßen::V,шыркедӓш,үтүрүй
1207,stehlen::V,шолышт толаш,уор
1208,stören::V,ӓрештӹлӓш,мэһэйдээ
1209,belästigen::V,кӓньӹсӹрлӓндӓрӓш,батар
1210,belästigen::V,шытырланыкташ,батар
1211,verbergen::V,шӹлтӓш,кистээ
1212,täuschen::V,алталаш,албыннаа
1213,täuschen::V,аталаш,албыннаа
1214,betrügen::V,мошеньӹчӓйӓш,албыннаа
1215,töten::V,пуштын шуаш,өлөр
1216,wohnen::V,ӹлӓш,олор
1217,arbeiten::V,пӓшӓлӓш,үлэлээ
1218,arbeiten::V,ровотаяш,үлэлээ
1219,sammeln::V,погаш,мус
1220,sammeln::V,погаш,хомуй
1221,pflücken::V,кӹрӓш,үргээ
1222,jagen::V,охотничӓйӓш,бултаа
1223,fischen::V,кол кычаш,балыктаа
1224,fassen::V,кычаш,тут
1225,hüten::V,кӹтӓш,манаа
1226,treiben::V,шуруяш,үүр
1227,anbinden::V,ялшташ,баай
1228,anbinden::V,ялышташ,баай
1229,füttern::V,пукшаш,аһат
1230,melken::V,шыпшылаш,ыа
1231,hacken::V,роаш,кэрт
1232,gießen::V,шӓвӓш,сиигирт
1233,reifen::V,кӱӓш,бус
1234,reifen::V,поспейӓш,бус
1235,zubereiten::V,йӓмдӹлӓш,бэлэмнээ
1236,kochen::V,шолташ,буһар
1237,backen::V,кӱктӓш,буһар
1238,braten::V,жӓрӓш,хооруй
1239,braten::V,жӓрӓш,ыһаарылаа
1240,braten::V,жӓрӓш,соркуойдаа
1241,umrühren::V,намалаш,былаа
1242,stricken::V,пидӓш,өр
1243,nähen::V,ыргаш,иистэн
1244,färben::V,пидӓш,кырааскалаа
1245,reinigen::V,чиӓлтӓш,ыраастаа
1246,waschen::V,мышкаш,сууй
1247,abwischen::V,ӹштӓш,сот
1248,spülen::V,шӱӓлтӓш,сайҕаа
1249,fegen::V,ӹштӓш,сиппий
1250,kehren::V,ӹштӓш,харбаа
1251,baden::V,нӱштӹлӓш,сөтүөлээ
1252,sich waschen::V,мышкылташ,суун
1253,ausziehen::V,кыдашаш,уһул
1254,anziehen::V,чиӓш,кэтэрт
1255,sich anziehen::V,чиӓш,таҥын
1256,kämmen::V,шерӓш,тараа
1257,schmücken::V,цеверемдӓш,симээ
1258,sagen::V,манаш,диэ
1259,sagen::V,келесӓш,диэ
1260,sprechen::V,манаш,эт
1261,sprechen::V,манаш,саҥар
1262,reden::V,шайышташ,кэпсэт
1263,sich unterhalten::V,хытыраш,кэпсэт
1264,sich unterhalten::V,хытыргаш,кэпсэт
1265,fragen::V,ядаш,ыйыт
1266,bitten::V,ядаш,көрдөс
1267,erzählen::V,келесӓш,кэпсээ
1268,erzählen::V,келесӓш,сэһэргээ
1269,mitteilen::V,попаш,биллэр
1270,mitteilen::V,увертӓш,биллэр
1271,mitteilen::V,увертӓрӓш,биллэр
1272,nennen::V,лӹмдӓш,ааттаа
1273,rufen::V,ӱжӓш,ыҥыр
1274,prahlen::V,хайзаш,чабылан
1275,prahlen::V,хайзаш,киһиргээ
1276,prahlen::V,шаргаланаш,чабылан
1277,prahlen::V,шаргаланаш,киһиргээ
1278,übersetzen::V,вашташ,тылбаастаа
1279,denken::V,машанаш,санаа
1280,denken::V,машанаш,толкуйдаа
1281,glauben::V,ӹнянӓш,итэҕэй
1282,bemerken::V,цаклаш,бэлиэтээ
1283,erkennen::V,пӓлӓш,бил
1284,begreifen::V,ынгылаш,өйдөө
1285,verstehen::V,ынгылаш,өйдөө
1286,lernen::V,тыменяш,үөрэн
1287,wissen::V,пӓлӓш,бил
1288,sich erinnern an::V,ышештӓрӓш,аҕын
1289,vergessen::V,монден кодаш,умун
1290,messen::V,висӓш,кэмнээ
1291,messen::V,висӓш,кээмэйдээ
1292,zählen::V,шотаяш,аах
1293,rechnen::V,шотаяш,аах
1294,lesen::V,лыдаш,аах
1295,malen::V,рисуяш,уруһуйдаа
1296,zeichnen::V,ыдырка́лаш,уруһуйдаа
1297,schreiben::V,вазаш,суруй
1298,besitzen::V,кы́чаш,баһылаа
1299,kaufen::V,нӓлӓш,атыылас
1300,verkaufen::V,выжалаш,атыылаа
1301,bezahlen::V,тӱлӓш,төлөө
1302,zahlen::V,тӱлӓш,төлөө
1303,beherrschen::V,кы́чаш,баһылаа
1304,ertragen::V,цӹтӓш,тулуй
1305,Linie::N,,сурааһын
1306,Strich::N,,сурааһын
1307,jetzt::ADV,,билигин
1308,hinzufügen::V,,эп
