,Concept_ID,kn,tt
565,kalt::A,ತಣ್ಣನೆಯ,салкын
566,kühl::A,ತಂಪಾದ,салкынча
567,frisch::A,ನಿರ್ಮಲ,салкынча
568,feucht::A,ಒದ್ದೆಯಾದ,юеш
569,nass::A,ಒದ್ದೆಯಾದ,дымлы
570,trocken::A,ಶುಷ್ಕ,коры
571,voll::A,ತುಂಬಿದ,тулы
572,leer::A,ಖಾಲಿ,буш
573,offen::A,ಮುಚ್ಚಲ್ಲದ,ачык
574,geschlossen::A,ಮುಚ್ಚಿದ,йомык
575,sauber::A,ಶುದ್ಧ,пакь
576,sauber::A,ಶುದ್ಧ,чиста
577,schmutzig::A,ಅಶುದ್ಧ,керле
578,schmutzig::A,ಅಶುದ್ಧ,пычрак
579,roh::A,ಹಸಿ,чи
580,reif::A,ಹಣ್ಣಾದ,өлгергән
581,lecker::A,ಗುಚಿಕರ,тәмле
582,süß::A,ಸಿಹಿ,татлы
583,bitter::A,ಕಹಿ,ачы
584,sauer::A,ಹುಳಿಯಾದ,әче
585,hell::A,ಹೊಳೆಯುವ,якты
586,dunkel::A,ಮಬ್ಬಾದ,кара
587,schwarz::A,ಕಪ್ಪು,кара
588,weiß::A,ಬಿಳಿಯ,ак
589,rot::A,ಕೆಂಪು,кызыл
590,gelb::A,ಹಳದಯ,сары
591,blau::A,ನೀಲ,күк
592,grün::A,ಕಾಯಾದ,яшел
593,grau::A,ಬೂದುಬಣ್ಣದ,соры
594,bunt::A,ವರ್ಣರಂಜಿತ,чуар
595,billig::A,ಅಗ್ಗ,арзан
596,teuer::A,ದುಬಾರಿಯಾದ,хаклы
597,wertvoll::A,ಅಮೂಲ್ಯ,кыйммәтле
598,blind::A,ಅಂಧ,сукыр
599,blind::A,ಅಂಧ,күзсез
600,taub::A,ಕಿವುಡಾದ,чукрак
601,taub::A,ಕಿವುಡಾದ,саңгырау
602,kräftig::A,ಪ್ರಬಲ,егәрле
603,stark::A,ಶಕ್ತಿವಂತ,нык
604,stark::A,ಶಕ್ತಿವಂತ,базык
605,schwach::A,ದುರ್ಬಲ,зәгыйфь
606,fett::A,ಕೊಬ್ಬಿದ,симез
607,schlank::A,ತೆಳ್ಳಗಿನ,нәзек
608,hübsch::A,ಅಂದವಾದ,чибәр
609,böse::A,ಕೆಟ್ಟ,усал
610,dumm::A,ಮಂದ,акылсыз
611,faul::A,ಆಲಸ,ялкау
612,faul::A,ಆಲಸ,иренчәк
613,fleißig::A,ಕಡಗುವ,тырыш
614,fleißig::A,ಕಡಗುವ,тырышучан
615,geizig::A,ಜುಗ್ಗ,саран
616,klug::A,ಚತುರ,акыллы
617,geschickt::A,ದಕ್ಷ,маһир
618,lieb::A,ಪ್ರಿಯ,сөекле
619,lustig::A,ಖುಷಿಯಾದ,күңелле
620,sanft::A,ಸೌಮ್ಯ,басынкы
621,hungrig::A,ಹಸಿದ,ач
622,krank::A,ಅಸ್ವಸ್ಥ,чирле
623,krank::A,ಅಸ್ವಸ್ಥ,сырхау
624,nackt::A,ನಗ್ನ,шәрә
625,traurig::A,ದುಃಖಿತ,ямансу
626,lebendig::A,ಜೀವಂತ,тере
627,gut::A,ಒಳ್ಳೆಯ,яхшы
628,schlecht::A,ದುಷ್ಟ,начар
629,richtig::A,ಸರಿ,дөрес
630,schlimm::A,ಅಸಹ್ಯ,әшәкә
631,wahr::A,ನಿಜ,чып-чын
632,alt::A,ಮುದಿ,иске
633,neu::A,ಹೊಸ,яңа
634,ehemalig::A,ಮಾಜೀ,элекке
635,alt[Lebewesen]::A,ವೃದ್ಧ,карт
636,jung::A,ಎಳ,яшь
637,arm::A,ಬಡ,фәкыйрь
638,reich::A,ಶ್ರೀಮಂತ,бай
639,bekannt::A,ಅಪ್ತ,таныш
640,berühmt::A,ಪ್ರಸಿದ್ಧ,атаклы
641,fremd::A,ಪರಕೀಯ,ят
642,verschieden::A,ಬೇರೆ,төрле
643,nah::A,ಹತ್ತಿರವಾದ,якын
644,fern::A,ದೂರದ,ерак
645,linker::A,ಎಡ,сул
646,rechter::A,ಬಲ,уң
647,anderer::A,ಇತರ,бүтән
648,erster::A,ಪ್ರಥಮ,беренче
649,zweiter::A,ದ್ವಿತೀಯ,икенче
650,dritter::A,ಮೂರನೆಯಜಗತ್ತು,өченче
651,letzter::A,ಅಂತ್ಯ,ахыргы
652,allein::ADV,ಒಬ್ಬನೇ,ялгыз
653,auf einmal::ADV,ಒಡನೆ,бердән
654,zusammen::ADV,ಒಟ್ಟಿಗೆ,бергә
655,lange::ADV,ದೀರ್ಘ,озак
656,plötzlich::ADV,ಅನಾಮತ್ತು,искәрмәстән
657,sofort::ADV,ಜಾಗ್ರತೆ,хәзер
658,später::ADV,ತರುವಾಯ,соңрак
659,jetzt::ADV,ಈಗ,хәзер
660,heute::ADV,ಇಂದು,бүген
661,morgen::ADV,ನಾಳೆ,иртәгә
662,bald::ADV,ಬೇಗ,тиздән
663,dann::ADV,ಆಗ,аннары
664,gestern::ADV,ನಿನ್ನೆ,кичә
665,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,берчак
666,damals::ADV,ಆಗ,ул вакытта
667,damals::ADV,ಆಗ,ул чакта
668,danach::ADV,ಆಮೇಲೆ,да
669,vorher::ADV,ಮುಂಚೆ,элек
670,zuerst::ADV,ಮೊದಲಿಗೆ,башта
671,einmal::ADV,ಒಮ್ಮೆ,бер
672,einmal::ADV,ಒಮ್ಮೆ,бер мәртәбә
673,manchmal::ADV,ಆಗಾಗ,кайчакта
674,oft::ADV,ಅನೇಕಸಲ,еш
675,immer::ADV,ಯಾವಾಗಲೂ,һәркайчан
676,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,hичбер вакыт
677,hier::ADV,ಇಲ್ಲಿ,монда
678,hier::ADV,ಇಲ್ಲಿ,биредә
679,hierhin::ADV,ಇತ್ತ,монда
680,von hier::ADV,ಇಲ್ಲಿಂದ,моннан
681,dort::ADV,ಅಲ್ಲಿ,анда
682,dorthin::ADV,ಅಲ್ಲಿಗೆ,тегеләй
683,geradeaus::ADV,ಸೀದಾ,турыдан-туры
684,vorwärts::ADV,ಮುನ್ನೆಡೆವ,алга
685,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,кире
686,zurück::ADV,ಹಿಂದಕ್ಕೆ,кире
687,unten::ADV,ಕೆಳಗೆ,түбәндә
688,hinab::ADV,ಕೆಳಕ್ಕೆ,аска
689,oben::ADV,ಮೇಲೆ,өстә
690,oben::ADV,ಮೇಲೆ,югарыда
691,hinauf::ADV,ಮೇಲಕ್ಕೆ,өскә
692,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,hәркайда
693,nicht::ADV,ಇಲ್ಲ,түгел
694,nicht::ADV,ಅಲ್ಲ,түгел
695,ein wenig::ADV,ತುಸು,бераз
696,kaum::ADV,ಕಠಿನವಾಗಿ,көчкә
697,sehr::ADV,ಬಹು,бик
698,so::ADV,ಅಷ್ಟು,алай
699,noch::ADV,ಇನ್ನು,янә
700,noch::ADV,ಇನ್ನು,тагын
701,nur::ADV,ಕೇವಲ,фәкать
702,schon::ADV,ಆಗಲೇ,инде
703,wieder::ADV,ಪುನಃ,янә
704,wieder::ADV,ಪುನಃ,тагын
705,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,юкка
706,vor::PRP,ಮುಂದೆ,алдыннан
707,hinter::PRP,ಹಿಂದ,арттан
708,unter::PRP,ಕೆಳ,астында
709,durch::PRP,ನೇರವಾಗಿ,аша
710,neben::PRP,ಅಧರ ಬಲಿಕ,тирәсендә
711,zwischen::PRP,ನಡುವೆ,арасында
712,wegen::PRP,ಅಧಕ್ಕಗಿ,сәбәпле
713,dies::PRN,ಈ,бу
714,das::PRN,ಅದು,ул
715,alles::PRN,ಎಲ್ಲ,һәммә
716,ich::PRN,ನಾನು,мин
717,du::PRN,ನೀನು,син
718,er::PRN,ಅವನು,ул
719,er::PRN,ಇವನು,ул
720,wir::PRN,ನಾವು,без
721,ihr::PRN,ನೀವು,сез
722,sie::PRN,ಅವರು,ул
723,was::FPRN,ಏನು,ни
724,was::FPRN,ಏನು,нәрсә
725,wer::FPRN,ಯಾರಿಗೆ,кем
726,wo::FADV,ಎಲ್ಲಿ,кайда
727,wohin::FADV,ಎಲ್ಲಿಗೆ,кая
728,wie::FADV,ಹೇಗೆ,ничек
729,warum::FADV,ಏಕೆ,нигә
730,wieviel::FNUM,ಎಷ್ಟು,ничә
731,eins::NUM,ಒಂದು,бер
732,zwei::NUM,ಎರಡು,ике
733,drei::NUM,ಮೂರು,өч
734,vier::NUM,ನಾಲ್ಕು,дүрт
735,fünf::NUM,ಅಯ್ದು,биш
736,sechs::NUM,ಆರು,алты
737,sieben::NUM,ಏಳು,җиде
738,acht::NUM,ಎಂಟು,сигез
739,neun::NUM,ಒಂಭಬತ್ತು,тугыз
740,zehn::NUM,ಹತ್ತು,ун
741,elf::NUM,ಹನ್ನೊಂದು,унбер
742,zwölf::NUM,ಹನ್ನೆರಡು,унике
743,zwanzig::NUM,ಇಪ್ಪತ್ತು,егерме
744,dreißig::NUM,ಮೂವತ್ತು,утыз
745,vierzig::NUM,ನಲವತ್ತು,кырык
746,fünfzig::NUM,ಐವತ್ತು,илле
747,sechzig::NUM,ಅರುವತ್ತು,алтмыш
748,siebzig::NUM,ಎಪ್ಪತ್ತು,җитмеш
749,achtzig::NUM,ಎಂಬತ್ತು,сиксән
750,neunzig::NUM,ತೊಂಬತ್ತು,туксан
751,hundert::NUM,ನೂರು,йөз
752,tausend::NUM,ಸಾವಿರ,мең
753,und::CNJ,ಮತ್ತು,вә
754,oder::CNJ,ಅಥವಾ,яки
755,oder::CNJ,ಅಥವಾ,яисә
756,stehen::V,ನಿಲ್ಲು,тору
757,sitzen::V,ಕುಳ್ಳಿರು,утыру
758,liegen::V,ಮಲಗಿಕೊ,яту
759,hängen::V,ಇಳಿಯಬಿಡು,эленү
760,werden::V,ಆಗು,булу
761,passieren::V,ಆಗು,булу
762,beginnen::V,ಆರಂಭಿಸು,башлану
763,enden::V,ಕೊನೆಗಾಣು,бетү
764,wechseln::V,ಮಾರ್ಪಡಿಸು,үзгәртү
765,aufgehen[Sonne]::V,ಮೂಡು,чыгу
766,untergehen[Sonne]::V,ಮುಳುಗು,бату
767,scheinen[Sonne]::V,ಹೊಳೆ,яктырту
768,donnern::V,ಗುಡುಗಾಗು,күкрәү
769,wehen::V,ತೀಡು,исү
770,strömen::V,ಹರಿ,агу
771,fließen::V,ಹರಿ,агу
772,sich drehen::V,ಸುತ್ತು,бөтерелү
773,schwanken::V,ಓಲಾಡು,икеләнү
774,schwingen::V,ತೂಗು,тирбәлү
775,fallen::V,ಉದುರು,егылу
776,brennen::V,ಉರಿ,яну
777,rauchen::V,ಹೊಗೆಬಿಡು,төтәү
778,rauchen::V,ಹೊಗೆಬಿಡು,төтенләү
779,regnen::V,ಸುರಿ,яву
780,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,кату
781,tauen::V,ಬೆಚ್ಚಗಾಗು,эрү
782,tauen::V,ಬೆಚ್ಚಗಾಗು,эретү
783,schmelzen::V,ಕರಗು,эрү
784,schmelzen::V,ಕರಗು,эретү
785,trocknen::V,ಒಣಗು,кибү
786,sieden::V,ಕುದಿ,ургылу
787,faulen::V,ಕೊಳೆ,черү
788,verfaulen::V,ನಶಿಸು,черү
789,reißen::V,ಒಡೆ,өзелү
790,versinken::V,ಮುಳುಗು,бату
791,vergehen::V,ಸಾಗು,авышу
792,erscheinen::V,ತೋರು,пәйда булу
793,verschwinden::V,ಮಾಯವಾಗು,югалу
794,verschwinden::V,ಮಾಯವಾಗು,юк булу
795,sinken::V,ಕುಸಿ,кимү
796,sinken::V,ಕುಸಿ,кайту
797,abnehmen::V,ತಗ್ಗು,азаю
798,zunehmen::V,ಬೆಳೆ,арту
799,zunehmen::V,ಬೆಳೆ,күбәю
800,zunehmen::V,ಬೆಳೆ,ишәю
801,steigen::V,ಉಬ್ಬು,үсү
802,wachsen::V,ಬೆಳೆ,үсү
803,glänzen::V,ಮಿರುಗು,ялкылдау
804,funkeln::V,ಮಿನುಗು,ялтырау
805,lärmen::V,ಶಬ್ದ ಮಾಡಲು,шаулау
806,läuten::V,ಬಾರಿಸು,шалтырату
807,klingeln::V,ಅನುರಣಿಸು,шалтырату
808,klirren::V,ಕಿಣಿಕಿಣಿಸು,чылтырау
809,brausen::V,ಅಬ್ಬರಿಸು,давыллау
810,brausen::V,ಅಬ್ಬರಿಸು,дулау
811,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,кыштырдау
812,klingen::V,ಉಸಿರು,ишетелү
813,bellen::V,ಬಗುಳು,өрү
814,heulen::V,ಅರಚು,улау
815,blasen::V,ಗಾಳಿ ಊದು,өрү
816,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,сызгырту
817,schreien::V,ಕರೆ,кычкыру
818,stöhnen::V,ನರಳು,ыңгырашу
819,zittern::V,ನಡುಗು,калтырау
820,zittern::V,ನಡುಗು,калтырану
821,leben::V,ಇರು,яшәү
822,leben::V,ಇರು,гомер итү
823,geboren werden::V,ಉಂಟಾಗು,туу
824,atmen::V,ಉಸಿರು,сулау
825,trinken::V,ಕುಡಿ,эчү
826,essen::V,ತಿನ್ನು,ашау
827,schlucken::V,ನುಂಗು,йоту
828,müde werden::V,ಬಳಲು,ялыгу
829,müde werden::V,ಬಳಲು,йөгенү
830,einschlafen::V,ನಿದ್ಧೆಹೋಗು,йокыга китү
831,schlafen::V,ನಿದ್ರಿಸು,йоклау
832,aufwachen::V,ಏಳು,уяну
833,aufstehen::V,ಏಳು,тору
834,sich erholen::V,ಸುಧಾರಿಸು,ял алу
835,sich erholen::V,ಸುಧಾರಿಸು,истирахәт итү
836,krank werden::V,ಬೇನೆಬೀಳು,чирләү
837,krank sein::V,ಕೆಟ್ಟ ಎಂದು,чирләү
838,schmerzen::V,ಕಚ್ಚು,авырту
839,husten::V,ಕೆಮ್ಮು,ютәлләү
840,genesen::V,ಮತ್ತೆಹೊದಿಸು,савыгу
841,genesen::V,ಮತ್ತೆಹೊದಿಸು,сәламәтләнү
842,sterben::V,ಮೃತಪಡು,үлү
843,sterben::V,ಮೃತಪಡು,дөнья кую
844,sterben::V,ಮೃತಪಡು,вафат булу
845,umkommen::V,ಹಾಳಾಗು,үлү
846,sich bewegen::V,ಚಲಿಸು,йөрү
847,sich rühren::V,ಕದಲು,кыймылдау
848,sich erheben::V,ಏಳು,басу
849,sich setzen::V,ಕೂರು,утыру
850,hinfallen::V,ಬೀಳು,егылу
851,laufen::V,ನಡೆ,җәяүләү
852,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,атлау
853,spazierengehen::V,ವಿಹರಿಸು,йөрү
854,spazierengehen::V,ವಿಹರಿಸು,йөргенү
855,eilen::V,ಮುನ್ನುಗ್ಗು,ашыгу
856,sich beeilen::V,ಆತುರಪಡು,ашыгу
857,sich beeilen::V,ಆತುರಪಡು,кызулау
858,sausen::V,ಒಗೆ,җилдерү
859,rennen::V,ಓಡು,йөгерү
860,springen::V,ಜಿಗಿ,сикерү
861,klettern::V,ಏರು,үрмәләү
862,schaukeln::V,ತೂಗು,атыну
863,kriechen::V,ತೆವಳು,шуышу
864,kriechen::V,ತೆವಳು,үрмәләү
865,schwimmen::V,ಈಜು,йөзү
866,tauchen::V,ಕೆಳಗಿಳಿ,чуму
867,rudern::V,ಸಾಗಿಸು,ишү
868,fahren::V,ನಡೆಸು,бару
869,fliegen::V,ಹಾರು,очу
870,gehen::V,ಹೋಗು,йөрү
871,weggehen::V,ಹೊರಡು,китү
872,abfahren::V,ತೆರಳು,кузгалу
873,anhalten::V,ನಿಲ್ಲು,тукталу
874,hineingehen::V,ಒಳಹೊಗು,инү
875,eintreten::V,ಒಳಹೊಗು,инү
876,kommen::V,ಬರು,килү
877,ankommen::V,ಬರು,бару
878,zurückkommen::V,ಹಿಂದಿರುಗು,кире кайту
879,bleiben::V,ಇರು,калу
880,warten::V,ಇರು,көтү
881,erwarten::V,ನಿರೀಕ್ಷಿಸು,көтү
882,suchen::V,ಹುಡುಕು,эзләү
883,finden::V,ಕಂಡುಕೊ,табу
884,versuchen::V,ಪ್ರಯತ್ನಿಸು,маташу
885,vorbereiten::V,ಸಿದ್ಧವಾಗು,хәзерләү
886,lieben::V,ಪ್ರೀತಿಸು,сөю
887,lieben::V,ಪ್ರೀತಿಸು,ярату
888,mögen::V,ಇಷ್ಟಪಡು,өнәү
889,lachen::V,ನಗು,көлү
890,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,дулкынландыру
891,weinen::V,ಅಳು,елау
892,schimpfen::V,ಗೊಣಗು,сүгү
893,schimpfen::V,ಗೊಣಗು,сүгенү
894,sich ärgern::V,ಗಣಗಾಡು,ачулану
895,sich fürchten::V,ನಡುಗು,курку
896,fürchten::V,ಹೆದರು,калтырау
897,fürchten::V,ಹೆದರು,калтырану
898,fliehen::V,ಓಡಿಹೋಗು,арка бирү
899,flüchten::V,ಪಾರಾಗು,качу
900,sehen::V,ಕಾಣು,күрү
901,anschauen::V,ನೋಡು,карау
902,ansehen::V,ನಿರೀಕ್ಷಿಸು,карау
903,ansehen::V,ನಿರೀಕ್ಷಿಸು,күзәтү
904,hören::V,ಕೇಳು,ишетү
905,zuhören::V,ಆಲಿಸು,тыңлау
906,probieren::V,ರುಚಿ ನೋಡು,тату
907,riechen::V,ಮೂಸು,иснәү
908,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,тою
909,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,сизү
910,scheinen::V,ತೋರು,күренү
911,zu sehen sein::V,ಕಾಣಿಸು,күренү
912,vernehmen::V,ಕೇಳು,ишетү
913,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,өшү
914,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,күшегү
915,tun::V,ಮಾಡು,итү
916,können::V,ಮಾಡಬಲ್ಲ,алу
917,wollen::V,ಬಯಸು,теләү
918,anfangen::V,ಪ್ರಾರಂಭಿಸು,керешү
919,beenden::V,ನಿಲ್ಲಿಸು,бетерү
920,beenden::V,ನಿಲ್ಲಿಸು,тәмамлау
921,aufhören::V,ಮುಗಿಸು,бетү
922,gelingen::V,ಯಶಸ್ವಿಯಾಗು,уңу
923,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,сабышу
924,öffnen::V,ತೆರೆ,ачу
925,schließen::V,ಮುಚ್ಚು,ябу
926,stellen::V,ಇಕ್ಕು,кую
927,setzen::V,ಇಡು,утырту
928,legen::V,ಇಡು,яткыру
929,berühren::V,ತಾಕು,тию
930,verbinden::V,ಕೂಡಿಸು,ялгау
931,bedecken::V,ಮುಚ್ಚು,өрту
932,bedecken::V,ಮುಚ್ಚು,каплау
933,bedecken::V,ಮುಚ್ಚು,томалау
934,aufhängen::V,ತೂಗುಹಾಕು,асу
935,anzünden::V,ಹತ್ತಿಸು,кабызу
936,aufheben::V,ಆಯಿ,күтәрү
937,zurücklassen::V,ಬಿಡು,калдыру
938,verlieren::V,ಕಳೆ,югалту
939,fallen lassen::V,ಬೀಳಿಸು,төшерү
940,machen::V,ಮಾಡು,ясау
941,machen::V,ಮಾಡು,эшләү
942,herstellen::V,ತಯಾರಿಸು,ясау
943,bauen::V,ಕಟ್ಟು,кору
944,reparieren::V,ಸರಿಪಡಿಸು,төзәтү
945,verbessern::V,ತಿದ್ದು,яхшырту
946,ändern::V,ಬದಲಾಯಿಸು,үзгәртү
947,graben::V,ಅಗೆ,казу
948,beugen::V,ಬಗ್ಗಿಸು,ию
949,biegen::V,ಬಗ್ಗಿಸು,бөгү
950,drehen::V,ತಿರುಗು,бору
951,drehen::V,ತಿರುಗು,бөтерү
952,wenden::V,ತಿರುಗು,бору
953,umdrehen::V,ತಿರುಗಿಸು,түнтәрү
954,heben::V,ಎತ್ತು,күтәрү
955,hochheben::V,ಎತ್ತು,күтәрү
956,ergreifen::V,ಆಕ್ರಮಿಸು,эләктерү
957,halten::V,ಹಿಡಿ,тоту
958,drücken::V,ಒತ್ತು,кысу
959,schieben::V,ನೂಕು,кузгату
960,kratzen::V,ತರಚಿಕೊಳ್ಳು,тырнау
961,lecken::V,ನೆಕ್ಕು,ялау
962,beißen::V,ಕಚ್ಚು,тешләү
963,abreißen::V,ಹರಿ,өзү
964,abschneiden::V,ಕತ್ತರಿಸು,кыю
965,abschneiden::V,ಕತ್ತರಿಸು,кисү
966,binden::V,ಕಟ್ಟು,бәйләү
967,stecken::V,ಸಿಕ್ಕಿಸು,төртү
968,stecken::V,ಸಿಕ್ಕಿಸು,тыгу
969,brechen::V,ಮುರಿ,сындыру
970,klopfen::V,ತಟ್ಟು,шаку
971,klopfen::V,ತಟ್ಟು,шакылдау
972,hauen::V,ಹೊಡೆ,кыйнау
973,kleben::V,ಅಂಟಿಸು,ябыштыру
974,reiben::V,ಉಜ್ಜು,ышку
975,streichen::V,ಹರಡು,ягу
976,schleifen::V,ಮಸೆ,кайрау
977,schneiden::V,ಕತ್ತರಿಸು,кисү
978,rütteln::V,ಕುಲುಕಿಸು,селкетү
979,schütteln::V,ಅಲುಗಿಸು,селкетү
980,schwenken::V,ತೂಗಾಡು,болгау
981,schütten::V,ಎರೆ,кою
982,füllen::V,ತುಂಬಿಸು,тутыру
983,einwickeln::V,ಹೊದಿಸು,төрү
984,tragen::V,ಹೊರು,ташу
985,schleppen::V,ಜಗ್ಗು,сөйрәү
986,schleppen::V,ಜಗ್ಗು,өстерәү
987,ziehen::V,ಎಳೆ,тарту
988,aufbewahren::V,ಇಟ್ಟುಕೊ,саклау
989,werfen::V,ಎಸೆ,ыргыту
990,fangen::V,ಹಿಡಿ,тоту
991,packen::V,ಸೆಳೆ,эләктерү
992,verstecken::V,ಮುಚ್ಚಿಡು,яшерү
993,teilen::V,ವಿಭಜಿಸು,бүлү
994,schicken::V,ಕಳುಹಿಸು,җибәрү
995,bringen::V,ತರು,китерү
996,hinzufügen::V,ಕೂಡಿಸು,өстәү
997,bekommen::V,ಸಂಪಾದಿಸು,алу
998,erhalten::V,ಪಡೆ,алу
999,nehmen::V,ಹಿಡಿ,алу
1000,wählen::V,ಆರಿಸು,сайлау
1001,auswählen::V,ಆಯಿ,сайлау
1002,bewahren::V,ರಕ್ಷಿಸಿಡು,саклау
1003,behindern::V,ಅಡ್ಡಿಮಾಡು,комачаулау
1004,verderben::V,ಕೆಡಿಸು,бозу
1005,beschädigen::V,ಹಾಳುಮಾಡು,бозу
1006,zerbrechen::V,ಮುರಿ,вату
1007,zerreißen::V,ಸೀಳು,өзү
1008,zerreißen::V,ಸೀಳು,ерту
1009,zerstören::V,ಅಳಿಸು,җимерү
1010,verbrennen::V,ಸುಡು,яндыру
1011,verbrennen::V,ಸುಡು,көйдерү
1012,geben::V,ಕೊಡು,бирү
1013,reichen::V,ಕೊಡು,тапшыру
1014,schenken::V,ಅರ್ಪಿಸು,бүләкләү
1015,versprechen::V,ವಾಗ್ದಾನಮಾಡು,вәгъдә бирү
1016,wünschen::V,ಬಯಸು,котлау
1017,loben::V,ಹೊಗಳು,мактау
1018,küssen::V,ಚುಂಬಿಸು,үбү
1019,wiegen::V,ತೂಗು,тирбәтү
1020,zudecken::V,ಹಾಸು,ябу
1021,zudecken::V,ಹಾಸು,бөркәү
1022,wecken::V,ಎಬ್ಬಿಸು,уяту
1023,zeigen::V,ತೋರಿಸು,күрсәтү
1024,führen::V,ದಾರಿತೋರಿಸು,йөртү
1025,lehren::V,ಕಲಿಸು,өйрәтү
1026,unterrichten::V,ಬೋಧಿಸು,укыту
1027,aufziehen::V,ಸಲಹು,асрау
1028,leiten::V,ಮುಂದಾಳಾಗಿರು ,җитәкләү
1029,antreiben::V,ಓಡಿಸು,куалау
1030,antreiben::V,ಓಡಿಸು,әйдәләү
1031,antreiben::V,ಓಡಿಸು,ашыктыру
1032,lassen::V,ಮಾಡಲುಬಿಡು,мәҗбүр итү
1033,einladen::V,ಆಹ್ವಾನಿಸು,чакыру
1034,vereinigen::V,ಒಂದಾಗು,берләштерү
1035,besuchen::V,ಭೇಟಿಯಾಗು,керешү
1036,treffen::V,ಸಂಧಿಸು,очрату
1037,sich versammeln::V,ನೆರೆ,җыелышу
1038,spielen::V,ಆಡು,уйнау
1039,singen::V,ಹಾಡು,җырлау
1040,tanzen::V,ಕುಣಿ,бию
1041,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,аерылу
1042,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ташлашу
1043,verlassen::V,ಕಳೆ,ташлау
1044,verlassen::V,ಕಳೆ,калдыру
1045,retten::V,ರಕ್ಷಿಸು,коткару
1046,bewachen::V,ಕಾಪಾಡು,каравыллау
1047,schützen::V,ಸಂರಕ್ಷಿಸು,ышыклау
1048,verteidigen::V,ಕಾಪಿಡು,яклау
1049,verteidigen::V,ಕಾಪಿಡು,саклау
1050,sich schlagen::V,ಕಿತ್ತಾಟ,сугышу
1051,schießen::V,ಎಸೆ,ату
1052,siegen::V,ಗೆಲ್ಲು,җиңү
1053,ärgern::V,ರೇಗಿಸು,ачуландыру
1054,schlagen::V,ಹೊಡೆ,ору
1055,schlagen::V,ಹೊಡೆ,бәрү
1056,schlagen::V,ಹೊಡೆ,тукмау
1057,treten::V,ಒದೆ,тибү
1058,stechen::V,ಚುಚ್ಚು,кадау
1059,stoßen::V,ತಳ್ಳು,этү
1060,stehlen::V,ಕದಿ,урлау
1061,stören::V,ಕತಕು,комачаулау
1062,belästigen::V,ತೊಂದರೆ,борчу
1063,belästigen::V,ತೊಂದರೆ,билмазалау
1064,verbergen::V,ಮರೆಮಾಜು,яшерү
1065,täuschen::V,ಠಕ್ಕಿಸು,алдату
1066,betrügen::V,ವಂಚಿಸು,хәрәмләшү
1067,töten::V,ಕೊಲ್ಲು,үтерү
1068,wohnen::V,ವಾಸಿಸು,яшәү
1069,arbeiten::V,ಕೆಲಸ ಮಾಡು,эшләү
1070,sammeln::V,ಸಂಚಯಿಸು,туплау
1071,pflücken::V,ಬಿಡಿಸು,өзү
1072,jagen::V,ಬೇಟೆಯಾಡು,аулау
1073,fischen::V,ಮೀನು ಹಿಡಿ,балык тоту
1074,fassen::V,ಹಿಡಿ,тоту
1075,hüten::V,ಗುಂಪುಸೇರಿಸು,көтү
1076,treiben::V,ದಬ್ಬು,куалау
1077,anbinden::V,ಬಿಗಿ,бәйләү
1078,füttern::V,ಮೇಯಿಸು,туйдыру
1079,melken::V,ಹಾಲು ಕರೆ,саву
1080,hacken::V,ತುಂಡರಿಸು,чабу
1081,gießen::V,ನೀರುಹಾಕು,сугару
1082,reifen::V,ಕಳಿ,җитешү
1083,zubereiten::V,ಅಡಿಗೆಮಾಡು,пешеренү
1084,kochen::V,ಅಡು,пешерү
1085,kochen::V,ಅಡು,кайнату
1086,backen::V,ಬೇಯಿಸು,пешерү
1087,braten::V,ಕರಿ,куыру
1088,braten::V,ಕರಿ,кыздыру
1089,umrühren::V,ಕಲಕು,бутау
1090,umrühren::V,ಕಲಕು,болгату
1091,stricken::V,ಹೆಣೆ,бәйләү
1092,nähen::V,ಹೊಲಿ,тегү
1093,färben::V,ಬಣ್ಣ ಹತ್ತು,ману
1094,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,чистарту
1095,waschen::V,ತೊಳೆ,юу
1096,abwischen::V,ಒರಸು,сөртү
1097,spülen::V,ಗಲಬರಿಸು,чайкау
1098,fegen::V,ಗುಡಿಸು,себерү
1099,kehren::V,ಗುಡಿಸು,себерү
1100,baden::V,ಸ್ನಾನಮಾಡು,коену
