,Concept_ID,mhr,ar
727,berühmt::A,лӱ́млӧ,مشهور
728,fremd::A,йот,أجنبي
729,verschieden::A,тӱ́рлӧ,مختلف
730,nah::A,ли́шыл,قريب
731,fern::A,тора́,بعيد
732,fern::A,мӱ́ндыр,بعيد
733,linker::A,шола́,يسار
734,rechter::A,пурла́,يمين
735,anderer::A,вес,آخر
736,anderer::A,мо́ло,آخر
737,erster::A,и́кымше,أول
738,zweiter::A,ко́кымшо,ثان
739,dritter::A,ку́мшо,ثالث
740,letzter::A,пыта́ртыш,أخير
741,allein::ADV,шкет,وحده
742,auf einmal::ADV,икана́ште,بالمرة
743,zusammen::ADV,пырля́,معا
744,lange::ADV,кужу́н,مدة طويلة
745,plötzlich::ADV,кенета́,فجأة
746,sofort::ADV,кызыта́к,حالا
747,sofort::ADV,кызыта́к,فورا
748,später::ADV,варара́к,فيما بعد
749,jetzt::ADV,ы́нде,الآن
750,jetzt::ADV,ы́нде,حاليا
751,jetzt::ADV,кы́зыт,الآن
752,jetzt::ADV,кы́зыт,حاليا
753,heute::ADV,та́че,اليوم
754,morgen::ADV,эрла́,غدا
755,bald::ADV,вашке́,قريبا
756,dann::ADV,вара́,ثم
757,gestern::ADV,теҥге́че,أمس
758,gestern::ADV,теҥге́че,البارحة
759,einst::ADV,икана́,قديما
760,damals::ADV,туна́м,حينئذ
761,danach::ADV,вара́,ثم
762,danach::ADV,вара́,بعد ذلك
763,vorher::ADV,о́нчыч,من قبل
764,vorher::ADV,о́нчыч,قبل ذلك
765,zuerst::ADV,онда́к,أولا
766,einmal::ADV,икана́,مرة
767,manchmal::ADV,ка́шын,أحيانا
768,manchmal::ADV,кокла́н,أحيانا
769,oft::ADV,чӱ́чкыдын,كثيرا
770,immer::ADV,эре́,دائما
771,immer::ADV,ту́тыш,دائما
772,niemals::ADV,ок нигуна́м,لا أبدا
773,hier::ADV,ты́ште,هنا
774,hierhin::ADV,ты́шке,إلى هنا
775,hierhin::ADV,тыш,إلى هنا
776,von hier::ADV,тыше́ч,من هنا
777,von hier::ADV,тыве́ч,من هنا
778,dort::ADV,ту́што,هناك
779,dorthin::ADV,туш,إلى هناك
780,dorthin::ADV,ту́шко,إلى هناك
781,geradeaus::ADV,вик,إلى الأمام
782,vorwärts::ADV,о́нчыко,إلى الأمام
783,rückwärts::ADV,шеҥге́к,إلى الوراء
784,zurück::ADV,мӧҥге́ш,عودا
785,zurück::ADV,мӧҥге́ш,إلى الخلف
786,unten::ADV,ӱ́лнӧ,تحت
787,unten::ADV,ӱ́лнӧ,في الأسفل
788,unten::ADV,йыма́лне,تحت
789,unten::ADV,йыма́лне,في الأسفل
790,hinab::ADV,йыма́к,إلى تحت
791,oben::ADV,кӱ́шнӧ,فوق
792,oben::ADV,кӱ́шнӧ,في الأعلى
793,oben::ADV,ӱмба́лне,فوق
794,oben::ADV,ӱмба́лне,في الأعلى
795,hinauf::ADV,кӱ́ш,إلى فوق
796,hinauf::ADV,кӱ́ш,إلى الأعلى
797,hinauf::ADV,кӱ́шкӧ,إلى فوق
798,hinauf::ADV,кӱ́шкӧ,إلى الأعلى
799,überall::ADV,чыла́ вере́,في كل مكان
800,nicht::ADV,ок,لا
801,nicht::ADV,ок,لم
802,nicht::ADV,о́геш,لا
803,nicht::ADV,о́геш,لم
804,ein wenig::ADV,изи́ш,قليلا
805,kaum::ADV,пыкше́,كاد لا
806,sehr::ADV,чот,جدا
807,sehr::ADV,чот,كثيرا
808,so::ADV,тыге́,كذا
809,so::ADV,тыге́,كذلك
810,noch::ADV,а́ле,ما زال
811,nur::ADV,гына́,فقط
812,schon::ADV,ы́нде,قد
813,wieder::ADV,ада́к,من جديد
814,wieder::ADV,ада́к,مرة أخرى
815,vergebens::ADV,ара́м,عبثا
816,vor::PRP,о́нчыч,أمام
817,hinter::PRP,шеҥге́лне,خلف
818,hinter::PRP,шеҥге́лне,وراء
819,unter::PRP,йыма́лне,تحت
820,durch::PRP,вошт,عبر
821,durch::PRP,вошт,خلال
822,neben::PRP,вокте́н,جنب
823,neben::PRP,вокте́н,بجانب
824,zwischen::PRP,кокла́ште,بين
825,wegen::PRP,верч,بسبب
826,dies::PRN,ти́де,هذا
827,das::PRN,са́де,ذلك
828,alles::PRN,чыла́,الكل
829,ich::PRN,мый,أنا
830,du::PRN,тый,أنت
831,er::PRN,ту́до,هو
832,wir::PRN,ме,نحن
833,ihr::PRN,те,أنتم
834,ihr::PRN,те,أنتن
835,sie::PRN,ну́но,هم
836,sie::PRN,ну́но,هن
837,was::FPRN,мо,ما
838,wer::FPRN,кӧ,من
839,wo::FADV,куша́н,أين
840,wohin::FADV,куш,إلى أين
841,wohin::FADV,ку́шко,إلى أين
842,wie::FADV,кузе́,كيف
843,warum::FADV,мо,لماذا
844,warum::FADV,мола́н,لماذا
845,wieviel::FNUM,куна́р,كم
846,eins::NUM,ик,واحد
847,zwei::NUM,ко́кыт,اثنين
848,drei::NUM,кум,ثلاثة
849,vier::NUM,ныл,أربعة
850,fünf::NUM,вич,خمسة
851,sechs::NUM,куд,ستة
852,sieben::NUM,шым,سبعة
853,acht::NUM,канда́ш,ثمانية
854,neun::NUM,инде́ш,تسعة
855,zehn::NUM,лу,عشرة
856,elf::NUM,лати́к,أحد عشر
857,zwölf::NUM,латко́к,اثنا عشر
858,zwanzig::NUM,ко́ло,عشرون
859,dreißig::NUM,ку́мло,ثلاثون
860,vierzig::NUM,ны́лле,أربعون
861,fünfzig::NUM,ви́тле,خمسون
862,sechzig::NUM,ку́дло,ستون
863,siebzig::NUM,шы́мле,سبعون
864,achtzig::NUM,канда́шле,ثمانون
865,neunzig::NUM,инде́шле,تسعون
866,hundert::NUM,шӱ́дӧ,مئة
867,tausend::NUM,тӱже́м,ألف
868,und::CNJ,да,و
869,und::CNJ,ден,و
870,oder::CNJ,я,أو
871,oder::CNJ,а́ле,أو
872,stehen::V,шога́ш,وقف
873,sitzen::V,шинча́ш,جلس
874,liegen::V,кия́ш,رقد
875,hängen::V,кеча́ш,تعلق
876,werden::V,лия́ш,صار
877,werden::V,лия́ш,أصبح
878,passieren::V,лия́ш,حدث
879,beginnen::V,тӱҥгала́ш,ابتدأ
880,enden::V,пыта́ш,انتهى
881,wechseln::V,вашталта́ш,تغير
882,aufgehen[Sonne]::V,лекта́ш,شرق
883,untergehen[Sonne]::V,шинча́ш,غرب
884,scheinen[Sonne]::V,волгалта́ш,أضاء
885,donnern::V,кӱдырта́ш,رعد
886,donnern::V,сургалта́ш,رعد
887,wehen::V,пуа́ш,هب
888,strömen::V,шийалтара́ш,جرى
889,fließen::V,йога́ш,سال
890,sich drehen::V,пӧрда́ш,دار
891,schwanken::V,лӱҥга́ш,ترنح
892,schwanken::V,тайныла́ш,ترنح
893,schwingen::V,рӱпшалта́ш,ترجح
894,fallen::V,воза́ш,سقط
895,fallen::V,йӧрла́ш,سقط
896,brennen::V,йӱла́ш,احترق
897,rauchen::V,шикша́ш,دخن
898,regnen::V,йӱра́ш,أمطر
899,gefrieren::V,кылма́ш,تجمد
900,gefrieren::V,ияҥа́ш,تجمد
901,tauen::V,шула́ш,ذاب
902,schmelzen::V,лева́ш,ذاب
903,trocknen::V,кошка́ш,نشف
904,sieden::V,шола́ш,غلى
905,faulen::V,шӱя́ш,فسد
906,verfaulen::V,шӱйы́н шуа́ш,تعفن
907,reißen::V,кӱрла́ш,انقطع
908,versinken::V,пуре́н кая́ш,غرق
909,vergehen::V,эрте́н кая́ш,مضى
910,erscheinen::V,толы́н лекта́ш,لاح
911,erscheinen::V,толы́н лекта́ш,ظهر
912,verschwinden::V,йома́ш,غاب
913,sinken::V,пуча́ш,هبط
914,abnehmen::V,пуча́ш,نقص
915,zunehmen::V,шукема́ш,ازداد
916,steigen::V,нӧлталта́ш,صعد
917,steigen::V,нӧлталта́ш,ارتفع
918,wachsen::V,кушка́ш,نما
919,wachsen::V,кушка́ш,نبت
920,glänzen::V,йылгыжа́ш,لمع
921,funkeln::V,чолга́ш,تلألأ
922,lärmen::V,рӱшка́ш,ضج
923,lärmen::V,рӱшка́ш,صخب
924,läuten::V,мура́ш,قرع
925,klingeln::V,йыҥгырта́ш,دق
926,klirren::V,чылдыртата́ш,قعقع
927,brausen::V,лӱшка́ш,عج
928,rauschen::V,лыжга́ш,حف
929,klingen::V,йоҥга́ш,رن
930,bellen::V,опта́ш,نبح
931,heulen::V,урмыжа́ш,عوى
932,blasen::V,пуала́ш,نفخ
933,pfeifen::V,шӱ́шкаш,صفر
934,schreien::V,кычкыра́ш,صرخ
935,stöhnen::V,йыҥыса́ш,أن
936,zittern::V,чытыра́ш,ارتعش
937,leben::V,ила́ш,عاش
938,geboren werden::V,шоча́ш,ولد
939,atmen::V,шӱла́ш,تنفس
940,trinken::V,йӱа́ш,شرب
941,essen::V,кочка́ш,أكل
942,schlucken::V,нела́ш,جرع
943,müde werden::V,ноя́ш,تعب
944,einschlafen::V,мале́н колта́ш,نام
945,schlafen::V,мала́ш,نام
946,aufwachen::V,помыжалта́ш,استيقظ
947,aufstehen::V,кынела́ш,قام
948,sich erholen::V,кана́ш,استجم
949,krank werden::V,черлане́н воза́ш,مرض
950,krank sein::V,черлане́н кия́ш,مرض
951,schmerzen::V,коршта́ш,آلم
952,husten::V,кокыра́ш,كح
953,husten::V,кокыра́ш,سعل
954,genesen::V,тӱрла́ш,نقه
955,genesen::V,тазаҥа́ш,نقه
956,sterben::V,кола́ш,مات
957,umkommen::V,вуй йома́ш,هلك
958,sich bewegen::V,кошта́ш,تحرك
959,sich rühren::V,тарвана́ш,تحرك
960,sich erheben::V,кынела́ш,قام
961,sich setzen::V,шинча́ш,جلس
962,hinfallen::V,йӧрла́ш,وقع
963,laufen::V,кошта́ш,مشى
964,schreiten::V,ошкыла́ш,خطا
965,spazierengehen::V,гуля́яш,تنزه
966,eilen::V,вашка́ш,عجل
967,sich beeilen::V,вашкешта́ш,استعجل
968,sausen::V,юлтка́ш,أسرع
969,rennen::V,куржтала́ш,عدا
970,rennen::V,куржтала́ш,ركض
971,springen::V,тӧршта́ш,قفز
972,klettern::V,кӱза́ш,تسلق
973,schaukeln::V,лӱҥгалта́ш,تأرجح
974,kriechen::V,нушка́ш,دب
975,kriechen::V,нушка́ш,زحف
976,schwimmen::V,ия́ш,سبح
977,tauchen::V,шуҥгалта́ш,غطس
978,rudern::V,удыра́ш,جذف
979,fahren::V,кудала́ш,ركب
980,fahren::V,кудала́ш,سافر
981,fliegen::V,чоҥешта́ш,طار
982,gehen::V,кая́ш,سار
983,gehen::V,кая́ш,ذهب
984,weggehen::V,кораҥа́ш,ذهب
985,weggehen::V,кораҥа́ш,انصرف
986,abfahren::V,лекта́ш,رحل
987,anhalten::V,чарна́ш,توقف
988,hineingehen::V,пура́ш,دخل
989,eintreten::V,пура́ш,دخل
990,kommen::V,тола́ш,أتى
991,kommen::V,тола́ш,جاء
992,ankommen::V,шуа́ш,وصل
993,zurückkommen::V,пӧртыла́ш,عاد
994,zurückkommen::V,пӧртыла́ш,رجع
995,bleiben::V,кода́ш,مكث
996,warten::V,вуча́ш,انتظر
997,erwarten::V,вуча́ш,ترقب
998,erwarten::V,вуча́ш,انتظر
999,suchen::V,кычала́ш,بحث
1000,finden::V,муа́ш,وجد
1001,versuchen::V,толаша́ш,حاول
1002,vorbereiten::V,ямдыла́ш,أعد
1003,vorbereiten::V,ямдыла́ш,حضر
1004,lieben::V,йӧрата́ш,أحب
1005,mögen::V,йӧрата́ш,أحب
1006,lachen::V,воштыла́ш,ضحك
1007,rühren::V,ку́мыл тарвата́ш,أثر
1008,weinen::V,шорта́ш,بكى
1009,schimpfen::V,каргаша́ш,سب
1010,schimpfen::V,каргаша́ш,شتم
1011,sich ärgern::V,сыра́ш,زعل
1012,sich fürchten::V,лӱда́ш,هاب
1013,fürchten::V,лӱда́ш,خاف
1014,fürchten::V,лӱда́ш,خشي
1015,fliehen::V,куржа́ш,هرب
1016,flüchten::V,куржа́ш,فر
1017,sehen::V,ужа́ш,رأى
1018,anschauen::V,онча́ш,نظر
1019,ansehen::V,эскера́ш,نظر
1020,hören::V,кола́ш,سمع
1021,zuhören::V,колышта́ш,أصغى
1022,probieren::V,тамла́ш,ذاق
1023,riechen::V,ӱпшынча́ш,شم
1024,riechen::V,ӱпшынча́ш,استنشق
1025,fühlen::V,шижа́ш,شعر
1026,scheinen::V,чуча́ш,ظهر
1027,zu sehen sein::V,коя́ш,ظهر
1028,vernehmen::V,кола́ш,سمع
1029,frieren::V,кылма́ш,بردان
1030,tun::V,ышта́ш,فعل
1031,können::V,мошта́ш,قدر
1032,können::V,мошта́ш,استطاع
1033,wollen::V,тӱна́ш,شاء
1034,wollen::V,тӱна́ш,أراد
1035,anfangen::V,тӱҥала́ш,بدأ
1036,beenden::V,пытара́ш,أنهى
1037,aufhören::V,чарна́ш,توقف
1038,aufhören::V,чарна́ш,انقطع
1039,gelingen::V,сай лекта́ш,نجح
1040,geraten::V,лекта́ш,طلع
1041,öffnen::V,поча́ш,فتح
1042,schließen::V,петыра́ш,أغلق
1043,stellen::V,шында́ш,وضع
1044,stellen::V,шында́ш,أقام
1045,setzen::V,шында́ш,أجلس
1046,legen::V,опта́ш,وضع
1047,legen::V,пышта́ш,وضع
1048,berühren::V,тӱка́ш,مس
1049,berühren::V,тӱка́ш,لمس
1050,verbinden::V,пида́ш,ربط
1051,verbinden::V,пида́ш,وصل
1052,bedecken::V,леведа́ш,غطى
1053,aufhängen::V,сака́ш,علق
1054,anzünden::V,чӱкта́ш,أوقد
1055,aufheben::V,нӧлтала́ш,لقط
1056,zurücklassen::V,кода́ш,ترك
1057,verlieren::V,йомдара́ш,فقد
1058,fallen lassen::V,воза́ш,أسقط
1059,machen::V,ышта́ш,فعل
1060,herstellen::V,ямдыла́ш,صنع
1061,herstellen::V,ямдыла́ш,أنتج
1062,bauen::V,чоҥа́ш,بنى
1063,bauen::V,чоҥа́ш,شيد
1064,reparieren::V,ачала́ш,صلح
1065,verbessern::V,саемда́ш,صحح
1066,ändern::V,весемда́ш,غير
1067,graben::V,кӱнча́ш,حفر
1068,beugen::V,пӱгырта́ш,ثنى
1069,beugen::V,пӱгырта́ш,أحنى
1070,biegen::V,лывырта́ш,لوى
1071,drehen::V,пӱтыра́ш,أدار
1072,drehen::V,пӱтыра́ш,دور
1073,wenden::V,ирала́ш,قلب
1074,umdrehen::V,савырала́ш,قلب
1075,heben::V,нӧлта́ш,رفع
1076,hochheben::V,нӧлта́ш,رفع
1077,ergreifen::V,руалта́ш,مسك
1078,halten::V,куча́ш,مسك
1079,drücken::V,иша́ш,ضغط
1080,drücken::V,темда́ш,ضغط
1081,schieben::V,шӱкала́ш,حرك
1082,kratzen::V,удыра́ш,خدش
1083,lecken::V,нула́ш,لعق
1084,beißen::V,пура́ш,عض
1085,abreißen::V,кӱрла́ш,قلع
1086,abschneiden::V,пӱчка́ш,قطع
1087,binden::V,кылда́ш,ربط
1088,stecken::V,шуралта́ш,دس
1089,brechen::V,тодышта́ш,كسر
1090,klopfen::V,кыра́ш,طرق
1091,hauen::V,тӱя́ш,ضرب
1092,kleben::V,клеитла́ш,ألصق
1093,reiben::V,йыга́ш,حك
1094,reiben::V,туржала́ш,حك
1095,streichen::V,шӱра́ш,نشر
1096,schleifen::V,шума́ш,سن
1097,schleifen::V,яна́ш,سن
1098,schneiden::V,пӱчка́ш,قطع
1099,rütteln::V,рӱза́ш,رج
1100,schütteln::V,почка́ш,هز
1101,schwenken::V,рӱза́ш,لوح
1102,schütten::V,опта́ш,صب
1103,füllen::V,тема́ш,ملأ
1104,einwickeln::V,вӱдыла́ш,لف
1105,tragen::V,нумала́ш,حمل
1106,schleppen::V,шӱдыра́ш,سحب
1107,ziehen::V,шупша́ш,سحب
1108,aufbewahren::V,арала́ш,حفظ
1109,werfen::V,шуа́ш,رمى
1110,werfen::V,шуа́ш,ألقى
1111,werfen::V,кышка́ш,رمى
1112,werfen::V,кышка́ш,ألقى
1113,fangen::V,куча́ш,التقط
1114,packen::V,руалта́ш,مسك
1115,verstecken::V,тоя́ш,خبأ
1116,teilen::V,пӧла́ш,قسم
1117,schicken::V,колта́ш,بعث
1118,schicken::V,колта́ш,أرسل
1119,bringen::V,конда́ш,جلب
1120,hinzufügen::V,ешара́ш,أضاف
1121,bekommen::V,нала́ш,حصل
1122,erhalten::V,нала́ш,استلم
1123,nehmen::V,нала́ш,أخذ
1124,wählen::V,сайла́ш,اختار
1125,auswählen::V,таҥгла́ш,انتقى
1126,bewahren::V,сакла́ш,حافظ
1127,behindern::V,чаракла́ш,عاق
1128,verderben::V,пужа́ш,أفسد
1129,beschädigen::V,пужа́ш,أضر
1130,zerbrechen::V,пудырта́ш,كسر
1131,zerreißen::V,кӱрла́ш,مزق
1132,zerstören::V,шалата́ш,دمر
1133,verbrennen::V,йӱлата́ш,حرق
1134,geben::V,пуа́ш,أعطى
1135,reichen::V,пуа́ш,ناول
1136,schenken::V,пӧлекла́ш,وهب
1137,versprechen::V,сӧра́ш,وعد
1138,wünschen::V,тылана́ш,تمنى
1139,loben::V,мокта́ш,مدح
1140,küssen::V,шупшала́ш,قبل
1141,wiegen::V,рӱпша́ш,هدهد
1142,zudecken::V,леведа́ш,غطى
1143,wecken::V,помыжалтара́ш,أيقظ
1144,zeigen::V,ончыкта́ш,أرى
1145,führen::V,вӱда́ш,دل
1146,lehren::V,туныкта́ш,علم
1147,unterrichten::V,туныкта́ш,علم
1148,aufziehen::V,орышта́ш,ربى
1149,leiten::V,вӱда́ш,دل
1150,leiten::V,вӱда́ш,أدار
1151,leiten::V,вуйлата́ш,دل
1152,leiten::V,вуйлата́ш,أدار
1153,antreiben::V,поктыла́ш,حث
1154,lassen::V,-та́ш,حدا
1155,einladen::V,ӱжа́ш,دعا
1156,vereinigen::V,иктешла́ш,وحد
1157,besuchen::V,то́лын кая́ш,زار
1158,treffen::V,вашлия́ш,قابل
1159,sich versammeln::V,погына́ш,اجتمع
1160,sich versammeln::V,чумырга́ш,اجتمع
1161,spielen::V,мода́ш,لعب
1162,singen::V,мура́ш,غنى
1163,tanzen::V,кушта́ш,رقص
1164,sich trennen::V,ойырла́ш,افترق
1165,verlassen::V,кудалта́ш,ترك
1166,retten::V,утара́ш,نجى
1167,retten::V,утара́ш,أنقذ
1168,bewachen::V,орола́ш,حرس
1169,schützen::V,арала́ш,حمى
1170,verteidigen::V,арала́ш,دافع
1171,sich schlagen::V,кредала́ш,تضارب
1172,schießen::V,лӱя́ш,أطلق
1173,siegen::V,сеҥа́ш,انتصر
1174,ärgern::V,сырыкта́ш,أزعل
1175,schlagen::V,пера́ш,ضرب
1176,treten::V,тошка́ш,رفس
1177,stechen::V,кера́ш,شك
1178,stoßen::V,шӱкала́ш,دفع
1179,stehlen::V,шолышта́ш,سرق
1180,stören::V,мешая́ш,ضايق
1181,belästigen::V,толаштара́ш,أزعج
1182,verbergen::V,шылта́ш,كتم
1183,täuschen::V,ондала́ш,خدع
1184,betrügen::V,ондала́ш,غش
1185,töten::V,пушта́ш,قتل
1186,wohnen::V,ила́ш,سكن
1187,arbeiten::V,пашалана́ш,عمل
1188,arbeiten::V,пашалана́ш,اشتغل
1189,arbeiten::V,паша́м ышта́ш,عمل
1190,arbeiten::V,паша́м ышта́ш,اشتغل
1191,sammeln::V,пога́ш,جمع
1192,pflücken::V,кӱра́ш,جنى
1193,pflücken::V,кӱра́ш,قطف
1194,jagen::V,сонарла́ш,صاد
1195,fischen::V,кол куча́ш,اصطاد
1196,fassen::V,куча́ш,قبض
1197,hüten::V,кӱта́ш,رعى
1198,treiben::V,покта́ш,ساق
1199,anbinden::V,йолышта́ш,ربط
1200,füttern::V,пукша́ш,علف
1201,melken::V,лӱшта́ш,حلب
1202,hacken::V,руа́ш,فرم
1203,gießen::V,шава́ш,سقى
1204,reifen::V,кӱа́ш,نضج
1205,zubereiten::V,ямдыла́ш,حضر
1206,kochen::V,шолта́ш,طبخ
1207,backen::V,кӱкташ,خبز
1208,braten::V,пуштыла́ш,قلى
1209,braten::V,пуштыла́ш,حمر
1210,braten::V,жаритла́ш,قلى
1211,braten::V,жаритла́ш,حمر
1212,umrühren::V,луга́ш,قلب
1213,stricken::V,пида́ш,حاك
1214,nähen::V,урга́ш,خاط
1215,färben::V,чиялта́ш,صبغ
1216,färben::V,чиялта́ш,لون
1217,reinigen::V,эрыкта́ш,نظف
1218,waschen::V,мушка́ш,غسل
1219,abwischen::V,ӱшта́ш,مسح
1220,spülen::V,шӱалта́ш,شطف
1221,fegen::V,ӱшта́ш,كنس
1222,kehren::V,ӱшта́ш,كنس
1223,baden::V,йӱштыла́ш,استحم
1224,sich waschen::V,мушкылта́ш,اغتسل
1225,ausziehen::V,кудаша́ш,خلع
1226,anziehen::V,чия́ш,لبس
1227,sich anziehen::V,чия́ш,اكتسى
1228,kämmen::V,шера́ш,مشط
1229,schmücken::V,тӱзата́ш,زين
1230,schmücken::V,чеверта́ш,زين
1231,sagen::V,ойла́ш,قال
1232,sagen::V,каласа́ш,قال
1233,sprechen::V,кутыра́ш,تكلم
1234,reden::V,мутлана́ш,تكلم
1235,sich unterhalten::V,кутыра́ш,تحادث
1236,fragen::V,йода́ш,سأل
1237,bitten::V,йода́ш,رجا
1238,erzählen::V,ойла́ш,حكي
1239,mitteilen::V,увертара́ш,بلغ
1240,nennen::V,лӱмда́ш,سمى
1241,rufen::V,ӱжа́ш,نادى
1242,prahlen::V,моктана́ш,فشر
1243,prahlen::V,моктана́ш,تفاخر
1244,übersetzen::V,кусара́ш,ترجم
1245,denken::V,шона́ш,فكر
1246,glauben::V,ӱшана́ш,اعتقد
1247,bemerken::V,шижа́ш,لاحظ
1248,erkennen::V,пала́ш,عرف
1249,begreifen::V,ыҥла́ш,فهم
1250,begreifen::V,ыҥла́ш,أدرك
1251,verstehen::V,умыла́ш,فهم
1252,lernen::V,тунема́ш,درس
1253,wissen::V,шинча́ш,علم
1254,sich erinnern an::V,шарна́ш,تذكر
1255,vergessen::V,монда́ш,نسي
1256,messen::V,виса́ш,قاس
1257,zählen::V,шотла́ш,عد
1258,zählen::V,шотла́ш,أحصى
1259,rechnen::V,шотла́ш,حسب
1260,lesen::V,луда́ш,قرأ
1261,malen::V,сӱретла́ш,صور
1262,zeichnen::V,сӱретла́ш,رسم
1263,schreiben::V,воза́ш,كتب
1264,besitzen::V,лия́ш,حاز
1265,besitzen::V,лия́ш,ملك
1266,kaufen::V,нала́ш,اشترى
1267,verkaufen::V,ужала́ш,باع
1268,bezahlen::V,тӱла́ш,دفع
1269,zahlen::V,тӱла́ш,سدد
1270,beherrschen::V,куча́ш,حكم
1271,ertragen::V,турка́ш,أطاق
1272,ertragen::V,турка́ш,تحمل
