,Concept_ID,kl,mrj
685,faul::A,eqiasuppoq,ялахай
686,faul::A,eqiattortuvoq,ялахай
687,fleißig::A,eqiasuippoq,пӓшам яратышы
688,geizig::A,iasilaarpoq,шык
689,geizig::A,tukkuippoq,шык
690,klug::A,mallak,ышан
691,klug::A,ittanneq,ышан
692,klug::A,kutaappoq,ышан
693,klug::A,kuttaappoq,ышан
694,klug::A,qarasagippoq,ышан
695,lieb::A,akisooq,тыри
696,lustig::A,piikulavoq,мындыр
697,lustig::A,piikulavoq,сусу
698,sanft::A,isumagippoq,йӹвӹжӓ
699,hungrig::A,kaappoq,шужышы
700,hungrig::A,perlilerpoq,шужышы
701,krank::A,napparsimavoq,церлӹ
702,krank::A,napparsimavoq,хворой
703,traurig::A,aliasuppoq,сы́лыкан
704,traurig::A,aliasuppoq,кымы́лдымы
705,lebendig::A,uumavoq,живой
706,gut::A,ajunngilaq,яжо
707,schlecht::A,sualuppoq,уда
708,schlecht::A,sualuppoq,худа
709,richtig::A,iluarpoq,вургамла
710,schlimm::A,amiilaarnarpoq,йӹрнык
711,wahr::A,ilumoorpoq,настоящий
712,wahr::A,ilumoorpoq,настояшый
713,alt::A,pisoqaq,шонгы
714,neu::A,nutaavoq,у
715,alt[Lebewesen]::A,utoqqaq,ӹлалшӹ
716,jung::A,inuusuppoq,нöргӹ
717,jung::A,inuusuppoq,молода
718,jung::A,kingulliarsuk,нöргӹ
719,jung::A,kingulliarsuk,молода
720,arm::A,piillasoq,укеӓн
721,arm::A,piitsuuvoq,укеӓн
722,reich::A,pisuuvoq,паян
723,reich::A,pisuuvoq,пурлыкан
724,berühmt::A,tusaamasaq,лӹмлы
725,fremd::A,ajasoornarpoq,эдемӹн
726,verschieden::A,allatut,тӹрлӹ
727,verschieden::A,tamalaat,тӹрлӹ
728,nah::A,qanippoq,лишӹл
729,fern::A,ungasippoq,мӹндӹр
730,linker::A,saamerleq,шалахай
731,rechter::A,innarluissut,вургамла
732,erster::A,siulleq,икшӹ
733,erster::A,siulleq,икӹмшӹ
734,zweiter::A,qataatsup tullia,кокшы
735,dritter::A,pingajorarterut,кымшы
736,letzter::A,kingulleq,остатка
737,allein::ADV,kisimiippoq,иктӹ
738,allein::ADV,kisimiippoq,иктӹт
739,auf einmal::ADV,tassanngaannaq,тöрöк
740,zusammen::ADV,attaasa,икараш
741,zusammen::ADV,attaasa,цымырын
742,zusammen::ADV,attarmik,икараш
743,zusammen::ADV,attarmik,цымырын
744,lange::ADV,akuni,кужын
745,plötzlich::ADV,tassanngaannaq,трӱк
746,sofort::ADV,erniinnaq,полт
747,sofort::ADV,erniinnaq,тöрöк
748,sofort::ADV,erniinnaq,тӹшӓкок
749,später::ADV,kingorna,вара
750,jetzt::ADV,maanna,
751,jetzt::ADV,massakkut,
752,heute::ADV,ullumi,тагачы
753,morgen::ADV,aqagu,иргод
754,morgen::ADV,aqagu,иргодым
755,bald::ADV,erniinnaq,чӹнь
756,bald::ADV,erniinnaq,вӓшке
757,bald::ADV,erniinnaq,выртышты
758,dann::ADV,taava,пакыла
759,gestern::ADV,ippassaq,тенгечӹ
760,einst::ADV,ataatsimik,икӓнӓ
761,einst::ADV,ilaanni,икӓнӓ
762,damals::ADV,taamani,тӹнӓм
763,damals::ADV,taamanikkut,тӹнӓм
764,damals::ADV,taassumuunakkut,тӹнӓм
765,danach::ADV,taava,пакыла
766,vorher::ADV,siornagut,перви
767,einmal::ADV,ilaanni,гӓнӓк
768,einmal::ADV,ilaanni,гӓнӓ
769,einmal::ADV,ataatsimik,гӓнӓк
770,einmal::ADV,ataatsimik,гӓнӓ
771,manchmal::ADV,qaqutigu,кынамжы
772,manchmal::ADV,qaqutigut,кынамжы
773,oft::ADV,akulikitsumik,чӹчкӹдӹн
774,immer::ADV,tamatigut,со
775,immer::ADV,tamatigut,соок
776,hier::ADV,maani,тиштӹ
777,hierhin::ADV,maani,тишкӹ
778,dorthin::ADV,ikuuna,тӹшкӹ
779,dorthin::ADV,ikuuna,тӹшкӹлӓ
780,geradeaus::ADV,narlumut,вик
781,geradeaus::ADV,narlumut,тура
782,vorwärts::ADV,pilangavoc,анзыкы
783,rückwärts::ADV,kingumut,мӹнгеш
784,rückwärts::ADV,tunumut or tunummut,мӹнгеш
785,zurück::ADV,kingumut,мӹнгеш
786,zurück::ADV,tunumut or tunummut,мӹнгеш
787,unten::ADV,kana,ӱлнӹ
788,unten::ADV,kana,лӹвӓлнӹ
789,hinab::ADV,qiviu,ӱлӹкӹ
790,hinab::ADV,qiviu,лӹвӓкӹ
791,überall::ADV,tamaginni,йӹлт
792,überall::ADV,tamaginni,цилӓ вӓре
793,überall::ADV,tamani tamaani,йӹлт
794,überall::ADV,tamani tamaani,цилӓ вӓре
795,kaum::ADV,qaqutigorsuaq,цылик
796,kaum::ADV,qaqutigorsuaq,чучок-чучок
797,sehr::ADV,assut,чоте
798,noch::ADV,qeratavoq,мол
799,noch::ADV,qeratavoq,моло
800,schon::ADV,taava-una,уже
801,schon::ADV,taava-una,ӹнде
802,wieder::ADV,kingumut,уэш
803,vergebens::ADV,angiluk,зря
804,vergebens::ADV,angiluk,ӹзрӓ
805,vergebens::ADV,angiluk,ӹзӹрӓ
806,dies::PRN,manna,тидӹ
807,dies::PRN,manna,ти
808,dies::PRN,matuma,тидӹ
809,dies::PRN,matuma,ти
810,das::PRN,ua,тидӹ
811,das::PRN,ua,ти
812,ich::PRN,uanga,мый
813,du::PRN,illit,тӹнь
814,er::PRN,una,тӹдӹ
815,wir::PRN,uagut,мӓ
816,ihr::PRN,ilissi,вӓ
817,sie::PRN,uku,нӹнӹ
818,was::FPRN,aat?,ма
819,wer::FPRN,kikkut,кӱ
820,wo::FADV,sumi,кышан
821,wo::FADV,sumi,кыштакен
822,wohin::FADV,sumut,кышкы
823,wie::FADV,qanoq,кыце
824,warum::FADV,sooq,малын
825,wieviel::FNUM,qassit,кынар
826,wieviel::FNUM,qassit,кынары
827,wieviel::FNUM,qassit,кынаркы
828,wieviel::FNUM,qanoq atsigisumik?,кынар
829,wieviel::FNUM,qanoq atsigisumik?,кынары
830,wieviel::FNUM,qanoq atsigisumik?,кынаркы
831,eins::NUM,ataaseq,иктӹ
832,eins::NUM,ataaseq,иктӹт
833,zwei::NUM,marluk,кок
834,zwei::NUM,marluk,кокты
835,drei::NUM,pingasut,кым
836,drei::NUM,pingasut,кымыт
837,vier::NUM,sisamat,нӹл
838,vier::NUM,qajuusat,нӹл
839,fünf::NUM,tallimat,вӹц
840,sechs::NUM,arfineq,куд
841,sechs::NUM,arfineq,кудытмозн
842,sechs::NUM,arfinillit,куд
843,sechs::NUM,arfinillit,кудытмозн
844,sieben::NUM,arfineq-marluk,шӹм
845,sieben::NUM,arfineq-marluk,шӹмӹт
846,acht::NUM,arfineq pingasut,кӓндӓкш
847,acht::NUM,arfineq pingasut,кӓндӓкшӹ
848,neun::NUM,qulingiluat,ӹндекшшӱдӹ
849,neun::NUM,arfineq sisamat,ӹндекшшӱдӹ
850,zehn::NUM,qulit,лу
851,elf::NUM,aqqaneq,луатик
852,elf::NUM,aqqaneq,луатиктӹ
853,zwölf::NUM,aqqaneq-marluk,луаткок
854,zwölf::NUM,aqqaneq-marluk,луаткокты
855,zwanzig::NUM,tyve,коклы
856,dreißig::NUM,tredive,кымлы
857,dreißig::NUM,pingasunik qulillit,кымлы
858,vierzig::NUM,fyrre,нӹллӹ
859,fünfzig::NUM,halvtreds,вӹцлӹ
860,fünfzig::NUM,tallimanik qulillit,вӹцлӹ
861,sechzig::NUM,tres,кудлу
862,siebzig::NUM,halvfjerds,шӹмлу
863,achtzig::NUM,firs,кӓндӓкшлу
864,neunzig::NUM,halvfems,ӹндекшлу
865,hundert::NUM,et hundrede,шӱдӹ
866,tausend::NUM,et tusinde,тӹжем
867,und::CNJ,aamma,дöн
868,oder::CNJ,imalluunnit,льывы
869,stehen::V,sikingavoq,шалшаг
870,sitzen::V,ingippoq,шӹнзӓш
871,liegen::V,nalavoq,киӓш
872,liegen::V,aqupivoq,киӓш
873,hängen::V,nivinngarpaa,кечӓш
874,werden::V,pinngorpoq,шагалаш
875,passieren::V,pivoq,ӹштӓ́лтӓш
876,beginnen::V,aallarnerpaa,тӹнгӓлӓлтӓш
877,enden::V,naggaserpaa,пӹтӓш
878,wechseln::V,immikkut ilivoq,весемӓш
879,wechseln::V,immikkut ilivoq,весемӓлтӓш
880,untergehen[Sonne]::V,ilioqqaasoq,шӹ́нзӓш
881,scheinen[Sonne]::V,qinnorpoq,сотемдӓрӓш
882,scheinen[Sonne]::V,qinngorpoq,сотемдӓрӓш
883,donnern::V,kalleq,хӹдӹртӓш
884,wehen::V,timmivoq,ӹфӹлӓш
885,sich drehen::V,ipippaa,пöрдӓш
886,schwanken::V,aalavoq,лыпшалташ
887,schwingen::V,issakajaat or issakatsiaarut,кӓчӓйӓш
888,fallen::V,quasivaa,кенвазаш
889,fallen::V,quasivaa,шынгалташ
890,brennen::V,seerpoq,йылаш
891,brennen::V,uuppaa,йылаш
892,rauchen::V,pujoorpoq,шыпшаш
893,regnen::V,siallerpoq,юраш
894,gefrieren::V,qiulerpoq,гӓш
895,gefrieren::V,qiulerpoq,кӹлмаш
896,tauen::V,aappoq,шылаш
897,schmelzen::V,aappoq,шӹрӓнӓш
898,schmelzen::V,aatsippaa,шӹрӓнӓш
899,trocknen::V,panerserpaa,кошкаш
900,sieden::V,qalappoq,шолаш
901,reißen::V,qulli,кышкедӓлтӓш
902,reißen::V,alittorpaa,кышкедӓлтӓш
903,reißen::V,kimillanneq,кышкедӓлтӓш
904,versinken::V,kivivaa,ва́лаш
905,versinken::V,apparpoq,ва́лаш
906,vergehen::V,qaangerpaa,эртӓш
907,vergehen::V,sarsuppoq,эртӓш
908,erscheinen::V,takutippoq,каяш
909,sinken::V,kivivaa,пычаш
910,sinken::V,apparpoq,пычаш
911,abnehmen::V,ikillipput,чӹдемӓш
912,abnehmen::V,ikillipput,кöтӹргӓш
913,zunehmen::V,allisippaa,когоэмӓш
914,steigen::V,allisippaa,лӱлта́лташ
915,wachsen::V,allivoq,кушкаш
916,glänzen::V,qinngorpoq,йӹлгӹжӓш
917,glänzen::V,qinnorpoq,йӹлгӹжӓш
918,funkeln::V,uisorilavoq,валгалташ
919,läuten::V,avilualaarpoq,цоргаш
920,klingeln::V,aviluarpoq,цоргаш
921,klingeln::V,aviluarpaluppoq,цоргаш
922,brausen::V,ittuk,ышдымыла́наш
923,brausen::V,ittuppoq,ышдымыла́наш
924,brausen::V,ittuppaluppoq,ышдымыла́наш
925,bellen::V,qiluppoq,опташ
926,heulen::V,maarpoq,урмыжаш
927,heulen::V,maalavoq,урмыжаш
928,heulen::V,miaggoorpoq,урмыжаш
929,blasen::V,aporneq,ӹфӹлӓш
930,pfeifen::V,siggartartitsivoq,ши́шкаш
931,pfeifen::V,siorsulavoq,ши́шкаш
932,schreien::V,suaarpoq,уташ
933,schreien::V,suaarpoq,саслаш
934,schreien::V,suaarpoq,варгынзаш
935,stöhnen::V,nipiliorpoq,ӹнгӹрӓш
936,stöhnen::V,nipilliorpoq,ӹнгӹрӓш
937,zittern::V,qarsulivik,цӹтӹрӓш
938,leben::V,inuuvoq,ӹлӓш
939,geboren werden::V,inuuvoq,шачаш
940,geboren werden::V,inunngorpoq,шачаш
941,atmen::V,anersaarpoq,шӱлӓш
942,trinken::V,imerpoq,йӱӓш
943,essen::V,tamorpoq,качкаш
944,schlucken::V,tuluarnaq,нелӓш
945,einschlafen::V,sinippoq,амален кеӓш
946,schlafen::V,sinik,амалаш
947,aufwachen::V,iterpoq,понгыжалташ
948,aufwachen::V,eqqumavoq,понгыжалташ
949,aufstehen::V,makippoq,кӹньӹл шагалаш
950,sich erholen::V,qasuerserpoq,кӓнаш
951,schmerzen::V,anneraa,каршташ
952,schmerzen::V,annernarpoq,каршташ
953,husten::V,quersorpoq,кахыраш
954,genesen::V,ajunngissivoq,паремӓш
955,genesen::V,ajunngissivoq,тöрлӓнӓш
956,genesen::V,ilisimmarpoq,паремӓш
957,genesen::V,ilisimmarpoq,тöрлӓнӓш
958,genesen::V,ilorrippoq,паремӓш
959,genesen::V,ilorrippoq,тöрлӓнӓш
960,sterben::V,toquvoq,вазын колаш
961,sich bewegen::V,ingerlavoq,кашташ
962,sich setzen::V,ingippoq,шӹнзӓш
963,laufen::V,arpappoq,кашташ
964,schreiten::V,ingerlavoq,ашкедӓш
965,spazierengehen::V,utertakajaarpoq,мадын кашташ
966,spazierengehen::V,utertakattajaarpoq,мадын кашташ
967,eilen::V,qaa qaa,вӓшкӓш
968,eilen::V,qiilasaarpoq,вӓшкӓш
969,eilen::V,ingerlasaarpaa,вӓшкӓш
970,sich beeilen::V,tuaviorpoq,вӓшкӓш
971,sich beeilen::V,tuaviorpoq,талашаш
972,sausen::V,uiguut,хойхаланаш
973,sausen::V,uiguut,хояш
974,rennen::V,igivoq,кыргыжаш
975,springen::V,upernassaq,тӹршештӓш
976,klettern::V,pilaakkeerpoq,ку́заш
977,schaukeln::V,aalavoq,лыпшалташ
978,schwimmen::V,naluppoq,илӓш
979,tauchen::V,allorpoq,цымаш
980,rudern::V,ipuppaa,шуалташ
981,fahren::V,qimusserpoq,кеӓш
982,fliegen::V,timmivoq,чонгештӓш
983,weggehen::V,piiarpoq,кеӓш
984,anhalten::V,unitsippaa,цӓрнӓш
985,hineingehen::V,timaappaa,пыраш
986,eintreten::V,allattorpaa,пыраш
987,kommen::V,qaa-,толаш
988,kommen::V,pivaa,толаш
989,ankommen::V,tikippoq,шоаш
990,zurückkommen::V,angerlarpoq,пöртӹлӓш
991,bleiben::V,uninngavoq,кодаш
992,warten::V,paavoq,вычаш
993,warten::V,utaqqivoq,вычаш
994,suchen::V,nivivaa,кӹчӓлӓш
995,finden::V,nanivaa,моаш
996,versuchen::V,uuppaa,путаяш
997,versuchen::V,uuppaa,цацаш
998,versuchen::V,ussersarpaa,путаяш
999,versuchen::V,ussersarpaa,цацаш
1000,vorbereiten::V,piareersarpaa,поспейӹктӓш
1001,lieben::V,asavaa,яраташ
1002,mögen::V,akaaraa,яраташ
1003,rühren::V,qeerlerpaa,тӓрвӓтӓш
1004,weinen::V,qiavoq,мӓгӹрӓш
1005,schimpfen::V,qatimaarpoq,свырседӓлӓш
1006,sich ärgern::V,ugguutigaa,шӹдешкӓш
1007,sich fürchten::V,eqqanaarpoq,лӱдӓш
1008,fürchten::V,ersigaa,лӱдӓш
1009,fliehen::V,qimaavoq,кыргыжаш
1010,flüchten::V,allikarfigaa,кыргыж шӹлӓш
1011,sehen::V,isigaa,ужаш
1012,ansehen::V,alaatsinaappaa,анжаш
1013,hören::V,tusarpaa,колаш
1014,zuhören::V,naalappoq,колышташ
1015,riechen::V,tipippoq,ӱпшӹнзӓш
1016,fühlen::V,misigaa,шижӓш
1017,scheinen::V,takutippoq,каяш
1018,frieren::V,qiiavoq,кӹлмаш
1019,frieren::V,qiiavoq,тӹнгӹргӓш
1020,tun::V,iliorpoq,ӹштӓш
1021,wollen::V,piumavaa,жалаяш
1022,anfangen::V,pilerpoq,тӹнгӓлӓш
1023,beenden::V,naggaserpaa,пӹтӓрӓш
1024,aufhören::V,naammatsippaa,цӓрнӓш
1025,öffnen::V,ammarpaa,пачаш
1026,schließen::V,matuaa,чӱчӓш
1027,stellen::V,ilivaa,шӹндӓш
1028,stellen::V,iliorarpai,шӹндӓш
1029,stellen::V,ilioqqarpai,шӹндӓш
1030,setzen::V,iliorarpai,шӹндӓш
1031,setzen::V,ilioqqarpai,шӹндӓш
1032,legen::V,ilivaa,опташ
1033,legen::V,ilivaa,пиштӓш
1034,berühren::V,attorpaa,тӹкӓлӓш
1035,verbinden::V,taperserpaa,пидӓш
1036,bedecken::V,iikkerpaa,леведӓш
1037,bedecken::V,iikkersorpaa,леведӓш
1038,aufhängen::V,inivaa,сӓкӓш
1039,aufhängen::V,iniorarpai,сӓкӓш
1040,anzünden::V,saggaavoq,чӱктӓш
1041,aufheben::V,allisippaa,кузыкташ
1042,zurücklassen::V,aallarpoq,кодаш
1043,verlieren::V,annaavaa,ямдаш
1044,fallen lassen::V,nakkaavaa,кенвацтараш
1045,machen::V,iliorpoq,ӹштӓш
1046,herstellen::V,anillatsippaa,йӓмдӹлӓш
1047,bauen::V,marrarterpaa,ӹштӓш
1048,reparieren::V,iluarsaappaa,чиняш
1049,reparieren::V,iluarsaappaa,алалаш
1050,verbessern::V,naqqippaa,яжоэмден шӹндӓш
1051,graben::V,assappaa,капаяш
1052,beugen::V,qappappoq,лывырташ
1053,beugen::V,qappappoq,каклярташ
1054,biegen::V,qappappoq,лывырташ
1055,wenden::V,assappaa,сӓрӓлӓш
1056,wenden::V,assakarpoq,сӓрӓлӓш
1057,umdrehen::V,assakartippaa,сӓрӓлӓш
1058,heben::V,kivippaa,лӱктӓш
1059,hochheben::V,kissumiarpaa,кузыкташ
1060,ergreifen::V,isaappaa,хватяш
1061,ergreifen::V,isaguppaa,хватяш
1062,halten::V,minarpaa,кычаш
1063,drücken::V,naqittaat,темдӓш
1064,kratzen::V,qitsuppaa,нӹжӓш
1065,lecken::V,aluppaa,нылаш
1066,beißen::V,kiivaa,пыралаш
1067,abreißen::V,aqqarpaa,кӹрӓш
1068,abreißen::V,aqqarpaa,кышкед нӓлӓш
1069,abreißen::V,isaterpaa,кӹрӓш
1070,abreißen::V,isaterpaa,кышкед нӓлӓш
1071,abschneiden::V,kipivaa,шулаш
1072,abschneiden::V,kipivaa,лаштыклаш
1073,binden::V,kakkersarpaa,пидӓш
1074,stecken::V,kussunneq,шыралаш
1075,brechen::V,nallorpaa,тодылаш
1076,brechen::V,nallorpaa,пыдырташ
1077,klopfen::V,pattappaa,рушткаш
1078,hauen::V,aqivaa,шелӹштӓш
1079,kleben::V,qaappoq,клейӓш
1080,reiben::V,tagiarpaa,нӹжӓш
1081,reiben::V,tangiarpaa,нӹжӓш
1082,streichen::V,erlerpoq,шӹрӓш
1083,schleifen::V,sequppaa,шымаш
1084,schneiden::V,uullivoq,пӹчкӓш
1085,schütteln::V,aalavoq,цӹтӹртӓш
1086,schütteln::V,aalavoq,мыльгыкташ
1087,schwenken::V,issarpoq,машыяш
1088,füllen::V,immerpaa,темӓш
1089,einwickeln::V,immoqquserpaa,пӹтӹрӓ́лӓш
1090,tragen::V,maqippaa,намалаш
1091,tragen::V,assartorpoq,намалаш
1092,schleppen::V,assartorpoq,шӹдӹрӓш
1093,ziehen::V,kalippaa,шыпшаш
1094,ziehen::V,kalissarpoq,шыпшаш
1095,aufbewahren::V,toqqorpaa,перегӓш
1096,werfen::V,kuivaa,кӹшкӓш
1097,fangen::V,anguaa,кычаш
1098,verstecken::V,anngigaa,шӹлтӓш
1099,teilen::V,agguut,пайылаш
1100,teilen::V,agguusersorpaa,пайылаш
1101,schicken::V,nassiuppaa,колташ
1102,bringen::V,aggiuppaa,кандаш
1103,bringen::V,nassataraa,кандаш
1104,bekommen::V,tiguaa,лыкташ
1105,erhalten::V,tiguaa,получаяш
1106,nehmen::V,pivoq,налаш
1107,nehmen::V,tiguaa,налаш
1108,bewahren::V,sukkunik simerserpaa,перегӓш
1109,verderben::V,asiutippaa,портяш
1110,verderben::V,piuneerunnerit,портяш
1111,zerbrechen::V,ukuvoq,пыдырташ
1112,zerreißen::V,tisavaa,кӹрӓш
1113,zerreißen::V,alittorpaa,кӹрӓш
1114,zerstören::V,aserorpaa,шӓлӓтӓш
1115,verbrennen::V,seerpoq,йылаташ
1116,verbrennen::V,seerpoq,йылалташ
1117,geben::V,pivoq,пуаш
1118,versprechen::V,neriorsorpaa,сöрӓш
1119,wünschen::V,kissaat,жалаяш
1120,loben::V,nersorpaa,хваляш
1121,loben::V,nersornaat,хваляш
1122,küssen::V,kunippaa,шышшалаш
1123,küssen::V,kunissorpaa,шышшалаш
1124,zudecken::V,majorpaa,пиштӓш
1125,wecken::V,itersarpaa,понгыжалтараш
1126,zeigen::V,tikkuuppaa,анжыкташ
1127,führen::V,tasissiuppaa,видӓш
1128,führen::V,ilitsersorpaa,видӓш
1129,führen::V,tasissersuuppaa,видӓш
1130,lehren::V,ilinniartippaa,тымдаш
1131,unterrichten::V,ajoqerpaa,тымдаш
1132,unterrichten::V,ajoqersorpaa,тымдаш
1133,unterrichten::V,ilinniartitsivoq,тымдаш
1134,aufziehen::V,inororsarpaa,кушташ
1135,leiten::V,iluatsippaa,видӓш
1136,leiten::V,iluatsippaa,вуйлаташ
1137,leiten::V,iluatsippaa,вуйлалташ
1138,antreiben::V,ikusimmippaa,талаштараш
1139,einladen::V,qaaqquaa,ӱжӓш
1140,einladen::V,qaasarpaa,ӱжӓш
1141,vereinigen::V,taperserpaa,иктештӓш
1142,besuchen::V,tikeraarpaa,толаш
1143,treffen::V,aporappaa,вӓшлиӓш
1144,treffen::V,aporappaa,вӓшлиӓлтӓш
1145,sich versammeln::V,majorpoq,цымыргаш
1146,spielen::V,pinnguarpoq,мадаш
1147,singen::V,erinarsorpoq,мыраш
1148,tanzen::V,qitippoq,кушташ
1149,sich trennen::V,immikkoortippaa,айырлаш
1150,retten::V,annaappaa,ытараш
1151,schützen::V,eriagaa,перегӓш
1152,schützen::V,pineqartaalivaa,перегӓш
1153,schießen::V,aallaavaa,лӱӓш
1154,schießen::V,piseriuppaa,лӱӓш
1155,ärgern::V,ninngassarpaa,шӹдештӓрӓш
1156,ärgern::V,ninngassaarpaa,шӹдештӓрӓш
1157,schlagen::V,unatarpaa,пӓрен колташ
1158,schlagen::V,unatarpaa,хӹрӹктен колташ
1159,treten::V,tukerpoq,чымаш
1160,stechen::V,iguppaa,пышкылаш
1161,stechen::V,qasilippoq,пышкылаш
1162,stoßen::V,ikuserpaa,шыркедӓш
1163,stoßen::V,ikusimmippaa,шыркедӓш
1164,stehlen::V,tillippaa,шолышт толаш
1165,stören::V,akornuserpaa,ӓрештӹлӓш
1166,verbergen::V,anngigaa,шӹлтӓш
1167,betrügen::V,peqquserluttuliorfigaa,мошеньӹчӓйӓш
1168,töten::V,maappaa,пуштын шуаш
1169,töten::V,toquppaa,пуштын шуаш
1170,wohnen::V,najugaqarpoq,ӹлӓш
1171,arbeiten::V,sulivoq,пӓшӓлӓш
1172,arbeiten::V,sulivoq,ровотаяш
1173,sammeln::V,katersorpai,погаш
1174,jagen::V,piniarpoq,охотничӓйӓш
1175,fischen::V,aalisarpoq,кол кычаш
1176,anbinden::V,qilerut,ялшташ
1177,anbinden::V,qilerut,ялышташ
1178,anbinden::V,qilersorpaa,ялшташ
1179,anbinden::V,qilersorpaa,ялышташ
1180,anbinden::V,ungerlatserpaa,ялшташ
1181,anbinden::V,ungerlatserpaa,ялышташ
1182,füttern::V,nerlerpaa,пукшаш
1183,gießen::V,imerterpaa,шӓвӓш
1184,kochen::V,igavoq,шолташ
1185,braten::V,siappaa,жӓрӓш
1186,umrühren::V,qeerlerpaa,намалаш
1187,färben::V,misuppaa,пидӓш
1188,reinigen::V,sanniarpaa,чиӓлтӓш
1189,waschen::V,asappaa,мышкаш
1190,abwischen::V,saligarpaa,ӹштӓш
1191,abwischen::V,saligartorpaa,ӹштӓш
1192,fegen::V,sanngiarpaa,ӹштӓш
1193,baden::V,uffarpoq,нӱштӹлӓш
1194,sich waschen::V,uffarpoq,мышкылташ
1195,ausziehen::V,annoraajarpaa,кыдашаш
1196,anziehen::V,ativaa,чиӓш
1197,anziehen::V,atitippaa,чиӓш
1198,sich anziehen::V,atisalersorpoq,чиӓш
1199,sagen::V,oqarpoq,манаш
1200,sagen::V,oqarpoq,келесӓш
1201,sprechen::V,oqaluttarpoq,манаш
1202,reden::V,oqaluppoq,шайышташ
1203,fragen::V,aperaa,ядаш
1204,bitten::V,aperaa,ядаш
1205,bitten::V,qinnuigaa,ядаш
1206,erzählen::V,oqaluttuaraa,келесӓш
1207,mitteilen::V,oqalualaarpoq,попаш
1208,mitteilen::V,oqalualaarpoq,увертӓш
1209,mitteilen::V,oqalualaarpoq,увертӓрӓш
1210,rufen::V,qaaqquaa,ӱжӓш
1211,prahlen::V,oqqartuvoq,хайзаш
1212,prahlen::V,oqqartuvoq,шаргаланаш
1213,prahlen::V,oqallortuvoq,хайзаш
1214,prahlen::V,oqallortuvoq,шаргаланаш
1215,übersetzen::V,ikaarpoq,вашташ
1216,übersetzen::V,nutserpaa,вашташ
1217,denken::V,isumaqarpoq,машанаш
1218,glauben::V,upperaa,ӹнянӓш
1219,glauben::V,isumaqarpoq,ӹнянӓш
1220,erkennen::V,ilisaraa,пӓлӓш
1221,verstehen::V,paasivaa,ынгылаш
1222,lernen::V,ilinniarpoq,тыменяш
1223,wissen::V,nalunngilaa,пӓлӓш
1224,sich erinnern an::V,eqqaavaa,ышештӓрӓш
1225,vergessen::V,puiorpaa,монден кодаш
1226,messen::V,ussersarpaa,висӓш
1227,zählen::V,kisitsivoq,шотаяш
1228,rechnen::V,kisitsivoq,шотаяш
1229,lesen::V,atuarpoq,лыдаш
1230,malen::V,qalipappaa,рисуяш
1231,schreiben::V,allappoq,вазаш
1232,kaufen::V,pisiaraa,нӓлӓш
1233,verkaufen::V,akigaa,выжалаш
1234,bezahlen::V,akilerpaa,тӱлӓш
1235,beherrschen::V,inappaa,кы́чаш
1236,ertragen::V,ernertaaraa,цӹтӓш
1237,Nase::N,,нер
1238,Schnurrbart::N,,öрш
1239,Fuß::N,,ял лапа
1240,Schlaf::N,,ом
1241,Strömung::N,,йогы
1242,Moor::N,,куп
1243,Wald::N,,шӹргӹ
1244,Anhöhe::N,,кӱкшикӓ
1245,Gipfel::N,,неркӓ
1246,Quelle::N,,вӹдсӹнзӓ
1247,Festland::N,,мӱлӓндӹ
1248,Kiefer[Baum]::N,,йӓктӹ
1249,Pferd::N,,имни
1250,Elch::N,,шарды
1251,Schwarm::N,,цуца
1252,Ente::N,,лыды
1253,Barsch::N,,алангы
1254,Hecht::N,,нуж
1255,Hecht::N,,нужгол
1256,Wurm::N,,шукш
1257,Heu::N,,шуды
1258,Kummer::N,,ясы
1259,Gespräch::N,,хытырымаш
1260,Spiel::N,,мадыш
1261,Gesellschaft::N,,йӓл
1262,Gesellschaft::N,,йӓлвлӓ
1263,Angelegenheit::N,,дела
1264,Angelegenheit::N,,йела
1265,Angelegenheit::N,,йыла
1266,Angelegenheit::N,,пӓшӓ
1267,Anzahl::N,,шот
1268,Gegenstand::N,,хӓдӹр
1269,Höhe::N,,кӱкшӹц
1270,Lagerfeuer::N,,тыл
1271,Gang::N,,ход
1272,Heim::N,,пöрт
1273,Beutel::N,,мешӓк
1274,Eimer::N,,ведӹрӓ
1275,Sack::N,,мешӓк
1276,Brei::N,,шӹрӓш
1277,Leder::N,,шарга
1278,Leder::N,,кавашты
1279,Gott::N,,йымы
1280,Reichtum::N,,перке
1281,Staat::N,,кугижӓншӹ
1282,Gewalt::N,,ви
1283,Bogen[Waffe]::N,,янгеж
1284,Lüge::N,,шая
1285,Schaden::N,,вре́дӓ
1286,April::N,,апрель
1287,frisch::A,,йонгата
1288,lecker::A,,тотан
1289,sauer::A,,шапы
1290,bunt::A,,ала
1291,teuer::A,,шергӹ
1292,teuer::A,,шергӓкӓн
1293,geschickt::A,,мастар
1294,nackt::A,,цӓрӓ
1295,ehemalig::A,,тошты
1296,bekannt::A,,палӹмӹ
1297,anderer::A,,вес
1298,anderer::A,,весӹ
1299,zuerst::ADV,,андак
1300,niemals::ADV,,нинам
1301,niemals::ADV,,нигынам
1302,niemals::ADV,,нигынамат
1303,von hier::ADV,,тишец
1304,von hier::ADV,,тишецӹн
1305,dort::ADV,,тӹштӹ
1306,oben::ADV,,вӹлнӹ
1307,hinauf::ADV,,кӱшкӹлӓ
1308,hinauf::ADV,,кӱш
