,Concept_ID,it,mn
802,sauer::A,aspro,эсгэлэн
803,sauer::A,acerbo,эсгэлэн
804,hell::A,chiaro,гэгээн
805,hell::A,chiaro,гэрэлтэй
806,dunkel::A,buio,бараан
807,dunkel::A,buio,харанхуй
808,dunkel::A,oscuro,бараан
809,dunkel::A,oscuro,харанхуй
810,schwarz::A,nero,хар
811,weiß::A,bianco,цагаан
812,rot::A,rosso,улаан
813,gelb::A,giallo,шар
814,blau::A,blu,хөх
815,blau::A,blu,цэнхэр
816,blau::A,azzurro,хөх
817,blau::A,azzurro,цэнхэр
818,grün::A,verde,ногоон
819,grau::A,grigio,орог
820,grau::A,grigio,саарал
821,bunt::A,variopinto,эрээн
822,billig::A,a buon prezzo,хямд
823,billig::A,a buon mercato,хямд
824,teuer::A,caro,үнэтэй
825,wertvoll::A,prezioso,үнэт
826,blind::A,cieco,сохор
827,taub::A,sordo,чих хатуу
828,kräftig::A,forte,чийрэг
829,kräftig::A,robusto,чийрэг
830,stark::A,forte,хүчтэй
831,stark::A,forte,чадалтай
832,stark::A,vigoroso,хүчтэй
833,stark::A,vigoroso,чадалтай
834,schwach::A,dèbole,сул
835,fett::A,grasso,тарган
836,fett::A,grasso,голигор
837,schlank::A,snello,голшиг
838,schlank::A,slanciato,голшиг
839,hübsch::A,bello,сайхан
840,hübsch::A,bello,хөөрхөн
841,hübsch::A,carino,сайхан
842,hübsch::A,carino,хөөрхөн
843,böse::A,cattivo,муу
844,böse::A,cattivo,хортой
845,dumm::A,stùpido,тэнэг
846,faul::A,pigro,залхуу
847,fleißig::A,diligente,чармайлтгай
848,geizig::A,avaro,харамч
849,klug::A,intelligente,цэцэн
850,geschickt::A,àbile,дүйтэй
851,lieb::A,caro,хайрт
852,lustig::A,gaio,цэнгэлтэй
853,lustig::A,allegro,цэнгэлтэй
854,sanft::A,dolce,наалинхай
855,hungrig::A,affamato,өлөн
856,hungrig::A,affamato,өлссөн
857,krank::A,malato,өвчтэй
858,krank::A,infermo,өвчтэй
859,nackt::A,nudo,нүцгэн
860,traurig::A,triste,гунигт
861,lebendig::A,vivo,амьд
862,lebendig::A,vivo,амьтай
863,gut::A,buono,сайн
864,schlecht::A,cattivo,муу
865,schlecht::A,cattivo,өөдгүй
866,richtig::A,giusto,зөв
867,richtig::A,giusto,зүйтэй
868,schlimm::A,grave,муухай
869,wahr::A,vero,үнэн
870,wahr::A,vero,жинхэнэ
871,alt::A,vecchio,хуучин
872,neu::A,nuovo,шинэ
873,ehemalig::A,vecchio,агсан
874,ehemalig::A,vecchio,байсан
875,ehemalig::A,d'una_volta,агсан
876,ehemalig::A,d'una_volta,байсан
877,alt[Lebewesen]::A,anziano,өвгөн
878,alt[Lebewesen]::A,anziano,хижээл
879,jung::A,giovane,залуу
880,arm::A,pòvero,ядуу
881,reich::A,ricco,баян
882,reich::A,ricco,баялаг
883,bekannt::A,noto,танил
884,bekannt::A,conosciuto,танил
885,berühmt::A,famoso,цуутай
886,berühmt::A,famoso,алдартай
887,berühmt::A,cèlebre,цуутай
888,berühmt::A,cèlebre,алдартай
889,fremd::A,estràneo,харь
890,fremd::A,estràneo,гадаад
891,fremd::A,straniero,харь
892,fremd::A,straniero,гадаад
893,verschieden::A,diverso,ондоо
894,verschieden::A,diverso,янз янзын
895,verschieden::A,differente,ондоо
896,verschieden::A,differente,янз янзын
897,nah::A,vicino,ойрын
898,nah::A,vicino,дөтийн
899,nah::A,propinquo,ойрын
900,nah::A,propinquo,дөтийн
901,fern::A,lontano,холын
902,linker::A,sinistro,буруу
903,rechter::A,destro,баруун
904,anderer::A,altro,өөр
905,anderer::A,altro,нөгөө
906,erster::A,primo,нэгдэх
907,erster::A,primo,нэгдүгээр
908,zweiter::A,secondo,хоёрдугаар
909,dritter::A,terzo,гуравдугаар
910,letzter::A,ùltimo,сүүлийн
911,allein::ADV,solo,ганцаараа
912,allein::ADV,da solo,ганцаараа
913,auf einmal::ADV,insieme,нэгмөсөн
914,zusammen::ADV,insieme,цуг
915,zusammen::ADV,insieme,хамт
916,lange::ADV,a lungo,удаан
917,plötzlich::ADV,all'improvviso,гэнэт
918,sofort::ADV,sùbito,дороо
919,sofort::ADV,all'istante,дороо
920,später::ADV,più tardi,дараа
921,jetzt::ADV,ora,өнөө
922,jetzt::ADV,adesso,өнөө
923,heute::ADV,oggi,өнөө
924,heute::ADV,oggi,өнөөдөр
925,morgen::ADV,domani,маргааш
926,morgen::ADV,domani,маргаадар
927,bald::ADV,presto,түргэн
928,bald::ADV,presto,удахгүй
929,bald::ADV,tra poco,түргэн
930,bald::ADV,tra poco,удахгүй
931,dann::ADV,allora,хожим
932,dann::ADV,allora,тэгээд
933,gestern::ADV,ieri,өчигдөр
934,einst::ADV,prima,нэг
935,einst::ADV,un tempo,нэг
936,damals::ADV,allora,тэгэхэд
937,danach::ADV,poi,тэгээд
938,danach::ADV,poi,дараа нь
939,danach::ADV,dopo,тэгээд
940,danach::ADV,dopo,дараа нь
941,vorher::ADV,prima,урьд
942,zuerst::ADV,prima,анх
943,zuerst::ADV,prima,эхлээд
944,zuerst::ADV,dapprima,анх
945,zuerst::ADV,dapprima,эхлээд
946,einmal::ADV,una volta,нэг удаа
947,manchmal::ADV,talvolta,хааяа
948,manchmal::ADV,talvolta,заримдаа
949,manchmal::ADV,qualche volta,хааяа
950,manchmal::ADV,qualche volta,заримдаа
951,oft::ADV,spesso,олонтоо
952,immer::ADV,sempre,байнга
953,niemals::ADV,non mai,хэзээ ч
954,niemals::ADV,non mai,хэдийд ч
955,hier::ADV,qua,энд
956,hierhin::ADV,qua,нааш
957,von hier::ADV,ne,эндээс
958,von hier::ADV,da qui,эндээс
959,dort::ADV,lì,тэнд
960,dorthin::ADV,là,тийш
961,geradeaus::ADV,diritto,шулуун
962,vorwärts::ADV,avanti,урагшаа
963,rückwärts::ADV,all'indietro,буцаан
964,rückwärts::ADV,all'indietro,сөөргөө
965,zurück::ADV,di indietro,буцаж
966,zurück::ADV,di indietro,гэдрэг
967,unten::ADV,giù,дор
968,unten::ADV,sotto,дор
969,hinab::ADV,giù,уруу
970,hinab::ADV,in giù,уруу
971,oben::ADV,su,дээр
972,oben::ADV,sopra,дээр
973,hinauf::ADV,in sù,өөд
974,hinauf::ADV,in sù,дээш
975,hinauf::ADV,in alto,өөд
976,hinauf::ADV,in alto,дээш
977,überall::ADV,dappertutto,хааяагүй
978,überall::ADV,dappertutto,энд тэндгүй
979,nicht::ADV,non,эс
980,nicht::ADV,non,-гүй
981,ein wenig::ADV,un po',жаахан
982,ein wenig::ADV,un poco,жаахан
983,kaum::ADV,a appena,арай
984,kaum::ADV,a appena,арай гэж
985,sehr::ADV,molto,тун
986,so::ADV,così,тэгж
987,so::ADV,così,ингээд
988,so::ADV,tanto,тэгж
989,so::ADV,tanto,ингээд
990,noch::ADV,ancora,дахин
991,noch::ADV,ancora,дахиад
992,nur::ADV,solo,зөвхөн
993,nur::ADV,solo,гагцхүү
994,nur::ADV,soltanto,зөвхөн
995,nur::ADV,soltanto,гагцхүү
996,schon::ADV,già,нэгэнт
997,wieder::ADV,di nuovo,дахин
998,wieder::ADV,di nuovo,дахиад
999,vergebens::ADV,invano,хий
1000,vor::PRP,davanti a,өмнө
1001,hinter::PRP,dietro,ард
1002,unter::PRP,sotto,доор
1003,durch::PRP,per,дундуур
1004,durch::PRP,attraverso,дундуур
1005,neben::PRP,a accanto a,хажууд
1006,zwischen::PRP,fra,завсар
1007,zwischen::PRP,fra,хооронд
1008,wegen::PRP,a causa di,төлөө
1009,wegen::PRP,a causa di,дээрээс
1010,dies::PRN,ciò,энэ
1011,dies::PRN,questo,энэ
1012,das::PRN,ciò,тэр
1013,das::PRN,quello,тэр
1014,alles::PRN,tutto,цөм
1015,alles::PRN,tutto,бүгд
1016,ich::PRN,ìo,би
1017,du::PRN,tu,чи
1018,er::PRN,lui,тэр
1019,er::PRN,lui,тэр хүн
1020,er::PRN,egli,тэр
1021,er::PRN,egli,тэр хүн
1022,wir::PRN,noi,бид
1023,ihr::PRN,voi,та нар
1024,sie::PRN,loro,тэд
1025,was::FPRN,che,юу
1026,was::FPRN,che cosa,юу
1027,wer::FPRN,chi,хэн
1028,wo::FADV,dove,хаа
1029,wo::FADV,dove,хаана
1030,wohin::FADV,dove,хааш
1031,wohin::FADV,dove,хаана
1032,wie::FADV,come,яаж
1033,wie::FADV,come,хэрхэн
1034,warum::FADV,perche,юунд
1035,warum::FADV,perche,яагаад
1036,wieviel::FNUM,quanto,хэдий
1037,wieviel::FNUM,quanto,хэд
1038,eins::NUM,uno,нэг
1039,zwei::NUM,due,хоёр
1040,drei::NUM,tre,гурав
1041,vier::NUM,quattro,дөрөв
1042,fünf::NUM,cinque,тав
1043,sechs::NUM,sei,зургаа
1044,sieben::NUM,sette,долоо
1045,acht::NUM,otto,найм
1046,neun::NUM,nove,ес
1047,zehn::NUM,dieci,арав
1048,elf::NUM,ùndici,арван нэг
1049,zwölf::NUM,dodici,арван хоёр
1050,zwanzig::NUM,venti,хорь
1051,dreißig::NUM,trenta,гуч
1052,vierzig::NUM,quaranta,дөч
1053,fünfzig::NUM,cinquanta,тавь
1054,sechzig::NUM,sessanta,жар
1055,siebzig::NUM,settanta,дал
1056,achtzig::NUM,ottanta,ная
1057,neunzig::NUM,novanta,ер
1058,hundert::NUM,cento,зуу
1059,tausend::NUM,mille,мянга
1060,und::CNJ,e,ч
1061,und::CNJ,e,болон
1062,oder::CNJ,o,буюу
1063,stehen::V,stare in piedi,зогсох
1064,sitzen::V,sedere,суух
1065,sitzen::V,stare seduto,суух
1066,liegen::V,giacere,хэвтэх
1067,hängen::V,pèndere,өлгөөтэй байх
1068,hängen::V,pèndere,дүүжлээтэй байх
1069,hängen::V,èssere appeso,өлгөөтэй байх
1070,hängen::V,èssere appeso,дүүжлээтэй байх
1071,werden::V,farsi,болох
1072,werden::V,diventare,болох
1073,passieren::V,succèdere,тохиох
1074,beginnen::V,cominciare,эхлэх
1075,enden::V,finire,дүүрэх
1076,enden::V,terminare,дүүрэх
1077,wechseln::V,variare,хувирах
1078,wechseln::V,cambiare,хувирах
1079,aufgehen[Sonne]::V,sòrgere,мандах
1080,aufgehen[Sonne]::V,spuntare,мандах
1081,untergehen[Sonne]::V,tramontare,жаргах
1082,scheinen[Sonne]::V,splèndere,гэрэлтэх
1083,donnern::V,tonare,дуугарах
1084,wehen::V,soffiare,салхилах
1085,wehen::V,soffiare,хөөрөгдөх
1086,strömen::V,fluire,гүйх
1087,strömen::V,fluire,урсах
1088,fließen::V,fluire,урсах
1089,fließen::V,scorrere,урсах
1090,sich drehen::V,girarsi,эргэлдэх
1091,schwanken::V,oscillare,хэлбэлзэх
1092,schwanken::V,barcollare,хэлбэлзэх
1093,schwingen::V,vibrare,ганхах
1094,schwingen::V,vibrare,хэлбэлзэх
1095,schwingen::V,oscillare,ганхах
1096,schwingen::V,oscillare,хэлбэлзэх
1097,fallen::V,cadere,унах
1098,brennen::V,àrdere,шатах
1099,brennen::V,bruciare,шатах
1100,rauchen::V,fumare,баагих
1101,regnen::V,piòvere,бороо орно
1102,gefrieren::V,gelarsi,хөлдөх
1103,gefrieren::V,congelarsi,хөлдөх
1104,tauen::V,sciògliersi,хайлах
1105,schmelzen::V,fòndere,уярах
1106,schmelzen::V,sciògliersi,уярах
1107,trocknen::V,asciugarsi,хатах
1108,sieden::V,bollire,буцлах
1109,sieden::V,bollire,даргилах
1110,faulen::V,marcire,үжрэх
1111,faulen::V,marcire,өмхийрөх
1112,verfaulen::V,imputridire,бээх
1113,verfaulen::V,imputridire,өгрөх
1114,reißen::V,strapparsi,цуурах
1115,versinken::V,affondare,живэх
1116,vergehen::V,passare,нөгчих
1117,vergehen::V,passare,өнгөрөх
1118,erscheinen::V,apparire,гарах
1119,erscheinen::V,apparire,бултайх
1120,erscheinen::V,comparire,гарах
1121,erscheinen::V,comparire,бултайх
1122,verschwinden::V,sparire,далд орох
1123,verschwinden::V,sparire,алга болох
1124,verschwinden::V,scomparire,далд орох
1125,verschwinden::V,scomparire,алга болох
1126,sinken::V,calare,татрах
1127,sinken::V,calare,доошлох
1128,sinken::V,scendere,татрах
1129,sinken::V,scendere,доошлох
1130,abnehmen::V,diminuire,багасах
1131,abnehmen::V,diminuire,хорогдох
1132,zunehmen::V,aumentare,ихсэх
1133,steigen::V,salire,нэмэгдэх
1134,steigen::V,montare,нэмэгдэх
1135,wachsen::V,crescere,өсөх
1136,wachsen::V,crescere,ургах
1137,glänzen::V,splèndere,гилгэнэх
1138,glänzen::V,splèndere,гилбэгнэх
1139,funkeln::V,brillare,гялжах
1140,funkeln::V,brillare,гялалзах
1141,funkeln::V,scintillare,гялжах
1142,funkeln::V,scintillare,гялалзах
1143,lärmen::V,strepitare,шуугих
1144,lärmen::V,fare chiasso,шуугих
1145,läuten::V,suonare,цохих
1146,klingeln::V,suonare,хонхдох
1147,klingeln::V,suonare,дуугарах
1148,klirren::V,tintinnare,хангир жингэр хийх
1149,brausen::V,rombare,бургилах
1150,brausen::V,rumoreggiare,бургилах
1151,rauschen::V,frusciare,сэржигнэх
1152,klingen::V,suonare,хангинах
1153,bellen::V,latrare,хуцах
1154,bellen::V,abbaiare,хуцах
1155,heulen::V,urlare,улих
1156,heulen::V,ululare,улих
1157,blasen::V,soffiare,үлзэх
1158,pfeifen::V,fischiare,исгэрэх
1159,schreien::V,gridare,хашгирах
1160,stöhnen::V,gèmere,ёолох
1161,stöhnen::V,gèmere,гэнгэнэх
1162,zittern::V,tremare,дагжих
1163,leben::V,vìvere,амьдрах
1164,geboren werden::V,nàscere,төрөх
1165,atmen::V,respirare,амьсгалах
1166,trinken::V,bere,уух
1167,essen::V,mangiare,идэх
1168,schlucken::V,inghiottire,залгих
1169,müde werden::V,stancarsi,ядрах
1170,einschlafen::V,addormentarsi,унтчих
1171,schlafen::V,dormire,унтах
1172,aufwachen::V,svegliarsi,сэрэх
1173,aufstehen::V,levarsi,босох
1174,sich erholen::V,riposarsi,амрах
1175,krank werden::V,ammalarsi,өвдөж эхлэх
1176,krank sein::V,èssere malato,өвдөх
1177,schmerzen::V,dolere,өвдөх
1178,schmerzen::V,dolere,шархирах
1179,husten::V,tossire,ханиах
1180,genesen::V,guarire,засрах
1181,sterben::V,morire,үхэх
1182,sterben::V,morire,нас барах
1183,umkommen::V,perire,үхэх
1184,sich bewegen::V,agitarsi,хөдлөх
1185,sich rühren::V,muòversi,хөдлөх
1186,sich erheben::V,alzarsi,босох
1187,sich setzen::V,sedersi,суух
1188,hinfallen::V,cadere,ойчих
1189,laufen::V,camminare,явган явах
1190,laufen::V,andare a piedi,явган явах
1191,schreiten::V,andare,алхах
1192,schreiten::V,procedere,алхах
1193,spazierengehen::V,passeggiare,зугаалах
1194,spazierengehen::V,andare a passeggio,зугаалах
1195,eilen::V,andare in fretta,хурдлах
1196,sich beeilen::V,affrettarsi,яарах
1197,sich beeilen::V,affrettarsi,шамдах
1198,sausen::V,volare,давхих
1199,sausen::V,correre,давхих
1200,rennen::V,correre,гүйх
1201,springen::V,saltare,харайх
1202,springen::V,saltare,дэвхрэх
1203,klettern::V,arrampicarsi,авирах
1204,schaukeln::V,fare l'altalena,ганхалзах
1205,kriechen::V,strisciare,мөлхөх
1206,schwimmen::V,nuotare,сэлэх
1207,tauchen::V,tuffarsi,шунгах
1208,tauchen::V,immèrgersi,шунгах
1209,rudern::V,remare,сэлүүрдэх
1210,fahren::V,andare,явах
1211,fahren::V,viaggiare,явах
1212,fliegen::V,volare,нисэх
1213,gehen::V,andare,явах
1214,weggehen::V,andàrsene,явах
1215,weggehen::V,andare via,явах
1216,abfahren::V,partire,одох
1217,abfahren::V,partire,хөдлөх
1218,anhalten::V,fermarsi,зогсох
1219,hineingehen::V,entrare,орох
1220,eintreten::V,entrare,орох
1221,kommen::V,venire,ирэх
1222,ankommen::V,arrivare,хүрэх
1223,zurückkommen::V,ritornare,харих
1224,zurückkommen::V,ritornare,буцаж ирэх
1225,bleiben::V,restare,үлдэх
1226,bleiben::V,rimanere,үлдэх
1227,warten::V,aspettare,хүлээх
1228,erwarten::V,attèndere,хүлээх
1229,suchen::V,cercare,эрэх
1230,suchen::V,cercare,бэдрэх
1231,finden::V,trovare,олох
1232,versuchen::V,tentare,оролдох
1233,vorbereiten::V,preparare,бэлтгэх
1234,lieben::V,amare,янаглах
1235,mögen::V,piacere a,таалах
1236,mögen::V,volere bene a,таалах
1237,lachen::V,rìdere,инээх
1238,rühren::V,commuòvere,сэтгэл уяруулах
1239,weinen::V,piàngere,уйлах
1240,schimpfen::V,imprecare,хараах
1241,sich ärgern::V,stizzirsi,уурлах
1242,sich ärgern::V,arrabbiarsi,уурлах
1243,sich fürchten::V,avere paura,айх
1244,fürchten::V,temere,айх
1245,fliehen::V,fuggire,зугтах
1246,fliehen::V,fuggire,гүйж очих
1247,flüchten::V,sfuggire,оргох
1248,sehen::V,vedere,үзэх
1249,anschauen::V,guardare,харах
1250,ansehen::V,guardare,харах
1251,hören::V,udire,дуулах
1252,hören::V,sentire,дуулах
1253,zuhören::V,ascoltare,чагнах
1254,probieren::V,degustare,амсаж үзэх
1255,probieren::V,assaggiare,амсаж үзэх
1256,riechen::V,sentire,үнэрлэх
1257,fühlen::V,sentire,мэдрэх
1258,scheinen::V,parere,шиг үзэгдэх
1259,scheinen::V,sembrare,шиг үзэгдэх
1260,zu sehen sein::V,vedersi,үзэгдэх
1261,zu sehen sein::V,vedersi,харагдах
1262,vernehmen::V,sentire,дуулах
1263,vernehmen::V,percepire,дуулах
1264,frieren::V,aver freddo,даарах
1265,tun::V,fare,хийх
1266,tun::V,fare,үйлдэх
1267,können::V,sapere,болох
1268,wollen::V,volere,хүсэх
1269,anfangen::V,iniziare,эхлэх
1270,anfangen::V,cominciare,эхлэх
1271,beenden::V,finire,дуусгах
1272,beenden::V,terminare,дуусгах
1273,aufhören::V,finire,болих
1274,aufhören::V,finire,зогсох
1275,aufhören::V,cessare,болих
1276,aufhören::V,cessare,зогсох
1277,gelingen::V,riuscire,бүтэх
1278,geraten::V,stare,илрэх
1279,öffnen::V,aprire,нээх
1280,öffnen::V,aprire,тайлах
1281,schließen::V,chiùdere,хаах
1282,stellen::V,porre,тавих
1283,stellen::V,porre,босгох
1284,stellen::V,mettere,тавих
1285,stellen::V,mettere,босгох
1286,setzen::V,porre,суулгах
1287,setzen::V,mettere,суулгах
1288,legen::V,posare,хийх
1289,legen::V,posare,тавих
1290,legen::V,mettere,хийх
1291,legen::V,mettere,тавих
1292,berühren::V,toccare,шүргэх
1293,verbinden::V,unire,залгах
1294,verbinden::V,congiùngere,залгах
1295,bedecken::V,coprire,бүрэх
1296,bedecken::V,ricoprire,бүрэх
1297,aufhängen::V,attaccare,өлгөх
1298,aufhängen::V,attaccare,дүүжлэх
1299,anzünden::V,accèndere,асаах
1300,anzünden::V,accèndere,ноцоох
1301,anzünden::V,incendiare,асаах
1302,anzünden::V,incendiare,ноцоох
1303,aufheben::V,raccògliere,өргөх
1304,zurücklassen::V,lasciare,орхих
1305,zurücklassen::V,lasciare,үлдээх
1306,zurücklassen::V,lasciare indietro,орхих
1307,zurücklassen::V,lasciare indietro,үлдээх
1308,verlieren::V,pèrdere,гээх
1309,fallen lassen::V,lasciare cadere,унагах
1310,machen::V,fare,хийх
1311,machen::V,fare,гаргах
1312,herstellen::V,produrre,бүтээх
1313,herstellen::V,fabbricare,бүтээх
1314,bauen::V,costruire,барих
1315,reparieren::V,riparare,засах
1316,reparieren::V,riparare,сэлбэх
1317,verbessern::V,migliorare,засах
1318,verbessern::V,migliorare,сайжруулах
1319,ändern::V,mutare,өөрчлөх
1320,ändern::V,cambiare,өөрчлөх
1321,graben::V,scavare,малтах
1322,beugen::V,chinare,бөгтийлгөх
1323,beugen::V,flettere,бөгтийлгөх
1324,biegen::V,tòrcere,матах
1325,biegen::V,tòrcere,муруйлгах
1326,drehen::V,girare,эргүүлэх
1327,wenden::V,girare,эргүүлэх
1328,wenden::V,voltare,эргүүлэх
1329,umdrehen::V,rivoltare,хөрвүүлэх
1330,heben::V,levare,өргөх
1331,hochheben::V,levare,өргөх
1332,hochheben::V,sollevare,өргөх
1333,ergreifen::V,afferrare,атгах
1334,halten::V,tenere,барих
1335,drücken::V,premere,дарах
1336,schieben::V,spìngere,түлхэх
1337,kratzen::V,grattare,хусах
1338,kratzen::V,grattare,маажих
1339,kratzen::V,graffiare,хусах
1340,kratzen::V,graffiare,маажих
1341,lecken::V,leccare,долоох
1342,beißen::V,mòrdere,зуух
1343,beißen::V,mòrdere,хазах
1344,abreißen::V,staccarsi,таслах
1345,abreißen::V,strapparsi,таслах
1346,abschneiden::V,tagliare,тайрах
1347,binden::V,legare,боох
1348,binden::V,legare,хүлэх
1349,binden::V,bendare,боох
1350,binden::V,bendare,хүлэх
1351,stecken::V,ficcare,шаах
1352,stecken::V,ficcare,шигтгэх
1353,brechen::V,rompere,хугалах
1354,klopfen::V,bàttere,цохих
1355,klopfen::V,bàttere,тогших
1356,hauen::V,picchiare,дэлдэх
1357,kleben::V,incollare,наах
1358,reiben::V,fregare,нухах
1359,reiben::V,fregare,нидчих
1360,streichen::V,spalmare,нялах
1361,streichen::V,spalmare,түрхэх
1362,schleifen::V,arrotare,билүүдэх
1363,schleifen::V,arrotare,гуранздах
1364,schneiden::V,tagliare,огтлох
1365,rütteln::V,scuòtere,холхнулах
1366,schütteln::V,agitare,сэгсрэх
1367,schütteln::V,scuòtere,сэгсрэх
1368,schwenken::V,agitare,дэвэх
1369,schwenken::V,agitare,даллах
1370,schwenken::V,sventolare,дэвэх
1371,schwenken::V,sventolare,даллах
1372,schütten::V,versare,цутгах
1373,schütten::V,versare,аягалах
1374,füllen::V,riempire,дүүргэх
1375,einwickeln::V,involtare,боох
1376,einwickeln::V,involtare,ороох
1377,tragen::V,portare,авчрах
1378,schleppen::V,trainare,чирэх
1379,schleppen::V,trascinare,чирэх
1380,ziehen::V,tirare,татах
1381,aufbewahren::V,custodire,хадгалах
1382,aufbewahren::V,conservare,хадгалах
1383,werfen::V,gettare,хаях
1384,werfen::V,gettare,шидэх
1385,werfen::V,lanciare,хаях
1386,werfen::V,lanciare,шидэх
1387,fangen::V,prèndere,барих
1388,fangen::V,acchiappare,барих
1389,packen::V,pigliare,шүүрэх
1390,packen::V,afferrare,шүүрэх
1391,verstecken::V,nascondere,нуух
1392,teilen::V,divìdere,хуваах
1393,schicken::V,inviare,илгээх
1394,schicken::V,inviare,явуулах
1395,bringen::V,portare,авчрах
1396,bringen::V,portare,аваачих
1397,bringen::V,apportare,авчрах
1398,bringen::V,apportare,аваачих
1399,hinzufügen::V,aggiùngere,нэмэх
1400,bekommen::V,ricevere,хүлээн авах
1401,erhalten::V,ricevere,хүлээн авах
1402,nehmen::V,prèndere,авах
1403,wählen::V,elèggere,сонгох
1404,wählen::V,scegliere,сонгох
1405,auswählen::V,scegliere,шилэх
1406,bewahren::V,conservare,гамнах
1407,behindern::V,impedire,саад хийх
1408,behindern::V,impedire,тотгор болох
1409,verderben::V,guastare,эвдэх
1410,beschädigen::V,danneggiare,гэмтээх
1411,zerbrechen::V,rompere,хагалах
1412,zerbrechen::V,rompere,хага цохих
1413,zerbrechen::V,spezzare,хагалах
1414,zerbrechen::V,spezzare,хага цохих
1415,zerreißen::V,stracciare,урах
1416,zerstören::V,distrùggere,эвдэх
1417,zerstören::V,distrùggere,сүйтгэх
1418,verbrennen::V,bruciare,шатаах
1419,geben::V,dare,өгөх
1420,reichen::V,pòrgere,өгөх
1421,reichen::V,pòrgere,дамжуулах
1422,schenken::V,regalare,бэлэглэх
1423,versprechen::V,promettere,амлах
1424,wünschen::V,augurare,ерөөх
1425,loben::V,lodare,магтах
1426,loben::V,lodare,сайшаах
1427,küssen::V,baciare,озох
1428,küssen::V,baciare,үнсэх
1429,wiegen::V,cullare,бүүвэйлэх
1430,wiegen::V,dondolare,бүүвэйлэх
1431,zudecken::V,coprire,хучих
1432,zudecken::V,coprire,бүтээх
1433,wecken::V,svegliare,сэрээх
1434,zeigen::V,indicare,үзүүлэх
1435,führen::V,guidare,хөтлөх
1436,führen::V,condurre,хөтлөх
1437,lehren::V,insegnare,заах
1438,unterrichten::V,istruire,сургах
1439,unterrichten::V,insegnare,сургах
1440,aufziehen::V,allevare,өсгөх
1441,aufziehen::V,allevare,хүмүүжүүлэх
1442,leiten::V,avviare,удирдах
1443,leiten::V,dirìgere,удирдах
1444,antreiben::V,incitare,шамдуулах
1445,lassen::V,fare,-уулах
1446,einladen::V,invitare,залах
1447,vereinigen::V,unire,нэгтгэх
1448,vereinigen::V,unire,хамтруулах
1449,besuchen::V,visitare,зочлох
1450,besuchen::V,far vìsita a,зочлох
1451,treffen::V,incontrare,учрах
1452,treffen::V,incontrare,дайралдах
1453,sich versammeln::V,rinunirsi,хуралдах
1454,spielen::V,giocare,наадах
1455,singen::V,cantare,дуулах
1456,tanzen::V,danzare,бүжиглэх
1457,sich trennen::V,separarsi,салах
1458,verlassen::V,lasciare,хаях
1459,verlassen::V,abbandonare,хаях
1460,retten::V,salvare,гэтэлгэх
1461,bewachen::V,custodire,сахих
1462,schützen::V,protèggere,хамгаалах
1463,verteidigen::V,difèndere,хамгаалах
1464,sich schlagen::V,bàttersi,зодолдох
1465,schießen::V,sparare,харвах
1466,schießen::V,sparare,буу буудах
1467,siegen::V,vìncere,ялах
1468,ärgern::V,stizzire,уурлуулах
1469,ärgern::V,stizzire,уур хүргэх
1470,schlagen::V,bàttere,цохих
1471,treten::V,calciare,өшиглөх
1472,stechen::V,pùngere,хатгах
1473,stoßen::V,urtare,ёврох
1474,stoßen::V,urtare,нудрах
1475,stoßen::V,spìngere,ёврох
1476,stoßen::V,spìngere,нудрах
1477,stehlen::V,rubare,хулгайлах
1478,stören::V,disturbare,саад болох
1479,belästigen::V,molestare,зовоох
1480,belästigen::V,molestare,амраахгүй байх
1481,belästigen::V,importunare,зовоох
1482,belästigen::V,importunare,амраахгүй байх
1483,verbergen::V,celare,нуух
1484,verbergen::V,celare,далдлах
1485,verbergen::V,nascondere,нуух
1486,verbergen::V,nascondere,далдлах
1487,täuschen::V,ingannare,мэхлэх
1488,betrügen::V,frodare,хуурах
1489,betrügen::V,truffare,хуурах
1490,töten::V,uccìdere,алах
1491,wohnen::V,abitare,суух
1492,wohnen::V,abitare,амьдрах
1493,arbeiten::V,lavorare,ажиллах
1494,arbeiten::V,lavorare,хөдөлмөрлөх
1495,sammeln::V,raccògliere,түүх
1496,sammeln::V,raccògliere,хураах
1497,sammeln::V,collezionare,түүх
1498,sammeln::V,collezionare,хураах
1499,pflücken::V,cògliere,түүх
1500,jagen::V,cacciare,агнах
1501,jagen::V,cacciare,гөрөөлөх
1502,fischen::V,pescare,загасчлах
1503,fischen::V,pescare,загас барих
1504,fassen::V,catturare,барих
1505,fassen::V,acchiappare,барих
1506,hüten::V,pascolare,маллах
1507,hüten::V,pascolare,хариулах
1508,treiben::V,spìngere,туух
1509,anbinden::V,legare,уях
1510,anbinden::V,attaccare,уях
1511,füttern::V,dar da mangiare a,тэжээх
1512,melken::V,mùngere,саах
1513,hacken::V,tritare,цавчих
1514,hacken::V,spaccare,цавчих
1515,gießen::V,annaffiare,услах
1516,reifen::V,maturare,боловсрох
1517,zubereiten::V,preparare,бэлдэх
1518,kochen::V,cuòcere,чанах
1519,backen::V,cuòcere,жигнэх
1520,backen::V,cuòcere al forno,жигнэх
1521,braten::V,frìggere,шарах
1522,braten::V,frìggere,хайрах
1523,braten::V,arrostire,шарах
1524,braten::V,arrostire,хайрах
1525,umrühren::V,mescolare,хутгах
1526,stricken::V,llavorare a maglia,нэхэх
1527,stricken::V,llavorare a maglia,сүлжих
