,Concept_ID,el,udm
725,arm::A,φτωχός,начар
726,arm::A,φτωχός,куанер
727,reich::A,πλούσιος,узыр
728,bekannt::A,γνωστός,тодмо
729,berühmt::A,περίφημος,дано
730,berühmt::A,ξακουσμένος,дано
731,fremd::A,ξένος,ят
732,verschieden::A,διαφορετικός,пӧртэм
733,nah::A,κοντινός,матысь
734,fern::A,μακριά,кыдёкысь
735,linker::A,αριστερός,паллян
736,rechter::A,δεξιός,бур
737,rechter::A,δεξιός,бурпал
738,anderer::A,άλλος,мукет
739,erster::A,πρώτος,нырысетӥез
740,zweiter::A,δεύτερος,кыктэтӥез
741,dritter::A,τρίτος,кунньметӥез
742,letzter::A,τελευταίος,берло
743,letzter::A,τελευταίος,берпум
744,allein::ADV,μόνος,огназ
745,auf einmal::ADV,εφάπαξ,огдыре
746,zusammen::ADV,μαζί,ӵош
747,zusammen::ADV,μαζί,валче
748,lange::ADV,πολύν καιρό,кема
749,plötzlich::ADV,έξαφνα,мапламтэ шорысь
750,sofort::ADV,αμέσως,али ик
751,später::ADV,αργότερα,бергес
752,später::ADV,αργότερα,берлогес
753,jetzt::ADV,τώρα,али
754,jetzt::ADV,τώρα,табере
755,heute::ADV,σήμερα,туннэ
756,morgen::ADV,αύριο,ӵуказе
757,bald::ADV,σε λίγο,ӝоген
758,bald::ADV,εντός ολίγου,ӝоген
759,dann::ADV,ύστερα,берло
760,gestern::ADV,χτες,толон
761,einst::ADV,ποτέ,огпол
762,einst::ADV,ποτέ,одӥг пол
763,einst::ADV,άλλοτε,огпол
764,einst::ADV,άλλοτε,одӥг пол
765,damals::ADV,τότε,соку
766,danach::ADV,μετά,собере
767,danach::ADV,ύστερα,собере
768,vorher::ADV,πριν,азьло
769,vorher::ADV,πριν,азьвыл
770,vorher::ADV,προηγουμένως,азьло
771,vorher::ADV,προηγουμένως,азьвыл
772,zuerst::ADV,πρώτα,азьло
773,einmal::ADV,μία φορά,огпол
774,manchmal::ADV,κάποτε,куддыръя
775,oft::ADV,συχνά,ӵем
776,oft::ADV,πολλές φορές,ӵем
777,immer::ADV,πάντα,пыр
778,immer::ADV,πάντα,котьку
779,immer::ADV,πάντοτε,пыр
780,immer::ADV,πάντοτε,котьку
781,niemals::ADV,ποτέ,уз ноку
782,hier::ADV,εδώ,татын
783,hierhin::ADV,εδώ,татчы
784,von hier::ADV,από δω,татысь
785,dort::ADV,εκεί,отӥ
786,dort::ADV,εκεί,отын
787,dorthin::ADV,προς τα κει,отчы
788,geradeaus::ADV,κατευθείαν,меӵак
789,vorwärts::ADV,εμπρός,азьлань
790,rückwärts::ADV,πίσω,берлань
791,zurück::ADV,πίσω,берен
792,zurück::ADV,πίσω,берлань
793,unten::ADV,κάτω,улын
794,hinab::ADV,προς τα κάτω,улэ
795,oben::ADV,πάνω,вылын
796,oben::ADV,πάνω,вылӥын
797,oben::ADV,επάνω,вылын
798,oben::ADV,επάνω,вылӥын
799,hinauf::ADV,προς τα πάνω,вылэ
800,hinauf::ADV,προς τα πάνω,вылӥе
801,hinauf::ADV,προς τα πάνω,выллань
802,überall::ADV,παντού,котькытын
803,überall::ADV,παντού,пасьтана
804,nicht::ADV,δεν,уз
805,ein wenig::ADV,λιγάκι,ичи
806,ein wenig::ADV,λιγάκι,ӧжыт
807,ein wenig::ADV,λιγάκι,огшап
808,kaum::ADV,μόλις,муртса
809,sehr::ADV,πολύ,туж
810,sehr::ADV,πολύ,лекос
811,so::ADV,έτσι,озьы
812,so::ADV,έτσι,тазьы
813,noch::ADV,ακόμα,на
814,nur::ADV,μόνο,гинэ
815,schon::ADV,ήδη,ни
816,schon::ADV,ήδη,ини
817,schon::ADV,κιόλας,ни
818,schon::ADV,κιόλας,ини
819,wieder::ADV,ξανά,нош
820,wieder::ADV,ξανά,кайта
821,vergebens::ADV,μάταια,юнме
822,vor::PRP,μπροστά σε,азьын
823,vor::PRP,μπροστά από,азьын
824,hinter::PRP,πίσω από ,берын
825,hinter::PRP,πίσω από ,бӧрсьы
826,unter::PRP,υπό,улын
827,unter::PRP,κάτω από,улын
828,durch::PRP,διά,пыр
829,durch::PRP,διά,пыртӥ
830,durch::PRP,διά μέσου,пыр
831,durch::PRP,διά μέσου,пыртӥ
832,neben::PRP,δίπλα σε,бордын
833,zwischen::PRP,μεταξύ,вискын
834,zwischen::PRP,ανάμεσα σε,вискын
835,wegen::PRP,για,сэрен
836,wegen::PRP,λόγω,сэрен
837,dies::PRN,αυτό,та
838,das::PRN,το,со
839,alles::PRN,όλα,ваньмыз
840,ich::PRN,εγώ,мон
841,du::PRN,σύ,тон
842,du::PRN,εσύ,тон
843,er::PRN,αυτός,со
844,wir::PRN,εμείς,ми
845,ihr::PRN,εσείς,тӥ
846,sie::PRN,αυτοί,соос
847,was::FPRN,τι,ма
848,wer::FPRN,ποιος,кин
849,wo::FADV,πού,кытын
850,wohin::FADV,πού,кытчы
851,wohin::FADV,για πού,кытчы
852,wie::FADV,πώς,кызьы
853,warum::FADV,γιατί,малы
854,wieviel::FNUM,πόσος,кӧня
855,eins::NUM,ένα,одӥг
856,zwei::NUM,δύο,кык
857,drei::NUM,τρία,куинь
858,drei::NUM,τρεις,куинь
859,vier::NUM,τέσσερα,ньыль
860,vier::NUM,τέσσερις,ньыль
861,fünf::NUM,πέντε,вить
862,sechs::NUM,έξι,куать
863,sieben::NUM,εφτά,сизьым
864,acht::NUM,οχτώ,тямыс
865,neun::NUM,εννιά,укмыс
866,zehn::NUM,δέκα,дас
867,elf::NUM,έντεκα,дас одӥг
868,zwölf::NUM,δώδεκα,дас кык
869,zwanzig::NUM,είκοσι,кызь
870,dreißig::NUM,τριάντα,куамын
871,vierzig::NUM,σαράντα,ньыльдон
872,fünfzig::NUM,πενήντα,витьтон
873,sechzig::NUM,εξήντα,куатьтон
874,siebzig::NUM,εβδομήντα,сизьымдон
875,achtzig::NUM,ογδόντα,тямыстон
876,neunzig::NUM,ενενήντα,укмыстон
877,hundert::NUM,εκατό,сю
878,tausend::NUM,χίλιοι,сюрс
879,und::CNJ,και,и
880,und::CNJ,και,но
881,oder::CNJ,ή,яке
882,stehen::V,στέκομαι,сылыны
883,stehen::V,είμαι όρθιος,сылыны
884,sitzen::V,κάθομαι,пукыны
885,liegen::V,είμαι ξαπλωμένος,кылльыны
886,hängen::V,κρέμομαι,ошкыса улыны
887,werden::V,γίνομαι,луыны
888,passieren::V,συμβαίνω,луыны
889,beginnen::V,αρχίζω,кутскыны
890,enden::V,τελειώνω,бырыны
891,wechseln::V,αλλάζω,воштӥськыны
892,aufgehen[Sonne]::V,βγαίνω,ӝужаны
893,aufgehen[Sonne]::V,ανατέλλω,ӝужаны
894,untergehen[Sonne]::V,δύω,пуксьыны
895,untergehen[Sonne]::V,βασιλεύω,пуксьыны
896,scheinen[Sonne]::V,λάμπω,пиштыны
897,scheinen[Sonne]::V,λάμπω,чиляны
898,donnern::V,βροντώ,гудыръяны
899,wehen::V,φυσώ,пелляськыны
900,strömen::V,ρέω,киськыны
901,strömen::V,ρέω,исьтӥськыны
902,strömen::V,τρέχω,киськыны
903,strömen::V,τρέχω,исьтӥськыны
904,fließen::V,ρέω,бызьыны
905,sich drehen::V,γυρίζω,берганы
906,sich drehen::V,στρέφομαι,берганы
907,schwanken::V,ταλαντεύομαι,вошъяськыны
908,schwingen::V,αιωρούμαι,шонаськыны
909,schwingen::V,ταλαντεύομαι,шонаськыны
910,fallen::V,πέφτω,усьыны
911,brennen::V,καίω,ӝуаны
912,rauchen::V,καπνίζω,ӵындыны
913,regnen::V,βρέχω,зорыны
914,gefrieren::V,παγώνω,кынмыны
915,tauen::V,λειώνω,шунаны
916,schmelzen::V,λειώνω,шунаны
917,trocknen::V,στεγνώνω,куасьмыны
918,sieden::V,βράζω,пӧзьыны
919,faulen::V,σαπίζω,сисьмыны
920,verfaulen::V,σαπίζω,сисьмыны
921,reißen::V,σχίζω,кеськыны
922,versinken::V,βουλιάζω,выйыны
923,versinken::V,βυθίζομαι,выйыны
924,vergehen::V,περνώ,ортчыны
925,erscheinen::V,εμφανίζομαι,адскыны
926,verschwinden::V,χάνομαι,бырыны
927,verschwinden::V,εξαφανίζομαι,бырыны
928,sinken::V,κατεβαίνω,усьыны
929,abnehmen::V,μειώνομαι ,синыны
930,zunehmen::V,αυξάνω,йылыны
931,zunehmen::V,μεγαλώνω,йылыны
932,steigen::V,ανεβαίνω,лӧпкыны
933,wachsen::V,μεγαλώνω,будыны
934,glänzen::V,γυαλίζω,чиляны
935,glänzen::V,γυαλίζω,пиштыны
936,funkeln::V,αστράφτω,чилекъяны
937,funkeln::V,σπιθοβολώ,чилекъяны
938,lärmen::V,θορυβώ,уретыны
939,lärmen::V,θορυβώ,ӵашетыны
940,läuten::V,χτυπώ ,жингыртыны
941,klingeln::V,κουδουνίζω,жингыртыны
942,klirren::V,κουδουνίζω,жильккетыны
943,brausen::V,βουΐζω,лекъяськыны
944,rauschen::V,βουΐζω,ӵашетыны
945,klingen::V,ηχώ,кылӥськыны
946,bellen::V,γαυγίζω,утыны
947,heulen::V,ουρλιάζω,вузыны
948,blasen::V,φυσώ,пельтыны
949,pfeifen::V,σφυρίζω,шуланы
950,schreien::V,κραυγάζω,черекъяны
951,schreien::V,κραυγάζω,кесяськыны
952,stöhnen::V,βογγώ,ӝуштыны
953,zittern::V,τρέμω,дырекъяны
954,zittern::V,τρέμω,куалекъяны
955,leben::V,ζω,улыны
956,geboren werden::V,γεννιέμαι,вордӥськыны
957,atmen::V,αναπνέω,шоканы
958,trinken::V,πίνω,юыны
959,essen::V,τρώω,сиыны
960,schlucken::V,καταπίνω,ньылыны
961,müde werden::V,κουράζομαι,жадьыны
962,einschlafen::V,αποκοιμιέμαι,умме усьыны
963,schlafen::V,κοιμάμαι,кӧлыны
964,aufwachen::V,ξυπνώ,сайканы
965,aufstehen::V,σηκώνομαι,султыны
966,sich erholen::V,ξεκουράζομαι,шутэтскыны
967,krank werden::V,αρρωσταίνω,висьыны
968,krank sein::V,ασθενώ,висьыны
969,schmerzen::V,πονώ,висьыны
970,husten::V,βήχω,кызыны
971,genesen::V,θεραπεύομαι,юнматскыны
972,genesen::V,θεραπεύομαι,бурмытскылыны
973,sterben::V,πεθαίνω,кулыны
974,umkommen::V,πεθαίνω,бырыны
975,sich bewegen::V,κουνιέμαι,вырыны
976,sich rühren::V,σαλεύω,вырӟыны
977,sich rühren::V,σαλεύω,вырӟылыны
978,sich erheben::V,επαναστατώ,султыны
979,sich setzen::V,κάθομαι,пуксьыны
980,hinfallen::V,πέφτω κάτω,усьыны
981,laufen::V,τρέχω,мыныны
982,schreiten::V,βαδίζω,вамышъяны
983,spazierengehen::V,κάνω βόλτα,мыныны
984,spazierengehen::V,κάνω βόλτα,ветлыны
985,spazierengehen::V,πηγαίνω περίπατο,мыныны
986,spazierengehen::V,πηγαίνω περίπατο,ветлыны
987,eilen::V,σπεύδω,дыртыны
988,sich beeilen::V,βιάζομαι,дыртыны
989,sausen::V,τρέχω γρήγορα,туж ӝог мыныны
990,rennen::V,τρέχω,бызьылыны
991,springen::V,πηδώ,тэтчаны
992,klettern::V,σκαρφαλώνω,тубаны
993,schaukeln::V,κουνιέμαι,лэйканы
994,schaukeln::V,κουνιέμαι,шонаськыны
995,kriechen::V,έρπω,нюж ветлыны
996,kriechen::V,σέρνομαι,нюж ветлыны
997,schwimmen::V,κολυμπώ,уяны
998,tauchen::V,βουτώ,зумылыны
999,rudern::V,κωπηλατώ,полсаны
1000,fahren::V,πηγαίνω,ветлыны
1001,fliegen::V,πετώ,лобаны
1002,gehen::V,βαδίζω,мыныны
1003,gehen::V,πηγαίνω,мыныны
1004,weggehen::V,φεύγω,кошкыны
1005,abfahren::V,ξεκινώ,кошкыны
1006,abfahren::V,αναχωρώ,кошкыны
1007,anhalten::V,σταματώ,дугдыны
1008,hineingehen::V,μπαίνω,пырыны
1009,eintreten::V,μπαίνω,пырыны
1010,eintreten::V,εισέρχομαι,пырыны
1011,kommen::V,έρχομαι,вуыны
1012,kommen::V,έρχομαι,лыктыны
1013,ankommen::V,φτάνω,вуыны
1014,zurückkommen::V,επιστρέφω,берытскыны
1015,bleiben::V,μένω,кыльыны
1016,warten::V,περιμένω,витьыны
1017,erwarten::V,αναμένω,витьыны
1018,erwarten::V,αναμένω,возьманы
1019,erwarten::V,περιμένω,витьыны
1020,erwarten::V,περιμένω,возьманы
1021,suchen::V,ψάχνω,утчаны
1022,finden::V,βρίσκω,шедьтыны
1023,versuchen::V,προσπαθώ,турттыны
1024,vorbereiten::V,προετοιμάζω,дасяны
1025,lieben::V,αγαπώ,гажаны
1026,mögen::V,μου αρέσει,яратыны
1027,lachen::V,γελώ,серекъяны
1028,rühren::V,συγκινώ,сюлме йӧтыны
1029,weinen::V,κλαίω,бӧрдыны
1030,schimpfen::V,βρίζω,даллашыны
1031,sich ärgern::V,θυμώνω,лекъяськыны
1032,sich fürchten::V,φοβάμαι,кышканы
1033,sich fürchten::V,φοβάμαι,курданы
1034,fürchten::V,φοβάμαι,курданы
1035,fürchten::V,φοβάμαι,кышканы
1036,fliehen::V,φεύγω,пегӟыны
1037,flüchten::V,δραπετεύω,пегӟыны
1038,sehen::V,βλέπω,адӟыны
1039,anschauen::V,κοιτάζω,учкыны
1040,ansehen::V,βλέπω,учкыны
1041,hören::V,ακούω,кылыны
1042,zuhören::V,ακούω,кылзыны
1043,probieren::V,δοκιμάζω,веръяны
1044,riechen::V,μυρίζω,зынъяны
1045,riechen::V,οσφραίνομαι,зынъяны
1046,fühlen::V,αισθάνομαι,шӧдыны
1047,scheinen::V,φαίνομαι,адскыны
1048,zu sehen sein::V,φαίνομαι,адӟиськыны
1049,vernehmen::V,ακούω,кылыны
1050,vernehmen::V,μαθαίνω,кылыны
1051,frieren::V,κρυώνω,кынмыны
1052,tun::V,κάνω,карыны
1053,können::V,ξέρω,быгатыны
1054,können::V,μπορώ,быгатыны
1055,wollen::V,θέλω,потыны
1056,anfangen::V,αρχίζω,кутскыны
1057,beenden::V,τελειώνω,быдтыны
1058,beenden::V,τελειώνω,быдэстыны
1059,aufhören::V,παύω,дугдыны
1060,gelingen::V,πετυχαίνω,быгатыны
1061,gelingen::V,πετυχαίνω,луыны
1062,geraten::V,γίνομαι,лэсяны
1063,öffnen::V,ανοίγω,усьтыны
1064,schließen::V,κλείνω,пытсаны
1065,stellen::V,θέτω,пуктыны
1066,setzen::V,θέτω,пуктыны
1067,legen::V,θέτω,поныны
1068,berühren::V,εγγίζω,исаны
1069,verbinden::V,συνδέω,герӟаны
1070,bedecken::V,σκεπάζω,пытсаны
1071,aufhängen::V,κρεμώ,ошыны
1072,anzünden::V,ανάβω,ӝуатыны
1073,aufheben::V,σηκώνω,ӝутыны
1074,zurücklassen::V,εγκαταλείπω,кельтыны
1075,verlieren::V,χάνω,ыштыны
1076,fallen lassen::V,αφήνω να πέσει,уськытыны
1077,machen::V,κάνω,лэсьтыны
1078,machen::V,φτιάχνω,лэсьтыны
1079,herstellen::V,κατασκευάζω,лэсьтыны
1080,bauen::V,χτίζω,пуктыны
1081,bauen::V,οικοδομώ,пуктыны
1082,reparieren::V,επισκευάζω,тупатыны
1083,reparieren::V,επιδιορθώνω,тупатыны
1084,verbessern::V,βελτιώνω,умоятыны
1085,verbessern::V,καλυτερεύω,умоятыны
1086,ändern::V,αλλάζω,воштыны
1087,graben::V,σκάβω,копаны
1088,beugen::V,λυγίζω,губыртыны
1089,biegen::V,κάμπτω,куасаны
1090,drehen::V,στρέφω,бергатыны
1091,wenden::V,γυρίζω,берыктыны
1092,umdrehen::V,γυρίζω,берыктыны
1093,heben::V,υψώνω,ӝутыны
1094,heben::V,σηκώνω,ӝутыны
1095,hochheben::V,υψώνω,ӝутъяны
1096,hochheben::V,σηκώνω,ӝутъяны
1097,ergreifen::V,πιάνω,кутыны
1098,ergreifen::V,πιάνω,кырмыны
1099,ergreifen::V,αρπάζω,кутыны
1100,ergreifen::V,αρπάζω,кырмыны
1101,halten::V,βαστώ,возьыны
1102,drücken::V,πιέζω,зӥбыны
1103,drücken::V,πιέζω,пачкатыны
1104,schieben::V,σπρώχνω,донганы
1105,kratzen::V,γρατσουνίζω,вуштыны
1106,lecken::V,γλείφω,нюлыны
1107,beißen::V,δαγκάνω,куртчыны
1108,abreißen::V,κόβω,ишкалтыны
1109,abreißen::V,σχίζω,ишкалтыны
1110,abschneiden::V,αποκόπτω,шорыны
1111,abschneiden::V,αποκόπτω,вандыны
1112,binden::V,δένω,керттыны
1113,stecken::V,χώνω,мертчытыны
1114,brechen::V,σπάζω,тӥяны
1115,klopfen::V,χτυπώ,йыганы
1116,klopfen::V,χτυπώ,шарккетыны
1117,klopfen::V,τινάζω,йыганы
1118,klopfen::V,τινάζω,шарккетыны
1119,hauen::V,χτυπώ,жугыны
1120,hauen::V,χτυπώ,тышканы
1121,kleben::V,κολλώ,лякыны
1122,reiben::V,τρίβω,зыраны
1123,reiben::V,τρίβω,вуштыны
1124,streichen::V,αλείφω,зыраны
1125,schleifen::V,ακονίζω,шерыны
1126,schneiden::V,κόβω,вандыны
1127,rütteln::V,σείω,зуркатыны
1128,rütteln::V,τινάζω,зуркатыны
1129,schütteln::V,σείω,куалекъятыны
1130,schütteln::V,κουνώ,куалекъятыны
1131,schwenken::V,κουνώ,шонаны
1132,schütten::V,χύνω,лэзьыны
1133,füllen::V,γεμίζω,тырмытыны
1134,einwickeln::V,τυλίγω,биньыны
1135,tragen::V,φέρνω,нуыны
1136,schleppen::V,κουβαλώ,кыскыны
1137,ziehen::V,τραβώ,кыскыны
1138,aufbewahren::V,φυλάω,возьыны
1139,werfen::V,ρίχνω,куяны
1140,werfen::V,ρίχνω,лэзяны
1141,fangen::V,πιάνω,кутыны
1142,packen::V,τσακώνω,кутыны
1143,packen::V,τσακώνω,кырмыны
1144,verstecken::V,κρύβω,ватыны
1145,teilen::V,μερίζω,люкыны
1146,schicken::V,στέλνω,ыстыны
1147,bringen::V,φέρνω,вайыны
1148,hinzufügen::V,προσθέτω,ватсаны
1149,bekommen::V,προσκομίζω,басьтыны
1150,erhalten::V,παίρνω,басьтыны
1151,erhalten::V,λαμβάνω,басьтыны
1152,nehmen::V,πιάνω,кутыны
1153,nehmen::V,πιάνω,басьтыны
1154,nehmen::V,παίρνω,кутыны
1155,nehmen::V,παίρνω,басьтыны
1156,wählen::V,εκλέγω,бырйыны
1157,auswählen::V,διαλέγω,бырйыны
1158,bewahren::V,διατηρώ,возьыны
1159,behindern::V,εμποδίζω,могӟытыны
1160,verderben::V,χαλώ,сӧрыны
1161,beschädigen::V,ζημιώνω,урод лэсьтыны
1162,zerbrechen::V,σπάζω,сӧрыны
1163,zerreißen::V,σχίζω,кесяны
1164,zerstören::V,καταστρέφω,куашкатыны
1165,verbrennen::V,καίω,сутыны
1166,geben::V,δίνω,сётыны
1167,reichen::V,δίνω,сётыны
1168,schenken::V,χαρίζω,кузьманы
1169,versprechen::V,υπόσχομαι,кыл сётыны
1170,wünschen::V,εύχομαι,сӥзьыны
1171,loben::V,επαινώ,ушъяны
1172,küssen::V,φιλώ,чупаны
1173,wiegen::V,κουνώ,веттаны
1174,wiegen::V,κουνώ,лэйкатыны
1175,wiegen::V,νανουρίζω,веттаны
1176,wiegen::V,νανουρίζω,лэйкатыны
1177,zudecken::V,σκεπάζω,шобыртыны
1178,wecken::V,ξυπνώ,сайкатыны
1179,zeigen::V,δείχνω,возьматыны
1180,führen::V,οδηγώ,нуыны
1181,lehren::V,διδάσκω,дышетыны
1182,unterrichten::V,διδάσκω,дышетыны
1183,aufziehen::V,ανατρέφω,будэтыны
1184,leiten::V,ηγούμαι,кивалтыны
1185,leiten::V,διευθύνω,кивалтыны
1186,antreiben::V,σπρώχνω,дыртытыны
1187,antreiben::V,παρακινώ,дыртытыны
1188,lassen::V,αφήνω,-ытыны
1189,einladen::V,προσκαλώ,ӧтьыны
1190,vereinigen::V,ενώνω,огазеяны
1191,besuchen::V,επισκέπτομαι,адӟыськыны
1192,treffen::V,συναντώ,пумитаны
1193,sich versammeln::V,μαζεύομαι,люкаськыны
1194,spielen::V,παίζω,шудыны
1195,singen::V,τραγουδώ,кырӟаны
1196,tanzen::V,χορεύω,эктыны
1197,sich trennen::V,αποχωρίζομαι,люкиськыны
1198,verlassen::V,εγκαταλείπω,куштыны
1199,retten::V,σώζω,утьыны
1200,bewachen::V,φρουρώ,возьманы
1201,schützen::V,προστατεύω,утялтыны
1202,verteidigen::V,υπερασπίζω,возьманы
1203,sich schlagen::V,χτυπιέμαι,жугиськыны
1204,schießen::V,πυροβολώ,ыбылӥськны
1205,siegen::V,νικώ,вормыны
1206,ärgern::V,τσαντίζω,вожпоттыны
1207,schlagen::V,χτυπώ,жуккыны
1208,treten::V,κλοτσώ,лёганы
1209,stechen::V,τρυπώ,бышкалтыны
1210,stoßen::V,ωθώ,донгыны
1211,stoßen::V,σπρώχνω,донгыны
1212,stehlen::V,κλέβω,вораны
1213,stehlen::V,κλέβω,лушканы
1214,stören::V,διαταράσσω,люкетыны
1215,belästigen::V,ενοχλώ,акыльтыны
1216,belästigen::V,ενοχλώ,вукылмыны
1217,verbergen::V,κρύβω,ватыны
1218,täuschen::V,παραπλανώ,алданы
1219,betrügen::V,απατώ,пӧяны
1220,töten::V,σκοτώνω,виыны
1221,töten::V,θανατώνω,виыны
1222,wohnen::V,μένω,улыны
1223,wohnen::V,κατοικώ,улыны
1224,arbeiten::V,δουλεύω,ужаны
1225,arbeiten::V,εργάζομαι,ужаны
1226,sammeln::V,μαζεύω,бичаны
1227,sammeln::V,συλλέγω,бичаны
1228,pflücken::V,κόβω,ишкыны
1229,jagen::V,κυνηγώ,пӧйшураны
1230,fischen::V,ψαρεύω,чорыганы
1231,fassen::V,πιάνω,кутыны
1232,hüten::V,φυλάγω,возьманы
1233,hüten::V,προσέχω,возьманы
1234,treiben::V,οδηγώ,улляны
1235,anbinden::V,δένω,думыны
1236,füttern::V,ταΐζω,сюдыны
1237,melken::V,αρμέγω,кыскыны
1238,hacken::V,κόβω,кораны
1239,gießen::V,ποτίζω,киськаны
1240,reifen::V,ωριμάζω,вуыны
1241,reifen::V,ωριμάζω,кисьманы
1242,zubereiten::V,ετοιμάζω,лесьтыны
1243,kochen::V,βράζω,пӧзьтыны
1244,backen::V,ψήνω,пыжыны
1245,braten::V,τηγανίζω,пыжыны
1246,umrühren::V,ανακατεύω,сураны
1247,stricken::V,πλέκω,керттыны
1248,nähen::V,ράβω,вурыны
1249,färben::V,βάφω,буяны
1250,färben::V,χρωματίζω,буяны
1251,reinigen::V,καθαρίζω,сузяны
1252,waschen::V,πλένω,мисьтаськыны
1253,abwischen::V,σφουγγίζω,ӵушылыны
1254,spülen::V,ξεπλένω,гылъяны
1255,fegen::V,σκουπίζω,ӵужыны
1256,kehren::V,σκουπίζω,ӵужыны
1257,baden::V,κάνω μπάνιο,пыласькыны
1258,sich waschen::V,πλένομαι,пыласькыны
1259,ausziehen::V,βγάζω,кыльыны
1260,anziehen::V,φορώ,дӥсяны
1261,sich anziehen::V,ντύνομαι,дӥсьяськыны
1262,kämmen::V,χτενίζω,сынаны
1263,schmücken::V,στολίζω,чеберъяны
1264,sagen::V,λέω,шуыны
1265,sagen::V,λέω,вераны
1266,sprechen::V,μιλώ,вераськыны
1267,reden::V,μιλώ,вераськыны
1268,reden::V,κουβεντιάζω,вераськыны
1269,sich unterhalten::V,συνομιλώ,вераськыны
1270,sich unterhalten::V,κουβεντιάζω,вераськыны
1271,fragen::V,ρωτώ,юаны
1272,bitten::V,ζητώ,курыны
1273,bitten::V,παρακαλώ,курыны
1274,erzählen::V,διηγούμαι,вераны
1275,erzählen::V,διηγούμαι,мадьыны
1276,mitteilen::V,πληροφορώ,ивортыны
1277,nennen::V,ονομάζω,шуыны
1278,rufen::V,φωνάζω,ӧтьыны
1279,prahlen::V,καυχιέμαι,ушъяськыны
1280,übersetzen::V,μεταφράζω,берыктыны
1281,denken::V,σκέφτομαι,малпаны
1282,glauben::V,πιστεύω,оскыны
1283,bemerken::V,παρατηρώ,адӟыны
1284,erkennen::V,αναγνωρίζω,тодыны
1285,begreifen::V,καταλαβαίνω,валаны
1286,verstehen::V,ακούω,валаны
1287,lernen::V,μαθαίνω,дышетскыны
1288,wissen::V,ξέρω,тодыны
1289,sich erinnern an::V,θυμάμαι,тодэ вайыны
1290,vergessen::V,ξεχνώ,вунэтыны
1291,messen::V,μετρώ,мертаны
1292,zählen::V,μετρώ,лыдъяны
1293,rechnen::V,λογαριάζω,лыдъяны
1294,lesen::V,διαβάζω,лыдӟыны
1295,malen::V,ζωγραφίζω,суреданы
1296,zeichnen::V,σχεδιάζω,суреданы
1297,schreiben::V,γράφω,гожъяны
1298,besitzen::V,κατέχω,луыны
1299,kaufen::V,αγοράζω,басьтыны
1300,verkaufen::V,πουλώ,вузаны
1301,bezahlen::V,πληρώνω,тырыны
1302,zahlen::V,πληρώνω,тырыны
1303,beherrschen::V,κυριαρχώ,кузёяськыны
1304,ertragen::V,βαστώ,чиданы
1305,ertragen::V,αντέχω,чиданы
