,Concept_ID,pl,fa
803,vorher::ADV,przedtem,قبلاً
804,zuerst::ADV,naprzód,اول
805,zuerst::ADV,naprzód,ابتداء
806,zuerst::ADV,najpierw,اول
807,zuerst::ADV,najpierw,ابتداء
808,einmal::ADV,raz,یکدفعه
809,manchmal::ADV,czasem,گاهی
810,manchmal::ADV,czasem,بعضی اوقات
811,oft::ADV,często,اغلب
812,immer::ADV,zawsze,همیشه
813,niemals::ADV,nigdy,هرگز
814,hier::ADV,tu,اینجا
815,hier::ADV,tutaj,اینجا
816,hierhin::ADV,tu,به اینجا
817,von hier::ADV,stąd,از اینجا
818,dort::ADV,tam,آنجا
819,dorthin::ADV,tam,به آنجا
820,geradeaus::ADV,prosto,راست
821,vorwärts::ADV,naprzód,جلو
822,vorwärts::ADV,naprzód,به پیش
823,rückwärts::ADV,wstecz,عقب
824,zurück::ADV,z powrotem,پس
825,zurück::ADV,z powrotem,عقب
826,zurück::ADV,z powrotem,بالعکس
827,unten::ADV,u dołu,زیر
828,unten::ADV,u dołu,پایین
829,unten::ADV,na dole,زیر
830,unten::ADV,na dole,پایین
831,hinab::ADV,na_dół,به پایین
832,hinab::ADV,w_dół,به پایین
833,oben::ADV,w górze,بالا
834,oben::ADV,na górze,بالا
835,hinauf::ADV,w górę,به بالا
836,hinauf::ADV,na górę,به بالا
837,überall::ADV,wszędzie,همه‌جا
838,nicht::ADV,nie,نه
839,ein wenig::ADV,trochę,کمی
840,kaum::ADV,ledwie,به سختی
841,kaum::ADV,prawie nie,به سختی
842,sehr::ADV,bardzo,خیلی
843,sehr::ADV,bardzo,بسیار
844,so::ADV,tak,چنین
845,so::ADV,tak,اینطور
846,noch::ADV,jeszcze,هنوز
847,nur::ADV,tylko,فقط
848,nur::ADV,tylko,تنها
849,schon::ADV,już,قبلاً
850,schon::ADV,już,به این زودی
851,wieder::ADV,znów,باز
852,wieder::ADV,znów,دوباره
853,wieder::ADV,znowu,باز
854,wieder::ADV,znowu,دوباره
855,vergebens::ADV,na próżno,بیهوده
856,vor::PRP,przed,در جلوی
857,hinter::PRP,za,پشت
858,unter::PRP,pod,تحت
859,durch::PRP,przez,از وسط
860,durch::PRP,przez,از ميان
861,neben::PRP,obok,کنار
862,neben::PRP,obok,پهلوی
863,zwischen::PRP,między,بین
864,zwischen::PRP,między,میان
865,wegen::PRP,z powodu,برای
866,wegen::PRP,z powodu,بخاطر
867,dies::PRN,to,این
868,das::PRN,to,آن
869,alles::PRN,wszystko,تمام
870,alles::PRN,wszystko,همه‌چیر
871,ich::PRN,ja,من
872,du::PRN,ty,تو
873,er::PRN,on,او
874,wir::PRN,my,ما
875,ihr::PRN,wy,شما
876,sie::PRN,oni,آنها
877,was::FPRN,co,چه
878,wer::FPRN,kto,کی
879,wo::FADV,gdzie,کجا
880,wohin::FADV,dokąd,بکجا
881,wie::FADV,jak,چطور
882,wie::FADV,jak,چگونه
883,warum::FADV,dlaczego,چرا
884,warum::FADV,dlaczego,برای چه
885,wieviel::FNUM,ile,چند
886,wieviel::FNUM,ile,چقدر
887,eins::NUM,jeden,یک
888,zwei::NUM,dwa,دو
889,drei::NUM,trzy,سه
890,vier::NUM,cztery,چهار
891,fünf::NUM,pięć,پنج
892,sechs::NUM,sześć,شش
893,sieben::NUM,siedem,هفت
894,acht::NUM,osiem,هشت
895,neun::NUM,dziewięć,نه
896,zehn::NUM,dziesięć,ده
897,elf::NUM,jedenaście,یازده
898,zwölf::NUM,dwanaście,دوازده
899,zwanzig::NUM,dwadzieścia,بیست
900,dreißig::NUM,trzydzieści,سی
901,vierzig::NUM,czterdzieści,چهل
902,fünfzig::NUM,pięćdziesiąt,پنجاه
903,sechzig::NUM,sześćdziesiąt,شصت
904,siebzig::NUM,siedemdziesiąt,هفتاد
905,achtzig::NUM,osiemdziesiąt,هشتاد
906,neunzig::NUM,dziewięćdziesiąt,نود
907,hundert::NUM,sto,صد
908,tausend::NUM,tysiąc,هزار
909,und::CNJ,i,و
910,oder::CNJ,lub,یا
911,oder::CNJ,albo,یا
912,stehen::V,stać,ایستادن
913,sitzen::V,siedzieć,نشستن
914,liegen::V,leżeć,خوابیدن
915,liegen::V,leżeć,دراز کشیدن
916,hängen::V,wisieć,آویزان بودن
917,werden::V,zostać,شدن
918,werden::V,stać się,شدن
919,passieren::V,dziać się,گذشتن
920,passieren::V,dziać się,اتفاق افتادن
921,passieren::V,zdarzyć się,گذشتن
922,passieren::V,zdarzyć się,اتفاق افتادن
923,beginnen::V,zacząć się,شروع شدن
924,enden::V,kończyć się,تمام شدن
925,wechseln::V,zmienić się,عوض شدن
926,aufgehen[Sonne]::V,wzejść,برآمدن
927,aufgehen[Sonne]::V,wzejść,طلوع کردن
928,untergehen[Sonne]::V,zajść,غروب کردن
929,scheinen[Sonne]::V,świecić,تابیدن
930,donnern::V,grzmieć,رعد زدن
931,wehen::V,wiać,دمیدن
932,strömen::V,płynąć,روان شدن
933,strömen::V,lać się,روان شدن
934,fließen::V,ciec,روان شدن
935,fließen::V,płynąć,روان شدن
936,sich drehen::V,obracać się,چرخیدن
937,schwanken::V,chwiać się,خم و راست شدن
938,schwingen::V,wahać się,تاب خوردن
939,schwingen::V,wahać się,نوسان کردن
940,fallen::V,padać,افتادن
941,fallen::V,padać,سقوط کردن
942,brennen::V,palić się,سوزاندن
943,rauchen::V,dymić,دود کردن
944,rauchen::V,dymić się,دود کردن
945,regnen::V,padać,باران آمدن
946,gefrieren::V,zamarznąć,یخ بستن
947,tauen::V,tajać,آب شدن
948,schmelzen::V,topnieć,آب شدن
949,trocknen::V,schnąć,خشک شدن
950,sieden::V,wrzeć,جوشیدن
951,sieden::V,kipieć,جوشیدن
952,faulen::V,gnić,فاسد شدن
953,verfaulen::V,zgnić,پوسیدن
954,reißen::V,urywać się,پاره شدن
955,versinken::V,tonąć,غرق شدن
956,vergehen::V,przechodzić,گذشتن
957,erscheinen::V,zjawiać się,ظاهر شدن
958,verschwinden::V,zniknąć,گم شدن
959,verschwinden::V,zniknąć,از بین رفتن
960,sinken::V,spadać,پایین آمدن
961,abnehmen::V,spadać,کم شدن
962,zunehmen::V,wzrosnąć,زیاد شدن
963,steigen::V,wzrastać,بالا رفتن
964,wachsen::V,rosnąć,قد کشیدن
965,glänzen::V,błyszczeć,برق زدن
966,funkeln::V,zabłyszczeć,جرقه زدن
967,lärmen::V,hałasować,شلوغ کردن
968,läuten::V,dzwonić,زنگ زدن
969,klingeln::V,dzwonić,زنگ زدن
970,klirren::V,brzęczeć,جرنگ جرنگ صدا کردن
971,brausen::V,huczeć,طوفانی بودن
972,rauschen::V,szumieć,خش‌خش کردن
973,rauschen::V,szeleścić,خش‌خش کردن
974,klingen::V,brzmieć,صدا دادن
975,klingen::V,dźwięczeć,صدا دادن
976,bellen::V,szczekać,عوعو کردن
977,heulen::V,wyć,زوزه کشیدن
978,blasen::V,dmuchnąć,فوت کردن
979,pfeifen::V,gwizdać,سوت زدن
980,schreien::V,krzyczeć,فریاد زدن
981,stöhnen::V,stękać,نالیدن
982,zittern::V,drżeć,لرزیدن
983,leben::V,żyć,زیستن
984,leben::V,żyć,زندگی کردن
985,geboren werden::V,urodzić się,متولد شدن
986,atmen::V,oddychać,تنفس کردن
987,trinken::V,pić,نوشیدن
988,essen::V,jeść,خوردن
989,schlucken::V,połknąć,بلعیدن
990,schlucken::V,połknąć,قورت دادن
991,müde werden::V,zmęczyć się,خسته شدن
992,einschlafen::V,zasnąć,خواب رفتن
993,schlafen::V,spać,خوابیدن
994,aufwachen::V,obudzić się,از خواب بیدار شدن
995,aufstehen::V,wstać,بیدار شدن
996,sich erholen::V,wypoczywać,استراحت کردن
997,krank werden::V,zachorować,مریض شدن
998,krank sein::V,chorować,بیمار بودن
999,schmerzen::V,boleć,درد کردن
1000,husten::V,kaszlać,سرفه کردن
1001,genesen::V,wyzdrowieć,بهبود یافتن
1002,sterben::V,umrzeć,مردن
1003,umkommen::V,zginąć,کشته شدن
1004,sich bewegen::V,poruszać się,حرکت کردن
1005,sich rühren::V,ruszyć się,تکان خوردن
1006,sich erheben::V,podnieść się,برخواستن
1007,sich setzen::V,usiąść,نشستن
1008,hinfallen::V,upaść,زمین خوردن
1009,laufen::V,chodzić,پیاده رفتن
1010,schreiten::V,kroczyć,قدم زدن
1011,spazierengehen::V,iść na spacer,گردش رفتن
1012,eilen::V,pospieszać,شتاب کردن
1013,sich beeilen::V,pospieszyć się,عجله کردن
1014,sausen::V,pędzić,صفیر کشیدن
1015,rennen::V,biec,دویدن
1016,rennen::V,biegać,دویدن
1017,springen::V,skakać,پریدن
1018,klettern::V,wspinać się,بالا رفتن
1019,schaukeln::V,huśtać,تاب خوردن
1020,schaukeln::V,kołysać,تاب خوردن
1021,kriechen::V,pełzać,خزیدن
1022,kriechen::V,czołgać się,خزیدن
1023,schwimmen::V,pływać,شنا کردن
1024,tauchen::V,zanurzać się,غواصی کردن
1025,rudern::V,wiosłować,پارو زدن
1026,fahren::V,jechać,سواره رفتن
1027,fliegen::V,latać,پریدن
1028,fliegen::V,lecieć,پریدن
1029,gehen::V,iść,رفتن
1030,weggehen::V,odejść,رفتن
1031,abfahren::V,odjechać,حرکت کردن
1032,anhalten::V,zatrzymać się,ایست کردن
1033,hineingehen::V,wchodzić,داخل شدن
1034,eintreten::V,wejść,وارد شدن
1035,eintreten::V,nastąpić,وارد شدن
1036,kommen::V,przyjść,آمدن
1037,ankommen::V,przybyć,رسیدن
1038,zurückkommen::V,wrócić,برگشتن
1039,bleiben::V,zostać,ماندن
1040,warten::V,czekać,منتظر بودن
1041,erwarten::V,oczekiwać,انتظار داشتن
1042,suchen::V,szukać,جستجو کردن
1043,finden::V,znaleźć,یافتن
1044,finden::V,znaleźć,پیدا کردن
1045,versuchen::V,próbować,سعی کردن
1046,versuchen::V,próbować,کوشش کردن
1047,vorbereiten::V,przygotować,آماده کردن
1048,lieben::V,kochać,عاشق بودن
1049,mögen::V,lubić,میل داشتن
1050,mögen::V,lubić,دوست داشتن
1051,lachen::V,śmiać się,خندیدن
1052,rühren::V,wzruszyć,به رقت آوردن
1053,weinen::V,płakać,گریه کردن
1054,schimpfen::V,kląć,فحاشی کردن
1055,sich ärgern::V,gniewać się,ناراحت شدن
1056,sich fürchten::V,bać się,واهمه کردن
1057,fürchten::V,bać się,ترسیدن
1058,fliehen::V,uciekać,گریختن
1059,flüchten::V,uciec,فرار کردن
1060,sehen::V,widzieć,دیدن
1061,sehen::V,zobaczyć,دیدن
1062,anschauen::V,oglądać,نگاه کردن
1063,ansehen::V,popatrzeć na,تماشا کردن
1064,hören::V,słyszeć,شنیدن
1065,zuhören::V,słuchać,گوش دادن
1066,probieren::V,kosztować,چشیدن
1067,riechen::V,wąchać,بوییدن
1068,riechen::V,wąchać,بو کردن
1069,fühlen::V,czuć,احساس کردن
1070,fühlen::V,odczuwać,احساس کردن
1071,scheinen::V,wydawać się,بنظر آمدن
1072,zu sehen sein::V,widnieć,دیده شدن
1073,vernehmen::V,usłyszeć,شنیدن
1074,frieren::V,marznąć,سرد بودن
1075,tun::V,czynić,کردن
1076,können::V,móc,توانستن
1077,können::V,umieć,توانستن
1078,wollen::V,chcieć,خواستن
1079,anfangen::V,zacząć,شروع کردن
1080,beenden::V,zakończyć,تمام کردن
1081,beenden::V,zakończyć,پایان دادن
1082,aufhören::V,przestać,دست کشیدن
1083,gelingen::V,udać się,موفق شدن
1084,geraten::V,udać się,نتیجه دادن
1085,öffnen::V,otworzyć,گشودن
1086,öffnen::V,otworzyć,باز کردن
1087,schließen::V,zamknąć,بستن
1088,schließen::V,zamknąć,قفل کردن
1089,stellen::V,postawić,گذاردن
1090,setzen::V,posadzić,نشاندن
1091,legen::V,kłaść,گذاشتن
1092,berühren::V,dotykać,دست زدن
1093,berühren::V,dotykać,لمس کردن
1094,verbinden::V,łączyć,وصل کردن
1095,bedecken::V,przykryć,پوشاندن
1096,aufhängen::V,powiesić,آویختن
1097,anzünden::V,zapalić,سوزاندن
1098,aufheben::V,podnieść,برداشتن
1099,aufheben::V,podnieść,بلند کردن
1100,zurücklassen::V,zostawić,گذاشتن
1101,verlieren::V,zgubić,گم کردن
1102,fallen lassen::V,upuścić,انداختن
1103,machen::V,zrobić,کردن
1104,machen::V,zrobić,ساختن
1105,herstellen::V,wytworzyć,ساختن
1106,herstellen::V,wytworzyć,تولید کردن
1107,bauen::V,budować,ساختن
1108,bauen::V,budować,بنا کردن
1109,reparieren::V,naprawiać,درست کردن
1110,reparieren::V,naprawiać,تعمیر کردن
1111,verbessern::V,ulepszyć,بهتر کردن
1112,ändern::V,zmienić,تغییر دادن
1113,graben::V,kopać,کندن
1114,graben::V,kopać,گود کردن
1115,beugen::V,zagiąć,کج کردن
1116,biegen::V,zgiąć,خم کردن
1117,drehen::V,obracać,چرخاندن
1118,wenden::V,obrocić,برگرداندن
1119,umdrehen::V,obrocić,برگرداندن
1120,heben::V,podnosić,برداشتن
1121,hochheben::V,podnieść,برآوردن
1122,hochheben::V,podnieść,بلند کردن
1123,ergreifen::V,chwycić,گرفتن
1124,halten::V,trzymać,نگاه داشتن
1125,drücken::V,naciskać,فشار دادن
1126,drücken::V,naciskać,فشار آوردن
1127,schieben::V,pchać,هل دادن
1128,schieben::V,posuwać,هل دادن
1129,kratzen::V,drapać,خاریدن
1130,lecken::V,lizać,لیسیدن
1131,beißen::V,kąsać,گاز زدن
1132,abreißen::V,oderwać,پاره کردن
1133,abschneiden::V,odciąć,بریدن
1134,abschneiden::V,odciąć,قطع کردن
1135,binden::V,wiązać,بستن
1136,stecken::V,wetknąć,فرو کردن
1137,brechen::V,złamać,شکستن
1138,klopfen::V,pukać,کوبیدن
1139,klopfen::V,stukać,کوبیدن
1140,hauen::V,bić,زدن
1141,kleben::V,kleić,چسباندن
1142,reiben::V,trzeć,مالش دادن
1143,streichen::V,smarować,مالیدن
1144,schleifen::V,ostrzyć,تیز کردن
1145,schneiden::V,ciąć,چیدن
1146,schneiden::V,ciąć,بریدن
1147,schneiden::V,krajać,چیدن
1148,schneiden::V,krajać,بریدن
1149,rütteln::V,trząść,لرزاندن
1150,rütteln::V,trząść,تکان دادن
1151,schütteln::V,trząść,تکان دادن
1152,schwenken::V,machać,تاب دادن
1153,schütten::V,nasypać,ریختن
1154,füllen::V,napełnić,پر کردن
1155,einwickeln::V,zawinąć,پیچیدن
1156,tragen::V,nieść,بردن
1157,tragen::V,nieść,حمل کردن
1158,schleppen::V,wlec,کشیدن
1159,ziehen::V,ciągnąć,کشیدن
1160,aufbewahren::V,przechowywać,نگهداری کردن
1161,werfen::V,rzucać,انداختن
1162,werfen::V,rzucać,پرتاب کردن
1163,fangen::V,łowić,گرفتن
1164,packen::V,chwycić,گرفتن
1165,verstecken::V,ukryć,قایم کردن
1166,verstecken::V,ukryć,پنهان کردن
1167,verstecken::V,schować,قایم کردن
1168,verstecken::V,schować,پنهان کردن
1169,teilen::V,podzielić,قسمت کردن
1170,teilen::V,podzielić,تقسیم کردن
1171,schicken::V,posyłać,فرستادن
1172,schicken::V,posyłać,ارسال کردن
1173,bringen::V,przynieść,آوردن
1174,hinzufügen::V,dodać,افزودن
1175,hinzufügen::V,dodać,اضافه کردن
1176,bekommen::V,dostać,گرفتن
1177,erhalten::V,otrzymać,دریافت کردن
1178,nehmen::V,wziąć,گرفتن
1179,nehmen::V,wziąć,برداشتن
1180,wählen::V,wybrać,انتخاب کردن
1181,auswählen::V,wybrać,برگزیدن
1182,bewahren::V,zachować,حفظ کردن
1183,bewahren::V,zachować,حفاظت کردن
1184,behindern::V,utrudnić,مانع بودن
1185,behindern::V,przeszkadzać,مانع بودن
1186,verderben::V,zepsuć,از بین بردن
1187,beschädigen::V,uszkodzić,صدمه زدن
1188,zerbrechen::V,złamać,شکستن
1189,zerreißen::V,drzeć,دریدن
1190,zerreißen::V,drzeć,پاره کردن
1191,zerreißen::V,rozdzierać,دریدن
1192,zerreißen::V,rozdzierać,پاره کردن
1193,zerstören::V,zniszczyć,خراب کردن
1194,zerstören::V,zniszczyć,ویران کردن
1195,verbrennen::V,spalić,سوزاندن
1196,geben::V,dać,دادن
1197,reichen::V,podać,دادن
1198,schenken::V,darować,هدیه دادن
1199,versprechen::V,obiecać,قول دادن
1200,versprechen::V,obiecać,وعده دادن
1201,wünschen::V,życzyć,آرزو کردن
1202,loben::V,chwalić,ستایش کردن
1203,küssen::V,całować,بوسیدن
1204,wiegen::V,kołysać,نوسان کردن
1205,zudecken::V,przykryć,پوشاندن
1206,wecken::V,zbudzić,بیدار کردن
1207,zeigen::V,pokazać,نشان دادن
1208,führen::V,wieść,رهنمائی کردن
1209,führen::V,prowadzić,رهنمائی کردن
1210,lehren::V,uczyć,آموختن
1211,lehren::V,uczyć,یاد دادن
1212,unterrichten::V,nauczać,درس دادن
1213,unterrichten::V,nauczać,تدریس کردن
1214,aufziehen::V,wychować,تربیت کردن
1215,leiten::V,kierować,اداره کردن
1216,antreiben::V,popędzić,عجله دادن
1217,lassen::V,zostawić,وادار کردن
1218,einladen::V,zaprosić,دعوت کردن
1219,einladen::V,zaprosić,مهمان کردن
1220,vereinigen::V,zjednoczyć,یکی کردن
1221,vereinigen::V,zjednoczyć,متحد کردن
1222,besuchen::V,odwiedzić,دیدار کردن
1223,treffen::V,trafić,ملاقات کردن
1224,treffen::V,spotkać,ملاقات کردن
1225,sich versammeln::V,zebrać się,جمع شدن
1226,sich versammeln::V,zgromadzić się,جمع شدن
1227,spielen::V,grać,بازی کردن
1228,spielen::V,bawić się,بازی کردن
1229,singen::V,śpiewać,آواز خواندن
1230,tanzen::V,pląsać,رقصیدن
1231,tanzen::V,tańczyć,رقصیدن
1232,sich trennen::V,rozstać się,جدا شدن
1233,verlassen::V,opuścić,ترک کردن
1234,retten::V,ocalić,نجات دادن
1235,retten::V,uratować,نجات دادن
1236,bewachen::V,pilnować,حراست کردن
1237,schützen::V,ochronić,حفظ کردن
1238,verteidigen::V,bronić,دفاع کردن
1239,sich schlagen::V,pobić się,کتک‌کاری کردن
1240,schießen::V,strzelać,تیر زدن
1241,siegen::V,zwycziężyć,پیروز شدن
1242,ärgern::V,gniewać,ناراحت کردن
1243,schlagen::V,bić,زدن
1244,schlagen::V,bić,کوبیدن
1245,schlagen::V,uderzyć,زدن
1246,schlagen::V,uderzyć,کوبیدن
1247,treten::V,kopnąć,لگد زدن
1248,stechen::V,ukłuć,چاقو زدن
1249,stoßen::V,popchnąć,هل دادن
1250,stehlen::V,ukraść,دزدیدن
1251,stören::V,zakłócić,مزاحم شدن
1252,stören::V,przeszkodzić,مزاحم شدن
1253,belästigen::V,dokuczać,زحمت دادن
1254,verbergen::V,ukryć,پنهان کردن
1255,täuschen::V,łudzić,گول زدن
1256,täuschen::V,łudzić,فریب دادن
1257,betrügen::V,oszukać,گول زدن
1258,betrügen::V,oszukać,فریب دادن
1259,töten::V,zabić,کشتن
1260,wohnen::V,mieszkać,منزل داشتن
1261,wohnen::V,mieszkać,سکونت داشتن
1262,arbeiten::V,pracować,کار کردن
1263,sammeln::V,zebrać,جمع کردن
1264,pflücken::V,zerwać,چیدن
1265,jagen::V,polować,شکار کردن
1266,fischen::V,łowić ryby,صید کردن
1267,fischen::V,łowić ryby,ماهی‌گیری کردن
1268,fassen::V,złapać,گرفتن
1269,hüten::V,paść,چراندن
1270,hüten::V,paść,مراقبت کردن
1271,treiben::V,pędzić,راندن
1272,anbinden::V,przywiązać,متصل کردن
1273,füttern::V,karmić,غذا دادن
1274,melken::V,doić,دوشیدن
1275,hacken::V,rąbać,خرد کردن
1276,gießen::V,lać,ریختن
1277,gießen::V,podlać,ریختن
1278,reifen::V,dojrzeć,رسیدن
1279,zubereiten::V,przyrządzić,طبخ کردن
1280,zubereiten::V,przyrządzić,آماده کردن
1281,kochen::V,gotować,پختن
1282,kochen::V,gotować,آشپزی کردن
1283,backen::V,piec,پختن
1284,braten::V,piec,سرخ کردن
1285,braten::V,smażyć,سرخ کردن
1286,umrühren::V,przemieszać,هم زدن
1287,stricken::V,dziać,بافتن
1288,nähen::V,szyć,دوختن
1289,färben::V,pofarbować,رنگ زدن
1290,reinigen::V,oczyścić,پاک کردن
1291,reinigen::V,oczyścić,تمیز کردن
1292,waschen::V,prać,شستن
1293,abwischen::V,obetrzeć,زدودن
1294,spülen::V,płukać,شستن
1295,fegen::V,zamiatać,جارو کردن
1296,kehren::V,zamieść,جارو کردن
1297,baden::V,kąpać się,شنا کردن
1298,baden::V,kąpać się,حمام کردن
1299,sich waschen::V,myć się,شستشو کردن
1300,ausziehen::V,zdjąć,درآوردن
1301,anziehen::V,włożyć,پوشیدن
1302,sich anziehen::V,ubrać się,لباس پوشیدن
1303,kämmen::V,uczesać,شانه زدن
1304,schmücken::V,ozdabiać,زینت دادن
1305,sagen::V,powiedzieć,گفتن
1306,sprechen::V,mówić,حرف زدن
1307,sprechen::V,mówić,صحبت کردن
1308,reden::V,mówić,حرف زدن
1309,reden::V,mówić,صحبت کردن
1310,sich unterhalten::V,rozmawiać,گپ زدن
1311,fragen::V,zapytać,پرسیدن
1312,fragen::V,zapytać,سؤال کردن
1313,bitten::V,prosić,خواهش کردن
1314,bitten::V,prosić,درخواست کردن
1315,erzählen::V,opowiedzieć,نقل کردن
1316,erzählen::V,opowiedzieć,حکایت کردن
1317,mitteilen::V,zawiadomić o,خبر دادن
1318,nennen::V,nazwać,نامیدن
1319,rufen::V,wołać,صدا کردن
1320,prahlen::V,chełpić się,پز آمدن
1321,übersetzen::V,tłumaczyć,ترجمه کردن
1322,denken::V,myśleć,فکر کردن
1323,glauben::V,sądzić,باور کردن
1324,glauben::V,sądzić,عقیده داشتن
1325,glauben::V,wierzyć,باور کردن
1326,glauben::V,wierzyć,عقیده داشتن
1327,bemerken::V,zauważyć,متوجه شدن
1328,erkennen::V,poznać,شناختن
1329,erkennen::V,poznać,تشخیص دادن
1330,begreifen::V,zrozumieć,فهمیدن
1331,begreifen::V,zrozumieć,درک کردن
1332,verstehen::V,rozumieć,فهمیدن
1333,verstehen::V,dosłyszeć,فهمیدن
1334,lernen::V,uczyć się,آموختن
1335,lernen::V,uczyć się,یاد گرفتن
1336,wissen::V,wiedzieć,دانستن
1337,sich erinnern an::V,przypomnieć sobie,به یاد آوردن
1338,vergessen::V,zapomnieć,فراموش کردن
1339,messen::V,mierzyć,اندازه گرفتن
1340,zählen::V,liczyć,شمردن
1341,rechnen::V,rachować,حساب کردن
1342,lesen::V,czytać,خواندن
1343,malen::V,malować,نقاشی کردن
1344,zeichnen::V,rysować,کشیدن
1345,zeichnen::V,rysować,رسم کردن
1346,schreiben::V,pisać,نوشتن
1347,besitzen::V,posiadać,داشتن
1348,kaufen::V,kupić,خریدن
1349,kaufen::V,kupić,خرید کردن
1350,verkaufen::V,sprzedać,فروختن
1351,bezahlen::V,zapłacić,پرداختن
1352,zahlen::V,płacić,پرداخت کردن
1353,beherrschen::V,opanować,مسلط بودن
1354,ertragen::V,znieść,تحمل کردن
