,Concept_ID,hu,se
136,Rücken::N,hát,tjavelk
137,Rücken::N,hát,sealgi
138,Rücken::N,hát,selgi
139,Rücken::N,hát,čielgi
140,Rücken::N,hát,seä´lǧǧ
141,Rücken::N,hát,се̄лльк
142,Bauch::N,has,tjåejjie
143,Bauch::N,has,tjoajvve
144,Bauch::N,has,čoavji
145,Bauch::N,has,čuáv'ji
146,Bauch::N,has,čåu´jj
147,Bauch::N,has,чо̄ввьй
148,Nabel::N,köldök,naepie
149,Nabel::N,köldök,náhpe
150,Nabel::N,köldök,náhpi
151,Nabel::N,köldök,nääpi
152,Nabel::N,köldök,nää´pp
153,Nabel::N,köldök,на̄бпь
154,Busen::N,mell,boenge
155,Busen::N,mell,bållå
156,Busen::N,mell,čižži
157,Busen::N,mell,njamma
158,Busen::N,mell,njižže
159,Busen::N,mell,nje´ǯǯ
160,Busen::N,mell,раннҍт
161,Busen::N,kebel,boenge
162,Busen::N,kebel,bållå
163,Busen::N,kebel,čižži
164,Busen::N,kebel,njamma
165,Busen::N,kebel,njižže
166,Busen::N,kebel,nje´ǯǯ
167,Busen::N,kebel,раннҍт
168,Brust::N,mell,mïelke
169,Brust::N,mell,radde
170,Brust::N,mell,mielgga
171,Brust::N,mell,raddi
172,Brust::N,mell,radde
173,Brust::N,mell,râ´dd
174,Brust::N,mell,раннҍт
175,Schulter::N,váll,åelkie
176,Schulter::N,váll,oalgge
177,Schulter::N,váll,hárdu
178,Schulter::N,váll,ärdee
179,Schulter::N,váll,uál'gi
180,Schulter::N,váll,a´rddi
181,Schulter::N,váll,vuä´lǧǧ
182,Schulter::N,váll,вуэллык
183,Arm::N,kar,gïete
184,Arm::N,kar,giehta
185,Arm::N,kar,giehta
186,Arm::N,kar,kietâ
187,Arm::N,kar,kie'tâkaaṿâ
188,Arm::N,kar,ǩiõtt
189,Arm::N,kar,кӣдт
190,Ellenbogen::N,könyök,gernjere
191,Ellenbogen::N,könyök,garŋŋel
192,Ellenbogen::N,könyök,gargŋil
193,Ellenbogen::N,könyök,käŋŋir
194,Ellenbogen::N,könyök,kõõnjâr
195,Ellenbogen::N,könyök,карьнэль
196,Hand::N,kéz,gïete
197,Hand::N,kéz,giehta
198,Hand::N,kéz,giehta
199,Hand::N,kéz,kietâ
200,Hand::N,kéz,ǩiõtt
201,Hand::N,kéz,кӣдт
202,Handfläche::N,tenyér,gïeten-låapoe
203,Handfläche::N,tenyér,giehtavuodo
204,Handfläche::N,tenyér,tjårmmåvuodo
205,Handfläche::N,tenyér,giehtaloahpu
206,Handfläche::N,tenyér,kiämád
207,Handfläche::N,tenyér,kuámmir
208,Handfläche::N,tenyér,kuä´m'mer
209,Handfläche::N,tenyér,ǩiõttǩeä´m'men
210,Handfläche::N,tenyér,ко̄а̄ллдэгк
211,Handfläche::N,tenyér,кӣдткоалдэгк
212,Finger::N,ujj,soerme
213,Finger::N,ujj,tjuvdde
214,Finger::N,ujj,suorbma
215,Finger::N,ujj,čuvde
216,Finger::N,ujj,suor'mâ
217,Finger::N,ujj,suõrmm
218,Finger::N,ujj,це̄ххп
219,Fingernagel::N,köröm,gadtse
220,Fingernagel::N,köröm,guehpere
221,Fingernagel::N,köröm,gadtsa
222,Fingernagel::N,köröm,gazza
223,Fingernagel::N,köröm,kozzâ
224,Fingernagel::N,köröm,kõʒʒ
225,Fingernagel::N,köröm,кэ̄ннц
226,Nagel[Anatomie]::N,köröm,gadtse
227,Nagel[Anatomie]::N,köröm,guehpere
228,Nagel[Anatomie]::N,köröm,gadtsa
229,Nagel[Anatomie]::N,köröm,gazza
230,Nagel[Anatomie]::N,köröm,kozzâ
231,Nagel[Anatomie]::N,köröm,kõʒʒ
232,Nagel[Anatomie]::N,köröm,кэ̄ннц
233,Zeh::N,lábujj,tjiehtjere
234,Zeh::N,lábujj,juolggetjuvdde
235,Zeh::N,lábujj,juolgesuorbma
236,Zeh::N,lábujj,jyel'gisuor'mâ
237,Zeh::N,lábujj,jue´lǧǧsuõrmm
238,Zeh::N,lábujj,ю̄лльк-це̄һп
239,Fuß::N,láb,juelkie
240,Fuß::N,láb,juolgge
241,Fuß::N,láb,juolgi
242,Fuß::N,láb,jyel'gi
243,Fuß::N,láb,jue´lǧǧ
244,Fuß::N,láb,ла̄бпь
245,Ferse::N,sarok,båetskie
246,Ferse::N,sarok,boasske
247,Ferse::N,sarok,šušmi
248,Ferse::N,sarok,šušme
249,Ferse::N,sarok,jue´lǧǧkädd
250,Ferse::N,sarok,ка̄ннт
251,Knie::N,térd,boelve
252,Knie::N,térd,buolvva
253,Knie::N,térd,čibbi
254,Knie::N,térd,veaŋki
255,Knie::N,térd,iidâ
256,Knie::N,térd,puõlvv
257,Knie::N,térd,пуллв
258,Oberschenkel::N,comb,ruaksja
259,Oberschenkel::N,comb,tjibbe
260,Oberschenkel::N,comb,gassaváhkká
261,Oberschenkel::N,comb,badjeváhkáa
262,Oberschenkel::N,comb,čuár'bpeeḷi
263,Oberschenkel::N,comb,če´bb
264,Oberschenkel::N,comb,чуаррбе̄лль
265,Bein::N,láb,juelkie
266,Bein::N,láb,juolgge
267,Bein::N,láb,juolgi
268,Bein::N,láb,jyel'gi
269,Bein::N,láb,jue´lǧǧ
270,Bein::N,láb,ю̄лльк
271,Bein::N,lábszár,juelkie
272,Bein::N,lábszár,juolgge
273,Bein::N,lábszár,juolgi
274,Bein::N,lábszár,jyel'gi
275,Bein::N,lábszár,jue´lǧǧ
276,Bein::N,lábszár,ю̄лльк
277,Körper::N,test,kråahpe
278,Körper::N,test,rumáj
279,Körper::N,test,rumaš
280,Körper::N,test,ruumâš
281,Körper::N,test,rå´pp
282,Körper::N,test,лышшьк
283,Körper::N,test,роаӈӈьк
284,Haut::N,bőr,njaltja
285,Haut::N,bőr,lijkke
286,Haut::N,bőr,tjuobma
287,Haut::N,bőr,liiki
288,Haut::N,bőr,liške
289,Haut::N,bőr,le´šǩǩ
290,Haut::N,bőr,лышшьк
291,Blut::N,vér,vïrre
292,Blut::N,vér,maelie
293,Blut::N,vér,varra
294,Blut::N,vér,varra
295,Blut::N,vér,vorrâ
296,Blut::N,vér,võrr
297,Blut::N,vér,вэ̄рр
298,Ader::N,ér,åerie
299,Ader::N,ér,aajroe
300,Ader::N,ér,suodna
301,Ader::N,ér,varrasuotna
302,Ader::N,ér,suoṇâ
303,Ader::N,ér,suõnn
304,Ader::N,ér,сӯнн
305,Sehne::N,ín,soene
306,Sehne::N,ín,gåårtenje
307,Sehne::N,ín,suodna
308,Sehne::N,ín,suotna
309,Sehne::N,ín,suoṇâ
310,Sehne::N,ín,suõnn
311,Sehne::N,ín,сӯнн
312,Knochen::N,csont,måara
313,Knochen::N,csont,måaroe
314,Knochen::N,csont,dákte
315,Knochen::N,csont,dákti
316,Knochen::N,csont,tähti
317,Knochen::N,csont,tä´htt
318,Knochen::N,csont,та̄ххт
319,Knochen::N,csont,та̄ффьт
320,Gehirn::N,agy,aajla
321,Gehirn::N,agy,vuojŋam
322,Gehirn::N,agy,vuoigŋašat
323,Gehirn::N,agy,vuoi'ŋâšeh
324,Gehirn::N,agy,vuo'ivâšneh
325,Gehirn::N,agy,vuõivâšn
326,Gehirn::N,agy,вуэййвэшна
327,Gehirn::N,agyvelő,aajla
328,Gehirn::N,agyvelő,vuojŋam
329,Gehirn::N,agyvelő,vuoigŋašat
330,Gehirn::N,agyvelő,vuoi'ŋâšeh
331,Gehirn::N,agyvelő,vuo'ivâšneh
332,Gehirn::N,agyvelő,vuõivâšn
333,Gehirn::N,agyvelő,вуэййвэшна
334,Herz::N,szív,vaajmoe
335,Herz::N,szív,tsåhke
336,Herz::N,szív,váibmu
337,Herz::N,szív,váimu
338,Herz::N,szív,čââ´đ
339,Herz::N,szív,кӯттҌк
340,Magen::N,gyomor,tjåejjie
341,Magen::N,gyomor,tjoajvve
342,Magen::N,gyomor,čoavji
343,Magen::N,gyomor,čuáv'ji
344,Magen::N,gyomor,čåu´jj
345,Magen::N,gyomor,чо̄ввьй
346,Leber::N,máj,mueksie
347,Leber::N,máj,librre
348,Leber::N,máj,vuoivvas
349,Leber::N,máj,vuoivâs
350,Leber::N,máj,vuõivâs
351,Leber::N,máj,вуйвас
352,Atem::N,lehelet,voejngehtasse
353,Atem::N,lehelet,båssånis
354,Atem::N,lehelet,vuojŋadahka
355,Atem::N,lehelet,vuoiŋŋahat
356,Atem::N,lehelet,vuo'iŋâstim
357,Atem::N,lehelet,jiõg'g
358,Atem::N,lehelet,вӯйнас
359,Atem::N,lehelet,вӯййнмушш
360,Atem::N,lélegzet,voejngehtasse
361,Atem::N,lélegzet,båssånis
362,Atem::N,lélegzet,vuojŋadahka
363,Atem::N,lélegzet,vuoiŋŋahat
364,Atem::N,lélegzet,vuo'iŋâstim
365,Atem::N,lélegzet,jiõg'g
366,Atem::N,lélegzet,вӯйнас
367,Atem::N,lélegzet,вӯййнмушш
368,Hunger::N,éhség,nielkie
369,Hunger::N,éhség,nielgge
370,Hunger::N,éhség,nealgi
371,Hunger::N,éhség,nelgi
372,Hunger::N,éhség,neä´lǧǧ
373,Hunger::N,éhség,не̄лльк
374,Träne::N,könny,gïknjele
375,Träne::N,könny,ganjál
376,Träne::N,könny,ganjal
377,Träne::N,könny,koonjâl
378,Träne::N,könny,kõõnjâl
379,Träne::N,könny,кэ̄нял
380,Geschmack::N,íz,aelmie
381,Geschmack::N,íz,muosse
382,Geschmack::N,íz,smáhkka
383,Geschmack::N,íz,máhku
384,Geschmack::N,íz,smáhkka
385,Geschmack::N,íz,mááhu
386,Geschmack::N,íz,smakkâ
387,Geschmack::N,íz,njõõd
388,Geschmack::N,íz,smääkk
389,Geschmack::N,íz,ня̄лльк
390,Geruch::N,szag,haaje
391,Geruch::N,szag,habjja
392,Geruch::N,szag,hádja
393,Geruch::N,szag,opsâ
394,Geruch::N,szag,haajâ
395,Geruch::N,szag,õpss
396,Geruch::N,szag,haajj
397,Geruch::N,szag,апс
398,Geruch::N,szag,лэ̄гк
399,Schlaf::N,álom,nahkerh
400,Schlaf::N,álom,nager
401,Schlaf::N,álom,oados
402,Schlaf::N,álom,nagir
403,Schlaf::N,álom,naṿer
404,Schlaf::N,álom,nââ´er
405,Schlaf::N,álom,нагерь
406,Schlaf::N,alvás,nahkerh
407,Schlaf::N,alvás,nager
408,Schlaf::N,alvás,oados
409,Schlaf::N,alvás,nagir
410,Schlaf::N,alvás,naṿer
411,Schlaf::N,alvás,nââ´er
412,Schlaf::N,alvás,нагерь
413,Traum::N,álom,nahkere
414,Traum::N,álom,niehko
415,Traum::N,álom,niehku
416,Traum::N,álom,naṿer
417,Traum::N,álom,nââ´er
418,Traum::N,álom,нагерь
419,Himmel::N,ég,elmie
420,Himmel::N,ég,almme
421,Himmel::N,ég,albmi
422,Himmel::N,ég,alme
423,Himmel::N,ég,â´lmm
424,Himmel::N,ég,алльм
425,Himmel::N,menny,elmie
426,Himmel::N,menny,almme
427,Himmel::N,menny,albmi
428,Himmel::N,menny,alme
429,Himmel::N,menny,â´lmm
430,Himmel::N,menny,алльм
431,Sonne::N,nap,biejjie
432,Sonne::N,nap,bæjvásj
433,Sonne::N,nap,beaivváš
434,Sonne::N,nap,peivi
435,Sonne::N,nap,piäiváš
436,Sonne::N,nap,pei´vv
437,Sonne::N,nap,пе̄ййв
438,Mond::N,hold,aske
439,Mond::N,hold,mánno
440,Mond::N,hold,mánnu
441,Mond::N,hold,máánu
442,Mond::N,hold,mään
443,Mond::N,hold,ма̄нн
444,Stern::N,csillag,daasta
445,Stern::N,csillag,naestie
446,Stern::N,csillag,násste
447,Stern::N,csillag,násti
448,Stern::N,csillag,täsni
449,Stern::N,csillag,tä´snn
450,Stern::N,csillag,та̄ссьт
451,Luft::N,levegő,elmie
452,Luft::N,levegő,ájmmo
453,Luft::N,levegő,áibmu
454,Luft::N,levegő,áimu
455,Luft::N,levegő,šõŋŋ
456,Luft::N,levegő,вӯйнас
457,Wind::N,szél,bïegke
458,Wind::N,szél,biegga
459,Wind::N,szél,biegga
460,Wind::N,szél,pieg'gâ
461,Wind::N,szél,piõg'g
462,Wind::N,szél,пӣӈӈк
463,Welle::N,hullám,baaroe
464,Welle::N,hullám,bárro
465,Welle::N,hullám,bárru
466,Welle::N,hullám,pááṛu
467,Welle::N,hullám,päärr
468,Welle::N,hullám,нэ̄ммп
469,Wasser::N,víz,tjaetsie
470,Wasser::N,víz,tjáhtje
471,Wasser::N,víz,čáhci
472,Wasser::N,víz,čääci
473,Wasser::N,víz,čää´cc
474,Wasser::N,víz,ча̄дзь
475,Stein::N,kő,gierkie
476,Stein::N,kő,giergge
477,Stein::N,kő,geađgi
478,Stein::N,kő,keđgi
479,Stein::N,kő,ǩeä´dǧǧ
480,Stein::N,kő,ке̄ддҌк
481,Boden::N,föld,betnie
482,Boden::N,föld,ednam
483,Boden::N,föld,bodni
484,Boden::N,föld,vuođđu
485,Boden::N,föld,ponne
486,Boden::N,föld,vuáđ̣u
487,Boden::N,föld,vuâđđ
488,Boden::N,föld,лаввьн
489,Boden::N,föld,е̄ммьне
490,Boden::N,talaj,betnie
491,Boden::N,talaj,ednam
492,Boden::N,talaj,bodni
493,Boden::N,talaj,vuođđu
494,Boden::N,talaj,ponne
495,Boden::N,talaj,vuáđ̣u
496,Boden::N,talaj,vuâđđ
497,Boden::N,talaj,лаввьн
498,Boden::N,talaj,е̄ммьне
499,Erde::N,föld,jåarta
500,Erde::N,föld,mueltie
501,Erde::N,föld,ednam
502,Erde::N,föld,mållde
503,Erde::N,föld,eana
504,Erde::N,föld,eennâm
505,Erde::N,föld,mädd
506,Erde::N,föld,jânnam
507,Erde::N,föld,е̄ммьне
508,Staub::N,por,heblie
509,Staub::N,por,tsumhtsie
510,Staub::N,por,dubme
511,Staub::N,por,dopmu
512,Staub::N,por,kovjâ
513,Staub::N,por,põõ´l
514,Staub::N,por,кэ̄ббьй
515,Rauch::N,füst,soeve
516,Rauch::N,füst,suovva
517,Rauch::N,füst,suovva
518,Rauch::N,füst,suoṿâ
519,Rauch::N,füst,suõvv
520,Rauch::N,füst,сӯвв
521,Funke::N,szikra,naestie
522,Funke::N,szikra,tjuonam
523,Funke::N,szikra,čuotnan
524,Funke::N,szikra,čuođâlm
525,Funke::N,szikra,iiskâr
526,Funke::N,szikra,čuõzzâm
527,Funke::N,szikra,чӯссэм
528,Feuer::N,tűz,dålle
529,Feuer::N,tűz,dållå
530,Feuer::N,tűz,dolla
531,Feuer::N,tűz,tullâ
532,Feuer::N,tűz,toll
533,Feuer::N,tűz,то̄лл
534,Licht::N,fény,tjoevke
535,Licht::N,fény,tjuovgga
536,Licht::N,fény,čuovga
537,Licht::N,fény,čuovggas
538,Licht::N,fény,čuoṿâ
539,Licht::N,fény,toll
540,Licht::N,fény,čuõvv
541,Licht::N,fény,то̄лл
542,Schatten::N,árnyék,skugkie
543,Schatten::N,árnyék,soejvene
544,Schatten::N,árnyék,irkes
545,Schatten::N,árnyék,sieges
546,Schatten::N,árnyék,itku
547,Schatten::N,árnyék,suoivâ
548,Schatten::N,árnyék,õõtt
549,Schatten::N,árnyék,ǩeeu´niǩ
550,Schatten::N,árnyék,кывьнэхь
551,Wetter::N,idő,vïerhtse
552,Wetter::N,idő,dálkke
553,Wetter::N,idő,dálki
554,Wetter::N,idő,šoŋŋâ
555,Wetter::N,idő,šõŋŋ
556,Wetter::N,idő,шэ̄ӈӈ
557,Wetter::N,időjárás,vïerhtse
558,Wetter::N,időjárás,dálkke
559,Wetter::N,időjárás,dálki
560,Wetter::N,időjárás,šoŋŋâ
561,Wetter::N,időjárás,šõŋŋ
562,Wetter::N,időjárás,шэ̄ӈӈ
563,Nebel::N,köd,såavla
564,Nebel::N,köd,mearhka
565,Nebel::N,köd,murkko
566,Nebel::N,köd,mierkká
567,Nebel::N,köd,mierká
568,Nebel::N,köd,miär'kká
569,Nebel::N,köd,oṃo
570,Nebel::N,köd,sue´lnn
571,Nebel::N,köd,цӣгк
572,Nebel::N,köd,сулльн
573,Wolke::N,felhő,balve
574,Wolke::N,felhő,balvva
575,Wolke::N,felhő,balva
576,Wolke::N,felhő,polvâ
577,Wolke::N,felhő,põlvv
578,Wolke::N,felhő,пэллв
579,Regen::N,eső,ebrie
580,Regen::N,eső,harvve
581,Regen::N,eső,arvi
582,Regen::N,eső,arve
583,Regen::N,eső,â´brr
584,Regen::N,eső,аббьр
585,Schnee::N,hó,lopme
586,Schnee::N,hó,moehtege
587,Schnee::N,hó,muohta
588,Schnee::N,hó,muohta
589,Schnee::N,hó,muotâ
590,Schnee::N,hó,muõtt
591,Schnee::N,hó,вэ̄дз
592,Schnee::N,hó,куэллт
593,Eis::N,jég,jïenge
594,Eis::N,jég,jiegŋa
595,Eis::N,jég,jiekŋa
596,Eis::N,jég,jieŋ̣â
597,Eis::N,jég,jiõŋŋ
598,Eis::N,jég,ӣӈӈ
599,Frost::N,fagy,baajkoe
600,Frost::N,fagy,tjoasskem
601,Frost::N,fagy,buolaš
602,Frost::N,fagy,puolâš
603,Frost::N,fagy,puõlâš
604,Frost::N,fagy,мӯнь
605,Kälte::N,hideg,jueskie
606,Kälte::N,hideg,tjåetskeme
607,Kälte::N,hideg,tjoasskem
608,Kälte::N,hideg,čoaskin
609,Kälte::N,hideg,ko'lmâsvuotâ
610,Kälte::N,hideg,ijss
611,Kälte::N,hideg,čuä´cǩǩem
612,Kälte::N,hideg,tuârggnjõs
613,Kälte::N,hideg,кэ̄лмас
614,Hitze::N,hő,baahke
615,Hitze::N,hő,báhkka
616,Hitze::N,hő,báhkka
617,Hitze::N,hő,pakkâ
618,Hitze::N,hő,kuṃe
619,Hitze::N,hő,paašt
620,Hitze::N,hő,жоарр
621,Hitze::N,hőség,baahke
622,Hitze::N,hőség,báhkka
623,Hitze::N,hőség,báhkka
624,Hitze::N,hőség,pakkâ
625,Hitze::N,hőség,kuṃe
626,Hitze::N,hőség,paašt
627,Hitze::N,hőség,жоарр
628,Raureif::N,zúzmara,jyjse
629,Raureif::N,zúzmara,ridne
630,Raureif::N,zúzmara,goarre
631,Raureif::N,zúzmara,ritni
632,Raureif::N,zúzmara,suhči
633,Raureif::N,zúzmara,riṇe
634,Raureif::N,zúzmara,ай
635,Regenbogen::N,szivárvány,aatjan goengere
636,Regenbogen::N,szivárvány,aatjan joekse
637,Regenbogen::N,szivárvány,ádjájuoksa
638,Regenbogen::N,szivárvány,arvedávgi
639,Regenbogen::N,szivárvány,bajándávgi
640,Regenbogen::N,szivárvány,äijihtävgi
641,Regenbogen::N,szivárvány,teârmmazjohss
642,Regenbogen::N,szivárvány,тӣрмесью̄ккс
643,Donner::N,dörgés,raejrie
644,Donner::N,dörgés,átjek
645,Donner::N,dörgés,átjárájdde
646,Donner::N,dörgés,áddjá
647,Donner::N,dörgés,baján
648,Donner::N,dörgés,juuṛâ
649,Donner::N,dörgés,tie´rmes
650,Donner::N,dörgés,тӣрмесь
651,Donner::N,dörgés,ча̄ркнэгк
652,Donner::N,mennydörgés,raejrie
653,Donner::N,mennydörgés,átjek
654,Donner::N,mennydörgés,átjárájdde
655,Donner::N,mennydörgés,áddjá
656,Donner::N,mennydörgés,baján
657,Donner::N,mennydörgés,juuṛâ
658,Donner::N,mennydörgés,tie´rmes
659,Donner::N,mennydörgés,тӣрмесь
660,Donner::N,mennydörgés,ча̄ркнэгк
661,Strömung::N,áramlat,njuvvie
662,Strömung::N,áramlat,ájggedáhpe
663,Strömung::N,áramlat,rávdnji
664,Strömung::N,áramlat,virde
665,Strömung::N,áramlat,ve´rdd
666,Strömung::N,áramlat,выррьт
667,Tropfen::N,csepp,gåajhkohts
668,Tropfen::N,csepp,gåjkudis
669,Tropfen::N,csepp,goaikkanas
670,Tropfen::N,csepp,čalme
671,Tropfen::N,csepp,čâ´lmm
672,Tropfen::N,csepp,ча̄лльм
673,Schaum::N,hab,sapte
674,Schaum::N,hab,såpptå
675,Schaum::N,hab,sokta
676,Schaum::N,hab,suptâ
677,Schaum::N,hab,soptt
678,Schaum::N,hab,со̄ппт
679,Schaum::N,tajték,sapte
680,Schaum::N,tajték,såpptå
681,Schaum::N,tajték,sokta
682,Schaum::N,tajték,suptâ
683,Schaum::N,tajték,soptt
684,Schaum::N,tajték,со̄ппт
685,Schmutz::N,piszok,haaskoe
686,Schmutz::N,piszok,duolvva
687,Schmutz::N,piszok,duolva
688,Schmutz::N,piszok,durdi
689,Schmutz::N,piszok,stänži
690,Schmutz::N,piszok,sähss
691,Schmutz::N,piszok,са̄ккьс
692,Schmutz::N,piszok,не̄шшь
693,See::N,tó,jaevrie
694,See::N,tó,jávrre
695,See::N,tó,jávri
696,See::N,tó,jävri
697,See::N,tó,jâu´rr
698,See::N,tó,я̄ввьр
699,Sumpf::N,mocsár,pluevie
700,Sumpf::N,mocsár,áhpe
701,Sumpf::N,mocsár,sæmssa
702,Sumpf::N,mocsár,jeaggi
703,Sumpf::N,mocsár,jeggi
704,Sumpf::N,mocsár,jeä´ǧ'ǧ
705,Sumpf::N,mocsár,ла̄ммьп
706,Moor::N,láp,pluevie
707,Moor::N,láp,jiegge
708,Moor::N,láp,suotnju
709,Moor::N,láp,karrii
710,Moor::N,láp,kä´rev
711,Moor::N,láp,veättaǩ
712,Moor::N,láp,ла̄ммьп
713,Wiese::N,rét,ïentje
714,Wiese::N,rét,giedde
715,Wiese::N,rét,gieddi
716,Wiese::N,rét,nijtto
717,Wiese::N,rét,пуэшенҍ
718,Wiese::N,mező,ïentje
719,Wiese::N,mező,giedde
720,Wiese::N,mező,gieddi
721,Wiese::N,mező,nijtto
722,Wiese::N,mező,пуэшенҍ
723,Wald::N,erdő,skåake
724,Wald::N,erdő,skåajje
725,Wald::N,erdő,miehtsie
726,Wald::N,erdő,vuovdde
727,Wald::N,erdő,miehttse
728,Wald::N,erdő,vuovdi
729,Wald::N,erdő,meahcci
730,Wald::N,erdő,mecci
731,Wald::N,erdő,vyemi
732,Wald::N,erdő,vue´mm
733,Wald::N,erdő,meä´c'c
734,Wald::N,erdő,ля̄ммт
735,Hügel::N,domb,deava
736,Hügel::N,domb,dievvá
737,Hügel::N,domb,dievvá
738,Hügel::N,domb,čummâ
739,Hügel::N,domb,pä´rcc
740,Hügel::N,domb,teä´rmm
741,Hügel::N,domb,ка̄ннҌт
742,Anhöhe::N,magaslat,deava
743,Anhöhe::N,magaslat,jalladahke
744,Anhöhe::N,magaslat,dievásj
745,Anhöhe::N,magaslat,aláš
746,Anhöhe::N,magaslat,luohkká
747,Anhöhe::N,magaslat,tiävá
748,Anhöhe::N,magaslat,poorááš
749,Anhöhe::N,magaslat,ču´lpp
