,Concept_ID,lt,mdf
776,reich::A,turtingas,козя
777,bekannt::A,žinomas,содаф
778,bekannt::A,pažįstamas,содаф
779,berühmt::A,žymus,содавикс
780,berühmt::A,garsus,содавикс
781,fremd::A,svetimas,лия
782,fremd::A,svetimas,аф содаф
783,verschieden::A,įvairus,аф фкя ла́цонь
784,nah::A,artimas,мала
785,nah::A,artimas,аф ичкоздень
786,fern::A,tolimas,и́чкоздень
787,fern::A,tolimas,куна́рдонь
788,linker::A,kairys,кержи
789,rechter::A,dešinys,види
790,anderer::A,kitas,лия
791,erster::A,pirmas,васенце
792,zweiter::A,antras,омбоце
793,dritter::A,trečias,колмоце
794,letzter::A,paskutinis,ме́кольце
795,allein::ADV,vienas,ськамонза
796,auf einmal::ADV,iš karto,вихцок
797,zusammen::ADV,kartu,марс
798,zusammen::ADV,kartu,ма́рса
799,zusammen::ADV,drauge,марс
800,zusammen::ADV,drauge,ма́рса
801,lange::ADV,ilgai,кува́тьс
802,plötzlich::ADV,staiga,а́пак учт
803,sofort::ADV,tuojau,тяникиге
804,später::ADV,vėliau,ме́ле
805,später::ADV,paskiau,ме́ле
806,jetzt::ADV,dabãr,тяни
807,heute::ADV,šiandien,тячи
808,morgen::ADV,rytoj,ва́нды
809,bald::ADV,greitai,курок
810,bald::ADV,netrukus,курок
811,dann::ADV,po to,меле
812,dann::ADV,po to,сяда меле
813,gestern::ADV,vakar,ися́к
814,einst::ADV,kadaise,весть
815,einst::ADV,kadaise,мзя́рда-бди
816,einst::ADV,kitą kartą,весть
817,einst::ADV,kitą kartą,мзя́рда-бди
818,damals::ADV,anuomet,эста
819,damals::ADV,anuokart,эста
820,danach::ADV,po to,меле
821,danach::ADV,paskui,меле
822,vorher::ADV,anksčiau,инголи
823,zuerst::ADV,pirma,ва́сенда
824,zuerst::ADV,iš pradžių̃,ва́сенда
825,einmal::ADV,kartą,весть
826,einmal::ADV,vieną kartą,весть
827,manchmal::ADV,kai kada,лия́ста
828,manchmal::ADV,kai kada,ко́ста-ко́ста
829,oft::ADV,dažnai,си́деста
830,immer::ADV,visada,фалу
831,immer::ADV,visada,най
832,immer::ADV,visuomet,фалу
833,immer::ADV,visuomet,най
834,niemals::ADV,niekada,аф мзя́рдонга
835,niemals::ADV,niekuomet,аф мзя́рдонга
836,hier::ADV,čia,тяса
837,hierhin::ADV,šen,сей
838,hierhin::ADV,šen,тяза
839,hierhin::ADV,čionai,сей
840,hierhin::ADV,čionai,тяза
841,von hier::ADV,iš čia,тя́ста
842,dort::ADV,ten,тоса
843,dort::ADV,tenai,тоса
844,dorthin::ADV,ten,тов
845,dorthin::ADV,ten,тоза
846,dorthin::ADV,ten link,тов
847,dorthin::ADV,ten link,тоза
848,geradeaus::ADV,tiesiai,ви́деста
849,vorwärts::ADV,pirmyn,и́нголи
850,rückwärts::ADV,atbulai,ме́ки
851,zurück::ADV,atgal,ме́ки
852,unten::ADV,žemai,ала
853,unten::ADV,apačioje,ала
854,hinab::ADV,žemyn,алу
855,oben::ADV,viršuj,вяре
856,hinauf::ADV,aukštyn,вяри
857,hinauf::ADV,į viršų,вяри
858,überall::ADV,visur,се́мбе ва́стова
859,nicht::ADV,ne,аф
860,ein wenig::ADV,truputį,аф лама
861,kaum::ADV,vos,а́ньцек
862,sehr::ADV,labai,пяк
863,sehr::ADV,baisiai,пяк
864,so::ADV,taip,ста́не
865,noch::ADV,dar,нинге
866,nur::ADV,tik,аньцек
867,nur::ADV,vien,аньцек
868,schon::ADV,jau,ни
869,wieder::ADV,vėl,та́га
870,wieder::ADV,iš naujo,та́га
871,vergebens::ADV,veltui,стак
872,vergebens::ADV,bergždžiai,стак
873,vor::PRP,prieš,инголе
874,hinter::PRP,už,фтала
875,hinter::PRP,už,мельге
876,unter::PRP,po,ала
877,durch::PRP,pro,пачк
878,durch::PRP,per,пачк
879,neben::PRP,prie,ваксса
880,neben::PRP,šalia,ваксса
881,zwischen::PRP,tarp,ёткса
882,wegen::PRP,dėl,сюнеда
883,wegen::PRP,dėlei,сюнеда
884,dies::PRN,šis,тя
885,dies::PRN,šitas,тя
886,das::PRN,tat,ся
887,das::PRN,tat,тона
888,alles::PRN,visas,сембе
889,ich::PRN,aš,мон
890,du::PRN,tu,тон
891,er::PRN,jis,сон
892,wir::PRN,mes,минь
893,ihr::PRN,jūs,тинь
894,sie::PRN,ji,синь
895,sie::PRN,jos,синь
896,was::FPRN,kas,мезе
897,wer::FPRN,kas,кие
898,wo::FADV,kur,коса
899,wohin::FADV,kur,ков
900,wohin::FADV,kur,коза
901,wohin::FADV,kur link,ков
902,wohin::FADV,kur link,коза
903,wie::FADV,kaip,ко́да
904,warum::FADV,kod̃ėl,мес
905,warum::FADV,dėl ko,мес
906,wieviel::FNUM,kiek,мзя́ра
907,eins::NUM,vienas,фкя
908,zwei::NUM,du,кафта
909,drei::NUM,trys,колма
910,vier::NUM,keturi,ниле
911,fünf::NUM,penki,вете
912,sechs::NUM,šeši,кота
913,sieben::NUM,septyni,сисем
914,acht::NUM,aštuoni,кафкса
915,neun::NUM,devyni,ве́йхкса
916,zehn::NUM,dešimt,кемонь
917,elf::NUM,vienuolika,кефкие
918,zwölf::NUM,dvylika,кемгафтува
919,zwanzig::NUM,dvidešimt,комсь
920,dreißig::NUM,trisdešimt,колмогемонь
921,vierzig::NUM,keturiasdešimt,нильге́монь
922,fünfzig::NUM,penkiasdešimt,ве́дьгемонь
923,sechzig::NUM,šešiasdešimt,ко́дгемонь
924,siebzig::NUM,septyniasdešimt,сизьге́монь
925,achtzig::NUM,aštuoniasdešimt,ка́фксогемонь
926,neunzig::NUM,devyniasdešimt,ве́йхксогемонь
927,hundert::NUM,šimtas,сяда
928,tausend::NUM,tūkstantis,тёжянь
929,und::CNJ,ĩr,и
930,und::CNJ,ĩr,дъ
931,oder::CNJ,ar,или
932,oder::CNJ,ar,али
933,oder::CNJ,arba,или
934,oder::CNJ,arba,али
935,stehen::V,stovėti,а́щемс стя́да
936,sitzen::V,sėdėti,ащемс озада
937,liegen::V,gulėti,ма́дозь а́щемс
938,hängen::V,kyboti,нюрьгомс
939,hängen::V,kabėti,нюрьгомс
940,werden::V,taptis,арамс
941,werden::V,taptis,тиевомс
942,werden::V,darytis,арамс
943,werden::V,darytis,тиевомс
944,passieren::V,atsitikti,лисэмс
945,passieren::V,atsitikti,эвондамс
946,passieren::V,pasitaikyti,лисэмс
947,passieren::V,pasitaikyti,эвондамс
948,beginnen::V,prasid́ėti,ушедомс
949,enden::V,baigtis,лоткамс
950,wechseln::V,keistis,по́лафнемс
951,wechseln::V,pasikeisti,по́лафнемс
952,aufgehen[Sonne]::V,tekėti,стямс
953,aufgehen[Sonne]::V,tekėti,лисемс
954,aufgehen[Sonne]::V,patekėti,стямс
955,aufgehen[Sonne]::V,patekėti,лисемс
956,untergehen[Sonne]::V,leistis,валгомс
957,untergehen[Sonne]::V,nusileisti,валгомс
958,scheinen[Sonne]::V,šviesti,ва́лдоптомс
959,donnern::V,griausti,торамс
960,donnern::V,griaudėti,торамс
961,wehen::V,pūsti,уфа́мс
962,strömen::V,lietis,шудемс
963,strömen::V,plūsti,шудемс
964,fließen::V,tekėti,шудемс
965,sich drehen::V,suktis,шаромс
966,sich drehen::V,pasisukti,шаромс
967,schwanken::V,svyruoti,якамс
968,schwingen::V,suptis,люксемс
969,schwingen::V,suptis,нюрьсемс
970,fallen::V,pulti,прамс
971,fallen::V,pulti,прашендомс
972,fallen::V,kristi,прамс
973,fallen::V,kristi,прашендомс
974,brennen::V,degti,паломс
975,rauchen::V,rūkyti,качадомс
976,regnen::V,lyti,пиземс
977,gefrieren::V,užšalti,эйндамс
978,gefrieren::V,užšalti,кельмомс
979,tauen::V,tirpti,соламс
980,schmelzen::V,lydytis,соламс
981,trocknen::V,džiūti,коськомс
982,sieden::V,virti,лакамс
983,faulen::V,pūti,наксадомс
984,verfaulen::V,švinkti,наксадомс
985,reißen::V,plyšti,сязевомс
986,reißen::V,trūkti,сязевомс
987,versinken::V,skę̃sti,ваямс
988,versinken::V,grimzti,ваямс
989,vergehen::V,praeiti,ётамс
990,erscheinen::V,pasirodyti,эвондамс
991,verschwinden::V,dingti,юма́мс
992,verschwinden::V,išnykti,юма́мс
993,verschwinden::V,pranykti,юма́мс
994,sinken::V,kristi,валгомс
995,abnehmen::V,mažėti,киремс
996,abnehmen::V,silpnėti,киремс
997,zunehmen::V,didėti,ламокстомс
998,zunehmen::V,didėti,рашнемс
999,zunehmen::V,padaugėti,ламокстомс
1000,zunehmen::V,padaugėti,рашнемс
1001,steigen::V,kilti,кеподемс
1002,wachsen::V,augti,касомс
1003,glänzen::V,blizgėti,цинзелдомс
1004,glänzen::V,blizgėti,цифордомс
1005,funkeln::V,žibėti,ци́фтордомс
1006,lärmen::V,triukšmauti,жалнамс
1007,läuten::V,skambinti,гайфтемс
1008,klingeln::V,skambinti,гайфтемс
1009,klirren::V,žvangėti,ка́нзеркшнемс
1010,brausen::V,šniokšti,жоледемс
1011,rauschen::V,ošti,вжнамс
1012,rauschen::V,ošti,гамнамс
1013,rauschen::V,šlamėti,вжнамс
1014,rauschen::V,šlamėti,гамнамс
1015,klingen::V,skardėti,кайгомс
1016,bellen::V,loti,ува́мс
1017,heulen::V,kaukti,сувомс
1018,heulen::V,kaukti,урнамс
1019,heulen::V,staugti,сувомс
1020,heulen::V,staugti,урнамс
1021,blasen::V,pūsti,уфа́мс
1022,pfeifen::V,švilpti,вяшкомс
1023,pfeifen::V,švilpauti,вяшкомс
1024,schreien::V,šaukti,пешкодомс
1025,stöhnen::V,dejuoti,куфцемс
1026,stöhnen::V,aimanuoti,куфцемс
1027,zittern::V,virpėti,таромс
1028,leben::V,gyventi,эрямс
1029,geboren werden::V,gimti,шачемс
1030,atmen::V,alsuoti,ажнамс
1031,atmen::V,kvėpuoti,ажнамс
1032,trinken::V,gerti,симомс
1033,essen::V,valgyti,ярхцамс
1034,schlucken::V,praryti,нилемс
1035,müde werden::V,nuvargti,сиземс
1036,müde werden::V,privargti,сиземс
1037,einschlafen::V,užmigti,матодовомс
1038,schlafen::V,miegoti,удомс
1039,aufwachen::V,pabusti,съргоземс
1040,aufstehen::V,keltis,стямс
1041,aufstehen::V,atsikelti,стямс
1042,sich erholen::V,pailsėti,ваймосемс
1043,sich erholen::V,poilsiauti,ваймосемс
1044,krank werden::V,susirgti,сярядькстомс
1045,krank sein::V,sirgti,сярядемс
1046,schmerzen::V,sopėti,сярядемс
1047,schmerzen::V,skaudėti,сярядемс
1048,husten::V,kosėti,козомс
1049,genesen::V,sveikti,пъ́чкамс
1050,genesen::V,taisytis,пъ́чкамс
1051,sterben::V,mirti,куломс
1052,sterben::V,numirti,куломс
1053,umkommen::V,žūti,юма́мс
1054,sich bewegen::V,judėti,шаштомс
1055,sich bewegen::V,pasijudinti,шаштомс
1056,sich rühren::V,krutėti,сърхка́мс
1057,sich erheben::V,pakilti,стямс
1058,sich erheben::V,atsikelti,стямс
1059,sich setzen::V,sėstis,озамс
1060,sich setzen::V,atsisėsti,озамс
1061,hinfallen::V,parkristi,прамс
1062,hinfallen::V,parkristi,сяворемс
1063,hinfallen::V,pargriūti,прамс
1064,hinfallen::V,pargriūti,сяворемс
1065,laufen::V,eiti,якамс
1066,schreiten::V,žengti,молемс
1067,schreiten::V,žengti,аськолямс
1068,schreiten::V,žingsniuoti,молемс
1069,schreiten::V,žingsniuoti,аськолямс
1070,spazierengehen::V,pasivaikščioti,якамс
1071,eilen::V,skubėti,эряскодомс
1072,sich beeilen::V,paskub́ėti,эряскодомс
1073,sich beeilen::V,pasiskubinti,эряскодомс
1074,sausen::V,dumti,лиемс
1075,sausen::V,lėkti,лиемс
1076,rennen::V,bėgti,арнемс
1077,springen::V,šokti,комотнемс
1078,klettern::V,kopti,ку́цемс
1079,schaukeln::V,supti,нюрямс
1080,schaukeln::V,linguoti,нюрямс
1081,kriechen::V,ropoti,шаштомс комада
1082,kriechen::V,šliaužti,шаштомс комада
1083,schwimmen::V,plaukti,уемс
1084,tauchen::V,nerti,юпиемс
1085,tauchen::V,nerti,чёпафнемс
1086,rudern::V,irtis,па́немс ве́неж
1087,rudern::V,irkluoti,па́немс ве́неж
1088,fahren::V,važiuoti,ардомс
1089,fahren::V,važinėti,ардомс
1090,fliegen::V,lėkti,лиемс
1091,fliegen::V,skristi,лиемс
1092,gehen::V,eiti,молемс
1093,weggehen::V,išeiti,тумс
1094,abfahren::V,išvykti,тумс
1095,abfahren::V,išvažiuoti,тумс
1096,anhalten::V,sustoti,лоткамс
1097,hineingehen::V,įeiti,сува́мс
1098,eintreten::V,įžengti,сува́мс
1099,kommen::V,ateiti,самс
1100,ankommen::V,ateiti,самс
1101,ankommen::V,ateiti,пачкодемс
1102,zurückkommen::V,grį̃žti,мърдамс
1103,zurückkommen::V,sugrį̃žti,мърдамс
1104,bleiben::V,likti,иля́домс
1105,bleiben::V,pasilikti,иля́домс
1106,warten::V,laukti,учемс
1107,erwarten::V,laukti,учемс
1108,suchen::V,ieškoti,вешемс
1109,finden::V,rasti,мумс
1110,finden::V,surasti,мумс
1111,versuchen::V,mėginti,варчсемс
1112,vorbereiten::V,rengti,анокламс
1113,lieben::V,myĺėti,кельгомс
1114,mögen::V,ḿėgti,кельгомс
1115,mögen::V,patikti,кельгомс
1116,lachen::V,juoktis,рахамс
1117,lachen::V,juoktis,рахсемс
1118,rühren::V,jaudinti,токамс седи
1119,rühren::V,graudinti,токамс седи
1120,weinen::V,verkti,авардемс
1121,schimpfen::V,bartis,сюцемс
1122,sich ärgern::V,pykti,кяжиямс
1123,sich ärgern::V,apmaudauti,кяжиямс
1124,sich fürchten::V,bijoti,пелемс
1125,sich fürchten::V,baimintis,пелемс
1126,fürchten::V,bijoti,пелемс
1127,fürchten::V,baimintis,пелемс
1128,fliehen::V,bėgti,ворьгодемс
1129,fliehen::V,sprukti,ворьгодемс
1130,flüchten::V,pabėgti,ша́домс
1131,flüchten::V,pabėgti,во́рьгодемс
1132,sehen::V,žiūŕėti,няемс
1133,anschauen::V,žiūŕėti,ваномс
1134,ansehen::V,žiūrėti į,ваномс
1135,ansehen::V,pažiūrėti į,ваномс
1136,hören::V,girdėti,марямс
1137,zuhören::V,klausytis,ку́лхдоньомс
1138,probieren::V,ragauti,варжамс
1139,probieren::V,paragauti,варжамс
1140,riechen::V,uosti,никса́мс
1141,riechen::V,užuosti,никса́мс
1142,fühlen::V,justi,марямс
1143,fühlen::V,jausti,марямс
1144,fühlen::V,pajusti,марямс
1145,scheinen::V,rodytis,ня́евомс
1146,scheinen::V,atrodyti,ня́евомс
1147,zu sehen sein::V,pasirodyti,ня́евомс
1148,vernehmen::V,išgirsti,марямс
1149,frieren::V,šalti,паломс
1150,frieren::V,šalti,кельмомс
1151,tun::V,daryti,тиемс
1152,können::V,galėti,маштомс
1153,können::V,pajėgti,маштомс
1154,wollen::V,norėti,-не-
1155,anfangen::V,pradėti,ушедомс
1156,anfangen::V,prasid́ėti,ушедомс
1157,beenden::V,baigti,аде́ламс
1158,beenden::V,užbaigti,аде́ламс
1159,aufhören::V,liautis,лоткамс
1160,gelingen::V,pavykti,удалакшнемс
1161,gelingen::V,pasisekti,удалакшнемс
1162,geraten::V,nusisekti,лисемс
1163,öffnen::V,atverti,панжемс
1164,öffnen::V,atidaryti,панжемс
1165,schließen::V,uždaryti,сёлгомс
1166,stellen::V,statyti,путомс
1167,stellen::V,pastatyti,путомс
1168,setzen::V,sodinti,озафнемс
1169,setzen::V,sodinti,озавтнемс
1170,setzen::V,pasodinti,озафнемс
1171,setzen::V,pasodinti,озавтнемс
1172,legen::V,dėti,путомс
1173,legen::V,pad́ėti,путомс
1174,berühren::V,liesti,токамс
1175,berühren::V,paliesti,токамс
1176,verbinden::V,jungti,сотомс
1177,verbinden::V,surišti,сотомс
1178,bedecken::V,uždengti,комачамс
1179,bedecken::V,uždengti,вельхтямс
1180,aufhängen::V,pakarti,повфтамс
1181,aufhängen::V,pakabinti,повфтамс
1182,anzünden::V,padegti,крьвя́стемс
1183,aufheben::V,pakelti,кеподемс
1184,aufheben::V,pakelti,касфтомс
1185,zurücklassen::V,palikti,ка́домс
1186,verlieren::V,pamesti,юма́фтомс
1187,fallen lassen::V,atsisakyti,прафтомс
1188,machen::V,dirbti,тиемс
1189,herstellen::V,gaminti,анокламс
1190,bauen::V,statyti,путомс
1191,bauen::V,pastatyti,путомс
1192,reparieren::V,taisyti,петемс
1193,reparieren::V,remontuoti,петемс
1194,verbessern::V,gerinti,цебярьгофтомс
1195,verbessern::V,ištaisyti,цебярьгофтомс
1196,ändern::V,keisti,полафтомс
1197,ändern::V,pakeisti,полафтомс
1198,graben::V,kasti,шу́вомс
1199,graben::V,kasti,та́ргамс
1200,beugen::V,lenkti,мяндемс
1201,beugen::V,palenkti,мяндемс
1202,biegen::V,lenkti,комафтомс
1203,biegen::V,palenkti,комафтомс
1204,drehen::V,sukti,шо́вамс
1205,drehen::V,sukti,ша́рфнемс
1206,wenden::V,kreipti,ша́рфтомс
1207,wenden::V,pakreipti,ша́рфтомс
1208,umdrehen::V,sukti,шарфтомс
1209,umdrehen::V,apversti,шарфтомс
1210,heben::V,kelti,ке́подемс
1211,heben::V,pakelti,ке́подемс
1212,hochheben::V,pakelti,ке́подемс
1213,hochheben::V,pakelti,ка́сфтомс
1214,ergreifen::V,čiupti,фатямс
1215,ergreifen::V,griebti,фатямс
1216,halten::V,laikyti,кирдемс
1217,halten::V,palaikyti,кирдемс
1218,drücken::V,spausti,люпшта́мс
1219,schieben::V,stumti,шашфтомс
1220,kratzen::V,kasyti,а́нгорямс
1221,kratzen::V,kasyti,киськоря́мс
1222,kratzen::V,grandyti,а́нгорямс
1223,kratzen::V,grandyti,киськоря́мс
1224,lecken::V,laižyti,нолсемс
1225,beißen::V,kandžioti,сускомс
1226,abreißen::V,nuplėšti,сяземс
1227,abschneiden::V,atpjauti,керомс
1228,abschneiden::V,atkirpti,керомс
1229,binden::V,rišti,сотомс
1230,binden::V,surišti,сотомс
1231,stecken::V,kišti,сялгомс
1232,stecken::V,įkišti,сялгомс
1233,brechen::V,lūžti,си́ннемс
1234,brechen::V,lūžti,ка́лафтомс
1235,brechen::V,laužyti,си́ннемс
1236,brechen::V,laužyti,ка́лафтомс
1237,klopfen::V,belsti,чакамс
1238,klopfen::V,belsti,чакиемс
1239,klopfen::V,barbenti,чакамс
1240,klopfen::V,barbenti,чакиемс
1241,hauen::V,mušti,шавомс
1242,hauen::V,mušti,пиксомс
1243,kleben::V,lipdyti,пе́тфнемс
1244,kleben::V,klijuoti,пе́тфнемс
1245,reiben::V,trinti,шо́вамс
1246,reiben::V,tarkuoti,шо́вамс
1247,streichen::V,tepti,вадемс
1248,streichen::V,užtepti,вадемс
1249,schleifen::V,galą́sti,шо́вамс
1250,schneiden::V,pjauti,керомс
1251,schneiden::V,kirpti,керомс
1252,rütteln::V,purtyti,та́рфтомс
1253,schütteln::V,purtyti,шука́демс
1254,schwenken::V,mojuoti,яфодемс
1255,schütten::V,pilti,каямс
1256,schütten::V,pilti,нюрьхтя́мс
1257,schütten::V,berti,каямс
1258,schütten::V,berti,нюрьхтя́мс
1259,füllen::V,pildyti,пяшкодемс
1260,füllen::V,pripildyti,пяшкодемс
1261,einwickeln::V,įvynioti,тапардамс
1262,einwickeln::V,suvynioti,тапардамс
1263,tragen::V,nešti,кандомс
1264,tragen::V,nešioti,кандомс
1265,schleppen::V,vilkti,ускомс
1266,ziehen::V,tempti,ускомс
1267,aufbewahren::V,laikyti,ванфтомс
1268,werfen::V,mesti,ёрямс
1269,werfen::V,sviesti,ёрямс
1270,fangen::V,sugauti,кунда́мс
1271,packen::V,čiupti,фатямс
1272,packen::V,griebti,фатямс
1273,verstecken::V,slėpti,кяшемс
1274,verstecken::V,slapstyti,кяшемс
1275,teilen::V,dalyti,явомс
1276,teilen::V,padalyti,явомс
1277,schicken::V,sių̃sti,кучемс
1278,schicken::V,pasių̃sti,кучемс
1279,bringen::V,atnešti,кандомс
1280,bringen::V,atnešti,пачфтемс
1281,hinzufügen::V,pridėti,пу́томс та́га
1282,hinzufügen::V,pridėti,ма́ксомс та́га
1283,bekommen::V,gauti,сявомс
1284,erhalten::V,gauti,сявомс
1285,nehmen::V,paimti,сявомс
1286,wählen::V,rinkti,ко́чкамс
1287,wählen::V,išsirinkti,ко́чкамс
1288,auswählen::V,išrinkti,кочкамс
1289,bewahren::V,išsaugoti,ванфтомс
1290,behindern::V,trukdyti,шорямс
1291,verderben::V,sugadinti,коламс
1292,verderben::V,sugadinti,гастямс
1293,beschädigen::V,žaloti,тиендемс зиян
1294,beschädigen::V,gadinti,тиендемс зиян
1295,zerbrechen::V,sukulti,тапамс
1296,zerbrechen::V,sudaužyti,тапамс
1297,zerreißen::V,perplėšti,сяземс
1298,zerreißen::V,suplėšyti,сяземс
1299,zerstören::V,suardyti,ка́лафтомс
1300,zerstören::V,sugriauti,ка́лафтомс
1301,verbrennen::V,deginti,пълхта́мс
1302,verbrennen::V,sudeginti,пълхта́мс
1303,geben::V,duoti,ма́ксомс
1304,geben::V,paduoti,ма́ксомс
1305,reichen::V,paduoti,максомс
1306,schenken::V,dovanoti,каземс
1307,versprechen::V,žadėti,ма́ксомс вал
1308,versprechen::V,pažadėti,ма́ксомс вал
1309,wünschen::V,norėti,арьсемс
1310,wünschen::V,linḱėti,арьсемс
1311,loben::V,girti,шна́мс
1312,loben::V,pagirti,шна́мс
1313,küssen::V,bučiuoti,палсемс
1314,wiegen::V,supti,нюря́фтомс
1315,zudecken::V,užkloti,вельхтямс
1316,zudecken::V,uždengti,вельхтямс
1317,wecken::V,žadinti,стя́фтомс
1318,wecken::V,žadinti,съ́ргозьфтемс
1319,zeigen::V,rodyti,няфтемс
1320,führen::V,vesti,вятемс
1321,führen::V,vadovauti,вятемс
1322,lehren::V,mokyti,тонафтомс
1323,lehren::V,išmokyti,тонафтомс
1324,unterrichten::V,dėstyti,тонафтомс
1325,aufziehen::V,išauginti,касфтомс
1326,leiten::V,valdyti,вятемс
1327,leiten::V,vadovauti,вятемс
1328,antreiben::V,uiti,вятемс
1329,antreiben::V,raginti,вятемс
1330,antreiben::V,skubinti,вятемс
1331,lassen::V,paliepti,кошардомс
1332,einladen::V,kviesti,тердемс
1333,einladen::V,kviesti,серьгядемс
1334,einladen::V,pakviesti,тердемс
1335,einladen::V,pakviesti,серьгядемс
1336,vereinigen::V,sujungti,пуроптомс
1337,vereinigen::V,sujungti,кочкамс марса
1338,vereinigen::V,suvienyti,пуроптомс
1339,vereinigen::V,suvienyti,кочкамс марса
1340,besuchen::V,lankyti,варжамс
1341,besuchen::V,aplankyti,варжамс
1342,treffen::V,sutikti,васьфтомс
1343,treffen::V,pasitikti,васьфтомс
1344,sich versammeln::V,susirinkti,кочкавомс
1345,spielen::V,groti,налхксемс
1346,spielen::V,žaisti,налхксемс
1347,singen::V,dainuoti,морамс
1348,tanzen::V,šokti,кштимс
1349,sich trennen::V,skirtis,явомс
1350,sich trennen::V,išsiskirti,явомс
1351,verlassen::V,palikti,кадондомс
1352,retten::V,gelbėti,идемс
1353,retten::V,gelbėti,араламс
1354,bewachen::V,sergėti,ваномс
1355,schützen::V,ginti,а́раламс
1356,schützen::V,apginti,а́раламс
1357,verteidigen::V,ginti,а́раламс
1358,verteidigen::V,apginti,а́раламс
1359,sich schlagen::V,muštis,тюремс
1360,schießen::V,šauti,ляцемс
1361,schießen::V,šaudyti,ляцемс
1362,siegen::V,nugalėti,сяськомс
1363,ärgern::V,pykinti,кяжияфтомс
1364,schlagen::V,mušti,токамс
1365,schlagen::V,smogti,токамс
1366,schlagen::V,trenkti,токамс
1367,treten::V,mygti,тапамс
1368,stechen::V,gelti,пупамс
1369,stechen::V,gelti,сялгомс
1370,stechen::V,smeigti,пупамс
1371,stechen::V,smeigti,сялгомс
1372,stoßen::V,stumti,тостядемс
1373,stoßen::V,pastumti,тостядемс
1374,stehlen::V,vogti,саламс
1375,stören::V,trikdyti,шорсемс
1376,belästigen::V,apsunkinti,токсамс
1377,belästigen::V,apsunkinti,аф кадомс ваймама
1378,verbergen::V,slėpti,кяшемс
1379,verbergen::V,paslėpti,кяшемс
1380,täuschen::V,klaidinti,васькафтомс
1381,täuschen::V,klaidinti,кяльготнемс
1382,betrügen::V,apgauti,васькафнемс
1383,töten::V,žudyti,шавомс
1384,töten::V,žudyti,аде́ламс
1385,töten::V,nužudyti,шавомс
1386,töten::V,nužudyti,аде́ламс
1387,wohnen::V,gyventi,эрямс
1388,arbeiten::V,dirbti,покодемс
1389,arbeiten::V,triūsti,покодемс
1390,sammeln::V,rinkti,кочкамс
1391,sammeln::V,rinkti,пу́роптомс
1392,pflücken::V,skinti,фатнемс
1393,pflücken::V,skinti,нотфнемс
1394,pflücken::V,raškyti,фатнемс
1395,pflücken::V,raškyti,нотфнемс
1396,jagen::V,medžioti,кунда́мс
1397,fischen::V,žvejoti,калонь кунда́мс
1398,fassen::V,sučiupti,кунда́мс
1399,hüten::V,ganyti,ваномс
1400,treiben::V,ginti,панемс
1401,anbinden::V,pririšti,сотомс
1402,füttern::V,šerti,трямс
1403,füttern::V,šerti,а́ндомс
1404,melken::V,melžti,потямс
1405,hacken::V,kapoti,лазондомс
1406,gießen::V,lieti,валомс
1407,gießen::V,laistyti,валомс
1408,reifen::V,nokti,кенеремс
1409,reifen::V,sirpti,кенеремс
1410,zubereiten::V,ruošti,анокламс
1411,zubereiten::V,gaminti,анокламс
1412,kochen::V,virti,пидемс
1413,kochen::V,virinti,пидемс
1414,backen::V,kepti,пидемс
1415,braten::V,kepti,пуштомс
1416,braten::V,kepinti,пуштомс
1417,umrühren::V,maišyti,шорямс
1418,umrühren::V,pamaišyti,шорямс
1419,stricken::V,megzti,кодамс
1420,nähen::V,siūti,стамс
1421,färben::V,dažyti,а́рхтомс
1422,färben::V,nudažyti,а́рхтомс
1423,reinigen::V,valyti,ва́ткамс
1424,reinigen::V,valyti,а́роптомс
1425,reinigen::V,švarinti,ва́ткамс
1426,reinigen::V,švarinti,а́роптомс
1427,waschen::V,plauti,муськомс
1428,waschen::V,mazgoti,муськомс
1429,waschen::V,skalbti,муськомс
1430,abwischen::V,nušluostyti,нардамс
1431,spülen::V,plauti,оргалдомс
1432,spülen::V,skalauti,оргалдомс
1433,fegen::V,šluoti,тяемс
1434,kehren::V,šluoti,тяемс
1435,baden::V,maudytis,э́шелямс
1436,sich waschen::V,praustis,штамс
1437,ausziehen::V,numauti,кайсефтемс
1438,ausziehen::V,nuvilkti,кайсефтемс
1439,anziehen::V,mauti,ща́фтомс
1440,anziehen::V,apsivilkti,ща́фтомс
1441,sich anziehen::V,rengtis,щамс
1442,sich anziehen::V,apsirengti,щамс
1443,kämmen::V,šukuoti,се́ендемс
1444,schmücken::V,puošti,на́ряжамс
1445,schmücken::V,puošti,ма́зоптомс
1446,schmücken::V,dabinti,на́ряжамс
1447,schmücken::V,dabinti,ма́зоптомс
1448,schmücken::V,gražinti,на́ряжамс
1449,schmücken::V,gražinti,ма́зоптомс
1450,sagen::V,tarti,азомс
1451,sagen::V,tarti,мярьгомс
1452,sprechen::V,kalbėti,корхтамс
1453,reden::V,šnekėti,корхнемс
1454,sich unterhalten::V,kalbėtis,корхнемс
1455,sich unterhalten::V,šnekučiuotis,корхнемс
1456,fragen::V,klausti,ки́зефтемс
1457,bitten::V,prašyti,а́намс
1458,bitten::V,prašyti,ве́шемс
1459,erzählen::V,pasakoti,а́зондомс
1460,mitteilen::V,skelbti,азомс
1461,mitteilen::V,pranešti,азомс
1462,nennen::V,vadinti,лемдемс
1463,nennen::V,vadinti,путомс лем
1464,nennen::V,vardyti,лемдемс
