,Concept_ID,sk,os
755,dumm::A,hlúpy,ӕдылы
756,faul::A,lenivý,зивӕг
757,faul::A,lenivý,зивӕггӕнаг
758,fleißig::A,snaživý,æнæзивæг
759,fleißig::A,snaživý,æнувыд
760,fleißig::A,usilovný,æнæзивæг
761,fleißig::A,usilovný,æнувыд
762,geizig::A,skupý,чъынды
763,geizig::A,skupý,æлгъин
764,geizig::A,skupý,мæрддзæст
765,geizig::A,lakomý,чъынды
766,geizig::A,lakomý,æлгъин
767,geizig::A,lakomý,мæрддзæст
768,klug::A,múdry,зондджын
769,klug::A,bystrý,зондджын
770,geschickt::A,zručný,хӕрзарӕхст
771,geschickt::A,šikovný,хӕрзарӕхст
772,lieb::A,milý,уарзон
773,lustig::A,veselý,хъӕлдзӕг
774,sanft::A,nežný,мынчын
775,hungrig::A,lačný,ӕххормаг
776,hungrig::A,hladný,ӕххормаг
777,krank::A,chorý,нӕфӕразгӕ
778,krank::A,nemocný,нӕфӕразгӕ
779,nackt::A,nahý,бӕгънӕг
780,traurig::A,smutný,ӕрхӕндӕг
781,lebendig::A,živý,цардӕгас
782,gut::A,dobrý,хорз
783,schlecht::A,zlý,цауд
784,richtig::A,správny,раст
785,schlimm::A,zlý,ӕвзӕр
786,schlimm::A,nepríjemný,ӕвзӕр
787,wahr::A,pravý,ӕцӕг
788,wahr::A,pravdivý,ӕцӕг
789,alt::A,starý,зӕронд
790,neu::A,nový,ног
791,ehemalig::A,bývalý,раздӕры
792,alt[Lebewesen]::A,starý,ацӕргӕ
793,jung::A,mladý,ӕрыгон
794,arm::A,chudobný,мӕгуыр
795,reich::A,bohatý,хъӕздыг
796,bekannt::A,známy,зонгӕ
797,berühmt::A,slávny,номдзыд
798,berühmt::A,povestný,номдзыд
799,fremd::A,cudzí,æцæгæлон
800,verschieden::A,rôzny,æндæр æмæ æндæр
801,verschieden::A,rôzny,алы
802,verschieden::A,rôzny,алыхуызон
803,verschieden::A,rozličný,æндæр æмæ æндæр
804,verschieden::A,rozličný,алы
805,verschieden::A,rozličný,алыхуызон
806,nah::A,blízky,хӕстӕг
807,fern::A,ďaleký,дард
808,fern::A,ďaleký,дӕрддаг
809,linker::A,ľavý,галиу
810,rechter::A,pravý,рахиз
811,anderer::A,iný,иннӕ
812,anderer::A,iný,ӕндӕр
813,anderer::A,druhý,иннӕ
814,anderer::A,druhý,ӕндӕр
815,erster::A,prvý,фыццаг
816,erster::A,prvý,фыццӕгӕм
817,zweiter::A,druhý,дыккаг
818,zweiter::A,druhý,дыккæгæм
819,dritter::A,tretí,æртыккаг
820,dritter::A,tretí,æртыккæгæм
821,letzter::A,ostatný,фӕстаг
822,letzter::A,posledný,фӕстаг
823,allein::ADV,sám,иунæг
824,auf einmal::ADV,zároveň,уайтагъд
825,auf einmal::ADV,zároveň,æвиппайды
826,auf einmal::ADV,zároveň,æваст
827,zusammen::ADV,spolu,иумӕ
828,zusammen::ADV,spoločne,иумӕ
829,lange::ADV,dlho,бирæ рæстæг
830,plötzlich::ADV,náhle,æвиппайды
831,plötzlich::ADV,náhle,æваст
832,sofort::ADV,hneď,уыцы сахат
833,sofort::ADV,hneď,уайтагъд
834,sofort::ADV,ihneď,уыцы сахат
835,sofort::ADV,ihneď,уайтагъд
836,später::ADV,neskoršie,фæстæдæр
837,jetzt::ADV,teraz,ныр
838,heute::ADV,dnes,абон
839,morgen::ADV,zajtra,райсом
840,bald::ADV,skoro,тагъд
841,bald::ADV,skoro,рæхджы
842,dann::ADV,nato,стæй
843,dann::ADV,potom,стæй
844,gestern::ADV,včera,знон
845,einst::ADV,kedysi,кӕддӕр
846,einst::ADV,niekedy,кӕддӕр
847,damals::ADV,vtedy,уæд
848,danach::ADV,potom,стæй
849,danach::ADV,potom,уый фæстæ
850,danach::ADV,podľa toho,стæй
851,danach::ADV,podľa toho,уый фæстæ
852,vorher::ADV,napred,раздæр
853,vorher::ADV,predtým,раздæр
854,zuerst::ADV,najprv,фыццаг
855,einmal::ADV,raz,иу хатт
856,einmal::ADV,jedenkrát,иу хатт
857,manchmal::ADV,občas,хатт
858,manchmal::ADV,niekedy,хатт
859,oft::ADV,často,арæх
860,immer::ADV,vždy,ӕдзух
861,immer::ADV,ustavične,ӕдзух
862,niemals::ADV,nikdy,никуы
863,niemals::ADV,nikdy,никæд
864,hier::ADV,tu,ам
865,hierhin::ADV,sem,ардӕм
866,hierhin::ADV,tade,ардӕм
867,von hier::ADV,odtiaľto,ардыгæй
868,dort::ADV,tam,уым
869,dorthin::ADV,ta,уырдӕм
870,dorthin::ADV,tam,уырдӕм
871,geradeaus::ADV,rovno,æргом
872,geradeaus::ADV,priamo,æргом
873,vorwärts::ADV,napred,размӕ
874,rückwärts::ADV,nazad,фӕстӕмӕ
875,zurück::ADV,späť,фӕстӕмӕ
876,zurück::ADV,naspäť,фӕстӕмӕ
877,unten::ADV,dolu,дæлæ
878,unten::ADV,dolu,дæлейы
879,unten::ADV,dolu,бынæй
880,unten::ADV,naspodku,дæлæ
881,unten::ADV,naspodku,дæлейы
882,unten::ADV,naspodku,бынæй
883,hinab::ADV,dolu,дӕлӕмӕ
884,hinab::ADV,dolu,уырдыгмӕ
885,oben::ADV,hore,уӕле
886,oben::ADV,navrchu,уӕле
887,hinauf::ADV,hore,уӕлӕмӕ
888,hinauf::ADV,navrch,уӕлӕмӕ
889,überall::ADV,všade,алыран
890,überall::ADV,všade,алкæм
891,überall::ADV,všade,кæмдæриддæр
892,nicht::ADV,nie,нӕ
893,ein wenig::ADV,trocha,чысыл
894,kaum::ADV,ledva,цъус
895,sehr::ADV,veľmi,тынг
896,sehr::ADV,veľmi,иттӕг
897,so::ADV,tak,афтӕ
898,so::ADV,takto,афтӕ
899,noch::ADV,ešte,ма
900,nur::ADV,len,канд
901,nur::ADV,len,ӕрмӕст
902,schon::ADV,už,нырид
903,wieder::ADV,zasa,ногӕй
904,vergebens::ADV,márne,дзæгъæлы
905,vergebens::ADV,márne,уæгъды
906,vergebens::ADV,márne,æнæхъуаджы
907,vergebens::ADV,nadarmo,дзæгъæлы
908,vergebens::ADV,nadarmo,уæгъды
909,vergebens::ADV,nadarmo,æнæхъуаджы
910,vor::PRP,pred,разы
911,hinter::PRP,za,фӕстӕ
912,unter::PRP,pod,бын
913,durch::PRP,cez,æхсæнты
914,neben::PRP,pri,цур
915,neben::PRP,vedľa,цур
916,zwischen::PRP,medzi,астӕу
917,wegen::PRP,pre,тыххай
918,wegen::PRP,kvôli,тыххай
919,dies::PRN,to,ай
920,dies::PRN,táto,ай
921,das::PRN,to,уый
922,alles::PRN,všetko,алцы
923,alles::PRN,všetko,æппæтдæр
924,alles::PRN,všetko,иууылдӕр
925,ich::PRN,ja,æз
926,du::PRN,ty,ды
927,er::PRN,on,уый
928,wir::PRN,my,мах
929,ihr::PRN,vy,сымах
930,sie::PRN,oni,уыдон
931,was::FPRN,čo,цы
932,wer::FPRN,kto,чи
933,wo::FADV,kde,кӕм
934,wohin::FADV,kam,кӕдӕм
935,wie::FADV,ako,куыд
936,warum::FADV,prečo,цӕмӕн
937,wieviel::FNUM,koľko,цал
938,eins::NUM,jeden,иу
939,zwei::NUM,dva,дыууӕ
940,drei::NUM,tri,ӕртӕ
941,vier::NUM,štyri,цыппар
942,fünf::NUM,päť,фондз
943,sechs::NUM,šesť,ӕхсӕз
944,sieben::NUM,sedem,авд
945,acht::NUM,osem,аст
946,neun::NUM,deväť,фараст
947,zehn::NUM,desať,дӕс
948,elf::NUM,jedenásť,иуæндæс
949,zwölf::NUM,dvanásť,дыууадæс
950,zwanzig::NUM,dvadsať,дыууын
951,dreißig::NUM,tridsať,æртын
952,dreißig::NUM,tridsať,дæсæмæссæдз
953,vierzig::NUM,štyridsať,цыппор
954,vierzig::NUM,štyridsať,цыппур
955,vierzig::NUM,štyridsať,дыууиссæдзы
956,fünfzig::NUM,päťdesiat,фӕндзай
957,sechzig::NUM,šesťdesiat,æхсай
958,sechzig::NUM,šesťdesiat,æртиссæдзы
959,siebzig::NUM,sedemdesiat,æвдай
960,siebzig::NUM,sedemdesiat,дæс æмæ æртиссæдзы
961,achtzig::NUM,osemdesiat,цыппарыссæдзы
962,achtzig::NUM,osemdesiat,æстай
963,neunzig::NUM,deväťdesiat,нæуæдз
964,neunzig::NUM,deväťdesiat,дæс æмæ цыппарыссæдзы
965,hundert::NUM,sto,сӕдӕ
966,tausend::NUM,tisíc,мин
967,und::CNJ,i,ӕмӕ
968,oder::CNJ,alebo,кӕнӕ
969,stehen::V,stáť,лӕууын
970,sitzen::V,sedieť,бадын
971,liegen::V,ležať,хуыссын
972,hängen::V,visieť,ауыгъд уын
973,werden::V,stať sa,суӕвын
974,passieren::V,stať sa,æрцæуын
975,beginnen::V,začať sa,райдайын
976,enden::V,končiť sa,фæуын
977,wechseln::V,meniť sa,ивын
978,aufgehen[Sonne]::V,vychádzať,скæсын
979,untergehen[Sonne]::V,zapadnúť, аныгуылын
980,scheinen[Sonne]::V,svietiť,рухс кӕнын
981,donnern::V,hrmieť,нæрын
982,wehen::V,viať,дымын
983,strömen::V,prúdiť,кӕлын
984,fließen::V,tiecť,цæуын
985,fließen::V,tiecť,уайын
986,fließen::V,tiecť,кæлын
987,sich drehen::V,točiť sa,зилын
988,sich drehen::V,krútiť sa,зилын
989,schwanken::V,kolísať,æнкъуысын
990,schwanken::V,klátiť sa,æнкъуысын
991,schwingen::V,kývať sa,æнкъуысын
992,schwingen::V,kývať sa,змæлын
993,schwingen::V,chvieť sa,æнкъуысын
994,schwingen::V,chvieť sa,змæлын
995,fallen::V,padať,хауын
996,brennen::V,páliť,судзын
997,brennen::V,horieť,судзын
998,rauchen::V,dymiť sa,фæздæг кæнын
999,regnen::V,pršať,уарын
1000,gefrieren::V,zamrznút,сӕлын
1001,tauen::V,taviť sa,стайын
1002,schmelzen::V,taviť sa,тайын
1003,trocknen::V,schnúť,хус кæнын
1004,sieden::V,vrieť,фыцын
1005,faulen::V,hniť,ӕмбийын
1006,verfaulen::V,zhniť,бамбийын
1007,reißen::V,pretrhnúť sa,скъуийын
1008,versinken::V,zapadnúť,дӕлдон_кӕнын
1009,versinken::V,potopiť sa,дӕлдон_кӕнын
1010,vergehen::V,plynúť,аивгъуийын
1011,erscheinen::V,objaviť sa,разынын
1012,verschwinden::V,zmiznúť,фæтары уын
1013,verschwinden::V,zmiznúť,фæдæлдзæх уын
1014,verschwinden::V,zmiznúť,фесæфын
1015,verschwinden::V,zmiznúť,æрбайсæфын
1016,sinken::V,klesať,дæлæмæ æрхауын
1017,abnehmen::V,ubúdať,фæкъаддæр уын
1018,abnehmen::V,ubúdať,фæцух уын
1019,zunehmen::V,pribúdať,фæфылдæр уын
1020,zunehmen::V,pribúdať,сбирæ уын
1021,zunehmen::V,pribúdať,сахадын
1022,steigen::V,stúpať,сыстын
1023,wachsen::V,rásť,рӕзын
1024,glänzen::V,jagať sa,ӕрттивын
1025,glänzen::V,lesknúť sa,ӕрттивын
1026,funkeln::V,iskriť sa,тыбар-тыбур_кӕнын
1027,lärmen::V,lomoziť,хъæлæба кæнын
1028,läuten::V,cengať,цæгъдын
1029,klingeln::V,zvoniť,цæгъдын
1030,klirren::V,rinčať,дзыгъал-мыгъул кæнын
1031,klirren::V,rinčať,дзæгъ-дзæгъ кæнын
1032,brausen::V,hučať,абухын
1033,rauschen::V,šumieť,
1034,klingen::V,znieť,зæлын
1035,klingen::V,znieť,азæлын
1036,klingen::V,znieť,хъуысын
1037,klingen::V,zvoniť,зæлын
1038,klingen::V,zvoniť,азæлын
1039,klingen::V,zvoniť,хъуысын
1040,bellen::V,štekať,рæйын
1041,bellen::V,brechať,рæйын
1042,heulen::V,vyť,ниуын
1043,blasen::V,duť,фу кӕнын
1044,blasen::V,fúkať,фу кӕнын
1045,pfeifen::V,pískať,æхситт кæнын
1046,pfeifen::V,pískať,къуыззитт кæнын
1047,pfeifen::V,hvízdať,æхситт кæнын
1048,pfeifen::V,hvízdať,къуыззитт кæнын
1049,schreien::V,kričať,хъӕр кӕнын
1050,stöhnen::V,stenať,хъæрзын
1051,stöhnen::V,stenať,дзыназын
1052,zittern::V,triasť sa,ризын
1053,leben::V,žiť,цӕрын
1054,geboren werden::V,narodiť sa,райгуырын
1055,atmen::V,dýchať,улӕфын
1056,trinken::V,piť,нуазын
1057,essen::V,jesť,хӕрын
1058,schlucken::V,zhltnuť,ныхъуырын
1059,müde werden::V,unaviť sa,бафæллайын
1060,müde werden::V,unaviť sa,бафæлмæцын
1061,müde werden::V,unaviť sa,сфæлмæцын
1062,einschlafen::V,usnúť,бафынæй уын
1063,einschlafen::V,zaspať,бафынæй уын
1064,schlafen::V,spať,хуыссын
1065,schlafen::V,spať,фынӕй кӕнын
1066,aufwachen::V,zobudiť sa,райхъал уын
1067,aufstehen::V,vstať,стын
1068,sich erholen::V,zotavovať sa,фæллад уадзын
1069,sich erholen::V,zotavovať sa,улæфын
1070,sich erholen::V,oddýchovať si,фæллад уадзын
1071,sich erholen::V,oddýchovať si,улæфын
1072,krank werden::V,ochorieť,фӕрынчын уын
1073,krank sein::V,chorieť,сӕйын
1074,krank sein::V,byť chorý,сӕйын
1075,schmerzen::V,bolieť,риссын
1076,husten::V,kašľať,хуыфын
1077,genesen::V,uzdraviť sa,сдзæбæх уын
1078,genesen::V,uzdraviť sa,рандидзын
1079,genesen::V,uzdraviť sa,сæндидзын
1080,sterben::V,umrieť,мӕлын
1081,sterben::V,zomrieť,мӕлын
1082,umkommen::V,zahynúť,фесæфын
1083,umkommen::V,zahynúť,байсæфын
1084,umkommen::V,zahynúť,бабын уын
1085,umkommen::V,zahynúť,мард фæуын
1086,sich bewegen::V,pohybovať sa,тæлфын
1087,sich bewegen::V,pohybovať sa,цæуын
1088,sich rühren::V,hnúť sa,змӕлын
1089,sich erheben::V,zdvihnúť sa,стын
1090,sich setzen::V,sadnúť si,сбадын
1091,hinfallen::V,spadnúť,ӕрхауын
1092,laufen::V,bežať,цӕуын
1093,laufen::V,bežať,рацу-бацу_кӕнын
1094,schreiten::V,kráčať,къахдзæф кæнын
1095,schreiten::V,kráčať,санчъех кæнын
1096,schreiten::V,kráčať,цæуын
1097,spazierengehen::V,prechádzať sa,озер кæнын
1098,spazierengehen::V,prechádzať sa,тезгъо кæнын
1099,eilen::V,súriť,тагъд кæнын
1100,eilen::V,súriť,тындзын
1101,sich beeilen::V,ponáhľať sa,тагъд кæнын
1102,sich beeilen::V,ponáhľať sa,тындзын
1103,sausen::V,hučať,уайын
1104,sausen::V,hučať,тæхын
1105,rennen::V,bežať,згъорын
1106,springen::V,skákať,гæпп кæнын
1107,springen::V,skákať,сæррæтт кæнын
1108,springen::V,skákať,лиуырын
1109,klettern::V,liezť,хилын
1110,schaukeln::V,húpať,хецъро кæнын
1111,schaukeln::V,húpať,херыйыл бадын
1112,schaukeln::V,hojdať,хецъро кæнын
1113,schaukeln::V,hojdať,херыйыл бадын
1114,kriechen::V,liezť,бырын
1115,kriechen::V,plaziť sa,бырын
1116,schwimmen::V,plávať,ленк кӕнын
1117,tauchen::V,ponoriť sa,ныгъуылын
1118,rudern::V,veslovať,бæлæгъ тæрын
1119,rudern::V,veslovať,чема тæрын
1120,fahren::V,ísť,цӕуын
1121,fahren::V,jazdiť,цӕуын
1122,fliegen::V,letieť,тӕхын
1123,gehen::V,ísť,цӕуын
1124,weggehen::V,odísť,ацӕуын
1125,weggehen::V,odchádzať,ацӕуын
1126,abfahren::V,odcestovať,араст уын
1127,anhalten::V,zadržať sa,æрлæууын
1128,anhalten::V,zastaviť sa,æрлæууын
1129,hineingehen::V,vchádzať,мидæмæ цæуын
1130,eintreten::V,vojsť,бацӕуын
1131,eintreten::V,vstúpiť,бацӕуын
1132,kommen::V,prísť,æрцæуын
1133,ankommen::V,prísť,æрцæуын
1134,ankommen::V,doraziť,æрцæуын
1135,zurückkommen::V,vrátiť sa,раздæхын
1136,zurückkommen::V,vrátiť sa,фæстæмæ_раздæхын
1137,zurückkommen::V,vrátiť sa,æрбаздæхын
1138,zurückkommen::V,vrátiť sa,аздæхын
1139,bleiben::V,ostať,лӕууын
1140,bleiben::V,zostať,лӕууын
1141,warten::V,čakať,ӕнхъӕлмӕ кӕсын
1142,erwarten::V,očakávať,ӕнхъӕлмӕ кӕсын
1143,suchen::V,hľadať,агурын
1144,finden::V,nájsť,ссарын
1145,versuchen::V,skúsiť,фӕлварын
1146,versuchen::V,pokúsiť sa,фӕлварын
1147,vorbereiten::V,pripraviť,бацаттæ кæнын
1148,vorbereiten::V,pripraviť,æрæввонг кæнын
1149,lieben::V,ľúbiť,уарзын
1150,lieben::V,milovať,уарзын
1151,mögen::V,mať rád,зæрдæмæ цæуын
1152,lachen::V,smiať sa,худын
1153,rühren::V,dojať,зæрдæ суынгæг кæнын
1154,weinen::V,plakať,кӕуын
1155,schimpfen::V,nadávať,æлгъитын
1156,sich ärgern::V,hnevať sa,мæсты кæнын
1157,sich ärgern::V,zlostiť sa,мæсты кæнын
1158,sich fürchten::V,báť sa,тæрсын
1159,fürchten::V,báť sa,тæрсын
1160,fliehen::V,utekať,лидзын
1161,flüchten::V,utiecť,алидзын
1162,sehen::V,vidieť,уынын
1163,anschauen::V,pozrieť sa na,акӕсын
1164,ansehen::V,pozrieť,кӕсын
1165,hören::V,počúvať,хъусын
1166,zuhören::V,počúvať,хъусын
1167,probieren::V,ochutnať,уынын
1168,probieren::V,ochutnať,аходын
1169,riechen::V,ňuchať,смудын
1170,fühlen::V,cítiť,ӕнкъарын
1171,fühlen::V,pociťovať,ӕнкъарын
1172,scheinen::V,zdať sa,зынын
1173,zu sehen sein::V,byť vidieť,зынын
1174,vernehmen::V,počuť,фехъусын
1175,frieren::V,mrznúť,сийын
1176,frieren::V,oziabať,сийын
1177,tun::V,robiť,кӕнын
1178,können::V,môcť,фӕразын
1179,wollen::V,chcieť,фӕндын
1180,anfangen::V,začať,райдайын
1181,beenden::V,skončiť,фӕуын
1182,aufhören::V,prestať,банцайын
1183,aufhören::V,prestať,фенцайын
1184,gelingen::V,podariť sa,бантысын
1185,geraten::V,dariť sa,разынын
1186,öffnen::V,otvoriť,гом кӕнын
1187,schließen::V,zavrieť,ӕхгӕнын
1188,stellen::V,postaviť,ӕвӕрын
1189,setzen::V,posadiť,сбадын кӕнын
1190,legen::V,klásť,ӕрӕвӕрын
1191,legen::V,položiť,ӕрӕвӕрын
1192,berühren::V,dotykať sa,агайын
1193,verbinden::V,spojiť,бӕттын
1194,bedecken::V,pokryť,ӕмбӕрзын
1195,aufhängen::V,zavesiť,ауындзын
1196,anzünden::V,zapáliť,ссудзын
1197,aufheben::V,zdvihnúť,сисын
1198,zurücklassen::V,zanechať,ныууадзын
1199,verlieren::V,stratiť,фесафын
1200,fallen lassen::V,pustiť,ӕрӕппарын
1201,fallen lassen::V,pustiť,къухтӕй феуӕгъд кӕнын
1202,machen::V,robiť,саразын
1203,herstellen::V,vyrobiť,сцæттæ кæнын
1204,herstellen::V,vyrobiť,саразын
1205,bauen::V,stavať,амайын
1206,bauen::V,budovať,амайын
1207,reparieren::V,opraviť,æмпъузын
1208,reparieren::V,opraviť,цалцæг кæнын
1209,verbessern::V,zlepšiť,фæхуыздæр кæнын
1210,ändern::V,zmeniť,аивын
1211,ändern::V,preinačiť,аивын
1212,graben::V,ryť,къахын
1213,graben::V,kopať,къахын
1214,beugen::V,ohnúť,æркъæдз кæнын
1215,beugen::V,ohnúť,æртасын кæнын
1216,biegen::V,ohnúť,тасын кӕнын
1217,drehen::V,točiť,здухын
1218,drehen::V,krútiť,здухын
1219,wenden::V,obrátiť,афæлдахын
1220,wenden::V,obrátiť,рафæлдахын
1221,wenden::V,prevrátiť,афæлдахын
1222,wenden::V,prevrátiť,рафæлдахын
1223,umdrehen::V,otočiť,афæлдахын
1224,umdrehen::V,obrátiť,афæлдахын
1225,heben::V,dvíhať,сдарын
1226,heben::V,dvíhať,схæцын
1227,heben::V,povzniesť,сдарын
1228,heben::V,povzniesť,схæцын
1229,hochheben::V,zdvihnúť,уæлæмæ хæцын
1230,ergreifen::V,uchopiť sa,фӕлӕбурын
1231,halten::V,držať,дарын
1232,drücken::V,tisnúť,æлхъивын
1233,drücken::V,tisnúť,хæцын
1234,schieben::V,posunovať,схойын
1235,kratzen::V,škrabať,хафын
1236,lecken::V,lízať,сдæрын
1237,beißen::V,kúsať,хæцын
1238,abreißen::V,odtrhnúť,ратонын
1239,abschneiden::V,odrezať,ралыг кӕнын
1240,abschneiden::V,odkrojiť,ралыг кӕнын
1241,binden::V,zaviazať,бабӕттын
1242,binden::V,priviazať,бабӕттын
1243,stecken::V,strčiť,ныссадзын
1244,brechen::V,zlomiť,асæттын
1245,brechen::V,zlomiť,басæттын
1246,brechen::V,zlomiť,ныссæттын
1247,klopfen::V,tĺcť,хойын
1248,klopfen::V,tĺcť,гуыпп-гуыпп кæнын
1249,klopfen::V,tĺcť,къуырцц-къуырцц кæнын
1250,klopfen::V,klopať,хойын
1251,klopfen::V,klopať,гуыпп-гуыпп кæнын
1252,klopfen::V,klopať,къуырцц-къуырцц кæнын
1253,hauen::V,nabiť,цӕвын
1254,hauen::V,nabiť,нӕмын
1255,kleben::V,lepiť,ныхасын
1256,kleben::V,lepiť,æндадзын
1257,kleben::V,nalepiť,ныхасын
1258,kleben::V,nalepiť,æндадзын
1259,reiben::V,trieť,сӕрфын
1260,reiben::V,trieť,хафын
1261,streichen::V,namazať,байсæрдын
1262,streichen::V,namazať,сахорын
1263,schleifen::V,ostríť,ссын
1264,schleifen::V,ostríť,цыргъ кӕнын
1265,schneiden::V,rezať,кӕрдын
1266,schneiden::V,strihať,кӕрдын
1267,rütteln::V,triasť,æнкъусын
1268,rütteln::V,lomcovať,æнкъусын
1269,schütteln::V,triasť,уигъын
1270,schütteln::V,potriasť,уигъын
1271,schwenken::V,mávať,тилын
1272,schwenken::V,mávať,уигъын
1273,schütten::V,sypať,ныккӕнын
1274,füllen::V,plniť,байдзаг кæнын
1275,einwickeln::V,zabaliť,батухын
1276,tragen::V,niesť,хӕссын
1277,schleppen::V,vliecť,ласын
1278,ziehen::V,ťahať,ласын
1279,aufbewahren::V,uložiť,æвæрын
1280,aufbewahren::V,uschovať,æвæрын
1281,werfen::V,hodiť,зыввытт кӕнын
1282,werfen::V,vrhnúť,зыввытт кӕнын
1283,fangen::V,chytať,ӕрцахсын
1284,packen::V,baliť,рацахсын
1285,packen::V,chytiť,рацахсын
1286,verstecken::V,skryť,æмбæхсын
1287,verstecken::V,skryť,нымæхсын
1288,verstecken::V,schovať,æмбæхсын
1289,verstecken::V,schovať,нымæхсын
1290,teilen::V,podeliť,уарын
1291,teilen::V,rozdeliť,уарын
1292,schicken::V,posielať,ӕрвитын
1293,bringen::V,priniesť,æрхæссын
1294,bringen::V,priniesť,æрбахæссын
1295,hinzufügen::V,pripojiť,ӕфтауын
1296,bekommen::V,dostať,ссарын
1297,bekommen::V,dostať,сфæрæз кæнын
1298,bekommen::V,dostať,самал кæнын
1299,erhalten::V,prijať,райсын
1300,nehmen::V,vziať,райсын
1301,wählen::V,voliť,равзарын
1302,auswählen::V,vybrať,авзарын
1303,auswählen::V,vyvoliť,авзарын
1304,bewahren::V,zachovať,бавæрын
1305,bewahren::V,zachovať,нывæрын
1306,behindern::V,zavadzať,цæлхдур æвæрын
1307,behindern::V,zavadzať,ныхдур æвæрын
1308,behindern::V,zavadzať,къуылымпы кæнын
1309,behindern::V,zavadzať,хъыг дарын
1310,behindern::V,byť v ceste,цæлхдур æвæрын
1311,behindern::V,byť v ceste,ныхдур æвæрын
1312,behindern::V,byť v ceste,къуылымпы кæнын
1313,behindern::V,byť v ceste,хъыг дарын
1314,verderben::V,skaziť,фесафын
1315,beschädigen::V,ublížiť,халын
1316,beschädigen::V,poškodiť,халын
1317,zerbrechen::V,rozbiť,асӕттын
1318,zerbrechen::V,prelomiť,асӕттын
1319,zerreißen::V,pretrhnúť,аскъуынын
1320,zerstören::V,zničiť,фехалын
1321,verbrennen::V,spáliť,басудзын
1322,geben::V,dať,дӕттын
1323,reichen::V,podať,адæттын
1324,schenken::V,darovať,лæвар кæнын
1325,versprechen::V,sľúbiť,дзырд раттын
1326,versprechen::V,sľúbiť,зӕрдӕ бавӕрын
1327,wünschen::V,želať,зæрдæ зæгъы
1328,loben::V,chváliť,раппӕлын
1329,küssen::V,bozkať,пъа кæнын
1330,küssen::V,bozkať,ба кæнын
1331,wiegen::V,kolísať,узын
1332,zudecken::V,prikryť,бамбӕрзын
1333,wecken::V,zobudiť,райхъал кӕнын
1334,zeigen::V,ukázať,амонын
1335,führen::V,viesť,кӕнын
1336,führen::V,viesť,фæкæнын
1337,lehren::V,učiť,ахуыр кæнын
1338,unterrichten::V,vyučovať,ахуыр кæнын
1339,aufziehen::V,vychovať,хъомыл кӕнын
1340,leiten::V,viesť,разамынд дӕттын
1341,antreiben::V,popudiť,тагъд кæнын
1342,antreiben::V,popudiť,рог кæнын
1343,lassen::V,dať,кæнын
1344,einladen::V,pozvať,ӕрхонын
1345,einladen::V,pozvať,ӕрбахонын
1346,einladen::V,povolať,ӕрхонын
1347,einladen::V,povolať,ӕрбахонын
1348,vereinigen::V,spojiť,баиу кӕнын
1349,vereinigen::V,zjednotiť,баиу кӕнын
1350,besuchen::V,navštíviť,абæрæг кæнын
1351,besuchen::V,navštíviť,бабæрæг кæнын
1352,besuchen::V,navštíviť,бауайын
1353,treffen::V,stretnúť,фембæлын
1354,sich versammeln::V,zhromaždiť sa,æрæмбырд уын
1355,spielen::V,hrať,хъазын
1356,singen::V,spievať,зарын
1357,tanzen::V,tancovať,кафын
1358,sich trennen::V,rozísť sa,фæйнæрдæм фæцæуын айхæлын
1359,verlassen::V,opustiť,ныууадзын
1360,retten::V,zachrániť,фервӕзын кӕнын
1361,bewachen::V,strážiť,хъахъхъӕнын
1362,schützen::V,chrániť,хъахъхъӕнын
1363,verteidigen::V,brániť,бахизын
1364,sich schlagen::V,biť sa,хыл кæнын
1365,schießen::V,streliť,ӕхсын
1366,schießen::V,strieľať,ӕхсын
1367,siegen::V,zvíťaziť,басӕттын
1368,siegen::V,zvíťaziť,фӕуӕлахиз уӕвын
1369,ärgern::V,hnevať,мӕсты кӕнын
1370,ärgern::V,zlostiť,мӕсты кӕнын
1371,schlagen::V,biť,ныццæвын
1372,schlagen::V,udrieť,ныццæвын
1373,treten::V,kopnúť,
1374,stechen::V,bodnúť,фæрæхойын
1375,stechen::V,pichnúť,фæрæхойын
1376,stoßen::V,udrieť,риуыгъын
1377,stehlen::V,kradnúť,давын
1378,stören::V,vyrušiť,хъыгдарын
1379,belästigen::V,obťažovať,хъыгдарын
1380,verbergen::V,skryť,бамбӕхсын
1381,verbergen::V,skryť,басусӕг кӕнын
1382,täuschen::V,sklamať,фӕливын
1383,täuschen::V,sklamať,асайын
1384,betrügen::V,klamať,асайын
1385,betrügen::V,podvádzať,асайын
1386,töten::V,zabiť,амарын
1387,töten::V,usmrtiť,амарын
1388,wohnen::V,bývať,цӕрын
1389,arbeiten::V,pracovať,кусын
1390,sammeln::V,zbierať,æртонын
1391,pflücken::V,trhať,тонын
1392,pflücken::V,oberať,тонын
1393,jagen::V,poľovať,цуан кæнын
1394,fischen::V,loviť ryby,кæсаг ахсын æнгуырæй
1395,fischen::V,loviť ryby,æнгуыр дарын
1396,fischen::V,chytať ryby,кæсаг ахсын æнгуырæй
1397,fischen::V,chytať ryby,æнгуыр дарын
1398,fassen::V,uloviť,ӕрцахсын
1399,hüten::V,pásť,хизын
1400,treiben::V,hnať,скъӕрын
1401,anbinden::V,priviazať,бабæттын
1402,anbinden::V,priviazať,æрбæттын
1403,füttern::V,kŕmiť,холлаг дæттын
