,Concept_ID,vep,lez
799,wohin::FADV,kuna,гьиниз
800,wie::FADV,kut,гьикӏ
801,wie::FADV,mit',гьикӏ
802,warum::FADV,mikš,вучиз
803,wieviel::FNUM,äjak,шумуд
804,wieviel::FNUM,kuverz',шумуд
805,eins::NUM,üks',са
806,zwei::NUM,kaks',кьвед
807,drei::NUM,koume,пуд
808,vier::NUM,nel'l',кьуд
809,fünf::NUM,viž,вад
810,sechs::NUM,kuz',ругуд
811,sieben::NUM,seičeme,ирид
812,acht::NUM,kahesa,муьжуьд
813,neun::NUM,ühesa,кӏуьд
814,zehn::NUM,kümne,цӏуд
815,elf::NUM,üks'toštkümne,цӏусад
816,zwölf::NUM,kaks'toštkümne,цӏикьвед
817,zwanzig::NUM,kaks'kümne,къад
818,dreißig::NUM,koumekümne,къанницӏуд
819,vierzig::NUM,nel'l'kümne,яхцӏур
820,fünfzig::NUM,vižkümne,яхцӏурни цӏуд
821,sechzig::NUM,kuz'kümne,пудкъад
822,siebzig::NUM,seičemekümne,пудкъанни цӏуд
823,achtzig::NUM,kahesakümne,кьудкъад
824,neunzig::NUM,ühesakümne,кьудкъанни цӏуд
825,hundert::NUM,sada,виш
826,tausend::NUM,tuha,агъзур
827,und::CNJ,i,ва
828,und::CNJ,da,ва
829,oder::CNJ,vai,я
830,stehen::V,seišta,акъвазун
831,sitzen::V,ištta,ацукьун
832,liegen::V,venuda,къаткун
833,hängen::V,ripta,куьрс хьун
834,werden::V,lindä,хьун
835,werden::V,tehtas,хьун
836,passieren::V,ozaitas,хьун
837,beginnen::V,augotadas,башламиш хьун
838,enden::V,loptas,куьтягь хьун
839,wechseln::V,vajehtadas,дегиш хьун
840,aufgehen[Sonne]::V,nousta,экъечӏун
841,untergehen[Sonne]::V,lasktas,акӏун
842,scheinen[Sonne]::V,paštta,ишигь гун
843,donnern::V,juraita,къукърумар авун
844,wehen::V,dölta,
845,wehen::V,puhuda,
846,strömen::V,valadas,авахьун
847,fließen::V,valuda,авахьун
848,sich drehen::V,punotas,элкъуьн
849,schwanken::V,čibuda,юзун
850,schwingen::V,čibuda,галтад хьун
851,fallen::V,langeta,аватун
852,brennen::V,pallada,кун
853,brennen::V,pallada,ккун
854,rauchen::V,savustada,
855,regnen::V,vihmda,къун
856,gefrieren::V,jäduda,муркӏади кьун
857,gefrieren::V,kül'mdä,муркӏади кьун
858,tauen::V,sulada,цӏурун
859,schmelzen::V,sulada,цӏурун
860,trocknen::V,kuida,кьурун
861,trocknen::V,kuivehtuda,кьурун
862,sieden::V,kehuda,ругун
863,faulen::V,hapata,кутӏун
864,faulen::V,traudäs,кутӏун
865,verfaulen::V,hapata,чуьруьтмиш хьун
866,verfaulen::V,hapata,кутӏун
867,reißen::V,rebita,атӏун
868,reißen::V,rebita,къазунун
869,versinken::V,upota,батмиш хьун
870,vergehen::V,mända,алатун
871,erscheinen::V,ozutadas,майдандиз акъатун
872,verschwinden::V,hajeta,квахьун
873,sinken::V,väheta,элекьун
874,sinken::V,lasktas,элекьун
875,abnehmen::V,peneta,тӏимил хьун
876,abnehmen::V,peneta,гъвечӏи хьун
877,zunehmen::V,ližaduda,артух хьун
878,steigen::V,nousta,хкаж хьун
879,wachsen::V,kazda,экъечӏун
880,glänzen::V,loštta,цӏарцӏар гун
881,funkeln::V,hoštta,нур гун
882,lärmen::V,robaita,ван авун
883,läuten::V,judaita,зенг ягъун
884,klingeln::V,kelotada,зенг ягъун
885,klirren::V,biraita,зигринг авун
886,brausen::V,bruncta,къати хьун
887,rauschen::V,šobaita,вишриш авун
888,klingen::V,heläita,ван авун
889,bellen::V,nutta,элуькьун
890,heulen::V,ulaita,къув ягъун
891,blasen::V,puhuda,уф гун
892,pfeifen::V,pistta,уьфт ягъун
893,pfeifen::V,vihelta,уьфт ягъун
894,schreien::V,kirkta,гьараюн
895,schreien::V,kidastada,гьараюн
896,stöhnen::V,ohkta,суза авун
897,stöhnen::V,voivotada,суза авун
898,zittern::V,säraita,зурзун
899,leben::V,eläda,яшамиш хьун
900,geboren werden::V,sünduda,хьун
901,atmen::V,henktä,нефес чӏугун
902,trinken::V,joda,хъун
903,essen::V,söda,тӏуьн
904,schlucken::V,lainata,туькьуьнун
905,müde werden::V,väzuda,галатун
906,müde werden::V,väzuda,юргъун хьун
907,müde werden::V,šuštuda,галатун
908,müde werden::V,šuštuda,юргъун хьун
909,einschlafen::V,uinota,ксун
910,schlafen::V,magata,ксун
911,schlafen::V,nukkuda,ксун
912,aufwachen::V,heraštuda,ахварай аватун
913,aufstehen::V,nousta,къарагъун
914,sich erholen::V,lebaitas,ял ягъун
915,krank werden::V,läžegata,кефсуз хьун
916,krank sein::V,läžuda,тӏа хьун
917,schmerzen::V,kibištada,тӏа хьун
918,husten::V,rügda,уьгьуь ягъун
919,genesen::V,tervehtuda,сагъ хъхьун
920,sterben::V,kolda,кьин
921,umkommen::V,kolda,терг хьун
922,sich bewegen::V,likkuda,юзун
923,sich rühren::V,likahtada,юзун
924,sich rühren::V,kubahtada,юзун
925,sich erheben::V,nousta,къарагъун
926,sich setzen::V,išttas,ацукьун
927,hinfallen::V,langeta,алукьун
928,laufen::V,kävuda,къекъуьн
929,schreiten::V,astta,ккамар къачун
930,schreiten::V,haškta,ккамар къачун
931,spazierengehen::V,kävelta,сейр авун
932,eilen::V,kiruhtada,тади авун
933,sich beeilen::V,kiruhtada,гьерекатун
934,sausen::V,fun'urta,чкурун
935,rennen::V,joksta,катун
936,rennen::V,joksta,зверун
937,springen::V,hüptä,хкадарун
938,klettern::V,libuda,акьахун
939,schaukeln::V,čibuda,
940,kriechen::V,ličtas,капаралди фин
941,schwimmen::V,ujuda,сирнав авун
942,tauchen::V,čukautas,кьилихъди циз вегьин
943,rudern::V,souta,кьусуйралди лодка гьалун
944,rudern::V,souta,цуьруьгъуьлдалди кӏватӏун
945,fahren::V,ajada,фин
946,fahren::V,ajelda,фин
947,fliegen::V,leta,лув гун
948,fliegen::V,leta,цавай фин
949,gehen::V,mända,фин
950,gehen::V,kävuda,фин
951,weggehen::V,päzda,хъфин
952,weggehen::V,lähtta,хъфин
953,abfahren::V,tönduda,фин
954,abfahren::V,tönduda,рекье гьатун
955,anhalten::V,seižutadas,акъвазун
956,hineingehen::V,mända südäimehe,гьахьун
957,eintreten::V,tulda,гьахьун
958,kommen::V,tulda,атун
959,ankommen::V,tulda,атун
960,zurückkommen::V,pörtas,хтун
961,bleiben::V,jäda,амукьун
962,warten::V,varastada,гуьзлемишун
963,erwarten::V,varastada,вил алаз акъвазун
964,suchen::V,ectä,къекъуьн
965,finden::V,löuta,жугъун
966,versuchen::V,ladida,алахъун
967,versuchen::V,rohkaita,алахъун
968,vorbereiten::V,vaumita,гьазурун
969,lieben::V,armastada,кӏан хьун
970,mögen::V,navedida,рикӏ ацукьун
971,lachen::V,nagrda,хъуьруьн
972,rühren::V,likutada,
973,weinen::V,itkta,шехьун
974,schimpfen::V,laidas,сеперар гун
975,schimpfen::V,laidas,экъуьгъунар авун
976,schimpfen::V,pačatada,сеперар гун
977,schimpfen::V,pačatada,экъуьгъунар авун
978,sich ärgern::V,rändüda,хъел акатун
979,sich fürchten::V,varaita,кичӏе хьун
980,fürchten::V,varaita,къурхутмиш хьун
981,fliehen::V,pageta,катун
982,flüchten::V,pageta,катун
983,flüchten::V,joksta,катун
984,sehen::V,nähta,акун
985,anschauen::V,kacta,вил вегьин
986,ansehen::V,kacta,килигун
987,hören::V,kulda,ван хьун
988,zuhören::V,kundeltas,яб гун
989,probieren::V,mujada,дад акун
990,riechen::V,rižada,ни чӏугун
991,fühlen::V,mujada,гьисс авун
992,scheinen::V,näguda,
993,zu sehen sein::V,näguda,
994,vernehmen::V,kulištada,
995,frieren::V,kül'mdä,кьун
996,frieren::V,kül'mdä,мекьи хьун
997,tun::V,tehta,авун
998,können::V,voida,хьун
999,können::V,voida,акъакьун
1000,können::V,mahtta,хьун
1001,können::V,mahtta,акъакьун
1002,wollen::V,himoita,кӏан хьун
1003,wollen::V,tahtoida,кӏан хьун
1004,anfangen::V,zavottä,башламишун
1005,anfangen::V,augotada,башламишун
1006,beenden::V,loptä,куьтягьун
1007,aufhören::V,loptas,акъвазун
1008,gelingen::V,lähtta,арадал атун
1009,gelingen::V,tehtas,арадал атун
1010,geraten::V,tulda,акъатун
1011,öffnen::V,avaita,ахъаюн
1012,schließen::V,saubata,акьалун
1013,stellen::V,panda,эцигун
1014,stellen::V,seižutada,эцигун
1015,setzen::V,ištutada,ацукьарун
1016,legen::V,panda,эцигун
1017,berühren::V,koskta,хкӏурун
1018,berühren::V,käziduda,хкӏурун
1019,verbinden::V,ühtenzoitta,гилигун
1020,bedecken::V,katta,кӏевун
1021,bedecken::V,peitta,кӏевун
1022,aufhängen::V,riputada,куьрсарун
1023,anzünden::V,sütutada,куькӏуьрун
1024,aufheben::V,leta,хкажун
1025,zurücklassen::V,jätta,тун
1026,verlieren::V,kadotada,квадарун
1027,fallen lassen::V,kirbotada,авадрун
1028,machen::V,säta,авун
1029,machen::V,säta,кар авун
1030,machen::V,tehta,авун
1031,machen::V,tehta,кар авун
1032,herstellen::V,tehta,расун
1033,bauen::V,leta,туькӏуьрун
1034,bauen::V,sauda,туькӏуьрун
1035,reparieren::V,koheta,расун
1036,verbessern::V,paremboita,хъсанрун
1037,ändern::V,vajehtada,табдил авун
1038,graben::V,kaida,эгъуьнун
1039,graben::V,čongoida,эгъуьнун
1040,beugen::V,koverta,акӏажарун
1041,beugen::V,koverta,кангур авун
1042,biegen::V,painda,патахъарун
1043,drehen::V,punotada,алчударун
1044,wenden::V,käta,
1045,wenden::V,kärauta,
1046,umdrehen::V,käta,элкъуьрун
1047,heben::V,leta,хкажун
1048,hochheben::V,libutada,хкажун
1049,ergreifen::V,tabata,агалчна кьун
1050,halten::V,pidada,кьун
1051,drücken::V,painda,чуькьуьн
1052,schieben::V,žigutada,хуртӏ гун
1053,kratzen::V,künstä,къадгъунун
1054,lecken::V,nolda,мез гун
1055,beißen::V,purda,кӏасун
1056,beißen::V,hambastada,кӏасун
1057,abreißen::V,ratketa,галудун
1058,abschneiden::V,čapata,атӏун
1059,abschneiden::V,leikata,атӏун
1060,binden::V,sidoda,
1061,stecken::V,čokaita,сухун
1062,brechen::V,katkaita,хун
1063,brechen::V,katkaita,кукӏварун
1064,klopfen::V,kolkotada,тахъ-тахъ авун
1065,hauen::V,löda,ягъун
1066,kleben::V,klejata,алкӏурун
1067,kleben::V,klejata,кукӏурун
1068,reiben::V,hosta,тӏушунун
1069,reiben::V,törkita,тӏушунун
1070,reiben::V,jorotada,тӏушунун
1071,streichen::V,voita,алтадун
1072,schleifen::V,hijoida,кӏвенкӏв авун
1073,schleifen::V,teravzoitta,кӏвенкӏв авун
1074,schneiden::V,leikata,атӏун
1075,rütteln::V,heilutada,къарсурун
1076,schütteln::V,pudištada,къарсурун
1077,schwenken::V,maihutada,элягъун
1078,schwenken::V,maihutada,галтадун
1079,schütten::V,valada,цун
1080,füllen::V,täutta,ацӏурун
1081,einwickeln::V,kärdä,кутун
1082,einwickeln::V,kärdä,элкъуьрун
1083,tragen::V,kantta,тухун
1084,tragen::V,kandišta,тухун
1085,schleppen::V,vedätada,галчӏурун
1086,ziehen::V,vedada,ялун
1087,ziehen::V,vedada,чӏугун
1088,aufbewahren::V,kaita,хуьн
1089,werfen::V,čuta,гадрун
1090,werfen::V,tactä,гадрун
1091,fangen::V,püta,кьун
1092,packen::V,tabata,кьун
1093,verstecken::V,peitta,кӏевун
1094,teilen::V,jagada,паюн
1095,schicken::V,oigeta,ракъурун
1096,bringen::V,veda,гъун
1097,hinzufügen::V,ližata,алава авун
1098,bekommen::V,sada,къачун
1099,bekommen::V,sada,жугъурун
1100,erhalten::V,sada,къачун
1101,nehmen::V,otta,къачун
1102,wählen::V,valita,хкягъун
1103,auswählen::V,valita,хкягъун
1104,bewahren::V,kaita,хуьн
1105,behindern::V,telustada,манийвал авун
1106,verderben::V,travida,чӏурун
1107,beschädigen::V,satatada,нукьсанвал гун
1108,zerbrechen::V,mureta,хун
1109,zerreißen::V,rebitada,къазунун
1110,zerstören::V,mureta,чӏурун
1111,zerstören::V,mureta,барбатӏун
1112,verbrennen::V,poltta,ккун
1113,geben::V,antta,гун
1114,reichen::V,antta,вугун
1115,reichen::V,antta,гун
1116,schenken::V,lahjoita,пишкеш авун
1117,versprechen::V,toivotada,гаф гун
1118,wünschen::V,toivotada,дуьа авун
1119,loben::V,kitta,тариф авун
1120,küssen::V,tervehtada,темен гун
1121,wiegen::V,likutada,эчӏягъун
1122,zudecken::V,katta,гьалдун
1123,wecken::V,noustatada,ахварай авудун
1124,zeigen::V,ozutada,къалурун
1125,führen::V,astutada,тухун
1126,lehren::V,opeta,кӏелиз тун
1127,unterrichten::V,opeta,тарс гун
1128,aufziehen::V,kazvatada,тербия гун
1129,aufziehen::V,kazvatada,тербияламишун
1130,leiten::V,ohjata,идара авун
1131,antreiben::V,rigehtoitta,тади кутун
1132,lassen::V,käskta,
1133,einladen::V,kucta,теклиф авун
1134,vereinigen::V,ühtenzoitta,сад авун
1135,besuchen::V,rižada,кьилив атун
1136,treffen::V,vastata,гьалтун
1137,sich versammeln::V,kägeta,алтӏушун
1138,sich versammeln::V,sätas,алтӏушун
1139,spielen::V,väta,къугъун
1140,singen::V,pajatada,лугьун
1141,singen::V,pajatada,мани лугьун
1142,tanzen::V,kargaita,кьуьл авун
1143,sich trennen::V,erigata,къакъатун
1144,verlassen::V,jätta,гъил къачун
1145,retten::V,päzutada,къутармишун
1146,bewachen::V,varjoita,хуьн
1147,schützen::V,kaita,хуьн
1148,verteidigen::V,kaita,хуьн
1149,sich schlagen::V,torata,кукӏун
1150,schießen::V,ampta,акъатун
1151,siegen::V,vägestada,гъалиб хьун
1152,ärgern::V,verdutada,хъел гъун
1153,ärgern::V,verdutada,хъел кутун
1154,ärgern::V,rändütada,хъел гъун
1155,ärgern::V,rändütada,хъел кутун
1156,schlagen::V,löda,ягъун
1157,schlagen::V,löda,галукьарун
1158,schlagen::V,iškta,ягъун
1159,schlagen::V,iškta,галукьарун
1160,treten::V,peksta,кьуьл къекъягъун
1161,treten::V,peksta,кьуьл эцягъун
1162,treten::V,topsta,кьуьл къекъягъун
1163,treten::V,topsta,кьуьл эцягъун
1164,stechen::V,pystiä,акьадарун
1165,stoßen::V,iškta,эцягъун
1166,stoßen::V,pudištada,эцягъун
1167,stehlen::V,vargastada,чуьнуьхун
1168,stören::V,keskustada,хкуьрун
1169,belästigen::V,tartuteldas,хкуьрун
1170,belästigen::V,tartuteldas,азият гун
1171,verbergen::V,katelda,далдаламишун
1172,täuschen::V,manitada,алцурарун
1173,täuschen::V,manitada,алцуррун
1174,betrügen::V,manitada,алцурарун
1175,betrügen::V,manitada,гьарамзадавал авун
1176,töten::V,rikta,яна кьин
1177,töten::V,surmita,яна кьин
1178,wohnen::V,eläda,дуланмиш хьун
1179,arbeiten::V,rata,кӏвалахун
1180,arbeiten::V,rata,кӏвалах авун
1181,sammeln::V,kogota,кӏватӏун
1182,pflücken::V,poimda,атӏун
1183,jagen::V,mecata,гъуьрч авун
1184,fischen::V,kalatada,гъетер кьун
1185,fassen::V,tabata,кьун
1186,hüten::V,paimeta,чӏура хуьн
1187,treiben::V,ajada,гьалун
1188,anbinden::V,küttestada,акалун
1189,anbinden::V,sidoda,акалун
1190,füttern::V,sötta,ем гун
1191,melken::V,lüpsta,ацун
1192,hacken::V,sauda,куьткуьнун
1193,gießen::V,valada,яд гун
1194,reifen::V,küpseta,чурун
1195,reifen::V,küpseta,агакьун
1196,zubereiten::V,vaumištada,гьазурун
1197,kochen::V,keitta,ругун
1198,backen::V,paštta,чурун
1199,braten::V,žarda,чурун
1200,umrühren::V,segoitada,какадарун
1201,stricken::V,kudoda,хурун
1202,nähen::V,ombelta,цун
1203,färben::V,mujutada,шир ягъун
1204,reinigen::V,puhtastada,михьун
1205,waschen::V,pesta,чуьхуьн
1206,abwischen::V,pühktä,гуьцӏун
1207,spülen::V,huhtoida,экъуьрун
1208,fegen::V,pühkta,шуткун
1209,kehren::V,uhoita,кул алтадун
1210,baden::V,kül'ptäs,эхъуьн
1211,sich waschen::V,pestas,жендек чуьхуьн
1212,ausziehen::V,riičta,хутӏунун
1213,ausziehen::V,riičta,галудун
1214,ausziehen::V,rušta,хутӏунун
1215,ausziehen::V,rušta,галудун
1216,anziehen::V,panda päle,алукӏун
1217,anziehen::V,panda kädehe,алукӏун
1218,anziehen::V,panda jaugha,алукӏун
1219,sich anziehen::V,sobdas,алукӏун
1220,sich anziehen::V,sobdas,парталар алукӏун
1221,kämmen::V,harjata,эвягъун
1222,schmücken::V,čomitada,безетмишун
1223,schmücken::V,čomitada,гуьрчегарун
1224,sagen::V,sanuda,лугьун
1225,sprechen::V,pagišta,рахун
1226,reden::V,pagišta,рахун
1227,sich unterhalten::V,lodaita,ихтилат авун
1228,fragen::V,küzuda,жузун
1229,bitten::V,pakita,тӏалабун
1230,erzählen::V,sanuda,ахъаюн
1231,erzählen::V,starinoita,ахъаюн
1232,mitteilen::V,tedotada,хабар гун
1233,nennen::V,nimitada,тӏвар гун
1234,rufen::V,kucta,эверун
1235,prahlen::V,kittäs,яцӏу гафар авун
1236,übersetzen::V,käta,таржума авун
1237,übersetzen::V,käta,гафладун
1238,denken::V,meletada,фикир авун
1239,glauben::V,uskta,агъун
1240,bemerken::V,homaita,фикир гун
1241,erkennen::V,tundištada,
1242,begreifen::V,tabata,гъавурда акьун
1243,verstehen::V,el'geta,
1244,verstehen::V,toimetada,
1245,lernen::V,opetas,кӏелун
1246,wissen::V,teta,чир хьун
1247,wissen::V,teta,чирхьун
1248,sich erinnern an::V,johtutada,рикӏел хуьн
1249,vergessen::V,unohtada,рикӏелай фин
1250,vergessen::V,unohtada,рикӏелай алатун
1251,messen::V,märita,алцумун
1252,zählen::V,lugeda,гьисабун
1253,rechnen::V,lugeda,гьисабун
1254,lesen::V,lugeda,кӏелун
1255,malen::V,pirta,кхьин
1256,malen::V,pirta,шикилар чӏугун
1257,zeichnen::V,pirta,чӏугун
1258,schreiben::V,kirjutada,кхьин
1259,besitzen::V,omištada,иеси хьун
1260,kaufen::V,ostta,къачун
1261,kaufen::V,ostta,маса къачун
1262,verkaufen::V,möda,гун
1263,verkaufen::V,möda,маса гун
1264,bezahlen::V,maksta,къимет гун
1265,bezahlen::V,maksta,эвезда авун
1266,bezahlen::V,maksta,гьакъи агакьрун
1267,zahlen::V,maksta,къимет гун
1268,zahlen::V,maksta,эвезда авун
1269,zahlen::V,maksta,гьакъи агакьрун
1270,beherrschen::V,valdoita,иеси хьун
1271,ertragen::V,tirpta,таб гун
