,Concept_ID,,mrj
84,Kälte::N,,ӱштӹ
85,Hitze::N,,шокшы
86,Raureif::N,,пöрш
87,Regenbogen::N,,шанавӹл
88,Donner::N,,хӹдӹртӹш
89,Strömung::N,,йогы
90,Tropfen::N,,капльы
91,Tropfen::N,,капльык
92,Schaum::N,,шонг
93,Schmutz::N,,лявӹрӓ
94,See::N,,йӓр
95,Sumpf::N,,лӱкӹ
96,Moor::N,,куп
97,Wiese::N,,алык
98,Wald::N,,шӹргӹ
99,Hügel::N,,пӱгӹрикӓ
100,Anhöhe::N,,кӱкшикӓ
101,Berg::N,,кырык
102,Gipfel::N,,неркӓ
103,Höhle::N,,ы́раж
104,Abhang::N,,полом
105,Quelle::N,,вӹдсӹнзӓ
106,Bach::N,,ӓнгӹр
107,Fluss::N,,вӹд
108,Ufer::N,,сир
109,Küste::N,,сир
110,Festland::N,,мӱлӓндӹ
111,Meer::N,,тангыж
112,Bucht::N,,вӹдъял
113,Insel::N,,острок
114,Blume::N,,пеледӹш
115,Gras::N,,шуды
116,Wurzel::N,,важ
117,Baum::N,,пушӓнгӹ
118,Stamm::N,,пушӓнгӹ тӹнг
119,Rinde::N,,каргыж
120,Ast::N,,укш
121,Zweig::N,,укш
122,Blatt::N,,листӹ
123,Birke::N,,куги
124,Kiefer[Baum]::N,,йӓктӹ
125,Weide[Baum]::N,,уа
126,Tanne::N,,кож
127,Horn::N,,шур
128,Feder::N,,пын
129,Fell::N,,кавашты
130,Flügel::N,,шылдыр
131,Klaue::N,,кӹч
132,Kralle::N,,лапа
133,Schwanz::N,,пач
134,Ei::N,,мыны
135,Nest::N,,пӹжӓш
136,Bau::N,,ыраж
137,Tier::N,,во́льык
138,Herde::N,,кӹтö
139,Kuh::N,,ышкал
140,Bulle::N,,ӱшкӱж
141,Pferd::N,,имни
142,Schaf::N,,шарык
143,Schwein::N,,сасна
144,Hund::N,,пи
145,Katze::N,,коти
146,Bär::N,,мöскӓ
147,Eichhörnchen::N,,ур
148,Elch::N,,шарды
149,Fuchs::N,,рӹвӹж
150,Hase::N,,морен
151,Maus::N,,каля
152,Wolf::N,,пирӹ
153,Vogel::N,,кек
154,Schwarm::N,,цуца
155,Huhn::N,,цӹвӹ
156,Hahn::N,,ӓптӓн
157,Gans::N,,комбы
158,Adler::N,,кучкыж
159,Ente::N,,лыды
160,Eule::N,,тымана
161,Kranich::N,,тырня
162,Kranich::N,,тыртня
163,Krähe::N,,лудыгарак
164,Kuckuck::N,,куку
165,Schwan::N,,йӱксӹ
166,Fisch::N,,кол
167,Barsch::N,,алангы
168,Hecht::N,,нуж
169,Hecht::N,,нужгол
170,Schlange[Tier]::N,,кӹшкы
171,Wurm::N,,шукш
172,Spinne::N,,ӓнгӹремшӹ
173,Ameise::N,,кыткы
174,Laus::N,,ти
175,Mücke::N,,кужнер
176,Mücke::N,,кужынер
177,Fliege::N,,шӹнгӓ
178,Schmetterling::N,,лӹпӹ
179,Beere::N,,мöр
180,Apfel::N,,олма
181,Pilz::N,,понгы
182,Zwiebel::N,,охыра
183,Saat::N,,нӱшмӹ
184,Saat::N,,нӱшмӱ
185,Korn::N,,пӹрцӹ
186,Heu::N,,шуды
187,Schale::N,,аваха
188,Schale::N,,карлангы
189,Grube::N,,йӓм
190,Falle::N,,лӱдӹ
191,Falle::N,,лӱдӹш
192,Schlinge::N,,онгы
193,Spur::N,,кишӓ
194,Asche::N,,ломых
195,Asche::N,,ломпыж
196,Dreck::N,,лявӹрӓ
197,Eisen::N,,кӹртни
198,Gold::N,,шöртни
199,Gold::N,,шöртньӹ
200,Silber::N,,ши
201,Kohle::N,,шӱ
202,Glas::N,,охоница
203,Lehm::N,,шун
204,Sand::N,,ошма
205,Mensch::N,,эдем
206,Mann::N,,пӱэргӹ
207,Frau::N,,ӹдӹрӓмӓш
208,Kind::N,,ӓзӓ
209,Kind::N,,шачшы
210,Junge::N,,рвезӹ
211,Junge::N,,ӹрвезӹ
212,Mädchen::N,,ӹдӹрӓш
213,Familie::N,,йиш
214,Familie::N,,семня
215,Großvater::N,,тьоти
216,Großmutter::N,,папа
217,Eltern::N,,ӓтя-ӓвӓ
218,Vater::N,,ӓтя
219,Mutter::N,,ӓвӓ
220,Sohn::N,,эргӹ
221,Tochter::N,,ӹдӹр
222,Bruder::N,,ӹза
223,Schwester::N,,ӓкӓ
224,Onkel::N,,кугуза
225,Tante::N,,куака
226,Ehemann::N,,мары
227,Ehefrau::N,,вӓтӹ
228,Freude::N,,ӹвӹртӹмӓш
229,Gelächter::N,,ваштылмаш
230,Glück::N,,пиӓл
231,Kummer::N,,ясы
232,Wunsch::N,,охата
233,Wunsch::N,,шанымаш
234,Lust::N,,шӓр
235,Lust::N,,охата
236,Lust::N,,шанымаш
237,Geist::N,,тух
238,Gedanke::N,,шанымаш
239,Gedächtnis::N,,ӓш
240,Verstand::N,,ыш
241,Sinn::N,,кын
242,Grund::N,,вир
243,Wahrheit::N,,тöр
244,Gespräch::N,,хытырымаш
245,Märchen::N,,ямак
246,Erzählung::N,,шайыштмаш
247,Nachricht::N,,увертӓрӹмӓш
248,Neuigkeit::N,,увер
249,Name::N,,лӹм
250,Rätsel::N,,тышты
251,Rede::N,,шая
252,Rede::N,,шамак
253,Sprache::N,,йӹлмӹ
254,Stimme::N,,юк
255,Wort::N,,шамак
256,Zeichen::N,,палӹ
257,Ruf::N,,сӹгӹрӹмӓш
258,Lärm::N,,юкланымащ
259,Laut::N,,юк
260,Ton::N,,юк
261,Lied::N,,мыры
262,Ruhe::N,,тыр
263,Leute::N,,эдемвлӓ
264,Volk::N,,халык
265,Arbeit::N,,пӓшӓ
266,Gast::N,,хына
267,Geschenk::N,,подарка
268,Spiel::N,,мадыш
269,Gesellschaft::N,,йӓл
270,Gesellschaft::N,,йӓлвлӓ
271,Hilfe::N,,палшык
272,Freund::N,,тӓнг
273,Kamerad::N,,тос
274,Angelegenheit::N,,дела
275,Angelegenheit::N,,йела
276,Angelegenheit::N,,йыла
277,Angelegenheit::N,,пӓшӓ
278,Anzahl::N,,шот
279,Art::N,,цӹре
280,Stück::N,,лаштык
281,Teil::N,,пай
282,Teil::N,,часть
283,Hälfte::N,,пел
284,Kreis::N,,тӹртӹш
285,Kreuz::N,,крестӹ
286,Abstand::N,,ло
287,Entfernung::N,,ло
288,Gegend::N,,вӓр
289,Platz::N,,вӓр
290,Ort::N,,вӓр
291,Seite::N,,öрдӹж
292,Mitte::N,,ло
293,Gegenstand::N,,хӓдӹр
294,Sache::N,,хӓдӹр
295,Rand::N,,шöр
296,Kante::N,,шöр
297,Ecke::N,,лык
298,Spitze::N,,вуй
299,Ende::N,,вуй
300,Ende::N,,мычаш
301,Loch::N,,ыраж
302,Winkel::N,,лык
303,Muster::N,,тӹрлец
304,Größe::N,,кӱкшӹц
305,Länge::N,,кыт
306,Höhe::N,,кӱкшӹц
307,Gewicht::N,,нелӹц
308,Menge::N,,шот
309,Haufen::N,,ара
310,Reihe::N,,ряд
311,Boot::N,,пыш
312,Ruder::N,,вешлӓ
313,Schlitten::N,,тир
314,Ski::N,,ечӹ
315,Lagerfeuer::N,,тыл
316,Last::N,,нелӹц
317,Gang::N,,ход
318,Schritt::N,,ашкыл
319,Norden::N,,йыдпелвел
320,Süden::N,,кечӹвӓлвел
321,Westen::N,,кечӹ шӹцмӹ
322,Osten::N,,ирвел
323,Osten::N,,кечӹ лӱлтмӹ
324,Holz::N,,пушӓнгӹ
325,Brett::N,,ханга
326,Platte::N,,плитӓ
327,Stütze::N,,цӓрӓк
328,Stange::N,,равы
329,Stange::N,,намаш
330,Stock::N,,панды
331,Stab::N,,равы
332,Rohr::N,,пыч
333,Haus::N,,пöрт
334,Heim::N,,пöрт
335,Ofen::N,,камака
336,Fußboden::N,,седӹрӓ
337,Tisch::N,,стöл
338,Stuhl::N,,пöкен
339,Wiege::N,,шипкӓ
340,Bett::N,,койка
341,Bett::N,,кравать
342,Regal::N,,полицӓ
343,Kiste::N,,шӱ́ндӹк
344,Fenster::N,,окня
345,Tür::N,,амаса
346,Tor::N,,хапка
347,Zaun::N,,забор
348,Dach::N,,левӓш
349,Leiter::N,,ташкалтыш
350,Besen::N,,сало
351,Besen::N,,салко
352,Spaten::N,,кольмы
353,Schaufel::N,,лоток
354,Gabel::N,,ви́лка
355,Löffel::N,,савала
356,Messer::N,,кӹзӹ
357,Nagel::N,,пыда
358,Netz::N,,вӓпш
359,Haken::N,,крӱк
360,Haken::N,,кагак
361,Griff::N,,кычем
362,Schloss::N,,замок
363,Schloss::N,,сыравач
364,Bild::N,,картин
365,Figur::N,,кӓн
366,Puppe::N,,поханя
367,Beutel::N,,мешӓк
368,Bündel::N,,топ
369,Bündel::N,,пидӹш
370,Bündel::N,,кӹлдӹш
371,Tasche::N,,сумкы
372,Eimer::N,,ведӹрӓ
373,Deckel::N,,комдыш
374,Geschirr::N,,ӓтӹ
375,Sack::N,,мешӓк
376,Tasse::N,,цӓшкӓ
377,Topf::N,,ми́ска
378,Kessel::N,,пад
379,Essen::N,,качкыш
380,Essen::N,,качкыш-йӱш
381,Nahrung::N,,качкыш
382,Nahrung::N,,качкыш-йӱш
383,Speise::N,,няня
384,Fleisch::N,,пай
385,Getreide::N,,киндӹ
386,Brei::N,,шӹрӓш
387,Brot::N,,сыкыр
388,Scheibe::N,,ламыт
389,Scheibe::N,,лаштык
390,Fett::N,,кая
391,Butter::N,,ӱ
392,Öl::N,,ӱ
393,Salz::N,,санзал
394,Suppe::N,,лем
395,Honig::N,,мӱ
396,Milch::N,,шӹшер
397,Tee::N,,чӓй
398,Leder::N,,шарга
399,Leder::N,,кавашты
400,Wolle::N,,миж
401,Stoff::N,,матер
402,Stoff::N,,матери
403,Nadel::N,,им
404,Faden::N,,шӹртӹ
405,Knopf::N,,полдыш
406,Knoten::N,,пӱкшем
407,Farbe::N,,чиӓ
408,Farbe::N,,крӓскӓ
409,Kleidung::N,,выргем
410,Hemd::N,,тыгыр
411,Kragen::N,,шӱ
412,Ärmel::N,,шокш
413,Hose::N,,ялаш
414,Gürtel::N,,ӹштӹ
415,Mütze::N,,упш
416,Schuh::N,,ту́фльы
417,Stiefel::N,,кем
418,Ring::N,,шӓргӓш
419,Band::N,,лемтӓ
420,Kamm::N,,шерге
421,Spiegel::N,,тӹгӹр
422,Riemen::N,,прӓжӓ
423,Schnur::N,,кӓндӹра
424,Leine::N,,керем
425,Decke::N,,одеял
426,Kissen::N,,кӹпцӹк
427,Tuch::N,,савыц
428,Handtuch::N,,шӹргӹсавыц
429,Handtuch::N,,шӹргӹмсавыц
430,Kraft::N,,ви
431,Stärke::N,,ви
432,Gesundheit::N,,шу
433,Gesundheit::N,,шулык
434,Krankheit::N,,мыж
435,Schmerz::N,,карштыш
436,Wunde::N,,шушыр
437,Fieber::N,,ӱштӹмыж
438,Arznei::N,,лекӓрцӹ
439,Brücke::N,,кӹвер
440,Brunnen::N,,вӹдсӹнзӓ
441,Weide::N,,ныр
442,Pfad::N,,ялгорны
443,Weg::N,,корны
444,Straße::N,,корны
445,Dorf::N,,сола
446,Stadt::N,,города
447,Brief::N,,сирмӓш
448,Buch::N,,книгӓ
449,Buchstabe::N,,буква́
450,Zeitung::N,,газет
451,Zeitung::N,,кайзет
452,Leben::N,,житя
453,Tod::N,,смöрт
454,Grab::N,,шӹгер
455,Grab::N,,мыгилӓ
456,Grab::N,,шӹгерлӓ
457,Kirche::N,,церкӹ
458,Sünde::N,,сулык
459,Gott::N,,йымы
460,Arbeiter::N,,пӓшӓзӹ
461,Chef::N,,вуй
462,Meister::N,,мастар
463,Arzt::N,,доктор
464,Lehrer::N,,тымдышы
465,Geld::N,,окса
466,Geschäft::N,,торге́йӹмӓш
467,Laden::N,,лапка
468,Laden::N,,магазин
469,Preis::N,,ӓк
470,Ware::N,,товар
471,Nutzen::N,,пайда
472,Reichtum::N,,перке
473,Welt::N,,сӓндӓлӹк
474,Welt::N,,свет
475,Land::N,,сӓндӓлӹк
476,Staat::N,,кугижӓншӹ
477,König::N,,король
478,Macht::N,,власть
479,Grenze::N,,пӹсмӓн
480,Krieg::N,,вырсы
481,Feind::N,,тышман
482,Gewalt::N,,ви
483,Kampf::N,,кредӓлмӓш
484,Bogen[Waffe]::N,,янгеж
485,Pfeil::N,,пикш
486,Gewehr::N,,пичӓл
487,Fehler::N,,самынь
488,Lüge::N,,шая
489,Schaden::N,,вре́дӓ
490,Unglück::N,,пёда
491,Unglück::N,,тымаша
492,Schuld::N,,вуйнамат
493,Alter::N,,иӓш
494,Alter::N,,игечӹ
495,Schluss::N,,пӹтӓртӹш
496,Zeit::N,,веремӓ
497,Tag::N,,кечӹ
498,Morgen::N,,ир
499,Morgen::N,,ирок
500,Mittag::N,,кечӹвӓл
501,Abend::N,,вады
502,Nacht::N,,йыд
503,Woche::N,,ӓрня
504,Monat::N,,тӹ́лзӹ
505,Jahr::N,,год
506,Frühling::N,,шошым
507,Sommer::N,,кӓнгӹж
508,Herbst::N,,шӹжӹ
509,Winter::N,,тел
510,Winter::N,,телӹ
511,Januar::N,,январ
512,Januar::N,,январь
513,Februar::N,,февраль
514,März::N,,март
515,April::N,,апрель
516,Mai::N,,май
517,Juni::N,,июнь
518,Juli::N,,июль
519,August::N,,август
520,September::N,,сентябрь
521,Oktober::N,,октябрь
522,November::N,,ноябрь
523,Dezember::N,,декавыр
524,Montag::N,,шачмы
525,Dienstag::N,,кышкыжмы
526,Mittwoch::N,,вӹрчегӹ
527,Donnerstag::N,,изӓрня
528,Freitag::N,,когарня
529,Samstag::N,,кукшыгечӹ
530,Sonntag::N,,рушӓрня
531,groß::A,,кого
532,klein::A,,изи
533,lang::A,,кужы
534,kurz::A,,кӹтӹк
535,breit::A,,кымда
536,schmal::A,,ӓнгӹсӹр
537,dicht::A,,шӹре
538,dick[Gegenstand]::A,,кӹжгӹ
539,dünn::A,,вӹцкӹж
540,fein::A,,пыльга
541,fest::A,,цаткыды
542,flach::A,,тӓлякӓ
543,glatt::A,,ягылгы
544,hart::A,,пингӹдӹ
545,weich::A,,пышкыды
546,rund::A,,тӹртӹш
547,spitz::A,,кашар
548,scharf::A,,кашар
549,stumpf::A,,нӹшкӹ
550,schwer::A,,нелӹ
551,schön::A,,цевер
552,schön::A,,олмыдшы
553,heiß::A,,шокшы
554,warm::A,,шокшы
555,kalt::A,,ӱштӹ
556,kühl::A,,юалгы
557,kühl::A,,йонгата
558,frisch::A,,йонгата
559,feucht::A,,ӹлӹкшӹ
560,feucht::A,,вӹдӹжгӹ
561,nass::A,,начкы
562,trocken::A,,кукшы
563,voll::A,,темшӹ
564,voll::A,,темыман
565,leer::A,,йӓрӓ
566,offen::A,,виш
567,geschlossen::A,,чӱчмӹ
568,geschlossen::A,,тӹкӹлӓлтшӹ
569,sauber::A,,ире
570,schmutzig::A,,шоран
571,schmutzig::A,,лявӹрӓн
572,schmutzig::A,,шорангшы
573,roh::A,,пеле кӱшӹ
574,reif::A,,кӱшӹ
575,lecker::A,,тотан
576,süß::A,,мӱӓн
577,bitter::A,,качы
578,sauer::A,,шапы
579,hell::A,,соты
580,hell::A,,валгыды
581,dunkel::A,,пӹц
582,dunkel::A,,пӹцкемӹш
583,schwarz::A,,шим
584,weiß::A,,ош
585,weiß::A,,ошы
586,rot::A,,якшаргы
587,gelb::A,,сар
588,gelb::A,,сары
589,blau::A,,симсӹ
590,grün::A,,ыжар
591,grau::A,,луды
592,bunt::A,,ала
593,billig::A,,шулдаш
594,teuer::A,,шергӹ
595,teuer::A,,шергӓкӓн
596,wertvoll::A,,ӓкӓн
597,blind::A,,слöпöй
598,blind::A,,сльöпöй
599,taub::A,,тӱтӱк
600,kräftig::A,,виӓн
601,stark::A,,виӓн
602,schwach::A,,шава
603,schwach::A,,лӹпкӓ
604,schwach::A,,слабка
605,fett::A,,таза
606,schlank::A,,яштака
607,hübsch::A,,сӹлнӹ
608,hübsch::A,,олмыдшы
609,böse::A,,шӹдӓн
610,dumm::A,,окмак
611,faul::A,,ялахай
612,fleißig::A,,пӓшам яратышы
613,geizig::A,,шык
614,klug::A,,ышан
615,geschickt::A,,мастар
616,lieb::A,,тыри
617,lustig::A,,мындыр
618,lustig::A,,сусу
619,sanft::A,,йӹвӹжӓ
620,hungrig::A,,шужышы
621,krank::A,,церлӹ
622,krank::A,,хворой
623,nackt::A,,цӓрӓ
624,traurig::A,,сы́лыкан
625,traurig::A,,кымы́лдымы
626,lebendig::A,,живой
627,gut::A,,яжо
628,schlecht::A,,уда
629,schlecht::A,,худа
630,richtig::A,,вургамла
631,schlimm::A,,йӹрнык
632,wahr::A,,настоящий
633,wahr::A,,настояшый
634,alt::A,,шонгы
635,neu::A,,у
636,ehemalig::A,,тошты
637,alt[Lebewesen]::A,,ӹлалшӹ
638,jung::A,,нöргӹ
639,jung::A,,молода
640,arm::A,,укеӓн
641,reich::A,,паян
642,reich::A,,пурлыкан
643,bekannt::A,,палӹмӹ
644,berühmt::A,,лӹмлы
645,fremd::A,,эдемӹн
646,verschieden::A,,тӹрлӹ
647,nah::A,,лишӹл
648,fern::A,,мӹндӹр
649,linker::A,,шалахай
650,rechter::A,,вургамла
651,anderer::A,,вес
652,anderer::A,,весӹ
653,erster::A,,икшӹ
654,erster::A,,икӹмшӹ
655,zweiter::A,,кокшы
656,dritter::A,,кымшы
657,letzter::A,,остатка
658,allein::ADV,,иктӹ
659,allein::ADV,,иктӹт
660,auf einmal::ADV,,тöрöк
661,zusammen::ADV,,икараш
662,zusammen::ADV,,цымырын
663,lange::ADV,,кужын
664,plötzlich::ADV,,трӱк
665,sofort::ADV,,полт
666,sofort::ADV,,тöрöк
667,sofort::ADV,,тӹшӓкок
668,später::ADV,,вара
669,heute::ADV,,тагачы
670,morgen::ADV,,иргод
671,morgen::ADV,,иргодым
672,bald::ADV,,чӹнь
673,bald::ADV,,вӓшке
674,bald::ADV,,выртышты
675,dann::ADV,,пакыла
676,gestern::ADV,,тенгечӹ
677,einst::ADV,,икӓнӓ
678,damals::ADV,,тӹнӓм
679,danach::ADV,,пакыла
680,vorher::ADV,,перви
681,zuerst::ADV,,андак
682,einmal::ADV,,гӓнӓк
683,einmal::ADV,,гӓнӓ
684,manchmal::ADV,,кынамжы
685,oft::ADV,,чӹчкӹдӹн
686,immer::ADV,,со
687,immer::ADV,,соок
688,niemals::ADV,,нинам
689,niemals::ADV,,нигынам
690,niemals::ADV,,нигынамат
691,hier::ADV,,тиштӹ
692,hierhin::ADV,,тишкӹ
693,von hier::ADV,,тишец
694,von hier::ADV,,тишецӹн
695,dort::ADV,,тӹштӹ
696,dorthin::ADV,,тӹшкӹ
697,dorthin::ADV,,тӹшкӹлӓ
698,geradeaus::ADV,,вик
699,geradeaus::ADV,,тура
700,vorwärts::ADV,,анзыкы
701,rückwärts::ADV,,мӹнгеш
702,zurück::ADV,,мӹнгеш
703,unten::ADV,,ӱлнӹ
704,unten::ADV,,лӹвӓлнӹ
705,hinab::ADV,,ӱлӹкӹ
706,hinab::ADV,,лӹвӓкӹ
707,oben::ADV,,вӹлнӹ
708,hinauf::ADV,,кӱшкӹлӓ
709,hinauf::ADV,,кӱш
710,überall::ADV,,йӹлт
711,überall::ADV,,цилӓ вӓре
712,nicht::ADV,,уке
713,ein wenig::ADV,,изиш
714,ein wenig::ADV,,иклаштык
715,kaum::ADV,,цылик
716,kaum::ADV,,чучок-чучок
717,sehr::ADV,,чоте
718,so::ADV,,тенге
719,so::ADV,,тенгелӓ
720,noch::ADV,,мол
721,noch::ADV,,моло
722,nur::ADV,,веле
723,schon::ADV,,уже
724,schon::ADV,,ӹнде
725,wieder::ADV,,уэш
726,vergebens::ADV,,зря
727,vergebens::ADV,,ӹзрӓ
728,vergebens::ADV,,ӹзӹрӓ
729,vor::PRP,,анзыц
730,vor::PRP,,анзыцын
731,hinter::PRP,,шайылан
732,hinter::PRP,,шайылный
733,unter::PRP,,лӹвӓкӹ
734,durch::PRP,,вашт
735,neben::PRP,,сага
736,zwischen::PRP,,лош
737,zwischen::PRP,,лошкы
738,wegen::PRP,,мычыц
739,dies::PRN,,тидӹ
740,dies::PRN,,ти
741,das::PRN,,тидӹ
742,das::PRN,,ти
743,alles::PRN,,цилӓ
744,ich::PRN,,мый
745,du::PRN,,тӹнь
746,er::PRN,,тӹдӹ
747,wir::PRN,,мӓ
748,ihr::PRN,,вӓ
749,sie::PRN,,нӹнӹ
750,was::FPRN,,ма
751,wer::FPRN,,кӱ
752,wo::FADV,,кышан
753,wo::FADV,,кыштакен
754,wohin::FADV,,кышкы
755,wie::FADV,,кыце
756,warum::FADV,,малын
757,wieviel::FNUM,,кынар
758,wieviel::FNUM,,кынары
759,wieviel::FNUM,,кынаркы
760,eins::NUM,,иктӹ
761,eins::NUM,,иктӹт
762,zwei::NUM,,кок
763,zwei::NUM,,кокты
764,drei::NUM,,кым
765,drei::NUM,,кымыт
766,vier::NUM,,нӹл
767,fünf::NUM,,вӹц
768,sechs::NUM,,куд
769,sechs::NUM,,кудытмозн
770,sieben::NUM,,шӹм
771,sieben::NUM,,шӹмӹт
772,acht::NUM,,кӓндӓкш
773,acht::NUM,,кӓндӓкшӹ
774,neun::NUM,,ӹндекшшӱдӹ
775,zehn::NUM,,лу
776,elf::NUM,,луатик
777,elf::NUM,,луатиктӹ
778,zwölf::NUM,,луаткок
779,zwölf::NUM,,луаткокты
780,zwanzig::NUM,,коклы
781,dreißig::NUM,,кымлы
782,vierzig::NUM,,нӹллӹ
783,fünfzig::NUM,,вӹцлӹ
784,sechzig::NUM,,кудлу
785,siebzig::NUM,,шӹмлу
786,achtzig::NUM,,кӓндӓкшлу
787,neunzig::NUM,,ӹндекшлу
788,hundert::NUM,,шӱдӹ
789,tausend::NUM,,тӹжем
790,und::CNJ,,дöн
791,oder::CNJ,,льывы
792,stehen::V,,шалшаг
793,sitzen::V,,шӹнзӓш
794,liegen::V,,киӓш
795,hängen::V,,кечӓш
796,werden::V,,шагалаш
797,passieren::V,,ӹштӓ́лтӓш
798,beginnen::V,,тӹнгӓлӓлтӓш
799,enden::V,,пӹтӓш
800,wechseln::V,,весемӓш
801,wechseln::V,,весемӓлтӓш
802,aufgehen[Sonne]::V,,авараш
803,untergehen[Sonne]::V,,шӹ́нзӓш
804,scheinen[Sonne]::V,,сотемдӓрӓш
805,donnern::V,,хӹдӹртӓш
806,wehen::V,,ӹфӹлӓш
807,strömen::V,,йогащ
808,fließen::V,,йогащ
809,sich drehen::V,,пöрдӓш
810,schwanken::V,,лыпшалташ
811,schwingen::V,,кӓчӓйӓш
812,fallen::V,,кенвазаш
813,fallen::V,,шынгалташ
814,brennen::V,,йылаш
815,rauchen::V,,шыпшаш
816,regnen::V,,юраш
817,gefrieren::V,,гӓш
818,gefrieren::V,,кӹлмаш
819,tauen::V,,шылаш
820,schmelzen::V,,шӹрӓнӓш
821,trocknen::V,,кошкаш
822,sieden::V,,шолаш
823,faulen::V,,шӱӓш
824,verfaulen::V,,йӓнгӓрӓлтӓш
825,reißen::V,,кышкедӓлтӓш
826,versinken::V,,ва́лаш
827,vergehen::V,,эртӓш
828,erscheinen::V,,каяш
829,verschwinden::V,,ямаш
830,sinken::V,,пычаш
831,abnehmen::V,,чӹдемӓш
832,abnehmen::V,,кöтӹргӓш
833,zunehmen::V,,когоэмӓш
834,steigen::V,,лӱлта́лташ
835,wachsen::V,,кушкаш
836,glänzen::V,,йӹлгӹжӓш
837,funkeln::V,,валгалташ
838,lärmen::V,,юкланаш
839,läuten::V,,цоргаш
840,klingeln::V,,цоргаш
841,klirren::V,,цонгырталгаш
842,brausen::V,,ышдымыла́наш
843,rauschen::V,,шу́жгаш
844,klingen::V,,йо́нгаш
845,bellen::V,,опташ
846,heulen::V,,урмыжаш
847,blasen::V,,ӹфӹлӓш
848,pfeifen::V,,ши́шкаш
849,schreien::V,,уташ
850,schreien::V,,саслаш
851,schreien::V,,варгынзаш
852,stöhnen::V,,ӹнгӹрӓш
853,zittern::V,,цӹтӹрӓш
854,leben::V,,ӹлӓш
855,geboren werden::V,,шачаш
856,atmen::V,,шӱлӓш
857,trinken::V,,йӱӓш
858,essen::V,,качкаш
859,schlucken::V,,нелӓш
860,müde werden::V,,янгылаш
861,einschlafen::V,,амален кеӓш
862,schlafen::V,,амалаш
863,aufwachen::V,,понгыжалташ
864,aufstehen::V,,кӹньӹл шагалаш
865,sich erholen::V,,кӓнаш
866,krank werden::V,,церлӓнен вазаш
867,krank sein::V,,церлӓнӓш
868,krank sein::V,,ясланаш
869,krank sein::V,,ясыланаш
870,schmerzen::V,,каршташ
871,husten::V,,кахыраш
872,genesen::V,,паремӓш
873,genesen::V,,тöрлӓнӓш
874,sterben::V,,вазын колаш
875,umkommen::V,,пӹтӓш
876,sich bewegen::V,,кашташ
877,sich rühren::V,,тӓрвӓнӓш
878,sich erheben::V,,кӹньӹлӓш
879,sich setzen::V,,шӹнзӓш
880,hinfallen::V,,кенвазаш
881,hinfallen::V,,шынгалташ
882,laufen::V,,кашташ
883,schreiten::V,,ашкедӓш
884,spazierengehen::V,,мадын кашташ
885,eilen::V,,вӓшкӓш
886,sich beeilen::V,,вӓшкӓш
