,Concept_ID,ga,ar
798,verschieden::A,éagsúil,مختلف
799,verschieden::A,difriúil,مختلف
800,nah::A,gar,قريب
801,nah::A,deas,قريب
802,fern::A,i bhfad uainn,بعيد
803,fern::A,i bhfad i gcéin,بعيد
804,linker::A,clé,يسار
805,rechter::A,deas,يمين
806,anderer::A,eile,آخر
807,erster::A,céad,أول
808,zweiter::A,dóú,ثان
809,zweiter::A,dara,ثان
810,dritter::A,tríú,ثالث
811,dritter::A,treas,ثالث
812,letzter::A,déanach,أخير
813,letzter::A,deireanach,أخير
814,allein::ADV,i d'aonar,وحده
815,auf einmal::ADV,ag an am céanna,بالمرة
816,zusammen::ADV,le chéile,معا
817,zusammen::ADV,in eineacht,معا
818,lange::ADV,fada,مدة طويلة
819,plötzlich::ADV,go tobann,فجأة
820,plötzlich::ADV,i dtobainne,فجأة
821,sofort::ADV,ar an toirt,حالا
822,sofort::ADV,ar an toirt,فورا
823,sofort::ADV,ar an bpointe,حالا
824,sofort::ADV,ar an bpointe,فورا
825,später::ADV,níos déanaí,فيما بعد
826,jetzt::ADV,anois,الآن
827,jetzt::ADV,anois,حاليا
828,heute::ADV,inniu,اليوم
829,morgen::ADV,amárach,غدا
830,bald::ADV,go luath,قريبا
831,bald::ADV,gan mhoill,قريبا
832,dann::ADV,ansin,ثم
833,gestern::ADV,inné,أمس
834,gestern::ADV,inné,البارحة
835,einst::ADV,tráth,قديما
836,einst::ADV,uair amháin,قديما
837,damals::ADV,ag an am,حينئذ
838,damals::ADV,an t-am sin,حينئذ
839,danach::ADV,ina dhiaidh sin,ثم
840,danach::ADV,ina dhiaidh sin,بعد ذلك
841,vorher::ADV,cheana,من قبل
842,vorher::ADV,cheana,قبل ذلك
843,vorher::ADV,roimhe sin,من قبل
844,vorher::ADV,roimhe sin,قبل ذلك
845,zuerst::ADV,ar dtús,أولا
846,einmal::ADV,uair amháin,مرة
847,manchmal::ADV,uaireanta,أحيانا
848,oft::ADV,minic,كثيرا
849,immer::ADV,i gcónaí,دائما
850,niemals::ADV,riamh,لا أبدا
851,hier::ADV,anseo,هنا
852,hierhin::ADV,anseo,إلى هنا
853,von hier::ADV,an áit seo,من هنا
854,dort::ADV,ann,هناك
855,dort::ADV,ansin,هناك
856,dorthin::ADV,ann,إلى هناك
857,dorthin::ADV,ansin,إلى هناك
858,geradeaus::ADV,ar aghaidh,إلى الأمام
859,rückwärts::ADV,siar,إلى الوراء
860,zurück::ADV,ar ais,عودا
861,zurück::ADV,ar ais,إلى الخلف
862,unten::ADV,thíos,تحت
863,unten::ADV,thíos,في الأسفل
864,hinab::ADV,síos,إلى تحت
865,oben::ADV,thuas,فوق
866,oben::ADV,thuas,في الأعلى
867,hinauf::ADV,suas,إلى فوق
868,hinauf::ADV,suas,إلى الأعلى
869,überall::ADV,i ngach áit,في كل مكان
870,überall::ADV,ar fud na háite,في كل مكان
871,nicht::ADV,ní,لا
872,nicht::ADV,ní,لم
873,nicht::ADV,cha,لا
874,nicht::ADV,cha,لم
875,ein wenig::ADV,beagán,قليلا
876,kaum::ADV,ar éigean,كاد لا
877,sehr::ADV,an-,جدا
878,sehr::ADV,an-,كثيرا
879,so::ADV,chomh,كذا
880,so::ADV,chomh,كذلك
881,so::ADV,mar sin,كذا
882,so::ADV,mar sin,كذلك
883,noch::ADV,fós,ما زال
884,noch::ADV,go fóill,ما زال
885,nur::ADV,amháin,فقط
886,nur::ADV,níl ach,فقط
887,schon::ADV,cheana,قد
888,schon::ADV,cheana féin,قد
889,wieder::ADV,arís,من جديد
890,wieder::ADV,arís,مرة أخرى
891,wieder::ADV,athuair,من جديد
892,wieder::ADV,athuair,مرة أخرى
893,vergebens::ADV,amú,عبثا
894,vergebens::ADV,in aisce,عبثا
895,vor::PRP,ar thosach,أمام
896,hinter::PRP,laistiar de,خلف
897,hinter::PRP,laistiar de,وراء
898,hinter::PRP,taobh thiar de,خلف
899,hinter::PRP,taobh thiar de,وراء
900,unter::PRP,faoi,تحت
901,durch::PRP,trí,عبر
902,durch::PRP,trí,خلال
903,neben::PRP,taobh le,جنب
904,neben::PRP,taobh le,بجانب
905,neben::PRP,in aice le,جنب
906,neben::PRP,in aice le,بجانب
907,zwischen::PRP,idir,بين
908,wegen::PRP,de bharr,بسبب
909,wegen::PRP,mar gheall ar,بسبب
910,dies::PRN,seo,هذا
911,das::PRN,sin,ذلك
912,alles::PRN,gach rud,الكل
913,ich::PRN,mé,أنا
914,ich::PRN,mise,أنا
915,du::PRN,tú,أنت
916,du::PRN,tusa,أنت
917,er::PRN,sé,هو
918,er::PRN,seisean,هو
919,wir::PRN,sinn,نحن
920,ihr::PRN,sibh,أنتم
921,ihr::PRN,sibh,أنتن
922,ihr::PRN,sibhse,أنتم
923,ihr::PRN,sibhse,أنتن
924,sie::PRN,siad,هم
925,sie::PRN,siad,هن
926,sie::PRN,siadsan,هم
927,sie::PRN,siadsan,هن
928,was::FPRN,cad,ما
929,was::FPRN,céard,ما
930,wer::FPRN,cé,من
931,wo::FADV,cá,أين
932,wo::FADV,cén áit,أين
933,wohin::FADV,cá,إلى أين
934,wohin::FADV,cén áit,إلى أين
935,wie::FADV,conas,كيف
936,wie::FADV,cén chaoi,كيف
937,warum::FADV,cén fáth,لماذا
938,warum::FADV,cad chuige,لماذا
939,wieviel::FNUM,cá mhéad,كم
940,eins::NUM,aon,واحد
941,zwei::NUM,dhá,اثنين
942,drei::NUM,trí,ثلاثة
943,vier::NUM,ceathair,أربعة
944,fünf::NUM,cúig,خمسة
945,sechs::NUM,sé,ستة
946,sieben::NUM,seacht,سبعة
947,acht::NUM,ocht,ثمانية
948,neun::NUM,naoi,تسعة
949,zehn::NUM,deich,عشرة
950,elf::NUM,aon déag,أحد عشر
951,zwölf::NUM,dó dhéag,اثنا عشر
952,zwanzig::NUM,fiche,عشرون
953,dreißig::NUM,tríocha,ثلاثون
954,vierzig::NUM,daichead,أربعون
955,vierzig::NUM,ceathracha,أربعون
956,fünfzig::NUM,caoga,خمسون
957,sechzig::NUM,seasca,ستون
958,siebzig::NUM,seachtó,سبعون
959,achtzig::NUM,ochtó,ثمانون
960,neunzig::NUM,nócha,تسعون
961,hundert::NUM,céad,مئة
962,tausend::NUM,míle,ألف
963,und::CNJ,agus,و
964,oder::CNJ,nó,أو
965,stehen::V,seas,وقف
966,sitzen::V,suigh,جلس
967,liegen::V,luigh,رقد
968,hängen::V,tá crochta,تعلق
969,werden::V,éirigh,صار
970,werden::V,éirigh,أصبح
971,passieren::V,tarlaigh,حدث
972,beginnen::V,tosaigh,ابتدأ
973,enden::V,críochnaigh,انتهى
974,wechseln::V,athraigh,تغير
975,aufgehen[Sonne]::V,éirigh,شرق
976,untergehen[Sonne]::V,fuin,غرب
977,untergehen[Sonne]::V,téigh faoi,غرب
978,scheinen[Sonne]::V,taitin,أضاء
979,scheinen[Sonne]::V,soilsigh,أضاء
980,donnern::V,tá toirneach ann,رعد
981,wehen::V,séid,هب
982,strömen::V,sil,جرى
983,fließen::V,rith,سال
984,fließen::V,snigh,سال
985,sich drehen::V,cas,دار
986,sich drehen::V,imrothlaigh,دار
987,schwanken::V,luasc,ترنح
988,schwingen::V,luasc,ترجح
989,fallen::V,tit,سقط
990,brennen::V,dóigh,احترق
991,rauchen::V,plúch toite,دخن
992,regnen::V,báistigh,أمطر
993,regnen::V,tá ag cur báistí,أمطر
994,gefrieren::V,sioc,تجمد
995,gefrieren::V,reoigh,تجمد
996,tauen::V,leáigh,ذاب
997,tauen::V,coscair,ذاب
998,schmelzen::V,leáigh,ذاب
999,trocknen::V,triomaigh,نشف
1000,sieden::V,fiuch,غلى
1001,sieden::V,beirigh,غلى
1002,faulen::V,lobh,فسد
1003,faulen::V,dreoigh,فسد
1004,verfaulen::V,lobh,تعفن
1005,verfaulen::V,feoigh,تعفن
1006,reißen::V,bris,انقطع
1007,versinken::V,téigh síos,غرق
1008,vergehen::V,téigh thart,مضى
1009,erscheinen::V,tar,لاح
1010,erscheinen::V,tar,ظهر
1011,verschwinden::V,imigh,غاب
1012,sinken::V,tit,هبط
1013,sinken::V,ísligh,هبط
1014,abnehmen::V,maolaigh,نقص
1015,abnehmen::V,laghdaigh,نقص
1016,zunehmen::V,méadaigh,ازداد
1017,steigen::V,éirigh,صعد
1018,steigen::V,éirigh,ارتفع
1019,wachsen::V,fás,نما
1020,wachsen::V,fás,نبت
1021,glänzen::V,lonraigh,لمع
1022,funkeln::V,drithligh,تلألأ
1023,lärmen::V,tóg callán,ضج
1024,lärmen::V,tóg callán,صخب
1025,läuten::V,buail,قرع
1026,klingeln::V,buail,دق
1027,klirren::V,cling,قعقع
1028,brausen::V,búir,عج
1029,rauschen::V,tá ag siosarnach,حف
1030,klingen::V,tá glór ag,رن
1031,bellen::V,amhastraigh,نبح
1032,heulen::V,glam,عوى
1033,blasen::V,séid,نفخ
1034,pfeifen::V,lig fead,صفر
1035,schreien::V,béic,صرخ
1036,schreien::V,glaoigh,صرخ
1037,stöhnen::V,lig cnead,أن
1038,zittern::V,crith,ارتعش
1039,zittern::V,creathnaigh,ارتعش
1040,leben::V,mair,عاش
1041,geboren werden::V,rugadh,ولد
1042,atmen::V,análaigh,تنفس
1043,trinken::V,ól,شرب
1044,essen::V,ith,أكل
1045,schlucken::V,slog,جرع
1046,müde werden::V,tuirsigh,تعب
1047,einschlafen::V,tit ina chodladh,نام
1048,schlafen::V,codail,نام
1049,aufwachen::V,múscail,استيقظ
1050,aufstehen::V,éirigh,قام
1051,sich erholen::V,lig scíth,استجم
1052,krank werden::V,éirigh tinn,مرض
1053,krank sein::V,tá tinn,مرض
1054,schmerzen::V,tá pian i,آلم
1055,husten::V,déan casacht,كح
1056,husten::V,déan casacht,سعل
1057,genesen::V,téarnaigh,نقه
1058,sterben::V,éag,مات
1059,sterben::V,faigh bás,مات
1060,umkommen::V,caill,هلك
1061,sich bewegen::V,bog,تحرك
1062,sich bewegen::V,gluais,تحرك
1063,sich rühren::V,corraigh,تحرك
1064,sich erheben::V,seas suas,قام
1065,sich setzen::V,suigh,جلس
1066,hinfallen::V,tit,وقع
1067,laufen::V,siúil,مشى
1068,schreiten::V,siúil,خطا
1069,spazierengehen::V,téigh ag spaisteoireacht,تنزه
1070,eilen::V,deifrigh,عجل
1071,eilen::V,brostaigh,عجل
1072,sich beeilen::V,deifrigh,استعجل
1073,sich beeilen::V,déan deifir,استعجل
1074,sausen::V,luathaigh,أسرع
1075,rennen::V,rith,عدا
1076,rennen::V,rith,ركض
1077,springen::V,léim,قفز
1078,klettern::V,dreap,تسلق
1079,schaukeln::V,téigh ar an maide corrach,تأرجح
1080,kriechen::V,snámh,دب
1081,kriechen::V,snámh,زحف
1082,schwimmen::V,snámh,سبح
1083,tauchen::V,tum,غطس
1084,rudern::V,iomair,جذف
1085,rudern::V,rámhaigh,جذف
1086,fahren::V,tiomáin,ركب
1087,fahren::V,tiomáin,سافر
1088,fliegen::V,eitil,طار
1089,gehen::V,téigh,سار
1090,gehen::V,téigh,ذهب
1091,weggehen::V,imigh,ذهب
1092,weggehen::V,imigh,انصرف
1093,abfahren::V,imigh,رحل
1094,anhalten::V,stad,توقف
1095,hineingehen::V,téigh isteach,دخل
1096,eintreten::V,téigh isteach,دخل
1097,kommen::V,tar,أتى
1098,kommen::V,tar,جاء
1099,ankommen::V,tar,وصل
1100,zurückkommen::V,fill,عاد
1101,zurückkommen::V,fill,رجع
1102,bleiben::V,fan,مكث
1103,warten::V,fan,انتظر
1104,erwarten::V,tá ag súil le,ترقب
1105,erwarten::V,tá ag súil le,انتظر
1106,erwarten::V,tá ag dréim le,ترقب
1107,erwarten::V,tá ag dréim le,انتظر
1108,suchen::V,lorg,بحث
1109,finden::V,faigh,وجد
1110,finden::V,aimsigh,وجد
1111,versuchen::V,triail,حاول
1112,vorbereiten::V,réitigh,أعد
1113,vorbereiten::V,réitigh,حضر
1114,lieben::V,gráigh,أحب
1115,mögen::V,taitin le,أحب
1116,mögen::V,is maith le,أحب
1117,lachen::V,gáir,ضحك
1118,rühren::V,téigh i bhfeidhm ar,أثر
1119,weinen::V,goil,بكى
1120,weinen::V,caoin,بكى
1121,schimpfen::V,tá ag clamhsán,سب
1122,schimpfen::V,tá ag clamhsán,شتم
1123,sich ärgern::V,tá corraithe,زعل
1124,sich fürchten::V,tá eagla ar,هاب
1125,fürchten::V,tá eagla ar,خاف
1126,fürchten::V,tá eagla ar,خشي
1127,fliehen::V,teith,هرب
1128,flüchten::V,éalaigh,فر
1129,sehen::V,feic,رأى
1130,anschauen::V,dearc,نظر
1131,anschauen::V,féach ar,نظر
1132,ansehen::V,breathnaigh,نظر
1133,hören::V,cluin,سمع
1134,zuhören::V,éist,أصغى
1135,probieren::V,bliais,ذاق
1136,riechen::V,bolaigh,شم
1137,riechen::V,bolaigh,استنشق
1138,fühlen::V,braith,شعر
1139,fühlen::V,mothaigh,شعر
1140,scheinen::V,tá an chuma ar,ظهر
1141,zu sehen sein::V,tá le feiceáil,ظهر
1142,vernehmen::V,clois,سمع
1143,frieren::V,tá fuar,بردان
1144,tun::V,déan,فعل
1145,können::V,féad,قدر
1146,können::V,féad,استطاع
1147,können::V,is féidir le,قدر
1148,können::V,is féidir le,استطاع
1149,wollen::V,tá ag iarraidh,شاء
1150,wollen::V,tá ag iarraidh,أراد
1151,anfangen::V,tosaigh,بدأ
1152,anfangen::V,cuir tús le,بدأ
1153,beenden::V,críochnaigh,أنهى
1154,beenden::V,cuir deireadh le,أنهى
1155,aufhören::V,stad,توقف
1156,aufhören::V,stad,انقطع
1157,gelingen::V,éirigh le,نجح
1158,geraten::V,tá deireadh ar,طلع
1159,öffnen::V,oscail,فتح
1160,schließen::V,dún,أغلق
1161,schließen::V,iaigh,أغلق
1162,stellen::V,cuir,وضع
1163,stellen::V,cuir,أقام
1164,setzen::V,cuir,أجلس
1165,setzen::V,socraigh,أجلس
1166,legen::V,cuir,وضع
1167,berühren::V,teagmhaigh le,مس
1168,berühren::V,teagmhaigh le,لمس
1169,verbinden::V,ceangail,ربط
1170,verbinden::V,ceangail,وصل
1171,bedecken::V,clúdaigh,غطى
1172,bedecken::V,cumhdaigh,غطى
1173,aufhängen::V,croch,علق
1174,anzünden::V,las,أوقد
1175,anzünden::V,adhain,أوقد
1176,aufheben::V,tóg,لقط
1177,aufheben::V,ardaigh,لقط
1178,zurücklassen::V,fág,ترك
1179,verlieren::V,caill,فقد
1180,fallen lassen::V,lig uait,أسقط
1181,fallen lassen::V,caith uait,أسقط
1182,machen::V,déan,فعل
1183,machen::V,réitigh,فعل
1184,herstellen::V,táirg,صنع
1185,herstellen::V,táirg,أنتج
1186,bauen::V,tóg,بنى
1187,bauen::V,tóg,شيد
1188,reparieren::V,deisigh,صلح
1189,verbessern::V,feabhsaigh,صحح
1190,ändern::V,athraigh,غير
1191,graben::V,tochail,حفر
1192,beugen::V,crom,ثنى
1193,beugen::V,crom,أحنى
1194,biegen::V,lúb,لوى
1195,drehen::V,cas,أدار
1196,drehen::V,cas,دور
1197,wenden::V,tiontaigh,قلب
1198,umdrehen::V,iompaigh,قلب
1199,umdrehen::V,tiontaigh,قلب
1200,heben::V,ardaigh,رفع
1201,hochheben::V,tóg,رفع
1202,ergreifen::V,beir ar,مسك
1203,halten::V,coimeád,مسك
1204,halten::V,coinnigh,مسك
1205,drücken::V,brúigh,ضغط
1206,schieben::V,brúigh,حرك
1207,kratzen::V,scríob,خدش
1208,lecken::V,ligh,لعق
1209,lecken::V,leadhb,لعق
1210,beißen::V,bain greim as,عض
1211,abreißen::V,stróic,قلع
1212,abreißen::V,tarraing,قلع
1213,abschneiden::V,scoith,قطع
1214,binden::V,ceangail,ربط
1215,stecken::V,sáigh,دس
1216,brechen::V,bris,كسر
1217,klopfen::V,cnag,طرق
1218,hauen::V,buail,ضرب
1219,kleben::V,gliúáil,ألصق
1220,reiben::V,cuimil,حك
1221,streichen::V,leath,نشر
1222,schleifen::V,líomh,سن
1223,schneiden::V,gearr,قطع
1224,rütteln::V,croith,رج
1225,schütteln::V,croith,هز
1226,schwenken::V,luasc,لوح
1227,schütten::V,doirt,صب
1228,füllen::V,líon,ملأ
1229,einwickeln::V,cuach,لف
1230,einwickeln::V,clúdaigh,لف
1231,tragen::V,iompair,حمل
1232,schleppen::V,tarraing,سحب
1233,ziehen::V,tarraing,سحب
1234,aufbewahren::V,coinnigh,حفظ
1235,werfen::V,caith,رمى
1236,werfen::V,caith,ألقى
1237,fangen::V,ceap,التقط
1238,packen::V,beir ar,مسك
1239,verstecken::V,folaigh,خبأ
1240,verstecken::V,cuir i bhfolach,خبأ
1241,teilen::V,roinn,قسم
1242,schicken::V,seol,بعث
1243,schicken::V,seol,أرسل
1244,bringen::V,beir,جلب
1245,bringen::V,tabhair,جلب
1246,hinzufügen::V,cuir le,أضاف
1247,bekommen::V,faigh,حصل
1248,erhalten::V,faigh,استلم
1249,nehmen::V,tóg,أخذ
1250,nehmen::V,glac,أخذ
1251,wählen::V,pioc,اختار
1252,wählen::V,roghnaigh,اختار
1253,auswählen::V,roghnaigh,انتقى
1254,bewahren::V,caomhnaigh,حافظ
1255,behindern::V,cuir bac ar,عاق
1256,verderben::V,mill,أفسد
1257,beschädigen::V,loit,أضر
1258,beschädigen::V,déan damáiste do,أضر
1259,zerbrechen::V,bris,كسر
1260,zerreißen::V,stiall,مزق
1261,zerstören::V,mill,دمر
1262,zerstören::V,scrios,دمر
1263,verbrennen::V,las,حرق
1264,verbrennen::V,dóigh,حرق
1265,geben::V,tabhair,أعطى
1266,reichen::V,sín,ناول
1267,reichen::V,cuir,ناول
1268,schenken::V,bronn,وهب
1269,schenken::V,tabhair,وهب
1270,versprechen::V,geall,وعد
1271,wünschen::V,guigh,تمنى
1272,loben::V,mol,مدح
1273,küssen::V,póg,قبل
1274,wiegen::V,bog,هدهد
1275,wiegen::V,luasc,هدهد
1276,zudecken::V,clúdaigh,غطى
1277,wecken::V,dúisigh,أيقظ
1278,zeigen::V,taispeáin,أرى
1279,führen::V,treoraigh,دل
1280,lehren::V,múin,علم
1281,lehren::V,teagasc,علم
1282,unterrichten::V,múin,علم
1283,unterrichten::V,teagasc,علم
1284,aufziehen::V,tóg,ربى
1285,leiten::V,tá i gceannas ar,دل
1286,leiten::V,tá i gceannas ar,أدار
1287,antreiben::V,gríosaigh,حث
1288,lassen::V,cuir ag,حدا
1289,einladen::V,cuir cuireadh ar,دعا
1290,vereinigen::V,aontaigh,وحد
1291,besuchen::V,tabhair cuairt ar,زار
1292,treffen::V,cas ar,قابل
1293,treffen::V,buail le,قابل
1294,sich versammeln::V,bailigh,اجتمع
1295,sich versammeln::V,cruinnigh,اجتمع
1296,spielen::V,imir,لعب
1297,spielen::V,tá ag spraoi,لعب
1298,singen::V,can,غنى
1299,tanzen::V,rinc,رقص
1300,tanzen::V,damhsaigh,رقص
1301,sich trennen::V,scar,افترق
1302,verlassen::V,fág,ترك
1303,retten::V,tarrtháil,نجى
1304,retten::V,tarrtháil,أنقذ
1305,bewachen::V,cosain,حرس
1306,bewachen::V,gardáil,حرس
1307,schützen::V,cosain,حمى
1308,verteidigen::V,cosain,دافع
1309,sich schlagen::V,tá ag bruíon,تضارب
1310,schießen::V,caith,أطلق
1311,schießen::V,scaoil,أطلق
1312,siegen::V,bain,انتصر
1313,siegen::V,buaigh,انتصر
1314,ärgern::V,cuir isteach ar,أزعل
1315,schlagen::V,buail,ضرب
1316,treten::V,ciceáil,رفس
1317,stechen::V,sáigh,شك
1318,stoßen::V,brúigh,دفع
1319,stoßen::V,soncáil,دفع
1320,stehlen::V,goid,سرق
1321,stören::V,cuir isteach ar,ضايق
1322,belästigen::V,cuir as do,أزعج
1323,verbergen::V,ceil,كتم
1324,täuschen::V,cuir dallamullóg ar,خدع
1325,betrügen::V,déan calaois ar,غش
1326,töten::V,maraigh,قتل
1327,wohnen::V,cuir faoi,سكن
1328,wohnen::V,tá ina chónaí,سكن
1329,arbeiten::V,oibrigh,عمل
1330,arbeiten::V,oibrigh,اشتغل
1331,sammeln::V,bailigh,جمع
1332,sammeln::V,cruinnigh,جمع
1333,pflücken::V,pioc,جنى
1334,pflücken::V,pioc,قطف
1335,jagen::V,seilg,صاد
1336,fischen::V,iasc,اصطاد
1337,fassen::V,beir ar,قبض
1338,hüten::V,aoirigh,رعى
1339,treiben::V,seol,ساق
1340,treiben::V,tiomáin,ساق
1341,anbinden::V,ceangail,ربط
1342,füttern::V,cothaigh,علف
1343,füttern::V,beathaigh,علف
1344,melken::V,bligh,حلب
1345,melken::V,crúigh,حلب
1346,hacken::V,gearr,فرم
1347,gießen::V,uiscigh,سقى
1348,reifen::V,aibigh,نضج
1349,zubereiten::V,cócaráil,حضر
1350,kochen::V,bruith,طبخ
1351,kochen::V,beirigh,طبخ
1352,backen::V,bácáil,خبز
1353,braten::V,róst,قلى
1354,braten::V,róst,حمر
1355,braten::V,frioch,قلى
1356,braten::V,frioch,حمر
1357,umrühren::V,measc,قلب
1358,stricken::V,cniotáil,حاك
1359,nähen::V,fuaigh,خاط
1360,färben::V,dathaigh,صبغ
1361,färben::V,dathaigh,لون
1362,reinigen::V,glan,نظف
1363,waschen::V,nigh,غسل
1364,abwischen::V,glan,مسح
1365,spülen::V,sruthlaigh,شطف
1366,fegen::V,scuab,كنس
1367,kehren::V,scuab,كنس
1368,baden::V,folc,استحم
1369,sich waschen::V,nigh é féin,اغتسل
1370,ausziehen::V,bain de,خلع
1371,anziehen::V,cuir ar,لبس
1372,sich anziehen::V,gléas é féin,اكتسى
1373,kämmen::V,cíor,مشط
1374,schmücken::V,maisigh,زين
1375,sagen::V,abair,قال
1376,sprechen::V,labhair,تكلم
1377,reden::V,caintigh,تكلم
1378,sich unterhalten::V,caintigh,تحادث
1379,sich unterhalten::V,tá ag comhrá,تحادث
1380,fragen::V,fiafraigh,سأل
1381,fragen::V,cuir ceist,سأل
1382,bitten::V,iarr,رجا
1383,erzählen::V,inis,حكي
1384,erzählen::V,eachtraigh,حكي
1385,mitteilen::V,aithris,بلغ
1386,mitteilen::V,cuir in iúl,بلغ
1387,nennen::V,ainmnigh,سمى
1388,rufen::V,glaoigh,نادى
1389,prahlen::V,maígh,فشر
1390,prahlen::V,maígh,تفاخر
1391,übersetzen::V,aistrigh,ترجم
1392,denken::V,síl,فكر
1393,denken::V,ceap,فكر
1394,glauben::V,creid,اعتقد
1395,bemerken::V,tabhair faoi deara,لاحظ
1396,erkennen::V,aithin,عرف
1397,begreifen::V,tuig,فهم
1398,begreifen::V,tuig,أدرك
1399,verstehen::V,tuig,فهم
1400,lernen::V,foghlaim,درس
1401,wissen::V,tá a fhios ag,علم
1402,sich erinnern an::V,cuimhnigh ar,تذكر
1403,sich erinnern an::V,is cuimhne ar,تذكر
1404,vergessen::V,dearmad,نسي
1405,messen::V,tomhais,قاس
1406,zählen::V,cuntais,عد
1407,zählen::V,cuntais,أحصى
1408,rechnen::V,ríomh,حسب
1409,rechnen::V,áirigh,حسب
1410,lesen::V,léigh,قرأ
1411,malen::V,péinteáil,صور
1412,zeichnen::V,línigh,رسم
1413,zeichnen::V,tarraing,رسم
1414,schreiben::V,scríobh,كتب
1415,besitzen::V,is le,حاز
1416,besitzen::V,is le,ملك
1417,kaufen::V,ceannaigh,اشترى
1418,verkaufen::V,díol,باع
1419,bezahlen::V,íoc as,دفع
1420,zahlen::V,íoc,سدد
1421,beherrschen::V,rialaigh,حكم
1422,ertragen::V,seas,أطاق
1423,ertragen::V,seas,تحمل
1424,ertragen::V,fulaing,أطاق
1425,ertragen::V,fulaing,تحمل
1426,ertragen::V,foighnigh,أطاق
1427,ertragen::V,foighnigh,تحمل
1428,Ader::N,,عرق
1429,vorwärts::ADV,,إلى الأمام
