,Concept_ID,ab,pl
728,hier::ADV,абра,tu
729,hier::ADV,абра,tutaj
730,hier::ADV,араҟа,tu
731,hier::ADV,араҟа,tutaj
732,hierhin::ADV,ара,tu
733,hierhin::ADV,араҟа,tu
734,von hier::ADV,арантә,stąd
735,dort::ADV,уа,tam
736,dorthin::ADV,уахь,tam
737,dorthin::ADV,анахь,tam
738,geradeaus::ADV,ишиашоу,prosto
739,vorwärts::ADV,ҕхьаҟа,naprzód
740,rückwärts::ADV,шьҭахьла,wstecz
741,zurück::ADV,шьҭахьҟа,z powrotem
742,unten::ADV,лбаа,u dołu
743,unten::ADV,лбаа,na dole
744,hinab::ADV,алада,na_dół
745,hinab::ADV,алада,w_dół
746,oben::ADV,хыхь,w górze
747,oben::ADV,хыхь,na górze
748,hinauf::ADV,аҩада,w górę
749,hinauf::ADV,аҩада,na górę
750,überall::ADV,зегьынцьара,wszędzie
751,nicht::ADV,-м,nie
752,ein wenig::ADV,ҕыҭк,trochę
753,kaum::ADV,аарлаҳәа,ledwie
754,kaum::ADV,аарлаҳәа,prawie nie
755,kaum::ADV,афергьҳәа,ledwie
756,kaum::ADV,афергьҳәа,prawie nie
757,sehr::ADV,даара,bardzo
758,so::ADV,ас,tak
759,so::ADV,абас,tak
760,noch::ADV,макьана,jeszcze
761,nur::ADV,заҵәык,tylko
762,schon::ADV,уажәшьҭа,już
763,schon::ADV,аиҳа ипоу,już
764,wieder::ADV,ҿыц,znów
765,wieder::ADV,ҿыц,znowu
766,wieder::ADV,дырҩегь,znów
767,wieder::ADV,дырҩегь,znowu
768,wieder::ADV,дырҩегьых,znów
769,wieder::ADV,дырҩегьых,znowu
770,vergebens::ADV,баша,na próżno
771,vor::PRP,аҕхьа,przed
772,hinter::PRP,нхыҵ,za
773,unter::PRP,амҵа,pod
774,unter::PRP,амҵан,pod
775,neben::PRP,ааигуара,obok
776,zwischen::PRP,абжьара,między
777,wegen::PRP,-иззы,z powodu
778,wegen::PRP,-ҟнытә,z powodu
779,dies::PRN,ари,to
780,dies::PRN,абри,to
781,das::PRN,Абни,to
782,das::PRN,убри,to
783,alles::PRN,зегьы,wszystko
784,ich::PRN,са,ja
785,ich::PRN,сара,ja
786,du::PRN,бара,ty
787,er::PRN,иара,on
788,wir::PRN,ҳара,my
789,ihr::PRN,шәара,wy
790,sie::PRN,дара,oni
791,wer::FPRN,дарбан,kto
792,wo::FADV,иабыкуу,gdzie
793,wo::FADV,аба-,gdzie
794,wo::FADV,ахь-,gdzie
795,wohin::FADV,иабыкуу,dokąd
796,wohin::FADV,аба-,dokąd
797,wohin::FADV,ахь-,dokąd
798,wie::FADV,-шҕа,jak
799,warum::FADV,избан,dlaczego
800,wieviel::FNUM,заҟа,ile
801,eins::NUM,акы,jeden
802,eins::NUM,аӡәы,jeden
803,zwei::NUM,ҩба,dwa
804,drei::NUM,хҕа,trzy
805,vier::NUM,ҕшьба,cztery
806,fünf::NUM,хəба,pięć
807,sechs::NUM,фба,sześć
808,sieben::NUM,Бжьба,siedem
809,acht::NUM,ааба,osiem
810,neun::NUM,жәба,dziewięć
811,zehn::NUM,жәаба,dziesięć
812,elf::NUM,жәеизатәи,jedenaście
813,zwölf::NUM,жәаҩа,dwanaście
814,zwanzig::NUM,ҩажәа,dwadzieścia
815,dreißig::NUM,ҩажәижәабатәи,trzydzieści
816,vierzig::NUM,ҩынҩажәа,czterdzieści
817,fünfzig::NUM,ҩынҩажәеижәаба,pięćdziesiąt
818,sechzig::NUM,хынҩажәа,sześćdziesiąt
819,siebzig::NUM,хынҩажәижәаба,siedemdziesiąt
820,achtzig::NUM,ҕшьынҩажәа,osiemdziesiąt
821,neunzig::NUM,ҕшьынҩажәижәаба,dziewięćdziesiąt
822,hundert::NUM,шәкы,sto
823,tausend::NUM,зқьы,tysiąc
824,und::CNJ,-и,i
825,oder::CNJ,ма,lub
826,oder::CNJ,ма,albo
827,stehen::V,агылазаара,stać
828,sitzen::V,атəара,siedzieć
829,sitzen::V,атəа(заа)ра,siedzieć
830,liegen::V,аиара,leżeć
831,hängen::V,акнаҳара,wisieć
832,werden::V,аҟалара,zostać
833,werden::V,аҟалара,stać się
834,passieren::V,аҟалара,dziać się
835,passieren::V,аҟалара,zdarzyć się
836,beginnen::V,алагара,zacząć się
837,enden::V,алгара,kończyć się
838,wechseln::V,аҽыҧсахра,zmienić się
839,aufgehen[Sonne]::V,агылара,wzejść
840,aufgehen[Sonne]::V,ахашлара,wzejść
841,aufgehen[Sonne]::V,аҩаҵхахара,wzejść
842,untergehen[Sonne]::V,аҭашəара,zajść
843,scheinen[Sonne]::V,акаҧхара,świecić
844,donnern::V,адыдра,grzmieć
845,wehen::V,асра,wiać
846,strömen::V,акаҭəара,płynąć
847,strömen::V,акаҭəара,lać się
848,fließen::V,ацара,ciec
849,fließen::V,ацара,płynąć
850,sich drehen::V,ахагьежьра,obracać się
851,schwanken::V,аҵысра,chwiać się
852,schwingen::V,ахызазара,wahać się
853,schwingen::V,акьаандара,wahać się
854,fallen::V,акаҳара,padać
855,brennen::V,абылра,palić się
856,rauchen::V,ахылҵра,dymić
857,rauchen::V,ахылҵра,dymić się
858,regnen::V,аура,padać
859,gefrieren::V,аҵаара,zamarznąć
860,tauen::V,аӡҭра,tajać
861,schmelzen::V,ақəӡыҭра,topnieć
862,schmelzen::V,аҭəара,topnieć
863,trocknen::V,абара,schnąć
864,sieden::V,ашра,wrzeć
865,sieden::V,ашра,kipieć
866,faulen::V,абаара,gnić
867,verfaulen::V,абаара,zgnić
868,verfaulen::V,аилашра,zgnić
869,reißen::V,аҧжəара,urywać się
870,versinken::V,аӡааҟəрылара,tonąć
871,vergehen::V,ацара,przechodzić
872,erscheinen::V,ацəырҵра,zjawiać się
873,verschwinden::V,аҵашəкəара,zniknąć
874,sinken::V,атəара,spadać
875,sinken::V,алаҟəра,spadać
876,abnehmen::V,ацӡаара,spadać
877,abnehmen::V,аиҵалара,spadać
878,zunehmen::V,аҽырҭбаара,wzrosnąć
879,zunehmen::V,аиҵыҵра,wzrosnąć
880,zunehmen::V,арацəахара,wzrosnąć
881,steigen::V,азҳара,wzrastać
882,steigen::V,ашьҭыҵра,wzrastać
883,steigen::V,адухара,wzrastać
884,steigen::V,ацлара,wzrastać
885,wachsen::V,азҳара,rosnąć
886,glänzen::V,ацыр-цырра,błyszczeć
887,glänzen::V,ацыҩ-цыҩра,błyszczeć
888,glänzen::V,аказказра,błyszczeć
889,funkeln::V,ашап-шапра,zabłyszczeć
890,funkeln::V,ацым-цымра,zabłyszczeć
891,lärmen::V,ашьҭыбжьгара,hałasować
892,lärmen::V,аҕьҕьаҳәа аилалара,hałasować
893,läuten::V,аҵəҵəасра,dzwonić
894,klingeln::V,аҵəҵəасра,dzwonić
895,klirren::V,ахьархьарра,brzęczeć
896,klirren::V,архьархьарра,brzęczeć
897,brausen::V,аилаҽҽара,huczeć
898,brausen::V,еилашуера,huczeć
899,klingen::V,агара,brzmieć
900,klingen::V,агара,dźwięczeć
901,klingen::V,ашьҭыбжь гара,brzmieć
902,klingen::V,ашьҭыбжь гара,dźwięczeć
903,bellen::V,ашра,szczekać
904,heulen::V,ауура,wyć
905,blasen::V,аҭəҳəара,dmuchnąć
906,pfeifen::V,ашəшəра,gwizdać
907,schreien::V,аҳəҳəара,krzyczeć
908,schreien::V,ахəаара,krzyczeć
909,schreien::V,аҟаара,krzyczeć
910,stöhnen::V,ақьра,stękać
911,zittern::V,аҵыс-ҵысра,drżeć
912,leben::V,аҟазаара,żyć
913,geboren werden::V,Аира,urodzić się
914,atmen::V,аҕсыҕ лагаҩагара,oddychać
915,trinken::V,ажəра,pić
916,essen::V,акрыфара,jeść
917,schlucken::V,албаадара,połknąć
918,müde werden::V,ааҕсара,zmęczyć się
919,einschlafen::V,ацəара,zasnąć
920,schlafen::V,ацəазаара,spać
921,aufwachen::V,аҿыхара,obudzić się
922,aufstehen::V,Агəылҵра,wstać
923,sich erholen::V,аҧсшьара,wypoczywać
924,krank werden::V,ачмазаҩхара,zachorować
925,krank sein::V,аҳəарҧсарра,chorować
926,schmerzen::V,ахьра,boleć
927,husten::V,аимҳәара,kaszlać
928,genesen::V,абзиахара,wyzdrowieć
929,genesen::V,аӷəӷəахара,wyzdrowieć
930,sterben::V,аҧсра,umrzeć
931,umkommen::V,аҭахара,zginąć
932,sich bewegen::V,аиҭаҵра,poruszać się
933,sich rühren::V,ақəацара,ruszyć się
934,sich erheben::V,аҩагылара,podnieść się
935,sich setzen::V,атəара,usiąść
936,hinfallen::V,акаҳара,upaść
937,laufen::V,аныҟəара,chodzić
938,schreiten::V,ашьаҿа еихгара,kroczyć
939,spazierengehen::V,анеи-ааира,iść na spacer
940,eilen::V,аццакра,pospieszać
941,sich beeilen::V,аццакра,pospieszyć się
942,sausen::V,аҧырра,pędzić
943,sausen::V,иҭрысны,pędzić
944,sausen::V,ишьҭҟьаны ацара,pędzić
945,rennen::V,аҩра,biec
946,rennen::V,аҩра,biegać
947,springen::V,аҧара,skakać
948,klettern::V,ақəлара,wspinać się
949,schaukeln::V,аҟəараҟəанҽара,huśtać
950,schaukeln::V,аҟəараҟəанҽара,kołysać
951,kriechen::V,аҳəазара,pełzać
952,kriechen::V,аҳəазара,czołgać się
953,schwimmen::V,аӡсара,pływać
954,tauchen::V,ахəӡааҵəира,zanurzać się
955,rudern::V,аҵшьра,wiosłować
956,fahren::V,акала,jechać
957,fliegen::V,аҧырра,latać
958,fliegen::V,аҧырра,lecieć
959,gehen::V,аиҭаҵра,iść
960,weggehen::V,ацара,odejść
961,abfahren::V,адəықəлара,odjechać
962,abfahren::V,ацара,odjechać
963,anhalten::V,ааныргылара,zatrzymać się
964,hineingehen::V,аҭалара,wchodzić
965,eintreten::V,аҩналара,wejść
966,eintreten::V,аҩналара,nastąpić
967,kommen::V,аара,przyjść
968,kommen::V,ааира,przyjść
969,ankommen::V,ааира,przybyć
970,ankommen::V,аара,przybyć
971,ankommen::V,анеира,przybyć
972,zurückkommen::V,азыхынҳəра,wrócić
973,bleiben::V,аанхара,zostać
974,bleiben::V,анхара,zostać
975,bleiben::V,аангылара,zostać
976,warten::V,азҧшзаара,czekać
977,erwarten::V,азҧшра,oczekiwać
978,suchen::V,ашьҭазаара,szukać
979,finden::V,аҧшаара,znaleźć
980,versuchen::V,аҽазкра,próbować
981,vorbereiten::V,армазеира,przygotować
982,lieben::V,абзиабара,kochać
983,mögen::V,агəаҧхара,lubić
984,lachen::V,аччара,śmiać się
985,rühren::V,арҵəуара,wzruszyć
986,weinen::V,аҵəуара,płakać
987,schimpfen::V,ацəҳара,kląć
988,sich ärgern::V,агəаара,gniewać się
989,sich fürchten::V,аӡыӡара,bać się
990,fürchten::V,ацəшəара,bać się
991,fliehen::V,абналара,uciekać
992,fliehen::V,ацəцара,uciekać
993,flüchten::V,абналара,uciec
994,flüchten::V,ацəцара,uciec
995,sehen::V,абара,widzieć
996,sehen::V,абара,zobaczyć
997,anschauen::V,ахəаҧшра,oglądać
998,ansehen::V,ахəаҧшра,popatrzeć na
999,hören::V,аҳара,słyszeć
1000,zuhören::V,азыӡырҩра,słuchać
1001,probieren::V,аҧышəара,kosztować
1002,riechen::V,афыҩра,wąchać
1003,fühlen::V,анырра,czuć
1004,fühlen::V,анырра,odczuwać
1005,fühlen::V,ацәакырра,czuć
1006,fühlen::V,ацәакырра,odczuwać
1007,scheinen::V,шәа,wydawać się
1008,scheinen::V,аацәырҵа,wydawać się
1009,vernehmen::V,аҳара,usłyszeć
1010,frieren::V,ашəра,marznąć
1011,frieren::V,аҵаара,marznąć
1012,tun::V,аҟаҵара,czynić
1013,können::V,алшара,móc
1014,können::V,алшара,umieć
1015,wollen::V,аҭахра,chcieć
1016,anfangen::V,алагара,zacząć
1017,beenden::V,алгара,zakończyć
1018,aufhören::V,аҟəыҵра,przestać
1019,gelingen::V,аура,udać się
1020,gelingen::V,аманшəалахара,udać się
1021,gelingen::V,алҵра,udać się
1022,geraten::V,нзаарын,udać się
1023,öffnen::V,аартра,otworzyć
1024,schließen::V,аркра,zamknąć
1025,stellen::V,аргылара,postawić
1026,setzen::V,артəара,posadzić
1027,legen::V,ақəҵара,kłaść
1028,berühren::V,акьысра,dotykać
1029,berühren::V,алакьысра,dotykać
1030,verbinden::V,аҿаҳəара,łączyć
1031,bedecken::V,ақəршəра,przykryć
1032,aufhängen::V,акнаҳара,powiesić
1033,anzünden::V,аркра,zapalić
1034,aufheben::V,ашьҭыхра,podnieść
1035,zurücklassen::V,аныжьра,zostawić
1036,verlieren::V,ацəыӡра,zgubić
1037,fallen lassen::V,ацəкаҳара,upuścić
1038,machen::V,ачаҧара,zrobić
1039,herstellen::V,аиҵдара,wytworzyć
1040,bauen::V,аргылара,budować
1041,reparieren::V,арҽеира,naprawiać
1042,verbessern::V,аиҕьтəра,ulepszyć
1043,ändern::V,аҧсахра,zmienić
1044,graben::V,ажра,kopać
1045,beugen::V,арҟəра,zagiąć
1046,beugen::V,архəара,zagiąć
1047,biegen::V,арҟəра,zgiąć
1048,biegen::V,архəара,zgiąć
1049,drehen::V,аргьежьра,obracać
1050,umdrehen::V,аарҳәра,obrocić
1051,heben::V,аҩахара,podnosić
1052,heben::V,араҳара,podnosić
1053,hochheben::V,ахагалара,podnieść
1054,hochheben::V,ашьҭҳəара,podnieść
1055,halten::V,акра,trzymać
1056,drücken::V,ақəрӷəӷəара,naciskać
1057,schieben::V,аҵгəара,pchać
1058,schieben::V,аҵгəара,posuwać
1059,schieben::V,агəара,pchać
1060,schieben::V,агəара,posuwać
1061,kratzen::V,ацəҟьара,drapać
1062,lecken::V,арбзара,lizać
1063,beißen::V,ацҳара,kąsać
1064,abreißen::V,амжəара,oderwać
1065,abschneiden::V,ахҵəара,odciąć
1066,abschneiden::V,аҿахҵəара,odciąć
1067,binden::V,аҿаҳəара,wiązać
1068,stecken::V,алаҵара,wetknąć
1069,brechen::V,аҧҵəара,złamać
1070,klopfen::V,асра,pukać
1071,klopfen::V,асра,stukać
1072,hauen::V,ақəкшара,bić
1073,kleben::V,аҷабра,kleić
1074,reiben::V,арҟəыҷра,trzeć
1075,streichen::V,ахьшьра,smarować
1076,schleifen::V,ахра,ostrzyć
1077,schneiden::V,аҧҟара,ciąć
1078,schneiden::V,аҧҟара,krajać
1079,rütteln::V,арҵысра,trząść
1080,schütteln::V,аршəшəара,trząść
1081,schwenken::V,аҟьара,machać
1082,schütten::V,аҭаҭəара,nasypać
1083,füllen::V,арҭəра,napełnić
1084,einwickeln::V,алаҳəара,zawinąć
1085,tragen::V,аҩагара,nieść
1086,schleppen::V,арҳəазара,wlec
1087,ziehen::V,ахара,ciągnąć
1088,aufbewahren::V,аҵəахра,przechowywać
1089,werfen::V,аршəра,rzucać
1090,fangen::V,акра,łowić
1091,packen::V,анкра,chwycić
1092,packen::V,аҵкаара,chwycić
1093,verstecken::V,аҵəахра,ukryć
1094,verstecken::V,аҵəахра,schować
1095,teilen::V,ашара,podzielić
1096,schicken::V,ашьҭра,posyłać
1097,bringen::V,аагара,przynieść
1098,hinzufügen::V,ацҵара,dodać
1099,bekommen::V,аҧшаара,dostać
1100,bekommen::V,архиара,dostać
1101,bekommen::V,аура,dostać
1102,erhalten::V,аиура,otrzymać
1103,nehmen::V,агара,wziąć
1104,wählen::V,алҧшаара,wybrać
1105,auswählen::V,алхра,wybrać
1106,behindern::V,аҧырхагахара,utrudnić
1107,behindern::V,аҧырхагахара,przeszkadzać
1108,verderben::V,алгара,zepsuć
1109,verderben::V,абжьыхра,zepsuć
1110,verderben::V,аҧхасҭатəра,zepsuć
1111,beschädigen::V,аҧхасҭатəра,uszkodzić
1112,zerbrechen::V,аҧҽра,złamać
1113,zerreißen::V,аҧжəара,drzeć
1114,zerreißen::V,аҧжəара,rozdzierać
1115,zerstören::V,аилаҧыххаара,zniszczyć
1116,verbrennen::V,абылра,spalić
1117,geben::V,аҭара,dać
1118,reichen::V,аҭара,podać
1119,schenken::V,аҩгара,darować
1120,versprechen::V,ақəргəыӷра,obiecać
1121,loben::V,арҽхəара,chwalić
1122,küssen::V,агəӡра,całować
1123,zudecken::V,аҵахҩара,przykryć
1124,zudecken::V,ақəршəра,przykryć
1125,wecken::V,арҿыхара,zbudzić
1126,zeigen::V,арбара,pokazać
1127,führen::V,аныҟəгара,wieść
1128,führen::V,аныҟəгара,prowadzić
1129,lehren::V,арҵара,uczyć
1130,unterrichten::V,арҧхьара,nauczać
1131,aufziehen::V,ааӡара,wychować
1132,leiten::V,ахагылазаара,kierować
1133,antreiben::V,арццакра,popędzić
1134,lassen::V,арҟаҵара,zostawić
1135,einladen::V,ааҕхьара,zaprosić
1136,einladen::V,анаҧхьара,zaprosić
1137,vereinigen::V,аилаҵара,zjednoczyć
1138,besuchen::V,абара,odwiedzić
1139,treffen::V,аҧылара,trafić
1140,treffen::V,аҧылара,spotkać
1141,sich versammeln::V,аизара,zebrać się
1142,sich versammeln::V,аизара,zgromadzić się
1143,spielen::V,ахəмарра,grać
1144,spielen::V,ахəмарра,bawić się
1145,singen::V,ашəаҳəара,śpiewać
1146,tanzen::V,акəашара,pląsać
1147,tanzen::V,акəашара,tańczyć
1148,sich trennen::V,аилыҵра,rozstać się
1149,verlassen::V,акажьра,opuścić
1150,retten::V,Аиқəрхара,ocalić
1151,retten::V,Аиқəрхара,uratować
1152,bewachen::V,ахьчара,pilnować
1153,schützen::V,ацəыхьчара,ochronić
1154,verteidigen::V,ахьчара,bronić
1155,sich schlagen::V,аисра,pobić się
1156,schießen::V,ахысра,strzelać
1157,siegen::V,аиааира,zwycziężyć
1158,ärgern::V,аргəаара,gniewać
1159,schlagen::V,асра,bić
1160,schlagen::V,асра,uderzyć
1161,schlagen::V,аҭасра,bić
1162,schlagen::V,аҭасра,uderzyć
1163,stechen::V,алакшара,ukłuć
1164,stoßen::V,агəҭасра,popchnąć
1165,stehlen::V,аӡара,ukraść
1166,stören::V,аҧырхагахара,zakłócić
1167,stören::V,аҧырхагахара,przeszkodzić
1168,belästigen::V,аргəамҵра,dokuczać
1169,verbergen::V,аӡара,ukryć
1170,täuschen::V,ажьара,łudzić
1171,betrügen::V,ажьара,oszukać
1172,töten::V,ашьра,zabić
1173,wohnen::V,анхара,mieszkać
1174,arbeiten::V,аусура,pracować
1175,sammeln::V,аҟəшəара,zebrać
1176,pflücken::V,аҿыршəара,zerwać
1177,pflücken::V,аҿыхра,zerwać
1178,jagen::V,ашəарыцара,polować
1179,fischen::V,аҧсыӡ икуеит,łowić ryby
1180,fassen::V,акра,złapać
1181,hüten::V,арҳəра,paść
1182,hüten::V,ахьчара,paść
1183,treiben::V,акацара,pędzić
1184,anbinden::V,адҳəалара,przywiązać
1185,füttern::V,акырҿаҵара,karmić
1186,melken::V,ахьара,doić
1187,hacken::V,аҟəаҟəара,rąbać
1188,gießen::V,аҵаҭəара,lać
1189,gießen::V,аҵаҭəара,podlać
1190,reifen::V,ашəра,dojrzeć
1191,reifen::V,аҟалара,dojrzeć
1192,zubereiten::V,ацура,przyrządzić
1193,kochen::V,ажəра,gotować
1194,backen::V,аӡра,piec
1195,braten::V,аӡра,piec
1196,braten::V,аӡра,smażyć
1197,umrühren::V,аилрыхра,przemieszać
1198,stricken::V,аҧара,dziać
1199,nähen::V,аӡахра,szyć
1200,färben::V,ашəра,pofarbować
1201,reinigen::V,арыцқьара,oczyścić
1202,waschen::V,аӡәӡәара,prać
1203,abwischen::V,арбара,obetrzeć
1204,spülen::V,аҭыршара,płukać
1205,fegen::V,аҧссара,zamiatać
1206,baden::V,аҽыкəабара,kąpać się
1207,sich waschen::V,аҽыӡəӡəара,myć się
1208,ausziehen::V,ашəыхра,zdjąć
1209,anziehen::V,ашəҵара,włożyć
1210,sich anziehen::V,аҽеилаҳəара,ubrać się
1211,kämmen::V,аҳəара,uczesać
1212,schmücken::V,арҧшӡара,ozdabiać
1213,sagen::V,аҳəара,powiedzieć
1214,sprechen::V,ацəажəара,mówić
1215,reden::V,ацəажəара,mówić
1216,reden::V,аицәажәара,mówić
1217,sich unterhalten::V,аицәажәара,rozmawiać
1218,fragen::V,азҵаара,zapytać
1219,bitten::V,аҳəара,prosić
1220,erzählen::V,аҳəара,opowiedzieć
1221,mitteilen::V,азыцҳара,zawiadomić o
1222,nennen::V,ахьӡҵара,nazwać
1223,rufen::V,азҿыҭра,wołać
1224,prahlen::V,аҽхəара,chełpić się
1225,übersetzen::V,аиҭагара,tłumaczyć
1226,denken::V,азхəыцра,myśleć
1227,glauben::V,ахаҵара,sądzić
1228,glauben::V,ахаҵара,wierzyć
1229,bemerken::V,агəаҭара,zauważyć
1230,erkennen::V,адырра,poznać
1231,begreifen::V,аилкаара,zrozumieć
1232,verstehen::V,аҳара,rozumieć
1233,verstehen::V,аҳара,dosłyszeć
1234,lernen::V,аҵара,uczyć się
1235,wissen::V,адырра,wiedzieć
1236,sich erinnern an::V,агəаларшəара,przypomnieć sobie
1237,vergessen::V,ахашҭра,zapomnieć
1238,messen::V,ашəара,mierzyć
1239,zählen::V,аҧхьаӡара,liczyć
1240,rechnen::V,аҳасабра,rachować
1241,lesen::V,аҧхьара,czytać
1242,besitzen::V,амазаара,posiadać
1243,kaufen::V,Аахəара,kupić
1244,verkaufen::V,аҭира,sprzedać
1245,bezahlen::V,ахҭынҵара,zapłacić
1246,bezahlen::V,ашəара,zapłacić
1247,zahlen::V,ашəара,płacić
1248,ertragen::V,ачҳара,znieść
1249,Moor::N,,bagno
1250,Kralle::N,,pazur
1251,Schwarm::N,,stado
1252,Sache::N,,rzecz
1253,Menge::N,,ilość
1254,Essen::N,,jedzenie
1255,Geschäft::N,,sprawa
1256,Geschäft::N,,interes
1257,Monat::N,,miesiąc
1258,Jahr::N,,rok
1259,dünn::A,,cienki
1260,roh::A,,surowy
1261,durch::PRP,,przez
1262,was::FPRN,,co
1263,rauschen::V,,szumieć
1264,rauschen::V,,szeleścić
1265,zu sehen sein::V,,widnieć
1266,wenden::V,,obrocić
1267,ergreifen::V,,chwycić
1268,bewahren::V,,zachować
1269,wünschen::V,,życzyć
1270,wiegen::V,,kołysać
1271,treten::V,,kopnąć
1272,kehren::V,,zamieść
1273,malen::V,,malować
1274,zeichnen::V,,rysować
1275,schreiben::V,,pisać
1276,beherrschen::V,,opanować
