,Concept_ID,sl,ady
689,damals::ADV,takràt,армэ
690,damals::ADV,takràt,ащыгъум
691,danach::ADV,potèm,нэужым
692,vorher::ADV,poprèj,нахьыпэм
693,zuerst::ADV,spŕva,
694,einmal::ADV,ênkrat,зэ
695,manchmal::ADV,včásih,
696,oft::ADV,pogósto,бэрэ
697,immer::ADV,védno,ренэ́у
698,immer::ADV,zméraj,ренэ́у
699,niemals::ADV,nikdàr,
700,hier::ADV,tù,
701,hier::ADV,túkaj,
702,hierhin::ADV,sèmkaj,
703,von hier::ADV,od tú,
704,dort::ADV,tàm,модэ
705,dorthin::ADV,tjà,модэ́
706,geradeaus::ADV,rávno napréj,занкӏэу
707,vorwärts::ADV,napréj,ыпэкӏэ
708,rückwärts::ADV,zádaj,ыужыкӏэ́
709,zurück::ADV,nazáj,ыужыкӏэ́
710,unten::ADV,dôli,ычӏэкӏэ́
711,unten::ADV,spôdaj,ычӏэкӏэ́
712,hinab::ADV,dôl,ычӏэгъы́
713,hinab::ADV,dôl,ычӏэкӏэ́
714,oben::ADV,gôri,ышъхьагъы
715,oben::ADV,zgôraj,ышъхьагъы
716,hinauf::ADV,gôr,ышъхьагъыкӏэ
717,überall::ADV,povsód,тыди́
718,überall::ADV,povsód,тыдэкӏи́
719,nicht::ADV,ne,-п
720,nicht::ADV,ne,мы-
721,ein wenig::ADV,málo,тӏэкӏу
722,kaum::ADV,kómaj,къоды́й
723,sehr::ADV,zeló,дэд
724,so::ADV,takó,ащ фэд
725,so::ADV,takó,мыщ фэд
726,so::ADV,takó,джащ фэд
727,noch::ADV,še,джыри
728,nur::ADV,samó,ныӏэ́п
729,schon::ADV,žè,
730,wieder::ADV,spét,джыри
731,vergebens::ADV,zamàn,пкӏэнчъэ́у
732,vergebens::ADV,zastónj,пкӏэнчъэ́у
733,vor::PRP,pred,пашъхьэ́
734,hinter::PRP,za,кӏы́б
735,unter::PRP,pod,чӏэ-
736,durch::PRP,skózi,пхыры-
737,neben::PRP,kràj,дэжь
738,neben::PRP,póleg,дэжь
739,zwischen::PRP,med,азыфа́гу
740,zwischen::PRP,izmed,азыфа́гу
741,wegen::PRP,zarádi,къы-
742,dies::PRN,tó,ар
743,das::PRN,tó,а
744,das::PRN,tó,мо
745,alles::PRN,vsè,зэкӏэ́
746,ich::PRN,jàz,сэ
747,du::PRN,tí,о
748,er::PRN,òn,ар
749,wir::PRN,mí,тэ
750,ihr::PRN,ví,шъо
751,sie::PRN,ôni,ахэр
752,was::FPRN,káj,сыд
753,wer::FPRN,kdó,хэт
754,wo::FADV,kjé,тыдэ́
755,wohin::FADV,kám,тыдэ́
756,wie::FADV,kakó,сыдэущтэ́у
757,warum::FADV,zakáj,сыд пае́
758,wieviel::FNUM,kóliko,тхьапш
759,wieviel::FNUM,kóliko,сыд фэди́з
760,eins::NUM,êden,зы
761,zwei::NUM,dvá,тӏу
762,drei::NUM,trí,щы
763,vier::NUM,štíri,плӏы
764,fünf::NUM,pét,тфы
765,sechs::NUM,šést,хы
766,sieben::NUM,sédem,блы
767,acht::NUM,ósem,и
768,neun::NUM,devét,бгъу
769,zehn::NUM,desét,пшӏы
770,elf::NUM,enájst,пшӏыкӏузы́
771,zwölf::NUM,dvánajst,пшӏыкӏутӏу
772,zwanzig::NUM,dvájset,тӏокӏы́
773,dreißig::NUM,trídeset,щэкӏы
774,vierzig::NUM,štírideset,тӏокӏи́тӏу
775,fünfzig::NUM,pétdeset,шъэны́ыкъу
776,sechzig::NUM,šéstdeset,тӏокӏи́щ
777,siebzig::NUM,sédemdeset,тӏокӏищырэ́ пшӏырэ́
778,achtzig::NUM,ósemdeset,тӏокӏи́пӏ
779,neunzig::NUM,devétdeset,тӏокӏиилӏырэ́ пшӏырэ́
780,hundert::NUM,stó,шъэ
781,tausend::NUM,tísoč,мин
782,und::CNJ,in,ыкӏи
783,oder::CNJ,áli,е
784,stehen::V,státi,ущытын
785,stehen::V,státi,умыхъыен
786,sitzen::V,sedéti,уисын
787,sitzen::V,sedéti,утесын
788,liegen::V,ležáti,телъы́н
789,hängen::V,viséti,къыщылэлын
790,hängen::V,viséti,къыщылэлын щыгъын быхъур
791,werden::V,postáti,хъун
792,passieren::V,zgodíti se,къэхъун
793,beginnen::V,začéti se,къежьэн
794,beginnen::V,začéti se,къыублэн
795,enden::V,končáti se,ухы́н
796,wechseln::V,ménjati se,зэхъожьы́н
797,aufgehen[Sonne]::V,vzíti,къыкъокӏы́н
798,untergehen[Sonne]::V,zaíti,къохьан
799,scheinen[Sonne]::V,sijáti,къепсыи
800,donnern::V,grméti,гъогъон
801,wehen::V,píhati,епщэ́н
802,strömen::V,líti,чъэн
803,fließen::V,têči,чъэн
804,sich drehen::V,vrtéti se,зыгъэчэрэгъу́н
805,schwanken::V,kolébati,хъые́н
806,schwingen::V,níhati,зыгъэхъые́н
807,fallen::V,pádati,къефэхы́н
808,brennen::V,goréti,стын
809,rauchen::V,kadíti se,ӏугъо къикӏын
810,regnen::V,deževáti,къещхы́н
811,gefrieren::V,zmŕzniti,дыкъын
812,tauen::V,tájati,жъун
813,schmelzen::V,kopnéti,ткӏун
814,trocknen::V,sušíti se,гъушъы́н
815,trocknen::V,sušíti se,чъэпхъу́н
816,sieden::V,kipéti,жъон
817,faulen::V,gníti,шъун
818,verfaulen::V,zgníti,шъун
819,reißen::V,tŕgati se,зэӏэтхъы́н
820,versinken::V,pogrézniti se,чӏихьан
821,vergehen::V,miníti,блэкӏы́н
822,erscheinen::V,pojáviti se,къэлъэгъон
823,verschwinden::V,izgíniti,кӏодыжьы́н
824,sinken::V,péšati,
825,abnehmen::V,pojémati,къыкӏичын
826,zunehmen::V,véčati se,хэхъо́н
827,zunehmen::V,množíti se,хэхъо́н
828,steigen::V,dvígati se,къежьэн
829,wachsen::V,rásti,хэхъо́н
830,wachsen::V,rásti,къэкӏы́н
831,glänzen::V,sijáti,цӏыу́н
832,funkeln::V,ískriti se,жъыу́н
833,lärmen::V,ropotáti,бырсыры́н
834,lärmen::V,razgrájati,бырсыры́н
835,läuten::V,zvoníti,теон
836,klingeln::V,zvončkljáti,теон
837,klirren::V,žvenketáti,
838,brausen::V,šuméti,шъуин
839,rauschen::V,šuštéti,макъэ гъэӏун
840,rauschen::V,šelestéti,макъэ гъэӏун
841,klingen::V,zvenéti,къыхэӏукӏын
842,bellen::V,lájati,хьакъу́н
843,heulen::V,zavíjati,быун
844,blasen::V,píhniti,епщэ́н
845,pfeifen::V,pískati,шъуин
846,pfeifen::V,žvížgati,шъуин
847,schreien::V,kričáti,куо́н
848,schreien::V,kričáti,кӏыи́н
849,stöhnen::V,stókati,щэӏун
850,zittern::V,drgetáti,кӏэзэзын
851,leben::V,živéti,псэу́н
852,geboren werden::V,rodíti se,къэхъун
853,atmen::V,díhati,жьы къэщэ́н
854,trinken::V,píti,ешъо́н
855,essen::V,jésti,шхын
856,schlucken::V,požírati,бдырыин
857,müde werden::V,péšati,пшъын
858,müde werden::V,utrúditi se,пшъын
859,einschlafen::V,zaspáti,хэчъыен
860,schlafen::V,spáti,чъые́н
861,aufwachen::V,zbudíti se,къэущы́н
862,aufstehen::V,vstáti,уцу́н
863,sich erholen::V,oddahníti se,зыгъэпсэфын
864,krank werden::V,oboléti,сымаджэ́ хъун
865,krank sein::V,bíti bolán,сымэджэ́н
866,schmerzen::V,boléti,сымэджэ́н
867,husten::V,kášljati,пскэ́н
868,genesen::V,okrévati,хъужьын
869,sterben::V,umréti,лӏэн
870,umkommen::V,pogíniti,хэкӏодэн
871,sich bewegen::V,zganíti se,хъые́н
872,sich rühren::V,premakníti se,хъые́н
873,sich erheben::V,vstájati,къэтэджын
874,sich erheben::V,vzdígniti se,къэтэджын
875,sich setzen::V,sésti,тӏысы́н
876,hinfallen::V,pásti dôl,ебэджы́н
877,laufen::V,hodíti,кӏон
878,schreiten::V,stópati,кӏон
879,spazierengehen::V,na sprehòd íti,къэкӏухьэн
880,eilen::V,drvéti,гузэжъон
881,sich beeilen::V,hitéti,гуӏэ́н
882,sausen::V,dírkati,псынкӏэ́у чъэн
883,rennen::V,dírjati,чъэн
884,springen::V,skákati,пкӏэн
885,klettern::V,plézati,дэцохъоен
886,schaukeln::V,kolébati,уешӏэн
887,kriechen::V,pláziti se,цохъо́н
888,schwimmen::V,plávati,есы́н
889,tauchen::V,potápljati se,зычӏэгъэо́н
890,rudern::V,vesláti,къошъо бэщкӏэ фын
891,fahren::V,vozíti se,кӏон
892,fahren::V,peljáti se,кӏон
893,fliegen::V,létati,быбы́н
894,gehen::V,íti,кӏон
895,weggehen::V,odíti,ӏукӏын
896,abfahren::V,odpeljáti se,ежьэн
897,anhalten::V,ustáviti se,къэуцу́н
898,hineingehen::V,íti nóter,ихьан
899,eintreten::V,vstopíti,чӏэхьан
900,kommen::V,príti,къэкӏо́н
901,ankommen::V,prispéti,къэсы́н
902,ankommen::V,prihájati,къэсы́н
903,zurückkommen::V,vrníti se,гъэзэжьын
904,bleiben::V,ostáti,къэнэ́н
905,warten::V,čákati,пэплъэ́н
906,erwarten::V,pričakováti,ежэн
907,suchen::V,iskáti,лъыхъу́н
908,finden::V,nájti,къэгъоты́н
909,finden::V,nájti,къыхэгъэщы́н
910,versuchen::V,poskúšati,пылъы́н
911,vorbereiten::V,pripráviti,гъэхьазыры́н
912,lieben::V,ljubíti,шӏу плъэгъу́н
913,mögen::V,márati,шӏу плъэгъу́н
914,lachen::V,smejáti se,щхын
915,rühren::V,ganíti,гур гъэузын
916,weinen::V,jókati,гъын
917,weinen::V,plákati,гъын
918,schimpfen::V,psováti,хъонэн
919,schimpfen::V,zmérjati,хъонэн
920,sich ärgern::V,jezíti se,губжы́н
921,sich fürchten::V,báti se,щынэ́н
922,fürchten::V,báti se,щынэ́н
923,fliehen::V,bežáti,
924,flüchten::V,pobégniti,
925,sehen::V,vídeti,льэгъу́н
926,anschauen::V,oglédati,плъэн
927,anschauen::V,oglédati,еплъы́н
928,ansehen::V,glédati,плъэн
929,hören::V,slíšati,зэхэхын
930,zuhören::V,poslúšati,дэӏо́н
931,probieren::V,poskúšati,хэӏэн
932,riechen::V,dúhati,пэмэ́н
933,fühlen::V,čutíti,зэхэпшӏэн
934,scheinen::V,zdéti se,уащыхъу́н
935,scheinen::V,zdéti se,уашӏошӏы́н
936,zu sehen sein::V,vídeti se,зэрэлъэгъу́н
937,vernehmen::V,čúti,зэхэхын
938,frieren::V,zébsti,дыкъын
939,frieren::V,zébsti,пӏыкӏэн
940,frieren::V,zébsti,чъыӏэ́ лӏэн
941,tun::V,délati,шӏын
942,können::V,môči,лъэкӏы́н
943,wollen::V,hotéti,фэе́н
944,anfangen::V,začéti,ублэн
945,beenden::V,dokončáti,ухы́н
946,aufhören::V,prenéhati,щыгъэтын
947,gelingen::V,uspéti,хъун
948,gelingen::V,posréčiti se,хъун
949,geraten::V,obnêsti se,
950,öffnen::V,odpréti,ӏухы́н
951,schließen::V,zapréti,игъэсэн
952,stellen::V,postáviti,бгъэуцун
953,setzen::V,posadíti,гъэтӏысы́н
954,legen::V,položíti,хэлъхьа́н
955,berühren::V,dotíkati se,эӏэн
956,berühren::V,dotíkati se,нэсын
957,verbinden::V,obvézati,зэхэпхэ́н
958,verbinden::V,obvézati,пхын
959,bedecken::V,pokríti,техъо́н
960,aufhängen::V,obésiti,пылъэ́н
961,anzünden::V,zažgáti,хэгъэнэ́н
962,aufheben::V,vzdígniti,
963,zurücklassen::V,zapustíti,къэгъэнэ́н
964,verlieren::V,izgubíti,чӏэ́нэн
965,verlieren::V,izgubíti,шӏокӏоды́н
966,fallen lassen::V,navréči,чӏэунэн
967,fallen lassen::V,navréči,пӏэпызын
968,machen::V,naredíti,шӏын
969,machen::V,napráviti,шӏын
970,herstellen::V,izdélati,шӏы́н
971,bauen::V,gradíti,шӏы́н
972,reparieren::V,popráviti,дыжьы́н
973,verbessern::V,izbóljšati,нахьышӏу пшӏын
974,verbessern::V,izbóljšati,нахь дэгъу пшӏын
975,ändern::V,spremeníti,зэблэхъу́н
976,graben::V,kopáti,тӏын
977,graben::V,grêbsti,тӏын
978,beugen::V,upogníti,
979,biegen::V,zavíjati,уфэн
980,drehen::V,vrtéti,гъэчэрегъу́
981,wenden::V,obrníti,пӏонтӏэн
982,wenden::V,obrníti,бгъэзэн
983,wenden::V,obrníti,уӏубын
984,umdrehen::V,zasúkati,
985,heben::V,dvígati,ӏэты́н
986,hochheben::V,privzdígniti,ӏэты́н
987,ergreifen::V,zgrábiti,къэубыты́н
988,halten::V,držáti,ӏыгъы́н
989,drücken::V,tiščáti,тэӏункӏэн
990,schieben::V,ríniti,уеӏункӏын
991,schieben::V,ríniti,уетӏыргун
992,kratzen::V,práskati,цӏэнтхъун
993,lecken::V,lízati,бзэи́н
994,beißen::V,grísti,ецэкъэ́н
995,abreißen::V,odtŕgati,къичын
996,abreißen::V,odtŕgati,пытхъын
997,abschneiden::V,odrézati,пыупкӏын
998,abschneiden::V,odrézati,гобзыкӏын
999,binden::V,vézati,епхын
1000,stecken::V,vtakníti,хэсэн
1001,brechen::V,lomíti,зэпыпкӏын
1002,klopfen::V,tólči,теон
1003,hauen::V,séči,теон
1004,kleben::V,lépiti,щхэн
1005,reiben::V,tréti,пӏотын
1006,reiben::V,dŕgniti,пӏотын
1007,streichen::V,namázati,щыфэн
1008,schleifen::V,brúsiti,гъэчаны́н
1009,schleifen::V,brúsiti,кӏэлыкӏы́н
1010,schneiden::V,rézati,бзын
1011,rütteln::V,strésti,гъэсысын
1012,schütteln::V,majáti,гъэсысын
1013,schwenken::V,obrníti,ӏэ шӏын
1014,schütten::V,sípati,икӏэ́н
1015,füllen::V,napolníti,из шӏын
1016,einwickeln::V,zavíti,кӏоцӏыщыхьа́н
1017,tragen::V,nêsti,хьын
1018,schleppen::V,vláčiti,пхьын
1019,schleppen::V,vláčiti,плъэшъун
1020,ziehen::V,vléči,пкъудыин
1021,ziehen::V,vléči,пщэн
1022,ziehen::V,vléči,плъэшъун
1023,aufbewahren::V,shranjeváti,пӏыгъын
1024,aufbewahren::V,shranjeváti,уухъумэн
1025,werfen::V,lúčati,дзын
1026,fangen::V,ujéti,къэубыты́н
1027,packen::V,prijéti,къэубыты́н
1028,verstecken::V,skríti,бгъэбылъын
1029,teilen::V,razdelíti,гощы́н
1030,schicken::V,pošíljati,гъахьы́н
1031,bringen::V,prinêsti,къэхьы́н
1032,hinzufügen::V,pristáviti,хэгъэхъо́н
1033,bekommen::V,dobíti,
1034,erhalten::V,prejéti,
1035,nehmen::V,vzéti,къытехы́н
1036,wählen::V,izbírati,къыхэхы́н
1037,auswählen::V,izbráti,къыхэхы́н
1038,bewahren::V,ohraníti,къэухъумэн
1039,behindern::V,ovírati,пэрыохъу хъун
1040,verderben::V,pokváriti,къутэн
1041,beschädigen::V,poškodováti,къутэн
1042,zerbrechen::V,razlomíti,къутэн
1043,zerreißen::V,raztŕgati,зэӏэтхъы́н
1044,zerstören::V,razrúšiti,къутэ́н
1045,verbrennen::V,sežgáti,гъэсты́н
1046,geben::V,dáti,еты́н
1047,reichen::V,séči,еты́н
1048,reichen::V,molíti,еты́н
1049,schenken::V,podáriti,еты́н
1050,versprechen::V,obljubíti,гъэгугъэ́н
1051,wünschen::V,vóščiti,шӏоигъо́н
1052,loben::V,hváliti,щытхъун
1053,küssen::V,poljubováti,ебэу́н
1054,wiegen::V,zíbati,гъэхъыен
1055,zudecken::V,pokríti,техъо́н
1056,wecken::V,zbudíti,къэгъэущы́н
1057,zeigen::V,pokázati,гъэлъэгъо́н
1058,führen::V,vêsti,щэн
1059,lehren::V,učíti,егъэджэ́н
1060,lehren::V,učíti,егъэшӏэн
1061,unterrichten::V,poučeváti,егъэджэ́н
1062,aufziehen::V,vzgojíti,пӏун
1063,leiten::V,uprávljati,гъэзекӏон
1064,antreiben::V,goníti,къепфылӏэн
1065,lassen::V,povzročíti,еты́н
1066,einladen::V,povábiti,къегъэблэгъэн
1067,vereinigen::V,zdrúžiti,зэгогъэхьан
1068,besuchen::V,obiskáti,щыӏэ́н
1069,treffen::V,pogodíti,ӏукӏэ́н
1070,treffen::V,pogodíti,пэгъокӏы́н
1071,sich versammeln::V,zbráti se,зэхэхьан
1072,spielen::V,igráti se,джэгу́н
1073,singen::V,péti,орэ́д къэӏо́н
1074,tanzen::V,plésati,къэшъо́н
1075,sich trennen::V,ločíti se,зэгокӏыжьы́ных
1076,verlassen::V,zapustíti,бгынэн
1077,verlassen::V,zapustíti,хэкӏыжьын
1078,retten::V,réšiti,къыхэпхыжьын
1079,retten::V,réšiti,къэбгъэнэжьын
1080,bewachen::V,strážiti,къэгъэгъунэн
1081,schützen::V,sčítiti,ухъумэ́н
1082,verteidigen::V,braníti,къэухъумэн
1083,sich schlagen::V,têpsti se,эзэон
1084,schießen::V,stréljati,он
1085,siegen::V,zmágati,текӏо́н
1086,ärgern::V,jezíti,бгъэгубжын
1087,ärgern::V,razbúriti,бгъэгубжын
1088,schlagen::V,têpsti,ео́н
1089,schlagen::V,udáriti,ео́н
1090,treten::V,teptáti,
1091,stechen::V,ubôsti,хэӏун
1092,stoßen::V,peháti,тӏыро́н
1093,stoßen::V,peháti,уеӏункӏын
1094,stoßen::V,drégniti,тӏыро́н
1095,stoßen::V,drégniti,уеӏункӏын
1096,stehlen::V,ukrásti,тыгъу́н
1097,stehlen::V,pokrásti,тыгъу́н
1098,stören::V,motíti,бгъэгумэкӏын
1099,belästigen::V,nadlegováti,бгъэгумэкӏын
1100,verbergen::V,skríti,ушъэфын
1101,täuschen::V,slepíti,гъэпцӏэ́н
1102,betrügen::V,várati,гъэпцӏэ́н
1103,betrügen::V,ogoljufáti,гъэпцӏэ́н
1104,töten::V,ubíti,уикӏын
1105,wohnen::V,prebívati,дэсын
1106,arbeiten::V,délati,лэжьэ́н
1107,sammeln::V,zbráti,угъои́н
1108,pflücken::V,obráti,къыпычы́н
1109,jagen::V,lovíti,шэкӏон
1110,jagen::V,lovíti,ешэкӏон
1111,fischen::V,ribáriti,пцэжъые уешэн
1112,fassen::V,zajéti,къэубыты́н
1113,hüten::V,pásti,хэхъо́н
1114,treiben::V,pogánjati,пфын
1115,anbinden::V,privézati,епхын
1116,füttern::V,kŕmiti,гъэшхэ́н
1117,melken::V,mólsti,щын
1118,hacken::V,sékati,упкӏэтэн
1119,gießen::V,ulíti,тепкӏэн
1120,reifen::V,zoréti,игъо хъун
1121,zubereiten::V,pripráviti,бгъэхьазырын
1122,kochen::V,kúhati,шӏы́н
1123,backen::V,cvréti,гъэжъэ́н
1124,braten::V,pêči,гъэжъэ́н
1125,umrühren::V,preméšati,зэхэгъэкӏухьан
1126,stricken::V,plêsti,хъын
1127,nähen::V,šívati,дэн
1128,färben::V,bárvati,бгъэлэн
1129,reinigen::V,očístiti,укъэбзы́н
1130,waschen::V,opráti,бгыкӏын
1131,abwischen::V,obrísati,лъэкӏы́н
1132,spülen::V,splakováti,дэгъэчъыхьан
1133,fegen::V,pométati,пхъэнкӏы́н
1134,kehren::V,mésti,пхъэнкӏы́н
1135,baden::V,kópati se,зыгъэпскӏын
1136,sich waschen::V,umíti se,зытхьакӏы́н
1137,ausziehen::V,izvléči,къытехы́н
1138,anziehen::V,obléči,щылъэ́н
1139,sich anziehen::V,obléči se,зыфэпэн
1140,kämmen::V,česáti,жьын
1141,schmücken::V,okrasíti,гъэдэхэ́н
1142,sagen::V,dejáti,къэӏон
1143,sprechen::V,govoríti,псэлъэ́н
1144,reden::V,rêči,гущыӏэ́н
1145,sich unterhalten::V,razgovárjati se,зэдэгущыӏэн
1146,fragen::V,vprášati,упчӏэ́н
1147,bitten::V,prosíti,лъэӏо́н
1148,erzählen::V,práviti,къэпӏотэ́н
1149,mitteilen::V,naznániti,макъэ егъэӏун
1150,nennen::V,imenováti,цӏэ фэусы́н
1151,rufen::V,klícati,джэн
1152,prahlen::V,baháti se,узыщытхъужьы́н
1153,übersetzen::V,prevêsti,бгъэкӏотэн
1154,denken::V,mísliti,егупшысэ́н
1155,glauben::V,verjéti,уивыхъэ́ телъы́н
1156,bemerken::V,opáziti,гу лъыптэ́н
1157,erkennen::V,spoznáti,зэхэпхын
1158,erkennen::V,spoznáti,зэбгъэшӏэн
1159,begreifen::V,pôjmiti,гурыӏо́н
1160,verstehen::V,razuméti,зэхэхын
1161,lernen::V,učíti se,еджэ́н
1162,wissen::V,znáti,шӏэн
1163,wissen::V,védeti,шӏэн
1164,sich erinnern an::V,spómniti se,къэшӏэжьын
1165,vergessen::V,pozábiti,пщыгъупшэжьы́н
1166,messen::V,mériti,шын
1167,zählen::V,štéti,плъытэ́н
1168,rechnen::V,račúnati,плъытэ́н
1169,rechnen::V,račúnati,угугъэ́н
1170,lesen::V,bráti,еджэ́н
1171,lesen::V,čítati,еджэ́н
1172,malen::V,slíkati,шӏын
1173,zeichnen::V,rísati,шӏын
1174,schreiben::V,písati,тхын
1175,besitzen::V,iméti,иӏэн
1176,kaufen::V,kupíti,щэфы́н
1177,verkaufen::V,prodáti,щэн
1178,bezahlen::V,pláčati,птын
1179,bezahlen::V,pláčati,лъыптын
1180,bezahlen::V,pláčati,птыжьы́н
1181,zahlen::V,plačeváti,птын
1182,zahlen::V,plačeváti,лъыптын
1183,beherrschen::V,obvládati,иунаеу иӏэн
1184,ertragen::V,prenêsti,щэчы́н
1185,Verstand::N,,акъы́л
