,Concept_ID,ba,it
776,allein::ADV,бер үҙе,da solo
777,allein::ADV,яңғыҙ,solo
778,allein::ADV,яңғыҙ,da solo
779,auf einmal::ADV,бер юлы,insieme
780,zusammen::ADV,бергә,insieme
781,lange::ADV,оҙаҡ,a lungo
782,plötzlich::ADV,ҡапыл,all'improvviso
783,sofort::ADV,шунда уҡ,sùbito
784,sofort::ADV,шунда уҡ,all'istante
785,später::ADV,һуңыраҡ,più tardi
786,jetzt::ADV,хәҙер,ora
787,jetzt::ADV,хәҙер,adesso
788,heute::ADV,бөгөн,oggi
789,morgen::ADV,иртәгә,domani
790,bald::ADV,тиҙҙән,presto
791,bald::ADV,тиҙҙән,tra poco
792,dann::ADV,һуңынан,allora
793,gestern::ADV,кисә,ieri
794,einst::ADV,ҡасандыр,prima
795,einst::ADV,ҡасандыр,un tempo
796,einst::ADV,бер баҡыт,prima
797,einst::ADV,бер баҡыт,un tempo
798,damals::ADV,ул саҡта,allora
799,danach::ADV,һуңынан,poi
800,danach::ADV,һуңынан,dopo
801,vorher::ADV,элек,prima
802,zuerst::ADV,башта,prima
803,zuerst::ADV,башта,dapprima
804,einmal::ADV,бер,una volta
805,manchmal::ADV,ҡайһы берҙә,talvolta
806,manchmal::ADV,ҡайһы берҙә,qualche volta
807,oft::ADV,йыш,spesso
808,immer::ADV,һәр ҡасан,sempre
809,niemals::ADV,бер ҡасан да,non mai
810,niemals::ADV,бер ваҡытта ла,non mai
811,hier::ADV,бында,qua
812,hierhin::ADV,бында,qua
813,von hier::ADV,бынан,ne
814,von hier::ADV,бынан,da qui
815,von hier::ADV,ошонан,ne
816,von hier::ADV,ошонан,da qui
817,dort::ADV,шунда,lì
818,dort::ADV,тегендә,lì
819,dorthin::ADV,шунда,là
820,dorthin::ADV,тегеләй,là
821,geradeaus::ADV,тура,diritto
822,vorwärts::ADV,алға,avanti
823,rückwärts::ADV,кирегә,all'indietro
824,zurück::ADV,кирегә,di indietro
825,unten::ADV,түбәндә,giù
826,unten::ADV,түбәндә,sotto
827,hinab::ADV,түбәнгә,giù
828,hinab::ADV,түбәнгә,in giù
829,oben::ADV,юғарыла,su
830,oben::ADV,юғарыла,sopra
831,hinauf::ADV,юғарыға,in sù
832,hinauf::ADV,юғарыға,in alto
833,überall::ADV,бөтә урында,dappertutto
834,nicht::ADV,тугел,non
835,ein wenig::ADV,аҙ,un po'
836,ein wenig::ADV,аҙ,un poco
837,kaum::ADV,көскә,a appena
838,kaum::ADV,саҡ-саҡ,a appena
839,sehr::ADV,ифат,molto
840,so::ADV,шулай,così
841,so::ADV,шулай,tanto
842,noch::ADV,йәнә,ancora
843,nur::ADV,бары,solo
844,nur::ADV,бары,soltanto
845,schon::ADV,инде,già
846,wieder::ADV,тағы,di nuovo
847,vergebens::ADV,бушҡа,invano
848,vor::PRP,алдында,davanti a
849,hinter::PRP,артында,dietro
850,unter::PRP,аҫтында,sotto
851,durch::PRP,үтә,per
852,durch::PRP,үтә,attraverso
853,neben::PRP,эргәһендә,a accanto a
854,zwischen::PRP,араһында,fra
855,wegen::PRP,өсөн,a causa di
856,wegen::PRP,сәбәпле,a causa di
857,dies::PRN,был,ciò
858,dies::PRN,был,questo
859,dies::PRN,ошо,ciò
860,dies::PRN,ошо,questo
861,das::PRN,ул,ciò
862,das::PRN,ул,quello
863,alles::PRN,бөтә,tutto
864,ich::PRN,мин,ìo
865,du::PRN,һин,tu
866,er::PRN,ул,lui
867,er::PRN,ул,egli
868,wir::PRN,беҙ,noi
869,ihr::PRN,һеҙ,voi
870,sie::PRN,улар,loro
871,was::FPRN,ә,che
872,was::FPRN,ә,che cosa
873,was::FPRN,ни,che
874,was::FPRN,ни,che cosa
875,was::FPRN,нәмә,che
876,was::FPRN,нәмә,che cosa
877,wer::FPRN,ҡем,chi
878,wo::FADV,ҡайҙа,dove
879,wohin::FADV,ҡайҙа,dove
880,wie::FADV,инидәй,come
881,warum::FADV,ин өсөн,perche
882,wieviel::FNUM,күпме,quanto
883,eins::NUM,бер,uno
884,zwei::NUM,ике,due
885,zwei::NUM,икәү,due
886,drei::NUM,өс,tre
887,vier::NUM,дүрт,quattro
888,fünf::NUM,биш,cinque
889,sechs::NUM,алты,sei
890,sieben::NUM,ете,sette
891,acht::NUM,һигеҙ,otto
892,neun::NUM,туғыҙ,nove
893,zehn::NUM,ун,dieci
894,elf::NUM,ун бер,ùndici
895,zwölf::NUM,ун ике,dodici
896,zwanzig::NUM,егерме,venti
897,dreißig::NUM,утыҙ,trenta
898,vierzig::NUM,ҡырҡ,quaranta
899,fünfzig::NUM,илле,cinquanta
900,sechzig::NUM,алтмыш,sessanta
901,siebzig::NUM,етмеш,settanta
902,achtzig::NUM,һикһән,ottanta
903,neunzig::NUM,туҡһан,novanta
904,hundert::NUM,йөҙ,cento
905,tausend::NUM,мең,mille
906,und::CNJ,да,e
907,oder::CNJ,йәки,o
908,stehen::V,тороу,stare in piedi
909,sitzen::V,ултырыу,sedere
910,sitzen::V,ултырыу,stare seduto
911,liegen::V,ятыу,giacere
912,hängen::V,аҫылынып тороу,pèndere
913,hängen::V,аҫылынып тороу,èssere appeso
914,werden::V,булыу,farsi
915,werden::V,булыу,diventare
916,passieren::V,булыу,succèdere
917,beginnen::V,башлау,cominciare
918,enden::V,бөтөү,finire
919,enden::V,бөтөү,terminare
920,enden::V,тамамланыү,finire
921,enden::V,тамамланыү,terminare
922,wechseln::V,үҙгәреү,variare
923,wechseln::V,үҙгәреү,cambiare
924,aufgehen[Sonne]::V,ҡалҡыу,sòrgere
925,aufgehen[Sonne]::V,ҡалҡыу,spuntare
926,untergehen[Sonne]::V,байыу,tramontare
927,scheinen[Sonne]::V,яҡтыртып тороу,splèndere
928,donnern::V,күкрәү,tonare
929,wehen::V,иҫеү,soffiare
930,strömen::V,ташыу,fluire
931,fließen::V,ағыу,fluire
932,fließen::V,ағыу,scorrere
933,sich drehen::V,әйләнеү,girarsi
934,schwanken::V,тирбәлеү,oscillare
935,schwanken::V,тирбәлеү,barcollare
936,schwingen::V,бәүетеү,vibrare
937,schwingen::V,бәүетеү,oscillare
938,fallen::V,йығылыу,cadere
939,brennen::V,яныу,àrdere
940,brennen::V,яныу,bruciare
941,rauchen::V,төтәү,fumare
942,regnen::V,ямғыр яуа,piòvere
943,gefrieren::V,туңыү,gelarsi
944,gefrieren::V,туңыү,congelarsi
945,tauen::V,иреү,sciògliersi
946,schmelzen::V,иреү,fòndere
947,schmelzen::V,иреү,sciògliersi
948,trocknen::V,кибеү,asciugarsi
949,sieden::V,ҡайнау,bollire
950,faulen::V,сереу,marcire
951,verfaulen::V,сереу,imputridire
952,reißen::V,өҙөү,strapparsi
953,reißen::V,йыртылыу,strapparsi
954,versinken::V,батыу,affondare
955,vergehen::V,үтеү,passare
956,erscheinen::V,килеп сығыу,apparire
957,erscheinen::V,килеп сығыу,comparire
958,verschwinden::V,юғалыу,sparire
959,verschwinden::V,юғалыу,scomparire
960,sinken::V,түбәнәйеү,calare
961,sinken::V,түбәнәйеү,scendere
962,abnehmen::V,кәметеү,diminuire
963,zunehmen::V,артыу,aumentare
964,steigen::V,күтәрелеү,salire
965,steigen::V,күтәрелеү,montare
966,wachsen::V,үҫеү,crescere
967,glänzen::V,ялтырау,splèndere
968,funkeln::V,баҙлау,brillare
969,funkeln::V,баҙлау,scintillare
970,lärmen::V,шаулау,strepitare
971,lärmen::V,шаулау,fare chiasso
972,läuten::V,ҡағыу,suonare
973,klingeln::V,ҡағыу,suonare
974,klingeln::V,шылтыратыу,suonare
975,klirren::V,шылтыратыу,tintinnare
976,brausen::V,ҡотороноу,rombare
977,brausen::V,ҡотороноу,rumoreggiare
978,rauschen::V,шыптырлау,frusciare
979,klingen::V,яңғырау,suonare
980,bellen::V,өрөү,latrare
981,bellen::V,өрөү,abbaiare
982,heulen::V,олоу,urlare
983,heulen::V,олоу,ululare
984,blasen::V,өрөү,soffiare
985,pfeifen::V,һызғырып ебәреү,fischiare
986,schreien::V,ҡысҡырыу,gridare
987,stöhnen::V,уңғырашыу,gèmere
988,zittern::V,ҡалтырау,tremare
989,leben::V,йәшәү,vìvere
990,geboren werden::V,тыуыу,nàscere
991,atmen::V,тын алыү,respirare
992,trinken::V,эсеү,bere
993,essen::V,ашау,mangiare
994,schlucken::V,йотоу,inghiottire
995,müde werden::V,арыу,stancarsi
996,einschlafen::V,йоҡлап китеү,addormentarsi
997,schlafen::V,йоҡлау,dormire
998,aufwachen::V,уяныу,svegliarsi
999,aufstehen::V,тороу,levarsi
1000,sich erholen::V,ял итеү,riposarsi
1001,krank werden::V,сирләү,ammalarsi
1002,krank sein::V,сирләү,èssere malato
1003,schmerzen::V,ауыртыу,dolere
1004,husten::V,йүтәлләү,tossire
1005,genesen::V,һауығыу,guarire
1006,sterben::V,үлеү,morire
1007,umkommen::V,һәләк булыу,perire
1008,sich bewegen::V,хәрәкәт итеү,agitarsi
1009,sich rühren::V,ҡуҙғалыу,muòversi
1010,sich erheben::V,тороу,alzarsi
1011,sich setzen::V,ултырыу,sedersi
1012,hinfallen::V,ҡолау,cadere
1013,laufen::V,йөрөү,camminare
1014,laufen::V,йөрөү,andare a piedi
1015,schreiten::V,атлау,andare
1016,schreiten::V,атлау,procedere
1017,spazierengehen::V,ял итеп йороү,passeggiare
1018,spazierengehen::V,ял итеп йороү,andare a passeggio
1019,eilen::V,ашығыу,andare in fretta
1020,eilen::V,ҡабаланыу,andare in fretta
1021,sich beeilen::V,ашығыу,affrettarsi
1022,sich beeilen::V,ҡабаланыу,affrettarsi
1023,sausen::V,елеү,volare
1024,sausen::V,елеү,correre
1025,rennen::V,йүгеп йөрөү,correre
1026,springen::V,һикереү,saltare
1027,klettern::V,үрмәләү,arrampicarsi
1028,klettern::V,үрмәләп менеү,arrampicarsi
1029,schaukeln::V,сайҡалыу,fare l'altalena
1030,kriechen::V,шыуышыу,strisciare
1031,schwimmen::V,йоҙөү,nuotare
1032,tauchen::V,сумыу,tuffarsi
1033,tauchen::V,сумыу,immèrgersi
1034,rudern::V,ишеү,remare
1035,fahren::V,йөрөү,andare
1036,fahren::V,йөрөү,viaggiare
1037,fliegen::V,осоу,volare
1038,gehen::V,барыу,andare
1039,weggehen::V,китеү,andàrsene
1040,weggehen::V,китеү,andare via
1041,abfahren::V,сығыу,partire
1042,anhalten::V,тукталыу,fermarsi
1043,hineingehen::V,инеү,entrare
1044,eintreten::V,инеү,entrare
1045,kommen::V,килеү,venire
1046,ankommen::V,килеү,arrivare
1047,zurückkommen::V,ҡайтыу,ritornare
1048,bleiben::V,ҡалыу,restare
1049,bleiben::V,ҡалыу,rimanere
1050,warten::V,көтөп тороу,aspettare
1051,erwarten::V,көтөү,attèndere
1052,suchen::V,эҙләү,cercare
1053,finden::V,табыу,trovare
1054,versuchen::V,тырышып ҡарау,tentare
1055,vorbereiten::V,әҙерләү,preparare
1056,lieben::V,яратыу,amare
1057,mögen::V,һөйөү,piacere a
1058,mögen::V,һөйөү,volere bene a
1059,mögen::V,яратыу,piacere a
1060,mögen::V,яратыу,volere bene a
1061,lachen::V,көлөү,rìdere
1062,rühren::V,ҡағылыу,commuòvere
1063,weinen::V,илау,piàngere
1064,schimpfen::V,һүгенеү,imprecare
1065,schimpfen::V,тиргәнеү,imprecare
1066,schimpfen::V,һуҡраныу,imprecare
1067,sich ärgern::V,асыуланыу,stizzirsi
1068,sich ärgern::V,асыуланыу,arrabbiarsi
1069,sich fürchten::V,ҡурҡыу,avere paura
1070,fürchten::V,ҡурҡыу,temere
1071,fliehen::V,ҡасыу,fuggire
1072,flüchten::V,ҡасыу,sfuggire
1073,sehen::V,күреү,vedere
1074,anschauen::V,ҡарау,guardare
1075,ansehen::V,ҡарау,guardare
1076,ansehen::V,тикшереү,guardare
1077,hören::V,ишетеү,udire
1078,hören::V,ишетеү,sentire
1079,zuhören::V,тыңлау,ascoltare
1080,probieren::V,татыу,degustare
1081,probieren::V,татыу,assaggiare
1082,riechen::V,еҫкәү,sentire
1083,fühlen::V,тойоу,sentire
1084,scheinen::V,кеүек күренеү,parere
1085,scheinen::V,кеүек күренеү,sembrare
1086,scheinen::V,тойолоу,parere
1087,scheinen::V,тойолоу,sembrare
1088,zu sehen sein::V,күренеү,vedersi
1089,vernehmen::V,ишетеү,sentire
1090,vernehmen::V,ишетеү,percepire
1091,frieren::V,туңыү,aver freddo
1092,tun::V,яһау,fare
1093,tun::V,әшләү,fare
1094,können::V,алыу,sapere
1095,können::V,мөмкин булыу,sapere
1096,wollen::V,теләү,volere
1097,anfangen::V,башлау,iniziare
1098,anfangen::V,башлау,cominciare
1099,beenden::V,бөтөрөү,finire
1100,beenden::V,бөтөрөү,terminare
1101,beenden::V,тамамлау,finire
1102,beenden::V,тамамлау,terminare
1103,aufhören::V,туктау,finire
1104,aufhören::V,туктау,cessare
1105,gelingen::V,уңышлы булыу,riuscire
1106,geraten::V,булып сығыу,stare
1107,öffnen::V,асыу,aprire
1108,schließen::V,йомоу,chiùdere
1109,stellen::V,ҡуйыу,porre
1110,stellen::V,ҡуйыу,mettere
1111,setzen::V,урынлаштырыу,porre
1112,setzen::V,урынлаштырыу,mettere
1113,legen::V,һалыу,posare
1114,legen::V,һалыу,mettere
1115,berühren::V,тейеү,toccare
1116,berühren::V,ҡағылыу,toccare
1117,verbinden::V,ҡушыу,unire
1118,verbinden::V,ҡушыу,congiùngere
1119,verbinden::V,бәйләү,unire
1120,verbinden::V,бәйләү,congiùngere
1121,bedecken::V,ҡаплау,coprire
1122,bedecken::V,ҡаплау,ricoprire
1123,aufhängen::V,элеү,attaccare
1124,anzünden::V,тоҡандырыу,accèndere
1125,anzünden::V,тоҡандырыу,incendiare
1126,aufheben::V,мендереү,raccògliere
1127,zurücklassen::V,ҡалдырыу,lasciare
1128,zurücklassen::V,ҡалдырыу,lasciare indietro
1129,verlieren::V,юғалтыу,pèrdere
1130,fallen lassen::V,төшөрөп ебәреү,lasciare cadere
1131,machen::V,яһау,fare
1132,machen::V,эшләү,fare
1133,herstellen::V,эшләп сығарыу,produrre
1134,herstellen::V,эшләп сығарыу,fabbricare
1135,bauen::V,төҙөү,costruire
1136,reparieren::V,төҙәтеү,riparare
1137,verbessern::V,яҡшыртыу,migliorare
1138,ändern::V,үҙгәртеү,mutare
1139,ändern::V,үҙгәртеү,cambiare
1140,graben::V,ҡаҙыу,scavare
1141,beugen::V,бөгөү,chinare
1142,beugen::V,бөгөү,flettere
1143,biegen::V,бөгөү,tòrcere
1144,drehen::V,өйрөлтөү,girare
1145,drehen::V,әйләндереү,girare
1146,wenden::V,әйләндереү,girare
1147,wenden::V,әйләндереү,voltare
1148,umdrehen::V,түңкәреү,rivoltare
1149,heben::V,күтәреү,levare
1150,heben::V,мендереү,levare
1151,hochheben::V,күтәреү,levare
1152,hochheben::V,күтәреү,sollevare
1153,ergreifen::V,тотоп алыу,afferrare
1154,halten::V,тотоу,tenere
1155,drücken::V,ҡыҫыу,premere
1156,schieben::V,этеү,spìngere
1157,schieben::V,төртөү,spìngere
1158,kratzen::V,ҡырыу,grattare
1159,kratzen::V,ҡырыу,graffiare
1160,lecken::V,ялау,leccare
1161,beißen::V,тешләү,mòrdere
1162,abreißen::V,өҙөү,staccarsi
1163,abreißen::V,өҙөү,strapparsi
1164,abschneiden::V,ҡырҡыу,tagliare
1165,binden::V,бәйләү,legare
1166,binden::V,бәйләү,bendare
1167,stecken::V,ҡаҙау,ficcare
1168,brechen::V,боҙоу,rompere
1169,klopfen::V,шаҡылдау,bàttere
1170,hauen::V,туҡмау,picchiare
1171,kleben::V,йәбештереү,incollare
1172,reiben::V,ыуыу,fregare
1173,reiben::V,ышҡыу,fregare
1174,streichen::V,яғыу,spalmare
1175,schleifen::V,үткерләү,arrotare
1176,schneiden::V,ҡырҡыу,tagliare
1177,rütteln::V,һелкетеү,scuòtere
1178,schütteln::V,һелкетеү,agitare
1179,schütteln::V,һелкетеү,scuòtere
1180,schwenken::V,болғау,agitare
1181,schwenken::V,болғау,sventolare
1182,schütten::V,ҡойоу,versare
1183,füllen::V,тултырыу,riempire
1184,einwickeln::V,төрөү,involtare
1185,tragen::V,алып барыу,portare
1186,schleppen::V,һөйрәү,trainare
1187,schleppen::V,һөйрәү,trascinare
1188,ziehen::V,тартыу,tirare
1189,aufbewahren::V,һаҡлау,custodire
1190,aufbewahren::V,һаҡлау,conservare
1191,werfen::V,ырғытыу,gettare
1192,werfen::V,ырғытыу,lanciare
1193,fangen::V,тотоу,prèndere
1194,fangen::V,тотоу,acchiappare
1195,packen::V,етеү,pigliare
1196,packen::V,етеү,afferrare
1197,packen::V,тотоп алыу,pigliare
1198,packen::V,тотоп алыу,afferrare
1199,verstecken::V,йәшереү,nascondere
1200,teilen::V,бүлеү,divìdere
1201,schicken::V,ебәреү,inviare
1202,bringen::V,килтереү,portare
1203,bringen::V,килтереү,apportare
1204,hinzufügen::V,өтәү,aggiùngere
1205,bekommen::V,алыу,ricevere
1206,erhalten::V,алыу,ricevere
1207,nehmen::V,алыу,prèndere
1208,wählen::V,һайлаү,elèggere
1209,wählen::V,һайлаү,scegliere
1210,auswählen::V,һайлап алыу,scegliere
1211,bewahren::V,һаҡлау,conservare
1212,behindern::V,тотҡарлыҡ яһау,impedire
1213,verderben::V,боҙоу,guastare
1214,beschädigen::V,боҙоу,danneggiare
1215,zerbrechen::V,ҡыйратыу,rompere
1216,zerbrechen::V,ҡыйратыу,spezzare
1217,zerreißen::V,йыртыу,stracciare
1218,zerstören::V,емереү,distrùggere
1219,verbrennen::V,үртәү,bruciare
1220,geben::V,биреү,dare
1221,reichen::V,биреү,pòrgere
1222,schenken::V,бүләк итеү,regalare
1223,versprechen::V,вәғәҙә биреү,promettere
1224,wünschen::V,теләу,augurare
1225,loben::V,маҡтау,lodare
1226,küssen::V,үбеү,baciare
1227,wiegen::V,бәүетеү,cullare
1228,wiegen::V,бәүетеү,dondolare
1229,wiegen::V,тирбәтеү,cullare
1230,wiegen::V,тирбәтеү,dondolare
1231,zudecken::V,ҡаплау,coprire
1232,wecken::V,уятыу,svegliare
1233,zeigen::V,күрһәтеү,indicare
1234,führen::V,етәкләү,guidare
1235,führen::V,етәкләү,condurre
1236,lehren::V,уҡытыу,insegnare
1237,lehren::V,өйрәтеү,insegnare
1238,unterrichten::V,уҡытыу,istruire
1239,unterrichten::V,уҡытыу,insegnare
1240,aufziehen::V,тәрбиәле,allevare
1241,leiten::V,етәкләү,avviare
1242,leiten::V,етәкләү,dirìgere
1243,leiten::V,етәкселек итеү,avviare
1244,leiten::V,етәкселек итеү,dirìgere
1245,antreiben::V,ашыҡтырыу,incitare
1246,lassen::V,мәжбүр итеү,fare
1247,einladen::V,саҡырыу,invitare
1248,vereinigen::V,берләштереү,unire
1249,besuchen::V,килеп сығыу,visitare
1250,besuchen::V,килеп сығыу,far vìsita a
1251,treffen::V,тойоү,incontrare
1252,treffen::V,осратыу,incontrare
1253,treffen::V,ҡаршылау,incontrare
1254,sich versammeln::V,йыйылыу,rinunirsi
1255,spielen::V,тартыу,giocare
1256,singen::V,йырлау,cantare
1257,tanzen::V,бейеү,danzare
1258,sich trennen::V,айырылышыу,separarsi
1259,verlassen::V,ташлау,lasciare
1260,verlassen::V,ташлау,abbandonare
1261,verlassen::V,ташлап китеү,lasciare
1262,verlassen::V,ташлап китеү,abbandonare
1263,retten::V,ҡотҡарыу,salvare
1264,bewachen::V,һаҡлау,custodire
1265,schützen::V,һаҡлау,protèggere
1266,verteidigen::V,яҡлау,difèndere
1267,sich schlagen::V,һуғышыу,bàttersi
1268,schießen::V,атыу,sparare
1269,siegen::V,еңеү,vìncere
1270,ärgern::V,асыуландырыу,stizzire
1271,schlagen::V,бәреү,bàttere
1272,schlagen::V,туҡмау,bàttere
1273,treten::V,тибеү,calciare
1274,treten::V,типкеләү,calciare
1275,stechen::V,сәнсеү,pùngere
1276,stoßen::V,этеү,urtare
1277,stoßen::V,этеү,spìngere
1278,stoßen::V,төртөү,urtare
1279,stoßen::V,төртөү,spìngere
1280,stehlen::V,урлау,rubare
1281,stören::V,ҡамасаулау,disturbare
1282,belästigen::V,бимазалау,molestare
1283,belästigen::V,бимазалау,importunare
1284,belästigen::V,ҡамасаулау,molestare
1285,belästigen::V,ҡамасаулау,importunare
1286,verbergen::V,йәшереү,celare
1287,verbergen::V,йәшереү,nascondere
1288,täuschen::V,ултыртыу,ingannare
1289,betrügen::V,алдау,frodare
1290,betrügen::V,алдау,truffare
1291,töten::V,үлтереү,uccìdere
1292,wohnen::V,йәшәү,abitare
1293,arbeiten::V,эшләү,lavorare
1294,sammeln::V,йыйыу,raccògliere
1295,sammeln::V,йыйыу,collezionare
1296,pflücken::V,өҙөү,cògliere
1297,jagen::V,аулау,cacciare
1298,fischen::V,аулау,pescare
1299,fassen::V,тотоу,catturare
1300,fassen::V,тотоу,acchiappare
1301,hüten::V,көтөү,pascolare
1302,treiben::V,ҡыуыу,spìngere
1303,anbinden::V,бәйләү,legare
1304,anbinden::V,бәйләү,attaccare
1305,füttern::V,ашатыу,dar da mangiare a
1306,melken::V,һауыү,mùngere
1307,hacken::V,турау,tritare
1308,hacken::V,турау,spaccare
1309,hacken::V,тапау,tritare
1310,hacken::V,тапау,spaccare
1311,gießen::V,ҡойоу,annaffiare
1312,reifen::V,өлғөрөү,maturare
1313,zubereiten::V,бешереү,preparare
1314,kochen::V,бешереү,cuòcere
1315,backen::V,бешереү,cuòcere
1316,backen::V,бешереү,cuòcere al forno
1317,braten::V,ҡурыу,frìggere
1318,braten::V,ҡурыу,arrostire
1319,umrühren::V,ҡатнаштырыу,mescolare
1320,stricken::V,бәйләү,llavorare a maglia
1321,nähen::V,тегеү,cucire
1322,färben::V,буяу,tìngere
1323,reinigen::V,таҙартыу,pulire
1324,reinigen::V,таҙартыу,nettare
1325,waschen::V,йыуыу,lavare
1326,abwischen::V,һөртөү,asciugare
1327,spülen::V,сайҡау,lavare
1328,spülen::V,сайҡау,sciacquare
1329,fegen::V,һепереү,spazzare
1330,kehren::V,һепереү,spazzare
1331,baden::V,һыу инеү,bagnarsi
1332,baden::V,һыу инеү,fare il bagno
1333,sich waschen::V,йыуыныу,lavarsi
1334,ausziehen::V,сисеү,tògliersi
1335,anziehen::V,кейеү,mettersi
1336,anziehen::V,кейеү,indossare
1337,sich anziehen::V,кейенеү,vestirsi
1338,kämmen::V,тарау,pettinare
1339,schmücken::V,биҙәү,ornare
1340,schmücken::V,биҙәү,decorare
1341,sagen::V,әйтеү,dire
1342,sprechen::V,әйтеү,parlare
1343,sprechen::V,һөйләшеү,parlare
1344,reden::V,һөйләшеү,parlare
1345,sich unterhalten::V,әңгәмәләшеү,conversare
1346,fragen::V,һорау,chièdere
1347,fragen::V,һорау,domandare
1348,bitten::V,үтенеү,pregare
1349,erzählen::V,һөйләү,narrare
1350,erzählen::V,һөйләү,raccontare
1351,mitteilen::V,әйтеү,comunicare
1352,nennen::V,атау,nominare
1353,nennen::V,исемләү,nominare
1354,rufen::V,саҡырыу,chiamare
1355,prahlen::V,маҡтаныу,vantarsi
1356,prahlen::V,шапырыныу,vantarsi
1357,übersetzen::V,тәржемә итеү,tradurre
1358,denken::V,уйлау,pensare
1359,glauben::V,ышаныу,credere
1360,bemerken::V,күреү,notare
1361,bemerken::V,күреү,osservare
1362,erkennen::V,таныу,riconoscere
1363,begreifen::V,аңлау,capire
1364,begreifen::V,аңлау,comprèndere
1365,verstehen::V,аңлау,intèndere
1366,verstehen::V,аңлау,comprèndere
1367,lernen::V,өйрәнеү,imparare
1368,lernen::V,өйрәнеү,apprèndere
1369,wissen::V,белеү,sapere
1370,sich erinnern an::V,хәтергә алыу,ricordare
1371,sich erinnern an::V,хәтергә алыу,ricordarsi di
1372,vergessen::V,онотоу,dimenticare
1373,messen::V,үлсәү,misurare
1374,zählen::V,һанау,contare
1375,rechnen::V,һанау,contare
1376,rechnen::V,һанау,calcolare
1377,lesen::V,уҡыу,lèggere
1378,malen::V,һүрәт яһау,dipìngere
1379,malen::V,рәсем төшөрөү,dipìngere
1380,zeichnen::V,һүрәт яһау,disegnare
1381,zeichnen::V,рәсем төшөрөү,disegnare
1382,schreiben::V,яҙыу,scrìvere
1383,besitzen::V,биләү,possedere
1384,kaufen::V,һатып алыу,comprare
1385,kaufen::V,һатып алыу,acquistare
1386,verkaufen::V,һатыу,vendere
1387,bezahlen::V,түләү,pagare
1388,zahlen::V,түләү,pagare
1389,beherrschen::V,биләү,dominare
1390,ertragen::V,түҙеү,sopportare
