,Concept_ID,ku,os
750,zusammen::ADV,tev,иумӕ
751,zusammen::ADV,bi hev re,иумӕ
752,lange::ADV,dirêj,бирæ рæстæг
753,plötzlich::ADV,ji nişkave,æвиппайды
754,plötzlich::ADV,ji nişkave,æваст
755,sofort::ADV,yekser,уыцы сахат
756,sofort::ADV,yekser,уайтагъд
757,später::ADV,paşiyê,фæстæдæр
758,jetzt::ADV,nuha,ныр
759,heute::ADV,îro,абон
760,morgen::ADV,sibeh,райсом
761,bald::ADV,nêzîk,тагъд
762,bald::ADV,nêzîk,рæхджы
763,dann::ADV,paşê,стæй
764,gestern::ADV,do,знон
765,einst::ADV,jar ke,кӕддӕр
766,damals::ADV,hîngî,уæд
767,danach::ADV,piştra,стæй
768,danach::ADV,piştra,уый фæстæ
769,vorher::ADV,pîşî,раздæр
770,zuerst::ADV,bere,фыццаг
771,einmal::ADV,çarik,иу хатт
772,manchmal::ADV,çarna,хатт
773,oft::ADV,gelek çaran,арæх
774,immer::ADV,daîm,ӕдзух
775,niemals::ADV,tu çar,никуы
776,niemals::ADV,tu çar,никæд
777,hier::ADV,li vir,ам
778,hierhin::ADV,vir,ардӕм
779,von hier::ADV,ji vir,ардыгæй
780,dort::ADV,li wê derê,уым
781,dorthin::ADV,wêda,уырдӕм
782,geradeaus::ADV,rastê rast,æргом
783,vorwärts::ADV,ber bi pêş,размӕ
784,rückwärts::ADV,paşpê,фӕстӕмӕ
785,zurück::ADV,paşdo,фӕстӕмӕ
786,zurück::ADV,paşvê,фӕстӕмӕ
787,unten::ADV,jêrî,дæлæ
788,unten::ADV,jêrî,дæлейы
789,unten::ADV,jêrî,бынæй
790,hinab::ADV,berjêr,дӕлӕмӕ
791,hinab::ADV,berjêr,уырдыгмӕ
792,oben::ADV,banî,уӕле
793,hinauf::ADV,banî,уӕлӕмӕ
794,überall::ADV,li her derê,алыран
795,überall::ADV,li her derê,алкæм
796,überall::ADV,li her derê,кæмдæриддæр
797,nicht::ADV,ne,нӕ
798,nicht::ADV,nîn,нӕ
799,nicht::ADV,tine,нӕ
800,ein wenig::ADV,hebkî,чысыл
801,kaum::ADV,tema,цъус
802,kaum::ADV,himangi,цъус
803,sehr::ADV,gelek,тынг
804,sehr::ADV,gelek,иттӕг
805,so::ADV,weha,афтӕ
806,noch::ADV,hêj,ма
807,noch::ADV,dîsa,ма
808,nur::ADV,tenê,канд
809,nur::ADV,tenê,ӕрмӕст
810,nur::ADV,bes,канд
811,nur::ADV,bes,ӕрмӕст
812,schon::ADV,hew,нырид
813,wieder::ADV,jar din,ногӕй
814,wieder::ADV,dîsa,ногӕй
815,vergebens::ADV,deya çun,дзæгъæлы
816,vergebens::ADV,deya çun,уæгъды
817,vergebens::ADV,deya çun,æнæхъуаджы
818,vergebens::ADV,îfleh bûn,дзæгъæлы
819,vergebens::ADV,îfleh bûn,уæгъды
820,vergebens::ADV,îfleh bûn,æнæхъуаджы
821,vor::PRP,li ber,разы
822,hinter::PRP,li pişt,фӕстӕ
823,unter::PRP,li bin,бын
824,durch::PRP,kura,æхсæнты
825,neben::PRP,li ba,цур
826,zwischen::PRP,nabeyne,астӕу
827,zwischen::PRP,di nav...da,астӕу
828,wegen::PRP,ji bo,тыххай
829,wegen::PRP,ji ber,тыххай
830,dies::PRN,ev,ай
831,das::PRN,ev,уый
832,alles::PRN,hemû,алцы
833,alles::PRN,hemû,æппæтдæр
834,alles::PRN,hemû,иууылдӕр
835,ich::PRN,ez,æз
836,du::PRN,tu,ды
837,er::PRN,wî,уый
838,wir::PRN,êm,мах
839,ihr::PRN,hûn,сымах
840,sie::PRN,we,уыдон
841,was::FPRN,çi,цы
842,wer::FPRN,ki,чи
843,wo::FADV,li ku dere,кӕм
844,wohin::FADV,li ku dere,кӕдӕм
845,wie::FADV,çawa,куыд
846,warum::FADV,çima,цӕмӕн
847,wieviel::FNUM,çend,цал
848,eins::NUM,yek,иу
849,zwei::NUM,didu,дыууӕ
850,drei::NUM,sisê,ӕртӕ
851,vier::NUM,çar,цыппар
852,fünf::NUM,penç,фондз
853,sechs::NUM,şeş,ӕхсӕз
854,sieben::NUM,heft,авд
855,acht::NUM,heşt,аст
856,neun::NUM,neh,фараст
857,zehn::NUM,deh,дӕс
858,elf::NUM,yazdeh,иуæндæс
859,zwölf::NUM,diwazdeh,дыууадæс
860,zwanzig::NUM,bîst,дыууын
861,dreißig::NUM,sih,æртын
862,dreißig::NUM,sih,дæсæмæссæдз
863,vierzig::NUM,çil,цыппор
864,vierzig::NUM,çil,цыппур
865,vierzig::NUM,çil,дыууиссæдзы
866,fünfzig::NUM,pençi,фӕндзай
867,sechzig::NUM,şêst,æхсай
868,sechzig::NUM,şêst,æртиссæдзы
869,siebzig::NUM,heftê,æвдай
870,siebzig::NUM,heftê,дæс æмæ æртиссæдзы
871,achtzig::NUM,heştê,цыппарыссæдзы
872,achtzig::NUM,heştê,æстай
873,neunzig::NUM,nod,нæуæдз
874,neunzig::NUM,nod,дæс æмæ цыппарыссæдзы
875,hundert::NUM,sêd,сӕдӕ
876,tausend::NUM,hezar,мин
877,und::CNJ,û,ӕмӕ
878,oder::CNJ,an,кӕнӕ
879,oder::CNJ,yan,кӕнӕ
880,stehen::V,sekinîn,лӕууын
881,sitzen::V,rûniştin,бадын
882,liegen::V,paldan,хуыссын
883,hängen::V,darve kirin,ауыгъд уын
884,werden::V,bûn,суӕвын
885,passieren::V,hatin holê,æрцæуын
886,passieren::V,hatin serê kesî,æрцæуын
887,beginnen::V,li dest pêkirin,райдайын
888,enden::V,xalas bû,фæуын
889,wechseln::V,guherandin,ивын
890,wechseln::V,dêgiş kirin,ивын
891,aufgehen[Sonne]::V,hilatin,скæсын
892,untergehen[Sonne]::V,çun ava, аныгуылын
893,scheinen[Sonne]::V,şewk de,рухс кӕнын
894,donnern::V,gire-gir,нæрын
895,wehen::V,ba le de,дымын
896,strömen::V,xwe girtin,кӕлын
897,fließen::V,herikîn,цæуын
898,fließen::V,herikîn,уайын
899,fließen::V,herikîn,кæлын
900,sich drehen::V,xwe zivirandin,зилын
901,schwanken::V,hejandin,æнкъуысын
902,schwingen::V,libakirin,æнкъуысын
903,schwingen::V,libakirin,змæлын
904,fallen::V,ketin,хауын
905,brennen::V,şewitîn,судзын
906,rauchen::V,kişandin,фæздæг кæнын
907,regnen::V,bahran tê,уарын
908,gefrieren::V,qefilandin,сӕлын
909,tauen::V,helandin,стайын
910,schmelzen::V,helandin,тайын
911,trocknen::V,zuwabûn,хус кæнын
912,sieden::V,kelîn,фыцын
913,faulen::V,xerabûn,ӕмбийын
914,verfaulen::V,xerabûn,бамбийын
915,reißen::V,jêkirin,скъуийын
916,versinken::V,xerq bûn,дӕлдон_кӕнын
917,vergehen::V,derbas bûn,аивгъуийын
918,erscheinen::V,peyda bûn,разынын
919,verschwinden::V,wendabûn,фæтары уын
920,verschwinden::V,wendabûn,фæдæлдзæх уын
921,verschwinden::V,wendabûn,фесæфын
922,verschwinden::V,wendabûn,æрбайсæфын
923,sinken::V,noq bûn,дæлæмæ æрхауын
924,abnehmen::V,kêm bûn,фæкъаддæр уын
925,abnehmen::V,kêm bûn,фæцух уын
926,zunehmen::V,qelew bûn,фæфылдæр уын
927,zunehmen::V,qelew bûn,сбирæ уын
928,zunehmen::V,qelew bûn,сахадын
929,steigen::V,hildan,сыстын
930,wachsen::V,mezin bûn,рӕзын
931,glänzen::V,biriqîn,ӕрттивын
932,funkeln::V,çikisîn,тыбар-тыбур_кӕнын
933,lärmen::V,guşîn,хъæлæба кæнын
934,läuten::V,lê de,цæгъдын
935,klingeln::V,sîl dan,цæгъдын
936,klingeln::V,ringerin,цæгъдын
937,klirren::V,zingzing hat,дзыгъал-мыгъул кæнын
938,klirren::V,zingzing hat,дзæгъ-дзæгъ кæнын
939,brausen::V,guşîn,абухын
940,rauschen::V,guşîn,
941,klingen::V,deng pe ketin,зæлын
942,klingen::V,deng pe ketin,азæлын
943,klingen::V,deng pe ketin,хъуысын
944,bellen::V,kewtîn,рæйын
945,heulen::V,ûrîn,ниуын
946,blasen::V,puf kirin,фу кӕнын
947,pfeifen::V,fîkandin,æхситт кæнын
948,pfeifen::V,fîkandin,къуыззитт кæнын
949,schreien::V,qîrîn,хъӕр кӕнын
950,stöhnen::V,nalîn,хъæрзын
951,stöhnen::V,nalîn,дзыназын
952,zittern::V,hejîn,ризын
953,leben::V,jihîn,цӕрын
954,geboren werden::V,hatin dinyê,райгуырын
955,geboren werden::V,bûn,райгуырын
956,atmen::V,hilmijîn,улӕфын
957,trinken::V,vexwarin,нуазын
958,essen::V,xwarin,хӕрын
959,schlucken::V,daqulbandin,ныхъуырын
960,müde werden::V,betilîln,бафæллайын
961,müde werden::V,betilîln,бафæлмæцын
962,müde werden::V,betilîln,сфæлмæцын
963,müde werden::V,qerimîn,бафæллайын
964,müde werden::V,qerimîn,бафæлмæцын
965,müde werden::V,qerimîn,сфæлмæцын
966,einschlafen::V,razan,бафынæй уын
967,schlafen::V,razan,хуыссын
968,schlafen::V,razan,фынӕй кӕнын
969,schlafen::V,razandin,хуыссын
970,schlafen::V,razandin,фынӕй кӕнын
971,aufwachen::V,şiyarbûn,райхъал уын
972,aufstehen::V,rabûn,стын
973,sich erholen::V,baş bûn,фæллад уадзын
974,sich erholen::V,baş bûn,улæфын
975,krank werden::V,nexweş kêt,фӕрынчын уын
976,krank sein::V,nexweş bû,сӕйын
977,schmerzen::V,êşandin,риссын
978,husten::V,kuxin,хуыфын
979,genesen::V,baş bûn,сдзæбæх уын
980,genesen::V,baş bûn,рандидзын
981,genesen::V,baş bûn,сæндидзын
982,sterben::V,mirin,мӕлын
983,umkommen::V,mirin,фесæфын
984,umkommen::V,mirin,байсæфын
985,umkommen::V,mirin,бабын уын
986,umkommen::V,mirin,мард фæуын
987,sich bewegen::V,leqîn,тæлфын
988,sich bewegen::V,leqîn,цæуын
989,sich rühren::V,leqîn,змӕлын
990,sich erheben::V,rabûn,стын
991,sich setzen::V,runiştin,сбадын
992,hinfallen::V,kêtin,ӕрхауын
993,laufen::V,meşîn,цӕуын
994,laufen::V,meşîn,рацу-бацу_кӕнын
995,schreiten::V,meşkirin,къахдзæф кæнын
996,schreiten::V,meşkirin,санчъех кæнын
997,schreiten::V,meşkirin,цæуын
998,spazierengehen::V,gerandin,озер кæнын
999,spazierengehen::V,gerandin,тезгъо кæнын
1000,eilen::V,lezandin,тагъд кæнын
1001,eilen::V,lezandin,тындзын
1002,sich beeilen::V,zûkirin,тагъд кæнын
1003,sich beeilen::V,zûkirin,тындзын
1004,sausen::V,fîzîn,уайын
1005,sausen::V,fîzîn,тæхын
1006,rennen::V,baz dan,згъорын
1007,springen::V,hilpekîn,гæпп кæнын
1008,springen::V,hilpekîn,сæррæтт кæнын
1009,springen::V,hilpekîn,лиуырын
1010,klettern::V,hilperikîn,хилын
1011,schaukeln::V,lorandin,хецъро кæнын
1012,schaukeln::V,lorandin,херыйыл бадын
1013,kriechen::V,xuşandin,бырын
1014,schwimmen::V,avjenîn,ленк кӕнын
1015,tauchen::V,qutxuyardin,ныгъуылын
1016,tauchen::V,noqîn,ныгъуылын
1017,rudern::V,qaîq ajotin,бæлæгъ тæрын
1018,rudern::V,qaîq ajotin,чема тæрын
1019,fahren::V,ajotin,цӕуын
1020,fliegen::V,firîn,тӕхын
1021,gehen::V,çûn,цӕуын
1022,weggehen::V,çûn,ацӕуын
1023,abfahren::V,çûyin,араст уын
1024,anhalten::V,rawestîn,æрлæууын
1025,hineingehen::V,ketin hundir,мидæмæ цæуын
1026,eintreten::V,têketin,бацӕуын
1027,kommen::V,hatin,æрцæуын
1028,ankommen::V,gihan,æрцæуын
1029,ankommen::V,gihîştin,æрцæуын
1030,zurückkommen::V,vegerandin,раздæхын
1031,zurückkommen::V,vegerandin,фæстæмæ_раздæхын
1032,zurückkommen::V,vegerandin,æрбаздæхын
1033,zurückkommen::V,vegerandin,аздæхын
1034,bleiben::V,sekinîn,лӕууын
1035,warten::V,payîn,ӕнхъӕлмӕ кӕсын
1036,erwarten::V,payîn,ӕнхъӕлмӕ кӕсын
1037,suchen::V,lêgerîn,агурын
1038,finden::V,peyda kirin,ссарын
1039,versuchen::V,çeribandin,фӕлварын
1040,vorbereiten::V,amade kirin,бацаттæ кæнын
1041,vorbereiten::V,amade kirin,æрæввонг кæнын
1042,lieben::V,hez kirin,уарзын
1043,mögen::V,dil kirin,зæрдæмæ цæуын
1044,lachen::V,kenîn,худын
1045,rühren::V,hêjan,зæрдæ суынгæг кæнын
1046,weinen::V,girîn,кӕуын
1047,schimpfen::V,pevçûn,æлгъитын
1048,sich ärgern::V,enirîn,мæсты кæнын
1049,sich fürchten::V,tirsîn,тæрсын
1050,fürchten::V,tirsin,тæрсын
1051,fliehen::V,bazdan,лидзын
1052,flüchten::V,revîn,алидзын
1053,sehen::V,dîtin,уынын
1054,anschauen::V,sêr kirin,акӕсын
1055,ansehen::V,hesibandin,кӕсын
1056,hören::V,guhdar jirin,хъусын
1057,zuhören::V,guhdarî kirin,хъусын
1058,probieren::V,tehm kirin,уынын
1059,probieren::V,tehm kirin,аходын
1060,riechen::V,bihn kirin,смудын
1061,fühlen::V,hîs kirin,ӕнкъарын
1062,scheinen::V,xoyer kir,зынын
1063,zu sehen sein::V,diyar bûn,зынын
1064,vernehmen::V,bihîstin,фехъусын
1065,frieren::V,qerişîn,сийын
1066,tun::V,kirin,кӕнын
1067,können::V,karin,фӕразын
1068,wollen::V,xwestîn,фӕндын
1069,anfangen::V,dest pêkirin,райдайын
1070,beenden::V,xelas kirin,фӕуын
1071,aufhören::V,xelas kirin,банцайын
1072,aufhören::V,xelas kirin,фенцайын
1073,gelingen::V,çe bûn,бантысын
1074,geraten::V,qewîmîn,разынын
1075,öffnen::V,vekirin,гом кӕнын
1076,schließen::V,girtin,ӕхгӕнын
1077,stellen::V,danîn,ӕвӕрын
1078,setzen::V,rûniştin,сбадын кӕнын
1079,legen::V,danîn,ӕрӕвӕрын
1080,legen::V,razandin,ӕрӕвӕрын
1081,berühren::V,lêketin,агайын
1082,verbinden::V,anîn pê,бӕттын
1083,bedecken::V,sergirtin,ӕмбӕрзын
1084,aufhängen::V,aliqandin,ауындзын
1085,anzünden::V,pêxistin,ссудзын
1086,aufheben::V,hildan,сисын
1087,zurücklassen::V,hiştin,ныууадзын
1088,zurücklassen::V,vehiştin,ныууадзын
1089,verlieren::V,wendakirin,фесафын
1090,fallen lassen::V,xistin bixe,ӕрӕппарын
1091,fallen lassen::V,xistin bixe,къухтӕй феуӕгъд кӕнын
1092,fallen lassen::V,xistin,ӕрӕппарын
1093,fallen lassen::V,xistin,къухтӕй феуӕгъд кӕнын
1094,machen::V,kirin,саразын
1095,machen::V,çêkirin,саразын
1096,herstellen::V,çê kirin,сцæттæ кæнын
1097,herstellen::V,çê kirin,саразын
1098,herstellen::V,peyda kirin,сцæттæ кæнын
1099,herstellen::V,peyda kirin,саразын
1100,bauen::V,lêkirin,амайын
1101,reparieren::V,veherînerîn,æмпъузын
1102,reparieren::V,veherînerîn,цалцæг кæнын
1103,verbessern::V,sererastkirin,фæхуыздæр кæнын
1104,ändern::V,degiş kirin,аивын
1105,graben::V,kolandin,къахын
1106,beugen::V,tewîn,æркъæдз кæнын
1107,beugen::V,tewîn,æртасын кæнын
1108,beugen::V,xwar kirin,æркъæдз кæнын
1109,beugen::V,xwar kirin,æртасын кæнын
1110,biegen::V,tewandin,тасын кӕнын
1111,biegen::V,xwarkirin,тасын кӕнын
1112,drehen::V,fitilandin,здухын
1113,wenden::V,zivîrin,афæлдахын
1114,wenden::V,zivîrin,рафæлдахын
1115,umdrehen::V,vegerandin,афæлдахын
1116,heben::V,hildan,сдарын
1117,heben::V,hildan,схæцын
1118,hochheben::V,hildan,уæлæмæ хæцын
1119,ergreifen::V,dest avêtin,фӕлӕбурын
1120,halten::V,hîştin,дарын
1121,halten::V,sekinîn,дарын
1122,drücken::V,pêl kirin,æлхъивын
1123,drücken::V,pêl kirin,хæцын
1124,schieben::V,damdan,схойын
1125,kratzen::V,xurandin,хафын
1126,lecken::V,alastin,сдæрын
1127,beißen::V,gez kirin,хæцын
1128,abreißen::V,hilşandin,ратонын
1129,abschneiden::V,jêkirin,ралыг кӕнын
1130,binden::V,girêdan,бабӕттын
1131,stecken::V,têxistin,ныссадзын
1132,brechen::V,şikandin,асæттын
1133,brechen::V,şikandin,басæттын
1134,brechen::V,şikandin,ныссæттын
1135,klopfen::V,kutandin,хойын
1136,klopfen::V,kutandin,гуыпп-гуыпп кæнын
1137,klopfen::V,kutandin,къуырцц-къуырцц кæнын
1138,hauen::V,li dan,цӕвын
1139,hauen::V,li dan,нӕмын
1140,kleben::V,zeliqîn,ныхасын
1141,kleben::V,zeliqîn,æндадзын
1142,kleben::V,şirêz kirin,ныхасын
1143,kleben::V,şirêz kirin,æндадзын
1144,reiben::V,firikandin,сӕрфын
1145,reiben::V,firikandin,хафын
1146,streichen::V,bax dan,байсæрдын
1147,streichen::V,bax dan,сахорын
1148,schleifen::V,çarkirin,ссын
1149,schleifen::V,çarkirin,цыргъ кӕнын
1150,schneiden::V,jêkirin,кӕрдын
1151,rütteln::V,hejandin,æнкъусын
1152,schütteln::V,daweşîn,уигъын
1153,schwenken::V,têwdan,тилын
1154,schwenken::V,têwdan,уигъын
1155,schütten::V,rijandin,ныккӕнын
1156,füllen::V,dagirtin,байдзаг кæнын
1157,einwickeln::V,pêçandin,батухын
1158,tragen::V,kişandin,хӕссын
1159,tragen::V,rajtin,хӕссын
1160,schleppen::V,kişandin,ласын
1161,ziehen::V,kişandin,ласын
1162,aufbewahren::V,hilandin,æвæрын
1163,werfen::V,avêtin,зыввытт кӕнын
1164,fangen::V,sem kirin,ӕрцахсын
1165,fangen::V,girtin,ӕрцахсын
1166,packen::V,pê girtin,рацахсын
1167,verstecken::V,hîlanin,æмбæхсын
1168,verstecken::V,hîlanin,нымæхсын
1169,teilen::V,parvekirin,уарын
1170,schicken::V,şandin,ӕрвитын
1171,bringen::V,anîn,æрхæссын
1172,bringen::V,anîn,æрбахæссын
1173,bringen::V,birin,æрхæссын
1174,bringen::V,birin,æрбахæссын
1175,hinzufügen::V,dan ser,ӕфтауын
1176,hinzufügen::V,li tiştekî zêde kirin,ӕфтауын
1177,bekommen::V,standin,ссарын
1178,bekommen::V,standin,сфæрæз кæнын
1179,bekommen::V,standin,самал кæнын
1180,erhalten::V,standin,райсын
1181,nehmen::V,girtin,райсын
1182,wählen::V,ray dan,равзарын
1183,auswählen::V,bijartin,авзарын
1184,bewahren::V,rê li ber girtin,бавæрын
1185,bewahren::V,rê li ber girtin,нывæрын
1186,bewahren::V,lê xwedî derketin,бавæрын
1187,bewahren::V,lê xwedî derketin,нывæрын
1188,behindern::V,bara wi,цæлхдур æвæрын
1189,behindern::V,bara wi,ныхдур æвæрын
1190,behindern::V,bara wi,къуылымпы кæнын
1191,behindern::V,bara wi,хъыг дарын
1192,verderben::V,heram bûn,фесафын
1193,beschädigen::V,xerab kirin,халын
1194,zerbrechen::V,şikênandin,асӕттын
1195,zerbrechen::V,perçe kirin,асӕттын
1196,zerreißen::V,qelişandin,аскъуынын
1197,zerstören::V,hilşandin,фехалын
1198,verbrennen::V,şewitandin,басудзын
1199,geben::V,dan,дӕттын
1200,geben::V,dayin,дӕттын
1201,reichen::V,besbûn,адæттын
1202,reichen::V,têrkirin,адæттын
1203,schenken::V,diyarî kirin,лæвар кæнын
1204,versprechen::V,soz dan,дзырд раттын
1205,versprechen::V,soz dan,зӕрдӕ бавӕрын
1206,wünschen::V,dil kirin,зæрдæ зæгъы
1207,loben::V,pesinandin,раппӕлын
1208,küssen::V,maçkirin,пъа кæнын
1209,küssen::V,maçkirin,ба кæнын
1210,wiegen::V,lorandin,узын
1211,wiegen::V,wezinandin,узын
1212,zudecken::V,nixumandin,бамбӕрзын
1213,wecken::V,bixwe hesandin,райхъал кӕнын
1214,zeigen::V,şanîdan,амонын
1215,führen::V,raber kirin,кӕнын
1216,führen::V,raber kirin,фæкæнын
1217,lehren::V,hîn kirin,ахуыр кæнын
1218,unterrichten::V,ders dan,ахуыр кæнын
1219,aufziehen::V,mesinkirin,хъомыл кӕнын
1220,leiten::V,rêberî kirin,разамынд дӕттын
1221,antreiben::V,bezandin,тагъд кæнын
1222,antreiben::V,bezandin,рог кæнын
1223,lassen::V,berdan,кæнын
1224,lassen::V,hiştin,кæнын
1225,einladen::V,dawet kirin,ӕрхонын
1226,einladen::V,dawet kirin,ӕрбахонын
1227,vereinigen::V,bi yek kirin,баиу кӕнын
1228,besuchen::V,mêvan bûn,абæрæг кæнын
1229,besuchen::V,mêvan bûn,бабæрæг кæнын
1230,besuchen::V,mêvan bûn,бауайын
1231,treffen::V,rast hatin,фембæлын
1232,sich versammeln::V,li hev çivîn,æрæмбырд уын
1233,spielen::V,listin,хъазын
1234,singen::V,stran,зарын
1235,tanzen::V,reqisîn,кафын
1236,sich trennen::V,hew berdan,фæйнæрдæм фæцæуын айхæлын
1237,verlassen::V,tanê hişt,ныууадзын
1238,verlassen::V,bêkes,ныууадзын
1239,retten::V,rihakirin,фервӕзын кӕнын
1240,bewachen::V,raçavkirin,хъахъхъӕнын
1241,schützen::V,hemet kirin,хъахъхъӕнын
1242,verteidigen::V,paraztin,бахизын
1243,sich schlagen::V,li hev bezîn,хыл кæнын
1244,schießen::V,agir kirin,ӕхсын
1245,siegen::V,biser ketin,басӕттын
1246,siegen::V,biser ketin,фӕуӕлахиз уӕвын
1247,ärgern::V,xeyirandin,мӕсты кӕнын
1248,schlagen::V,lêdan,ныццæвын
1249,schlagen::V,lêxistin,ныццæвын
1250,treten::V,têlekirin,
1251,stechen::V,têrekirin,фæрæхойын
1252,stoßen::V,lêketin,риуыгъын
1253,stehlen::V,dizîn,давын
1254,stehlen::V,dizî birin,давын
1255,stören::V,aciz kirin,хъыгдарын
1256,belästigen::V,li tela yeki ketin,хъыгдарын
1257,verbergen::V,veşartin,бамбӕхсын
1258,verbergen::V,veşartin,басусӕг кӕнын
1259,verbergen::V,kemîndanîn,бамбӕхсын
1260,verbergen::V,kemîndanîn,басусӕг кӕнын
1261,täuschen::V,xapandin,фӕливын
1262,täuschen::V,xapandin,асайын
1263,täuschen::V,lê zexeli kirin,фӕливын
1264,täuschen::V,lê zexeli kirin,асайын
1265,betrügen::V,xapandin,асайын
1266,töten::V,kûştin,амарын
1267,wohnen::V,rûniştin,цӕрын
1268,arbeiten::V,kar kirin,кусын
1269,arbeiten::V,şêxulin,кусын
1270,sammeln::V,komkirin,æртонын
1271,pflücken::V,çinîn,тонын
1272,jagen::V,nêçîr kirin,цуан кæнын
1273,fischen::V,masî girtin,кæсаг ахсын æнгуырæй
1274,fischen::V,masî girtin,æнгуыр дарын
1275,fassen::V,pê girtin,ӕрцахсын
1276,fassen::V,sêm kirin,ӕрцахсын
1277,hüten::V,hei jê man,хизын
1278,treiben::V,bêherandin,скъӕрын
1279,anbinden::V,tewilandin,бабæттын
1280,anbinden::V,tewilandin,æрбæттын
1281,füttern::V,xwarine dan lê,холлаг дæттын
1282,füttern::V,xwarine dan lê,холлаг æвæрын
1283,füttern::V,xwarine dan lê,дарын
1284,melken::V,dotin,дуцын
1285,hacken::V,kolandin,кæрдын
1286,hacken::V,kolandin,лыгтæ кæнын
1287,gießen::V,av dan,бакалын
1288,reifen::V,kemilîn,срæгъæд уын
1289,reifen::V,kemilîn,сцæттæ уын
1290,zubereiten::V,çe kirin,сцӕттӕ кӕнын
1291,kochen::V,xwarin çe kirin,фыцын
1292,kochen::V,kelandin,фыцын
1293,backen::V,pijandin,фыцын
1294,braten::V,qelandin,цурын
1295,braten::V,sor kirin,цурын
1296,umrühren::V,têvdan,ахæццæ кæнын
1297,umrühren::V,têvdan,азмæнтын
1298,umrühren::V,têvdan,астауын
1299,stricken::V,hûnan,кæнын
1300,stricken::V,hûnan,бийын
1301,nähen::V,kêl kirin,хуыйын
1302,färben::V,boyax kirin,ахорын
1303,reinigen::V,paqijkirin,ссыгъдæг кæнын
1304,reinigen::V,paqijkirin,ныссыгъдæг кæнын
1305,reinigen::V,paqijkirin,ныссæрфын
1306,waschen::V,şuştin,ӕхсын
1307,abwischen::V,pakîj kirin,сӕрфын
1308,spülen::V,şuştin,æнхъæвзын
1309,fegen::V,maliştin,мӕрзын
1310,kehren::V,maliştin,мӕрзын
1311,baden::V,serîşûştin,хи найын
1312,sich waschen::V,serîşûştin,хи æхсын
1313,ausziehen::V,jê kirin,ласын
1314,anziehen::V,pê kirin,скæнын
1315,sich anziehen::V,xwe kirin,дзаума скæнын
1316,sich anziehen::V,xwe kirin,дарæс скæнын
1317,kämmen::V,şeh kirin,ныффасын
1318,kämmen::V,şeh kirin,æрфасын
1319,schmücken::V,xemilandin,фӕлындын
1320,sagen::V,gotin,зæгъын
1321,sagen::V,peyivîn,зæгъын
1322,sprechen::V,peyivîn,дзурын
1323,reden::V,axaftin,ныхас кӕнын
1324,sich unterhalten::V,hev biştaxilin,ныхас кæнын
1325,fragen::V,pirsîn,фӕрсын
1326,fragen::V,pirs kirin,фӕрсын
1327,bitten::V,tika kirin,курын
1328,erzählen::V,behs kirin,радзурын
1329,erzählen::V,behs kirin,ратаурæгъ кæнын
1330,mitteilen::V,vegotin,фехъусын кæнын
1331,nennen::V,bi nav kirin,хонын
1332,rufen::V,bakirin,сидын
1333,prahlen::V,pesnê xwe dan,ӕппӕлын
1334,übersetzen::V,qulibandin,ратæлмац кæнын
1335,übersetzen::V,derbas kirin,ратæлмац кæнын
1336,denken::V,fikirîn,ӕнхъӕлын
1337,denken::V,fikirîn,хъуыды кӕнын
1338,glauben::V,bawer bûn,уырнын
1339,bemerken::V,bala xwe dan,фенын
1340,bemerken::V,çac lê ketin,фенын
1341,erkennen::V,pêhesîn,базонын
1342,begreifen::V,fêmkirin,ӕмбарын
1343,begreifen::V,fêmkirin,бамбарын
1344,verstehen::V,fêmkirin,
1345,lernen::V,halmandin,ахуыр кӕнын
1346,lernen::V,fêrbun,ахуыр кӕнын
1347,wissen::V,zanîn,зонын
1348,sich erinnern an::V,bir bûn,зæрдыл æрлæууын
1349,sich erinnern an::V,bir bûn,æрымысын
1350,sich erinnern an::V,bir bûn,æрбаймысын
1351,sich erinnern an::V,bir bûn,æрхъуыды кæнын
1352,vergessen::V,ji bir kirin,ферох кæнын
1353,vergessen::V,ji bir kirin,айрох кæнын
1354,messen::V,pê kanîn,барын
1355,zählen::V,hejmardin,нымайын
1356,rechnen::V,hesibandin,хынцын
1357,lesen::V,xwendin,кӕсын
1358,lesen::V,xwendin,фӕрсын
1359,malen::V,rengandin,ныв кӕнын
1360,malen::V,boyax kirin,ныв кӕнын
1361,zeichnen::V,işaret kirin,ныв кӕнын
1362,schreiben::V,nivîsandin,фыссын
1363,besitzen::V,hebûn,хицау уын
1364,kaufen::V,kirîn,балхӕнын
1365,verkaufen::V,firotin,уӕй кӕнын
1366,bezahlen::V,pere dan,бафидын
1367,zahlen::V,pere dan,фидын
1368,zahlen::V,dayin,фидын
1369,beherrschen::V,zebt kirin,æлдариуæг кæнын
1370,beherrschen::V,hukim kirin,æлдариуæг кæнын
1371,ertragen::V,bihêzkirin,бавзарын
